,Concept_ID,cv,lez
710,lieb::A,савнӑ,играми
711,lustig::A,хаваслӑ,шад
712,sanft::A,ачаш,назик
713,sanft::A,ачаш,милайим
714,hungrig::A,выҫӑ,гишин
715,krank::A,чирлӗ,кефсуз
716,nackt::A,ҫара,кьецӏил
717,traurig::A,салхуллӑ,пашман
718,lebendig::A,чӗрӗ,ччан алай
719,gut::A,аван,хъсан
720,gut::A,аван,вижевай
721,gut::A,лайӑх,хъсан
722,gut::A,лайӑх,вижевай
723,schlecht::A,япӑх,пис
724,schlecht::A,начар,пис
725,richtig::A,тӗрӗс,дуьз
726,schlimm::A,йӗрӗнчӗк,нифретлу
727,wahr::A,чӑн,гьакъикъи
728,alt::A,кивӗ,эски
729,alt::A,кивӗ,куьгьне
730,neu::A,ҫӗнӗ,цӏийи
731,ehemalig::A,пулнӑ,виликан
732,alt[Lebewesen]::A,ватӑ,кьуьзуь
733,jung::A,яш,жегьил
734,jung::A,ҫамрӑк,жегьил
735,arm::A,чухӑн,кесиб
736,reich::A,пуян,девлетлу
737,bekannt::A,пӗлӗш,чидай
738,berühmt::A,чаплӑ,машгьур
739,fremd::A,ют,ччара
740,verschieden::A,расна,жуьреба-жуьре
741,nah::A,ҫывӑх,мукьвал
742,nah::A,ҫывӑхри,мукьвал
743,fern::A,инҫе,яргъал
744,fern::A,аякри,яргъал
745,linker::A,сулахай,чапла
746,rechter::A,сылтӑм,эрчӏи
747,anderer::A,урӑх,маса
748,anderer::A,урӑх,муькуь
749,erster::A,пӗрремӗш,сад лагьай
750,zweiter::A,иккӗмӗш,кьвед лагьай
751,dritter::A,виҫҫӗмӗш,пуд лагьай
752,letzter::A,юлашки,эхиримжи
753,allein::ADV,пӗччен,кьилди
754,auf einmal::ADV,кӗмӗрккен,
755,zusammen::ADV,пӗрле,санал
756,lange::ADV,вӑрах,яргъалди
757,plötzlich::ADV,сасартӑк,садлагьана
758,sofort::ADV,тӳрех,гьасятда
759,später::ADV,кайран,гуьгъуьнлай
760,jetzt::ADV,халь,гила
761,jetzt::ADV,халӗ,гила
762,heute::ADV,паян,къе
763,morgen::ADV,ыран,пака
764,bald::ADV,халех,мукьва
765,bald::ADV,халех,мукьвара
766,bald::ADV,кӗҫех,мукьва
767,bald::ADV,кӗҫех,мукьвара
768,dann::ADV,унтан,ахпа
769,gestern::ADV,ӗнер,накь
770,einst::ADV,пӗррехинче,садра
771,damals::ADV,ун чухне,а чӏавуз
772,damals::ADV,апла пулсан,а чӏавуз
773,danach::ADV,унтан,ахпа
774,vorher::ADV,малтан,вилик
775,zuerst::ADV,пирвай,сифте
776,einmal::ADV,пӗррехинче,садра
777,manchmal::ADV,хӑш чухне,гагь-гагь
778,oft::ADV,тӑтӑш,гзаф вахтара
779,immer::ADV,ялан,гьамиша
780,niemals::ADV,нихӑҫан та,са чӏавузни
781,niemals::ADV,нихӑҫан та,са вахтундани
782,hier::ADV,кунта,ина
783,hierhin::ADV,кунта,иниз
784,von hier::ADV,кунтан,инай
785,dort::ADV,унта,ана
786,dort::ADV,ҫавӑнта,ана
787,dorthin::ADV,унта,аниз
788,dorthin::ADV,ҫавӑнта,аниз
789,geradeaus::ADV,тикӗс,дуьз
790,vorwärts::ADV,малалла,вилик
791,vorwärts::ADV,малалла,виликди
792,rückwärts::ADV,хыҫала,кьулухъ
793,zurück::ADV,каялла,
794,unten::ADV,аялта,агъада
795,hinab::ADV,аялта,агъуз
796,oben::ADV,ҫӳлте,винел
797,hinauf::ADV,ҫӳле,виниз
798,überall::ADV,таҫта та,вирина
799,überall::ADV,пур ҫӗрте те,вирина
800,überall::ADV,кирек ӑҫта та,вирина
801,nicht::ADV,мар,ваъ
802,ein wenig::ADV,пӑртак,са тӏимил
803,kaum::ADV,аран,жизви
804,sehr::ADV,питӗ,лап
805,so::ADV,апла,икӏ
806,noch::ADV,татах,гьеле
807,nur::ADV,ҫех,анжах
808,schon::ADV,ӗнтӗ,хъувуна
809,schon::ADV,ӗнтӗ,мадни дардиз
810,schon::ADV,ӗнтӗ,мадни гуьтӏуьз
811,schon::ADV,ӗнтӗ,мадни гуьтӏуь я
812,wieder::ADV,каллех,
813,vergebens::ADV,харам,нагьакь
814,vergebens::ADV,харам,нагьакьа
815,vor::PRP,умӗнче,вилик
816,hinter::PRP,кайра,кьулухъ
817,unter::PRP,айне,кӏаник
818,unter::PRP,айӗпе,кӏаник
819,unter::PRP,айӗнче,кӏаник
820,unter::PRP,ҫитеспе,кӏаник
821,durch::PRP,витӗр,арадай
822,durch::PRP,витӗр,-кай хкатна
823,neben::PRP,патӗнче,патав
824,neben::PRP,патӗнче,мукьув
825,zwischen::PRP,хушшинче,ара
826,zwischen::PRP,хушшинче,арада
827,wegen::PRP,пула,гъиляй
828,wegen::PRP,пирки,гъиляй
829,dies::PRN,ку,и
830,dies::PRN,ку,им
831,dies::PRN,ҫак,и
832,dies::PRN,ҫак,им
833,das::PRN,ҫав,а
834,das::PRN,ҫав,ам
835,alles::PRN,пурте,вири
836,alles::PRN,пурте,михьиз
837,alles::PRN,йӑлт,вири
838,alles::PRN,йӑлт,михьиз
839,ich::PRN,эп,за
840,ich::PRN,эп,зун
841,du::PRN,эс,вун
842,er::PRN,вӑл,ам
843,er::PRN,вӑл,гьа
844,wir::PRN,эпир,чун
845,ihr::PRN,эсир,куьн
846,sie::PRN,вӗсем,абур
847,was::FPRN,мӗн,вуч
848,was::FPRN,мӗскер,вуч
849,was::FPRN,мӗн те пулин,вуч
850,wer::FPRN,кам,вуж
851,wo::FADV,ӑҫта,гьина
852,wohin::FADV,ӑҫта,гьиниз
853,wie::FADV,епле,гьикӏ
854,wie::FADV,мӗнле,гьикӏ
855,warum::FADV,ма,вучиз
856,warum::FADV,мӗншӗн,вучиз
857,wieviel::FNUM,миҫе,шумуд
858,eins::NUM,пӗр,са
859,eins::NUM,пӗрре,са
860,zwei::NUM,ик,кьвед
861,zwei::NUM,икӗ,кьвед
862,zwei::NUM,иккӗ,кьвед
863,drei::NUM,виҫ,пуд
864,drei::NUM,виҫӗ,пуд
865,drei::NUM,виҫҫӗ,пуд
866,vier::NUM,тӑват,кьуд
867,fünf::NUM,пилӗк,вад
868,fünf::NUM,пиллӗк,вад
869,sechs::NUM,улт,ругуд
870,sechs::NUM,ултӑ,ругуд
871,sechs::NUM,улттӑ,ругуд
872,sieben::NUM,ҫич,ирид
873,sieben::NUM,ҫичӗ,ирид
874,sieben::NUM,ҫиччӗ,ирид
875,acht::NUM,сакӑр,муьжуьд
876,acht::NUM,саккӑр,муьжуьд
877,neun::NUM,тӑхӑр,кӏуьд
878,neun::NUM,тӑххӑр,кӏуьд
879,zehn::NUM,вунӑ,цӏуд
880,zehn::NUM,вуннӑ,цӏуд
881,elf::NUM,вун пӗр,цӏусад
882,zwölf::NUM,вун ик,цӏикьвед
883,zwölf::NUM,вун икӗ,цӏикьвед
884,zwölf::NUM,вун иккӗ,цӏикьвед
885,zwanzig::NUM,ҫирӗм,къад
886,dreißig::NUM,вӑтӑр,къанницӏуд
887,vierzig::NUM,хӗрӗх,яхцӏур
888,fünfzig::NUM,аллӑ,яхцӏурни цӏуд
889,sechzig::NUM,утмӑл,пудкъад
890,siebzig::NUM,ҫитмӗл,пудкъанни цӏуд
891,achtzig::NUM,сакӑр вунӑ,кьудкъад
892,achtzig::NUM,сакӑр вуннӑ,кьудкъад
893,neunzig::NUM,тӑхӑр вун,кьудкъанни цӏуд
894,neunzig::NUM,тӑхӑр вунӑ,кьудкъанни цӏуд
895,neunzig::NUM,тӑхӑр вуннӑ,кьудкъанни цӏуд
896,hundert::NUM,ҫӗр,виш
897,tausend::NUM,пин,агъзур
898,und::CNJ,та,ва
899,oder::CNJ,е,я
900,stehen::V,тӑр,акъвазун
901,sitzen::V,лар,ацукьун
902,liegen::V,вырт,къаткун
903,hängen::V,усӑнса тӑр,куьрс хьун
904,hängen::V,ҫакӑнса тӑр,куьрс хьун
905,werden::V,пул,хьун
906,passieren::V,пул,хьун
907,beginnen::V,пуҫлан,башламиш хьун
908,enden::V,пӗт,куьтягь хьун
909,enden::V,вӗҫлен,куьтягь хьун
910,wechseln::V,улшӑн,дегиш хьун
911,aufgehen[Sonne]::V,тух,экъечӏун
912,untergehen[Sonne]::V,анса лар,акӏун
913,scheinen[Sonne]::V,пӑх,ишигь гун
914,donnern::V,кӗмсӗртет,къукърумар авун
915,donnern::V,авӑт,къукърумар авун
916,wehen::V,варкӑш,
917,strömen::V,тӑкӑн,авахьун
918,fließen::V,юх,авахьун
919,sich drehen::V,ҫаврӑн,элкъуьн
920,schwanken::V,чӳхен,юзун
921,schwingen::V,суллан,галтад хьун
922,fallen::V,кип,аватун
923,fallen::V,тӳр кип,аватун
924,fallen::V,татӑлса ан,аватун
925,brennen::V,ҫун,кун
926,brennen::V,ҫун,ккун
927,rauchen::V,мӑкӑрлан,
928,rauchen::V,тӗтӗм кӑлар,
929,regnen::V,ҫумӑр ҫӑвать,къун
930,gefrieren::V,шӑн,муркӏади кьун
931,tauen::V,ирӗл,цӏурун
932,schmelzen::V,ирӗл,цӏурун
933,trocknen::V,тип,кьурун
934,sieden::V,вӗре,ругун
935,faulen::V,ҫӗр,кутӏун
936,verfaulen::V,ҫӗр,чуьруьтмиш хьун
937,verfaulen::V,ҫӗр,кутӏун
938,reißen::V,ҫурӑл,атӏун
939,reißen::V,ҫурӑл,къазунун
940,versinken::V,пут,батмиш хьун
941,vergehen::V,ирт,алатун
942,erscheinen::V,курӑн,майдандиз акъатун
943,erscheinen::V,курӑнса кай,майдандиз акъатун
944,verschwinden::V,ҫухал,квахьун
945,sinken::V,чак,элекьун
946,abnehmen::V,чак,тӏимил хьун
947,abnehmen::V,чак,гъвечӏи хьун
948,zunehmen::V,пысӑклан,артух хьун
949,steigen::V,ҫӗклен,хкаж хьун
950,wachsen::V,ӳс,экъечӏун
951,glänzen::V,ҫиҫ,цӏарцӏар гун
952,funkeln::V,ялкӑш,нур гун
953,funkeln::V,йӑлтӑртат,нур гун
954,lärmen::V,шавла,ван авун
955,läuten::V,шӑнкӑравла,зенг ягъун
956,klingeln::V,шӑнкӑравла,зенг ягъун
957,klirren::V,калтлат,зигринг авун
958,klirren::V,шӑнкӑлтат,зигринг авун
959,brausen::V,ахӑр,къати хьун
960,rauschen::V,вашӑлтат,вишриш авун
961,rauschen::V,чашӑлтат,вишриш авун
962,klingen::V,янӑра,ван авун
963,bellen::V,вӗр,элуькьун
964,heulen::V,ула,къув ягъун
965,blasen::V,вӗр,уф гун
966,pfeifen::V,шӑхӑр,уьфт ягъун
967,schreien::V,кӑшкӑр,гьараюн
968,stöhnen::V,йынӑш,суза авун
969,zittern::V,чӗтре,зурзун
970,leben::V,пурӑн,яшамиш хьун
971,geboren werden::V,ҫурал,хьун
972,atmen::V,сывла,нефес чӏугун
973,trinken::V,ӗҫ,хъун
974,essen::V,ҫи,тӏуьн
975,schlucken::V,ҫӑт,туькьуьнун
976,müde werden::V,ӗшен,галатун
977,müde werden::V,ӗшен,юргъун хьун
978,einschlafen::V,ыйха пут,ксун
979,einschlafen::V,ҫывӑрса кай,ксун
980,schlafen::V,ҫывӑр,ксун
981,aufwachen::V,вӑран,ахварай аватун
982,aufstehen::V,тӑр,къарагъун
983,sich erholen::V,кан,ял ягъун
984,krank werden::V,чирле,кефсуз хьун
985,krank sein::V,чирле,тӏа хьун
986,schmerzen::V,сур,тӏа хьун
987,schmerzen::V,ырат,тӏа хьун
988,husten::V,ӳсӗр,уьгьуь ягъун
989,genesen::V,сывал,сагъ хъхьун
990,genesen::V,тӳрлен,сагъ хъхьун
991,sterben::V,вил,кьин
992,umkommen::V,вил,терг хьун
993,sich bewegen::V,куҫ,юзун
994,sich rühren::V,хускал,юзун
995,sich erheben::V,тӑр,къарагъун
996,sich setzen::V,лар,ацукьун
997,hinfallen::V,ӳк,алукьун
998,laufen::V,ут,къекъуьн
999,schreiten::V,ут,ккамар къачун
1000,spazierengehen::V,уҫӑлса ҫӳре,сейр авун
1001,spazierengehen::V,уткаласа ҫӳре,сейр авун
1002,eilen::V,васка,тади авун
1003,eilen::V,хыпалан,тади авун
1004,sich beeilen::V,васка,гьерекатун
1005,sich beeilen::V,хыпалан,гьерекатун
1006,sausen::V,ыткӑн,чкурун
1007,sausen::V,вӗҫтер,чкурун
1008,rennen::V,чуп,катун
1009,rennen::V,чуп,зверун
1010,springen::V,сик,хкадарун
1011,klettern::V,улӑх,акьахун
1012,schaukeln::V,йӳрӗн,
1013,kriechen::V,шу,капаралди фин
1014,kriechen::V,упален,капаралди фин
1015,schwimmen::V,иш,сирнав авун
1016,tauchen::V,чӑм,кьилихъди циз вегьин
1017,rudern::V,авӑс,кьусуйралди лодка гьалун
1018,rudern::V,авӑс,цуьруьгъуьлдалди кӏватӏун
1019,fahren::V,пыр,фин
1020,fliegen::V,вӗҫ,лув гун
1021,fliegen::V,вӗҫ,цавай фин
1022,gehen::V,кай,фин
1023,weggehen::V,кай,хъфин
1024,abfahren::V,тапран,фин
1025,abfahren::V,тапран,рекье гьатун
1026,anhalten::V,чарӑн,акъвазун
1027,hineingehen::V,кӗр,гьахьун
1028,eintreten::V,кӗр,гьахьун
1029,kommen::V,кил,атун
1030,ankommen::V,ҫит,атун
1031,zurückkommen::V,таврӑн,хтун
1032,zurückkommen::V,каялла кил,хтун
1033,bleiben::V,юл,амукьун
1034,warten::V,кӗт,гуьзлемишун
1035,erwarten::V,кӗт,вил алаз акъвазун
1036,suchen::V,шыра,къекъуьн
1037,finden::V,туп,жугъун
1038,versuchen::V,пикен,алахъун
1039,vorbereiten::V,хатӗрле,гьазурун
1040,lieben::V,юрат,кӏан хьун
1041,mögen::V,кӑмӑлла,рикӏ ацукьун
1042,mögen::V,килӗштер,рикӏ ацукьун
1043,lachen::V,кул,хъуьруьн
1044,lachen::V,ахӑлтат,хъуьруьн
1045,rühren::V,ҫулӑх,
1046,weinen::V,йӗр,шехьун
1047,weinen::V,макӑр,шехьун
1048,schimpfen::V,вӑрҫ,сеперар гун
1049,schimpfen::V,вӑрҫ,экъуьгъунар авун
1050,schimpfen::V,ятлаҫ,сеперар гун
1051,schimpfen::V,ятлаҫ,экъуьгъунар авун
1052,sich ärgern::V,ҫиллен,хъел акатун
1053,sich fürchten::V,шиклен,кичӏе хьун
1054,fürchten::V,хӑра,къурхутмиш хьун
1055,fliehen::V,тар,катун
1056,flüchten::V,чупса тар,катун
1057,sehen::V,кур,акун
1058,anschauen::V,пӑхса ил,вил вегьин
1059,ansehen::V,пӑх,килигун
1060,hören::V,илт,ван хьун
1061,zuhören::V,итле,яб гун
1062,zuhören::V,тӑнла,яб гун
1063,probieren::V,астив,дад акун
1064,riechen::V,шӑршла,ни чӏугун
1065,fühlen::V,туй,гьисс авун
1066,fühlen::V,сис,гьисс авун
1067,scheinen::V,туйӑн,
1068,zu sehen sein::V,курӑн,
1069,vernehmen::V,пӑл,
1070,frieren::V,йӳтен,кьун
1071,frieren::V,йӳтен,мекьи хьун
1072,tun::V,ту,авун
1073,können::V,пултар,хьун
1074,können::V,пултар,акъакьун
1075,wollen::V,те,кӏан хьун
1076,anfangen::V,пуҫла,башламишун
1077,beenden::V,пӗтер,куьтягьун
1078,aufhören::V,пӑрах,акъвазун
1079,gelingen::V,ӑн,арадал атун
1080,geraten::V,пул,акъатун
1081,öffnen::V,уҫ,ахъаюн
1082,schließen::V,хуп,акьалун
1083,stellen::V,ларт,эцигун
1084,stellen::V,тӑрат,эцигун
1085,setzen::V,ларт,ацукьарун
1086,legen::V,хур,эцигун
1087,berühren::V,перӗн,хкӏурун
1088,verbinden::V,сып,гилигун
1089,bedecken::V,вит,кӏевун
1090,aufhängen::V,ҫак,куьрсарун
1091,anzünden::V,ҫут,куькӏуьрун
1092,aufheben::V,ҫӗкле,хкажун
1093,zurücklassen::V,манса хӑвар,тун
1094,verlieren::V,ҫӗтер,квадарун
1095,fallen lassen::V,ӳкер,авадрун
1096,machen::V,ту,авун
1097,machen::V,ту,кар авун
1098,herstellen::V,ӑстала,расун
1099,bauen::V,ту,туькӏуьрун
1100,reparieren::V,юса,расун
1101,verbessern::V,лайӑхлат,хъсанрун
1102,ändern::V,улӑштар,табдил авун
1103,graben::V,чав,эгъуьнун
1104,graben::V,чакала,эгъуьнун
1105,beugen::V,кукӑрт,акӏажарун
1106,beugen::V,кукӑрт,кангур авун
1107,biegen::V,ав,патахъарун
1108,biegen::V,кукӑрт,патахъарун
1109,drehen::V,ҫавӑр,алчударун
1110,wenden::V,ӳпӗнтер,
1111,umdrehen::V,ҫавӑр,элкъуьрун
1112,heben::V,хӑпарт,хкажун
1113,hochheben::V,йӑт,хкажун
1114,ergreifen::V,тыт,агалчна кьун
1115,halten::V,тыт,кьун
1116,drücken::V,пус,чуькьуьн
1117,schieben::V,тӗк,хуртӏ гун
1118,schieben::V,тӗрт,хуртӏ гун
1119,kratzen::V,хыр,къадгъунун
1120,lecken::V,ҫула,мез гун
1121,beißen::V,ҫырт,кӏасун
1122,beißen::V,хып,кӏасун
1123,abreißen::V,тат,галудун
1124,abschneiden::V,кас,атӏун
1125,binden::V,ҫых,
1126,stecken::V,чик,сухун
1127,brechen::V,хуҫ,хун
1128,brechen::V,хуҫ,кукӏварун
1129,klopfen::V,такка,тахъ-тахъ авун
1130,hauen::V,шакка,ягъун
1131,kleben::V,ҫыпӑҫтар,алкӏурун
1132,kleben::V,ҫыпӑҫтар,кукӏурун
1133,reiben::V,сӑтӑр,тӏушунун
1134,streichen::V,сӗр,алтадун
1135,schleifen::V,хӑйра,кӏвенкӏв авун
1136,schneiden::V,кас,атӏун
1137,rütteln::V,лӑка,къарсурун
1138,rütteln::V,силлентер,къарсурун
1139,schütteln::V,лӑка,къарсурун
1140,schütteln::V,силлентер,къарсурун
1141,schwenken::V,сулла,элягъун
1142,schwenken::V,сулла,галтадун
1143,schütten::V,тултар,цун
1144,füllen::V,тултар,ацӏурун
1145,einwickeln::V,чӗрке,кутун
1146,einwickeln::V,чӗрке,элкъуьрун
1147,tragen::V,ҫӗкле,тухун
1148,schleppen::V,сӗтӗр,галчӏурун
1149,ziehen::V,тӑс,ялун
1150,ziehen::V,тӑс,чӏугун
1151,aufbewahren::V,усра,хуьн
1152,werfen::V,пӑрах,гадрун
1153,fangen::V,тыт,кьун
1154,packen::V,тыт,кьун
1155,verstecken::V,пытарса хур,кӏевун
1156,teilen::V,уйӑр,паюн
1157,teilen::V,пайла,паюн
1158,schicken::V,яр,ракъурун
1159,bringen::V,кӳр,гъун
1160,hinzufügen::V,хуш,алава авун
1161,bekommen::V,ил,къачун
1162,bekommen::V,ил,жугъурун
1163,bekommen::V,туян,къачун
1164,bekommen::V,туян,жугъурун
1165,erhalten::V,ил,къачун
1166,erhalten::V,туян,къачун
1167,nehmen::V,ил,къачун
1168,wählen::V,суйла,хкягъун
1169,auswählen::V,суйла,хкягъун
1170,bewahren::V,упра,хуьн
1171,behindern::V,кансӗрле,манийвал авун
1172,behindern::V,чӑрмантар,манийвал авун
1173,verderben::V,пӑс,чӏурун
1174,beschädigen::V,пӑс,нукьсанвал гун
1175,zerbrechen::V,ват,хун
1176,zerbrechen::V,ҫӗмӗр,хун
1177,zerreißen::V,ҫур,къазунун
1178,zerstören::V,иш,чӏурун
1179,zerstören::V,иш,барбатӏун
1180,verbrennen::V,ҫунтар,ккун
1181,geben::V,пар,гун
1182,reichen::V,пар,вугун
1183,reichen::V,пар,гун
1184,schenken::V,парнеле,пишкеш авун
1185,versprechen::V,тума пул,гаф гун
1186,versprechen::V,сӑмах пар,гаф гун
1187,wünschen::V,сун,дуьа авун
1188,loben::V,ырла,тариф авун
1189,küssen::V,чуп ту,темен гун
1190,wiegen::V,сиктер,эчӏягъун
1191,wiegen::V,силле,эчӏягъун
1192,zudecken::V,вит,гьалдун
1193,wecken::V,вӑрат,ахварай авудун
1194,zeigen::V,кӑтарт,къалурун
1195,führen::V,илсе пыр,тухун
1196,führen::V,ҫавӑтса пыр,тухун
1197,lehren::V,вёрент,кӏелиз тун
1198,unterrichten::V,вёрент,тарс гун
1199,aufziehen::V,вӗрент,тербия гун
1200,aufziehen::V,вӗрент,тербияламишун
1201,leiten::V,тытса пыр,идара авун
1202,antreiben::V,васкат,тади кутун
1203,lassen::V,пусахла,
1204,lassen::V,хуш,
1205,einladen::V,чӗн,теклиф авун
1206,vereinigen::V,пӗрлештер,сад авун
1207,besuchen::V,ҫит,кьилив атун
1208,besuchen::V,кӗрсе кур,кьилив атун
1209,treffen::V,тӗл пул,гьалтун
1210,sich versammeln::V,пуҫтарӑн,алтӏушун
1211,spielen::V,выля,къугъун
1212,singen::V,юрла,лугьун
1213,singen::V,юрла,мани лугьун
1214,tanzen::V,ташла,кьуьл авун
1215,sich trennen::V,уйрӑл,къакъатун
1216,verlassen::V,хӑвар,гъил къачун
1217,retten::V,ҫӑл,къутармишун
1218,bewachen::V,хуралла,хуьн
1219,schützen::V,сыхла,хуьн
1220,verteidigen::V,хӳтӗле,хуьн
1221,sich schlagen::V,ҫапӑҫ,кукӏун
1222,schießen::V,пер,акъатун
1223,siegen::V,ҫӗн,гъалиб хьун
1224,siegen::V,ҫӗнтер,гъалиб хьун
1225,ärgern::V,тарӑхтар,хъел гъун
1226,ärgern::V,тарӑхтар,хъел кутун
1227,ärgern::V,ҫиллентер,хъел гъун
1228,ärgern::V,ҫиллентер,хъел кутун
1229,schlagen::V,ҫап,ягъун
1230,schlagen::V,ҫап,галукьарун
1231,treten::V,тап,кьуьл къекъягъун
1232,treten::V,тап,кьуьл эцягъун
1233,stechen::V,чик,акьадарун
1234,stoßen::V,чыш,эцягъун
1235,stehlen::V,вӑрла,чуьнуьхун
1236,stören::V,кансӗрле,хкуьрун
1237,belästigen::V,аптӑрат,хкуьрун
1238,belästigen::V,аптӑрат,азият гун
1239,belästigen::V,хупла,хкуьрун
1240,belästigen::V,хупла,азият гун
1241,verbergen::V,пытар,далдаламишун
1242,täuschen::V,суй,алцурарун
1243,täuschen::V,суй,алцуррун
1244,betrügen::V,ултала,алцурарун
1245,betrügen::V,ултала,гьарамзадавал авун
1246,töten::V,вӗлер,яна кьин
1247,wohnen::V,чуна пар,дуланмиш хьун
1248,wohnen::V,парӑнса тӑр,дуланмиш хьун
1249,arbeiten::V,ӗҫле,кӏвалахун
1250,arbeiten::V,ӗҫле,кӏвалах авун
1251,sammeln::V,пух,кӏватӏун
1252,pflücken::V,тат,атӏун
1253,jagen::V,сунара ҫӳре,гъуьрч авун
1254,fischen::V,пулӑ тыт,гъетер кьун
1255,fassen::V,тыт,кьун
1256,hüten::V,кӗт,чӏура хуьн
1257,treiben::V,хӑвала,гьалун
1258,anbinden::V,кӑкар,акалун
1259,füttern::V,ҫитер,ем гун
1260,melken::V,су,ацун
1261,hacken::V,вакла,куьткуьнун
1262,gießen::V,шӑвар,яд гун
1263,reifen::V,пиҫ,чурун
1264,reifen::V,пиҫ,агакьун
1265,zubereiten::V,пӗҫер,гьазурун
1266,kochen::V,пӗҫер,ругун
1267,backen::V,пӗҫер,чурун
1268,braten::V,ӑшала,чурун
1269,umrühren::V,хутӑштар,какадарун
1270,stricken::V,ҫых,хурун
1271,nähen::V,ҫӗле,цун
1272,färben::V,пӗвет,шир ягъун
1273,reinigen::V,тасат,михьун
1274,waschen::V,ҫу,чуьхуьн
1275,abwischen::V,шӑл,гуьцӏун
1276,spülen::V,чӳхе,экъуьрун
1277,fegen::V,шӑл,шуткун
1278,kehren::V,шӑл,кул алтадун
1279,baden::V,шыва кӗр,эхъуьн
1280,sich waschen::V,ҫӑвӑн,жендек чуьхуьн
1281,ausziehen::V,салан,хутӏунун
1282,ausziehen::V,салан,галудун
1283,anziehen::V,тӑхӑн,алукӏун
1284,sich anziehen::V,тӑхӑн,алукӏун
1285,sich anziehen::V,тӑхӑн,парталар алукӏун
1286,kämmen::V,тура,эвягъун
1287,schmücken::V,илемлет,безетмишун
1288,schmücken::V,илемлет,гуьрчегарун
1289,sagen::V,те,лугьун
1290,sprechen::V,кала,рахун
1291,reden::V,сӑмахла,рахун
1292,reden::V,калаҫ,рахун
1293,sich unterhalten::V,пупле,ихтилат авун
1294,fragen::V,ыйт,жузун
1295,bitten::V,ыйт,тӏалабун
1296,erzählen::V,каласа пар,ахъаюн
1297,mitteilen::V,пӗлтер,хабар гун
1298,mitteilen::V,хыпарла,хабар гун
1299,nennen::V,те,тӏвар гун
1300,nennen::V,чӗн,тӏвар гун
1301,rufen::V,чӗн,эверун
1302,prahlen::V,мухтан,яцӏу гафар авун
1303,prahlen::V,вӗҫкӗнлен,яцӏу гафар авун
1304,übersetzen::V,куҫар,таржума авун
1305,übersetzen::V,куҫар,гафладун
1306,denken::V,шухӑшла,фикир авун
1307,glauben::V,ӗнен,агъун
1308,bemerken::V,асӑрха,фикир гун
1309,erkennen::V,палла,
1310,begreifen::V,ӑнлан,гъавурда акьун
1311,verstehen::V,пӗл,
1312,lernen::V,вӗрен,кӏелун
1313,wissen::V,пӗл,чир хьун
1314,wissen::V,пӗл,чирхьун
1315,wissen::V,ӑнкар,чир хьун
1316,wissen::V,ӑнкар,чирхьун
1317,sich erinnern an::V,аса ил,рикӏел хуьн
1318,vergessen::V,ман,рикӏелай фин
1319,vergessen::V,ман,рикӏелай алатун
1320,vergessen::V,манса кай,рикӏелай фин
1321,vergessen::V,манса кай,рикӏелай алатун
1322,messen::V,виҫ,алцумун
1323,zählen::V,шутла,гьисабун
1324,rechnen::V,шутла,гьисабун
1325,lesen::V,вула,кӏелун
1326,malen::V,ӳкер,кхьин
1327,malen::V,ӳкер,шикилар чӏугун
1328,zeichnen::V,ӳкер,чӏугун
1329,schreiben::V,ҫыр,кхьин
1330,besitzen::V,тыт,иеси хьун
1331,kaufen::V,ил,къачун
1332,kaufen::V,ил,маса къачун
1333,kaufen::V,туян,къачун
1334,kaufen::V,туян,маса къачун
1335,verkaufen::V,сут,гун
1336,verkaufen::V,сут,маса гун
1337,bezahlen::V,тӳле,къимет гун
1338,bezahlen::V,тӳле,эвезда авун
1339,bezahlen::V,тӳле,гьакъи агакьрун
1340,zahlen::V,тӳле,къимет гун
1341,zahlen::V,тӳле,эвезда авун
1342,zahlen::V,тӳле,гьакъи агакьрун
1343,beherrschen::V,тыт,иеси хьун
1344,ertragen::V,тӳс,таб гун
1345,Bauch::N,,руфун
