,Concept_ID,de,cs
809,klingeln::V,klingeln,zvonit
810,klirren::V,klirren,řinčet
811,brausen::V,brausen,hučet
812,rauschen::V,rauschen,šumět
813,klingen::V,klingen,znít
814,bellen::V,bellen,štěkat
815,heulen::V,heulen,výt
816,blasen::V,blasen,foukat
817,pfeifen::V,pfeifen,pískat
818,schreien::V,schreien,křičet
819,stöhnen::V,stöhnen,sténat
820,zittern::V,zittern,třást se
821,leben::V,leben,žít
822,geboren werden::V,geboren werden,rodit se
823,atmen::V,atmen,dýchat
824,trinken::V,trinken,pít
825,essen::V,essen,jíst
826,schlucken::V,schlucken,polykat
827,müde werden::V,müde werden,unavit se
828,einschlafen::V,einschlafen,usnout
829,schlafen::V,schlafen,spát
830,aufwachen::V,aufwachen,probudit se
831,aufstehen::V,aufstehen,vstát
832,sich erholen::V,sich erholen,zotavovat se
833,krank werden::V,krank werden,onemocnět
834,krank sein::V,krank sein,být nemocný
835,schmerzen::V,schmerzen,bolet
836,husten::V,husten,kašlat
837,genesen::V,genesen,uzdravit se
838,sterben::V,sterben,umřít
839,umkommen::V,umkommen,zahynout
840,sich bewegen::V,sich bewegen,pohnout se
841,sich rühren::V,sich rühren,hnout se
842,sich erheben::V,sich erheben,zdvihnout se
843,sich setzen::V,sich setzen,posadit se
844,hinfallen::V,hinfallen,upadnout
845,laufen::V,laufen,běžet
846,schreiten::V,schreiten,kráčet
847,spazierengehen::V,spazierengehen,procházet se
848,eilen::V,eilen,spěchat
849,sich beeilen::V,sich beeilen,pospíšit si
850,sausen::V,sausen,fičet
851,rennen::V,rennen,pádit
852,springen::V,springen,skákat
853,klettern::V,klettern,lézt
854,klettern::V,klettern,šplhat
855,schaukeln::V,schaukeln,houpat
856,kriechen::V,kriechen,lézt
857,kriechen::V,kriechen,plazit se
858,schwimmen::V,schwimmen,plavat
859,tauchen::V,tauchen,nořit se
860,rudern::V,rudern,veslovat
861,fahren::V,fahren,jet
862,fahren::V,fahren,jezdit
863,fliegen::V,fliegen,létat
864,gehen::V,gehen,jít
865,weggehen::V,weggehen,odejít
866,abfahren::V,abfahren,odjet
867,anhalten::V,anhalten,zastavit se
868,hineingehen::V,hineingehen,vcházet se
869,eintreten::V,eintreten,vstoupit
870,kommen::V,kommen,přijít
871,ankommen::V,ankommen,dojít
872,zurückkommen::V,zurückkommen,vrátit se
873,bleiben::V,bleiben,zůstat
874,warten::V,warten,čekat
875,erwarten::V,erwarten,čekat na
876,suchen::V,suchen,hledat
877,finden::V,finden,najít
878,versuchen::V,versuchen,zkoušet
879,vorbereiten::V,vorbereiten,připravit
880,lieben::V,lieben,milovat
881,mögen::V,mögen,mít rád
882,lachen::V,lachen,smát se
883,rühren::V,rühren,dojmout
884,weinen::V,weinen,plakat
885,schimpfen::V,schimpfen,nadávat
886,sich ärgern::V,sich ärgern,pohoršit se
887,sich fürchten::V,sich fürchten,bát se
888,fürchten::V,fürchten,bát se
889,fliehen::V,fliehen,utéct
890,flüchten::V,flüchten,prchnout
891,sehen::V,sehen,vidět
892,anschauen::V,anschauen,podívat se na
893,ansehen::V,ansehen,sledovat
894,hören::V,hören,slyšet
895,zuhören::V,zuhören,poslouchat
896,probieren::V,probieren,ochutnávat
897,riechen::V,riechen,cítit
898,fühlen::V,fühlen,cítit
899,scheinen::V,scheinen,zdát se
900,zu sehen sein::V,zu sehen sein,moci být viděn
901,vernehmen::V,vernehmen,uslyšet
902,frieren::V,frieren,mrznout
903,tun::V,tun,dělat
904,können::V,können,moct
905,wollen::V,wollen,chtít
906,anfangen::V,anfangen,začít
907,beenden::V,beenden,ukončit
908,aufhören::V,aufhören,přestat
909,gelingen::V,gelingen,podařit se
910,geraten::V,geraten,dařit se
911,öffnen::V,öffnen,otevřít
912,schließen::V,schließen,zavřít
913,stellen::V,stellen,postavit
914,setzen::V,setzen,posadit
915,legen::V,legen,klást
916,legen::V,legen,položit
917,berühren::V,berühren,dotýkat se
918,verbinden::V,verbinden,spojit
919,bedecken::V,bedecken,pokrýt
920,aufhängen::V,aufhängen,oběsit
921,aufhängen::V,aufhängen,pověsit
922,anzünden::V,anzünden,zapálit
923,anzünden::V,anzünden,podpálit
924,aufheben::V,aufheben,zvednout
925,aufheben::V,aufheben,zdvihnout
926,zurücklassen::V,zurücklassen,zanechat
927,verlieren::V,verlieren,ztratit
928,fallen lassen::V,fallen lassen,upustit
929,machen::V,machen,udělat
930,herstellen::V,herstellen,vyrobit
931,bauen::V,bauen,stavět
932,bauen::V,bauen,budovat
933,reparieren::V,reparieren,opravit
934,verbessern::V,verbessern,zlepšit
935,ändern::V,ändern,změnit
936,graben::V,graben,rýt
937,graben::V,graben,kopat
938,beugen::V,beugen,ohnout
939,biegen::V,biegen,ohnout
940,drehen::V,drehen,točit
941,wenden::V,wenden,obrátit
942,umdrehen::V,umdrehen,obrátit
943,heben::V,heben,zdvihnout
944,hochheben::V,hochheben,zvednout
945,ergreifen::V,ergreifen,chopit se
946,halten::V,halten,držet
947,drücken::V,drücken,stisknout
948,schieben::V,schieben,posouvat
949,kratzen::V,kratzen,škrábat
950,lecken::V,lecken,lízat
951,beißen::V,beißen,kousat
952,abreißen::V,abreißen,utrhat
953,abreißen::V,abreißen,odtrhat
954,abschneiden::V,abschneiden,uřezat
955,abschneiden::V,abschneiden,ukrojit
956,binden::V,binden,přivázat
957,stecken::V,stecken,strčit
958,brechen::V,brechen,lomit
959,klopfen::V,klopfen,ťukat
960,klopfen::V,klopfen,klepat
961,hauen::V,hauen,bít
962,kleben::V,kleben,lepit
963,reiben::V,reiben,třít
964,streichen::V,streichen,mazat
965,schleifen::V,schleifen,brousit
966,schneiden::V,schneiden,řezat
967,schneiden::V,schneiden,střihat
968,rütteln::V,rütteln,třást
969,rütteln::V,rütteln,otřást
970,schütteln::V,schütteln,třást
971,schütteln::V,schütteln,zatřást
972,schwenken::V,schwenken,mávat
973,schütten::V,schütten,nasypat
974,füllen::V,füllen,naplnit
975,einwickeln::V,einwickeln,zavinout
976,tragen::V,tragen,nést
977,schleppen::V,schleppen,vléct
978,ziehen::V,ziehen,tahat
979,ziehen::V,ziehen,táhnout
980,aufbewahren::V,aufbewahren,schovat
981,werfen::V,werfen,házet
982,fangen::V,fangen,chytat
983,packen::V,packen,uchvátit
984,verstecken::V,verstecken,schovat
985,teilen::V,teilen,rozdělit
986,schicken::V,schicken,posílat
987,bringen::V,bringen,přinést
988,hinzufügen::V,hinzufügen,připojit
989,bekommen::V,bekommen,dostat
990,erhalten::V,erhalten,uchovat
991,nehmen::V,nehmen,vzít
992,wählen::V,wählen,zvolit
993,auswählen::V,auswählen,vybrat
994,bewahren::V,bewahren,uchránit
995,behindern::V,behindern,překážet
996,verderben::V,verderben,zkazit
997,beschädigen::V,beschädigen,porušit
998,beschädigen::V,beschädigen,poškodit
999,zerbrechen::V,zerbrechen,rozlámat
1000,zerreißen::V,zerreißen,roztrhnout
1001,zerstören::V,zerstören,zničit
1002,verbrennen::V,verbrennen,spálit
1003,geben::V,geben,dát
1004,reichen::V,reichen,podat
1005,schenken::V,schenken,darovat
1006,versprechen::V,versprechen,slíbit
1007,wünschen::V,wünschen,přát
1008,loben::V,loben,chválit
1009,küssen::V,küssen,líbat
1010,wiegen::V,wiegen,chovat
1011,wiegen::V,wiegen,kolébat
1012,zudecken::V,zudecken,přikrýt
1013,zudecken::V,zudecken,přiklopit
1014,wecken::V,wecken,vzbudit
1015,zeigen::V,zeigen,ukázat
1016,führen::V,führen,vést
1017,lehren::V,lehren,učit
1018,unterrichten::V,unterrichten,vyučovat
1019,aufziehen::V,aufziehen,vychovat
1020,leiten::V,leiten,vodit
1021,antreiben::V,antreiben,nutit
1022,lassen::V,lassen,dát
1023,einladen::V,einladen,pozvat
1024,vereinigen::V,vereinigen,spojit
1025,besuchen::V,besuchen,návštívit
1026,treffen::V,treffen,potkat
1027,sich versammeln::V,sich versammeln,shromáždit se
1028,spielen::V,spielen,hrát
1029,singen::V,singen,zpívat
1030,tanzen::V,tanzen,tančit
1031,sich trennen::V,sich trennen,rozejít se
1032,verlassen::V,verlassen,opustit
1033,retten::V,retten,zachránit
1034,bewachen::V,bewachen,hlídat
1035,schützen::V,schützen,chránit
1036,verteidigen::V,verteidigen,obhájit
1037,sich schlagen::V,sich schlagen,bít se
1038,schießen::V,schießen,střílet
1039,siegen::V,siegen,zvítězit
1040,ärgern::V,ärgern,zlobit
1041,ärgern::V,ärgern,pohoršit
1042,schlagen::V,schlagen,udeřit
1043,schlagen::V,schlagen,praštit
1044,treten::V,treten,kopnout
1045,stechen::V,stechen,bodnout
1046,stechen::V,stechen,píchnout
1047,stoßen::V,stoßen,strčit
1048,stehlen::V,stehlen,ukrást
1049,stören::V,stören,vyrušit
1050,belästigen::V,belästigen,obtěžovat
1051,verbergen::V,verbergen,skrýt
1052,täuschen::V,täuschen,klamat
1053,betrügen::V,betrügen,podvést
1054,töten::V,töten,zabít
1055,wohnen::V,wohnen,bydlit
1056,arbeiten::V,arbeiten,pracovat
1057,sammeln::V,sammeln,sebrat
1058,pflücken::V,pflücken,česat
1059,jagen::V,jagen,uhonit
1060,fischen::V,fischen,chytat ryby
1061,fassen::V,fassen,ulovit
1062,hüten::V,hüten,pást
1063,treiben::V,treiben,hnát
1064,anbinden::V,anbinden,přivázat
1065,füttern::V,füttern,krmit
1066,melken::V,melken,dojit
1067,hacken::V,hacken,seknout
1068,gießen::V,gießen,zalít
1069,reifen::V,reifen,uzrát
1070,zubereiten::V,zubereiten,připravit
1071,kochen::V,kochen,vařit
1072,backen::V,backen,péct
1073,braten::V,braten,smažit
1074,umrühren::V,umrühren,zamíchat
1075,stricken::V,stricken,plést
1076,nähen::V,nähen,šít
1077,färben::V,färben,nabarvit
1078,reinigen::V,reinigen,očistit
1079,waschen::V,waschen,mýt
1080,abwischen::V,abwischen,utřít
1081,spülen::V,spülen,spláchnout
1082,fegen::V,fegen,zamést
1083,kehren::V,kehren,mést
1084,baden::V,baden,koupat se
1085,sich waschen::V,sich waschen,mýt se
1086,ausziehen::V,ausziehen,svléct
1087,anziehen::V,anziehen,obléct
1088,sich anziehen::V,sich anziehen,oblékat se
1089,kämmen::V,kämmen,učesat
1090,schmücken::V,schmücken,ozdobit
1091,sagen::V,sagen,říct
1092,sprechen::V,sprechen,mluvit
1093,reden::V,reden,hovořit
1094,sich unterhalten::V,sich unterhalten,povídat se
1095,fragen::V,fragen,zeptat se
1096,bitten::V,bitten,prosit
1097,erzählen::V,erzählen,povídat
1098,mitteilen::V,mitteilen,sdělit
1099,mitteilen::V,mitteilen,oznámit
1100,nennen::V,nennen,nazvat
1101,rufen::V,rufen,volat
1102,rufen::V,rufen,zavolat
1103,prahlen::V,prahlen,chlubit se
1104,übersetzen::V,übersetzen,přeložit
1105,denken::V,denken,myslit
1106,glauben::V,glauben,věřit
1107,bemerken::V,bemerken,zpozorovat
1108,erkennen::V,erkennen,poznat
1109,begreifen::V,begreifen,pochopit
1110,verstehen::V,verstehen,porozumět
1111,lernen::V,lernen,učit se
1112,wissen::V,wissen,vědět
1113,sich erinnern an::V,sich erinnern an,vzpomínat si na
1114,vergessen::V,vergessen,zapomínat
1115,messen::V,messen,měřit
1116,zählen::V,zählen,spočítat
1117,rechnen::V,rechnen,počítat
1118,lesen::V,lesen,číst
1119,malen::V,malen,malovat
1120,zeichnen::V,zeichnen,rýsovat
1121,schreiben::V,schreiben,psát
1122,besitzen::V,besitzen,mít
1123,besitzen::V,besitzen,vlastnit
1124,kaufen::V,kaufen,koupit
1125,verkaufen::V,verkaufen,prodat
1126,bezahlen::V,bezahlen,zaplatit
1127,zahlen::V,zahlen,platit
1128,beherrschen::V,beherrschen,ovládat
1129,ertragen::V,ertragen,snést
