,Concept_ID,hi,et
773,Macht::N,शासन,võim
774,Macht::N,सत्ता,võim
775,Grenze::N,सरहद,piir
776,Krieg::N,जंग,sõda
777,Krieg::N,युद्ध,sõda
778,Feind::N,शत्रु,vaenlane
779,Feind::N,दुश्मन,vaenlane
780,Gewalt::N,हिंसा,väevõim
781,Kampf::N,लड़ाई,võitlus
782,Kampf::N,संघर्ष,võitlus
783,Bogen[Waffe]::N,कमान,vibu
784,Pfeil::N,बान,nool
785,Gewehr::N,बंदूक़,püss
786,Fehler::N,भूल,viga
787,Fehler::N,ग़लती,viga
788,Lüge::N,झूठ,vale
789,Lüge::N,असत्य,vale
790,Schaden::N,हानि,kahju
791,Schaden::N,नुक़सान,kahju
792,Unglück::N,मुसीबत,häda
793,Unglück::N,मुसीबत,õnnetus
794,Unglück::N,विपात्ति,häda
795,Unglück::N,विपात्ति,õnnetus
796,Schuld::N,दोष,süü
797,Schuld::N,क़सूर,süü
798,Alter::N,आयु,iga
799,Alter::N,उम्र,iga
800,Schluss::N,अंत,lõpp
801,Schluss::N,समाप्ति,lõpp
802,Zeit::N,काल,aeg
803,Zeit::N,वक़्त,aeg
804,Tag::N,दिन,päev
805,Tag::N,रोज़,päev
806,Morgen::N,सुबह,hommik
807,Mittag::N,दोपहर,lõuna
808,Mittag::N,दोपहर,keskpäev
809,Mittag::N,मध्याह्न,lõuna
810,Mittag::N,मध्याह्न,keskpäev
811,Abend::N,शाम,õhtu
812,Abend::N,संध्या,õhtu
813,Nacht::N,रात,öö
814,Nacht::N,रात्रि,öö
815,Woche::N,हफ़्ता,nädal
816,Monat::N,मास,kuu
817,Monat::N,महीना,kuu
818,Jahr::N,बरस,aasta
819,Jahr::N,वर्ष,aasta
820,Frühling::N,वसंत,kevad
821,Sommer::N,गरमी,suvi
822,Sommer::N,ग्रीष्म,suvi
823,Herbst::N,शरत्,sügis
824,Herbst::N,पतझड़,sügis
825,Winter::N,जाड़ा,talv
826,Winter::N,सर्दियाँ,talv
827,Januar::N,जनवरी,jaanuar
828,Februar::N,फ़रवरी,veebruar
829,März::N,मार्च,märts
830,April::N,अप्रैल,aprill
831,Mai::N,मई,mai
832,Juni::N,जून,juuni
833,Juli::N,जुलाई,juuli
834,August::N,अगस्त,august
835,September::N,सितंबर,september
836,Oktober::N,अक्तूबर,oktoober
837,November::N,नवंबर,november
838,Dezember::N,दिसंबर,detsember
839,Montag::N,पीर,esmaspäev
840,Montag::N,सोमवार,esmaspäev
841,Dienstag::N,मंगलवार,teisipäev
842,Mittwoch::N,बुधवार,kesknädal
843,Donnerstag::N,गुरुवार,neljapäev
844,Donnerstag::N,बृहस्पतिवार,neljapäev
845,Freitag::N,शुक्रवार,reede
846,Samstag::N,सनीचर,laupäev
847,Samstag::N,शनिवार,laupäev
848,Sonntag::N,इतवार,pühapäev
849,Sonntag::N,रविवार,pühapäev
850,groß::A,बड़ा,suur
851,klein::A,कम,väike
852,klein::A,कम,pisike
853,klein::A,छोटा,väike
854,klein::A,छोटा,pisike
855,lang::A,लंबा,pikk
856,lang::A,दीर्घ,pikk
857,kurz::A,लधु,lühike
858,kurz::A,छोटा,lühike
859,breit::A,चौड़ा,lai
860,schmal::A,तंग,kitsas
861,schmal::A,सँकरा,kitsas
862,dicht::A,सघन,tihe
863,dick[Gegenstand]::A,मोटा,jäme
864,dünn::A,महीन,õhuke
865,dünn::A,महीन,peenike
866,dünn::A,बारीक,õhuke
867,dünn::A,बारीक,peenike
868,fein::A,कोमल,peen
869,fein::A,कोमल,õhuke
870,fein::A,सूक्ष्म,peen
871,fein::A,सूक्ष्म,õhuke
872,fest::A,दृढ़,püsiv
873,fest::A,दृढ़,kindel
874,fest::A,मज़बूत,püsiv
875,fest::A,मज़बूत,kindel
876,flach::A,चपटा,lame
877,flach::A,चपटा,tasane
878,glatt::A,चौरस,sile
879,glatt::A,चिकना,sile
880,hart::A,कठोर,kõva
881,hart::A,सख़्त,kõva
882,weich::A,नरम,pehme
883,weich::A,मुलायम,pehme
884,rund::A,गोल,ümar
885,rund::A,वर्तुल,ümar
886,spitz::A,नुकीला,torkav
887,scharf::A,पैना,terav
888,stumpf::A,भोथरा,nüri
889,schwer::A,भारी,raske
890,schwer::A,वज़नी,raske
891,schön::A,सुंदर,kena
892,heiß::A,उष्ण,kuum
893,heiß::A,उष्ण,palav
894,warm::A,गरम,soe
895,kalt::A,सर्द,külm
896,kühl::A,ठंडा,jahe
897,frisch::A,तर,värske
898,frisch::A,ताज़ा,värske
899,feucht::A,नम,niiske
900,feucht::A,भीगा,niiske
901,nass::A,गीला,märg
902,trocken::A,सूखा,kuiv
903,trocken::A,ख़ुश्क,kuiv
904,voll::A,भरा,täis
905,voll::A,पूरा,täis
906,leer::A,ख़ाली,tühi
907,offen::A,खुला,avatud
908,offen::A,खुला,lahtine
909,geschlossen::A,बंद,suletud
910,sauber::A,साफ़,puhas
911,sauber::A,सुथरा,puhas
912,schmutzig::A,गंदा,räpane
913,schmutzig::A,गंदा,määrdunud
914,roh::A,कच्चा,toores
915,reif::A,पक्व,küps
916,reif::A,पक्का,küps
917,lecker::A,मज़ेदार,hõrk
918,lecker::A,मज़ेदार,maitsev
919,lecker::A,स्वादिष्ट,hõrk
920,lecker::A,स्वादिष्ट,maitsev
921,süß::A,मीठा,magus
922,bitter::A,कटु,mõru
923,bitter::A,कड़वा,mõru
924,sauer::A,खट्टा,hapu
925,hell::A,रोशन,hele
926,dunkel::A,अँधेरा,pime
927,schwarz::A,काला,must
928,schwarz::A,स्याह,must
929,weiß::A,सफ़ेद,valge
930,rot::A,लाल,punane
931,rot::A,सुर्ख़,punane
932,gelb::A,पीला,kollane
933,gelb::A,ज़र्द,kollane
934,blau::A,नीला,sinine
935,blau::A,आसमानी,sinine
936,grün::A,हरा,roheline
937,grau::A,धूसर,hall
938,bunt::A,रंगीन,kirju
939,bunt::A,रंगीन,värviline
940,bunt::A,बहुरंगा,kirju
941,bunt::A,बहुरंगा,värviline
942,billig::A,सस्ता,odav
943,teuer::A,महँगा,kallis
944,wertvoll::A,क़ीमती,väärtuslik
945,wertvoll::A,मूल्यवान्,väärtuslik
946,blind::A,अंधा,pime
947,taub::A,बहरा,kurt
948,kräftig::A,ताक़तवर,jõuline
949,kräftig::A,शक्तिशाली,jõuline
950,stark::A,प्रबल,tugev
951,stark::A,बलवान्,tugev
952,schwach::A,कमज़ोर,nõrk
953,schwach::A,कमज़ोर,jõuetu
954,fett::A,मोटा,rasvane
955,fett::A,मांसल,rasvane
956,schlank::A,पतला,sale
957,schlank::A,छरहरा,sale
958,hübsch::A,सुंदर,kena
959,hübsch::A,ख़ूबसूरत,kena
960,böse::A,पापी,tige
961,böse::A,दुष्ट,tige
962,dumm::A,मूर्ख,juhm
963,dumm::A,मूर्ख,rumal
964,dumm::A,बुद्धू,juhm
965,dumm::A,बुद्धू,rumal
966,faul::A,आलसी,laisk
967,faul::A,सुस्त,laisk
968,fleißig::A,मेहनती,virk
969,fleißig::A,मेहनती,hoolas
970,fleißig::A,परिश्रमी,virk
971,fleißig::A,परिश्रमी,hoolas
972,geizig::A,कृपण,ihne
973,geizig::A,कंजूस,ihne
974,klug::A,समझदार,tark
975,klug::A,समझदार,arukas
976,klug::A,समझदार,mõistlik
977,klug::A,होशियार,tark
978,klug::A,होशियार,arukas
979,klug::A,होशियार,mõistlik
980,klug::A,अक़्लमंद,tark
981,klug::A,अक़्लमंद,arukas
982,klug::A,अक़्लमंद,mõistlik
983,geschickt::A,किशल,osav
984,lieb::A,प्रिय,armas
985,lieb::A,प्यारा,armas
986,lustig::A,हँसमुख,lõbus
987,lustig::A,ख़ुशदिल,lõbus
988,sanft::A,नम्र,õrn
989,hungrig::A,भूखा,näljane
990,krank::A,बीमार,haige
991,krank::A,अस्वस्थ,haige
992,nackt::A,नग्न,alasti
993,traurig::A,उदास,kurb
994,traurig::A,रंजीदा,kurb
995,lebendig::A,जीता,elus
996,lebendig::A,ज़िंदा,elus
997,gut::A,अच्छा,hea
998,schlecht::A,बुरा,halb
999,schlecht::A,ख़राब,halb
1000,richtig::A,ठीक,õige
1001,schlimm::A,बुरा,paha
1002,schlimm::A,अप्रिय,paha
1003,wahr::A,सच,tõene
1004,alt::A,पुराना,vana
1005,neu::A,नया,uus
1006,ehemalig::A,भूतपूर्व,endine
1007,alt[Lebewesen]::A,बूढ़ा,vana
1008,alt[Lebewesen]::A,वृद्ध,vana
1009,jung::A,जवान,noor
1010,arm::A,ग़रीब,vaene
1011,reich::A,धनी,rikas
1012,reich::A,अमीर,rikas
1013,bekannt::A,मालूम,teada
1014,bekannt::A,मालूम,tuttav
1015,berühmt::A,मशहूर,tuntud
1016,berühmt::A,प्रसिद्ध,tuntud
1017,fremd::A,विदेशी,võõras
1018,fremd::A,अपरिचित,võõras
1019,verschieden::A,अलग,erinev
1020,verschieden::A,भिन्न,erinev
1021,nah::A,नज़दीकी,lähedane
1022,fern::A,दूर,kauge
1023,fern::A,दूरस्थ,kauge
1024,linker::A,बायाँ,vasak
1025,rechter::A,दायाँ,parem
1026,rechter::A,दाहिना,parem
1027,anderer::A,अन्य,muu
1028,anderer::A,अन्य,teine
1029,anderer::A,दूसरा,muu
1030,anderer::A,दूसरा,teine
1031,erster::A,पहला,esimene
1032,erster::A,प्रथम,esimene
1033,zweiter::A,दूसरा,teine
1034,zweiter::A,द्वितीय,teine
1035,dritter::A,तीसरा,kolmas
1036,letzter::A,अंतिम,viimane
1037,letzter::A,आख़िरी,viimane
1038,allein::ADV,तनहा,üksi
1039,allein::ADV,अकेले,üksi
1040,auf einmal::ADV,वक़्त में,korraga
1041,auf einmal::ADV,वक़्त में,ühekorraga
1042,zusammen::ADV,एक साथ,koos
1043,zusammen::ADV,एक साथ,üheskoos
1044,zusammen::ADV,साथ साथ,koos
1045,zusammen::ADV,साथ साथ,üheskoos
1046,lange::ADV,देर तक,kaua
1047,plötzlich::ADV,सहसा,äkki
1048,plötzlich::ADV,सहसा,järsku
1049,plötzlich::ADV,अचानक,äkki
1050,plötzlich::ADV,अचानक,järsku
1051,sofort::ADV,तुरंत,kohe
1052,später::ADV,बाद को,hiljem
1053,später::ADV,बाद में,hiljem
1054,jetzt::ADV,अब,nüüd
1055,jetzt::ADV,अभी,nüüd
1056,heute::ADV,आज,täna
1057,morgen::ADV,कल,homme
1058,bald::ADV,जल्दी,pea
1059,bald::ADV,जल्दी,varsti
1060,dann::ADV,तब,siis
1061,gestern::ADV,कल,eile
1062,einst::ADV,एक दिन,vanasti
1063,einst::ADV,पहले कभी,vanasti
1064,damals::ADV,उस समय,tookord
1065,damals::ADV,उन दिनों,tookord
1066,danach::ADV,इसके बाद,seejärel
1067,danach::ADV,इसके पश्चात्,seejärel
1068,vorher::ADV,पहले,enne
1069,vorher::ADV,पेशतर,enne
1070,zuerst::ADV,पहले,enne
1071,zuerst::ADV,पहले,esmalt
1072,einmal::ADV,एक बार,kord
1073,einmal::ADV,एक बार,üks kord
1074,einmal::ADV,एक दफ़ा,kord
1075,einmal::ADV,एक दफ़ा,üks kord
1076,manchmal::ADV,कभी कभी,mõnikord
1077,oft::ADV,अक्सर,tihti
1078,oft::ADV,अक्सर,sageli
1079,immer::ADV,सदा,ikka
1080,immer::ADV,सदा,alati
1081,immer::ADV,हमेशा,ikka
1082,immer::ADV,हमेशा,alati
1083,niemals::ADV,कभी नहीं,mitte kunagi
1084,niemals::ADV,कदापि नहीं,mitte kunagi
1085,hier::ADV,इधर,siin
1086,hier::ADV,यहाँ,siin
1087,hierhin::ADV,इधर को,siia
1088,hierhin::ADV,यहाँ को,siia
1089,von hier::ADV,यहाँ से,siit
1090,dort::ADV,उधर,seal
1091,dort::ADV,वहाँ,seal
1092,dorthin::ADV,उधर को,sinna
1093,dorthin::ADV,वहाँ को,sinna
1094,geradeaus::ADV,सीधे,otse edasi
1095,vorwärts::ADV,आगे,edasi
1096,vorwärts::ADV,आगे को,edasi
1097,rückwärts::ADV,पीछे को,tagurpidi
1098,zurück::ADV,वापस,tagasi
1099,unten::ADV,नीचे,all
1100,unten::ADV,नीचे,allpool
1101,hinab::ADV,नीचे को,alla
1102,oben::ADV,ऊपर,ülal
1103,hinauf::ADV,ऊपर को,üles
1104,überall::ADV,हर जगह,kõikjal
1105,überall::ADV,हर स्थान,kõikjal
1106,nicht::ADV,न,ei
1107,nicht::ADV,न,mitte
1108,nicht::ADV,नहीं,ei
1109,nicht::ADV,नहीं,mitte
1110,ein wenig::ADV,कुछ,veidi
1111,ein wenig::ADV,कुछ,natuke
1112,ein wenig::ADV,ज़रा,veidi
1113,ein wenig::ADV,ज़रा,natuke
1114,ein wenig::ADV,थोड़ा,veidi
1115,ein wenig::ADV,थोड़ा,natuke
1116,kaum::ADV,लगभग नहीं,vaevalt
1117,kaum::ADV,बराबर नहीं,vaevalt
1118,sehr::ADV,बहुत,väga
1119,so::ADV,ऐसा,nii
1120,noch::ADV,अभी तक,veel
1121,nur::ADV,केवल,ainult
1122,nur::ADV,सिर्फ़,ainult
1123,schon::ADV,चुकना,juba
1124,wieder::ADV,फिर,jälle
1125,wieder::ADV,दुबारा,jälle
1126,vergebens::ADV,व्यर्थ,asjata
1127,vor::PRP,के आगे,ees
1128,vor::PRP,के सामने,ees
1129,hinter::PRP,के पीछे,taha
1130,unter::PRP,के तले,all
1131,unter::PRP,के नीचे,all
1132,durch::PRP,के पार,läbi
1133,durch::PRP,के पार,kaudu
1134,neben::PRP,के पास,kõrval
1135,neben::PRP,की बग़ल में,kõrval
1136,zwischen::PRP,के बीच,vahel
1137,wegen::PRP,के कारण,tõttu
1138,wegen::PRP,के कारण,pärast
1139,wegen::PRP,की वजह से,tõttu
1140,wegen::PRP,की वजह से,pärast
1141,dies::PRN,यह,see
1142,das::PRN,वह,see
1143,alles::PRN,सब,kõik
1144,alles::PRN,सब कुछ,kõik
1145,ich::PRN,मैं,mina
1146,du::PRN,तू,sina
1147,er::PRN,यह,tema
1148,wir::PRN,हम,me
1149,ihr::PRN,तुम,te
1150,sie::PRN,ये,nad
1151,was::FPRN,क्या,mis
1152,wer::FPRN,कौन,kes
1153,wo::FADV,किधर,kus
1154,wohin::FADV,किधर,kuhu
1155,wie::FADV,कैसे,kuidas
1156,warum::FADV,क्यों,miks
1157,wieviel::FNUM,कितना,mitu
1158,wieviel::FNUM,कितना,kui palju
1159,eins::NUM,एक,üks
1160,zwei::NUM,दो,kaks
1161,drei::NUM,तीन,kolm
1162,vier::NUM,चार,neli
1163,fünf::NUM,पाँच,viis
1164,sechs::NUM,छह,kuus
1165,sieben::NUM,सात,seitse
1166,acht::NUM,आठ,kaheksa
1167,neun::NUM,नौ,üheksa
1168,zehn::NUM,दस,kümme
1169,elf::NUM,ग्यारह,üksteist
1170,zwölf::NUM,बारह,kaksteist
1171,zwanzig::NUM,बीस,kakskümmend
1172,dreißig::NUM,तीस,kolmkümmend
1173,vierzig::NUM,चालीस,nelikümmend
1174,fünfzig::NUM,पचास,viiskümmend
1175,sechzig::NUM,साठ,kuuskümmend
1176,siebzig::NUM,सत्तर,seitsekümmend
1177,achtzig::NUM,अस्सी,kaheksakümmend
1178,neunzig::NUM,नव्वे,üheksakümmend
1179,hundert::NUM,सौ,sada
1180,tausend::NUM,हज़ार,tuhat
1181,und::CNJ,और,ja
1182,oder::CNJ,या,või
1183,stehen::V,खड़ा होना,seisma
1184,sitzen::V,बैठना,istuma
1185,liegen::V,लेटना,lamama
1186,hängen::V,लटकना,rippuma
1187,werden::V,बनना,saama
1188,werden::V,बनना,hakkama
1189,passieren::V,होना,juhtuma
1190,beginnen::V,आरंभ होना,algama
1191,beginnen::V,आरंभ होना,hakkama
1192,beginnen::V,प्रारंभ होना,algama
1193,beginnen::V,प्रारंभ होना,hakkama
1194,enden::V,अंत होना,lõppema
1195,enden::V,ख़तम होना,lõppema
1196,wechseln::V,बदलना,vahelduma
1197,aufgehen[Sonne]::V,चढ़ना,tõusma
1198,aufgehen[Sonne]::V,उदित होना,tõusma
1199,untergehen[Sonne]::V,अस्त हो जाना,loojuma
1200,scheinen[Sonne]::V,रोशनी देना,paistma
1201,donnern::V,गरजना,kõmisema
1202,wehen::V,चलना,puhuma
1203,strömen::V,बहना,voolama
1204,strömen::V,प्रवाहित होना,voolama
1205,fließen::V,बहना,voolama
1206,fließen::V,प्रवाहित होना,voolama
1207,sich drehen::V,घूमना,pöörduma
1208,schwanken::V,हिलना,kõikuma
1209,schwingen::V,हिलना,võnkuma
1210,fallen::V,गिरना,langema
1211,brennen::V,जलना,põlema
1212,rauchen::V,धुआँ उड़ाना,suitsema
1213,regnen::V,बरसना,sadama
1214,gefrieren::V,जमना,kinni külmuma
1215,tauen::V,गलना,sulama
1216,tauen::V,पिघलना,sulama
1217,schmelzen::V,गलना,sulama
1218,schmelzen::V,पिघलना,sulama
1219,trocknen::V,सूखना,kuivama
1220,sieden::V,उबलना,keema
1221,faulen::V,गलना,mädanema
1222,faulen::V,सड़ना,mädanema
1223,verfaulen::V,गलना,mädanema
1224,verfaulen::V,सड़ना,mädanema
1225,reißen::V,फटना,rebenema
1226,versinken::V,डूबना,uppuma
1227,vergehen::V,बीतना,mööduma
1228,vergehen::V,गुज़रना,mööduma
1229,erscheinen::V,दिखाई देना,ilmuma
1230,verschwinden::V,ग़ायब होना,kaduma
1231,sinken::V,घटना,vajuma
1232,sinken::V,घटना,langema
1233,sinken::V,उतरना,vajuma
1234,sinken::V,उतरना,langema
1235,abnehmen::V,घटना,vähenema
1236,abnehmen::V,घटना,kahenema
1237,zunehmen::V,बढ़ना,kasvama
1238,steigen::V,बढ़ना,tõusma
1239,steigen::V,बढ़ना,üles minema
1240,wachsen::V,उगना,kasvama
1241,glänzen::V,चमकना,läikimä
1242,funkeln::V,जगमगाना,sädelema
1243,funkeln::V,टिमटिमाना,sädelema
1244,lärmen::V,शोर मचाना,lärmama
1245,läuten::V,बजना,helisema
1246,klingeln::V,बजना,helisema
1247,klirren::V,झनझनाना,kõlisema
1248,brausen::V,साँय-साँय करना,kohisema
1249,rauschen::V,सरसराना,kohisema
1250,klingen::V,बजना,kõlama
1251,bellen::V,भौंकना,haukuma
1252,heulen::V,गुर्राना,uluma
1253,blasen::V,फूँकना,puhuma
1254,pfeifen::V,सीटी देना,vilistama
1255,schreien::V,चिल्लाना,karjuma
1256,stöhnen::V,कराहना,oigama
1257,stöhnen::V,आहें भरना,oigama
1258,zittern::V,काँपना,värisema
1259,leben::V,जीना,elama
1260,leben::V,जीना,elus olema
1261,geboren werden::V,पैदा होना,sündima
1262,atmen::V,साँस लेना,hingama
1263,trinken::V,पीना,jooma
1264,essen::V,खाना,sööma
1265,schlucken::V,निगलना,neelama
1266,müde werden::V,थकना,väsima
1267,müde werden::V,उकताना,väsima
1268,einschlafen::V,सो जाना,uinuma
1269,schlafen::V,सोना,magama
1270,aufwachen::V,जागना,ärkama
1271,aufstehen::V,उठना,ärkama
1272,aufstehen::V,उठना,üles tõusma
1273,sich erholen::V,सुस्ताना,puhkama
1274,sich erholen::V,आराम करना,puhkama
1275,krank werden::V,बीमार पड़ना,haigestuma
1276,krank werden::V,बीमार पड़ना,haigeks jääma
1277,krank sein::V,बीमार होना,haige olema
1278,schmerzen::V,दुखना,valutama
1279,schmerzen::V,दर्द करना,valutama
1280,husten::V,खाँसना,köhima
1281,genesen::V,ठीक हो जाना,toibuma
1282,genesen::V,स्वस्थ हो जाना,toibuma
1283,sterben::V,मरना,surema
1284,umkommen::V,मरना,surma saama
1285,sich bewegen::V,चलना,liikuma
1286,sich bewegen::V,हिलना,liikuma
1287,sich rühren::V,हिलना,liikuma
1288,sich erheben::V,उठना,kerkima
1289,sich setzen::V,बैठना,istet võtma
1290,hinfallen::V,गिरना,kukkuma
1291,hinfallen::V,गिरना,maha kukkuma
1292,laufen::V,चलना,kõndima
1293,schreiten::V,क़दम जाना,astuma
1294,spazierengehen::V,सैर करना,jalutama
1295,eilen::V,तेज़ी से जाना,ruttama
1296,eilen::V,तेज़ी से जाना,kiirustama
1297,eilen::V,शीघ्रता से चलना,ruttama
1298,eilen::V,शीघ्रता से चलना,kiirustama
1299,sich beeilen::V,जल्दी करना,ruttama
1300,sich beeilen::V,जल्दी करना,kiirustama
1301,sich beeilen::V,शीघ्रता करना,ruttama
1302,sich beeilen::V,शीघ्रता करना,kiirustama
1303,sausen::V,बड़ी तेज़ी से चलना,kihutama
1304,sausen::V,बड़ी तेज़ी से चलना,tormama
1305,rennen::V,भागना,jooksma
1306,rennen::V,भागना,kihutama
1307,rennen::V,दौड़ना,jooksma
1308,rennen::V,दौड़ना,kihutama
1309,springen::V,उछलना,hüppama
1310,klettern::V,चढ़ना,ronima
1311,schaukeln::V,झूलना,kiikuma
1312,kriechen::V,रेंगना,roomama
1313,schwimmen::V,तैरना,ujuma
1314,tauchen::V,डूबना,sukelduma
1315,rudern::V,खेना,sõudma
1316,rudern::V,चप्पू चलाना,sõudma
1317,fahren::V,चलना,sõitma
1318,fahren::V,यात्रा करना,sõitma
1319,fliegen::V,उड़ना,lendama
1320,gehen::V,जाना,käima
1321,gehen::V,जाना,minema
1322,weggehen::V,चला जाना,ära minema
1323,weggehen::V,चला जाना,välja minema
1324,weggehen::V,बाहर जाना,ära minema
1325,weggehen::V,बाहर जाना,välja minema
1326,abfahren::V,छूटना,väljuma
1327,abfahren::V,छूटना,ära sõitma
1328,abfahren::V,रवाना होना,väljuma
1329,abfahren::V,रवाना होना,ära sõitma
1330,anhalten::V,रुकना,peatuma
1331,anhalten::V,खड़ा होना,peatuma
1332,hineingehen::V,घुसना,sisenema
1333,hineingehen::V,घुसना,sisse minema
1334,hineingehen::V,अंदर जाना,sisenema
1335,hineingehen::V,अंदर जाना,sisse minema
1336,eintreten::V,प्रवेश करना,sisenema
1337,eintreten::V,प्रवेश करना,sisse astuma
1338,kommen::V,आना,tulema
1339,ankommen::V,पहुँचना,saabuma
1340,zurückkommen::V,लौटना,tagasi tulema
1341,zurückkommen::V,वापस आना,tagasi tulema
1342,bleiben::V,रहना,jääma
1343,bleiben::V,रुकना,jääma
1344,warten::V,इंतज़ार करना,ootama
1345,erwarten::V,प्रतीक्षा करना,ootama
1346,erwarten::V,प्रतीक्षा करना,lootma
1347,suchen::V,ढूँढ़ना,otsima
1348,finden::V,पाना,leidma
1349,finden::V,ढूँढ़ निकालना,leidma
1350,versuchen::V,कोशिश करना,püüdma
1351,versuchen::V,कोशिश करना,üritama
1352,versuchen::V,कोशिश करना,katsetama
1353,vorbereiten::V,तैयार करना,valmistama
1354,lieben::V,प्यार करना,armastama
1355,mögen::V,पसंद होना,sallima
1356,mögen::V,पसंद होना,meeldima
1357,lachen::V,हँसना,naerma
1358,rühren::V,छूना,liigutama
1359,rühren::V,छूना,heldima panema
1360,weinen::V,रोना,nutma
1361,schimpfen::V,गाली देना,sõimama
1362,sich ärgern::V,चिढ़ना,ärrituma
1363,sich ärgern::V,चिढ़ना,vihastuma
1364,sich ärgern::V,नाराज़ होना,ärrituma
1365,sich ärgern::V,नाराज़ होना,vihastuma
1366,sich fürchten::V,डरना,kartma
1367,sich fürchten::V,डरना,hirmu tundma
1368,sich fürchten::V,भय खाना,kartma
1369,sich fürchten::V,भय खाना,hirmu tundma
1370,fürchten::V,डरना से,kartma
1371,fürchten::V,भय खाना से,kartma
1372,fliehen::V,भागना,põgenema
1373,flüchten::V,निकल भागना,põgenema
1374,sehen::V,देखना,nägema
1375,anschauen::V,देखना,vaatama
1376,ansehen::V,दृष्टि डालना पर,vaatama
1377,hören::V,सुनना,kuulma
1378,zuhören::V,सुनना,kuulama
1379,probieren::V,चखना,proovima
1380,riechen::V,सूँघना,nuusutama
1381,fühlen::V,महसूस करना,tundma
1382,scheinen::V,लगना,näida
1383,scheinen::V,लगना,ilmuda
1384,zu sehen sein::V,दिखाई देना,ilmuma
1385,vernehmen::V,सुनना,üle kuulama
1386,frieren::V,ठंड लगना,külmetada
1387,frieren::V,सर्दी लगना,külmetada
1388,tun::V,करना,tegema
1389,können::V,सकना,võima
1390,können::V,सकना,oskama
1391,können::V,जानना,võima
1392,können::V,जानना,oskama
1393,wollen::V,चाहना,tahtma
1394,anfangen::V,शुरू करना,hakkama
1395,anfangen::V,शुरू करना,alustama
1396,beenden::V,ख़त्म करना,lõpetama
1397,beenden::V,समाप्त करना,lõpetama
1398,aufhören::V,बंद जाना,lakkama
1399,aufhören::V,समाप्त जाना,lakkama
1400,gelingen::V,बनना,õnnestuma
1401,gelingen::V,अच्छा होना,õnnestuma
1402,geraten::V,बन पड़ना,jõudma
1403,öffnen::V,खोलना,avama
1404,schließen::V,बंद करना,sulgema
1405,stellen::V,रखना,panema
1406,stellen::V,रखना,asetama
1407,setzen::V,रखना,panema
1408,setzen::V,बिठाना,panema
1409,legen::V,रखना,panema
1410,legen::V,रखना,asetama
1411,legen::V,लिटाना,panema
1412,legen::V,लिटाना,asetama
1413,berühren::V,छूना,riivama
1414,berühren::V,छूना,puudutama
1415,berühren::V,स्पर्श करना,riivama
1416,berühren::V,स्पर्श करना,puudutama
1417,verbinden::V,बाँधना,ühendama
1418,bedecken::V,ढकना,katma
1419,aufhängen::V,लटकाना,riputama
1420,anzünden::V,जलाना,süütama
1421,aufheben::V,उठाना,üles tõstma
1422,zurücklassen::V,पीछे छोड़ना,jätma
1423,verlieren::V,खोना,kaotama
1424,verlieren::V,गँवाना,kaotama
1425,fallen lassen::V,गिराना,maha pillama
1426,fallen lassen::V,गिराना,kukkuda laskma
1427,machen::V,करना,tegema
1428,machen::V,बनाना,tegema
1429,herstellen::V,बनाना,valmistama
1430,herstellen::V,तैयार करना,valmistama
1431,bauen::V,बनाना,ehitama
1432,bauen::V,निर्माण करना,ehitama
1433,reparieren::V,मरम्मत करना,parandama
1434,verbessern::V,सुधारना,parandama
1435,ändern::V,बदलना,muutma
1436,ändern::V,बदलना,ümber tegema
1437,ändern::V,परीवर्तन करना,muutma
1438,ändern::V,परीवर्तन करना,ümber tegema
1439,graben::V,खोदना,kaevama
1440,beugen::V,झुकाना,painutama
1441,biegen::V,झुकाना,painutama
1442,drehen::V,फेरना,keerama
1443,drehen::V,घुमाना,keerama
1444,wenden::V,पलटना,ümber pöörama
1445,wenden::V,मोड़ना,ümber pöörama
1446,umdrehen::V,घुमाना,ümber keerama
1447,heben::V,उठाना,tõstma
1448,heben::V,ऊँचा करना,tõstma
1449,hochheben::V,उठाना,üles tõstma
1450,hochheben::V,उठाना,kõrgele tõstma
1451,hochheben::V,ऊपर को उठाना,üles tõstma
1452,hochheben::V,ऊपर को उठाना,kõrgele tõstma
1453,ergreifen::V,पकड़ना,haarama
1454,ergreifen::V,हाथ में लेना,haarama
1455,halten::V,धरना,hoidma
1456,halten::V,पकड़ना,hoidma
1457,drücken::V,दबाना,pigistama
1458,schieben::V,सरकाना,lükkama
1459,schieben::V,खिसकाना,lükkama
1460,kratzen::V,खुरचना,kraapima
1461,kratzen::V,खुजलाना,kraapima
1462,lecken::V,चाटना,lakkuma
1463,beißen::V,काटना,purema
1464,beißen::V,काटना,hammustama
1465,abreißen::V,तोड़ना,rebima
1466,abreißen::V,तोड़ना,ära rebima
1467,abschneiden::V,काट करना,ära lõikama
1468,binden::V,बाँधना,siduma
1469,stecken::V,खोंसना,pistma
1470,brechen::V,तोड़ना,murdma
1471,klopfen::V,खटखटाना,koputama
1472,hauen::V,ठोकना,lööma
1473,kleben::V,चिपकाना,kleepima
1474,reiben::V,घिसना,hõõruma
1475,reiben::V,रगड़ना,hõõruma
1476,streichen::V,लगाना,silitama
1477,schleifen::V,तेज़ करना,lihvima
1478,schleifen::V,तेज़ करना,teritama
1479,schneiden::V,कतरना,lõikama
1480,rütteln::V,झकझोरना,raputama
