,Concept_ID,sl,ru
828,müde werden::V,péšati,устать
829,müde werden::V,utrúditi se,устать
830,einschlafen::V,zaspáti,заснуть
831,schlafen::V,spáti,спать
832,aufwachen::V,zbudíti se,проснуться
833,aufstehen::V,vstáti,встать
834,sich erholen::V,oddahníti se,отдыхать
835,krank werden::V,oboléti,заболеть
836,krank sein::V,bíti bolán,болеть
837,schmerzen::V,boléti,болеть
838,husten::V,kášljati,кашлять
839,genesen::V,okrévati,поправиться
840,sterben::V,umréti,умереть
841,umkommen::V,pogíniti,погибнуть
842,sich bewegen::V,zganíti se,двигаться
843,sich rühren::V,premakníti se,шевельнуться
844,sich erheben::V,vstájati,встать
845,sich erheben::V,vzdígniti se,встать
846,sich setzen::V,sésti,сесть
847,hinfallen::V,pásti dôl,упасть
848,laufen::V,hodíti,ходить
849,schreiten::V,stópati,шагать
850,spazierengehen::V,na sprehòd íti,гулять
851,eilen::V,drvéti,спешить
852,sich beeilen::V,hitéti,торопиться
853,sausen::V,dírkati,мчаться
854,rennen::V,dírjati,бегать
855,springen::V,skákati,прыгать
856,klettern::V,plézati,лазать
857,schaukeln::V,kolébati,раскачиваться
858,kriechen::V,pláziti se,ползать
859,schwimmen::V,plávati,плавать
860,tauchen::V,potápljati se,нырять
861,rudern::V,vesláti,грести
862,fahren::V,vozíti se,ехать
863,fahren::V,peljáti se,ехать
864,fliegen::V,létati,летать
865,gehen::V,íti,идти
866,weggehen::V,odíti,уйти
867,abfahren::V,odpeljáti se,отправиться
868,anhalten::V,ustáviti se,остановиться
869,hineingehen::V,íti nóter,входить
870,eintreten::V,vstopíti,войти
871,kommen::V,príti,прийти
872,ankommen::V,prispéti,прибыть
873,ankommen::V,prihájati,прибыть
874,zurückkommen::V,vrníti se,возвратиться
875,bleiben::V,ostáti,остаться
876,warten::V,čákati,ждать
877,erwarten::V,pričakováti,ожидать
878,suchen::V,iskáti,искать
879,finden::V,nájti,найти
880,versuchen::V,poskúšati,пытаться
881,vorbereiten::V,pripráviti,подготовить
882,lieben::V,ljubíti,любить
883,mögen::V,márati,любить
884,lachen::V,smejáti se,смеяться
885,rühren::V,ganíti,растрогать
886,weinen::V,jókati,плакать
887,weinen::V,plákati,плакать
888,schimpfen::V,psováti,ругаться
889,schimpfen::V,zmérjati,ругаться
890,sich ärgern::V,jezíti se,сердиться
891,sich fürchten::V,báti se,бояться
892,fürchten::V,báti se,бояться
893,fliehen::V,bežáti,убегать
894,flüchten::V,pobégniti,убежать
895,sehen::V,vídeti,видеть
896,anschauen::V,oglédati,посмотреть
897,ansehen::V,glédati,смотреть
898,hören::V,slíšati,слышать
899,zuhören::V,poslúšati,слушать
900,probieren::V,poskúšati,пробовать
901,riechen::V,dúhati,нюхать
902,fühlen::V,čutíti,чувствовать
903,scheinen::V,zdéti se,казаться
904,zu sehen sein::V,vídeti se,виднеться
905,vernehmen::V,čúti,услышать
906,frieren::V,zébsti,мерзнуть
907,tun::V,délati,делать
908,können::V,môči,мочь
909,können::V,môči,уметь
910,wollen::V,hotéti,хотеть
911,anfangen::V,začéti,начать
912,beenden::V,dokončáti,закончить
913,aufhören::V,prenéhati,перестать
914,gelingen::V,uspéti,удаться
915,gelingen::V,posréčiti se,удаться
916,geraten::V,obnêsti se,оказаться
917,öffnen::V,odpréti,открыть
918,schließen::V,zapréti,закрыть
919,stellen::V,postáviti,поставить
920,setzen::V,posadíti,посадить
921,legen::V,položíti,класть
922,berühren::V,dotíkati se,трогать
923,verbinden::V,obvézati,связать
924,bedecken::V,pokríti,покрыть
925,aufhängen::V,obésiti,повесить
926,anzünden::V,zažgáti,зажечь
927,aufheben::V,vzdígniti,поднять
928,zurücklassen::V,zapustíti,оставить
929,verlieren::V,izgubíti,потерять
930,fallen lassen::V,navréči,уронить
931,machen::V,naredíti,сделать
932,machen::V,napráviti,сделать
933,herstellen::V,izdélati,изготовить
934,bauen::V,gradíti,строить
935,reparieren::V,popráviti,чинить
936,verbessern::V,izbóljšati,улучшить
937,ändern::V,spremeníti,изменить
938,graben::V,kopáti,копать
939,graben::V,grêbsti,копать
940,beugen::V,upogníti,согнуть
941,biegen::V,zavíjati,погнуть
942,drehen::V,vrtéti,вертеть
943,wenden::V,obrníti,повернуть
944,umdrehen::V,zasúkati,перевернуть
945,heben::V,dvígati,поднимать
946,hochheben::V,privzdígniti,поднять
947,ergreifen::V,zgrábiti,схватить
948,halten::V,držáti,держать
949,drücken::V,tiščáti,нажимать
950,schieben::V,ríniti,толкать
951,kratzen::V,práskati,скрести
952,lecken::V,lízati,лизать
953,beißen::V,grísti,кусать
954,abreißen::V,odtŕgati,оторвать
955,abschneiden::V,odrézati,отрезать
956,binden::V,vézati,вязать
957,stecken::V,vtakníti,воткнуть
958,brechen::V,lomíti,сломать
959,klopfen::V,tólči,стучать
960,hauen::V,séči,бить
961,kleben::V,lépiti,клеить
962,reiben::V,tréti,тереть
963,reiben::V,dŕgniti,тереть
964,streichen::V,namázati,намазать
965,schleifen::V,brúsiti,точить
966,schneiden::V,rézati,резать
967,rütteln::V,strésti,шатать
968,schütteln::V,majáti,трясти
969,schwenken::V,obrníti,махать
970,schütten::V,sípati,налить
971,füllen::V,napolníti,наполнить
972,einwickeln::V,zavíti,завернуть
973,tragen::V,nêsti,нести
974,schleppen::V,vláčiti,тащить
975,ziehen::V,vléči,тянуть
976,aufbewahren::V,shranjeváti,хранить
977,werfen::V,lúčati,бросать
978,fangen::V,ujéti,ловить
979,packen::V,prijéti,схватить
980,verstecken::V,skríti,спрятать
981,teilen::V,razdelíti,разделить
982,schicken::V,pošíljati,посылать
983,bringen::V,prinêsti,принести
984,hinzufügen::V,pristáviti,добавить
985,bekommen::V,dobíti,достать
986,erhalten::V,prejéti,получить
987,nehmen::V,vzéti,взять
988,wählen::V,izbírati,выбрать
989,auswählen::V,izbráti,отобрать
990,bewahren::V,ohraníti,сохранить
991,behindern::V,ovírati,препятствовать
992,verderben::V,pokváriti,испортить
993,beschädigen::V,poškodováti,повредить
994,zerbrechen::V,razlomíti,разбить
995,zerreißen::V,raztŕgati,разорвать
996,zerstören::V,razrúšiti,разрушить
997,verbrennen::V,sežgáti,сжечь
998,geben::V,dáti,дать
999,reichen::V,séči,передать
1000,reichen::V,molíti,передать
1001,schenken::V,podáriti,дарить
1002,versprechen::V,obljubíti,обещать
1003,wünschen::V,vóščiti,желать
1004,loben::V,hváliti,хвалить
1005,küssen::V,poljubováti,целовать
1006,wiegen::V,zíbati,качать
1007,zudecken::V,pokríti,накрыть
1008,wecken::V,zbudíti,разбудить
1009,zeigen::V,pokázati,показать
1010,führen::V,vêsti,вести
1011,lehren::V,učíti,учить
1012,unterrichten::V,poučeváti,преподавать
1013,aufziehen::V,vzgojíti,воспитать
1014,leiten::V,uprávljati,руководить
1015,antreiben::V,goníti,подгонять
1016,lassen::V,povzročíti,заставить
1017,einladen::V,povábiti,пригласить
1018,vereinigen::V,zdrúžiti,объединить
1019,besuchen::V,obiskáti,посетить
1020,treffen::V,pogodíti,встретить
1021,sich versammeln::V,zbráti se,собраться
1022,spielen::V,igráti se,играть
1023,singen::V,péti,петь
1024,tanzen::V,plésati,плясать
1025,tanzen::V,plésati,танцевать
1026,sich trennen::V,ločíti se,расстаться
1027,verlassen::V,zapustíti,покинуть
1028,retten::V,réšiti,спасти
1029,bewachen::V,strážiti,охранять
1030,schützen::V,sčítiti,уберегать
1031,verteidigen::V,braníti,защитить
1032,sich schlagen::V,têpsti se,драться
1033,schießen::V,stréljati,стрелять
1034,siegen::V,zmágati,победить
1035,ärgern::V,jezíti,сердить
1036,ärgern::V,razbúriti,сердить
1037,schlagen::V,têpsti,ударить
1038,schlagen::V,udáriti,ударить
1039,treten::V,teptáti,пинать
1040,stechen::V,ubôsti,уколоть
1041,stoßen::V,peháti,толкнуть
1042,stoßen::V,drégniti,толкнуть
1043,stehlen::V,ukrásti,украсть
1044,stehlen::V,pokrásti,украсть
1045,stören::V,motíti,помешать
1046,belästigen::V,nadlegováti,надоедать
1047,verbergen::V,skríti,скрыть
1048,täuschen::V,slepíti,обмануть
1049,betrügen::V,várati,смошенничать
1050,betrügen::V,ogoljufáti,смошенничать
1051,töten::V,ubíti,убить
1052,wohnen::V,prebívati,проживать
1053,arbeiten::V,délati,работать
1054,sammeln::V,zbráti,собрать
1055,pflücken::V,obráti,рвать
1056,pflücken::V,obráti,срывать
1057,jagen::V,lovíti,охотиться
1058,fischen::V,ribáriti,рыбачить
1059,fassen::V,zajéti,поймать
1060,hüten::V,pásti,пасти
1061,treiben::V,pogánjati,гнать
1062,anbinden::V,privézati,привязать
1063,füttern::V,kŕmiti,кормить
1064,melken::V,mólsti,доить
1065,hacken::V,sékati,рубить
1066,gießen::V,ulíti,полить
1067,reifen::V,zoréti,созреть
1068,zubereiten::V,pripráviti,приготовить
1069,kochen::V,kúhati,варить
1070,backen::V,cvréti,печь
1071,braten::V,pêči,жарить
1072,umrühren::V,preméšati,перемешать
1073,stricken::V,plêsti,вязать
1074,nähen::V,šívati,шить
1075,färben::V,bárvati,покрасить
1076,reinigen::V,očístiti,очистить
1077,waschen::V,opráti,стирать
1078,abwischen::V,obrísati,вытереть
1079,spülen::V,splakováti,полоскать
1080,fegen::V,pométati,подметать
1081,kehren::V,mésti,мести
1082,baden::V,kópati se,купаться
1083,sich waschen::V,umíti se,мыться
1084,ausziehen::V,izvléči,снять
1085,anziehen::V,obléči,надеть
1086,sich anziehen::V,obléči se,одеться
1087,kämmen::V,česáti,причесать
1088,schmücken::V,okrasíti,украсить
1089,sagen::V,dejáti,сказать
1090,sprechen::V,govoríti,говорить
1091,reden::V,rêči,разговаривать
1092,sich unterhalten::V,razgovárjati se,беседовать
1093,fragen::V,vprášati,спросить
1094,bitten::V,prosíti,просить
1095,erzählen::V,práviti,рассказать
1096,mitteilen::V,naznániti,сообщить
1097,nennen::V,imenováti,назвать
1098,rufen::V,klícati,звать
1099,prahlen::V,baháti se,хвастаться
1100,übersetzen::V,prevêsti,перевести
1101,denken::V,mísliti,думать
1102,glauben::V,verjéti,верить
1103,bemerken::V,opáziti,заметить
1104,erkennen::V,spoznáti,узнать
1105,begreifen::V,pôjmiti,понять
1106,begreifen::V,pôjmiti,постичь
1107,verstehen::V,razuméti,услышать
1108,lernen::V,učíti se,учиться
1109,wissen::V,znáti,знать
1110,wissen::V,védeti,знать
1111,sich erinnern an::V,spómniti se,вспомнить
1112,vergessen::V,pozábiti,забыть
1113,messen::V,mériti,мерить
1114,zählen::V,štéti,считать
1115,rechnen::V,račúnati,считать
1116,lesen::V,bráti,читать
1117,lesen::V,čítati,читать
1118,malen::V,slíkati,рисовать
1119,zeichnen::V,rísati,рисовать
1120,schreiben::V,písati,писать
1121,besitzen::V,iméti,иметь
1122,kaufen::V,kupíti,купить
1123,verkaufen::V,prodáti,продать
1124,bezahlen::V,pláčati,заплатить
1125,zahlen::V,plačeváti,платить
1126,beherrschen::V,obvládati,владеть
1127,ertragen::V,prenêsti,вытерпеть
1128,Verstand::N,,ум
