,Concept_ID,,ta
806,zuhören::V,,சுவைத்துப் பார்
807,probieren::V,,ருசி
808,riechen::V,,முகர்ந்து பார்
809,fühlen::V,,தொட்டுணர்
810,scheinen::V,,காணப்படு
811,zu sehen sein::V,,தோன்றுதல்
812,vernehmen::V,,கேள்
813,frieren::V,,குதுகுதுகு
814,tun::V,,செய்
815,können::V,,இயல்வது
816,wollen::V,,விரும்பு
817,anfangen::V,,தொடங்கு
818,beenden::V,,முடி
819,aufhören::V,,நிறுத்து
820,gelingen::V,,வெற்றி
821,geraten::V,,ஏற்படுத்து
822,öffnen::V,,திற
823,schließen::V,,மூடு
824,stellen::V,,வை
825,setzen::V,,வை
826,legen::V,,பரப்பி வை
827,berühren::V,,பதி
828,verbinden::V,,சேர்
829,bedecken::V,,உறைபோடு
830,aufhängen::V,,தொங்கவிடு
831,anzünden::V,,எரியூட்டு
832,aufheben::V,,பொறுக்கி எடு
833,zurücklassen::V,,விட்டுச் செல்
834,verlieren::V,,இழ
835,fallen lassen::V,,அளவில் குறைவு
836,machen::V,,தயார்செய்
837,herstellen::V,,உற்பத்தி செய்
838,bauen::V,,கட்டு
839,reparieren::V,,பழுது பார்
840,verbessern::V,,மேம்படுத்து
841,ändern::V,,மாற்றி அமை
842,graben::V,,குழி வெட்டு
843,beugen::V,,வனை
844,biegen::V,,வனை
845,drehen::V,,சுழல்
846,wenden::V,,குடைகவிழு
847,umdrehen::V,,சுற்றும் முற்றும் பார்
848,heben::V,,தூக்கு
849,hochheben::V,,தூக்கு
850,ergreifen::V,,பறி
851,halten::V,,பிடித்துக் கொள்
852,drücken::V,,அழுத்து
853,schieben::V,,தள்ளு
854,kratzen::V,,கீறு
855,lecken::V,,நக்கு
856,beißen::V,,கடி
857,abreißen::V,,கிழி
858,abschneiden::V,,வெட்டி எடு
859,binden::V,,கட்டு
860,stecken::V,,பதிய வை
861,brechen::V,,உடை
862,klopfen::V,,தட்டு
863,hauen::V,,அடி
864,kleben::V,,ஒட்டு
865,reiben::V,,தேய்
866,streichen::V,,பரவச்செய்
867,schleifen::V,,அரை
868,schneiden::V,,துண்டாக்கு
869,rütteln::V,,மெல்ல தள்ளு
870,schütteln::V,,குலுக்கு
871,schwenken::V,,ஊஞ்சலாடு
872,schütten::V,,ஊற்று
873,füllen::V,,நிரப்பு
874,einwickeln::V,,சுற்று
875,tragen::V,,எடுத்துச் செல்
876,schleppen::V,,இழுத்துச் செல்
877,ziehen::V,,இழு
878,aufbewahren::V,,வைத்துக் கொள்
879,werfen::V,,வீசி எறி
880,fangen::V,,பிடி
881,packen::V,,பிடித்துக்கொள்
882,verstecken::V,,மறை
883,teilen::V,,பாகங்களாகப் பிரி
884,schicken::V,,அனுப்பு
885,bringen::V,,கொண்டு வா
886,hinzufügen::V,,சேர்
887,bekommen::V,,பெறு
888,erhalten::V,,பெறு
889,nehmen::V,,எடு
890,wählen::V,,தேர்ந்தெடு
891,auswählen::V,,தேர்ல்தெடு
892,bewahren::V,,கெடாது பேணு
893,behindern::V,,தடங்கல் செய்
894,verderben::V,,நாசமாக்கு
895,beschädigen::V,,சேதப்படுத்து
896,zerbrechen::V,,உடை
897,zerreißen::V,,கிழி
898,zerstören::V,,அழி
899,verbrennen::V,,எரியூட்டு
900,geben::V,,கொடு
901,reichen::V,,வழங்கு
902,schenken::V,,மொயத்தல்
903,versprechen::V,,உறுதியளி
904,wünschen::V,,ஆசைப்படு
905,loben::V,,புகழ்ச்சி கூறு
906,küssen::V,,முத்தமிடு
907,wiegen::V,,ஆட்டுத்தல்
908,zudecken::V,,உறைபோடு
909,wecken::V,,எழுப்பு
910,zeigen::V,,காட்டு
911,führen::V,,வழிகாட்டி
912,lehren::V,,சொல்லிக் கொடு
913,unterrichten::V,,அறிவுரை கூறு
914,aufziehen::V,,வளர்
915,leiten::V,,அழைத்துச் செல்
916,antreiben::V,,தூண்டு
917,lassen::V,,விடு
918,einladen::V,,அழை
919,vereinigen::V,,ஒன்றாகச் சேர்
920,besuchen::V,,வருகை புரி
921,treffen::V,,சந்தி
922,sich versammeln::V,,தொகுப்பு
923,spielen::V,,விளையாடு
924,singen::V,,பாடு
925,tanzen::V,,நடனமாடு
926,sich trennen::V,,தனிப்படடுத்து
927,verlassen::V,,கைவிடு
928,retten::V,,காப்பாற்று
929,bewachen::V,,காவல் செய்
930,schützen::V,,பாதுகாப்பு செய்
931,verteidigen::V,,எதிர்த்து நில்
932,sich schlagen::V,,பூசலிடு
933,schießen::V,,சுட்டுக் கொல்
934,siegen::V,,வெற்றி பெறு
935,ärgern::V,,எரிச்சலூட்டு
936,schlagen::V,,அடி
937,treten::V,,உதை
938,stechen::V,,கொட்டு
939,stoßen::V,,நெருக்கு
940,stehlen::V,,திருடு
941,stören::V,,தொல்லைகொடு
942,belästigen::V,,தொல்லை கொடு
943,verbergen::V,,மறை
944,täuschen::V,,ஏமாற்று
945,betrügen::V,,ஏமாற்று
946,töten::V,,கொல்
947,wohnen::V,,தங்கியிரு
948,arbeiten::V,,வேலை செய்
949,sammeln::V,,ஒன்றுசேர்
950,pflücken::V,,கொய்து எடு
951,jagen::V,,வேட்டையாடு
952,fischen::V,,மீன் பிடி
953,fassen::V,,பிடி
954,hüten::V,,காவல் செய்
955,treiben::V,,ஓட்டு
956,anbinden::V,,கட்டு
957,füttern::V,,உணவளி
958,melken::V,,பால் கற
959,hacken::V,,வெட்டி எடு
960,gießen::V,,நீர்ப் பாய்ச்சு
961,reifen::V,,பழு
962,zubereiten::V,,சமையல் செய்
963,kochen::V,,வேகவை
964,backen::V,,வெப்பத்தில் வாட்டு
965,braten::V,,பொரியச் செய்
966,umrühren::V,,கலக்கு
967,stricken::V,,பின்னியிழை
968,nähen::V,,தையல் வேலை செய்
969,färben::V,,வண்ணம் பெறச் செய்
970,reinigen::V,,சுத்தம் செய்
971,waschen::V,,கழுவு
972,abwischen::V,,துடை
973,spülen::V,,அலசு
974,fegen::V,,பெறுக்கு
975,kehren::V,,பெறுக்கு
976,baden::V,,குளி
977,sich waschen::V,,கழுவு
978,ausziehen::V,,கழற்று
979,anziehen::V,,புனைதல்
980,sich anziehen::V,,உடுத்துதல்
981,kämmen::V,,தலை வாரிக் கொள்
982,schmücken::V,,அழகுபடுத்து
983,sagen::V,,சொல்
984,sprechen::V,,பேசு
985,reden::V,,பெசு
986,sich unterhalten::V,,இயல்பாக பேசிக்கொண்டிரு
987,fragen::V,,கேள்
988,bitten::V,,வேண்டு
989,erzählen::V,,சொல்
990,mitteilen::V,,சொல்
991,nennen::V,,பெயரிடுதல்
992,rufen::V,,கூச்சலிடு
993,prahlen::V,,தற்பெருமை பேசு
994,übersetzen::V,,மொழிபெயர்ப்பு செய்
995,denken::V,,யோசி
996,glauben::V,,நம்பு
997,bemerken::V,,கவனி
998,erkennen::V,,அடையாளம் கண்டுகொள்
999,begreifen::V,,பற்றிக்கொள்
1000,verstehen::V,,புரிந்து கொள்
1001,lernen::V,,கற்றுக்கொள்
1002,wissen::V,,தெரிந்திரு
1003,sich erinnern an::V,,நினைவு கூர்
1004,vergessen::V,,மற
1005,messen::V,,அளவிடு
1006,zählen::V,,எண்ணு
1007,rechnen::V,,கணக்கிடு
1008,lesen::V,,படி
1009,malen::V,,வண்ணச்சித்திரம்
1010,zeichnen::V,,வரை
1011,schreiben::V,,எழுது
1012,besitzen::V,,உடைமையாகக் கொண்டிரு
1013,kaufen::V,,வாங்கு
1014,verkaufen::V,,விற்பனை செய்
1015,bezahlen::V,,இறுத்தல்
1016,zahlen::V,,பணம் செலுத்து
1017,beherrschen::V,,ஆட்சிசெய்
1018,ertragen::V,,தாங்கு
