,Concept_ID,ro,eu
828,sauber::A,curat,garbi
829,schmutzig::A,murdar,lohi
830,schmutzig::A,murdar,zikin
831,roh::A,crud,gordin
832,reif::A,copt,umo
833,reif::A,copt,heldu
834,lecker::A,gustos,goxo
835,süß::A,dulce,goxo
836,bitter::A,amar,karmin
837,bitter::A,amar,garratz
838,sauer::A,acru,mingots
839,hell::A,clar,argi
840,hell::A,luminos,argi
841,dunkel::A,obscur,ilun
842,dunkel::A,întunecos,ilun
843,schwarz::A,negru,beltz
844,weiß::A,alb,zuri
845,rot::A,roșu,gorri
846,gelb::A,galben,hori
847,blau::A,albastru,urdin
848,grün::A,verde,berde
849,grün::A,verde,musker
850,grau::A,gri,urdin
851,grau::A,gri,urdinabar
852,grau::A,cenușiu,urdin
853,grau::A,cenușiu,urdinabar
854,bunt::A,colorat,koloretsu
855,billig::A,ieftin,merke
856,teuer::A,scump,garesti
857,wertvoll::A,prețios,baliotsu
858,blind::A,orb,itsu
859,taub::A,surd,gor
860,kräftig::A,tare,kementsu
861,kräftig::A,forte,kementsu
862,kräftig::A,robust,kementsu
863,stark::A,viguros,bizkor
864,stark::A,viguros,indartsu
865,stark::A,puternic,bizkor
866,stark::A,puternic,indartsu
867,schwach::A,slab,ahul
868,schwach::A,slab,indargabe
869,schwach::A,debil,ahul
870,schwach::A,debil,indargabe
871,fett::A,gras,gizen
872,schlank::A,zvelt,lerden
873,hübsch::A,drăguț,polit
874,böse::A,rău,tzar
875,böse::A,rău,gaizto
876,böse::A,răutăcios,tzar
877,böse::A,răutăcios,gaizto
878,dumm::A,nerod,lelo
879,dumm::A,nerod,pello
880,dumm::A,tâmpit,lelo
881,dumm::A,tâmpit,pello
882,faul::A,leneș,nagi
883,faul::A,leneș,alfer
884,fleißig::A,harnic,maratz
885,fleißig::A,harnic,lanzale
886,fleißig::A,sârguincios,maratz
887,fleißig::A,sârguincios,lanzale
888,geizig::A,calic,zeken
889,geizig::A,calic,zikoitz
890,geizig::A,zgârcit,zeken
891,geizig::A,zgârcit,zikoitz
892,klug::A,isteț,zuhur
893,klug::A,deștept,zuhur
894,geschickt::A,dibaci,trebe
895,geschickt::A,dibaci,antzetsu
896,lieb::A,drag,maite
897,lieb::A,drag,laztan
898,lieb::A,iubit,maite
899,lieb::A,iubit,laztan
900,lustig::A,vesel,alaitsu
901,sanft::A,blând,eme
902,sanft::A,blând,ezti
903,sanft::A,blajin,eme
904,sanft::A,blajin,ezti
905,hungrig::A,flămând,gose
906,krank::A,bolnav,eri
907,krank::A,bolnav,gaixo
908,nackt::A,gol,biluzi
909,traurig::A,trist,itun
910,traurig::A,trist,betilun
911,traurig::A,mâhnit,itun
912,traurig::A,mâhnit,betilun
913,lebendig::A,viu,bizirik
914,gut::A,bun,on
915,schlecht::A,rău,txar
916,schlecht::A,prost,txar
917,richtig::A,drept,zuzen
918,richtig::A,corect,zuzen
919,schlimm::A,rău,larri
920,wahr::A,adevărat,egiazko
921,alt::A,uzat,zahar
922,alt::A,vechi,zahar
923,neu::A,nou,berri
924,ehemalig::A,fost,lehengo
925,ehemalig::A,anterior,lehengo
926,alt[Lebewesen]::A,bătrîn,adindun
927,jung::A,tânăr,gazte
928,arm::A,sărac,txiro
929,arm::A,sărac,behartsu
930,arm::A,sărman,txiro
931,arm::A,sărman,behartsu
932,reich::A,avut,dirudun
933,reich::A,bogat,dirudun
934,bekannt::A,cunoscut,ezagun
935,berühmt::A,renumit,entzun
936,berühmt::A,renumit,ospetsu
937,fremd::A,străin,arrotz
938,verschieden::A,diferit,ezberdin
939,verschieden::A,diferit,desberdin
940,verschieden::A,deosebit,ezberdin
941,verschieden::A,deosebit,desberdin
942,nah::A,apropiat,hurre
943,nah::A,apropiat,hurbil
944,fern::A,departe,urrun
945,linker::A,stâng,ezker
946,rechter::A,drept,eskuin
947,anderer::A,alt,beste
948,erster::A,prim,lehen
949,erster::A,prim,aurren
950,zweiter::A,al doilea,bigarren
951,dritter::A,treilea,hirugarren
952,letzter::A,final,azken
953,letzter::A,final,hondar
954,allein::ADV,singur,bakarrik
955,auf einmal::ADV,dintrodată,batera
956,zusammen::ADV,împreună,elkarrekin
957,lange::ADV,îndelung,luzaro
958,lange::ADV,mult timp,luzaro
959,plötzlich::ADV,deodată,bat-batean
960,plötzlich::ADV,pe neașteptate,bat-batean
961,sofort::ADV,imediat,berehala
962,sofort::ADV,numaidecît,berehala
963,später::ADV,mai apoi,gero
964,später::ADV,mai târziu,gero
965,jetzt::ADV,acum,orain
966,heute::ADV,azi,gaur
967,heute::ADV,astăzi,gaur
968,morgen::ADV,mâine,bihar
969,bald::ADV,curând,aurki
970,bald::ADV,curând,laster
971,dann::ADV,apoi,ondoren
972,gestern::ADV,ieri,atzo
973,einst::ADV,odată,antzina
974,einst::ADV,odinioară,antzina
975,damals::ADV,atunci,orduan
976,damals::ADV,pe atunci,orduan
977,danach::ADV,după aceasta,gerora
978,danach::ADV,după aceasta,ondoren
979,vorher::ADV,mai întâi,lehenago
980,vorher::ADV,în prealabil,lehenago
981,zuerst::ADV,întâi,aurrena
982,zuerst::ADV,întâi,lehenbizi
983,zuerst::ADV,în primul rând,aurrena
984,zuerst::ADV,în primul rând,lehenbizi
985,einmal::ADV,odată,behin
986,einmal::ADV,odată,aldi bat
987,manchmal::ADV,uneori,batzuetan
988,manchmal::ADV,uneori,zenbaitetan
989,manchmal::ADV,câteodată,batzuetan
990,manchmal::ADV,câteodată,zenbaitetan
991,oft::ADV,des,maiz
992,oft::ADV,des,askotan
993,oft::ADV,deseori,maiz
994,oft::ADV,deseori,askotan
995,immer::ADV,mereu,beti
996,immer::ADV,întotdeauna,beti
997,niemals::ADV,niciodată,inoiz ez
998,niemals::ADV,niciodată,sekula ez
999,hier::ADV,aci,hemen
1000,hier::ADV,aici,hemen
1001,hierhin::ADV,încoace,hona
1002,von hier::ADV,de aici,hemendik
1003,von hier::ADV,de aici,honetatik
1004,dort::ADV,acolo,han
1005,dorthin::ADV,dincolo,hara
1006,geradeaus::ADV,drept înainte,artez
1007,vorwärts::ADV,înainte,aurrera
1008,rückwärts::ADV,îndărăt,atzera
1009,rückwärts::ADV,îndărăt,atzerantz
1010,zurück::ADV,înapoi,atzera
1011,unten::ADV,jos,behean
1012,unten::ADV,dedesubt,behean
1013,hinab::ADV,în jos,behera
1014,hinab::ADV,în jos,beherantz
1015,hinab::ADV,de vale,behera
1016,hinab::ADV,de vale,beherantz
1017,oben::ADV,sus,goian
1018,oben::ADV,deasupra,goian
1019,hinauf::ADV,în sus,gora
1020,hinauf::ADV,în sus,gorantz
1021,überall::ADV,peste tot,edonon
1022,überall::ADV,pretutindeni,edonon
1023,nicht::ADV,nu,ez
1024,ein wenig::ADV,puțin,apur bat
1025,ein wenig::ADV,puțin,pixka bat
1026,kaum::ADV,cu greu,ozta
1027,kaum::ADV,cu greu,nekez
1028,kaum::ADV,cu anevoie,ozta
1029,kaum::ADV,cu anevoie,nekez
1030,sehr::ADV,mult,oso
1031,sehr::ADV,foarte,oso
1032,so::ADV,așa,hala
1033,so::ADV,așa,honela
1034,so::ADV,atât,hala
1035,so::ADV,atât,honela
1036,noch::ADV,încă,oraindik
1037,nur::ADV,doar,bakarrik
1038,schon::ADV,și,ja
1039,schon::ADV,și,jada
1040,schon::ADV,deja,ja
1041,schon::ADV,deja,jada
1042,wieder::ADV,iar,berriro
1043,wieder::ADV,iarăși,berriro
1044,vergebens::ADV,în zadar,alferrik
1045,vor::PRP,înainte de,aurrean
1046,hinter::PRP,după,ostean
1047,hinter::PRP,după,gibelean
1048,hinter::PRP,în spatele,ostean
1049,hinter::PRP,în spatele,gibelean
1050,unter::PRP,sub,pean
1051,unter::PRP,sub,azpian
1052,durch::PRP,prin,zehar
1053,neben::PRP,lângă,ondoan
1054,neben::PRP,lângă,aldamenean
1055,neben::PRP,alături de,ondoan
1056,neben::PRP,alături de,aldamenean
1057,zwischen::PRP,între,artean
1058,zwischen::PRP,dintre,artean
1059,wegen::PRP,pentru,-gatik
1060,dies::PRN,acesta,hau
1061,das::PRN,asta,hura
1062,alles::PRN,tot,dena
1063,ich::PRN,eu,ni
1064,du::PRN,tu,zu
1065,er::PRN,el,bera
1066,er::PRN,dânsul,bera
1067,wir::PRN,noi,gu
1068,ihr::PRN,voi,zuek
1069,sie::PRN,ei,berak
1070,sie::PRN,dânșii,berak
1071,was::FPRN,ce,zer
1072,wer::FPRN,cine,nor
1073,wo::FADV,unde,non
1074,wohin::FADV,încotro,nora
1075,wie::FADV,cum,nola
1076,wie::FADV,cum,zelan
1077,warum::FADV,de ce,zeren
1078,warum::FADV,de ce,zergatik
1079,warum::FADV,pentru ce,zeren
1080,warum::FADV,pentru ce,zergatik
1081,wieviel::FNUM,cât,zenbat
1082,eins::NUM,unu,bat
1083,zwei::NUM,doi,bi
1084,zwei::NUM,doi,biga
1085,drei::NUM,trei,hiru
1086,vier::NUM,patru,lau
1087,fünf::NUM,cinci,bost
1088,sechs::NUM,șase,sei
1089,sieben::NUM,șapte,zazpi
1090,acht::NUM,opt,zortzi
1091,neun::NUM,nouă,bederatzi
1092,zehn::NUM,zece,hamar
1093,elf::NUM,unsprezece,hamaika
1094,zwölf::NUM,douăsprezece,hamabi
1095,zwanzig::NUM,douăzeci,hogei
1096,dreißig::NUM,treizeci,hogeita hamar
1097,vierzig::NUM,patruzeci,berrogei
1098,fünfzig::NUM,cincizeci,berrogeita hamar
1099,sechzig::NUM,șaizeci,hirurogei
1100,siebzig::NUM,șaptezeci,hirurogeita hamar
1101,achtzig::NUM,optzeci,laurogei
1102,neunzig::NUM,nouăzeci,laurogeita hamar
1103,hundert::NUM,sută,ehun
1104,tausend::NUM,mie,mila
1105,und::CNJ,și,eta
1106,oder::CNJ,ori,edo
1107,stehen::V,sta,zutik egon
1108,sitzen::V,ședea,eserita egon
1109,liegen::V,zăcea,etzan
1110,liegen::V,fi culcat,etzan
1111,hängen::V,atârna,eskegita egon
1112,hängen::V,atârna,zintzilik egon
1113,werden::V,deveni,bihurtu
1114,werden::V,deveni,bilakatu
1115,werden::V,se face,bihurtu
1116,werden::V,se face,bilakatu
1117,passieren::V,se întâmpla,pasatu
1118,passieren::V,se întâmpla,gertatu
1119,beginnen::V,începe,hasi
1120,enden::V,se sfârși,bukatu
1121,enden::V,se termina,bukatu
1122,wechseln::V,se schimba,aldatu
1123,aufgehen[Sonne]::V,răsări,ilki
1124,aufgehen[Sonne]::V,răsări,sortu
1125,untergehen[Sonne]::V,apune,sartu
1126,scheinen[Sonne]::V,străluci,eguzkia egon
1127,donnern::V,tuna,trumoia jo
1128,wehen::V,bate,haizea ibili
1129,strömen::V,curge în șiroaie,zorrotadaka isuri
1130,fließen::V,curge,isuri
1131,sich drehen::V,se învârti,biratu
1132,schwanken::V,se clătina,zabuka ibili
1133,schwingen::V,vibra,kulunkatu
1134,schwingen::V,flutura,kulunkatu
1135,fallen::V,cădea,erori
1136,brennen::V,arde,sutan egon
1137,rauchen::V,fuma,kea bota
1138,regnen::V,ploua,euria ari izan
1139,gefrieren::V,îngheța,izoztu
1140,gefrieren::V,îngheța,hormatu
1141,tauen::V,se dezgheța,gesaldu
1142,schmelzen::V,se topi,urtu
1143,trocknen::V,se usca,idortu
1144,trocknen::V,se usca,lehortu
1145,sieden::V,fierbe,irakin
1146,sieden::V,clocoti,irakin
1147,faulen::V,se împuți,hirotu
1148,faulen::V,se împuți,usteldu
1149,verfaulen::V,putrezi,hirotu
1150,verfaulen::V,putrezi,usteldu
1151,reißen::V,se rupe,eten
1152,reißen::V,se rupe,tarrat egin
1153,reißen::V,se sfâșia,eten
1154,reißen::V,se sfâșia,tarrat egin
1155,versinken::V,se scufunda,urperatu
1156,vergehen::V,trece,iragan
1157,vergehen::V,se scurge,iragan
1158,erscheinen::V,apărea,agertu
1159,verschwinden::V,dispărea,desagertu
1160,sinken::V,cădea,beheititu
1161,sinken::V,coborî,beheititu
1162,abnehmen::V,scădea,gutxitu
1163,abnehmen::V,scădea,beheratu
1164,abnehmen::V,descrește,gutxitu
1165,abnehmen::V,descrește,beheratu
1166,zunehmen::V,spori,gora egin
1167,zunehmen::V,crește,gora egin
1168,zunehmen::V,augmenta,gora egin
1169,steigen::V,urca,igo
1170,wachsen::V,crește,hazi
1171,glänzen::V,luci,distiratu
1172,glänzen::V,străluci,distiratu
1173,funkeln::V,scânteia,izarniatu
1174,lärmen::V,face larmă,zarata atera
1175,läuten::V,suna,jo
1176,läuten::V,suna,hots egin
1177,klingeln::V,suna,txirrina jo
1178,klirren::V,zăngăni,tintin egin
1179,brausen::V,vui,marru egin
1180,rauschen::V,vâjâi,fir-fir egin
1181,klingen::V,suna,soinu egin
1182,bellen::V,lătra,zaunkatu
1183,heulen::V,urla,ulu egin
1184,heulen::V,urla,uhuri egin
1185,blasen::V,sufla,ufa egin
1186,blasen::V,sufla,putz egin
1187,pfeifen::V,fluiera,txistu egin
1188,schreien::V,țipa,oihu egin
1189,schreien::V,țipa,garrasi egin
1190,stöhnen::V,geme,intziri egin
1191,zittern::V,tremura,ikara egin
1192,zittern::V,tremura,dar-dar egin
1193,leben::V,trăi,bizi izan
1194,geboren werden::V,se naște,jaio
1195,atmen::V,respira,hats egin
1196,atmen::V,respira,arnasa egin
1197,trinken::V,bea,edan
1198,essen::V,mânca,jan
1199,schlucken::V,înghiți,irentsi
1200,müde werden::V,se obosi,unatu
1201,müde werden::V,se obosi,nekatu
1202,einschlafen::V,adormi,lokartu
1203,schlafen::V,dormi,lo egin
1204,aufwachen::V,se deștepta,esnatu
1205,aufwachen::V,se deștepta,atzarri
1206,aufstehen::V,fi se scula,jaiki
1207,sich erholen::V,se relaxa,atseden egin
1208,sich erholen::V,se destinde,atseden egin
1209,krank werden::V,se îmbolnăvi,gaixotu
1210,krank sein::V,zăcea,eri izan
1211,krank sein::V,zăcea,gaixo izan
1212,krank sein::V,fi bolnav,eri izan
1213,krank sein::V,fi bolnav,gaixo izan
1214,schmerzen::V,durea,min egin
1215,husten::V,tuși,eztul egin
1216,genesen::V,se însănătoși,osatu
1217,sterben::V,muri,hil
1218,sterben::V,muri,zendu
1219,umkommen::V,pieri,istripuz hil
1220,sich bewegen::V,se mișca,higitu
1221,sich rühren::V,se mișca,zirkin egin
1222,sich erheben::V,se ridica,zutitu
1223,sich erheben::V,se ridica,altxatu
1224,sich setzen::V,lua loc,eseri
1225,sich setzen::V,lua loc,jesarri
1226,sich setzen::V,se așeza,eseri
1227,sich setzen::V,se așeza,jesarri
1228,hinfallen::V,cădea jos,erori
1229,laufen::V,merge,ibili
1230,laufen::V,merge pe jos,ibili
1231,schreiten::V,păși,oinkatu
1232,spazierengehen::V,se plimba,paseatu
1233,spazierengehen::V,se plimba,ostera bat egin
1234,eilen::V,fi se grăbi,lasterkatu
1235,sich beeilen::V,se grăbi,lehiatu
1236,sausen::V,țâșni,ziztu bizian joan
1237,rennen::V,fugi,lasterka egin
1238,rennen::V,alerga,lasterka egin
1239,springen::V,sări,jauzi egin
1240,klettern::V,urca,igo
1241,klettern::V,se cățăra,igo
1242,schaukeln::V,legăna,zabu egin
1243,schaukeln::V,legăna,zanbulu egin
1244,kriechen::V,se târî,narras egin
1245,schwimmen::V,înota,igerikatu
1246,schwimmen::V,înota,igeri egin
1247,tauchen::V,se scufunda,murgildu
1248,tauchen::V,se scufunda,pulunpatu
1249,rudern::V,vâsli,bogatu
1250,rudern::V,vâsli,arraun egin
1251,rudern::V,lopăta,bogatu
1252,rudern::V,lopăta,arraun egin
1253,fahren::V,merge,joan
1254,fliegen::V,zbura,hegaldatu
1255,fliegen::V,zbura,hegan egin
1256,gehen::V,merge,joan
1257,weggehen::V,se duce,alde egin
1258,abfahren::V,pleca,abiatu
1259,anhalten::V,se opri,geratu
1260,anhalten::V,se opri,gelditu
1261,hineingehen::V,intra,sartu
1262,eintreten::V,intra,sartu
1263,kommen::V,veni,etorri
1264,ankommen::V,sosi,heldu
1265,ankommen::V,sosi,iritsi
1266,ankommen::V,ajunge,heldu
1267,ankommen::V,ajunge,iritsi
1268,zurückkommen::V,se întoarce,itzuli
1269,bleiben::V,rămâne,gelditu
1270,warten::V,aștepta,itxaron
1271,warten::V,aștepta,zain egon
1272,erwarten::V,aștepta,iguriki
1273,suchen::V,căuta,bilatu
1274,finden::V,găsi,idoro
1275,finden::V,găsi,aurkitu
1276,versuchen::V,încerca,saiatu
1277,versuchen::V,încerca,ahalegindu
1278,vorbereiten::V,pregăti,gertatu
1279,lieben::V,iubi,maitatu
1280,lieben::V,iubi,maite izan
1281,mögen::V,plăcea a,laket izan
1282,mögen::V,plăcea a,atsegin izan
1283,lachen::V,râde,irri egin
1284,lachen::V,râde,barre egin
1285,rühren::V,mișca,hunkitu
1286,rühren::V,înduioșa,hunkitu
1287,weinen::V,plânge,negar egin
1288,schimpfen::V,înjura,erneguka ari izan
1289,sich ärgern::V,se supăra,ernegatu
1290,sich ärgern::V,se supăra,haserretu
1291,sich fürchten::V,se teme,beldur izan
1292,sich fürchten::V,fi teamă a,beldur izan
1293,fürchten::V,se teme de,beldur izan
1294,fliehen::V,fugi,ihes egin
1295,flüchten::V,evada,ihes egin
1296,sehen::V,vedea,ikusi
1297,anschauen::V,privi,begietsi
1298,ansehen::V,privi,begiratu
1299,hören::V,auzi,aditu
1300,zuhören::V,asculta,entzun
1301,probieren::V,gusta,dastatu
1302,riechen::V,mirosi,usnatu
1303,riechen::V,mirosi,usaindu
1304,fühlen::V,simți,sentitu
1305,fühlen::V,resimți,sentitu
1306,scheinen::V,părea,iruditu
1307,scheinen::V,părea,begitandu
1308,zu sehen sein::V,se vedea,azaldu
1309,vernehmen::V,auzi,aditu
1310,frieren::V,fi frig,hotz izan
1311,tun::V,face,egin
1312,können::V,ști,ahal izan
1313,können::V,putea,ahal izan
1314,wollen::V,dori,nahi izan
1315,anfangen::V,începe,hasi
1316,beenden::V,sfârși,bukatu
1317,beenden::V,termina,bukatu
1318,aufhören::V,înceta,utzi
1319,gelingen::V,reuși,lortu
1320,gelingen::V,izbuti,lortu
1321,geraten::V,reuși,heldu
1322,öffnen::V,deschide,ireki
1323,öffnen::V,deschide,zabaldu
1324,schließen::V,închide,itxi
1325,stellen::V,pune,ipini
1326,stellen::V,așeza,ipini
1327,setzen::V,pune,jesarri
1328,setzen::V,așeza,jesarri
1329,legen::V,pune,jarri
1330,berühren::V,atinge,ukitu
1331,verbinden::V,lega,uztartu
1332,bedecken::V,acoperi,estali
1333,aufhängen::V,atârna,eseki
1334,aufhängen::V,atârna,eskegi
1335,aufhängen::V,spânzura,eseki
1336,aufhängen::V,spânzura,eskegi
1337,anzünden::V,aprinde,piztu
1338,aufheben::V,ridica,jaso
1339,aufheben::V,lua de jos,jaso
1340,zurücklassen::V,lăsa,atzean utzi
1341,zurücklassen::V,lăsa în urmă,atzean utzi
1342,verlieren::V,pierde,galdu
1343,fallen lassen::V,scăpa,erortzen utzi
1344,fallen lassen::V,arunca,erortzen utzi
1345,machen::V,face,egin
1346,herstellen::V,fabrica,ekoiztu
1347,herstellen::V,confecționa,ekoiztu
1348,bauen::V,clădi,eraiki
1349,bauen::V,construi,eraiki
1350,reparieren::V,repara,konpondu
1351,verbessern::V,ameliora,hobetu
1352,verbessern::V,îmbunătăți,hobetu
1353,ändern::V,schimba,mudatu
1354,ändern::V,modifica,mudatu
1355,graben::V,săpa,aitzurtu
1356,beugen::V,curba,makurtu
1357,biegen::V,îndoi,malgutu
1358,biegen::V,îndoi,makolatu
1359,biegen::V,încovoia,malgutu
1360,biegen::V,încovoia,makolatu
1361,drehen::V,învârti,jiratu
1362,wenden::V,întoarce,bihurtu
1363,umdrehen::V,învârti,biratu
1364,umdrehen::V,învârti,alderantzikatu
1365,umdrehen::V,întoarce,biratu
1366,umdrehen::V,întoarce,alderantzikatu
1367,heben::V,ridica,jaso
1368,heben::V,ridica,goratu
1369,hochheben::V,ridica,goratu
1370,hochheben::V,ridica,altxatu
1371,ergreifen::V,lua,oratu
1372,ergreifen::V,apuca,oratu
1373,halten::V,ține,eutsi
1374,drücken::V,apăsa,sakatu
1375,drücken::V,strânge,sakatu
1376,schieben::V,împinge,bultzatu
1377,kratzen::V,zgâria,hatz egin
1378,kratzen::V,zgâria,hazka egin
1379,lecken::V,linge,miaztu
1380,lecken::V,linge,lamikatu
1381,beißen::V,mușca,hozka egin
1382,beißen::V,mușca,ausiki egin
1383,abreißen::V,rupe,kendu
1384,abreißen::V,smulge,kendu
1385,abschneiden::V,scurta,moztu
1386,abschneiden::V,scurta,pikatu
1387,binden::V,lega,lotu
1388,binden::V,lega,estekatu
1389,stecken::V,pune,sartu
1390,brechen::V,rupe,apurtu
1391,brechen::V,frânge,apurtu
1392,klopfen::V,ciocăni,jo
1393,hauen::V,lovi,jo
1394,kleben::V,lipi,itsatsi
1395,reiben::V,freca,igurtzi
1396,reiben::V,fricționa,igurtzi
1397,streichen::V,unge,igurtzi
1398,schleifen::V,ascuți,zorroztu
1399,schneiden::V,tăia,moztu
1400,rütteln::V,zgâlțâi,astindu
1401,rütteln::V,zgâlțâi,inarrosi
1402,schütteln::V,scutura,astindu
1403,schütteln::V,scutura,inarrosi
1404,schwenken::V,agita,zabukatu
1405,schütten::V,vărsa,isuri
1406,füllen::V,umple,bete
1407,einwickeln::V,înveli,bildu
1408,einwickeln::V,înfășura,bildu
1409,tragen::V,căra,eroan
1410,tragen::V,căra,eraman
1411,schleppen::V,târî,narrastu
1412,schleppen::V,târî,herrestatu
1413,ziehen::V,trage,tira egin
1414,aufbewahren::V,păstra,gorde
1415,aufbewahren::V,conserva,gorde
1416,werfen::V,arunca,jaurti
1417,werfen::V,arunca,aurtiki
1418,fangen::V,prinde,atzeman
1419,packen::V,apuca,heldu
1420,verstecken::V,ascunde,ostendu
1421,verstecken::V,ascunde,ezkutatu
1422,teilen::V,împărți,zatitu
1423,schicken::V,trimite,bidali
1424,bringen::V,aduce,ekarri
1425,hinzufügen::V,adăuga,eratxiki
1426,hinzufügen::V,adăuga,gaineratu
1427,bekommen::V,obține,jaso
1428,bekommen::V,dobândi,jaso
1429,erhalten::V,primi,jaso
1430,erhalten::V,căpăta,jaso
1431,nehmen::V,lua,hartu
1432,wählen::V,opta,hautatu
1433,wählen::V,opta,aukeratu
1434,wählen::V,alege,hautatu
1435,wählen::V,alege,aukeratu
1436,auswählen::V,selecta,hautatu
1437,auswählen::V,selecta,aukeratu
1438,bewahren::V,păstra,begiratu
1439,behindern::V,stingheri,oztopatu
1440,verderben::V,strica,hondatu
1441,beschädigen::V,strica,akastu
1442,zerbrechen::V,rupe,apurtu
1443,zerbrechen::V,frânge,apurtu
1444,zerreißen::V,rupe,zarratatu
1445,zerreißen::V,sfâșia,zarratatu
1446,zerstören::V,distruge,suntsitu
1447,verbrennen::V,arde,erre
1448,verbrennen::V,arde,kiskali
1449,verbrennen::V,incendia,erre
1450,verbrennen::V,incendia,kiskali
1451,geben::V,da,eman
1452,reichen::V,întinde,luzatu
1453,reichen::V,întinde,helarazi
1454,schenken::V,dărui,oparitu
1455,versprechen::V,făgădui,agindu
1456,wünschen::V,ura,opatu
1457,wünschen::V,ura,opetsi
1458,loben::V,lăuda,laudatu
1459,loben::V,lăuda,goraipatu
1460,küssen::V,săruta,musu eman
1461,wiegen::V,legăna,kulunkatu
1462,zudecken::V,acoperi,estali
1463,wecken::V,trezi,esnatu
1464,wecken::V,trezi,iratzartu
1465,wecken::V,deștepta,esnatu
1466,wecken::V,deștepta,iratzartu
1467,zeigen::V,arăta,erakutsi
1468,führen::V,călăuzi,gidatu
1469,lehren::V,preda,irakatsi
1470,lehren::V,învăța,irakatsi
1471,unterrichten::V,învăța,eskolak eman
1472,unterrichten::V,instrui,eskolak eman
1473,aufziehen::V,crește,hazi
1474,leiten::V,duce,arteztu
1475,leiten::V,conduce,arteztu
1476,antreiben::V,împinge,bulkatu
1477,antreiben::V,încuraja,bulkatu
1478,lassen::V,pune pe să,-arazi
1479,einladen::V,invita,gonbidatu
1480,vereinigen::V,uni,batu
1481,vereinigen::V,uni,bateratu
1482,vereinigen::V,întruni,batu
1483,vereinigen::V,întruni,bateratu
1484,besuchen::V,vizita,ikustatu
1485,besuchen::V,face o vizită,ikustatu
1486,treffen::V,întâlni,topatu
1487,sich versammeln::V,se aduna,bildu
1488,spielen::V,se juca,jolastu
1489,singen::V,cânta,abestu
1490,singen::V,cânta,kantatu
1491,tanzen::V,dansa,dantzatu
1492,tanzen::V,dansa,dantzan egin
1493,sich trennen::V,se separa,banandu
1494,sich trennen::V,se despărți,banandu
1495,verlassen::V,părăsi,utzietsi
1496,verlassen::V,abandona,utzietsi
1497,retten::V,salva,salbatu
1498,retten::V,salva,gaizkatu
1499,bewachen::V,păzi,jagon
1500,bewachen::V,păzi,zaindu
1501,schützen::V,ocroti,babestu
1502,schützen::V,ocroti,gerizatu
1503,schützen::V,proteja,babestu
1504,schützen::V,proteja,gerizatu
1505,verteidigen::V,apăra,aldeztu
1506,sich schlagen::V,se bate,elkar jo
1507,sich schlagen::V,se bate,elkar borrokatu
1508,schießen::V,trage,tiro egin
1509,siegen::V,birui,irabazi
1510,siegen::V,învinge,irabazi
1511,ärgern::V,supăra,ernegatu
1512,ärgern::V,supăra,haserretu
1513,schlagen::V,lovi,jo
1514,schlagen::V,lovi,erauntsi
1515,treten::V,călca,zapaldu
1516,treten::V,călca,ostiaktu
1517,stechen::V,înțepa,sastatu
1518,stechen::V,împunge,sastatu
1519,stoßen::V,împinge,bultzatu
1520,stehlen::V,fura,ostu
1521,stehlen::V,fura,lapurtu
1522,stören::V,deranja,galarazi
1523,belästigen::V,importuna,gohaindu
1524,belästigen::V,importuna,alamena eman
1525,verbergen::V,ascunde,ezkutatu
1526,täuschen::V,amăgi,tronpatu
1527,täuschen::V,amăgi,engainatu
1528,betrügen::V,înșela,iruzurtu
1529,töten::V,omorî,hil
1530,töten::V,omorî,heriotza eman
1531,wohnen::V,sta,bizi izan
1532,wohnen::V,locui,bizi izan
1533,arbeiten::V,lucra,lan egin
1534,arbeiten::V,lucra,behar egin
1535,sammeln::V,aduna,bildu
1536,sammeln::V,aduna,bildumatu
1537,sammeln::V,colecționa,bildu
1538,sammeln::V,colecționa,bildumatu
1539,pflücken::V,culege,batu
1540,pflücken::V,culege,bildu
1541,jagen::V,vâna,ehizatu
1542,fischen::V,pescui,arrantzatu
1543,fischen::V,pescui,arrantza egin
1544,fassen::V,prinde,harrapatu
1545,hüten::V,paște,begiratu
1546,treiben::V,mână,bultza egin
1547,anbinden::V,lega,estekatu
1548,füttern::V,da de mâncare,bazkatu
1549,melken::V,mulge,jetzi
1550,hacken::V,toca,xehatu
1551,hacken::V,sparge,xehatu
1552,gießen::V,uda,isuri
1553,reifen::V,pârgui,heldu
1554,reifen::V,pârgui,zoritu
1555,zubereiten::V,găti,prestatu
1556,kochen::V,găti,egosi
1557,backen::V,coace,labean egin
1558,braten::V,coace,erregosi
1559,umrühren::V,mesteca,eragin
1560,stricken::V,împleti,trikotatu
1561,stricken::V,împleti,puntu egin
1562,nähen::V,coase,josi
1563,färben::V,vopsi,tindatu
1564,färben::V,colora,tindatu
1565,reinigen::V,curăți,ikuzi
1566,reinigen::V,curăți,garbitu
1567,waschen::V,spăla,xahutu
1568,waschen::V,spăla,garbitu
1569,abwischen::V,șterge,xukatu
1570,spülen::V,clăti,irakutzi
1571,fegen::V,mătura,erraztatu
1572,kehren::V,mătura,isastu
1573,baden::V,se scălda,bainatu
1574,baden::V,se scălda,bainua hartu
1575,sich waschen::V,se spăla,burua garbitu
1576,ausziehen::V,și scoate,erantzi
1577,anziehen::V,îmbrăca,jantzi
1578,sich anziehen::V,se îmbrăca,jantzi
