,Concept_ID,lv,bg
824,Holz::N,koks,дърво
825,Holz::N,koksne,дърво
826,Brett::N,пӧв,дъска
827,Brett::N,dēlis,дъска
828,Platte::N,плита,
829,Platte::N,plate,
830,Platte::N,plāksne,
831,Stütze::N,пыкӧд,
832,Stütze::N,мыджӧд,
833,Stütze::N,balsts,
834,Stütze::N,atspaids,
835,Stange::N,потш,прът
836,Stange::N,потш,върлина
837,Stange::N,maikste,прът
838,Stange::N,maikste,върлина
839,Stock::N,бедь,прът
840,Stock::N,бедь,тояга
841,Stock::N,boze,прът
842,Stock::N,boze,тояга
843,Stock::N,spieķis,прът
844,Stock::N,spieķis,тояга
845,Stab::N,зир,прът
846,Stab::N,zizlis,прът
847,Rohr::N,труба,цев
848,Rohr::N,труба,тръба
849,Rohr::N,caurule,цев
850,Rohr::N,caurule,тръба
851,Haus::N,керка,къща
852,Haus::N,māja,къща
853,Heim::N,горт,дом
854,Heim::N,mājas,дом
855,Ofen::N,пач,печка
856,Ofen::N,krāsns,печка
857,Fußboden::N,джодж,под
858,Fußboden::N,grīda,под
859,Tisch::N,пызан,маса
860,Tisch::N,galds,маса
861,Stuhl::N,улӧс,стол
862,Stuhl::N,krēsls,стол
863,Wiege::N,зыбка,люлка
864,Wiege::N,šūpulis,люлка
865,Bett::N,вольпась,легло
866,Bett::N,вольпась,креват
867,Bett::N,gulta,легло
868,Bett::N,gulta,креват
869,Regal::N,джадж,рафт
870,Regal::N,джадж,етажерка
871,Regal::N,plaukts,рафт
872,Regal::N,plaukts,етажерка
873,Kiste::N,куд,кутия
874,Kiste::N,куд,сандък
875,Kiste::N,ящик,кутия
876,Kiste::N,ящик,сандък
877,Kiste::N,kaste,кутия
878,Kiste::N,kaste,сандък
879,Kiste::N,šķirsts,кутия
880,Kiste::N,šķirsts,сандък
881,Fenster::N,ӧшинь,прозорец
882,Fenster::N,logs,прозорец
883,Tür::N,ӧдзӧс,врата
884,Tür::N,durvis,врата
885,Tor::N,дзиръя,врата
886,Tor::N,vārti,врата
887,Zaun::N,потшӧс,ограда
888,Zaun::N,žogs,ограда
889,Dach::N,вевт,покрив
890,Dach::N,jumts,покрив
891,Leiter::N,пос,стълба
892,Leiter::N,kāpnes,стълба
893,Leiter::N,redeles,стълба
894,Besen::N,рос,метла
895,Besen::N,slota,метла
896,Spaten::N,зыр,лопата
897,Spaten::N,lāpsta,лопата
898,Schaufel::N,тэльӧб,лопата
899,Schaufel::N,liekšķere,лопата
900,Gabel::N,вилки,вилица
901,Gabel::N,dakšiņa,вилица
902,Löffel::N,пань,лъжица
903,Löffel::N,karote,лъжица
904,Messer::N,пурт,нож
905,Messer::N,nazis,нож
906,Nagel::N,тув,гвоздей
907,Nagel::N,кӧрт тув,гвоздей
908,Nagel::N,nagla,гвоздей
909,Netz::N,тыв,мрежа
910,Netz::N,tīkls,мрежа
911,Haken::N,крук,кука
912,Haken::N,крук,закачалка
913,Haken::N,āķis,кука
914,Haken::N,āķis,закачалка
915,Haken::N,kāsis,кука
916,Haken::N,kāsis,закачалка
917,Haken::N,krampis,кука
918,Haken::N,krampis,закачалка
919,Griff::N,нуд,ръчка
920,Griff::N,нуд,дръжка
921,Griff::N,kāts,ръчка
922,Griff::N,kāts,дръжка
923,Griff::N,rokturis,ръчка
924,Griff::N,rokturis,дръжка
925,Schloss::N,томан,брава
926,Schloss::N,томан,ключалка
927,Schloss::N,aizslēgs,брава
928,Schloss::N,aizslēgs,ключалка
929,Bild::N,серпас,картина
930,Bild::N,glezna,картина
931,Figur::N,пертас,фигура
932,Figur::N,вежньӧг,фигура
933,Figur::N,figūra,фигура
934,Puppe::N,акань,кукла
935,Puppe::N,lelle,кукла
936,Beutel::N,мешӧк,кесия
937,Beutel::N,kule,кесия
938,Beutel::N,maisiņš,кесия
939,Bündel::N,кӧртӧд,връзка
940,Bündel::N,sainis,връзка
941,Tasche::N,сумка,чанта
942,Tasche::N,soma,чанта
943,Eimer::N,ведра,кофа
944,Eimer::N,spainis,кофа
945,Deckel::N,пӧдан,капак
946,Deckel::N,пӧдан,похлупак
947,Deckel::N,тупкӧд,капак
948,Deckel::N,тупкӧд,похлупак
949,Deckel::N,vāks,капак
950,Deckel::N,vāks,похлупак
951,Geschirr::N,дозмук,съдове
952,Geschirr::N,тасьті-пань,съдове
953,Geschirr::N,trauki,съдове
954,Sack::N,мешӧк,чувал
955,Sack::N,maiss,чувал
956,Tasse::N,бекар,чаша
957,Tasse::N,тасьті,чаша
958,Tasse::N,tase,чаша
959,Topf::N,гырнич,гърне
960,Topf::N,гырнич,тенджера
961,Topf::N,pods,гърне
962,Topf::N,pods,тенджера
963,Kessel::N,пӧрт,котел
964,Kessel::N,katls,котел
965,Essen::N,сёйӧм,ядене
966,Essen::N,ēdiens,ядене
967,Nahrung::N,сёян,храна
968,Nahrung::N,barība,храна
969,Speise::N,сёян,ястие
970,Speise::N,сёянтор,ястие
971,Speise::N,ēdiens,ястие
972,Fleisch::N,яй,месо
973,Fleisch::N,gaļa,месо
974,Getreide::N,нянь,зърнено храни
975,Getreide::N,labība,зърнено храни
976,Brei::N,рок,каша
977,Brei::N,putra,каша
978,Brei::N,biezenis,каша
979,Brot::N,нянь,хляб
980,Brot::N,maize,хляб
981,Scheibe::N,шӧрӧм,резен
982,Scheibe::N,чӧлан,резен
983,Scheibe::N,šķēle,резен
984,Scheibe::N,rieciens,резен
985,Fett::N,гос,мазнина
986,Fett::N,тшог,мазнина
987,Fett::N,tauki,мазнина
988,Butter::N,вый,масло
989,Butter::N,sviests,масло
990,Öl::N,вый,олио
991,Öl::N,вый,оливия
992,Öl::N,eļļa,олио
993,Öl::N,eļļa,оливия
994,Salz::N,сов,сол
995,Salz::N,sāls,сол
996,Suppe::N,шыд,супа
997,Suppe::N,zupa,супа
998,Honig::N,ма,мед
999,Honig::N,medus,мед
1000,Milch::N,йӧв,мляко
1001,Milch::N,piens,мляко
1002,Tee::N,чай,чай
1003,Tee::N,tēja,чай
1004,Leder::N,ку,кожа
1005,Leder::N,āda,кожа
1006,Wolle::N,вурун,вълна
1007,Wolle::N,vilna,вълна
1008,Stoff::N,дӧра,плат
1009,Stoff::N,дӧра,материал
1010,Stoff::N,drāna,плат
1011,Stoff::N,drāna,материал
1012,Stoff::N,audums,плат
1013,Stoff::N,audums,материал
1014,Nadel::N,ем,игла
1015,Nadel::N,adata,игла
1016,Faden::N,сунис,конец
1017,Faden::N,diegs,конец
1018,Faden::N,pavediens,конец
1019,Knopf::N,кизь,копче
1020,Knopf::N,poga,копче
1021,Knoten::N,гӧрӧд,възел
1022,Knoten::N,mezgls,възел
1023,Farbe::N,краска,боя
1024,Farbe::N,вап,боя
1025,Farbe::N,krāsa,боя
1026,Kleidung::N,паськӧм,дрехи
1027,Kleidung::N,паськӧм,облекло
1028,Kleidung::N,tērps,дрехи
1029,Kleidung::N,tērps,облекло
1030,Kleidung::N,drēbes,дрехи
1031,Kleidung::N,drēbes,облекло
1032,Hemd::N,дӧрӧм,риза
1033,Hemd::N,krekls,риза
1034,Kragen::N,воротник,яка
1035,Kragen::N,apkakle,яка
1036,Ärmel::N,сос,ръкав
1037,Ärmel::N,piedurkne,ръкав
1038,Hose::N,гач,панталони
1039,Hose::N,bikses,панталони
1040,Gürtel::N,вӧнь,пояс
1041,Gürtel::N,вӧнь,колан
1042,Gürtel::N,josta,пояс
1043,Gürtel::N,josta,колан
1044,Mütze::N,шапка,каскет
1045,Mütze::N,шапка,фуражка
1046,Mütze::N,cepure,каскет
1047,Mütze::N,cepure,фуражка
1048,Schuh::N,башмак,обувка
1049,Schuh::N,ботинки,обувка
1050,Schuh::N,kurpe,обувка
1051,Stiefel::N,сапӧг,ботуш
1052,Stiefel::N,zābaks,ботуш
1053,Ring::N,кытш,пръстен
1054,Ring::N,gredzens,пръстен
1055,Band::N,лента,лента
1056,Band::N,лента,връзка
1057,Band::N,вундас,лента
1058,Band::N,вундас,връзка
1059,Band::N,lente,лента
1060,Band::N,lente,връзка
1061,Kamm::N,сынан,гребен
1062,Kamm::N,ķemme,гребен
1063,Spiegel::N,рӧмпӧштан,огледало
1064,Spiegel::N,spogulis,огледало
1065,Riemen::N,тасма,каиш
1066,Riemen::N,тасма,ремък
1067,Riemen::N,siksna,каиш
1068,Riemen::N,siksna,ремък
1069,Schnur::N,гез,връв
1070,Schnur::N,aukla,връв
1071,Leine::N,юргез,връв
1072,Leine::N,юргез,въже
1073,Leine::N,saite,връв
1074,Leine::N,saite,въже
1075,Decke::N,эшкын,покривка
1076,Decke::N,шебрас,покривка
1077,Decke::N,sega,покривка
1078,Kissen::N,юрлӧс,възглавница
1079,Kissen::N,spilvens,възглавница
1080,Tuch::N,чышъян,сукно
1081,Tuch::N,vadmala,сукно
1082,Handtuch::N,ки чышкӧд,пешкир
1083,Handtuch::N,ки чышкӧд,кърпа за лице
1084,Handtuch::N,кизьчышъян,пешкир
1085,Handtuch::N,кизьчышъян,кърпа за лице
1086,Handtuch::N,dvielis,пешкир
1087,Handtuch::N,dvielis,кърпа за лице
1088,Kraft::N,этш,мощ
1089,Kraft::N,этш,сила
1090,Kraft::N,эбӧс,мощ
1091,Kraft::N,эбӧс,сила
1092,Kraft::N,spēks,мощ
1093,Kraft::N,spēks,сила
1094,Stärke::N,ёнлун,сила
1095,Stärke::N,чорыдлун,сила
1096,Stärke::N,stiprums,сила
1097,Gesundheit::N,дзоньвидзалун,здраве
1098,Gesundheit::N,veselība,здраве
1099,Krankheit::N,висьӧм,болест
1100,Krankheit::N,slimība,болест
1101,Schmerz::N,висьӧм,болка
1102,Schmerz::N,sāpes,болка
1103,Wunde::N,дой,рана
1104,Wunde::N,brūce,рана
1105,Wunde::N,jēlums,рана
1106,Fieber::N,жар,треска
1107,Fieber::N,жар,температура
1108,Fieber::N,drudzis,треска
1109,Fieber::N,drudzis,температура
1110,Fieber::N,karstums,треска
1111,Fieber::N,karstums,температура
1112,Arznei::N,лекарство,лек
1113,Arznei::N,лекарство,лекарство
1114,Arznei::N,зелля,лек
1115,Arznei::N,зелля,лекарство
1116,Arznei::N,zāles,лек
1117,Arznei::N,zāles,лекарство
1118,Arznei::N,medikaments,лек
1119,Arznei::N,medikaments,лекарство
1120,Brücke::N,пос,мост
1121,Brücke::N,tilts,мост
1122,Brunnen::N,юкмӧс,чешма
1123,Brunnen::N,юкмӧс,кладенец
1124,Brunnen::N,aka,чешма
1125,Brunnen::N,aka,кладенец
1126,Weide::N,пӧскӧтина,паша
1127,Weide::N,пӧскӧтина,пасище
1128,Weide::N,ganības,паша
1129,Weide::N,ganības,пасище
1130,Pfad::N,туй,пътека
1131,Pfad::N,кыснан,пътека
1132,Pfad::N,taka,пътека
1133,Weg::N,туй,път
1134,Weg::N,ceļš,път
1135,Straße::N,туй,шосе
1136,Straße::N,iela,шосе
1137,Dorf::N,сикт,село
1138,Dorf::N,ciems,село
1139,Stadt::N,кар,град
1140,Stadt::N,pilsēta,град
1141,Brief::N,письмӧ,писмо
1142,Brief::N,vēstule,писмо
1143,Buch::N,небӧг,книга
1144,Buch::N,grāmata,книга
1145,Buchstabe::N,шыпас,буква
1146,Buchstabe::N,burts,буква
1147,Zeitung::N,газет,вестник
1148,Zeitung::N,avīze,вестник
1149,Zeitung::N,laikraksts,вестник
1150,Leben::N,лов,живот
1151,Leben::N,олӧм,живот
1152,Leben::N,dzīve,живот
1153,Tod::N,кулӧм,смърт
1154,Tod::N,nāve,смърт
1155,Grab::N,гу,гроб
1156,Grab::N,kaps,гроб
1157,Kirche::N,вичко,църква
1158,Kirche::N,baznīca,църква
1159,Sünde::N,мыж,грях
1160,Sünde::N,grēks,грях
1161,Gott::N,ен,бог
1162,Gott::N,dievs,бог
1163,Arbeiter::N,уджалысь,работник
1164,Arbeiter::N,strādnieks,работник
1165,Chef::N,юралысь,шеф
1166,Chef::N,юралысь,началник
1167,Chef::N,веськӧдлысь,шеф
1168,Chef::N,веськӧдлысь,началник
1169,Chef::N,šefs,шеф
1170,Chef::N,šefs,началник
1171,Chef::N,vadītajs,шеф
1172,Chef::N,vadītajs,началник
1173,Chef::N,priekšnieks,шеф
1174,Chef::N,priekšnieks,началник
1175,Meister::N,вӧчысь,майстор
1176,Meister::N,meistars,майстор
1177,Arzt::N,врач,лекар
1178,Arzt::N,бурдӧдысь,лекар
1179,Arzt::N,ārsts,лекар
1180,Lehrer::N,велӧдысь,учител
1181,Lehrer::N,skolotājs,учител
1182,Geld::N,сьӧм,пари
1183,Geld::N,nauda,пари
1184,Geschäft::N,удж,сделка
1185,Geschäft::N,bizness,сделка
1186,Geschäft::N,darījums,сделка
1187,Laden::N,вузасянін,дюкян
1188,Laden::N,вузасянін,магазин
1189,Laden::N,bode,дюкян
1190,Laden::N,bode,магазин
1191,Laden::N,veikals,дюкян
1192,Laden::N,veikals,магазин
1193,Preis::N,дон,цена
1194,Preis::N,cena,цена
1195,Ware::N,тӧвар,стока
1196,Ware::N,prece,стока
1197,Nutzen::N,воӧм,полза
1198,Nutzen::N,воӧм,облага
1199,Nutzen::N,выгӧда,полза
1200,Nutzen::N,выгӧда,облага
1201,Nutzen::N,labums,полза
1202,Nutzen::N,labums,облага
1203,Reichtum::N,озырлун,богатство
1204,Reichtum::N,bagātība,богатство
1205,Welt::N,енкӧла,свят
1206,Welt::N,pasaule,свят
1207,Land::N,му,страна
1208,Land::N,zeme,страна
1209,Staat::N,канму,щат
1210,Staat::N,канму,държава
1211,Staat::N,государство,щат
1212,Staat::N,государство,държава
1213,Staat::N,valsts,щат
1214,Staat::N,valsts,държава
1215,König::N,кан,крал
1216,König::N,ķēniņš,крал
1217,König::N,karalis,крал
1218,Macht::N,каналӧм,мощ
1219,Macht::N,каналӧм,власт
1220,Macht::N,vara,мощ
1221,Macht::N,vara,власт
1222,Grenze::N,су,граница
1223,Grenze::N,суйӧр,граница
1224,Grenze::N,robeža,граница
1225,Krieg::N,ожман,война
1226,Krieg::N,karš,война
1227,Feind::N,враг,враг
1228,Feind::N,враг,неприятел
1229,Feind::N,вӧрӧг,враг
1230,Feind::N,вӧрӧг,неприятел
1231,Feind::N,ienaidnieks,враг
1232,Feind::N,ienaidnieks,неприятел
1233,Gewalt::N,мырдöналöм,сила
1234,Gewalt::N,мырдöналöм,насилие
1235,Gewalt::N,vara,сила
1236,Gewalt::N,vara,насилие
1237,Gewalt::N,vardarbība,сила
1238,Gewalt::N,vardarbība,насилие
1239,Kampf::N,вермасьӧм,борба
1240,Kampf::N,вермасьӧм,сражение
1241,Kampf::N,cīņa,борба
1242,Kampf::N,cīņa,сражение
1243,Bogen[Waffe]::N,ньӧввуж,лък
1244,Bogen[Waffe]::N,loks,лък
1245,Pfeil::N,ньӧв,стрела
1246,Pfeil::N,bulta,стрела
1247,Gewehr::N,пишшаль,пушка
1248,Gewehr::N,šautene,пушка
1249,Fehler::N,сорсьӧм,грешка
1250,Fehler::N,дзугсьӧм,грешка
1251,Fehler::N,kļūda,грешка
1252,Lüge::N,пӧръясьӧм,лъжа
1253,Lüge::N,ылӧдлӧм,лъжа
1254,Lüge::N,meli,лъжа
1255,Schaden::N,лёк,повреда
1256,Schaden::N,изъян,повреда
1257,Schaden::N,пакӧсьт,повреда
1258,Schaden::N,bojājums,повреда
1259,Schaden::N,kaitējums,повреда
1260,Unglück::N,шог,нещастие
1261,Unglück::N,kļūme,нещастие
1262,Unglück::N,klizma,нещастие
1263,Unglück::N,nelaime,нещастие
1264,Schuld::N,мыж,вина
1265,Schuld::N,vaina,вина
1266,Alter::N,арлыд,възраст
1267,Alter::N,vecums,възраст
1268,Schluss::N,пом,край
1269,Schluss::N,beigas,край
1270,Zeit::N,кад,време
1271,Zeit::N,laiks,време
1272,Tag::N,лун,ден
1273,Tag::N,diena,ден
1274,Morgen::N,асыв,утро
1275,Morgen::N,асыв,сутрин
1276,Morgen::N,rīts,утро
1277,Morgen::N,rīts,сутрин
1278,Mittag::N,лун шӧр,обед
1279,Mittag::N,лун шӧр,пладне
1280,Mittag::N,pusdiena,обед
1281,Mittag::N,pusdiena,пладне
1282,Abend::N,рыт,вечер
1283,Abend::N,vakars,вечер
1284,Nacht::N,вой,нощ
1285,Nacht::N,nakts,нощ
1286,Woche::N,вежон,седмица
1287,Woche::N,nedēļa,седмица
1288,Monat::N,тӧлысь,месец
1289,Monat::N,mēnesis,месец
1290,Jahr::N,во,година
1291,Jahr::N,gads,година
1292,Frühling::N,тулыс,пролет
1293,Frühling::N,pavasaris,пролет
1294,Sommer::N,гожӧм,лято
1295,Sommer::N,vasara,лято
1296,Herbst::N,ар,есен
1297,Herbst::N,rudens,есен
1298,Winter::N,тӧв,зима
1299,Winter::N,ziema,зима
1300,Januar::N,тӧв шӧр,януари
1301,Januar::N,janvāris,януари
1302,Februar::N,урасьӧм,февруари
1303,Februar::N,februāris,февруари
1304,März::N,рака,март
1305,März::N,marts,март
1306,April::N,кос му,април
1307,April::N,aprīlis,април
1308,Mai::N,ода-кора,май
1309,Mai::N,maijs,май
1310,Juni::N,лӧддза-номъя,юни
1311,Juni::N,jūnijs,юни
1312,Juli::N,сора,юли
1313,Juli::N,jūlijs,юли
1314,August::N,моз,август
1315,August::N,augusts,август
1316,September::N,кӧч,септември
1317,September::N,septembris,септември
1318,Oktober::N,йирым,октомври
1319,Oktober::N,oktobris,октомври
1320,November::N,вӧльгым,ноември
1321,November::N,novembris,ноември
1322,Dezember::N,ӧшым,декември
1323,Dezember::N,decembris,декември
1324,Montag::N,выльлун,понеделник
1325,Montag::N,pirmdiena,понеделник
1326,Dienstag::N,воторник,вторник
1327,Dienstag::N,otrdiena,вторник
1328,Mittwoch::N,середа,сряда
1329,Mittwoch::N,trešdiena,сряда
1330,Donnerstag::N,четверг,четвъртък
1331,Donnerstag::N,ceturtdiena,четвъртък
1332,Freitag::N,пекнича,петък
1333,Freitag::N,piektdiena,петък
1334,Samstag::N,субӧта,събота
1335,Samstag::N,sestdiena,събота
1336,Sonntag::N,вӧскресенньӧ,неделя
1337,Sonntag::N,svētdiena,неделя
1338,groß::A,ыджыд,едър
1339,groß::A,ыджыд,голям
1340,groß::A,dižs,едър
1341,groß::A,dižs,голям
1342,groß::A,liels,едър
1343,groß::A,liels,голям
1344,klein::A,ичӧт,малък
1345,klein::A,ичӧт,дребен
1346,klein::A,mazs,малък
1347,klein::A,mazs,дребен
1348,lang::A,кузь,дълъг
1349,lang::A,garš,дълъг
1350,kurz::A,дженьыд,къс
1351,kurz::A,īss,къс
1352,breit::A,ота,широк
1353,breit::A,паськыд,широк
1354,breit::A,plats,широк
1355,schmal::A,оттӧм,тесен
1356,schmal::A,tievs,тесен
1357,dicht::A,сук,гъст
1358,dicht::A,blīvs,гъст
1359,dick[Gegenstand]::A,кыз,дебел
1360,dick[Gegenstand]::A,biezs,дебел
1361,dünn::A,вӧсни,тънък
1362,dünn::A,вӧсньыд,тънък
1363,dünn::A,plāns,тънък
1364,fein::A,посни,фин
1365,fein::A,посни,тънък
1366,fein::A,smalks,фин
1367,fein::A,smalks,тънък
1368,fest::A,зумыд,твърд
1369,fest::A,зумыд,плътен
1370,fest::A,tvirts,твърд
1371,fest::A,tvirts,плътен
1372,fest::A,noturīgs,твърд
1373,fest::A,noturīgs,плътен
1374,flach::A,плавкӧс,равен
1375,flach::A,плавкӧс,плосък
1376,flach::A,тшӧтшкӧс,равен
1377,flach::A,тшӧтшкӧс,плосък
1378,flach::A,lēzens,равен
1379,flach::A,lēzens,плосък
1380,flach::A,līdzens,равен
1381,flach::A,līdzens,плосък
1382,glatt::A,вольк,гладък
1383,glatt::A,мольыд,гладък
1384,glatt::A,gluds,гладък
1385,glatt::A,slidens,гладък
1386,hart::A,зумыд,твърд
1387,hart::A,зумыд,корав
1388,hart::A,ciets,твърд
1389,hart::A,ciets,корав
1390,weich::A,небыд,мек
1391,weich::A,mīksts,мек
1392,rund::A,гӧгрӧс,кръгъл
1393,rund::A,apaļš,кръгъл
1394,spitz::A,ёсь йыла,островръх
1395,spitz::A,smails,островръх
1396,scharf::A,ёсь,остър
1397,scharf::A,ass,остър
1398,stumpf::A,ныж,тъп
1399,stumpf::A,truls,тъп
1400,stumpf::A,strups,тъп
1401,schwer::A,сьӧкыд,тежък
1402,schwer::A,smags,тежък
1403,schön::A,мича,хубав
1404,schön::A,мича,красив
1405,schön::A,лӧсьыд,хубав
1406,schön::A,лӧсьыд,красив
1407,schön::A,daiļš,хубав
1408,schön::A,daiļš,красив
1409,schön::A,skaists,хубав
1410,schön::A,skaists,красив
1411,heiß::A,пӧсь,жарък
1412,heiß::A,karsts,жарък
1413,warm::A,шоныд,топъл
1414,warm::A,silts,топъл
1415,kalt::A,кӧдзыд,студен
1416,kalt::A,salts,студен
1417,kalt::A,auksts,студен
1418,kühl::A,юзыд,хладен
1419,kühl::A,ыркыд,хладен
1420,kühl::A,vēss,хладен
1421,kühl::A,dzestrs,хладен
1422,frisch::A,выль,свеж
1423,frisch::A,svaigs,свеж
1424,feucht::A,уль,влажен
1425,feucht::A,mitrs,влажен
1426,feucht::A,drēgns,влажен
1427,nass::A,ва,мокър
1428,nass::A,slapjš,мокър
1429,trocken::A,кос,сух
1430,trocken::A,sauss,сух
1431,voll::A,кыз,пълен
1432,voll::A,pilns,пълен
1433,leer::A,куш,празен
1434,leer::A,тыртӧм,празен
1435,leer::A,tukšs,празен
1436,offen::A,восьса,откровен
1437,offen::A,vaļējs,откровен
1438,offen::A,atvērts,откровен
1439,geschlossen::A,пӧдса,закрит
1440,geschlossen::A,пӧдса,затворен
1441,geschlossen::A,slēgts,закрит
1442,geschlossen::A,slēgts,затворен
1443,sauber::A,сӧстӧм,чист
1444,sauber::A,tīrs,чист
1445,sauber::A,spodrs,чист
1446,schmutzig::A,няйт,мръсен
1447,schmutzig::A,netīrs,мръсен
1448,schmutzig::A,dubļains,мръсен
1449,roh::A,уль,суров
1450,roh::A,jēls,суров
1451,reif::A,кисьмӧм,зрял
1452,reif::A,gatavs,зрял
1453,reif::A,nobriedis,зрял
1454,lecker::A,чӧскыд,вкусен
1455,lecker::A,gards,вкусен
1456,lecker::A,garšīgs,вкусен
1457,süß::A,юмов,сладък
1458,süß::A,чӧскыд,сладък
1459,süß::A,salds,сладък
1460,bitter::A,курыд,горчив
1461,bitter::A,sūrs,горчив
1462,bitter::A,rūgts,горчив
1463,sauer::A,шома,кисел
1464,sauer::A,skābs,кисел
1465,hell::A,югыд,ясен
1466,hell::A,югыд,светъл
1467,hell::A,gaišs,ясен
1468,hell::A,gaišs,светъл
1469,dunkel::A,пемыд,тъмен
1470,dunkel::A,tumšs,тъмен
1471,schwarz::A,сьӧд,черен
1472,schwarz::A,melns,черен
1473,weiß::A,еджыд,бял
1474,weiß::A,balts,бял
1475,rot::A,гӧрд,червен
1476,rot::A,sarkans,червен
1477,gelb::A,виж,жълт
1478,gelb::A,dzeltens,жълт
1479,blau::A,лӧз,син
1480,blau::A,zils,син
1481,grün::A,веж,зелен
1482,grün::A,турунвиж,зелен
1483,grün::A,zaļš,зелен
1484,grau::A,руд,сив
1485,grau::A,pelēks,сив
1486,bunt::A,сера,шарен
1487,bunt::A,сера,пъстър
1488,bunt::A,raibs,шарен
1489,bunt::A,raibs,пъстър
1490,bunt::A,krāsains,шарен
1491,bunt::A,krāsains,пъстър
1492,billig::A,донтӧг,евтин
1493,billig::A,lēts,евтин
1494,teuer::A,дона,скъп
1495,teuer::A,dārgs,скъп
1496,wertvoll::A,дона,ценен
1497,wertvoll::A,vērtīgs,ценен
1498,blind::A,синтӧм,сляп
1499,blind::A,akls,сляп
1500,taub::A,пельтӧм,глух
1501,taub::A,kurls,глух
1502,kräftig::A,вынйӧра,силен
1503,kräftig::A,spēcīgs,силен
1504,stark::A,ён,здрав
1505,stark::A,ён,силен
1506,stark::A,вына,здрав
1507,stark::A,вына,силен
1508,stark::A,stiprs,здрав
1509,stark::A,stiprs,силен
1510,schwach::A,жеб,слаб
1511,schwach::A,vājš,слаб
1512,fett::A,госа,тлъст
1513,fett::A,brangs,тлъст
1514,schlank::A,веськыд,тънък
1515,schlank::A,веськыд,строен
1516,schlank::A,slaids,тънък
1517,schlank::A,slaids,строен
1518,hübsch::A,мича,хубав
1519,hübsch::A,лӧсьыд,хубав
1520,hübsch::A,glīts,хубав
1521,böse::A,лёк,зъл
1522,böse::A,ļauns,зъл
1523,böse::A,negants,зъл
1524,dumm::A,йӧй,глупав
1525,dumm::A,вежӧртӧм,глупав
1526,dumm::A,stulbs,глупав
1527,dumm::A,muļķīgs,глупав
1528,faul::A,дыш,ленив
1529,faul::A,дыш,мързелив
1530,faul::A,slinks,ленив
1531,faul::A,slinks,мързелив
1532,fleißig::A,зільысь,прилежен
1533,fleißig::A,čakls,прилежен
1534,fleißig::A,cītīgs,прилежен
1535,geizig::A,топыд,скъпернически
1536,geizig::A,skops,скъпернически
1537,geizig::A,sīksts,скъпернически
1538,klug::A,юра,умен
1539,klug::A,юра,разумен
1540,klug::A,вежӧра,умен
1541,klug::A,вежӧра,разумен
1542,klug::A,gudrs,умен
1543,klug::A,gudrs,разумен
1544,geschickt::A,кипода,умел
1545,geschickt::A,кипода,сръчен
1546,geschickt::A,кужысь,умел
1547,geschickt::A,кужысь,сръчен
1548,geschickt::A,manīgs,умел
1549,geschickt::A,manīgs,сръчен
1550,lieb::A,муса,мил
1551,lieb::A,муса,драг
1552,lieb::A,мича,мил
1553,lieb::A,мича,драг
1554,lieb::A,лӧсьыд,мил
1555,lieb::A,лӧсьыд,драг
1556,lieb::A,mīļš,мил
1557,lieb::A,mīļš,драг
1558,lustig::A,кыпыд,весел
1559,lustig::A,jautrs,весел
1560,sanft::A,мелі,нежен
1561,sanft::A,мелі,кротък
1562,sanft::A,liegs,нежен
1563,sanft::A,liegs,кротък
1564,hungrig::A,тшыг,гладен
1565,hungrig::A,izsalcis,гладен
1566,krank::A,висьысь,болен
1567,krank::A,slims,болен
1568,nackt::A,пасьтӧм,гол
1569,nackt::A,pliks,гол
1570,traurig::A,гажтӧм,тъжен
1571,traurig::A,гажтӧм,печален
1572,traurig::A,bēdīgs,тъжен
1573,traurig::A,bēdīgs,печален
1574,traurig::A,skumīgs,тъжен
1575,traurig::A,skumīgs,печален
1576,lebendig::A,ловъя,жив
1577,lebendig::A,dzīvs,жив
1578,gut::A,бур,добър
1579,gut::A,labs,добър
1580,schlecht::A,лёк,лош
1581,schlecht::A,омӧль,лош
1582,schlecht::A,slikts,лош
1583,richtig::A,инӧд,правилен
1584,richtig::A,riktīgs,правилен
1585,schlimm::A,омӧль,лош
1586,schlimm::A,туйтӧм,лош
1587,schlimm::A,nelāgs,лош
1588,schlimm::A,nejauks,лош
1589,wahr::A,абу ылӧг,верен
1590,wahr::A,абу ылӧг,истински
1591,wahr::A,īsts,верен
1592,wahr::A,īsts,истински
1593,wahr::A,patiess,верен
1594,wahr::A,patiess,истински
1595,alt::A,важ,стар
1596,alt::A,важ,древен
1597,alt::A,sens,стар
1598,alt::A,sens,древен
1599,alt::A,vęcs,стар
1600,alt::A,vęcs,древен
1601,neu::A,выль,нов
1602,neu::A,jauns,нов
1603,ehemalig::A,вӧвлӧм,бивш
1604,ehemalig::A,bijušais,бивш
1605,alt[Lebewesen]::A,пӧрысь,стар
1606,alt[Lebewesen]::A,vecs,стар
1607,jung::A,том,млад
1608,jung::A,jauns,млад
1609,arm::A,гӧль,беден
1610,arm::A,nabags,беден
1611,reich::A,озыр,богат
1612,reich::A,bagāts,богат
1613,bekannt::A,тӧдса,познат
1614,bekannt::A,тӧдса,известен
1615,bekannt::A,zināms,познат
1616,bekannt::A,zināms,известен
1617,bekannt::A,pazīstams,познат
1618,bekannt::A,pazīstams,известен
1619,berühmt::A,нималан,почут
