,Concept_ID,ady,tr
686,klug::A,акъылышӏу́,akıllı
687,geschickt::A,ӏэпэӏэсэ́,becerikli
688,geschickt::A,шо́у шӏыгъэ́,becerikli
689,lieb::A,псэм фэд,sevimli
690,lustig::A,чэф,neşeli
691,sanft::A,ӏушъа́б,nazik
692,hungrig::A,гъаблэ́,aç
693,krank::A,сыма́дж,hasta
694,krank::A,сыма́дж,rahatsız
695,nackt::A,пцӏанэ́,çıplak
696,traurig::A,нэшхъэй,kederli
697,traurig::A,нэшхъэй,üzüntülü
698,gut::A,дэгъу́,iyi
699,schlecht::A,дэи,kötü
700,richtig::A,тэрэз,doğru
701,schlimm::A,щынэгъо,kötü
702,wahr::A,шъыпкъэ́,doğru
703,wahr::A,шъыпкъэ́,gerçek
704,alt::A,жъы,eski
705,neu::A,кӏэ,yeni
706,ehemalig::A,-щтыгъэ,önceki
707,ehemalig::A,-гъэ,önceki
708,alt[Lebewesen]::A,жъы,yaşlı
709,jung::A,ныбжьыкӏэ́,genç
710,arm::A,тхьамы́кӏ,fakir
711,reich::A,бай,zengin
712,bekannt::A,нэӏуа́с,bilinen
713,berühmt::A,цӏэры́ӏу,ünlü
714,berühmt::A,цӏэры́ӏу,meşhur
715,fremd::A,хымэ,yabancı
716,verschieden::A,зэфэшъхьафы,ayrı
717,verschieden::A,зэфэшъхьафы,farklı
718,nah::A,благъэ́,yakın
719,nah::A,благъэ́,bitişik
720,fern::A,чыжьэ,uzak
721,linker::A,сэмэ́гу,sol
722,rechter::A,джабгъу,sağ
723,anderer::A,нэмы́кӏ,diğer
724,erster::A,апэр,ilk
725,erster::A,апэр,birinci
726,zweiter::A,я́тӏонэр,ikinci
727,dritter::A,ящэнэр,üçüncü
728,letzter::A,аужыр,son
729,letzter::A,аужыр,sonuncu
730,allein::ADV,зы,yalnız
731,allein::ADV,зы,tek başına
732,auf einmal::ADV,ардэдэм,birden
733,auf einmal::ADV,асыхьатым,birden
734,zusammen::ADV,зэгъусэхэ́у,beraber
735,zusammen::ADV,зэгъусэхэ́у,birlikte
736,lange::ADV,бэрэ́,çok
737,lange::ADV,бэрэ́,uzun
738,plötzlich::ADV,зэкӏэм,ansızın
739,plötzlich::ADV,зэкӏэм,birdenbire
740,sofort::ADV,ардэдэм,hemen
741,sofort::ADV,ардэдэм,derhal
742,sofort::ADV,асыхьатым,hemen
743,sofort::ADV,асыхьатым,derhal
744,später::ADV,нэужым,daha sonra
745,jetzt::ADV,джы,şimdi
746,heute::ADV,непэ́,bugün
747,morgen::ADV,неу́щы,yarın
748,bald::ADV,псынкӏэу,yakında
749,dann::ADV,нэужым,sonra
750,gestern::ADV,тыгъуа́с,dün
751,einst::ADV,зэгорэ́м,eskiden
752,damals::ADV,армэ,o zamanlar
753,damals::ADV,ащыгъум,o zamanlar
754,danach::ADV,нэужым,sonradan
755,danach::ADV,нэужым,ondan sonra
756,vorher::ADV,нахьыпэм,önce
757,vorher::ADV,нахьыпэм,önceden
758,einmal::ADV,зэ,bir defa
759,oft::ADV,бэрэ,sık sık
760,oft::ADV,бэрэ,çok defa
761,immer::ADV,ренэ́у,daima
762,immer::ADV,ренэ́у,her zaman
763,dort::ADV,модэ,orada
764,dort::ADV,модэ,şurada
765,dorthin::ADV,модэ́,oraya
766,dorthin::ADV,модэ́,şuraya
767,geradeaus::ADV,занкӏэу,doğru
768,vorwärts::ADV,ыпэкӏэ,ileri
769,rückwärts::ADV,ыужыкӏэ́,geri
770,zurück::ADV,ыужыкӏэ́,geriye
771,unten::ADV,ычӏэкӏэ́,aşağıda
772,hinab::ADV,ычӏэгъы́,aşağıya
773,hinab::ADV,ычӏэкӏэ́,aşağıya
774,oben::ADV,ышъхьагъы,yukarıda
775,hinauf::ADV,ышъхьагъыкӏэ,yukarı
776,hinauf::ADV,ышъхьагъыкӏэ,yukarıya
777,überall::ADV,тыди́,her yerde
778,überall::ADV,тыдэкӏи́,her yerde
779,nicht::ADV,-п,-mi-
780,nicht::ADV,-п,değil
781,nicht::ADV,мы-,-mi-
782,nicht::ADV,мы-,değil
783,ein wenig::ADV,тӏэкӏу,biraz
784,kaum::ADV,къоды́й,dar
785,kaum::ADV,къоды́й,hemen hemen değil
786,sehr::ADV,дэд,pek
787,sehr::ADV,дэд,gayet
788,so::ADV,ащ фэд,öyle
789,so::ADV,ащ фэд,böyle
790,so::ADV,мыщ фэд,öyle
791,so::ADV,мыщ фэд,böyle
792,so::ADV,джащ фэд,öyle
793,so::ADV,джащ фэд,böyle
794,noch::ADV,джыри,hâlâ
795,noch::ADV,джыри,henüz
796,nur::ADV,ныӏэ́п,ancak
797,nur::ADV,ныӏэ́п,yalnız
798,wieder::ADV,джыри,tekrar
799,wieder::ADV,джыри,yeniden
800,vergebens::ADV,пкӏэнчъэ́у,boşuna
801,vor::PRP,пашъхьэ́,önünde
802,hinter::PRP,кӏы́б,arkasında
803,unter::PRP,чӏэ-,altında
804,durch::PRP,пхыры-,sayesinde
805,durch::PRP,пхыры-,ortasından
806,neben::PRP,дэжь,yanında
807,zwischen::PRP,азыфа́гу,arasında
808,wegen::PRP,къы-,dolayı
809,dies::PRN,ар,bu
810,das::PRN,а,o
811,das::PRN,а,şu
812,das::PRN,мо,o
813,das::PRN,мо,şu
814,alles::PRN,зэкӏэ́,hepsi
815,alles::PRN,зэкӏэ́,her şey
816,ich::PRN,сэ,ben
817,du::PRN,о,sen
818,er::PRN,ар,o
819,wir::PRN,тэ,biz
820,ihr::PRN,шъо,siz
821,sie::PRN,ахэр,onlar
822,was::FPRN,сыд,ne
823,wer::FPRN,хэт,kim
824,wo::FADV,тыдэ́,nerede
825,wohin::FADV,тыдэ́,nereye
826,wie::FADV,сыдэущтэ́у,nasıl
827,warum::FADV,сыд пае́,neden
828,wieviel::FNUM,тхьапш,kaç
829,wieviel::FNUM,тхьапш,ne kadar
830,wieviel::FNUM,сыд фэди́з,kaç
831,wieviel::FNUM,сыд фэди́з,ne kadar
832,eins::NUM,зы,bir
833,zwei::NUM,тӏу,iki
834,drei::NUM,щы,üç
835,vier::NUM,плӏы,dört
836,fünf::NUM,тфы,beş
837,sechs::NUM,хы,altı
838,sieben::NUM,блы,yedi
839,acht::NUM,и,sekiz
840,neun::NUM,бгъу,dokuz
841,zehn::NUM,пшӏы,on
842,elf::NUM,пшӏыкӏузы́,on bir
843,zwölf::NUM,пшӏыкӏутӏу,on iki
844,zwanzig::NUM,тӏокӏы́,yirmi
845,dreißig::NUM,щэкӏы,otuz
846,vierzig::NUM,тӏокӏи́тӏу,kırk
847,fünfzig::NUM,шъэны́ыкъу,elli
848,sechzig::NUM,тӏокӏи́щ,altmış
849,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,yetmiş
850,achtzig::NUM,тӏокӏи́пӏ,seksen
851,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,doksan
852,hundert::NUM,шъэ,yüz
853,tausend::NUM,мин,bin
854,und::CNJ,ыкӏи,ve
855,und::CNJ,ыкӏи,ile
856,oder::CNJ,е,ya
857,oder::CNJ,е,yahut
858,stehen::V,ущытын,durmak
859,stehen::V,умыхъыен,durmak
860,sitzen::V,уисын,oturmak
861,sitzen::V,утесын,oturmak
862,liegen::V,телъы́н,yatmak
863,hängen::V,къыщылэлын,asılı olmak
864,hängen::V,къыщылэлын щыгъын быхъур,asılı olmak
865,werden::V,хъун,olmak
866,werden::V,хъун,olunmak
867,passieren::V,къэхъун,olmak
868,beginnen::V,къежьэн,başlamak
869,beginnen::V,къыублэн,başlamak
870,enden::V,ухы́н,bitmek
871,enden::V,ухы́н,sona ermek
872,wechseln::V,зэхъожьы́н,değişmek
873,aufgehen[Sonne]::V,къыкъокӏы́н,doğmak
874,untergehen[Sonne]::V,къохьан,batmak
875,scheinen[Sonne]::V,къепсыи,parlamak
876,donnern::V,гъогъон,gök gürlemek
877,wehen::V,епщэ́н,esmek
878,strömen::V,чъэн,akmak
879,fließen::V,чъэн,akmak
880,sich drehen::V,зыгъэчэрэгъу́н,dönmek
881,schwanken::V,хъые́н,sallanmak
882,schwingen::V,зыгъэхъые́н,titremek
883,fallen::V,къефэхы́н,düşmek
884,brennen::V,стын,yanmak
885,rauchen::V,ӏугъо къикӏын,tütmek
886,regnen::V,къещхы́н,yağmak
887,gefrieren::V,дыкъын,donmak
888,tauen::V,жъун,erimek
889,schmelzen::V,ткӏун,erimek
890,trocknen::V,гъушъы́н,kurumak
891,trocknen::V,чъэпхъу́н,kurumak
892,sieden::V,жъон,kaynamak
893,faulen::V,шъун,çürümek
894,verfaulen::V,шъун,çürümek
895,reißen::V,зэӏэтхъы́н,yırtılmak
896,versinken::V,чӏихьан,batmak
897,vergehen::V,блэкӏы́н,geçmek
898,erscheinen::V,къэлъэгъон,görünmek
899,verschwinden::V,кӏодыжьы́н,kaybolmak
900,abnehmen::V,къыкӏичын,azalmak
901,zunehmen::V,хэхъо́н,artmak
902,zunehmen::V,хэхъо́н,çoğalmak
903,steigen::V,къежьэн,artmak
904,steigen::V,къежьэн,yükselmek
905,wachsen::V,хэхъо́н,büyümek
906,wachsen::V,хэхъо́н,gelişmek
907,wachsen::V,къэкӏы́н,büyümek
908,wachsen::V,къэкӏы́н,gelişmek
909,glänzen::V,цӏыу́н,parlamak
910,funkeln::V,жъыу́н,parıldamak
911,lärmen::V,бырсыры́н,gürültü yapmak
912,läuten::V,теон,çalmak
913,klingeln::V,теон,zil çalmak
914,brausen::V,шъуин,köpürmek
915,brausen::V,шъуин,kükremek
916,rauschen::V,макъэ гъэӏун,fışırdamak
917,klingen::V,къыхэӏукӏын,tınlamak
918,bellen::V,хьакъу́н,havlamak
919,heulen::V,быун,ulumak
920,blasen::V,епщэ́н,üflemek
921,pfeifen::V,шъуин,düdük çalmak
922,schreien::V,куо́н,bağırmak
923,schreien::V,куо́н,haykırmak
924,schreien::V,кӏыи́н,bağırmak
925,schreien::V,кӏыи́н,haykırmak
926,stöhnen::V,щэӏун,inlemek
927,zittern::V,кӏэзэзын,titremek
928,leben::V,псэу́н,yaşamak
929,leben::V,псэу́н,hayatta olmak
930,geboren werden::V,къэхъун,doğmak
931,atmen::V,жьы къэщэ́н,solunmak
932,atmen::V,жьы къэщэ́н,nefes almak
933,trinken::V,ешъо́н,içmek
934,essen::V,шхын,yemek
935,schlucken::V,бдырыин,yutmak
936,müde werden::V,пшъын,yorulmak
937,einschlafen::V,хэчъыен,uykuya dalmak
938,schlafen::V,чъые́н,uyumak
939,aufwachen::V,къэущы́н,uyanmak
940,aufstehen::V,уцу́н,kalkmak
941,aufstehen::V,уцу́н,yataktan kalkmak
942,sich erholen::V,зыгъэпсэфын,dinlenmek
943,krank werden::V,сымаджэ́ хъун,hastalanmak
944,krank sein::V,сымэджэ́н,hasta olmak
945,schmerzen::V,сымэджэ́н,ağrımak
946,husten::V,пскэ́н,öksürmek
947,genesen::V,хъужьын,şifa bulmak
948,sterben::V,лӏэн,ölmek
949,sterben::V,лӏэн,vefat etmek
950,umkommen::V,хэкӏодэн,ölmek
951,sich bewegen::V,хъые́н,hareket etmek
952,sich rühren::V,хъые́н,kımıldanmak
953,sich erheben::V,къэтэджын,kalkmak
954,sich erheben::V,къэтэджын,ayağa kalkmak
955,sich setzen::V,тӏысы́н,oturmak
956,hinfallen::V,ебэджы́н,yere düşmek
957,laufen::V,кӏон,yürümek
958,schreiten::V,кӏон,yürümek
959,schreiten::V,кӏон,adım atmak
960,spazierengehen::V,къэкӏухьэн,gezmek
961,spazierengehen::V,къэкӏухьэн,dolaşmak
962,eilen::V,гузэжъон,seğirtmek
963,sich beeilen::V,гуӏэ́н,acele etmek
964,sausen::V,псынкӏэ́у чъэн,hızla gitmek
965,rennen::V,чъэн,koşmak
966,springen::V,пкӏэн,atlamak
967,springen::V,пкӏэн,sıçramak
968,klettern::V,дэцохъоен,tırmanmak
969,schaukeln::V,уешӏэн,sallanmak
970,kriechen::V,цохъо́н,sürünmek
971,schwimmen::V,есы́н,yüzmek
972,tauchen::V,зычӏэгъэо́н,dalmak
973,rudern::V,къошъо бэщкӏэ фын,kürek çekmek
974,fahren::V,кӏон,gitmek
975,fliegen::V,быбы́н,uçmak
976,gehen::V,кӏон,gitmek
977,weggehen::V,ӏукӏын,gitmek
978,abfahren::V,ежьэн,kalkmak
979,anhalten::V,къэуцу́н,durmak
980,hineingehen::V,ихьан,içeri girmek
981,eintreten::V,чӏэхьан,girmek
982,kommen::V,къэкӏо́н,gelmek
983,ankommen::V,къэсы́н,varmak
984,zurückkommen::V,гъэзэжьын,dönmek
985,bleiben::V,къэнэ́н,kalmak
986,warten::V,пэплъэ́н,beklemek
987,erwarten::V,ежэн,beklemek
988,suchen::V,лъыхъу́н,aramak
989,finden::V,къэгъоты́н,bulmak
990,finden::V,къыхэгъэщы́н,bulmak
991,versuchen::V,пылъы́н,denemek
992,vorbereiten::V,гъэхьазыры́н,hazırlamak
993,lieben::V,шӏу плъэгъу́н,sevmek
994,mögen::V,шӏу плъэгъу́н,beğenmek
995,lachen::V,щхын,gülmek
996,rühren::V,гур гъэузын,dokunmak
997,rühren::V,гур гъэузын,duygulandırmak
998,weinen::V,гъын,ağlamak
999,schimpfen::V,хъонэн,küfretmek
1000,sich ärgern::V,губжы́н,kızmak
1001,sich fürchten::V,щынэ́н,korkmak
1002,fürchten::V,щынэ́н,korkmak
1003,sehen::V,льэгъу́н,görmek
1004,anschauen::V,плъэн,seyretmek
1005,anschauen::V,еплъы́н,seyretmek
1006,ansehen::V,плъэн,bakmak
1007,hören::V,зэхэхын,duymak
1008,hören::V,зэхэхын,işitmek
1009,zuhören::V,дэӏо́н,dinlemek
1010,probieren::V,хэӏэн,denemek
1011,probieren::V,хэӏэн,tadına bakmak
1012,riechen::V,пэмэ́н,kokusunu almak
1013,fühlen::V,зэхэпшӏэн,duymak
1014,fühlen::V,зэхэпшӏэн,hissetmek
1015,scheinen::V,уащыхъу́н,görünmek
1016,scheinen::V,уашӏошӏы́н,görünmek
1017,zu sehen sein::V,зэрэлъэгъу́н,görünmek
1018,vernehmen::V,зэхэхын,haber almak
1019,frieren::V,дыкъын,üşümek
1020,frieren::V,пӏыкӏэн,üşümek
1021,frieren::V,чъыӏэ́ лӏэн,üşümek
1022,tun::V,шӏын,etmek
1023,tun::V,шӏын,yapmak
1024,können::V,лъэкӏы́н,bilmek
1025,wollen::V,фэе́н,istemek
1026,anfangen::V,ублэн,başlamak
1027,beenden::V,ухы́н,bitirmek
1028,aufhören::V,щыгъэтын,bitmek
1029,gelingen::V,хъун,başarmak
1030,öffnen::V,ӏухы́н,açmak
1031,schließen::V,игъэсэн,kapamak
1032,stellen::V,бгъэуцун,koymak
1033,setzen::V,гъэтӏысы́н,koymak
1034,setzen::V,гъэтӏысы́н,oturtmak
1035,legen::V,хэлъхьа́н,koymak
1036,legen::V,хэлъхьа́н,yatırmak
1037,berühren::V,эӏэн,dokunmak
1038,berühren::V,нэсын,dokunmak
1039,verbinden::V,зэхэпхэ́н,bağlamak
1040,verbinden::V,зэхэпхэ́н,birleştirmek
1041,verbinden::V,пхын,bağlamak
1042,verbinden::V,пхын,birleştirmek
1043,bedecken::V,техъо́н,örtmek
1044,bedecken::V,техъо́н,kaplamak
1045,aufhängen::V,пылъэ́н,asmak
1046,anzünden::V,хэгъэнэ́н,yakmak
1047,anzünden::V,хэгъэнэ́н,ateşlemek
1048,zurücklassen::V,къэгъэнэ́н,geride bırakmak
1049,verlieren::V,чӏэ́нэн,yitirmek
1050,verlieren::V,чӏэ́нэн,kaybetmek
1051,verlieren::V,шӏокӏоды́н,yitirmek
1052,verlieren::V,шӏокӏоды́н,kaybetmek
1053,fallen lassen::V,чӏэунэн,düşürmek
1054,fallen lassen::V,пӏэпызын,düşürmek
1055,machen::V,шӏын,yapmak
1056,herstellen::V,шӏы́н,yapmak
1057,herstellen::V,шӏы́н,imal etmek
1058,bauen::V,шӏы́н,kurmak
1059,bauen::V,шӏы́н,inşa etmek
1060,reparieren::V,дыжьы́н,onarmak
1061,reparieren::V,дыжьы́н,tamir etmek
1062,verbessern::V,нахьышӏу пшӏын,düzeltmek
1063,verbessern::V,нахь дэгъу пшӏын,düzeltmek
1064,ändern::V,зэблэхъу́н,değiştirmek
1065,graben::V,тӏын,kazmak
1066,biegen::V,уфэн,bükmek
1067,drehen::V,гъэчэрегъу́,çevirmek
1068,drehen::V,гъэчэрегъу́,döndürmek
1069,wenden::V,пӏонтӏэн,çevirmek
1070,wenden::V,бгъэзэн,çevirmek
1071,wenden::V,уӏубын,çevirmek
1072,heben::V,ӏэты́н,kaldırmak
1073,hochheben::V,ӏэты́н,yukarı kaldırmak
1074,ergreifen::V,къэубыты́н,tutmak
1075,ergreifen::V,къэубыты́н,yakalamak
1076,halten::V,ӏыгъы́н,tutmak
1077,drücken::V,тэӏункӏэн,sıkmak
1078,schieben::V,уеӏункӏын,itmek
1079,schieben::V,уеӏункӏын,sürmek
1080,schieben::V,уетӏыргун,itmek
1081,schieben::V,уетӏыргун,sürmek
1082,kratzen::V,цӏэнтхъун,kaşımak
1083,lecken::V,бзэи́н,yalamak
1084,beißen::V,ецэкъэ́н,ısırmak
1085,abreißen::V,къичын,koparmak
1086,abreißen::V,пытхъын,koparmak
1087,abschneiden::V,пыупкӏын,keserek ayırmak
1088,abschneiden::V,гобзыкӏын,keserek ayırmak
1089,binden::V,епхын,bağlamak
1090,stecken::V,хэсэн,sokmak
1091,brechen::V,зэпыпкӏын,kırmak
1092,klopfen::V,теон,çalmak
1093,hauen::V,теон,vurmak
1094,kleben::V,щхэн,yapıştırmak
1095,reiben::V,пӏотын,ovmak
1096,reiben::V,пӏотын,sürtmek
1097,streichen::V,щыфэн,sürmek
1098,schleifen::V,гъэчаны́н,bilemek
1099,schleifen::V,кӏэлыкӏы́н,bilemek
1100,schneiden::V,бзын,kesmek
1101,rütteln::V,гъэсысын,sallamak
1102,schütteln::V,гъэсысын,sarsmak
1103,schütteln::V,гъэсысын,çalkamak
1104,schwenken::V,ӏэ шӏын,sallamak
1105,schütten::V,икӏэ́н,dökmek
1106,schütten::V,икӏэ́н,akıtmak
1107,füllen::V,из шӏын,doldurmak
1108,einwickeln::V,кӏоцӏыщыхьа́н,sarmak
1109,tragen::V,хьын,taşımak
1110,schleppen::V,пхьын,sürüklemek
1111,schleppen::V,плъэшъун,sürüklemek
1112,ziehen::V,пкъудыин,çekmek
1113,ziehen::V,пщэн,çekmek
1114,ziehen::V,плъэшъун,çekmek
1115,aufbewahren::V,пӏыгъын,saklamak
1116,aufbewahren::V,уухъумэн,saklamak
1117,werfen::V,дзын,atmak
1118,fangen::V,къэубыты́н,tutmak
1119,fangen::V,къэубыты́н,yakalamak
1120,packen::V,къэубыты́н,tutmak
1121,packen::V,къэубыты́н,yakalamak
1122,verstecken::V,бгъэбылъын,saklamak
1123,teilen::V,гощы́н,bölmek
1124,teilen::V,гощы́н,ayırmak
1125,schicken::V,гъахьы́н,yollamak
1126,schicken::V,гъахьы́н,göndermek
1127,bringen::V,къэхьы́н,getirmek
1128,hinzufügen::V,хэгъэхъо́н,katmak
1129,hinzufügen::V,хэгъэхъо́н,eklemek
1130,nehmen::V,къытехы́н,almak
1131,wählen::V,къыхэхы́н,seçmek
1132,auswählen::V,къыхэхы́н,seçmek
1133,auswählen::V,къыхэхы́н,ayırmak
1134,bewahren::V,къэухъумэн,korumak
1135,behindern::V,пэрыохъу хъун,engellemek
1136,verderben::V,къутэн,bozmak
1137,beschädigen::V,къутэн,zedelemek
1138,beschädigen::V,къутэн,ziyan vermek
1139,zerbrechen::V,къутэн,kırmak
1140,zerreißen::V,зэӏэтхъы́н,yırtmak
1141,zerstören::V,къутэ́н,yıkmak
1142,zerstören::V,къутэ́н,tahrip etmek
1143,verbrennen::V,гъэсты́н,yakmak
1144,geben::V,еты́н,vermek
1145,reichen::V,еты́н,uzatmak
1146,schenken::V,еты́н,hediye etmek
1147,versprechen::V,гъэгугъэ́н,vaat etmek
1148,wünschen::V,шӏоигъо́н,kutlamak
1149,loben::V,щытхъун,övmek
1150,küssen::V,ебэу́н,öpmek
1151,wiegen::V,гъэхъыен,sallamak
1152,zudecken::V,техъо́н,örtmek
1153,wecken::V,къэгъэущы́н,uyandırmak
1154,zeigen::V,гъэлъэгъо́н,göstermek
1155,führen::V,щэн,gezdirmek
1156,führen::V,щэн,yol göstermek
1157,lehren::V,егъэджэ́н,okutmak
1158,lehren::V,егъэджэ́н,öğretmek
1159,lehren::V,егъэшӏэн,okutmak
1160,lehren::V,егъэшӏэн,öğretmek
1161,unterrichten::V,егъэджэ́н,öğretmek
1162,aufziehen::V,пӏун,yetiştirmek
1163,leiten::V,гъэзекӏон,yönetmek
1164,leiten::V,гъэзекӏон,idare etmek
1165,antreiben::V,къепфылӏэн,teşvik etmek
1166,lassen::V,еты́н,-tırmak
1167,einladen::V,къегъэблэгъэн,davet etmek
1168,vereinigen::V,зэгогъэхьан,birleştirmek
1169,besuchen::V,щыӏэ́н,uğramak
1170,besuchen::V,щыӏэ́н,ziyaret etmek
1171,besuchen::V,щыӏэ́н,görmeye gitmek
1172,treffen::V,ӏукӏэ́н,rastlamak
1173,treffen::V,ӏукӏэ́н,isabet etmek
1174,treffen::V,пэгъокӏы́н,rastlamak
1175,treffen::V,пэгъокӏы́н,isabet etmek
1176,sich versammeln::V,зэхэхьан,toplanmak
1177,spielen::V,джэгу́н,oynamak
1178,singen::V,орэ́д къэӏо́н,söylemek
1179,singen::V,орэ́д къэӏо́н,şarkı söylemek
1180,tanzen::V,къэшъо́н,oynamak
1181,tanzen::V,къэшъо́н,dans etmek
1182,sich trennen::V,зэгокӏыжьы́ных,ayrılmak
1183,verlassen::V,бгынэн,bırakmak
1184,verlassen::V,бгынэн,terk etmek
1185,verlassen::V,хэкӏыжьын,bırakmak
1186,verlassen::V,хэкӏыжьын,terk etmek
1187,retten::V,къыхэпхыжьын,kurtarmak
1188,retten::V,къэбгъэнэжьын,kurtarmak
1189,bewachen::V,къэгъэгъунэн,gözetmek
1190,schützen::V,ухъумэ́н,korumak
1191,verteidigen::V,къэухъумэн,savunmak
1192,sich schlagen::V,эзэон,dövüşmek
1193,schießen::V,он,ateş etmek
1194,siegen::V,текӏо́н,yenmek
1195,ärgern::V,бгъэгубжын,kızdırmak
1196,schlagen::V,ео́н,dövmek
1197,stechen::V,хэӏун,sokmak
1198,stechen::V,хэӏун,batırmak
1199,stoßen::V,тӏыро́н,itmek
1200,stoßen::V,уеӏункӏын,itmek
1201,stehlen::V,тыгъу́н,çalmak
1202,stören::V,бгъэгумэкӏын,bozmak
1203,stören::V,бгъэгумэкӏын,etkilemek
1204,belästigen::V,бгъэгумэкӏын,rahatsız etmek
1205,verbergen::V,ушъэфын,saklamak
1206,täuschen::V,гъэпцӏэ́н,aldatmak
1207,betrügen::V,гъэпцӏэ́н,aldatmak
1208,betrügen::V,гъэпцӏэ́н,dolandırmak
1209,töten::V,уикӏын,öldürmek
1210,wohnen::V,дэсын,oturmak
1211,arbeiten::V,лэжьэ́н,çalışmak
1212,sammeln::V,угъои́н,toplamak
1213,pflücken::V,къыпычы́н,koparmak
1214,jagen::V,шэкӏон,avlanmak
1215,jagen::V,ешэкӏон,avlanmak
1216,fischen::V,пцэжъые уешэн,balık tutmak
1217,fassen::V,къэубыты́н,tutmak
1218,fassen::V,къэубыты́н,yakalamak
1219,hüten::V,хэхъо́н,otlatmak
1220,treiben::V,пфын,gütmek
1221,anbinden::V,епхын,bağlamak
1222,füttern::V,гъэшхэ́н,beslemek
1223,melken::V,щын,sağmak
1224,hacken::V,упкӏэтэн,yarmak
1225,gießen::V,тепкӏэн,sulamak
1226,reifen::V,игъо хъун,olgunlaşmak
1227,zubereiten::V,бгъэхьазырын,hazırlamak
1228,kochen::V,шӏы́н,pişirmek
1229,kochen::V,шӏы́н,kaynatmak
1230,backen::V,гъэжъэ́н,pişirmek
1231,backen::V,гъэжъэ́н,fırında pişirmek
1232,braten::V,гъэжъэ́н,kızartmak
1233,umrühren::V,зэхэгъэкӏухьан,karıştırmak
1234,stricken::V,хъын,örmek
1235,nähen::V,дэн,dikmek
1236,färben::V,бгъэлэн,boyamak
1237,reinigen::V,укъэбзы́н,temizlemek
1238,waschen::V,бгыкӏын,yıkamak
1239,abwischen::V,лъэкӏы́н,silmek
1240,spülen::V,дэгъэчъыхьан,çalkamak
1241,fegen::V,пхъэнкӏы́н,süpürmek
1242,kehren::V,пхъэнкӏы́н,süpürmek
1243,baden::V,зыгъэпскӏын,yıkanmak
1244,baden::V,зыгъэпскӏын,banyo yapmak
1245,sich waschen::V,зытхьакӏы́н,yıkanmak
1246,ausziehen::V,къытехы́н,çıkarmak
1247,anziehen::V,щылъэ́н,giymek
1248,sich anziehen::V,зыфэпэн,giyinmek
1249,kämmen::V,жьын,taramak
1250,schmücken::V,гъэдэхэ́н,süslemek
1251,sagen::V,къэӏон,demek
1252,sagen::V,къэӏон,söylemek
1253,sprechen::V,псэлъэ́н,konuşmak
1254,reden::V,гущыӏэ́н,konuşmak
1255,sich unterhalten::V,зэдэгущыӏэн,sohbet etmek
1256,fragen::V,упчӏэ́н,sormak
1257,bitten::V,лъэӏо́н,dilemek
1258,bitten::V,лъэӏо́н,rica etmek
1259,erzählen::V,къэпӏотэ́н,bahsetmek
1260,erzählen::V,къэпӏотэ́н,hikâye etmek
1261,mitteilen::V,макъэ егъэӏун,bildirmek
1262,nennen::V,цӏэ фэусы́н,adlandırmak
1263,rufen::V,джэн,çağırmak
1264,prahlen::V,узыщытхъужьы́н,övünmek
1265,übersetzen::V,бгъэкӏотэн,çevirmek
1266,übersetzen::V,бгъэкӏотэн,tercüme etmek
1267,denken::V,егупшысэ́н,düşünmek
1268,glauben::V,уивыхъэ́ телъы́н,inanmak
1269,glauben::V,уивыхъэ́ телъы́н,zannetmek
1270,bemerken::V,гу лъыптэ́н,farkına varmak
1271,erkennen::V,зэхэпхын,tanımak
1272,erkennen::V,зэбгъэшӏэн,tanımak
1273,begreifen::V,гурыӏо́н,anlamak
1274,begreifen::V,гурыӏо́н,kavramak
1275,verstehen::V,зэхэхын,duymak
1276,verstehen::V,зэхэхын,anlamak
1277,lernen::V,еджэ́н,öğrenmek
1278,wissen::V,шӏэн,bilmek
1279,sich erinnern an::V,къэшӏэжьын,hatırlamak
1280,vergessen::V,пщыгъупшэжьы́н,unutmak
1281,messen::V,шын,ölçmek
1282,zählen::V,плъытэ́н,saymak
1283,rechnen::V,плъытэ́н,hesap etmek
1284,rechnen::V,угугъэ́н,hesap etmek
1285,lesen::V,еджэ́н,okumak
1286,malen::V,шӏын,resmini yapmak
1287,zeichnen::V,шӏын,çizmek
1288,schreiben::V,тхын,yazmak
1289,besitzen::V,иӏэн,haiz olmak
1290,besitzen::V,иӏэн,sahip olmak
1291,kaufen::V,щэфы́н,almak
1292,verkaufen::V,щэн,satmak
1293,bezahlen::V,птын,ödemek
1294,bezahlen::V,лъыптын,ödemek
1295,bezahlen::V,птыжьы́н,ödemek
1296,zahlen::V,птын,ödemek
1297,zahlen::V,лъыптын,ödemek
1298,beherrschen::V,иунаеу иӏэн,hâkim olmak
1299,ertragen::V,щэчы́н,dayanmak
1300,ertragen::V,щэчы́н,katlanmak
1301,Schnurrbart::N,,bıyık
1302,Nabel::N,,göbek
1303,Wetter::N,,hava
1304,Frost::N,,don
1305,Raureif::N,,kırç
1306,Adler::N,,kartal
1307,Adler::N,,karakuş
1308,Schwan::N,,kuğu
1309,Ton::N,,ses
1310,Sache::N,,iş
1311,Sache::N,,şey
1312,Schlitten::N,,kızak
1313,Last::N,,yük
1314,Figur::N,,şekil
1315,Figur::N,,heykel
1316,Bündel::N,,deste
1317,Schuh::N,,kundura
