,Concept_ID,lv,hy
739,Haufen::N,чукӧр,դեզ
740,Haufen::N,чукӧр,կույտ
741,Haufen::N,čupa,դեզ
742,Haufen::N,čupa,կույտ
743,Haufen::N,grēda,դեզ
744,Haufen::N,grēda,կույտ
745,Haufen::N,kaudze,դեզ
746,Haufen::N,kaudze,կույտ
747,Reihe::N,рад,շարք
748,Reihe::N,рад,կարգ
749,Reihe::N,rinda,շարք
750,Reihe::N,rinda,կարգ
751,Reihe::N,virkne,շարք
752,Reihe::N,virkne,կարգ
753,Boot::N,пыж,նավակ
754,Boot::N,laiva,նավակ
755,Ruder::N,пелыс,թի
756,Ruder::N,пелыс,թիակ
757,Ruder::N,ӧпаснӧй,թի
758,Ruder::N,ӧпаснӧй,թիակ
759,Ruder::N,airis,թի
760,Ruder::N,airis,թիակ
761,Ruder::N,irklis,թի
762,Ruder::N,irklis,թիակ
763,Schlitten::N,дадь,բալխիր
764,Schlitten::N,ragavas,բալխիր
765,Ski::N,лызь,դահուկ
766,Ski::N,slēpe,դահուկ
767,Lagerfeuer::N,бипур,բացօդեայ կրակ
768,Lagerfeuer::N,ugunskurs,բացօդեայ կրակ
769,Last::N,сьӧкыдтор,բեռ
770,Last::N,krava,բեռ
771,Gang::N,мунӧм,զբոսանք
772,Gang::N,ветлӧм,զբոսանք
773,Gang::N,eja,զբոսանք
774,Gang::N,gājums,զբոսանք
775,Schritt::N,воськов,քայլ
776,Schritt::N,воськовтӧм,քայլ
777,Schritt::N,solis,քայլ
778,Norden::N,войвыв,հյուսիս
779,Norden::N,ziemeļi,հյուսիս
780,Süden::N,лунвыв,հարավ
781,Süden::N,dienvidi,հարավ
782,Westen::N,рытыв,արեւմուտք
783,Westen::N,rietumi,արեւմուտք
784,Osten::N,асыв,արեւելք
785,Osten::N,austrumi,արեւելք
786,Holz::N,пу,փայտ
787,Holz::N,koks,փայտ
788,Holz::N,koksne,փայտ
789,Brett::N,пӧв,տախտակ
790,Brett::N,dēlis,տախտակ
791,Platte::N,плита,թիթեղ
792,Platte::N,plate,թիթեղ
793,Platte::N,plāksne,թիթեղ
794,Stütze::N,пыкӧд,նեցուկ
795,Stütze::N,мыджӧд,նեցուկ
796,Stütze::N,balsts,նեցուկ
797,Stütze::N,atspaids,նեցուկ
798,Stange::N,потш,ձող
799,Stange::N,maikste,ձող
800,Stock::N,бедь,փայտ
801,Stock::N,boze,փայտ
802,Stock::N,spieķis,փայտ
803,Stab::N,зир,ցուպ
804,Stab::N,зир,գավազան
805,Stab::N,zizlis,ցուպ
806,Stab::N,zizlis,գավազան
807,Rohr::N,труба,խողովակ
808,Rohr::N,caurule,խողովակ
809,Haus::N,керка,տուն
810,Haus::N,māja,տուն
811,Heim::N,горт,տուն
812,Heim::N,mājas,տուն
813,Ofen::N,пач,վառարան
814,Ofen::N,krāsns,վառարան
815,Fußboden::N,джодж,հատակ
816,Fußboden::N,grīda,հատակ
817,Tisch::N,пызан,սեղան
818,Tisch::N,galds,սեղան
819,Stuhl::N,улӧс,աթոռ
820,Stuhl::N,krēsls,աթոռ
821,Wiege::N,зыбка,օրորոց
822,Wiege::N,šūpulis,օրորոց
823,Bett::N,вольпась,անկողին
824,Bett::N,gulta,անկողին
825,Regal::N,джадж,դարակ
826,Regal::N,plaukts,դարակ
827,Kiste::N,куд,տուփ
828,Kiste::N,ящик,տուփ
829,Kiste::N,kaste,տուփ
830,Kiste::N,šķirsts,տուփ
831,Fenster::N,ӧшинь,պատուհան
832,Fenster::N,logs,պատուհան
833,Tür::N,ӧдзӧс,դուռ
834,Tür::N,durvis,դուռ
835,Tor::N,дзиръя,դարպաս
836,Tor::N,vārti,դարպաս
837,Zaun::N,потшӧс,ցանկապատ
838,Zaun::N,žogs,ցանկապատ
839,Dach::N,вевт,տանիք
840,Dach::N,вевт,կտուր
841,Dach::N,jumts,տանիք
842,Dach::N,jumts,կտուր
843,Leiter::N,пос,սանդուղք
844,Leiter::N,kāpnes,սանդուղք
845,Leiter::N,redeles,սանդուղք
846,Besen::N,рос,ավել
847,Besen::N,slota,ավել
848,Spaten::N,зыр,բահ
849,Spaten::N,lāpsta,բահ
850,Schaufel::N,тэльӧб,թի
851,Schaufel::N,liekšķere,թի
852,Gabel::N,вилки,պատառաքաղ
853,Gabel::N,dakšiņa,պատառաքաղ
854,Löffel::N,пань,գդալ
855,Löffel::N,karote,գդալ
856,Messer::N,пурт,դանակ
857,Messer::N,nazis,դանակ
858,Nagel::N,тув,մեխ
859,Nagel::N,кӧрт тув,մեխ
860,Nagel::N,nagla,մեխ
861,Netz::N,тыв,ցանց
862,Netz::N,tīkls,ցանց
863,Haken::N,крук,կարթ
864,Haken::N,āķis,կարթ
865,Haken::N,kāsis,կարթ
866,Haken::N,krampis,կարթ
867,Griff::N,нуд,կոթ
868,Griff::N,нуд,բռնակ
869,Griff::N,kāts,կոթ
870,Griff::N,kāts,բռնակ
871,Griff::N,rokturis,կոթ
872,Griff::N,rokturis,բռնակ
873,Schloss::N,томан,կողպեք
874,Schloss::N,aizslēgs,կողպեք
875,Bild::N,серпас,նկար
876,Bild::N,серпас,պատկեր
877,Bild::N,glezna,նկար
878,Bild::N,glezna,պատկեր
879,Figur::N,пертас,քանդակ
880,Figur::N,пертас,պատկեր
881,Figur::N,вежньӧг,քանդակ
882,Figur::N,вежньӧг,պատկեր
883,Figur::N,figūra,քանդակ
884,Figur::N,figūra,պատկեր
885,Puppe::N,акань,տիկնիկ
886,Puppe::N,lelle,տիկնիկ
887,Beutel::N,мешӧк,տոպրակ
888,Beutel::N,kule,տոպրակ
889,Beutel::N,maisiņš,տոպրակ
890,Bündel::N,кӧртӧд,կապոց
891,Bündel::N,sainis,կապոց
892,Tasche::N,сумка,պայուսակ
893,Tasche::N,soma,պայուսակ
894,Eimer::N,ведра,դույլ
895,Eimer::N,spainis,դույլ
896,Deckel::N,пӧдан,կափարիչ
897,Deckel::N,тупкӧд,կափարիչ
898,Deckel::N,vāks,կափարիչ
899,Geschirr::N,дозмук,ամանեղեն
900,Geschirr::N,тасьті-пань,ամանեղեն
901,Geschirr::N,trauki,ամանեղեն
902,Sack::N,мешӧк,պարկ
903,Sack::N,мешӧк,տոպրակ
904,Sack::N,maiss,պարկ
905,Sack::N,maiss,տոպրակ
906,Tasse::N,бекар,թաս
907,Tasse::N,бекар,գավաթ
908,Tasse::N,тасьті,թաս
909,Tasse::N,тасьті,գավաթ
910,Tasse::N,tase,թաս
911,Tasse::N,tase,գավաթ
912,Topf::N,гырнич,անոթ
913,Topf::N,pods,անոթ
914,Kessel::N,пӧрт,կաթսա
915,Kessel::N,katls,կաթսա
916,Essen::N,сёйӧм,կերակուր
917,Essen::N,ēdiens,կերակուր
918,Nahrung::N,сёян,ուտելիք
919,Nahrung::N,barība,ուտելիք
920,Speise::N,сёян,խորտիկ
921,Speise::N,сёян,կերակուր
922,Speise::N,сёянтор,խորտիկ
923,Speise::N,сёянтор,կերակուր
924,Speise::N,ēdiens,խորտիկ
925,Speise::N,ēdiens,կերակուր
926,Fleisch::N,яй,միս
927,Fleisch::N,gaļa,միս
928,Getreide::N,нянь,հացահատիկ
929,Getreide::N,labība,հացահատիկ
930,Brei::N,рок,լանդակ
931,Brei::N,putra,լանդակ
932,Brei::N,biezenis,լանդակ
933,Brot::N,нянь,հաց
934,Brot::N,maize,հաց
935,Scheibe::N,шӧрӧм,կտոր
936,Scheibe::N,шӧрӧм,պատառ
937,Scheibe::N,чӧлан,կտոր
938,Scheibe::N,чӧлан,պատառ
939,Scheibe::N,šķēle,կտոր
940,Scheibe::N,šķēle,պատառ
941,Scheibe::N,rieciens,կտոր
942,Scheibe::N,rieciens,պատառ
943,Fett::N,гос,ճարպ
944,Fett::N,тшог,ճարպ
945,Fett::N,tauki,ճարպ
946,Butter::N,вый,կարագ
947,Butter::N,sviests,կարագ
948,Öl::N,вый,ձեթ
949,Öl::N,eļļa,ձեթ
950,Salz::N,сов,աղ
951,Salz::N,sāls,աղ
952,Suppe::N,шыд,սուպ
953,Suppe::N,шыд,ապուր
954,Suppe::N,zupa,սուպ
955,Suppe::N,zupa,ապուր
956,Honig::N,ма,մեղր
957,Honig::N,medus,մեղր
958,Milch::N,йӧв,կաթ
959,Milch::N,piens,կաթ
960,Tee::N,чай,թեյ
961,Tee::N,tēja,թեյ
962,Leder::N,ку,կաշի
963,Leder::N,āda,կաշի
964,Wolle::N,вурун,բուրդ
965,Wolle::N,vilna,բուրդ
966,Stoff::N,дӧра,գործվածք
967,Stoff::N,drāna,գործվածք
968,Stoff::N,audums,գործվածք
969,Nadel::N,ем,ասեղ
970,Nadel::N,adata,ասեղ
971,Faden::N,сунис,թել
972,Faden::N,diegs,թել
973,Faden::N,pavediens,թել
974,Knopf::N,кизь,կոճակ
975,Knopf::N,poga,կոճակ
976,Knoten::N,гӧрӧд,հանգույց
977,Knoten::N,mezgls,հանգույց
978,Farbe::N,краска,ներկ
979,Farbe::N,вап,ներկ
980,Farbe::N,krāsa,ներկ
981,Kleidung::N,паськӧм,հագուստ
982,Kleidung::N,tērps,հագուստ
983,Kleidung::N,drēbes,հագուստ
984,Hemd::N,дӧрӧм,վերնաշապիկ
985,Hemd::N,krekls,վերնաշապիկ
986,Kragen::N,воротник,օձիք
987,Kragen::N,apkakle,օձիք
988,Ärmel::N,сос,թեւք
989,Ärmel::N,piedurkne,թեւք
990,Hose::N,гач,շալվար
991,Hose::N,bikses,շալվար
992,Gürtel::N,вӧнь,գոտի
993,Gürtel::N,josta,գոտի
994,Mütze::N,шапка,կեպի
995,Mütze::N,cepure,կեպի
996,Schuh::N,башмак,կոշիկ
997,Schuh::N,ботинки,կոշիկ
998,Schuh::N,kurpe,կոշիկ
999,Stiefel::N,сапӧг,երկարաճիթ կոշիկ
1000,Stiefel::N,zābaks,երկարաճիթ կոշիկ
1001,Ring::N,кытш,զնգալ
1002,Ring::N,gredzens,զնգալ
1003,Band::N,лента,ժապավեն
1004,Band::N,вундас,ժապավեն
1005,Band::N,lente,ժապավեն
1006,Kamm::N,сынан,սանր
1007,Kamm::N,ķemme,սանր
1008,Spiegel::N,рӧмпӧштан,հայելի
1009,Spiegel::N,spogulis,հայելի
1010,Riemen::N,тасма,փոկ
1011,Riemen::N,siksna,փոկ
1012,Schnur::N,гез,լար
1013,Schnur::N,aukla,լար
1014,Leine::N,юргез,փոկ
1015,Leine::N,saite,փոկ
1016,Decke::N,эшкын,վերմակ
1017,Decke::N,шебрас,վերմակ
1018,Decke::N,sega,վերմակ
1019,Kissen::N,юрлӧс,բարձ
1020,Kissen::N,spilvens,բարձ
1021,Tuch::N,чышъян,թաշկինակ
1022,Tuch::N,vadmala,թաշկինակ
1023,Handtuch::N,ки чышкӧд,սրբիչ
1024,Handtuch::N,кизьчышъян,սրբիչ
1025,Handtuch::N,dvielis,սրբիչ
1026,Kraft::N,этш,ուժ
1027,Kraft::N,эбӧс,ուժ
1028,Kraft::N,spēks,ուժ
1029,Stärke::N,ёнлун,պնդություն
1030,Stärke::N,ёнлун,ամրություն
1031,Stärke::N,чорыдлун,պնդություն
1032,Stärke::N,чорыдлун,ամրություն
1033,Stärke::N,stiprums,պնդություն
1034,Stärke::N,stiprums,ամրություն
1035,Gesundheit::N,дзоньвидзалун,առողջություն
1036,Gesundheit::N,veselība,առողջություն
1037,Krankheit::N,висьӧм,ախտ
1038,Krankheit::N,висьӧм,հիվանդություն
1039,Krankheit::N,slimība,ախտ
1040,Krankheit::N,slimība,հիվանդություն
1041,Schmerz::N,висьӧм,ցավ
1042,Schmerz::N,висьӧм,տանջանք
1043,Schmerz::N,sāpes,ցավ
1044,Schmerz::N,sāpes,տանջանք
1045,Wunde::N,дой,վերք
1046,Wunde::N,brūce,վերք
1047,Wunde::N,jēlums,վերք
1048,Fieber::N,жар,տենդ
1049,Fieber::N,drudzis,տենդ
1050,Fieber::N,karstums,տենդ
1051,Arznei::N,лекарство,դեղ
1052,Arznei::N,зелля,դեղ
1053,Arznei::N,zāles,դեղ
1054,Arznei::N,medikaments,դեղ
1055,Brücke::N,пос,կամուրջ
1056,Brücke::N,tilts,կամուրջ
1057,Brunnen::N,юкмӧс,հոր
1058,Brunnen::N,юкмӧс,ջրհոր
1059,Brunnen::N,aka,հոր
1060,Brunnen::N,aka,ջրհոր
1061,Weide::N,пӧскӧтина,արոտավայր
1062,Weide::N,ganības,արոտավայր
1063,Pfad::N,туй,արահետ
1064,Pfad::N,кыснан,արահետ
1065,Pfad::N,taka,արահետ
1066,Weg::N,туй,ուղի
1067,Weg::N,ceļš,ուղի
1068,Straße::N,туй,ճանապարհ
1069,Straße::N,iela,ճանապարհ
1070,Dorf::N,сикт,գյուղ
1071,Dorf::N,ciems,գյուղ
1072,Stadt::N,кар,քաղաք
1073,Stadt::N,pilsēta,քաղաք
1074,Brief::N,письмӧ,նամակ
1075,Brief::N,vēstule,նամակ
1076,Buch::N,небӧг,գիրք
1077,Buch::N,grāmata,գիրք
1078,Buchstabe::N,шыпас,տառ
1079,Buchstabe::N,шыпас,գիր
1080,Buchstabe::N,burts,տառ
1081,Buchstabe::N,burts,գիր
1082,Zeitung::N,газет,լրագիր
1083,Zeitung::N,avīze,լրագիր
1084,Zeitung::N,laikraksts,լրագիր
1085,Leben::N,лов,կյանք
1086,Leben::N,олӧм,կյանք
1087,Leben::N,dzīve,կյանք
1088,Tod::N,кулӧм,մահ
1089,Tod::N,nāve,մահ
1090,Grab::N,гу,գերեզման
1091,Grab::N,kaps,գերեզման
1092,Kirche::N,вичко,եկեղեցի
1093,Kirche::N,baznīca,եկեղեցի
1094,Sünde::N,мыж,մեղք
1095,Sünde::N,grēks,մեղք
1096,Gott::N,ен,աստված
1097,Gott::N,dievs,աստված
1098,Arbeiter::N,уджалысь,բանվոր
1099,Arbeiter::N,уджалысь,աշխատող
1100,Arbeiter::N,strādnieks,բանվոր
1101,Arbeiter::N,strādnieks,աշխատող
1102,Chef::N,юралысь,տեր
1103,Chef::N,веськӧдлысь,տեր
1104,Chef::N,šefs,տեր
1105,Chef::N,vadītajs,տեր
1106,Chef::N,priekšnieks,տեր
1107,Meister::N,вӧчысь,վարպետ
1108,Meister::N,meistars,վարպետ
1109,Arzt::N,врач,բժիշկ
1110,Arzt::N,бурдӧдысь,բժիշկ
1111,Arzt::N,ārsts,բժիշկ
1112,Lehrer::N,велӧдысь,ուսուցիչ
1113,Lehrer::N,skolotājs,ուսուցիչ
1114,Geld::N,сьӧм,փող
1115,Geld::N,nauda,փող
1116,Geschäft::N,удж,գործ
1117,Geschäft::N,удж,աշխատանք
1118,Geschäft::N,bizness,գործ
1119,Geschäft::N,bizness,աշխատանք
1120,Geschäft::N,darījums,գործ
1121,Geschäft::N,darījums,աշխատանք
1122,Laden::N,вузасянін,կրպակ
1123,Laden::N,вузасянін,խանութ
1124,Laden::N,bode,կրպակ
1125,Laden::N,bode,խանութ
1126,Laden::N,veikals,կրպակ
1127,Laden::N,veikals,խանութ
1128,Preis::N,дон,գին
1129,Preis::N,cena,գին
1130,Ware::N,тӧвар,ապրանք
1131,Ware::N,prece,ապրանք
1132,Nutzen::N,воӧм,օգուտ
1133,Nutzen::N,выгӧда,օգուտ
1134,Nutzen::N,labums,օգուտ
1135,Reichtum::N,озырлун,հարստություն
1136,Reichtum::N,bagātība,հարստություն
1137,Welt::N,енкӧла,աշխարհ
1138,Welt::N,pasaule,աշխարհ
1139,Land::N,му,երկիր
1140,Land::N,zeme,երկիր
1141,Staat::N,канму,պետություն
1142,Staat::N,государство,պետություն
1143,Staat::N,valsts,պետություն
1144,König::N,кан,արքա
1145,König::N,кан,թագավոր
1146,König::N,ķēniņš,արքա
1147,König::N,ķēniņš,թագավոր
1148,König::N,karalis,արքա
1149,König::N,karalis,թագավոր
1150,Macht::N,каналӧм,իշխանություն
1151,Macht::N,vara,իշխանություն
1152,Grenze::N,су,սահման
1153,Grenze::N,суйӧр,սահման
1154,Grenze::N,robeža,սահման
1155,Krieg::N,ожман,պատերազմ
1156,Krieg::N,karš,պատերազմ
1157,Feind::N,враг,թշնամի
1158,Feind::N,вӧрӧг,թշնամի
1159,Feind::N,ienaidnieks,թշնամի
1160,Gewalt::N,мырдöналöм,բռնություն
1161,Gewalt::N,мырдöналöм,սաստկություն
1162,Gewalt::N,vara,բռնություն
1163,Gewalt::N,vara,սաստկություն
1164,Gewalt::N,vardarbība,բռնություն
1165,Gewalt::N,vardarbība,սաստկություն
1166,Kampf::N,вермасьӧм,մարտ
1167,Kampf::N,cīņa,մարտ
1168,Bogen[Waffe]::N,ньӧввуж,աղեղ
1169,Bogen[Waffe]::N,loks,աղեղ
1170,Pfeil::N,ньӧв,նետ
1171,Pfeil::N,bulta,նետ
1172,Gewehr::N,пишшаль,հրացան
1173,Gewehr::N,šautene,հրացան
1174,Fehler::N,сорсьӧм,սխալ
1175,Fehler::N,дзугсьӧм,սխալ
1176,Fehler::N,kļūda,սխալ
1177,Lüge::N,пӧръясьӧм,սուտ
1178,Lüge::N,ылӧдлӧм,սուտ
1179,Lüge::N,meli,սուտ
1180,Schaden::N,лёк,վնաս
1181,Schaden::N,изъян,վնաս
1182,Schaden::N,пакӧсьт,վնաս
1183,Schaden::N,bojājums,վնաս
1184,Schaden::N,kaitējums,վնաս
1185,Unglück::N,шог,դժբախտություն
1186,Unglück::N,kļūme,դժբախտություն
1187,Unglück::N,klizma,դժբախտություն
1188,Unglück::N,nelaime,դժբախտություն
1189,Schuld::N,мыж,պակասություն
1190,Schuld::N,vaina,պակասություն
1191,Alter::N,арлыд,հասակ
1192,Alter::N,vecums,հասակ
1193,Schluss::N,пом,վերջ
1194,Schluss::N,пом,վախճան
1195,Schluss::N,beigas,վերջ
1196,Schluss::N,beigas,վախճան
1197,Zeit::N,кад,ժամանակ
1198,Zeit::N,laiks,ժամանակ
1199,Tag::N,лун,օր
1200,Tag::N,diena,օր
1201,Morgen::N,асыв,առավոտ
1202,Morgen::N,rīts,առավոտ
1203,Mittag::N,лун шӧр,կեսօր
1204,Mittag::N,pusdiena,կեսօր
1205,Abend::N,рыт,երեկո
1206,Abend::N,vakars,երեկո
1207,Nacht::N,вой,գիշեր
1208,Nacht::N,nakts,գիշեր
1209,Woche::N,вежон,շաբաթ
1210,Woche::N,nedēļa,շաբաթ
1211,Monat::N,тӧлысь,ամիս
1212,Monat::N,mēnesis,ամիս
1213,Jahr::N,во,տարի
1214,Jahr::N,gads,տարի
1215,Frühling::N,тулыс,գարուն
1216,Frühling::N,pavasaris,գարուն
1217,Sommer::N,гожӧм,ամառ
1218,Sommer::N,vasara,ամառ
1219,Herbst::N,ар,աշուն
1220,Herbst::N,rudens,աշուն
1221,Winter::N,тӧв,ձմեռ
1222,Winter::N,ziema,ձմեռ
1223,Januar::N,тӧв шӧр,հունվար
1224,Januar::N,janvāris,հունվար
1225,Februar::N,урасьӧм,փետրվար
1226,Februar::N,februāris,փետրվար
1227,März::N,рака,մարտ
1228,März::N,marts,մարտ
1229,April::N,кос му,ապրիլ
1230,April::N,aprīlis,ապրիլ
1231,Mai::N,ода-кора,մայիս
1232,Mai::N,maijs,մայիս
1233,Juni::N,лӧддза-номъя,հունիս
1234,Juni::N,jūnijs,հունիս
1235,Juli::N,сора,հուլիս
1236,Juli::N,jūlijs,հուլիս
1237,August::N,моз,օգոստոս
1238,August::N,augusts,օգոստոս
1239,September::N,кӧч,սեպտեմբեր
1240,September::N,septembris,սեպտեմբեր
1241,Oktober::N,йирым,հոկտեմբեր
1242,Oktober::N,oktobris,հոկտեմբեր
1243,November::N,вӧльгым,նոյեմբեր
1244,November::N,novembris,նոյեմբեր
1245,Dezember::N,ӧшым,դեկտեմբեր
1246,Dezember::N,decembris,դեկտեմբեր
1247,Montag::N,выльлун,երկուշաբթի
1248,Montag::N,pirmdiena,երկուշաբթի
1249,Dienstag::N,воторник,երեքշաբթի
1250,Dienstag::N,otrdiena,երեքշաբթի
1251,Mittwoch::N,середа,չորեքշաբթի
1252,Mittwoch::N,trešdiena,չորեքշաբթի
1253,Donnerstag::N,четверг,հինգշաբթի
1254,Donnerstag::N,ceturtdiena,հինգշաբթի
1255,Freitag::N,пекнича,ուրբաթ
1256,Freitag::N,piektdiena,ուրբաթ
1257,Samstag::N,субӧта,շաբաթ
1258,Samstag::N,sestdiena,շաբաթ
1259,Sonntag::N,вӧскресенньӧ,կիրակի
1260,Sonntag::N,svētdiena,կիրակի
1261,groß::A,ыджыд,մեծ
1262,groß::A,ыджыд,խոշոր
1263,groß::A,dižs,մեծ
1264,groß::A,dižs,խոշոր
1265,groß::A,liels,մեծ
1266,groß::A,liels,խոշոր
1267,klein::A,ичӧт,պստիկ
1268,klein::A,ичӧт,փոքրիկ
1269,klein::A,mazs,պստիկ
1270,klein::A,mazs,փոքրիկ
1271,lang::A,кузь,երկար
1272,lang::A,garš,երկար
1273,kurz::A,дженьыд,կարճ
1274,kurz::A,īss,կարճ
1275,breit::A,ота,լայն
1276,breit::A,паськыд,լայն
1277,breit::A,plats,լայն
1278,schmal::A,оттӧм,նեղ
1279,schmal::A,tievs,նեղ
1280,dicht::A,сук,խիտ
1281,dicht::A,blīvs,խիտ
1282,dick[Gegenstand]::A,кыз,հաստ
1283,dick[Gegenstand]::A,biezs,հաստ
1284,dünn::A,вӧсни,բարակ
1285,dünn::A,вӧсньыд,բարակ
1286,dünn::A,plāns,բարակ
1287,fein::A,посни,նուրբ
1288,fein::A,smalks,նուրբ
1289,fest::A,зумыд,ամուր
1290,fest::A,зумыд,պինդ
1291,fest::A,tvirts,ամուր
1292,fest::A,tvirts,պինդ
1293,fest::A,noturīgs,ամուր
1294,fest::A,noturīgs,պինդ
1295,flach::A,плавкӧс,տափակ
1296,flach::A,тшӧтшкӧс,տափակ
1297,flach::A,lēzens,տափակ
1298,flach::A,līdzens,տափակ
1299,glatt::A,вольк,հարթ
1300,glatt::A,мольыд,հարթ
1301,glatt::A,gluds,հարթ
1302,glatt::A,slidens,հարթ
1303,hart::A,зумыд,կարծր
1304,hart::A,ciets,կարծր
1305,weich::A,небыд,մեղմ
1306,weich::A,небыд,փափուկ
1307,weich::A,mīksts,մեղմ
1308,weich::A,mīksts,փափուկ
1309,rund::A,гӧгрӧс,կլոր
1310,rund::A,apaļš,կլոր
1311,spitz::A,ёсь йыла,սրածայր
1312,spitz::A,smails,սրածայր
1313,scharf::A,ёсь,սուր
1314,scharf::A,ass,սուր
1315,stumpf::A,ныж,գուլ
1316,stumpf::A,truls,գուլ
1317,stumpf::A,strups,գուլ
1318,schwer::A,сьӧкыд,ծանր
1319,schwer::A,smags,ծանր
1320,schön::A,мича,սիրուն
1321,schön::A,мича,գեղեցիկ
1322,schön::A,лӧсьыд,սիրուն
1323,schön::A,лӧсьыд,գեղեցիկ
1324,schön::A,daiļš,սիրուն
1325,schön::A,daiļš,գեղեցիկ
1326,schön::A,skaists,սիրուն
1327,schön::A,skaists,գեղեցիկ
1328,heiß::A,пӧсь,թեժ
1329,heiß::A,karsts,թեժ
1330,warm::A,шоныд,տաք
1331,warm::A,шоныд,ջերմ
1332,warm::A,silts,տաք
1333,warm::A,silts,ջերմ
1334,kalt::A,кӧдзыд,ցուրտ
1335,kalt::A,salts,ցուրտ
1336,kalt::A,auksts,ցուրտ
1337,kühl::A,юзыд,զով
1338,kühl::A,ыркыд,զով
1339,kühl::A,vēss,զով
1340,kühl::A,dzestrs,զով
1341,frisch::A,выль,թարմ
1342,frisch::A,svaigs,թարմ
1343,feucht::A,уль,ղոնավ
1344,feucht::A,mitrs,ղոնավ
1345,feucht::A,drēgns,ղոնավ
1346,nass::A,ва,թաց
1347,nass::A,slapjš,թաց
1348,trocken::A,кос,ցամաք
1349,trocken::A,sauss,ցամաք
1350,voll::A,кыз,լի
1351,voll::A,кыз,լիքը
1352,voll::A,pilns,լի
1353,voll::A,pilns,լիքը
1354,leer::A,куш,դատարկ
1355,leer::A,тыртӧм,դատարկ
1356,leer::A,tukšs,դատարկ
1357,offen::A,восьса,բաց
1358,offen::A,vaļējs,բաց
1359,offen::A,atvērts,բաց
1360,geschlossen::A,пӧдса,գոց
1361,geschlossen::A,slēgts,գոց
1362,sauber::A,сӧстӧм,մաքուր
1363,sauber::A,tīrs,մաքուր
1364,sauber::A,spodrs,մաքուր
1365,schmutzig::A,няйт,կեղտոտ
1366,schmutzig::A,netīrs,կեղտոտ
1367,schmutzig::A,dubļains,կեղտոտ
1368,roh::A,уль,հում
1369,roh::A,jēls,հում
1370,reif::A,кисьмӧм,հասած
1371,reif::A,кисьмӧм,հասուն
1372,reif::A,gatavs,հասած
1373,reif::A,gatavs,հասուն
1374,reif::A,nobriedis,հասած
1375,reif::A,nobriedis,հասուն
1376,lecker::A,чӧскыд,համեղ
1377,lecker::A,gards,համեղ
1378,lecker::A,garšīgs,համեղ
1379,süß::A,юмов,անուշ
1380,süß::A,чӧскыд,անուշ
1381,süß::A,salds,անուշ
1382,bitter::A,курыд,կծու
1383,bitter::A,sūrs,կծու
1384,bitter::A,rūgts,կծու
1385,sauer::A,шома,թթու
1386,sauer::A,шома,թթված
1387,sauer::A,skābs,թթու
1388,sauer::A,skābs,թթված
1389,hell::A,югыд,պայծառ
1390,hell::A,югыд,խելամիտ
1391,hell::A,gaišs,պայծառ
1392,hell::A,gaišs,խելամիտ
1393,dunkel::A,пемыд,մութ
1394,dunkel::A,tumšs,մութ
1395,schwarz::A,сьӧд,սեւ
1396,schwarz::A,melns,սեւ
1397,weiß::A,еджыд,սպիտակ
1398,weiß::A,balts,սպիտակ
1399,rot::A,гӧрд,կարմիր
1400,rot::A,sarkans,կարմիր
1401,gelb::A,виж,դեղին
1402,gelb::A,dzeltens,դեղին
1403,blau::A,лӧз,կապույտ
1404,blau::A,zils,կապույտ
1405,grün::A,веж,կանաչ
1406,grün::A,турунвиж,կանաչ
1407,grün::A,zaļš,կանաչ
1408,grau::A,руд,գորշ
1409,grau::A,pelēks,գորշ
1410,bunt::A,сера,գոյնզգոյն
1411,bunt::A,raibs,գոյնզգոյն
1412,bunt::A,krāsains,գոյնզգոյն
1413,billig::A,донтӧг,էժան
1414,billig::A,lēts,էժան
1415,teuer::A,дона,թանկ
1416,teuer::A,dārgs,թանկ
1417,wertvoll::A,дона,թանկարժեք
1418,wertvoll::A,vērtīgs,թանկարժեք
1419,blind::A,синтӧм,կույր
1420,blind::A,akls,կույր
1421,taub::A,пельтӧм,խուլ
1422,taub::A,kurls,խուլ
1423,kräftig::A,вынйӧра,հզոր
1424,kräftig::A,spēcīgs,հզոր
1425,stark::A,ён,ուժեղ
1426,stark::A,вына,ուժեղ
1427,stark::A,stiprs,ուժեղ
1428,schwach::A,жеб,տկար
1429,schwach::A,жеб,թույլ
1430,schwach::A,vājš,տկար
1431,schwach::A,vājš,թույլ
1432,fett::A,госа,գեր
1433,fett::A,brangs,գեր
1434,schlank::A,веськыд,նիհար
1435,schlank::A,slaids,նիհար
1436,hübsch::A,мича,գրավիչ
1437,hübsch::A,мича,սիրունիկ
1438,hübsch::A,лӧсьыд,գրավիչ
1439,hübsch::A,лӧсьыд,սիրունիկ
1440,hübsch::A,glīts,գրավիչ
1441,hübsch::A,glīts,սիրունիկ
1442,böse::A,лёк,չար
1443,böse::A,ļauns,չար
1444,böse::A,negants,չար
1445,dumm::A,йӧй,հիմար
1446,dumm::A,вежӧртӧм,հիմար
1447,dumm::A,stulbs,հիմար
1448,dumm::A,muļķīgs,հիմար
1449,faul::A,дыш,ծույլ
1450,faul::A,slinks,ծույլ
1451,fleißig::A,зільысь,ջանասեր
1452,fleißig::A,зільысь,փութաջան
1453,fleißig::A,čakls,ջանասեր
1454,fleißig::A,čakls,փութաջան
1455,fleißig::A,cītīgs,ջանասեր
1456,fleißig::A,cītīgs,փութաջան
