,Concept_ID,ru,mhr
758,wieviel::FNUM,сколько,куна́р
759,eins::NUM,один,ик
760,zwei::NUM,два,ко́кыт
761,drei::NUM,три,кум
762,vier::NUM,четыре,ныл
763,fünf::NUM,пять,вич
764,sechs::NUM,шесть,куд
765,sieben::NUM,семь,шым
766,acht::NUM,восемь,канда́ш
767,neun::NUM,девять,инде́ш
768,zehn::NUM,десять,лу
769,elf::NUM,одиннадцать,лати́к
770,zwölf::NUM,двенадцать,латко́к
771,zwanzig::NUM,двадцать,ко́ло
772,dreißig::NUM,тридцать,ку́мло
773,vierzig::NUM,сорок,ны́лле
774,fünfzig::NUM,пятьдесят,ви́тле
775,sechzig::NUM,шестьдесят,ку́дло
776,siebzig::NUM,семьдесят,шы́мле
777,achtzig::NUM,восемьдесят,канда́шле
778,neunzig::NUM,девяносто,инде́шле
779,hundert::NUM,сто,шӱ́дӧ
780,tausend::NUM,тысяча,тӱже́м
781,und::CNJ,и,да
782,und::CNJ,и,ден
783,oder::CNJ,или,я
784,oder::CNJ,или,а́ле
785,oder::CNJ,либо,я
786,oder::CNJ,либо,а́ле
787,stehen::V,стоять,шога́ш
788,sitzen::V,сидеть,шинча́ш
789,liegen::V,лежать,кия́ш
790,hängen::V,висеть,кеча́ш
791,werden::V,стать,лия́ш
792,passieren::V,случиться,лия́ш
793,beginnen::V,начаться,тӱҥгала́ш
794,enden::V,кончиться,пыта́ш
795,wechseln::V,меняться,вашталта́ш
796,aufgehen[Sonne]::V,взойти,лекта́ш
797,untergehen[Sonne]::V,зайти,шинча́ш
798,scheinen[Sonne]::V,светить,волгалта́ш
799,donnern::V,греметь,кӱдырта́ш
800,donnern::V,греметь,сургалта́ш
801,wehen::V,дуть,пуа́ш
802,strömen::V,литься,шийалтара́ш
803,fließen::V,течь,йога́ш
804,sich drehen::V,вращаться,пӧрда́ш
805,schwanken::V,колебаться,лӱҥга́ш
806,schwanken::V,колебаться,тайныла́ш
807,schwingen::V,качаться,рӱпшалта́ш
808,fallen::V,падать,воза́ш
809,fallen::V,падать,йӧрла́ш
810,brennen::V,гореть,йӱла́ш
811,rauchen::V,дымить,шикша́ш
812,regnen::V,дождить,йӱра́ш
813,gefrieren::V,замерзнуть,кылма́ш
814,gefrieren::V,замерзнуть,ияҥа́ш
815,tauen::V,таять,шула́ш
816,schmelzen::V,плавиться,лева́ш
817,trocknen::V,сохнуть,кошка́ш
818,sieden::V,кипеть,шола́ш
819,faulen::V,гнить,шӱя́ш
820,verfaulen::V,сгнить,шӱйы́н шуа́ш
821,reißen::V,рваться,кӱрла́ш
822,versinken::V,тонуть,пуре́н кая́ш
823,vergehen::V,проходить,эрте́н кая́ш
824,erscheinen::V,появиться,толы́н лекта́ш
825,verschwinden::V,исчезнуть,йома́ш
826,sinken::V,спадать,пуча́ш
827,abnehmen::V,уменьшиться,пуча́ш
828,zunehmen::V,увеличиваться,шукема́ш
829,steigen::V,подниматься,нӧлталта́ш
830,wachsen::V,расти,кушка́ш
831,glänzen::V,блестеть,йылгыжа́ш
832,funkeln::V,сверкать,чолга́ш
833,lärmen::V,шуметь,рӱшка́ш
834,läuten::V,звонить,мура́ш
835,klingeln::V,звонить,йыҥгырта́ш
836,klirren::V,звякать,чылдыртата́ш
837,brausen::V,бушевать,лӱшка́ш
838,rauschen::V,шелестеть,лыжга́ш
839,klingen::V,звучать,йоҥга́ш
840,bellen::V,лаять,опта́ш
841,heulen::V,выть,урмыжа́ш
842,blasen::V,дунуть,пуала́ш
843,pfeifen::V,свистеть,шӱ́шкаш
844,schreien::V,кричать,кычкыра́ш
845,stöhnen::V,стонать,йыҥыса́ш
846,zittern::V,дрожать,чытыра́ш
847,leben::V,жить,ила́ш
848,geboren werden::V,родиться,шоча́ш
849,atmen::V,дышать,шӱла́ш
850,trinken::V,пить,йӱа́ш
851,essen::V,есть,кочка́ш
852,essen::V,кушать,кочка́ш
853,schlucken::V,глотать,нела́ш
854,müde werden::V,устать,ноя́ш
855,einschlafen::V,заснуть,мале́н колта́ш
856,schlafen::V,спать,мала́ш
857,aufwachen::V,проснуться,помыжалта́ш
858,aufstehen::V,встать,кынела́ш
859,sich erholen::V,отдыхать,кана́ш
860,krank werden::V,заболеть,черлане́н воза́ш
861,krank sein::V,болеть,черлане́н кия́ш
862,schmerzen::V,болеть,коршта́ш
863,husten::V,кашлять,кокыра́ш
864,genesen::V,поправиться,тӱрла́ш
865,genesen::V,поправиться,тазаҥа́ш
866,sterben::V,умереть,кола́ш
867,umkommen::V,погибнуть,вуй йома́ш
868,sich bewegen::V,двигаться,кошта́ш
869,sich rühren::V,шевельнуться,тарвана́ш
870,sich erheben::V,встать,кынела́ш
871,sich setzen::V,сесть,шинча́ш
872,hinfallen::V,упасть,йӧрла́ш
873,laufen::V,ходить,кошта́ш
874,schreiten::V,шагать,ошкыла́ш
875,spazierengehen::V,гулять,гуля́яш
876,eilen::V,спешить,вашка́ш
877,sich beeilen::V,торопиться,вашкешта́ш
878,sausen::V,мчаться,юлтка́ш
879,rennen::V,бегать,куржтала́ш
880,springen::V,прыгать,тӧршта́ш
881,klettern::V,лазать,кӱза́ш
882,schaukeln::V,раскачиваться,лӱҥгалта́ш
883,kriechen::V,ползать,нушка́ш
884,schwimmen::V,плавать,ия́ш
885,tauchen::V,нырять,шуҥгалта́ш
886,rudern::V,грести,удыра́ш
887,fahren::V,ехать,кудала́ш
888,fliegen::V,летать,чоҥешта́ш
889,gehen::V,идти,кая́ш
890,weggehen::V,уйти,кораҥа́ш
891,abfahren::V,отправиться,лекта́ш
892,anhalten::V,остановиться,чарна́ш
893,hineingehen::V,входить,пура́ш
894,eintreten::V,войти,пура́ш
895,kommen::V,прийти,тола́ш
896,ankommen::V,прибыть,шуа́ш
897,zurückkommen::V,возвратиться,пӧртыла́ш
898,bleiben::V,остаться,кода́ш
899,warten::V,ждать,вуча́ш
900,erwarten::V,ожидать,вуча́ш
901,suchen::V,искать,кычала́ш
902,finden::V,найти,муа́ш
903,versuchen::V,пытаться,толаша́ш
904,vorbereiten::V,подготовить,ямдыла́ш
905,lieben::V,любить,йӧрата́ш
906,mögen::V,любить,йӧрата́ш
907,lachen::V,смеяться,воштыла́ш
908,rühren::V,растрогать,ку́мыл тарвата́ш
909,weinen::V,плакать,шорта́ш
910,schimpfen::V,ругаться,каргаша́ш
911,sich ärgern::V,сердиться,сыра́ш
912,sich fürchten::V,бояться,лӱда́ш
913,fürchten::V,бояться,лӱда́ш
914,fliehen::V,убегать,куржа́ш
915,flüchten::V,убежать,куржа́ш
916,sehen::V,видеть,ужа́ш
917,anschauen::V,посмотреть,онча́ш
918,ansehen::V,смотреть,эскера́ш
919,hören::V,слышать,кола́ш
920,zuhören::V,слушать,колышта́ш
921,probieren::V,пробовать,тамла́ш
922,riechen::V,нюхать,ӱпшынча́ш
923,fühlen::V,чувствовать,шижа́ш
924,scheinen::V,казаться,чуча́ш
925,zu sehen sein::V,виднеться,коя́ш
926,vernehmen::V,услышать,кола́ш
927,frieren::V,мерзнуть,кылма́ш
928,tun::V,делать,ышта́ш
929,können::V,мочь,мошта́ш
930,können::V,уметь,мошта́ш
931,wollen::V,хотеть,тӱна́ш
932,anfangen::V,начать,тӱҥала́ш
933,beenden::V,закончить,пытара́ш
934,aufhören::V,перестать,чарна́ш
935,gelingen::V,удаться,сай лекта́ш
936,geraten::V,оказаться,лекта́ш
937,öffnen::V,открыть,поча́ш
938,schließen::V,закрыть,петыра́ш
939,stellen::V,поставить,шында́ш
940,setzen::V,посадить,шында́ш
941,legen::V,класть,опта́ш
942,legen::V,класть,пышта́ш
943,berühren::V,трогать,тӱка́ш
944,verbinden::V,связать,пида́ш
945,bedecken::V,покрыть,леведа́ш
946,aufhängen::V,повесить,сака́ш
947,anzünden::V,зажечь,чӱкта́ш
948,aufheben::V,поднять,нӧлтала́ш
949,zurücklassen::V,оставить,кода́ш
950,verlieren::V,потерять,йомдара́ш
951,fallen lassen::V,уронить,воза́ш
952,machen::V,сделать,ышта́ш
953,herstellen::V,изготовить,ямдыла́ш
954,bauen::V,строить,чоҥа́ш
955,reparieren::V,чинить,ачала́ш
956,verbessern::V,улучшить,саемда́ш
957,ändern::V,изменить,весемда́ш
958,graben::V,копать,кӱнча́ш
959,beugen::V,согнуть,пӱгырта́ш
960,biegen::V,погнуть,лывырта́ш
961,drehen::V,вертеть,пӱтыра́ш
962,wenden::V,повернуть,ирала́ш
963,umdrehen::V,перевернуть,савырала́ш
964,heben::V,поднимать,нӧлта́ш
965,hochheben::V,поднять,нӧлта́ш
966,ergreifen::V,схватить,руалта́ш
967,halten::V,держать,куча́ш
968,drücken::V,нажимать,иша́ш
969,drücken::V,нажимать,темда́ш
970,schieben::V,толкать,шӱкала́ш
971,kratzen::V,скрести,удыра́ш
972,lecken::V,лизать,нула́ш
973,beißen::V,кусать,пура́ш
974,abreißen::V,оторвать,кӱрла́ш
975,abschneiden::V,отрезать,пӱчка́ш
976,binden::V,вязать,кылда́ш
977,stecken::V,воткнуть,шуралта́ш
978,brechen::V,сломать,тодышта́ш
979,klopfen::V,стучать,кыра́ш
980,hauen::V,бить,тӱя́ш
981,kleben::V,клеить,клеитла́ш
982,reiben::V,тереть,йыга́ш
983,reiben::V,тереть,туржала́ш
984,streichen::V,намазать,шӱра́ш
985,schleifen::V,точить,шума́ш
986,schleifen::V,точить,яна́ш
987,schneiden::V,резать,пӱчка́ш
988,rütteln::V,шатать,рӱза́ш
989,schütteln::V,трясти,почка́ш
990,schwenken::V,махать,рӱза́ш
991,schütten::V,налить,опта́ш
992,füllen::V,наполнить,тема́ш
993,einwickeln::V,завернуть,вӱдыла́ш
994,tragen::V,нести,нумала́ш
995,schleppen::V,тащить,шӱдыра́ш
996,ziehen::V,тянуть,шупша́ш
997,aufbewahren::V,хранить,арала́ш
998,werfen::V,бросать,шуа́ш
999,werfen::V,бросать,кышка́ш
1000,fangen::V,ловить,куча́ш
1001,packen::V,схватить,руалта́ш
1002,verstecken::V,спрятать,тоя́ш
1003,teilen::V,разделить,пӧла́ш
1004,schicken::V,посылать,колта́ш
1005,bringen::V,принести,конда́ш
1006,hinzufügen::V,добавить,ешара́ш
1007,bekommen::V,достать,нала́ш
1008,erhalten::V,получить,нала́ш
1009,nehmen::V,взять,нала́ш
1010,wählen::V,выбрать,сайла́ш
1011,auswählen::V,отобрать,таҥгла́ш
1012,bewahren::V,сохранить,сакла́ш
1013,behindern::V,препятствовать,чаракла́ш
1014,verderben::V,испортить,пужа́ш
1015,beschädigen::V,повредить,пужа́ш
1016,zerbrechen::V,разбить,пудырта́ш
1017,zerreißen::V,разорвать,кӱрла́ш
1018,zerstören::V,разрушить,шалата́ш
1019,verbrennen::V,сжечь,йӱлата́ш
1020,geben::V,дать,пуа́ш
1021,reichen::V,передать,пуа́ш
1022,schenken::V,дарить,пӧлекла́ш
1023,versprechen::V,обещать,сӧра́ш
1024,wünschen::V,желать,тылана́ш
1025,loben::V,хвалить,мокта́ш
1026,küssen::V,целовать,шупшала́ш
1027,wiegen::V,качать,рӱпша́ш
1028,zudecken::V,накрыть,леведа́ш
1029,wecken::V,разбудить,помыжалтара́ш
1030,zeigen::V,показать,ончыкта́ш
1031,führen::V,вести,вӱда́ш
1032,lehren::V,учить,туныкта́ш
1033,unterrichten::V,преподавать,туныкта́ш
1034,aufziehen::V,воспитать,орышта́ш
1035,leiten::V,руководить,вӱда́ш
1036,leiten::V,руководить,вуйлата́ш
1037,antreiben::V,подгонять,поктыла́ш
1038,lassen::V,заставить,-та́ш
1039,einladen::V,пригласить,ӱжа́ш
1040,vereinigen::V,объединить,иктешла́ш
1041,besuchen::V,посетить,то́лын кая́ш
1042,treffen::V,встретить,вашлия́ш
1043,sich versammeln::V,собраться,погына́ш
1044,sich versammeln::V,собраться,чумырга́ш
1045,spielen::V,играть,мода́ш
1046,singen::V,петь,мура́ш
1047,tanzen::V,плясать,кушта́ш
1048,tanzen::V,танцевать,кушта́ш
1049,sich trennen::V,расстаться,ойырла́ш
1050,verlassen::V,покинуть,кудалта́ш
1051,retten::V,спасти,утара́ш
1052,bewachen::V,охранять,орола́ш
1053,schützen::V,уберегать,арала́ш
1054,verteidigen::V,защитить,арала́ш
1055,sich schlagen::V,драться,кредала́ш
1056,schießen::V,стрелять,лӱя́ш
1057,siegen::V,победить,сеҥа́ш
1058,ärgern::V,сердить,сырыкта́ш
1059,schlagen::V,ударить,пера́ш
1060,treten::V,пинать,тошка́ш
1061,stechen::V,уколоть,кера́ш
1062,stoßen::V,толкнуть,шӱкала́ш
1063,stehlen::V,украсть,шолышта́ш
1064,stören::V,помешать,мешая́ш
1065,belästigen::V,надоедать,толаштара́ш
1066,verbergen::V,скрыть,шылта́ш
1067,täuschen::V,обмануть,ондала́ш
1068,betrügen::V,смошенничать,ондала́ш
1069,töten::V,убить,пушта́ш
1070,wohnen::V,проживать,ила́ш
1071,arbeiten::V,работать,пашалана́ш
1072,arbeiten::V,работать,паша́м ышта́ш
1073,sammeln::V,собрать,пога́ш
1074,pflücken::V,рвать,кӱра́ш
1075,pflücken::V,срывать,кӱра́ш
1076,jagen::V,охотиться,сонарла́ш
1077,fischen::V,рыбачить,кол куча́ш
1078,fassen::V,поймать,куча́ш
1079,hüten::V,пасти,кӱта́ш
1080,treiben::V,гнать,покта́ш
1081,anbinden::V,привязать,йолышта́ш
1082,füttern::V,кормить,пукша́ш
1083,melken::V,доить,лӱшта́ш
1084,hacken::V,рубить,руа́ш
1085,gießen::V,полить,шава́ш
1086,reifen::V,созреть,кӱа́ш
1087,zubereiten::V,приготовить,ямдыла́ш
1088,kochen::V,варить,шолта́ш
1089,backen::V,печь,кӱкташ
1090,braten::V,жарить,пуштыла́ш
1091,braten::V,жарить,жаритла́ш
1092,umrühren::V,перемешать,луга́ш
1093,stricken::V,вязать,пида́ш
1094,nähen::V,шить,урга́ш
1095,färben::V,покрасить,чиялта́ш
1096,reinigen::V,очистить,эрыкта́ш
1097,waschen::V,стирать,мушка́ш
1098,abwischen::V,вытереть,ӱшта́ш
1099,spülen::V,полоскать,шӱалта́ш
1100,fegen::V,подметать,ӱшта́ш
1101,kehren::V,мести,ӱшта́ш
1102,baden::V,купаться,йӱштыла́ш
1103,sich waschen::V,мыться,мушкылта́ш
1104,ausziehen::V,снять,кудаша́ш
1105,anziehen::V,надеть,чия́ш
1106,sich anziehen::V,одеться,чия́ш
1107,kämmen::V,причесать,шера́ш
1108,schmücken::V,украсить,тӱзата́ш
1109,schmücken::V,украсить,чеверта́ш
1110,sagen::V,сказать,ойла́ш
1111,sagen::V,сказать,каласа́ш
1112,sprechen::V,говорить,кутыра́ш
1113,reden::V,разговаривать,мутлана́ш
1114,sich unterhalten::V,беседовать,кутыра́ш
1115,fragen::V,спросить,йода́ш
1116,bitten::V,просить,йода́ш
1117,erzählen::V,рассказать,ойла́ш
1118,mitteilen::V,сообщить,увертара́ш
1119,nennen::V,назвать,лӱмда́ш
1120,rufen::V,звать,ӱжа́ш
1121,prahlen::V,хвастаться,моктана́ш
1122,übersetzen::V,перевести,кусара́ш
1123,denken::V,думать,шона́ш
1124,glauben::V,верить,ӱшана́ш
1125,bemerken::V,заметить,шижа́ш
1126,erkennen::V,узнать,пала́ш
1127,begreifen::V,понять,ыҥла́ш
1128,begreifen::V,постичь,ыҥла́ш
1129,verstehen::V,услышать,умыла́ш
1130,lernen::V,учиться,тунема́ш
1131,wissen::V,знать,шинча́ш
1132,sich erinnern an::V,вспомнить,шарна́ш
1133,vergessen::V,забыть,монда́ш
1134,messen::V,мерить,виса́ш
1135,zählen::V,считать,шотла́ш
1136,rechnen::V,считать,шотла́ш
1137,lesen::V,читать,луда́ш
1138,malen::V,рисовать,сӱретла́ш
1139,zeichnen::V,рисовать,сӱретла́ш
1140,schreiben::V,писать,воза́ш
1141,besitzen::V,иметь,лия́ш
1142,kaufen::V,купить,нала́ш
1143,verkaufen::V,продать,ужала́ш
1144,bezahlen::V,заплатить,тӱла́ш
1145,zahlen::V,платить,тӱла́ш
1146,beherrschen::V,владеть,куча́ш
1147,ertragen::V,вытерпеть,турка́ш
