,Concept_ID,fi,fi
811,böse::A,paha,paha
812,böse::A,paha,häijy
813,böse::A,häijy,paha
814,böse::A,häijy,häijy
815,dumm::A,tyhmä,tyhmä
816,dumm::A,tyhmä,typerä
817,dumm::A,typerä,tyhmä
818,dumm::A,typerä,typerä
819,faul::A,laiska,laiska
820,fleißig::A,ahkera,ahkera
821,geizig::A,saita,saita
822,klug::A,älykäs,älykäs
823,geschickt::A,taitava,taitava
824,lieb::A,rakas,rakas
825,lustig::A,hauska,hauska
826,lustig::A,hauska,iloinen
827,lustig::A,iloinen,hauska
828,lustig::A,iloinen,iloinen
829,sanft::A,lauha,lauha
830,sanft::A,lauha,lempeä
831,sanft::A,lempeä,lauha
832,sanft::A,lempeä,lempeä
833,hungrig::A,nälkäinen,nälkäinen
834,krank::A,sairas,sairas
835,nackt::A,alaston,alaston
836,traurig::A,surullinen,surullinen
837,traurig::A,surullinen,murheellinen
838,traurig::A,murheellinen,surullinen
839,traurig::A,murheellinen,murheellinen
840,lebendig::A,elävä,elävä
841,gut::A,hyvä,hyvä
842,schlecht::A,paha,paha
843,schlecht::A,paha,huono
844,schlecht::A,huono,paha
845,schlecht::A,huono,huono
846,richtig::A,oikea,oikea
847,schlimm::A,paha,paha
848,wahr::A,tosi,tosi
849,alt::A,vanha,vanha
850,neu::A,uusi,uusi
851,ehemalig::A,entinen,entinen
852,ehemalig::A,entinen,muinainen
853,ehemalig::A,muinainen,entinen
854,ehemalig::A,muinainen,muinainen
855,alt[Lebewesen]::A,vanha,vanha
856,jung::A,nuori,nuori
857,arm::A,köyhä,köyhä
858,reich::A,rikas,rikas
859,bekannt::A,tuttu,tuttu
860,bekannt::A,tuttu,tunnettu
861,bekannt::A,tunnettu,tuttu
862,bekannt::A,tunnettu,tunnettu
863,berühmt::A,kuuluisa,kuuluisa
864,fremd::A,vieras,vieras
865,verschieden::A,eri,eri
866,verschieden::A,eri,erilainen
867,verschieden::A,erilainen,eri
868,verschieden::A,erilainen,erilainen
869,nah::A,läheinen,läheinen
870,fern::A,etäinen,etäinen
871,linker::A,vasen,vasen
872,rechter::A,oikea,oikea
873,anderer::A,muu,muu
874,anderer::A,muu,toinen
875,anderer::A,toinen,muu
876,anderer::A,toinen,toinen
877,erster::A,ensimmäinen,ensimmäinen
878,zweiter::A,toinen,toinen
879,dritter::A,kolmas,kolmas
880,letzter::A,viimeinen,viimeinen
881,allein::ADV,yksin,yksin
882,auf einmal::ADV,yhdellä kertaa,yhdellä kertaa
883,zusammen::ADV,yhdessä,yhdessä
884,lange::ADV,kauan,kauan
885,lange::ADV,kauan,pitkään
886,lange::ADV,pitkään,kauan
887,lange::ADV,pitkään,pitkään
888,plötzlich::ADV,äkkiä,äkkiä
889,sofort::ADV,heti,heti
890,später::ADV,myöhemmin,myöhemmin
891,jetzt::ADV,nyt,nyt
892,heute::ADV,tänään,tänään
893,morgen::ADV,huomenna,huomenna
894,bald::ADV,pian,pian
895,dann::ADV,sitten,sitten
896,gestern::ADV,eilen,eilen
897,einst::ADV,aikanaan,aikanaan
898,damals::ADV,silloin,silloin
899,damals::ADV,silloin,siihen aikaan
900,damals::ADV,siihen aikaan,silloin
901,damals::ADV,siihen aikaan,siihen aikaan
902,danach::ADV,sen jälkeen,sen jälkeen
903,vorher::ADV,ennen,ennen
904,zuerst::ADV,ensin,ensin
905,zuerst::ADV,ensin,ensiksi
906,zuerst::ADV,ensiksi,ensin
907,zuerst::ADV,ensiksi,ensiksi
908,einmal::ADV,kerran,kerran
909,manchmal::ADV,joskus,joskus
910,oft::ADV,usein,usein
911,immer::ADV,aina,aina
912,niemals::ADV,ei koskaan,ei koskaan
913,hier::ADV,tässä,tässä
914,hier::ADV,tässä,täällä
915,hier::ADV,täällä,tässä
916,hier::ADV,täällä,täällä
917,hierhin::ADV,tähän,tähän
918,von hier::ADV,tästä,tästä
919,von hier::ADV,tästä,täältä
920,von hier::ADV,täältä,tästä
921,von hier::ADV,täältä,täältä
922,dort::ADV,siinä,siinä
923,dort::ADV,siinä,siellä
924,dort::ADV,siellä,siinä
925,dort::ADV,siellä,siellä
926,dorthin::ADV,sinne,sinne
927,dorthin::ADV,sinne,tuonne
928,dorthin::ADV,tuonne,sinne
929,dorthin::ADV,tuonne,tuonne
930,geradeaus::ADV,suoraan,suoraan
931,vorwärts::ADV,eteenpäin,eteenpäin
932,rückwärts::ADV,taaksepäin,taaksepäin
933,zurück::ADV,takaisin,takaisin
934,unten::ADV,alhaalla,alhaalla
935,hinab::ADV,alas,alas
936,oben::ADV,ylhäällä,ylhäällä
937,hinauf::ADV,ylös,ylös
938,überall::ADV,kaikkialla,kaikkialla
939,nicht::ADV,ei,ei
940,ein wenig::ADV,vähän,vähän
941,kaum::ADV,tuskin,tuskin
942,sehr::ADV,kovin,kovin
943,sehr::ADV,kovin,oikein
944,sehr::ADV,oikein,kovin
945,sehr::ADV,oikein,oikein
946,so::ADV,näin,näin
947,noch::ADV,vielä,vielä
948,nur::ADV,vain,vain
949,nur::ADV,vain,ainoastaan
950,nur::ADV,ainoastaan,vain
951,nur::ADV,ainoastaan,ainoastaan
952,schon::ADV,jo,jo
953,wieder::ADV,taas,taas
954,wieder::ADV,taas,jälleen
955,wieder::ADV,jälleen,taas
956,wieder::ADV,jälleen,jälleen
957,vergebens::ADV,turhaan,turhaan
958,vor::PRP,edessä,edessä
959,hinter::PRP,takana,takana
960,unter::PRP,alla,alla
961,durch::PRP,läpi,läpi
962,durch::PRP,läpi,kautta
963,durch::PRP,kautta,läpi
964,durch::PRP,kautta,kautta
965,neben::PRP,vieressä,vieressä
966,zwischen::PRP,välillä,välillä
967,wegen::PRP,takia,takia
968,wegen::PRP,takia,vuoksi
969,wegen::PRP,vuoksi,takia
970,wegen::PRP,vuoksi,vuoksi
971,dies::PRN,tämä,tämä
972,das::PRN,se,se
973,alles::PRN,kaikki,kaikki
974,ich::PRN,minä,minä
975,du::PRN,sinä,sinä
976,er::PRN,hän,hän
977,wir::PRN,me,me
978,ihr::PRN,te,te
979,sie::PRN,he,he
980,was::FPRN,mikä,mikä
981,wer::FPRN,ken,ken
982,wer::FPRN,ken,kuka
983,wer::FPRN,kuka,ken
984,wer::FPRN,kuka,kuka
985,wo::FADV,missä,missä
986,wohin::FADV,mihin,mihin
987,wie::FADV,miten,miten
988,wie::FADV,miten,kuinka
989,wie::FADV,kuinka,miten
990,wie::FADV,kuinka,kuinka
991,warum::FADV,miksi,miksi
992,wieviel::FNUM,paljonko,paljonko
993,wieviel::FNUM,paljonko,kuinka paljon
994,wieviel::FNUM,kuinka paljon,paljonko
995,wieviel::FNUM,kuinka paljon,kuinka paljon
996,eins::NUM,yksi,yksi
997,zwei::NUM,kaksi,kaksi
998,drei::NUM,kolme,kolme
999,vier::NUM,neljä,neljä
1000,fünf::NUM,viisi,viisi
1001,sechs::NUM,kuusi,kuusi
1002,sieben::NUM,seitsemän,seitsemän
1003,acht::NUM,kahdeksan,kahdeksan
1004,neun::NUM,yhdeksän,yhdeksän
1005,zehn::NUM,kymmenen,kymmenen
1006,elf::NUM,yksitoista,yksitoista
1007,zwölf::NUM,kaksitoista,kaksitoista
1008,zwanzig::NUM,kaksikymmentä,kaksikymmentä
1009,dreißig::NUM,kolmekymmentä,kolmekymmentä
1010,vierzig::NUM,neljäkymmentä,neljäkymmentä
1011,fünfzig::NUM,viisikymmentä,viisikymmentä
1012,sechzig::NUM,kuusikymmentä,kuusikymmentä
1013,siebzig::NUM,seitsemänkymmentä,seitsemänkymmentä
1014,achtzig::NUM,kahdeksankymmentä,kahdeksankymmentä
1015,neunzig::NUM,yhdeksänkymmentä,yhdeksänkymmentä
1016,hundert::NUM,sata,sata
1017,tausend::NUM,tuhat,tuhat
1018,und::CNJ,ja,ja
1019,oder::CNJ,tai,tai
1020,stehen::V,seisoa,seisoa
1021,sitzen::V,istua,istua
1022,liegen::V,maata,maata
1023,hängen::V,riippua,riippua
1024,werden::V,tulla,tulla
1025,werden::V,tulla,joutua
1026,werden::V,joutua,tulla
1027,werden::V,joutua,joutua
1028,passieren::V,sattua,sattua
1029,passieren::V,sattua,tapahtua
1030,passieren::V,tapahtua,sattua
1031,passieren::V,tapahtua,tapahtua
1032,beginnen::V,alkaa,alkaa
1033,enden::V,loppua,loppua
1034,enden::V,loppua,päättyä
1035,enden::V,päättyä,loppua
1036,enden::V,päättyä,päättyä
1037,wechseln::V,vaihtua,vaihtua
1038,wechseln::V,vaihtua,vaihdella
1039,wechseln::V,vaihdella,vaihtua
1040,wechseln::V,vaihdella,vaihdella
1041,aufgehen[Sonne]::V,nousta,nousta
1042,untergehen[Sonne]::V,laskea,laskea
1043,scheinen[Sonne]::V,paistaa,paistaa
1044,donnern::V,jyristä,jyristä
1045,wehen::V,tuulla,tuulla
1046,wehen::V,tuulla,puhaltaa
1047,wehen::V,puhaltaa,tuulla
1048,wehen::V,puhaltaa,puhaltaa
1049,strömen::V,virrata,virrata
1050,fließen::V,valua,valua
1051,fließen::V,valua,juosta
1052,fließen::V,juosta,valua
1053,fließen::V,juosta,juosta
1054,sich drehen::V,pyöriä,pyöriä
1055,schwanken::V,horjua,horjua
1056,schwingen::V,heilua,heilua
1057,schwingen::V,heilua,värähdellä
1058,schwingen::V,värähdellä,heilua
1059,schwingen::V,värähdellä,värähdellä
1060,fallen::V,pudota,pudota
1061,fallen::V,pudota,langeta
1062,fallen::V,langeta,pudota
1063,fallen::V,langeta,langeta
1064,brennen::V,palaa,palaa
1065,rauchen::V,savuta,savuta
1066,regnen::V,sataa,sataa
1067,gefrieren::V,jäätyä,jäätyä
1068,tauen::V,sulaa,sulaa
1069,schmelzen::V,sulaa,sulaa
1070,trocknen::V,kuivua,kuivua
1071,sieden::V,kiehua,kiehua
1072,faulen::V,mädätä,mädätä
1073,verfaulen::V,mädätä,mädätä
1074,verfaulen::V,mädätä,mädäntyä
1075,verfaulen::V,mädäntyä,mädätä
1076,verfaulen::V,mädäntyä,mädäntyä
1077,reißen::V,revetä,revetä
1078,versinken::V,upota,upota
1079,versinken::V,upota,vajota
1080,versinken::V,vajota,upota
1081,versinken::V,vajota,vajota
1082,vergehen::V,kulua,kulua
1083,erscheinen::V,ilmestyä,ilmestyä
1084,verschwinden::V,kadota,kadota
1085,sinken::V,vajota,vajota
1086,abnehmen::V,vähetä,vähetä
1087,zunehmen::V,kasvaa,kasvaa
1088,zunehmen::V,kasvaa,lisääntyä
1089,zunehmen::V,lisääntyä,kasvaa
1090,zunehmen::V,lisääntyä,lisääntyä
1091,steigen::V,nousta,nousta
1092,wachsen::V,kasvaa,kasvaa
1093,glänzen::V,kiiltää,kiiltää
1094,funkeln::V,kipinöidä,kipinöidä
1095,lärmen::V,meluta,meluta
1096,läuten::V,soida,soida
1097,klingeln::V,soida,soida
1098,klirren::V,kalista,kalista
1099,brausen::V,kohista,kohista
1100,rauschen::V,kohista,kohista
1101,klingen::V,soida,soida
1102,bellen::V,haukkua,haukkua
1103,heulen::V,ulvoa,ulvoa
1104,blasen::V,puhaltaa,puhaltaa
1105,pfeifen::V,viheltää,viheltää
1106,schreien::V,kirkua,kirkua
1107,stöhnen::V,voihkia,voihkia
1108,zittern::V,vapista,vapista
1109,leben::V,elää,elää
1110,geboren werden::V,syntyä,syntyä
1111,atmen::V,hengittää,hengittää
1112,trinken::V,juoda,juoda
1113,essen::V,syödä,syödä
1114,schlucken::V,niellä,niellä
1115,müde werden::V,uupua,uupua
1116,einschlafen::V,uinahtaa,uinahtaa
1117,schlafen::V,maata,maata
1118,schlafen::V,maata,nukkua
1119,schlafen::V,nukkua,maata
1120,schlafen::V,nukkua,nukkua
1121,aufwachen::V,herätä,herätä
1122,aufstehen::V,nousta,nousta
1123,aufstehen::V,nousta,nousta ylös
1124,aufstehen::V,nousta ylös,nousta
1125,aufstehen::V,nousta ylös,nousta ylös
1126,sich erholen::V,levätä,levätä
1127,krank werden::V,sairastua,sairastua
1128,krank sein::V,potea,potea
1129,krank sein::V,potea,sairastaa
1130,krank sein::V,sairastaa,potea
1131,krank sein::V,sairastaa,sairastaa
1132,schmerzen::V,särkeä,särkeä
1133,schmerzen::V,särkeä,kivistää
1134,schmerzen::V,kivistää,särkeä
1135,schmerzen::V,kivistää,kivistää
1136,husten::V,yskiä,yskiä
1137,genesen::V,toipua,toipua
1138,sterben::V,kuolla,kuolla
1139,umkommen::V,saada surmansa,saada surmansa
1140,umkommen::V,saada surmansa,kuolla
1141,umkommen::V,kuolla,saada surmansa
1142,umkommen::V,kuolla,kuolla
1143,sich bewegen::V,liikkua,liikkua
1144,sich rühren::V,liikahtaa,liikahtaa
1145,sich erheben::V,nousta,nousta
1146,sich setzen::V,istuutua,istuutua
1147,hinfallen::V,kaatua,kaatua
1148,laufen::V,kävellä,kävellä
1149,schreiten::V,astua,astua
1150,schreiten::V,astua,astella
1151,schreiten::V,astella,astua
1152,schreiten::V,astella,astella
1153,spazierengehen::V,kävellä,kävellä
1154,eilen::V,kiirehtiä,kiirehtiä
1155,sich beeilen::V,kiirehtiä,kiirehtiä
1156,sich beeilen::V,kiirehtiä,olla kiireissään
1157,sich beeilen::V,olla kiireissään,kiirehtiä
1158,sich beeilen::V,olla kiireissään,olla kiireissään
1159,sausen::V,rynnätä,rynnätä
1160,sausen::V,rynnätä,viilettää
1161,sausen::V,viilettää,rynnätä
1162,sausen::V,viilettää,viilettää
1163,rennen::V,juosta,juosta
1164,springen::V,hypätä,hypätä
1165,klettern::V,kiivetä,kiivetä
1166,schaukeln::V,kiikkua,kiikkua
1167,kriechen::V,ryömiä,ryömiä
1168,schwimmen::V,uida,uida
1169,tauchen::V,sukeltaa,sukeltaa
1170,rudern::V,soutaa,soutaa
1171,fahren::V,ajaa,ajaa
1172,fahren::V,ajaa,kulkea
1173,fahren::V,kulkea,ajaa
1174,fahren::V,kulkea,kulkea
1175,fliegen::V,lentää,lentää
1176,gehen::V,käydä,käydä
1177,weggehen::V,lähteä,lähteä
1178,weggehen::V,lähteä,poistua
1179,weggehen::V,poistua,lähteä
1180,weggehen::V,poistua,poistua
1181,abfahren::V,lähteä,lähteä
1182,anhalten::V,pysähtyä,pysähtyä
1183,anhalten::V,pysähtyä,seisahtua
1184,anhalten::V,seisahtua,pysähtyä
1185,anhalten::V,seisahtua,seisahtua
1186,hineingehen::V,mennä sisään,mennä sisään
1187,eintreten::V,astua sisään,astua sisään
1188,kommen::V,tulla,tulla
1189,ankommen::V,saapua,saapua
1190,zurückkommen::V,palata,palata
1191,bleiben::V,jäädä,jäädä
1192,bleiben::V,jäädä,viipyä
1193,bleiben::V,viipyä,jäädä
1194,bleiben::V,viipyä,viipyä
1195,warten::V,odottaa,odottaa
1196,erwarten::V,odottaa,odottaa
1197,suchen::V,etsiä,etsiä
1198,finden::V,löytää,löytää
1199,versuchen::V,yrittää,yrittää
1200,vorbereiten::V,valmistaa,valmistaa
1201,lieben::V,pitää,pitää
1202,lieben::V,pitää,rakastaa
1203,lieben::V,rakastaa,pitää
1204,lieben::V,rakastaa,rakastaa
1205,mögen::V,pitää,pitää
1206,mögen::V,pitää,tykätä
1207,mögen::V,tykätä,pitää
1208,mögen::V,tykätä,tykätä
1209,lachen::V,nauraa,nauraa
1210,rühren::V,liikuttaa,liikuttaa
1211,weinen::V,itkeä,itkeä
1212,schimpfen::V,haukkua,haukkua
1213,sich ärgern::V,suuttua,suuttua
1214,sich fürchten::V,pelätä,pelätä
1215,fürchten::V,pelätä,pelätä
1216,fliehen::V,paeta,paeta
1217,flüchten::V,paeta,paeta
1218,sehen::V,nähdä,nähdä
1219,anschauen::V,katsoa,katsoa
1220,ansehen::V,katsoa,katsoa
1221,hören::V,kuulla,kuulla
1222,zuhören::V,kuunnella,kuunnella
1223,probieren::V,maistaa,maistaa
1224,riechen::V,haistaa,haistaa
1225,fühlen::V,tuntea,tuntea
1226,scheinen::V,tuntua,tuntua
1227,zu sehen sein::V,näkyä,näkyä
1228,vernehmen::V,kuulla,kuulla
1229,frieren::V,palella,palella
1230,tun::V,tehdä,tehdä
1231,können::V,osata,osata
1232,wollen::V,tahtoa,tahtoa
1233,anfangen::V,ruveta,ruveta
1234,anfangen::V,ruveta,aloittaa
1235,anfangen::V,aloittaa,ruveta
1236,anfangen::V,aloittaa,aloittaa
1237,beenden::V,lopettaa,lopettaa
1238,aufhören::V,loppua,loppua
1239,gelingen::V,onnistua,onnistua
1240,geraten::V,sujua,sujua
1241,geraten::V,sujua,joutua
1242,geraten::V,joutua,sujua
1243,geraten::V,joutua,joutua
1244,öffnen::V,avata,avata
1245,öffnen::V,avata,aukaista
1246,öffnen::V,aukaista,avata
1247,öffnen::V,aukaista,aukaista
1248,schließen::V,sulkea,sulkea
1249,stellen::V,panna,panna
1250,stellen::V,panna,asettaa
1251,stellen::V,asettaa,panna
1252,stellen::V,asettaa,asettaa
1253,setzen::V,panna,panna
1254,setzen::V,panna,istuttaa
1255,setzen::V,istuttaa,panna
1256,setzen::V,istuttaa,istuttaa
1257,legen::V,panna,panna
1258,legen::V,panna,asettaa
1259,legen::V,asettaa,panna
1260,legen::V,asettaa,asettaa
1261,berühren::V,koskea,koskea
1262,berühren::V,koskea,koskettaa
1263,berühren::V,koskettaa,koskea
1264,berühren::V,koskettaa,koskettaa
1265,verbinden::V,liittää,liittää
1266,verbinden::V,liittää,yhdistää
1267,verbinden::V,yhdistää,liittää
1268,verbinden::V,yhdistää,yhdistää
1269,bedecken::V,kattaa,kattaa
1270,bedecken::V,kattaa,peittää
1271,bedecken::V,peittää,kattaa
1272,bedecken::V,peittää,peittää
1273,aufhängen::V,ripustaa,ripustaa
1274,anzünden::V,sytyttää,sytyttää
1275,aufheben::V,ylös nostaa,ylös nostaa
1276,aufheben::V,ylös nostaa,nostaa
1277,aufheben::V,nostaa,ylös nostaa
1278,aufheben::V,nostaa,nostaa
1279,zurücklassen::V,jättää,jättää
1280,verlieren::V,kadottaa,kadottaa
1281,fallen lassen::V,pudottaa,pudottaa
1282,machen::V,tehdä,tehdä
1283,herstellen::V,tuottaa,tuottaa
1284,herstellen::V,tuottaa,valmistaa
1285,herstellen::V,valmistaa,tuottaa
1286,herstellen::V,valmistaa,valmistaa
1287,bauen::V,rakentaa,rakentaa
1288,reparieren::V,korjata,korjata
1289,verbessern::V,parantaa,parantaa
1290,ändern::V,muuttaa,muuttaa
1291,graben::V,kaivaa,kaivaa
1292,beugen::V,taivuttaa,taivuttaa
1293,biegen::V,taivuttaa,taivuttaa
1294,drehen::V,kääntää,kääntää
1295,wenden::V,kääntää,kääntää
1296,umdrehen::V,kääntää,kääntää
1297,heben::V,nostaa,nostaa
1298,heben::V,nostaa,kohottaa
1299,heben::V,kohottaa,nostaa
1300,heben::V,kohottaa,kohottaa
1301,hochheben::V,nostaa,nostaa
1302,ergreifen::V,tarttua,tarttua
1303,halten::V,pitää,pitää
1304,drücken::V,painaa,painaa
1305,drücken::V,painaa,puristaa
1306,drücken::V,puristaa,painaa
1307,drücken::V,puristaa,puristaa
1308,schieben::V,työntää,työntää
1309,kratzen::V,raapia,raapia
1310,lecken::V,nuolla,nuolla
1311,beißen::V,purra,purra
1312,abreißen::V,repiä,repiä
1313,abschneiden::V,leikata poikki,leikata poikki
1314,abschneiden::V,leikata poikki,leikata
1315,abschneiden::V,leikata,leikata poikki
1316,abschneiden::V,leikata,leikata
1317,binden::V,sitoa,sitoa
1318,stecken::V,pistää,pistää
1319,brechen::V,murtaa,murtaa
1320,klopfen::V,koputtaa,koputtaa
1321,klopfen::V,koputtaa,kolkuttaa
1322,klopfen::V,kolkuttaa,koputtaa
1323,klopfen::V,kolkuttaa,kolkuttaa
1324,hauen::V,lyödä,lyödä
1325,kleben::V,liimata,liimata
1326,reiben::V,hieroa,hieroa
1327,reiben::V,hieroa,hangata
1328,reiben::V,hangata,hieroa
1329,reiben::V,hangata,hangata
1330,streichen::V,sivellä,sivellä
1331,schleifen::V,hioa,hioa
1332,schneiden::V,leikata,leikata
1333,rütteln::V,ravistaa,ravistaa
1334,schütteln::V,pudistaa,pudistaa
1335,schwenken::V,heiluttaa,heiluttaa
1336,schütten::V,kaataa,kaataa
1337,füllen::V,täyttää,täyttää
1338,einwickeln::V,kääriä,kääriä
1339,tragen::V,kantaa,kantaa
1340,schleppen::V,raahata,raahata
1341,ziehen::V,vetää,vetää
1342,aufbewahren::V,säilyttää,säilyttää
1343,werfen::V,viskata,viskata
1344,fangen::V,napata,napata
1345,fangen::V,napata,ottaa kiinni
1346,fangen::V,ottaa kiinni,napata
1347,fangen::V,ottaa kiinni,ottaa kiinni
1348,packen::V,tarttua,tarttua
1349,verstecken::V,kätkeä,kätkeä
1350,verstecken::V,kätkeä,piilottaa
1351,verstecken::V,piilottaa,kätkeä
1352,verstecken::V,piilottaa,piilottaa
1353,teilen::V,jakaa,jakaa
1354,schicken::V,lähettää,lähettää
1355,bringen::V,viedä,viedä
1356,hinzufügen::V,lisätä,lisätä
1357,bekommen::V,saada,saada
1358,erhalten::V,saada,saada
1359,nehmen::V,ottaa,ottaa
1360,wählen::V,valita,valita
1361,auswählen::V,valikoida,valikoida
1362,bewahren::V,säilyttää,säilyttää
1363,behindern::V,estää,estää
1364,verderben::V,pilata,pilata
1365,verderben::V,pilata,turmella
1366,verderben::V,turmella,pilata
1367,verderben::V,turmella,turmella
1368,beschädigen::V,vioittaa,vioittaa
1369,beschädigen::V,vioittaa,vahingoittaa
1370,beschädigen::V,vahingoittaa,vioittaa
1371,beschädigen::V,vahingoittaa,vahingoittaa
1372,zerbrechen::V,rikkoa,rikkoa
1373,zerreißen::V,repiä rikki,repiä rikki
1374,zerreißen::V,repiä rikki,repiä palasiksi
1375,zerreißen::V,repiä palasiksi,repiä rikki
1376,zerreißen::V,repiä palasiksi,repiä palasiksi
1377,zerstören::V,hävittää,hävittää
1378,verbrennen::V,polttaa,polttaa
1379,geben::V,antaa,antaa
1380,reichen::V,ojentaa,ojentaa
1381,schenken::V,lahjoittaa,lahjoittaa
1382,versprechen::V,luvata,luvata
1383,wünschen::V,toivottaa,toivottaa
1384,loben::V,ylistää,ylistää
1385,küssen::V,suudella,suudella
1386,wiegen::V,tuudittaa,tuudittaa
1387,wiegen::V,tuudittaa,keinuttaa
1388,wiegen::V,keinuttaa,tuudittaa
1389,wiegen::V,keinuttaa,keinuttaa
1390,zudecken::V,peittää,peittää
1391,wecken::V,herättää,herättää
1392,zeigen::V,näyttää,näyttää
1393,zeigen::V,näyttää,osoittaa
1394,zeigen::V,osoittaa,näyttää
1395,zeigen::V,osoittaa,osoittaa
1396,führen::V,johdattaa,johdattaa
1397,lehren::V,opettaa,opettaa
1398,unterrichten::V,opettaa,opettaa
1399,aufziehen::V,kasvattaa,kasvattaa
1400,leiten::V,johtaa,johtaa
1401,antreiben::V,hoputtaa,hoputtaa
1402,lassen::V,antaa,antaa
1403,einladen::V,kutsua,kutsua
1404,vereinigen::V,yhdistää,yhdistää
1405,besuchen::V,vierailla,vierailla
1406,treffen::V,tavata,tavata
1407,sich versammeln::V,kokoontua,kokoontua
1408,spielen::V,pelata,pelata
1409,spielen::V,pelata,leikkiä
1410,spielen::V,leikkiä,pelata
1411,spielen::V,leikkiä,leikkiä
1412,singen::V,laulaa,laulaa
1413,tanzen::V,tanssia,tanssia
1414,sich trennen::V,erota,erota
1415,verlassen::V,jättää,jättää
1416,retten::V,pelastaa,pelastaa
1417,bewachen::V,vartioida,vartioida
1418,schützen::V,suojella,suojella
1419,verteidigen::V,puolustaa,puolustaa
1420,sich schlagen::V,tapella,tapella
1421,schießen::V,ampua,ampua
1422,siegen::V,voittaa,voittaa
1423,ärgern::V,ärsyttää,ärsyttää
1424,schlagen::V,lyödä,lyödä
1425,treten::V,potkaista,potkaista
1426,stechen::V,pistää,pistää
1427,stoßen::V,sysätä,sysätä
1428,stoßen::V,sysätä,työntää
1429,stoßen::V,työntää,sysätä
1430,stoßen::V,työntää,työntää
1431,stehlen::V,varastaa,varastaa
1432,stören::V,häiritä,häiritä
1433,belästigen::V,häiritä,häiritä
1434,verbergen::V,kätkeä,kätkeä
1435,täuschen::V,harhauttaa,harhauttaa
1436,betrügen::V,pettää,pettää
1437,betrügen::V,pettää,petkuttaa
1438,betrügen::V,petkuttaa,pettää
1439,betrügen::V,petkuttaa,petkuttaa
1440,töten::V,tappaa,tappaa
1441,wohnen::V,asua,asua
1442,arbeiten::V,tehdä työtä,tehdä työtä
1443,arbeiten::V,tehdä työtä,työskennellä
1444,arbeiten::V,työskennellä,tehdä työtä
1445,arbeiten::V,työskennellä,työskennellä
1446,sammeln::V,koota,koota
1447,sammeln::V,koota,kerätä
1448,sammeln::V,kerätä,koota
1449,sammeln::V,kerätä,kerätä
1450,pflücken::V,poimia,poimia
1451,jagen::V,metsästää,metsästää
1452,fischen::V,kalastaa,kalastaa
1453,fassen::V,pyydystää,pyydystää
1454,fassen::V,pyydystää,saalistaa
1455,fassen::V,saalistaa,pyydystää
1456,fassen::V,saalistaa,saalistaa
1457,hüten::V,paimentaa,paimentaa
1458,treiben::V,ajaa,ajaa
1459,anbinden::V,kytkeä,kytkeä
1460,füttern::V,ruokkia,ruokkia
1461,melken::V,lypsää,lypsää
1462,hacken::V,hakata,hakata
1463,gießen::V,kastella,kastella
1464,reifen::V,kypsyä,kypsyä
1465,zubereiten::V,valmistaa,valmistaa
1466,kochen::V,keittää,keittää
1467,backen::V,leipoa,leipoa
1468,braten::V,paistaa,paistaa
1469,umrühren::V,hämmentää,hämmentää
1470,stricken::V,kutoa,kutoa
1471,stricken::V,kutoa,neuloa
1472,stricken::V,neuloa,kutoa
1473,stricken::V,neuloa,neuloa
1474,nähen::V,ommella,ommella
1475,färben::V,värjätä,värjätä
1476,färben::V,värjätä,värittää
1477,färben::V,värittää,värjätä
1478,färben::V,värittää,värittää
1479,reinigen::V,puhdistaa,puhdistaa
1480,waschen::V,pestä,pestä
1481,abwischen::V,pyyhkiä,pyyhkiä
1482,spülen::V,huuhtoa,huuhtoa
1483,fegen::V,pyyhkäistä,pyyhkäistä
1484,kehren::V,lakaista,lakaista
1485,baden::V,kylpeä,kylpeä
1486,sich waschen::V,peseytyä,peseytyä
1487,ausziehen::V,riisua,riisua
1488,anziehen::V,pukea ylleen,pukea ylleen
1489,sich anziehen::V,pukeutua,pukeutua
1490,kämmen::V,kammata,kammata
1491,schmücken::V,koristaa,koristaa
1492,schmücken::V,koristaa,kaunistaa
1493,schmücken::V,kaunistaa,koristaa
1494,schmücken::V,kaunistaa,kaunistaa
1495,sagen::V,sanoa,sanoa
1496,sprechen::V,puhua,puhua
1497,reden::V,keskustella,keskustella
1498,sich unterhalten::V,jutella,jutella
1499,fragen::V,kysyä,kysyä
1500,bitten::V,pyytää,pyytää
1501,erzählen::V,kertoa,kertoa
1502,mitteilen::V,ilmoittaa,ilmoittaa
1503,nennen::V,kutsua,kutsua
1504,nennen::V,kutsua,nimittää
1505,nennen::V,nimittää,kutsua
1506,nennen::V,nimittää,nimittää
1507,rufen::V,kutsua,kutsua
1508,prahlen::V,kerskailla,kerskailla
1509,übersetzen::V,kääntää,kääntää
1510,denken::V,miettiä,miettiä
1511,denken::V,miettiä,ajatella
1512,denken::V,ajatella,miettiä
1513,denken::V,ajatella,ajatella
1514,glauben::V,uskoa,uskoa
1515,bemerken::V,huomata,huomata
1516,erkennen::V,tunnistaa,tunnistaa
1517,begreifen::V,ymmärtää,ymmärtää
1518,verstehen::V,ymmärtää,ymmärtää
1519,lernen::V,oppia,oppia
1520,wissen::V,tietää,tietää
1521,sich erinnern an::V,muistaa,muistaa
1522,vergessen::V,unohtaa,unohtaa
1523,messen::V,mitata,mitata
1524,zählen::V,laskea,laskea
1525,rechnen::V,laskea,laskea
1526,lesen::V,lukea,lukea
