,Concept_ID,en,cv
776,wir::PRN,we,эпир
777,ihr::PRN,you,эсир
778,sie::PRN,they,вӗсем
779,was::FPRN,what,мӗн
780,was::FPRN,what,мӗскер
781,was::FPRN,what,мӗн те пулин
782,wer::FPRN,who,кам
783,wo::FADV,where,ӑҫта
784,wohin::FADV,where ... to,ӑҫта
785,wohin::FADV,where to,ӑҫта
786,wohin::FADV,where,ӑҫта
787,wie::FADV,how,епле
788,wie::FADV,how,мӗнле
789,warum::FADV,why,ма
790,warum::FADV,why,мӗншӗн
791,wieviel::FNUM,how much,миҫе
792,eins::NUM,one,пӗр
793,eins::NUM,one,пӗрре
794,zwei::NUM,two,ик
795,zwei::NUM,two,икӗ
796,zwei::NUM,two,иккӗ
797,drei::NUM,three,виҫ
798,drei::NUM,three,виҫӗ
799,drei::NUM,three,виҫҫӗ
800,vier::NUM,four,тӑват
801,fünf::NUM,five,пилӗк
802,fünf::NUM,five,пиллӗк
803,sechs::NUM,six,улт
804,sechs::NUM,six,ултӑ
805,sechs::NUM,six,улттӑ
806,sieben::NUM,seven,ҫич
807,sieben::NUM,seven,ҫичӗ
808,sieben::NUM,seven,ҫиччӗ
809,acht::NUM,eight,сакӑр
810,acht::NUM,eight,саккӑр
811,neun::NUM,nine,тӑхӑр
812,neun::NUM,nine,тӑххӑр
813,zehn::NUM,ten,вунӑ
814,zehn::NUM,ten,вуннӑ
815,elf::NUM,eleven,вун пӗр
816,zwölf::NUM,twelve,вун ик
817,zwölf::NUM,twelve,вун икӗ
818,zwölf::NUM,twelve,вун иккӗ
819,zwanzig::NUM,twenty,ҫирӗм
820,dreißig::NUM,thirty,вӑтӑр
821,vierzig::NUM,forty,хӗрӗх
822,fünfzig::NUM,fifty,аллӑ
823,sechzig::NUM,sixty,утмӑл
824,siebzig::NUM,seventy,ҫитмӗл
825,achtzig::NUM,eighty,сакӑр вунӑ
826,achtzig::NUM,eighty,сакӑр вуннӑ
827,neunzig::NUM,ninety,тӑхӑр вун
828,neunzig::NUM,ninety,тӑхӑр вунӑ
829,neunzig::NUM,ninety,тӑхӑр вуннӑ
830,hundert::NUM,a hundred,ҫӗр
831,tausend::NUM,a thousand,пин
832,und::CNJ,and,та
833,oder::CNJ,or,е
834,stehen::V,stand,тӑр
835,sitzen::V,sit,лар
836,liegen::V,lie,вырт
837,hängen::V,hang,усӑнса тӑр
838,hängen::V,hang,ҫакӑнса тӑр
839,werden::V,become,пул
840,passieren::V,happen,пул
841,beginnen::V,begin,пуҫлан
842,enden::V,end,пӗт
843,enden::V,end,вӗҫлен
844,wechseln::V,change,улшӑн
845,aufgehen[Sonne]::V,rise,тух
846,untergehen[Sonne]::V,set,анса лар
847,scheinen[Sonne]::V,shine,пӑх
848,donnern::V,thunder,кӗмсӗртет
849,donnern::V,thunder,авӑт
850,wehen::V,blow,варкӑш
851,strömen::V,stream,тӑкӑн
852,fließen::V,flow,юх
853,sich drehen::V,revolve,ҫаврӑн
854,schwanken::V,sway,чӳхен
855,schwingen::V,swing,суллан
856,fallen::V,fall,кип
857,fallen::V,fall,тӳр кип
858,fallen::V,fall,татӑлса ан
859,brennen::V,burn,ҫун
860,rauchen::V,smoke,мӑкӑрлан
861,rauchen::V,smoke,тӗтӗм кӑлар
862,regnen::V,rain,ҫумӑр ҫӑвать
863,gefrieren::V,freeze,шӑн
864,tauen::V,thaw,ирӗл
865,schmelzen::V,melt,ирӗл
866,trocknen::V,dry,тип
867,sieden::V,boil,вӗре
868,faulen::V,rot,ҫӗр
869,verfaulen::V,decay,ҫӗр
870,reißen::V,snap,ҫурӑл
871,versinken::V,sink,пут
872,vergehen::V,pass,ирт
873,erscheinen::V,appear,курӑн
874,erscheinen::V,appear,курӑнса кай
875,verschwinden::V,disappear,ҫухал
876,sinken::V,drop,чак
877,abnehmen::V,decrease,чак
878,zunehmen::V,increase,пысӑклан
879,steigen::V,rise,ҫӗклен
880,wachsen::V,grow,ӳс
881,glänzen::V,shine,ҫиҫ
882,funkeln::V,sparkle,ялкӑш
883,funkeln::V,sparkle,йӑлтӑртат
884,lärmen::V,be noisy,шавла
885,läuten::V,chime,шӑнкӑравла
886,klingeln::V,ring,шӑнкӑравла
887,klirren::V,tinkle,калтлат
888,klirren::V,tinkle,шӑнкӑлтат
889,brausen::V,roar,ахӑр
890,rauschen::V,rustle,вашӑлтат
891,rauschen::V,rustle,чашӑлтат
892,klingen::V,sound,янӑра
893,bellen::V,bark,вӗр
894,heulen::V,howl,ула
895,blasen::V,blow,вӗр
896,pfeifen::V,whistle,шӑхӑр
897,schreien::V,shout,кӑшкӑр
898,stöhnen::V,groan,йынӑш
899,zittern::V,tremble,чӗтре
900,leben::V,be alive,пурӑн
901,geboren werden::V,be born,ҫурал
902,atmen::V,breathe,сывла
903,trinken::V,drink,ӗҫ
904,essen::V,eat,ҫи
905,schlucken::V,swallow,ҫӑт
906,müde werden::V,get tired,ӗшен
907,einschlafen::V,fall asleep,ыйха пут
908,einschlafen::V,fall asleep,ҫывӑрса кай
909,schlafen::V,sleep,ҫывӑр
910,aufwachen::V,wake up,вӑран
911,aufstehen::V,get up,тӑр
912,sich erholen::V,relax,кан
913,krank werden::V,fall ill,чирле
914,krank sein::V,be ill,чирле
915,schmerzen::V,ache,сур
916,schmerzen::V,ache,ырат
917,husten::V,cough,ӳсӗр
918,genesen::V,recover,сывал
919,genesen::V,recover,тӳрлен
920,sterben::V,die,вил
921,umkommen::V,perish,вил
922,sich bewegen::V,move,куҫ
923,sich rühren::V,budge,хускал
924,sich erheben::V,stand up,тӑр
925,sich setzen::V,sit down,лар
926,hinfallen::V,tumble,ӳк
927,laufen::V,walk,ут
928,schreiten::V,pace,ут
929,spazierengehen::V,go for a walk,уҫӑлса ҫӳре
930,spazierengehen::V,go for a walk,уткаласа ҫӳре
931,eilen::V,rush,васка
932,eilen::V,rush,хыпалан
933,sich beeilen::V,hurry,васка
934,sich beeilen::V,hurry,хыпалан
935,sausen::V,dash,ыткӑн
936,sausen::V,dash,вӗҫтер
937,rennen::V,run,чуп
938,springen::V,jump,сик
939,klettern::V,climb,улӑх
940,schaukeln::V,seesaw,йӳрӗн
941,kriechen::V,creep,шу
942,kriechen::V,creep,упален
943,schwimmen::V,swim,иш
944,tauchen::V,dive,чӑм
945,rudern::V,row,авӑс
946,fahren::V,drive,пыр
947,fliegen::V,fly,вӗҫ
948,gehen::V,go,кай
949,weggehen::V,go away,кай
950,abfahren::V,depart,тапран
951,anhalten::V,stop,чарӑн
952,hineingehen::V,go in,кӗр
953,eintreten::V,enter,кӗр
954,kommen::V,come,кил
955,ankommen::V,arrive,ҫит
956,zurückkommen::V,come back,таврӑн
957,zurückkommen::V,come back,каялла кил
958,bleiben::V,stay,юл
959,warten::V,wait,кӗт
960,erwarten::V,wait for,кӗт
961,suchen::V,seek,шыра
962,suchen::V,look for,шыра
963,finden::V,find,туп
964,versuchen::V,try,пикен
965,vorbereiten::V,prepare,хатӗрле
966,lieben::V,love,юрат
967,mögen::V,like,кӑмӑлла
968,mögen::V,like,килӗштер
969,lachen::V,laugh,кул
970,lachen::V,laugh,ахӑлтат
971,rühren::V,move,ҫулӑх
972,weinen::V,weep,йӗр
973,weinen::V,weep,макӑр
974,schimpfen::V,grumble,вӑрҫ
975,schimpfen::V,grumble,ятлаҫ
976,sich ärgern::V,be annoyed,ҫиллен
977,sich fürchten::V,be afraid,шиклен
978,fürchten::V,be afraid of,хӑра
979,fliehen::V,flee,тар
980,flüchten::V,escape,чупса тар
981,sehen::V,see,кур
982,anschauen::V,look at,пӑхса ил
983,ansehen::V,watch,пӑх
984,hören::V,hear,илт
985,zuhören::V,listen,итле
986,zuhören::V,listen,тӑнла
987,probieren::V,taste,астив
988,riechen::V,smell,шӑршла
989,fühlen::V,feel,туй
990,fühlen::V,feel,сис
991,scheinen::V,seem,туйӑн
992,zu sehen sein::V,show,курӑн
993,vernehmen::V,hear,пӑл
994,frieren::V,be cold,йӳтен
995,tun::V,do,ту
996,können::V,can,пултар
997,wollen::V,want,те
998,anfangen::V,start,пуҫла
999,beenden::V,finish,пӗтер
1000,aufhören::V,stop,пӑрах
1001,gelingen::V,succeed,ӑн
1002,geraten::V,turn out,пул
1003,öffnen::V,open,уҫ
1004,schließen::V,close,хуп
1005,stellen::V,put,ларт
1006,stellen::V,put,тӑрат
1007,setzen::V,place,ларт
1008,legen::V,lay,хур
1009,berühren::V,touch,перӗн
1010,verbinden::V,connect,сып
1011,bedecken::V,cover,вит
1012,aufhängen::V,hang up,ҫак
1013,anzünden::V,light,ҫут
1014,aufheben::V,pick up,ҫӗкле
1015,zurücklassen::V,leave,манса хӑвар
1016,verlieren::V,lose,ҫӗтер
1017,fallen lassen::V,drop,ӳкер
1018,machen::V,make,ту
1019,herstellen::V,produce,ӑстала
1020,bauen::V,build,ту
1021,reparieren::V,mend,юса
1022,verbessern::V,improve,лайӑхлат
1023,ändern::V,alter,улӑштар
1024,graben::V,dig,чав
1025,graben::V,dig,чакала
1026,beugen::V,bow,кукӑрт
1027,biegen::V,bend,ав
1028,biegen::V,bend,кукӑрт
1029,drehen::V,spin,ҫавӑр
1030,wenden::V,turn,ӳпӗнтер
1031,umdrehen::V,turn around,ҫавӑр
1032,heben::V,raise,хӑпарт
1033,hochheben::V,lift,йӑт
1034,ergreifen::V,seize,тыт
1035,halten::V,hold,тыт
1036,drücken::V,press,пус
1037,schieben::V,push,тӗк
1038,schieben::V,push,тӗрт
1039,kratzen::V,scrape,хыр
1040,lecken::V,lick,ҫула
1041,beißen::V,bite,ҫырт
1042,beißen::V,bite,хып
1043,abreißen::V,tear off,тат
1044,abschneiden::V,cut off,кас
1045,binden::V,tie,ҫых
1046,stecken::V,stick,чик
1047,brechen::V,break,хуҫ
1048,klopfen::V,knock,такка
1049,hauen::V,hit,шакка
1050,kleben::V,glue,ҫыпӑҫтар
1051,reiben::V,rub,сӑтӑр
1052,streichen::V,spread,сӗр
1053,schleifen::V,grind,хӑйра
1054,schneiden::V,cut,кас
1055,rütteln::V,jolt,лӑка
1056,rütteln::V,jolt,силлентер
1057,schütteln::V,shake,лӑка
1058,schütteln::V,shake,силлентер
1059,schwenken::V,swing,сулла
1060,schütten::V,pour,тултар
1061,füllen::V,fill,тултар
1062,einwickeln::V,wrap,чӗрке
1063,tragen::V,carry,ҫӗкле
1064,schleppen::V,drag,сӗтӗр
1065,ziehen::V,pull,тӑс
1066,aufbewahren::V,keep,усра
1067,werfen::V,throw,пӑрах
1068,fangen::V,catch,тыт
1069,packen::V,grab,тыт
1070,verstecken::V,hide,пытарса хур
1071,teilen::V,divide,уйӑр
1072,teilen::V,divide,пайла
1073,schicken::V,send,яр
1074,bringen::V,bring,кӳр
1075,hinzufügen::V,add,хуш
1076,bekommen::V,get,ил
1077,bekommen::V,get,туян
1078,erhalten::V,receive,ил
1079,erhalten::V,receive,туян
1080,nehmen::V,take,ил
1081,wählen::V,choose,суйла
1082,auswählen::V,select,суйла
1083,bewahren::V,preserve,упра
1084,behindern::V,hinder,кансӗрле
1085,behindern::V,hinder,чӑрмантар
1086,verderben::V,spoil,пӑс
1087,beschädigen::V,damage,пӑс
1088,zerbrechen::V,break,ват
1089,zerbrechen::V,break,ҫӗмӗр
1090,zerreißen::V,tear,ҫур
1091,zerstören::V,destroy,иш
1092,verbrennen::V,burn,ҫунтар
1093,geben::V,give,пар
1094,reichen::V,hand,пар
1095,schenken::V,give,парнеле
1096,versprechen::V,promise,тума пул
1097,versprechen::V,promise,сӑмах пар
1098,wünschen::V,wish,сун
1099,loben::V,praise,ырла
1100,küssen::V,kiss,чуп ту
1101,wiegen::V,rock,сиктер
1102,wiegen::V,rock,силле
1103,zudecken::V,cover,вит
1104,wecken::V,wake,вӑрат
1105,zeigen::V,show,кӑтарт
1106,führen::V,guide,илсе пыр
1107,führen::V,guide,ҫавӑтса пыр
1108,lehren::V,teach,вёрент
1109,unterrichten::V,instruct,вёрент
1110,aufziehen::V,bring up,вӗрент
1111,leiten::V,lead,тытса пыр
1112,antreiben::V,urge,васкат
1113,lassen::V,let,пусахла
1114,lassen::V,let,хуш
1115,einladen::V,invite,чӗн
1116,vereinigen::V,unite,пӗрлештер
1117,besuchen::V,visit,ҫит
1118,besuchen::V,visit,кӗрсе кур
1119,treffen::V,meet,тӗл пул
1120,sich versammeln::V,assemble,пуҫтарӑн
1121,spielen::V,play,выля
1122,singen::V,sing,юрла
1123,tanzen::V,dance,ташла
1124,sich trennen::V,separate,уйрӑл
1125,verlassen::V,leave,хӑвар
1126,retten::V,rescue,ҫӑл
1127,bewachen::V,guard,хуралла
1128,schützen::V,protect,сыхла
1129,verteidigen::V,defend,хӳтӗле
1130,sich schlagen::V,brawl,ҫапӑҫ
1131,schießen::V,shoot,пер
1132,siegen::V,win,ҫӗн
1133,siegen::V,win,ҫӗнтер
1134,ärgern::V,annoy,тарӑхтар
1135,ärgern::V,annoy,ҫиллентер
1136,schlagen::V,beat,ҫап
1137,treten::V,kick,тап
1138,stechen::V,sting,чик
1139,stoßen::V,shove,чыш
1140,stehlen::V,steal,вӑрла
1141,stören::V,disturb,кансӗрле
1142,belästigen::V,bother,аптӑрат
1143,belästigen::V,bother,хупла
1144,verbergen::V,conceal,пытар
1145,täuschen::V,deceive,суй
1146,betrügen::V,cheat,ултала
1147,töten::V,kill,вӗлер
1148,wohnen::V,dwell,чуна пар
1149,wohnen::V,dwell,парӑнса тӑр
1150,arbeiten::V,work,ӗҫле
1151,sammeln::V,gather,пух
1152,pflücken::V,pick,тат
1153,jagen::V,hunt,сунара ҫӳре
1154,fischen::V,fish,пулӑ тыт
1155,fassen::V,catch,тыт
1156,hüten::V,herd,кӗт
1157,treiben::V,drive,хӑвала
1158,anbinden::V,tie up,кӑкар
1159,füttern::V,feed,ҫитер
1160,melken::V,milk,су
1161,hacken::V,chop,вакла
1162,gießen::V,water,шӑвар
1163,reifen::V,ripen,пиҫ
1164,zubereiten::V,cook,пӗҫер
1165,kochen::V,boil,пӗҫер
1166,backen::V,bake,пӗҫер
1167,braten::V,fry,ӑшала
1168,umrühren::V,stir,хутӑштар
1169,stricken::V,knit,ҫых
1170,nähen::V,sew,ҫӗле
1171,färben::V,dye,пӗвет
1172,reinigen::V,clean,тасат
1173,waschen::V,wash,ҫу
1174,abwischen::V,wipe,шӑл
1175,spülen::V,rinse,чӳхе
1176,fegen::V,sweep,шӑл
1177,kehren::V,sweep,шӑл
1178,baden::V,bath,шыва кӗр
1179,sich waschen::V,wash,ҫӑвӑн
1180,ausziehen::V,take off,салан
1181,anziehen::V,put on,тӑхӑн
1182,sich anziehen::V,get dressed,тӑхӑн
1183,kämmen::V,comb,тура
1184,schmücken::V,decorate,илемлет
1185,sagen::V,say,те
1186,sprechen::V,speak,кала
1187,reden::V,talk,сӑмахла
1188,reden::V,talk,калаҫ
1189,sich unterhalten::V,chat,пупле
1190,fragen::V,ask,ыйт
1191,bitten::V,request,ыйт
1192,erzählen::V,tell,каласа пар
1193,mitteilen::V,convey,пӗлтер
1194,mitteilen::V,convey,хыпарла
1195,nennen::V,name,те
1196,nennen::V,name,чӗн
1197,rufen::V,call,чӗн
1198,prahlen::V,brag,мухтан
1199,prahlen::V,brag,вӗҫкӗнлен
1200,übersetzen::V,translate,куҫар
1201,denken::V,think,шухӑшла
1202,glauben::V,believe,ӗнен
1203,bemerken::V,notice,асӑрха
1204,erkennen::V,recognize,палла
1205,begreifen::V,grasp,ӑнлан
1206,verstehen::V,understand,пӗл
1207,lernen::V,learn,вӗрен
1208,wissen::V,know,пӗл
1209,wissen::V,know,ӑнкар
1210,sich erinnern an::V,remember,аса ил
1211,vergessen::V,forget,ман
1212,vergessen::V,forget,манса кай
1213,messen::V,measure,виҫ
1214,zählen::V,count,шутла
1215,rechnen::V,calculate,шутла
1216,lesen::V,read,вула
1217,malen::V,paint,ӳкер
1218,zeichnen::V,draw,ӳкер
1219,schreiben::V,write,ҫыр
1220,besitzen::V,own,тыт
1221,kaufen::V,buy,ил
1222,kaufen::V,buy,туян
1223,verkaufen::V,sell,сут
1224,bezahlen::V,pay for,тӳле
1225,zahlen::V,pay,тӳле
1226,beherrschen::V,rule,тыт
1227,ertragen::V,endure,тӳс
