,Concept_ID,sk,se
1881,Stimme::N,hlas,tjoeje
1882,Stimme::N,hlas,jiedna
1883,Stimme::N,hlas,giella
1884,Stimme::N,hlas,jietna
1885,Stimme::N,hlas,jieṇâ
1886,Stimme::N,hlas,jiõnn
1887,Stimme::N,hlas,ӣнн
1888,Wort::N,slovo,baakoe
1889,Wort::N,slovo,báhko
1890,Wort::N,slovo,sátni
1891,Wort::N,slovo,pááhu
1892,Wort::N,slovo,sää´nn
1893,Wort::N,slovo,са̄ннҍ
1894,Zeichen::N,znak,væhta
1895,Zeichen::N,znak,mærkka
1896,Zeichen::N,znak,mearka
1897,Zeichen::N,znak,merkkâ
1898,Zeichen::N,znak,meârkk
1899,Zeichen::N,znak,тӣххт
1900,Ruf::N,volanie,ruodja
1901,Ruf::N,volanie,tjuorvas
1902,Ruf::N,volanie,čurvestat
1903,Ruf::N,volanie,koččom
1904,Ruf::N,volanie,pákkum
1905,Ruf::N,volanie,čuârvvmoš
1906,Ruf::N,zavolanie,ruodja
1907,Ruf::N,zavolanie,tjuorvas
1908,Ruf::N,zavolanie,čurvestat
1909,Ruf::N,zavolanie,koččom
1910,Ruf::N,zavolanie,pákkum
1911,Ruf::N,zavolanie,čuârvvmoš
1912,Lärm::N,hluk,stujmie
1913,Lärm::N,hluk,juhtsa
1914,Lärm::N,hluk,šlápma
1915,Lärm::N,hluk,ruojâ
1916,Lärm::N,hluk,šlaaṃâ
1917,Lärm::N,hluk,šuumm'mõš
1918,Lärm::N,hluk,шэҏҏ
1919,Lärm::N,hluk,ё̄афф
1920,Lärm::N,hurhaj,stujmie
1921,Lärm::N,hurhaj,juhtsa
1922,Lärm::N,hurhaj,šlápma
1923,Lärm::N,hurhaj,ruojâ
1924,Lärm::N,hurhaj,šlaaṃâ
1925,Lärm::N,hurhaj,šuumm'mõš
1926,Lärm::N,hurhaj,шэҏҏ
1927,Lärm::N,hurhaj,ё̄афф
1928,Laut::N,zvuk,tjoeje
1929,Laut::N,zvuk,jiedna
1930,Laut::N,zvuk,jietna
1931,Laut::N,zvuk,jieṇâ
1932,Laut::N,zvuk,jiõnn
1933,Laut::N,zvuk,ӣнн
1934,Ton::N,tón,tjoeje
1935,Ton::N,tón,tåvnnå
1936,Ton::N,tón,tjuodja
1937,Ton::N,tón,šuokŋa
1938,Ton::N,tón,nuot'tâ
1939,Ton::N,tón,suõmm
1940,Ton::N,tón,ӣнн
1941,Ton::N,zvuk,tjoeje
1942,Ton::N,zvuk,tåvnnå
1943,Ton::N,zvuk,tjuodja
1944,Ton::N,zvuk,šuokŋa
1945,Ton::N,zvuk,nuot'tâ
1946,Ton::N,zvuk,suõmm
1947,Ton::N,zvuk,ӣнн
1948,Lied::N,pieseň,laavloe
1949,Lied::N,pieseň,lávla
1950,Lied::N,pieseň,lávlla
1951,Lied::N,pieseň,laavlâ
1952,Lied::N,pieseň,laaul
1953,Lied::N,pieseň,ла̄ввл
1954,Ruhe::N,pokoj,frïere
1955,Ruhe::N,pokoj,raeffie
1956,Ruhe::N,pokoj,vuojŋadibme
1957,Ruhe::N,pokoj,vuojŋadallam
1958,Ruhe::N,pokoj,ráfi
1959,Ruhe::N,pokoj,máššu
1960,Ruhe::N,pokoj,vuo'iŋâstus
1961,Ruhe::N,pokoj,ráávhu
1962,Ruhe::N,pokoj,rääuh
1963,Ruhe::N,pokoj,vuâŋŋmõš
1964,Ruhe::N,pokoj,юэв
1965,Ruhe::N,pokoj,вуэӈӈмушш
1966,Leute::N,ľudia,aalmoge
1967,Leute::N,ľudia,ulmutja
1968,Leute::N,ľudia,álbmot
1969,Leute::N,ľudia,viehâ
1970,Leute::N,ľudia,aalmi
1971,Leute::N,ľudia,о̄ллмэ
1972,Volk::N,ľud,aalmoge
1973,Volk::N,ľud,álmmuk
1974,Volk::N,ľud,fuolkke
1975,Volk::N,ľud,álbmot
1976,Volk::N,ľud,aalmug
1977,Volk::N,ľud,aalmi
1978,Volk::N,ľud,нарэдт
1979,Volk::N,národ,aalmoge
1980,Volk::N,národ,álmmuk
1981,Volk::N,národ,fuolkke
1982,Volk::N,národ,álbmot
1983,Volk::N,národ,aalmug
1984,Volk::N,národ,aalmi
1985,Volk::N,národ,нарэдт
1986,Arbeit::N,práca,barkoe
1987,Arbeit::N,práca,barggo
1988,Arbeit::N,práca,rahtjam
1989,Arbeit::N,práca,bargu
1990,Arbeit::N,práca,pargo
1991,Arbeit::N,práca,tyej̣i
1992,Arbeit::N,práca,likk
1993,Arbeit::N,práca,tue´jj
1994,Arbeit::N,práca,лыххк
1995,Arbeit::N,robota,barkoe
1996,Arbeit::N,robota,barggo
1997,Arbeit::N,robota,rahtjam
1998,Arbeit::N,robota,bargu
1999,Arbeit::N,robota,pargo
2000,Arbeit::N,robota,tyej̣i
2001,Arbeit::N,robota,likk
2002,Arbeit::N,robota,tue´jj
2003,Arbeit::N,robota,лыххк
2004,Gast::N,hosť,guessie
2005,Gast::N,hosť,guosse
2006,Gast::N,hosť,guossi
2007,Gast::N,hosť,kyes'si
2008,Gast::N,hosť,kue´s's
2009,Gast::N,hosť,кӯссь
2010,Geschenk::N,dar,daevere
2011,Geschenk::N,dar,sjielege
2012,Geschenk::N,dar,vadda
2013,Geschenk::N,dar,vattáldahka
2014,Geschenk::N,dar,skeaŋka
2015,Geschenk::N,dar,adaldâh
2016,Geschenk::N,dar,sǩiâŋkk
2017,Geschenk::N,dar,тӯмаш
2018,Spiel::N,hra,spïele
2019,Spiel::N,hra,stååkedimmie
2020,Spiel::N,hra,spella
2021,Spiel::N,hra,stoagos
2022,Spiel::N,hra,speallu
2023,Spiel::N,hra,leikkâ
2024,Spiel::N,hra,siõrr
2025,Spiel::N,hra,сӣрр
2026,Gesellschaft::N,spoločnosť,sïelte
2027,Gesellschaft::N,spoločnosť,rádnastallam
2028,Gesellschaft::N,spoločnosť,searvi
2029,Gesellschaft::N,spoločnosť,servi
2030,Gesellschaft::N,spoločnosť,seä´brr
2031,Gesellschaft::N,spoločnosť,се̄ббр
2032,Hilfe::N,pomoc,viehkie
2033,Hilfe::N,pomoc,viehkke
2034,Hilfe::N,pomoc,veahkki
2035,Hilfe::N,pomoc,iše
2036,Hilfe::N,pomoc,veä´ǩ'ǩ
2037,Hilfe::N,pomoc,ве̄ххьк
2038,Freund::N,priateľ,voelpe
2039,Freund::N,priateľ,ráddna
2040,Freund::N,priateľ,venak
2041,Freund::N,priateľ,ustit
2042,Freund::N,priateľ,verdde
2043,Freund::N,priateľ,veerdi
2044,Freund::N,priateľ,na´zvan
2045,Freund::N,priateľ,ка̄ннҌц
2046,Kamerad::N,kamarát,guejmie
2047,Kamerad::N,kamarát,ráddna
2048,Kamerad::N,kamarát,guojmme
2049,Kamerad::N,kamarát,guoibmi
2050,Kamerad::N,kamarát,kyei'mi
2051,Kamerad::N,kamarát,taaurõš
2052,Kamerad::N,kamarát,то̄а̄врэшш
2053,Angelegenheit::N,vec,aate
2054,Angelegenheit::N,vec,saake
2055,Angelegenheit::N,vec,ássje
2056,Angelegenheit::N,vec,ášši
2057,Angelegenheit::N,vec,äšši
2058,Angelegenheit::N,vec,ä´šš
2059,Angelegenheit::N,vec,тӯйй
2060,Angelegenheit::N,záležitosť,aate
2061,Angelegenheit::N,záležitosť,saake
2062,Angelegenheit::N,záležitosť,ássje
2063,Angelegenheit::N,záležitosť,ášši
2064,Angelegenheit::N,záležitosť,äšši
2065,Angelegenheit::N,záležitosť,ä´šš
2066,Angelegenheit::N,záležitosť,тӯйй
2067,Anzahl::N,počet,taale
2068,Anzahl::N,počet,låhkoe
2069,Anzahl::N,počet,låhko
2070,Anzahl::N,počet,mierre
2071,Anzahl::N,počet,mearri
2072,Anzahl::N,počet,lohkomearra
2073,Anzahl::N,počet,meeṛi
2074,Anzahl::N,počet,mie´rr
2075,Anzahl::N,počet,чӣссел
2076,Anzahl::N,množstvo,taale
2077,Anzahl::N,množstvo,låhkoe
2078,Anzahl::N,množstvo,låhko
2079,Anzahl::N,množstvo,mierre
2080,Anzahl::N,množstvo,mearri
2081,Anzahl::N,množstvo,lohkomearra
2082,Anzahl::N,množstvo,meeṛi
2083,Anzahl::N,množstvo,mie´rr
2084,Anzahl::N,množstvo,чӣссел
2085,Art::N,druh,aarhte
2086,Art::N,druh,sládja
2087,Art::N,druh,tjærdda
2088,Art::N,druh,čearda
2089,Art::N,druh,šlaaj̣â
2090,Art::N,druh,nää´ll
2091,Art::N,druh,на̄лль
2092,Stück::N,kus,bæhta
2093,Stück::N,kus,biehkie
2094,Stück::N,kus,biehkke
2095,Stück::N,kus,bihttá
2096,Stück::N,kus,pittá
2097,Stück::N,kus,káppálâh
2098,Stück::N,kus,ku´sǩǩ
2099,Stück::N,kus,кусськ
2100,Stück::N,kúsok,bæhta
2101,Stück::N,kúsok,biehkie
2102,Stück::N,kúsok,biehkke
2103,Stück::N,kúsok,bihttá
2104,Stück::N,kúsok,pittá
2105,Stück::N,kúsok,káppálâh
2106,Stück::N,kúsok,ku´sǩǩ
2107,Stück::N,kúsok,кусськ
2108,Teil::N,časť,stuhtje
2109,Teil::N,časť,oasse
2110,Teil::N,časť,bielle
2111,Teil::N,časť,guovllo
2112,Teil::N,časť,oassi
2113,Teil::N,časť,bihttá
2114,Teil::N,časť,uási
2115,Teil::N,časť,vuâ´ss
2116,Teil::N,časť,pie´ǩ'ǩ
2117,Teil::N,časť,кусськ
2118,Hälfte::N,polka,lehkie
2119,Hälfte::N,polka,lahkke
2120,Hälfte::N,polka,bealli
2121,Hälfte::N,polka,peeḷi
2122,Hälfte::N,polka,lâ´ǩǩ
2123,Hälfte::N,polka,pie´ll
2124,Hälfte::N,polka,пе̄лль
2125,Hälfte::N,polovica,lehkie
2126,Hälfte::N,polovica,lahkke
2127,Hälfte::N,polovica,bealli
2128,Hälfte::N,polovica,peeḷi
2129,Hälfte::N,polovica,lâ´ǩǩ
2130,Hälfte::N,polovica,pie´ll
2131,Hälfte::N,polovica,пе̄лль
2132,Kreis::N,kruh,rïngke
2133,Kreis::N,kruh,gievlle
2134,Kreis::N,kruh,gierdu
2135,Kreis::N,kruh,riggee
2136,Kreis::N,kruh,kruugg
2137,Kreis::N,kruh,круг
2138,Kreuz::N,kríž,kroesse
2139,Kreuz::N,kríž,ruossa
2140,Kreuz::N,kríž,rista
2141,Kreuz::N,kríž,ristâ
2142,Kreuz::N,kríž,ristt
2143,Kreuz::N,kríž,рысст
2144,Linie::N,línia,sïeve
2145,Linie::N,línia,linnja
2146,Linie::N,línia,linjá
2147,Linie::N,línia,linnjá
2148,Linie::N,línia,njuálgus
2149,Linie::N,línia,certldõk
2150,Linie::N,línia,це̄кесь
2151,Strich::N,čiara,sïeve
2152,Strich::N,čiara,sáhtso
2153,Strich::N,čiara,sárggis
2154,Strich::N,čiara,čálástâh
2155,Strich::N,čiara,certldõk
2156,Strich::N,čiara,ця̄кас
2157,Strich::N,čiara,це̄кесь
2158,Abstand::N,vzdialenosť,gåhkoe
2159,Abstand::N,vzdialenosť,gåhkaldahke
2160,Abstand::N,vzdialenosť,lahka
2161,Abstand::N,vzdialenosť,gasska
2162,Abstand::N,vzdialenosť,gaska
2163,Abstand::N,vzdialenosť,koskâ
2164,Abstand::N,vzdialenosť,kõskk
2165,Abstand::N,vzdialenosť,кэ̄сск
2166,Entfernung::N,vzdialenosť,gåhkoe
2167,Entfernung::N,vzdialenosť,gåhkaldahke
2168,Entfernung::N,vzdialenosť,gasska
2169,Entfernung::N,vzdialenosť,mælggat
2170,Entfernung::N,vzdialenosť,gaska
2171,Entfernung::N,vzdialenosť,mátkegaska
2172,Entfernung::N,vzdialenosť,koskâ
2173,Entfernung::N,vzdialenosť,kõskk
2174,Entfernung::N,vzdialenosť,jäämkõskk
2175,Entfernung::N,vzdialenosť,кэ̄сск
2176,Gegend::N,kraj,haerie
2177,Gegend::N,kraj,guovvlo
2178,Gegend::N,kraj,bájkke
2179,Gegend::N,kraj,guovlu
2180,Gegend::N,kraj,duovdda
2181,Gegend::N,kraj,kuáv'lu
2182,Gegend::N,kraj,vu´vdd
2183,Gegend::N,kraj,па̄йхьк
2184,Gegend::N,krajina,haerie
2185,Gegend::N,krajina,guovvlo
2186,Gegend::N,krajina,bájkke
2187,Gegend::N,krajina,guovlu
2188,Gegend::N,krajina,duovdda
2189,Gegend::N,krajina,kuáv'lu
2190,Gegend::N,krajina,vu´vdd
2191,Gegend::N,krajina,па̄йхьк
2192,Platz::N,miesto,sijjie
2193,Platz::N,miesto,sadje
2194,Platz::N,miesto,sadji
2195,Platz::N,miesto,tááḷu
2196,Platz::N,miesto,tääll
2197,Platz::N,miesto,сайй
2198,Ort::N,miesto,sijjie
2199,Ort::N,miesto,bájkke
2200,Ort::N,miesto,sadje
2201,Ort::N,miesto,báiki
2202,Ort::N,miesto,päikki
2203,Ort::N,miesto,pâi´ǩǩ
2204,Ort::N,miesto,сайй
2205,Ort::N,miesto,па̄йхьк
2206,Seite::N,bok,bielie
2207,Seite::N,bok,sijddo
2208,Seite::N,bok,bealli
2209,Seite::N,bok,ertti
2210,Seite::N,bok,jeä´rtt
2211,Seite::N,bok,пе̄лль
2212,Seite::N,bok,е̄ммьне
2213,Seite::N,strana,bielie
2214,Seite::N,strana,sijddo
2215,Seite::N,strana,bealli
2216,Seite::N,strana,ertti
2217,Seite::N,strana,jeä´rtt
2218,Seite::N,strana,пе̄лль
2219,Seite::N,strana,е̄ммьне
2220,Mitte::N,stred,gaske
2221,Mitte::N,stred,jarnge
2222,Mitte::N,stred,gasska
2223,Mitte::N,stred,guovddaš
2224,Mitte::N,stred,gaskamuddu
2225,Mitte::N,stred,koskâ
2226,Mitte::N,stred,kõskk
2227,Mitte::N,stred,кэ̄сск
2228,Gegenstand::N,predmet,daevere
2229,Gegenstand::N,predmet,oabme
2230,Gegenstand::N,predmet,gávnne
2231,Gegenstand::N,predmet,bierggas
2232,Gegenstand::N,predmet,ettâ
2233,Gegenstand::N,predmet,kápulâh
2234,Gegenstand::N,predmet,käu´nn
2235,Gegenstand::N,predmet,ка̄ввьн
2236,Sache::N,vec,aate
2237,Sache::N,vec,saake
2238,Sache::N,vec,ássje
2239,Sache::N,vec,ášši
2240,Sache::N,vec,äšši
2241,Sache::N,vec,ä´šš
2242,Sache::N,vec,ве̄шш
2243,Rand::N,kraj,raedtie
2244,Rand::N,kraj,rabdda
2245,Rand::N,kraj,ravda
2246,Rand::N,kraj,robdâ
2247,Rand::N,kraj,čårr
2248,Rand::N,kraj,ruõbdd
2249,Rand::N,kraj,рӯммт
2250,Rand::N,kraj,ре̄ввьн
2251,Rand::N,okraj,raedtie
2252,Rand::N,okraj,rabdda
2253,Rand::N,okraj,ravda
2254,Rand::N,okraj,robdâ
2255,Rand::N,okraj,čårr
2256,Rand::N,okraj,ruõbdd
2257,Rand::N,okraj,рӯммт
2258,Rand::N,okraj,ре̄ввьн
2259,Kante::N,hrana,raedtie
2260,Kante::N,hrana,rabdda
2261,Kante::N,hrana,ravda
2262,Kante::N,hrana,robdâ
2263,Kante::N,hrana,å´rdd
2264,Kante::N,hrana,ruõbdd
2265,Kante::N,hrana,рӯммт
2266,Kante::N,hrana,ре̄ввьн
2267,Ecke::N,roh,roene
2268,Ecke::N,roh,kråane
2269,Ecke::N,roh,náhpo
2270,Ecke::N,roh,nusske
2271,Ecke::N,roh,nurki
2272,Ecke::N,roh,čiehka
2273,Ecke::N,roh,čiehâ
2274,Ecke::N,roh,čiõkk
2275,Ecke::N,roh,suåp'p
2276,Ecke::N,roh,уггл
2277,Spitze::N,hrot,gietjie
2278,Spitze::N,hrot,snjuhtje
2279,Spitze::N,hrot,gihttje
2280,Spitze::N,hrot,geahči
2281,Spitze::N,hrot,picci
2282,Spitze::N,hrot,keeči
2283,Spitze::N,hrot,ǩie´čč
2284,Spitze::N,hrot,кя̄женч
2285,Spitze::N,špička,gietjie
2286,Spitze::N,špička,snjuhtje
2287,Spitze::N,špička,gihttje
2288,Spitze::N,špička,geahči
2289,Spitze::N,špička,picci
2290,Spitze::N,špička,keeči
2291,Spitze::N,špička,ǩie´čč
2292,Spitze::N,špička,кя̄женч
2293,Ende::N,koniec,gietjie
2294,Ende::N,koniec,giehtje
2295,Ende::N,koniec,geahči
2296,Ende::N,koniec,keeči
2297,Ende::N,koniec,puäš'š
2298,Ende::N,koniec,ке̄джь
2299,Loch::N,diera,raejkie
2300,Loch::N,diera,rájgge
2301,Loch::N,diera,ráigi
2302,Loch::N,diera,räigi
2303,Loch::N,diera,loikk
2304,Loch::N,diera,râi´ǧǧ
2305,Loch::N,diera,ра̄ййк
2306,Winkel::N,kút,skaavhte
2307,Winkel::N,kút,tjiehka
2308,Winkel::N,kút,soahppa
2309,Winkel::N,kút,čiehka
2310,Winkel::N,kút,sogge
2311,Winkel::N,kút,suåp'p
2312,Winkel::N,kút,уггл
2313,Muster::N,vzor,goere
2314,Muster::N,vzor,girjja
2315,Muster::N,vzor,girjjit
2316,Muster::N,vzor,kovos
2317,Muster::N,vzor,кыррьй
2318,Muster::N,vzor,кырьйнесс
2319,Muster::N,vzorka,goere
2320,Muster::N,vzorka,girjja
2321,Muster::N,vzorka,girjjit
2322,Muster::N,vzorka,kovos
2323,Muster::N,vzorka,кыррьй
2324,Muster::N,vzorka,кырьйнесс
2325,Größe::N,veľkosť,ståaroe
2326,Größe::N,veľkosť,stuorrudahka
2327,Größe::N,veľkosť,stūrrodat
2328,Größe::N,veľkosť,mahtodat
2329,Größe::N,veľkosť,allodat
2330,Größe::N,veľkosť,stuá'ṛudâh
2331,Größe::N,veľkosť,роаӈӈьк
2332,Länge::N,dĺžka,gåhkoe
2333,Länge::N,dĺžka,guhkkudahka
2334,Länge::N,dĺžka,guhkkodat
2335,Länge::N,dĺžka,kukkodâh
2336,Länge::N,dĺžka,õllâdvuõtt
2337,Länge::N,dĺžka,куххьквӯдт
2338,Höhe::N,výška,jalloe
2339,Höhe::N,výška,jalladahke
2340,Höhe::N,výška,alludahka
2341,Höhe::N,výška,allatvuohta
2342,Höhe::N,výška,allodat
2343,Höhe::N,výška,aḷodâh
2344,Höhe::N,výška,âlladvuõtt
2345,Höhe::N,výška,э̄ллвӯдт
2346,Gewicht::N,váha,leavloe
2347,Gewicht::N,váha,dædda
2348,Gewicht::N,váha,låssudahka
2349,Gewicht::N,váha,deaddu
2350,Gewicht::N,váha,tiäd'du
2351,Gewicht::N,váha,teäd'd
2352,Gewicht::N,váha,тя̄ннт
2353,Gewicht::N,váha,вӣссь
2354,Menge::N,množstvo,mierie
2355,Menge::N,množstvo,ållo
2356,Menge::N,množstvo,mearri
2357,Menge::N,množstvo,doahkki
2358,Menge::N,množstvo,meeṛi
2359,Menge::N,množstvo,tukk
2360,Menge::N,množstvo,mie´rr
2361,Menge::N,množstvo,туххк
2362,Menge::N,množstvo,ла̄ннҍт
2363,Haufen::N,hŕba,deava
2364,Haufen::N,hŕba,håevkie
2365,Haufen::N,hŕba,hårre
2366,Haufen::N,hŕba,látna
2367,Haufen::N,hŕba,laaṇâ
2368,Haufen::N,hŕba,laađđ
2369,Haufen::N,hŕba,поанн
2370,Reihe::N,rad,raajroe
2371,Reihe::N,rad,rájddo
2372,Reihe::N,rad,gurgadas
2373,Reihe::N,rad,kuáḷus
2374,Reihe::N,rad,riâd'd
2375,Reihe::N,rad,по̄ллт
2376,Boot::N,čln,vïnhtse
2377,Boot::N,čln,vanás
2378,Boot::N,čln,vanntsa
2379,Boot::N,čln,fanas
2380,Boot::N,čln,voonâs
2381,Boot::N,čln,käärbis
2382,Boot::N,čln,võõnâs
2383,Boot::N,čln,вэнс
2384,Ruder::N,veslo,aajroe
2385,Ruder::N,veslo,ájrro
2386,Ruder::N,veslo,áiru
2387,Ruder::N,veslo,áiru
2388,Ruder::N,veslo,äirr
2389,Ruder::N,veslo,а̄ррьй
2390,Schlitten::N,sane,slærra
2391,Schlitten::N,sane,tjïelhke
2392,Schlitten::N,sane,gieris
2393,Schlitten::N,sane,tjielkká
2394,Schlitten::N,sane,gielká
2395,Schlitten::N,sane,kiäl'kká
2396,Schlitten::N,sane,saan
2397,Schlitten::N,sane,ǩeâlkk
2398,Schlitten::N,sane,со̄а̄н
2399,Ski::N,lyža,treavka
2400,Ski::N,lyža,sabek
2401,Ski::N,lyža,sabet
2402,Ski::N,lyža,saaveeh
2403,Ski::N,lyža,koolâs
2404,Ski::N,lyža,коаллас
2405,Ski::N,lyža,са̄вехь
2406,Lagerfeuer::N,táborák,dålle
2407,Lagerfeuer::N,táborák,sajijdållå
2408,Lagerfeuer::N,táborák,dolla
2409,Lagerfeuer::N,táborák,tullâ
2410,Lagerfeuer::N,táborák,toll
2411,Lagerfeuer::N,táborák,то̄лл
2412,Last::N,ťarcha,maajsoe
2413,Last::N,ťarcha,noade
2414,Last::N,ťarcha,guorbmi
2415,Last::N,ťarcha,kye'rmi
2416,Last::N,ťarcha,nue´đđ
2417,Last::N,ťarcha,kue´rmm
2418,Last::N,ťarcha,нуэдът
2419,Last::N,bremeno,maajsoe
2420,Last::N,bremeno,noade
2421,Last::N,bremeno,guorbmi
2422,Last::N,bremeno,kye'rmi
2423,Last::N,bremeno,nue´đđ
2424,Last::N,bremeno,kue´rmm
2425,Last::N,bremeno,нуэдът
2426,Gang::N,chôdza,vaedtseme
2427,Gang::N,chôdza,mannulahka
2428,Gang::N,chôdza,johtu
2429,Gang::N,chôdza,jotteem
2430,Gang::N,chôdza,joto
2431,Gang::N,chôdza,jäl'lmõš
2432,Gang::N,chôdza,ёадтмушш
2433,Gang::N,chôdza,ёадтҌмушш
2434,Schritt::N,krok,sïlle
2435,Schritt::N,krok,lávkke
2436,Schritt::N,krok,lávki
2437,Schritt::N,krok,lävkki
2438,Schritt::N,krok,läu´ǩǩ
2439,Schritt::N,krok,ла̄ффьк
2440,Norden::N,sever,noerhte
2441,Norden::N,sever,nuortta
2442,Norden::N,sever,davvi
2443,Norden::N,sever,taṿe
2444,Norden::N,sever,tâ´vv
2445,Norden::N,sever,таввял
2446,Süden::N,juh,åarjel
2447,Süden::N,juh,oarjje
2448,Süden::N,juh,lulli
2449,Süden::N,juh,mäddi
2450,Süden::N,juh,kesipieg'gâ
2451,Süden::N,juh,saujj
2452,Süden::N,juh,со̄а̄ййв
2453,Westen::N,západ,jillie
2454,Westen::N,západ,alle
2455,Westen::N,západ,oarji
2456,Westen::N,západ,uár'ji
2457,Westen::N,západ,viõstâr
2458,Westen::N,západ,вуэрьял
2459,Osten::N,východ,luvlie
2460,Osten::N,východ,lulle
2461,Osten::N,východ,nuorta
2462,Osten::N,východ,nuor'ttâ
2463,Osten::N,východ,nuõrti
2464,Osten::N,východ,нуҏҏьт
2465,Holz::N,drevo,moere
2466,Holz::N,drevo,muorra
2467,Holz::N,drevo,muorra
2468,Holz::N,drevo,muoṛâ
2469,Holz::N,drevo,muõrr
2470,Holz::N,drevo,мӯрр
2471,Brett::N,doska,fealloe
2472,Brett::N,doska,fiello
2473,Brett::N,doska,lávdi
2474,Brett::N,doska,lyev'di
2475,Brett::N,doska,lu´vdd
2476,Brett::N,doska,лаййт
2477,Platte::N,doska,spaagkoe
2478,Platte::N,doska,skierro
2479,Platte::N,doska,skearru
2480,Platte::N,doska,ráptu
2481,Platte::N,doska,ка̄ррьт
2482,Platte::N,platňa,spaagkoe
2483,Platte::N,platňa,skierro
2484,Platte::N,platňa,skearru
2485,Platte::N,platňa,ráptu
2486,Platte::N,platňa,ка̄ррьт
2487,Stütze::N,opora,dovtege
2488,Stütze::N,opora,dåarjege
2489,Stütze::N,opora,tsagge
2490,Stütze::N,opora,nihta
2491,Stütze::N,opora,duvdda
2492,Stütze::N,opora,caggi
2493,Stütze::N,opora,cagge
2494,Stütze::N,opora,cõgldõk
2495,Stütze::N,opora,стуэлльп
2496,Stange::N,tyč,staavra
2497,Stange::N,tyč,stággo
2498,Stange::N,tyč,hålggå
2499,Stange::N,tyč,stávrá
2500,Stange::N,tyč,stággu
2501,Stange::N,tyč,čuálgui
2502,Stange::N,tyč,kaŋgg
2503,Stange::N,tyč,кэ̄ллт
2504,Stange::N,tyč,пе̄лльк
2505,Stock::N,palica,galte
2506,Stock::N,palica,klåbpoe
2507,Stock::N,palica,soabbe
2508,Stock::N,palica,soabbi
2509,Stock::N,palica,suáb'bi
2510,Stock::N,palica,suä´b'b
2511,Stock::N,palica,суэммьп
2512,Stab::N,palica,klaahka
2513,Stab::N,palica,soabbe
2514,Stab::N,palica,soabbi
2515,Stab::N,palica,suáb'bi
2516,Stab::N,palica,suä´b'b
2517,Stab::N,palica,суэммьп
2518,Rohr::N,rúra,gïrse
2519,Rohr::N,rúra,båhttså
2520,Rohr::N,rúra,bohcci
2521,Rohr::N,rúra,poccee
2522,Rohr::N,rúra,puu´lčiǩ
2523,Rohr::N,rúra,туррьп
2524,Haus::N,dom,ståapoe
2525,Haus::N,dom,goahte
2526,Haus::N,dom,stohpu
2527,Haus::N,dom,tááḷu
2528,Haus::N,dom,tääll
2529,Haus::N,dom,пэ̄ҏҏт
2530,Heim::N,domov,hïejme
2531,Heim::N,domov,viesso
2532,Heim::N,domov,ruoktu
2533,Heim::N,domov,päikki
2534,Heim::N,domov,päi´ǩǩ
2535,Heim::N,domov,пэ̄ҏҏт
2536,Ofen::N,pec,vuebnie
2537,Ofen::N,pec,vuodná
2538,Ofen::N,pec,vuobnne
2539,Ofen::N,pec,uvdna
2540,Ofen::N,pec,uvnâ
2541,Ofen::N,pec,ǩiiuǥân
2542,Ofen::N,pec,пе̄ххц
2543,Ofen::N,pec,кыввкан
2544,Ofen::N,kachle,vuebnie
2545,Ofen::N,kachle,vuodná
2546,Ofen::N,kachle,vuobnne
2547,Ofen::N,kachle,uvdna
2548,Ofen::N,kachle,uvnâ
2549,Ofen::N,kachle,ǩiiuǥân
2550,Ofen::N,kachle,пе̄ххц
2551,Ofen::N,kachle,кыввкан
2552,Fußboden::N,dlážka,guelpie
2553,Fußboden::N,dlážka,guolbbe
2554,Fußboden::N,dlážka,láhtti
2555,Fußboden::N,dlážka,šalde
2556,Fußboden::N,dlážka,šâ´ldd
2557,Fußboden::N,dlážka,шалльт
2558,Fußboden::N,podlaha,guelpie
2559,Fußboden::N,podlaha,guolbbe
2560,Fußboden::N,podlaha,láhtti
2561,Fußboden::N,podlaha,šalde
2562,Fußboden::N,podlaha,šâ´ldd
2563,Fußboden::N,podlaha,шалльт
2564,Tisch::N,stôl,buertie
2565,Tisch::N,stôl,bievdde
2566,Tisch::N,stôl,beavdi
2567,Tisch::N,stôl,pevdi
2568,Tisch::N,stôl,på´rdd
2569,Tisch::N,stôl,stue´ll
2570,Tisch::N,stôl,туэлль
2571,Stuhl::N,stolička,stovle
2572,Stuhl::N,stolička,ståvllå
2573,Stuhl::N,stolička,stuollu
2574,Stuhl::N,stolička,stovli
2575,Stuhl::N,stolička,stuu´l
2576,Stuhl::N,stolička,стула
2577,Wiege::N,kolíska,gïerhkeme
2578,Wiege::N,kolíska,vuoggo
2579,Wiege::N,kolíska,geaŧŧu
2580,Wiege::N,kolíska,geaktu
2581,Wiege::N,kolíska,gietkka
2582,Wiege::N,kolíska,kiäh'tu
2583,Wiege::N,kolíska,vogga
2584,Wiege::N,kolíska,кӣткэм
2585,Bett::N,lôžko,seangkoe
2586,Bett::N,lôžko,sæŋŋga
2587,Bett::N,lôžko,seaŋga
2588,Bett::N,lôžko,seŋgâ
2589,Bett::N,lôžko,sââ´jj
2590,Bett::N,lôžko,вуэдтӭмсайй
2591,Bett::N,posteľ,seangkoe
2592,Bett::N,posteľ,sæŋŋga
2593,Bett::N,posteľ,seaŋga
2594,Bett::N,posteľ,seŋgâ
2595,Bett::N,posteľ,sââ´jj
