,Concept_ID,mrj,kk
734,dunkel::A,пӹцкемӹш,қараңғы
735,schwarz::A,шим,қара
736,weiß::A,ош,ақ
737,weiß::A,ошы,ақ
738,rot::A,якшаргы,қызыл
739,gelb::A,сар,сары
740,gelb::A,сары,сары
741,blau::A,симсӹ,көк
742,grün::A,ыжар,жасыл
743,grau::A,луды,бозамық
744,bunt::A,ала,алабажак
745,billig::A,шулдаш,арзан
746,teuer::A,шергӹ,бағалы
747,teuer::A,шергӓкӓн,бағалы
748,wertvoll::A,ӓкӓн,құнды
749,wertvoll::A,ӓкӓн,қымбат
750,blind::A,слöпöй,көзсіз
751,blind::A,слöпöй,көр
752,blind::A,слöпöй,көр_соқыр
753,blind::A,сльöпöй,көзсіз
754,blind::A,сльöпöй,көр
755,blind::A,сльöпöй,көр_соқыр
756,taub::A,тӱтӱк,керең
757,taub::A,тӱтӱк,саңырау
758,kräftig::A,виӓн,қуатты
759,kräftig::A,виӓн,қарымды
760,stark::A,виӓн,білекті
761,schwach::A,шава,әлсіз
762,schwach::A,шава,күшсіз
763,schwach::A,шава,қайратсыз
764,schwach::A,лӹпкӓ,әлсіз
765,schwach::A,лӹпкӓ,күшсіз
766,schwach::A,лӹпкӓ,қайратсыз
767,schwach::A,слабка,әлсіз
768,schwach::A,слабка,күшсіз
769,schwach::A,слабка,қайратсыз
770,fett::A,таза,семіз
771,schlank::A,яштака,ашаң
772,hübsch::A,сӹлнӹ,ажарлы
773,hübsch::A,сӹлнӹ,шырайлы
774,hübsch::A,олмыдшы,ажарлы
775,hübsch::A,олмыдшы,шырайлы
776,böse::A,шӹдӓн,өш
777,böse::A,шӹдӓн,сұм
778,böse::A,шӹдӓн,жауыз
779,dumm::A,окмак,көкми
780,dumm::A,окмак,ақымақ
781,dumm::A,окмак,миы жоқ
782,faul::A,ялахай,жалқау
783,faul::A,ялахай,еріншек
784,fleißig::A,пӓшам яратышы,ұқыпты
785,geizig::A,шык,сараң
786,klug::A,ышан,жетік
787,klug::A,ышан,ақылды
788,geschickt::A,мастар,шебер
789,lieb::A,тыри,абзал
790,lieb::A,тыри,айналайын
791,lustig::A,мындыр,көңілді
792,lustig::A,сусу,көңілді
793,sanft::A,йӹвӹжӓ,жуас
794,hungrig::A,шужышы,аш
795,krank::A,церлӹ,кеселді
796,krank::A,хворой,кеселді
797,nackt::A,цӓрӓ,жалаңаш
798,traurig::A,сы́лыкан,қапа
799,traurig::A,кымы́лдымы,қапа
800,lebendig::A,живой,тірі
801,lebendig::A,живой,жанды
802,gut::A,яжо,жақсы
803,schlecht::A,уда,жаман
804,schlecht::A,худа,жаман
805,richtig::A,вургамла,дұрыс
806,schlimm::A,йӹрнык,жаман
807,wahr::A,настоящий,нағыз
808,wahr::A,настояшый,нағыз
809,alt::A,шонгы,ескі
810,neu::A,у,жаңа
811,ehemalig::A,тошты,өткен
812,ehemalig::A,тошты,бұрынғы
813,alt[Lebewesen]::A,ӹлалшӹ,кексе
814,jung::A,нöргӹ,науша
815,jung::A,молода,науша
816,arm::A,укеӓн,кедей
817,arm::A,укеӓн,дәулетсіз
818,reich::A,паян,малды
819,reich::A,пурлыкан,малды
820,bekannt::A,палӹмӹ,таныс
821,bekannt::A,палӹмӹ,көзтаныс
822,berühmt::A,лӹмлы,атақты
823,fremd::A,эдемӹн,бөтен
824,verschieden::A,тӹрлӹ,түрлі
825,nah::A,лишӹл,жуық
826,nah::A,лишӹл,етене
827,fern::A,мӹндӹр,алыс
828,fern::A,мӹндӹр,алыстағы
829,linker::A,шалахай,сол
830,linker::A,шалахай,солшыл
831,rechter::A,вургамла,оң
832,anderer::A,вес,өзге
833,anderer::A,вес,былайғы
834,anderer::A,весӹ,өзге
835,anderer::A,весӹ,былайғы
836,erster::A,икшӹ,алғашқы
837,erster::A,икӹмшӹ,алғашқы
838,zweiter::A,кокшы,екінші
839,dritter::A,кымшы,үшінші
840,letzter::A,остатка,артқы
841,letzter::A,остатка,кейінгі
842,allein::ADV,иктӹ,серіксіз
843,allein::ADV,иктӹт,серіксіз
844,auf einmal::ADV,тöрöк,бірден
845,zusammen::ADV,икараш,бірлесіп
846,zusammen::ADV,цымырын,бірлесіп
847,lange::ADV,кужын,ұзақ
848,plötzlich::ADV,трӱк,кенет
849,sofort::ADV,полт,әне-міне дегенше
850,sofort::ADV,тöрöк,әне-міне дегенше
851,sofort::ADV,тӹшӓкок,әне-міне дегенше
852,später::ADV,вара,артынан
853,heute::ADV,тагачы,бүгін
854,morgen::ADV,иргод,ертең
855,morgen::ADV,иргодым,ертең
856,bald::ADV,чӹнь,тез
857,bald::ADV,вӓшке,тез
858,bald::ADV,выртышты,тез
859,dann::ADV,пакыла,онан соң
860,dann::ADV,пакыла,сонан соң
861,gestern::ADV,тенгечӹ,кеше
862,einst::ADV,икӓнӓ,бірде
863,einst::ADV,икӓнӓ,бір кезде
864,damals::ADV,тӹнӓм,анада
865,danach::ADV,пакыла,онан соң
866,danach::ADV,пакыла,сонан соң
867,vorher::ADV,перви,бұрын
868,zuerst::ADV,андак,әуелі
869,zuerst::ADV,андак,алдымен
870,einmal::ADV,гӓнӓк,бір жолы
871,einmal::ADV,гӓнӓ,бір жолы
872,manchmal::ADV,кынамжы,кейде
873,oft::ADV,чӹчкӹдӹн,ылғи
874,immer::ADV,со,өнебойы
875,immer::ADV,соок,өнебойы
876,niemals::ADV,нинам,ешуақытта
877,niemals::ADV,нигынам,ешуақытта
878,niemals::ADV,нигынамат,ешуақытта
879,hier::ADV,тиштӹ,бұнда
880,hier::ADV,тиштӹ,осында
881,hierhin::ADV,тишкӹ,бермен
882,von hier::ADV,тишец,бер жақтан
883,von hier::ADV,тишецӹн,бер жақтан
884,dort::ADV,тӹштӹ,анда
885,dorthin::ADV,тӹшкӹ,әрі
886,dorthin::ADV,тӹшкӹлӓ,әрі
887,geradeaus::ADV,вик,тура
888,geradeaus::ADV,тура,тура
889,vorwärts::ADV,анзыкы,ілгері
890,rückwärts::ADV,мӹнгеш,артқа
891,zurück::ADV,мӹнгеш,кейін қарай
892,unten::ADV,ӱлнӹ,төменде
893,unten::ADV,лӹвӓлнӹ,төменде
894,hinab::ADV,ӱлӹкӹ,астына
895,hinab::ADV,ӱлӹкӹ,төмен
896,hinab::ADV,лӹвӓкӹ,астына
897,hinab::ADV,лӹвӓкӹ,төмен
898,oben::ADV,вӹлнӹ,жоғарыда
899,hinauf::ADV,кӱшкӹлӓ,өрге
900,hinauf::ADV,кӱш,өрге
901,überall::ADV,йӹлт,әрқайда
902,überall::ADV,цилӓ вӓре,әрқайда
903,nicht::ADV,уке,емес
904,ein wenig::ADV,изиш,азырақ
905,ein wenig::ADV,изиш,аздаған
906,ein wenig::ADV,изиш,азғантай
907,ein wenig::ADV,иклаштык,азырақ
908,ein wenig::ADV,иклаштык,аздаған
909,ein wenig::ADV,иклаштык,азғантай
910,kaum::ADV,цылик,зорға
911,kaum::ADV,чучок-чучок,зорға
912,sehr::ADV,чоте,орасан
913,so::ADV,тенге,бұлай
914,so::ADV,тенге,былайша
915,so::ADV,тенгелӓ,бұлай
916,so::ADV,тенгелӓ,былайша
917,noch::ADV,мол,әлі
918,noch::ADV,моло,әлі
919,nur::ADV,веле,ғана
920,schon::ADV,уже,түге
921,schon::ADV,ӹнде,түге
922,wieder::ADV,уэш,жаңа
923,wieder::ADV,уэш,қайта
924,wieder::ADV,уэш,жаңадан
925,vergebens::ADV,зря,бекер
926,vergebens::ADV,ӹзрӓ,бекер
927,vergebens::ADV,ӹзӹрӓ,бекер
928,vor::PRP,анзыц,алды
929,vor::PRP,анзыцын,алды
930,hinter::PRP,шайылан,артынан
931,hinter::PRP,шайылный,артынан
932,unter::PRP,лӹвӓкӹ,түп
933,unter::PRP,лӹвӓкӹ,маңында
934,durch::PRP,вашт,арқылы
935,neben::PRP,сага,іргеде
936,neben::PRP,сага,жанында
937,zwischen::PRP,лош,арада
938,zwischen::PRP,лошкы,арада
939,wegen::PRP,мычыц,үшін
940,dies::PRN,тидӹ,бұ
941,dies::PRN,тидӹ,осы
942,dies::PRN,ти,бұ
943,dies::PRN,ти,осы
944,das::PRN,тидӹ,сол
945,das::PRN,ти,сол
946,alles::PRN,цилӓ,дүйім
947,alles::PRN,цилӓ,күллі
948,ich::PRN,мый,мен
949,du::PRN,тӹнь,сен
950,er::PRN,тӹдӹ,ол
951,wir::PRN,мӓ,біз
952,ihr::PRN,вӓ,сіз
953,sie::PRN,нӹнӹ,олар
954,was::FPRN,ма,не
955,wer::FPRN,кӱ,кім
956,wo::FADV,кышан,кәні
957,wo::FADV,кышан,қайда
958,wo::FADV,кыштакен,кәні
959,wo::FADV,кыштакен,қайда
960,wohin::FADV,кышкы,қайда
961,wie::FADV,кыце,калай
962,warum::FADV,малын,неғып
963,wieviel::FNUM,кынар,неше
964,wieviel::FNUM,кынар,қанша
965,wieviel::FNUM,кынары,неше
966,wieviel::FNUM,кынары,қанша
967,wieviel::FNUM,кынаркы,неше
968,wieviel::FNUM,кынаркы,қанша
969,eins::NUM,иктӹ,бір
970,eins::NUM,иктӹт,бір
971,zwei::NUM,кок,екі
972,zwei::NUM,кокты,екі
973,drei::NUM,кым,үш
974,drei::NUM,кымыт,үш
975,vier::NUM,нӹл,төрт
976,fünf::NUM,вӹц,бес
977,sechs::NUM,куд,алты
978,sechs::NUM,кудытмозн,алты
979,sieben::NUM,шӹм,жеті
980,sieben::NUM,шӹмӹт,жеті
981,acht::NUM,кӓндӓкш,сегіз
982,acht::NUM,кӓндӓкшӹ,сегіз
983,neun::NUM,ӹндекшшӱдӹ,тоғыз
984,zehn::NUM,лу,он
985,elf::NUM,луатик,он бір
986,elf::NUM,луатиктӹ,он бір
987,zwölf::NUM,луаткок,он екі
988,zwölf::NUM,луаткокты,он екі
989,zwanzig::NUM,коклы,жиырма
990,dreißig::NUM,кымлы,отыз
991,vierzig::NUM,нӹллӹ,қырық
992,fünfzig::NUM,вӹцлӹ,елу
993,sechzig::NUM,кудлу,алпыс
994,siebzig::NUM,шӹмлу,жетпіс
995,achtzig::NUM,кӓндӓкшлу,сексен
996,neunzig::NUM,ӹндекшлу,тоқсан
997,hundert::NUM,шӱдӹ,жүз
998,tausend::NUM,тӹжем,мың
999,und::CNJ,дöн,та
1000,oder::CNJ,льывы,әлде
1001,oder::CNJ,льывы,немесе
1002,stehen::V,шалшаг,тұру
1003,sitzen::V,шӹнзӓш,отыру
1004,liegen::V,киӓш,жату
1005,hängen::V,кечӓш,ілу
1006,werden::V,шагалаш,болу
1007,werden::V,шагалаш,түрегелу
1008,passieren::V,ӹштӓ́лтӓш,болу
1009,beginnen::V,тӹнгӓлӓлтӓш,басталу
1010,enden::V,пӹтӓш,ада болу
1011,wechseln::V,весемӓш,құбылу
1012,wechseln::V,весемӓш,өзгеру
1013,wechseln::V,весемӓлтӓш,құбылу
1014,wechseln::V,весемӓлтӓш,өзгеру
1015,aufgehen[Sonne]::V,авараш,шығу
1016,untergehen[Sonne]::V,шӹ́нзӓш,батыру
1017,scheinen[Sonne]::V,сотемдӓрӓш,жылтырау
1018,donnern::V,хӹдӹртӓш,күркіреу
1019,wehen::V,ӹфӹлӓш,огып тур
1020,strömen::V,йогащ,сорғалау
1021,fließen::V,йогащ,ағу
1022,sich drehen::V,пöрдӓш,айналу
1023,schwanken::V,лыпшалташ,толықсу
1024,schwingen::V,кӓчӓйӓш,тербелу
1025,fallen::V,кенвазаш,құлау
1026,fallen::V,кенвазаш,жығылу
1027,fallen::V,кенвазаш,төмендеу
1028,fallen::V,шынгалташ,құлау
1029,fallen::V,шынгалташ,жығылу
1030,fallen::V,шынгалташ,төмендеу
1031,brennen::V,йылаш,жану
1032,rauchen::V,шыпшаш,түтету
1033,regnen::V,юраш,жауу
1034,gefrieren::V,гӓш,мұздай қату
1035,gefrieren::V,гӓш,мұз боп қату
1036,gefrieren::V,кӹлмаш,мұздай қату
1037,gefrieren::V,кӹлмаш,мұз боп қату
1038,tauen::V,шылаш,жібу
1039,schmelzen::V,шӹрӓнӓш,еру
1040,trocknen::V,кошкаш,курау
1041,sieden::V,шолаш,қайнау
1042,faulen::V,шӱӓш,иістену
1043,verfaulen::V,йӓнгӓрӓлтӓш,шіру
1044,reißen::V,кышкедӓлтӓш,жыртылу
1045,versinken::V,ва́лаш,малтығу
1046,vergehen::V,эртӓш,өту
1047,erscheinen::V,каяш,көріну
1048,erscheinen::V,каяш,көрініп қалу
1049,verschwinden::V,ямаш,ғайып_болу
1050,sinken::V,пычаш,ылдилау
1051,sinken::V,пычаш,төмендеу
1052,abnehmen::V,чӹдемӓш,кемітілу
1053,abnehmen::V,кöтӹргӓш,кемітілу
1054,zunehmen::V,когоэмӓш,көбею
1055,steigen::V,лӱлта́лташ,қобу
1056,steigen::V,лӱлта́лташ,көтерілу
1057,steigen::V,лӱлта́лташ,жоғарылау
1058,wachsen::V,кушкаш,өсу
1059,glänzen::V,йӹлгӹжӓш,жалтырау
1060,funkeln::V,валгалташ,жарқырау
1061,funkeln::V,валгалташ,нұрлану
1062,funkeln::V,валгалташ,жылтылдау
1063,lärmen::V,юкланаш,шулау
1064,lärmen::V,юкланаш,шуылдау
1065,läuten::V,цоргаш,қоңыраулату
1066,klingeln::V,цоргаш,дыңғырлау
1067,klirren::V,цонгырталгаш,дыңылдату
1068,brausen::V,ышдымыла́наш,тасу
1069,rauschen::V,шу́жгаш,сусылдау
1070,rauschen::V,шу́жгаш,сыбдырлау
1071,klingen::V,йо́нгаш,дыбыс шығару
1072,bellen::V,опташ,үру
1073,heulen::V,урмыжаш,ұлу
1074,blasen::V,ӹфӹлӓш,үру
1075,pfeifen::V,ши́шкаш,ысқыру
1076,schreien::V,уташ,шыңғыру
1077,schreien::V,уташ,айғайлау
1078,schreien::V,уташ,байбайлау
1079,schreien::V,уташ,бажалақтау
1080,schreien::V,саслаш,шыңғыру
1081,schreien::V,саслаш,айғайлау
1082,schreien::V,саслаш,байбайлау
1083,schreien::V,саслаш,бажалақтау
1084,schreien::V,варгынзаш,шыңғыру
1085,schreien::V,варгынзаш,айғайлау
1086,schreien::V,варгынзаш,байбайлау
1087,schreien::V,варгынзаш,бажалақтау
1088,stöhnen::V,ӹнгӹрӓш,ыңырсу
1089,stöhnen::V,ӹнгӹрӓш,ыңкылдау
1090,zittern::V,цӹтӹрӓш,қалш
1091,zittern::V,цӹтӹрӓш,қалшылдату
1092,leben::V,ӹлӓш,жасау
1093,leben::V,ӹлӓш,күнелту
1094,leben::V,ӹлӓш,күн көру
1095,leben::V,ӹлӓш,тіршілік ету
1096,geboren werden::V,шачаш,туу
1097,atmen::V,шӱлӓш,дем алу
1098,atmen::V,шӱлӓш,ауа жұту
1099,trinken::V,йӱӓш,ішу
1100,trinken::V,йӱӓш,ұрттау
1101,essen::V,качкаш,жеу
1102,essen::V,качкаш,тамақтану
1103,schlucken::V,нелӓш,жұту
1104,müde werden::V,янгылаш,болдыру
1105,einschlafen::V,амален кеӓш,үйыктап калу
1106,schlafen::V,амалаш,ұйықтау
1107,aufwachen::V,понгыжалташ,ояну
1108,aufstehen::V,кӹньӹл шагалаш,ояну
1109,sich erholen::V,кӓнаш,тынығу
1110,krank werden::V,церлӓнен вазаш,кеселдену
1111,krank werden::V,церлӓнен вазаш,сырқаттану
1112,krank werden::V,церлӓнен вазаш,ауырып қалу
1113,krank werden::V,церлӓнен вазаш,ауыра бастау
1114,krank werden::V,церлӓнен вазаш,кеселге ұшырау
1115,krank werden::V,церлӓнен вазаш,сырқаттанып қалу
1116,krank sein::V,церлӓнӓш,ауыру
1117,krank sein::V,церлӓнӓш,сырқаттану
1118,krank sein::V,ясланаш,ауыру
1119,krank sein::V,ясланаш,сырқаттану
1120,krank sein::V,ясыланаш,ауыру
1121,krank sein::V,ясыланаш,сырқаттану
1122,schmerzen::V,каршташ,ауырады
1123,husten::V,кахыраш,жөтелу
1124,genesen::V,паремӓш,айығу
1125,genesen::V,тöрлӓнӓш,айығу
1126,sterben::V,вазын колаш,өлу
1127,sterben::V,вазын колаш,қайтыс
1128,sterben::V,вазын колаш,жантапсыру
1129,umkommen::V,пӹтӓш,өлу
1130,umkommen::V,пӹтӓш,қаза табу
1131,sich bewegen::V,кашташ,жылжу
1132,sich rühren::V,тӓрвӓнӓш,қыбырлау
1133,sich erheben::V,кӹньӹлӓш,тұру
1134,sich setzen::V,шӹнзӓш,отыру
1135,hinfallen::V,кенвазаш,жығылу
1136,hinfallen::V,шынгалташ,жығылу
1137,laufen::V,кашташ,жояу жүру
1138,schreiten::V,ашкедӓш,кадамдау
1139,spazierengehen::V,мадын кашташ,қыдыру
1140,eilen::V,вӓшкӓш,асығу
1141,eilen::V,вӓшкӓш,жеделдену
1142,eilen::V,вӓшкӓш,жедепдеу
1143,sich beeilen::V,вӓшкӓш,асығу
1144,sich beeilen::V,вӓшкӓш,жеделдену
1145,sich beeilen::V,талашаш,асығу
1146,sich beeilen::V,талашаш,жеделдену
1147,sausen::V,хойхаланаш,заулау
1148,sausen::V,хояш,заулау
1149,rennen::V,кыргыжаш,жүгіру
1150,springen::V,тӹршештӓш,секіру
1151,klettern::V,ку́заш,өрмелеп шығу
1152,schaukeln::V,лыпшалташ,тербелу
1153,kriechen::V,авалянаш,еңбектеу
1154,kriechen::V,ньыжиклӓш,еңбектеу
1155,schwimmen::V,илӓш,жүзу
1156,schwimmen::V,илӓш,малту
1157,schwimmen::V,илӓш,қалықтау
1158,tauchen::V,цымаш,сүңгу
1159,rudern::V,шуалташ,есу
1160,fahren::V,кеӓш,бару
1161,fliegen::V,чонгештӓш,ұшу
1162,gehen::V,кеӓш,бару
1163,weggehen::V,кеӓш,кету
1164,abfahren::V,кеӓш,жөнелу
1165,anhalten::V,цӓрнӓш,тоқтау
1166,hineingehen::V,пыраш,кіру
1167,eintreten::V,пыраш,ену
1168,kommen::V,толаш,жету
1169,ankommen::V,шоаш,келу
1170,zurückkommen::V,пöртӹлӓш,қайту
1171,bleiben::V,кодаш,қалу
1172,warten::V,вычаш,тосу
1173,erwarten::V,вычаш,күту
1174,suchen::V,кӹчӓлӓш,іздеу
1175,finden::V,моаш,табу
1176,versuchen::V,путаяш,талпыну
1177,versuchen::V,цацаш,талпыну
1178,vorbereiten::V,поспейӹктӓш,әзірлеу
1179,lieben::V,яраташ,сүю
1180,mögen::V,яраташ,жарату
1181,mögen::V,яраташ,жақсы_көру
1182,lachen::V,ваштылаш,күлу
1183,lachen::V,ваштылаш,күлісу
1184,rühren::V,тӓрвӓтӓш,көңілін бұзу
1185,weinen::V,мӓгӹрӓш,жылау
1186,schimpfen::V,свырседӓлӓш,ақырып-бақыру
1187,sich ärgern::V,шӹдешкӓш,ашулану
1188,sich fürchten::V,лӱдӓш,сескену
1189,fürchten::V,лӱдӓш,қауіптену
1190,fürchten::V,лӱдӓш,сақсыну
1191,fliehen::V,кыргыжаш,қашу
1192,fliehen::V,кыргыжаш,қашып кету
1193,flüchten::V,кыргыж шӹлӓш,қашу
1194,flüchten::V,кыргыж шӹлӓш,қашып кету
1195,sehen::V,ужаш,көру
1196,anschauen::V,анжалаш,назар салу
1197,ansehen::V,анжаш,тамашалау
1198,hören::V,колаш,есту
1199,zuhören::V,колышташ,тыңдау
1200,zuhören::V,колышташ,құлақ қою
1201,probieren::V,тотештӓш,тату
1202,probieren::V,тотештӓш,дәм тату
1203,probieren::V,подыл анжаш,тату
1204,probieren::V,подыл анжаш,дәм тату
1205,riechen::V,ӱпшӹнзӓш,иіскеу
1206,fühlen::V,шижӓш,сезу
1207,fühlen::V,шижӓш,сезіну
1208,scheinen::V,каяш,болып көріну
1209,zu sehen sein::V,каяш,көріну
1210,vernehmen::V,колын колташ,есту
1211,vernehmen::V,колын колташ,есітіп қалу
1212,frieren::V,кӹлмаш,тоңу
1213,frieren::V,кӹлмаш,жаурау
1214,frieren::V,тӹнгӹргӓш,тоңу
1215,frieren::V,тӹнгӹргӓш,жаурау
1216,tun::V,ӹштӓш,ету
1217,tun::V,ӹштӓш,істеу
1218,können::V,кердӓш,білу
1219,wollen::V,жалаяш,қалау
1220,anfangen::V,тӹнгӓлӓш,бастау
1221,beenden::V,пӹтӓрӓш,бітіру
1222,beenden::V,пӹтӓрӓш,адақтау
1223,beenden::V,пӹтӓрӓш,тамамдау
1224,beenden::V,пӹтӓрӓш,аяқтап шығу
1225,aufhören::V,цӓрнӓш,доғару
1226,gelingen::V,цӓш лиӓш,жолы түсу
1227,geraten::V,лиӓш,калу
1228,öffnen::V,пачаш,ашу
1229,öffnen::V,пачаш,ашып қою
1230,schließen::V,чӱчӓш,жабу
1231,stellen::V,шӹндӓш,қою
1232,stellen::V,шӹндӓш,қойдыру
1233,setzen::V,шӹндӓш,отырғызу
1234,legen::V,опташ,салу
1235,legen::V,опташ,калау
1236,legen::V,пиштӓш,салу
1237,legen::V,пиштӓш,калау
1238,berühren::V,тӹкӓлӓш,тию
1239,verbinden::V,пидӓш,байлап алу
1240,verbinden::V,пидӓш,сабақтастыру
1241,bedecken::V,леведӓш,бүркеу
1242,aufhängen::V,сӓкӓш,ілу
1243,aufhängen::V,сӓкӓш,асып қою
1244,anzünden::V,чӱктӓш,тұтату
1245,aufheben::V,кузыкташ,көтеру
1246,zurücklassen::V,кодаш,қалдыру
1247,verlieren::V,ямдаш,жоғалту
1248,fallen lassen::V,кенвацтараш,құлатып алу
1249,fallen lassen::V,кенвацтараш,қолдан түсіріп алу
1250,machen::V,ӹштӓш,ету
1251,machen::V,ӹштӓш,жасау
1252,machen::V,ӹштӓш,жасап шығару
1253,herstellen::V,йӓмдӹлӓш,жасап шығару
1254,bauen::V,ӹштӓш,тұрғызу
1255,reparieren::V,чиняш,оңдау
1256,reparieren::V,алалаш,оңдау
1257,verbessern::V,яжоэмден шӹндӓш,дұрыстау
1258,ändern::V,вашталташ,өзгерту
1259,graben::V,капаяш,үңгу
1260,beugen::V,лывырташ,буғу
1261,beugen::V,каклярташ,буғу
1262,biegen::V,лывырташ,ию
1263,biegen::V,лывырташ,майыстыру
1264,drehen::V,сӓрӓш,айналдыру
1265,drehen::V,сӓрӹкӓлӓш,айналдыру
1266,wenden::V,сӓрӓлӓш,екінші жағын айналдыру
1267,umdrehen::V,сӓрӓлӓш,бұру
1268,heben::V,лӱктӓш,көтеру
1269,hochheben::V,кузыкташ,жоғарылату
1270,hochheben::V,кузыкташ,көтеру
1271,ergreifen::V,хватяш,бас_салу
1272,ergreifen::V,хватяш,шап_беріп_ұстап_алу
1273,ergreifen::V,хватяш,шап_беру
1274,ergreifen::V,хватяш,шап_ете_түсу
1275,halten::V,кычаш,тұту
1276,halten::V,кычаш,ұстау
1277,drücken::V,темдӓш,басу
1278,schieben::V,шӹкӓш,итеру
1279,kratzen::V,нӹжӓш,қыру
1280,lecken::V,нылаш,жалау
1281,beißen::V,пыралаш,қабу
1282,beißen::V,пыралаш,тістеу
1283,beißen::V,пыралаш,қауып алу
1284,abreißen::V,кӹрӓш,үзу
1285,abreißen::V,кышкед нӓлӓш,үзу
1286,abschneiden::V,шулаш,қырқу
1287,abschneiden::V,лаштыклаш,қырқу
1288,binden::V,пидӓш,байланыстыру
1289,binden::V,пидӓш,байлап_алу
1290,binden::V,пидӓш,байластыру
1291,binden::V,пидӓш,байлау
1292,binden::V,пидӓш,буу
1293,binden::V,пидӓш,матау
1294,binden::V,пидӓш,сабақтастыру
1295,binden::V,пидӓш,ұштастыру
1296,stecken::V,шыралаш,сұғу
1297,brechen::V,тодылаш,сындыру
1298,brechen::V,пыдырташ,сындыру
1299,klopfen::V,рушткаш,қағу
1300,hauen::V,шелӹштӓш,соғу
1301,kleben::V,клейӓш,желімдеу
1302,reiben::V,нӹжӓш,үйкеу
1303,streichen::V,шӹрӓш,сүйкеу
1304,schleifen::V,шымаш,егеу
1305,schleifen::V,шымаш,қайрау
1306,schleifen::V,шымаш,егеулеу
1307,schneiden::V,пӹчкӓш,кесу
1308,rütteln::V,мыльгыкташ,қозғау
1309,rütteln::V,мыльгыкташ,жұлмалау
1310,schütteln::V,цӹтӹртӓш,дірілдету
1311,schütteln::V,цӹтӹртӓш,селкілдету
1312,schütteln::V,мыльгыкташ,дірілдету
1313,schütteln::V,мыльгыкташ,селкілдету
1314,schwenken::V,машыяш,бұлғау
1315,schwenken::V,машыяш,сермеу
1316,schütten::V,опталаш,құю
1317,füllen::V,темӓш,толтыру
1318,einwickeln::V,пӹтӹрӓ́лӓш,орау
1319,tragen::V,намалаш,алып жүру
1320,schleppen::V,шӹдӹрӓш,тарту
1321,ziehen::V,шыпшаш,тарту
1322,aufbewahren::V,перегӓш,сақтау
1323,werfen::V,кӹшкӓш,лақтыру
1324,fangen::V,кычаш,қармау
1325,fangen::V,кычаш,қағып алу
1326,packen::V,хватяш,шап беру
1327,packen::V,хватяш,шап ете түсу
1328,packen::V,хватяш,шап беріп ұстап алу
1329,verstecken::V,шӹлтӓш,тығу
1330,verstecken::V,шӹлтӓш,жасыру
1331,teilen::V,пайылаш,бөлу
1332,schicken::V,колташ,жіберу
1333,bringen::V,кандаш,әкелу
1334,bringen::V,кандаш,алып келу
1335,bekommen::V,лыкташ,алу
1336,erhalten::V,получаяш,алмақ
1337,nehmen::V,налаш,алу
1338,nehmen::V,налаш,алмақ
1339,wählen::V,айыраш,таңдау
1340,auswählen::V,айыраш,екшеу
1341,auswählen::V,айыраш,саралау
1342,auswählen::V,айыраш,сұрыптау
1343,auswählen::V,айыраш,сайлап алу
1344,bewahren::V,перегӓш,сақтау
1345,behindern::V,мешӓйӓш,оралғы болу
1346,verderben::V,портяш,бүлдіру
1347,beschädigen::V,шушырташ,бұзу
1348,zerbrechen::V,пыдырташ,уату
1349,zerreißen::V,кӹрӓш,жырту
1350,zerstören::V,шӓлӓтӓш,қирату
1351,zerstören::V,шӓлӓтӓш,талқандау
1352,verbrennen::V,йылаташ,өртеу
1353,verbrennen::V,йылаташ,жандыру
1354,verbrennen::V,йылаташ,өртеп жіберу
1355,verbrennen::V,йылаташ,жандырып жіберу
1356,verbrennen::V,йылалташ,өртеу
1357,verbrennen::V,йылалташ,жандыру
1358,verbrennen::V,йылалташ,өртеп жіберу
1359,verbrennen::V,йылалташ,жандырып жіберу
1360,geben::V,пуаш,беру
1361,reichen::V,пуаш,беру
1362,schenken::V,подараш,тарту
1363,versprechen::V,сöрӓш,уәде беру
1364,wünschen::V,жалаяш,тілеу
1365,loben::V,хваляш,мақтау
1366,loben::V,хваляш,дәріптеу
1367,küssen::V,шышшалаш,сүю
1368,wiegen::V,лӱнгӓлтӓш,тербеу
1369,zudecken::V,пиштӓш,бүркеу
1370,wecken::V,понгыжалтараш,ояту
1371,zeigen::V,анжыкташ,көрсету
1372,führen::V,видӓш,ерту
1373,führen::V,видӓш,жетектеу
1374,lehren::V,тымдаш,оқыту
1375,unterrichten::V,тымдаш,оқыту
1376,aufziehen::V,кушташ,бағу
1377,leiten::V,видӓш,басқару
1378,leiten::V,видӓш,жетекшілік ету
1379,leiten::V,вуйлаташ,басқару
1380,leiten::V,вуйлаташ,жетекшілік ету
1381,leiten::V,вуйлалташ,басқару
1382,leiten::V,вуйлалташ,жетекшілік ету
1383,antreiben::V,талаштараш,асықтыру
1384,lassen::V,-ыкт,-ткізу
1385,lassen::V,-ыкт,мәжбүр ету
1386,einladen::V,ӱжӓш,шақыру
1387,vereinigen::V,иктештӓш,біріктіру
1388,vereinigen::V,иктештӓш,біріктіріп қою
1389,besuchen::V,толаш,кіріп шығу
1390,besuchen::V,толаш,барып шығу
1391,treffen::V,вӓшлиӓш,кездесу
1392,treffen::V,вӓшлиӓлтӓш,кездесу
1393,sich versammeln::V,цымыргаш,топталу
1394,spielen::V,мадаш,ойнау
1395,singen::V,мыраш,сайрау
