,Concept_ID,os,is
751,schlecht::A,цауд,slæmur
752,schlecht::A,цауд,lélegur
753,richtig::A,раст,réttur
754,schlimm::A,ӕвзӕр,slæmur
755,wahr::A,ӕцӕг,sannur
756,alt::A,зӕронд,gamall
757,neu::A,ног,nýr
758,ehemalig::A,раздӕры,fyrrverandi
759,alt[Lebewesen]::A,ацӕргӕ,gamall
760,jung::A,ӕрыгон,ungur
761,arm::A,мӕгуыр,vesall
762,arm::A,мӕгуыр,fátækur
763,reich::A,хъӕздыг,ríkur
764,reich::A,хъӕздыг,auðugur
765,bekannt::A,зонгӕ,kunnugur
766,berühmt::A,номдзыд,frægur
767,fremd::A,æцæгæлон,framandi
768,fremd::A,æцæгæлон,ókunnugur
769,verschieden::A,æндæр æмæ æндæр,ýmis
770,verschieden::A,алы,ýmis
771,verschieden::A,алыхуызон,ýmis
772,nah::A,хӕстӕг,nálægur
773,fern::A,дард,fjarri
774,fern::A,дард,fjarlægur
775,fern::A,дӕрддаг,fjarri
776,fern::A,дӕрддаг,fjarlægur
777,linker::A,галиу,vinstri
778,rechter::A,рахиз,hægri
779,anderer::A,иннӕ,annar
780,anderer::A,ӕндӕр,annar
781,erster::A,фыццаг,fyrsti
782,erster::A,фыццӕгӕм,fyrsti
783,zweiter::A,дыккаг,annar
784,zweiter::A,дыккæгæм,annar
785,dritter::A,æртыккаг,þriðji
786,dritter::A,æртыккæгæм,þriðji
787,letzter::A,фӕстаг,síðasti
788,allein::ADV,иунæг,einn
789,allein::ADV,иунæг,aleinn
790,auf einmal::ADV,уайтагъд,allt í einu
791,auf einmal::ADV,æвиппайды,allt í einu
792,auf einmal::ADV,æваст,allt í einu
793,zusammen::ADV,иумӕ,saman
794,lange::ADV,бирæ рæстæг,lengi
795,plötzlich::ADV,æвиппайды,skyndilega
796,plötzlich::ADV,æваст,skyndilega
797,sofort::ADV,уыцы сахат,strax
798,sofort::ADV,уыцы сахат,þegar í stað
799,sofort::ADV,уайтагъд,strax
800,sofort::ADV,уайтагъд,þegar í stað
801,später::ADV,фæстæдæр,seinna
802,jetzt::ADV,ныр,nú
803,jetzt::ADV,ныр,núna
804,heute::ADV,абон,í dag
805,morgen::ADV,райсом,á morgun
806,bald::ADV,тагъд,brátt
807,bald::ADV,тагъд,bráðum
808,bald::ADV,рæхджы,brátt
809,bald::ADV,рæхджы,bráðum
810,dann::ADV,стæй,svo
811,dann::ADV,стæй,síðan
812,gestern::ADV,знон,í gær
813,einst::ADV,кӕддӕр,forðum
814,damals::ADV,уæд,þá
815,damals::ADV,уæд,á þeim tímum
816,danach::ADV,стæй,á eftir því
817,danach::ADV,уый фæстæ,á eftir því
818,vorher::ADV,раздæр,áður
819,zuerst::ADV,фыццаг,fyrst
820,einmal::ADV,иу хатт,einu sinni
821,manchmal::ADV,хатт,stundum
822,oft::ADV,арæх,oft
823,immer::ADV,ӕдзух,alltaf
824,immer::ADV,ӕдзух,sífellt
825,niemals::ADV,никуы,aldrei
826,niemals::ADV,никæд,aldrei
827,hier::ADV,ам,hér
828,hierhin::ADV,ардӕм,hingað
829,von hier::ADV,ардыгæй,héðan
830,dort::ADV,уым,þar
831,dort::ADV,уым,þarna
832,dorthin::ADV,уырдӕм,þangað
833,geradeaus::ADV,æргом,beint áfram
834,vorwärts::ADV,размӕ,áfram
835,rückwärts::ADV,фӕстӕмӕ,aftur á bak
836,zurück::ADV,фӕстӕмӕ,aftur
837,zurück::ADV,фӕстӕмӕ,til baka
838,unten::ADV,дæлæ,niðri
839,unten::ADV,дæлæ,fyrir neðan
840,unten::ADV,дæлейы,niðri
841,unten::ADV,дæлейы,fyrir neðan
842,unten::ADV,бынæй,niðri
843,unten::ADV,бынæй,fyrir neðan
844,hinab::ADV,дӕлӕмӕ,niður
845,hinab::ADV,дӕлӕмӕ,niður eftir
846,hinab::ADV,уырдыгмӕ,niður
847,hinab::ADV,уырдыгмӕ,niður eftir
848,oben::ADV,уӕле,uppi
849,hinauf::ADV,уӕлӕмӕ,upp
850,hinauf::ADV,уӕлӕмӕ,upp eftir
851,überall::ADV,алыран,alls staðar
852,überall::ADV,алкæм,alls staðar
853,überall::ADV,кæмдæриддæр,alls staðar
854,nicht::ADV,нӕ,ekki
855,ein wenig::ADV,чысыл,dálítið
856,kaum::ADV,цъус,varla
857,kaum::ADV,цъус,tæplega
858,sehr::ADV,тынг,mjög
859,sehr::ADV,иттӕг,mjög
860,so::ADV,афтӕ,svo
861,so::ADV,афтӕ,þannig
862,noch::ADV,ма,enn
863,noch::ADV,ма,ennþá
864,nur::ADV,канд,bara
865,nur::ADV,канд,aðeins
866,nur::ADV,ӕрмӕст,bara
867,nur::ADV,ӕрмӕст,aðeins
868,schon::ADV,нырид,nú þegar
869,wieder::ADV,ногӕй,aftur
870,wieder::ADV,ногӕй,að nýju
871,vergebens::ADV,дзæгъæлы,árangurslaust
872,vergebens::ADV,уæгъды,árangurslaust
873,vergebens::ADV,æнæхъуаджы,árangurslaust
874,vor::PRP,разы,fyrir
875,hinter::PRP,фӕстӕ,bak við
876,hinter::PRP,фӕстӕ,aftur fyrir
877,unter::PRP,бын,undir
878,durch::PRP,æхсæнты,gegnum
879,neben::PRP,цур,hjá
880,neben::PRP,цур,við hliðina á
881,zwischen::PRP,астӕу,milli
882,zwischen::PRP,астӕу,á milli
883,wegen::PRP,тыххай,vegna
884,dies::PRN,ай,þetta
885,das::PRN,уый,það
886,alles::PRN,алцы,allt
887,alles::PRN,æппæтдæр,allt
888,alles::PRN,иууылдӕр,allt
889,ich::PRN,æз,ég
890,du::PRN,ды,þú
891,er::PRN,уый,hann
892,wir::PRN,мах,við
893,ihr::PRN,сымах,þið
894,sie::PRN,уыдон,þær
895,sie::PRN,уыдон,þeir
896,was::FPRN,цы,hvað
897,wer::FPRN,чи,hver
898,wo::FADV,кӕм,hvar
899,wohin::FADV,кӕдӕм,hvert
900,wie::FADV,куыд,hvernig
901,warum::FADV,цӕмӕн,hvers vegna
902,wieviel::FNUM,цал,hve mikill
903,eins::NUM,иу,einn
904,zwei::NUM,дыууӕ,tveir
905,drei::NUM,ӕртӕ,þrír
906,vier::NUM,цыппар,fjórir
907,fünf::NUM,фондз,fimm
908,sechs::NUM,ӕхсӕз,sex
909,sieben::NUM,авд,sjö
910,acht::NUM,аст,átta
911,neun::NUM,фараст,níu
912,zehn::NUM,дӕс,tíu
913,elf::NUM,иуæндæс,ellefu
914,zwölf::NUM,дыууадæс,tólf
915,zwanzig::NUM,дыууын,tuttugu
916,dreißig::NUM,æртын,þrjátíu
917,dreißig::NUM,дæсæмæссæдз,þrjátíu
918,vierzig::NUM,цыппор,fjörutíu
919,vierzig::NUM,цыппур,fjörutíu
920,vierzig::NUM,дыууиссæдзы,fjörutíu
921,fünfzig::NUM,фӕндзай,fimmtíu
922,sechzig::NUM,æхсай,sextíu
923,sechzig::NUM,æртиссæдзы,sextíu
924,siebzig::NUM,æвдай,sjötíu
925,siebzig::NUM,дæс æмæ æртиссæдзы,sjötíu
926,achtzig::NUM,цыппарыссæдзы,áttatíu
927,achtzig::NUM,æстай,áttatíu
928,neunzig::NUM,нæуæдз,níutíu
929,neunzig::NUM,дæс æмæ цыппарыссæдзы,níutíu
930,hundert::NUM,сӕдӕ,hundrað
931,tausend::NUM,мин,þúsund
932,und::CNJ,ӕмӕ,og
933,oder::CNJ,кӕнӕ,eða
934,stehen::V,лӕууын,standa
935,sitzen::V,бадын,sitja
936,liegen::V,хуыссын,liggja
937,hängen::V,ауыгъд уын,hanga
938,werden::V,суӕвын,verða
939,passieren::V,æрцæуын,gerast
940,beginnen::V,райдайын,byrja
941,enden::V,фæуын,enda
942,enden::V,фæуын,lykta
943,wechseln::V,ивын,skipta
944,aufgehen[Sonne]::V,скæсын,koma upp
945,untergehen[Sonne]::V, аныгуылын,ganga til viðar
946,scheinen[Sonne]::V,рухс кӕнын,skína
947,donnern::V,нæрын,þruma
948,wehen::V,дымын,blása
949,strömen::V,кӕлын,streyma
950,fließen::V,цæуын,fljóta
951,fließen::V,уайын,fljóta
952,fließen::V,кæлын,fljóta
953,sich drehen::V,зилын,snúast
954,schwanken::V,æнкъуысын,riða
955,schwanken::V,æнкъуысын,rugga
956,schwingen::V,æнкъуысын,sveiflast
957,schwingen::V,змæлын,sveiflast
958,fallen::V,хауын,falla
959,brennen::V,судзын,brenna
960,rauchen::V,фæздæг кæнын,reykja
961,regnen::V,уарын,rigna
962,gefrieren::V,сӕлын,frjósa
963,tauen::V,стайын,þiðna
964,schmelzen::V,тайын,bráðna
965,trocknen::V,хус кæнын,þorna
966,sieden::V,фыцын,sjóða
967,faulen::V,ӕмбийын,rotna
968,verfaulen::V,бамбийын,rotna
969,reißen::V,скъуийын,rifna
970,versinken::V,дӕлдон_кӕнын,sökkva
971,vergehen::V,аивгъуийын,líða
972,erscheinen::V,разынын,birtast
973,verschwinden::V,фæтары уын,hverfa
974,verschwinden::V,фæдæлдзæх уын,hverfa
975,verschwinden::V,фесæфын,hverfa
976,verschwinden::V,æрбайсæфын,hverfa
977,sinken::V,дæлæмæ æрхауын,síga
978,abnehmen::V,фæкъаддæр уын,lækka
979,abnehmen::V,фæкъаддæр уын,minnka
980,abnehmen::V,фæцух уын,lækka
981,abnehmen::V,фæцух уын,minnka
982,zunehmen::V,фæфылдæр уын,aukast
983,zunehmen::V,сбирæ уын,aukast
984,zunehmen::V,сахадын,aukast
985,steigen::V,сыстын,stíga
986,wachsen::V,рӕзын,vaxa
987,glänzen::V,ӕрттивын,glóa
988,glänzen::V,ӕрттивын,glampa
989,funkeln::V,тыбар-тыбур_кӕнын,leiftra
990,lärmen::V,хъæлæба кæнын,hafa hátt
991,läuten::V,цæгъдын,hringja
992,klingeln::V,цæгъдын,hringja
993,klirren::V,дзыгъал-мыгъул кæнын,glamra
994,klirren::V,дзыгъал-мыгъул кæнын,skrölta
995,klirren::V,дзæгъ-дзæгъ кæнын,glamra
996,klirren::V,дзæгъ-дзæгъ кæнын,skrölta
997,brausen::V,абухын,ólga
998,klingen::V,зæлын,hljóma
999,klingen::V,азæлын,hljóma
1000,klingen::V,хъуысын,hljóma
1001,bellen::V,рæйын,gelta
1002,heulen::V,ниуын,væla
1003,heulen::V,ниуын,ýlfra
1004,blasen::V,фу кӕнын,blása
1005,pfeifen::V,æхситт кæнын,blístra
1006,pfeifen::V,къуыззитт кæнын,blístra
1007,schreien::V,хъӕр кӕнын,æpa
1008,stöhnen::V,хъæрзын,stynja
1009,stöhnen::V,дзыназын,stynja
1010,zittern::V,ризын,titra
1011,zittern::V,ризын,skjálfa
1012,leben::V,цӕрын,lifa
1013,geboren werden::V,райгуырын,fæðast
1014,atmen::V,улӕфын,anda
1015,atmen::V,улӕфын,draga andann
1016,trinken::V,нуазын,drekka
1017,essen::V,хӕрын,borða
1018,schlucken::V,ныхъуырын,kingja
1019,müde werden::V,бафæллайын,þreytast
1020,müde werden::V,бафæлмæцын,þreytast
1021,müde werden::V,сфæлмæцын,þreytast
1022,einschlafen::V,бафынæй уын,sofna
1023,schlafen::V,хуыссын,sofa
1024,schlafen::V,фынӕй кӕнын,sofa
1025,aufwachen::V,райхъал уын,vakna
1026,aufstehen::V,стын,fara á fætur
1027,sich erholen::V,фæллад уадзын,hvíla sig
1028,sich erholen::V,улæфын,hvíla sig
1029,krank werden::V,фӕрынчын уын,veikjast
1030,krank werden::V,фӕрынчын уын,verða veikur
1031,krank sein::V,сӕйын,vera veikur
1032,schmerzen::V,риссын,kenna til
1033,husten::V,хуыфын,hósta
1034,genesen::V,сдзæбæх уын,batna
1035,genesen::V,сдзæбæх уын,frískast
1036,genesen::V,рандидзын,batna
1037,genesen::V,рандидзын,frískast
1038,genesen::V,сæндидзын,batna
1039,genesen::V,сæндидзын,frískast
1040,sterben::V,мӕлын,deyja
1041,umkommen::V,фесæфын,farast
1042,umkommen::V,байсæфын,farast
1043,umkommen::V,бабын уын,farast
1044,umkommen::V,мард фæуын,farast
1045,sich bewegen::V,тæлфын,bifast
1046,sich bewegen::V,цæуын,bifast
1047,sich rühren::V,змӕлын,hreyfast
1048,sich erheben::V,стын,standa upp
1049,sich setzen::V,сбадын,setjast
1050,hinfallen::V,ӕрхауын,detta
1051,laufen::V,цӕуын,labba
1052,laufen::V,рацу-бацу_кӕнын,labba
1053,schreiten::V,къахдзæф кæнын,ganga
1054,schreiten::V,санчъех кæнын,ganga
1055,schreiten::V,цæуын,ganga
1056,spazierengehen::V,озер кæнын,ganga sér til skemmtunar
1057,spazierengehen::V,тезгъо кæнын,ganga sér til skemmtunar
1058,eilen::V,тагъд кæнын,fara hratt
1059,eilen::V,тындзын,fara hratt
1060,sich beeilen::V,тагъд кæнын,flýta sér
1061,sich beeilen::V,тындзын,flýta sér
1062,sausen::V,уайын,þjóta
1063,sausen::V,тæхын,þjóta
1064,rennen::V,згъорын,hlaupa
1065,springen::V,гæпп кæнын,stökkva
1066,springen::V,сæррæтт кæнын,stökkva
1067,springen::V,лиуырын,stökkva
1068,klettern::V,хилын,klifra
1069,schaukeln::V,хецъро кæнын,róla
1070,schaukeln::V,хецъро кæнын,rugga
1071,schaukeln::V,херыйыл бадын,róla
1072,schaukeln::V,херыйыл бадын,rugga
1073,kriechen::V,бырын,skríða
1074,schwimmen::V,ленк кӕнын,synda
1075,tauchen::V,ныгъуылын,kafa
1076,rudern::V,бæлæгъ тæрын,róa
1077,rudern::V,чема тæрын,róa
1078,fahren::V,цӕуын,aka
1079,fahren::V,цӕуын,fara
1080,fliegen::V,тӕхын,fljúga
1081,gehen::V,цӕуын,fara
1082,gehen::V,цӕуын,ganga
1083,weggehen::V,ацӕуын,fara burt
1084,weggehen::V,ацӕуын,ganga burt
1085,abfahren::V,араст уын,aka burt
1086,anhalten::V,æрлæууын,stöðva
1087,hineingehen::V,мидæмæ цæуын,ganga inn
1088,eintreten::V,бацӕуын,koma inn
1089,eintreten::V,бацӕуын,ganga inn
1090,kommen::V,æрцæуын,koma
1091,ankommen::V,æрцæуын,koma til
1092,zurückkommen::V,раздæхын,koma til baka
1093,zurückkommen::V,фæстæмæ_раздæхын,koma til baka
1094,zurückkommen::V,æрбаздæхын,koma til baka
1095,zurückkommen::V,аздæхын,koma til baka
1096,bleiben::V,лӕууын,haldast
1097,bleiben::V,лӕууын,vera kyrr
1098,warten::V,ӕнхъӕлмӕ кӕсын,bíða
1099,erwarten::V,ӕнхъӕлмӕ кӕсын,búast við
1100,erwarten::V,ӕнхъӕлмӕ кӕсын,eiga von á
1101,suchen::V,агурын,leita
1102,finden::V,ссарын,finna
1103,versuchen::V,фӕлварын,reyna
1104,vorbereiten::V,бацаттæ кæнын,undirbúa
1105,vorbereiten::V,æрæввонг кæнын,undirbúa
1106,lieben::V,уарзын,elska
1107,mögen::V,зæрдæмæ цæуын,þykja gott
1108,mögen::V,зæрдæмæ цæуын,falla í geð
1109,lachen::V,худын,hlæja
1110,rühren::V,зæрдæ суынгæг кæнын,snerta
1111,weinen::V,кӕуын,gráta
1112,schimpfen::V,æлгъитын,skammast
1113,sich ärgern::V,мæсты кæнын,sárna
1114,sich ärgern::V,мæсты кæнын,gremjast
1115,sich fürchten::V,тæрсын,óttast
1116,fürchten::V,тæрсын,óttast
1117,fliehen::V,лидзын,flýja
1118,flüchten::V,алидзын,strjúka
1119,sehen::V,уынын,sjá
1120,anschauen::V,акӕсын,horfa á
1121,ansehen::V,кӕсын,líta á
1122,hören::V,хъусын,heyra
1123,zuhören::V,хъусын,hlusta
1124,probieren::V,уынын,smakka
1125,probieren::V,аходын,smakka
1126,riechen::V,смудын,þefa
1127,fühlen::V,ӕнкъарын,finna til
1128,scheinen::V,зынын,virðast
1129,zu sehen sein::V,зынын,vera að sjá
1130,vernehmen::V,фехъусын,heyra
1131,vernehmen::V,фехъусын,greina
1132,frieren::V,сийын,frjósa
1133,tun::V,кӕнын,gera
1134,können::V,фӕразын,geta
1135,wollen::V,фӕндын,ætla
1136,wollen::V,фӕндын,vilja
1137,anfangen::V,райдайын,hefja
1138,beenden::V,фӕуын,enda
1139,beenden::V,фӕуын,ljúka
1140,aufhören::V,банцайын,lykta
1141,aufhören::V,фенцайын,lykta
1142,gelingen::V,бантысын,heppnast
1143,geraten::V,разынын,lukkast
1144,öffnen::V,гом кӕнын,opna
1145,schließen::V,ӕхгӕнын,loka
1146,stellen::V,ӕвӕрын,láta
1147,stellen::V,ӕвӕрын,setja
1148,setzen::V,сбадын кӕнын,láta
1149,setzen::V,сбадын кӕнын,setja
1150,legen::V,ӕрӕвӕрын,láta
1151,legen::V,ӕрӕвӕрын,leggja
1152,berühren::V,агайын,koma við
1153,verbinden::V,бӕттын,sameina
1154,bedecken::V,ӕмбӕрзын,hylja
1155,aufhängen::V,ауындзын,hengja
1156,aufhängen::V,ауындзын,hengja upp
1157,anzünden::V,ссудзын,kveikja í
1158,aufheben::V,сисын,taka upp
1159,aufheben::V,сисын,lyfta upp
1160,zurücklassen::V,ныууадзын,skilja eftir
1161,verlieren::V,фесафын,týna
1162,verlieren::V,фесафын,glata
1163,fallen lassen::V,ӕрӕппарын,missa
1164,fallen lassen::V,къухтӕй феуӕгъд кӕнын,missa
1165,machen::V,саразын,búa til
1166,herstellen::V,сцæттæ кæнын,framleiða
1167,herstellen::V,саразын,framleiða
1168,bauen::V,амайын,smíða
1169,bauen::V,амайын,byggja
1170,reparieren::V,æмпъузын,gera við
1171,reparieren::V,цалцæг кæнын,gera við
1172,verbessern::V,фæхуыздæр кæнын,bæta
1173,ändern::V,аивын,breyta
1174,graben::V,къахын,grafa
1175,beugen::V,æркъæдз кæнын,beygja
1176,beugen::V,æртасын кæнын,beygja
1177,biegen::V,тасын кӕнын,sveigja
1178,drehen::V,здухын,snúa
1179,wenden::V,афæлдахын,snúa
1180,wenden::V,афæлдахын,venda
1181,wenden::V,рафæлдахын,snúa
1182,wenden::V,рафæлдахын,venda
1183,umdrehen::V,афæлдахын,venda
1184,umdrehen::V,афæлдахын,snúa við
1185,heben::V,сдарын,hefja
1186,heben::V,схæцын,hefja
1187,hochheben::V,уæлæмæ хæцын,lyfta upp
1188,ergreifen::V,фӕлӕбурын,grípa
1189,halten::V,дарын,rúma
1190,halten::V,дарын,halda
1191,drücken::V,æлхъивын,þjá
1192,drücken::V,æлхъивын,þrýsta
1193,drücken::V,хæцын,þjá
1194,drücken::V,хæцын,þrýsta
1195,schieben::V,схойын,ýta
1196,kratzen::V,хафын,klóra
1197,lecken::V,сдæрын,sleikja
1198,beißen::V,хæцын,bíta
1199,abreißen::V,ратонын,rífa af
1200,abreißen::V,ратонын,rífa frá
1201,abschneiden::V,ралыг кӕнын,skera af
1202,abschneiden::V,ралыг кӕнын,klippa af
1203,binden::V,бабӕттын,binda
1204,stecken::V,ныссадзын,stinga
1205,brechen::V,асæттын,brjóta
1206,brechen::V,басæттын,brjóta
1207,brechen::V,ныссæттын,brjóta
1208,klopfen::V,хойын,berja
1209,klopfen::V,хойын,klappa
1210,klopfen::V,гуыпп-гуыпп кæнын,berja
1211,klopfen::V,гуыпп-гуыпп кæнын,klappa
1212,klopfen::V,къуырцц-къуырцц кæнын,berja
1213,klopfen::V,къуырцц-къуырцц кæнын,klappa
1214,hauen::V,цӕвын,berja
1215,hauen::V,цӕвын,höggva
1216,hauen::V,нӕмын,berja
1217,hauen::V,нӕмын,höggva
1218,kleben::V,ныхасын,líma
1219,kleben::V,æндадзын,líma
1220,reiben::V,сӕрфын,núa
1221,reiben::V,хафын,núa
1222,streichen::V,байсæрдын,smyrja
1223,streichen::V,сахорын,smyrja
1224,schleifen::V,ссын,slípa
1225,schleifen::V,цыргъ кӕнын,slípa
1226,schneiden::V,кӕрдын,skera
1227,schneiden::V,кӕрдын,klippa
1228,rütteln::V,æнкъусын,skaka
1229,schütteln::V,уигъын,hrista
1230,schwenken::V,тилын,sveifla
1231,schwenken::V,уигъын,sveifla
1232,schütten::V,ныккӕнын,hella
1233,füllen::V,байдзаг кæнын,fylla
1234,einwickeln::V,батухын,vefja inn í
1235,tragen::V,хӕссын,bera
1236,schleppen::V,ласын,draga
1237,ziehen::V,ласын,toga
1238,ziehen::V,ласын,draga
1239,aufbewahren::V,æвæрын,geyma
1240,werfen::V,зыввытт кӕнын,kasta
1241,fangen::V,ӕрцахсын,grípa
1242,packen::V,рацахсын,þrífa í
1243,verstecken::V,æмбæхсын,fela
1244,verstecken::V,нымæхсын,fela
1245,teilen::V,уарын,deila
1246,schicken::V,ӕрвитын,senda
1247,bringen::V,æрхæссын,færa
1248,bringen::V,æрхæссын,flytja
1249,bringen::V,æрбахæссын,færa
1250,bringen::V,æрбахæссын,flytja
1251,hinzufügen::V,ӕфтауын,bæta við
1252,bekommen::V,ссарын,hljóta
1253,bekommen::V,ссарын,ná
1254,bekommen::V,сфæрæз кæнын,hljóta
1255,bekommen::V,сфæрæз кæнын,ná
1256,bekommen::V,самал кæнын,hljóta
1257,bekommen::V,самал кæнын,ná
1258,erhalten::V,райсын,fá
1259,nehmen::V,райсын,taka
1260,wählen::V,равзарын,velja
1261,auswählen::V,авзарын,velja úr
1262,bewahren::V,бавæрын,gæta
1263,bewahren::V,бавæрын,vernda
1264,bewahren::V,нывæрын,gæta
1265,bewahren::V,нывæрын,vernda
1266,behindern::V,цæлхдур æвæрын,varna
1267,behindern::V,ныхдур æвæрын,varna
1268,behindern::V,къуылымпы кæнын,varna
1269,behindern::V,хъыг дарын,varna
1270,verderben::V,фесафын,spilla
1271,beschädigen::V,халын,skemma
1272,zerbrechen::V,асӕттын,brjóta
1273,zerreißen::V,аскъуынын,rífa
1274,zerreißen::V,аскъуынын,rífa sundur
1275,zerstören::V,фехалын,rífa niður
1276,verbrennen::V,басудзын,brenna
1277,geben::V,дӕттын,gefa
1278,reichen::V,адæттын,rétta
1279,schenken::V,лæвар кæнын,gefa
1280,versprechen::V,дзырд раттын,lofa
1281,versprechen::V,дзырд раттын,heita
1282,versprechen::V,зӕрдӕ бавӕрын,lofa
1283,versprechen::V,зӕрдӕ бавӕрын,heita
1284,wünschen::V,зæрдæ зæгъы,óska
1285,loben::V,раппӕлын,lofa
1286,loben::V,раппӕлын,hrósa
1287,küssen::V,пъа кæнын,kyssa
1288,küssen::V,ба кæнын,kyssa
1289,wiegen::V,узын,rugga
1290,zudecken::V,бамбӕрзын,þekja
1291,zudecken::V,бамбӕрзын,breiða yfir
1292,wecken::V,райхъал кӕнын,vekja
1293,zeigen::V,амонын,sýna
1294,führen::V,кӕнын,leiða
1295,führen::V,фæкæнын,leiða
1296,lehren::V,ахуыр кæнын,kenna
1297,unterrichten::V,ахуыр кæнын,fræða
1298,aufziehen::V,хъомыл кӕнын,ala upp
1299,leiten::V,разамынд дӕттын,stjórna
1300,antreiben::V,тагъд кæнын,hvetja
1301,antreiben::V,рог кæнын,hvetja
1302,lassen::V,кæнын,láta
1303,einladen::V,ӕрхонын,bjóða heim
1304,einladen::V,ӕрбахонын,bjóða heim
1305,vereinigen::V,баиу кӕнын,sameina
1306,besuchen::V,абæрæг кæнын,heimsækja
1307,besuchen::V,бабæрæг кæнын,heimsækja
1308,besuchen::V,бауайын,heimsækja
1309,treffen::V,фембæлын,hitta
1310,sich versammeln::V,æрæмбырд уын,safnast saman
1311,spielen::V,хъазын,leika sér
1312,singen::V,зарын,syngja
1313,tanzen::V,кафын,dansa
1314,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,skiljast
1315,verlassen::V,ныууадзын,yfirgefa
1316,retten::V,фервӕзын кӕнын,bjarga
1317,bewachen::V,хъахъхъӕнын,gæta
1318,bewachen::V,хъахъхъӕнын,hafa vörð á
1319,schützen::V,хъахъхъӕнын,vernda
1320,verteidigen::V,бахизын,verja
1321,sich schlagen::V,хыл кæнын,slást
1322,sich schlagen::V,хыл кæнын,berjast
1323,schießen::V,ӕхсын,skjóta
1324,siegen::V,басӕттын,sigra
1325,siegen::V,фӕуӕлахиз уӕвын,sigra
1326,ärgern::V,мӕсты кӕнын,ergja
1327,ärgern::V,мӕсты кӕнын,skaprauna
1328,schlagen::V,ныццæвын,slá
1329,schlagen::V,ныццæвын,lemja
1330,stechen::V,фæрæхойын,stinga
1331,stoßen::V,риуыгъын,hrinda
1332,stehlen::V,давын,stela
1333,stören::V,хъыгдарын,trufla
1334,belästigen::V,хъыгдарын,ónáða
1335,verbergen::V,бамбӕхсын,leyna
1336,verbergen::V,басусӕг кӕнын,leyna
1337,täuschen::V,фӕливын,gabba
1338,täuschen::V,фӕливын,blekkja
1339,täuschen::V,асайын,gabba
1340,täuschen::V,асайын,blekkja
1341,betrügen::V,асайын,svíkja
1342,betrügen::V,асайын,blekkja
1343,töten::V,амарын,drepa
1344,wohnen::V,цӕрын,búa
1345,arbeiten::V,кусын,vinna
1346,sammeln::V,æртонын,safna
1347,pflücken::V,тонын,tína
1348,pflücken::V,тонын,reyta
1349,jagen::V,цуан кæнын,veiða
1350,fischen::V,кæсаг ахсын æнгуырæй,fiska
1351,fischen::V,æнгуыр дарын,fiska
1352,fassen::V,ӕрцахсын,veiða
1353,hüten::V,хизын,gæta
1354,hüten::V,хизын,vakta
1355,treiben::V,скъӕрын,reka
1356,anbinden::V,бабæттын,binda við
1357,anbinden::V,бабæттын,binda fast
1358,anbinden::V,æрбæттын,binda við
1359,anbinden::V,æрбæттын,binda fast
1360,füttern::V,холлаг дæттын,fóðra
1361,füttern::V,холлаг æвæрын,fóðra
1362,füttern::V,дарын,fóðra
1363,melken::V,дуцын,mjólka
1364,hacken::V,кæрдын,höggva
1365,hacken::V,лыгтæ кæнын,höggva
1366,gießen::V,бакалын,hella
1367,reifen::V,срæгъæд уын,þroskast
1368,reifen::V,сцæттæ уын,þroskast
1369,zubereiten::V,сцӕттӕ кӕнын,elda
1370,zubereiten::V,сцӕттӕ кӕнын,tilbúa
1371,kochen::V,фыцын,sjóða
1372,backen::V,фыцын,baka
1373,braten::V,цурын,steikja
1374,umrühren::V,ахæццæ кæнын,hræra í
1375,umrühren::V,азмæнтын,hræra í
1376,umrühren::V,астауын,hræra í
1377,stricken::V,кæнын,prjóna
1378,stricken::V,бийын,prjóna
1379,nähen::V,хуыйын,sauma
1380,färben::V,ахорын,lita
1381,reinigen::V,ссыгъдæг кæнын,hreinsa
1382,reinigen::V,ныссыгъдæг кæнын,hreinsa
1383,reinigen::V,ныссæрфын,hreinsa
1384,waschen::V,ӕхсын,þvo
1385,abwischen::V,сӕрфын,þerra
1386,spülen::V,æнхъæвзын,skola
1387,spülen::V,æнхъæвзын,þvo upp
1388,fegen::V,мӕрзын,sópa
1389,fegen::V,мӕрзын,hreinsa
1390,kehren::V,мӕрзын,sópa
1391,baden::V,хи найын,baða sig
1392,sich waschen::V,хи æхсын,þvo sér
1393,ausziehen::V,ласын,fara úr
1394,anziehen::V,скæнын,fara í
1395,sich anziehen::V,дзаума скæнын,klæðast
1396,sich anziehen::V,дарæс скæнын,klæðast
1397,kämmen::V,ныффасын,greiða
1398,kämmen::V,æрфасын,greiða
1399,schmücken::V,фӕлындын,prýða
1400,schmücken::V,фӕлындын,skreyta
1401,sagen::V,зæгъын,segja
1402,sprechen::V,дзурын,tala
1403,reden::V,ныхас кӕнын,ræða
1404,sich unterhalten::V,ныхас кæнын,spjalla
1405,sich unterhalten::V,ныхас кæнын,ræðast við
1406,fragen::V,фӕрсын,spyrja
1407,bitten::V,курын,biðja
1408,erzählen::V,радзурын,segja frá
1409,erzählen::V,ратаурæгъ кæнын,segja frá
1410,mitteilen::V,фехъусын кæнын,tilkynna
1411,nennen::V,хонын,nefna
1412,rufen::V,сидын,kalla
1413,prahlen::V,ӕппӕлын,gorta
1414,übersetzen::V,ратæлмац кæнын,þýða
1415,denken::V,ӕнхъӕлын,hugsa
