,Concept_ID,sv,ja
869,klirren::V,klirra,がらんがらんと鳴る
870,brausen::V,brusa,逆巻く
871,rauschen::V,susa,戦ぐ
872,klingen::V,låta,鳴る
873,klingen::V,klinga,鳴る
874,bellen::V,skälla,吠える
875,heulen::V,yla,きゃんきゃん鳴く
876,heulen::V,tjuta,きゃんきゃん鳴く
877,blasen::V,blåsa,吹く
878,pfeifen::V,vissla,口笛を吹く
879,schreien::V,skrika,叫ぶ
880,stöhnen::V,stöna,うめく
881,zittern::V,darra,震える
882,zittern::V,skälva,震える
883,leben::V,leva,生きている
884,geboren werden::V,födas,生まれる
885,atmen::V,andas,呼吸する
886,trinken::V,dricka,飲む
887,essen::V,äta,食べる
888,schlucken::V,svälja,飲み込む
889,müde werden::V,tröttna,眠くなる
890,einschlafen::V,somna,寝付く
891,schlafen::V,sova,眠る
892,aufwachen::V,vakna,目が覚める
893,aufstehen::V,stiga upp,起きる
894,sich erholen::V,repa sig,休養する
895,sich erholen::V,hämta sig,休養する
896,krank werden::V,insjukna,病気になる
897,krank sein::V,vara sjuk,病気である
898,schmerzen::V,smärta,痛む
899,schmerzen::V,göra ont,痛む
900,husten::V,hosta,咳をする
901,genesen::V,tillfriskna,元気になる
902,sterben::V,dö,死ぬ
903,sterben::V,dö,亡くなる
904,umkommen::V,omkomma,死亡する
905,sich bewegen::V,röra sig,移動する
906,sich rühren::V,röra på sig,動く
907,sich erheben::V,resa sig,立ち上がる
908,sich setzen::V,sätta sig,座る
909,hinfallen::V,falla omkull,転ぶ
910,laufen::V,löpa,歩く
911,schreiten::V,skrida,跨ぐ
912,spazierengehen::V,promenera,散歩する
913,eilen::V,ila,急ぐ
914,sich beeilen::V,skynda sig,焦る
915,sausen::V,susa,疾駆する
916,rennen::V,löpa,走る
917,rennen::V,springa,走る
918,springen::V,hoppa,跳ぶ
919,klettern::V,klättra,よじ登る
920,schaukeln::V,gunga,ぶらんこに乗る
921,kriechen::V,kräla,這う
922,schwimmen::V,simma,泳ぐ
923,tauchen::V,dyka,潜る
924,rudern::V,ro,漕ぐ
925,fahren::V,köra,行く
926,fahren::V,köra,乗車する
927,fliegen::V,flyga,飛ぶ
928,gehen::V,gå,行く
929,weggehen::V,gå bort,立ち去る
930,abfahren::V,resa,出発する
931,abfahren::V,avresa,出発する
932,anhalten::V,stanna,止まる
933,hineingehen::V,gå in,入る
934,eintreten::V,träda in,中に入る
935,kommen::V,komma,来る
936,ankommen::V,ankomma,着く
937,ankommen::V,ankomma,到着する
938,zurückkommen::V,återkomma,帰る
939,bleiben::V,bli,留まる
940,bleiben::V,förbli,留まる
941,warten::V,vänta,待つ
942,erwarten::V,vänta,期待する
943,suchen::V,leta,探る
944,finden::V,finna,見つける
945,versuchen::V,försöka,試す
946,vorbereiten::V,förbereda,準備する
947,lieben::V,älska,愛する
948,mögen::V,tycka om,好きである
949,lachen::V,skratta,笑う
950,rühren::V,röra,感情を動かす
951,weinen::V,gråta,泣く
952,schimpfen::V,skälla,叱る
953,sich ärgern::V,förargas,怒る
954,sich ärgern::V,förargas,腹を立てる
955,sich fürchten::V,vara rädd,怖がる
956,fürchten::V,frukta,恐れる
957,fliehen::V,fly,逃げる
958,fliehen::V,rymma,逃げる
959,flüchten::V,fly,逃亡する
960,sehen::V,se,見る
961,anschauen::V,se på,眺める
962,anschauen::V,betrakta,眺める
963,ansehen::V,åse,見る
964,hören::V,höra,聞く
965,zuhören::V,höra på,聴く
966,zuhören::V,lyssna till,聴く
967,probieren::V,smaka,食べてみる
968,probieren::V,smaka på,食べてみる
969,riechen::V,lukta,気取る
970,fühlen::V,känna,感じる
971,scheinen::V,verka,ように見える
972,scheinen::V,tyckas,ように見える
973,zu sehen sein::V,synas,見える
974,zu sehen sein::V,kunna ses,見える
975,vernehmen::V,få veta,承る
976,vernehmen::V,förnimma,承る
977,frieren::V,frysa,寒気がする
978,tun::V,göra,する
979,können::V,kunna,出来る
980,wollen::V,vilja,-たい
981,anfangen::V,börja,始める
982,beenden::V,avsluta,終える
983,aufhören::V,sluta,止める
984,aufhören::V,upphöra,止める
985,gelingen::V,lyckas,成功する
986,geraten::V,bli,当たる
987,öffnen::V,öppna,開く
988,öffnen::V,öppna,開ける
989,schließen::V,låsa,閉める
990,schließen::V,stänga,閉める
991,stellen::V,ställa,置く
992,stellen::V,ställa,据える
993,setzen::V,sätta,座らせる
994,legen::V,lägga,置く
995,berühren::V,beröra,触る
996,berühren::V,beröra,触れる
997,verbinden::V,förbinda,結びつける
998,bedecken::V,täcka,覆う
999,bedecken::V,betäcka,覆う
1000,aufhängen::V,hänga,掛ける
1001,aufhängen::V,hänga upp,掛ける
1002,anzünden::V,tända,燃やす
1003,anzünden::V,tända,火をつける
1004,anzünden::V,antända,燃やす
1005,anzünden::V,antända,火をつける
1006,anzünden::V,tända på,燃やす
1007,anzünden::V,tända på,火をつける
1008,aufheben::V,lyfta,拾う
1009,zurücklassen::V,lämna,残す
1010,zurücklassen::V,efterlämna,残す
1011,verlieren::V,mista,無くす
1012,verlieren::V,förlora,無くす
1013,fallen lassen::V,tappa,落とす
1014,fallen lassen::V,släppa,落とす
1015,machen::V,göra,作る
1016,herstellen::V,tillverka,製造する
1017,herstellen::V,framställa,製造する
1018,bauen::V,bygga,建設する
1019,reparieren::V,reparera,直す
1020,reparieren::V,reparera,修理する
1021,verbessern::V,rätta,改良する
1022,verbessern::V,förbättra,改良する
1023,ändern::V,ändra,変える
1024,ändern::V,förändra,変える
1025,graben::V,gräva,掘る
1026,beugen::V,böja,折る
1027,biegen::V,böja,曲げる
1028,biegen::V,kröka,曲げる
1029,drehen::V,vrida,回す
1030,wenden::V,vända,裏返す
1031,umdrehen::V,vrida om,裏返す
1032,heben::V,häva,挙げる
1033,hochheben::V,lyfta,持ち上げる
1034,ergreifen::V,gripa,取り上げる
1035,halten::V,hålla,持つ
1036,drücken::V,trycka,押す
1037,schieben::V,skjuta,ずらす
1038,kratzen::V,riva,引っ掻く
1039,kratzen::V,skrapa,引っ掻く
1040,lecken::V,slicka,なめる
1041,beißen::V,bita,噛む
1042,abreißen::V,slita_av,剝ぎ取る
1043,abreißen::V,riva_av,剝ぎ取る
1044,abschneiden::V,skära av,切り取る
1045,binden::V,binda,縛る
1046,stecken::V,sticka,差し込む
1047,brechen::V,bryta,破る
1048,brechen::V,brista,破る
1049,klopfen::V,banka,とんとん叩く
1050,klopfen::V,klappa,とんとん叩く
1051,hauen::V,hugga,叩く
1052,kleben::V,klistra,貼る
1053,kleben::V,klistra,くっ付ける
1054,reiben::V,gnida,擦る
1055,streichen::V,smörja,塗る
1056,schleifen::V,slipa,研ぐ
1057,schneiden::V,skära,切る
1058,schneiden::V,klippa,切る
1059,rütteln::V,skaka,揺さぶる
1060,schütteln::V,rista,振る
1061,schütteln::V,rista,揺さぶる
1062,schwenken::V,svänga,振る
1063,schütten::V,hälla,注ぐ
1064,füllen::V,fylla,いっぱいにする
1065,einwickeln::V,slå in,包む
1066,einwickeln::V,veckla in,包む
1067,tragen::V,bära,運ぶ
1068,schleppen::V,släpa,引きずる
1069,ziehen::V,dra,引く
1070,aufbewahren::V,förvara,預かる
1071,aufbewahren::V,ta vara på,預かる
1072,werfen::V,kasta,投げる
1073,fangen::V,fånga,受ける
1074,packen::V,gripa,掴む
1075,packen::V,gripa tag,掴む
1076,verstecken::V,gömma,隠す
1077,teilen::V,dela,分ける
1078,schicken::V,skicka,送る
1079,bringen::V,bringa,持って行く
1080,hinzufügen::V,tillägga,加える
1081,bekommen::V,få,得る
1082,bekommen::V,erhålla,得る
1083,erhalten::V,få,受ける
1084,erhalten::V,erhålla,受ける
1085,nehmen::V,ta,取る
1086,nehmen::V,taga,取る
1087,wählen::V,välja,選ぶ
1088,auswählen::V,utvälja,選ぶ
1089,bewahren::V,bevara,保存する
1090,behindern::V,hindra,妨害する
1091,behindern::V,förhindra,妨害する
1092,verderben::V,förstöra,台無しにする
1093,beschädigen::V,skada,損傷する
1094,zerbrechen::V,bryta isär,割る
1095,zerbrechen::V,bryta sönder,割る
1096,zerreißen::V,riva sönder,引き裂く
1097,zerreißen::V,slita sönder,引き裂く
1098,zerstören::V,förstöra,破壊する
1099,verbrennen::V,bränna,焼く
1100,verbrennen::V,bränna upp,焼く
1101,geben::V,ge,上げる
1102,reichen::V,räcka,渡す
1103,schenken::V,skänka,贈る
1104,versprechen::V,lova,約束する
1105,wünschen::V,önska,望む
1106,loben::V,lova,褒める
1107,loben::V,beröma,褒める
1108,küssen::V,pussa,キスする
1109,wiegen::V,vagga,揺する
1110,zudecken::V,täcka,覆う
1111,wecken::V,väcka,起こす
1112,zeigen::V,visa,見せる
1113,führen::V,föra,案内する
1114,lehren::V,lära,教える
1115,unterrichten::V,undervisa,通知する
1116,aufziehen::V,uppfostra,育てる
1117,leiten::V,leda,導く
1118,antreiben::V,driva på,励ます
1119,lassen::V,få att,～させる
1120,einladen::V,bjuda,誘う
1121,einladen::V,bjuda,招待する
1122,einladen::V,inbjuda,誘う
1123,einladen::V,inbjuda,招待する
1124,vereinigen::V,förena,一つにする
1125,besuchen::V,besöka,訪ねる
1126,treffen::V,möta,出会う
1127,treffen::V,träffa,出会う
1128,sich versammeln::V,församla sig,集まる
1129,spielen::V,leka,遊ぶ
1130,spielen::V,spela,遊ぶ
1131,singen::V,sjunga,歌う
1132,tanzen::V,dansa,踊る
1133,sich trennen::V,skiljas,別れる
1134,verlassen::V,lämna,別れる
1135,verlassen::V,överge,別れる
1136,retten::V,rädda,救う
1137,retten::V,rädda,助ける
1138,bewachen::V,bevaka,見張る
1139,bewachen::V,bevaka,軽微する
1140,schützen::V,skydda,保護する
1141,schützen::V,beskydda,保護する
1142,verteidigen::V,försvara,守る
1143,sich schlagen::V,slåss,殴る
1144,schießen::V,skjuta,撃つ
1145,siegen::V,segra,勝つ
1146,ärgern::V,förarga,怒らせる
1147,schlagen::V,slå,殴る
1148,treten::V,sparka,蹴る
1149,stechen::V,sticka,突く
1150,stoßen::V,stöta,突く
1151,stehlen::V,stjäla,盗る
1152,stören::V,störa,構う
1153,belästigen::V,genera,邪魔する
1154,belästigen::V,besvära,邪魔する
1155,verbergen::V,dölja,隠す
1156,täuschen::V,vilseleda,だます
1157,betrügen::V,bedra,だます
1158,töten::V,döda,殺す
1159,wohnen::V,bo,住む
1160,arbeiten::V,arbeta,働く
1161,sammeln::V,samla,集める
1162,sammeln::V,samla,収集する
1163,pflücken::V,plocka,摘む
1164,jagen::V,jaga,狩りをする
1165,fischen::V,fiska,釣る
1166,fassen::V,fånga,捕る
1167,hüten::V,vakta,放牧する
1168,treiben::V,driva,追う
1169,anbinden::V,binda fast,繋ぐ
1170,füttern::V,fodra,餌をやる
1171,melken::V,mjölka,搾乳する
1172,hacken::V,hacka,刻む
1173,gießen::V,hälla,水をやる
1174,gießen::V,vattna,水をやる
1175,reifen::V,mogna,熟す
1176,zubereiten::V,tillaga,調理する
1177,zubereiten::V,tillreda,調理する
1178,kochen::V,koka,煮る
1179,backen::V,baka,焼く
1180,braten::V,steka,焼く
1181,braten::V,steka,炒める
1182,umrühren::V,röra om,混ぜる
1183,stricken::V,sticka,編む
1184,nähen::V,sy,縫う
1185,färben::V,färga,染める
1186,reinigen::V,rensa,掃除する
1187,reinigen::V,rengöra,掃除する
1188,waschen::V,tvätta,洗う
1189,waschen::V,tvätta,洗濯する
1190,abwischen::V,torka av,拭く
1191,spülen::V,spola,洗う
1192,spülen::V,spola,すすぐ
1193,spülen::V,skölja,洗う
1194,spülen::V,skölja,すすぐ
1195,fegen::V,feja,掃除する
1196,kehren::V,sopa,掃く
1197,baden::V,bada,入浴する
1198,sich waschen::V,tvätta sig,洗う
1199,ausziehen::V,ta av,脱ぐ
1200,anziehen::V,ta på,着る
1201,sich anziehen::V,klä på sig,着る
1202,kämmen::V,kamma,梳く
1203,schmücken::V,pynta,飾る
1204,schmücken::V,smycka,飾る
1205,sagen::V,säga,言う
1206,sprechen::V,tala,話す
1207,reden::V,tala,話す
1208,reden::V,prata,話す
1209,sich unterhalten::V,prata,話をする
1210,fragen::V,fråga,聞く
1211,fragen::V,spörja,聞く
1212,bitten::V,be,頼む
1213,bitten::V,be,お願いする
1214,erzählen::V,berätta,物語る
1215,mitteilen::V,meddela,伝える
1216,nennen::V,kalla,名づける
1217,rufen::V,ropa,呼ぶ
1218,prahlen::V,pråla,自慢する
1219,prahlen::V,skryta,自慢する
1220,übersetzen::V,tolka,訳す
1221,übersetzen::V,översätta,訳す
1222,denken::V,tänka,考える
1223,glauben::V,tro,信じる
1224,bemerken::V,uppmärksamma,気が付く
1225,bemerken::V,lägga märke till,気が付く
1226,erkennen::V,känna igen,認識する
1227,begreifen::V,begripa,分かる
1228,verstehen::V,förstå,聞き取る
1229,lernen::V,lära sig,学ぶ
1230,lernen::V,lära sig,勉強する
1231,wissen::V,veta,知っている
1232,sich erinnern an::V,minnas,思い出す
1233,sich erinnern an::V,komma ihåg,思い出す
1234,vergessen::V,glömma,忘れる
1235,messen::V,mäta,計る
1236,messen::V,mäta,測定する
1237,zählen::V,räkna,数える
1238,rechnen::V,räkna,計算する
1239,lesen::V,läsa,読む
1240,malen::V,måla,描く
1241,zeichnen::V,teckna,写生する
1242,schreiben::V,skriva,書く
1243,besitzen::V,äga,所持する
1244,besitzen::V,besitta,所持する
1245,kaufen::V,köpa,買う
1246,verkaufen::V,sälja,売る
1247,bezahlen::V,betala,払う
1248,zahlen::V,betala,支払う
1249,beherrschen::V,behärska,支配する
1250,ertragen::V,tåla,耐える
1251,ertragen::V,uthärda,耐える
