,Concept_ID,kk,kk
1478,sich beeilen::V,жеделдену,асығу
1479,sich beeilen::V,жеделдену,жеделдену
1480,sausen::V,заулау,заулау
1481,rennen::V,жүгіру,жүгіру
1482,springen::V,секіру,секіру
1483,klettern::V,өрмелеп шығу,өрмелеп шығу
1484,schaukeln::V,тербелу,тербелу
1485,kriechen::V,еңбектеу,еңбектеу
1486,schwimmen::V,жүзу,жүзу
1487,schwimmen::V,жүзу,малту
1488,schwimmen::V,жүзу,қалықтау
1489,schwimmen::V,малту,жүзу
1490,schwimmen::V,малту,малту
1491,schwimmen::V,малту,қалықтау
1492,schwimmen::V,қалықтау,жүзу
1493,schwimmen::V,қалықтау,малту
1494,schwimmen::V,қалықтау,қалықтау
1495,tauchen::V,сүңгу,сүңгу
1496,rudern::V,есу,есу
1497,fahren::V,бару,бару
1498,fliegen::V,ұшу,ұшу
1499,gehen::V,бару,бару
1500,weggehen::V,кету,кету
1501,abfahren::V,жөнелу,жөнелу
1502,anhalten::V,тоқтау,тоқтау
1503,hineingehen::V,кіру,кіру
1504,eintreten::V,ену,ену
1505,kommen::V,жету,жету
1506,ankommen::V,келу,келу
1507,zurückkommen::V,қайту,қайту
1508,bleiben::V,қалу,қалу
1509,warten::V,тосу,тосу
1510,erwarten::V,күту,күту
1511,suchen::V,іздеу,іздеу
1512,finden::V,табу,табу
1513,versuchen::V,талпыну,талпыну
1514,vorbereiten::V,әзірлеу,әзірлеу
1515,lieben::V,сүю,сүю
1516,mögen::V,жарату,жарату
1517,mögen::V,жарату,жақсы_көру
1518,mögen::V,жақсы_көру,жарату
1519,mögen::V,жақсы_көру,жақсы_көру
1520,lachen::V,күлу,күлу
1521,lachen::V,күлу,күлісу
1522,lachen::V,күлісу,күлу
1523,lachen::V,күлісу,күлісу
1524,rühren::V,көңілін бұзу,көңілін бұзу
1525,weinen::V,жылау,жылау
1526,schimpfen::V,ақырып-бақыру,ақырып-бақыру
1527,sich ärgern::V,ашулану,ашулану
1528,sich fürchten::V,сескену,сескену
1529,fürchten::V,қауіптену,қауіптену
1530,fürchten::V,қауіптену,сақсыну
1531,fürchten::V,сақсыну,қауіптену
1532,fürchten::V,сақсыну,сақсыну
1533,fliehen::V,қашу,қашу
1534,fliehen::V,қашу,қашып кету
1535,fliehen::V,қашып кету,қашу
1536,fliehen::V,қашып кету,қашып кету
1537,flüchten::V,қашу,қашу
1538,flüchten::V,қашу,қашып кету
1539,flüchten::V,қашып кету,қашу
1540,flüchten::V,қашып кету,қашып кету
1541,sehen::V,көру,көру
1542,anschauen::V,назар салу,назар салу
1543,ansehen::V,тамашалау,тамашалау
1544,hören::V,есту,есту
1545,zuhören::V,тыңдау,тыңдау
1546,zuhören::V,тыңдау,құлақ қою
1547,zuhören::V,құлақ қою,тыңдау
1548,zuhören::V,құлақ қою,құлақ қою
1549,probieren::V,тату,тату
1550,probieren::V,тату,дәм тату
1551,probieren::V,дәм тату,тату
1552,probieren::V,дәм тату,дәм тату
1553,riechen::V,иіскеу,иіскеу
1554,fühlen::V,сезу,сезу
1555,fühlen::V,сезу,сезіну
1556,fühlen::V,сезіну,сезу
1557,fühlen::V,сезіну,сезіну
1558,scheinen::V,болып көріну,болып көріну
1559,zu sehen sein::V,көріну,көріну
1560,vernehmen::V,есту,есту
1561,vernehmen::V,есту,есітіп қалу
1562,vernehmen::V,есітіп қалу,есту
1563,vernehmen::V,есітіп қалу,есітіп қалу
1564,frieren::V,тоңу,тоңу
1565,frieren::V,тоңу,жаурау
1566,frieren::V,жаурау,тоңу
1567,frieren::V,жаурау,жаурау
1568,tun::V,ету,ету
1569,tun::V,ету,істеу
1570,tun::V,істеу,ету
1571,tun::V,істеу,істеу
1572,können::V,білу,білу
1573,wollen::V,қалау,қалау
1574,anfangen::V,бастау,бастау
1575,beenden::V,бітіру,бітіру
1576,beenden::V,бітіру,адақтау
1577,beenden::V,бітіру,тамамдау
1578,beenden::V,бітіру,аяқтап шығу
1579,beenden::V,адақтау,бітіру
1580,beenden::V,адақтау,адақтау
1581,beenden::V,адақтау,тамамдау
1582,beenden::V,адақтау,аяқтап шығу
1583,beenden::V,тамамдау,бітіру
1584,beenden::V,тамамдау,адақтау
1585,beenden::V,тамамдау,тамамдау
1586,beenden::V,тамамдау,аяқтап шығу
1587,beenden::V,аяқтап шығу,бітіру
1588,beenden::V,аяқтап шығу,адақтау
1589,beenden::V,аяқтап шығу,тамамдау
1590,beenden::V,аяқтап шығу,аяқтап шығу
1591,aufhören::V,доғару,доғару
1592,gelingen::V,жолы түсу,жолы түсу
1593,geraten::V,калу,калу
1594,öffnen::V,ашу,ашу
1595,öffnen::V,ашу,ашып қою
1596,öffnen::V,ашып қою,ашу
1597,öffnen::V,ашып қою,ашып қою
1598,schließen::V,жабу,жабу
1599,stellen::V,қою,қою
1600,stellen::V,қою,қойдыру
1601,stellen::V,қойдыру,қою
1602,stellen::V,қойдыру,қойдыру
1603,setzen::V,отырғызу,отырғызу
1604,legen::V,салу,салу
1605,legen::V,салу,калау
1606,legen::V,калау,салу
1607,legen::V,калау,калау
1608,berühren::V,тию,тию
1609,verbinden::V,байлап алу,байлап алу
1610,verbinden::V,байлап алу,сабақтастыру
1611,verbinden::V,сабақтастыру,байлап алу
1612,verbinden::V,сабақтастыру,сабақтастыру
1613,bedecken::V,бүркеу,бүркеу
1614,aufhängen::V,ілу,ілу
1615,aufhängen::V,ілу,асып қою
1616,aufhängen::V,асып қою,ілу
1617,aufhängen::V,асып қою,асып қою
1618,anzünden::V,тұтату,тұтату
1619,aufheben::V,көтеру,көтеру
1620,zurücklassen::V,қалдыру,қалдыру
1621,verlieren::V,жоғалту,жоғалту
1622,fallen lassen::V,құлатып алу,құлатып алу
1623,fallen lassen::V,құлатып алу,қолдан түсіріп алу
1624,fallen lassen::V,қолдан түсіріп алу,құлатып алу
1625,fallen lassen::V,қолдан түсіріп алу,қолдан түсіріп алу
1626,machen::V,ету,ету
1627,machen::V,ету,жасау
1628,machen::V,ету,жасап шығару
1629,machen::V,жасау,ету
1630,machen::V,жасау,жасау
1631,machen::V,жасау,жасап шығару
1632,machen::V,жасап шығару,ету
1633,machen::V,жасап шығару,жасау
1634,machen::V,жасап шығару,жасап шығару
1635,herstellen::V,жасап шығару,жасап шығару
1636,bauen::V,тұрғызу,тұрғызу
1637,reparieren::V,оңдау,оңдау
1638,verbessern::V,дұрыстау,дұрыстау
1639,ändern::V,өзгерту,өзгерту
1640,graben::V,үңгу,үңгу
1641,beugen::V,буғу,буғу
1642,biegen::V,ию,ию
1643,biegen::V,ию,майыстыру
1644,biegen::V,майыстыру,ию
1645,biegen::V,майыстыру,майыстыру
1646,drehen::V,айналдыру,айналдыру
1647,wenden::V,екінші жағын айналдыру,екінші жағын айналдыру
1648,umdrehen::V,бұру,бұру
1649,heben::V,көтеру,көтеру
1650,hochheben::V,жоғарылату,жоғарылату
1651,hochheben::V,жоғарылату,көтеру
1652,hochheben::V,көтеру,жоғарылату
1653,hochheben::V,көтеру,көтеру
1654,ergreifen::V,бас_салу,бас_салу
1655,ergreifen::V,бас_салу,шап_беріп_ұстап_алу
1656,ergreifen::V,бас_салу,шап_беру
1657,ergreifen::V,бас_салу,шап_ете_түсу
1658,ergreifen::V,шап_беріп_ұстап_алу,бас_салу
1659,ergreifen::V,шап_беріп_ұстап_алу,шап_беріп_ұстап_алу
1660,ergreifen::V,шап_беріп_ұстап_алу,шап_беру
1661,ergreifen::V,шап_беріп_ұстап_алу,шап_ете_түсу
1662,ergreifen::V,шап_беру,бас_салу
1663,ergreifen::V,шап_беру,шап_беріп_ұстап_алу
1664,ergreifen::V,шап_беру,шап_беру
1665,ergreifen::V,шап_беру,шап_ете_түсу
1666,ergreifen::V,шап_ете_түсу,бас_салу
1667,ergreifen::V,шап_ете_түсу,шап_беріп_ұстап_алу
1668,ergreifen::V,шап_ете_түсу,шап_беру
1669,ergreifen::V,шап_ете_түсу,шап_ете_түсу
1670,halten::V,тұту,тұту
1671,halten::V,тұту,ұстау
1672,halten::V,ұстау,тұту
1673,halten::V,ұстау,ұстау
1674,drücken::V,басу,басу
1675,schieben::V,итеру,итеру
1676,kratzen::V,қыру,қыру
1677,lecken::V,жалау,жалау
1678,beißen::V,қабу,қабу
1679,beißen::V,қабу,тістеу
1680,beißen::V,қабу,қауып алу
1681,beißen::V,тістеу,қабу
1682,beißen::V,тістеу,тістеу
1683,beißen::V,тістеу,қауып алу
1684,beißen::V,қауып алу,қабу
1685,beißen::V,қауып алу,тістеу
1686,beißen::V,қауып алу,қауып алу
1687,abreißen::V,үзу,үзу
1688,abschneiden::V,қырқу,қырқу
1689,binden::V,байланыстыру,байланыстыру
1690,binden::V,байланыстыру,байлап_алу
1691,binden::V,байланыстыру,байластыру
1692,binden::V,байланыстыру,байлау
1693,binden::V,байланыстыру,буу
1694,binden::V,байланыстыру,матау
1695,binden::V,байланыстыру,сабақтастыру
1696,binden::V,байланыстыру,ұштастыру
1697,binden::V,байлап_алу,байланыстыру
1698,binden::V,байлап_алу,байлап_алу
1699,binden::V,байлап_алу,байластыру
1700,binden::V,байлап_алу,байлау
1701,binden::V,байлап_алу,буу
1702,binden::V,байлап_алу,матау
1703,binden::V,байлап_алу,сабақтастыру
1704,binden::V,байлап_алу,ұштастыру
1705,binden::V,байластыру,байланыстыру
1706,binden::V,байластыру,байлап_алу
1707,binden::V,байластыру,байластыру
1708,binden::V,байластыру,байлау
1709,binden::V,байластыру,буу
1710,binden::V,байластыру,матау
1711,binden::V,байластыру,сабақтастыру
1712,binden::V,байластыру,ұштастыру
1713,binden::V,байлау,байланыстыру
1714,binden::V,байлау,байлап_алу
1715,binden::V,байлау,байластыру
1716,binden::V,байлау,байлау
1717,binden::V,байлау,буу
1718,binden::V,байлау,матау
1719,binden::V,байлау,сабақтастыру
1720,binden::V,байлау,ұштастыру
1721,binden::V,буу,байланыстыру
1722,binden::V,буу,байлап_алу
1723,binden::V,буу,байластыру
1724,binden::V,буу,байлау
1725,binden::V,буу,буу
1726,binden::V,буу,матау
1727,binden::V,буу,сабақтастыру
1728,binden::V,буу,ұштастыру
1729,binden::V,матау,байланыстыру
1730,binden::V,матау,байлап_алу
1731,binden::V,матау,байластыру
1732,binden::V,матау,байлау
1733,binden::V,матау,буу
1734,binden::V,матау,матау
1735,binden::V,матау,сабақтастыру
1736,binden::V,матау,ұштастыру
1737,binden::V,сабақтастыру,байланыстыру
1738,binden::V,сабақтастыру,байлап_алу
1739,binden::V,сабақтастыру,байластыру
1740,binden::V,сабақтастыру,байлау
1741,binden::V,сабақтастыру,буу
1742,binden::V,сабақтастыру,матау
1743,binden::V,сабақтастыру,сабақтастыру
1744,binden::V,сабақтастыру,ұштастыру
1745,binden::V,ұштастыру,байланыстыру
1746,binden::V,ұштастыру,байлап_алу
1747,binden::V,ұштастыру,байластыру
1748,binden::V,ұштастыру,байлау
1749,binden::V,ұштастыру,буу
1750,binden::V,ұштастыру,матау
1751,binden::V,ұштастыру,сабақтастыру
1752,binden::V,ұштастыру,ұштастыру
1753,stecken::V,сұғу,сұғу
1754,brechen::V,сындыру,сындыру
1755,klopfen::V,қағу,қағу
1756,hauen::V,соғу,соғу
1757,kleben::V,желімдеу,желімдеу
1758,reiben::V,үйкеу,үйкеу
1759,streichen::V,сүйкеу,сүйкеу
1760,schleifen::V,егеу,егеу
1761,schleifen::V,егеу,қайрау
1762,schleifen::V,егеу,егеулеу
1763,schleifen::V,қайрау,егеу
1764,schleifen::V,қайрау,қайрау
1765,schleifen::V,қайрау,егеулеу
1766,schleifen::V,егеулеу,егеу
1767,schleifen::V,егеулеу,қайрау
1768,schleifen::V,егеулеу,егеулеу
1769,schneiden::V,кесу,кесу
1770,rütteln::V,қозғау,қозғау
1771,rütteln::V,қозғау,жұлмалау
1772,rütteln::V,жұлмалау,қозғау
1773,rütteln::V,жұлмалау,жұлмалау
1774,schütteln::V,дірілдету,дірілдету
1775,schütteln::V,дірілдету,селкілдету
1776,schütteln::V,селкілдету,дірілдету
1777,schütteln::V,селкілдету,селкілдету
1778,schwenken::V,бұлғау,бұлғау
1779,schwenken::V,бұлғау,сермеу
1780,schwenken::V,сермеу,бұлғау
1781,schwenken::V,сермеу,сермеу
1782,schütten::V,құю,құю
1783,füllen::V,толтыру,толтыру
1784,einwickeln::V,орау,орау
1785,tragen::V,алып жүру,алып жүру
1786,schleppen::V,тарту,тарту
1787,ziehen::V,тарту,тарту
1788,aufbewahren::V,сақтау,сақтау
1789,werfen::V,лақтыру,лақтыру
1790,fangen::V,қармау,қармау
1791,fangen::V,қармау,қағып алу
1792,fangen::V,қағып алу,қармау
1793,fangen::V,қағып алу,қағып алу
1794,packen::V,шап беру,шап беру
1795,packen::V,шап беру,шап ете түсу
1796,packen::V,шап беру,шап беріп ұстап алу
1797,packen::V,шап ете түсу,шап беру
1798,packen::V,шап ете түсу,шап ете түсу
1799,packen::V,шап ете түсу,шап беріп ұстап алу
1800,packen::V,шап беріп ұстап алу,шап беру
1801,packen::V,шап беріп ұстап алу,шап ете түсу
1802,packen::V,шап беріп ұстап алу,шап беріп ұстап алу
1803,verstecken::V,тығу,тығу
1804,verstecken::V,тығу,жасыру
1805,verstecken::V,жасыру,тығу
1806,verstecken::V,жасыру,жасыру
1807,teilen::V,бөлу,бөлу
1808,schicken::V,жіберу,жіберу
1809,bringen::V,әкелу,әкелу
1810,bringen::V,әкелу,алып келу
1811,bringen::V,алып келу,әкелу
1812,bringen::V,алып келу,алып келу
1813,hinzufügen::V,қосу,қосу
1814,hinzufügen::V,қосу,үстеу
1815,hinzufügen::V,үстеу,қосу
1816,hinzufügen::V,үстеу,үстеу
1817,bekommen::V,алу,алу
1818,erhalten::V,алмақ,алмақ
1819,nehmen::V,алу,алу
1820,nehmen::V,алу,алмақ
1821,nehmen::V,алмақ,алу
1822,nehmen::V,алмақ,алмақ
1823,wählen::V,таңдау,таңдау
1824,auswählen::V,екшеу,екшеу
1825,auswählen::V,екшеу,саралау
1826,auswählen::V,екшеу,сұрыптау
1827,auswählen::V,екшеу,сайлап алу
1828,auswählen::V,саралау,екшеу
1829,auswählen::V,саралау,саралау
1830,auswählen::V,саралау,сұрыптау
1831,auswählen::V,саралау,сайлап алу
1832,auswählen::V,сұрыптау,екшеу
1833,auswählen::V,сұрыптау,саралау
1834,auswählen::V,сұрыптау,сұрыптау
1835,auswählen::V,сұрыптау,сайлап алу
1836,auswählen::V,сайлап алу,екшеу
1837,auswählen::V,сайлап алу,саралау
1838,auswählen::V,сайлап алу,сұрыптау
1839,auswählen::V,сайлап алу,сайлап алу
1840,bewahren::V,сақтау,сақтау
1841,behindern::V,оралғы болу,оралғы болу
1842,verderben::V,бүлдіру,бүлдіру
1843,beschädigen::V,бұзу,бұзу
1844,zerbrechen::V,уату,уату
1845,zerreißen::V,жырту,жырту
1846,zerstören::V,қирату,қирату
1847,zerstören::V,қирату,талқандау
1848,zerstören::V,талқандау,қирату
1849,zerstören::V,талқандау,талқандау
1850,verbrennen::V,өртеу,өртеу
1851,verbrennen::V,өртеу,жандыру
1852,verbrennen::V,өртеу,өртеп жіберу
1853,verbrennen::V,өртеу,жандырып жіберу
1854,verbrennen::V,жандыру,өртеу
1855,verbrennen::V,жандыру,жандыру
1856,verbrennen::V,жандыру,өртеп жіберу
1857,verbrennen::V,жандыру,жандырып жіберу
1858,verbrennen::V,өртеп жіберу,өртеу
1859,verbrennen::V,өртеп жіберу,жандыру
1860,verbrennen::V,өртеп жіберу,өртеп жіберу
1861,verbrennen::V,өртеп жіберу,жандырып жіберу
1862,verbrennen::V,жандырып жіберу,өртеу
1863,verbrennen::V,жандырып жіберу,жандыру
1864,verbrennen::V,жандырып жіберу,өртеп жіберу
1865,verbrennen::V,жандырып жіберу,жандырып жіберу
1866,geben::V,беру,беру
1867,reichen::V,беру,беру
1868,schenken::V,тарту,тарту
1869,versprechen::V,уәде беру,уәде беру
1870,wünschen::V,тілеу,тілеу
1871,loben::V,мақтау,мақтау
1872,loben::V,мақтау,дәріптеу
1873,loben::V,дәріптеу,мақтау
1874,loben::V,дәріптеу,дәріптеу
1875,küssen::V,сүю,сүю
1876,wiegen::V,тербеу,тербеу
1877,zudecken::V,бүркеу,бүркеу
1878,wecken::V,ояту,ояту
1879,zeigen::V,көрсету,көрсету
1880,führen::V,ерту,ерту
1881,führen::V,ерту,жетектеу
1882,führen::V,жетектеу,ерту
1883,führen::V,жетектеу,жетектеу
1884,lehren::V,оқыту,оқыту
1885,unterrichten::V,оқыту,оқыту
1886,aufziehen::V,бағу,бағу
1887,leiten::V,басқару,басқару
1888,leiten::V,басқару,жетекшілік ету
1889,leiten::V,жетекшілік ету,басқару
1890,leiten::V,жетекшілік ету,жетекшілік ету
1891,antreiben::V,асықтыру,асықтыру
1892,lassen::V,-ткізу,-ткізу
1893,lassen::V,-ткізу,мәжбүр ету
1894,lassen::V,мәжбүр ету,-ткізу
1895,lassen::V,мәжбүр ету,мәжбүр ету
1896,einladen::V,шақыру,шақыру
1897,vereinigen::V,біріктіру,біріктіру
1898,vereinigen::V,біріктіру,біріктіріп қою
1899,vereinigen::V,біріктіріп қою,біріктіру
1900,vereinigen::V,біріктіріп қою,біріктіріп қою
1901,besuchen::V,кіріп шығу,кіріп шығу
1902,besuchen::V,кіріп шығу,барып шығу
1903,besuchen::V,барып шығу,кіріп шығу
1904,besuchen::V,барып шығу,барып шығу
1905,treffen::V,кездесу,кездесу
1906,sich versammeln::V,топталу,топталу
1907,spielen::V,ойнау,ойнау
1908,singen::V,сайрау,сайрау
1909,tanzen::V,билеу,билеу
1910,sich trennen::V,айрылысу,айрылысу
1911,verlassen::V,тастау,тастау
1912,retten::V,құтқару,құтқару
1913,bewachen::V,күзету,күзету
1914,schützen::V,жақтау,жақтау
1915,schützen::V,жақтау,жақтасу
1916,schützen::V,жақтасу,жақтау
1917,schützen::V,жақтасу,жақтасу
1918,verteidigen::V,қорғау,қорғау
1919,sich schlagen::V,алысу,алысу
1920,schießen::V,ату,ату
1921,siegen::V,жеңу,жеңу
1922,ärgern::V,ашуландыру,ашуландыру
1923,schlagen::V,ұру,ұру
1924,treten::V,тебу,тебу
1925,stechen::V,шаншу,шаншу
1926,stoßen::V,түрту,түрту
1927,stehlen::V,ұрлау,ұрлау
1928,stören::V,кесірлен,кесірлен
1929,belästigen::V,мазасын алу,мазасын алу
1930,verbergen::V,сездірмеу,сездірмеу
1931,täuschen::V,жалған айту,жалған айту
1932,betrügen::V,алдау,алдау
1933,betrügen::V,алдау,алдап кету
1934,betrügen::V,алдау,ақымақ қылу
1935,betrügen::V,алдап кету,алдау
1936,betrügen::V,алдап кету,алдап кету
1937,betrügen::V,алдап кету,ақымақ қылу
1938,betrügen::V,ақымақ қылу,алдау
1939,betrügen::V,ақымақ қылу,алдап кету
1940,betrügen::V,ақымақ қылу,ақымақ қылу
1941,töten::V,құрту,құрту
1942,töten::V,құрту,өлтіру
1943,töten::V,өлтіру,құрту
1944,töten::V,өлтіру,өлтіру
1945,wohnen::V,мекендеу,мекендеу
1946,wohnen::V,мекендеу,өмір сүру
1947,wohnen::V,өмір сүру,мекендеу
1948,wohnen::V,өмір сүру,өмір сүру
1949,arbeiten::V,істеу,істеу
1950,arbeiten::V,істеу,еңбектену
1951,arbeiten::V,еңбектену,істеу
1952,arbeiten::V,еңбектену,еңбектену
1953,sammeln::V,жыю,жыю
1954,pflücken::V,жұлу,жұлу
1955,jagen::V,аулау,аулау
1956,fischen::V,балык_аулау,балык_аулау
1957,fassen::V,ұстау,ұстау
1958,hüten::V,жаю,жаю
1959,hüten::V,жаю,бағу
1960,hüten::V,бағу,жаю
1961,hüten::V,бағу,бағу
1962,treiben::V,айдау,айдау
1963,anbinden::V,байлау,байлау
1964,füttern::V,ас ішкізу,ас ішкізу
1965,füttern::V,ас ішкізу,азықтандыру
1966,füttern::V,ас ішкізу,қоректендіру
1967,füttern::V,азықтандыру,ас ішкізу
1968,füttern::V,азықтандыру,азықтандыру
1969,füttern::V,азықтандыру,қоректендіру
1970,füttern::V,қоректендіру,ас ішкізу
1971,füttern::V,қоректендіру,азықтандыру
1972,füttern::V,қоректендіру,қоректендіру
1973,melken::V,сауу,сауу
1974,hacken::V,турау,турау
1975,gießen::V,суару,суару
1976,reifen::V,жетілу,жетілу
1977,zubereiten::V,даяр ету,даяр ету
1978,kochen::V,асу,асу
1979,backen::V,пісіру,пісіру
1980,braten::V,қуыру,қуыру
1981,umrühren::V,былғалау,былғалау
1982,umrühren::V,былғалау,сапырылыстыру
1983,umrühren::V,сапырылыстыру,былғалау
1984,umrühren::V,сапырылыстыру,сапырылыстыру
1985,stricken::V,торлау,торлау
1986,stricken::V,торлау,тоқу
1987,stricken::V,тоқу,торлау
1988,stricken::V,тоқу,тоқу
1989,nähen::V,тігу,тігу
1990,färben::V,бояу,бояу
1991,färben::V,бояу,сырлау
1992,färben::V,сырлау,бояу
1993,färben::V,сырлау,сырлау
1994,reinigen::V,аршу,аршу
1995,reinigen::V,аршу,тазалау
1996,reinigen::V,тазалау,аршу
1997,reinigen::V,тазалау,тазалау
1998,waschen::V,жуу,жуу
1999,abwischen::V,сүрту,сүрту
2000,spülen::V,шаю,шаю
2001,fegen::V,сыпыру,сыпыру
2002,kehren::V,сыпыру,сыпыру
2003,baden::V,шомылу,шомылу
2004,sich waschen::V,жуыну,жуыну
2005,ausziehen::V,шешу,шешу
2006,anziehen::V,кигізу,кигізу
2007,sich anziehen::V,киіну,киіну
2008,kämmen::V,тарау,тарау
2009,schmücken::V,әсемдеу,әсемдеу
2010,schmücken::V,әсемдеу,мәнерлеу
2011,schmücken::V,әсемдеу,көріктендіру
2012,schmücken::V,мәнерлеу,әсемдеу
2013,schmücken::V,мәнерлеу,мәнерлеу
2014,schmücken::V,мәнерлеу,көріктендіру
2015,schmücken::V,көріктендіру,әсемдеу
2016,schmücken::V,көріктендіру,мәнерлеу
2017,schmücken::V,көріктендіру,көріктендіру
2018,sagen::V,деу,деу
2019,sagen::V,деу,айту
2020,sagen::V,айту,деу
2021,sagen::V,айту,айту
2022,sprechen::V,деу,деу
2023,sprechen::V,деу,айту
2024,sprechen::V,айту,деу
2025,sprechen::V,айту,айту
2026,reden::V,сөйлеу,сөйлеу
2027,reden::V,сөйлеу,сөйлесу
2028,reden::V,сөйлеу,тіл қатысу
2029,reden::V,сөйлесу,сөйлеу
2030,reden::V,сөйлесу,сөйлесу
2031,reden::V,сөйлесу,тіл қатысу
2032,reden::V,тіл қатысу,сөйлеу
2033,reden::V,тіл қатысу,сөйлесу
2034,reden::V,тіл қатысу,тіл қатысу
2035,sich unterhalten::V,сұхбаттасу,сұхбаттасу
2036,fragen::V,сұрау,сұрау
2037,bitten::V,өтіну,өтіну
2038,bitten::V,өтіну,жалыну
2039,bitten::V,жалыну,өтіну
2040,bitten::V,жалыну,жалыну
2041,erzählen::V,айту,айту
2042,mitteilen::V,білдіру,білдіру
2043,nennen::V,атау,атау
2044,rufen::V,шақыру,шақыру
2045,prahlen::V,бөсу,бөсу
2046,übersetzen::V,аудару,аудару
2047,denken::V,ойлау,ойлау
2048,glauben::V,нану,нану
2049,glauben::V,нану,илану
2050,glauben::V,илану,нану
2051,glauben::V,илану,илану
2052,bemerken::V,аңғару,аңғару
2053,erkennen::V,тану,тану
2054,begreifen::V,ұғу,ұғу
2055,begreifen::V,ұғу,аңғарып алу
2056,begreifen::V,аңғарып алу,ұғу
2057,begreifen::V,аңғарып алу,аңғарып алу
2058,verstehen::V,пайым,пайым
2059,verstehen::V,пайым,түсіну
2060,verstehen::V,түсіну,пайым
2061,verstehen::V,түсіну,түсіну
2062,lernen::V,оқу,оқу
2063,wissen::V,хабардар болу,хабардар болу
2064,sich erinnern an::V,еске түсіру,еске түсіру
2065,vergessen::V,ұмыту,ұмыту
2066,messen::V,өлшеу,өлшеу
2067,zählen::V,санау,санау
2068,rechnen::V,санап шығару,санап шығару
2069,rechnen::V,санап шығару,санап шығу
2070,rechnen::V,санап шығару,санау
2071,rechnen::V,санап шығу,санап шығару
2072,rechnen::V,санап шығу,санап шығу
2073,rechnen::V,санап шығу,санау
2074,rechnen::V,санау,санап шығару
2075,rechnen::V,санау,санап шығу
2076,rechnen::V,санау,санау
2077,lesen::V,оқу,оқу
2078,malen::V,сурет салу,сурет салу
2079,zeichnen::V,сурет салу,сурет салу
2080,schreiben::V,жазу,жазу
2081,besitzen::V,болу,болу
2082,kaufen::V,алу,алу
2083,kaufen::V,алу,әперу
2084,kaufen::V,әперу,алу
2085,kaufen::V,әперу,әперу
2086,verkaufen::V,сату,сату
2087,bezahlen::V,төлеу,төлеу
2088,bezahlen::V,төлеу,ақы беру
2089,bezahlen::V,төлеу,ақы төлеу
2090,bezahlen::V,ақы беру,төлеу
2091,bezahlen::V,ақы беру,ақы беру
2092,bezahlen::V,ақы беру,ақы төлеу
2093,bezahlen::V,ақы төлеу,төлеу
2094,bezahlen::V,ақы төлеу,ақы беру
2095,bezahlen::V,ақы төлеу,ақы төлеу
2096,zahlen::V,төлеу,төлеу
2097,beherrschen::V,билеу,билеу
2098,ertragen::V,төзу,төзу
2099,ertragen::V,төзу,шыдау
2100,ertragen::V,шыдау,төзу
2101,ertragen::V,шыдау,шыдау
