,Concept_ID,is,udm
804,zurück::ADV,aftur,берлань
805,zurück::ADV,til baka,берен
806,zurück::ADV,til baka,берлань
807,unten::ADV,niðri,улын
808,unten::ADV,fyrir neðan,улын
809,hinab::ADV,niður,улэ
810,hinab::ADV,niður eftir,улэ
811,oben::ADV,uppi,вылын
812,oben::ADV,uppi,вылӥын
813,hinauf::ADV,upp,вылэ
814,hinauf::ADV,upp,вылӥе
815,hinauf::ADV,upp,выллань
816,hinauf::ADV,upp eftir,вылэ
817,hinauf::ADV,upp eftir,вылӥе
818,hinauf::ADV,upp eftir,выллань
819,überall::ADV,alls staðar,котькытын
820,überall::ADV,alls staðar,пасьтана
821,nicht::ADV,ekki,уз
822,ein wenig::ADV,dálítið,ичи
823,ein wenig::ADV,dálítið,ӧжыт
824,ein wenig::ADV,dálítið,огшап
825,kaum::ADV,varla,муртса
826,kaum::ADV,tæplega,муртса
827,sehr::ADV,mjög,туж
828,sehr::ADV,mjög,лекос
829,so::ADV,svo,озьы
830,so::ADV,svo,тазьы
831,so::ADV,þannig,озьы
832,so::ADV,þannig,тазьы
833,noch::ADV,enn,на
834,noch::ADV,ennþá,на
835,nur::ADV,bara,гинэ
836,nur::ADV,aðeins,гинэ
837,schon::ADV,nú þegar,ни
838,schon::ADV,nú þegar,ини
839,wieder::ADV,aftur,нош
840,wieder::ADV,aftur,кайта
841,wieder::ADV,að nýju,нош
842,wieder::ADV,að nýju,кайта
843,vergebens::ADV,árangurslaust,юнме
844,vor::PRP,fyrir,азьын
845,hinter::PRP,bak við,берын
846,hinter::PRP,bak við,бӧрсьы
847,hinter::PRP,aftur fyrir,берын
848,hinter::PRP,aftur fyrir,бӧрсьы
849,unter::PRP,undir,улын
850,durch::PRP,gegnum,пыр
851,durch::PRP,gegnum,пыртӥ
852,neben::PRP,hjá,бордын
853,neben::PRP,við hliðina á,бордын
854,zwischen::PRP,milli,вискын
855,zwischen::PRP,á milli,вискын
856,wegen::PRP,vegna,сэрен
857,dies::PRN,þetta,та
858,das::PRN,það,со
859,alles::PRN,allt,ваньмыз
860,ich::PRN,ég,мон
861,du::PRN,þú,тон
862,er::PRN,hann,со
863,wir::PRN,við,ми
864,ihr::PRN,þið,тӥ
865,sie::PRN,þær,соос
866,sie::PRN,þeir,соос
867,was::FPRN,hvað,ма
868,wer::FPRN,hver,кин
869,wo::FADV,hvar,кытын
870,wohin::FADV,hvert,кытчы
871,wie::FADV,hvernig,кызьы
872,warum::FADV,hvers vegna,малы
873,wieviel::FNUM,hve mikill,кӧня
874,eins::NUM,einn,одӥг
875,zwei::NUM,tveir,кык
876,drei::NUM,þrír,куинь
877,vier::NUM,fjórir,ньыль
878,fünf::NUM,fimm,вить
879,sechs::NUM,sex,куать
880,sieben::NUM,sjö,сизьым
881,acht::NUM,átta,тямыс
882,neun::NUM,níu,укмыс
883,zehn::NUM,tíu,дас
884,elf::NUM,ellefu,дас одӥг
885,zwölf::NUM,tólf,дас кык
886,zwanzig::NUM,tuttugu,кызь
887,dreißig::NUM,þrjátíu,куамын
888,vierzig::NUM,fjörutíu,ньыльдон
889,fünfzig::NUM,fimmtíu,витьтон
890,sechzig::NUM,sextíu,куатьтон
891,siebzig::NUM,sjötíu,сизьымдон
892,achtzig::NUM,áttatíu,тямыстон
893,neunzig::NUM,níutíu,укмыстон
894,hundert::NUM,hundrað,сю
895,tausend::NUM,þúsund,сюрс
896,und::CNJ,og,и
897,und::CNJ,og,но
898,oder::CNJ,eða,яке
899,stehen::V,standa,сылыны
900,sitzen::V,sitja,пукыны
901,liegen::V,liggja,кылльыны
902,hängen::V,hanga,ошкыса улыны
903,werden::V,verða,луыны
904,passieren::V,gerast,луыны
905,beginnen::V,byrja,кутскыны
906,enden::V,enda,бырыны
907,enden::V,lykta,бырыны
908,wechseln::V,skipta,воштӥськыны
909,aufgehen[Sonne]::V,koma upp,ӝужаны
910,untergehen[Sonne]::V,ganga til viðar,пуксьыны
911,scheinen[Sonne]::V,skína,пиштыны
912,scheinen[Sonne]::V,skína,чиляны
913,donnern::V,þruma,гудыръяны
914,wehen::V,blása,пелляськыны
915,strömen::V,streyma,киськыны
916,strömen::V,streyma,исьтӥськыны
917,fließen::V,fljóta,бызьыны
918,sich drehen::V,snúast,берганы
919,schwanken::V,riða,вошъяськыны
920,schwanken::V,rugga,вошъяськыны
921,schwingen::V,sveiflast,шонаськыны
922,fallen::V,falla,усьыны
923,brennen::V,brenna,ӝуаны
924,rauchen::V,reykja,ӵындыны
925,regnen::V,rigna,зорыны
926,gefrieren::V,frjósa,кынмыны
927,tauen::V,þiðna,шунаны
928,schmelzen::V,bráðna,шунаны
929,trocknen::V,þorna,куасьмыны
930,sieden::V,sjóða,пӧзьыны
931,faulen::V,rotna,сисьмыны
932,verfaulen::V,rotna,сисьмыны
933,reißen::V,rifna,кеськыны
934,versinken::V,sökkva,выйыны
935,vergehen::V,líða,ортчыны
936,erscheinen::V,birtast,адскыны
937,verschwinden::V,hverfa,бырыны
938,sinken::V,síga,усьыны
939,abnehmen::V,lækka,синыны
940,abnehmen::V,minnka,синыны
941,zunehmen::V,aukast,йылыны
942,steigen::V,stíga,лӧпкыны
943,wachsen::V,vaxa,будыны
944,glänzen::V,glóa,чиляны
945,glänzen::V,glóa,пиштыны
946,glänzen::V,glampa,чиляны
947,glänzen::V,glampa,пиштыны
948,funkeln::V,leiftra,чилекъяны
949,lärmen::V,hafa hátt,уретыны
950,lärmen::V,hafa hátt,ӵашетыны
951,läuten::V,hringja,жингыртыны
952,klingeln::V,hringja,жингыртыны
953,klirren::V,glamra,жильккетыны
954,klirren::V,skrölta,жильккетыны
955,brausen::V,ólga,лекъяськыны
956,rauschen::V,suða,ӵашетыны
957,klingen::V,hljóma,кылӥськыны
958,bellen::V,gelta,утыны
959,heulen::V,væla,вузыны
960,heulen::V,ýlfra,вузыны
961,blasen::V,blása,пельтыны
962,pfeifen::V,blístra,шуланы
963,schreien::V,æpa,черекъяны
964,schreien::V,æpa,кесяськыны
965,stöhnen::V,stynja,ӝуштыны
966,zittern::V,titra,дырекъяны
967,zittern::V,titra,куалекъяны
968,zittern::V,skjálfa,дырекъяны
969,zittern::V,skjálfa,куалекъяны
970,leben::V,lifa,улыны
971,geboren werden::V,fæðast,вордӥськыны
972,atmen::V,anda,шоканы
973,atmen::V,draga andann,шоканы
974,trinken::V,drekka,юыны
975,essen::V,borða,сиыны
976,schlucken::V,kingja,ньылыны
977,müde werden::V,þreytast,жадьыны
978,einschlafen::V,sofna,умме усьыны
979,schlafen::V,sofa,кӧлыны
980,aufwachen::V,vakna,сайканы
981,aufstehen::V,fara á fætur,султыны
982,sich erholen::V,hvíla sig,шутэтскыны
983,krank werden::V,veikjast,висьыны
984,krank werden::V,verða veikur,висьыны
985,krank sein::V,vera veikur,висьыны
986,schmerzen::V,kenna til,висьыны
987,husten::V,hósta,кызыны
988,genesen::V,batna,юнматскыны
989,genesen::V,batna,бурмытскылыны
990,genesen::V,frískast,юнматскыны
991,genesen::V,frískast,бурмытскылыны
992,sterben::V,deyja,кулыны
993,umkommen::V,farast,бырыны
994,sich bewegen::V,bifast,вырыны
995,sich rühren::V,hreyfast,вырӟыны
996,sich rühren::V,hreyfast,вырӟылыны
997,sich erheben::V,standa upp,султыны
998,sich setzen::V,setjast,пуксьыны
999,hinfallen::V,detta,усьыны
1000,laufen::V,labba,мыныны
1001,schreiten::V,ganga,вамышъяны
1002,spazierengehen::V,ganga sér til skemmtunar,мыныны
1003,spazierengehen::V,ganga sér til skemmtunar,ветлыны
1004,eilen::V,fara hratt,дыртыны
1005,sich beeilen::V,flýta sér,дыртыны
1006,sausen::V,þjóta,туж ӝог мыныны
1007,rennen::V,hlaupa,бызьылыны
1008,springen::V,stökkva,тэтчаны
1009,klettern::V,klifra,тубаны
1010,schaukeln::V,róla,лэйканы
1011,schaukeln::V,róla,шонаськыны
1012,schaukeln::V,rugga,лэйканы
1013,schaukeln::V,rugga,шонаськыны
1014,kriechen::V,skríða,нюж ветлыны
1015,schwimmen::V,synda,уяны
1016,tauchen::V,kafa,зумылыны
1017,rudern::V,róa,полсаны
1018,fahren::V,aka,ветлыны
1019,fahren::V,fara,ветлыны
1020,fliegen::V,fljúga,лобаны
1021,gehen::V,fara,мыныны
1022,gehen::V,ganga,мыныны
1023,weggehen::V,fara burt,кошкыны
1024,weggehen::V,ganga burt,кошкыны
1025,abfahren::V,aka burt,кошкыны
1026,anhalten::V,stöðva,дугдыны
1027,hineingehen::V,ganga inn,пырыны
1028,eintreten::V,koma inn,пырыны
1029,eintreten::V,ganga inn,пырыны
1030,kommen::V,koma,вуыны
1031,kommen::V,koma,лыктыны
1032,ankommen::V,koma til,вуыны
1033,zurückkommen::V,koma til baka,берытскыны
1034,bleiben::V,haldast,кыльыны
1035,bleiben::V,vera kyrr,кыльыны
1036,warten::V,bíða,витьыны
1037,erwarten::V,búast við,витьыны
1038,erwarten::V,búast við,возьманы
1039,erwarten::V,eiga von á,витьыны
1040,erwarten::V,eiga von á,возьманы
1041,suchen::V,leita,утчаны
1042,finden::V,finna,шедьтыны
1043,versuchen::V,reyna,турттыны
1044,vorbereiten::V,undirbúa,дасяны
1045,lieben::V,elska,гажаны
1046,mögen::V,þykja gott,яратыны
1047,mögen::V,falla í geð,яратыны
1048,lachen::V,hlæja,серекъяны
1049,rühren::V,snerta,сюлме йӧтыны
1050,weinen::V,gráta,бӧрдыны
1051,schimpfen::V,skammast,даллашыны
1052,sich ärgern::V,sárna,лекъяськыны
1053,sich ärgern::V,gremjast,лекъяськыны
1054,sich fürchten::V,óttast,кышканы
1055,sich fürchten::V,óttast,курданы
1056,fürchten::V,óttast,курданы
1057,fürchten::V,óttast,кышканы
1058,fliehen::V,flýja,пегӟыны
1059,flüchten::V,strjúka,пегӟыны
1060,sehen::V,sjá,адӟыны
1061,anschauen::V,horfa á,учкыны
1062,ansehen::V,líta á,учкыны
1063,hören::V,heyra,кылыны
1064,zuhören::V,hlusta,кылзыны
1065,probieren::V,smakka,веръяны
1066,riechen::V,þefa,зынъяны
1067,fühlen::V,finna til,шӧдыны
1068,scheinen::V,virðast,адскыны
1069,zu sehen sein::V,vera að sjá,адӟиськыны
1070,vernehmen::V,heyra,кылыны
1071,vernehmen::V,greina,кылыны
1072,frieren::V,frjósa,кынмыны
1073,tun::V,gera,карыны
1074,können::V,geta,быгатыны
1075,wollen::V,ætla,потыны
1076,wollen::V,vilja,потыны
1077,anfangen::V,hefja,кутскыны
1078,beenden::V,enda,быдтыны
1079,beenden::V,enda,быдэстыны
1080,beenden::V,ljúka,быдтыны
1081,beenden::V,ljúka,быдэстыны
1082,aufhören::V,lykta,дугдыны
1083,gelingen::V,heppnast,быгатыны
1084,gelingen::V,heppnast,луыны
1085,geraten::V,lukkast,лэсяны
1086,öffnen::V,opna,усьтыны
1087,schließen::V,loka,пытсаны
1088,stellen::V,láta,пуктыны
1089,stellen::V,setja,пуктыны
1090,setzen::V,láta,пуктыны
1091,setzen::V,setja,пуктыны
1092,legen::V,láta,поныны
1093,legen::V,leggja,поныны
1094,berühren::V,koma við,исаны
1095,verbinden::V,sameina,герӟаны
1096,bedecken::V,hylja,пытсаны
1097,aufhängen::V,hengja,ошыны
1098,aufhängen::V,hengja upp,ошыны
1099,anzünden::V,kveikja í,ӝуатыны
1100,aufheben::V,taka upp,ӝутыны
1101,aufheben::V,lyfta upp,ӝутыны
1102,zurücklassen::V,skilja eftir,кельтыны
1103,verlieren::V,týna,ыштыны
1104,verlieren::V,glata,ыштыны
1105,fallen lassen::V,missa,уськытыны
1106,machen::V,búa til,лэсьтыны
1107,herstellen::V,framleiða,лэсьтыны
1108,bauen::V,smíða,пуктыны
1109,bauen::V,byggja,пуктыны
1110,reparieren::V,gera við,тупатыны
1111,verbessern::V,bæta,умоятыны
1112,ändern::V,breyta,воштыны
1113,graben::V,grafa,копаны
1114,beugen::V,beygja,губыртыны
1115,biegen::V,sveigja,куасаны
1116,drehen::V,snúa,бергатыны
1117,wenden::V,snúa,берыктыны
1118,wenden::V,venda,берыктыны
1119,umdrehen::V,venda,берыктыны
1120,umdrehen::V,snúa við,берыктыны
1121,heben::V,hefja,ӝутыны
1122,hochheben::V,lyfta upp,ӝутъяны
1123,ergreifen::V,grípa,кутыны
1124,ergreifen::V,grípa,кырмыны
1125,halten::V,rúma,возьыны
1126,halten::V,halda,возьыны
1127,drücken::V,þjá,зӥбыны
1128,drücken::V,þjá,пачкатыны
1129,drücken::V,þrýsta,зӥбыны
1130,drücken::V,þrýsta,пачкатыны
1131,schieben::V,ýta,донганы
1132,kratzen::V,klóra,вуштыны
1133,lecken::V,sleikja,нюлыны
1134,beißen::V,bíta,куртчыны
1135,abreißen::V,rífa af,ишкалтыны
1136,abreißen::V,rífa frá,ишкалтыны
1137,abschneiden::V,skera af,шорыны
1138,abschneiden::V,skera af,вандыны
1139,abschneiden::V,klippa af,шорыны
1140,abschneiden::V,klippa af,вандыны
1141,binden::V,binda,керттыны
1142,stecken::V,stinga,мертчытыны
1143,brechen::V,brjóta,тӥяны
1144,klopfen::V,berja,йыганы
1145,klopfen::V,berja,шарккетыны
1146,klopfen::V,klappa,йыганы
1147,klopfen::V,klappa,шарккетыны
1148,hauen::V,berja,жугыны
1149,hauen::V,berja,тышканы
1150,hauen::V,höggva,жугыны
1151,hauen::V,höggva,тышканы
1152,kleben::V,líma,лякыны
1153,reiben::V,núa,зыраны
1154,reiben::V,núa,вуштыны
1155,streichen::V,smyrja,зыраны
1156,schleifen::V,slípa,шерыны
1157,schneiden::V,skera,вандыны
1158,schneiden::V,klippa,вандыны
1159,rütteln::V,skaka,зуркатыны
1160,schütteln::V,hrista,куалекъятыны
1161,schwenken::V,sveifla,шонаны
1162,schütten::V,hella,лэзьыны
1163,füllen::V,fylla,тырмытыны
1164,einwickeln::V,vefja inn í,биньыны
1165,tragen::V,bera,нуыны
1166,schleppen::V,draga,кыскыны
1167,ziehen::V,toga,кыскыны
1168,ziehen::V,draga,кыскыны
1169,aufbewahren::V,geyma,возьыны
1170,werfen::V,kasta,куяны
1171,werfen::V,kasta,лэзяны
1172,fangen::V,grípa,кутыны
1173,packen::V,þrífa í,кутыны
1174,packen::V,þrífa í,кырмыны
1175,verstecken::V,fela,ватыны
1176,teilen::V,deila,люкыны
1177,schicken::V,senda,ыстыны
1178,bringen::V,færa,вайыны
1179,bringen::V,flytja,вайыны
1180,hinzufügen::V,bæta við,ватсаны
1181,bekommen::V,hljóta,басьтыны
1182,bekommen::V,ná,басьтыны
1183,erhalten::V,fá,басьтыны
1184,nehmen::V,taka,кутыны
1185,nehmen::V,taka,басьтыны
1186,wählen::V,velja,бырйыны
1187,auswählen::V,velja úr,бырйыны
1188,bewahren::V,gæta,возьыны
1189,bewahren::V,vernda,возьыны
1190,behindern::V,varna,могӟытыны
1191,verderben::V,spilla,сӧрыны
1192,beschädigen::V,skemma,урод лэсьтыны
1193,zerbrechen::V,brjóta,сӧрыны
1194,zerreißen::V,rífa,кесяны
1195,zerreißen::V,rífa sundur,кесяны
1196,zerstören::V,rífa niður,куашкатыны
1197,verbrennen::V,brenna,сутыны
1198,geben::V,gefa,сётыны
1199,reichen::V,rétta,сётыны
1200,schenken::V,gefa,кузьманы
1201,versprechen::V,lofa,кыл сётыны
1202,versprechen::V,heita,кыл сётыны
1203,wünschen::V,óska,сӥзьыны
1204,loben::V,lofa,ушъяны
1205,loben::V,hrósa,ушъяны
1206,küssen::V,kyssa,чупаны
1207,wiegen::V,rugga,веттаны
1208,wiegen::V,rugga,лэйкатыны
1209,zudecken::V,þekja,шобыртыны
1210,zudecken::V,breiða yfir,шобыртыны
1211,wecken::V,vekja,сайкатыны
1212,zeigen::V,sýna,возьматыны
1213,führen::V,leiða,нуыны
1214,lehren::V,kenna,дышетыны
1215,unterrichten::V,fræða,дышетыны
1216,aufziehen::V,ala upp,будэтыны
1217,leiten::V,stjórna,кивалтыны
1218,antreiben::V,hvetja,дыртытыны
1219,lassen::V,láta,-ытыны
1220,einladen::V,bjóða heim,ӧтьыны
1221,vereinigen::V,sameina,огазеяны
1222,besuchen::V,heimsækja,адӟыськыны
1223,treffen::V,hitta,пумитаны
1224,sich versammeln::V,safnast saman,люкаськыны
1225,spielen::V,leika sér,шудыны
1226,singen::V,syngja,кырӟаны
1227,tanzen::V,dansa,эктыны
1228,sich trennen::V,skiljast,люкиськыны
1229,verlassen::V,yfirgefa,куштыны
1230,retten::V,bjarga,утьыны
1231,bewachen::V,gæta,возьманы
1232,bewachen::V,hafa vörð á,возьманы
1233,schützen::V,vernda,утялтыны
1234,verteidigen::V,verja,возьманы
1235,sich schlagen::V,slást,жугиськыны
1236,sich schlagen::V,berjast,жугиськыны
1237,schießen::V,skjóta,ыбылӥськны
1238,siegen::V,sigra,вормыны
1239,ärgern::V,ergja,вожпоттыны
1240,ärgern::V,skaprauna,вожпоттыны
1241,schlagen::V,slá,жуккыны
1242,schlagen::V,lemja,жуккыны
1243,treten::V,sparka,лёганы
1244,stechen::V,stinga,бышкалтыны
1245,stoßen::V,hrinda,донгыны
1246,stehlen::V,stela,вораны
1247,stehlen::V,stela,лушканы
1248,stören::V,trufla,люкетыны
1249,belästigen::V,ónáða,акыльтыны
1250,belästigen::V,ónáða,вукылмыны
1251,verbergen::V,leyna,ватыны
1252,täuschen::V,gabba,алданы
1253,täuschen::V,blekkja,алданы
1254,betrügen::V,svíkja,пӧяны
1255,betrügen::V,blekkja,пӧяны
1256,töten::V,drepa,виыны
1257,wohnen::V,búa,улыны
1258,arbeiten::V,vinna,ужаны
1259,sammeln::V,safna,бичаны
1260,pflücken::V,tína,ишкыны
1261,pflücken::V,reyta,ишкыны
1262,jagen::V,veiða,пӧйшураны
1263,fischen::V,fiska,чорыганы
1264,fassen::V,veiða,кутыны
1265,hüten::V,gæta,возьманы
1266,hüten::V,vakta,возьманы
1267,treiben::V,reka,улляны
1268,anbinden::V,binda við,думыны
1269,anbinden::V,binda fast,думыны
1270,füttern::V,fóðra,сюдыны
1271,melken::V,mjólka,кыскыны
1272,hacken::V,höggva,кораны
1273,gießen::V,hella,киськаны
1274,reifen::V,þroskast,вуыны
1275,reifen::V,þroskast,кисьманы
1276,zubereiten::V,elda,лесьтыны
1277,zubereiten::V,tilbúa,лесьтыны
1278,kochen::V,sjóða,пӧзьтыны
1279,backen::V,baka,пыжыны
1280,braten::V,steikja,пыжыны
1281,umrühren::V,hræra í,сураны
1282,stricken::V,prjóna,керттыны
1283,nähen::V,sauma,вурыны
1284,färben::V,lita,буяны
1285,reinigen::V,hreinsa,сузяны
1286,waschen::V,þvo,мисьтаськыны
1287,abwischen::V,þerra,ӵушылыны
1288,spülen::V,skola,гылъяны
1289,spülen::V,þvo upp,гылъяны
1290,fegen::V,sópa,ӵужыны
1291,fegen::V,hreinsa,ӵужыны
1292,kehren::V,sópa,ӵужыны
1293,baden::V,baða sig,пыласькыны
1294,sich waschen::V,þvo sér,пыласькыны
1295,ausziehen::V,fara úr,кыльыны
1296,anziehen::V,fara í,дӥсяны
1297,sich anziehen::V,klæðast,дӥсьяськыны
1298,kämmen::V,greiða,сынаны
1299,schmücken::V,prýða,чеберъяны
1300,schmücken::V,skreyta,чеберъяны
1301,sagen::V,segja,шуыны
1302,sagen::V,segja,вераны
1303,sprechen::V,tala,вераськыны
1304,reden::V,ræða,вераськыны
1305,sich unterhalten::V,spjalla,вераськыны
1306,sich unterhalten::V,ræðast við,вераськыны
1307,fragen::V,spyrja,юаны
1308,bitten::V,biðja,курыны
1309,erzählen::V,segja frá,вераны
1310,erzählen::V,segja frá,мадьыны
1311,mitteilen::V,tilkynna,ивортыны
1312,nennen::V,nefna,шуыны
1313,rufen::V,kalla,ӧтьыны
1314,prahlen::V,gorta,ушъяськыны
1315,übersetzen::V,þýða,берыктыны
1316,denken::V,hugsa,малпаны
1317,glauben::V,trúa,оскыны
1318,bemerken::V,taka eftir,адӟыны
1319,erkennen::V,þekkja,тодыны
1320,begreifen::V,skilja,валаны
1321,verstehen::V,skilja,валаны
1322,lernen::V,læra,дышетскыны
1323,wissen::V,vita,тодыны
1324,sich erinnern an::V,minnast,тодэ вайыны
1325,vergessen::V,gleyma,вунэтыны
1326,messen::V,mæla,мертаны
1327,zählen::V,telja,лыдъяны
1328,rechnen::V,reikna,лыдъяны
1329,lesen::V,lesa,лыдӟыны
1330,malen::V,mála,суреданы
1331,zeichnen::V,teikna,суреданы
1332,schreiben::V,skrifa,гожъяны
1333,besitzen::V,hafa,луыны
1334,kaufen::V,kaupa,басьтыны
1335,verkaufen::V,selja,вузаны
1336,bezahlen::V,borga,тырыны
1337,zahlen::V,borga,тырыны
1338,beherrschen::V,hafa á valdi sínu,кузёяськыны
1339,ertragen::V,þola,чиданы
