,Concept_ID,la,de
809,laufen::V,vadere,laufen
810,schreiten::V,gradi,schreiten
811,spazierengehen::V,ambulare,spazierengehen
812,eilen::V,properare,eilen
813,sich beeilen::V,festinare,sich beeilen
814,sausen::V,currere,sausen
815,rennen::V,currere,rennen
816,springen::V,salire,springen
817,klettern::V,niti,klettern
818,schaukeln::V,oscillare,schaukeln
819,kriechen::V,repere,kriechen
820,kriechen::V,serpere,kriechen
821,schwimmen::V,nare,schwimmen
822,schwimmen::V,natare,schwimmen
823,tauchen::V,mergere,tauchen
824,rudern::V,remigare,rudern
825,fahren::V,vehi,fahren
826,fliegen::V,volare,fliegen
827,gehen::V,ire,gehen
828,gehen::V,vadere,gehen
829,weggehen::V,abire,weggehen
830,weggehen::V,discedere,weggehen
831,abfahren::V,proficisci,abfahren
832,anhalten::V,consistere,anhalten
833,hineingehen::V,inire,hineingehen
834,hineingehen::V,ingredi,hineingehen
835,eintreten::V,intrare,eintreten
836,kommen::V,venire,kommen
837,ankommen::V,advenire,ankommen
838,zurückkommen::V,revenire,zurückkommen
839,bleiben::V,manere,bleiben
840,warten::V,opperiri,warten
841,erwarten::V,opperiri,erwarten
842,erwarten::V,expectare,erwarten
843,suchen::V,quaerere,suchen
844,finden::V,reperire,finden
845,versuchen::V,conari,versuchen
846,versuchen::V,temptare,versuchen
847,vorbereiten::V,parare,vorbereiten
848,lieben::V,amare,lieben
849,mögen::V,amare,mögen
850,lachen::V,ridere,lachen
851,rühren::V,commovere,rühren
852,weinen::V,flere,weinen
853,schimpfen::V,increpare,schimpfen
854,sich ärgern::V,indignari,sich ärgern
855,sich fürchten::V,vereri,sich fürchten
856,fürchten::V,timere,fürchten
857,fliehen::V,fugere,fliehen
858,flüchten::V,effugere,flüchten
859,sehen::V,videre,sehen
860,anschauen::V,aspectare,anschauen
861,ansehen::V,spectare,ansehen
862,hören::V,audire,hören
863,zuhören::V,auscultare,zuhören
864,probieren::V,gustare,probieren
865,riechen::V,olfacere,riechen
866,fühlen::V,sentire,fühlen
867,scheinen::V,videri,scheinen
868,zu sehen sein::V,conspici,zu sehen sein
869,vernehmen::V,comperire,vernehmen
870,frieren::V,algere,frieren
871,tun::V,facere,tun
872,können::V,posse,können
873,wollen::V,velle,wollen
874,anfangen::V,incipere,anfangen
875,beenden::V,finire,beenden
876,aufhören::V,desistere,aufhören
877,gelingen::V,contingere,gelingen
878,geraten::V,evenire,geraten
879,öffnen::V,aperire,öffnen
880,schließen::V,claudere,schließen
881,stellen::V,sistere,stellen
882,setzen::V,ponere,setzen
883,legen::V,ponere,legen
884,berühren::V,tangere,berühren
885,verbinden::V,iungere,verbinden
886,bedecken::V,tegere,bedecken
887,bedecken::V,operire,bedecken
888,aufhängen::V,suspendere,aufhängen
889,anzünden::V,accendere,anzünden
890,anzünden::V,inflammare,anzünden
891,aufheben::V,tollere,aufheben
892,zurücklassen::V,relinquere,zurücklassen
893,verlieren::V,perdere,verlieren
894,verlieren::V,amittere,verlieren
895,fallen lassen::V,dimittere,fallen lassen
896,machen::V,facere,machen
897,herstellen::V,fabricare,herstellen
898,bauen::V,construere,bauen
899,reparieren::V,reparare,reparieren
900,verbessern::V,emendare,verbessern
901,ändern::V,mutare,ändern
902,graben::V,fodere,graben
903,beugen::V,flectere,beugen
904,biegen::V,curvare,biegen
905,drehen::V,torquere,drehen
906,wenden::V,vertere,wenden
907,umdrehen::V,convertere,umdrehen
908,heben::V,tollere,heben
909,hochheben::V,levare,hochheben
910,ergreifen::V,capessere,ergreifen
911,halten::V,tenere,halten
912,drücken::V,premere,drücken
913,schieben::V,promovere,schieben
914,kratzen::V,radere,kratzen
915,lecken::V,lambere,lecken
916,beißen::V,mordere,beißen
917,abreißen::V,avellere,abreißen
918,abschneiden::V,desecare,abschneiden
919,binden::V,ligare,binden
920,stecken::V,inserere,stecken
921,brechen::V,rumpere,brechen
922,klopfen::V,pultare,klopfen
923,hauen::V,ferire,hauen
924,kleben::V,agglutinare,kleben
925,reiben::V,terere,reiben
926,streichen::V,oblinere,streichen
927,schleifen::V,acuere,schleifen
928,schneiden::V,secare,schneiden
929,rütteln::V,quassare,rütteln
930,schütteln::V,quatere,schütteln
931,schwenken::V,ventilare,schwenken
932,schütten::V,fundere,schütten
933,füllen::V,complere,füllen
934,einwickeln::V,involvere,einwickeln
935,tragen::V,ferre,tragen
936,tragen::V,portare,tragen
937,schleppen::V,pertrahere,schleppen
938,ziehen::V,trahere,ziehen
939,aufbewahren::V,asservare,aufbewahren
940,werfen::V,iacere,werfen
941,fangen::V,capere,fangen
942,packen::V,capessere,packen
943,verstecken::V,abdere,verstecken
944,teilen::V,partiri,teilen
945,teilen::V,dividere,teilen
946,schicken::V,mittere,schicken
947,bringen::V,apportare,bringen
948,hinzufügen::V,addere,hinzufügen
949,bekommen::V,adipisci,bekommen
950,erhalten::V,accipere,erhalten
951,nehmen::V,sumere,nehmen
952,wählen::V,eligere,wählen
953,auswählen::V,deligere,auswählen
954,bewahren::V,conservare,bewahren
955,behindern::V,impedire,behindern
956,verderben::V,corrumpere,verderben
957,beschädigen::V,laedere,beschädigen
958,zerbrechen::V,rumpere,zerbrechen
959,zerbrechen::V,frangere,zerbrechen
960,zerreißen::V,discindere,zerreißen
961,zerstören::V,delere,zerstören
962,verbrennen::V,urere,verbrennen
963,verbrennen::V,cremare,verbrennen
964,geben::V,dare,geben
965,reichen::V,praebere,reichen
966,schenken::V,donare,schenken
967,schenken::V,largiri,schenken
968,versprechen::V,polliceri,versprechen
969,versprechen::V,promittere,versprechen
970,loben::V,laudare,loben
971,küssen::V,osculari,küssen
972,zudecken::V,tegere,zudecken
973,wecken::V,excitare,wecken
974,zeigen::V,monstrare,zeigen
975,führen::V,ducere,führen
976,lehren::V,docere,lehren
977,unterrichten::V,instituere,unterrichten
978,aufziehen::V,nutrire,aufziehen
979,leiten::V,ducere,leiten
980,antreiben::V,incitare,antreiben
981,lassen::V,iubere,lassen
982,einladen::V,invitare,einladen
983,vereinigen::V,coniungere,vereinigen
984,besuchen::V,visere,besuchen
985,treffen::V,convenire,treffen
986,sich versammeln::V,convenire,sich versammeln
987,spielen::V,ludere,spielen
988,singen::V,cantare,singen
989,tanzen::V,saltare,tanzen
990,sich trennen::V,digredi,sich trennen
991,sich trennen::V,discedere,sich trennen
992,verlassen::V,deserere,verlassen
993,verlassen::V,relinquere,verlassen
994,retten::V,servare,retten
995,bewachen::V,custodire,bewachen
996,schützen::V,tueri,schützen
997,schützen::V,tutari,schützen
998,verteidigen::V,defendere,verteidigen
999,sich schlagen::V,luctari,sich schlagen
1000,schießen::V,iaculari,schießen
1001,siegen::V,vincere,siegen
1002,ärgern::V,irritare,ärgern
1003,schlagen::V,ferire,schlagen
1004,treten::V,calcare,treten
1005,stechen::V,pungere,stechen
1006,stoßen::V,tundere,stoßen
1007,stehlen::V,furari,stehlen
1008,stören::V,turbare,stören
1009,belästigen::V,obtundere,belästigen
1010,verbergen::V,celare,verbergen
1011,verbergen::V,occultare,verbergen
1012,täuschen::V,fallere,täuschen
1013,betrügen::V,fraudare,betrügen
1014,töten::V,necare,töten
1015,töten::V,caedere,töten
1016,wohnen::V,habitare,wohnen
1017,arbeiten::V,laborare,arbeiten
1018,sammeln::V,colligere,sammeln
1019,pflücken::V,carpere,pflücken
1020,jagen::V,venari,jagen
1021,fischen::V,piscari,fischen
1022,fassen::V,capere,fassen
1023,hüten::V,custodire,hüten
1024,treiben::V,agere,treiben
1025,anbinden::V,alligare,anbinden
1026,füttern::V,nutrire,füttern
1027,melken::V,mulgere,melken
1028,hacken::V,findere,hacken
1029,gießen::V,rigare,gießen
1030,reifen::V,maturescere,reifen
1031,zubereiten::V,apparare,zubereiten
1032,kochen::V,coquere,kochen
1033,backen::V,coquere,backen
1034,braten::V,torrere,braten
1035,umrühren::V,commovere,umrühren
1036,stricken::V,texere,stricken
1037,nähen::V,suere,nähen
1038,färben::V,tingere,färben
1039,reinigen::V,purgare,reinigen
1040,waschen::V,lavare,waschen
1041,abwischen::V,abstergere,abwischen
1042,spülen::V,perluere,spülen
1043,fegen::V,verrere,fegen
1044,kehren::V,purgare,kehren
1045,baden::V,lavari,baden
1046,sich waschen::V,lavari,sich waschen
1047,ausziehen::V,exuere,ausziehen
1048,anziehen::V,induere,anziehen
1049,sich anziehen::V,vestiri,sich anziehen
1050,kämmen::V,pectere,kämmen
1051,schmücken::V,ornare,schmücken
1052,schmücken::V,decorare,schmücken
1053,sagen::V,dicere,sagen
1054,sprechen::V,fari,sprechen
1055,reden::V,loqui,reden
1056,sich unterhalten::V,colloqui,sich unterhalten
1057,sich unterhalten::V,disputare,sich unterhalten
1058,fragen::V,rogare,fragen
1059,fragen::V,quaerere,fragen
1060,bitten::V,orare,bitten
1061,bitten::V,rogare,bitten
1062,erzählen::V,narrare,erzählen
1063,mitteilen::V,communicare,mitteilen
1064,nennen::V,appellare,nennen
1065,rufen::V,vocare,rufen
1066,prahlen::V,gloriari,prahlen
1067,übersetzen::V,vertere,übersetzen
1068,denken::V,cogitare,denken
1069,glauben::V,credere,glauben
1070,bemerken::V,animadvertere,bemerken
1071,erkennen::V,cognoscere,erkennen
1072,begreifen::V,comprehendere,begreifen
1073,verstehen::V,intellegere,verstehen
1074,lernen::V,discere,lernen
1075,wissen::V,scire,wissen
1076,sich erinnern an::V,meminisse,sich erinnern an
1077,vergessen::V,oblivisci,vergessen
1078,messen::V,metiri,messen
1079,zählen::V,numerare,zählen
1080,rechnen::V,reri,rechnen
1081,rechnen::V,calculare,rechnen
1082,lesen::V,legere,lesen
1083,malen::V,pingere,malen
1084,zeichnen::V,scribere,zeichnen
1085,schreiben::V,scribere,schreiben
1086,besitzen::V,possidere,besitzen
1087,kaufen::V,emere,kaufen
1088,verkaufen::V,vendere,verkaufen
1089,bezahlen::V,pendere,bezahlen
1090,zahlen::V,solvere,zahlen
1091,beherrschen::V,regere,beherrschen
1092,beherrschen::V,imperare,beherrschen
1093,ertragen::V,tolerare,ertragen
1094,ertragen::V,sustinere,ertragen
1095,wünschen::V,,wünschen
1096,wiegen::V,,wiegen
