,Concept_ID,es,is
833,noch::ADV,todavía,ennþá
834,nur::ADV,solamente,bara
835,nur::ADV,solamente,aðeins
836,schon::ADV,ya,nú þegar
837,wieder::ADV,de nuevo,aftur
838,wieder::ADV,de nuevo,að nýju
839,vergebens::ADV,en vano,árangurslaust
840,vor::PRP,antes de,fyrir
841,vor::PRP,delante de,fyrir
842,hinter::PRP,tras,bak við
843,hinter::PRP,tras,aftur fyrir
844,hinter::PRP,detrás de,bak við
845,hinter::PRP,detrás de,aftur fyrir
846,unter::PRP,bajo,undir
847,unter::PRP,debajo de,undir
848,durch::PRP,por,gegnum
849,durch::PRP,a través de,gegnum
850,neben::PRP,al lado de,hjá
851,neben::PRP,al lado de,við hliðina á
852,zwischen::PRP,entre,milli
853,zwischen::PRP,entre,á milli
854,wegen::PRP,por,vegna
855,wegen::PRP,a causa de,vegna
856,dies::PRN,esto,þetta
857,das::PRN,eso,það
858,das::PRN,esto,það
859,alles::PRN,todo,allt
860,ich::PRN,yo,ég
861,du::PRN,tú,þú
862,er::PRN,él,hann
863,wir::PRN,nosotros,við
864,ihr::PRN,vosotros,þið
865,sie::PRN,ellos,þær
866,sie::PRN,ellos,þeir
867,was::FPRN,qué,hvað
868,wer::FPRN,quién,hver
869,wo::FADV,dónde,hvar
870,wohin::FADV,adónde,hvert
871,wohin::FADV,hacia dónde,hvert
872,wie::FADV,cómo,hvernig
873,warum::FADV,por qué,hvers vegna
874,wieviel::FNUM,cuánto,hve mikill
875,eins::NUM,uno,einn
876,zwei::NUM,dos,tveir
877,drei::NUM,tres,þrír
878,vier::NUM,cuatro,fjórir
879,fünf::NUM,cinco,fimm
880,sechs::NUM,seis,sex
881,sieben::NUM,siete,sjö
882,acht::NUM,ocho,átta
883,neun::NUM,nueve,níu
884,zehn::NUM,diez,tíu
885,elf::NUM,once,ellefu
886,zwölf::NUM,doce,tólf
887,zwanzig::NUM,veinte,tuttugu
888,dreißig::NUM,treinta,þrjátíu
889,vierzig::NUM,cuarenta,fjörutíu
890,fünfzig::NUM,cincuenta,fimmtíu
891,sechzig::NUM,sesenta,sextíu
892,siebzig::NUM,setenta,sjötíu
893,achtzig::NUM,ochenta,áttatíu
894,neunzig::NUM,noventa,níutíu
895,hundert::NUM,cien,hundrað
896,hundert::NUM,ciento,hundrað
897,tausend::NUM,mil,þúsund
898,und::CNJ,y,og
899,oder::CNJ,o,eða
900,stehen::V,estar de pie,standa
901,sitzen::V,estar sentado,sitja
902,liegen::V,yacer,liggja
903,liegen::V,estar acostado,liggja
904,hängen::V,pender,hanga
905,werden::V,hacerse,verða
906,passieren::V,suceder,gerast
907,beginnen::V,iniciarse,byrja
908,beginnen::V,principiar,byrja
909,enden::V,acabar,enda
910,enden::V,acabar,lykta
911,enden::V,terminar,enda
912,enden::V,terminar,lykta
913,wechseln::V,variar,skipta
914,wechseln::V,alternar,skipta
915,aufgehen[Sonne]::V,salir,koma upp
916,untergehen[Sonne]::V,ponerse,ganga til viðar
917,untergehen[Sonne]::V,descender,ganga til viðar
918,scheinen[Sonne]::V,brillar,skína
919,donnern::V,tronar,þruma
920,wehen::V,soplar,blása
921,strömen::V,afluir,streyma
922,fließen::V,fluir,fljóta
923,fließen::V,correr,fljóta
924,sich drehen::V,girar,snúast
925,schwanken::V,vacilar,riða
926,schwanken::V,vacilar,rugga
927,schwingen::V,oscilar,sveiflast
928,fallen::V,caer,falla
929,brennen::V,arder,brenna
930,brennen::V,quemar,brenna
931,rauchen::V,humear,reykja
932,rauchen::V,echar humo,reykja
933,regnen::V,llover,rigna
934,gefrieren::V,helarse,frjósa
935,tauen::V,deshelarse,þiðna
936,schmelzen::V,fundirse,bráðna
937,schmelzen::V,derretirse,bráðna
938,trocknen::V,secarse,þorna
939,sieden::V,hervir,sjóða
940,faulen::V,pudrirse,rotna
941,verfaulen::V,pudrirse,rotna
942,reißen::V,romperse,rifna
943,versinken::V,hundirse,sökkva
944,vergehen::V,pasar,líða
945,erscheinen::V,aparecer,birtast
946,verschwinden::V,desaparecer,hverfa
947,sinken::V,bajar,síga
948,abnehmen::V,decrecer,lækka
949,abnehmen::V,decrecer,minnka
950,abnehmen::V,disminuir,lækka
951,abnehmen::V,disminuir,minnka
952,zunehmen::V,crecer,aukast
953,zunehmen::V,aumentar,aukast
954,steigen::V,subir,stíga
955,steigen::V,ascender,stíga
956,wachsen::V,crecer,vaxa
957,glänzen::V,brillar,glóa
958,glänzen::V,brillar,glampa
959,glänzen::V,resplandecer,glóa
960,glänzen::V,resplandecer,glampa
961,funkeln::V,chispear,leiftra
962,lärmen::V,hacer ruido,hafa hátt
963,läuten::V,sonar,hringja
964,läuten::V,repicar,hringja
965,klingeln::V,tocar el timbre,hringja
966,klirren::V,tintinear,glamra
967,klirren::V,tintinear,skrölta
968,brausen::V,zumbar,ólga
969,rauschen::V,murmurar,suða
970,klingen::V,sonar,hljóma
971,bellen::V,ladrar,gelta
972,heulen::V,ulular,væla
973,heulen::V,ulular,ýlfra
974,blasen::V,soplar,blása
975,pfeifen::V,silbar,blístra
976,schreien::V,gritar,æpa
977,stöhnen::V,gemir,stynja
978,zittern::V,temblar,titra
979,zittern::V,temblar,skjálfa
980,leben::V,vivir,lifa
981,geboren werden::V,nacer,fæðast
982,atmen::V,respirar,anda
983,atmen::V,respirar,draga andann
984,trinken::V,beber,drekka
985,essen::V,comer,borða
986,schlucken::V,tragar,kingja
987,müde werden::V,cansarse,þreytast
988,müde werden::V,fatigarse,þreytast
989,einschlafen::V,dormirse,sofna
990,schlafen::V,dormir,sofa
991,aufwachen::V,despertarse,vakna
992,aufstehen::V,levantarse,fara á fætur
993,sich erholen::V,reposar,hvíla sig
994,sich erholen::V,descansar,hvíla sig
995,krank werden::V,caer enfermo,veikjast
996,krank werden::V,caer enfermo,verða veikur
997,krank sein::V,estar enfermo,vera veikur
998,schmerzen::V,doler,kenna til
999,husten::V,toser,hósta
1000,genesen::V,convalecer,batna
1001,genesen::V,convalecer,frískast
1002,genesen::V,restablecerse,batna
1003,genesen::V,restablecerse,frískast
1004,sterben::V,morir,deyja
1005,umkommen::V,perecer,farast
1006,sich bewegen::V,moverse,bifast
1007,sich rühren::V,rebullir,hreyfast
1008,sich erheben::V,levantarse,standa upp
1009,sich setzen::V,sentarse,setjast
1010,hinfallen::V,caerse,detta
1011,laufen::V,andar,labba
1012,schreiten::V,proceder,ganga
1013,spazierengehen::V,pasear,ganga sér til skemmtunar
1014,spazierengehen::V,pasearse,ganga sér til skemmtunar
1015,eilen::V,correr prisa,fara hratt
1016,sich beeilen::V,darse prisa,flýta sér
1017,sausen::V,correr,þjóta
1018,rennen::V,correr,hlaupa
1019,springen::V,saltar,stökkva
1020,klettern::V,trepar,klifra
1021,klettern::V,escalar,klifra
1022,schaukeln::V,bambolearse,róla
1023,schaukeln::V,bambolearse,rugga
1024,kriechen::V,reptar,skríða
1025,kriechen::V,arrastrarse,skríða
1026,schwimmen::V,nadar,synda
1027,tauchen::V,bucear,kafa
1028,tauchen::V,sumergirse,kafa
1029,rudern::V,remar,róa
1030,fahren::V,ir,aka
1031,fahren::V,ir,fara
1032,fliegen::V,volar,fljúga
1033,gehen::V,ir,fara
1034,gehen::V,ir,ganga
1035,gehen::V,andar,fara
1036,gehen::V,andar,ganga
1037,weggehen::V,irse,fara burt
1038,weggehen::V,irse,ganga burt
1039,weggehen::V,marcharse,fara burt
1040,weggehen::V,marcharse,ganga burt
1041,abfahren::V,salir,aka burt
1042,abfahren::V,partir,aka burt
1043,anhalten::V,parar,stöðva
1044,anhalten::V,pararse,stöðva
1045,hineingehen::V,entrar,ganga inn
1046,eintreten::V,entrar,koma inn
1047,eintreten::V,entrar,ganga inn
1048,kommen::V,venir,koma
1049,ankommen::V,llegar,koma til
1050,zurückkommen::V,volver,koma til baka
1051,zurückkommen::V,regresar,koma til baka
1052,bleiben::V,quedarse,haldast
1053,bleiben::V,quedarse,vera kyrr
1054,warten::V,esperar,bíða
1055,erwarten::V,esperar,búast við
1056,erwarten::V,esperar,eiga von á
1057,suchen::V,buscar,leita
1058,finden::V,hallar,finna
1059,finden::V,encontrar,finna
1060,versuchen::V,intentar,reyna
1061,vorbereiten::V,preparar,undirbúa
1062,lieben::V,amar,elska
1063,lieben::V,querer,elska
1064,mögen::V,querer,þykja gott
1065,mögen::V,querer,falla í geð
1066,lachen::V,reír,hlæja
1067,rühren::V,conmover,snerta
1068,weinen::V,llorar,gráta
1069,schimpfen::V,regañar,skammast
1070,sich ärgern::V,enfadarse,sárna
1071,sich ärgern::V,enfadarse,gremjast
1072,sich fürchten::V,tener miedo,óttast
1073,fürchten::V,temer,óttast
1074,fürchten::V,tener miedo a,óttast
1075,fliehen::V,huir,flýja
1076,flüchten::V,escaparse,strjúka
1077,sehen::V,ver,sjá
1078,anschauen::V,mirar,horfa á
1079,ansehen::V,mirar,líta á
1080,hören::V,oír,heyra
1081,zuhören::V,escuchar,hlusta
1082,probieren::V,probar,smakka
1083,probieren::V,degustar,smakka
1084,riechen::V,oler,þefa
1085,fühlen::V,sentir,finna til
1086,scheinen::V,parecer,virðast
1087,zu sehen sein::V,poder verse,vera að sjá
1088,vernehmen::V,oír,heyra
1089,vernehmen::V,oír,greina
1090,vernehmen::V,percibir,heyra
1091,vernehmen::V,percibir,greina
1092,frieren::V,tener frío,frjósa
1093,tun::V,hacer,gera
1094,können::V,poder,geta
1095,wollen::V,querer,ætla
1096,wollen::V,querer,vilja
1097,anfangen::V,iniciar,hefja
1098,beenden::V,acabar,enda
1099,beenden::V,acabar,ljúka
1100,beenden::V,terminar,enda
1101,beenden::V,terminar,ljúka
1102,aufhören::V,cesar,lykta
1103,gelingen::V,salir bien,heppnast
1104,geraten::V,salir,lukkast
1105,geraten::V,dar resultado,lukkast
1106,öffnen::V,abrir,opna
1107,schließen::V,cerrar,loka
1108,stellen::V,poner,láta
1109,stellen::V,poner,setja
1110,stellen::V,colocar,láta
1111,stellen::V,colocar,setja
1112,setzen::V,poner,láta
1113,setzen::V,poner,setja
1114,setzen::V,colocar,láta
1115,setzen::V,colocar,setja
1116,legen::V,poner,láta
1117,legen::V,poner,leggja
1118,berühren::V,tocar,koma við
1119,verbinden::V,unir,sameina
1120,verbinden::V,juntar,sameina
1121,bedecken::V,tapar,hylja
1122,bedecken::V,cubrir,hylja
1123,aufhängen::V,colgar,hengja
1124,aufhängen::V,colgar,hengja upp
1125,anzünden::V,encender,kveikja í
1126,aufheben::V,recoger,taka upp
1127,aufheben::V,recoger,lyfta upp
1128,zurücklassen::V,dejar,skilja eftir
1129,verlieren::V,perder,týna
1130,verlieren::V,perder,glata
1131,fallen lassen::V,dejar caer,missa
1132,machen::V,hacer,búa til
1133,herstellen::V,fabricar,framleiða
1134,bauen::V,construir,smíða
1135,bauen::V,construir,byggja
1136,reparieren::V,reparar,gera við
1137,verbessern::V,mejorar,bæta
1138,ändern::V,mudar,breyta
1139,ändern::V,modificar,breyta
1140,graben::V,cavar,grafa
1141,beugen::V,doblar,beygja
1142,beugen::V,inclinar,beygja
1143,biegen::V,doblar,sveigja
1144,drehen::V,volver,snúa
1145,drehen::V,hacer girar,snúa
1146,wenden::V,volver,snúa
1147,wenden::V,volver,venda
1148,umdrehen::V,revolver,venda
1149,umdrehen::V,revolver,snúa við
1150,heben::V,levantar,hefja
1151,hochheben::V,alzar,lyfta upp
1152,ergreifen::V,coger,grípa
1153,halten::V,tener,rúma
1154,halten::V,tener,halda
1155,drücken::V,apretar,þjá
1156,drücken::V,apretar,þrýsta
1157,schieben::V,empujar,ýta
1158,kratzen::V,rascar,klóra
1159,lecken::V,lamer,sleikja
1160,beißen::V,morder,bíta
1161,abreißen::V,arrancar,rífa af
1162,abreißen::V,arrancar,rífa frá
1163,abschneiden::V,cortar,skera af
1164,abschneiden::V,cortar,klippa af
1165,binden::V,atar,binda
1166,stecken::V,meter,stinga
1167,brechen::V,romper,brjóta
1168,brechen::V,quebrar,brjóta
1169,klopfen::V,golpear,berja
1170,klopfen::V,golpear,klappa
1171,hauen::V,pegar,berja
1172,hauen::V,pegar,höggva
1173,kleben::V,pegar,líma
1174,kleben::V,encolar,líma
1175,reiben::V,frotar,núa
1176,streichen::V,untar,smyrja
1177,streichen::V,recubrir,smyrja
1178,schleifen::V,afilar,slípa
1179,schneiden::V,cortar,skera
1180,schneiden::V,cortar,klippa
1181,rütteln::V,agitar,skaka
1182,schütteln::V,agitar,hrista
1183,schütteln::V,sacudir,hrista
1184,schwenken::V,menear,sveifla
1185,schütten::V,verter,hella
1186,füllen::V,llenar,fylla
1187,einwickeln::V,envolver,vefja inn í
1188,tragen::V,llevar,bera
1189,schleppen::V,arrastrar,draga
1190,ziehen::V,tirar,toga
1191,ziehen::V,tirar,draga
1192,aufbewahren::V,conservar,geyma
1193,werfen::V,echar,kasta
1194,werfen::V,lanzar,kasta
1195,fangen::V,coger,grípa
1196,packen::V,agarrar,þrífa í
1197,verstecken::V,esconder,fela
1198,teilen::V,partir,deila
1199,teilen::V,dividir,deila
1200,schicken::V,enviar,senda
1201,bringen::V,traer,færa
1202,bringen::V,traer,flytja
1203,hinzufügen::V,añadir,bæta við
1204,bekommen::V,obtener,hljóta
1205,bekommen::V,obtener,ná
1206,bekommen::V,conseguir,hljóta
1207,bekommen::V,conseguir,ná
1208,erhalten::V,recibir,fá
1209,nehmen::V,tomar,taka
1210,wählen::V,elegir,velja
1211,auswählen::V,escoger,velja úr
1212,auswählen::V,seleccionar,velja úr
1213,bewahren::V,guardar,gæta
1214,bewahren::V,guardar,vernda
1215,bewahren::V,preservar,gæta
1216,bewahren::V,preservar,vernda
1217,behindern::V,estorbar,varna
1218,behindern::V,obstaculizar,varna
1219,verderben::V,estropear,spilla
1220,beschädigen::V,deteriorar,skemma
1221,zerbrechen::V,romper,brjóta
1222,zerbrechen::V,quebrar,brjóta
1223,zerreißen::V,desgarrar,rífa
1224,zerreißen::V,desgarrar,rífa sundur
1225,zerreißen::V,despedazar,rífa
1226,zerreißen::V,despedazar,rífa sundur
1227,zerstören::V,destruir,rífa niður
1228,zerstören::V,destrozar,rífa niður
1229,verbrennen::V,quemar,brenna
1230,geben::V,dar,gefa
1231,reichen::V,pasar,rétta
1232,schenken::V,regalar,gefa
1233,versprechen::V,prometer,lofa
1234,versprechen::V,prometer,heita
1235,wünschen::V,desear,óska
1236,loben::V,alabar,lofa
1237,loben::V,alabar,hrósa
1238,küssen::V,besar,kyssa
1239,wiegen::V,mecer,rugga
1240,zudecken::V,tapar,þekja
1241,zudecken::V,tapar,breiða yfir
1242,zudecken::V,cubrir,þekja
1243,zudecken::V,cubrir,breiða yfir
1244,wecken::V,despertar,vekja
1245,zeigen::V,mostrar,sýna
1246,führen::V,guiar,leiða
1247,führen::V,conducir,leiða
1248,lehren::V,enseñar,kenna
1249,lehren::V,instruir,kenna
1250,unterrichten::V,enseñar,fræða
1251,aufziehen::V,criar,ala upp
1252,leiten::V,guiar,stjórna
1253,leiten::V,dirigir,stjórna
1254,antreiben::V,impeler,hvetja
1255,antreiben::V,impulsar,hvetja
1256,lassen::V,hacer,láta
1257,einladen::V,invitar,bjóða heim
1258,vereinigen::V,unir,sameina
1259,besuchen::V,visitar,heimsækja
1260,besuchen::V,ir a ver,heimsækja
1261,treffen::V,encontrar,hitta
1262,sich versammeln::V,reunirse,safnast saman
1263,sich versammeln::V,congregarse,safnast saman
1264,spielen::V,jugar,leika sér
1265,singen::V,cantar,syngja
1266,tanzen::V,bailar,dansa
1267,sich trennen::V,separarse,skiljast
1268,verlassen::V,dejar,yfirgefa
1269,verlassen::V,abandonar,yfirgefa
1270,retten::V,salvar,bjarga
1271,bewachen::V,vigilar,gæta
1272,bewachen::V,vigilar,hafa vörð á
1273,schützen::V,proteger,vernda
1274,verteidigen::V,defender,verja
1275,sich schlagen::V,batirse,slást
1276,sich schlagen::V,batirse,berjast
1277,schießen::V,tirar,skjóta
1278,schießen::V,disparar,skjóta
1279,siegen::V,vencer,sigra
1280,ärgern::V,enojar,ergja
1281,ärgern::V,enojar,skaprauna
1282,ärgern::V,enfadar,ergja
1283,ärgern::V,enfadar,skaprauna
1284,schlagen::V,pegar,slá
1285,schlagen::V,pegar,lemja
1286,schlagen::V,golpear,slá
1287,schlagen::V,golpear,lemja
1288,treten::V,dar una patada a,sparka
1289,stechen::V,pinchar,stinga
1290,stoßen::V,empujar,hrinda
1291,stehlen::V,robar,stela
1292,stehlen::V,hurtar,stela
1293,stören::V,molestar,trufla
1294,belästigen::V,molestar,ónáða
1295,belästigen::V,importunar,ónáða
1296,verbergen::V,ocultar,leyna
1297,verbergen::V,esconder,leyna
1298,täuschen::V,engañar,gabba
1299,täuschen::V,engañar,blekkja
1300,betrügen::V,engañar,svíkja
1301,betrügen::V,engañar,blekkja
1302,töten::V,matar,drepa
1303,wohnen::V,vivir,búa
1304,wohnen::V,habitar,búa
1305,arbeiten::V,trabajar,vinna
1306,sammeln::V,recoger,safna
1307,sammeln::V,coleccionar,safna
1308,pflücken::V,coger,tína
1309,pflücken::V,coger,reyta
1310,jagen::V,cazar,veiða
1311,fischen::V,pescar,fiska
1312,fassen::V,atrapar,veiða
1313,fassen::V,capturar,veiða
1314,hüten::V,guardar,gæta
1315,hüten::V,guardar,vakta
1316,treiben::V,aballar,reka
1317,anbinden::V,atar,binda við
1318,anbinden::V,atar,binda fast
1319,füttern::V,echar de comer,fóðra
1320,melken::V,ordeñar,mjólka
1321,hacken::V,picar,höggva
1322,hacken::V,cortar,höggva
1323,gießen::V,regar,hella
1324,reifen::V,madurar,þroskast
1325,zubereiten::V,preparar,elda
1326,zubereiten::V,preparar,tilbúa
1327,kochen::V,cocer,sjóða
1328,kochen::V,guisar,sjóða
1329,backen::V,hornear,baka
1330,backen::V,cocer al horno,baka
1331,braten::V,asar,steikja
1332,braten::V,freír,steikja
1333,umrühren::V,remover,hræra í
1334,stricken::V,hacer punto,prjóna
1335,stricken::V,hacer calceta,prjóna
1336,nähen::V,coser,sauma
1337,färben::V,teñir,lita
1338,färben::V,colorear,lita
1339,reinigen::V,limpiar,hreinsa
1340,waschen::V,lavar,þvo
1341,abwischen::V,fregar,þerra
1342,abwischen::V,limpiar,þerra
1343,spülen::V,aclarar,skola
1344,spülen::V,aclarar,þvo upp
1345,spülen::V,enjuagar,skola
1346,spülen::V,enjuagar,þvo upp
1347,fegen::V,barrer,sópa
1348,fegen::V,barrer,hreinsa
1349,fegen::V,pasar la escoba,sópa
1350,fegen::V,pasar la escoba,hreinsa
1351,kehren::V,barrer,sópa
1352,baden::V,bañarse,baða sig
1353,sich waschen::V,lavarse,þvo sér
1354,ausziehen::V,quitar,fara úr
1355,ausziehen::V,quitarse,fara úr
1356,anziehen::V,ponerse,fara í
1357,sich anziehen::V,vestirse,klæðast
1358,kämmen::V,peinar,greiða
1359,schmücken::V,adornar,prýða
1360,schmücken::V,adornar,skreyta
1361,sagen::V,decir,segja
1362,sprechen::V,hablar,tala
1363,reden::V,hablar,ræða
1364,reden::V,conversar,ræða
1365,sich unterhalten::V,charlar,spjalla
1366,sich unterhalten::V,charlar,ræðast við
1367,sich unterhalten::V,conversar,spjalla
1368,sich unterhalten::V,conversar,ræðast við
1369,fragen::V,preguntar,spyrja
1370,bitten::V,rogar,biðja
1371,erzählen::V,contar,segja frá
1372,mitteilen::V,comunicar,tilkynna
1373,mitteilen::V,participar,tilkynna
1374,nennen::V,llamar,nefna
1375,nennen::V,nombrar,nefna
1376,rufen::V,llamar,kalla
1377,prahlen::V,jactarse,gorta
1378,übersetzen::V,traducir,þýða
1379,denken::V,pensar,hugsa
1380,glauben::V,creer,trúa
1381,bemerken::V,notar,taka eftir
1382,erkennen::V,reconocer,þekkja
1383,begreifen::V,concebir,skilja
1384,verstehen::V,entender,skilja
1385,verstehen::V,comprender,skilja
1386,lernen::V,aprender,læra
1387,wissen::V,saber,vita
1388,sich erinnern an::V,recordar,minnast
1389,sich erinnern an::V,acordarse de,minnast
1390,vergessen::V,olvidar,gleyma
1391,messen::V,medir,mæla
1392,zählen::V,contar,telja
1393,rechnen::V,contar,reikna
1394,rechnen::V,calcular,reikna
1395,lesen::V,leer,lesa
1396,malen::V,pintar,mála
1397,zeichnen::V,dibujar,teikna
1398,schreiben::V,escribir,skrifa
1399,besitzen::V,poseer,hafa
1400,kaufen::V,comprar,kaupa
1401,verkaufen::V,vender,selja
1402,bezahlen::V,pagar,borga
1403,zahlen::V,pagar,borga
1404,beherrschen::V,dominar,hafa á valdi sínu
1405,ertragen::V,soportar,þola
