,Concept_ID,mhr,fr
762,schlimm::A,аля́к,grave
763,schlimm::A,аля́к,mauvais
764,schlimm::A,тыра́н,grave
765,schlimm::A,тыра́н,mauvais
766,wahr::A,чы́нле,vrai
767,wahr::A,чы́нле,véritable
768,wahr::A,настоя́щий,vrai
769,wahr::A,настоя́щий,véritable
770,alt::A,то́што,vieux
771,neu::A,у,neuf
772,neu::A,у,nouveau
773,ehemalig::A,о́нчычсо,ancien
774,ehemalig::A,онда́кысе,ancien
775,alt[Lebewesen]::A,шо́нто,âgé
776,alt[Lebewesen]::A,шо́нто,vieux
777,jung::A,са́мырык,jeune
778,arm::A,нужна́,pauvre
779,reich::A,поя́н,riche
780,bekannt::A,па́лыме,connu
781,berühmt::A,лӱ́млӧ,fameux
782,berühmt::A,лӱ́млӧ,célèbre
783,fremd::A,йот,étranger
784,verschieden::A,тӱ́рлӧ,différent
785,nah::A,ли́шыл,lié
786,nah::A,ли́шыл,proche
787,fern::A,тора́,éloigné
788,fern::A,тора́,lointain
789,fern::A,мӱ́ндыр,éloigné
790,fern::A,мӱ́ндыр,lointain
791,linker::A,шола́,gauche
792,rechter::A,пурла́,droit
793,anderer::A,вес,autre
794,anderer::A,мо́ло,autre
795,erster::A,и́кымше,premier
796,zweiter::A,ко́кымшо,second
797,zweiter::A,ко́кымшо,deuxième
798,dritter::A,ку́мшо,troisième
799,letzter::A,пыта́ртыш,dernier
800,allein::ADV,шкет,seul
801,auf einmal::ADV,икана́ште,à la fois
802,zusammen::ADV,пырля́,ensemble
803,lange::ADV,кужу́н,longtemps
804,plötzlich::ADV,кенета́,tout à coup
805,sofort::ADV,кызыта́к,immédiatement
806,später::ADV,варара́к,plus tard
807,jetzt::ADV,ы́нде,maintenant
808,jetzt::ADV,кы́зыт,maintenant
809,heute::ADV,та́че,aujourd'hui
810,morgen::ADV,эрла́,demain
811,bald::ADV,вашке́,bientôt
812,dann::ADV,вара́,puis
813,dann::ADV,вара́,ensuite
814,gestern::ADV,теҥге́че,hier
815,einst::ADV,икана́,jadis
816,einst::ADV,икана́,autrefois
817,damals::ADV,туна́м,alors
818,damals::ADV,туна́м,à l'époque
819,danach::ADV,вара́,après
820,danach::ADV,вара́,ensuite
821,vorher::ADV,о́нчыч,auparavant
822,zuerst::ADV,онда́к,d'abord
823,zuerst::ADV,онда́к,premièrement
824,einmal::ADV,икана́,une fois
825,manchmal::ADV,ка́шын,parfois
826,manchmal::ADV,ка́шын,quelquefois
827,manchmal::ADV,кокла́н,parfois
828,manchmal::ADV,кокла́н,quelquefois
829,oft::ADV,чӱ́чкыдын,souvent
830,immer::ADV,эре́,toujours
831,immer::ADV,ту́тыш,toujours
832,niemals::ADV,ок нигуна́м,ne ... jamais
833,hier::ADV,ты́ште,ici
834,hierhin::ADV,ты́шке,par ici
835,hierhin::ADV,тыш,par ici
836,von hier::ADV,тыше́ч,d'ici
837,von hier::ADV,тыве́ч,d'ici
838,dort::ADV,ту́што,là
839,dort::ADV,ту́што,là-bas
840,dorthin::ADV,туш,y
841,dorthin::ADV,туш,par là
842,dorthin::ADV,ту́шко,y
843,dorthin::ADV,ту́шко,par là
844,geradeaus::ADV,вик,tout droit
845,vorwärts::ADV,о́нчыко,en avant
846,rückwärts::ADV,шеҥге́к,en arrière
847,zurück::ADV,мӧҥге́ш,de retour
848,unten::ADV,ӱ́лнӧ,en bas
849,unten::ADV,ӱ́лнӧ,au-dessous
850,unten::ADV,йыма́лне,en bas
851,unten::ADV,йыма́лне,au-dessous
852,hinab::ADV,йыма́к,en bas
853,hinab::ADV,йыма́к,vers le bas
854,oben::ADV,кӱ́шнӧ,dessus
855,oben::ADV,кӱ́шнӧ,en haut
856,oben::ADV,ӱмба́лне,dessus
857,oben::ADV,ӱмба́лне,en haut
858,hinauf::ADV,кӱ́ш,en haut
859,hinauf::ADV,кӱ́ш,vers le haut
860,hinauf::ADV,кӱ́шкӧ,en haut
861,hinauf::ADV,кӱ́шкӧ,vers le haut
862,überall::ADV,чыла́ вере́,partout
863,nicht::ADV,ок,ne ... pas
864,nicht::ADV,о́геш,ne ... pas
865,ein wenig::ADV,изи́ш,un peu
866,kaum::ADV,пыкше́,à peine
867,sehr::ADV,чот,très
868,so::ADV,тыге́,si
869,so::ADV,тыге́,ainsi
870,noch::ADV,а́ле,encore
871,nur::ADV,гына́,seulement
872,nur::ADV,гына́,ne ... que
873,schon::ADV,ы́нде,déjà
874,wieder::ADV,ада́к,de nouveau
875,vergebens::ADV,ара́м,en vain
876,vor::PRP,о́нчыч,devant
877,hinter::PRP,шеҥге́лне,derrière
878,unter::PRP,йыма́лне,sous
879,unter::PRP,йыма́лне,au-dessous de
880,durch::PRP,вошт,par
881,durch::PRP,вошт,à travers
882,neben::PRP,вокте́н,à côté de
883,zwischen::PRP,кокла́ште,entre
884,wegen::PRP,верч,à cause de
885,dies::PRN,ти́де,ceci
886,das::PRN,са́де,ce
887,das::PRN,са́де,cela
888,alles::PRN,чыла́,tout
889,ich::PRN,мый,je
890,ich::PRN,мый,moi
891,du::PRN,тый,tu
892,du::PRN,тый,toi
893,er::PRN,ту́до,il
894,er::PRN,ту́до,lui
895,wir::PRN,ме,nous
896,ihr::PRN,те,vous
897,sie::PRN,ну́но,ils
898,sie::PRN,ну́но,elles
899,was::FPRN,мо,que
900,was::FPRN,мо,quoi
901,wer::FPRN,кӧ,qui
902,wo::FADV,куша́н,où
903,wohin::FADV,куш,où
904,wohin::FADV,ку́шко,où
905,wie::FADV,кузе́,comment
906,warum::FADV,мо,pourquoi
907,warum::FADV,мола́н,pourquoi
908,wieviel::FNUM,куна́р,combien
909,eins::NUM,ик,un
910,zwei::NUM,ко́кыт,deux
911,drei::NUM,кум,trois
912,vier::NUM,ныл,quatre
913,fünf::NUM,вич,cinq
914,sechs::NUM,куд,six
915,sieben::NUM,шым,sept
916,acht::NUM,канда́ш,huit
917,neun::NUM,инде́ш,neuf
918,zehn::NUM,лу,dix
919,elf::NUM,лати́к,onze
920,zwölf::NUM,латко́к,douze
921,zwanzig::NUM,ко́ло,vingt
922,dreißig::NUM,ку́мло,trente
923,vierzig::NUM,ны́лле,quarante
924,fünfzig::NUM,ви́тле,cinquante
925,sechzig::NUM,ку́дло,soixante
926,siebzig::NUM,шы́мле,soixante-dix
927,achtzig::NUM,канда́шле,quatre-vingt
928,neunzig::NUM,инде́шле,quatre-vingt-dix
929,hundert::NUM,шӱ́дӧ,cent
930,tausend::NUM,тӱже́м,mille
931,und::CNJ,да,et
932,und::CNJ,ден,et
933,oder::CNJ,я,ou
934,oder::CNJ,а́ле,ou
935,stehen::V,шога́ш,être debout
936,sitzen::V,шинча́ш,être assis
937,liegen::V,кия́ш,être couché
938,hängen::V,кеча́ш,pendre
939,werden::V,лия́ш,devenir
940,passieren::V,лия́ш,se passer
941,beginnen::V,тӱҥгала́ш,commencer
942,enden::V,пыта́ш,finir
943,enden::V,пыта́ш,se terminer
944,wechseln::V,вашталта́ш,changer
945,wechseln::V,вашталта́ш,alterner
946,aufgehen[Sonne]::V,лекта́ш,se lever
947,untergehen[Sonne]::V,шинча́ш,se coucher
948,scheinen[Sonne]::V,волгалта́ш,briller
949,donnern::V,кӱдырта́ш,tonner
950,donnern::V,сургалта́ш,tonner
951,wehen::V,пуа́ш,souffler
952,strömen::V,шийалтара́ш,affluer
953,fließen::V,йога́ш,couler
954,sich drehen::V,пӧрда́ш,tourner
955,schwanken::V,лӱҥга́ш,osciller
956,schwanken::V,лӱҥга́ш,chanceler
957,schwanken::V,тайныла́ш,osciller
958,schwanken::V,тайныла́ш,chanceler
959,schwingen::V,рӱпшалта́ш,vibrer
960,schwingen::V,рӱпшалта́ш,osciller
961,fallen::V,воза́ш,tomber
962,fallen::V,йӧрла́ш,tomber
963,brennen::V,йӱла́ш,brûler
964,brennen::V,йӱла́ш,flamber
965,rauchen::V,шикша́ш,fumer
966,regnen::V,йӱра́ш,pleuvoir
967,gefrieren::V,кылма́ш,geler
968,gefrieren::V,ияҥа́ш,geler
969,tauen::V,шула́ш,dégeler
970,schmelzen::V,лева́ш,fondre
971,trocknen::V,кошка́ш,sécher
972,sieden::V,шола́ш,bouillir
973,faulen::V,шӱя́ш,pourrir
974,faulen::V,шӱя́ш,se putréfier
975,verfaulen::V,шӱйы́н шуа́ш,pourrir
976,reißen::V,кӱрла́ш,rompre
977,reißen::V,кӱрла́ш,se déchirer
978,versinken::V,пуре́н кая́ш,s'enfoncer
979,vergehen::V,эрте́н кая́ш,passer
980,erscheinen::V,толы́н лекта́ш,apparaître
981,verschwinden::V,йома́ш,disparaître
982,sinken::V,пуча́ш,descendre
983,sinken::V,пуча́ш,s'abaisser
984,abnehmen::V,пуча́ш,diminuer
985,zunehmen::V,шукема́ш,augmenter
986,steigen::V,нӧлталта́ш,monter
987,wachsen::V,кушка́ш,croître
988,glänzen::V,йылгыжа́ш,briller
989,funkeln::V,чолга́ш,étinceler
990,lärmen::V,рӱшка́ш,faire du bruit
991,läuten::V,мура́ш,sonner
992,klingeln::V,йыҥгырта́ш,sonner
993,klirren::V,чылдыртата́ш,cliqueter
994,brausen::V,лӱшка́ш,mugir
995,rauschen::V,лыжга́ш,bruire
996,klingen::V,йоҥга́ш,sonner
997,bellen::V,опта́ш,aboyer
998,heulen::V,урмыжа́ш,hurler
999,blasen::V,пуала́ш,souffler
1000,pfeifen::V,шӱ́шкаш,siffler
1001,schreien::V,кычкыра́ш,crier
1002,stöhnen::V,йыҥыса́ш,gémir
1003,zittern::V,чытыра́ш,trembler
1004,leben::V,ила́ш,vivre
1005,geboren werden::V,шоча́ш,naître
1006,atmen::V,шӱла́ш,respirer
1007,trinken::V,йӱа́ш,boire
1008,essen::V,кочка́ш,manger
1009,schlucken::V,нела́ш,avaler
1010,müde werden::V,ноя́ш,se lasser
1011,müde werden::V,ноя́ш,se fatiguer
1012,einschlafen::V,мале́н колта́ш,s'endormir
1013,schlafen::V,мала́ш,dormir
1014,aufwachen::V,помыжалта́ш,se réveiller
1015,aufstehen::V,кынела́ш,se lever
1016,sich erholen::V,кана́ш,se reposer
1017,sich erholen::V,кана́ш,se détendre
1018,krank werden::V,черлане́н воза́ш,tomber malade
1019,krank sein::V,черлане́н кия́ш,être malade
1020,schmerzen::V,коршта́ш,faire mal
1021,husten::V,кокыра́ш,tousser
1022,genesen::V,тӱрла́ш,guérir
1023,genesen::V,тӱрла́ш,se remettre
1024,genesen::V,тазаҥа́ш,guérir
1025,genesen::V,тазаҥа́ш,se remettre
1026,sterben::V,кола́ш,mourir
1027,umkommen::V,вуй йома́ш,périr
1028,sich bewegen::V,кошта́ш,bouger
1029,sich rühren::V,тарвана́ш,broncher
1030,sich erheben::V,кынела́ш,se lever
1031,sich setzen::V,шинча́ш,s'asseoir
1032,hinfallen::V,йӧрла́ш,tomber
1033,laufen::V,кошта́ш,marcher
1034,laufen::V,кошта́ш,aller à pied
1035,schreiten::V,ошкыла́ш,marcher
1036,spazierengehen::V,гуля́яш,se promener
1037,eilen::V,вашка́ш,courir
1038,sich beeilen::V,вашкешта́ш,se hâter
1039,sich beeilen::V,вашкешта́ш,se dépêcher
1040,sausen::V,юлтка́ш,filer
1041,rennen::V,куржтала́ш,courir
1042,springen::V,тӧршта́ш,sauter
1043,klettern::V,кӱза́ш,grimper
1044,schaukeln::V,лӱҥгалта́ш,se balancer
1045,kriechen::V,нушка́ш,ramper
1046,schwimmen::V,ия́ш,nager
1047,tauchen::V,шуҥгалта́ш,plonger
1048,rudern::V,удыра́ш,ramer
1049,fahren::V,кудала́ш,aller
1050,fahren::V,кудала́ш,rouler
1051,fliegen::V,чоҥешта́ш,voler
1052,gehen::V,кая́ш,aller
1053,weggehen::V,кораҥа́ш,s'en aller
1054,abfahren::V,лекта́ш,partir
1055,anhalten::V,чарна́ш,s'arrêter
1056,hineingehen::V,пура́ш,entrer
1057,eintreten::V,пура́ш,entrer
1058,kommen::V,тола́ш,venir
1059,ankommen::V,шуа́ш,arriver
1060,zurückkommen::V,пӧртыла́ш,revenir
1061,bleiben::V,кода́ш,rester
1062,bleiben::V,кода́ш,demeurer
1063,warten::V,вуча́ш,attendre
1064,erwarten::V,вуча́ш,attendre
1065,suchen::V,кычала́ш,chercher
1066,finden::V,муа́ш,trouver
1067,versuchen::V,толаша́ш,essayer
1068,vorbereiten::V,ямдыла́ш,préparer
1069,lieben::V,йӧрата́ш,aimer
1070,mögen::V,йӧрата́ш,aimer
1071,mögen::V,йӧрата́ш,vouloir
1072,lachen::V,воштыла́ш,rire
1073,rühren::V,ку́мыл тарвата́ш,toucher
1074,rühren::V,ку́мыл тарвата́ш,attendrir
1075,weinen::V,шорта́ш,pleurer
1076,schimpfen::V,каргаша́ш,gronder
1077,sich ärgern::V,сыра́ш,se fâcher
1078,sich fürchten::V,лӱда́ш,avoir peur
1079,fürchten::V,лӱда́ш,craindre
1080,fürchten::V,лӱда́ш,avoir peur de
1081,fliehen::V,куржа́ш,fuir
1082,flüchten::V,куржа́ш,s'enfuir
1083,sehen::V,ужа́ш,voir
1084,anschauen::V,онча́ш,regarder
1085,ansehen::V,эскера́ш,regarder
1086,hören::V,кола́ш,entendre
1087,zuhören::V,колышта́ш,écouter
1088,probieren::V,тамла́ш,goûter
1089,riechen::V,ӱпшынча́ш,sentir
1090,fühlen::V,шижа́ш,sentir
1091,scheinen::V,чуча́ш,sembler
1092,scheinen::V,чуча́ш,paraître
1093,zu sehen sein::V,коя́ш,se voir
1094,zu sehen sein::V,коя́ш,être visible
1095,vernehmen::V,кола́ш,entendre
1096,vernehmen::V,кола́ш,percevoir
1097,frieren::V,кылма́ш,avoir froid
1098,tun::V,ышта́ш,faire
1099,können::V,мошта́ш,savoir
1100,können::V,мошта́ш,pouvoir
1101,wollen::V,тӱна́ш,vouloir
1102,anfangen::V,тӱҥала́ш,commencer
1103,beenden::V,пытара́ш,finir
1104,beenden::V,пытара́ш,terminer
1105,aufhören::V,чарна́ш,cesser
1106,aufhören::V,чарна́ш,arrêter
1107,gelingen::V,сай лекта́ш,réussir
1108,geraten::V,лекта́ш,réussir
1109,öffnen::V,поча́ш,ouvrir
1110,schließen::V,петыра́ш,fermer
1111,stellen::V,шында́ш,poser
1112,stellen::V,шында́ш,mettre
1113,setzen::V,шында́ш,placer
1114,legen::V,опта́ш,placer
1115,legen::V,пышта́ш,placer
1116,berühren::V,тӱка́ш,toucher
1117,verbinden::V,пида́ш,lier
1118,bedecken::V,леведа́ш,couvrir
1119,aufhängen::V,сака́ш,accrocher
1120,anzünden::V,чӱкта́ш,allumer
1121,aufheben::V,нӧлтала́ш,ramasser
1122,zurücklassen::V,кода́ш,laisser
1123,verlieren::V,йомдара́ш,perdre
1124,fallen lassen::V,воза́ш,lâcher
1125,fallen lassen::V,воза́ш,laisser tomber
1126,machen::V,ышта́ш,faire
1127,herstellen::V,ямдыла́ш,produire
1128,herstellen::V,ямдыла́ш,fabriquer
1129,bauen::V,чоҥа́ш,bâtir
1130,bauen::V,чоҥа́ш,construire
1131,reparieren::V,ачала́ш,réparer
1132,verbessern::V,саемда́ш,améliorer
1133,ändern::V,весемда́ш,changer
1134,ändern::V,весемда́ш,modifier
1135,graben::V,кӱнча́ш,creuser
1136,beugen::V,пӱгырта́ш,plier
1137,beugen::V,пӱгырта́ш,ployer
1138,biegen::V,лывырта́ш,courber
1139,drehen::V,пӱтыра́ш,tordre
1140,drehen::V,пӱтыра́ш,tourner
1141,wenden::V,ирала́ш,retourner
1142,umdrehen::V,савырала́ш,tourner
1143,heben::V,нӧлта́ш,soulever
1144,hochheben::V,нӧлта́ш,lever
1145,ergreifen::V,руалта́ш,saisir
1146,ergreifen::V,руалта́ш,prendre
1147,halten::V,куча́ш,tenir
1148,drücken::V,иша́ш,presser
1149,drücken::V,темда́ш,presser
1150,schieben::V,шӱкала́ш,pousser
1151,kratzen::V,удыра́ш,gratter
1152,kratzen::V,удыра́ш,égratigner
1153,lecken::V,нула́ш,lécher
1154,beißen::V,пура́ш,mordre
1155,abreißen::V,кӱрла́ш,arracher
1156,abschneiden::V,пӱчка́ш,couper
1157,binden::V,кылда́ш,lier
1158,binden::V,кылда́ш,attacher
1159,stecken::V,шуралта́ш,enfoncer
1160,brechen::V,тодышта́ш,rompre
1161,klopfen::V,кыра́ш,frapper
1162,hauen::V,тӱя́ш,frapper
1163,kleben::V,клеитла́ш,coller
1164,reiben::V,йыга́ш,frotter
1165,reiben::V,туржала́ш,frotter
1166,streichen::V,шӱра́ш,empâter
1167,schleifen::V,шума́ш,affiler
1168,schleifen::V,шума́ш,aiguiser
1169,schleifen::V,яна́ш,affiler
1170,schleifen::V,яна́ш,aiguiser
1171,schneiden::V,пӱчка́ш,couper
1172,schneiden::V,пӱчка́ш,trancher
1173,rütteln::V,рӱза́ш,cahoter
1174,schütteln::V,почка́ш,secouer
1175,schwenken::V,рӱза́ш,agiter
1176,schütten::V,опта́ш,verser
1177,füllen::V,тема́ш,remplir
1178,einwickeln::V,вӱдыла́ш,envelopper
1179,tragen::V,нумала́ш,porter
1180,schleppen::V,шӱдыра́ш,traîner
1181,ziehen::V,шупша́ш,tirer
1182,aufbewahren::V,арала́ш,garder
1183,aufbewahren::V,арала́ш,conserver
1184,werfen::V,шуа́ш,jeter
1185,werfen::V,шуа́ш,lancer
1186,werfen::V,кышка́ш,jeter
1187,werfen::V,кышка́ш,lancer
1188,fangen::V,куча́ш,attraper
1189,packen::V,руалта́ш,agripper
1190,verstecken::V,тоя́ш,cacher
1191,teilen::V,пӧла́ш,diviser
1192,schicken::V,колта́ш,envoyer
1193,bringen::V,конда́ш,apporter
1194,hinzufügen::V,ешара́ш,ajouter
1195,bekommen::V,нала́ш,obtenir
1196,erhalten::V,нала́ш,recevoir
1197,nehmen::V,нала́ш,prendre
1198,wählen::V,сайла́ш,choisir
1199,auswählen::V,таҥгла́ш,choisir
1200,auswählen::V,таҥгла́ш,sélectionner
1201,bewahren::V,сакла́ш,préserver
1202,behindern::V,чаракла́ш,gêner
1203,verderben::V,пужа́ш,gâter
1204,verderben::V,пужа́ш,corrompre
1205,beschädigen::V,пужа́ш,endommager
1206,zerbrechen::V,пудырта́ш,casser
1207,zerreißen::V,кӱрла́ш,déchirer
1208,zerstören::V,шалата́ш,détruire
1209,verbrennen::V,йӱлата́ш,brûler
1210,geben::V,пуа́ш,donner
1211,reichen::V,пуа́ш,tendre
1212,schenken::V,пӧлекла́ш,offrir
1213,versprechen::V,сӧра́ш,promettre
1214,wünschen::V,тылана́ш,souhaiter
1215,loben::V,мокта́ш,louer
1216,küssen::V,шупшала́ш,embrasser
1217,wiegen::V,рӱпша́ш,bercer
1218,zudecken::V,леведа́ш,couvrir
1219,wecken::V,помыжалтара́ш,éveiller
1220,wecken::V,помыжалтара́ш,réveiller
1221,zeigen::V,ончыкта́ш,montrer
1222,zeigen::V,ончыкта́ш,faire voir
1223,führen::V,вӱда́ш,guider
1224,lehren::V,туныкта́ш,apprendre
1225,unterrichten::V,туныкта́ш,instruire
1226,aufziehen::V,орышта́ш,élever
1227,leiten::V,вӱда́ш,diriger
1228,leiten::V,вӱда́ш,conduire
1229,leiten::V,вуйлата́ш,diriger
1230,leiten::V,вуйлата́ш,conduire
1231,antreiben::V,поктыла́ш,pousser
1232,lassen::V,-та́ш,faire
1233,einladen::V,ӱжа́ш,inviter
1234,vereinigen::V,иктешла́ш,unir
1235,vereinigen::V,иктешла́ш,réunir
1236,besuchen::V,то́лын кая́ш,visiter
1237,besuchen::V,то́лын кая́ш,aller voir
1238,treffen::V,вашлия́ш,rencontrer
1239,sich versammeln::V,погына́ш,s'assembler
1240,sich versammeln::V,чумырга́ш,s'assembler
1241,spielen::V,мода́ш,jouer
1242,singen::V,мура́ш,chanter
1243,tanzen::V,кушта́ш,danser
1244,sich trennen::V,ойырла́ш,se séparer
1245,verlassen::V,кудалта́ш,quitter
1246,retten::V,утара́ш,sauver
1247,bewachen::V,орола́ш,garder
1248,schützen::V,арала́ш,protéger
1249,verteidigen::V,арала́ш,défendre
1250,sich schlagen::V,кредала́ш,se taper
1251,schießen::V,лӱя́ш,tirer
1252,siegen::V,сеҥа́ш,vaincre
1253,ärgern::V,сырыкта́ш,agacer
1254,schlagen::V,пера́ш,battre
1255,schlagen::V,пера́ш,frapper
1256,treten::V,тошка́ш,botter
1257,treten::V,тошка́ш,donner un coup de pied à
1258,stechen::V,кера́ш,piquer
1259,stoßen::V,шӱкала́ш,heurter
1260,stehlen::V,шолышта́ш,voler
1261,stören::V,мешая́ш,gêner
1262,stören::V,мешая́ш,déranger
1263,belästigen::V,толаштара́ш,molester
1264,belästigen::V,толаштара́ш,importuner
1265,verbergen::V,шылта́ш,cacher
1266,verbergen::V,шылта́ш,dissimuler
1267,täuschen::V,ондала́ш,abuser
1268,täuschen::V,ондала́ш,tromper
1269,betrügen::V,ондала́ш,duper
1270,betrügen::V,ондала́ш,frauder
1271,töten::V,пушта́ш,tuer
1272,wohnen::V,ила́ш,habiter
1273,wohnen::V,ила́ш,demeurer
1274,arbeiten::V,пашалана́ш,travailler
1275,arbeiten::V,паша́м ышта́ш,travailler
1276,sammeln::V,пога́ш,collectionner
1277,pflücken::V,кӱра́ш,cueillir
1278,jagen::V,сонарла́ш,chasser
1279,fischen::V,кол куча́ш,pêcher
1280,fassen::V,куча́ш,capturer
1281,hüten::V,кӱта́ш,garder
1282,treiben::V,покта́ш,mener
1283,anbinden::V,йолышта́ш,attacher
1284,füttern::V,пукша́ш,faire manger
1285,melken::V,лӱшта́ш,traire
1286,hacken::V,руа́ш,fendre
1287,gießen::V,шава́ш,arroser
1288,reifen::V,кӱа́ш,mûrir
1289,zubereiten::V,ямдыла́ш,préparer
1290,kochen::V,шолта́ш,cuire
1291,backen::V,кӱкташ,cuire
1292,braten::V,пуштыла́ш,rôtir
1293,braten::V,жаритла́ш,rôtir
1294,umrühren::V,луга́ш,remuer
1295,stricken::V,пида́ш,tricoter
1296,nähen::V,урга́ш,coudre
1297,färben::V,чиялта́ш,teindre
1298,reinigen::V,эрыкта́ш,nettoyer
1299,waschen::V,мушка́ш,laver
1300,abwischen::V,ӱшта́ш,essuyer
1301,spülen::V,шӱалта́ш,rincer
1302,fegen::V,ӱшта́ш,balayer
1303,kehren::V,ӱшта́ш,balayer
1304,baden::V,йӱштыла́ш,se baigner
1305,sich waschen::V,мушкылта́ш,se laver
1306,ausziehen::V,кудаша́ш,ôter
1307,ausziehen::V,кудаша́ш,enlever
1308,anziehen::V,чия́ш,mettre
1309,sich anziehen::V,чия́ш,s'habiller
1310,kämmen::V,шера́ш,peigner
1311,schmücken::V,тӱзата́ш,orner
1312,schmücken::V,тӱзата́ш,décorer
1313,schmücken::V,чеверта́ш,orner
1314,schmücken::V,чеверта́ш,décorer
1315,sagen::V,ойла́ш,dire
1316,sagen::V,каласа́ш,dire
1317,sprechen::V,кутыра́ш,parler
1318,reden::V,мутлана́ш,parler
1319,sich unterhalten::V,кутыра́ш,bavarder
1320,sich unterhalten::V,кутыра́ш,s'entretenir
1321,fragen::V,йода́ш,demander
1322,bitten::V,йода́ш,prier
1323,erzählen::V,ойла́ш,raconter
1324,mitteilen::V,увертара́ш,communiquer
1325,nennen::V,лӱмда́ш,nommer
1326,nennen::V,лӱмда́ш,appeler
1327,rufen::V,ӱжа́ш,appeler
1328,prahlen::V,моктана́ш,se vanter
1329,übersetzen::V,кусара́ш,traduire
1330,denken::V,шона́ш,penser
1331,glauben::V,ӱшана́ш,croire
1332,bemerken::V,шижа́ш,remarquer
1333,bemerken::V,шижа́ш,apercevoir
1334,erkennen::V,пала́ш,reconnaître
1335,begreifen::V,ыҥла́ш,concevoir
1336,verstehen::V,умыла́ш,entendre
1337,verstehen::V,умыла́ш,comprendre
1338,lernen::V,тунема́ш,apprendre
1339,wissen::V,шинча́ш,savoir
1340,sich erinnern an::V,шарна́ш,se souvenir de
1341,vergessen::V,монда́ш,oublier
1342,messen::V,виса́ш,mesurer
1343,zählen::V,шотла́ш,compter
1344,rechnen::V,шотла́ш,calculer
1345,lesen::V,луда́ш,lire
1346,malen::V,сӱретла́ш,peindre
1347,zeichnen::V,сӱретла́ш,dessiner
1348,schreiben::V,воза́ш,écrire
1349,besitzen::V,лия́ш,posséder
1350,kaufen::V,нала́ш,acheter
1351,verkaufen::V,ужала́ш,vendre
1352,bezahlen::V,тӱла́ш,payer
1353,zahlen::V,тӱла́ш,payer
1354,beherrschen::V,куча́ш,dominer
1355,beherrschen::V,куча́ш,maîtriser
1356,ertragen::V,турка́ш,tolérer
1357,ertragen::V,турка́ш,supporter
