,Concept_ID,,fi
978,verlieren::V,,kadottaa
979,fallen lassen::V,,pudottaa
980,machen::V,,tehdä
981,herstellen::V,,tuottaa
982,herstellen::V,,valmistaa
983,bauen::V,,rakentaa
984,reparieren::V,,korjata
985,verbessern::V,,parantaa
986,ändern::V,,muuttaa
987,graben::V,,kaivaa
988,beugen::V,,taivuttaa
989,biegen::V,,taivuttaa
990,drehen::V,,kääntää
991,wenden::V,,kääntää
992,umdrehen::V,,kääntää
993,heben::V,,nostaa
994,heben::V,,kohottaa
995,hochheben::V,,nostaa
996,ergreifen::V,,tarttua
997,halten::V,,pitää
998,drücken::V,,painaa
999,drücken::V,,puristaa
1000,schieben::V,,työntää
1001,kratzen::V,,raapia
1002,lecken::V,,nuolla
1003,beißen::V,,purra
1004,abreißen::V,,repiä
1005,abschneiden::V,,leikata poikki
1006,abschneiden::V,,leikata
1007,binden::V,,sitoa
1008,stecken::V,,pistää
1009,brechen::V,,murtaa
1010,klopfen::V,,koputtaa
1011,klopfen::V,,kolkuttaa
1012,hauen::V,,lyödä
1013,kleben::V,,liimata
1014,reiben::V,,hieroa
1015,reiben::V,,hangata
1016,streichen::V,,sivellä
1017,schleifen::V,,hioa
1018,schneiden::V,,leikata
1019,rütteln::V,,ravistaa
1020,schütteln::V,,pudistaa
1021,schwenken::V,,heiluttaa
1022,schütten::V,,kaataa
1023,füllen::V,,täyttää
1024,einwickeln::V,,kääriä
1025,tragen::V,,kantaa
1026,schleppen::V,,raahata
1027,ziehen::V,,vetää
1028,aufbewahren::V,,säilyttää
1029,werfen::V,,viskata
1030,fangen::V,,napata
1031,fangen::V,,ottaa kiinni
1032,packen::V,,tarttua
1033,verstecken::V,,kätkeä
1034,verstecken::V,,piilottaa
1035,teilen::V,,jakaa
1036,schicken::V,,lähettää
1037,bringen::V,,viedä
1038,hinzufügen::V,,lisätä
1039,bekommen::V,,saada
1040,erhalten::V,,saada
1041,nehmen::V,,ottaa
1042,wählen::V,,valita
1043,auswählen::V,,valikoida
1044,bewahren::V,,säilyttää
1045,behindern::V,,estää
1046,verderben::V,,pilata
1047,verderben::V,,turmella
1048,beschädigen::V,,vioittaa
1049,beschädigen::V,,vahingoittaa
1050,zerbrechen::V,,rikkoa
1051,zerreißen::V,,repiä rikki
1052,zerreißen::V,,repiä palasiksi
1053,zerstören::V,,hävittää
1054,verbrennen::V,,polttaa
1055,geben::V,,antaa
1056,reichen::V,,ojentaa
1057,schenken::V,,lahjoittaa
1058,versprechen::V,,luvata
1059,wünschen::V,,toivottaa
1060,loben::V,,ylistää
1061,küssen::V,,suudella
1062,wiegen::V,,tuudittaa
1063,wiegen::V,,keinuttaa
1064,zudecken::V,,peittää
1065,wecken::V,,herättää
1066,zeigen::V,,näyttää
1067,zeigen::V,,osoittaa
1068,führen::V,,johdattaa
1069,lehren::V,,opettaa
1070,unterrichten::V,,opettaa
1071,aufziehen::V,,kasvattaa
1072,leiten::V,,johtaa
1073,antreiben::V,,hoputtaa
1074,lassen::V,,antaa
1075,einladen::V,,kutsua
1076,vereinigen::V,,yhdistää
1077,besuchen::V,,vierailla
1078,treffen::V,,tavata
1079,sich versammeln::V,,kokoontua
1080,spielen::V,,pelata
1081,spielen::V,,leikkiä
1082,singen::V,,laulaa
1083,tanzen::V,,tanssia
1084,sich trennen::V,,erota
1085,verlassen::V,,jättää
1086,retten::V,,pelastaa
1087,bewachen::V,,vartioida
1088,schützen::V,,suojella
1089,verteidigen::V,,puolustaa
1090,sich schlagen::V,,tapella
1091,schießen::V,,ampua
1092,siegen::V,,voittaa
1093,ärgern::V,,ärsyttää
1094,schlagen::V,,lyödä
1095,treten::V,,potkaista
1096,stechen::V,,pistää
1097,stoßen::V,,sysätä
1098,stoßen::V,,työntää
1099,stehlen::V,,varastaa
1100,stören::V,,häiritä
1101,belästigen::V,,häiritä
1102,verbergen::V,,kätkeä
1103,täuschen::V,,harhauttaa
1104,betrügen::V,,pettää
1105,betrügen::V,,petkuttaa
1106,töten::V,,tappaa
1107,wohnen::V,,asua
1108,arbeiten::V,,tehdä työtä
1109,arbeiten::V,,työskennellä
1110,sammeln::V,,koota
1111,sammeln::V,,kerätä
1112,pflücken::V,,poimia
1113,jagen::V,,metsästää
1114,fischen::V,,kalastaa
1115,fassen::V,,pyydystää
1116,fassen::V,,saalistaa
1117,hüten::V,,paimentaa
1118,treiben::V,,ajaa
1119,anbinden::V,,kytkeä
1120,füttern::V,,ruokkia
1121,melken::V,,lypsää
1122,hacken::V,,hakata
1123,gießen::V,,kastella
1124,reifen::V,,kypsyä
1125,zubereiten::V,,valmistaa
1126,kochen::V,,keittää
1127,backen::V,,leipoa
1128,braten::V,,paistaa
1129,umrühren::V,,hämmentää
1130,stricken::V,,kutoa
1131,stricken::V,,neuloa
1132,nähen::V,,ommella
1133,färben::V,,värjätä
1134,färben::V,,värittää
1135,reinigen::V,,puhdistaa
1136,waschen::V,,pestä
1137,abwischen::V,,pyyhkiä
1138,spülen::V,,huuhtoa
1139,fegen::V,,pyyhkäistä
1140,kehren::V,,lakaista
1141,baden::V,,kylpeä
1142,sich waschen::V,,peseytyä
1143,ausziehen::V,,riisua
1144,anziehen::V,,pukea ylleen
1145,sich anziehen::V,,pukeutua
1146,kämmen::V,,kammata
1147,schmücken::V,,koristaa
1148,schmücken::V,,kaunistaa
1149,sagen::V,,sanoa
1150,sprechen::V,,puhua
1151,reden::V,,keskustella
1152,sich unterhalten::V,,jutella
1153,fragen::V,,kysyä
1154,bitten::V,,pyytää
1155,erzählen::V,,kertoa
1156,mitteilen::V,,ilmoittaa
1157,nennen::V,,kutsua
1158,nennen::V,,nimittää
1159,rufen::V,,kutsua
1160,prahlen::V,,kerskailla
1161,übersetzen::V,,kääntää
1162,denken::V,,miettiä
1163,denken::V,,ajatella
1164,glauben::V,,uskoa
1165,bemerken::V,,huomata
1166,erkennen::V,,tunnistaa
1167,begreifen::V,,ymmärtää
1168,verstehen::V,,ymmärtää
1169,lernen::V,,oppia
1170,wissen::V,,tietää
1171,sich erinnern an::V,,muistaa
1172,vergessen::V,,unohtaa
1173,messen::V,,mitata
1174,zählen::V,,laskea
1175,rechnen::V,,laskea
1176,lesen::V,,lukea
1177,malen::V,,maalata
1178,zeichnen::V,,piirtää
1179,zeichnen::V,,piirustaa
1180,schreiben::V,,kirjoittaa
1181,besitzen::V,,omistaa
1182,kaufen::V,,ostaa
1183,verkaufen::V,,myydä
1184,bezahlen::V,,maksaa
1185,zahlen::V,,maksaa
1186,beherrschen::V,,hallita
1187,ertragen::V,,kestää
