,Concept_ID,bg,be
849,elf::NUM,единадесет,адзінаццаць
850,zwölf::NUM,дванайсет,дванаццаць
851,zwölf::NUM,дванадесет,дванаццаць
852,zwanzig::NUM,двайсет,дваццаць
853,zwanzig::NUM,двадесет,дваццаць
854,dreißig::NUM,тридесет,трыццаць
855,vierzig::NUM,четиридесет,сорак
856,fünfzig::NUM,петдесет,пядзесят
857,sechzig::NUM,шестдесет,шесдзесят
858,siebzig::NUM,седемдесет,семдзесят
859,achtzig::NUM,осемдесет,восемдзесят
860,neunzig::NUM,деветдесет,дзевяноста
861,hundert::NUM,сто,сто
862,tausend::NUM,хиляда,тысяча
863,und::CNJ,а,і
864,und::CNJ,а,ды
865,und::CNJ,та,і
866,und::CNJ,та,ды
867,oder::CNJ,или,або
868,stehen::V,стоя,стаяць
869,sitzen::V,седя,сядзець
870,liegen::V,лежа,ляжаць
871,hängen::V,вися,вісець
872,werden::V,бъда,стаць
873,werden::V,бъда,зрабіцца
874,werden::V,стана,стаць
875,werden::V,стана,зрабіцца
876,passieren::V,случа се,трапіцца
877,beginnen::V,започна,пачацца
878,enden::V,свърша,кончыцца
879,wechseln::V,променям,мяняцца
880,aufgehen[Sonne]::V,изгрея,узысці
881,untergehen[Sonne]::V,заляза,зайсці
882,scheinen[Sonne]::V,грея,свяціць
883,scheinen[Sonne]::V,светя,свяціць
884,donnern::V,гърмя,грымець
885,wehen::V,вея,дзьмуць
886,wehen::V,духам,дзьмуць
887,strömen::V,тека,ліцца
888,strömen::V,лея се,ліцца
889,fließen::V,тека,цячы
890,sich drehen::V,въртя се,круціцца
891,sich drehen::V,въртя се,варочацца
892,schwanken::V,клатя се,хістацца
893,schwingen::V,трептя,гайдацца
894,schwingen::V,трептя,калыхацца
895,fallen::V,падам,падаць
896,brennen::V,горя,гарэць
897,rauchen::V,димя,дымець
898,regnen::V,вали дъжд,дажджыць
899,gefrieren::V,замръзна,замерзнуць
900,tauen::V,топя се,раставаць
901,schmelzen::V,разтопя се,плавіцца
902,trocknen::V,съхна,сохнуць
903,sieden::V,вря,кіпець
904,sieden::V,кипя,кіпець
905,faulen::V,гния,гнісці
906,verfaulen::V,изгния,згнісці
907,reißen::V,напукам се,ірвацца
908,versinken::V,потъна,тануць
909,vergehen::V,минавам,праходзіць
910,erscheinen::V,явя се,зʼявіцца
911,verschwinden::V,изчезна,знікнуць
912,sinken::V,падна,спадаць
913,abnehmen::V,отслабна,паменшыцца
914,zunehmen::V,нарасна,павялічвацца
915,steigen::V,увелича се,паднімацца
916,steigen::V,покачвам се,паднімацца
917,wachsen::V,раста,расці
918,glänzen::V,лъщя,блішчаць
919,glänzen::V,блестя,блішчаць
920,funkeln::V,искря,бліскаць
921,lärmen::V,шумя,шумець
922,läuten::V,звъня,званіць
923,klingeln::V,звъня,званіць
924,klirren::V,звънтя,бразгаць
925,klirren::V,дрънкам,бразгаць
926,brausen::V,буча,бушаваць
927,rauschen::V,шумя,шастаць
928,klingen::V,звуча,гучаць
929,bellen::V,лая,брахаць
930,heulen::V,вия,выць
931,heulen::V,рева,выць
932,blasen::V,духна,дзьмухнуць
933,pfeifen::V,свиря,свістаць
934,schreien::V,крещя,крычаць
935,stöhnen::V,стена,стагнаць
936,stöhnen::V,пъшкам,стагнаць
937,zittern::V,треперя,дрыжаць
938,leben::V,живея,жыць
939,geboren werden::V,родя се,нарадзіцца
940,atmen::V,дишам,дыхаць
941,trinken::V,пия,піць
942,essen::V,ям,есці
943,schlucken::V,гълтам,глытаць
944,müde werden::V,уморя се,стаміцца
945,einschlafen::V,заспя,заснуць
946,schlafen::V,спя,спаць
947,aufwachen::V,събудя се,рассыпацца
948,aufstehen::V,стана,устаць
949,sich erholen::V,отдъхвам си,адпачываць
950,krank werden::V,заболея,захварэць
951,krank sein::V,боледувам,хварэць
952,schmerzen::V,боля,балець
953,husten::V,кашлям,кашляць
954,genesen::V,оздравея,паправіцца
955,genesen::V,оздравея,паздаравець
956,sterben::V,умра,памерці
957,umkommen::V,загина,загінуць
958,sich bewegen::V,движа се,рухацца
959,sich bewegen::V,мърдам се,рухацца
960,sich rühren::V,движа се,варушыцца
961,sich erheben::V,стана,устаць
962,sich setzen::V,седна,сесці
963,hinfallen::V,падна,упасці
964,laufen::V,ходя,хадзіць
965,schreiten::V,крача,шагаць
966,schreiten::V,крача,крочыць
967,spazierengehen::V,разхождам се,гуляць
968,eilen::V,бързам,спяшацца
969,sich beeilen::V,побързам,спяшацца
970,sausen::V,тичам,імчацца
971,rennen::V,бягам,бегаць
972,springen::V,скачам,скакаць
973,klettern::V,катеря се,лазіць
974,schaukeln::V,люлея се,гайдацца
975,kriechen::V,лазя,поўзаць
976,kriechen::V,пълзя,поўзаць
977,schwimmen::V,плувам,плаваць
978,tauchen::V,гмуркам се,ныраць
979,rudern::V,греба,веславаць
980,fahren::V,пътувам,ехаць
981,fliegen::V,летя,лятаць
982,fliegen::V,хвърча,лятаць
983,gehen::V,ида,ісці
984,gehen::V,вървя,ісці
985,weggehen::V,отида си,пайсці
986,abfahren::V,отпътувам,адʼяжджаць
987,anhalten::V,спра се,спыніцца
988,anhalten::V,спра се,затрымацца
989,hineingehen::V,влизам,уваходзіць
990,eintreten::V,вляза,увайсці
991,kommen::V,ида,прыйсці
992,kommen::V,дойда,прыйсці
993,ankommen::V,пристигна,прыбыць
994,zurückkommen::V,върна се,вярнуцца
995,bleiben::V,остана,застацца
996,warten::V,чакам,чакаць
997,erwarten::V,очаквам,чакаць
998,suchen::V,търся,шукаць
999,finden::V,намеря,знайсці
1000,versuchen::V,опитам,прабаваць
1001,vorbereiten::V,подготвя,падрыхтаваць
1002,lieben::V,любя,кахаць
1003,mögen::V,обичам,любіць
1004,lachen::V,смея се,смяяцца
1005,rühren::V,трогна,расчуліць
1006,weinen::V,плача,плакаць
1007,schimpfen::V,ругая,лаяцца
1008,schimpfen::V,псувам,лаяцца
1009,sich ärgern::V,ядосам се,сердаваць
1010,sich fürchten::V,боя се,баяцца
1011,sich fürchten::V,страхувам се,баяцца
1012,fürchten::V,боя се от,баяцца
1013,fürchten::V,страхувам се от,баяцца
1014,fliehen::V,бягам,уцякаць
1015,flüchten::V,бягам,уцячы
1016,flüchten::V,избягам,уцячы
1017,sehen::V,видя,бачыць
1018,anschauen::V,гледам,паглядзець
1019,ansehen::V,поглеждам,глядзець
1020,hören::V,чувам,чуць
1021,zuhören::V,слушам,слухаць
1022,probieren::V,опитам,каштаваць
1023,riechen::V,подуша,нюхаць
1024,fühlen::V,усещам,адчуваць
1025,fühlen::V,чувствувам,адчуваць
1026,scheinen::V,изглеждам,здавацца
1027,zu sehen sein::V,виждам се,віднецца
1028,vernehmen::V,доловя,пачуць
1029,frieren::V,мръзна,мёрзнуць
1030,tun::V,правя,рабіць
1031,können::V,мога,умець
1032,wollen::V,ща,хацець
1033,wollen::V,искам,хацець
1034,anfangen::V,започна,пачаць
1035,beenden::V,свърша,закончыць
1036,beenden::V,завърша,закончыць
1037,aufhören::V,престана,перастаць
1038,gelingen::V,успея,удацца
1039,gelingen::V,сполуча,удацца
1040,geraten::V,удам се,аказацца
1041,öffnen::V,отворя,адчыніць
1042,schließen::V,затворя,зачыніць
1043,stellen::V,поставя,паставіць
1044,setzen::V,туря,пасадзіць
1045,legen::V,сложа,класці
1046,legen::V,слагам,класці
1047,berühren::V,докосна,чапаць
1048,verbinden::V,свържа,звязаць
1049,bedecken::V,покрия,накрыць
1050,aufhängen::V,закача,павесіць
1051,anzünden::V,запаля,запаліць
1052,aufheben::V,вдигна,падняць
1053,aufheben::V,повдигна,падняць
1054,zurücklassen::V,оставя,пакінуць
1055,verlieren::V,загубя,згубіць
1056,fallen lassen::V,изпусна,упусціць
1057,machen::V,направя,зрабіць
1058,herstellen::V,произведа,вырабіць
1059,bauen::V,строя,будаваць
1060,reparieren::V,поправя,правіць
1061,verbessern::V,подобря,палепшыць
1062,ändern::V,променя,змяніць
1063,graben::V,копая,капаць
1064,beugen::V,прегъна,сагнуць
1065,biegen::V,прегъна,пагнуць
1066,drehen::V,въртя,вярцець
1067,wenden::V,обърна,павярнуць
1068,umdrehen::V,обърна,перавярнуць
1069,heben::V,вдигам,падымаць
1070,hochheben::V,издигна,падняць
1071,ergreifen::V,хвана,схапіць
1072,ergreifen::V,хвана,схваціць
1073,ergreifen::V,обхвана,схапіць
1074,ergreifen::V,обхвана,схваціць
1075,halten::V,държа,трымаць
1076,drücken::V,натискам,націскаць
1077,drücken::V,притискам,націскаць
1078,schieben::V,тикам,пхаць
1079,schieben::V,тикам,штурхаць
1080,kratzen::V,одраскам,скрэбці
1081,lecken::V,лижа,лізаць
1082,lecken::V,ближа,лізаць
1083,beißen::V,хапя,кусаць
1084,beißen::V,ухапя,кусаць
1085,abreißen::V,откъсна,адарваць
1086,abschneiden::V,отрежа,адрэзаць
1087,binden::V,вържа,вязаць
1088,stecken::V,пъхна,уваткнуць
1089,brechen::V,троша,зламаць
1090,klopfen::V,чукам,стукаць
1091,hauen::V,бия,біць
1092,kleben::V,лепя,клеіць
1093,kleben::V,залепя,клеіць
1094,reiben::V,трия,церці
1095,reiben::V,търкам,церці
1096,streichen::V,намажа,намазаць
1097,schleifen::V,остря,тачыць
1098,schneiden::V,режа,рэзаць
1099,rütteln::V,разтърсвам,хістаць
1100,schütteln::V,клатя,трэсці
1101,schütteln::V,друсам,трэсці
1102,schwenken::V,размахам,махаць
1103,schütten::V,сипя,наліць
1104,füllen::V,напълня,напоўніць
1105,einwickeln::V,увия,загарнуць
1106,einwickeln::V,завия,загарнуць
1107,tragen::V,нося,несці
1108,schleppen::V,влача,цягнуць
1109,ziehen::V,тегля,цягнуць
1110,ziehen::V,дръпна,цягнуць
1111,aufbewahren::V,съхраня,захоўваць
1112,werfen::V,хвърля,кідаць
1113,fangen::V,ловя,лавіць
1114,fangen::V,уловя,лавіць
1115,packen::V,хвана,схапіць
1116,packen::V,хвана,схваціць
1117,verstecken::V,крия,схаваць
1118,verstecken::V,скрия,схаваць
1119,teilen::V,разделя,раздзяліць
1120,schicken::V,изпращам,пасылаць
1121,bringen::V,донеса,прынесці
1122,hinzufügen::V,прибавя,дабавіць
1123,bekommen::V,сдобия се,дастаць
1124,erhalten::V,получа,атрымаць
1125,nehmen::V,взема,ўзяць
1126,wählen::V,избирам,выбраць
1127,auswählen::V,избера,адабраць
1128,bewahren::V,пазя,захаваць
1129,behindern::V,преча,перашкаджаць
1130,behindern::V,спъвам,перашкаджаць
1131,verderben::V,разваля,сапсаваць
1132,beschädigen::V,повредя,пашкодзіць
1133,zerbrechen::V,счупя,разбіць
1134,zerreißen::V,скъсам,разадраць
1135,zerstören::V,разруша,разбурыць
1136,verbrennen::V,изгоря,спаліць
1137,geben::V,дам,даць
1138,reichen::V,подам,перадаць
1139,schenken::V,подаря,дарыць
1140,versprechen::V,обещая,абяцаць
1141,wünschen::V,желая,жадаць
1142,loben::V,хваля,хваліць
1143,küssen::V,целувам,цалаваць
1144,wiegen::V,люлея,гушкаць
1145,wiegen::V,люлея,калыхаць
1146,zudecken::V,покрия,накрыць
1147,wecken::V,събудя,пабудзіць
1148,zeigen::V,покажа,паказаць
1149,führen::V,водя,весці
1150,führen::V,заведа,весці
1151,lehren::V,уча,вучыць
1152,unterrichten::V,преподавам,выкладаць
1153,aufziehen::V,отгледам,выхаваць
1154,leiten::V,ръководя,кіраваць
1155,leiten::V,управлявам,кіраваць
1156,antreiben::V,подкарвам,падганяць
1157,lassen::V,накарам,прымусіць
1158,einladen::V,поканя,запрасіць
1159,vereinigen::V,съединя,абʼяднаць
1160,besuchen::V,посетя,наведаць
1161,treffen::V,срещна,сустрэць
1162,sich versammeln::V,събера се,сабрацца
1163,spielen::V,играя,гуляць
1164,singen::V,пея,пець
1165,singen::V,пея,спяваць
1166,tanzen::V,танцувам,танцаваць
1167,sich trennen::V,разделя се,расстацца
1168,verlassen::V,напусна,пакінуць
1169,retten::V,спася,выратаваць
1170,bewachen::V,охранявам,ахоўваць
1171,schützen::V,запазя,уберагаць
1172,verteidigen::V,защитя,абараніць
1173,sich schlagen::V,бия се,біцца
1174,sich schlagen::V,бия се,драцца
1175,schießen::V,стрелям,страляць
1176,siegen::V,победя,перамагчы
1177,ärgern::V,ядосам,злаваць
1178,schlagen::V,бия,ударыць
1179,schlagen::V,ударя,ударыць
1180,treten::V,ритам,штурхаць
1181,stechen::V,бодна,укалоць
1182,stoßen::V,бутна,папхнуць
1183,stoßen::V,блъсна,папхнуць
1184,stören::V,смутя,перашкодзіць
1185,belästigen::V,отегча,дакучаць
1186,belästigen::V,безпокоя,дакучаць
1187,verbergen::V,скрия,скрыць
1188,verbergen::V,скрия,схаваць
1189,täuschen::V,измамя,падмануць
1190,betrügen::V,измамя,змахляваць
1191,töten::V,убия,забіць
1192,töten::V,умъртвя,забіць
1193,wohnen::V,живея,жыць
1194,arbeiten::V,работя,працаваць
1195,sammeln::V,събера,сабраць
1196,pflücken::V,бера,зрываць
1197,pflücken::V,откъсна,зрываць
1198,jagen::V,ловувам,паляваць
1199,fischen::V,ловя риба,рыбачыць
1200,fassen::V,хвана,злавіць
1201,hüten::V,пазя,пасвіць
1202,treiben::V,карам,гнаць
1203,anbinden::V,завържа,прывязаць
1204,füttern::V,храня,карміць
1205,melken::V,доя,даіць
1206,hacken::V,сека,сячы
1207,gießen::V,полея,паліць
1208,reifen::V,узрея,паспець
1209,zubereiten::V,приготвя,зварыць
1210,zubereiten::V,приготвя,згатаваць
1211,kochen::V,варя,варыць
1212,backen::V,пека,пячы
1213,braten::V,пържа,смажыць
1214,umrühren::V,разбъркам,перамяшаць
1215,stricken::V,плета,вязаць
1216,nähen::V,шия,шыць
1217,färben::V,боядисам,пафарбаваць
1218,reinigen::V,почистя,ачысціць
1219,waschen::V,мия,мыць
1220,waschen::V,пера,мыць
1221,abwischen::V,избърша,выцерці
1222,spülen::V,плакна,паласкаць
1223,fegen::V,измета,падмятаць
1224,kehren::V,мета,месці
1225,baden::V,къпя се,купацца
1226,sich waschen::V,мия се,мыцца
1227,ausziehen::V,съблека,зняць
1228,anziehen::V,облека,надзець
1229,sich anziehen::V,облека се,адзецца
1230,kämmen::V,реша,прычасаць
1231,kämmen::V,вчеша,прычасаць
1232,schmücken::V,накича,аздобіць
1233,sagen::V,кажа,сказаць
1234,sprechen::V,говоря,гаварыць
1235,reden::V,говоря,размаўляць
1236,sich unterhalten::V,разговарям,гутарыць
1237,fragen::V,запитам,спытаць
1238,bitten::V,моля,прасіць
1239,erzählen::V,разкажа,расказаць
1240,mitteilen::V,съобщя,паведаміць
1241,nennen::V,нарека,назваць
1242,rufen::V,викам,зваць
1243,rufen::V,повикам,зваць
1244,prahlen::V,хваля се,хваліцца
1245,übersetzen::V,преведа,перакласці
1246,denken::V,мисля,думаць
1247,glauben::V,вярвам,верыць
1248,bemerken::V,забележа,заўважыць
1249,erkennen::V,позная,пазнаць
1250,begreifen::V,схвана,спасцігнуць
1251,verstehen::V,разбера,пачуць
1252,lernen::V,уча се,вучыцца
1253,wissen::V,зная,знаць
1254,sich erinnern an::V,спомня си за,памятаць
1255,vergessen::V,забравя,забыць
1256,messen::V,меря,мераць
1257,zählen::V,броя,лічыць
1258,rechnen::V,сметна,лічыць
1259,lesen::V,чета,чытаць
1260,malen::V,рисувам,маляваць
1261,zeichnen::V,рисувам,рысаваць
1262,schreiben::V,пиша,пісаць
1263,besitzen::V,имам,мець
1264,besitzen::V,притежавам,мець
1265,kaufen::V,купя,купіць
1266,kaufen::V,купувам,купіць
1267,verkaufen::V,продам,прадаць
1268,bezahlen::V,заплатя,заплаціць
1269,zahlen::V,платя,плаціць
1270,beherrschen::V,владея,уладаць
1271,beherrschen::V,владея,валодаць
1272,ertragen::V,понеса,выцерпець
1273,Platte::N,,пліта
1274,Stütze::N,,падпорка
1275,stehlen::V,,украсці
