,Concept_ID,hi,es
1494,beugen::V,झुकाना,inclinar
1495,biegen::V,झुकाना,doblar
1496,drehen::V,फेरना,volver
1497,drehen::V,फेरना,hacer girar
1498,drehen::V,घुमाना,volver
1499,drehen::V,घुमाना,hacer girar
1500,wenden::V,पलटना,volver
1501,wenden::V,मोड़ना,volver
1502,umdrehen::V,घुमाना,revolver
1503,heben::V,उठाना,levantar
1504,heben::V,ऊँचा करना,levantar
1505,hochheben::V,उठाना,alzar
1506,hochheben::V,ऊपर को उठाना,alzar
1507,ergreifen::V,पकड़ना,coger
1508,ergreifen::V,हाथ में लेना,coger
1509,halten::V,धरना,tener
1510,halten::V,पकड़ना,tener
1511,drücken::V,दबाना,apretar
1512,schieben::V,सरकाना,empujar
1513,schieben::V,खिसकाना,empujar
1514,kratzen::V,खुरचना,rascar
1515,kratzen::V,खुजलाना,rascar
1516,lecken::V,चाटना,lamer
1517,beißen::V,काटना,morder
1518,abreißen::V,तोड़ना,arrancar
1519,abschneiden::V,काट करना,cortar
1520,binden::V,बाँधना,atar
1521,stecken::V,खोंसना,meter
1522,brechen::V,तोड़ना,romper
1523,brechen::V,तोड़ना,quebrar
1524,klopfen::V,खटखटाना,golpear
1525,hauen::V,ठोकना,pegar
1526,kleben::V,चिपकाना,pegar
1527,kleben::V,चिपकाना,encolar
1528,reiben::V,घिसना,frotar
1529,reiben::V,रगड़ना,frotar
1530,streichen::V,लगाना,untar
1531,streichen::V,लगाना,recubrir
1532,schleifen::V,तेज़ करना,afilar
1533,schneiden::V,कतरना,cortar
1534,rütteln::V,झकझोरना,agitar
1535,schütteln::V,हिलाना,agitar
1536,schütteln::V,हिलाना,sacudir
1537,schwenken::V,घुमाना,menear
1538,schütten::V,उँडेलना,verter
1539,füllen::V,भरना,llenar
1540,füllen::V,ठूसना,llenar
1541,einwickeln::V,लपेटना,envolver
1542,tragen::V,ढोना,llevar
1543,schleppen::V,घसीटना,arrastrar
1544,ziehen::V,खींचना,tirar
1545,aufbewahren::V,रखना,conservar
1546,werfen::V,फेंकना,echar
1547,werfen::V,फेंकना,lanzar
1548,fangen::V,पकड़ना,coger
1549,packen::V,पकड़ना,agarrar
1550,verstecken::V,छिपाना,esconder
1551,teilen::V,बाँटना,partir
1552,teilen::V,बाँटना,dividir
1553,schicken::V,भेजना,enviar
1554,bringen::V,लाना,traer
1555,hinzufügen::V,जोड़ना,añadir
1556,bekommen::V,पाना,obtener
1557,bekommen::V,पाना,conseguir
1558,erhalten::V,पाना,recibir
1559,erhalten::V,मिलना,recibir
1560,nehmen::V,लेना,tomar
1561,wählen::V,चुनना,elegir
1562,auswählen::V,चुनना,escoger
1563,auswählen::V,चुनना,seleccionar
1564,bewahren::V,बनाए रखना,guardar
1565,bewahren::V,बनाए रखना,preservar
1566,behindern::V,रोकना,estorbar
1567,behindern::V,रोकना,obstaculizar
1568,verderben::V,ख़राब करना,estropear
1569,beschädigen::V,नुक़सान पहुँचाना,deteriorar
1570,zerbrechen::V,तोड़ना,romper
1571,zerbrechen::V,तोड़ना,quebrar
1572,zerreißen::V,तोड़ना,desgarrar
1573,zerreißen::V,तोड़ना,despedazar
1574,zerstören::V,नष्ट करना,destruir
1575,zerstören::V,नष्ट करना,destrozar
1576,zerstören::V,बरबाद करना,destruir
1577,zerstören::V,बरबाद करना,destrozar
1578,verbrennen::V,जलाना,quemar
1579,geben::V,देना,dar
1580,reichen::V,थमाना,pasar
1581,schenken::V,भेंट देना,regalar
1582,versprechen::V,वादा करना,prometer
1583,wünschen::V,कामना करना,desear
1584,loben::V,तारीफ़ करना,alabar
1585,küssen::V,चूमना,besar
1586,wiegen::V,झुलाना,mecer
1587,zudecken::V,ढकना,tapar
1588,zudecken::V,ढकना,cubrir
1589,wecken::V,जगाना,despertar
1590,zeigen::V,दिखाना,mostrar
1591,führen::V,रास्ता दिखाना,guiar
1592,führen::V,रास्ता दिखाना,conducir
1593,lehren::V,पढ़ाना,enseñar
1594,lehren::V,पढ़ाना,instruir
1595,unterrichten::V,सिखाना,enseñar
1596,aufziehen::V,पालना,criar
1597,leiten::V,संचालन करना,guiar
1598,leiten::V,संचालन करना,dirigir
1599,antreiben::V,हड़बड़ाना,impeler
1600,antreiben::V,हड़बड़ाना,impulsar
1601,lassen::V,-आना,hacer
1602,lassen::V,कराना,hacer
1603,einladen::V,बुलाना,invitar
1604,vereinigen::V,मिलाना,unir
1605,vereinigen::V,संयुक्त करना,unir
1606,besuchen::V,मिलना से,visitar
1607,besuchen::V,मिलना से,ir a ver
1608,besuchen::V,मिलने जाना से,visitar
1609,besuchen::V,मिलने जाना से,ir a ver
1610,treffen::V,मिलना,encontrar
1611,sich versammeln::V,इकट्ठा होना,reunirse
1612,sich versammeln::V,इकट्ठा होना,congregarse
1613,spielen::V,खेलना,jugar
1614,singen::V,गाना,cantar
1615,tanzen::V,नाचना,bailar
1616,sich trennen::V,अलग होना,separarse
1617,verlassen::V,छोड़ना,dejar
1618,verlassen::V,छोड़ना,abandonar
1619,retten::V,बचाना,salvar
1620,bewachen::V,आँख रखना पर,vigilar
1621,schützen::V,रक्षा करना,proteger
1622,verteidigen::V,रक्षा करना,defender
1623,sich schlagen::V,हाथापाई करना,batirse
1624,schießen::V,गोली मारना,tirar
1625,schießen::V,गोली मारना,disparar
1626,siegen::V,जीतना,vencer
1627,siegen::V,विजय पाना,vencer
1628,ärgern::V,चिढ़ाना,enojar
1629,ärgern::V,चिढ़ाना,enfadar
1630,schlagen::V,मारना,pegar
1631,schlagen::V,मारना,golpear
1632,treten::V,ठोकर मारना,dar una patada a
1633,stechen::V,भेदना,pinchar
1634,stechen::V,भोंकना,pinchar
1635,stoßen::V,धक्का देना,empujar
1636,stoßen::V,झटका देना,empujar
1637,stehlen::V,चोरी करना,robar
1638,stehlen::V,चोरी करना,hurtar
1639,stören::V,बुरा लगना,molestar
1640,belästigen::V,तंग करना,molestar
1641,belästigen::V,तंग करना,importunar
1642,verbergen::V,लुकाना,ocultar
1643,verbergen::V,लुकाना,esconder
1644,täuschen::V,धोखा देना,engañar
1645,betrügen::V,धोखा देना,engañar
1646,töten::V,मारना,matar
1647,töten::V,मार डालना,matar
1648,wohnen::V,रहना,vivir
1649,wohnen::V,रहना,habitar
1650,arbeiten::V,काम करना,trabajar
1651,sammeln::V,जमा करना,recoger
1652,sammeln::V,जमा करना,coleccionar
1653,pflücken::V,चुनना,coger
1654,pflücken::V,तोड़ना,coger
1655,jagen::V,आखेट करना,cazar
1656,jagen::V,शिकार करना,cazar
1657,fischen::V,मछली पकड़ना,pescar
1658,fassen::V,पकड़ना,atrapar
1659,fassen::V,पकड़ना,capturar
1660,hüten::V,चराना,guardar
1661,treiben::V,हाँकना,aballar
1662,anbinden::V,बाँधना,atar
1663,füttern::V,खिलाना,echar de comer
1664,melken::V,दुहना,ordeñar
1665,hacken::V,काटना,picar
1666,hacken::V,काटना,cortar
1667,gießen::V,सींचना,regar
1668,reifen::V,पकना,madurar
1669,zubereiten::V,पकाना,preparar
1670,kochen::V,पकाना,cocer
1671,kochen::V,पकाना,guisar
1672,kochen::V,राँधना,cocer
1673,kochen::V,राँधना,guisar
1674,backen::V,पकाना,hornear
1675,backen::V,पकाना,cocer al horno
1676,braten::V,तलना,asar
1677,braten::V,तलना,freír
1678,braten::V,भूनना,asar
1679,braten::V,भूनना,freír
1680,umrühren::V,फेंटना,remover
1681,stricken::V,बुनना,hacer punto
1682,stricken::V,बुनना,hacer calceta
1683,nähen::V,सीना,coser
1684,färben::V,रँगना,teñir
1685,färben::V,रँगना,colorear
1686,reinigen::V,साफ़ करना,limpiar
1687,reinigen::V,शुद्ध करना,limpiar
1688,waschen::V,धोना,lavar
1689,abwischen::V,पोंछ्ना,fregar
1690,abwischen::V,पोंछ्ना,limpiar
1691,spülen::V,माँजना,aclarar
1692,spülen::V,माँजना,enjuagar
1693,spülen::V,खँगालना,aclarar
1694,spülen::V,खँगालना,enjuagar
1695,fegen::V,बुहारना,barrer
1696,fegen::V,बुहारना,pasar la escoba
1697,kehren::V,झाड़ना,barrer
1698,baden::V,स्नान करना,bañarse
1699,sich waschen::V,नहाना,lavarse
1700,sich waschen::V,हाथ-मुँह धोना,lavarse
1701,ausziehen::V,उतारना,quitar
1702,ausziehen::V,उतारना,quitarse
1703,anziehen::V,पहनना,ponerse
1704,sich anziehen::V,कपड़े पहनना,vestirse
1705,kämmen::V,कंघी करना,peinar
1706,schmücken::V,सजाना,adornar
1707,schmücken::V,सँवारना,adornar
1708,sagen::V,कहना,decir
1709,sagen::V,बताना,decir
1710,sprechen::V,बोलना,hablar
1711,reden::V,बोलना,hablar
1712,reden::V,बोलना,conversar
1713,reden::V,बात करना,hablar
1714,reden::V,बात करना,conversar
1715,sich unterhalten::V,बात करना,charlar
1716,sich unterhalten::V,बात करना,conversar
1717,sich unterhalten::V,बातचीत करना,charlar
1718,sich unterhalten::V,बातचीत करना,conversar
1719,fragen::V,पूछ्ना,preguntar
1720,fragen::V,प्रश्न करना,preguntar
1721,bitten::V,माँगना से,rogar
1722,erzählen::V,बताना,contar
1723,mitteilen::V,ख़बर देना,comunicar
1724,mitteilen::V,ख़बर देना,participar
1725,mitteilen::V,सूचना देना,comunicar
1726,mitteilen::V,सूचना देना,participar
1727,nennen::V,नाम देना,llamar
1728,nennen::V,नाम देना,nombrar
1729,rufen::V,बुलाना,llamar
1730,prahlen::V,शेख़ी बघारना,jactarse
1731,übersetzen::V,अनुवाद करना,traducir
1732,denken::V,सोचना,pensar
1733,glauben::V,विश्वास करना,creer
1734,bemerken::V,ध्यान देना पर,notar
1735,erkennen::V,पहचानना,reconocer
1736,begreifen::V,समझना,concebir
1737,verstehen::V,सुनना,entender
1738,verstehen::V,सुनना,comprender
1739,lernen::V,पढ़ना,aprender
1740,wissen::V,जानना,saber
1741,wissen::V,मालूम होना,saber
1742,sich erinnern an::V,याद करना,recordar
1743,sich erinnern an::V,याद करना,acordarse de
1744,vergessen::V,भूलना,olvidar
1745,vergessen::V,बिसारना,olvidar
1746,messen::V,नापना,medir
1747,zählen::V,गिनना,contar
1748,rechnen::V,गणना करना,contar
1749,rechnen::V,गणना करना,calcular
1750,rechnen::V,हिसाब करना,contar
1751,rechnen::V,हिसाब करना,calcular
1752,lesen::V,पढ़ना,leer
1753,malen::V,कींचना,pintar
1754,zeichnen::V,चित्र कींचना,dibujar
1755,schreiben::V,लिखना,escribir
1756,besitzen::V,मालिक होना,poseer
1757,besitzen::V,स्वामी होना,poseer
1758,kaufen::V,ख़रीदना,comprar
1759,verkaufen::V,बेचना,vender
1760,bezahlen::V,चुकाना,pagar
1761,bezahlen::V,अदा करना,pagar
1762,zahlen::V,अदा करना,pagar
1763,beherrschen::V,शासन करना पर,dominar
1764,ertragen::V,सहना,soportar
