,Concept_ID,ja,lbe
769,nur::ADV,～だけ,анжагь
770,schon::ADV,もう,
771,wieder::ADV,再び,цӏуницӏа
772,vergebens::ADV,無駄に,аьдада
773,vergebens::ADV,無駄に,нахӏакь
774,vor::PRP,前に,хьхьичӏ
775,hinter::PRP,後ろに,махъ
776,unter::PRP,下に,лув
777,durch::PRP,通して,-х
778,neben::PRP,横に,чӏарав
779,zwischen::PRP,間に,дянив
780,wegen::PRP,為に,цӏаний
781,wegen::PRP,せいで,цӏаний
782,dies::PRN,これ,ва
783,das::PRN,それ,та
784,das::PRN,それ,кӏа
785,das::PRN,それ,га
786,alles::PRN,全部,щала
787,ich::PRN,私,на
788,du::PRN,あなた,ина
789,er::PRN,彼,му
790,wir::PRN,私達,жу
791,ihr::PRN,あなた達,зу
792,sie::PRN,彼ら,
793,was::FPRN,何,ци
794,wer::FPRN,誰,цу
795,wer::FPRN,どなた,цу
796,wo::FADV,どこ,чув
797,wo::FADV,どこに,чув
798,wohin::FADV,どこへ,чун
799,wie::FADV,どう,цукун
800,warum::FADV,何故,цан
801,warum::FADV,どうして,цан
802,wieviel::FNUM,どのくらい,циксса
803,eins::NUM,一,ца
804,zwei::NUM,二,кӏива
805,zwei::NUM,二つ,кӏива
806,drei::NUM,三,шамма
807,drei::NUM,三つ,шамма
808,vier::NUM,四,мукьа
809,vier::NUM,四,мукьва
810,vier::NUM,四つ,мукьа
811,vier::NUM,四つ,мукьва
812,fünf::NUM,五,ххюва
813,fünf::NUM,五つ,ххюва
814,sechs::NUM,六,ряхва
815,sechs::NUM,六つ,ряхва
816,sieben::NUM,七,арула
817,sieben::NUM,七つ,арула
818,acht::NUM,八,мяйва
819,acht::NUM,八つ,мяйва
820,neun::NUM,九,урчӏва
821,neun::NUM,九つ,урчӏва
822,zehn::NUM,十,ацӏва
823,elf::NUM,十一,ацӏния цава
824,zwölf::NUM,十二,ацӏиия кӏива
825,zwanzig::NUM,二十,кьува
826,dreißig::NUM,三十,зувира
827,vierzig::NUM,四十,мукьцӏала
828,fünfzig::NUM,五十,ххюцӏала
829,sechzig::NUM,六十,ряхцӏала
830,siebzig::NUM,七十,
831,achtzig::NUM,八十,мяйцӏала
832,neunzig::NUM,九十,урчӏцӏала
833,hundert::NUM,百,ттурш
834,hundert::NUM,百,ттуршва
835,tausend::NUM,千,азарва
836,und::CNJ,-と,-гу
837,und::CNJ,そして,-гу
838,oder::CNJ,或いは,я
839,oder::CNJ,或いは,ягу
840,stehen::V,立っている,ацӏан
841,sitzen::V,座っている,щяивкӏун икӏан
842,liegen::V,横になっている,утту нвхьуну икӏан
843,hängen::V,掛かっている,зурчӏай тӏун
844,werden::V,なる,хьун
845,passieren::V,起こる,хьун
846,beginnen::V,始まる,дайдишин
847,beginnen::V,始まる,дайдирхьуну дикӏан
848,enden::V,終わる,къуртал дан
849,wechseln::V,変わる,даххана хьун
850,wechseln::V,変わる,даххана дуллан
851,aufgehen[Sonne]::V,出る,буклай бур
852,untergehen[Sonne]::V,沈む,лаглай бур
853,scheinen[Sonne]::V,輝く,битан
854,scheinen[Sonne]::V,輝く,чани буллан
855,donnern::V,雷が鳴る,тӏий бур
856,wehen::V,吹く,бишлай бур
857,strömen::V,流れる,экьинан
858,fließen::V,流れる,экьинан
859,sich drehen::V,回転する,гьанан
860,schwanken::V,揺れる,хъюлчу тӏун
861,schwanken::V,揺れる,хӏуркку тӏун
862,schwingen::V,振動する,хъюлчай тӏун
863,schwingen::V,振動する,хъюлчу тӏун
864,fallen::V,落ちる,багьлан
865,brennen::V,燃える,ччучлан
866,rauchen::V,煙を出す,пуркӏу тӏун
867,regnen::V,雨が降る,лачӏун
868,regnen::V,雨が降る,лачIлай дур
869,gefrieren::V,凍る,микӏ лачӏун
870,tauen::V,溶ける,баслан
871,schmelzen::V,溶ける,баслан
872,trocknen::V,乾く,кьакьан
873,sieden::V,沸く,щаран
874,faulen::V,腐る,аьллан
875,verfaulen::V,朽ちる,аьллан
876,verfaulen::V,朽ちる,аьян
877,reißen::V,切れる,ххя дукан
878,versinken::V,沈む,оькьлан
879,versinken::V,沈む,оькьан
880,vergehen::V,経つ,лялиян
881,erscheinen::V,現れる,буккан
882,erscheinen::V,現れる,загьир хьун
883,verschwinden::V,消える,бат хьун
884,verschwinden::V,消える,акъа хьун
885,sinken::V,下がる,чахь учин
886,abnehmen::V,減る,чан хьун
887,abnehmen::V,減る,ссуссукьу хьун
888,zunehmen::V,増える,гьарза хьун
889,steigen::V,上がる,гьаз хьун
890,wachsen::V,伸びる,ххяххан
891,glänzen::V,輝く,цӏай буккан
892,funkeln::V,ぴかぴか光る,цӏай-цӏай тӏун
893,lärmen::V,騒ぐ,чӏу буллан
894,lärmen::V,騒ぐ,аьлагъужа буллан
895,läuten::V,鳴る,занг ришлан
896,läuten::V,鳴る,занг дуллан
897,klingeln::V,鳴る,занг ришлан
898,klingeln::V,鳴る,занг дуллан
899,klirren::V,がらんがらんと鳴る,
900,brausen::V,逆巻く,никъащилан
901,rauschen::V,戦ぐ,щурщур тӏун
902,klingen::V,鳴る,чӏу буклан
903,bellen::V,吠える,хӏап тӏун
904,heulen::V,きゃんきゃん鳴く,
905,blasen::V,吹く,уф тӏун
906,pfeifen::V,口笛を吹く,щютӏа тӏун
907,schreien::V,叫ぶ,чӏу бан
908,stöhnen::V,うめく,угь-къак тӏун
909,zittern::V,震える,зурзу чин
910,zittern::V,震える,зурзу тӏун
911,leben::V,生きている,ялапар хъанан
912,geboren werden::V,生まれる,ан
913,atmen::V,呼吸する,ссихӏ ласлан
914,atmen::V,呼吸する,ссихӏ бигьлан
915,trinken::V,飲む,хӏачӏан
916,trinken::V,飲む,хӏачӏлан
917,essen::V,食べる,канан
918,schlucken::V,飲み込む,кьюлтӏа тӏун
919,müde werden::V,眠くなる,аьхчӏин
920,einschlafen::V,寝付く,шанан икӏан
921,schlafen::V,眠る,шанан
922,aufwachen::V,目が覚める,чантӏ учин
923,aufstehen::V,起きる,бизан
924,sich erholen::V,休養する,бигьалаган
925,krank werden::V,病気になる,къашай хьун
926,krank sein::V,病気である,къашай хъанан
927,krank sein::V,病気である,къашавай икӏан
928,schmerzen::V,痛む,цӏун
929,husten::V,咳をする,хъугьу чин
930,husten::V,咳をする,хъугьу тӏун
931,genesen::V,元気になる,хъин хьун
932,genesen::V,元気になる,сагъ лаган
933,sterben::V,死ぬ,ивчӏан
934,sterben::V,亡くなる,ивчӏан
935,umkommen::V,死亡する,лиллан
936,umkommen::V,死亡する,литӏлан
937,umkommen::V,死亡する,ажал биян
938,umkommen::V,死亡する,личӏи хьун
939,umkommen::V,死亡する,иакьлу хьун
940,umkommen::V,死亡する,ахир жан хъанан
941,umkommen::V,死亡する,рухӏирачӏа икӏан
942,sich bewegen::V,移動する,сукку хьун
943,sich rühren::V,動く,сукку хьун
944,sich erheben::V,立ち上がる,бизан
945,sich setzen::V,座る,щяикӏан
946,sich setzen::V,座る,щябикӏан
947,hinfallen::V,転ぶ,багьан
948,laufen::V,歩く,занан
949,schreiten::V,跨ぐ,ша ласлан
950,spazierengehen::V,散歩する,сайр буллан
951,eilen::V,急ぐ,анавар буккан
952,sich beeilen::V,焦る,анавар буккан
953,sausen::V,疾駆する,никъа щилан
954,sausen::V,疾駆する,никъа щун
955,rennen::V,走る,лечлан
956,springen::V,跳ぶ,тӏанкӏ дан
957,klettern::V,よじ登る,лахълан
958,schaukeln::V,ぶらんこに乗る,гьайжак бигьлан
959,kriechen::V,這う,ххярк тӏун
960,schwimmen::V,泳ぐ,гьузун
961,tauchen::V,潜る,лултту уккан
962,rudern::V,漕ぐ,бяхлан
963,rudern::V,漕ぐ,батӏлан
964,rudern::V,漕ぐ,ххялаххи дуклан
965,fahren::V,行く,гьан
966,fahren::V,乗車する,гьан
967,fliegen::V,飛ぶ,лехлан
968,gehen::V,行く,нан
969,weggehen::V,立ち去る,ялагьан
970,abfahren::V,出発する,гьан
971,anhalten::V,止まる,бацӏан
972,hineingehen::V,入る,буххан
973,eintreten::V,中に入る,буххан
974,kommen::V,来る,учӏан
975,ankommen::V,着く,биян
976,ankommen::V,着く,бучӏан
977,ankommen::V,到着する,биян
978,ankommen::V,到着する,бучӏан
979,zurückkommen::V,帰る,зана хъун
980,zurückkommen::V,帰る,зана бикӏан
981,bleiben::V,留まる,личӏан
982,warten::V,待つ,ялугьлан
983,erwarten::V,期待する,ялугьлан
984,suchen::V,探る,луглан
985,finden::V,見つける,лякъин
986,versuchen::V,試す,ххал буллан
987,vorbereiten::V,準備する,хӏадур бан
988,lieben::V,愛する,эшкьи хьуиу бикӏан
989,mögen::V,好きである,ххиран бикӏан
990,lachen::V,笑う,хъян
991,rühren::V,感情を動かす,
992,weinen::V,泣く,аьтӏун
993,schimpfen::V,叱る,дяъван
994,schimpfen::V,叱る,ссугайи агьан
995,sich ärgern::V,怒る,ссибизлан
996,sich ärgern::V,腹を立てる,ссибизлан
997,sich fürchten::V,怖がる,ингъауслан
998,fürchten::V,恐れる,хӏучӏ тӏун
999,fliehen::V,逃げる,ака бан
1000,flüchten::V,逃亡する,лихъан
1001,sehen::V,見る,чӏалан
1002,anschauen::V,眺める,урган
1003,ansehen::V,見る,буруглан
1004,hören::V,聞く,баллан
1005,zuhören::V,聴く,вичӏи дихьлан
1006,probieren::V,食べてみる,тӏин ххал буллан
1007,riechen::V,気取る,ссунтӏа тӏун
1008,fühlen::V,感じる,дакӏнил буслан
1009,scheinen::V,ように見える,ххан
1010,scheinen::V,ように見える,бизан
1011,scheinen::V,ように見える,ххан бикӏлай бикӏан
1012,zu sehen sein::V,見える,
1013,vernehmen::V,承る,баян
1014,frieren::V,寒気がする,лигьулул хъанан
1015,tun::V,する,бан
1016,können::V,出来る,хьун
1017,wollen::V,-たい,
1018,anfangen::V,始める,дайдишин
1019,beenden::V,終える,къуртал бан
1020,aufhören::V,止める,кьабагьан
1021,gelingen::V,成功する,бюхъан
1022,geraten::V,当たる,
1023,öffnen::V,開く,тӏитӏин
1024,öffnen::V,開ける,тӏитӏин
1025,schließen::V,閉める,лакьин
1026,stellen::V,置く,дацӏан дан
1027,stellen::V,置く,бишин
1028,stellen::V,据える,дацӏан дан
1029,stellen::V,据える,бишин
1030,setzen::V,座らせる,щяитан
1031,legen::V,置く,бишин
1032,berühren::V,触る,ка щун
1033,berühren::V,触れる,ка щун
1034,verbinden::V,結びつける,бахӏин
1035,verbinden::V,結びつける,дахӏин
1036,bedecken::V,覆う,ялтту бущин
1037,bedecken::V,覆う,ялтту бакьин
1038,aufhängen::V,掛ける,лахъан
1039,anzünden::V,燃やす,лахъан
1040,anzünden::V,火をつける,лахъан
1041,aufheben::V,拾う,гьаз бан
1042,zurücklassen::V,残す,кьаитан
1043,zurücklassen::V,残す,битан
1044,verlieren::V,無くす,дакъа дан
1045,fallen lassen::V,落とす,рутан
1046,machen::V,作る,дан
1047,herstellen::V,製造する,яраг ишла бувиу бан
1048,bauen::V,建設する,дан
1049,reparieren::V,直す,дакьин дан
1050,reparieren::V,修理する,дакьин дан
1051,verbessern::V,改良する,ххуй дан
1052,ändern::V,変える,баххана бан
1053,graben::V,掘る,дуклан
1054,beugen::V,折る,лахӏан бан
1055,beugen::V,折る,кьус бикӏан
1056,biegen::V,曲げる,баччин
1057,biegen::V,曲げる,лахӏан бан
1058,drehen::V,回す,гьанан
1059,wenden::V,裏返す,кӏура баен бан
1060,umdrehen::V,裏返す,кӏура баен бан
1061,heben::V,挙げる,гьаз бан
1062,hochheben::V,持ち上げる,гьаз бан
1063,ergreifen::V,取り上げる,хъап дан
1064,ergreifen::V,取り上げる,хъап увиу угьан
1065,halten::V,持つ,бугьлан
1066,drücken::V,押す,кьюч бигьлан
1067,schieben::V,ずらす,щун
1068,kratzen::V,引っ掻く,
1069,lecken::V,なめる,ланцӏа тӏун
1070,beißen::V,噛む,хъапа тӏун
1071,beißen::V,噛む,кьацӏа тӏун
1072,abreißen::V,剝ぎ取る,буцан
1073,abschneiden::V,切り取る,бухъан
1074,abschneiden::V,切り取る,кьукьин
1075,binden::V,縛る,бахӏин
1076,binden::V,縛る,дахӏин
1077,stecken::V,差し込む,
1078,brechen::V,破る,гъагъан
1079,klopfen::V,とんとん叩く,кьутӏа тӏун
1080,hauen::V,叩く,рищун
1081,kleben::V,貼る,лачӏун буллан
1082,kleben::V,くっ付ける,лачӏун буллан
1083,reiben::V,擦る,ссуку буллан
1084,streichen::V,塗る,дугъан
1085,streichen::V,塗る,аьгъу дан
1086,schleifen::V,研ぐ,
1087,schneiden::V,切る,духълан
1088,schneiden::V,切る,кьукьлан
1089,rütteln::V,揺さぶる,
1090,schütteln::V,振る,хъюлчу буллан
1091,schütteln::V,揺さぶる,хъюлчу буллан
1092,schwenken::V,振る,палцӏ дуллан
1093,schütten::V,注ぐ,рутӏин
1094,füllen::V,いっぱいにする,буцӏин бан
1095,einwickeln::V,包む,кай-кай бан
1096,tragen::V,運ぶ,ларсун занан
1097,tragen::V,運ぶ,ларсун ачин
1098,schleppen::V,引きずる,ххилан
1099,ziehen::V,引く,
1100,aufbewahren::V,預かる,ядан
1101,aufbewahren::V,預かる,ядуллан
1102,werfen::V,投げる,личин
1103,fangen::V,受ける,бугьан
1104,fangen::V,受ける,бугьлан
1105,packen::V,掴む,
1106,verstecken::V,隠す,ладитан
1107,verstecken::V,隠す,кьюлтӏ дан
1108,verstecken::V,隠す,дахьлаган дан
1109,teilen::V,分ける,бачӏин
1110,teilen::V,分ける,бутӏа бан
1111,schicken::V,送る,тӏайла буккан
1112,bringen::V,持って行く,диян дан
1113,hinzufügen::V,加える,ххи бан
1114,bekommen::V,得る,ласун
1115,erhalten::V,受ける,ласун
1116,nehmen::V,取る,ласун
1117,wählen::V,選ぶ,бувчӏин
1118,auswählen::V,選ぶ,бувчӏин
1119,auswählen::V,選ぶ,язи бугьан
1120,bewahren::V,保存する,ядан
1121,behindern::V,妨害する,дайщишруду дуллан
1122,verderben::V,台無しにする,зия дан
1123,beschädigen::V,損傷する,зарал буллан
1124,zerbrechen::V,割る,гьагъан
1125,zerbrechen::V,割る,гьагъан бан
1126,zerreißen::V,引き裂く,ххяхха дуккан
1127,zerstören::V,破壊する,лекьан дан
1128,verbrennen::V,焼く,ччуччин
1129,geben::V,上げる,дулун
1130,reichen::V,渡す,дулун
1131,schenken::V,贈る,пишкаш дан
1132,schenken::V,贈る,багъишла дан
1133,schenken::V,贈る,ихӏсандалун дуллун
1134,versprechen::V,約束する,банна чин
1135,wünschen::V,望む,
1136,loben::V,褒める,цӏа дан
1137,küssen::V,キスする,ппай тӏун
1138,wiegen::V,揺する,гьуркку тӏун
1139,wiegen::V,揺する,гьуркку буллан
1140,wiegen::V,揺する,гьуркку бан
1141,zudecken::V,覆う,
1142,wecken::V,起こす,чантӏ учин ан
1143,zeigen::V,見せる,ккаккан бан
1144,führen::V,案内する,буцин
1145,lehren::V,教える,лахьхьин бан
1146,lehren::V,教える,лахьхьин буллан
1147,unterrichten::V,通知する,дарс дишаван
1148,aufziehen::V,育てる,хъуна ан
1149,aufziehen::V,育てる,тарбия ан
1150,leiten::V,導く,каялувшиву дан
1151,antreiben::V,励ます,
1152,lassen::V,～させる,
1153,einladen::V,誘う,хъамалу оьвчин
1154,einladen::V,招待する,хъамалу оьвчин
1155,vereinigen::V,一つにする,ца бан
1156,besuchen::V,訪ねる,ялун уххан
1157,treffen::V,出会う,хьуна бакьин
1158,sich versammeln::V,集まる,батӏин
1159,spielen::V,遊ぶ,тӏуркӏу тӏун
1160,singen::V,歌う,балай тӏун
1161,tanzen::V,踊る,къавтӏун
1162,sich trennen::V,別れる,ппив хьун
1163,verlassen::V,別れる,увккун гьан
1164,retten::V,救う,ххассал бан
1165,retten::V,助ける,ххассал бан
1166,bewachen::V,見張る,къарал бан
1167,bewachen::V,軽微する,къарал бан
1168,schützen::V,保護する,ябан
1169,verteidigen::V,守る,буруччин
1170,sich schlagen::V,殴る,биян
1171,schießen::V,撃つ,битлан
1172,siegen::V,勝つ,ххув хьун
1173,siegen::V,勝つ,ххувшаву ласун
1174,ärgern::V,怒らせる,ссибизан уллан
1175,schlagen::V,殴る,рищун
1176,treten::V,蹴る,
1177,stechen::V,突く,кьутӏин
1178,stoßen::V,突く,щун
1179,stehlen::V,盗る,дацин
1180,stören::V,構う,кьючин
1181,belästigen::V,邪魔する,бизар уллан
1182,verbergen::V,隠す,лабитан
1183,verbergen::V,隠す,кӏучӏ бан
1184,täuschen::V,だます,хъяврин ан
1185,betrügen::V,だます,аьикьин ан
1186,töten::V,殺す,ивчӏан
1187,wohnen::V,住む,оьрму бутлан
1188,arbeiten::V,働く,зун
1189,sammeln::V,集める,ттихӏин
1190,sammeln::V,集める,вив дишин
1191,sammeln::V,収集する,ттихӏин
1192,sammeln::V,収集する,вив дишин
1193,pflücken::V,摘む,риттун
1194,jagen::V,狩りをする,авли занан
1195,fischen::V,釣る,чавахъру бугьлан
1196,fassen::V,捕る,бугьан
1197,hüten::V,放牧する,урттуйн бакьлан
1198,treiben::V,追う,дачин дуллан
1199,treiben::V,追う,лихъан буллан
1200,anbinden::V,繋ぐ,бахӏин
1201,füttern::V,餌をやる,канаки буллан
1202,melken::V,搾乳する,ттизин
1203,hacken::V,刻む,мюрш буллан
1204,hacken::V,刻む,мюрш бан
1205,gießen::V,水をやる,щин дишин
1206,reifen::V,熟す,диян
1207,zubereiten::V,調理する,хӏадур дан
1208,zubereiten::V,調理する,хӏадур бан
1209,kochen::V,煮る,шашан
1210,kochen::V,煮る,шашан дуллан
1211,backen::V,焼く,бишлан
1212,backen::V,焼く,шахьлан
1213,braten::V,焼く,цӏарайх дуллан
1214,braten::V,炒める,цӏарайх дуллан
1215,umrühren::V,混ぜる,хӏала бан
1216,stricken::V,編む,щащлан
1217,stricken::V,編む,щащан
1218,nähen::V,縫う,дуруххан
1219,färben::V,染める,ранг щун
1220,reinigen::V,掃除する,марцӏ бан
1221,waschen::V,洗う,шюшин
1222,waschen::V,洗濯する,шюшин
1223,abwischen::V,拭く,лишин
1224,spülen::V,洗う,вилаган
1225,spülen::V,すすぐ,вилаган
1226,fegen::V,掃除する,башин
1227,kehren::V,掃く,бахьлан
1228,baden::V,入浴する,щинавун учӏлан
1229,sich waschen::V,洗う,диссун
1230,sich waschen::V,洗う,лажин диссун
1231,sich waschen::V,洗う,лажин дислан
1232,sich waschen::V,洗う,биссун
1233,sich waschen::V,洗う,чурх бислан
1234,ausziehen::V,脱ぐ,ликкан
1235,anziehen::V,着る,лаххан
1236,sich anziehen::V,着る,янна лаххан
1237,kämmen::V,梳く,ттарал дуккан
1238,schmücken::V,飾る,чӏюлу бан
1239,sagen::V,言う,учин
1240,sprechen::V,話す,гъалгъа тӏун
1241,reden::V,話す,гъалгъа тӏун
1242,sich unterhalten::V,話をする,гъалгъа тӏун
1243,fragen::V,聞く,цӏуххин
1244,bitten::V,頼む,тавакъю буллан
1245,bitten::V,お願いする,тавакъю буллан
1246,erzählen::V,物語る,хавар бусан
1247,mitteilen::V,伝える,баян бан
1248,mitteilen::V,伝える,хавар бан
1249,nennen::V,名づける,цӏа дизан
1250,rufen::V,呼ぶ,оьвтӏун
1251,prahlen::V,自慢する,цӏа дуллан
1252,übersetzen::V,訳す,таржума бан
1253,denken::V,考える,пикри буллан
1254,glauben::V,信じる,вих хьун
1255,bemerken::V,気が付く,хӏисав хъун
1256,erkennen::V,認識する,увчӏин
1257,begreifen::V,分かる,бувчӏин
1258,verstehen::V,聞き取る,
1259,lernen::V,学ぶ,лахьлан
1260,lernen::V,学ぶ,лахьхьин
1261,lernen::V,勉強する,лахьлан
1262,lernen::V,勉強する,лахьхьин
1263,wissen::V,知っている,кӏулну бикӏан
1264,wissen::V,知っている,хавар бикӏан
1265,sich erinnern an::V,思い出す,дакӏнин бутан
1266,vergessen::V,忘れる,хъама битан
1267,messen::V,計る,дуцин дуллан
1268,messen::V,計る,дуцин дан
1269,messen::V,測定する,дуцин дуллан
1270,messen::V,測定する,дуцин дан
1271,zählen::V,数える,дуккин
1272,rechnen::V,計算する,хӏисав дан
1273,lesen::V,読む,ккалан
1274,malen::V,描く,сурат дуллан
1275,zeichnen::V,写生する,сурат дуллан
1276,schreiben::V,書く,чичин
1277,schreiben::V,書く,чичлан
1278,besitzen::V,所持する,дуну икӏан
1279,besitzen::V,所持する,дуну дикӏан
1280,besitzen::V,所持する,заллуну икӏан
1281,kaufen::V,買う,машан ласун
1282,verkaufen::V,売る,баххан
1283,bezahlen::V,払う,арцу дулун
1284,bezahlen::V,払う,багьа булун
1285,zahlen::V,支払う,арцу дулун
1286,zahlen::V,支払う,багьа булун
1287,beherrschen::V,支配する,дуну икӏан
1288,beherrschen::V,支配する,заллуну икӏан
1289,ertragen::V,耐える,бухӏан
