,Concept_ID,kl,ps
716,faul::A,eqiasuppoq,تنبل
717,faul::A,eqiattortuvoq,لټ
718,faul::A,eqiattortuvoq,تنبل
719,fleißig::A,eqiasuippoq,زحمت کښ
720,geizig::A,iasilaarpoq,بخیل
721,geizig::A,tukkuippoq,بخیل
722,klug::A,mallak,عاقل
723,klug::A,mallak,هوښیار
724,klug::A,ittanneq,عاقل
725,klug::A,ittanneq,هوښیار
726,klug::A,kutaappoq,عاقل
727,klug::A,kutaappoq,هوښیار
728,klug::A,kuttaappoq,عاقل
729,klug::A,kuttaappoq,هوښیار
730,klug::A,qarasagippoq,عاقل
731,klug::A,qarasagippoq,هوښیار
732,lieb::A,akisooq,عزیز
733,lieb::A,akisooq,محبوب
734,lustig::A,piikulavoq,خوشحال
735,sanft::A,isumagippoq,پوست
736,sanft::A,isumagippoq,ملایم
737,hungrig::A,kaappoq,وږی
738,hungrig::A,perlilerpoq,وږی
739,krank::A,napparsimavoq,مريض
740,krank::A,napparsimavoq,ناروغ
741,traurig::A,aliasuppoq,غمجن
742,lebendig::A,uumavoq,ژوندی
743,gut::A,ajunngilaq,ښه
744,schlecht::A,sualuppoq,بد
745,schlecht::A,sualuppoq,خراب
746,richtig::A,iluarpoq,سم
747,richtig::A,iluarpoq,صحیح
748,schlimm::A,amiilaarnarpoq,بد
749,schlimm::A,amiilaarnarpoq,مخوف
750,wahr::A,ilumoorpoq,واقعي
751,alt::A,pisoqaq,زوړ
752,neu::A,nutaavoq,نوی
753,alt[Lebewesen]::A,utoqqaq,زوړ
754,jung::A,inuusuppoq,ځوان
755,jung::A,kingulliarsuk,ځوان
756,arm::A,piillasoq,غریب
757,arm::A,piillasoq,بې وزله
758,arm::A,piitsuuvoq,غریب
759,arm::A,piitsuuvoq,بې وزله
760,reich::A,pisuuvoq,شتمن
761,reich::A,pisuuvoq,دولتمند
762,berühmt::A,tusaamasaq,مشهور
763,fremd::A,ajasoornarpoq,پردی
764,fremd::A,ajasoornarpoq,بېګانه
765,verschieden::A,allatut,مختلف
766,verschieden::A,tamalaat,مختلف
767,nah::A,qanippoq,نژدې
768,fern::A,ungasippoq,لیری
769,linker::A,saamerleq,چپ
770,linker::A,saamerleq,کیڼ
771,rechter::A,innarluissut,ښی
772,erster::A,siulleq,لومړی
773,zweiter::A,qataatsup tullia,دوهم
774,dritter::A,pingajorarterut,درېم
775,letzter::A,kingulleq,آخرنی
776,letzter::A,kingulleq,وروستی
777,allein::ADV,kisimiippoq,یوازې
778,auf einmal::ADV,tassanngaannaq,په یوه وخت کی
779,zusammen::ADV,attaasa,یو ځای
780,zusammen::ADV,attarmik,یو ځای
781,lange::ADV,akuni,ډېر وخت
782,lange::ADV,akuni,ډېره موده
783,plötzlich::ADV,tassanngaannaq,ناببره
784,plötzlich::ADV,tassanngaannaq,یوناڅاپه
785,sofort::ADV,erniinnaq,فوراً
786,sofort::ADV,erniinnaq,سمدلاسه
787,später::ADV,kingorna,وروسته
788,jetzt::ADV,maanna,اوس
789,jetzt::ADV,massakkut,اوس
790,heute::ADV,ullumi,نن
791,morgen::ADV,aqagu,سبا
792,bald::ADV,erniinnaq,ژر
793,dann::ADV,taava,پس
794,dann::ADV,taava,وروسته
795,gestern::ADV,ippassaq,پرون
796,einst::ADV,ataatsimik,پخوا
797,einst::ADV,ilaanni,پخوا
798,damals::ADV,taamani,هغه وخت
799,damals::ADV,taamanikkut,هغه وخت
800,damals::ADV,taassumuunakkut,هغه وخت
801,danach::ADV,taava,بیا
802,vorher::ADV,siornagut,دمخه
803,einmal::ADV,ilaanni,یو ځل
804,einmal::ADV,ataatsimik,یو ځل
805,manchmal::ADV,qaqutigu,ګاهی ګاهی
806,manchmal::ADV,qaqutigut,ګاهی ګاهی
807,oft::ADV,akulikitsumik,ډېر ځله
808,immer::ADV,tamatigut,تل
809,immer::ADV,tamatigut,همېشه
810,hier::ADV,maani,دلته
811,hierhin::ADV,maani,دلته
812,hierhin::ADV,maani,دې ځای ته
813,dorthin::ADV,ikuuna,هلته
814,dorthin::ADV,ikuuna,هغه ځای ته
815,geradeaus::ADV,narlumut,مخامخ
816,vorwärts::ADV,pilangavoc,مخ پهٔ وړاندې
817,rückwärts::ADV,kingumut,بېرته
818,rückwärts::ADV,tunumut or tunummut,بېرته
819,zurück::ADV,kingumut,بېرته
820,zurück::ADV,tunumut or tunummut,بېرته
821,unten::ADV,kana,لاندي
822,hinab::ADV,qiviu,ښکته
823,überall::ADV,tamaginni,هره خوا
824,überall::ADV,tamani tamaani,هره خوا
825,kaum::ADV,qaqutigorsuaq,ایله
826,sehr::ADV,assut,ډېر
827,sehr::ADV,assut,زيات
828,noch::ADV,qeratavoq,نور
829,schon::ADV,taava-una,دمخه
830,wieder::ADV,kingumut,بیا
831,vergebens::ADV,angiluk,عبث
832,dies::PRN,manna,دا
833,dies::PRN,matuma,دا
834,das::PRN,ua,دا
835,ich::PRN,uanga,زه
836,du::PRN,illit,ته
837,er::PRN,una,دی
838,wir::PRN,uagut,مونږ
839,ihr::PRN,ilissi,تاسې
840,sie::PRN,uku,هغوی
841,was::FPRN,aat?,څهٔ
842,wer::FPRN,kikkut,چا
843,wer::FPRN,kikkut,څوک
844,wo::FADV,sumi,چيری
845,wo::FADV,sumi,چېرته
846,wohin::FADV,sumut,چېرته
847,wie::FADV,qanoq,څنګه
848,warum::FADV,sooq,ولې
849,wieviel::FNUM,qassit,څو
850,wieviel::FNUM,qassit,څومره
851,wieviel::FNUM,qanoq atsigisumik?,څو
852,wieviel::FNUM,qanoq atsigisumik?,څومره
853,eins::NUM,ataaseq,یو
854,zwei::NUM,marluk,دوه
855,drei::NUM,pingasut,درې
856,vier::NUM,sisamat,څلور
857,vier::NUM,qajuusat,څلور
858,fünf::NUM,tallimat,پنځه
859,sechs::NUM,arfineq,شپږ
860,sechs::NUM,arfinillit,شپږ
861,sieben::NUM,arfineq-marluk,اوه
862,acht::NUM,arfineq pingasut,اته
863,neun::NUM,qulingiluat,نهه
864,neun::NUM,arfineq sisamat,نهه
865,zehn::NUM,qulit,لس
866,elf::NUM,aqqaneq,یوولس
867,zwölf::NUM,aqqaneq-marluk,دولس
868,zwanzig::NUM,tyve,شل
869,dreißig::NUM,tredive,دېرش
870,dreißig::NUM,pingasunik qulillit,دېرش
871,vierzig::NUM,fyrre,څلوېښت
872,fünfzig::NUM,halvtreds,پنځوس
873,fünfzig::NUM,tallimanik qulillit,پنځوس
874,sechzig::NUM,tres,شپېته
875,siebzig::NUM,halvfjerds,اویا
876,achtzig::NUM,firs,اتیا
877,neunzig::NUM,halvfems,نوي
878,hundert::NUM,et hundrede,سل
879,tausend::NUM,et tusinde,زر
880,und::CNJ,aamma,او
881,oder::CNJ,imalluunnit,ېا
882,stehen::V,sikingavoq,درېدل
883,sitzen::V,ingippoq,کښېنستل
884,liegen::V,nalavoq,ملاستل
885,liegen::V,aqupivoq,ملاستل
886,hängen::V,nivinngarpaa,ځړېدل
887,werden::V,pinngorpoq,کېدل
888,passieren::V,pivoq,پېښېدل
889,beginnen::V,aallarnerpaa,شروع کېدل
890,enden::V,naggaserpaa,خلاصدل
891,enden::V,naggaserpaa,تمامېدل
892,wechseln::V,immikkut ilivoq,تغییر موندل
893,untergehen[Sonne]::V,ilioqqaasoq,لوېدل
894,untergehen[Sonne]::V,ilioqqaasoq,پرېوتل
895,scheinen[Sonne]::V,qinnorpoq,رڼا کول
896,scheinen[Sonne]::V,qinngorpoq,رڼا کول
897,donnern::V,kalleq,تنېدل
898,donnern::V,kalleq,غړمبېدل
899,wehen::V,timmivoq,چلېدل
900,sich drehen::V,ipippaa,ګرځېدل
901,sich drehen::V,ipippaa,چورلېدل
902,schwanken::V,aalavoq,زنګېدل
903,schwingen::V,issakajaat or issakatsiaarut,زنګېدل
904,fallen::V,quasivaa,ولېدل
905,brennen::V,seerpoq,سوځېدل
906,brennen::V,uuppaa,سوځېدل
907,rauchen::V,pujoorpoq,لوګی کول
908,regnen::V,siallerpoq,باران اورېدل
909,gefrieren::V,qiulerpoq,کنګل نيول
910,tauen::V,aappoq,وېلې کېدل
911,schmelzen::V,aappoq,وېلې کېدل
912,schmelzen::V,aatsippaa,وېلې کېدل
913,trocknen::V,panerserpaa,وچېدل
914,sieden::V,qalappoq,اېشېدل
915,reißen::V,qulli,شلېدل
916,reißen::V,alittorpaa,شلېدل
917,reißen::V,kimillanneq,شلېدل
918,versinken::V,kivivaa,ډوېېدل
919,versinken::V,apparpoq,ډوېېدل
920,vergehen::V,qaangerpaa,تېرېدل
921,vergehen::V,sarsuppoq,تېرېدل
922,erscheinen::V,takutippoq,ښکارېدل
923,sinken::V,kivivaa,ښکته کېدل
924,sinken::V,apparpoq,ښکته کېدل
925,abnehmen::V,ikillipput,کمېدل
926,zunehmen::V,allisippaa,زیاتېدل
927,steigen::V,allisippaa,جګېدل
928,steigen::V,allisippaa,پورته کېدل
929,wachsen::V,allivoq,وده کول
930,glänzen::V,qinngorpoq,ځلېدل
931,glänzen::V,qinnorpoq,ځلېدل
932,funkeln::V,uisorilavoq,پړکېدل
933,läuten::V,avilualaarpoq,زنګ وهل
934,klingeln::V,aviluarpoq,زنګ وهل
935,klingeln::V,aviluarpaluppoq,زنګ وهل
936,brausen::V,ittuk,تلاطم کول
937,brausen::V,ittuppoq,تلاطم کول
938,brausen::V,ittuppaluppoq,تلاطم کول
939,bellen::V,qiluppoq,غپېدل
940,heulen::V,maarpoq,انګلل
941,heulen::V,maalavoq,انګلل
942,heulen::V,miaggoorpoq,انګلل
943,blasen::V,aporneq,پو کول
944,pfeifen::V,siggartartitsivoq,شپېلک وهل
945,pfeifen::V,siorsulavoq,شپېلک وهل
946,schreien::V,suaarpoq,ناره کول
947,stöhnen::V,nipiliorpoq,زګېروی کول
948,stöhnen::V,nipilliorpoq,زګېروی کول
949,zittern::V,qarsulivik,لړزېدل
950,leben::V,inuuvoq,ژوند کول
951,geboren werden::V,inuuvoq,زېږېدل
952,geboren werden::V,inunngorpoq,زېږېدل
953,atmen::V,anersaarpoq,ساه کښل
954,atmen::V,anersaarpoq,تنفس کول
955,trinken::V,imerpoq,څښل
956,essen::V,tamorpoq,خوړل
957,schlucken::V,tuluarnaq,غړپول
958,einschlafen::V,sinippoq,ویده کېدل
959,schlafen::V,sinik,خوب کول
960,aufwachen::V,iterpoq,ویښېدل
961,aufwachen::V,eqqumavoq,ویښېدل
962,aufstehen::V,makippoq,پاڅېدل
963,sich erholen::V,qasuerserpoq,استراحت کول
964,schmerzen::V,anneraa,خوږېدل
965,schmerzen::V,anneraa,درد کول
966,schmerzen::V,annernarpoq,خوږېدل
967,schmerzen::V,annernarpoq,درد کول
968,husten::V,quersorpoq,ټوخېدل
969,genesen::V,ajunngissivoq,رغېدل
970,genesen::V,ilisimmarpoq,رغېدل
971,genesen::V,ilorrippoq,رغېدل
972,sterben::V,toquvoq,مړل
973,sich bewegen::V,ingerlavoq,چلېدل
974,sich bewegen::V,ingerlavoq,حرکت کول
975,sich setzen::V,ingippoq,کښېنستل
976,laufen::V,arpappoq,منډې وهل
977,schreiten::V,ingerlavoq,قدم ایښودل
978,spazierengehen::V,utertakajaarpoq,چکر وهل
979,spazierengehen::V,utertakattajaarpoq,چکر وهل
980,eilen::V,qaa qaa,بېړه کول
981,eilen::V,qiilasaarpoq,بېړه کول
982,eilen::V,ingerlasaarpaa,بېړه کول
983,sich beeilen::V,tuaviorpoq,عجله کول
984,sausen::V,uiguut,ځغستل
985,rennen::V,igivoq,زغلېدل
986,springen::V,upernassaq,ټوپ وهل
987,klettern::V,pilaakkeerpoq,ختل
988,schaukeln::V,aalavoq,زنګېدل
989,schwimmen::V,naluppoq,لامبو وهل
990,tauchen::V,allorpoq,غوټه وهل
991,rudern::V,ipuppaa,پارو وهل
992,fahren::V,qimusserpoq,تلل
993,fliegen::V,timmivoq,الوتل
994,weggehen::V,piiarpoq,بهر وتل
995,anhalten::V,unitsippaa,ودرېدل
996,hineingehen::V,timaappaa,داخلېدل
997,eintreten::V,allattorpaa,ننوتل
998,kommen::V,qaa-,راتلل
999,kommen::V,pivaa,راتلل
1000,ankommen::V,tikippoq,رسېدل
1001,zurückkommen::V,angerlarpoq,بېرته راتلل
1002,bleiben::V,uninngavoq,پاتې کېدل
1003,warten::V,paavoq,انتظار وېستل
1004,warten::V,utaqqivoq,انتظار وېستل
1005,suchen::V,nivivaa,لټول
1006,finden::V,nanivaa,میندل
1007,finden::V,nanivaa,پیدا کول
1008,versuchen::V,uuppaa,هڅه کول
1009,versuchen::V,ussersarpaa,هڅه کول
1010,vorbereiten::V,piareersarpaa,چمتوکول
1011,lieben::V,asavaa,مینه لرل
1012,mögen::V,akaaraa,خوښول
1013,mögen::V,akaaraa,علاقه لرل
1014,rühren::V,qeerlerpaa,اغېزه کول
1015,weinen::V,qiavoq,ژړل
1016,schimpfen::V,qatimaarpoq,ښکنځا کول
1017,sich ärgern::V,ugguutigaa,قهر راتلل
1018,sich fürchten::V,eqqanaarpoq,ډارېدل
1019,fürchten::V,ersigaa,ډارېدل
1020,fliehen::V,qimaavoq,تښتېدل
1021,flüchten::V,allikarfigaa,تښتېدل
1022,sehen::V,isigaa,لیدل
1023,ansehen::V,alaatsinaappaa,ننداره کول
1024,hören::V,tusarpaa,اورېدل
1025,zuhören::V,naalappoq,غوږ نیول
1026,riechen::V,tipippoq,بويول
1027,fühlen::V,misigaa,حسول
1028,scheinen::V,takutippoq,ښکارېدل
1029,frieren::V,qiiavoq,ساړه کېتل
1030,tun::V,iliorpoq,کول
1031,wollen::V,piumavaa,غوښتل
1032,anfangen::V,pilerpoq,شروع کول
1033,beenden::V,naggaserpaa,ختمول
1034,beenden::V,naggaserpaa,پای ته رسول
1035,aufhören::V,naammatsippaa,بس کول
1036,öffnen::V,ammarpaa,خلاصول
1037,öffnen::V,ammarpaa,پرانیستل
1038,schließen::V,matuaa,تړل
1039,stellen::V,ilivaa,ایښودل
1040,stellen::V,iliorarpai,ایښودل
1041,stellen::V,ilioqqarpai,ایښودل
1042,setzen::V,iliorarpai,کښېنول
1043,setzen::V,ilioqqarpai,کښېنول
1044,legen::V,ilivaa,ایښودل
1045,berühren::V,attorpaa,لاس وهل
1046,verbinden::V,taperserpaa,تړل
1047,bedecken::V,iikkerpaa,پوښول
1048,bedecken::V,iikkersorpaa,پوښول
1049,aufhängen::V,inivaa,ځوړندول
1050,aufhängen::V,iniorarpai,ځوړندول
1051,anzünden::V,saggaavoq,بلول
1052,aufheben::V,allisippaa,پورته کول
1053,zurücklassen::V,aallarpoq,پرېښودل
1054,verlieren::V,annaavaa,ورکول
1055,fallen lassen::V,nakkaavaa,له لاسه لوېدل
1056,machen::V,iliorpoq,کول
1057,herstellen::V,anillatsippaa,جوړول
1058,herstellen::V,anillatsippaa,توليدول
1059,bauen::V,marrarterpaa,جوړول
1060,reparieren::V,iluarsaappaa,ترمیمول
1061,verbessern::V,naqqippaa,اصلاح کول
1062,graben::V,assappaa,کيندل
1063,beugen::V,qappappoq,ټیټول
1064,biegen::V,qappappoq,کږول
1065,wenden::V,assappaa,اړول
1066,wenden::V,assakarpoq,اړول
1067,umdrehen::V,assakartippaa,اړول
1068,heben::V,kivippaa,جګول
1069,heben::V,kivippaa,پورته کول
1070,hochheben::V,kissumiarpaa,جګول
1071,ergreifen::V,isaappaa,نیول
1072,ergreifen::V,isaguppaa,نیول
1073,halten::V,minarpaa,نیول
1074,drücken::V,naqittaat,کښېکښل
1075,kratzen::V,qitsuppaa,ګرول
1076,lecken::V,aluppaa,څټل
1077,beißen::V,kiivaa,چیچل
1078,abreißen::V,aqqarpaa,شکول
1079,abreißen::V,isaterpaa,شکول
1080,abschneiden::V,kipivaa,پرېکول
1081,binden::V,kakkersarpaa,تړل
1082,stecken::V,kussunneq,ټومبل
1083,brechen::V,nallorpaa,ماتول
1084,klopfen::V,pattappaa,ټکول
1085,hauen::V,aqivaa,ټکول
1086,kleben::V,qaappoq,نښلول
1087,kleben::V,qaappoq,سرېښول
1088,reiben::V,tagiarpaa,مږل
1089,reiben::V,tangiarpaa,مږل
1090,streichen::V,erlerpoq,مښل
1091,schleifen::V,sequppaa,تېره کول
1092,schneiden::V,uullivoq,غوڅول
1093,schneiden::V,uullivoq,پرېکول
1094,schütteln::V,aalavoq,ښورول
1095,schwenken::V,issarpoq,خوڅول
1096,füllen::V,immerpaa,ډکول
1097,einwickeln::V,immoqquserpaa,پېچل
1098,einwickeln::V,immoqquserpaa,نغښتل
1099,tragen::V,maqippaa,وړل
1100,tragen::V,assartorpoq,وړل
1101,schleppen::V,assartorpoq,وړل
1102,ziehen::V,kalippaa,کښل
1103,ziehen::V,kalissarpoq,کښل
1104,aufbewahren::V,toqqorpaa,ساتل
1105,werfen::V,kuivaa,اچول
1106,werfen::V,kuivaa,غورځول
1107,fangen::V,anguaa,نیول
1108,fangen::V,anguaa,ګیرول
1109,verstecken::V,anngigaa,پټول
1110,teilen::V,agguut,وېشل
1111,teilen::V,agguut,تقسیمول
1112,teilen::V,agguusersorpaa,وېشل
1113,teilen::V,agguusersorpaa,تقسیمول
1114,schicken::V,nassiuppaa,لېږل
1115,schicken::V,nassiuppaa,استول
1116,bringen::V,aggiuppaa,راوړل
1117,bringen::V,nassataraa,راوړل
1118,bekommen::V,tiguaa,حاصلول
1119,erhalten::V,tiguaa,اخیستل
1120,nehmen::V,pivoq,نیول
1121,nehmen::V,pivoq,اخيستل
1122,nehmen::V,tiguaa,نیول
1123,nehmen::V,tiguaa,اخيستل
1124,bewahren::V,sukkunik simerserpaa,ساتل
1125,verderben::V,asiutippaa,خرابېدل
1126,verderben::V,piuneerunnerit,خرابېدل
1127,zerbrechen::V,ukuvoq,ماتول
1128,zerreißen::V,tisavaa,څیرې کول
1129,zerreißen::V,alittorpaa,څیرې کول
1130,zerstören::V,aserorpaa,ړنګول
1131,zerstören::V,aserorpaa,ورانول
1132,verbrennen::V,seerpoq,سوځول
1133,geben::V,pivoq,ورکول
1134,versprechen::V,neriorsorpaa,لوز کول
1135,wünschen::V,kissaat,غوښتل
1136,loben::V,nersorpaa,ستایل
1137,loben::V,nersorpaa,تمجید کول
1138,loben::V,nersornaat,ستایل
1139,loben::V,nersornaat,تمجید کول
1140,küssen::V,kunippaa,ښکلول
1141,küssen::V,kunissorpaa,ښکلول
1142,zudecken::V,majorpaa,پوښول
1143,wecken::V,itersarpaa,ويښول
1144,zeigen::V,tikkuuppaa,ښودل
1145,führen::V,tasissiuppaa,بیول
1146,führen::V,ilitsersorpaa,بیول
1147,führen::V,tasissersuuppaa,بیول
1148,lehren::V,ilinniartippaa,درس ورکول
1149,lehren::V,ilinniartippaa,تعلیم ورکول
1150,unterrichten::V,ajoqerpaa,درس ورکول
1151,unterrichten::V,ajoqersorpaa,درس ورکول
1152,unterrichten::V,ilinniartitsivoq,درس ورکول
1153,aufziehen::V,inororsarpaa,روزل
1154,leiten::V,iluatsippaa,رهبری کول
1155,leiten::V,iluatsippaa,لارښوونه کول
1156,antreiben::V,ikusimmippaa,چټک کول
1157,einladen::V,qaaqquaa,بلل
1158,einladen::V,qaasarpaa,بلل
1159,vereinigen::V,taperserpaa,متحد کول
1160,vereinigen::V,taperserpaa,یوځای کول
1161,besuchen::V,tikeraarpaa,کتنه کول
1162,treffen::V,aporappaa,ليدل
1163,treffen::V,aporappaa,تلقی کول
1164,sich versammeln::V,majorpoq,راغونډېدل
1165,spielen::V,pinnguarpoq,لوبه کول
1166,singen::V,erinarsorpoq,سندرې وېل
1167,tanzen::V,qitippoq,ګډېدل
1168,sich trennen::V,immikkoortippaa,بېلېدل
1169,retten::V,annaappaa,نجات ورکول
1170,schützen::V,eriagaa,ژغورل
1171,schützen::V,pineqartaalivaa,ژغورل
1172,schießen::V,aallaavaa,ویشتل
1173,schießen::V,piseriuppaa,ویشتل
1174,ärgern::V,ninngassarpaa,خپه کول
1175,ärgern::V,ninngassaarpaa,خپه کول
1176,schlagen::V,unatarpaa,وهل
1177,treten::V,tukerpoq,په لغته وهل
1178,stechen::V,iguppaa,ټومبل
1179,stechen::V,qasilippoq,ټومبل
1180,stoßen::V,ikuserpaa,ټېل وهل
1181,stoßen::V,ikuserpaa,پوری وهل
1182,stoßen::V,ikusimmippaa,ټېل وهل
1183,stoßen::V,ikusimmippaa,پوری وهل
1184,stehlen::V,tillippaa,تښتول
1185,stehlen::V,tillippaa,غلا کول
1186,stören::V,akornuserpaa,ماتول
1187,verbergen::V,anngigaa,پټول
1188,betrügen::V,peqquserluttuliorfigaa,غولول
1189,töten::V,maappaa,وژل
1190,töten::V,maappaa,مړ کول
1191,töten::V,toquppaa,وژل
1192,töten::V,toquppaa,مړ کول
1193,wohnen::V,najugaqarpoq,اوسېدل
1194,arbeiten::V,sulivoq,کار کول
1195,sammeln::V,katersorpai,راټولول
1196,sammeln::V,katersorpai,راغونډول
1197,jagen::V,piniarpoq,ښکار کول
1198,fischen::V,aalisarpoq,کب نيول
1199,anbinden::V,qilerut,تړل
1200,anbinden::V,qilersorpaa,تړل
1201,anbinden::V,ungerlatserpaa,تړل
1202,füttern::V,nerlerpaa,خوراک ورکول
1203,gießen::V,imerterpaa,اوبه کول
1204,kochen::V,igavoq,پخول
1205,braten::V,siappaa,وريتول
1206,umrühren::V,qeerlerpaa,لړل
1207,färben::V,misuppaa,رنګول
1208,reinigen::V,sanniarpaa,صافول
1209,waschen::V,asappaa,مینځل
1210,abwischen::V,saligarpaa,وچول
1211,abwischen::V,saligartorpaa,وچول
1212,fegen::V,sanngiarpaa,جارو کول
1213,baden::V,uffarpoq,لمبېدل
1214,sich waschen::V,uffarpoq,ځان مينځل
1215,ausziehen::V,annoraajarpaa,کښل
1216,ausziehen::V,annoraajarpaa,ایستل
1217,anziehen::V,ativaa,اغوستل
1218,anziehen::V,atitippaa,اغوستل
1219,sich anziehen::V,atisalersorpoq,کالی اغوستل
1220,sagen::V,oqarpoq,وېل
1221,sprechen::V,oqaluttarpoq,وېل
1222,sprechen::V,oqaluttarpoq,غږېدل
1223,reden::V,oqaluppoq,ګړېدل
1224,reden::V,oqaluppoq,خبرې کول
1225,fragen::V,aperaa,پوښتنه کول
1226,bitten::V,aperaa,غوښتل
1227,bitten::V,qinnuigaa,غوښتل
1228,erzählen::V,oqaluttuaraa,کيسه کول
1229,erzählen::V,oqaluttuaraa,حکايت کول
1230,mitteilen::V,oqalualaarpoq,خبرول
1231,mitteilen::V,oqalualaarpoq,خبر ورکول
1232,rufen::V,qaaqquaa,بلل
1233,prahlen::V,oqqartuvoq,لاپې وهل
1234,prahlen::V,oqallortuvoq,لاپې وهل
1235,übersetzen::V,ikaarpoq,ژباړل
1236,übersetzen::V,ikaarpoq,ترجمه کول
1237,übersetzen::V,nutserpaa,ژباړل
1238,übersetzen::V,nutserpaa,ترجمه کول
1239,denken::V,isumaqarpoq,فکر کول
1240,glauben::V,upperaa,باور کول
1241,glauben::V,isumaqarpoq,باور کول
1242,erkennen::V,ilisaraa,پېژندل
1243,verstehen::V,paasivaa,پوهېدل
1244,lernen::V,ilinniarpoq,زده کول
1245,lernen::V,ilinniarpoq,درس لوستل
1246,wissen::V,nalunngilaa,پوهېدل
1247,sich erinnern an::V,eqqaavaa,یادول
1248,sich erinnern an::V,eqqaavaa,په یاد راوړل
1249,vergessen::V,puiorpaa,هېرول
1250,messen::V,ussersarpaa,اندازه کول
1251,zählen::V,kisitsivoq,شمارل
1252,rechnen::V,kisitsivoq,حسابول
1253,lesen::V,atuarpoq,لوستل
1254,malen::V,qalipappaa,رسمول
1255,schreiben::V,allappoq,لیکل
1256,kaufen::V,pisiaraa,رانیول
1257,verkaufen::V,akigaa,خرڅول
1258,bezahlen::V,akilerpaa,تأدیه کول
1259,beherrschen::V,inappaa,تسلط لرل
1260,ertragen::V,ernertaaraa,زغمل
1261,Nase::N,,پوزه
1262,Schnurrbart::N,,برېت
1263,Fuß::N,,پښه
1264,Schlaf::N,,خوب
1265,Strömung::N,,بهېدنه
1266,Moor::N,,جبه
1267,Wald::N,,ځنګل
1268,Anhöhe::N,,غونډۍ
1269,Gipfel::N,,څوکه
1270,Quelle::N,,چینه
1271,Festland::N,,وچه
1272,Kiefer[Baum]::N,,نښتر
1273,Pferd::N,,آس
1274,Elch::N,,ګوزن
1275,Schwarm::N,,سېل
1276,Ente::N,,ایلۍ
1277,Wurm::N,,چینجی
1278,Heu::N,,بوس
1279,Heu::N,,پروړه
1280,Kummer::N,,غم
1281,Gespräch::N,,مرکه
1282,Gespräch::N,,خبرې اترې
1283,Spiel::N,,لوبه
1284,Gesellschaft::N,,ډله
1285,Angelegenheit::N,,موضوع
1286,Anzahl::N,,شمېر
1287,Anzahl::N,,تعداد
1288,Strich::N,,کرښه
1289,Gegenstand::N,,شی
1290,Höhe::N,,جګوالی
1291,Lagerfeuer::N,,اور
1292,Gang::N,,تګ
1293,Heim::N,,کور
1294,Beutel::N,,کڅوړه
1295,Eimer::N,,سطل
1296,Sack::N,,جوال
1297,Brei::N,,اوګره
1298,Leder::N,,څرمن
1299,Gott::N,,خدای
1300,Reichtum::N,,شتمني
1301,Staat::N,,دولت
1302,Gewalt::N,,زور
1303,Gewalt::N,,تشدد
1304,Bogen[Waffe]::N,,لیندۍ
1305,Lüge::N,,دروغ
1306,Schaden::N,,زیان
1307,Schaden::N,,تاوان
1308,April::N,,اپریل
1309,frisch::A,,تازه
1310,lecker::A,,خوندور
1311,lecker::A,,مزه دار
1312,sauer::A,,ټاک
1313,sauer::A,,تريو
1314,bunt::A,,رنګارنګ
1315,teuer::A,,ګران
1316,geschickt::A,,ماهر
1317,nackt::A,,لوڅ
1318,ehemalig::A,,پخوانی
1319,bekannt::A,,اشنا
1320,anderer::A,,بل
1321,zuerst::ADV,,لومړی
1322,niemals::ADV,,هیڅکله نه
1323,von hier::ADV,,د دې ځای نه
1324,dort::ADV,,هلته
1325,oben::ADV,,پورته
1326,hinauf::ADV,,پاس
1327,nicht::ADV,,نه
1328,ein wenig::ADV,,یو څه
1329,so::ADV,,داسې
1330,so::ADV,,دومره
1331,nur::ADV,,تش
1332,nur::ADV,,صرف
1333,vor::PRP,,دمخه
1334,hinter::PRP,,شاته
1335,unter::PRP,,لاندي
1336,durch::PRP,,د مینځ نه
1337,neben::PRP,,نژدې
1338,zwischen::PRP,,ترمینځ
1339,wegen::PRP,,د ... له لاسه
1340,alles::PRN,,هرڅهٔ
1341,aufgehen[Sonne]::V,,ختل
1342,strömen::V,,بهېدل
1343,fließen::V,,بهېدل
1344,fließen::V,,تویېدل
1345,faulen::V,,خرابېدل
1346,verfaulen::V,,ورستېدل
1347,verschwinden::V,,ورکېدل
1348,lärmen::V,,غال و غول کول
1349,klirren::V,,کړنګېدل
1350,rauschen::V,,شڼهار کول
1351,klingen::V,,آواز کول
1352,müde werden::V,,ستړی کېدل
1353,krank werden::V,,رنځورېدل
1354,krank sein::V,,ناجوړېدل
1355,umkommen::V,,تلفېدل
1356,sich rühren::V,,ښورېدل
1357,sich erheben::V,,درېدل
1358,hinfallen::V,,لوېدل
1359,kriechen::V,,خاپوړی وهل
1360,gehen::V,,تلل
1361,abfahren::V,,تلل
1362,erwarten::V,,انتظار کول
1363,lachen::V,,خندېدل
1364,anschauen::V,,کتل
1365,probieren::V,,څکه کول
1366,probieren::V,,چاشنی کول
1367,zu sehen sein::V,,ښکارېدل
1368,vernehmen::V,,خبرېدل
1369,können::V,,کولای شول
1370,können::V,,د لاسه کېدل
1371,gelingen::V,,موفق کېدل
1372,gelingen::V,,بریالی کېدل
1373,geraten::V,,کېدل
1374,ändern::V,,تغیر ورکول
1375,drehen::V,,ګرځول
1376,schieben::V,,پوری وهل
1377,rütteln::V,,خوڅول
1378,schütten::V,,اچول
