,Concept_ID,se,eu
4421,frisch::A,fïerske,hozkirri
4422,frisch::A,varás,fresko
4423,frisch::A,varás,hozkirri
4424,frisch::A,varres,fresko
4425,frisch::A,varres,hozkirri
4426,frisch::A,varas,fresko
4427,frisch::A,varas,hozkirri
4428,frisch::A,voorâs,fresko
4429,frisch::A,voorâs,hozkirri
4430,frisch::A,võõrâs,fresko
4431,frisch::A,võõrâs,hozkirri
4432,frisch::A,вэрс,fresko
4433,frisch::A,вэрс,hozkirri
4434,feucht::A,låpsoes,heze
4435,feucht::A,suolnos,heze
4436,feucht::A,njuoskas,heze
4437,feucht::A,gásttas,heze
4438,feucht::A,laavtâs,heze
4439,feucht::A,nje´bll,heze
4440,feucht::A,ню̄ццк,heze
4441,nass::A,lovve,busti
4442,nass::A,njuoskas,busti
4443,nass::A,luvás,busti
4444,nass::A,njuoskkas,busti
4445,nass::A,njuoskâs,busti
4446,nass::A,njuõckas,busti
4447,nass::A,ню̄ццк,busti
4448,trocken::A,gejhkie,siku
4449,trocken::A,gejhkie,lehor
4450,trocken::A,gåjkes,siku
4451,trocken::A,gåjkes,lehor
4452,trocken::A,goikkis,siku
4453,trocken::A,goikkis,lehor
4454,trocken::A,ko'škes,siku
4455,trocken::A,ko'škes,lehor
4456,trocken::A,kååšǩes,siku
4457,trocken::A,kååšǩes,lehor
4458,trocken::A,коашшьк,siku
4459,trocken::A,коашшьк,lehor
4460,voll::A,dïeve,bete
4461,voll::A,dievas,bete
4462,voll::A,dievva,bete
4463,voll::A,tievâs,bete
4464,voll::A,tiiudas,bete
4465,voll::A,тӣввт,bete
4466,leer::A,tovme,huts
4467,leer::A,gåaroes,huts
4468,leer::A,guoros,huts
4469,leer::A,guorus,huts
4470,leer::A,kuárus,huts
4471,leer::A,kuâras,huts
4472,leer::A,курас,huts
4473,offen::A,latjkes,ireki
4474,offen::A,rabás,ireki
4475,offen::A,rabas,ireki
4476,offen::A,áávus,ireki
4477,offen::A,jââ´ldes,ireki
4478,offen::A,а̄в,ireki
4479,geschlossen::A,måskoes,itxita
4480,geschlossen::A,dahpas,itxita
4481,geschlossen::A,gitta,itxita
4482,geschlossen::A,kiddâ,itxita
4483,geschlossen::A,ǩidd,itxita
4484,geschlossen::A,mååskas,itxita
4485,sauber::A,raejnies,xahu
4486,sauber::A,raejnies,garbi
4487,sauber::A,rájnas,xahu
4488,sauber::A,rájnas,garbi
4489,sauber::A,buhtes,xahu
4490,sauber::A,buhtes,garbi
4491,sauber::A,ráinnas,xahu
4492,sauber::A,ráinnas,garbi
4493,sauber::A,čurgâd,xahu
4494,sauber::A,čurgâd,garbi
4495,sauber::A,puu´ttes,xahu
4496,sauber::A,puu´ttes,garbi
4497,sauber::A,чӣллк,xahu
4498,sauber::A,чӣллк,garbi
4499,schmutzig::A,sleagroeh,lohi
4500,schmutzig::A,sleagroeh,zikin
4501,schmutzig::A,duolvas,lohi
4502,schmutzig::A,duolvas,zikin
4503,schmutzig::A,duolvvas,lohi
4504,schmutzig::A,duolvvas,zikin
4505,schmutzig::A,tuol'vii,lohi
4506,schmutzig::A,tuol'vii,zikin
4507,schmutzig::A,sähssai,lohi
4508,schmutzig::A,sähssai,zikin
4509,schmutzig::A,са̄ккьс,lohi
4510,schmutzig::A,са̄ккьс,zikin
4511,roh::A,saajpe,gordin
4512,roh::A,saajpes,gordin
4513,roh::A,njuoskas,gordin
4514,roh::A,njuoskkas,gordin
4515,roh::A,njuoskâs,gordin
4516,roh::A,njuõckas,gordin
4517,roh::A,ню̄ццк,gordin
4518,reif::A,njoetseldh,umo
4519,reif::A,njoetseldh,heldu
4520,reif::A,láddam,umo
4521,reif::A,láddam,heldu
4522,reif::A,givssas,umo
4523,reif::A,givssas,heldu
4524,reif::A,кӣркна,umo
4525,reif::A,кӣркна,heldu
4526,reif::A,са̄ххьплуввма,umo
4527,reif::A,са̄ххьплуввма,heldu
4528,lecker::A,hearskoes,goxo
4529,lecker::A,hærssko,goxo
4530,lecker::A,njálggat,goxo
4531,lecker::A,njäälgis,goxo
4532,lecker::A,njõ´ddi,goxo
4533,lecker::A,шӣг,goxo
4534,süß::A,sieties,goxo
4535,süß::A,hálmes,goxo
4536,süß::A,hálmmá,goxo
4537,süß::A,njálggat,goxo
4538,süß::A,njäälgis,goxo
4539,süß::A,njää´ljes,goxo
4540,süß::A,ня̄ллькесь,goxo
4541,bitter::A,bihtseds,karmin
4542,bitter::A,bihtseds,garratz
4543,bitter::A,baetjkies,karmin
4544,bitter::A,baetjkies,garratz
4545,bitter::A,bitjes,karmin
4546,bitter::A,bitjes,garratz
4547,bitter::A,tsibtsa,karmin
4548,bitter::A,tsibtsa,garratz
4549,bitter::A,bahča,karmin
4550,bitter::A,bahča,garratz
4551,bitter::A,pišker,karmin
4552,bitter::A,pišker,garratz
4553,bitter::A,poččâ,karmin
4554,bitter::A,poččâ,garratz
4555,bitter::A,pe´čǩǩer,karmin
4556,bitter::A,pe´čǩǩer,garratz
4557,bitter::A,пыччкар,karmin
4558,bitter::A,пыччкар,garratz
4559,sauer::A,baetjkies,mingots
4560,sauer::A,goastes,mingots
4561,sauer::A,suvres,mingots
4562,sauer::A,suvrris,mingots
4563,sauer::A,suuvres,mingots
4564,sauer::A,kuástis,mingots
4565,sauer::A,kuä´stt,mingots
4566,sauer::A,кӯцц,mingots
4567,hell::A,tjuavkeds,argi
4568,hell::A,tjuovggat,argi
4569,hell::A,čuovgat,argi
4570,hell::A,čuovvâd,argi
4571,hell::A,čuõvvâd,argi
4572,hell::A,чуввесь,argi
4573,dunkel::A,sjuevnjeds,ilun
4574,dunkel::A,sjævnnjat,ilun
4575,dunkel::A,seavdnjat,ilun
4576,dunkel::A,sevŋâd,ilun
4577,dunkel::A,seu´nnjed,ilun
4578,dunkel::A,се̄ввьнесь,ilun
4579,schwarz::A,tjeehpes,beltz
4580,schwarz::A,tjáhppat,beltz
4581,schwarz::A,čáhppes,beltz
4582,schwarz::A,čappâd,beltz
4583,schwarz::A,čappâd,beltz
4584,schwarz::A,чо̄а̄хпесь,beltz
4585,weiß::A,veelkes,zuri
4586,weiß::A,bedjat,zuri
4587,weiß::A,vielggat,zuri
4588,weiß::A,vielgat,zuri
4589,weiß::A,viel'gâd,zuri
4590,weiß::A,viõlggâd,zuri
4591,weiß::A,вӣллькесь,zuri
4592,rot::A,rööpses,gorri
4593,rot::A,ruoppsat,gorri
4594,rot::A,ruoksat,gorri
4595,rot::A,ruop'sâd,gorri
4596,rot::A,ruõpssâd,gorri
4597,rot::A,рӯппсесь,gorri
4598,gelb::A,viskes,hori
4599,gelb::A,visská,hori
4600,gelb::A,fiskes,hori
4601,gelb::A,viskâd,hori
4602,gelb::A,viskkâd,hori
4603,gelb::A,руччк'сь,hori
4604,blau::A,plaave,urdin
4605,blau::A,alek,urdin
4606,blau::A,lahtte,urdin
4607,blau::A,alit,urdin
4608,blau::A,čuov'jâd,urdin
4609,blau::A,ââ´liǩ,urdin
4610,blau::A,алехь,urdin
4611,grün::A,kruana,berde
4612,grün::A,kruana,musker
4613,grün::A,kroenes,berde
4614,grün::A,kroenes,musker
4615,grün::A,ruodná,berde
4616,grün::A,ruodná,musker
4617,grün::A,ruoná,berde
4618,grün::A,ruoná,musker
4619,grün::A,ruonas,berde
4620,grün::A,ruonas,musker
4621,grün::A,ruánáá,berde
4622,grün::A,ruánáá,musker
4623,grün::A,ruânn,berde
4624,grün::A,ruânn,musker
4625,grün::A,ruõnâs,berde
4626,grün::A,ruõnâs,musker
4627,grün::A,руэнн,berde
4628,grün::A,руэнн,musker
4629,grau::A,kraevies,urdin
4630,grau::A,kraevies,urdinabar
4631,grau::A,rávuk,urdin
4632,grau::A,rávuk,urdinabar
4633,grau::A,rávvat,urdin
4634,grau::A,rávvat,urdinabar
4635,grau::A,ránis,urdin
4636,grau::A,ránis,urdinabar
4637,grau::A,räänis,urdin
4638,grau::A,räänis,urdinabar
4639,grau::A,rää´nes,urdin
4640,grau::A,rää´nes,urdinabar
4641,grau::A,кӯввесь,urdin
4642,grau::A,кӯввесь,urdinabar
4643,billig::A,aelpies,merke
4644,billig::A,liehties,merke
4645,billig::A,álbbe,merke
4646,billig::A,hálbi,merke
4647,billig::A,hälbi,merke
4648,billig::A,hä´lbb,merke
4649,billig::A,вӯгас,merke
4650,billig::A,вӯгкесь,merke
4651,teuer::A,dovres,garesti
4652,teuer::A,divras,garesti
4653,teuer::A,divrras,garesti
4654,teuer::A,tiivrâs,garesti
4655,teuer::A,kaallâš,garesti
4656,teuer::A,ко̄а̄ллэш,garesti
4657,wertvoll::A,aarvoes,baliotsu
4658,wertvoll::A,árvulasj,baliotsu
4659,wertvoll::A,árvvolaš,baliotsu
4660,wertvoll::A,tiivrâs,baliotsu
4661,wertvoll::A,kaallâš,baliotsu
4662,wertvoll::A,а̄ррвъесь,baliotsu
4663,wertvoll::A,ко̄а̄ллшэсь,baliotsu
4664,blind::A,tjelmehts,itsu
4665,blind::A,tjalmedibme,itsu
4666,blind::A,čalmmeheapme,itsu
4667,blind::A,čuovggaheapme,itsu
4668,blind::A,šoohâd,itsu
4669,blind::A,ča'lmettem,itsu
4670,blind::A,čââ´lmte´m,itsu
4671,blind::A,чальмхем,itsu
4672,taub::A,bieljehts,gor
4673,taub::A,bieljedibme,gor
4674,taub::A,bealjeheapmi,gor
4675,taub::A,pel'jittem,gor
4676,taub::A,pee´lljte´m,gor
4677,taub::A,пе̄лльйхем,gor
4678,taub::A,кулхэмесь,gor
4679,taub::A,кулнаххьтэм,gor
4680,kräftig::A,veaksehks,kementsu
4681,kräftig::A,gievrra,kementsu
4682,kräftig::A,gievra,kementsu
4683,kräftig::A,viek'sâ,kementsu
4684,kräftig::A,viõhss,kementsu
4685,kräftig::A,вӣгкъесь,kementsu
4686,kräftig::A,тоаввсамусс,kementsu
4687,stark::A,raavtehtje,bizkor
4688,stark::A,raavtehtje,indartsu
4689,stark::A,nanos,bizkor
4690,stark::A,nanos,indartsu
4691,stark::A,gievrra,bizkor
4692,stark::A,gievrra,indartsu
4693,stark::A,kievra,bizkor
4694,stark::A,kievra,indartsu
4695,stark::A,nanus,bizkor
4696,stark::A,nanus,indartsu
4697,stark::A,viek'sâ,bizkor
4698,stark::A,viek'sâ,indartsu
4699,stark::A,raavâs,bizkor
4700,stark::A,raavâs,indartsu
4701,stark::A,роавас,bizkor
4702,stark::A,роавас,indartsu
4703,schwach::A,dåsmoes,ahul
4704,schwach::A,dåsmoes,indargabe
4705,schwach::A,fámodibme,ahul
4706,schwach::A,fámodibme,indargabe
4707,schwach::A,fámoheapme,ahul
4708,schwach::A,fámoheapme,indargabe
4709,schwach::A,njuoras,ahul
4710,schwach::A,njuoras,indargabe
4711,schwach::A,hiäju,ahul
4712,schwach::A,hiäju,indargabe
4713,schwach::A,njuorâs,ahul
4714,schwach::A,njuorâs,indargabe
4715,schwach::A,rââ´šš,ahul
4716,schwach::A,rââ´šš,indargabe
4717,schwach::A,njuõrâs,ahul
4718,schwach::A,njuõrâs,indargabe
4719,schwach::A,рашшь,ahul
4720,schwach::A,рашшь,indargabe
4721,schwach::A,ражесь,ahul
4722,schwach::A,ражесь,indargabe
4723,schwach::A,са̄мхэм,ahul
4724,schwach::A,са̄мхэм,indargabe
4725,fett::A,buajtehks,gizen
4726,fett::A,buojdák,gizen
4727,fett::A,buoidi,gizen
4728,fett::A,puáidáh,gizen
4729,fett::A,pueidaǥ,gizen
4730,fett::A,пуййт,gizen
4731,schlank::A,siegkies,lerden
4732,schlank::A,bievrek,lerden
4733,schlank::A,njuorro,lerden
4734,schlank::A,seaggi,lerden
4735,schlank::A,šoođbâs,lerden
4736,schlank::A,seä´ǧ'ǧ,lerden
4737,schlank::A,се̄ӈькесь,lerden
4738,hübsch::A,faavroes,polit
4739,hübsch::A,fávrro,polit
4740,hübsch::A,fávru,polit
4741,hübsch::A,muččâd,polit
4742,hübsch::A,mooččâd,polit
4743,hübsch::A,мо̄джесь,polit
4744,böse::A,vesties,tzar
4745,böse::A,vesties,gaizto
4746,böse::A,bahá,tzar
4747,böse::A,bahá,gaizto
4748,böse::A,bahá,tzar
4749,böse::A,bahá,gaizto
4750,böse::A,paa,tzar
4751,böse::A,paa,gaizto
4752,böse::A,ilbâd,tzar
4753,böse::A,ilbâd,gaizto
4754,böse::A,paas,tzar
4755,böse::A,paas,gaizto
4756,böse::A,ilbbâd,tzar
4757,böse::A,ilbbâd,gaizto
4758,böse::A,поасс,tzar
4759,böse::A,поасс,gaizto
4760,böse::A,кэ̄рряй,tzar
4761,böse::A,кэ̄рряй,gaizto
4762,dumm::A,gåffoeh,lelo
4763,dumm::A,gåffoeh,pello
4764,dumm::A,jalla,lelo
4765,dumm::A,jalla,pello
4766,dumm::A,doavki,lelo
4767,dumm::A,doavki,pello
4768,dumm::A,tuhme,lelo
4769,dumm::A,tuhme,pello
4770,dumm::A,tu´hmm,lelo
4771,dumm::A,tu´hmm,pello
4772,dumm::A,о̄менэш,lelo
4773,dumm::A,о̄менэш,pello
4774,dumm::A,то̄ӆӆкхем,lelo
4775,dumm::A,то̄ӆӆкхем,pello
4776,faul::A,aeblehts,nagi
4777,faul::A,aeblehts,alfer
4778,faul::A,lájkke,nagi
4779,faul::A,lájkke,alfer
4780,faul::A,láiki,nagi
4781,faul::A,láiki,alfer
4782,faul::A,läški,nagi
4783,faul::A,läški,alfer
4784,faul::A,lä´šǩǩ,nagi
4785,faul::A,lä´šǩǩ,alfer
4786,faul::A,ла̄шькесь,nagi
4787,faul::A,ла̄шькесь,alfer
4788,fleißig::A,rudtjege,maratz
4789,fleißig::A,rudtjege,lanzale
4790,fleißig::A,vïssjeles,maratz
4791,fleißig::A,vïssjeles,lanzale
4792,fleißig::A,vissjal,maratz
4793,fleißig::A,vissjal,lanzale
4794,fleißig::A,viššal,maratz
4795,fleißig::A,viššal,lanzale
4796,fleißig::A,doaimmalaš,maratz
4797,fleißig::A,doaimmalaš,lanzale
4798,fleißig::A,viššâl,maratz
4799,fleißig::A,viššâl,lanzale
4800,fleißig::A,re´ttev,maratz
4801,fleißig::A,re´ttev,lanzale
4802,geizig::A,saejkies,zeken
4803,geizig::A,saejkies,zikoitz
4804,geizig::A,hánes,zeken
4805,geizig::A,hánes,zikoitz
4806,geizig::A,gáhcci,zeken
4807,geizig::A,gáhcci,zikoitz
4808,geizig::A,gárži,zeken
4809,geizig::A,gárži,zikoitz
4810,geizig::A,käcci,zeken
4811,geizig::A,käcci,zikoitz
4812,geizig::A,häänis,zeken
4813,geizig::A,häänis,zikoitz
4814,geizig::A,kä´cc,zeken
4815,geizig::A,kä´cc,zikoitz
4816,geizig::A,сыннҍ,zeken
4817,geizig::A,сыннҍ,zikoitz
4818,geizig::A,скухьпесь,zeken
4819,geizig::A,скухьпесь,zikoitz
4820,klug::A,vihtehks,zuhur
4821,klug::A,vijses,zuhur
4822,klug::A,jiermmá,zuhur
4823,klug::A,fihtolaš,zuhur
4824,klug::A,jiä'rmálâš,zuhur
4825,klug::A,hitrai,zuhur
4826,klug::A,то̄ӆӆкэш,zuhur
4827,klug::A,вӣллвэсь,zuhur
4828,geschickt::A,tjiehpies,trebe
4829,geschickt::A,tjiehpies,antzetsu
4830,geschickt::A,tjiehppe,trebe
4831,geschickt::A,tjiehppe,antzetsu
4832,geschickt::A,čeahppi,trebe
4833,geschickt::A,čeahppi,antzetsu
4834,geschickt::A,čeppi,trebe
4835,geschickt::A,čeppi,antzetsu
4836,geschickt::A,čeä´p'p,trebe
4837,geschickt::A,čeä´p'p,antzetsu
4838,geschickt::A,чепесь,trebe
4839,geschickt::A,чепесь,antzetsu
4840,lieb::A,boerehks,maite
4841,lieb::A,boerehks,laztan
4842,lieb::A,lådje,maite
4843,lieb::A,lådje,laztan
4844,lieb::A,gieres,maite
4845,lieb::A,gieres,laztan
4846,lieb::A,ráhkis,maite
4847,lieb::A,ráhkis,laztan
4848,lieb::A,láđis,maite
4849,lieb::A,láđis,laztan
4850,lieb::A,räähis,maite
4851,lieb::A,räähis,laztan
4852,lieb::A,pue´rr,maite
4853,lieb::A,pue´rr,laztan
4854,lieb::A,rää´ǩǩes,maite
4855,lieb::A,rää´ǩǩes,laztan
4856,lieb::A,мӣлса,maite
4857,lieb::A,мӣлса,laztan
4858,lustig::A,lustes,alaitsu
4859,lustig::A,suohtas,alaitsu
4860,lustig::A,hávski,alaitsu
4861,lustig::A,hitruu,alaitsu
4862,lustig::A,iilooš,alaitsu
4863,lustig::A,hää´sǩ,alaitsu
4864,lustig::A,viä´s'sel,alaitsu
4865,lustig::A,руэняс,alaitsu
4866,sanft::A,lïemkeds,eme
4867,sanft::A,lïemkeds,ezti
4868,sanft::A,lines,eme
4869,sanft::A,lines,ezti
4870,sanft::A,lágŋet,eme
4871,sanft::A,lágŋet,ezti
4872,sanft::A,linis,eme
4873,sanft::A,linis,ezti
4874,sanft::A,láđis,eme
4875,sanft::A,láđis,ezti
4876,sanft::A,liägus,eme
4877,sanft::A,liägus,ezti
4878,sanft::A,pivvâl,eme
4879,sanft::A,pivvâl,ezti
4880,sanft::A,heä´nn,eme
4881,sanft::A,heä´nn,ezti
4882,sanft::A,э̄йвсесь,eme
4883,sanft::A,э̄йвсесь,ezti
4884,krank::A,skïemtje,eri
4885,krank::A,skïemtje,gaixo
4886,krank::A,skibás,eri
4887,krank::A,skibás,gaixo
4888,krank::A,buohcci,eri
4889,krank::A,buohcci,gaixo
4890,krank::A,pyec'cee,eri
4891,krank::A,pyec'cee,gaixo
4892,krank::A,puõcci,eri
4893,krank::A,puõcci,gaixo
4894,krank::A,panntiõrvas,eri
4895,krank::A,panntiõrvas,gaixo
4896,krank::A,кэ̄бп,eri
4897,krank::A,кэ̄бп,gaixo
4898,nackt::A,båadtsoeh,biluzi
4899,nackt::A,rihtso,biluzi
4900,nackt::A,álás,biluzi
4901,nackt::A,pie'tittem,biluzi
4902,nackt::A,piät'táá,biluzi
4903,nackt::A,päälljas,biluzi
4904,nackt::A,пефта,biluzi
4905,nackt::A,па̄льяс,biluzi
4906,traurig::A,håjnoes,itun
4907,traurig::A,håjnoes,betilun
4908,traurig::A,suohtas,itun
4909,traurig::A,suohtas,betilun
4910,traurig::A,hådje,itun
4911,traurig::A,hådje,betilun
4912,traurig::A,ahkit,itun
4913,traurig::A,ahkit,betilun
4914,traurig::A,ahheev,itun
4915,traurig::A,ahheev,betilun
4916,traurig::A,â´ǩǩed,itun
4917,traurig::A,â´ǩǩed,betilun
4918,traurig::A,чуэввесь,itun
4919,traurig::A,чуэввесь,betilun
4920,lebendig::A,jielije,bizirik
4921,lebendig::A,viesso,bizirik
4922,lebendig::A,ealli,bizirik
4923,lebendig::A,eeleev,bizirik
4924,lebendig::A,jie´lli,bizirik
4925,lebendig::A,е̄лльгденҍ,bizirik
4926,gut::A,buerie,on
4927,gut::A,buorre,on
4928,gut::A,buorre,on
4929,gut::A,pyeṛi,on
4930,gut::A,šiõǥǥ,on
4931,gut::A,pue´rr,on
4932,gut::A,шувв,on
4933,gut::A,пуррь,on
4934,schlecht::A,nåake,txar
4935,schlecht::A,skraape,txar
4936,schlecht::A,mådtan,txar
4937,schlecht::A,nievrre,txar
4938,schlecht::A,headju,txar
4939,schlecht::A,heittot,txar
4940,schlecht::A,hyeṇi,txar
4941,schlecht::A,niev'ri,txar
4942,schlecht::A,hue´nn,txar
4943,schlecht::A,нюэссь,txar
4944,schlecht::A,ню̄э̄зесь,txar
4945,richtig::A,rïekte,zuzen
4946,richtig::A,duolla,zuzen
4947,richtig::A,rievtes,zuzen
4948,richtig::A,riekta,zuzen
4949,richtig::A,vuoi'gâ,zuzen
4950,richtig::A,vuõiǥâs,zuzen
4951,richtig::A,вӯййк,zuzen
4952,richtig::A,вӯйкэсс,zuzen
4953,schlimm::A,nåake,larri
4954,schlimm::A,bahá,larri
4955,schlimm::A,vearrái,larri
4956,schlimm::A,niev'ri,larri
4957,schlimm::A,neu´rr,larri
4958,schlimm::A,ню̄э̄зесь,larri
4959,wahr::A,saetnies,egiazko
4960,wahr::A,sádnes,egiazko
4961,wahr::A,duohta,egiazko
4962,wahr::A,tuotâ,egiazko
4963,wahr::A,tuõtt,egiazko
4964,wahr::A,вӯйкас,egiazko
4965,alt::A,båeries,zahar
4966,alt::A,oames,zahar
4967,alt::A,boaris,zahar
4968,alt::A,uámis,zahar
4969,alt::A,vuä´mes,zahar
4970,alt::A,вуэммь,zahar
4971,neu::A,orre,berri
4972,neu::A,ådås,berri
4973,neu::A,ođas,berri
4974,neu::A,uuđâs,berri
4975,neu::A,oođâs,berri
4976,neu::A,о̄дт,berri
4977,ehemalig::A,evtebe,lehengo
4978,ehemalig::A,åvdep,lehengo
4979,ehemalig::A,dološ,lehengo
4980,ehemalig::A,oovdiš,lehengo
4981,ehemalig::A,tuâl'jõž,lehengo
4982,ehemalig::A,туллъя,lehengo
4983,ehemalig::A,э̄ввтлэсь,lehengo
4984,alt[Lebewesen]::A,voeres,adindun
4985,alt[Lebewesen]::A,vuoras,adindun
4986,alt[Lebewesen]::A,boares,adindun
4987,alt[Lebewesen]::A,vuoras,adindun
4988,alt[Lebewesen]::A,puáris,adindun
4989,alt[Lebewesen]::A,puä´res,adindun
4990,alt[Lebewesen]::A,пуэресь,adindun
4991,jung::A,noere,gazte
4992,jung::A,nuorra,gazte
4993,jung::A,nuorra,gazte
4994,jung::A,nuoṛâ,gazte
4995,jung::A,nuõrr,gazte
4996,jung::A,нӯрр,gazte
4997,arm::A,giefies,txiro
4998,arm::A,giefies,behartsu
4999,arm::A,hædjo,txiro
5000,arm::A,hædjo,behartsu
5001,arm::A,geafi,txiro
5002,arm::A,geafi,behartsu
5003,arm::A,kevhi,txiro
5004,arm::A,kevhi,behartsu
5005,arm::A,ǩeeu´h,txiro
5006,arm::A,ǩeeu´h,behartsu
5007,arm::A,ва̄йваш,txiro
5008,arm::A,ва̄йваш,behartsu
5009,reich::A,ræjhkoes,dirudun
5010,reich::A,boanndá,dirudun
5011,reich::A,rikkis,dirudun
5012,reich::A,riges,dirudun
5013,reich::A,ree´ǧǧes,dirudun
5014,reich::A,ва̄птэк,dirudun
5015,bekannt::A,åehpies,ezagun
5016,bekannt::A,oahpes,ezagun
5017,bekannt::A,dieđus,ezagun
5018,bekannt::A,uápis,ezagun
5019,bekannt::A,tuubdâs,ezagun
5020,bekannt::A,toobdâs,ezagun
5021,bekannt::A,томтас,ezagun
5022,berühmt::A,byögke,entzun
5023,berühmt::A,byögke,ospetsu
5024,berühmt::A,mihtos,entzun
5025,berühmt::A,mihtos,ospetsu
5026,berühmt::A,beakkán,entzun
5027,berühmt::A,beakkán,ospetsu
5028,berühmt::A,beakkálmas,entzun
5029,berühmt::A,beakkálmas,ospetsu
5030,berühmt::A,mááinuh,entzun
5031,berühmt::A,mááinuh,ospetsu
5032,berühmt::A,peeggâlm,entzun
5033,berühmt::A,peeggâlm,ospetsu
5034,berühmt::A,snäätnai,entzun
5035,berühmt::A,snäätnai,ospetsu
5036,berühmt::A,куллъей,entzun
5037,berühmt::A,куллъей,ospetsu
5038,fremd::A,ammes,arrotz
5039,fremd::A,amás,arrotz
5040,fremd::A,vieres,arrotz
5041,fremd::A,amas,arrotz
5042,fremd::A,vie'res,arrotz
5043,fremd::A,puigâ,arrotz
5044,fremd::A,vee´res,arrotz
5045,fremd::A,е̄ххк,arrotz
5046,fremd::A,вӣресь,arrotz
5047,verschieden::A,ovmese,ezberdin
5048,verschieden::A,ovmese,desberdin
5049,verschieden::A,moattelágásj,ezberdin
5050,verschieden::A,moattelágásj,desberdin
5051,verschieden::A,iesjgeŋgalágásj,ezberdin
5052,verschieden::A,iesjgeŋgalágásj,desberdin
5053,verschieden::A,eará,ezberdin
5054,verschieden::A,eará,desberdin
5055,verschieden::A,eresláván,ezberdin
5056,verschieden::A,eresláván,desberdin
5057,verschieden::A,jee´res,ezberdin
5058,verschieden::A,jee´res,desberdin
5059,verschieden::A,jee´resnallšem,ezberdin
5060,verschieden::A,jee´resnallšem,desberdin
5061,verschieden::A,югке,ezberdin
5062,verschieden::A,югке,desberdin
5063,verschieden::A,югкеналшэм,ezberdin
5064,verschieden::A,югкеналшэм,desberdin
5065,nah::A,gietskies,hurre
5066,nah::A,gietskies,hurbil
5067,nah::A,lahka,hurre
5068,nah::A,lahka,hurbil
5069,nah::A,lagas,hurre
5070,nah::A,lagas,hurbil
5071,nah::A,a'ldemuš,hurre
5072,nah::A,a'ldemuš,hurbil
5073,nah::A,âlddlõs,hurre
5074,nah::A,âlddlõs,hurbil
5075,nah::A,альтэсь,hurre
5076,nah::A,альтэсь,hurbil
5077,fern::A,gahkese,urrun
5078,fern::A,guhkken,urrun
5079,fern::A,gáiddus,urrun
5080,fern::A,kuhás,urrun
5081,fern::A,ku´ǩes,urrun
5082,fern::A,туммплэсь,urrun
5083,linker::A,gårroeh,ezker
5084,linker::A,gåro,ezker
5085,linker::A,gurut,ezker
5086,linker::A,čižet,ezker
5087,linker::A,či´ǯǯ,ezker
5088,linker::A,чинч,ezker
5089,rechter::A,åelkies,eskuin
5090,rechter::A,oalges,eskuin
5091,rechter::A,olgeš,eskuin
5092,rechter::A,uál'gis,eskuin
5093,rechter::A,vuõiǥâs,eskuin
5094,rechter::A,вуэлькесь,eskuin
5095,anderer::A,jeatjebe,beste
5096,anderer::A,nubbe,beste
5097,anderer::A,eará,beste
5098,anderer::A,nubbi,beste
5099,anderer::A,nubbe,beste
5100,anderer::A,nu´bb,beste
5101,anderer::A,jee´res,beste
5102,anderer::A,мудта,beste
5103,anderer::A,е̄ресь,beste
5104,erster::A,voestes,lehen
5105,erster::A,voestes,aurren
5106,erster::A,vuostasj,lehen
5107,erster::A,vuostasj,aurren
5108,erster::A,vuosttaš,lehen
5109,erster::A,vuosttaš,aurren
5110,erster::A,vuos'muš,lehen
5111,erster::A,vuos'muš,aurren
5112,erster::A,vuõs's,lehen
5113,erster::A,vuõs's,aurren
5114,erster::A,õõu´dmõs,lehen
5115,erster::A,õõu´dmõs,aurren
5116,erster::A,авьтмусс,lehen
5117,erster::A,авьтмусс,aurren
5118,zweiter::A,mubpie,bigarren
5119,zweiter::A,nubbe,bigarren
5120,zweiter::A,nubbi,bigarren
5121,zweiter::A,nubbe,bigarren
5122,zweiter::A,nu´bb,bigarren
5123,zweiter::A,ныммьп,bigarren
5124,dritter::A,gåalmede,hirugarren
5125,dritter::A,goalmát,hirugarren
5126,dritter::A,goalmmát,hirugarren
5127,dritter::A,kuálmád,hirugarren
5128,dritter::A,kuälmad,hirugarren
5129,dritter::A,кӯа̄ллмант,hirugarren
5130,letzter::A,minngemes,azken
5131,letzter::A,minngemes,hondar
5132,letzter::A,maŋemus,azken
5133,letzter::A,maŋemus,hondar
5134,letzter::A,maŋimus,azken
5135,letzter::A,maŋimus,hondar
5136,letzter::A,majemuš,azken
5137,letzter::A,majemuš,hondar
5138,letzter::A,mââi´mõs,azken
5139,letzter::A,mââi´mõs,hondar
5140,letzter::A,маӈьмусс,azken
5141,letzter::A,маӈьмусс,hondar
5142,allein::ADV,oktegh,bakarrik
5143,allein::ADV,oktegimse,bakarrik
5144,allein::ADV,oktebisnie,bakarrik
5145,allein::ADV,aktu,bakarrik
5146,allein::ADV,okto,bakarrik
5147,allein::ADV,ohtuu,bakarrik
5148,allein::ADV,õhttu,bakarrik
5149,allein::ADV,о̄ххтэ,bakarrik
5150,zusammen::ADV,ektine,elkarrekin
5151,zusammen::ADV,ektesne,elkarrekin
5152,zusammen::ADV,tjåenghkesne,elkarrekin
5153,zusammen::ADV,siegen,elkarrekin
5154,zusammen::ADV,oktan,elkarrekin
5155,zusammen::ADV,ovttas,elkarrekin
5156,zusammen::ADV,čoahkis,elkarrekin
