,Concept_ID,xal,tr
797,lange::ADV,удан,uzun
798,plötzlich::ADV,генткн,ansızın
799,plötzlich::ADV,генткн,birdenbire
800,sofort::ADV,дарунь,hemen
801,sofort::ADV,дарунь,derhal
802,später::ADV,сүүлд,daha sonra
803,jetzt::ADV,ода,şimdi
804,heute::ADV,эндр,bugün
805,morgen::ADV,маңһдур,yarın
806,bald::ADV,дарунь,yakında
807,dann::ADV,дәкәд,sonra
808,gestern::ADV,өцклдүр,dün
809,einst::ADV,нег саамд,eskiden
810,damals::ADV,тиигхд,o zamanlar
811,danach::ADV,тегәд,sonradan
812,danach::ADV,тегәд,ondan sonra
813,vorher::ADV,урд,önce
814,vorher::ADV,урд,önceden
815,zuerst::ADV,түрүләд,ilk önce
816,einmal::ADV,нег дәкҗ,bir defa
817,manchmal::ADV,зәрмдән,bazan
818,oft::ADV,хара биш,sık sık
819,oft::ADV,хара биш,çok defa
820,oft::ADV,хатяр биш,sık sık
821,oft::ADV,хатяр биш,çok defa
822,oft::ADV,дару-дарунь,sık sık
823,oft::ADV,дару-дарунь,çok defa
824,immer::ADV,оньдинд,daima
825,immer::ADV,оньдинд,her zaman
826,niemals::ADV,кезә чмгн биш,asla değil
827,niemals::ADV,кезә чмгн биш,hiçbir zaman
828,hier::ADV,энд,burada
829,hier::ADV,энүнд,burada
830,hierhin::ADV,нааран,buraya
831,von hier::ADV,эндәс,buradan
832,dort::ADV,тенд,orada
833,dort::ADV,тенд,şurada
834,dorthin::ADV,тиигән,oraya
835,dorthin::ADV,тиигән,şuraya
836,geradeaus::ADV,шуд,doğru
837,vorwärts::ADV,уралан,ileri
838,rückwärts::ADV,гедргән,geri
839,zurück::ADV,хәрү,geriye
840,unten::ADV,дор,aşağıda
841,hinab::ADV,дор,aşağıya
842,hinab::ADV,доракшан,aşağıya
843,oben::ADV,деер,yukarıda
844,hinauf::ADV,өөдән,yukarı
845,hinauf::ADV,өөдән,yukarıya
846,hinauf::ADV,деер,yukarı
847,hinauf::ADV,деер,yukarıya
848,überall::ADV,альд болв чигн,her yerde
849,nicht::ADV,эс,-mi-
850,nicht::ADV,эс,değil
851,nicht::ADV,биш,-mi-
852,nicht::ADV,биш,değil
853,nicht::ADV,бичә,-mi-
854,nicht::ADV,бичә,değil
855,ein wenig::ADV,баахн,biraz
856,ein wenig::ADV,баахнар,biraz
857,kaum::ADV,әрә,dar
858,kaum::ADV,әрә,hemen hemen değil
859,sehr::ADV,йир,pek
860,sehr::ADV,йир,gayet
861,so::ADV,иигҗ,öyle
862,so::ADV,иигҗ,böyle
863,noch::ADV,ода чигн,hâlâ
864,noch::ADV,ода чигн,henüz
865,nur::ADV,һанцхн,ancak
866,nur::ADV,һанцхн,yalnız
867,schon::ADV,одх,çoktan
868,wieder::ADV,бас,tekrar
869,wieder::ADV,бас,yeniden
870,vergebens::ADV,киидән,boşuna
871,vor::PRP,урд,önünde
872,hinter::PRP,ца,arkasında
873,unter::PRP,дор,altında
874,durch::PRP,ивт,sayesinde
875,durch::PRP,ивт,ortasından
876,durch::PRP,дундаһур,sayesinde
877,durch::PRP,дундаһур,ortasından
878,neben::PRP,хаҗуд,yanında
879,zwischen::PRP,хоорнд,arasında
880,wegen::PRP,көлтә,dolayı
881,wegen::PRP,деерәс,dolayı
882,dies::PRN,эн,bu
883,das::PRN,тер,o
884,das::PRN,тер,şu
885,alles::PRN,цуһар,hepsi
886,alles::PRN,цуһар,her şey
887,ich::PRN,би,ben
888,du::PRN,чи,sen
889,er::PRN,тер,o
890,wir::PRN,мадн,biz
891,ihr::PRN,та,siz
892,sie::PRN,тедн,onlar
893,was::FPRN,юн,ne
894,wer::FPRN,кен,kim
895,wo::FADV,хама,nerede
896,wohin::FADV,хамаран,nereye
897,wie::FADV,яһҗ,nasıl
898,wie::FADV,яһад,nasıl
899,warum::FADV,юңгад,neden
900,wieviel::FNUM,кедү,kaç
901,wieviel::FNUM,кедү,ne kadar
902,eins::NUM,негн,bir
903,zwei::NUM,хойр,iki
904,drei::NUM,һурвн,üç
905,vier::NUM,дөрвн,dört
906,fünf::NUM,тавн,beş
907,sechs::NUM,зурһан,altı
908,sieben::NUM,долан,yedi
909,acht::NUM,нәәмн,sekiz
910,neun::NUM,йисн,dokuz
911,zehn::NUM,арвн,on
912,elf::NUM,арвн негн,on bir
913,zwölf::NUM,арвн хойр,on iki
914,zwanzig::NUM,хөрн,yirmi
915,dreißig::NUM,һучн,otuz
916,vierzig::NUM,дөчн,kırk
917,fünfzig::NUM,тәвн,elli
918,sechzig::NUM,җирн,altmış
919,siebzig::NUM,далн,yetmiş
920,achtzig::NUM,найн,seksen
921,neunzig::NUM,йирн,doksan
922,hundert::NUM,зун,yüz
923,tausend::NUM,миңһн,bin
924,und::CNJ,болн,ve
925,und::CNJ,болн,ile
926,oder::CNJ,эс гиҗ,ya
927,oder::CNJ,эс гиҗ,yahut
928,oder::CNJ,эс гихлә,ya
929,oder::CNJ,эс гихлә,yahut
930,stehen::V,зогсх,durmak
931,sitzen::V,суух,oturmak
932,liegen::V,кевтх,yatmak
933,hängen::V,өлгәтә бәәх,asılı olmak
934,werden::V,болх,olmak
935,werden::V,болх,olunmak
936,passieren::V,болх,olmak
937,beginnen::V,эклх,başlamak
938,enden::V,төгсх,bitmek
939,enden::V,төгсх,sona ermek
940,wechseln::V,хүврх,değişmek
941,aufgehen[Sonne]::V,һарх,doğmak
942,untergehen[Sonne]::V,орх,batmak
943,untergehen[Sonne]::V,сүүрлх,batmak
944,scheinen[Sonne]::V,герлтх,parlamak
945,donnern::V,күрҗңнх,gök gürlemek
946,wehen::V,сальклх,esmek
947,strömen::V,һооҗх,akmak
948,fließen::V,урсх,akmak
949,sich drehen::V,эргх,dönmek
950,schwanken::V,дәәвлх,sallanmak
951,schwingen::V,нәәхлх,titremek
952,fallen::V,унх,düşmek
953,fallen::V,киисх,düşmek
954,brennen::V,шатх,yanmak
955,rauchen::V,ута һарһх,tütmek
956,regnen::V,орх,yağmak
957,gefrieren::V,мөстх,donmak
958,tauen::V,хәәлх,erimek
959,schmelzen::V,хәәлх,erimek
960,schmelzen::V,хәәлгдх,erimek
961,trocknen::V,эврх,kurumak
962,sieden::V,буслх,kaynamak
963,faulen::V,үмкәрх,çürümek
964,verfaulen::V,илҗрх,çürümek
965,reißen::V,тасрх,yırtılmak
966,versinken::V,чивх,batmak
967,vergehen::V,болх,geçmek
968,erscheinen::V,һарх,görünmek
969,verschwinden::V,уга болх,kaybolmak
970,sinken::V,татгдх,inmek
971,abnehmen::V,хасгдх,azalmak
972,zunehmen::V,өсх,artmak
973,zunehmen::V,өсх,çoğalmak
974,steigen::V,немх,artmak
975,steigen::V,немх,yükselmek
976,wachsen::V,өсх,büyümek
977,wachsen::V,өсх,gelişmek
978,wachsen::V,урһх,büyümek
979,wachsen::V,урһх,gelişmek
980,glänzen::V,гилвкх,parlamak
981,funkeln::V,цәклх,parıldamak
982,lärmen::V,шууглдх,gürültü yapmak
983,läuten::V,хоңх,çalmak
984,klingeln::V,җиңнулх,zil çalmak
985,klirren::V,җиңнх,şakırdamak
986,klirren::V,җиңнх,zangırdamak
987,brausen::V,догшрхх,köpürmek
988,brausen::V,догшрхх,kükremek
989,rauschen::V,сарҗңнх,fışırdamak
990,klingen::V,ә һарх,tınlamak
991,bellen::V,хуцх,havlamak
992,heulen::V,уульх,ulumak
993,blasen::V,үләх,üflemek
994,pfeifen::V,ишкрх,düdük çalmak
995,schreien::V,хәәкрх,bağırmak
996,schreien::V,хәәкрх,haykırmak
997,stöhnen::V,түңшх,inlemek
998,zittern::V,дагҗннх,titremek
999,leben::V,бәәх,yaşamak
1000,leben::V,бәәх,hayatta olmak
1001,geboren werden::V,төрх,doğmak
1002,atmen::V,әмсхлх,solunmak
1003,atmen::V,әмсхлх,nefes almak
1004,trinken::V,уух,içmek
1005,essen::V,идх,yemek
1006,schlucken::V,зальгх,yutmak
1007,müde werden::V,көшх,yorulmak
1008,einschlafen::V,унтх,uykuya dalmak
1009,schlafen::V,нөөрсх,uyumak
1010,aufwachen::V,серх,uyanmak
1011,aufstehen::V,босх,kalkmak
1012,aufstehen::V,босх,yataktan kalkmak
1013,sich erholen::V,амрх,dinlenmek
1014,krank werden::V,гемтх,hastalanmak
1015,krank sein::V,шалтглх,hasta olmak
1016,schmerzen::V,өвдх,ağrımak
1017,husten::V,ханях,öksürmek
1018,genesen::V,эдгх,şifa bulmak
1019,sterben::V,үкх,ölmek
1020,sterben::V,үкх,vefat etmek
1021,sterben::V,өңгрх,ölmek
1022,sterben::V,өңгрх,vefat etmek
1023,umkommen::V,үкх,ölmek
1024,sich bewegen::V,көдлх,hareket etmek
1025,sich bewegen::V,көндрх,hareket etmek
1026,sich rühren::V,көндрх,kımıldanmak
1027,sich erheben::V,босх,kalkmak
1028,sich erheben::V,босх,ayağa kalkmak
1029,sich setzen::V,суух,oturmak
1030,hinfallen::V,унх,yere düşmek
1031,hinfallen::V,киисх,yere düşmek
1032,laufen::V,йовх,yürümek
1033,schreiten::V,алхх,yürümek
1034,schreiten::V,алхх,adım atmak
1035,spazierengehen::V,сергҗ йовх,gezmek
1036,spazierengehen::V,сергҗ йовх,dolaşmak
1037,eilen::V,шулудх,seğirtmek
1038,sich beeilen::V,адһх,acele etmek
1039,sich beeilen::V,шамдх,acele etmek
1040,sausen::V,хурдлх,hızla gitmek
1041,sausen::V,йир_хурдар_гүүх,hızla gitmek
1042,sausen::V,йир_хурдар_йовх,hızla gitmek
1043,rennen::V,гүүх,koşmak
1044,springen::V,һәрәдх,atlamak
1045,springen::V,һәрәдх,sıçramak
1046,klettern::V,давшх,tırmanmak
1047,schaukeln::V,дүүдңндх,sallanmak
1048,kriechen::V,мөлкх,sürünmek
1049,schwimmen::V,усчх,yüzmek
1050,tauchen::V,булхх,dalmak
1051,rudern::V,хәәвдх,kürek çekmek
1052,fahren::V,йовх,gitmek
1053,fliegen::V,нисх,uçmak
1054,gehen::V,йовх,gitmek
1055,weggehen::V,йовх,gitmek
1056,weggehen::V,одх,gitmek
1057,weggehen::V,һарх,gitmek
1058,weggehen::V,мөрлх,gitmek
1059,abfahren::V,мордх,kalkmak
1060,anhalten::V,зогсх,durmak
1061,hineingehen::V,орх,içeri girmek
1062,eintreten::V,орх,girmek
1063,kommen::V,ирх,gelmek
1064,ankommen::V,ирх,varmak
1065,zurückkommen::V,орх,dönmek
1066,bleiben::V,бәәх,kalmak
1067,warten::V,күләх,beklemek
1068,erwarten::V,күләх,beklemek
1069,suchen::V,хәәх,aramak
1070,finden::V,олх,bulmak
1071,versuchen::V,седх,denemek
1072,vorbereiten::V,белдх,hazırlamak
1073,lieben::V,дурлх,sevmek
1074,mögen::V,таассгдх,beğenmek
1075,lachen::V,инәх,gülmek
1076,rühren::V,уйрах,dokunmak
1077,rühren::V,уйрах,duygulandırmak
1078,weinen::V,уульх,ağlamak
1079,schimpfen::V,харах,küfretmek
1080,sich ärgern::V,уурлх,kızmak
1081,sich fürchten::V,әәх,korkmak
1082,fürchten::V,әәх,korkmak
1083,fürchten::V,сүрдх,korkmak
1084,fliehen::V,зулх,kaçmak
1085,flüchten::V,орһх,kaçmak
1086,flüchten::V,зулх,kaçmak
1087,sehen::V,үзх,görmek
1088,anschauen::V,харх,seyretmek
1089,ansehen::V,хәләх,bakmak
1090,ansehen::V,үзх,bakmak
1091,hören::V,соңсх,duymak
1092,hören::V,соңсх,işitmek
1093,zuhören::V,соңсх,dinlemek
1094,probieren::V,амсх,denemek
1095,probieren::V,амсх,tadına bakmak
1096,riechen::V,үнрчлх,kokusunu almak
1097,fühlen::V,медх,duymak
1098,fühlen::V,медх,hissetmek
1099,scheinen::V,болҗ медгдх,görünmek
1100,scheinen::V,миниһәр болхла,görünmek
1101,scheinen::V,болад бәәх,görünmek
1102,zu sehen sein::V,үзгдх,görünmek
1103,vernehmen::V,соңсх,haber almak
1104,frieren::V,даарх,üşümek
1105,tun::V,кех,etmek
1106,tun::V,кех,yapmak
1107,können::V,чадх,bilmek
1108,wollen::V,дурлх,istemek
1109,anfangen::V,эклх,başlamak
1110,beenden::V,дуусх,bitirmek
1111,aufhören::V,уурх,bitmek
1112,gelingen::V,бүтх,başarmak
1113,gelingen::V,күцәх,başarmak
1114,geraten::V,болх,düşmek
1115,öffnen::V,секх,açmak
1116,schließen::V,хаах,kapamak
1117,stellen::V,тәвх,koymak
1118,setzen::V,суулһх,koymak
1119,setzen::V,суулһх,oturtmak
1120,legen::V,тәвх,koymak
1121,legen::V,тәвх,yatırmak
1122,berühren::V,көндәх,dokunmak
1123,verbinden::V,боох,bağlamak
1124,verbinden::V,боох,birleştirmek
1125,bedecken::V,хучх,örtmek
1126,bedecken::V,хучх,kaplamak
1127,bedecken::V,бүркх,örtmek
1128,bedecken::V,бүркх,kaplamak
1129,aufhängen::V,өлгх,asmak
1130,anzünden::V,асах,yakmak
1131,anzünden::V,асах,ateşlemek
1132,anzünden::V,шатах,yakmak
1133,anzünden::V,шатах,ateşlemek
1134,aufheben::V,өөдән өргх,kaldırmak
1135,zurücklassen::V,үлдәх,geride bırakmak
1136,verlieren::V,геех,yitirmek
1137,verlieren::V,геех,kaybetmek
1138,fallen lassen::V,алдх,düşürmek
1139,machen::V,кех,yapmak
1140,herstellen::V,кех,yapmak
1141,herstellen::V,кех,imal etmek
1142,bauen::V,тосхх,kurmak
1143,bauen::V,тосхх,inşa etmek
1144,reparieren::V,ясх,onarmak
1145,reparieren::V,ясх,tamir etmek
1146,verbessern::V,сәәрүлх,düzeltmek
1147,ändern::V,хүврәх,değiştirmek
1148,graben::V,малтх,kazmak
1149,beugen::V,нуһлх,eğmek
1150,biegen::V,матилһх,bükmek
1151,drehen::V,эргүлх,çevirmek
1152,drehen::V,эргүлх,döndürmek
1153,wenden::V,көмрх,çevirmek
1154,wenden::V,эргүлх,çevirmek
1155,umdrehen::V,эргүлх,çevirmek
1156,heben::V,өргх,kaldırmak
1157,heben::V,деер өргх,kaldırmak
1158,hochheben::V,өргх,yukarı kaldırmak
1159,ergreifen::V,бәрх,tutmak
1160,ergreifen::V,бәрх,yakalamak
1161,halten::V,бәрх,tutmak
1162,drücken::V,шахх,sıkmak
1163,schieben::V,түлкх,itmek
1164,schieben::V,түлкх,sürmek
1165,kratzen::V,мааҗх,kaşımak
1166,lecken::V,долах,yalamak
1167,beißen::V,хазх,ısırmak
1168,abreißen::V,таслх,koparmak
1169,abschneiden::V,тәәрх,keserek ayırmak
1170,binden::V,боох,bağlamak
1171,stecken::V,шаах,sokmak
1172,stecken::V,хатхх,sokmak
1173,brechen::V,хамхлх,kırmak
1174,klopfen::V,цокх,çalmak
1175,hauen::V,цокх,vurmak
1176,kleben::V,наах,yapıştırmak
1177,reiben::V,зүлгх,ovmak
1178,reiben::V,зүлгх,sürtmek
1179,streichen::V,наах,sürmek
1180,streichen::V,лашх,sürmek
1181,streichen::V,түркх,sürmek
1182,schleifen::V,хурцлх,bilemek
1183,schneiden::V,хәәчлх,kesmek
1184,rütteln::V,дәәвлүлх,sallamak
1185,schütteln::V,сегсрх,sarsmak
1186,schütteln::V,сегсрх,çalkamak
1187,schwenken::V,дайлх,sallamak
1188,schütten::V,кех,dökmek
1189,schütten::V,кех,akıtmak
1190,füllen::V,дүүргх,doldurmak
1191,einwickeln::V,орах,sarmak
1192,tragen::V,зөөх,taşımak
1193,schleppen::V,чирх,sürüklemek
1194,ziehen::V,татх,çekmek
1195,aufbewahren::V,хадһлх,saklamak
1196,werfen::V,хайх,atmak
1197,fangen::V,бәрх,tutmak
1198,fangen::V,бәрх,yakalamak
1199,fangen::V,хавлх,tutmak
1200,fangen::V,хавлх,yakalamak
1201,packen::V,бәрх,tutmak
1202,packen::V,бәрх,yakalamak
1203,verstecken::V,дүрх,saklamak
1204,verstecken::V,бултулх,saklamak
1205,teilen::V,хувах,bölmek
1206,teilen::V,хувах,ayırmak
1207,schicken::V,илгәх,yollamak
1208,schicken::V,илгәх,göndermek
1209,bringen::V,авч ирх,getirmek
1210,hinzufügen::V,немх,katmak
1211,hinzufügen::V,немх,eklemek
1212,bekommen::V,авх,almak
1213,bekommen::V,авх,eline geçmek
1214,erhalten::V,авх ,almak
1215,nehmen::V,авх,almak
1216,wählen::V,шүүх,seçmek
1217,auswählen::V,шүүх,seçmek
1218,auswählen::V,шүүх,ayırmak
1219,bewahren::V,хадһлх,korumak
1220,bewahren::V,кевтнь үлдәх,korumak
1221,bewahren::V,кевтнь бәәлһх,korumak
1222,behindern::V,харшлх,engellemek
1223,verderben::V,үрәх,bozmak
1224,beschädigen::V,эвдх,zedelemek
1225,beschädigen::V,эвдх,ziyan vermek
1226,zerbrechen::V,күүлх,kırmak
1227,zerbrechen::V,хамхлх,kırmak
1228,zerreißen::V,шуучх,yırtmak
1229,zerstören::V,эвдх,yıkmak
1230,zerstören::V,эвдх,tahrip etmek
1231,verbrennen::V,шатах,yakmak
1232,geben::V,өгх,vermek
1233,reichen::V,өгх,uzatmak
1234,schenken::V,белглх,hediye etmek
1235,versprechen::V,амлх,vaat etmek
1236,wünschen::V,сә хәәх,kutlamak
1237,loben::V,магтх,övmek
1238,küssen::V,үмсх,öpmek
1239,wiegen::V,саатулх,sallamak
1240,zudecken::V,бүркх,örtmek
1241,wecken::V,серүлх,uyandırmak
1242,zeigen::V,үзүлх,göstermek
1243,führen::V,көтлх,gezdirmek
1244,führen::V,көтлх,yol göstermek
1245,lehren::V,заах,okutmak
1246,lehren::V,заах,öğretmek
1247,lehren::V,сурһх,okutmak
1248,lehren::V,сурһх,öğretmek
1249,unterrichten::V,сурһх,öğretmek
1250,unterrichten::V,багшлх,öğretmek
1251,aufziehen::V,өскәх,yetiştirmek
1252,leiten::V,һардх,yönetmek
1253,leiten::V,һардх,idare etmek
1254,leiten::V,толһалх,yönetmek
1255,leiten::V,толһалх,idare etmek
1256,antreiben::V,шамдах,teşvik etmek
1257,lassen::V,күч үзүлх,-tırmak
1258,einladen::V,үрх,davet etmek
1259,vereinigen::V,хамцулх,birleştirmek
1260,besuchen::V,одх,uğramak
1261,besuchen::V,одх,ziyaret etmek
1262,besuchen::V,одх,görmeye gitmek
1263,treffen::V,харһх,rastlamak
1264,treffen::V,харһх,isabet etmek
1265,sich versammeln::V,цуглрх,toplanmak
1266,sich versammeln::V,хурх,toplanmak
1267,spielen::V,наадх,oynamak
1268,singen::V,дуулх,söylemek
1269,singen::V,дуулх,şarkı söylemek
1270,tanzen::V,биилх,oynamak
1271,tanzen::V,биилх,dans etmek
1272,sich trennen::V,хаһцх,ayrılmak
1273,verlassen::V,хайх,bırakmak
1274,verlassen::V,хайх,terk etmek
1275,retten::V,әм аврх,kurtarmak
1276,retten::V,әәмшгәс харсх,kurtarmak
1277,bewachen::V,харх,gözetmek
1278,bewachen::V,манх,gözetmek
1279,schützen::V,харсх,korumak
1280,verteidigen::V,харсх,savunmak
1281,sich schlagen::V,гүвдлдх,dövüşmek
1282,schießen::V,хах,ateş etmek
1283,siegen::V,диилх,yenmek
1284,ärgern::V,уурлулх,kızdırmak
1285,schlagen::V,цокх,dövmek
1286,schlagen::V,гүвдх,dövmek
1287,stechen::V,хатхх,sokmak
1288,stechen::V,хатхх,batırmak
1289,stoßen::V,түлкчкх,itmek
1290,stehlen::V,хулхалх,çalmak
1291,stören::V,һә болх,bozmak
1292,stören::V,һә болх,etkilemek
1293,belästigen::V,амр эс өгх,rahatsız etmek
1294,verbergen::V,нуух,saklamak
1295,verbergen::V,бултулх,saklamak
1296,täuschen::V,меклх,aldatmak
1297,betrügen::V,меклх,aldatmak
1298,betrügen::V,меклх,dolandırmak
1299,betrügen::V,мек һарһх,aldatmak
1300,betrügen::V,мек һарһх,dolandırmak
1301,töten::V,алх,öldürmek
1302,wohnen::V,бәәх,oturmak
1303,arbeiten::V,көдлх,çalışmak
1304,sammeln::V,түүх,toplamak
1305,pflücken::V,түүх,koparmak
1306,pflücken::V,хурах,koparmak
1307,jagen::V,аңнх,avlanmak
1308,jagen::V,аңһучлх,avlanmak
1309,fischen::V,заһс аңнх,balık tutmak
1310,fassen::V,бәрх,tutmak
1311,fassen::V,бәрх,yakalamak
1312,hüten::V,хәрүлх,otlatmak
1313,treiben::V,туух,gütmek
1314,anbinden::V,уйх,bağlamak
1315,füttern::V,теҗәх,beslemek
1316,melken::V,саах,sağmak
1317,hacken::V,чавчх,yarmak
1318,gießen::V,услх,sulamak
1319,reifen::V,болх,olgunlaşmak
1320,reifen::V,болвсрх,olgunlaşmak
1321,zubereiten::V,белдх,hazırlamak
1322,kochen::V,чанх,pişirmek
1323,kochen::V,чанх,kaynatmak
1324,kochen::V,болһх,pişirmek
1325,kochen::V,болһх,kaynatmak
1326,backen::V,болһх,pişirmek
1327,backen::V,болһх,fırında pişirmek
1328,braten::V,хуурх,kızartmak
1329,umrühren::V,самрх,karıştırmak
1330,stricken::V,өлгх,örmek
1331,nähen::V,уйх,dikmek
1332,färben::V,будх,boyamak
1333,reinigen::V,цеврлх,temizlemek
1334,waschen::V,уһах,yıkamak
1335,abwischen::V,арчх,silmek
1336,spülen::V,зәәлх,çalkamak
1337,fegen::V,сәвүрдх,süpürmek
1338,kehren::V,сәвүрдх,süpürmek
1339,baden::V,өөмх,yıkanmak
1340,baden::V,өөмх,banyo yapmak
1341,sich waschen::V,уһах,yıkanmak
1342,sich waschen::V,бийән уһаҗ,yıkanmak
1343,ausziehen::V,тәәлх,çıkarmak
1344,anziehen::V,өмсх,giymek
1345,sich anziehen::V,хувцлх,giyinmek
1346,kämmen::V,самлх,taramak
1347,schmücken::V,чимх,süslemek
1348,schmücken::V,кеерүлх,süslemek
1349,sagen::V,келх,demek
1350,sagen::V,келх,söylemek
1351,sprechen::V,келх,konuşmak
1352,reden::V,күүндх,konuşmak
1353,reden::V,күр_кех,konuşmak
1354,sich unterhalten::V,күүндх,sohbet etmek
1355,fragen::V,сурх,sormak
1356,bitten::V,эрх,dilemek
1357,bitten::V,эрх,rica etmek
1358,erzählen::V,келх,bahsetmek
1359,erzählen::V,келх,hikâye etmek
1360,erzählen::V,келҗ өгх,bahsetmek
1361,erzählen::V,келҗ өгх,hikâye etmek
1362,mitteilen::V,медүлх,bildirmek
1363,nennen::V,нерәдх,adlandırmak
1364,nennen::V,нер өгх,adlandırmak
1365,rufen::V,дуудх,çağırmak
1366,prahlen::V,көөрх,övünmek
1367,übersetzen::V,орчулх,çevirmek
1368,übersetzen::V,орчулх,tercüme etmek
1369,denken::V,санх,düşünmek
1370,glauben::V,шүтх,inanmak
1371,glauben::V,шүтх,zannetmek
1372,glauben::V,нәәлх,inanmak
1373,glauben::V,нәәлх,zannetmek
1374,bemerken::V,темдглх,farkına varmak
1375,erkennen::V,таньх,tanımak
1376,erkennen::V,медх,tanımak
1377,begreifen::V,медх,anlamak
1378,begreifen::V,медх,kavramak
1379,verstehen::V,соңсх,duymak
1380,verstehen::V,соңсх,anlamak
1381,lernen::V,сурх,öğrenmek
1382,wissen::V,медх,bilmek
1383,sich erinnern an::V,санх,hatırlamak
1384,vergessen::V,мартх,unutmak
1385,messen::V,кемҗәлх,ölçmek
1386,zählen::V,тоолх,saymak
1387,rechnen::V,тоолх,hesap etmek
1388,lesen::V,умшх,okumak
1389,malen::V,зурх,resmini yapmak
1390,zeichnen::V,зурх,çizmek
1391,schreiben::V,бичх,yazmak
1392,besitzen::V,эзлх,haiz olmak
1393,besitzen::V,эзлх,sahip olmak
1394,kaufen::V,хулдҗ авх,almak
1395,verkaufen::V,хулдх,satmak
1396,verkaufen::V,гүүлгх,satmak
1397,bezahlen::V,өгх,ödemek
1398,zahlen::V,өгх,ödemek
1399,beherrschen::V,эзлх,hâkim olmak
1400,ertragen::V,даах,dayanmak
1401,ertragen::V,даах,katlanmak
1402,treten::V,,tepmek
