,Concept_ID,lv,vep
804,Rohr::N,труба,torv
805,Rohr::N,caurule,torv
806,Haus::N,керка,pert'
807,Haus::N,māja,pert'
808,Heim::N,горт,kodi
809,Heim::N,mājas,kodi
810,Ofen::N,пач,päč
811,Ofen::N,krāsns,päč
812,Fußboden::N,джодж,lava
813,Fußboden::N,grīda,lava
814,Tisch::N,пызан,laud
815,Tisch::N,пызан,stal'c
816,Tisch::N,galds,laud
817,Tisch::N,galds,stal'c
818,Stuhl::N,улӧс,ištim
819,Stuhl::N,krēsls,ištim
820,Wiege::N,зыбка,kätte
821,Wiege::N,šūpulis,kätte
822,Bett::N,вольпась,sija
823,Bett::N,вольпась,magaduzsija
824,Bett::N,gulta,sija
825,Bett::N,gulta,magaduzsija
826,Regal::N,джадж,palič
827,Regal::N,plaukts,palič
828,Kiste::N,куд,mülütim
829,Kiste::N,ящик,mülütim
830,Kiste::N,kaste,mülütim
831,Kiste::N,šķirsts,mülütim
832,Fenster::N,ӧшинь,ikun
833,Fenster::N,logs,ikun
834,Tür::N,ӧдзӧс,uks'
835,Tür::N,durvis,uks'
836,Tor::N,дзиръя,verai
837,Tor::N,vārti,verai
838,Zaun::N,потшӧс,aid
839,Zaun::N,žogs,aid
840,Dach::N,вевт,katuz
841,Dach::N,jumts,katuz
842,Leiter::N,пос,pordhad
843,Leiter::N,kāpnes,pordhad
844,Leiter::N,redeles,pordhad
845,Besen::N,рос,lud
846,Besen::N,рос,vast
847,Besen::N,slota,lud
848,Besen::N,slota,vast
849,Spaten::N,зыр,labid
850,Spaten::N,lāpsta,labid
851,Schaufel::N,тэльӧб,labid
852,Schaufel::N,liekšķere,labid
853,Gabel::N,вилки,hangoine
854,Gabel::N,dakšiņa,hangoine
855,Löffel::N,пань,luzik
856,Löffel::N,karote,luzik
857,Messer::N,пурт,veič
858,Messer::N,nazis,veič
859,Nagel::N,тув,nagl
860,Nagel::N,кӧрт тув,nagl
861,Nagel::N,nagla,nagl
862,Netz::N,тыв,verk
863,Netz::N,tīkls,verk
864,Haken::N,крук,kouk
865,Haken::N,āķis,kouk
866,Haken::N,kāsis,kouk
867,Haken::N,krampis,kouk
868,Griff::N,нуд,kägä
869,Griff::N,нуд,varz'
870,Griff::N,kāts,kägä
871,Griff::N,kāts,varz'
872,Griff::N,rokturis,kägä
873,Griff::N,rokturis,varz'
874,Schloss::N,томан,lukkol
875,Schloss::N,aizslēgs,lukkol
876,Bild::N,серпас,kuva
877,Bild::N,glezna,kuva
878,Figur::N,пертас,figur
879,Figur::N,вежньӧг,figur
880,Figur::N,figūra,figur
881,Puppe::N,акань,tätüine
882,Puppe::N,lelle,tätüine
883,Beutel::N,мешӧк,havad
884,Beutel::N,kule,havad
885,Beutel::N,maisiņš,havad
886,Bündel::N,кӧртӧд,toppaz
887,Bündel::N,кӧртӧд,käč
888,Bündel::N,sainis,toppaz
889,Bündel::N,sainis,käč
890,Tasche::N,сумка,sumk
891,Tasche::N,soma,sumk
892,Eimer::N,ведра,vädr
893,Eimer::N,spainis,vädr
894,Deckel::N,пӧдан,katuz
895,Deckel::N,тупкӧд,katuz
896,Deckel::N,vāks,katuz
897,Geschirr::N,дозмук,astii
898,Geschirr::N,тасьті-пань,astii
899,Geschirr::N,trauki,astii
900,Sack::N,мешӧк,havad
901,Sack::N,maiss,havad
902,Tasse::N,бекар,čašk
903,Tasse::N,тасьті,čašk
904,Tasse::N,tase,čašk
905,Topf::N,гырнич,pada
906,Topf::N,pods,pada
907,Kessel::N,пӧрт,katil
908,Kessel::N,katls,katil
909,Essen::N,сёйӧм,sönd
910,Essen::N,ēdiens,sönd
911,Nahrung::N,сёян,söm
912,Nahrung::N,barība,söm
913,Speise::N,сёян,sömine
914,Speise::N,сёянтор,sömine
915,Speise::N,ēdiens,sömine
916,Fleisch::N,яй,liha
917,Fleisch::N,gaļa,liha
918,Getreide::N,нянь,vill'
919,Getreide::N,labība,vill'
920,Brei::N,рок,pudr
921,Brei::N,putra,pudr
922,Brei::N,biezenis,pudr
923,Brot::N,нянь,leib
924,Brot::N,maize,leib
925,Scheibe::N,шӧрӧм,bibaleh
926,Scheibe::N,шӧрӧм,šlik
927,Scheibe::N,чӧлан,bibaleh
928,Scheibe::N,чӧлан,šlik
929,Scheibe::N,šķēle,bibaleh
930,Scheibe::N,šķēle,šlik
931,Scheibe::N,rieciens,bibaleh
932,Scheibe::N,rieciens,šlik
933,Fett::N,гос,razv
934,Fett::N,тшог,razv
935,Fett::N,tauki,razv
936,Butter::N,вый,voi
937,Butter::N,sviests,voi
938,Öl::N,вый,voi
939,Öl::N,eļļa,voi
940,Salz::N,сов,sol
941,Salz::N,sāls,sol
942,Suppe::N,шыд,lem'
943,Suppe::N,шыд,keitoz
944,Suppe::N,zupa,lem'
945,Suppe::N,zupa,keitoz
946,Honig::N,ма,mezi
947,Honig::N,medus,mezi
948,Milch::N,йӧв,maid
949,Milch::N,piens,maid
950,Tee::N,чай,čai
951,Tee::N,tēja,čai
952,Leder::N,ку,nahk
953,Leder::N,āda,nahk
954,Wolle::N,вурун,vill
955,Wolle::N,vilna,vill
956,Stoff::N,дӧра,kangaz
957,Stoff::N,drāna,kangaz
958,Stoff::N,audums,kangaz
959,Nadel::N,ем,negl
960,Nadel::N,adata,negl
961,Faden::N,сунис,nit'
962,Faden::N,diegs,nit'
963,Faden::N,pavediens,nit'
964,Knopf::N,кизь,nübl'
965,Knopf::N,poga,nübl'
966,Knoten::N,гӧрӧд,sol'm
967,Knoten::N,mezgls,sol'm
968,Farbe::N,краска,muju
969,Farbe::N,вап,muju
970,Farbe::N,krāsa,muju
971,Kleidung::N,паськӧм,sobad
972,Kleidung::N,tērps,sobad
973,Kleidung::N,drēbes,sobad
974,Hemd::N,дӧрӧм,paid
975,Hemd::N,krekls,paid
976,Kragen::N,воротник,kagluz
977,Kragen::N,apkakle,kagluz
978,Ärmel::N,сос,hijam
979,Ärmel::N,piedurkne,hijam
980,Hose::N,гач,štanad
981,Hose::N,bikses,štanad
982,Gürtel::N,вӧнь,vö
983,Gürtel::N,josta,vö
984,Mütze::N,шапка,šapuk
985,Mütze::N,cepure,šapuk
986,Schuh::N,башмак,keng'
987,Schuh::N,ботинки,keng'
988,Schuh::N,kurpe,keng'
989,Stiefel::N,сапӧг,sapug
990,Stiefel::N,zābaks,sapug
991,Ring::N,кытш,rengaz
992,Ring::N,gredzens,rengaz
993,Band::N,лента,lentaine
994,Band::N,вундас,lentaine
995,Band::N,lente,lentaine
996,Kamm::N,сынан,suga
997,Kamm::N,ķemme,suga
998,Spiegel::N,рӧмпӧштан,zerkol
999,Spiegel::N,spogulis,zerkol
1000,Riemen::N,тасма,vö
1001,Riemen::N,siksna,vö
1002,Schnur::N,гез,nor
1003,Schnur::N,aukla,nor
1004,Leine::N,юргез,talutimnor
1005,Leine::N,saite,talutimnor
1006,Decke::N,эшкын,sijakatuz
1007,Decke::N,шебрас,sijakatuz
1008,Decke::N,sega,sijakatuz
1009,Kissen::N,юрлӧс,pöluz
1010,Kissen::N,spilvens,pöluz
1011,Tuch::N,чышъян,paik
1012,Tuch::N,vadmala,paik
1013,Handtuch::N,ки чышкӧд,käzipaik
1014,Handtuch::N,кизьчышъян,käzipaik
1015,Handtuch::N,dvielis,käzipaik
1016,Kraft::N,этш,vägi
1017,Kraft::N,эбӧс,vägi
1018,Kraft::N,spēks,vägi
1019,Stärke::N,ёнлун,vahvuz'
1020,Stärke::N,чорыдлун,vahvuz'
1021,Stärke::N,stiprums,vahvuz'
1022,Gesundheit::N,дзоньвидзалун,tervhuz
1023,Gesundheit::N,veselība,tervhuz
1024,Krankheit::N,висьӧм,läžund
1025,Krankheit::N,slimība,läžund
1026,Schmerz::N,висьӧм,kibu
1027,Schmerz::N,sāpes,kibu
1028,Wunde::N,дой,čapatez
1029,Wunde::N,brūce,čapatez
1030,Wunde::N,jēlums,čapatez
1031,Fieber::N,жар,säru
1032,Fieber::N,drudzis,säru
1033,Fieber::N,karstums,säru
1034,Arznei::N,лекарство,zel'l'
1035,Arznei::N,зелля,zel'l'
1036,Arznei::N,zāles,zel'l'
1037,Arznei::N,medikaments,zel'l'
1038,Brücke::N,пос,sild
1039,Brücke::N,tilts,sild
1040,Brunnen::N,юкмӧс,kaiv
1041,Brunnen::N,aka,kaiv
1042,Weide::N,пӧскӧтина,omaluine
1043,Weide::N,ganības,omaluine
1044,Pfad::N,туй,tehut
1045,Pfad::N,кыснан,tehut
1046,Pfad::N,taka,tehut
1047,Weg::N,туй,te
1048,Weg::N,ceļš,te
1049,Straße::N,туй,te
1050,Straße::N,iela,te
1051,Dorf::N,сикт,külä
1052,Dorf::N,ciems,külä
1053,Stadt::N,кар,lidn
1054,Stadt::N,pilsēta,lidn
1055,Brief::N,письмӧ,kirjeine
1056,Brief::N,vēstule,kirjeine
1057,Buch::N,небӧг,kirj
1058,Buch::N,grāmata,kirj
1059,Buchstabe::N,шыпас,kirjam
1060,Buchstabe::N,burts,kirjam
1061,Zeitung::N,газет,lehtez
1062,Zeitung::N,avīze,lehtez
1063,Zeitung::N,laikraksts,lehtez
1064,Leben::N,лов,elo
1065,Leben::N,олӧм,elo
1066,Leben::N,dzīve,elo
1067,Tod::N,кулӧм,surm
1068,Tod::N,nāve,surm
1069,Grab::N,гу,kaum
1070,Grab::N,kaps,kaum
1071,Kirche::N,вичко,jumalanpert'
1072,Kirche::N,baznīca,jumalanpert'
1073,Sünde::N,мыж,grähk
1074,Sünde::N,grēks,grähk
1075,Gott::N,ен,jumal
1076,Gott::N,dievs,jumal
1077,Arbeiter::N,уджалысь,radnik
1078,Arbeiter::N,strādnieks,radnik
1079,Chef::N,юралысь,pämez'
1080,Chef::N,веськӧдлысь,pämez'
1081,Chef::N,šefs,pämez'
1082,Chef::N,vadītajs,pämez'
1083,Chef::N,priekšnieks,pämez'
1084,Meister::N,вӧчысь,mastar
1085,Meister::N,meistars,mastar
1086,Arzt::N,врач,lekar'
1087,Arzt::N,бурдӧдысь,lekar'
1088,Arzt::N,ārsts,lekar'
1089,Lehrer::N,велӧдысь,opendai
1090,Lehrer::N,skolotājs,opendai
1091,Geld::N,сьӧм,rahad
1092,Geld::N,nauda,rahad
1093,Geschäft::N,удж,biznes
1094,Geschäft::N,bizness,biznes
1095,Geschäft::N,darījums,biznes
1096,Laden::N,вузасянін,lauk
1097,Laden::N,bode,lauk
1098,Laden::N,veikals,lauk
1099,Preis::N,дон,arv
1100,Preis::N,cena,arv
1101,Ware::N,тӧвар,tavar
1102,Ware::N,prece,tavar
1103,Nutzen::N,воӧм,liža
1104,Nutzen::N,выгӧда,liža
1105,Nutzen::N,labums,liža
1106,Reichtum::N,озырлун,kodielo
1107,Reichtum::N,озырлун,kal'huz'
1108,Reichtum::N,bagātība,kodielo
1109,Reichtum::N,bagātība,kal'huz'
1110,Welt::N,енкӧла,mail'm
1111,Welt::N,pasaule,mail'm
1112,Land::N,му,ma
1113,Land::N,zeme,ma
1114,Staat::N,канму,valdkund
1115,Staat::N,государство,valdkund
1116,Staat::N,valsts,valdkund
1117,König::N,кан,kunigaz
1118,König::N,ķēniņš,kunigaz
1119,König::N,karalis,kunigaz
1120,Macht::N,каналӧм,vald
1121,Macht::N,vara,vald
1122,Grenze::N,су,röun
1123,Grenze::N,суйӧр,röun
1124,Grenze::N,robeža,röun
1125,Krieg::N,ожман,soda
1126,Krieg::N,karš,soda
1127,Feind::N,враг,vihanik
1128,Feind::N,враг,vastustai
1129,Feind::N,вӧрӧг,vihanik
1130,Feind::N,вӧрӧг,vastustai
1131,Feind::N,ienaidnieks,vihanik
1132,Feind::N,ienaidnieks,vastustai
1133,Gewalt::N,мырдöналöм,vägivald
1134,Gewalt::N,vara,vägivald
1135,Gewalt::N,vardarbība,vägivald
1136,Kampf::N,вермасьӧм,tora
1137,Kampf::N,cīņa,tora
1138,Bogen[Waffe]::N,ньӧввуж,taug
1139,Bogen[Waffe]::N,loks,taug
1140,Pfeil::N,ньӧв,nol
1141,Pfeil::N,bulta,nol
1142,Gewehr::N,пишшаль,oružj
1143,Gewehr::N,šautene,oružj
1144,Fehler::N,сорсьӧм,viga
1145,Fehler::N,дзугсьӧм,viga
1146,Fehler::N,kļūda,viga
1147,Lüge::N,пӧръясьӧм,kelastuz
1148,Lüge::N,ылӧдлӧм,kelastuz
1149,Lüge::N,meli,kelastuz
1150,Schaden::N,лёк,pahuz'
1151,Schaden::N,изъян,pahuz'
1152,Schaden::N,пакӧсьт,pahuz'
1153,Schaden::N,bojājums,pahuz'
1154,Schaden::N,kaitējums,pahuz'
1155,Unglück::N,шог,bed
1156,Unglück::N,шог,gor'a
1157,Unglück::N,kļūme,bed
1158,Unglück::N,kļūme,gor'a
1159,Unglück::N,klizma,bed
1160,Unglück::N,klizma,gor'a
1161,Unglück::N,nelaime,bed
1162,Unglück::N,nelaime,gor'a
1163,Schuld::N,мыж,värhuz'
1164,Schuld::N,vaina,värhuz'
1165,Alter::N,арлыд,igä
1166,Alter::N,vecums,igä
1167,Schluss::N,пом,lop
1168,Schluss::N,beigas,lop
1169,Zeit::N,кад,aig
1170,Zeit::N,laiks,aig
1171,Tag::N,лун,päiv
1172,Tag::N,diena,päiv
1173,Morgen::N,асыв,homendez
1174,Morgen::N,rīts,homendez
1175,Mittag::N,лун шӧр,keskpäiv
1176,Mittag::N,pusdiena,keskpäiv
1177,Abend::N,рыт,eht
1178,Abend::N,vakars,eht
1179,Nacht::N,вой,ö
1180,Nacht::N,nakts,ö
1181,Woche::N,вежон,nedal'
1182,Woche::N,nedēļa,nedal'
1183,Monat::N,тӧлысь,ku
1184,Monat::N,mēnesis,ku
1185,Jahr::N,во,voz'
1186,Jahr::N,gads,voz'
1187,Frühling::N,тулыс,keväz'
1188,Frühling::N,pavasaris,keväz'
1189,Sommer::N,гожӧм,keza
1190,Sommer::N,vasara,keza
1191,Herbst::N,ар,sügüz'
1192,Herbst::N,rudens,sügüz'
1193,Winter::N,тӧв,tal'v
1194,Winter::N,ziema,tal'v
1195,Januar::N,тӧв шӧр,viluku
1196,Januar::N,janvāris,viluku
1197,Februar::N,урасьӧм,uhoku
1198,Februar::N,februāris,uhoku
1199,März::N,рака,keväz'ku
1200,März::N,marts,keväz'ku
1201,April::N,кос му,sulaku
1202,April::N,aprīlis,sulaku
1203,Mai::N,ода-кора,semendku
1204,Mai::N,maijs,semendku
1205,Juni::N,лӧддза-номъя,kezaku
1206,Juni::N,jūnijs,kezaku
1207,Juli::N,сора,heinku
1208,Juli::N,jūlijs,heinku
1209,August::N,моз,eloku
1210,August::N,augusts,eloku
1211,September::N,кӧч,sügüz'ku
1212,September::N,septembris,sügüz'ku
1213,Oktober::N,йирым,reduku
1214,Oktober::N,oktobris,reduku
1215,November::N,вӧльгым,kül'mku
1216,November::N,novembris,kül'mku
1217,Dezember::N,ӧшым,tal'vku
1218,Dezember::N,decembris,tal'vku
1219,Montag::N,выльлун,ezmärg
1220,Montag::N,pirmdiena,ezmärg
1221,Dienstag::N,воторник,tožnarg
1222,Dienstag::N,otrdiena,tožnarg
1223,Mittwoch::N,середа,koumanz'päiv
1224,Mittwoch::N,trešdiena,koumanz'päiv
1225,Donnerstag::N,четверг,nellänz'päiv
1226,Donnerstag::N,ceturtdiena,nellänz'päiv
1227,Freitag::N,пекнича,pätnič
1228,Freitag::N,пекнича,videnz'päiv
1229,Freitag::N,piektdiena,pätnič
1230,Freitag::N,piektdiena,videnz'päiv
1231,Samstag::N,субӧта,sobat
1232,Samstag::N,sestdiena,sobat
1233,Sonntag::N,вӧскресенньӧ,pühäpäiv
1234,Sonntag::N,svētdiena,pühäpäiv
1235,groß::A,ыджыд,sur'
1236,groß::A,ыджыд,järed
1237,groß::A,dižs,sur'
1238,groß::A,dižs,järed
1239,groß::A,liels,sur'
1240,groß::A,liels,järed
1241,klein::A,ичӧт,pen'
1242,klein::A,ичӧт,pičuine
1243,klein::A,mazs,pen'
1244,klein::A,mazs,pičuine
1245,lang::A,кузь,pit'k
1246,lang::A,garš,pit'k
1247,kurz::A,дженьыд,lühüd
1248,kurz::A,īss,lühüd
1249,breit::A,ота,leved
1250,breit::A,паськыд,leved
1251,breit::A,plats,leved
1252,schmal::A,оттӧм,kaid
1253,schmal::A,tievs,kaid
1254,dicht::A,сук,tihed
1255,dicht::A,blīvs,tihed
1256,dick[Gegenstand]::A,кыз,paks
1257,dick[Gegenstand]::A,biezs,paks
1258,dünn::A,вӧсни,hoik
1259,dünn::A,вӧсньыд,hoik
1260,dünn::A,plāns,hoik
1261,fein::A,посни,hen
1262,fein::A,smalks,hen
1263,fest::A,зумыд,luja
1264,fest::A,зумыд,ninev
1265,fest::A,tvirts,luja
1266,fest::A,tvirts,ninev
1267,fest::A,noturīgs,luja
1268,fest::A,noturīgs,ninev
1269,flach::A,плавкӧс,lapak
1270,flach::A,тшӧтшкӧс,lapak
1271,flach::A,lēzens,lapak
1272,flach::A,līdzens,lapak
1273,glatt::A,вольк,siled
1274,glatt::A,мольыд,siled
1275,glatt::A,gluds,siled
1276,glatt::A,slidens,siled
1277,hart::A,зумыд,kova
1278,hart::A,ciets,kova
1279,weich::A,небыд,pehmed
1280,weich::A,mīksts,pehmed
1281,rund::A,гӧгрӧс,kehker
1282,rund::A,apaļš,kehker
1283,spitz::A,ёсь йыла,nügu
1284,spitz::A,ёсь йыла,terav
1285,spitz::A,smails,nügu
1286,spitz::A,smails,terav
1287,scharf::A,ёсь,terav
1288,scharf::A,ass,terav
1289,stumpf::A,ныж,tül'c
1290,stumpf::A,truls,tül'c
1291,stumpf::A,strups,tül'c
1292,schwer::A,сьӧкыд,jüged
1293,schwer::A,smags,jüged
1294,schön::A,мича,čoma
1295,schön::A,лӧсьыд,čoma
1296,schön::A,daiļš,čoma
1297,schön::A,skaists,čoma
1298,heiß::A,пӧсь,räk
1299,heiß::A,karsts,räk
1300,warm::A,шоныд,läm'
1301,warm::A,silts,läm'
1302,kalt::A,кӧдзыд,vilu
1303,kalt::A,salts,vilu
1304,kalt::A,auksts,vilu
1305,kühl::A,юзыд,raibak
1306,kühl::A,юзыд,viluhk
1307,kühl::A,ыркыд,raibak
1308,kühl::A,ыркыд,viluhk
1309,kühl::A,vēss,raibak
1310,kühl::A,vēss,viluhk
1311,kühl::A,dzestrs,raibak
1312,kühl::A,dzestrs,viluhk
1313,frisch::A,выль,lahed
1314,frisch::A,svaigs,lahed
1315,feucht::A,уль,neps
1316,feucht::A,уль,toreh
1317,feucht::A,mitrs,neps
1318,feucht::A,mitrs,toreh
1319,feucht::A,drēgns,neps
1320,feucht::A,drēgns,toreh
1321,nass::A,ва,märg
1322,nass::A,slapjš,märg
1323,trocken::A,кос,kuiv
1324,trocken::A,sauss,kuiv
1325,voll::A,кыз,täuz'
1326,voll::A,pilns,täuz'
1327,leer::A,куш,joudai
1328,leer::A,тыртӧм,joudai
1329,leer::A,tukšs,joudai
1330,offen::A,восьса,avoin
1331,offen::A,восьса,avol'jaine
1332,offen::A,vaļējs,avoin
1333,offen::A,vaļējs,avol'jaine
1334,offen::A,atvērts,avoin
1335,offen::A,atvērts,avol'jaine
1336,geschlossen::A,пӧдса,saubaline
1337,geschlossen::A,slēgts,saubaline
1338,sauber::A,сӧстӧм,puhtaz
1339,sauber::A,tīrs,puhtaz
1340,sauber::A,spodrs,puhtaz
1341,schmutzig::A,няйт,redukaz
1342,schmutzig::A,netīrs,redukaz
1343,schmutzig::A,dubļains,redukaz
1344,roh::A,уль,rohk
1345,roh::A,уль,toreh
1346,roh::A,jēls,rohk
1347,roh::A,jēls,toreh
1348,reif::A,кисьмӧм,küps
1349,reif::A,gatavs,küps
1350,reif::A,nobriedis,küps
1351,lecker::A,чӧскыд,magukaz
1352,lecker::A,gards,magukaz
1353,lecker::A,garšīgs,magukaz
1354,süß::A,юмов,maged
1355,süß::A,чӧскыд,maged
1356,süß::A,salds,maged
1357,bitter::A,курыд,karged
1358,bitter::A,sūrs,karged
1359,bitter::A,rūgts,karged
1360,sauer::A,шома,muiged
1361,sauer::A,skābs,muiged
1362,hell::A,югыд,kirkas
1363,hell::A,югыд,valgei
1364,hell::A,gaišs,kirkas
1365,hell::A,gaišs,valgei
1366,dunkel::A,пемыд,pimed
1367,dunkel::A,tumšs,pimed
1368,schwarz::A,сьӧд,must
1369,schwarz::A,melns,must
1370,weiß::A,еджыд,vauged
1371,weiß::A,balts,vauged
1372,rot::A,гӧрд,rusked
1373,rot::A,sarkans,rusked
1374,gelb::A,виж,pakuine
1375,gelb::A,dzeltens,pakuine
1376,blau::A,лӧз,sinine
1377,blau::A,zils,sinine
1378,grün::A,веж,vihand
1379,grün::A,турунвиж,vihand
1380,grün::A,zaļš,vihand
1381,grau::A,руд,hahk
1382,grau::A,pelēks,hahk
1383,bunt::A,сера,kirjav
1384,bunt::A,raibs,kirjav
1385,bunt::A,krāsains,kirjav
1386,billig::A,донтӧг,odav
1387,billig::A,lēts,odav
1388,teuer::A,дона,kalliž
1389,teuer::A,dārgs,kalliž
1390,wertvoll::A,дона,arvokas
1391,wertvoll::A,vērtīgs,arvokas
1392,blind::A,синтӧм,soged
1393,blind::A,akls,soged
1394,taub::A,пельтӧм,kurdiž
1395,taub::A,kurls,kurdiž
1396,kräftig::A,вынйӧра,vägev
1397,kräftig::A,spēcīgs,vägev
1398,stark::A,ён,vahv
1399,stark::A,ён,vägekaz
1400,stark::A,вына,vahv
1401,stark::A,вына,vägekaz
1402,stark::A,stiprs,vahv
1403,stark::A,stiprs,vägekaz
1404,schwach::A,жеб,väll'
1405,schwach::A,vājš,väll'
1406,fett::A,госа,razvakaz
1407,fett::A,brangs,razvakaz
1408,schlank::A,веськыд,kapos
1409,schlank::A,slaids,kapos
1410,hübsch::A,мича,čoma
1411,hübsch::A,лӧсьыд,čoma
1412,hübsch::A,glīts,čoma
1413,böse::A,лёк,äred
1414,böse::A,лёк,käred
1415,böse::A,ļauns,äred
1416,böse::A,ļauns,käred
1417,böse::A,negants,äred
1418,böse::A,negants,käred
1419,dumm::A,йӧй,el'getoi
1420,dumm::A,вежӧртӧм,el'getoi
1421,dumm::A,stulbs,el'getoi
1422,dumm::A,muļķīgs,el'getoi
1423,faul::A,дыш,lašk
1424,faul::A,slinks,lašk
1425,fleißig::A,зільысь,radonnavedii
1426,fleißig::A,čakls,radonnavedii
1427,fleißig::A,cītīgs,radonnavedii
1428,geizig::A,топыд,ažlak
1429,geizig::A,skops,ažlak
1430,geizig::A,sīksts,ažlak
1431,klug::A,юра,melev
1432,klug::A,юра,melekaz
1433,klug::A,вежӧра,melev
1434,klug::A,вежӧра,melekaz
1435,klug::A,gudrs,melev
1436,klug::A,gudrs,melekaz
1437,geschickt::A,кипода,mahtokaz
1438,geschickt::A,кужысь,mahtokaz
1439,geschickt::A,manīgs,mahtokaz
1440,lieb::A,муса,izo
1441,lieb::A,муса,sula
1442,lieb::A,мича,izo
1443,lieb::A,мича,sula
1444,lieb::A,лӧсьыд,izo
1445,lieb::A,лӧсьыд,sula
1446,lieb::A,mīļš,izo
1447,lieb::A,mīļš,sula
1448,lustig::A,кыпыд,ilokaz
1449,lustig::A,jautrs,ilokaz
1450,sanft::A,мелі,laskav
1451,sanft::A,liegs,laskav
1452,hungrig::A,тшыг,näl'ghine
1453,hungrig::A,izsalcis,näl'ghine
1454,krank::A,висьысь,läžui
1455,krank::A,slims,läžui
1456,nackt::A,пасьтӧм,alastoi
1457,nackt::A,pliks,alastoi
1458,traurig::A,гажтӧм,opalahine
1459,traurig::A,bēdīgs,opalahine
1460,traurig::A,skumīgs,opalahine
1461,lebendig::A,ловъя,eläb
1462,lebendig::A,dzīvs,eläb
1463,gut::A,бур,hüvä
1464,gut::A,labs,hüvä
1465,schlecht::A,лёк,huba
1466,schlecht::A,омӧль,huba
1467,schlecht::A,slikts,huba
1468,richtig::A,инӧд,oiged
1469,richtig::A,riktīgs,oiged
1470,schlimm::A,омӧль,paha
1471,schlimm::A,туйтӧм,paha
1472,schlimm::A,nelāgs,paha
1473,schlimm::A,nejauks,paha
1474,wahr::A,абу ылӧг,todesine
1475,wahr::A,īsts,todesine
1476,wahr::A,patiess,todesine
1477,alt::A,важ,vanh
1478,alt::A,sens,vanh
1479,alt::A,vęcs,vanh
1480,neu::A,выль,uz'
1481,neu::A,jauns,uz'
1482,ehemalig::A,вӧвлӧм,edeline
1483,ehemalig::A,bijušais,edeline
1484,alt[Lebewesen]::A,пӧрысь,ravaz
1485,alt[Lebewesen]::A,vecs,ravaz
1486,jung::A,том,nor'
1487,jung::A,jauns,nor'
1488,arm::A,гӧль,gol'l'
1489,arm::A,nabags,gol'l'
1490,reich::A,озыр,elokaz
1491,reich::A,bagāts,elokaz
1492,bekannt::A,тӧдса,tutab
1493,bekannt::A,zināms,tutab
1494,bekannt::A,pazīstams,tutab
1495,berühmt::A,нималан,tetab
1496,berühmt::A,кывсян,tetab
1497,berühmt::A,slavens,tetab
1498,fremd::A,йӧз,veraz
1499,fremd::A,svešs,veraz
1500,verschieden::A,абу ӧткодь,erazvuitte
1501,verschieden::A,разнӧй,erazvuitte
1502,verschieden::A,dažāds,erazvuitte
1503,nah::A,матыс,läheline
1504,nah::A,tuvs,läheline
1505,fern::A,ылі,edahaine
1506,fern::A,tāls,edahaine
1507,linker::A,шуйга,hura
1508,linker::A,kreisais,hura
1509,rechter::A,веськыд,oiged
1510,rechter::A,labais,oiged
1511,anderer::A,мукӧд,toine
1512,anderer::A,otrs,toine
1513,erster::A,медводдза,ezmäine
1514,erster::A,pirmais,ezmäine
1515,zweiter::A,мӧд,toine
1516,zweiter::A,otrais,toine
1517,dritter::A,коймӧд,koumanz'
1518,dritter::A,trešais,koumanz'
1519,letzter::A,бӧръя,jäl'gmäine
1520,letzter::A,beidzamais,jäl'gmäine
1521,allein::ADV,ӧтка,üksnäze
1522,allein::ADV,viens pats,üksnäze
1523,auf einmal::ADV,ӧтпырйӧ,ühten aigan
1524,auf einmal::ADV,reizē,ühten aigan
1525,zusammen::ADV,тшӧтш,ühtes
1526,zusammen::ADV,kopā,ühtes
1527,zusammen::ADV,vienviet,ühtes
1528,lange::ADV,дыр,hätken
1529,lange::ADV,ilgi,hätken
1530,plötzlich::ADV,друг,äkkid
1531,plötzlich::ADV,pēkšņi,äkkid
1532,sofort::ADV,дзик пыр,kerdalaz
1533,sofort::ADV,tūlīt,kerdalaz
1534,später::ADV,сэсся,möhemba
1535,später::ADV,vēlāk,möhemba
1536,jetzt::ADV,ӧні,nügüd'
1537,jetzt::ADV,tagad,nügüd'
1538,heute::ADV,талун,tämbei
1539,heute::ADV,šodien,tämbei
1540,morgen::ADV,аски,homen
1541,morgen::ADV,rīt,homen
1542,bald::ADV,регыд,pigai
1543,bald::ADV,drīz,pigai
1544,dann::ADV,бӧрын,sid'
1545,dann::ADV,бӧрти,sid'
1546,dann::ADV,tad,sid'
1547,gestern::ADV,тӧнлун,eglai
1548,gestern::ADV,vakar,eglai
1549,einst::ADV,ӧтчыд,ende
1550,einst::ADV,ӧтчыд,kerdan
1551,einst::ADV,ӧтпыр,ende
1552,einst::ADV,ӧтпыр,kerdan
1553,einst::ADV,citreiz,ende
1554,einst::ADV,citreiz,kerdan
1555,damals::ADV,сэки,siloi
1556,damals::ADV,toreiz,siloi
1557,danach::ADV,сэсся,sid'
1558,danach::ADV,pēc tam,sid'
1559,vorher::ADV,войдӧр,ende
1560,vorher::ADV,iepriekš,ende
1561,vorher::ADV,pirms tam,ende
1562,zuerst::ADV,войдӧр,ezmäi
1563,zuerst::ADV,vis'pirms,ezmäi
1564,einmal::ADV,ӧтчыдысь,kerdan
1565,einmal::ADV,reiz,kerdan
1566,einmal::ADV,vienreiz,kerdan
1567,manchmal::ADV,корсюрӧ,erašti
