,Concept_ID,ku,kl
756,zusammen::ADV,tev,attarmik
757,zusammen::ADV,bi hev re,attaasa
758,zusammen::ADV,bi hev re,attarmik
759,lange::ADV,dirêj,akuni
760,plötzlich::ADV,ji nişkave,tassanngaannaq
761,sofort::ADV,yekser,erniinnaq
762,später::ADV,paşiyê,kingorna
763,jetzt::ADV,nuha,maanna
764,jetzt::ADV,nuha,massakkut
765,heute::ADV,îro,ullumi
766,morgen::ADV,sibeh,aqagu
767,bald::ADV,nêzîk,erniinnaq
768,dann::ADV,paşê,taava
769,gestern::ADV,do,ippassaq
770,einst::ADV,jar ke,ataatsimik
771,einst::ADV,jar ke,ilaanni
772,damals::ADV,hîngî,taamani
773,damals::ADV,hîngî,taamanikkut
774,damals::ADV,hîngî,taassumuunakkut
775,danach::ADV,piştra,taava
776,vorher::ADV,pîşî,siornagut
777,zuerst::ADV,bere,
778,einmal::ADV,çarik,ilaanni
779,einmal::ADV,çarik,ataatsimik
780,manchmal::ADV,çarna,qaqutigu
781,manchmal::ADV,çarna,qaqutigut
782,oft::ADV,gelek çaran,akulikitsumik
783,immer::ADV,daîm,tamatigut
784,niemals::ADV,tu çar,
785,hier::ADV,li vir,maani
786,hierhin::ADV,vir,maani
787,von hier::ADV,ji vir,
788,dort::ADV,li wê derê,
789,dorthin::ADV,wêda,ikuuna
790,geradeaus::ADV,rastê rast,narlumut
791,vorwärts::ADV,ber bi pêş,pilangavoc
792,rückwärts::ADV,paşpê,kingumut
793,rückwärts::ADV,paşpê,tunumut or tunummut
794,zurück::ADV,paşdo,kingumut
795,zurück::ADV,paşdo,tunumut or tunummut
796,zurück::ADV,paşvê,kingumut
797,zurück::ADV,paşvê,tunumut or tunummut
798,unten::ADV,jêrî,kana
799,hinab::ADV,berjêr,qiviu
800,oben::ADV,banî,
801,hinauf::ADV,banî,
802,überall::ADV,li her derê,tamaginni
803,überall::ADV,li her derê,tamani tamaani
804,nicht::ADV,ne,
805,nicht::ADV,nîn,
806,nicht::ADV,tine,
807,ein wenig::ADV,hebkî,
808,kaum::ADV,tema,qaqutigorsuaq
809,kaum::ADV,himangi,qaqutigorsuaq
810,sehr::ADV,gelek,assut
811,so::ADV,weha,
812,noch::ADV,hêj,qeratavoq
813,noch::ADV,dîsa,qeratavoq
814,nur::ADV,tenê,
815,nur::ADV,bes,
816,schon::ADV,hew,taava-una
817,wieder::ADV,jar din,kingumut
818,wieder::ADV,dîsa,kingumut
819,vergebens::ADV,deya çun,angiluk
820,vergebens::ADV,îfleh bûn,angiluk
821,vor::PRP,li ber,
822,hinter::PRP,li pişt,
823,unter::PRP,li bin,
824,durch::PRP,kura,
825,neben::PRP,li ba,
826,zwischen::PRP,nabeyne,
827,zwischen::PRP,di nav...da,
828,wegen::PRP,ji bo,
829,wegen::PRP,ji ber,
830,dies::PRN,ev,manna
831,dies::PRN,ev,matuma
832,das::PRN,ev,ua
833,alles::PRN,hemû,
834,ich::PRN,ez,uanga
835,du::PRN,tu,illit
836,er::PRN,wî,una
837,wir::PRN,êm,uagut
838,ihr::PRN,hûn,ilissi
839,sie::PRN,we,uku
840,was::FPRN,çi,aat?
841,wer::FPRN,ki,kikkut
842,wo::FADV,li ku dere,sumi
843,wohin::FADV,li ku dere,sumut
844,wie::FADV,çawa,qanoq
845,warum::FADV,çima,sooq
846,wieviel::FNUM,çend,qassit
847,wieviel::FNUM,çend,qanoq atsigisumik?
848,eins::NUM,yek,ataaseq
849,zwei::NUM,didu,marluk
850,drei::NUM,sisê,pingasut
851,vier::NUM,çar,sisamat
852,vier::NUM,çar,qajuusat
853,fünf::NUM,penç,tallimat
854,sechs::NUM,şeş,arfineq
855,sechs::NUM,şeş,arfinillit
856,sieben::NUM,heft,arfineq-marluk
857,acht::NUM,heşt,arfineq pingasut
858,neun::NUM,neh,qulingiluat
859,neun::NUM,neh,arfineq sisamat
860,zehn::NUM,deh,qulit
861,elf::NUM,yazdeh,aqqaneq
862,zwölf::NUM,diwazdeh,aqqaneq-marluk
863,zwanzig::NUM,bîst,tyve
864,dreißig::NUM,sih,tredive
865,dreißig::NUM,sih,pingasunik qulillit
866,vierzig::NUM,çil,fyrre
867,fünfzig::NUM,pençi,halvtreds
868,fünfzig::NUM,pençi,tallimanik qulillit
869,sechzig::NUM,şêst,tres
870,siebzig::NUM,heftê,halvfjerds
871,achtzig::NUM,heştê,firs
872,neunzig::NUM,nod,halvfems
873,hundert::NUM,sêd,et hundrede
874,tausend::NUM,hezar,et tusinde
875,und::CNJ,û,aamma
876,oder::CNJ,an,imalluunnit
877,oder::CNJ,yan,imalluunnit
878,stehen::V,sekinîn,sikingavoq
879,sitzen::V,rûniştin,ingippoq
880,liegen::V,paldan,nalavoq
881,liegen::V,paldan,aqupivoq
882,hängen::V,darve kirin,nivinngarpaa
883,werden::V,bûn,pinngorpoq
884,passieren::V,hatin holê,pivoq
885,passieren::V,hatin serê kesî,pivoq
886,beginnen::V,li dest pêkirin,aallarnerpaa
887,enden::V,xalas bû,naggaserpaa
888,wechseln::V,guherandin,immikkut ilivoq
889,wechseln::V,dêgiş kirin,immikkut ilivoq
890,aufgehen[Sonne]::V,hilatin,
891,untergehen[Sonne]::V,çun ava,ilioqqaasoq
892,scheinen[Sonne]::V,şewk de,qinnorpoq
893,scheinen[Sonne]::V,şewk de,qinngorpoq
894,donnern::V,gire-gir,kalleq
895,wehen::V,ba le de,timmivoq
896,strömen::V,xwe girtin,
897,fließen::V,herikîn,
898,sich drehen::V,xwe zivirandin,ipippaa
899,schwanken::V,hejandin,aalavoq
900,schwingen::V,libakirin,issakajaat or issakatsiaarut
901,fallen::V,ketin,quasivaa
902,brennen::V,şewitîn,seerpoq
903,brennen::V,şewitîn,uuppaa
904,rauchen::V,kişandin,pujoorpoq
905,regnen::V,bahran tê,siallerpoq
906,gefrieren::V,qefilandin,qiulerpoq
907,tauen::V,helandin,aappoq
908,schmelzen::V,helandin,aappoq
909,schmelzen::V,helandin,aatsippaa
910,trocknen::V,zuwabûn,panerserpaa
911,sieden::V,kelîn,qalappoq
912,faulen::V,xerabûn,
913,verfaulen::V,xerabûn,
914,reißen::V,jêkirin,qulli
915,reißen::V,jêkirin,alittorpaa
916,reißen::V,jêkirin,kimillanneq
917,versinken::V,xerq bûn,kivivaa
918,versinken::V,xerq bûn,apparpoq
919,vergehen::V,derbas bûn,qaangerpaa
920,vergehen::V,derbas bûn,sarsuppoq
921,erscheinen::V,peyda bûn,takutippoq
922,verschwinden::V,wendabûn,
923,sinken::V,noq bûn,kivivaa
924,sinken::V,noq bûn,apparpoq
925,abnehmen::V,kêm bûn,ikillipput
926,zunehmen::V,qelew bûn,allisippaa
927,steigen::V,hildan,allisippaa
928,wachsen::V,mezin bûn,allivoq
929,glänzen::V,biriqîn,qinngorpoq
930,glänzen::V,biriqîn,qinnorpoq
931,funkeln::V,çikisîn,uisorilavoq
932,lärmen::V,guşîn,
933,läuten::V,lê de,avilualaarpoq
934,klingeln::V,sîl dan,aviluarpoq
935,klingeln::V,sîl dan,aviluarpaluppoq
936,klingeln::V,ringerin,aviluarpoq
937,klingeln::V,ringerin,aviluarpaluppoq
938,klirren::V,zingzing hat,
939,brausen::V,guşîn,ittuk
940,brausen::V,guşîn,ittuppoq
941,brausen::V,guşîn,ittuppaluppoq
942,rauschen::V,guşîn,
943,klingen::V,deng pe ketin,
944,bellen::V,kewtîn,qiluppoq
945,heulen::V,ûrîn,maarpoq
946,heulen::V,ûrîn,maalavoq
947,heulen::V,ûrîn,miaggoorpoq
948,blasen::V,puf kirin,aporneq
949,pfeifen::V,fîkandin,siggartartitsivoq
950,pfeifen::V,fîkandin,siorsulavoq
951,schreien::V,qîrîn,suaarpoq
952,stöhnen::V,nalîn,nipiliorpoq
953,stöhnen::V,nalîn,nipilliorpoq
954,zittern::V,hejîn,qarsulivik
955,leben::V,jihîn,inuuvoq
956,geboren werden::V,hatin dinyê,inuuvoq
957,geboren werden::V,hatin dinyê,inunngorpoq
958,geboren werden::V,bûn,inuuvoq
959,geboren werden::V,bûn,inunngorpoq
960,atmen::V,hilmijîn,anersaarpoq
961,trinken::V,vexwarin,imerpoq
962,essen::V,xwarin,tamorpoq
963,schlucken::V,daqulbandin,tuluarnaq
964,müde werden::V,betilîln,
965,müde werden::V,qerimîn,
966,einschlafen::V,razan,sinippoq
967,schlafen::V,razan,sinik
968,schlafen::V,razandin,sinik
969,aufwachen::V,şiyarbûn,iterpoq
970,aufwachen::V,şiyarbûn,eqqumavoq
971,aufstehen::V,rabûn,makippoq
972,sich erholen::V,baş bûn,qasuerserpoq
973,krank werden::V,nexweş kêt,
974,krank sein::V,nexweş bû,
975,schmerzen::V,êşandin,anneraa
976,schmerzen::V,êşandin,annernarpoq
977,husten::V,kuxin,quersorpoq
978,genesen::V,baş bûn,ajunngissivoq
979,genesen::V,baş bûn,ilisimmarpoq
980,genesen::V,baş bûn,ilorrippoq
981,sterben::V,mirin,toquvoq
982,umkommen::V,mirin,
983,sich bewegen::V,leqîn,ingerlavoq
984,sich rühren::V,leqîn,
985,sich erheben::V,rabûn,
986,sich setzen::V,runiştin,ingippoq
987,hinfallen::V,kêtin,
988,laufen::V,meşîn,arpappoq
989,schreiten::V,meşkirin,ingerlavoq
990,spazierengehen::V,gerandin,utertakajaarpoq
991,spazierengehen::V,gerandin,utertakattajaarpoq
992,eilen::V,lezandin,qaa qaa
993,eilen::V,lezandin,qiilasaarpoq
994,eilen::V,lezandin,ingerlasaarpaa
995,sich beeilen::V,zûkirin,tuaviorpoq
996,sausen::V,fîzîn,uiguut
997,rennen::V,baz dan,igivoq
998,springen::V,hilpekîn,upernassaq
999,klettern::V,hilperikîn,pilaakkeerpoq
1000,schaukeln::V,lorandin,aalavoq
1001,kriechen::V,xuşandin,
1002,schwimmen::V,avjenîn,naluppoq
1003,tauchen::V,qutxuyardin,allorpoq
1004,tauchen::V,noqîn,allorpoq
1005,rudern::V,qaîq ajotin,ipuppaa
1006,fahren::V,ajotin,qimusserpoq
1007,fliegen::V,firîn,timmivoq
1008,gehen::V,çûn,
1009,weggehen::V,çûn,piiarpoq
1010,abfahren::V,çûyin,
1011,anhalten::V,rawestîn,unitsippaa
1012,hineingehen::V,ketin hundir,timaappaa
1013,eintreten::V,têketin,allattorpaa
1014,kommen::V,hatin,qaa-
1015,kommen::V,hatin,pivaa
1016,ankommen::V,gihan,tikippoq
1017,ankommen::V,gihîştin,tikippoq
1018,zurückkommen::V,vegerandin,angerlarpoq
1019,bleiben::V,sekinîn,uninngavoq
1020,warten::V,payîn,paavoq
1021,warten::V,payîn,utaqqivoq
1022,erwarten::V,payîn,
1023,suchen::V,lêgerîn,nivivaa
1024,finden::V,peyda kirin,nanivaa
1025,versuchen::V,çeribandin,uuppaa
1026,versuchen::V,çeribandin,ussersarpaa
1027,vorbereiten::V,amade kirin,piareersarpaa
1028,lieben::V,hez kirin,asavaa
1029,mögen::V,dil kirin,akaaraa
1030,lachen::V,kenîn,
1031,rühren::V,hêjan,qeerlerpaa
1032,weinen::V,girîn,qiavoq
1033,schimpfen::V,pevçûn,qatimaarpoq
1034,sich ärgern::V,enirîn,ugguutigaa
1035,sich fürchten::V,tirsîn,eqqanaarpoq
1036,fürchten::V,tirsin,ersigaa
1037,fliehen::V,bazdan,qimaavoq
1038,flüchten::V,revîn,allikarfigaa
1039,sehen::V,dîtin,isigaa
1040,anschauen::V,sêr kirin,
1041,ansehen::V,hesibandin,alaatsinaappaa
1042,hören::V,guhdar jirin,tusarpaa
1043,zuhören::V,guhdarî kirin,naalappoq
1044,probieren::V,tehm kirin,
1045,riechen::V,bihn kirin,tipippoq
1046,fühlen::V,hîs kirin,misigaa
1047,scheinen::V,xoyer kir,takutippoq
1048,zu sehen sein::V,diyar bûn,
1049,vernehmen::V,bihîstin,
1050,frieren::V,qerişîn,qiiavoq
1051,tun::V,kirin,iliorpoq
1052,können::V,karin,
1053,wollen::V,xwestîn,piumavaa
1054,anfangen::V,dest pêkirin,pilerpoq
1055,beenden::V,xelas kirin,naggaserpaa
1056,aufhören::V,xelas kirin,naammatsippaa
1057,gelingen::V,çe bûn,
1058,geraten::V,qewîmîn,
1059,öffnen::V,vekirin,ammarpaa
1060,schließen::V,girtin,matuaa
1061,stellen::V,danîn,ilivaa
1062,stellen::V,danîn,iliorarpai
1063,stellen::V,danîn,ilioqqarpai
1064,setzen::V,rûniştin,iliorarpai
1065,setzen::V,rûniştin,ilioqqarpai
1066,legen::V,danîn,ilivaa
1067,legen::V,razandin,ilivaa
1068,berühren::V,lêketin,attorpaa
1069,verbinden::V,anîn pê,taperserpaa
1070,bedecken::V,sergirtin,iikkerpaa
1071,bedecken::V,sergirtin,iikkersorpaa
1072,aufhängen::V,aliqandin,inivaa
1073,aufhängen::V,aliqandin,iniorarpai
1074,anzünden::V,pêxistin,saggaavoq
1075,aufheben::V,hildan,allisippaa
1076,zurücklassen::V,hiştin,aallarpoq
1077,zurücklassen::V,vehiştin,aallarpoq
1078,verlieren::V,wendakirin,annaavaa
1079,fallen lassen::V,xistin bixe,nakkaavaa
1080,fallen lassen::V,xistin,nakkaavaa
1081,machen::V,kirin,iliorpoq
1082,machen::V,çêkirin,iliorpoq
1083,herstellen::V,çê kirin,anillatsippaa
1084,herstellen::V,peyda kirin,anillatsippaa
1085,bauen::V,lêkirin,marrarterpaa
1086,reparieren::V,veherînerîn,iluarsaappaa
1087,verbessern::V,sererastkirin,naqqippaa
1088,ändern::V,degiş kirin,
1089,graben::V,kolandin,assappaa
1090,beugen::V,tewîn,qappappoq
1091,beugen::V,xwar kirin,qappappoq
1092,biegen::V,tewandin,qappappoq
1093,biegen::V,xwarkirin,qappappoq
1094,drehen::V,fitilandin,
1095,wenden::V,zivîrin,assappaa
1096,wenden::V,zivîrin,assakarpoq
1097,umdrehen::V,vegerandin,assakartippaa
1098,heben::V,hildan,kivippaa
1099,hochheben::V,hildan,kissumiarpaa
1100,ergreifen::V,dest avêtin,isaappaa
1101,ergreifen::V,dest avêtin,isaguppaa
1102,halten::V,hîştin,minarpaa
1103,halten::V,sekinîn,minarpaa
1104,drücken::V,pêl kirin,naqittaat
1105,schieben::V,damdan,
1106,kratzen::V,xurandin,qitsuppaa
1107,lecken::V,alastin,aluppaa
1108,beißen::V,gez kirin,kiivaa
1109,abreißen::V,hilşandin,aqqarpaa
1110,abreißen::V,hilşandin,isaterpaa
1111,abschneiden::V,jêkirin,kipivaa
1112,binden::V,girêdan,kakkersarpaa
1113,stecken::V,têxistin,kussunneq
1114,brechen::V,şikandin,nallorpaa
1115,klopfen::V,kutandin,pattappaa
1116,hauen::V,li dan,aqivaa
1117,kleben::V,zeliqîn,qaappoq
1118,kleben::V,şirêz kirin,qaappoq
1119,reiben::V,firikandin,tagiarpaa
1120,reiben::V,firikandin,tangiarpaa
1121,streichen::V,bax dan,erlerpoq
1122,schleifen::V,çarkirin,sequppaa
1123,schneiden::V,jêkirin,uullivoq
1124,rütteln::V,hejandin,
1125,schütteln::V,daweşîn,aalavoq
1126,schwenken::V,têwdan,issarpoq
1127,schütten::V,rijandin,
1128,füllen::V,dagirtin,immerpaa
1129,einwickeln::V,pêçandin,immoqquserpaa
1130,tragen::V,kişandin,maqippaa
1131,tragen::V,kişandin,assartorpoq
1132,tragen::V,rajtin,maqippaa
1133,tragen::V,rajtin,assartorpoq
1134,schleppen::V,kişandin,assartorpoq
1135,ziehen::V,kişandin,kalippaa
1136,ziehen::V,kişandin,kalissarpoq
1137,aufbewahren::V,hilandin,toqqorpaa
1138,werfen::V,avêtin,kuivaa
1139,fangen::V,sem kirin,anguaa
1140,fangen::V,girtin,anguaa
1141,packen::V,pê girtin,
1142,verstecken::V,hîlanin,anngigaa
1143,teilen::V,parvekirin,agguut
1144,teilen::V,parvekirin,agguusersorpaa
1145,schicken::V,şandin,nassiuppaa
1146,bringen::V,anîn,aggiuppaa
1147,bringen::V,anîn,nassataraa
1148,bringen::V,birin,aggiuppaa
1149,bringen::V,birin,nassataraa
1150,hinzufügen::V,dan ser,
1151,hinzufügen::V,li tiştekî zêde kirin,
1152,bekommen::V,standin,tiguaa
1153,erhalten::V,standin,tiguaa
1154,nehmen::V,girtin,pivoq
1155,nehmen::V,girtin,tiguaa
1156,wählen::V,ray dan,
1157,auswählen::V,bijartin,
1158,bewahren::V,rê li ber girtin,sukkunik simerserpaa
1159,bewahren::V,lê xwedî derketin,sukkunik simerserpaa
1160,behindern::V,bara wi,
1161,verderben::V,heram bûn,asiutippaa
1162,verderben::V,heram bûn,piuneerunnerit
1163,beschädigen::V,xerab kirin,
1164,zerbrechen::V,şikênandin,ukuvoq
1165,zerbrechen::V,perçe kirin,ukuvoq
1166,zerreißen::V,qelişandin,tisavaa
1167,zerreißen::V,qelişandin,alittorpaa
1168,zerstören::V,hilşandin,aserorpaa
1169,verbrennen::V,şewitandin,seerpoq
1170,geben::V,dan,pivoq
1171,geben::V,dayin,pivoq
1172,reichen::V,besbûn,
1173,reichen::V,têrkirin,
1174,schenken::V,diyarî kirin,
1175,versprechen::V,soz dan,neriorsorpaa
1176,wünschen::V,dil kirin,kissaat
1177,loben::V,pesinandin,nersorpaa
1178,loben::V,pesinandin,nersornaat
1179,küssen::V,maçkirin,kunippaa
1180,küssen::V,maçkirin,kunissorpaa
1181,wiegen::V,lorandin,
1182,wiegen::V,wezinandin,
1183,zudecken::V,nixumandin,majorpaa
1184,wecken::V,bixwe hesandin,itersarpaa
1185,zeigen::V,şanîdan,tikkuuppaa
1186,führen::V,raber kirin,tasissiuppaa
1187,führen::V,raber kirin,ilitsersorpaa
1188,führen::V,raber kirin,tasissersuuppaa
1189,lehren::V,hîn kirin,ilinniartippaa
1190,unterrichten::V,ders dan,ajoqerpaa
1191,unterrichten::V,ders dan,ajoqersorpaa
1192,unterrichten::V,ders dan,ilinniartitsivoq
1193,aufziehen::V,mesinkirin,inororsarpaa
1194,leiten::V,rêberî kirin,iluatsippaa
1195,antreiben::V,bezandin,ikusimmippaa
1196,lassen::V,berdan,
1197,lassen::V,hiştin,
1198,einladen::V,dawet kirin,qaaqquaa
1199,einladen::V,dawet kirin,qaasarpaa
1200,vereinigen::V,bi yek kirin,taperserpaa
1201,besuchen::V,mêvan bûn,tikeraarpaa
1202,treffen::V,rast hatin,aporappaa
1203,sich versammeln::V,li hev çivîn,majorpoq
1204,spielen::V,listin,pinnguarpoq
1205,singen::V,stran,erinarsorpoq
1206,tanzen::V,reqisîn,qitippoq
1207,sich trennen::V,hew berdan,immikkoortippaa
1208,verlassen::V,tanê hişt,
1209,verlassen::V,bêkes,
1210,retten::V,rihakirin,annaappaa
1211,bewachen::V,raçavkirin,
1212,schützen::V,hemet kirin,eriagaa
1213,schützen::V,hemet kirin,pineqartaalivaa
1214,verteidigen::V,paraztin,
1215,sich schlagen::V,li hev bezîn,
1216,schießen::V,agir kirin,aallaavaa
1217,schießen::V,agir kirin,piseriuppaa
1218,siegen::V,biser ketin,
1219,ärgern::V,xeyirandin,ninngassarpaa
1220,ärgern::V,xeyirandin,ninngassaarpaa
1221,schlagen::V,lêdan,unatarpaa
1222,schlagen::V,lêxistin,unatarpaa
1223,treten::V,têlekirin,tukerpoq
1224,stechen::V,têrekirin,iguppaa
1225,stechen::V,têrekirin,qasilippoq
1226,stoßen::V,lêketin,ikuserpaa
1227,stoßen::V,lêketin,ikusimmippaa
1228,stehlen::V,dizîn,tillippaa
1229,stehlen::V,dizî birin,tillippaa
1230,stören::V,aciz kirin,akornuserpaa
1231,belästigen::V,li tela yeki ketin,
1232,verbergen::V,veşartin,anngigaa
1233,verbergen::V,kemîndanîn,anngigaa
1234,täuschen::V,xapandin,
1235,täuschen::V,lê zexeli kirin,
1236,betrügen::V,xapandin,peqquserluttuliorfigaa
1237,töten::V,kûştin,maappaa
1238,töten::V,kûştin,toquppaa
1239,wohnen::V,rûniştin,najugaqarpoq
1240,arbeiten::V,kar kirin,sulivoq
1241,arbeiten::V,şêxulin,sulivoq
1242,sammeln::V,komkirin,katersorpai
1243,pflücken::V,çinîn,
1244,jagen::V,nêçîr kirin,piniarpoq
1245,fischen::V,masî girtin,aalisarpoq
1246,fassen::V,pê girtin,
1247,fassen::V,sêm kirin,
1248,hüten::V,hei jê man,
1249,treiben::V,bêherandin,
1250,anbinden::V,tewilandin,qilerut
1251,anbinden::V,tewilandin,qilersorpaa
1252,anbinden::V,tewilandin,ungerlatserpaa
1253,füttern::V,xwarine dan lê,nerlerpaa
1254,melken::V,dotin,
1255,hacken::V,kolandin,
1256,gießen::V,av dan,imerterpaa
1257,reifen::V,kemilîn,
1258,zubereiten::V,çe kirin,
1259,kochen::V,xwarin çe kirin,igavoq
1260,kochen::V,kelandin,igavoq
1261,backen::V,pijandin,
1262,braten::V,qelandin,siappaa
1263,braten::V,sor kirin,siappaa
1264,umrühren::V,têvdan,qeerlerpaa
1265,stricken::V,hûnan,
1266,nähen::V,kêl kirin,
1267,färben::V,boyax kirin,misuppaa
1268,reinigen::V,paqijkirin,sanniarpaa
1269,waschen::V,şuştin,asappaa
1270,abwischen::V,pakîj kirin,saligarpaa
1271,abwischen::V,pakîj kirin,saligartorpaa
1272,spülen::V,şuştin,
1273,fegen::V,maliştin,sanngiarpaa
1274,kehren::V,maliştin,
1275,baden::V,serîşûştin,uffarpoq
1276,sich waschen::V,serîşûştin,uffarpoq
1277,ausziehen::V,jê kirin,annoraajarpaa
1278,anziehen::V,pê kirin,ativaa
1279,anziehen::V,pê kirin,atitippaa
1280,sich anziehen::V,xwe kirin,atisalersorpoq
1281,kämmen::V,şeh kirin,
1282,schmücken::V,xemilandin,
1283,sagen::V,gotin,oqarpoq
1284,sagen::V,peyivîn,oqarpoq
1285,sprechen::V,peyivîn,oqaluttarpoq
1286,reden::V,axaftin,oqaluppoq
1287,sich unterhalten::V,hev biştaxilin,
1288,fragen::V,pirsîn,aperaa
1289,fragen::V,pirs kirin,aperaa
1290,bitten::V,tika kirin,aperaa
1291,bitten::V,tika kirin,qinnuigaa
1292,erzählen::V,behs kirin,oqaluttuaraa
1293,mitteilen::V,vegotin,oqalualaarpoq
1294,nennen::V,bi nav kirin,
1295,rufen::V,bakirin,qaaqquaa
1296,prahlen::V,pesnê xwe dan,oqqartuvoq
1297,prahlen::V,pesnê xwe dan,oqallortuvoq
1298,übersetzen::V,qulibandin,ikaarpoq
1299,übersetzen::V,qulibandin,nutserpaa
1300,übersetzen::V,derbas kirin,ikaarpoq
1301,übersetzen::V,derbas kirin,nutserpaa
1302,denken::V,fikirîn,isumaqarpoq
1303,glauben::V,bawer bûn,upperaa
1304,glauben::V,bawer bûn,isumaqarpoq
1305,bemerken::V,bala xwe dan,
1306,bemerken::V,çac lê ketin,
1307,erkennen::V,pêhesîn,ilisaraa
1308,begreifen::V,fêmkirin,
1309,verstehen::V,fêmkirin,paasivaa
1310,lernen::V,halmandin,ilinniarpoq
1311,lernen::V,fêrbun,ilinniarpoq
1312,wissen::V,zanîn,nalunngilaa
1313,sich erinnern an::V,bir bûn,eqqaavaa
1314,vergessen::V,ji bir kirin,puiorpaa
1315,messen::V,pê kanîn,ussersarpaa
1316,zählen::V,hejmardin,kisitsivoq
1317,rechnen::V,hesibandin,kisitsivoq
1318,lesen::V,xwendin,atuarpoq
1319,malen::V,rengandin,qalipappaa
1320,malen::V,boyax kirin,qalipappaa
1321,zeichnen::V,işaret kirin,
1322,schreiben::V,nivîsandin,allappoq
1323,besitzen::V,hebûn,
1324,kaufen::V,kirîn,pisiaraa
1325,verkaufen::V,firotin,akigaa
1326,bezahlen::V,pere dan,akilerpaa
1327,zahlen::V,pere dan,
1328,zahlen::V,dayin,
1329,beherrschen::V,zebt kirin,inappaa
1330,beherrschen::V,hukim kirin,inappaa
1331,ertragen::V,bihêzkirin,ernertaaraa
