,Concept_ID,ka,sv
892,strömen::V,იღვრება,forsa
893,strömen::V,იღვრება,strömma
894,fließen::V,დის,flyta
895,fließen::V,მიედინება,flyta
896,sich drehen::V,ტრიალებს,snurra
897,schwanken::V,ირხევა,vackla
898,schwingen::V,ირხევა,svinga
899,fallen::V,დავარდება,falla
900,brennen::V,იწვის,brinna
901,rauchen::V,ბოლავს,ryka
902,rauchen::V,აბოლებს,ryka
903,regnen::V,წვიმს,regna
904,gefrieren::V,იყინება,frysa
905,tauen::V,დნება,töa
906,schmelzen::V,დნება,smälta
907,trocknen::V,გაშრება,torka
908,sieden::V,დუღს,koka
909,sieden::V,დუღს,sjuda
910,faulen::V,ლპება,ruttna
911,verfaulen::V,ლპება,ruttna
912,reißen::V,დაიხევა,brista
913,versinken::V,ეფლობა,sjunka
914,versinken::V,ჩაიძირება,sjunka
915,vergehen::V,გადის,förgå
916,erscheinen::V,გამოჩნდება,synas
917,erscheinen::V,გამოჩნდება,visa sig
918,verschwinden::V,გააქრება,försvinna
919,verschwinden::V,დაიკარგება,försvinna
920,sinken::V,დაიწევს,sjunka
921,abnehmen::V,შემცირდება,avta
922,abnehmen::V,შემცირდება,minskas
923,zunehmen::V,გასუქდება,tilltaga
924,steigen::V,მოიმატებს,stiga
925,wachsen::V,იზრდება,växa
926,wachsen::V,მრავლდება,växa
927,glänzen::V,ბრწყინავს,glimma
928,funkeln::V,კაშკაშებს,tindra
929,funkeln::V,კაშკაშებს,gnistra
930,lärmen::V,ხმაურობს,bråka
931,lärmen::V,ხმაურობს,väsnas
932,läuten::V,დარეკავს,ringa
933,klingeln::V,დარეკავს,ringa
934,klirren::V,დააწკარუნებს,klirra
935,brausen::V,ბობოქრობს,brusa
936,rauschen::V,შრიალებს,susa
937,klingen::V,ხმას გამოსცემს,låta
938,klingen::V,ხმას გამოსცემს,klinga
939,bellen::V,უყეფს,skälla
940,heulen::V,ღმუის,yla
941,heulen::V,ღმუის,tjuta
942,blasen::V,დაუბერავს,blåsa
943,pfeifen::V,უსტვენს,vissla
944,schreien::V,ყვირის,skrika
945,stöhnen::V,კვნესის,stöna
946,zittern::V,აძაგძაგებს,darra
947,zittern::V,აძაგძაგებს,skälva
948,leben::V,ცოცხლობს,leva
949,geboren werden::V,იშვება,födas
950,geboren werden::V,იბადება,födas
951,atmen::V,სუნთქავს,andas
952,trinken::V,სვამს,dricka
953,trinken::V,დალევს,dricka
954,essen::V,შეჭამს,äta
955,schlucken::V,ყლაპავს,svälja
956,müde werden::V,დაიქანცება,tröttna
957,einschlafen::V,დაიძინებს,somna
958,schlafen::V,სძინავს,sova
959,aufwachen::V,გაიღვიძებს,vakna
960,aufstehen::V,ადგება,stiga upp
961,sich erholen::V,დაისვენებს,repa sig
962,sich erholen::V,დაისვენებს,hämta sig
963,krank werden::V,ავად გახდება,insjukna
964,krank sein::V,ავადმყოფობს,vara sjuk
965,schmerzen::V,სტკივა,smärta
966,schmerzen::V,სტკივა,göra ont
967,husten::V,ახველებს,hosta
968,genesen::V,მორჩება,tillfriskna
969,sterben::V,კვდება,dö
970,umkommen::V,დაიღუპება,omkomma
971,sich bewegen::V,იძვრის,röra sig
972,sich bewegen::V,მოძრაობს,röra sig
973,sich rühren::V,გაინძრევა,röra på sig
974,sich erheben::V,ადგება,resa sig
975,sich setzen::V,დაჯდება,sätta sig
976,hinfallen::V,დაეცემა,falla omkull
977,laufen::V,დადის,löpa
978,schreiten::V,აბიჯებს,skrida
979,spazierengehen::V,დასეირნობს,promenera
980,eilen::V,მიიჩქარის,ila
981,sich beeilen::V,აჩქარდება,skynda sig
982,sausen::V,მიქრის,susa
983,rennen::V,დარბის,löpa
984,rennen::V,დარბის,springa
985,springen::V,ხტის,hoppa
986,klettern::V,ძვრება,klättra
987,schaukeln::V,ქანაობს,gunga
988,kriechen::V,დაბობღავს,kräla
989,schwimmen::V,ცურავს,simma
990,tauchen::V,ჩაიძირება,dyka
991,rudern::V,ნიჩაბს უსვამს,ro
992,fahren::V,დადის,köra
993,fahren::V,მგზავრობს,köra
994,fliegen::V,იფრენს,flyga
995,fliegen::V,გაფრინდება,flyga
996,gehen::V,მიდის,gå
997,weggehen::V,წამოდის,gå bort
998,abfahren::V,მიემგზავრება,resa
999,abfahren::V,მიემგზავრება,avresa
1000,anhalten::V,ჩერდება,stanna
1001,hineingehen::V,შედის,gå in
1002,eintreten::V,შედის,träda in
1003,kommen::V,მოდის,komma
1004,ankommen::V,ჩადის,ankomma
1005,zurückkommen::V,დაბრუნდება,återkomma
1006,bleiben::V,დარჩება,bli
1007,bleiben::V,დარჩება,förbli
1008,warten::V,ელოდება,vänta
1009,erwarten::V,ელის,vänta
1010,erwarten::V,დაიცდის,vänta
1011,suchen::V,ეძებს,leta
1012,suchen::V,მოძებნის,leta
1013,finden::V,მიაგნებს,finna
1014,finden::V,გამოძებნის,finna
1015,versuchen::V,ცდის,försöka
1016,versuchen::V,ცდილობს,försöka
1017,vorbereiten::V,მოამზადებს,förbereda
1018,lieben::V,უყვარს,älska
1019,mögen::V,ეტრფის,tycka om
1020,lachen::V,იცინის,skratta
1021,rühren::V,გულს აუჩუყებს,röra
1022,weinen::V,ტირის,gråta
1023,schimpfen::V,შეიგინება,skälla
1024,sich ärgern::V,გაბრაზობს,förargas
1025,sich fürchten::V,შიშობს,vara rädd
1026,fürchten::V,ფრთხილობს,frukta
1027,fliehen::V,გაიქცევა,fly
1028,fliehen::V,გაიქცევა,rymma
1029,flüchten::V,გაიქცევა,fly
1030,sehen::V,ხედავს,se
1031,anschauen::V,ნახავს,se på
1032,anschauen::V,ნახავს,betrakta
1033,ansehen::V,უყურებს,åse
1034,hören::V,ისმენს,höra
1035,zuhören::V,მოისმენს,höra på
1036,zuhören::V,მოისმენს,lyssna till
1037,probieren::V,გასინჯავს,smaka
1038,probieren::V,გასინჯავს,smaka på
1039,riechen::V,ყნოსავს,lukta
1040,fühlen::V,გრძნობს,känna
1041,scheinen::V,ეჩვენება,verka
1042,scheinen::V,ეჩვენება,tyckas
1043,zu sehen sein::V,მოჩანს,synas
1044,zu sehen sein::V,მოჩანს,kunna ses
1045,vernehmen::V,გაიგებს,få veta
1046,vernehmen::V,გაიგებს,förnimma
1047,frieren::V,იყინება,frysa
1048,tun::V,აკეთებს,göra
1049,können::V,შეიძლება,kunna
1050,wollen::V,უნდა,vilja
1051,anfangen::V,დაიწყებს,börja
1052,beenden::V,ამთავრებს,avsluta
1053,aufhören::V,შეწყვეტს,sluta
1054,aufhören::V,შეწყვეტს,upphöra
1055,gelingen::V,მოახერხებს,lyckas
1056,geraten::V,გამოდის,bli
1057,öffnen::V,გახსნის,öppna
1058,schließen::V,ხურავს,låsa
1059,schließen::V,ხურავს,stänga
1060,schließen::V,დაკეტავს,låsa
1061,schließen::V,დაკეტავს,stänga
1062,stellen::V,დადგამს,ställa
1063,setzen::V,დასვამს,sätta
1064,legen::V,დადებს,lägga
1065,berühren::V,შეახებს,beröra
1066,berühren::V,მიაკარებს,beröra
1067,verbinden::V,შეაერთებს,förbinda
1068,bedecken::V,გადააფარებს,täcka
1069,bedecken::V,გადააფარებს,betäcka
1070,aufhängen::V,დაკიდებს,hänga
1071,aufhängen::V,დაკიდებს,hänga upp
1072,anzünden::V,დაანთებს,tända
1073,anzünden::V,დაანთებს,antända
1074,anzünden::V,დაანთებს,tända på
1075,anzünden::V,მოუკიდებს,tända
1076,anzünden::V,მოუკიდებს,antända
1077,anzünden::V,მოუკიდებს,tända på
1078,aufheben::V,აიღებს,lyfta
1079,aufheben::V,აიყვანს,lyfta
1080,zurücklassen::V,დატოვებს,lämna
1081,zurücklassen::V,დატოვებს,efterlämna
1082,verlieren::V,დაკარგავს,mista
1083,verlieren::V,დაკარგავს,förlora
1084,fallen lassen::V,გაუვარდება,tappa
1085,fallen lassen::V,გაუვარდება,släppa
1086,machen::V,გააკეთებს,göra
1087,machen::V,გამოიწვევს,göra
1088,herstellen::V,დაამზადებს,tillverka
1089,herstellen::V,დაამზადებს,framställa
1090,bauen::V,ააშენებს,bygga
1091,reparieren::V,შეაკეთებს,reparera
1092,reparieren::V,გაარემონტებს,reparera
1093,verbessern::V,გამოაკეთებს,rätta
1094,verbessern::V,გამოაკეთებს,förbättra
1095,verbessern::V,გააუმჯობესებს,rätta
1096,verbessern::V,გააუმჯობესებს,förbättra
1097,ändern::V,შეცვლის,ändra
1098,ändern::V,შეცვლის,förändra
1099,graben::V,თხრის,gräva
1100,beugen::V,ხრის,böja
1101,biegen::V,გაღუნავს,böja
1102,biegen::V,გაღუნავს,kröka
1103,drehen::V,ატრიალებს,vrida
1104,wenden::V,მოაბრუნებს,vända
1105,umdrehen::V,შეატრიალებს,vrida om
1106,heben::V,ასწევს,häva
1107,hochheben::V,აიყვანს,lyfta
1108,ergreifen::V,სტაცებს,gripa
1109,halten::V,უჭირავს,hålla
1110,drücken::V,დააწვება,trycka
1111,schieben::V,მისწევს,skjuta
1112,kratzen::V,მოფხანს,riva
1113,kratzen::V,მოფხანს,skrapa
1114,lecken::V,ლოკავს,slicka
1115,beißen::V,უკბენს,bita
1116,abreißen::V,გლეჯს,slita_av
1117,abreißen::V,გლეჯს,riva_av
1118,abreißen::V,მოწყვეტს,slita_av
1119,abreißen::V,მოწყვეტს,riva_av
1120,abschneiden::V,გაჭრის,skära av
1121,binden::V,შეკრავს,binda
1122,binden::V,გადააბამს,binda
1123,stecken::V,ჩაასობს,sticka
1124,brechen::V,მოიტეხს,bryta
1125,brechen::V,მოიტეხს,brista
1126,klopfen::V,აკაკუნებს,banka
1127,klopfen::V,აკაკუნებს,klappa
1128,hauen::V,ლეწავს,hugga
1129,kleben::V,წებავს,klistra
1130,kleben::V,დააწებებს,klistra
1131,reiben::V,დაზელს,gnida
1132,streichen::V,უსვამს,smörja
1133,schleifen::V,ლესავს,slipa
1134,schneiden::V,გაჭრის,skära
1135,schneiden::V,გაჭრის,klippa
1136,rütteln::V,არხევს,skaka
1137,schütteln::V,არყევს,rista
1138,schütteln::V,ანძრევს,rista
1139,schwenken::V,აქნევს,svänga
1140,schütten::V,ღვრის,hälla
1141,schütten::V,დააქცევს,hälla
1142,füllen::V,გაავსებს,fylla
1143,einwickeln::V,შეახვევს,slå in
1144,einwickeln::V,შეახვევს,veckla in
1145,tragen::V,მიიტანს,bära
1146,schleppen::V,მიათრევს,släpa
1147,ziehen::V,წევს,dra
1148,ziehen::V,ათრევს,dra
1149,aufbewahren::V,შეინახავს,förvara
1150,aufbewahren::V,შეინახავს,ta vara på
1151,werfen::V,ისვრის,kasta
1152,fangen::V,დაიჭერს,fånga
1153,packen::V,სტაცებს,gripa
1154,packen::V,სტაცებს,gripa tag
1155,verstecken::V,მალავს,gömma
1156,teilen::V,დაყოფს,dela
1157,schicken::V,გაგზავნის,skicka
1158,bringen::V,მოიტანს,bringa
1159,hinzufügen::V,დაამატებს,tillägga
1160,bekommen::V,ამოიღებს,få
1161,bekommen::V,ამოიღებს,erhålla
1162,erhalten::V,იღებს,få
1163,erhalten::V,იღებს,erhålla
1164,nehmen::V,აიღებს,ta
1165,nehmen::V,აიღებს,taga
1166,wählen::V,გადაარჩევს,välja
1167,auswählen::V,ამოარჩევს,utvälja
1168,bewahren::V,ინარჩუნებს,bevara
1169,behindern::V,აბრკოლებს,hindra
1170,behindern::V,აბრკოლებს,förhindra
1171,behindern::V,გააძნელებს,hindra
1172,behindern::V,გააძნელებს,förhindra
1173,verderben::V,გააფუჭებს,förstöra
1174,beschädigen::V,დააზიანებს,skada
1175,zerbrechen::V,დაამტვრევს,bryta isär
1176,zerbrechen::V,დაამტვრევს,bryta sönder
1177,zerreißen::V,გახევს,riva sönder
1178,zerreißen::V,გახევს,slita sönder
1179,zerstören::V,მოსპობს,förstöra
1180,zerstören::V,დაანგრევს,förstöra
1181,verbrennen::V,დაწვავს,bränna
1182,verbrennen::V,დაწვავს,bränna upp
1183,geben::V,აძლევს,ge
1184,reichen::V,მიაწოდებს,räcka
1185,schenken::V,აჩუქებს,skänka
1186,versprechen::V,აღუთქვამს,lova
1187,wünschen::V,უსურვებს,önska
1188,loben::V,აქებს,lova
1189,loben::V,აქებს,beröma
1190,loben::V,ამკობს,lova
1191,loben::V,ამკობს,beröma
1192,küssen::V,აკოცებს,pussa
1193,wiegen::V,არხევს,vagga
1194,zudecken::V,გადახურავს,täcka
1195,wecken::V,გააღვიძებს,väcka
1196,zeigen::V,დაანახვებს,visa
1197,führen::V,მიჰყავს,föra
1198,lehren::V,ასწავლის,lära
1199,unterrichten::V,ასწავლის,undervisa
1200,aufziehen::V,აღზრდის,uppfostra
1201,leiten::V,აწარმოებს,leda
1202,leiten::V,ხელმძღვანელობს,leda
1203,antreiben::V,დააჩქარებს,driva på
1204,lassen::V,ა--ინებს,få att
1205,einladen::V,მოიპატიჟებს,bjuda
1206,einladen::V,მოიპატიჟებს,inbjuda
1207,vereinigen::V,შეაერთებს,förena
1208,besuchen::V,სანახავად მიდის,besöka
1209,treffen::V,შეხვდება,möta
1210,treffen::V,შეხვდება,träffa
1211,sich versammeln::V,შეიკრიბება,församla sig
1212,spielen::V,ეთამაშება,leka
1213,spielen::V,ეთამაშება,spela
1214,singen::V,მღერის,sjunga
1215,tanzen::V,ცეკვავს,dansa
1216,sich trennen::V,მოშორდება,skiljas
1217,verlassen::V,მიატოვებს,lämna
1218,verlassen::V,მიატოვებს,överge
1219,retten::V,იხსნის,rädda
1220,retten::V,გადაარჩენს,rädda
1221,bewachen::V,დარაჯობს,bevaka
1222,bewachen::V,უთვალთვალებს,bevaka
1223,schützen::V,დაიფარავს,skydda
1224,schützen::V,დაიფარავს,beskydda
1225,verteidigen::V,დაიცავს,försvara
1226,sich schlagen::V,იჩხუბებს,slåss
1227,schießen::V,ისვრის,skjuta
1228,siegen::V,გაიმარჯვებს,segra
1229,ärgern::V,აჯავრებს,förarga
1230,schlagen::V,ცემს,slå
1231,treten::V,პანღურს ამოჰკრავს,sparka
1232,stechen::V,სჩხვლეტს,sticka
1233,stoßen::V,დაეჯახება,stöta
1234,stehlen::V,ქურდობს,stjäla
1235,stehlen::V,მოიპარავს,stjäla
1236,stören::V,შეაწუხებს,störa
1237,belästigen::V,მობეზრდება,genera
1238,belästigen::V,მობეზრდება,besvära
1239,verbergen::V,დამალავს,dölja
1240,täuschen::V,შეცდებს,vilseleda
1241,betrügen::V,მოატყუებს,bedra
1242,töten::V,მოკლავს,döda
1243,wohnen::V,ცხოვრობს,bo
1244,wohnen::V,ბინადრობს,bo
1245,arbeiten::V,მუშაობს,arbeta
1246,sammeln::V,შეკრებს,samla
1247,pflücken::V,კრეფს,plocka
1248,jagen::V,ნადირობს,jaga
1249,fischen::V,თევზაობს,fiska
1250,fassen::V,დააჭერს,fånga
1251,hüten::V,მწყემსავს,vakta
1252,treiben::V,მიერეკება,driva
1253,anbinden::V,მიაბამს,binda fast
1254,füttern::V,აჭმევს,fodra
1255,melken::V,წველის,mjölka
1256,hacken::V,კეპავს,hacka
1257,gießen::V,რწყავს,hälla
1258,gießen::V,რწყავს,vattna
1259,reifen::V,მწიფდება,mogna
1260,zubereiten::V,მოამზადებს,tillaga
1261,zubereiten::V,მოამზადებს,tillreda
1262,kochen::V,მოხარშავს,koka
1263,backen::V,გამოაცხობს,baka
1264,braten::V,შეწვავს,steka
1265,umrühren::V,შეურევს,röra om
1266,umrühren::V,გათქვეფს,röra om
1267,stricken::V,ქსოვს,sticka
1268,nähen::V,გაკერავს,sy
1269,färben::V,შეღებავს,färga
1270,reinigen::V,გაწმენდს,rensa
1271,reinigen::V,გაწმენდს,rengöra
1272,reinigen::V,გასუფთავებს,rensa
1273,reinigen::V,გასუფთავებს,rengöra
1274,waschen::V,გარეცხავს,tvätta
1275,abwischen::V,წაშლის,torka av
1276,spülen::V,გაავლებს,spola
1277,spülen::V,გაავლებს,skölja
1278,fegen::V,დაბლანდავს,feja
1279,kehren::V,დაგვის,sopa
1280,baden::V,ბანაობს,bada
1281,sich waschen::V,იბანება,tvätta sig
1282,ausziehen::V,გაიხდის,ta av
1283,anziehen::V,ჩაიცვამს,ta på
1284,sich anziehen::V,ჩაიცვამს,klä på sig
1285,kämmen::V,დავარცხნის,kamma
1286,schmücken::V,მორთავს,pynta
1287,schmücken::V,მორთავს,smycka
1288,sagen::V,იტყვის,säga
1289,sprechen::V,ლაპარაკობს,tala
1290,reden::V,საუბრობს,tala
1291,reden::V,საუბრობს,prata
1292,sich unterhalten::V,ბაასობს,prata
1293,sich unterhalten::V,მუსაიფობს,prata
1294,fragen::V,ჰკითხავს,fråga
1295,fragen::V,ჰკითხავს,spörja
1296,bitten::V,სთხოვს,be
1297,erzählen::V,მოუთხრობს,berätta
1298,mitteilen::V,აუწყებს,meddela
1299,mitteilen::V,აცნობებს,meddela
1300,nennen::V,უწოდებს,kalla
1301,rufen::V,დაუძახებს,ropa
1302,prahlen::V,ტრაბახობს,pråla
1303,prahlen::V,ტრაბახობს,skryta
1304,übersetzen::V,გადათარგმნის,tolka
1305,übersetzen::V,გადათარგმნის,översätta
1306,denken::V,ფიქრობს,tänka
1307,denken::V,აზროვნებს,tänka
1308,glauben::V,სჯერა,tro
1309,bemerken::V,შენიშვნავს,uppmärksamma
1310,bemerken::V,შენიშვნავს,lägga märke till
1311,erkennen::V,გამოიცნობს,känna igen
1312,begreifen::V,გაიგებს,begripa
1313,verstehen::V,გაიგონებს,förstå
1314,lernen::V,ისწავლის,lära sig
1315,wissen::V,ეცოდინება,veta
1316,sich erinnern an::V,მოიგონებს,minnas
1317,sich erinnern an::V,მოიგონებს,komma ihåg
1318,sich erinnern an::V,გაიხსენებს,minnas
1319,sich erinnern an::V,გაიხსენებს,komma ihåg
1320,vergessen::V,ივიწყებს,glömma
1321,messen::V,ზომავს,mäta
1322,zählen::V,ითვლის,räkna
1323,rechnen::V,გაიანგარიშებს,räkna
1324,lesen::V,კითხულობს,läsa
1325,malen::V,ხატავს,måla
1326,zeichnen::V,ხაზავს,teckna
1327,schreiben::V,დაწერს,skriva
1328,besitzen::V,ექნება,äga
1329,besitzen::V,ექნება,besitta
1330,kaufen::V,ყიდულობს,köpa
1331,verkaufen::V,გაყიდის,sälja
1332,bezahlen::V,გადაიხდის,betala
1333,zahlen::V,გადაიხდის,betala
1334,beherrschen::V,ფლობს,behärska
1335,ertragen::V,მოითმენს,tåla
1336,ertragen::V,მოითმენს,uthärda
