,Concept_ID,ar,lt
781,später::ADV,فيما بعد,vėliau
782,später::ADV,فيما بعد,paskiau
783,jetzt::ADV,الآن,dabãr
784,jetzt::ADV,حاليا,dabãr
785,heute::ADV,اليوم,šiandien
786,morgen::ADV,غدا,rytoj
787,bald::ADV,قريبا,greitai
788,bald::ADV,قريبا,netrukus
789,dann::ADV,ثم,po to
790,gestern::ADV,أمس,vakar
791,gestern::ADV,البارحة,vakar
792,einst::ADV,قديما,kadaise
793,einst::ADV,قديما,kitą kartą
794,damals::ADV,حينئذ,anuomet
795,damals::ADV,حينئذ,anuokart
796,danach::ADV,ثم,po to
797,danach::ADV,ثم,paskui
798,danach::ADV,بعد ذلك,po to
799,danach::ADV,بعد ذلك,paskui
800,vorher::ADV,من قبل,anksčiau
801,vorher::ADV,قبل ذلك,anksčiau
802,zuerst::ADV,أولا,pirma
803,zuerst::ADV,أولا,iš pradžių̃
804,einmal::ADV,مرة,kartą
805,einmal::ADV,مرة,vieną kartą
806,manchmal::ADV,أحيانا,kai kada
807,oft::ADV,كثيرا,dažnai
808,immer::ADV,دائما,visada
809,immer::ADV,دائما,visuomet
810,niemals::ADV,لا أبدا,niekada
811,niemals::ADV,لا أبدا,niekuomet
812,hier::ADV,هنا,čia
813,hierhin::ADV,إلى هنا,šen
814,hierhin::ADV,إلى هنا,čionai
815,von hier::ADV,من هنا,iš čia
816,dort::ADV,هناك,ten
817,dort::ADV,هناك,tenai
818,dorthin::ADV,إلى هناك,ten
819,dorthin::ADV,إلى هناك,ten link
820,geradeaus::ADV,إلى الأمام,tiesiai
821,vorwärts::ADV,إلى الأمام,pirmyn
822,rückwärts::ADV,إلى الوراء,atbulai
823,zurück::ADV,عودا,atgal
824,zurück::ADV,إلى الخلف,atgal
825,unten::ADV,تحت,žemai
826,unten::ADV,تحت,apačioje
827,unten::ADV,في الأسفل,žemai
828,unten::ADV,في الأسفل,apačioje
829,hinab::ADV,إلى تحت,žemyn
830,oben::ADV,فوق,viršuj
831,oben::ADV,في الأعلى,viršuj
832,hinauf::ADV,إلى فوق,aukštyn
833,hinauf::ADV,إلى فوق,į viršų
834,hinauf::ADV,إلى الأعلى,aukštyn
835,hinauf::ADV,إلى الأعلى,į viršų
836,überall::ADV,في كل مكان,visur
837,nicht::ADV,لا,ne
838,nicht::ADV,لم,ne
839,ein wenig::ADV,قليلا,truputį
840,kaum::ADV,كاد لا,vos
841,sehr::ADV,جدا,labai
842,sehr::ADV,جدا,baisiai
843,sehr::ADV,كثيرا,labai
844,sehr::ADV,كثيرا,baisiai
845,so::ADV,كذا,taip
846,so::ADV,كذلك,taip
847,noch::ADV,ما زال,dar
848,nur::ADV,فقط,tik
849,nur::ADV,فقط,vien
850,schon::ADV,قد,jau
851,wieder::ADV,من جديد,vėl
852,wieder::ADV,من جديد,iš naujo
853,wieder::ADV,مرة أخرى,vėl
854,wieder::ADV,مرة أخرى,iš naujo
855,vergebens::ADV,عبثا,veltui
856,vergebens::ADV,عبثا,bergždžiai
857,vor::PRP,أمام,prieš
858,hinter::PRP,خلف,už
859,hinter::PRP,وراء,už
860,unter::PRP,تحت,po
861,durch::PRP,عبر,pro
862,durch::PRP,عبر,per
863,durch::PRP,خلال,pro
864,durch::PRP,خلال,per
865,neben::PRP,جنب,prie
866,neben::PRP,جنب,šalia
867,neben::PRP,بجانب,prie
868,neben::PRP,بجانب,šalia
869,zwischen::PRP,بين,tarp
870,wegen::PRP,بسبب,dėl
871,wegen::PRP,بسبب,dėlei
872,dies::PRN,هذا,šis
873,dies::PRN,هذا,šitas
874,das::PRN,ذلك,tat
875,alles::PRN,الكل,visas
876,ich::PRN,أنا,aš
877,du::PRN,أنت,tu
878,er::PRN,هو,jis
879,wir::PRN,نحن,mes
880,ihr::PRN,أنتم,jūs
881,ihr::PRN,أنتن,jūs
882,sie::PRN,هم,ji
883,sie::PRN,هم,jos
884,sie::PRN,هن,ji
885,sie::PRN,هن,jos
886,was::FPRN,ما,kas
887,wer::FPRN,من,kas
888,wo::FADV,أين,kur
889,wohin::FADV,إلى أين,kur
890,wohin::FADV,إلى أين,kur link
891,wie::FADV,كيف,kaip
892,warum::FADV,لماذا,kod̃ėl
893,warum::FADV,لماذا,dėl ko
894,wieviel::FNUM,كم,kiek
895,eins::NUM,واحد,vienas
896,zwei::NUM,اثنين,du
897,drei::NUM,ثلاثة,trys
898,vier::NUM,أربعة,keturi
899,fünf::NUM,خمسة,penki
900,sechs::NUM,ستة,šeši
901,sieben::NUM,سبعة,septyni
902,acht::NUM,ثمانية,aštuoni
903,neun::NUM,تسعة,devyni
904,zehn::NUM,عشرة,dešimt
905,elf::NUM,أحد عشر,vienuolika
906,zwölf::NUM,اثنا عشر,dvylika
907,zwanzig::NUM,عشرون,dvidešimt
908,dreißig::NUM,ثلاثون,trisdešimt
909,vierzig::NUM,أربعون,keturiasdešimt
910,fünfzig::NUM,خمسون,penkiasdešimt
911,sechzig::NUM,ستون,šešiasdešimt
912,siebzig::NUM,سبعون,septyniasdešimt
913,achtzig::NUM,ثمانون,aštuoniasdešimt
914,neunzig::NUM,تسعون,devyniasdešimt
915,hundert::NUM,مئة,šimtas
916,tausend::NUM,ألف,tūkstantis
917,und::CNJ,و,ĩr
918,oder::CNJ,أو,ar
919,oder::CNJ,أو,arba
920,stehen::V,وقف,stovėti
921,sitzen::V,جلس,sėdėti
922,liegen::V,رقد,gulėti
923,hängen::V,تعلق,kyboti
924,hängen::V,تعلق,kabėti
925,werden::V,صار,taptis
926,werden::V,صار,darytis
927,werden::V,أصبح,taptis
928,werden::V,أصبح,darytis
929,passieren::V,حدث,atsitikti
930,passieren::V,حدث,pasitaikyti
931,beginnen::V,ابتدأ,prasid́ėti
932,enden::V,انتهى,baigtis
933,wechseln::V,تغير,keistis
934,wechseln::V,تغير,pasikeisti
935,aufgehen[Sonne]::V,شرق,tekėti
936,aufgehen[Sonne]::V,شرق,patekėti
937,untergehen[Sonne]::V,غرب,leistis
938,untergehen[Sonne]::V,غرب,nusileisti
939,scheinen[Sonne]::V,أضاء,šviesti
940,donnern::V,رعد,griausti
941,donnern::V,رعد,griaudėti
942,wehen::V,هب,pūsti
943,strömen::V,جرى,lietis
944,strömen::V,جرى,plūsti
945,fließen::V,سال,tekėti
946,sich drehen::V,دار,suktis
947,sich drehen::V,دار,pasisukti
948,schwanken::V,ترنح,svyruoti
949,schwingen::V,ترجح,suptis
950,fallen::V,سقط,pulti
951,fallen::V,سقط,kristi
952,brennen::V,احترق,degti
953,rauchen::V,دخن,rūkyti
954,regnen::V,أمطر,lyti
955,gefrieren::V,تجمد,užšalti
956,tauen::V,ذاب,tirpti
957,schmelzen::V,ذاب,lydytis
958,trocknen::V,نشف,džiūti
959,sieden::V,غلى,virti
960,faulen::V,فسد,pūti
961,verfaulen::V,تعفن,švinkti
962,reißen::V,انقطع,plyšti
963,reißen::V,انقطع,trūkti
964,versinken::V,غرق,skę̃sti
965,versinken::V,غرق,grimzti
966,vergehen::V,مضى,praeiti
967,erscheinen::V,لاح,pasirodyti
968,erscheinen::V,ظهر,pasirodyti
969,verschwinden::V,غاب,dingti
970,verschwinden::V,غاب,išnykti
971,verschwinden::V,غاب,pranykti
972,sinken::V,هبط,kristi
973,abnehmen::V,نقص,mažėti
974,abnehmen::V,نقص,silpnėti
975,zunehmen::V,ازداد,didėti
976,zunehmen::V,ازداد,padaugėti
977,steigen::V,صعد,kilti
978,steigen::V,ارتفع,kilti
979,wachsen::V,نما,augti
980,wachsen::V,نبت,augti
981,glänzen::V,لمع,blizgėti
982,funkeln::V,تلألأ,žibėti
983,lärmen::V,ضج,triukšmauti
984,lärmen::V,صخب,triukšmauti
985,läuten::V,قرع,skambinti
986,klingeln::V,دق,skambinti
987,klirren::V,قعقع,žvangėti
988,brausen::V,عج,šniokšti
989,rauschen::V,حف,ošti
990,rauschen::V,حف,šlamėti
991,klingen::V,رن,skardėti
992,bellen::V,نبح,loti
993,heulen::V,عوى,kaukti
994,heulen::V,عوى,staugti
995,blasen::V,نفخ,pūsti
996,pfeifen::V,صفر,švilpti
997,pfeifen::V,صفر,švilpauti
998,schreien::V,صرخ,šaukti
999,stöhnen::V,أن,dejuoti
1000,stöhnen::V,أن,aimanuoti
1001,zittern::V,ارتعش,virpėti
1002,leben::V,عاش,gyventi
1003,geboren werden::V,ولد,gimti
1004,atmen::V,تنفس,alsuoti
1005,atmen::V,تنفس,kvėpuoti
1006,trinken::V,شرب,gerti
1007,essen::V,أكل,valgyti
1008,schlucken::V,جرع,praryti
1009,müde werden::V,تعب,nuvargti
1010,müde werden::V,تعب,privargti
1011,einschlafen::V,نام,užmigti
1012,schlafen::V,نام,miegoti
1013,aufwachen::V,استيقظ,pabusti
1014,aufstehen::V,قام,keltis
1015,aufstehen::V,قام,atsikelti
1016,sich erholen::V,استجم,pailsėti
1017,sich erholen::V,استجم,poilsiauti
1018,krank werden::V,مرض,susirgti
1019,krank sein::V,مرض,sirgti
1020,schmerzen::V,آلم,sopėti
1021,schmerzen::V,آلم,skaudėti
1022,husten::V,كح,kosėti
1023,husten::V,سعل,kosėti
1024,genesen::V,نقه,sveikti
1025,genesen::V,نقه,taisytis
1026,sterben::V,مات,mirti
1027,sterben::V,مات,numirti
1028,umkommen::V,هلك,žūti
1029,sich bewegen::V,تحرك,judėti
1030,sich bewegen::V,تحرك,pasijudinti
1031,sich rühren::V,تحرك,krutėti
1032,sich erheben::V,قام,pakilti
1033,sich erheben::V,قام,atsikelti
1034,sich setzen::V,جلس,sėstis
1035,sich setzen::V,جلس,atsisėsti
1036,hinfallen::V,وقع,parkristi
1037,hinfallen::V,وقع,pargriūti
1038,laufen::V,مشى,eiti
1039,schreiten::V,خطا,žengti
1040,schreiten::V,خطا,žingsniuoti
1041,spazierengehen::V,تنزه,pasivaikščioti
1042,eilen::V,عجل,skubėti
1043,sich beeilen::V,استعجل,paskub́ėti
1044,sich beeilen::V,استعجل,pasiskubinti
1045,sausen::V,أسرع,dumti
1046,sausen::V,أسرع,lėkti
1047,rennen::V,عدا,bėgti
1048,rennen::V,ركض,bėgti
1049,springen::V,قفز,šokti
1050,klettern::V,تسلق,kopti
1051,schaukeln::V,تأرجح,supti
1052,schaukeln::V,تأرجح,linguoti
1053,kriechen::V,دب,ropoti
1054,kriechen::V,دب,šliaužti
1055,kriechen::V,زحف,ropoti
1056,kriechen::V,زحف,šliaužti
1057,schwimmen::V,سبح,plaukti
1058,tauchen::V,غطس,nerti
1059,rudern::V,جذف,irtis
1060,rudern::V,جذف,irkluoti
1061,fahren::V,ركب,važiuoti
1062,fahren::V,ركب,važinėti
1063,fahren::V,سافر,važiuoti
1064,fahren::V,سافر,važinėti
1065,fliegen::V,طار,lėkti
1066,fliegen::V,طار,skristi
1067,gehen::V,سار,eiti
1068,gehen::V,ذهب,eiti
1069,weggehen::V,ذهب,išeiti
1070,weggehen::V,انصرف,išeiti
1071,abfahren::V,رحل,išvykti
1072,abfahren::V,رحل,išvažiuoti
1073,anhalten::V,توقف,sustoti
1074,hineingehen::V,دخل,įeiti
1075,eintreten::V,دخل,įžengti
1076,kommen::V,أتى,ateiti
1077,kommen::V,جاء,ateiti
1078,ankommen::V,وصل,ateiti
1079,zurückkommen::V,عاد,grį̃žti
1080,zurückkommen::V,عاد,sugrį̃žti
1081,zurückkommen::V,رجع,grį̃žti
1082,zurückkommen::V,رجع,sugrį̃žti
1083,bleiben::V,مكث,likti
1084,bleiben::V,مكث,pasilikti
1085,warten::V,انتظر,laukti
1086,erwarten::V,ترقب,laukti
1087,erwarten::V,انتظر,laukti
1088,suchen::V,بحث,ieškoti
1089,finden::V,وجد,rasti
1090,finden::V,وجد,surasti
1091,versuchen::V,حاول,mėginti
1092,vorbereiten::V,أعد,rengti
1093,vorbereiten::V,حضر,rengti
1094,lieben::V,أحب,myĺėti
1095,mögen::V,أحب,ḿėgti
1096,mögen::V,أحب,patikti
1097,lachen::V,ضحك,juoktis
1098,rühren::V,أثر,jaudinti
1099,rühren::V,أثر,graudinti
1100,weinen::V,بكى,verkti
1101,schimpfen::V,سب,bartis
1102,schimpfen::V,شتم,bartis
1103,sich ärgern::V,زعل,pykti
1104,sich ärgern::V,زعل,apmaudauti
1105,sich fürchten::V,هاب,bijoti
1106,sich fürchten::V,هاب,baimintis
1107,fürchten::V,خاف,bijoti
1108,fürchten::V,خاف,baimintis
1109,fürchten::V,خشي,bijoti
1110,fürchten::V,خشي,baimintis
1111,fliehen::V,هرب,bėgti
1112,fliehen::V,هرب,sprukti
1113,flüchten::V,فر,pabėgti
1114,sehen::V,رأى,žiūŕėti
1115,anschauen::V,نظر,žiūŕėti
1116,ansehen::V,نظر,žiūrėti į
1117,ansehen::V,نظر,pažiūrėti į
1118,hören::V,سمع,girdėti
1119,zuhören::V,أصغى,klausytis
1120,probieren::V,ذاق,ragauti
1121,probieren::V,ذاق,paragauti
1122,riechen::V,شم,uosti
1123,riechen::V,شم,užuosti
1124,riechen::V,استنشق,uosti
1125,riechen::V,استنشق,užuosti
1126,fühlen::V,شعر,justi
1127,fühlen::V,شعر,jausti
1128,fühlen::V,شعر,pajusti
1129,scheinen::V,ظهر,rodytis
1130,scheinen::V,ظهر,atrodyti
1131,zu sehen sein::V,ظهر,pasirodyti
1132,vernehmen::V,سمع,išgirsti
1133,frieren::V,بردان,šalti
1134,tun::V,فعل,daryti
1135,können::V,قدر,galėti
1136,können::V,قدر,pajėgti
1137,können::V,استطاع,galėti
1138,können::V,استطاع,pajėgti
1139,wollen::V,شاء,norėti
1140,wollen::V,أراد,norėti
1141,anfangen::V,بدأ,pradėti
1142,anfangen::V,بدأ,prasid́ėti
1143,beenden::V,أنهى,baigti
1144,beenden::V,أنهى,užbaigti
1145,aufhören::V,توقف,liautis
1146,aufhören::V,انقطع,liautis
1147,gelingen::V,نجح,pavykti
1148,gelingen::V,نجح,pasisekti
1149,geraten::V,طلع,nusisekti
1150,öffnen::V,فتح,atverti
1151,öffnen::V,فتح,atidaryti
1152,schließen::V,أغلق,uždaryti
1153,stellen::V,وضع,statyti
1154,stellen::V,وضع,pastatyti
1155,stellen::V,أقام,statyti
1156,stellen::V,أقام,pastatyti
1157,setzen::V,أجلس,sodinti
1158,setzen::V,أجلس,pasodinti
1159,legen::V,وضع,dėti
1160,legen::V,وضع,pad́ėti
1161,berühren::V,مس,liesti
1162,berühren::V,مس,paliesti
1163,berühren::V,لمس,liesti
1164,berühren::V,لمس,paliesti
1165,verbinden::V,ربط,jungti
1166,verbinden::V,ربط,surišti
1167,verbinden::V,وصل,jungti
1168,verbinden::V,وصل,surišti
1169,bedecken::V,غطى,uždengti
1170,aufhängen::V,علق,pakarti
1171,aufhängen::V,علق,pakabinti
1172,anzünden::V,أوقد,padegti
1173,aufheben::V,لقط,pakelti
1174,zurücklassen::V,ترك,palikti
1175,verlieren::V,فقد,pamesti
1176,fallen lassen::V,أسقط,atsisakyti
1177,machen::V,فعل,dirbti
1178,herstellen::V,صنع,gaminti
1179,herstellen::V,أنتج,gaminti
1180,bauen::V,بنى,statyti
1181,bauen::V,بنى,pastatyti
1182,bauen::V,شيد,statyti
1183,bauen::V,شيد,pastatyti
1184,reparieren::V,صلح,taisyti
1185,reparieren::V,صلح,remontuoti
1186,verbessern::V,صحح,gerinti
1187,verbessern::V,صحح,ištaisyti
1188,ändern::V,غير,keisti
1189,ändern::V,غير,pakeisti
1190,graben::V,حفر,kasti
1191,beugen::V,ثنى,lenkti
1192,beugen::V,ثنى,palenkti
1193,beugen::V,أحنى,lenkti
1194,beugen::V,أحنى,palenkti
1195,biegen::V,لوى,lenkti
1196,biegen::V,لوى,palenkti
1197,drehen::V,أدار,sukti
1198,drehen::V,دور,sukti
1199,wenden::V,قلب,kreipti
1200,wenden::V,قلب,pakreipti
1201,umdrehen::V,قلب,sukti
1202,umdrehen::V,قلب,apversti
1203,heben::V,رفع,kelti
1204,heben::V,رفع,pakelti
1205,hochheben::V,رفع,pakelti
1206,ergreifen::V,مسك,čiupti
1207,ergreifen::V,مسك,griebti
1208,halten::V,مسك,laikyti
1209,halten::V,مسك,palaikyti
1210,drücken::V,ضغط,spausti
1211,schieben::V,حرك,stumti
1212,kratzen::V,خدش,kasyti
1213,kratzen::V,خدش,grandyti
1214,lecken::V,لعق,laižyti
1215,beißen::V,عض,kandžioti
1216,abreißen::V,قلع,nuplėšti
1217,abschneiden::V,قطع,atpjauti
1218,abschneiden::V,قطع,atkirpti
1219,binden::V,ربط,rišti
1220,binden::V,ربط,surišti
1221,stecken::V,دس,kišti
1222,stecken::V,دس,įkišti
1223,brechen::V,كسر,lūžti
1224,brechen::V,كسر,laužyti
1225,klopfen::V,طرق,belsti
1226,klopfen::V,طرق,barbenti
1227,hauen::V,ضرب,mušti
1228,kleben::V,ألصق,lipdyti
1229,kleben::V,ألصق,klijuoti
1230,reiben::V,حك,trinti
1231,reiben::V,حك,tarkuoti
1232,streichen::V,نشر,tepti
1233,streichen::V,نشر,užtepti
1234,schleifen::V,سن,galą́sti
1235,schneiden::V,قطع,pjauti
1236,schneiden::V,قطع,kirpti
1237,rütteln::V,رج,purtyti
1238,schütteln::V,هز,purtyti
1239,schwenken::V,لوح,mojuoti
1240,schütten::V,صب,pilti
1241,schütten::V,صب,berti
1242,füllen::V,ملأ,pildyti
1243,füllen::V,ملأ,pripildyti
1244,einwickeln::V,لف,įvynioti
1245,einwickeln::V,لف,suvynioti
1246,tragen::V,حمل,nešti
1247,tragen::V,حمل,nešioti
1248,schleppen::V,سحب,vilkti
1249,ziehen::V,سحب,tempti
1250,aufbewahren::V,حفظ,laikyti
1251,werfen::V,رمى,mesti
1252,werfen::V,رمى,sviesti
1253,werfen::V,ألقى,mesti
1254,werfen::V,ألقى,sviesti
1255,fangen::V,التقط,sugauti
1256,packen::V,مسك,čiupti
1257,packen::V,مسك,griebti
1258,verstecken::V,خبأ,slėpti
1259,verstecken::V,خبأ,slapstyti
1260,teilen::V,قسم,dalyti
1261,teilen::V,قسم,padalyti
1262,schicken::V,بعث,sių̃sti
1263,schicken::V,بعث,pasių̃sti
1264,schicken::V,أرسل,sių̃sti
1265,schicken::V,أرسل,pasių̃sti
1266,bringen::V,جلب,atnešti
1267,hinzufügen::V,أضاف,pridėti
1268,bekommen::V,حصل,gauti
1269,erhalten::V,استلم,gauti
1270,nehmen::V,أخذ,paimti
1271,wählen::V,اختار,rinkti
1272,wählen::V,اختار,išsirinkti
1273,auswählen::V,انتقى,išrinkti
1274,bewahren::V,حافظ,išsaugoti
1275,behindern::V,عاق,trukdyti
1276,verderben::V,أفسد,sugadinti
1277,beschädigen::V,أضر,žaloti
1278,beschädigen::V,أضر,gadinti
1279,zerbrechen::V,كسر,sukulti
1280,zerbrechen::V,كسر,sudaužyti
1281,zerreißen::V,مزق,perplėšti
1282,zerreißen::V,مزق,suplėšyti
1283,zerstören::V,دمر,suardyti
1284,zerstören::V,دمر,sugriauti
1285,verbrennen::V,حرق,deginti
1286,verbrennen::V,حرق,sudeginti
1287,geben::V,أعطى,duoti
1288,geben::V,أعطى,paduoti
1289,reichen::V,ناول,paduoti
1290,schenken::V,وهب,dovanoti
1291,versprechen::V,وعد,žadėti
1292,versprechen::V,وعد,pažadėti
1293,wünschen::V,تمنى,norėti
1294,wünschen::V,تمنى,linḱėti
1295,loben::V,مدح,girti
1296,loben::V,مدح,pagirti
1297,küssen::V,قبل,bučiuoti
1298,wiegen::V,هدهد,supti
1299,zudecken::V,غطى,užkloti
1300,zudecken::V,غطى,uždengti
1301,wecken::V,أيقظ,žadinti
1302,zeigen::V,أرى,rodyti
1303,führen::V,دل,vesti
1304,führen::V,دل,vadovauti
1305,lehren::V,علم,mokyti
1306,lehren::V,علم,išmokyti
1307,unterrichten::V,علم,dėstyti
1308,aufziehen::V,ربى,išauginti
1309,leiten::V,دل,valdyti
1310,leiten::V,دل,vadovauti
1311,leiten::V,أدار,valdyti
1312,leiten::V,أدار,vadovauti
1313,antreiben::V,حث,uiti
1314,antreiben::V,حث,raginti
1315,antreiben::V,حث,skubinti
1316,lassen::V,حدا,paliepti
1317,einladen::V,دعا,kviesti
1318,einladen::V,دعا,pakviesti
1319,vereinigen::V,وحد,sujungti
1320,vereinigen::V,وحد,suvienyti
1321,besuchen::V,زار,lankyti
1322,besuchen::V,زار,aplankyti
1323,treffen::V,قابل,sutikti
1324,treffen::V,قابل,pasitikti
1325,sich versammeln::V,اجتمع,susirinkti
1326,spielen::V,لعب,groti
1327,spielen::V,لعب,žaisti
1328,singen::V,غنى,dainuoti
1329,tanzen::V,رقص,šokti
1330,sich trennen::V,افترق,skirtis
1331,sich trennen::V,افترق,išsiskirti
1332,verlassen::V,ترك,palikti
1333,retten::V,نجى,gelbėti
1334,retten::V,أنقذ,gelbėti
1335,bewachen::V,حرس,sergėti
1336,schützen::V,حمى,ginti
1337,schützen::V,حمى,apginti
1338,verteidigen::V,دافع,ginti
1339,verteidigen::V,دافع,apginti
1340,sich schlagen::V,تضارب,muštis
1341,schießen::V,أطلق,šauti
1342,schießen::V,أطلق,šaudyti
1343,siegen::V,انتصر,nugalėti
1344,ärgern::V,أزعل,pykinti
1345,schlagen::V,ضرب,mušti
1346,schlagen::V,ضرب,smogti
1347,schlagen::V,ضرب,trenkti
1348,treten::V,رفس,mygti
1349,stechen::V,شك,gelti
1350,stechen::V,شك,smeigti
1351,stoßen::V,دفع,stumti
1352,stoßen::V,دفع,pastumti
1353,stehlen::V,سرق,vogti
1354,stören::V,ضايق,trikdyti
1355,belästigen::V,أزعج,apsunkinti
1356,verbergen::V,كتم,slėpti
1357,verbergen::V,كتم,paslėpti
1358,täuschen::V,خدع,klaidinti
1359,betrügen::V,غش,apgauti
1360,töten::V,قتل,žudyti
1361,töten::V,قتل,nužudyti
1362,wohnen::V,سكن,gyventi
1363,arbeiten::V,عمل,dirbti
1364,arbeiten::V,عمل,triūsti
1365,arbeiten::V,اشتغل,dirbti
1366,arbeiten::V,اشتغل,triūsti
1367,sammeln::V,جمع,rinkti
1368,pflücken::V,جنى,skinti
1369,pflücken::V,جنى,raškyti
1370,pflücken::V,قطف,skinti
1371,pflücken::V,قطف,raškyti
1372,jagen::V,صاد,medžioti
1373,fischen::V,اصطاد,žvejoti
1374,fassen::V,قبض,sučiupti
1375,hüten::V,رعى,ganyti
1376,treiben::V,ساق,ginti
1377,anbinden::V,ربط,pririšti
1378,füttern::V,علف,šerti
1379,melken::V,حلب,melžti
1380,hacken::V,فرم,kapoti
1381,gießen::V,سقى,lieti
1382,gießen::V,سقى,laistyti
1383,reifen::V,نضج,nokti
1384,reifen::V,نضج,sirpti
1385,zubereiten::V,حضر,ruošti
1386,zubereiten::V,حضر,gaminti
1387,kochen::V,طبخ,virti
1388,kochen::V,طبخ,virinti
1389,backen::V,خبز,kepti
1390,braten::V,قلى,kepti
1391,braten::V,قلى,kepinti
1392,braten::V,حمر,kepti
1393,braten::V,حمر,kepinti
1394,umrühren::V,قلب,maišyti
1395,umrühren::V,قلب,pamaišyti
1396,stricken::V,حاك,megzti
1397,nähen::V,خاط,siūti
1398,färben::V,صبغ,dažyti
1399,färben::V,صبغ,nudažyti
1400,färben::V,لون,dažyti
1401,färben::V,لون,nudažyti
1402,reinigen::V,نظف,valyti
1403,reinigen::V,نظف,švarinti
1404,waschen::V,غسل,plauti
1405,waschen::V,غسل,mazgoti
1406,waschen::V,غسل,skalbti
1407,abwischen::V,مسح,nušluostyti
1408,spülen::V,شطف,plauti
1409,spülen::V,شطف,skalauti
1410,fegen::V,كنس,šluoti
1411,kehren::V,كنس,šluoti
1412,baden::V,استحم,maudytis
1413,sich waschen::V,اغتسل,praustis
1414,ausziehen::V,خلع,numauti
1415,ausziehen::V,خلع,nuvilkti
1416,anziehen::V,لبس,mauti
1417,anziehen::V,لبس,apsivilkti
1418,sich anziehen::V,اكتسى,rengtis
1419,sich anziehen::V,اكتسى,apsirengti
1420,kämmen::V,مشط,šukuoti
1421,schmücken::V,زين,puošti
1422,schmücken::V,زين,dabinti
1423,schmücken::V,زين,gražinti
1424,sagen::V,قال,tarti
1425,sprechen::V,تكلم,kalbėti
1426,reden::V,تكلم,šnekėti
1427,sich unterhalten::V,تحادث,kalbėtis
1428,sich unterhalten::V,تحادث,šnekučiuotis
1429,fragen::V,سأل,klausti
1430,bitten::V,رجا,prašyti
1431,erzählen::V,حكي,pasakoti
1432,mitteilen::V,بلغ,skelbti
1433,mitteilen::V,بلغ,pranešti
1434,nennen::V,سمى,vadinti
1435,nennen::V,سمى,vardyti
1436,rufen::V,نادى,šaukti
1437,rufen::V,نادى,kviesti
1438,prahlen::V,فشر,girtis
1439,prahlen::V,تفاخر,girtis
1440,übersetzen::V,ترجم,versti
1441,übersetzen::V,ترجم,išversti
1442,denken::V,فكر,galvoti
1443,glauben::V,اعتقد,manyti
1444,glauben::V,اعتقد,tikėti
1445,bemerken::V,لاحظ,pamatyti
1446,bemerken::V,لاحظ,pastebėti
1447,erkennen::V,عرف,pažinti
1448,erkennen::V,عرف,atpažinti
1449,begreifen::V,فهم,suvokti
1450,begreifen::V,أدرك,suvokti
1451,verstehen::V,فهم,suprasti
1452,lernen::V,درس,mokytis
1453,wissen::V,علم,žinoti
1454,sich erinnern an::V,تذكر,prisiminti
1455,vergessen::V,نسي,užmiršti
1456,messen::V,قاس,matuoti
1457,zählen::V,عد,skaičiuoti
1458,zählen::V,أحصى,skaičiuoti
1459,rechnen::V,حسب,skaičiuoti
1460,lesen::V,قرأ,skaityti
1461,malen::V,صور,tapyti
1462,zeichnen::V,رسم,piešti
1463,zeichnen::V,رسم,žymėti
1464,zeichnen::V,رسم,braižyti
1465,schreiben::V,كتب,rašyti
1466,besitzen::V,حاز,turėti
1467,besitzen::V,ملك,turėti
1468,kaufen::V,اشترى,pirkti
1469,verkaufen::V,باع,parduoti
1470,bezahlen::V,دفع,apmokėti
1471,zahlen::V,سدد,mokėti
1472,beherrschen::V,حكم,valdyti
1473,ertragen::V,أطاق,kę̃sti
1474,ertragen::V,أطاق,pakelti
1475,ertragen::V,أطاق,iškę̃sti
1476,ertragen::V,تحمل,kę̃sti
1477,ertragen::V,تحمل,pakelti
1478,ertragen::V,تحمل,iškę̃sti
