,Concept_ID,sl,de
791,klingeln::V,zvončkljáti,klingeln
792,klirren::V,žvenketáti,klirren
793,brausen::V,šuméti,brausen
794,rauschen::V,šuštéti,rauschen
795,rauschen::V,šelestéti,rauschen
796,klingen::V,zvenéti,klingen
797,bellen::V,lájati,bellen
798,heulen::V,zavíjati,heulen
799,blasen::V,píhniti,blasen
800,pfeifen::V,pískati,pfeifen
801,pfeifen::V,žvížgati,pfeifen
802,schreien::V,kričáti,schreien
803,stöhnen::V,stókati,stöhnen
804,zittern::V,drgetáti,zittern
805,leben::V,živéti,leben
806,geboren werden::V,rodíti se,geboren werden
807,atmen::V,díhati,atmen
808,trinken::V,píti,trinken
809,essen::V,jésti,essen
810,schlucken::V,požírati,schlucken
811,müde werden::V,péšati,müde werden
812,müde werden::V,utrúditi se,müde werden
813,einschlafen::V,zaspáti,einschlafen
814,schlafen::V,spáti,schlafen
815,aufwachen::V,zbudíti se,aufwachen
816,aufstehen::V,vstáti,aufstehen
817,sich erholen::V,oddahníti se,sich erholen
818,krank werden::V,oboléti,krank werden
819,krank sein::V,bíti bolán,krank sein
820,schmerzen::V,boléti,schmerzen
821,husten::V,kášljati,husten
822,genesen::V,okrévati,genesen
823,sterben::V,umréti,sterben
824,umkommen::V,pogíniti,umkommen
825,sich bewegen::V,zganíti se,sich bewegen
826,sich rühren::V,premakníti se,sich rühren
827,sich erheben::V,vstájati,sich erheben
828,sich erheben::V,vzdígniti se,sich erheben
829,sich setzen::V,sésti,sich setzen
830,hinfallen::V,pásti dôl,hinfallen
831,laufen::V,hodíti,laufen
832,schreiten::V,stópati,schreiten
833,spazierengehen::V,na sprehòd íti,spazierengehen
834,eilen::V,drvéti,eilen
835,sich beeilen::V,hitéti,sich beeilen
836,sausen::V,dírkati,sausen
837,rennen::V,dírjati,rennen
838,springen::V,skákati,springen
839,klettern::V,plézati,klettern
840,schaukeln::V,kolébati,schaukeln
841,kriechen::V,pláziti se,kriechen
842,schwimmen::V,plávati,schwimmen
843,tauchen::V,potápljati se,tauchen
844,rudern::V,vesláti,rudern
845,fahren::V,vozíti se,fahren
846,fahren::V,peljáti se,fahren
847,fliegen::V,létati,fliegen
848,gehen::V,íti,gehen
849,weggehen::V,odíti,weggehen
850,abfahren::V,odpeljáti se,abfahren
851,anhalten::V,ustáviti se,anhalten
852,hineingehen::V,íti nóter,hineingehen
853,eintreten::V,vstopíti,eintreten
854,kommen::V,príti,kommen
855,ankommen::V,prispéti,ankommen
856,ankommen::V,prihájati,ankommen
857,zurückkommen::V,vrníti se,zurückkommen
858,bleiben::V,ostáti,bleiben
859,warten::V,čákati,warten
860,erwarten::V,pričakováti,erwarten
861,suchen::V,iskáti,suchen
862,finden::V,nájti,finden
863,versuchen::V,poskúšati,versuchen
864,vorbereiten::V,pripráviti,vorbereiten
865,lieben::V,ljubíti,lieben
866,mögen::V,márati,mögen
867,lachen::V,smejáti se,lachen
868,rühren::V,ganíti,rühren
869,weinen::V,jókati,weinen
870,weinen::V,plákati,weinen
871,schimpfen::V,psováti,schimpfen
872,schimpfen::V,zmérjati,schimpfen
873,sich ärgern::V,jezíti se,sich ärgern
874,sich fürchten::V,báti se,sich fürchten
875,fürchten::V,báti se,fürchten
876,fliehen::V,bežáti,fliehen
877,flüchten::V,pobégniti,flüchten
878,sehen::V,vídeti,sehen
879,anschauen::V,oglédati,anschauen
880,ansehen::V,glédati,ansehen
881,hören::V,slíšati,hören
882,zuhören::V,poslúšati,zuhören
883,probieren::V,poskúšati,probieren
884,riechen::V,dúhati,riechen
885,fühlen::V,čutíti,fühlen
886,scheinen::V,zdéti se,scheinen
887,zu sehen sein::V,vídeti se,zu sehen sein
888,vernehmen::V,čúti,vernehmen
889,frieren::V,zébsti,frieren
890,tun::V,délati,tun
891,können::V,môči,können
892,wollen::V,hotéti,wollen
893,anfangen::V,začéti,anfangen
894,beenden::V,dokončáti,beenden
895,aufhören::V,prenéhati,aufhören
896,gelingen::V,uspéti,gelingen
897,gelingen::V,posréčiti se,gelingen
898,geraten::V,obnêsti se,geraten
899,öffnen::V,odpréti,öffnen
900,schließen::V,zapréti,schließen
901,stellen::V,postáviti,stellen
902,setzen::V,posadíti,setzen
903,legen::V,položíti,legen
904,berühren::V,dotíkati se,berühren
905,verbinden::V,obvézati,verbinden
906,bedecken::V,pokríti,bedecken
907,aufhängen::V,obésiti,aufhängen
908,anzünden::V,zažgáti,anzünden
909,aufheben::V,vzdígniti,aufheben
910,zurücklassen::V,zapustíti,zurücklassen
911,verlieren::V,izgubíti,verlieren
912,fallen lassen::V,navréči,fallen lassen
913,machen::V,naredíti,machen
914,machen::V,napráviti,machen
915,herstellen::V,izdélati,herstellen
916,bauen::V,gradíti,bauen
917,reparieren::V,popráviti,reparieren
918,verbessern::V,izbóljšati,verbessern
919,ändern::V,spremeníti,ändern
920,graben::V,kopáti,graben
921,graben::V,grêbsti,graben
922,beugen::V,upogníti,beugen
923,biegen::V,zavíjati,biegen
924,drehen::V,vrtéti,drehen
925,wenden::V,obrníti,wenden
926,umdrehen::V,zasúkati,umdrehen
927,heben::V,dvígati,heben
928,hochheben::V,privzdígniti,hochheben
929,ergreifen::V,zgrábiti,ergreifen
930,halten::V,držáti,halten
931,drücken::V,tiščáti,drücken
932,schieben::V,ríniti,schieben
933,kratzen::V,práskati,kratzen
934,lecken::V,lízati,lecken
935,beißen::V,grísti,beißen
936,abreißen::V,odtŕgati,abreißen
937,abschneiden::V,odrézati,abschneiden
938,binden::V,vézati,binden
939,stecken::V,vtakníti,stecken
940,brechen::V,lomíti,brechen
941,klopfen::V,tólči,klopfen
942,hauen::V,séči,hauen
943,kleben::V,lépiti,kleben
944,reiben::V,tréti,reiben
945,reiben::V,dŕgniti,reiben
946,streichen::V,namázati,streichen
947,schleifen::V,brúsiti,schleifen
948,schneiden::V,rézati,schneiden
949,rütteln::V,strésti,rütteln
950,schütteln::V,majáti,schütteln
951,schwenken::V,obrníti,schwenken
952,schütten::V,sípati,schütten
953,füllen::V,napolníti,füllen
954,einwickeln::V,zavíti,einwickeln
955,tragen::V,nêsti,tragen
956,schleppen::V,vláčiti,schleppen
957,ziehen::V,vléči,ziehen
958,aufbewahren::V,shranjeváti,aufbewahren
959,werfen::V,lúčati,werfen
960,fangen::V,ujéti,fangen
961,packen::V,prijéti,packen
962,verstecken::V,skríti,verstecken
963,teilen::V,razdelíti,teilen
964,schicken::V,pošíljati,schicken
965,bringen::V,prinêsti,bringen
966,hinzufügen::V,pristáviti,hinzufügen
967,bekommen::V,dobíti,bekommen
968,erhalten::V,prejéti,erhalten
969,nehmen::V,vzéti,nehmen
970,wählen::V,izbírati,wählen
971,auswählen::V,izbráti,auswählen
972,bewahren::V,ohraníti,bewahren
973,behindern::V,ovírati,behindern
974,verderben::V,pokváriti,verderben
975,beschädigen::V,poškodováti,beschädigen
976,zerbrechen::V,razlomíti,zerbrechen
977,zerreißen::V,raztŕgati,zerreißen
978,zerstören::V,razrúšiti,zerstören
979,verbrennen::V,sežgáti,verbrennen
980,geben::V,dáti,geben
981,reichen::V,séči,reichen
982,reichen::V,molíti,reichen
983,schenken::V,podáriti,schenken
984,versprechen::V,obljubíti,versprechen
985,wünschen::V,vóščiti,wünschen
986,loben::V,hváliti,loben
987,küssen::V,poljubováti,küssen
988,wiegen::V,zíbati,wiegen
989,zudecken::V,pokríti,zudecken
990,wecken::V,zbudíti,wecken
991,zeigen::V,pokázati,zeigen
992,führen::V,vêsti,führen
993,lehren::V,učíti,lehren
994,unterrichten::V,poučeváti,unterrichten
995,aufziehen::V,vzgojíti,aufziehen
996,leiten::V,uprávljati,leiten
997,antreiben::V,goníti,antreiben
998,lassen::V,povzročíti,lassen
999,einladen::V,povábiti,einladen
1000,vereinigen::V,zdrúžiti,vereinigen
1001,besuchen::V,obiskáti,besuchen
1002,treffen::V,pogodíti,treffen
1003,sich versammeln::V,zbráti se,sich versammeln
1004,spielen::V,igráti se,spielen
1005,singen::V,péti,singen
1006,tanzen::V,plésati,tanzen
1007,sich trennen::V,ločíti se,sich trennen
1008,verlassen::V,zapustíti,verlassen
1009,retten::V,réšiti,retten
1010,bewachen::V,strážiti,bewachen
1011,schützen::V,sčítiti,schützen
1012,verteidigen::V,braníti,verteidigen
1013,sich schlagen::V,têpsti se,sich schlagen
1014,schießen::V,stréljati,schießen
1015,siegen::V,zmágati,siegen
1016,ärgern::V,jezíti,ärgern
1017,ärgern::V,razbúriti,ärgern
1018,schlagen::V,têpsti,schlagen
1019,schlagen::V,udáriti,schlagen
1020,treten::V,teptáti,treten
1021,stechen::V,ubôsti,stechen
1022,stoßen::V,peháti,stoßen
1023,stoßen::V,drégniti,stoßen
1024,stehlen::V,ukrásti,stehlen
1025,stehlen::V,pokrásti,stehlen
1026,stören::V,motíti,stören
1027,belästigen::V,nadlegováti,belästigen
1028,verbergen::V,skríti,verbergen
1029,täuschen::V,slepíti,täuschen
1030,betrügen::V,várati,betrügen
1031,betrügen::V,ogoljufáti,betrügen
1032,töten::V,ubíti,töten
1033,wohnen::V,prebívati,wohnen
1034,arbeiten::V,délati,arbeiten
1035,sammeln::V,zbráti,sammeln
1036,pflücken::V,obráti,pflücken
1037,jagen::V,lovíti,jagen
1038,fischen::V,ribáriti,fischen
1039,fassen::V,zajéti,fassen
1040,hüten::V,pásti,hüten
1041,treiben::V,pogánjati,treiben
1042,anbinden::V,privézati,anbinden
1043,füttern::V,kŕmiti,füttern
1044,melken::V,mólsti,melken
1045,hacken::V,sékati,hacken
1046,gießen::V,ulíti,gießen
1047,reifen::V,zoréti,reifen
1048,zubereiten::V,pripráviti,zubereiten
1049,kochen::V,kúhati,kochen
1050,backen::V,cvréti,backen
1051,braten::V,pêči,braten
1052,umrühren::V,preméšati,umrühren
1053,stricken::V,plêsti,stricken
1054,nähen::V,šívati,nähen
1055,färben::V,bárvati,färben
1056,reinigen::V,očístiti,reinigen
1057,waschen::V,opráti,waschen
1058,abwischen::V,obrísati,abwischen
1059,spülen::V,splakováti,spülen
1060,fegen::V,pométati,fegen
1061,kehren::V,mésti,kehren
1062,baden::V,kópati se,baden
1063,sich waschen::V,umíti se,sich waschen
1064,ausziehen::V,izvléči,ausziehen
1065,anziehen::V,obléči,anziehen
1066,sich anziehen::V,obléči se,sich anziehen
1067,kämmen::V,česáti,kämmen
1068,schmücken::V,okrasíti,schmücken
1069,sagen::V,dejáti,sagen
1070,sprechen::V,govoríti,sprechen
1071,reden::V,rêči,reden
1072,sich unterhalten::V,razgovárjati se,sich unterhalten
1073,fragen::V,vprášati,fragen
1074,bitten::V,prosíti,bitten
1075,erzählen::V,práviti,erzählen
1076,mitteilen::V,naznániti,mitteilen
1077,nennen::V,imenováti,nennen
1078,rufen::V,klícati,rufen
1079,prahlen::V,baháti se,prahlen
1080,übersetzen::V,prevêsti,übersetzen
1081,denken::V,mísliti,denken
1082,glauben::V,verjéti,glauben
1083,bemerken::V,opáziti,bemerken
1084,erkennen::V,spoznáti,erkennen
1085,begreifen::V,pôjmiti,begreifen
1086,verstehen::V,razuméti,verstehen
1087,lernen::V,učíti se,lernen
1088,wissen::V,znáti,wissen
1089,wissen::V,védeti,wissen
1090,sich erinnern an::V,spómniti se,sich erinnern an
1091,vergessen::V,pozábiti,vergessen
1092,messen::V,mériti,messen
1093,zählen::V,štéti,zählen
1094,rechnen::V,račúnati,rechnen
1095,lesen::V,bráti,lesen
1096,lesen::V,čítati,lesen
1097,malen::V,slíkati,malen
1098,zeichnen::V,rísati,zeichnen
1099,schreiben::V,písati,schreiben
1100,besitzen::V,iméti,besitzen
1101,kaufen::V,kupíti,kaufen
1102,verkaufen::V,prodáti,verkaufen
1103,bezahlen::V,pláčati,bezahlen
1104,zahlen::V,plačeváti,zahlen
1105,beherrschen::V,obvládati,beherrschen
1106,ertragen::V,prenêsti,ertragen
1107,Verstand::N,,Verstand
