,Concept_ID,lv,ka
1412,rot::A,гӧрд,წითელი
1413,rot::A,sarkans,წითელი
1414,gelb::A,виж,ყვითელი
1415,gelb::A,dzeltens,ყვითელი
1416,blau::A,лӧз,ლურჯი
1417,blau::A,лӧз,ცისფერი
1418,blau::A,zils,ლურჯი
1419,blau::A,zils,ცისფერი
1420,grün::A,веж,მწვანე
1421,grün::A,турунвиж,მწვანე
1422,grün::A,zaļš,მწვანე
1423,grau::A,руд,რუხი
1424,grau::A,руд,ნაცრისფერი
1425,grau::A,pelēks,რუხი
1426,grau::A,pelēks,ნაცრისფერი
1427,bunt::A,сера,ჭრელი
1428,bunt::A,сера,ფერადი
1429,bunt::A,raibs,ჭრელი
1430,bunt::A,raibs,ფერადი
1431,bunt::A,krāsains,ჭრელი
1432,bunt::A,krāsains,ფერადი
1433,billig::A,донтӧг,იაფი
1434,billig::A,lēts,იაფი
1435,teuer::A,дона,ძვირი
1436,teuer::A,dārgs,ძვირი
1437,wertvoll::A,дона,ღირსიანი
1438,wertvoll::A,vērtīgs,ღირსიანი
1439,blind::A,синтӧм,ბრმა
1440,blind::A,akls,ბრმა
1441,taub::A,пельтӧм,ყრუ
1442,taub::A,kurls,ყრუ
1443,kräftig::A,вынйӧра,ძალავანი
1444,kräftig::A,spēcīgs,ძალავანი
1445,stark::A,ён,ძლიერი
1446,stark::A,ён,ღონიერი
1447,stark::A,вына,ძლიერი
1448,stark::A,вына,ღონიერი
1449,stark::A,stiprs,ძლიერი
1450,stark::A,stiprs,ღონიერი
1451,schwach::A,жеб,სუსტი
1452,schwach::A,vājš,სუსტი
1453,fett::A,госа,სქელი
1454,fett::A,brangs,სქელი
1455,schlank::A,веськыд,გამხდარი
1456,schlank::A,slaids,გამხდარი
1457,hübsch::A,мича,ეშხიანი
1458,hübsch::A,мича,მშვენიერი
1459,hübsch::A,лӧсьыд,ეშხიანი
1460,hübsch::A,лӧсьыд,მშვენიერი
1461,hübsch::A,glīts,ეშხიანი
1462,hübsch::A,glīts,მშვენიერი
1463,böse::A,лёк,ავი
1464,böse::A,лёк,ბოროტი
1465,böse::A,ļauns,ავი
1466,böse::A,ļauns,ბოროტი
1467,böse::A,negants,ავი
1468,böse::A,negants,ბოროტი
1469,dumm::A,йӧй,ბოთე
1470,dumm::A,йӧй,სულელი
1471,dumm::A,вежӧртӧм,ბოთე
1472,dumm::A,вежӧртӧм,სულელი
1473,dumm::A,stulbs,ბოთე
1474,dumm::A,stulbs,სულელი
1475,dumm::A,muļķīgs,ბოთე
1476,dumm::A,muļķīgs,სულელი
1477,faul::A,дыш,ზანტი
1478,faul::A,дыш,ზარმაცი
1479,faul::A,slinks,ზანტი
1480,faul::A,slinks,ზარმაცი
1481,fleißig::A,зільысь,ბეჯითი
1482,fleißig::A,зільысь,მუყაითი
1483,fleißig::A,čakls,ბეჯითი
1484,fleißig::A,čakls,მუყაითი
1485,fleißig::A,cītīgs,ბეჯითი
1486,fleißig::A,cītīgs,მუყაითი
1487,geizig::A,топыд,ძუნწი
1488,geizig::A,skops,ძუნწი
1489,geizig::A,sīksts,ძუნწი
1490,klug::A,юра,ჭკვიანი
1491,klug::A,вежӧра,ჭკვიანი
1492,klug::A,gudrs,ჭკვიანი
1493,geschickt::A,кипода,მარჯვე
1494,geschickt::A,кипода,გაწაფული
1495,geschickt::A,кужысь,მარჯვე
1496,geschickt::A,кужысь,გაწაფული
1497,geschickt::A,manīgs,მარჯვე
1498,geschickt::A,manīgs,გაწაფული
1499,lieb::A,муса,სატრფიალო
1500,lieb::A,мича,სატრფიალო
1501,lieb::A,лӧсьыд,სატრფიალო
1502,lieb::A,mīļš,სატრფიალო
1503,lustig::A,кыпыд,მხიარული
1504,lustig::A,jautrs,მხიარული
1505,sanft::A,мелі,ალერსიანი
1506,sanft::A,мелі,გრძნობიერი
1507,sanft::A,liegs,ალერსიანი
1508,sanft::A,liegs,გრძნობიერი
1509,hungrig::A,тшыг,მშიერი
1510,hungrig::A,izsalcis,მშიერი
1511,krank::A,висьысь,სნეული
1512,krank::A,висьысь,ავადმყოფი
1513,krank::A,slims,სნეული
1514,krank::A,slims,ავადმყოფი
1515,nackt::A,пасьтӧм,ტიტველი
1516,nackt::A,pliks,ტიტველი
1517,traurig::A,гажтӧм,მწუხარე
1518,traurig::A,гажтӧм,სევდიანი
1519,traurig::A,bēdīgs,მწუხარე
1520,traurig::A,bēdīgs,სევდიანი
1521,traurig::A,skumīgs,მწუხარე
1522,traurig::A,skumīgs,სევდიანი
1523,lebendig::A,ловъя,ცოცხალი
1524,lebendig::A,dzīvs,ცოცხალი
1525,gut::A,бур,კარგი
1526,gut::A,labs,კარგი
1527,schlecht::A,лёк,უხეირო
1528,schlecht::A,омӧль,უხეირო
1529,schlecht::A,slikts,უხეირო
1530,richtig::A,инӧд,ნამდვილი
1531,richtig::A,riktīgs,ნამდვილი
1532,schlimm::A,омӧль,ცუდი
1533,schlimm::A,туйтӧм,ცუდი
1534,schlimm::A,nelāgs,ცუდი
1535,schlimm::A,nejauks,ცუდი
1536,wahr::A,абу ылӧг,სწორი
1537,wahr::A,абу ылӧг,ჭეშმარიტი
1538,wahr::A,īsts,სწორი
1539,wahr::A,īsts,ჭეშმარიტი
1540,wahr::A,patiess,სწორი
1541,wahr::A,patiess,ჭეშმარიტი
1542,alt::A,важ,ძველი
1543,alt::A,sens,ძველი
1544,alt::A,vęcs,ძველი
1545,neu::A,выль,ახალი
1546,neu::A,jauns,ახალი
1547,ehemalig::A,вӧвлӧм,ყოფილი
1548,ehemalig::A,bijušais,ყოფილი
1549,alt[Lebewesen]::A,пӧрысь,ბებერი
1550,alt[Lebewesen]::A,vecs,ბებერი
1551,jung::A,том,ნორჩი
1552,jung::A,том,ახალგაზრდა
1553,jung::A,jauns,ნორჩი
1554,jung::A,jauns,ახალგაზრდა
1555,arm::A,гӧль,ღარიბი
1556,arm::A,nabags,ღარიბი
1557,reich::A,озыр,მდიდარი
1558,reich::A,bagāts,მდიდარი
1559,bekannt::A,тӧдса,ცნობილი
1560,bekannt::A,zināms,ცნობილი
1561,bekannt::A,pazīstams,ცნობილი
1562,berühmt::A,нималан,გამოჩენილი
1563,berühmt::A,кывсян,გამოჩენილი
1564,berühmt::A,slavens,გამოჩენილი
1565,fremd::A,йӧз,უცხო
1566,fremd::A,йӧз,გარეშე
1567,fremd::A,svešs,უცხო
1568,fremd::A,svešs,გარეშე
1569,verschieden::A,абу ӧткодь,სხვაგვარი
1570,verschieden::A,разнӧй,სხვაგვარი
1571,verschieden::A,dažāds,სხვაგვარი
1572,nah::A,матыс,ახლო
1573,nah::A,tuvs,ახლო
1574,fern::A,ылі,შორი
1575,fern::A,ылі,შორეული
1576,fern::A,tāls,შორი
1577,fern::A,tāls,შორეული
1578,linker::A,шуйга,მარცხენა
1579,linker::A,kreisais,მარცხენა
1580,rechter::A,веськыд,მარჯვენა
1581,rechter::A,labais,მარჯვენა
1582,anderer::A,мукӧд,სხვა
1583,anderer::A,otrs,სხვა
1584,erster::A,медводдза,პირველი
1585,erster::A,pirmais,პირველი
1586,zweiter::A,мӧд,მეორე
1587,zweiter::A,otrais,მეორე
1588,dritter::A,коймӧд,მესამე
1589,dritter::A,trešais,მესამე
1590,letzter::A,бӧръя,ბოლო
1591,letzter::A,бӧръя,უკანასკნელი
1592,letzter::A,beidzamais,ბოლო
1593,letzter::A,beidzamais,უკანასკნელი
1594,allein::ADV,ӧтка,მარტო
1595,allein::ADV,viens pats,მარტო
1596,auf einmal::ADV,ӧтпырйӧ,ერთდროულად
1597,auf einmal::ADV,reizē,ერთდროულად
1598,zusammen::ADV,тшӧтш,ერთად
1599,zusammen::ADV,kopā,ერთად
1600,zusammen::ADV,vienviet,ერთად
1601,lange::ADV,дыр,დიდხანს
1602,lange::ADV,ilgi,დიდხანს
1603,plötzlich::ADV,друг,მოულოდნელად
1604,plötzlich::ADV,pēkšņi,მოულოდნელად
1605,sofort::ADV,дзик пыр,ახლავე
1606,sofort::ADV,tūlīt,ახლავე
1607,später::ADV,сэсся,მოგვიანებით
1608,später::ADV,vēlāk,მოგვიანებით
1609,jetzt::ADV,ӧні,ახლა
1610,jetzt::ADV,tagad,ახლა
1611,heute::ADV,талун,დღეს
1612,heute::ADV,šodien,დღეს
1613,morgen::ADV,аски,ხვალ
1614,morgen::ADV,rīt,ხვალ
1615,bald::ADV,регыд,მალე
1616,bald::ADV,drīz,მალე
1617,dann::ADV,бӧрын,მერე
1618,dann::ADV,бӧрти,მერე
1619,dann::ADV,tad,მერე
1620,gestern::ADV,тӧнлун,გუშინ
1621,gestern::ADV,vakar,გუშინ
1622,einst::ADV,ӧтчыд,ოდესღაც
1623,einst::ADV,ӧтпыр,ოდესღაც
1624,einst::ADV,citreiz,ოდესღაც
1625,damals::ADV,сэки,მაშინ
1626,damals::ADV,toreiz,მაშინ
1627,danach::ADV,сэсся,მერმე
1628,danach::ADV,сэсся,შემდეგ
1629,danach::ADV,pēc tam,მერმე
1630,danach::ADV,pēc tam,შემდეგ
1631,vorher::ADV,войдӧр,ადრე
1632,vorher::ADV,войдӧр,წინათ
1633,vorher::ADV,iepriekš,ადრე
1634,vorher::ADV,iepriekš,წინათ
1635,vorher::ADV,pirms tam,ადრე
1636,vorher::ADV,pirms tam,წინათ
1637,zuerst::ADV,войдӧр,ჯერ
1638,zuerst::ADV,vis'pirms,ჯერ
1639,einmal::ADV,ӧтчыдысь,ერთხელ
1640,einmal::ADV,reiz,ერთხელ
1641,einmal::ADV,vienreiz,ერთხელ
1642,manchmal::ADV,корсюрӧ,ხან
1643,manchmal::ADV,корсюрӧ,ზოგჯერ
1644,manchmal::ADV,dažkārt,ხან
1645,manchmal::ADV,dažkārt,ზოგჯერ
1646,oft::ADV,тшӧкыда,ხშირად
1647,oft::ADV,bieži,ხშირად
1648,immer::ADV,век,მუდამ
1649,immer::ADV,век,ყოველთვის
1650,immer::ADV,allaž,მუდამ
1651,immer::ADV,allaž,ყოველთვის
1652,immer::ADV,vien'mēr,მუდამ
1653,immer::ADV,vien'mēr,ყოველთვის
1654,niemals::ADV,оз некор,არასდროს
1655,niemals::ADV,nemūžam,არასდროს
1656,hier::ADV,со,აქ
1657,hier::ADV,тонӧ,აქ
1658,hier::ADV,te,აქ
1659,hier::ADV,šeit,აქ
1660,hierhin::ADV,татчӧ,აქეთ
1661,hierhin::ADV,талань,აქეთ
1662,hierhin::ADV,šurp,აქეთ
1663,hierhin::ADV,uz šejieni,აქეთ
1664,von hier::ADV,тасянь,აქედან
1665,von hier::ADV,no šejienes,აქედან
1666,dort::ADV,сэні,იქ
1667,dort::ADV,tur,იქ
1668,dorthin::ADV,сэтчӧ,იქით
1669,dorthin::ADV,turp,იქით
1670,dorthin::ADV,uz turieni,იქით
1671,geradeaus::ADV,веськыда,პირდაპირ
1672,geradeaus::ADV,taisni uz priekšu,პირდაპირ
1673,vorwärts::ADV,водзӧ,წინ
1674,vorwärts::ADV,uz priekšu,წინ
1675,rückwärts::ADV,бӧрӧ,უკან
1676,rückwärts::ADV,atmuguriski,უკან
1677,zurück::ADV,бӧр,უკანვე
1678,zurück::ADV,atpakāļ,უკანვე
1679,unten::ADV,улын,დაბლა
1680,unten::ADV,улын,ქვევით
1681,unten::ADV,уліын,დაბლა
1682,unten::ADV,уліын,ქვევით
1683,unten::ADV,lejā,დაბლა
1684,unten::ADV,lejā,ქვევით
1685,unten::ADV,apakšā,დაბლა
1686,unten::ADV,apakšā,ქვევით
1687,hinab::ADV,улӧ,ძირს
1688,hinab::ADV,увлан,ძირს
1689,hinab::ADV,uz leju,ძირს
1690,oben::ADV,вылын,ზემოთ
1691,oben::ADV,выліын,ზემოთ
1692,oben::ADV,virsū,ზემოთ
1693,hinauf::ADV,выліӧ,ზევით
1694,hinauf::ADV,augšā,ზევით
1695,hinauf::ADV,uz augšu,ზევით
1696,überall::ADV,быдлаын,ყველგან
1697,überall::ADV,visur,ყველგან
1698,nicht::ADV,oз,არ
1699,nicht::ADV,ne,არ
1700,ein wenig::ADV,неуна,ცოტა
1701,ein wenig::ADV,drusku,ცოტა
1702,kaum::ADV,мырдэм,ძლივს
1703,kaum::ADV,diezin vai,ძლივს
1704,sehr::ADV,зэв,მეტად
1705,sehr::ADV,зэв,ძალიან
1706,sehr::ADV,ļoti,მეტად
1707,sehr::ADV,ļoti,ძალიან
1708,sehr::ADV,gaužām,მეტად
1709,sehr::ADV,gaužām,ძალიან
1710,so::ADV,тадз,ისე
1711,so::ADV,сідз,ისე
1712,so::ADV,tā,ისე
1713,so::ADV,tik,ისე
1714,noch::ADV,на,ჯერ
1715,noch::ADV,нӧшта,ჯერ
1716,noch::ADV,vēl,ჯერ
1717,nur::ADV,куш,მხოლოდ
1718,nur::ADV,сӧмын,მხოლოდ
1719,nur::ADV,vien,მხოლოდ
1720,nur::ADV,tikai,მხოლოდ
1721,schon::ADV,нин,უკვე
1722,schon::ADV,jau,უკვე
1723,wieder::ADV,бара,ისევ
1724,wieder::ADV,бара,კიდევ
1725,wieder::ADV,atkal,ისევ
1726,wieder::ADV,atkal,კიდევ
1727,vergebens::ADV,весьшӧрӧ,ამაოდ
1728,vergebens::ADV,весьшӧрӧ,ტყუილად
1729,vergebens::ADV,velti,ამაოდ
1730,vergebens::ADV,velti,ტყუილად
1731,vor::PRP,водзын,წინ
1732,vor::PRP,priekš,წინ
1733,hinter::PRP,бӧрнын,უკან
1734,hinter::PRP,бӧрнын,მიღმა
1735,hinter::PRP,aiz,უკან
1736,hinter::PRP,aiz,მიღმა
1737,unter::PRP,улын,ქვეშ
1738,unter::PRP,улын,ქვევით
1739,unter::PRP,zem,ქვეშ
1740,unter::PRP,zem,ქვევით
1741,durch::PRP,пыр,გავლით
1742,durch::PRP,пырыс,გავლით
1743,durch::PRP,caur,გავლით
1744,durch::PRP,cauri,გავლით
1745,neben::PRP,бердын,გვერდით
1746,neben::PRP,līdzās,გვერდით
1747,zwischen::PRP,костын,შუა
1748,zwischen::PRP,костын,შორის
1749,zwischen::PRP,starp,შუა
1750,zwischen::PRP,starp,შორის
1751,wegen::PRP,вӧсна,გამო
1752,wegen::PRP,вӧсна,შედეგად
1753,wegen::PRP,pēc,გამო
1754,wegen::PRP,pēc,შედეგად
1755,dies::PRN,тайӧ,ეს
1756,dies::PRN,šis,ეს
1757,das::PRN,ciйö,ეგ
1758,das::PRN,tas,ეგ
1759,alles::PRN,став,ყველაფერი
1760,alles::PRN,viss,ყველაფერი
1761,ich::PRN,ме,მე
1762,ich::PRN,es,მე
1763,du::PRN,тэ,შენ
1764,du::PRN,tu,შენ
1765,er::PRN,сійӧ,ის
1766,er::PRN,сійӧ,იგი
1767,er::PRN,viņš,ის
1768,er::PRN,viņš,იგი
1769,wir::PRN,ми,ჩვენ
1770,wir::PRN,mēs,ჩვენ
1771,ihr::PRN,тi,თქვენ
1772,ihr::PRN,jūs,თქვენ
1773,sie::PRN,найö,ისინი
1774,sie::PRN,viņi,ისინი
1775,sie::PRN,viņas,ისინი
1776,was::FPRN,мый,რა
1777,was::FPRN,kas,რა
1778,wer::FPRN,код,ვინ
1779,wer::FPRN,kas,ვინ
1780,wo::FADV,кыті,სად
1781,wo::FADV,kur,სად
1782,wohin::FADV,кытчӧ,საით
1783,wohin::FADV,kurp,საით
1784,wohin::FADV,uz kurieni,საით
1785,wie::FADV,кыдзи,როგორ
1786,wie::FADV,kā,როგორ
1787,warum::FADV,мыйла,რაზე
1788,warum::FADV,мыйла,რატომ
1789,warum::FADV,kāpēc,რაზე
1790,warum::FADV,kāpēc,რატომ
1791,wieviel::FNUM,кымын,რამდენი
1792,wieviel::FNUM,cik,რამდენი
1793,eins::NUM,ӧтик,ერთი
1794,eins::NUM,viens,ერთი
1795,zwei::NUM,кык,ორი
1796,zwei::NUM,divi,ორი
1797,drei::NUM,куим,სამი
1798,drei::NUM,trīs,სამი
1799,vier::NUM,нель,ოთხი
1800,vier::NUM,četri,ოთხი
1801,fünf::NUM,вит,ხუთი
1802,fünf::NUM,pieci,ხუთი
1803,sechs::NUM,квайт,ექვსი
1804,sechs::NUM,seši,ექვსი
1805,sieben::NUM,сизим,შვიდი
1806,sieben::NUM,septiņi,შვიდი
1807,acht::NUM,кӧкъямыс,რვა
1808,acht::NUM,astoņi,რვა
1809,neun::NUM,ӧкмыс,ცხრა
1810,neun::NUM,deviņi,ცხრა
1811,zehn::NUM,дас,ათი
1812,zehn::NUM,desmit,ათი
1813,elf::NUM,дас ӧтик,თერთმეტი
1814,elf::NUM,vienpadsmit,თერთმეტი
1815,zwölf::NUM,дас кык,თორმეტი
1816,zwölf::NUM,divpadsmit,თორმეტი
1817,zwanzig::NUM,кызь,ოცი
1818,zwanzig::NUM,divdesmit,ოცი
1819,dreißig::NUM,комын,ოცდაათი
1820,dreißig::NUM,trīsdesmit,ოცდაათი
1821,vierzig::NUM,нелямын,ორმოცი
1822,vierzig::NUM,četrdesmit,ორმოცი
1823,fünfzig::NUM,ветымын,ორმოცდაათი
1824,fünfzig::NUM,piecdesmit,ორმოცდაათი
1825,sechzig::NUM,квайтымын,სამოცი
1826,sechzig::NUM,sešdesmit,სამოცი
1827,siebzig::NUM,сизимдас,სამოცდაათი
1828,siebzig::NUM,septiņdesmit,სამოცდაათი
1829,achtzig::NUM,кӧкъямысдас,ოთხმოცი
1830,achtzig::NUM,astoņdesmit,ოთხმოცი
1831,neunzig::NUM,ӧкмысдас,ოთხმოცდაათი
1832,neunzig::NUM,deviņdesmit,ოთხმოცდაათი
1833,hundert::NUM,сё,ასი
1834,hundert::NUM,simt,ასი
1835,tausend::NUM,сюрс,ათასი
1836,tausend::NUM,tūkstoš,ათასი
1837,und::CNJ,и,და
1838,und::CNJ,un,და
1839,oder::CNJ,либӧ,ან
1840,oder::CNJ,jeb,ან
1841,stehen::V,сулавны,დგას
1842,stehen::V,stāvēt,დგას
1843,sitzen::V,пукавны,ზის
1844,sitzen::V,sēdēt,ზის
1845,liegen::V,куйлыны,აწევს
1846,liegen::V,gulēt,აწევს
1847,hängen::V,ӧшавны,კიდია
1848,hängen::V,karāties,კიდია
1849,werden::V,лоны,გახდება
1850,werden::V,tapt,გახდება
1851,passieren::V,лоны,მოხდება
1852,passieren::V,notikt,მოხდება
1853,beginnen::V,кутчысьны,იწყება
1854,beginnen::V,кутны,იწყება
1855,beginnen::V,sākties,იწყება
1856,enden::V,помасьны,გათავდება
1857,enden::V,beigties,გათავდება
1858,wechseln::V,вежсьыны,იცვლება
1859,wechseln::V,mainīties,იცვლება
1860,aufgehen[Sonne]::V,петны,ამოდის
1861,aufgehen[Sonne]::V,lēkt,ამოდის
1862,aufgehen[Sonne]::V,uzlēkt,ამოდის
1863,untergehen[Sonne]::V,пуксьыны,ჩადის
1864,untergehen[Sonne]::V,noiet,ჩადის
1865,untergehen[Sonne]::V,rietēt,ჩადის
1866,scheinen[Sonne]::V,югъявны,ანათებს
1867,scheinen[Sonne]::V,югвидзны,ანათებს
1868,scheinen[Sonne]::V,spīdēt,ანათებს
1869,donnern::V,гымавны,ქუხს
1870,donnern::V,dārdēt,ქუხს
1871,wehen::V,пӧльтны,ქრის
1872,wehen::V,пӧльтны,დაუბერავს
1873,wehen::V,pūst,ქრის
1874,wehen::V,pūst,დაუბერავს
1875,strömen::V,киссьыны,იღვრება
1876,strömen::V,līt,იღვრება
1877,strömen::V,plūst,იღვრება
1878,fließen::V,визувтны,დის
1879,fließen::V,визувтны,მიედინება
1880,fließen::V,tecēt,დის
1881,fließen::V,tecēt,მიედინება
1882,sich drehen::V,бергавны,ტრიალებს
1883,sich drehen::V,grozīties,ტრიალებს
1884,schwanken::V,легны,ირხევა
1885,schwanken::V,лайкъявны,ირხევა
1886,schwanken::V,līgoties,ირხევა
1887,schwanken::V,grīļoties,ირხევა
1888,schwingen::V,лайкъявны,ირხევა
1889,schwingen::V,люллявны,ირხევა
1890,schwingen::V,vēzēties,ირხევა
1891,fallen::V,усьны,დავარდება
1892,fallen::V,krist,დავარდება
1893,brennen::V,сотчыны,იწვის
1894,brennen::V,degt,იწვის
1895,rauchen::V,тшынӧдны,ბოლავს
1896,rauchen::V,тшынӧдны,აბოლებს
1897,rauchen::V,dūmot,ბოლავს
1898,rauchen::V,dūmot,აბოლებს
1899,regnen::V,зэрны,წვიმს
1900,regnen::V,līt,წვიმს
1901,gefrieren::V,кынмыны,იყინება
1902,gefrieren::V,sasalt,იყინება
1903,tauen::V,сывны,დნება
1904,tauen::V,kust,დნება
1905,schmelzen::V,сывны,დნება
1906,schmelzen::V,kust,დნება
1907,schmelzen::V,nokust,დნება
1908,trocknen::V,косьмыны,გაშრება
1909,trocknen::V,žūt,გაშრება
1910,trocknen::V,kaltēties,გაშრება
1911,sieden::V,пуны,დუღს
1912,sieden::V,virt,დუღს
1913,sieden::V,vārīties,დუღს
1914,faulen::V,сісьмыны,ლპება
1915,faulen::V,pūt,ლპება
1916,faulen::V,trudēt,ლპება
1917,verfaulen::V,сісьмыны,ლპება
1918,verfaulen::V,sapūt,ლპება
1919,verfaulen::V,satrūdēt,ლპება
1920,reißen::V,орны,დაიხევა
1921,reißen::V,plīst,დაიხევა
1922,reißen::V,satrūkt,დაიხევა
1923,versinken::V,вӧйны,ეფლობა
1924,versinken::V,вӧйны,ჩაიძირება
1925,versinken::V,grimt,ეფლობა
1926,versinken::V,grimt,ჩაიძირება
1927,versinken::V,nogrimt,ეფლობა
1928,versinken::V,nogrimt,ჩაიძირება
1929,vergehen::V,кольны,გადის
1930,vergehen::V,ордйыны,გადის
1931,vergehen::V,paiet,გადის
1932,erscheinen::V,петкӧдчыны,გამოჩნდება
1933,erscheinen::V,parādīties,გამოჩნდება
1934,verschwinden::V,бырны,გააქრება
1935,verschwinden::V,бырны,დაიკარგება
1936,verschwinden::V,nozust,გააქრება
1937,verschwinden::V,nozust,დაიკარგება
1938,sinken::V,вӧйны,დაიწევს
1939,sinken::V,kristies,დაიწევს
1940,abnehmen::V,чинны,შემცირდება
1941,abnehmen::V,noplakt,შემცირდება
1942,abnehmen::V,mazināties,შემცირდება
1943,zunehmen::V,содны,გასუქდება
1944,zunehmen::V,ыдждыны,გასუქდება
1945,zunehmen::V,pieaugt,გასუქდება
1946,zunehmen::V,pieņemties,გასუქდება
1947,steigen::V,лыбны,მოიმატებს
1948,steigen::V,kāpt,მოიმატებს
1949,wachsen::V,быдмыны,იზრდება
1950,wachsen::V,быдмыны,მრავლდება
1951,wachsen::V,augt,იზრდება
1952,wachsen::V,augt,მრავლდება
1953,glänzen::V,югъявны,ბრწყინავს
1954,glänzen::V,дзирдавны,ბრწყინავს
1955,glänzen::V,zaigot,ბრწყინავს
1956,glänzen::V,laistīties,ბრწყინავს
1957,funkeln::V,югъявны,კაშკაშებს
1958,funkeln::V,дзирдавны,კაშკაშებს
1959,funkeln::V,mirdzēt,კაშკაშებს
1960,funkeln::V,dzirkstēt,კაშკაშებს
1961,lärmen::V,жувгыны,ხმაურობს
1962,lärmen::V,ыугыны,ხმაურობს
1963,lärmen::V,шумитны,ხმაურობს
1964,lärmen::V,ālēties,ხმაურობს
1965,lärmen::V,trokšņot,ხმაურობს
1966,läuten::V,жургыны,დარეკავს
1967,läuten::V,zvanīt,დარეკავს
1968,klingeln::V,звӧнитны,დარეკავს
1969,klingeln::V,zvanīt,დარეკავს
1970,klirren::V,гольскöдчыны,დააწკარუნებს
1971,klirren::V,tinkšķēt,დააწკარუნებს
1972,klirren::V,džinkstēt,დააწკარუნებს
1973,brausen::V,буавны,ბობოქრობს
1974,brausen::V,krākt,ბობოქრობს
1975,brausen::V,brāzmot,ბობოქრობს
1976,rauschen::V,кышакывны,შრიალებს
1977,rauschen::V,šalkt,შრიალებს
1978,klingen::V,шыавны,ხმას გამოსცემს
1979,klingen::V,юргыны,ხმას გამოსცემს
1980,klingen::V,skanēt,ხმას გამოსცემს
1981,klingen::V,izklausīties,ხმას გამოსცემს
1982,bellen::V,увтны,უყეფს
1983,bellen::V,riet,უყეფს
1984,heulen::V,омлявны,ღმუის
1985,heulen::V,вурзавны,ღმუის
1986,heulen::V,kaukt,ღმუის
1987,heulen::V,gaudot,ღმუის
1988,blasen::V,пӧльтны,დაუბერავს
1989,blasen::V,pūst,დაუბერავს
1990,pfeifen::V,шутьлявны,უსტვენს
1991,pfeifen::V,svilpt,უსტვენს
1992,pfeifen::V,svilpot,უსტვენს
1993,schreien::V,горзыны,ყვირის
1994,schreien::V,brēkt,ყვირის
1995,schreien::V,kliegt,ყვირის
1996,stöhnen::V,ымзыны,კვნესის
1997,stöhnen::V,vaidēt,კვნესის
1998,zittern::V,тіравны,აძაგძაგებს
1999,zittern::V,drebēt,აძაგძაგებს
2000,leben::V,овны,ცოცხლობს
2001,leben::V,dzīvot,ცოცხლობს
2002,geboren werden::V,чужны,იშვება
2003,geboren werden::V,чужны,იბადება
2004,geboren werden::V,dzimt,იშვება
2005,geboren werden::V,dzimt,იბადება
2006,atmen::V,кашкыны,სუნთქავს
2007,atmen::V,пошиктыны,სუნთქავს
2008,atmen::V,elpot,სუნთქავს
2009,trinken::V,юны,სვამს
2010,trinken::V,юны,დალევს
2011,trinken::V,dzert,სვამს
2012,trinken::V,dzert,დალევს
2013,essen::V,сёйны,შეჭამს
2014,essen::V,ēst,შეჭამს
2015,schlucken::V,ньылавны,ყლაპავს
2016,schlucken::V,rīt,ყლაპავს
2017,müde werden::V,мудзны,დაიქანცება
2018,müde werden::V,nokust,დაიქანცება
2019,einschlafen::V,ланьтны,დაიძინებს
2020,einschlafen::V,унмовсьны,დაიძინებს
2021,einschlafen::V,iemigt,დაიძინებს
2022,einschlafen::V,aizmigt,დაიძინებს
2023,schlafen::V,узьны,სძინავს
2024,schlafen::V,gulēt,სძინავს
2025,aufwachen::V,садьмыны,გაიღვიძებს
2026,aufwachen::V,mosties,გაიღვიძებს
2027,aufstehen::V,чеччыны,ადგება
2028,aufstehen::V,celties,ადგება
2029,sich erholen::V,шойччыны,დაისვენებს
2030,sich erholen::V,atžirgt,დაისვენებს
2031,sich erholen::V,atpūsties,დაისვენებს
2032,krank werden::V,висьмыны,ავად გახდება
2033,krank werden::V,sasirgt,ავად გახდება
2034,krank sein::V,висьны,ავადმყოფობს
2035,krank sein::V,slimot,ავადმყოფობს
2036,schmerzen::V,висьны,სტკივა
2037,schmerzen::V,sāpēt,სტკივა
2038,schmerzen::V,smelgt,სტკივა
2039,husten::V,кызны,ახველებს
2040,husten::V,klepot,ახველებს
2041,genesen::V,бурдны,მორჩება
2042,genesen::V,veseļoties,მორჩება
2043,sterben::V,кувны,კვდება
2044,sterben::V,mirt,კვდება
2045,sterben::V,nomirt,კვდება
2046,umkommen::V,кувны,დაიღუპება
2047,umkommen::V,apsprāgt,დაიღუპება
2048,umkommen::V,aiziet bojā,დაიღუპება
2049,sich bewegen::V,вӧрзьыны,იძვრის
2050,sich bewegen::V,вӧрзьыны,მოძრაობს
2051,sich bewegen::V,virzīties,იძვრის
2052,sich bewegen::V,virzīties,მოძრაობს
2053,sich rühren::V,вӧрны,გაინძრევა
2054,sich rühren::V,вӧрӧдчыны,გაინძრევა
2055,sich rühren::V,sagrozīties,გაინძრევა
2056,sich erheben::V,сувтны,ადგება
2057,sich erheben::V,piecelties,ადგება
2058,sich setzen::V,пуксьыны,დაჯდება
2059,sich setzen::V,sēsties,დაჯდება
2060,hinfallen::V,усьны,დაეცემა
2061,hinfallen::V,sabirt,დაეცემა
2062,hinfallen::V,pakrist,დაეცემა
2063,laufen::V,мyнны,დადის
2064,laufen::V,iet,დადის
2065,laufen::V,skraidīt,დადის
2066,schreiten::V,восьлавны,აბიჯებს
2067,schreiten::V,soļot,აბიჯებს
2068,spazierengehen::V,гуляйтны,დასეირნობს
