,Concept_ID,sah,fr
790,zuerst::ADV,маҥнай,premièrement
791,einmal::ADV,биирдэ,une fois
792,manchmal::ADV,арыт,parfois
793,manchmal::ADV,арыт,quelquefois
794,oft::ADV,чаастатык,souvent
795,immer::ADV,мэлдьи,toujours
796,niemals::ADV,хаһан да,ne ... jamais
797,hier::ADV,маныаха,ici
798,hierhin::ADV,бэттэх,par ici
799,von hier::ADV,мантан,d'ici
800,dort::ADV,онно,là
801,dort::ADV,онно,là-bas
802,dorthin::ADV,онно,y
803,dorthin::ADV,онно,par là
804,geradeaus::ADV,быһа,tout droit
805,geradeaus::ADV,быһаччы,tout droit
806,vorwärts::ADV,инники,en avant
807,rückwärts::ADV,төттөру,en arrière
808,zurück::ADV,төттөрү,de retour
809,unten::ADV,аллара,en bas
810,unten::ADV,аллара,au-dessous
811,hinab::ADV,аллара,en bas
812,hinab::ADV,аллара,vers le bas
813,oben::ADV,үөһэ,dessus
814,oben::ADV,үөһэ,en haut
815,hinauf::ADV,өрө,en haut
816,hinauf::ADV,өрө,vers le haut
817,hinauf::ADV,үөһэ,en haut
818,hinauf::ADV,үөһэ,vers le haut
819,überall::ADV,бэйдиэ,partout
820,nicht::ADV,буолбатах,ne ... pas
821,ein wenig::ADV,кыратык,un peu
822,kaum::ADV,нэһиилэ,à peine
823,sehr::ADV,бэрт,très
824,sehr::ADV,наһаа,très
825,so::ADV,оччо,si
826,so::ADV,оччо,ainsi
827,so::ADV,оннук,si
828,so::ADV,оннук,ainsi
829,noch::ADV,өссө,encore
830,nur::ADV,эрэ,seulement
831,nur::ADV,эрэ,ne ... que
832,nur::ADV,сыччах,seulement
833,nur::ADV,сыччах,ne ... que
834,schon::ADV,бэлиэр,déjà
835,wieder::ADV,эмиэ,de nouveau
836,vergebens::ADV,таак,en vain
837,vor::PRP,иннигэр,devant
838,hinter::PRP,кэлин,derrière
839,unter::PRP,-ҕа,sous
840,unter::PRP,-ҕа,au-dessous de
841,unter::PRP,оһох түгэҕэ,sous
842,unter::PRP,оһох түгэҕэ,au-dessous de
843,durch::PRP,курдары,par
844,durch::PRP,курдары,à travers
845,neben::PRP,аттыгар,à côté de
846,zwischen::PRP,ыккардынан,entre
847,wegen::PRP,уҥуортан,à cause de
848,dies::PRN,ити,ceci
849,dies::PRN,бу,ceci
850,das::PRN,били,ce
851,das::PRN,били,cela
852,alles::PRN,барыта,tout
853,ich::PRN,мин,je
854,ich::PRN,мин,moi
855,du::PRN,эн,tu
856,du::PRN,эн,toi
857,er::PRN,кнни,il
858,er::PRN,кнни,lui
859,wir::PRN,биһиги,nous
860,ihr::PRN,эһиги,vous
861,sie::PRN,кинилэр,ils
862,sie::PRN,кинилэр,elles
863,was::FPRN,туох,que
864,was::FPRN,туох,quoi
865,wer::FPRN,ким,qui
866,wo::FADV,ханна,où
867,wohin::FADV,ханна,où
868,wie::FADV,хайдах,comment
869,warum::FADV,тоҕо,pourquoi
870,wieviel::FNUM,төһө,combien
871,eins::NUM,биир,un
872,zwei::NUM,икки,deux
873,drei::NUM,үс,trois
874,vier::NUM,түөрт,quatre
875,fünf::NUM,биэс,cinq
876,sechs::NUM,алта,six
877,sieben::NUM,сэттэ,sept
878,acht::NUM,аҕыс,huit
879,neun::NUM,тоҕус,neuf
880,zehn::NUM,уон,dix
881,elf::NUM,уон биир,onze
882,zwölf::NUM,уон икки,douze
883,zwanzig::NUM,сүүрбэ,vingt
884,dreißig::NUM,отут,trente
885,vierzig::NUM,түөрт уон,quarante
886,fünfzig::NUM,биэс уон,cinquante
887,sechzig::NUM,алта уон,soixante
888,siebzig::NUM,сэттэ уон,soixante-dix
889,achtzig::NUM,аҕыс уон,quatre-vingt
890,neunzig::NUM,тоҕус уонус,quatre-vingt-dix
891,hundert::NUM,сүүс,cent
892,tausend::NUM,тыһыынча,mille
893,und::CNJ,да,et
894,und::CNJ,уонна,et
895,und::CNJ,итиэннэ,et
896,oder::CNJ,эбэтэр,ou
897,stehen::V,тур,être debout
898,sitzen::V,олор,être assis
899,liegen::V,сыт,être couché
900,hängen::V,санньылый,pendre
901,werden::V,буол,devenir
902,passieren::V,буол,se passer
903,beginnen::V,саҕалан,commencer
904,enden::V,бүт,finir
905,enden::V,бүт,se terminer
906,wechseln::V,уларый,changer
907,wechseln::V,уларый,alterner
908,aufgehen[Sonne]::V,ой,se lever
909,untergehen[Sonne]::V,киир,se coucher
910,scheinen[Sonne]::V,сырдат,briller
911,donnern::V,эт,tonner
912,wehen::V,үр,souffler
913,strömen::V,кутулун,affluer
914,fließen::V,сүүр,couler
915,sich drehen::V,эргий,tourner
916,schwanken::V,биэтэҥнээ,osciller
917,schwanken::V,биэтэҥнээ,chanceler
918,schwingen::V,эйэҥнээ,vibrer
919,schwingen::V,эйэҥнээ,osciller
920,fallen::V,оҕут,tomber
921,brennen::V,умай,brûler
922,brennen::V,умай,flamber
923,rauchen::V,буруолаа,fumer
924,regnen::V,самыырдаа,pleuvoir
925,gefrieren::V,тоҥ,geler
926,tauen::V,ир,dégeler
927,schmelzen::V,уулун,fondre
928,trocknen::V,куур,sécher
929,sieden::V,оргуй,bouillir
930,faulen::V,сытый,pourrir
931,faulen::V,сытый,se putréfier
932,verfaulen::V,сытыйан_хаал,pourrir
933,reißen::V,хайыт,rompre
934,reißen::V,хайыт,se déchirer
935,reißen::V,быһытталан,rompre
936,reißen::V,быһытталан,se déchirer
937,versinken::V,тимир,s'enfoncer
938,versinken::V,батылын,s'enfoncer
939,vergehen::V,дьай,passer
940,erscheinen::V,көһүн,apparaître
941,verschwinden::V,сүт,disparaître
942,sinken::V,намтаа,descendre
943,sinken::V,намтаа,s'abaisser
944,abnehmen::V,аччаа,diminuer
945,zunehmen::V,элбээ,augmenter
946,steigen::V,үрдээ,monter
947,wachsen::V,үүн,croître
948,glänzen::V,кылбай,briller
949,funkeln::V,күлүмнээ,étinceler
950,funkeln::V,күлүмүрдээ,étinceler
951,lärmen::V,тыаһаа,faire du bruit
952,läuten::V,собуоннаа,sonner
953,klingeln::V,линкинээ,sonner
954,klirren::V,айгырат,cliqueter
955,brausen::V,сирилээ,mugir
956,rauschen::V,суугунаа,bruire
957,klingen::V,доргуй,sonner
958,bellen::V,үр,aboyer
959,heulen::V,улуй,hurler
960,blasen::V,үр,souffler
961,pfeifen::V,иһиир,siffler
962,schreien::V,кылан,crier
963,schreien::V,хаһыытаа,crier
964,stöhnen::V,ынчыктаа,gémir
965,zittern::V,титирээ,trembler
966,zittern::V,дьигиһий,trembler
967,leben::V,олор,vivre
968,geboren werden::V,төрөө,naître
969,atmen::V,тыын,respirer
970,trinken::V,ис,boire
971,essen::V,аһаа,manger
972,schlucken::V,ыйыһын,avaler
973,müde werden::V,сылай,se lasser
974,müde werden::V,сылай,se fatiguer
975,einschlafen::V,утуйан хаал,s'endormir
976,schlafen::V,утуй,dormir
977,schlafen::V,утуйа сыт,dormir
978,aufwachen::V,уһугун,se réveiller
979,aufstehen::V,тур,se lever
980,sich erholen::V,сынньан,se reposer
981,sich erholen::V,сынньан,se détendre
982,krank werden::V,ыарый,tomber malade
983,krank sein::V,ыарый,être malade
984,krank sein::V,ыарыт,être malade
985,schmerzen::V,ыарыт,faire mal
986,husten::V,сөтөлүн,tousser
987,genesen::V,көн,guérir
988,genesen::V,көн,se remettre
989,sterben::V,өл,mourir
990,umkommen::V,өл,périr
991,umkommen::V,оҕут,périr
992,sich bewegen::V,хамсаа,bouger
993,sich rühren::V,хамсаа,broncher
994,sich erheben::V,тур,se lever
995,sich setzen::V,олор,s'asseoir
996,hinfallen::V,оҕут,tomber
997,laufen::V,хаам,marcher
998,laufen::V,хаам,aller à pied
999,schreiten::V,атыллаа,marcher
1000,spazierengehen::V,дьаарбай,se promener
1001,eilen::V,тиэтэй,courir
1002,sich beeilen::V,ыксаа,se hâter
1003,sich beeilen::V,ыксаа,se dépêcher
1004,sausen::V,элээр,filer
1005,rennen::V,сүүрэкэлээ,courir
1006,springen::V,ой,sauter
1007,springen::V,ыстан,sauter
1008,klettern::V,ытын,grimper
1009,schaukeln::V,эйэҥнээ,se balancer
1010,schaukeln::V,биэрэҥнээ,se balancer
1011,kriechen::V,сыыл,ramper
1012,schwimmen::V,уһун,nager
1013,schwimmen::V,харбаа,nager
1014,tauchen::V,умус,plonger
1015,rudern::V,эрт,ramer
1016,fahren::V,айаннаа,aller
1017,fahren::V,айаннаа,rouler
1018,fliegen::V,көт,voler
1019,gehen::V,бар,aller
1020,weggehen::V,бар,s'en aller
1021,abfahren::V,бар,partir
1022,anhalten::V,тохтоо,s'arrêter
1023,hineingehen::V,киир,entrer
1024,eintreten::V,киир,entrer
1025,kommen::V,кэл,venir
1026,ankommen::V,кэл,arriver
1027,ankommen::V,тиий,arriver
1028,zurückkommen::V,төнүн,revenir
1029,bleiben::V,хаал,rester
1030,bleiben::V,хаал,demeurer
1031,warten::V,көһүт,attendre
1032,erwarten::V,күүт,attendre
1033,erwarten::V,көһүт,attendre
1034,suchen::V,ирдээ,chercher
1035,suchen::V,көрдөө,chercher
1036,finden::V,бул,trouver
1037,versuchen::V,сорун,essayer
1038,vorbereiten::V,бэлэмнээ,préparer
1039,lieben::V,таптаа,aimer
1040,mögen::V,сөбүл,aimer
1041,mögen::V,сөбүл,vouloir
1042,lachen::V,күл,rire
1043,rühren::V,долгут,toucher
1044,rühren::V,долгут,attendrir
1045,weinen::V,ытаа,pleurer
1046,schimpfen::V,үөҕүс,gronder
1047,sich ärgern::V,кыыһыр,se fâcher
1048,sich ärgern::V,кыйахан,se fâcher
1049,sich fürchten::V,куттан,avoir peur
1050,sich fürchten::V,дьиксин,avoir peur
1051,fürchten::V,дьиксин,craindre
1052,fürchten::V,дьиксин,avoir peur de
1053,fürchten::V,куттан,craindre
1054,fürchten::V,куттан,avoir peur de
1055,fliehen::V,күрээ,fuir
1056,flüchten::V,күрээ,s'enfuir
1057,sehen::V,көр,voir
1058,anschauen::V,көр,regarder
1059,ansehen::V,көр,regarder
1060,hören::V,бил,entendre
1061,hören::V,иһит,entendre
1062,zuhören::V,иһит,écouter
1063,probieren::V,боруобалаан көр,goûter
1064,probieren::V,амсайан көр,goûter
1065,riechen::V,сытырҕаа,sentir
1066,fühlen::V,бил,sentir
1067,scheinen::V,көһүн,sembler
1068,scheinen::V,көһүн,paraître
1069,zu sehen sein::V,көһүн,se voir
1070,zu sehen sein::V,көһүн,être visible
1071,vernehmen::V,иһит,entendre
1072,vernehmen::V,иһит,percevoir
1073,frieren::V,тоҥ,avoir froid
1074,frieren::V,үлүй,avoir froid
1075,tun::V,гын,faire
1076,können::V,кыай,savoir
1077,können::V,кыай,pouvoir
1078,wollen::V,баҕар,vouloir
1079,anfangen::V,саҕалаа,commencer
1080,beenden::V,бүтэр,finir
1081,beenden::V,бүтэр,terminer
1082,aufhören::V,уурай,cesser
1083,aufhören::V,уурай,arrêter
1084,gelingen::V,сатан,réussir
1085,geraten::V,баар буолан биэр,réussir
1086,geraten::V,баар буола тус,réussir
1087,geraten::V,буолан таҕыс,réussir
1088,öffnen::V,ас,ouvrir
1089,schließen::V,сап,fermer
1090,schließen::V,хатаа,fermer
1091,stellen::V,уур,poser
1092,stellen::V,уур,mettre
1093,stellen::V,туруор,poser
1094,stellen::V,туруор,mettre
1095,setzen::V,туруор,placer
1096,setzen::V,уур,placer
1097,legen::V,уур,placer
1098,berühren::V,тыыт,toucher
1099,berühren::V,таарый,toucher
1100,verbinden::V,кэлгий,lier
1101,bedecken::V,бүрүй,couvrir
1102,aufhängen::V,ыйаа,accrocher
1103,anzünden::V,умат,allumer
1104,aufheben::V,өрө тарт,ramasser
1105,zurücklassen::V,бырах,laisser
1106,verlieren::V,сүтэр,perdre
1107,fallen lassen::V,түһэр,lâcher
1108,fallen lassen::V,түһэр,laisser tomber
1109,fallen lassen::V,мүлчү тут,lâcher
1110,fallen lassen::V,мүлчү тут,laisser tomber
1111,machen::V,оҥор,faire
1112,machen::V,оҥоһун,faire
1113,herstellen::V,оҥор,produire
1114,herstellen::V,оҥор,fabriquer
1115,bauen::V,тут,bâtir
1116,bauen::V,тут,construire
1117,reparieren::V,абырахтаа,réparer
1118,verbessern::V,тупсар,améliorer
1119,ändern::V,уларыт,changer
1120,ändern::V,уларыт,modifier
1121,graben::V,хас,creuser
1122,beugen::V,бокут,plier
1123,beugen::V,бокут,ployer
1124,beugen::V,токурут,plier
1125,beugen::V,токурут,ployer
1126,beugen::V,бүк баттаа,plier
1127,beugen::V,бүк баттаа,ployer
1128,biegen::V,иэх,courber
1129,biegen::V,өҕүлүннэр,courber
1130,drehen::V,эргит,tordre
1131,drehen::V,эргит,tourner
1132,drehen::V,эргичит,tordre
1133,drehen::V,эргичит,tourner
1134,wenden::V,эргилин,retourner
1135,umdrehen::V,түҥнэр,tourner
1136,heben::V,көтөх,soulever
1137,hochheben::V,таһаар,lever
1138,ergreifen::V,тут,saisir
1139,ergreifen::V,тут,prendre
1140,halten::V,тут,tenir
1141,drücken::V,ык,presser
1142,schieben::V,ас,pousser
1143,kratzen::V,кыһыы,gratter
1144,kratzen::V,кыһыы,égratigner
1145,lecken::V,салаа,lécher
1146,beißen::V,ытыр,mordre
1147,abreißen::V,быһа тарт,arracher
1148,abreißen::V,туура тарт,arracher
1149,abschneiden::V,быс,couper
1150,abschneiden::V,быһан ыл,couper
1151,abschneiden::V,быһа баттаа,couper
1152,binden::V,кэлгий,lier
1153,binden::V,кэлгий,attacher
1154,stecken::V,батары ас,enfoncer
1155,brechen::V,тоһут,rompre
1156,klopfen::V,тоҥсуй,frapper
1157,hauen::V,оҕус,frapper
1158,kleben::V,силимнээ,coller
1159,reiben::V,аал,frotter
1160,streichen::V,сыбаа,empâter
1161,schleifen::V,чочуй,affiler
1162,schleifen::V,чочуй,aiguiser
1163,schneiden::V,быс,couper
1164,schneiden::V,быс,trancher
1165,rütteln::V,иэҕэҥнэт,cahoter
1166,schütteln::V,сахсый,secouer
1167,schwenken::V,дайбаа,agiter
1168,schütten::V,кут,verser
1169,füllen::V,толор,remplir
1170,einwickeln::V,суулаа,envelopper
1171,tragen::V,ит,porter
1172,schleppen::V,сос,traîner
1173,ziehen::V,тарт,tirer
1174,aufbewahren::V,уур,garder
1175,aufbewahren::V,уур,conserver
1176,aufbewahren::V,харай,garder
1177,aufbewahren::V,харай,conserver
1178,werfen::V,бырах,jeter
1179,werfen::V,бырах,lancer
1180,fangen::V,хап,attraper
1181,packen::V,тут,agripper
1182,verstecken::V,саһыар,cacher
1183,teilen::V,үллэр,diviser
1184,schicken::V,ыыт,envoyer
1185,bringen::V,аҕал,apporter
1186,hinzufügen::V,эп,ajouter
1187,bekommen::V,ыл,obtenir
1188,bekommen::V,булун,obtenir
1189,erhalten::V,ыл,recevoir
1190,nehmen::V,ыл,prendre
1191,wählen::V,быыбардаа,choisir
1192,auswählen::V,тал,choisir
1193,auswählen::V,тал,sélectionner
1194,bewahren::V,харай,préserver
1195,behindern::V,мэһэйдээ,gêner
1196,verderben::V,буорту гын,gâter
1197,verderben::V,буорту гын,corrompre
1198,beschädigen::V,алдьат,endommager
1199,zerbrechen::V,үлтүрүт,casser
1200,zerreißen::V,хайыта тарт,déchirer
1201,zerstören::V,алдьат,détruire
1202,verbrennen::V,уоттаа,brûler
1203,geben::V,биэр,donner
1204,reichen::V,аҕал,tendre
1205,schenken::V,бэлэхтээ,offrir
1206,versprechen::V,эрэннэр,promettre
1207,wünschen::V,баҕар,souhaiter
1208,loben::V,хайҕаа,louer
1209,küssen::V,уураа,embrasser
1210,wiegen::V,бигээ,bercer
1211,zudecken::V,сап,couvrir
1212,zudecken::V,бүрүй,couvrir
1213,wecken::V,уһугуннар,éveiller
1214,wecken::V,уһугуннар,réveiller
1215,zeigen::V,көрдөр,montrer
1216,zeigen::V,көрдөр,faire voir
1217,führen::V,салай,guider
1218,lehren::V,үөрэт,apprendre
1219,unterrichten::V,үөрэт,instruire
1220,aufziehen::V,иит,élever
1221,leiten::V,салай,diriger
1222,leiten::V,салай,conduire
1223,antreiben::V,кыһай,pousser
1224,lassen::V,күһэй,faire
1225,einladen::V,ыҥыр,inviter
1226,vereinigen::V,холбоо,unir
1227,vereinigen::V,холбоо,réunir
1228,vereinigen::V,түм,unir
1229,vereinigen::V,түм,réunir
1230,besuchen::V,сырыт,visiter
1231,besuchen::V,сырыт,aller voir
1232,besuchen::V,билсэ сырыт,visiter
1233,besuchen::V,билсэ сырыт,aller voir
1234,treffen::V,көрүс,rencontrer
1235,sich versammeln::V,мүһүн,s'assembler
1236,sich versammeln::V,түмүс,s'assembler
1237,spielen::V,оонньоо,jouer
1238,singen::V,ыллаа,chanter
1239,tanzen::V,үҥкүүлээ,danser
1240,sich trennen::V,араҕыс,se séparer
1241,verlassen::V,хааллар,quitter
1242,retten::V,өрүһүй,sauver
1243,bewachen::V,араҥаччылаа,garder
1244,schützen::V,көмүскээ,protéger
1245,verteidigen::V,көмүскээ,défendre
1246,sich schlagen::V,охсус,se taper
1247,schießen::V,ытыалаа,tirer
1248,siegen::V,хот,vaincre
1249,siegen::V,кыай,vaincre
1250,ärgern::V,кыыһырт,agacer
1251,schlagen::V,оҕус,battre
1252,schlagen::V,оҕус,frapper
1253,treten::V,тэп,botter
1254,treten::V,тэп,donner un coup de pied à
1255,stechen::V,кэй,piquer
1256,stoßen::V,кэп,heurter
1257,stoßen::V,үтүрүй,heurter
1258,stehlen::V,уор,voler
1259,stören::V,мэһэйдээ,gêner
1260,stören::V,мэһэйдээ,déranger
1261,belästigen::V,батар,molester
1262,belästigen::V,батар,importuner
1263,verbergen::V,кистээ,cacher
1264,verbergen::V,кистээ,dissimuler
1265,täuschen::V,албыннаа,abuser
1266,täuschen::V,албыннаа,tromper
1267,betrügen::V,албыннаа,duper
1268,betrügen::V,албыннаа,frauder
1269,töten::V,өлөр,tuer
1270,wohnen::V,олор,habiter
1271,wohnen::V,олор,demeurer
1272,arbeiten::V,үлэлээ,travailler
1273,sammeln::V,мус,collectionner
1274,sammeln::V,хомуй,collectionner
1275,pflücken::V,үргээ,cueillir
1276,jagen::V,бултаа,chasser
1277,fischen::V,балыктаа,pêcher
1278,fassen::V,тут,capturer
1279,hüten::V,манаа,garder
1280,treiben::V,үүр,mener
1281,anbinden::V,баай,attacher
1282,füttern::V,аһат,faire manger
1283,melken::V,ыа,traire
1284,hacken::V,кэрт,fendre
1285,gießen::V,сиигирт,arroser
1286,reifen::V,бус,mûrir
1287,zubereiten::V,бэлэмнээ,préparer
1288,kochen::V,буһар,cuire
1289,backen::V,буһар,cuire
1290,braten::V,хооруй,rôtir
1291,braten::V,ыһаарылаа,rôtir
1292,braten::V,соркуойдаа,rôtir
1293,umrühren::V,былаа,remuer
1294,stricken::V,өр,tricoter
1295,nähen::V,иистэн,coudre
1296,färben::V,кырааскалаа,teindre
1297,reinigen::V,ыраастаа,nettoyer
1298,waschen::V,сууй,laver
1299,abwischen::V,сот,essuyer
1300,spülen::V,сайҕаа,rincer
1301,fegen::V,сиппий,balayer
1302,kehren::V,харбаа,balayer
1303,baden::V,сөтүөлээ,se baigner
1304,sich waschen::V,суун,se laver
1305,ausziehen::V,уһул,ôter
1306,ausziehen::V,уһул,enlever
1307,anziehen::V,кэтэрт,mettre
1308,sich anziehen::V,таҥын,s'habiller
1309,kämmen::V,тараа,peigner
1310,schmücken::V,симээ,orner
1311,schmücken::V,симээ,décorer
1312,sagen::V,диэ,dire
1313,sprechen::V,эт,parler
1314,sprechen::V,саҥар,parler
1315,reden::V,кэпсэт,parler
1316,sich unterhalten::V,кэпсэт,bavarder
1317,sich unterhalten::V,кэпсэт,s'entretenir
1318,fragen::V,ыйыт,demander
1319,bitten::V,көрдөс,prier
1320,erzählen::V,кэпсээ,raconter
1321,erzählen::V,сэһэргээ,raconter
1322,mitteilen::V,биллэр,communiquer
1323,nennen::V,ааттаа,nommer
1324,nennen::V,ааттаа,appeler
1325,rufen::V,ыҥыр,appeler
1326,prahlen::V,чабылан,se vanter
1327,prahlen::V,киһиргээ,se vanter
1328,übersetzen::V,тылбаастаа,traduire
1329,denken::V,санаа,penser
1330,denken::V,толкуйдаа,penser
1331,glauben::V,итэҕэй,croire
1332,bemerken::V,бэлиэтээ,remarquer
1333,bemerken::V,бэлиэтээ,apercevoir
1334,erkennen::V,бил,reconnaître
1335,begreifen::V,өйдөө,concevoir
1336,verstehen::V,өйдөө,entendre
1337,verstehen::V,өйдөө,comprendre
1338,lernen::V,үөрэн,apprendre
1339,wissen::V,бил,savoir
1340,sich erinnern an::V,аҕын,se souvenir de
1341,vergessen::V,умун,oublier
1342,messen::V,кэмнээ,mesurer
1343,messen::V,кээмэйдээ,mesurer
1344,zählen::V,аах,compter
1345,rechnen::V,аах,calculer
1346,lesen::V,аах,lire
1347,malen::V,уруһуйдаа,peindre
1348,zeichnen::V,уруһуйдаа,dessiner
1349,schreiben::V,суруй,écrire
1350,besitzen::V,баһылаа,posséder
1351,kaufen::V,атыылас,acheter
1352,verkaufen::V,атыылаа,vendre
1353,bezahlen::V,төлөө,payer
1354,zahlen::V,төлөө,payer
1355,beherrschen::V,баһылаа,dominer
1356,beherrschen::V,баһылаа,maîtriser
1357,ertragen::V,тулуй,tolérer
1358,ertragen::V,тулуй,supporter
