,Concept_ID,it,os
758,grau::A,grigio,цъӕх
759,grau::A,grigio,фӕныкхуыз
760,bunt::A,variopinto,хъулон
761,bunt::A,variopinto,гæрæм
762,billig::A,a buon prezzo,аслам
763,billig::A,a buon mercato,аслам
764,teuer::A,caro,зынаргъ
765,wertvoll::A,prezioso,зынаргъ
766,blind::A,cieco,куырм
767,taub::A,sordo,къуырма
768,kräftig::A,forte,домбай
769,kräftig::A,forte,тыхджын
770,kräftig::A,robusto,домбай
771,kräftig::A,robusto,тыхджын
772,stark::A,forte,тыхджын
773,stark::A,vigoroso,тыхджын
774,schwach::A,dèbole,ӕнӕбон
775,fett::A,grasso,нард
776,schlank::A,snello,гуырвидыц
777,schlank::A,snello,хæрзконд
778,schlank::A,snello,рæхснæг
779,schlank::A,snello,сагамад
780,schlank::A,slanciato,гуырвидыц
781,schlank::A,slanciato,хæрзконд
782,schlank::A,slanciato,рæхснæг
783,schlank::A,slanciato,сагамад
784,hübsch::A,bello,аив
785,hübsch::A,bello,рӕсугъд
786,hübsch::A,carino,аив
787,hübsch::A,carino,рӕсугъд
788,böse::A,cattivo,фыдзӕрдӕ
789,dumm::A,stùpido,ӕдылы
790,faul::A,pigro,зивӕг
791,faul::A,pigro,зивӕггӕнаг
792,fleißig::A,diligente,æнæзивæг
793,fleißig::A,diligente,æнувыд
794,geizig::A,avaro,чъынды
795,geizig::A,avaro,æлгъин
796,geizig::A,avaro,мæрддзæст
797,klug::A,intelligente,зондджын
798,geschickt::A,àbile,хӕрзарӕхст
799,lieb::A,caro,уарзон
800,lustig::A,gaio,хъӕлдзӕг
801,lustig::A,allegro,хъӕлдзӕг
802,sanft::A,dolce,мынчын
803,hungrig::A,affamato,ӕххормаг
804,krank::A,malato,нӕфӕразгӕ
805,krank::A,infermo,нӕфӕразгӕ
806,nackt::A,nudo,бӕгънӕг
807,traurig::A,triste,ӕрхӕндӕг
808,lebendig::A,vivo,цардӕгас
809,gut::A,buono,хорз
810,schlecht::A,cattivo,цауд
811,richtig::A,giusto,раст
812,schlimm::A,grave,ӕвзӕр
813,wahr::A,vero,ӕцӕг
814,alt::A,vecchio,зӕронд
815,neu::A,nuovo,ног
816,ehemalig::A,vecchio,раздӕры
817,ehemalig::A,d'una_volta,раздӕры
818,alt[Lebewesen]::A,anziano,ацӕргӕ
819,jung::A,giovane,ӕрыгон
820,arm::A,pòvero,мӕгуыр
821,reich::A,ricco,хъӕздыг
822,bekannt::A,noto,зонгӕ
823,bekannt::A,conosciuto,зонгӕ
824,berühmt::A,famoso,номдзыд
825,berühmt::A,cèlebre,номдзыд
826,fremd::A,estràneo,æцæгæлон
827,fremd::A,straniero,æцæгæлон
828,verschieden::A,diverso,æндæр æмæ æндæр
829,verschieden::A,diverso,алы
830,verschieden::A,diverso,алыхуызон
831,verschieden::A,differente,æндæр æмæ æндæр
832,verschieden::A,differente,алы
833,verschieden::A,differente,алыхуызон
834,nah::A,vicino,хӕстӕг
835,nah::A,propinquo,хӕстӕг
836,fern::A,lontano,дард
837,fern::A,lontano,дӕрддаг
838,linker::A,sinistro,галиу
839,rechter::A,destro,рахиз
840,anderer::A,altro,иннӕ
841,anderer::A,altro,ӕндӕр
842,erster::A,primo,фыццаг
843,erster::A,primo,фыццӕгӕм
844,zweiter::A,secondo,дыккаг
845,zweiter::A,secondo,дыккæгæм
846,dritter::A,terzo,æртыккаг
847,dritter::A,terzo,æртыккæгæм
848,letzter::A,ùltimo,фӕстаг
849,allein::ADV,solo,иунæг
850,allein::ADV,da solo,иунæг
851,auf einmal::ADV,insieme,уайтагъд
852,auf einmal::ADV,insieme,æвиппайды
853,auf einmal::ADV,insieme,æваст
854,zusammen::ADV,insieme,иумӕ
855,lange::ADV,a lungo,бирæ рæстæг
856,plötzlich::ADV,all'improvviso,æвиппайды
857,plötzlich::ADV,all'improvviso,æваст
858,sofort::ADV,sùbito,уыцы сахат
859,sofort::ADV,sùbito,уайтагъд
860,sofort::ADV,all'istante,уыцы сахат
861,sofort::ADV,all'istante,уайтагъд
862,später::ADV,più tardi,фæстæдæр
863,jetzt::ADV,ora,ныр
864,jetzt::ADV,adesso,ныр
865,heute::ADV,oggi,абон
866,morgen::ADV,domani,райсом
867,bald::ADV,presto,тагъд
868,bald::ADV,presto,рæхджы
869,bald::ADV,tra poco,тагъд
870,bald::ADV,tra poco,рæхджы
871,dann::ADV,allora,стæй
872,gestern::ADV,ieri,знон
873,einst::ADV,prima,кӕддӕр
874,einst::ADV,un tempo,кӕддӕр
875,damals::ADV,allora,уæд
876,danach::ADV,poi,стæй
877,danach::ADV,poi,уый фæстæ
878,danach::ADV,dopo,стæй
879,danach::ADV,dopo,уый фæстæ
880,vorher::ADV,prima,раздæр
881,zuerst::ADV,prima,фыццаг
882,zuerst::ADV,dapprima,фыццаг
883,einmal::ADV,una volta,иу хатт
884,manchmal::ADV,talvolta,хатт
885,manchmal::ADV,qualche volta,хатт
886,oft::ADV,spesso,арæх
887,immer::ADV,sempre,ӕдзух
888,niemals::ADV,non mai,никуы
889,niemals::ADV,non mai,никæд
890,hier::ADV,qua,ам
891,hierhin::ADV,qua,ардӕм
892,von hier::ADV,ne,ардыгæй
893,von hier::ADV,da qui,ардыгæй
894,dort::ADV,lì,уым
895,dorthin::ADV,là,уырдӕм
896,geradeaus::ADV,diritto,æргом
897,vorwärts::ADV,avanti,размӕ
898,rückwärts::ADV,all'indietro,фӕстӕмӕ
899,zurück::ADV,di indietro,фӕстӕмӕ
900,unten::ADV,giù,дæлæ
901,unten::ADV,giù,дæлейы
902,unten::ADV,giù,бынæй
903,unten::ADV,sotto,дæлæ
904,unten::ADV,sotto,дæлейы
905,unten::ADV,sotto,бынæй
906,hinab::ADV,giù,дӕлӕмӕ
907,hinab::ADV,giù,уырдыгмӕ
908,hinab::ADV,in giù,дӕлӕмӕ
909,hinab::ADV,in giù,уырдыгмӕ
910,oben::ADV,su,уӕле
911,oben::ADV,sopra,уӕле
912,hinauf::ADV,in sù,уӕлӕмӕ
913,hinauf::ADV,in alto,уӕлӕмӕ
914,überall::ADV,dappertutto,алыран
915,überall::ADV,dappertutto,алкæм
916,überall::ADV,dappertutto,кæмдæриддæр
917,nicht::ADV,non,нӕ
918,ein wenig::ADV,un po',чысыл
919,ein wenig::ADV,un poco,чысыл
920,kaum::ADV,a appena,цъус
921,sehr::ADV,molto,тынг
922,sehr::ADV,molto,иттӕг
923,so::ADV,così,афтӕ
924,so::ADV,tanto,афтӕ
925,noch::ADV,ancora,ма
926,nur::ADV,solo,канд
927,nur::ADV,solo,ӕрмӕст
928,nur::ADV,soltanto,канд
929,nur::ADV,soltanto,ӕрмӕст
930,schon::ADV,già,нырид
931,wieder::ADV,di nuovo,ногӕй
932,vergebens::ADV,invano,дзæгъæлы
933,vergebens::ADV,invano,уæгъды
934,vergebens::ADV,invano,æнæхъуаджы
935,vor::PRP,davanti a,разы
936,hinter::PRP,dietro,фӕстӕ
937,unter::PRP,sotto,бын
938,durch::PRP,per,æхсæнты
939,durch::PRP,attraverso,æхсæнты
940,neben::PRP,a accanto a,цур
941,zwischen::PRP,fra,астӕу
942,wegen::PRP,a causa di,тыххай
943,dies::PRN,ciò,ай
944,dies::PRN,questo,ай
945,das::PRN,ciò,уый
946,das::PRN,quello,уый
947,alles::PRN,tutto,алцы
948,alles::PRN,tutto,æппæтдæр
949,alles::PRN,tutto,иууылдӕр
950,ich::PRN,ìo,æз
951,du::PRN,tu,ды
952,er::PRN,lui,уый
953,er::PRN,egli,уый
954,wir::PRN,noi,мах
955,ihr::PRN,voi,сымах
956,sie::PRN,loro,уыдон
957,was::FPRN,che,цы
958,was::FPRN,che cosa,цы
959,wer::FPRN,chi,чи
960,wo::FADV,dove,кӕм
961,wohin::FADV,dove,кӕдӕм
962,wie::FADV,come,куыд
963,warum::FADV,perche,цӕмӕн
964,wieviel::FNUM,quanto,цал
965,eins::NUM,uno,иу
966,zwei::NUM,due,дыууӕ
967,drei::NUM,tre,ӕртӕ
968,vier::NUM,quattro,цыппар
969,fünf::NUM,cinque,фондз
970,sechs::NUM,sei,ӕхсӕз
971,sieben::NUM,sette,авд
972,acht::NUM,otto,аст
973,neun::NUM,nove,фараст
974,zehn::NUM,dieci,дӕс
975,elf::NUM,ùndici,иуæндæс
976,zwölf::NUM,dodici,дыууадæс
977,zwanzig::NUM,venti,дыууын
978,dreißig::NUM,trenta,æртын
979,dreißig::NUM,trenta,дæсæмæссæдз
980,vierzig::NUM,quaranta,цыппор
981,vierzig::NUM,quaranta,цыппур
982,vierzig::NUM,quaranta,дыууиссæдзы
983,fünfzig::NUM,cinquanta,фӕндзай
984,sechzig::NUM,sessanta,æхсай
985,sechzig::NUM,sessanta,æртиссæдзы
986,siebzig::NUM,settanta,æвдай
987,siebzig::NUM,settanta,дæс æмæ æртиссæдзы
988,achtzig::NUM,ottanta,цыппарыссæдзы
989,achtzig::NUM,ottanta,æстай
990,neunzig::NUM,novanta,нæуæдз
991,neunzig::NUM,novanta,дæс æмæ цыппарыссæдзы
992,hundert::NUM,cento,сӕдӕ
993,tausend::NUM,mille,мин
994,und::CNJ,e,ӕмӕ
995,oder::CNJ,o,кӕнӕ
996,stehen::V,stare in piedi,лӕууын
997,sitzen::V,sedere,бадын
998,sitzen::V,stare seduto,бадын
999,liegen::V,giacere,хуыссын
1000,hängen::V,pèndere,ауыгъд уын
1001,hängen::V,èssere appeso,ауыгъд уын
1002,werden::V,farsi,суӕвын
1003,werden::V,diventare,суӕвын
1004,passieren::V,succèdere,æрцæуын
1005,beginnen::V,cominciare,райдайын
1006,enden::V,finire,фæуын
1007,enden::V,terminare,фæуын
1008,wechseln::V,variare,ивын
1009,wechseln::V,cambiare,ивын
1010,aufgehen[Sonne]::V,sòrgere,скæсын
1011,aufgehen[Sonne]::V,spuntare,скæсын
1012,untergehen[Sonne]::V,tramontare, аныгуылын
1013,scheinen[Sonne]::V,splèndere,рухс кӕнын
1014,donnern::V,tonare,нæрын
1015,wehen::V,soffiare,дымын
1016,strömen::V,fluire,кӕлын
1017,fließen::V,fluire,цæуын
1018,fließen::V,fluire,уайын
1019,fließen::V,fluire,кæлын
1020,fließen::V,scorrere,цæуын
1021,fließen::V,scorrere,уайын
1022,fließen::V,scorrere,кæлын
1023,sich drehen::V,girarsi,зилын
1024,schwanken::V,oscillare,æнкъуысын
1025,schwanken::V,barcollare,æнкъуысын
1026,schwingen::V,vibrare,æнкъуысын
1027,schwingen::V,vibrare,змæлын
1028,schwingen::V,oscillare,æнкъуысын
1029,schwingen::V,oscillare,змæлын
1030,fallen::V,cadere,хауын
1031,brennen::V,àrdere,судзын
1032,brennen::V,bruciare,судзын
1033,rauchen::V,fumare,фæздæг кæнын
1034,regnen::V,piòvere,уарын
1035,gefrieren::V,gelarsi,сӕлын
1036,gefrieren::V,congelarsi,сӕлын
1037,tauen::V,sciògliersi,стайын
1038,schmelzen::V,fòndere,тайын
1039,schmelzen::V,sciògliersi,тайын
1040,trocknen::V,asciugarsi,хус кæнын
1041,sieden::V,bollire,фыцын
1042,faulen::V,marcire,ӕмбийын
1043,verfaulen::V,imputridire,бамбийын
1044,reißen::V,strapparsi,скъуийын
1045,versinken::V,affondare,дӕлдон_кӕнын
1046,vergehen::V,passare,аивгъуийын
1047,erscheinen::V,apparire,разынын
1048,erscheinen::V,comparire,разынын
1049,verschwinden::V,sparire,фæтары уын
1050,verschwinden::V,sparire,фæдæлдзæх уын
1051,verschwinden::V,sparire,фесæфын
1052,verschwinden::V,sparire,æрбайсæфын
1053,verschwinden::V,scomparire,фæтары уын
1054,verschwinden::V,scomparire,фæдæлдзæх уын
1055,verschwinden::V,scomparire,фесæфын
1056,verschwinden::V,scomparire,æрбайсæфын
1057,sinken::V,calare,дæлæмæ æрхауын
1058,sinken::V,scendere,дæлæмæ æрхауын
1059,abnehmen::V,diminuire,фæкъаддæр уын
1060,abnehmen::V,diminuire,фæцух уын
1061,zunehmen::V,aumentare,фæфылдæр уын
1062,zunehmen::V,aumentare,сбирæ уын
1063,zunehmen::V,aumentare,сахадын
1064,steigen::V,salire,сыстын
1065,steigen::V,montare,сыстын
1066,wachsen::V,crescere,рӕзын
1067,glänzen::V,splèndere,ӕрттивын
1068,funkeln::V,brillare,тыбар-тыбур_кӕнын
1069,funkeln::V,scintillare,тыбар-тыбур_кӕнын
1070,lärmen::V,strepitare,хъæлæба кæнын
1071,lärmen::V,fare chiasso,хъæлæба кæнын
1072,läuten::V,suonare,цæгъдын
1073,klingeln::V,suonare,цæгъдын
1074,klirren::V,tintinnare,дзыгъал-мыгъул кæнын
1075,klirren::V,tintinnare,дзæгъ-дзæгъ кæнын
1076,brausen::V,rombare,абухын
1077,brausen::V,rumoreggiare,абухын
1078,rauschen::V,frusciare,
1079,klingen::V,suonare,зæлын
1080,klingen::V,suonare,азæлын
1081,klingen::V,suonare,хъуысын
1082,bellen::V,latrare,рæйын
1083,bellen::V,abbaiare,рæйын
1084,heulen::V,urlare,ниуын
1085,heulen::V,ululare,ниуын
1086,blasen::V,soffiare,фу кӕнын
1087,pfeifen::V,fischiare,æхситт кæнын
1088,pfeifen::V,fischiare,къуыззитт кæнын
1089,schreien::V,gridare,хъӕр кӕнын
1090,stöhnen::V,gèmere,хъæрзын
1091,stöhnen::V,gèmere,дзыназын
1092,zittern::V,tremare,ризын
1093,leben::V,vìvere,цӕрын
1094,geboren werden::V,nàscere,райгуырын
1095,atmen::V,respirare,улӕфын
1096,trinken::V,bere,нуазын
1097,essen::V,mangiare,хӕрын
1098,schlucken::V,inghiottire,ныхъуырын
1099,müde werden::V,stancarsi,бафæллайын
1100,müde werden::V,stancarsi,бафæлмæцын
1101,müde werden::V,stancarsi,сфæлмæцын
1102,einschlafen::V,addormentarsi,бафынæй уын
1103,schlafen::V,dormire,хуыссын
1104,schlafen::V,dormire,фынӕй кӕнын
1105,aufwachen::V,svegliarsi,райхъал уын
1106,aufstehen::V,levarsi,стын
1107,sich erholen::V,riposarsi,фæллад уадзын
1108,sich erholen::V,riposarsi,улæфын
1109,krank werden::V,ammalarsi,фӕрынчын уын
1110,krank sein::V,èssere malato,сӕйын
1111,schmerzen::V,dolere,риссын
1112,husten::V,tossire,хуыфын
1113,genesen::V,guarire,сдзæбæх уын
1114,genesen::V,guarire,рандидзын
1115,genesen::V,guarire,сæндидзын
1116,sterben::V,morire,мӕлын
1117,umkommen::V,perire,фесæфын
1118,umkommen::V,perire,байсæфын
1119,umkommen::V,perire,бабын уын
1120,umkommen::V,perire,мард фæуын
1121,sich bewegen::V,agitarsi,тæлфын
1122,sich bewegen::V,agitarsi,цæуын
1123,sich rühren::V,muòversi,змӕлын
1124,sich erheben::V,alzarsi,стын
1125,sich setzen::V,sedersi,сбадын
1126,hinfallen::V,cadere,ӕрхауын
1127,laufen::V,camminare,цӕуын
1128,laufen::V,camminare,рацу-бацу_кӕнын
1129,laufen::V,andare a piedi,цӕуын
1130,laufen::V,andare a piedi,рацу-бацу_кӕнын
1131,schreiten::V,andare,къахдзæф кæнын
1132,schreiten::V,andare,санчъех кæнын
1133,schreiten::V,andare,цæуын
1134,schreiten::V,procedere,къахдзæф кæнын
1135,schreiten::V,procedere,санчъех кæнын
1136,schreiten::V,procedere,цæуын
1137,spazierengehen::V,passeggiare,озер кæнын
1138,spazierengehen::V,passeggiare,тезгъо кæнын
1139,spazierengehen::V,andare a passeggio,озер кæнын
1140,spazierengehen::V,andare a passeggio,тезгъо кæнын
1141,eilen::V,andare in fretta,тагъд кæнын
1142,eilen::V,andare in fretta,тындзын
1143,sich beeilen::V,affrettarsi,тагъд кæнын
1144,sich beeilen::V,affrettarsi,тындзын
1145,sausen::V,volare,уайын
1146,sausen::V,volare,тæхын
1147,sausen::V,correre,уайын
1148,sausen::V,correre,тæхын
1149,rennen::V,correre,згъорын
1150,springen::V,saltare,гæпп кæнын
1151,springen::V,saltare,сæррæтт кæнын
1152,springen::V,saltare,лиуырын
1153,klettern::V,arrampicarsi,хилын
1154,schaukeln::V,fare l'altalena,хецъро кæнын
1155,schaukeln::V,fare l'altalena,херыйыл бадын
1156,kriechen::V,strisciare,бырын
1157,schwimmen::V,nuotare,ленк кӕнын
1158,tauchen::V,tuffarsi,ныгъуылын
1159,tauchen::V,immèrgersi,ныгъуылын
1160,rudern::V,remare,бæлæгъ тæрын
1161,rudern::V,remare,чема тæрын
1162,fahren::V,andare,цӕуын
1163,fahren::V,viaggiare,цӕуын
1164,fliegen::V,volare,тӕхын
1165,gehen::V,andare,цӕуын
1166,weggehen::V,andàrsene,ацӕуын
1167,weggehen::V,andare via,ацӕуын
1168,abfahren::V,partire,араст уын
1169,anhalten::V,fermarsi,æрлæууын
1170,hineingehen::V,entrare,мидæмæ цæуын
1171,eintreten::V,entrare,бацӕуын
1172,kommen::V,venire,æрцæуын
1173,ankommen::V,arrivare,æрцæуын
1174,zurückkommen::V,ritornare,раздæхын
1175,zurückkommen::V,ritornare,фæстæмæ_раздæхын
1176,zurückkommen::V,ritornare,æрбаздæхын
1177,zurückkommen::V,ritornare,аздæхын
1178,bleiben::V,restare,лӕууын
1179,bleiben::V,rimanere,лӕууын
1180,warten::V,aspettare,ӕнхъӕлмӕ кӕсын
1181,erwarten::V,attèndere,ӕнхъӕлмӕ кӕсын
1182,suchen::V,cercare,агурын
1183,finden::V,trovare,ссарын
1184,versuchen::V,tentare,фӕлварын
1185,vorbereiten::V,preparare,бацаттæ кæнын
1186,vorbereiten::V,preparare,æрæввонг кæнын
1187,lieben::V,amare,уарзын
1188,mögen::V,piacere a,зæрдæмæ цæуын
1189,mögen::V,volere bene a,зæрдæмæ цæуын
1190,lachen::V,rìdere,худын
1191,rühren::V,commuòvere,зæрдæ суынгæг кæнын
1192,weinen::V,piàngere,кӕуын
1193,schimpfen::V,imprecare,æлгъитын
1194,sich ärgern::V,stizzirsi,мæсты кæнын
1195,sich ärgern::V,arrabbiarsi,мæсты кæнын
1196,sich fürchten::V,avere paura,тæрсын
1197,fürchten::V,temere,тæрсын
1198,fliehen::V,fuggire,лидзын
1199,flüchten::V,sfuggire,алидзын
1200,sehen::V,vedere,уынын
1201,anschauen::V,guardare,акӕсын
1202,ansehen::V,guardare,кӕсын
1203,hören::V,udire,хъусын
1204,hören::V,sentire,хъусын
1205,zuhören::V,ascoltare,хъусын
1206,probieren::V,degustare,уынын
1207,probieren::V,degustare,аходын
1208,probieren::V,assaggiare,уынын
1209,probieren::V,assaggiare,аходын
1210,riechen::V,sentire,смудын
1211,fühlen::V,sentire,ӕнкъарын
1212,scheinen::V,parere,зынын
1213,scheinen::V,sembrare,зынын
1214,zu sehen sein::V,vedersi,зынын
1215,vernehmen::V,sentire,фехъусын
1216,vernehmen::V,percepire,фехъусын
1217,frieren::V,aver freddo,сийын
1218,tun::V,fare,кӕнын
1219,können::V,sapere,фӕразын
1220,wollen::V,volere,фӕндын
1221,anfangen::V,iniziare,райдайын
1222,anfangen::V,cominciare,райдайын
1223,beenden::V,finire,фӕуын
1224,beenden::V,terminare,фӕуын
1225,aufhören::V,finire,банцайын
1226,aufhören::V,finire,фенцайын
1227,aufhören::V,cessare,банцайын
1228,aufhören::V,cessare,фенцайын
1229,gelingen::V,riuscire,бантысын
1230,geraten::V,stare,разынын
1231,öffnen::V,aprire,гом кӕнын
1232,schließen::V,chiùdere,ӕхгӕнын
1233,stellen::V,porre,ӕвӕрын
1234,stellen::V,mettere,ӕвӕрын
1235,setzen::V,porre,сбадын кӕнын
1236,setzen::V,mettere,сбадын кӕнын
1237,legen::V,posare,ӕрӕвӕрын
1238,legen::V,mettere,ӕрӕвӕрын
1239,berühren::V,toccare,агайын
1240,verbinden::V,unire,бӕттын
1241,verbinden::V,congiùngere,бӕттын
1242,bedecken::V,coprire,ӕмбӕрзын
1243,bedecken::V,ricoprire,ӕмбӕрзын
1244,aufhängen::V,attaccare,ауындзын
1245,anzünden::V,accèndere,ссудзын
1246,anzünden::V,incendiare,ссудзын
1247,aufheben::V,raccògliere,сисын
1248,zurücklassen::V,lasciare,ныууадзын
1249,zurücklassen::V,lasciare indietro,ныууадзын
1250,verlieren::V,pèrdere,фесафын
1251,fallen lassen::V,lasciare cadere,ӕрӕппарын
1252,fallen lassen::V,lasciare cadere,къухтӕй феуӕгъд кӕнын
1253,machen::V,fare,саразын
1254,herstellen::V,produrre,сцæттæ кæнын
1255,herstellen::V,produrre,саразын
1256,herstellen::V,fabbricare,сцæттæ кæнын
1257,herstellen::V,fabbricare,саразын
1258,bauen::V,costruire,амайын
1259,reparieren::V,riparare,æмпъузын
1260,reparieren::V,riparare,цалцæг кæнын
1261,verbessern::V,migliorare,фæхуыздæр кæнын
1262,ändern::V,mutare,аивын
1263,ändern::V,cambiare,аивын
1264,graben::V,scavare,къахын
1265,beugen::V,chinare,æркъæдз кæнын
1266,beugen::V,chinare,æртасын кæнын
1267,beugen::V,flettere,æркъæдз кæнын
1268,beugen::V,flettere,æртасын кæнын
1269,biegen::V,tòrcere,тасын кӕнын
1270,drehen::V,girare,здухын
1271,wenden::V,girare,афæлдахын
1272,wenden::V,girare,рафæлдахын
1273,wenden::V,voltare,афæлдахын
1274,wenden::V,voltare,рафæлдахын
1275,umdrehen::V,rivoltare,афæлдахын
1276,heben::V,levare,сдарын
1277,heben::V,levare,схæцын
1278,hochheben::V,levare,уæлæмæ хæцын
1279,hochheben::V,sollevare,уæлæмæ хæцын
1280,ergreifen::V,afferrare,фӕлӕбурын
1281,halten::V,tenere,дарын
1282,drücken::V,premere,æлхъивын
1283,drücken::V,premere,хæцын
1284,schieben::V,spìngere,схойын
1285,kratzen::V,grattare,хафын
1286,kratzen::V,graffiare,хафын
1287,lecken::V,leccare,сдæрын
1288,beißen::V,mòrdere,хæцын
1289,abreißen::V,staccarsi,ратонын
1290,abreißen::V,strapparsi,ратонын
1291,abschneiden::V,tagliare,ралыг кӕнын
1292,binden::V,legare,бабӕттын
1293,binden::V,bendare,бабӕттын
1294,stecken::V,ficcare,ныссадзын
1295,brechen::V,rompere,асæттын
1296,brechen::V,rompere,басæттын
1297,brechen::V,rompere,ныссæттын
1298,klopfen::V,bàttere,хойын
1299,klopfen::V,bàttere,гуыпп-гуыпп кæнын
1300,klopfen::V,bàttere,къуырцц-къуырцц кæнын
1301,hauen::V,picchiare,цӕвын
1302,hauen::V,picchiare,нӕмын
1303,kleben::V,incollare,ныхасын
1304,kleben::V,incollare,æндадзын
1305,reiben::V,fregare,сӕрфын
1306,reiben::V,fregare,хафын
1307,streichen::V,spalmare,байсæрдын
1308,streichen::V,spalmare,сахорын
1309,schleifen::V,arrotare,ссын
1310,schleifen::V,arrotare,цыргъ кӕнын
1311,schneiden::V,tagliare,кӕрдын
1312,rütteln::V,scuòtere,æнкъусын
1313,schütteln::V,agitare,уигъын
1314,schütteln::V,scuòtere,уигъын
1315,schwenken::V,agitare,тилын
1316,schwenken::V,agitare,уигъын
1317,schwenken::V,sventolare,тилын
1318,schwenken::V,sventolare,уигъын
1319,schütten::V,versare,ныккӕнын
1320,füllen::V,riempire,байдзаг кæнын
1321,einwickeln::V,involtare,батухын
1322,tragen::V,portare,хӕссын
1323,schleppen::V,trainare,ласын
1324,schleppen::V,trascinare,ласын
1325,ziehen::V,tirare,ласын
1326,aufbewahren::V,custodire,æвæрын
1327,aufbewahren::V,conservare,æвæрын
1328,werfen::V,gettare,зыввытт кӕнын
1329,werfen::V,lanciare,зыввытт кӕнын
1330,fangen::V,prèndere,ӕрцахсын
1331,fangen::V,acchiappare,ӕрцахсын
1332,packen::V,pigliare,рацахсын
1333,packen::V,afferrare,рацахсын
1334,verstecken::V,nascondere,æмбæхсын
1335,verstecken::V,nascondere,нымæхсын
1336,teilen::V,divìdere,уарын
1337,schicken::V,inviare,ӕрвитын
1338,bringen::V,portare,æрхæссын
1339,bringen::V,portare,æрбахæссын
1340,bringen::V,apportare,æрхæссын
1341,bringen::V,apportare,æрбахæссын
1342,hinzufügen::V,aggiùngere,ӕфтауын
1343,bekommen::V,ricevere,ссарын
1344,bekommen::V,ricevere,сфæрæз кæнын
1345,bekommen::V,ricevere,самал кæнын
1346,erhalten::V,ricevere,райсын
1347,nehmen::V,prèndere,райсын
1348,wählen::V,elèggere,равзарын
1349,wählen::V,scegliere,равзарын
1350,auswählen::V,scegliere,авзарын
1351,bewahren::V,conservare,бавæрын
1352,bewahren::V,conservare,нывæрын
1353,behindern::V,impedire,цæлхдур æвæрын
1354,behindern::V,impedire,ныхдур æвæрын
1355,behindern::V,impedire,къуылымпы кæнын
1356,behindern::V,impedire,хъыг дарын
1357,verderben::V,guastare,фесафын
1358,beschädigen::V,danneggiare,халын
1359,zerbrechen::V,rompere,асӕттын
1360,zerbrechen::V,spezzare,асӕттын
1361,zerreißen::V,stracciare,аскъуынын
1362,zerstören::V,distrùggere,фехалын
1363,verbrennen::V,bruciare,басудзын
1364,geben::V,dare,дӕттын
1365,reichen::V,pòrgere,адæттын
1366,schenken::V,regalare,лæвар кæнын
1367,versprechen::V,promettere,дзырд раттын
1368,versprechen::V,promettere,зӕрдӕ бавӕрын
1369,wünschen::V,augurare,зæрдæ зæгъы
1370,loben::V,lodare,раппӕлын
1371,küssen::V,baciare,пъа кæнын
1372,küssen::V,baciare,ба кæнын
1373,wiegen::V,cullare,узын
1374,wiegen::V,dondolare,узын
1375,zudecken::V,coprire,бамбӕрзын
1376,wecken::V,svegliare,райхъал кӕнын
1377,zeigen::V,indicare,амонын
1378,führen::V,guidare,кӕнын
1379,führen::V,guidare,фæкæнын
1380,führen::V,condurre,кӕнын
1381,führen::V,condurre,фæкæнын
1382,lehren::V,insegnare,ахуыр кæнын
1383,unterrichten::V,istruire,ахуыр кæнын
1384,unterrichten::V,insegnare,ахуыр кæнын
1385,aufziehen::V,allevare,хъомыл кӕнын
1386,leiten::V,avviare,разамынд дӕттын
1387,leiten::V,dirìgere,разамынд дӕттын
1388,antreiben::V,incitare,тагъд кæнын
1389,antreiben::V,incitare,рог кæнын
1390,lassen::V,fare,кæнын
1391,einladen::V,invitare,ӕрхонын
1392,einladen::V,invitare,ӕрбахонын
1393,vereinigen::V,unire,баиу кӕнын
1394,besuchen::V,visitare,абæрæг кæнын
1395,besuchen::V,visitare,бабæрæг кæнын
1396,besuchen::V,visitare,бауайын
1397,besuchen::V,far vìsita a,абæрæг кæнын
1398,besuchen::V,far vìsita a,бабæрæг кæнын
1399,besuchen::V,far vìsita a,бауайын
1400,treffen::V,incontrare,фембæлын
1401,sich versammeln::V,rinunirsi,æрæмбырд уын
1402,spielen::V,giocare,хъазын
1403,singen::V,cantare,зарын
1404,tanzen::V,danzare,кафын
1405,sich trennen::V,separarsi,фæйнæрдæм фæцæуын айхæлын
1406,verlassen::V,lasciare,ныууадзын
1407,verlassen::V,abbandonare,ныууадзын
1408,retten::V,salvare,фервӕзын кӕнын
1409,bewachen::V,custodire,хъахъхъӕнын
1410,schützen::V,protèggere,хъахъхъӕнын
1411,verteidigen::V,difèndere,бахизын
1412,sich schlagen::V,bàttersi,хыл кæнын
1413,schießen::V,sparare,ӕхсын
1414,siegen::V,vìncere,басӕттын
1415,siegen::V,vìncere,фӕуӕлахиз уӕвын
1416,ärgern::V,stizzire,мӕсты кӕнын
1417,schlagen::V,bàttere,ныццæвын
1418,treten::V,calciare,
1419,stechen::V,pùngere,фæрæхойын
1420,stoßen::V,urtare,риуыгъын
1421,stoßen::V,spìngere,риуыгъын
1422,stehlen::V,rubare,давын
1423,stören::V,disturbare,хъыгдарын
1424,belästigen::V,molestare,хъыгдарын
1425,belästigen::V,importunare,хъыгдарын
1426,verbergen::V,celare,бамбӕхсын
1427,verbergen::V,celare,басусӕг кӕнын
1428,verbergen::V,nascondere,бамбӕхсын
