,Concept_ID,el,ar
723,nah::A,κοντινός,قريب
724,fern::A,μακριά,بعيد
725,linker::A,αριστερός,يسار
726,rechter::A,δεξιός,يمين
727,anderer::A,άλλος,آخر
728,erster::A,πρώτος,أول
729,zweiter::A,δεύτερος,ثان
730,dritter::A,τρίτος,ثالث
731,letzter::A,τελευταίος,أخير
732,allein::ADV,μόνος,وحده
733,auf einmal::ADV,εφάπαξ,بالمرة
734,zusammen::ADV,μαζί,معا
735,lange::ADV,πολύν καιρό,مدة طويلة
736,plötzlich::ADV,έξαφνα,فجأة
737,sofort::ADV,αμέσως,حالا
738,sofort::ADV,αμέσως,فورا
739,später::ADV,αργότερα,فيما بعد
740,jetzt::ADV,τώρα,الآن
741,jetzt::ADV,τώρα,حاليا
742,heute::ADV,σήμερα,اليوم
743,morgen::ADV,αύριο,غدا
744,bald::ADV,σε λίγο,قريبا
745,bald::ADV,εντός ολίγου,قريبا
746,dann::ADV,ύστερα,ثم
747,gestern::ADV,χτες,أمس
748,gestern::ADV,χτες,البارحة
749,einst::ADV,ποτέ,قديما
750,einst::ADV,άλλοτε,قديما
751,damals::ADV,τότε,حينئذ
752,danach::ADV,μετά,ثم
753,danach::ADV,μετά,بعد ذلك
754,danach::ADV,ύστερα,ثم
755,danach::ADV,ύστερα,بعد ذلك
756,vorher::ADV,πριν,من قبل
757,vorher::ADV,πριν,قبل ذلك
758,vorher::ADV,προηγουμένως,من قبل
759,vorher::ADV,προηγουμένως,قبل ذلك
760,zuerst::ADV,πρώτα,أولا
761,einmal::ADV,μία φορά,مرة
762,manchmal::ADV,κάποτε,أحيانا
763,oft::ADV,συχνά,كثيرا
764,oft::ADV,πολλές φορές,كثيرا
765,immer::ADV,πάντα,دائما
766,immer::ADV,πάντοτε,دائما
767,niemals::ADV,ποτέ,لا أبدا
768,hier::ADV,εδώ,هنا
769,hierhin::ADV,εδώ,إلى هنا
770,von hier::ADV,από δω,من هنا
771,dort::ADV,εκεί,هناك
772,dorthin::ADV,προς τα κει,إلى هناك
773,geradeaus::ADV,κατευθείαν,إلى الأمام
774,vorwärts::ADV,εμπρός,إلى الأمام
775,rückwärts::ADV,πίσω,إلى الوراء
776,zurück::ADV,πίσω,عودا
777,zurück::ADV,πίσω,إلى الخلف
778,unten::ADV,κάτω,تحت
779,unten::ADV,κάτω,في الأسفل
780,hinab::ADV,προς τα κάτω,إلى تحت
781,oben::ADV,πάνω,فوق
782,oben::ADV,πάνω,في الأعلى
783,oben::ADV,επάνω,فوق
784,oben::ADV,επάνω,في الأعلى
785,hinauf::ADV,προς τα πάνω,إلى فوق
786,hinauf::ADV,προς τα πάνω,إلى الأعلى
787,überall::ADV,παντού,في كل مكان
788,nicht::ADV,δεν,لا
789,nicht::ADV,δεν,لم
790,ein wenig::ADV,λιγάκι,قليلا
791,kaum::ADV,μόλις,كاد لا
792,sehr::ADV,πολύ,جدا
793,sehr::ADV,πολύ,كثيرا
794,so::ADV,έτσι,كذا
795,so::ADV,έτσι,كذلك
796,noch::ADV,ακόμα,ما زال
797,nur::ADV,μόνο,فقط
798,schon::ADV,ήδη,قد
799,schon::ADV,κιόλας,قد
800,wieder::ADV,ξανά,من جديد
801,wieder::ADV,ξανά,مرة أخرى
802,vergebens::ADV,μάταια,عبثا
803,vor::PRP,μπροστά σε,أمام
804,vor::PRP,μπροστά από,أمام
805,hinter::PRP,πίσω από ,خلف
806,hinter::PRP,πίσω από ,وراء
807,unter::PRP,υπό,تحت
808,unter::PRP,κάτω από,تحت
809,durch::PRP,διά,عبر
810,durch::PRP,διά,خلال
811,durch::PRP,διά μέσου,عبر
812,durch::PRP,διά μέσου,خلال
813,neben::PRP,δίπλα σε,جنب
814,neben::PRP,δίπλα σε,بجانب
815,zwischen::PRP,μεταξύ,بين
816,zwischen::PRP,ανάμεσα σε,بين
817,wegen::PRP,για,بسبب
818,wegen::PRP,λόγω,بسبب
819,dies::PRN,αυτό,هذا
820,das::PRN,το,ذلك
821,alles::PRN,όλα,الكل
822,ich::PRN,εγώ,أنا
823,du::PRN,σύ,أنت
824,du::PRN,εσύ,أنت
825,er::PRN,αυτός,هو
826,wir::PRN,εμείς,نحن
827,ihr::PRN,εσείς,أنتم
828,ihr::PRN,εσείς,أنتن
829,sie::PRN,αυτοί,هم
830,sie::PRN,αυτοί,هن
831,was::FPRN,τι,ما
832,wer::FPRN,ποιος,من
833,wo::FADV,πού,أين
834,wohin::FADV,πού,إلى أين
835,wohin::FADV,για πού,إلى أين
836,wie::FADV,πώς,كيف
837,warum::FADV,γιατί,لماذا
838,wieviel::FNUM,πόσος,كم
839,eins::NUM,ένα,واحد
840,zwei::NUM,δύο,اثنين
841,drei::NUM,τρία,ثلاثة
842,drei::NUM,τρεις,ثلاثة
843,vier::NUM,τέσσερα,أربعة
844,vier::NUM,τέσσερις,أربعة
845,fünf::NUM,πέντε,خمسة
846,sechs::NUM,έξι,ستة
847,sieben::NUM,εφτά,سبعة
848,acht::NUM,οχτώ,ثمانية
849,neun::NUM,εννιά,تسعة
850,zehn::NUM,δέκα,عشرة
851,elf::NUM,έντεκα,أحد عشر
852,zwölf::NUM,δώδεκα,اثنا عشر
853,zwanzig::NUM,είκοσι,عشرون
854,dreißig::NUM,τριάντα,ثلاثون
855,vierzig::NUM,σαράντα,أربعون
856,fünfzig::NUM,πενήντα,خمسون
857,sechzig::NUM,εξήντα,ستون
858,siebzig::NUM,εβδομήντα,سبعون
859,achtzig::NUM,ογδόντα,ثمانون
860,neunzig::NUM,ενενήντα,تسعون
861,hundert::NUM,εκατό,مئة
862,tausend::NUM,χίλιοι,ألف
863,und::CNJ,και,و
864,oder::CNJ,ή,أو
865,stehen::V,στέκομαι,وقف
866,stehen::V,είμαι όρθιος,وقف
867,sitzen::V,κάθομαι,جلس
868,liegen::V,είμαι ξαπλωμένος,رقد
869,hängen::V,κρέμομαι,تعلق
870,werden::V,γίνομαι,صار
871,werden::V,γίνομαι,أصبح
872,passieren::V,συμβαίνω,حدث
873,beginnen::V,αρχίζω,ابتدأ
874,enden::V,τελειώνω,انتهى
875,wechseln::V,αλλάζω,تغير
876,aufgehen[Sonne]::V,βγαίνω,شرق
877,aufgehen[Sonne]::V,ανατέλλω,شرق
878,untergehen[Sonne]::V,δύω,غرب
879,untergehen[Sonne]::V,βασιλεύω,غرب
880,scheinen[Sonne]::V,λάμπω,أضاء
881,donnern::V,βροντώ,رعد
882,wehen::V,φυσώ,هب
883,strömen::V,ρέω,جرى
884,strömen::V,τρέχω,جرى
885,fließen::V,ρέω,سال
886,sich drehen::V,γυρίζω,دار
887,sich drehen::V,στρέφομαι,دار
888,schwanken::V,ταλαντεύομαι,ترنح
889,schwingen::V,αιωρούμαι,ترجح
890,schwingen::V,ταλαντεύομαι,ترجح
891,fallen::V,πέφτω,سقط
892,brennen::V,καίω,احترق
893,rauchen::V,καπνίζω,دخن
894,regnen::V,βρέχω,أمطر
895,gefrieren::V,παγώνω,تجمد
896,tauen::V,λειώνω,ذاب
897,schmelzen::V,λειώνω,ذاب
898,trocknen::V,στεγνώνω,نشف
899,sieden::V,βράζω,غلى
900,faulen::V,σαπίζω,فسد
901,verfaulen::V,σαπίζω,تعفن
902,reißen::V,σχίζω,انقطع
903,versinken::V,βουλιάζω,غرق
904,versinken::V,βυθίζομαι,غرق
905,vergehen::V,περνώ,مضى
906,erscheinen::V,εμφανίζομαι,لاح
907,erscheinen::V,εμφανίζομαι,ظهر
908,verschwinden::V,χάνομαι,غاب
909,verschwinden::V,εξαφανίζομαι,غاب
910,sinken::V,κατεβαίνω,هبط
911,abnehmen::V,μειώνομαι ,نقص
912,zunehmen::V,αυξάνω,ازداد
913,zunehmen::V,μεγαλώνω,ازداد
914,steigen::V,ανεβαίνω,صعد
915,steigen::V,ανεβαίνω,ارتفع
916,wachsen::V,μεγαλώνω,نما
917,wachsen::V,μεγαλώνω,نبت
918,glänzen::V,γυαλίζω,لمع
919,funkeln::V,αστράφτω,تلألأ
920,funkeln::V,σπιθοβολώ,تلألأ
921,lärmen::V,θορυβώ,ضج
922,lärmen::V,θορυβώ,صخب
923,läuten::V,χτυπώ ,قرع
924,klingeln::V,κουδουνίζω,دق
925,klirren::V,κουδουνίζω,قعقع
926,brausen::V,βουΐζω,عج
927,rauschen::V,βουΐζω,حف
928,klingen::V,ηχώ,رن
929,bellen::V,γαυγίζω,نبح
930,heulen::V,ουρλιάζω,عوى
931,blasen::V,φυσώ,نفخ
932,pfeifen::V,σφυρίζω,صفر
933,schreien::V,κραυγάζω,صرخ
934,stöhnen::V,βογγώ,أن
935,zittern::V,τρέμω,ارتعش
936,leben::V,ζω,عاش
937,geboren werden::V,γεννιέμαι,ولد
938,atmen::V,αναπνέω,تنفس
939,trinken::V,πίνω,شرب
940,essen::V,τρώω,أكل
941,schlucken::V,καταπίνω,جرع
942,müde werden::V,κουράζομαι,تعب
943,einschlafen::V,αποκοιμιέμαι,نام
944,schlafen::V,κοιμάμαι,نام
945,aufwachen::V,ξυπνώ,استيقظ
946,aufstehen::V,σηκώνομαι,قام
947,sich erholen::V,ξεκουράζομαι,استجم
948,krank werden::V,αρρωσταίνω,مرض
949,krank sein::V,ασθενώ,مرض
950,schmerzen::V,πονώ,آلم
951,husten::V,βήχω,كح
952,husten::V,βήχω,سعل
953,genesen::V,θεραπεύομαι,نقه
954,sterben::V,πεθαίνω,مات
955,umkommen::V,πεθαίνω,هلك
956,sich bewegen::V,κουνιέμαι,تحرك
957,sich rühren::V,σαλεύω,تحرك
958,sich erheben::V,επαναστατώ,قام
959,sich setzen::V,κάθομαι,جلس
960,hinfallen::V,πέφτω κάτω,وقع
961,laufen::V,τρέχω,مشى
962,schreiten::V,βαδίζω,خطا
963,spazierengehen::V,κάνω βόλτα,تنزه
964,spazierengehen::V,πηγαίνω περίπατο,تنزه
965,eilen::V,σπεύδω,عجل
966,sich beeilen::V,βιάζομαι,استعجل
967,sausen::V,τρέχω γρήγορα,أسرع
968,rennen::V,τρέχω,عدا
969,rennen::V,τρέχω,ركض
970,springen::V,πηδώ,قفز
971,klettern::V,σκαρφαλώνω,تسلق
972,schaukeln::V,κουνιέμαι,تأرجح
973,kriechen::V,έρπω,دب
974,kriechen::V,έρπω,زحف
975,kriechen::V,σέρνομαι,دب
976,kriechen::V,σέρνομαι,زحف
977,schwimmen::V,κολυμπώ,سبح
978,tauchen::V,βουτώ,غطس
979,rudern::V,κωπηλατώ,جذف
980,fahren::V,πηγαίνω,ركب
981,fahren::V,πηγαίνω,سافر
982,fliegen::V,πετώ,طار
983,gehen::V,βαδίζω,سار
984,gehen::V,βαδίζω,ذهب
985,gehen::V,πηγαίνω,سار
986,gehen::V,πηγαίνω,ذهب
987,weggehen::V,φεύγω,ذهب
988,weggehen::V,φεύγω,انصرف
989,abfahren::V,ξεκινώ,رحل
990,abfahren::V,αναχωρώ,رحل
991,anhalten::V,σταματώ,توقف
992,hineingehen::V,μπαίνω,دخل
993,eintreten::V,μπαίνω,دخل
994,eintreten::V,εισέρχομαι,دخل
995,kommen::V,έρχομαι,أتى
996,kommen::V,έρχομαι,جاء
997,ankommen::V,φτάνω,وصل
998,zurückkommen::V,επιστρέφω,عاد
999,zurückkommen::V,επιστρέφω,رجع
1000,bleiben::V,μένω,مكث
1001,warten::V,περιμένω,انتظر
1002,erwarten::V,αναμένω,ترقب
1003,erwarten::V,αναμένω,انتظر
1004,erwarten::V,περιμένω,ترقب
1005,erwarten::V,περιμένω,انتظر
1006,suchen::V,ψάχνω,بحث
1007,finden::V,βρίσκω,وجد
1008,versuchen::V,προσπαθώ,حاول
1009,vorbereiten::V,προετοιμάζω,أعد
1010,vorbereiten::V,προετοιμάζω,حضر
1011,lieben::V,αγαπώ,أحب
1012,mögen::V,μου αρέσει,أحب
1013,lachen::V,γελώ,ضحك
1014,rühren::V,συγκινώ,أثر
1015,weinen::V,κλαίω,بكى
1016,schimpfen::V,βρίζω,سب
1017,schimpfen::V,βρίζω,شتم
1018,sich ärgern::V,θυμώνω,زعل
1019,sich fürchten::V,φοβάμαι,هاب
1020,fürchten::V,φοβάμαι,خاف
1021,fürchten::V,φοβάμαι,خشي
1022,fliehen::V,φεύγω,هرب
1023,flüchten::V,δραπετεύω,فر
1024,sehen::V,βλέπω,رأى
1025,anschauen::V,κοιτάζω,نظر
1026,ansehen::V,βλέπω,نظر
1027,hören::V,ακούω,سمع
1028,zuhören::V,ακούω,أصغى
1029,probieren::V,δοκιμάζω,ذاق
1030,riechen::V,μυρίζω,شم
1031,riechen::V,μυρίζω,استنشق
1032,riechen::V,οσφραίνομαι,شم
1033,riechen::V,οσφραίνομαι,استنشق
1034,fühlen::V,αισθάνομαι,شعر
1035,scheinen::V,φαίνομαι,ظهر
1036,zu sehen sein::V,φαίνομαι,ظهر
1037,vernehmen::V,ακούω,سمع
1038,vernehmen::V,μαθαίνω,سمع
1039,frieren::V,κρυώνω,بردان
1040,tun::V,κάνω,فعل
1041,können::V,ξέρω,قدر
1042,können::V,ξέρω,استطاع
1043,können::V,μπορώ,قدر
1044,können::V,μπορώ,استطاع
1045,wollen::V,θέλω,شاء
1046,wollen::V,θέλω,أراد
1047,anfangen::V,αρχίζω,بدأ
1048,beenden::V,τελειώνω,أنهى
1049,aufhören::V,παύω,توقف
1050,aufhören::V,παύω,انقطع
1051,gelingen::V,πετυχαίνω,نجح
1052,geraten::V,γίνομαι,طلع
1053,öffnen::V,ανοίγω,فتح
1054,schließen::V,κλείνω,أغلق
1055,stellen::V,θέτω,وضع
1056,stellen::V,θέτω,أقام
1057,setzen::V,θέτω,أجلس
1058,legen::V,θέτω,وضع
1059,berühren::V,εγγίζω,مس
1060,berühren::V,εγγίζω,لمس
1061,verbinden::V,συνδέω,ربط
1062,verbinden::V,συνδέω,وصل
1063,bedecken::V,σκεπάζω,غطى
1064,aufhängen::V,κρεμώ,علق
1065,anzünden::V,ανάβω,أوقد
1066,aufheben::V,σηκώνω,لقط
1067,zurücklassen::V,εγκαταλείπω,ترك
1068,verlieren::V,χάνω,فقد
1069,fallen lassen::V,αφήνω να πέσει,أسقط
1070,machen::V,κάνω,فعل
1071,machen::V,φτιάχνω,فعل
1072,herstellen::V,κατασκευάζω,صنع
1073,herstellen::V,κατασκευάζω,أنتج
1074,bauen::V,χτίζω,بنى
1075,bauen::V,χτίζω,شيد
1076,bauen::V,οικοδομώ,بنى
1077,bauen::V,οικοδομώ,شيد
1078,reparieren::V,επισκευάζω,صلح
1079,reparieren::V,επιδιορθώνω,صلح
1080,verbessern::V,βελτιώνω,صحح
1081,verbessern::V,καλυτερεύω,صحح
1082,ändern::V,αλλάζω,غير
1083,graben::V,σκάβω,حفر
1084,beugen::V,λυγίζω,ثنى
1085,beugen::V,λυγίζω,أحنى
1086,biegen::V,κάμπτω,لوى
1087,drehen::V,στρέφω,أدار
1088,drehen::V,στρέφω,دور
1089,wenden::V,γυρίζω,قلب
1090,umdrehen::V,γυρίζω,قلب
1091,heben::V,υψώνω,رفع
1092,heben::V,σηκώνω,رفع
1093,hochheben::V,υψώνω,رفع
1094,hochheben::V,σηκώνω,رفع
1095,ergreifen::V,πιάνω,مسك
1096,ergreifen::V,αρπάζω,مسك
1097,halten::V,βαστώ,مسك
1098,drücken::V,πιέζω,ضغط
1099,schieben::V,σπρώχνω,حرك
1100,kratzen::V,γρατσουνίζω,خدش
1101,lecken::V,γλείφω,لعق
1102,beißen::V,δαγκάνω,عض
1103,abreißen::V,κόβω,قلع
1104,abreißen::V,σχίζω,قلع
1105,abschneiden::V,αποκόπτω,قطع
1106,binden::V,δένω,ربط
1107,stecken::V,χώνω,دس
1108,brechen::V,σπάζω,كسر
1109,klopfen::V,χτυπώ,طرق
1110,klopfen::V,τινάζω,طرق
1111,hauen::V,χτυπώ,ضرب
1112,kleben::V,κολλώ,ألصق
1113,reiben::V,τρίβω,حك
1114,streichen::V,αλείφω,نشر
1115,schleifen::V,ακονίζω,سن
1116,schneiden::V,κόβω,قطع
1117,rütteln::V,σείω,رج
1118,rütteln::V,τινάζω,رج
1119,schütteln::V,σείω,هز
1120,schütteln::V,κουνώ,هز
1121,schwenken::V,κουνώ,لوح
1122,schütten::V,χύνω,صب
1123,füllen::V,γεμίζω,ملأ
1124,einwickeln::V,τυλίγω,لف
1125,tragen::V,φέρνω,حمل
1126,schleppen::V,κουβαλώ,سحب
1127,ziehen::V,τραβώ,سحب
1128,aufbewahren::V,φυλάω,حفظ
1129,werfen::V,ρίχνω,رمى
1130,werfen::V,ρίχνω,ألقى
1131,fangen::V,πιάνω,التقط
1132,packen::V,τσακώνω,مسك
1133,verstecken::V,κρύβω,خبأ
1134,teilen::V,μερίζω,قسم
1135,schicken::V,στέλνω,بعث
1136,schicken::V,στέλνω,أرسل
1137,bringen::V,φέρνω,جلب
1138,hinzufügen::V,προσθέτω,أضاف
1139,bekommen::V,προσκομίζω,حصل
1140,erhalten::V,παίρνω,استلم
1141,erhalten::V,λαμβάνω,استلم
1142,nehmen::V,πιάνω,أخذ
1143,nehmen::V,παίρνω,أخذ
1144,wählen::V,εκλέγω,اختار
1145,auswählen::V,διαλέγω,انتقى
1146,bewahren::V,διατηρώ,حافظ
1147,behindern::V,εμποδίζω,عاق
1148,verderben::V,χαλώ,أفسد
1149,beschädigen::V,ζημιώνω,أضر
1150,zerbrechen::V,σπάζω,كسر
1151,zerreißen::V,σχίζω,مزق
1152,zerstören::V,καταστρέφω,دمر
1153,verbrennen::V,καίω,حرق
1154,geben::V,δίνω,أعطى
1155,reichen::V,δίνω,ناول
1156,schenken::V,χαρίζω,وهب
1157,versprechen::V,υπόσχομαι,وعد
1158,wünschen::V,εύχομαι,تمنى
1159,loben::V,επαινώ,مدح
1160,küssen::V,φιλώ,قبل
1161,wiegen::V,κουνώ,هدهد
1162,wiegen::V,νανουρίζω,هدهد
1163,zudecken::V,σκεπάζω,غطى
1164,wecken::V,ξυπνώ,أيقظ
1165,zeigen::V,δείχνω,أرى
1166,führen::V,οδηγώ,دل
1167,lehren::V,διδάσκω,علم
1168,unterrichten::V,διδάσκω,علم
1169,aufziehen::V,ανατρέφω,ربى
1170,leiten::V,ηγούμαι,دل
1171,leiten::V,ηγούμαι,أدار
1172,leiten::V,διευθύνω,دل
1173,leiten::V,διευθύνω,أدار
1174,antreiben::V,σπρώχνω,حث
1175,antreiben::V,παρακινώ,حث
1176,lassen::V,αφήνω,حدا
1177,einladen::V,προσκαλώ,دعا
1178,vereinigen::V,ενώνω,وحد
1179,besuchen::V,επισκέπτομαι,زار
1180,treffen::V,συναντώ,قابل
1181,sich versammeln::V,μαζεύομαι,اجتمع
1182,spielen::V,παίζω,لعب
1183,singen::V,τραγουδώ,غنى
1184,tanzen::V,χορεύω,رقص
1185,sich trennen::V,αποχωρίζομαι,افترق
1186,verlassen::V,εγκαταλείπω,ترك
1187,retten::V,σώζω,نجى
1188,retten::V,σώζω,أنقذ
1189,bewachen::V,φρουρώ,حرس
1190,schützen::V,προστατεύω,حمى
1191,verteidigen::V,υπερασπίζω,دافع
1192,sich schlagen::V,χτυπιέμαι,تضارب
1193,schießen::V,πυροβολώ,أطلق
1194,siegen::V,νικώ,انتصر
1195,ärgern::V,τσαντίζω,أزعل
1196,schlagen::V,χτυπώ,ضرب
1197,treten::V,κλοτσώ,رفس
1198,stechen::V,τρυπώ,شك
1199,stoßen::V,ωθώ,دفع
1200,stoßen::V,σπρώχνω,دفع
1201,stehlen::V,κλέβω,سرق
1202,stören::V,διαταράσσω,ضايق
1203,belästigen::V,ενοχλώ,أزعج
1204,verbergen::V,κρύβω,كتم
1205,täuschen::V,παραπλανώ,خدع
1206,betrügen::V,απατώ,غش
1207,töten::V,σκοτώνω,قتل
1208,töten::V,θανατώνω,قتل
1209,wohnen::V,μένω,سكن
1210,wohnen::V,κατοικώ,سكن
1211,arbeiten::V,δουλεύω,عمل
1212,arbeiten::V,δουλεύω,اشتغل
1213,arbeiten::V,εργάζομαι,عمل
1214,arbeiten::V,εργάζομαι,اشتغل
1215,sammeln::V,μαζεύω,جمع
1216,sammeln::V,συλλέγω,جمع
1217,pflücken::V,κόβω,جنى
1218,pflücken::V,κόβω,قطف
1219,jagen::V,κυνηγώ,صاد
1220,fischen::V,ψαρεύω,اصطاد
1221,fassen::V,πιάνω,قبض
1222,hüten::V,φυλάγω,رعى
1223,hüten::V,προσέχω,رعى
1224,treiben::V,οδηγώ,ساق
1225,anbinden::V,δένω,ربط
1226,füttern::V,ταΐζω,علف
1227,melken::V,αρμέγω,حلب
1228,hacken::V,κόβω,فرم
1229,gießen::V,ποτίζω,سقى
1230,reifen::V,ωριμάζω,نضج
1231,zubereiten::V,ετοιμάζω,حضر
1232,kochen::V,βράζω,طبخ
1233,backen::V,ψήνω,خبز
1234,braten::V,τηγανίζω,قلى
1235,braten::V,τηγανίζω,حمر
1236,umrühren::V,ανακατεύω,قلب
1237,stricken::V,πλέκω,حاك
1238,nähen::V,ράβω,خاط
1239,färben::V,βάφω,صبغ
1240,färben::V,βάφω,لون
1241,färben::V,χρωματίζω,صبغ
1242,färben::V,χρωματίζω,لون
1243,reinigen::V,καθαρίζω,نظف
1244,waschen::V,πλένω,غسل
1245,abwischen::V,σφουγγίζω,مسح
1246,spülen::V,ξεπλένω,شطف
1247,fegen::V,σκουπίζω,كنس
1248,kehren::V,σκουπίζω,كنس
1249,baden::V,κάνω μπάνιο,استحم
1250,sich waschen::V,πλένομαι,اغتسل
1251,ausziehen::V,βγάζω,خلع
1252,anziehen::V,φορώ,لبس
1253,sich anziehen::V,ντύνομαι,اكتسى
1254,kämmen::V,χτενίζω,مشط
1255,schmücken::V,στολίζω,زين
1256,sagen::V,λέω,قال
1257,sprechen::V,μιλώ,تكلم
1258,reden::V,μιλώ,تكلم
1259,reden::V,κουβεντιάζω,تكلم
1260,sich unterhalten::V,συνομιλώ,تحادث
1261,sich unterhalten::V,κουβεντιάζω,تحادث
1262,fragen::V,ρωτώ,سأل
1263,bitten::V,ζητώ,رجا
1264,bitten::V,παρακαλώ,رجا
1265,erzählen::V,διηγούμαι,حكي
1266,mitteilen::V,πληροφορώ,بلغ
1267,nennen::V,ονομάζω,سمى
1268,rufen::V,φωνάζω,نادى
1269,prahlen::V,καυχιέμαι,فشر
1270,prahlen::V,καυχιέμαι,تفاخر
1271,übersetzen::V,μεταφράζω,ترجم
1272,denken::V,σκέφτομαι,فكر
1273,glauben::V,πιστεύω,اعتقد
1274,bemerken::V,παρατηρώ,لاحظ
1275,erkennen::V,αναγνωρίζω,عرف
1276,begreifen::V,καταλαβαίνω,فهم
1277,begreifen::V,καταλαβαίνω,أدرك
1278,verstehen::V,ακούω,فهم
1279,lernen::V,μαθαίνω,درس
1280,wissen::V,ξέρω,علم
1281,sich erinnern an::V,θυμάμαι,تذكر
1282,vergessen::V,ξεχνώ,نسي
1283,messen::V,μετρώ,قاس
1284,zählen::V,μετρώ,عد
1285,zählen::V,μετρώ,أحصى
1286,rechnen::V,λογαριάζω,حسب
1287,lesen::V,διαβάζω,قرأ
1288,malen::V,ζωγραφίζω,صور
1289,zeichnen::V,σχεδιάζω,رسم
1290,schreiben::V,γράφω,كتب
1291,besitzen::V,κατέχω,حاز
1292,besitzen::V,κατέχω,ملك
1293,kaufen::V,αγοράζω,اشترى
1294,verkaufen::V,πουλώ,باع
1295,bezahlen::V,πληρώνω,دفع
1296,zahlen::V,πληρώνω,سدد
1297,beherrschen::V,κυριαρχώ,حكم
1298,ertragen::V,βαστώ,أطاق
1299,ertragen::V,βαστώ,تحمل
1300,ertragen::V,αντέχω,أطاق
1301,ertragen::V,αντέχω,تحمل
