,Concept_ID,kk,fr
820,schwach::A,қайратсыз,faible
821,fett::A,семіз,gras
822,schlank::A,ашаң,svelte
823,hübsch::A,ажарлы,joli
824,hübsch::A,шырайлы,joli
825,böse::A,өш,mauvais
826,böse::A,сұм,mauvais
827,böse::A,жауыз,mauvais
828,dumm::A,көкми,sot
829,dumm::A,көкми,bête
830,dumm::A,ақымақ,sot
831,dumm::A,ақымақ,bête
832,dumm::A,миы жоқ,sot
833,dumm::A,миы жоқ,bête
834,faul::A,жалқау,fainéant
835,faul::A,жалқау,paresseux
836,faul::A,еріншек,fainéant
837,faul::A,еріншек,paresseux
838,fleißig::A,ұқыпты,appliqué
839,geizig::A,сараң,avare
840,klug::A,жетік,intelligent
841,klug::A,ақылды,intelligent
842,geschickt::A,шебер,habile
843,lieb::A,абзал,cher
844,lieb::A,абзал,gentil
845,lieb::A,айналайын,cher
846,lieb::A,айналайын,gentil
847,lustig::A,көңілді,gai
848,lustig::A,көңілді,joyeux
849,sanft::A,жуас,doux
850,hungrig::A,аш,affamé
851,krank::A,кеселді,malade
852,nackt::A,жалаңаш,nu
853,traurig::A,қапа,triste
854,lebendig::A,тірі,vivant
855,lebendig::A,жанды,vivant
856,gut::A,жақсы,bon
857,schlecht::A,жаман,mauvais
858,richtig::A,дұрыс,juste
859,richtig::A,дұрыс,correct
860,schlimm::A,жаман,grave
861,schlimm::A,жаман,mauvais
862,wahr::A,нағыз,vrai
863,wahr::A,нағыз,véritable
864,alt::A,ескі,vieux
865,neu::A,жаңа,neuf
866,neu::A,жаңа,nouveau
867,ehemalig::A,өткен,ancien
868,ehemalig::A,бұрынғы,ancien
869,alt[Lebewesen]::A,кексе,âgé
870,alt[Lebewesen]::A,кексе,vieux
871,jung::A,науша,jeune
872,arm::A,кедей,pauvre
873,arm::A,дәулетсіз,pauvre
874,reich::A,малды,riche
875,bekannt::A,таныс,connu
876,bekannt::A,көзтаныс,connu
877,berühmt::A,атақты,fameux
878,berühmt::A,атақты,célèbre
879,fremd::A,бөтен,étranger
880,verschieden::A,түрлі,différent
881,nah::A,жуық,lié
882,nah::A,жуық,proche
883,nah::A,етене,lié
884,nah::A,етене,proche
885,fern::A,алыс,éloigné
886,fern::A,алыс,lointain
887,fern::A,алыстағы,éloigné
888,fern::A,алыстағы,lointain
889,linker::A,сол,gauche
890,linker::A,солшыл,gauche
891,rechter::A,оң,droit
892,anderer::A,өзге,autre
893,anderer::A,былайғы,autre
894,erster::A,алғашқы,premier
895,zweiter::A,екінші,second
896,zweiter::A,екінші,deuxième
897,dritter::A,үшінші,troisième
898,letzter::A,артқы,dernier
899,letzter::A,кейінгі,dernier
900,allein::ADV,серіксіз,seul
901,auf einmal::ADV,бірден,à la fois
902,zusammen::ADV,бірлесіп,ensemble
903,lange::ADV,ұзақ,longtemps
904,plötzlich::ADV,кенет,tout à coup
905,sofort::ADV,әне-міне дегенше,immédiatement
906,später::ADV,артынан,plus tard
907,jetzt::ADV,енді,maintenant
908,jetzt::ADV,қазір,maintenant
909,heute::ADV,бүгін,aujourd'hui
910,morgen::ADV,ертең,demain
911,bald::ADV,тез,bientôt
912,dann::ADV,онан соң,puis
913,dann::ADV,онан соң,ensuite
914,dann::ADV,сонан соң,puis
915,dann::ADV,сонан соң,ensuite
916,gestern::ADV,кеше,hier
917,einst::ADV,бірде,jadis
918,einst::ADV,бірде,autrefois
919,einst::ADV,бір кезде,jadis
920,einst::ADV,бір кезде,autrefois
921,damals::ADV,анада,alors
922,damals::ADV,анада,à l'époque
923,danach::ADV,онан соң,après
924,danach::ADV,онан соң,ensuite
925,danach::ADV,сонан соң,après
926,danach::ADV,сонан соң,ensuite
927,vorher::ADV,бұрын,auparavant
928,zuerst::ADV,әуелі,d'abord
929,zuerst::ADV,әуелі,premièrement
930,zuerst::ADV,алдымен,d'abord
931,zuerst::ADV,алдымен,premièrement
932,einmal::ADV,бір жолы,une fois
933,manchmal::ADV,кейде,parfois
934,manchmal::ADV,кейде,quelquefois
935,oft::ADV,ылғи,souvent
936,immer::ADV,өнебойы,toujours
937,niemals::ADV,ешуақытта,ne ... jamais
938,hier::ADV,бұнда,ici
939,hier::ADV,осында,ici
940,hierhin::ADV,бермен,par ici
941,von hier::ADV,бер жақтан,d'ici
942,dort::ADV,анда,là
943,dort::ADV,анда,là-bas
944,dorthin::ADV,әрі,y
945,dorthin::ADV,әрі,par là
946,geradeaus::ADV,тура,tout droit
947,vorwärts::ADV,ілгері,en avant
948,rückwärts::ADV,артқа,en arrière
949,zurück::ADV,кейін қарай,de retour
950,unten::ADV,төменде,en bas
951,unten::ADV,төменде,au-dessous
952,hinab::ADV,астына,en bas
953,hinab::ADV,астына,vers le bas
954,hinab::ADV,төмен,en bas
955,hinab::ADV,төмен,vers le bas
956,oben::ADV,жоғарыда,dessus
957,oben::ADV,жоғарыда,en haut
958,hinauf::ADV,өрге,en haut
959,hinauf::ADV,өрге,vers le haut
960,überall::ADV,әрқайда,partout
961,nicht::ADV,емес,ne ... pas
962,ein wenig::ADV,азырақ,un peu
963,ein wenig::ADV,аздаған,un peu
964,ein wenig::ADV,азғантай,un peu
965,kaum::ADV,зорға,à peine
966,sehr::ADV,орасан,très
967,so::ADV,бұлай,si
968,so::ADV,бұлай,ainsi
969,so::ADV,былайша,si
970,so::ADV,былайша,ainsi
971,noch::ADV,әлі,encore
972,nur::ADV,ғана,seulement
973,nur::ADV,ғана,ne ... que
974,schon::ADV,түге,déjà
975,wieder::ADV,жаңа,de nouveau
976,wieder::ADV,қайта,de nouveau
977,wieder::ADV,жаңадан,de nouveau
978,vergebens::ADV,бекер,en vain
979,vor::PRP,алды,devant
980,hinter::PRP,артынан,derrière
981,unter::PRP,түп,sous
982,unter::PRP,түп,au-dessous de
983,unter::PRP,маңында,sous
984,unter::PRP,маңында,au-dessous de
985,durch::PRP,арқылы,par
986,durch::PRP,арқылы,à travers
987,neben::PRP,іргеде,à côté de
988,neben::PRP,жанында,à côté de
989,zwischen::PRP,арада,entre
990,wegen::PRP,үшін,à cause de
991,dies::PRN,бұ,ceci
992,dies::PRN,осы,ceci
993,das::PRN,сол,ce
994,das::PRN,сол,cela
995,alles::PRN,дүйім,tout
996,alles::PRN,күллі,tout
997,ich::PRN,мен,je
998,ich::PRN,мен,moi
999,du::PRN,сен,tu
1000,du::PRN,сен,toi
1001,er::PRN,ол,il
1002,er::PRN,ол,lui
1003,wir::PRN,біз,nous
1004,ihr::PRN,сіз,vous
1005,sie::PRN,олар,ils
1006,sie::PRN,олар,elles
1007,was::FPRN,не,que
1008,was::FPRN,не,quoi
1009,wer::FPRN,кім,qui
1010,wo::FADV,кәні,où
1011,wo::FADV,қайда,où
1012,wohin::FADV,қайда,où
1013,wie::FADV,калай,comment
1014,warum::FADV,неғып,pourquoi
1015,wieviel::FNUM,неше,combien
1016,wieviel::FNUM,қанша,combien
1017,eins::NUM,бір,un
1018,zwei::NUM,екі,deux
1019,drei::NUM,үш,trois
1020,vier::NUM,төрт,quatre
1021,fünf::NUM,бес,cinq
1022,sechs::NUM,алты,six
1023,sieben::NUM,жеті,sept
1024,acht::NUM,сегіз,huit
1025,neun::NUM,тоғыз,neuf
1026,zehn::NUM,он,dix
1027,elf::NUM,он бір,onze
1028,zwölf::NUM,он екі,douze
1029,zwanzig::NUM,жиырма,vingt
1030,dreißig::NUM,отыз,trente
1031,vierzig::NUM,қырық,quarante
1032,fünfzig::NUM,елу,cinquante
1033,sechzig::NUM,алпыс,soixante
1034,siebzig::NUM,жетпіс,soixante-dix
1035,achtzig::NUM,сексен,quatre-vingt
1036,neunzig::NUM,тоқсан,quatre-vingt-dix
1037,hundert::NUM,жүз,cent
1038,tausend::NUM,мың,mille
1039,und::CNJ,та,et
1040,oder::CNJ,әлде,ou
1041,oder::CNJ,немесе,ou
1042,stehen::V,тұру,être debout
1043,sitzen::V,отыру,être assis
1044,liegen::V,жату,être couché
1045,hängen::V,ілу,pendre
1046,werden::V,болу,devenir
1047,werden::V,түрегелу,devenir
1048,passieren::V,болу,se passer
1049,beginnen::V,басталу,commencer
1050,enden::V,ада болу,finir
1051,enden::V,ада болу,se terminer
1052,wechseln::V,құбылу,changer
1053,wechseln::V,құбылу,alterner
1054,wechseln::V,өзгеру,changer
1055,wechseln::V,өзгеру,alterner
1056,aufgehen[Sonne]::V,шығу,se lever
1057,untergehen[Sonne]::V,батыру,se coucher
1058,scheinen[Sonne]::V,жылтырау,briller
1059,donnern::V,күркіреу,tonner
1060,wehen::V,огып тур,souffler
1061,strömen::V,сорғалау,affluer
1062,fließen::V,ағу,couler
1063,sich drehen::V,айналу,tourner
1064,schwanken::V,толықсу,osciller
1065,schwanken::V,толықсу,chanceler
1066,schwingen::V,тербелу,vibrer
1067,schwingen::V,тербелу,osciller
1068,fallen::V,құлау,tomber
1069,fallen::V,жығылу,tomber
1070,fallen::V,төмендеу,tomber
1071,brennen::V,жану,brûler
1072,brennen::V,жану,flamber
1073,rauchen::V,түтету,fumer
1074,regnen::V,жауу,pleuvoir
1075,gefrieren::V,мұздай қату,geler
1076,gefrieren::V,мұз боп қату,geler
1077,tauen::V,жібу,dégeler
1078,schmelzen::V,еру,fondre
1079,trocknen::V,курау,sécher
1080,sieden::V,қайнау,bouillir
1081,faulen::V,иістену,pourrir
1082,faulen::V,иістену,se putréfier
1083,verfaulen::V,шіру,pourrir
1084,reißen::V,жыртылу,rompre
1085,reißen::V,жыртылу,se déchirer
1086,versinken::V,малтығу,s'enfoncer
1087,vergehen::V,өту,passer
1088,erscheinen::V,көріну,apparaître
1089,erscheinen::V,көрініп қалу,apparaître
1090,verschwinden::V,ғайып_болу,disparaître
1091,sinken::V,ылдилау,descendre
1092,sinken::V,ылдилау,s'abaisser
1093,sinken::V,төмендеу,descendre
1094,sinken::V,төмендеу,s'abaisser
1095,abnehmen::V,кемітілу,diminuer
1096,zunehmen::V,көбею,augmenter
1097,steigen::V,қобу,monter
1098,steigen::V,көтерілу,monter
1099,steigen::V,жоғарылау,monter
1100,wachsen::V,өсу,croître
1101,glänzen::V,жалтырау,briller
1102,funkeln::V,жарқырау,étinceler
1103,funkeln::V,нұрлану,étinceler
1104,funkeln::V,жылтылдау,étinceler
1105,lärmen::V,шулау,faire du bruit
1106,lärmen::V,шуылдау,faire du bruit
1107,läuten::V,қоңыраулату,sonner
1108,klingeln::V,дыңғырлау,sonner
1109,klirren::V,дыңылдату,cliqueter
1110,brausen::V,тасу,mugir
1111,rauschen::V,сусылдау,bruire
1112,rauschen::V,сыбдырлау,bruire
1113,klingen::V,дыбыс шығару,sonner
1114,bellen::V,үру,aboyer
1115,heulen::V,ұлу,hurler
1116,blasen::V,үру,souffler
1117,pfeifen::V,ысқыру,siffler
1118,schreien::V,шыңғыру,crier
1119,schreien::V,айғайлау,crier
1120,schreien::V,байбайлау,crier
1121,schreien::V,бажалақтау,crier
1122,stöhnen::V,ыңырсу,gémir
1123,stöhnen::V,ыңкылдау,gémir
1124,zittern::V,қалш,trembler
1125,zittern::V,қалшылдату,trembler
1126,leben::V,жасау,vivre
1127,leben::V,күнелту,vivre
1128,leben::V,күн көру,vivre
1129,leben::V,тіршілік ету,vivre
1130,geboren werden::V,туу,naître
1131,atmen::V,дем алу,respirer
1132,atmen::V,ауа жұту,respirer
1133,trinken::V,ішу,boire
1134,trinken::V,ұрттау,boire
1135,essen::V,жеу,manger
1136,essen::V,тамақтану,manger
1137,schlucken::V,жұту,avaler
1138,müde werden::V,болдыру,se lasser
1139,müde werden::V,болдыру,se fatiguer
1140,einschlafen::V,үйыктап калу,s'endormir
1141,schlafen::V,ұйықтау,dormir
1142,aufwachen::V,ояну,se réveiller
1143,aufstehen::V,ояну,se lever
1144,sich erholen::V,тынығу,se reposer
1145,sich erholen::V,тынығу,se détendre
1146,krank werden::V,кеселдену,tomber malade
1147,krank werden::V,сырқаттану,tomber malade
1148,krank werden::V,ауырып қалу,tomber malade
1149,krank werden::V,ауыра бастау,tomber malade
1150,krank werden::V,кеселге ұшырау,tomber malade
1151,krank werden::V,сырқаттанып қалу,tomber malade
1152,krank sein::V,ауыру,être malade
1153,krank sein::V,сырқаттану,être malade
1154,schmerzen::V,ауырады,faire mal
1155,husten::V,жөтелу,tousser
1156,genesen::V,айығу,guérir
1157,genesen::V,айығу,se remettre
1158,sterben::V,өлу,mourir
1159,sterben::V,қайтыс,mourir
1160,sterben::V,жантапсыру,mourir
1161,umkommen::V,өлу,périr
1162,umkommen::V,қаза табу,périr
1163,sich bewegen::V,жылжу,bouger
1164,sich rühren::V,қыбырлау,broncher
1165,sich erheben::V,тұру,se lever
1166,sich setzen::V,отыру,s'asseoir
1167,hinfallen::V,жығылу,tomber
1168,laufen::V,жояу жүру,marcher
1169,laufen::V,жояу жүру,aller à pied
1170,schreiten::V,кадамдау,marcher
1171,spazierengehen::V,қыдыру,se promener
1172,eilen::V,асығу,courir
1173,eilen::V,жеделдену,courir
1174,eilen::V,жедепдеу,courir
1175,sich beeilen::V,асығу,se hâter
1176,sich beeilen::V,асығу,se dépêcher
1177,sich beeilen::V,жеделдену,se hâter
1178,sich beeilen::V,жеделдену,se dépêcher
1179,sausen::V,заулау,filer
1180,rennen::V,жүгіру,courir
1181,springen::V,секіру,sauter
1182,klettern::V,өрмелеп шығу,grimper
1183,schaukeln::V,тербелу,se balancer
1184,kriechen::V,еңбектеу,ramper
1185,schwimmen::V,жүзу,nager
1186,schwimmen::V,малту,nager
1187,schwimmen::V,қалықтау,nager
1188,tauchen::V,сүңгу,plonger
1189,rudern::V,есу,ramer
1190,fahren::V,бару,aller
1191,fahren::V,бару,rouler
1192,fliegen::V,ұшу,voler
1193,gehen::V,бару,aller
1194,weggehen::V,кету,s'en aller
1195,abfahren::V,жөнелу,partir
1196,anhalten::V,тоқтау,s'arrêter
1197,hineingehen::V,кіру,entrer
1198,eintreten::V,ену,entrer
1199,kommen::V,жету,venir
1200,ankommen::V,келу,arriver
1201,zurückkommen::V,қайту,revenir
1202,bleiben::V,қалу,rester
1203,bleiben::V,қалу,demeurer
1204,warten::V,тосу,attendre
1205,erwarten::V,күту,attendre
1206,suchen::V,іздеу,chercher
1207,finden::V,табу,trouver
1208,versuchen::V,талпыну,essayer
1209,vorbereiten::V,әзірлеу,préparer
1210,lieben::V,сүю,aimer
1211,mögen::V,жарату,aimer
1212,mögen::V,жарату,vouloir
1213,mögen::V,жақсы_көру,aimer
1214,mögen::V,жақсы_көру,vouloir
1215,lachen::V,күлу,rire
1216,lachen::V,күлісу,rire
1217,rühren::V,көңілін бұзу,toucher
1218,rühren::V,көңілін бұзу,attendrir
1219,weinen::V,жылау,pleurer
1220,schimpfen::V,ақырып-бақыру,gronder
1221,sich ärgern::V,ашулану,se fâcher
1222,sich fürchten::V,сескену,avoir peur
1223,fürchten::V,қауіптену,craindre
1224,fürchten::V,қауіптену,avoir peur de
1225,fürchten::V,сақсыну,craindre
1226,fürchten::V,сақсыну,avoir peur de
1227,fliehen::V,қашу,fuir
1228,fliehen::V,қашып кету,fuir
1229,flüchten::V,қашу,s'enfuir
1230,flüchten::V,қашып кету,s'enfuir
1231,sehen::V,көру,voir
1232,anschauen::V,назар салу,regarder
1233,ansehen::V,тамашалау,regarder
1234,hören::V,есту,entendre
1235,zuhören::V,тыңдау,écouter
1236,zuhören::V,құлақ қою,écouter
1237,probieren::V,тату,goûter
1238,probieren::V,дәм тату,goûter
1239,riechen::V,иіскеу,sentir
1240,fühlen::V,сезу,sentir
1241,fühlen::V,сезіну,sentir
1242,scheinen::V,болып көріну,sembler
1243,scheinen::V,болып көріну,paraître
1244,zu sehen sein::V,көріну,se voir
1245,zu sehen sein::V,көріну,être visible
1246,vernehmen::V,есту,entendre
1247,vernehmen::V,есту,percevoir
1248,vernehmen::V,есітіп қалу,entendre
1249,vernehmen::V,есітіп қалу,percevoir
1250,frieren::V,тоңу,avoir froid
1251,frieren::V,жаурау,avoir froid
1252,tun::V,ету,faire
1253,tun::V,істеу,faire
1254,können::V,білу,savoir
1255,können::V,білу,pouvoir
1256,wollen::V,қалау,vouloir
1257,anfangen::V,бастау,commencer
1258,beenden::V,бітіру,finir
1259,beenden::V,бітіру,terminer
1260,beenden::V,адақтау,finir
1261,beenden::V,адақтау,terminer
1262,beenden::V,тамамдау,finir
1263,beenden::V,тамамдау,terminer
1264,beenden::V,аяқтап шығу,finir
1265,beenden::V,аяқтап шығу,terminer
1266,aufhören::V,доғару,cesser
1267,aufhören::V,доғару,arrêter
1268,gelingen::V,жолы түсу,réussir
1269,geraten::V,калу,réussir
1270,öffnen::V,ашу,ouvrir
1271,öffnen::V,ашып қою,ouvrir
1272,schließen::V,жабу,fermer
1273,stellen::V,қою,poser
1274,stellen::V,қою,mettre
1275,stellen::V,қойдыру,poser
1276,stellen::V,қойдыру,mettre
1277,setzen::V,отырғызу,placer
1278,legen::V,салу,placer
1279,legen::V,калау,placer
1280,berühren::V,тию,toucher
1281,verbinden::V,байлап алу,lier
1282,verbinden::V,сабақтастыру,lier
1283,bedecken::V,бүркеу,couvrir
1284,aufhängen::V,ілу,accrocher
1285,aufhängen::V,асып қою,accrocher
1286,anzünden::V,тұтату,allumer
1287,aufheben::V,көтеру,ramasser
1288,zurücklassen::V,қалдыру,laisser
1289,verlieren::V,жоғалту,perdre
1290,fallen lassen::V,құлатып алу,lâcher
1291,fallen lassen::V,құлатып алу,laisser tomber
1292,fallen lassen::V,қолдан түсіріп алу,lâcher
1293,fallen lassen::V,қолдан түсіріп алу,laisser tomber
1294,machen::V,ету,faire
1295,machen::V,жасау,faire
1296,machen::V,жасап шығару,faire
1297,herstellen::V,жасап шығару,produire
1298,herstellen::V,жасап шығару,fabriquer
1299,bauen::V,тұрғызу,bâtir
1300,bauen::V,тұрғызу,construire
1301,reparieren::V,оңдау,réparer
1302,verbessern::V,дұрыстау,améliorer
1303,ändern::V,өзгерту,changer
1304,ändern::V,өзгерту,modifier
1305,graben::V,үңгу,creuser
1306,beugen::V,буғу,plier
1307,beugen::V,буғу,ployer
1308,biegen::V,ию,courber
1309,biegen::V,майыстыру,courber
1310,drehen::V,айналдыру,tordre
1311,drehen::V,айналдыру,tourner
1312,wenden::V,екінші жағын айналдыру,retourner
1313,umdrehen::V,бұру,tourner
1314,heben::V,көтеру,soulever
1315,hochheben::V,жоғарылату,lever
1316,hochheben::V,көтеру,lever
1317,ergreifen::V,бас_салу,saisir
1318,ergreifen::V,бас_салу,prendre
1319,ergreifen::V,шап_беріп_ұстап_алу,saisir
1320,ergreifen::V,шап_беріп_ұстап_алу,prendre
1321,ergreifen::V,шап_беру,saisir
1322,ergreifen::V,шап_беру,prendre
1323,ergreifen::V,шап_ете_түсу,saisir
1324,ergreifen::V,шап_ете_түсу,prendre
1325,halten::V,тұту,tenir
1326,halten::V,ұстау,tenir
1327,drücken::V,басу,presser
1328,schieben::V,итеру,pousser
1329,kratzen::V,қыру,gratter
1330,kratzen::V,қыру,égratigner
1331,lecken::V,жалау,lécher
1332,beißen::V,қабу,mordre
1333,beißen::V,тістеу,mordre
1334,beißen::V,қауып алу,mordre
1335,abreißen::V,үзу,arracher
1336,abschneiden::V,қырқу,couper
1337,binden::V,байланыстыру,lier
1338,binden::V,байланыстыру,attacher
1339,binden::V,байлап_алу,lier
1340,binden::V,байлап_алу,attacher
1341,binden::V,байластыру,lier
1342,binden::V,байластыру,attacher
1343,binden::V,байлау,lier
1344,binden::V,байлау,attacher
1345,binden::V,буу,lier
1346,binden::V,буу,attacher
1347,binden::V,матау,lier
1348,binden::V,матау,attacher
1349,binden::V,сабақтастыру,lier
1350,binden::V,сабақтастыру,attacher
1351,binden::V,ұштастыру,lier
1352,binden::V,ұштастыру,attacher
1353,stecken::V,сұғу,enfoncer
1354,brechen::V,сындыру,rompre
1355,klopfen::V,қағу,frapper
1356,hauen::V,соғу,frapper
1357,kleben::V,желімдеу,coller
1358,reiben::V,үйкеу,frotter
1359,streichen::V,сүйкеу,empâter
1360,schleifen::V,егеу,affiler
1361,schleifen::V,егеу,aiguiser
1362,schleifen::V,қайрау,affiler
1363,schleifen::V,қайрау,aiguiser
1364,schleifen::V,егеулеу,affiler
1365,schleifen::V,егеулеу,aiguiser
1366,schneiden::V,кесу,couper
1367,schneiden::V,кесу,trancher
1368,rütteln::V,қозғау,cahoter
1369,rütteln::V,жұлмалау,cahoter
1370,schütteln::V,дірілдету,secouer
1371,schütteln::V,селкілдету,secouer
1372,schwenken::V,бұлғау,agiter
1373,schwenken::V,сермеу,agiter
1374,schütten::V,құю,verser
1375,füllen::V,толтыру,remplir
1376,einwickeln::V,орау,envelopper
1377,tragen::V,алып жүру,porter
1378,schleppen::V,тарту,traîner
1379,ziehen::V,тарту,tirer
1380,aufbewahren::V,сақтау,garder
1381,aufbewahren::V,сақтау,conserver
1382,werfen::V,лақтыру,jeter
1383,werfen::V,лақтыру,lancer
1384,fangen::V,қармау,attraper
1385,fangen::V,қағып алу,attraper
1386,packen::V,шап беру,agripper
1387,packen::V,шап ете түсу,agripper
1388,packen::V,шап беріп ұстап алу,agripper
1389,verstecken::V,тығу,cacher
1390,verstecken::V,жасыру,cacher
1391,teilen::V,бөлу,diviser
1392,schicken::V,жіберу,envoyer
1393,bringen::V,әкелу,apporter
1394,bringen::V,алып келу,apporter
1395,hinzufügen::V,қосу,ajouter
1396,hinzufügen::V,үстеу,ajouter
1397,bekommen::V,алу,obtenir
1398,erhalten::V,алмақ,recevoir
1399,nehmen::V,алу,prendre
1400,nehmen::V,алмақ,prendre
1401,wählen::V,таңдау,choisir
1402,auswählen::V,екшеу,choisir
1403,auswählen::V,екшеу,sélectionner
1404,auswählen::V,саралау,choisir
1405,auswählen::V,саралау,sélectionner
1406,auswählen::V,сұрыптау,choisir
1407,auswählen::V,сұрыптау,sélectionner
1408,auswählen::V,сайлап алу,choisir
1409,auswählen::V,сайлап алу,sélectionner
1410,bewahren::V,сақтау,préserver
1411,behindern::V,оралғы болу,gêner
1412,verderben::V,бүлдіру,gâter
1413,verderben::V,бүлдіру,corrompre
1414,beschädigen::V,бұзу,endommager
1415,zerbrechen::V,уату,casser
1416,zerreißen::V,жырту,déchirer
1417,zerstören::V,қирату,détruire
1418,zerstören::V,талқандау,détruire
1419,verbrennen::V,өртеу,brûler
1420,verbrennen::V,жандыру,brûler
1421,verbrennen::V,өртеп жіберу,brûler
1422,verbrennen::V,жандырып жіберу,brûler
1423,geben::V,беру,donner
1424,reichen::V,беру,tendre
1425,schenken::V,тарту,offrir
1426,versprechen::V,уәде беру,promettre
1427,wünschen::V,тілеу,souhaiter
1428,loben::V,мақтау,louer
1429,loben::V,дәріптеу,louer
1430,küssen::V,сүю,embrasser
1431,wiegen::V,тербеу,bercer
1432,zudecken::V,бүркеу,couvrir
1433,wecken::V,ояту,éveiller
1434,wecken::V,ояту,réveiller
1435,zeigen::V,көрсету,montrer
1436,zeigen::V,көрсету,faire voir
1437,führen::V,ерту,guider
1438,führen::V,жетектеу,guider
1439,lehren::V,оқыту,apprendre
1440,unterrichten::V,оқыту,instruire
1441,aufziehen::V,бағу,élever
1442,leiten::V,басқару,diriger
1443,leiten::V,басқару,conduire
1444,leiten::V,жетекшілік ету,diriger
1445,leiten::V,жетекшілік ету,conduire
1446,antreiben::V,асықтыру,pousser
1447,lassen::V,-ткізу,faire
1448,lassen::V,мәжбүр ету,faire
1449,einladen::V,шақыру,inviter
1450,vereinigen::V,біріктіру,unir
1451,vereinigen::V,біріктіру,réunir
1452,vereinigen::V,біріктіріп қою,unir
1453,vereinigen::V,біріктіріп қою,réunir
1454,besuchen::V,кіріп шығу,visiter
1455,besuchen::V,кіріп шығу,aller voir
1456,besuchen::V,барып шығу,visiter
1457,besuchen::V,барып шығу,aller voir
1458,treffen::V,кездесу,rencontrer
1459,sich versammeln::V,топталу,s'assembler
1460,spielen::V,ойнау,jouer
1461,singen::V,сайрау,chanter
1462,tanzen::V,билеу,danser
1463,sich trennen::V,айрылысу,se séparer
1464,verlassen::V,тастау,quitter
1465,retten::V,құтқару,sauver
1466,bewachen::V,күзету,garder
1467,schützen::V,жақтау,protéger
1468,schützen::V,жақтасу,protéger
1469,verteidigen::V,қорғау,défendre
1470,sich schlagen::V,алысу,se taper
1471,schießen::V,ату,tirer
1472,siegen::V,жеңу,vaincre
1473,ärgern::V,ашуландыру,agacer
1474,schlagen::V,ұру,battre
1475,schlagen::V,ұру,frapper
1476,treten::V,тебу,botter
1477,treten::V,тебу,donner un coup de pied à
1478,stechen::V,шаншу,piquer
1479,stoßen::V,түрту,heurter
1480,stehlen::V,ұрлау,voler
1481,stören::V,кесірлен,gêner
1482,stören::V,кесірлен,déranger
1483,belästigen::V,мазасын алу,molester
1484,belästigen::V,мазасын алу,importuner
1485,verbergen::V,сездірмеу,cacher
1486,verbergen::V,сездірмеу,dissimuler
1487,täuschen::V,жалған айту,abuser
1488,täuschen::V,жалған айту,tromper
1489,betrügen::V,алдау,duper
1490,betrügen::V,алдау,frauder
1491,betrügen::V,алдап кету,duper
1492,betrügen::V,алдап кету,frauder
1493,betrügen::V,ақымақ қылу,duper
1494,betrügen::V,ақымақ қылу,frauder
1495,töten::V,құрту,tuer
1496,töten::V,өлтіру,tuer
1497,wohnen::V,мекендеу,habiter
1498,wohnen::V,мекендеу,demeurer
1499,wohnen::V,өмір сүру,habiter
1500,wohnen::V,өмір сүру,demeurer
1501,arbeiten::V,істеу,travailler
1502,arbeiten::V,еңбектену,travailler
1503,sammeln::V,жыю,collectionner
1504,pflücken::V,жұлу,cueillir
1505,jagen::V,аулау,chasser
1506,fischen::V,балык_аулау,pêcher
1507,fassen::V,ұстау,capturer
1508,hüten::V,жаю,garder
1509,hüten::V,бағу,garder
1510,treiben::V,айдау,mener
1511,anbinden::V,байлау,attacher
1512,füttern::V,ас ішкізу,faire manger
1513,füttern::V,азықтандыру,faire manger
1514,füttern::V,қоректендіру,faire manger
1515,melken::V,сауу,traire
1516,hacken::V,турау,fendre
1517,gießen::V,суару,arroser
1518,reifen::V,жетілу,mûrir
1519,zubereiten::V,даяр ету,préparer
1520,kochen::V,асу,cuire
1521,backen::V,пісіру,cuire
1522,braten::V,қуыру,rôtir
1523,umrühren::V,былғалау,remuer
1524,umrühren::V,сапырылыстыру,remuer
1525,stricken::V,торлау,tricoter
1526,stricken::V,тоқу,tricoter
1527,nähen::V,тігу,coudre
1528,färben::V,бояу,teindre
1529,färben::V,сырлау,teindre
1530,reinigen::V,аршу,nettoyer
1531,reinigen::V,тазалау,nettoyer
1532,waschen::V,жуу,laver
1533,abwischen::V,сүрту,essuyer
1534,spülen::V,шаю,rincer
1535,fegen::V,сыпыру,balayer
1536,kehren::V,сыпыру,balayer
1537,baden::V,шомылу,se baigner
1538,sich waschen::V,жуыну,se laver
1539,ausziehen::V,шешу,ôter
1540,ausziehen::V,шешу,enlever
1541,anziehen::V,кигізу,mettre
1542,sich anziehen::V,киіну,s'habiller
1543,kämmen::V,тарау,peigner
1544,schmücken::V,әсемдеу,orner
1545,schmücken::V,әсемдеу,décorer
1546,schmücken::V,мәнерлеу,orner
1547,schmücken::V,мәнерлеу,décorer
1548,schmücken::V,көріктендіру,orner
1549,schmücken::V,көріктендіру,décorer
1550,sagen::V,деу,dire
1551,sagen::V,айту,dire
1552,sprechen::V,деу,parler
1553,sprechen::V,айту,parler
1554,reden::V,сөйлеу,parler
1555,reden::V,сөйлесу,parler
1556,reden::V,тіл қатысу,parler
1557,sich unterhalten::V,сұхбаттасу,bavarder
1558,sich unterhalten::V,сұхбаттасу,s'entretenir
1559,fragen::V,сұрау,demander
1560,bitten::V,өтіну,prier
1561,bitten::V,жалыну,prier
1562,erzählen::V,айту,raconter
1563,mitteilen::V,білдіру,communiquer
1564,nennen::V,атау,nommer
