,Concept_ID,be,is
818,vierzig::NUM,сорак,fjörutíu
819,fünfzig::NUM,пядзесят,fimmtíu
820,sechzig::NUM,шесдзесят,sextíu
821,siebzig::NUM,семдзесят,sjötíu
822,achtzig::NUM,восемдзесят,áttatíu
823,neunzig::NUM,дзевяноста,níutíu
824,hundert::NUM,сто,hundrað
825,tausend::NUM,тысяча,þúsund
826,und::CNJ,і,og
827,und::CNJ,ды,og
828,oder::CNJ,або,eða
829,stehen::V,стаяць,standa
830,sitzen::V,сядзець,sitja
831,liegen::V,ляжаць,liggja
832,hängen::V,вісець,hanga
833,werden::V,стаць,verða
834,werden::V,зрабіцца,verða
835,passieren::V,трапіцца,gerast
836,beginnen::V,пачацца,byrja
837,enden::V,кончыцца,enda
838,enden::V,кончыцца,lykta
839,wechseln::V,мяняцца,skipta
840,aufgehen[Sonne]::V,узысці,koma upp
841,untergehen[Sonne]::V,зайсці,ganga til viðar
842,scheinen[Sonne]::V,свяціць,skína
843,donnern::V,грымець,þruma
844,wehen::V,дзьмуць,blása
845,strömen::V,ліцца,streyma
846,fließen::V,цячы,fljóta
847,sich drehen::V,круціцца,snúast
848,sich drehen::V,варочацца,snúast
849,schwanken::V,хістацца,riða
850,schwanken::V,хістацца,rugga
851,schwingen::V,гайдацца,sveiflast
852,schwingen::V,калыхацца,sveiflast
853,fallen::V,падаць,falla
854,brennen::V,гарэць,brenna
855,rauchen::V,дымець,reykja
856,regnen::V,дажджыць,rigna
857,gefrieren::V,замерзнуць,frjósa
858,tauen::V,раставаць,þiðna
859,schmelzen::V,плавіцца,bráðna
860,trocknen::V,сохнуць,þorna
861,sieden::V,кіпець,sjóða
862,faulen::V,гнісці,rotna
863,verfaulen::V,згнісці,rotna
864,reißen::V,ірвацца,rifna
865,versinken::V,тануць,sökkva
866,vergehen::V,праходзіць,líða
867,erscheinen::V,зʼявіцца,birtast
868,verschwinden::V,знікнуць,hverfa
869,sinken::V,спадаць,síga
870,abnehmen::V,паменшыцца,lækka
871,abnehmen::V,паменшыцца,minnka
872,zunehmen::V,павялічвацца,aukast
873,steigen::V,паднімацца,stíga
874,wachsen::V,расці,vaxa
875,glänzen::V,блішчаць,glóa
876,glänzen::V,блішчаць,glampa
877,funkeln::V,бліскаць,leiftra
878,lärmen::V,шумець,hafa hátt
879,läuten::V,званіць,hringja
880,klingeln::V,званіць,hringja
881,klirren::V,бразгаць,glamra
882,klirren::V,бразгаць,skrölta
883,brausen::V,бушаваць,ólga
884,rauschen::V,шастаць,suða
885,klingen::V,гучаць,hljóma
886,bellen::V,брахаць,gelta
887,heulen::V,выць,væla
888,heulen::V,выць,ýlfra
889,blasen::V,дзьмухнуць,blása
890,pfeifen::V,свістаць,blístra
891,schreien::V,крычаць,æpa
892,stöhnen::V,стагнаць,stynja
893,zittern::V,дрыжаць,titra
894,zittern::V,дрыжаць,skjálfa
895,leben::V,жыць,lifa
896,geboren werden::V,нарадзіцца,fæðast
897,atmen::V,дыхаць,anda
898,atmen::V,дыхаць,draga andann
899,trinken::V,піць,drekka
900,essen::V,есці,borða
901,schlucken::V,глытаць,kingja
902,müde werden::V,стаміцца,þreytast
903,einschlafen::V,заснуць,sofna
904,schlafen::V,спаць,sofa
905,aufwachen::V,рассыпацца,vakna
906,aufstehen::V,устаць,fara á fætur
907,sich erholen::V,адпачываць,hvíla sig
908,krank werden::V,захварэць,veikjast
909,krank werden::V,захварэць,verða veikur
910,krank sein::V,хварэць,vera veikur
911,schmerzen::V,балець,kenna til
912,husten::V,кашляць,hósta
913,genesen::V,паправіцца,batna
914,genesen::V,паправіцца,frískast
915,genesen::V,паздаравець,batna
916,genesen::V,паздаравець,frískast
917,sterben::V,памерці,deyja
918,umkommen::V,загінуць,farast
919,sich bewegen::V,рухацца,bifast
920,sich rühren::V,варушыцца,hreyfast
921,sich erheben::V,устаць,standa upp
922,sich setzen::V,сесці,setjast
923,hinfallen::V,упасці,detta
924,laufen::V,хадзіць,labba
925,schreiten::V,шагаць,ganga
926,schreiten::V,крочыць,ganga
927,spazierengehen::V,гуляць,ganga sér til skemmtunar
928,eilen::V,спяшацца,fara hratt
929,sich beeilen::V,спяшацца,flýta sér
930,sausen::V,імчацца,þjóta
931,rennen::V,бегаць,hlaupa
932,springen::V,скакаць,stökkva
933,klettern::V,лазіць,klifra
934,schaukeln::V,гайдацца,róla
935,schaukeln::V,гайдацца,rugga
936,kriechen::V,поўзаць,skríða
937,schwimmen::V,плаваць,synda
938,tauchen::V,ныраць,kafa
939,rudern::V,веславаць,róa
940,fahren::V,ехаць,aka
941,fahren::V,ехаць,fara
942,fliegen::V,лятаць,fljúga
943,gehen::V,ісці,fara
944,gehen::V,ісці,ganga
945,weggehen::V,пайсці,fara burt
946,weggehen::V,пайсці,ganga burt
947,abfahren::V,адʼяжджаць,aka burt
948,anhalten::V,спыніцца,stöðva
949,anhalten::V,затрымацца,stöðva
950,hineingehen::V,уваходзіць,ganga inn
951,eintreten::V,увайсці,koma inn
952,eintreten::V,увайсці,ganga inn
953,kommen::V,прыйсці,koma
954,ankommen::V,прыбыць,koma til
955,zurückkommen::V,вярнуцца,koma til baka
956,bleiben::V,застацца,haldast
957,bleiben::V,застацца,vera kyrr
958,warten::V,чакаць,bíða
959,erwarten::V,чакаць,búast við
960,erwarten::V,чакаць,eiga von á
961,suchen::V,шукаць,leita
962,finden::V,знайсці,finna
963,versuchen::V,прабаваць,reyna
964,vorbereiten::V,падрыхтаваць,undirbúa
965,lieben::V,кахаць,elska
966,mögen::V,любіць,þykja gott
967,mögen::V,любіць,falla í geð
968,lachen::V,смяяцца,hlæja
969,rühren::V,расчуліць,snerta
970,weinen::V,плакаць,gráta
971,schimpfen::V,лаяцца,skammast
972,sich ärgern::V,сердаваць,sárna
973,sich ärgern::V,сердаваць,gremjast
974,sich fürchten::V,баяцца,óttast
975,fürchten::V,баяцца,óttast
976,fliehen::V,уцякаць,flýja
977,flüchten::V,уцячы,strjúka
978,sehen::V,бачыць,sjá
979,anschauen::V,паглядзець,horfa á
980,ansehen::V,глядзець,líta á
981,hören::V,чуць,heyra
982,zuhören::V,слухаць,hlusta
983,probieren::V,каштаваць,smakka
984,riechen::V,нюхаць,þefa
985,fühlen::V,адчуваць,finna til
986,scheinen::V,здавацца,virðast
987,zu sehen sein::V,віднецца,vera að sjá
988,vernehmen::V,пачуць,heyra
989,vernehmen::V,пачуць,greina
990,frieren::V,мёрзнуць,frjósa
991,tun::V,рабіць,gera
992,können::V,умець,geta
993,wollen::V,хацець,ætla
994,wollen::V,хацець,vilja
995,anfangen::V,пачаць,hefja
996,beenden::V,закончыць,enda
997,beenden::V,закончыць,ljúka
998,aufhören::V,перастаць,lykta
999,gelingen::V,удацца,heppnast
1000,geraten::V,аказацца,lukkast
1001,öffnen::V,адчыніць,opna
1002,schließen::V,зачыніць,loka
1003,stellen::V,паставіць,láta
1004,stellen::V,паставіць,setja
1005,setzen::V,пасадзіць,láta
1006,setzen::V,пасадзіць,setja
1007,legen::V,класці,láta
1008,legen::V,класці,leggja
1009,berühren::V,чапаць,koma við
1010,verbinden::V,звязаць,sameina
1011,bedecken::V,накрыць,hylja
1012,aufhängen::V,павесіць,hengja
1013,aufhängen::V,павесіць,hengja upp
1014,anzünden::V,запаліць,kveikja í
1015,aufheben::V,падняць,taka upp
1016,aufheben::V,падняць,lyfta upp
1017,zurücklassen::V,пакінуць,skilja eftir
1018,verlieren::V,згубіць,týna
1019,verlieren::V,згубіць,glata
1020,fallen lassen::V,упусціць,missa
1021,machen::V,зрабіць,búa til
1022,herstellen::V,вырабіць,framleiða
1023,bauen::V,будаваць,smíða
1024,bauen::V,будаваць,byggja
1025,reparieren::V,правіць,gera við
1026,verbessern::V,палепшыць,bæta
1027,ändern::V,змяніць,breyta
1028,graben::V,капаць,grafa
1029,beugen::V,сагнуць,beygja
1030,biegen::V,пагнуць,sveigja
1031,drehen::V,вярцець,snúa
1032,wenden::V,павярнуць,snúa
1033,wenden::V,павярнуць,venda
1034,umdrehen::V,перавярнуць,venda
1035,umdrehen::V,перавярнуць,snúa við
1036,heben::V,падымаць,hefja
1037,hochheben::V,падняць,lyfta upp
1038,ergreifen::V,схапіць,grípa
1039,ergreifen::V,схваціць,grípa
1040,halten::V,трымаць,rúma
1041,halten::V,трымаць,halda
1042,drücken::V,націскаць,þjá
1043,drücken::V,націскаць,þrýsta
1044,schieben::V,пхаць,ýta
1045,schieben::V,штурхаць,ýta
1046,kratzen::V,скрэбці,klóra
1047,lecken::V,лізаць,sleikja
1048,beißen::V,кусаць,bíta
1049,abreißen::V,адарваць,rífa af
1050,abreißen::V,адарваць,rífa frá
1051,abschneiden::V,адрэзаць,skera af
1052,abschneiden::V,адрэзаць,klippa af
1053,binden::V,вязаць,binda
1054,stecken::V,уваткнуць,stinga
1055,brechen::V,зламаць,brjóta
1056,klopfen::V,стукаць,berja
1057,klopfen::V,стукаць,klappa
1058,hauen::V,біць,berja
1059,hauen::V,біць,höggva
1060,kleben::V,клеіць,líma
1061,reiben::V,церці,núa
1062,streichen::V,намазаць,smyrja
1063,schleifen::V,тачыць,slípa
1064,schneiden::V,рэзаць,skera
1065,schneiden::V,рэзаць,klippa
1066,rütteln::V,хістаць,skaka
1067,schütteln::V,трэсці,hrista
1068,schwenken::V,махаць,sveifla
1069,schütten::V,наліць,hella
1070,füllen::V,напоўніць,fylla
1071,einwickeln::V,загарнуць,vefja inn í
1072,tragen::V,несці,bera
1073,schleppen::V,цягнуць,draga
1074,ziehen::V,цягнуць,toga
1075,ziehen::V,цягнуць,draga
1076,aufbewahren::V,захоўваць,geyma
1077,werfen::V,кідаць,kasta
1078,fangen::V,лавіць,grípa
1079,packen::V,схапіць,þrífa í
1080,packen::V,схваціць,þrífa í
1081,verstecken::V,схаваць,fela
1082,teilen::V,раздзяліць,deila
1083,schicken::V,пасылаць,senda
1084,bringen::V,прынесці,færa
1085,bringen::V,прынесці,flytja
1086,hinzufügen::V,дабавіць,bæta við
1087,bekommen::V,дастаць,hljóta
1088,bekommen::V,дастаць,ná
1089,erhalten::V,атрымаць,fá
1090,nehmen::V,ўзяць,taka
1091,wählen::V,выбраць,velja
1092,auswählen::V,адабраць,velja úr
1093,bewahren::V,захаваць,gæta
1094,bewahren::V,захаваць,vernda
1095,behindern::V,перашкаджаць,varna
1096,verderben::V,сапсаваць,spilla
1097,beschädigen::V,пашкодзіць,skemma
1098,zerbrechen::V,разбіць,brjóta
1099,zerreißen::V,разадраць,rífa
1100,zerreißen::V,разадраць,rífa sundur
1101,zerstören::V,разбурыць,rífa niður
1102,verbrennen::V,спаліць,brenna
1103,geben::V,даць,gefa
1104,reichen::V,перадаць,rétta
1105,schenken::V,дарыць,gefa
1106,versprechen::V,абяцаць,lofa
1107,versprechen::V,абяцаць,heita
1108,wünschen::V,жадаць,óska
1109,loben::V,хваліць,lofa
1110,loben::V,хваліць,hrósa
1111,küssen::V,цалаваць,kyssa
1112,wiegen::V,гушкаць,rugga
1113,wiegen::V,калыхаць,rugga
1114,zudecken::V,накрыць,þekja
1115,zudecken::V,накрыць,breiða yfir
1116,wecken::V,пабудзіць,vekja
1117,zeigen::V,паказаць,sýna
1118,führen::V,весці,leiða
1119,lehren::V,вучыць,kenna
1120,unterrichten::V,выкладаць,fræða
1121,aufziehen::V,выхаваць,ala upp
1122,leiten::V,кіраваць,stjórna
1123,antreiben::V,падганяць,hvetja
1124,lassen::V,прымусіць,láta
1125,einladen::V,запрасіць,bjóða heim
1126,vereinigen::V,абʼяднаць,sameina
1127,besuchen::V,наведаць,heimsækja
1128,treffen::V,сустрэць,hitta
1129,sich versammeln::V,сабрацца,safnast saman
1130,spielen::V,гуляць,leika sér
1131,singen::V,пець,syngja
1132,singen::V,спяваць,syngja
1133,tanzen::V,танцаваць,dansa
1134,sich trennen::V,расстацца,skiljast
1135,verlassen::V,пакінуць,yfirgefa
1136,retten::V,выратаваць,bjarga
1137,bewachen::V,ахоўваць,gæta
1138,bewachen::V,ахоўваць,hafa vörð á
1139,schützen::V,уберагаць,vernda
1140,verteidigen::V,абараніць,verja
1141,sich schlagen::V,біцца,slást
1142,sich schlagen::V,біцца,berjast
1143,sich schlagen::V,драцца,slást
1144,sich schlagen::V,драцца,berjast
1145,schießen::V,страляць,skjóta
1146,siegen::V,перамагчы,sigra
1147,ärgern::V,злаваць,ergja
1148,ärgern::V,злаваць,skaprauna
1149,schlagen::V,ударыць,slá
1150,schlagen::V,ударыць,lemja
1151,treten::V,штурхаць,sparka
1152,stechen::V,укалоць,stinga
1153,stoßen::V,папхнуць,hrinda
1154,stehlen::V,украсці,stela
1155,stören::V,перашкодзіць,trufla
1156,belästigen::V,дакучаць,ónáða
1157,verbergen::V,скрыць,leyna
1158,verbergen::V,схаваць,leyna
1159,täuschen::V,падмануць,gabba
1160,täuschen::V,падмануць,blekkja
1161,betrügen::V,змахляваць,svíkja
1162,betrügen::V,змахляваць,blekkja
1163,töten::V,забіць,drepa
1164,wohnen::V,жыць,búa
1165,arbeiten::V,працаваць,vinna
1166,sammeln::V,сабраць,safna
1167,pflücken::V,зрываць,tína
1168,pflücken::V,зрываць,reyta
1169,jagen::V,паляваць,veiða
1170,fischen::V,рыбачыць,fiska
1171,fassen::V,злавіць,veiða
1172,hüten::V,пасвіць,gæta
1173,hüten::V,пасвіць,vakta
1174,treiben::V,гнаць,reka
1175,anbinden::V,прывязаць,binda við
1176,anbinden::V,прывязаць,binda fast
1177,füttern::V,карміць,fóðra
1178,melken::V,даіць,mjólka
1179,hacken::V,сячы,höggva
1180,gießen::V,паліць,hella
1181,reifen::V,паспець,þroskast
1182,zubereiten::V,зварыць,elda
1183,zubereiten::V,зварыць,tilbúa
1184,zubereiten::V,згатаваць,elda
1185,zubereiten::V,згатаваць,tilbúa
1186,kochen::V,варыць,sjóða
1187,backen::V,пячы,baka
1188,braten::V,смажыць,steikja
1189,umrühren::V,перамяшаць,hræra í
1190,stricken::V,вязаць,prjóna
1191,nähen::V,шыць,sauma
1192,färben::V,пафарбаваць,lita
1193,reinigen::V,ачысціць,hreinsa
1194,waschen::V,мыць,þvo
1195,abwischen::V,выцерці,þerra
1196,spülen::V,паласкаць,skola
1197,spülen::V,паласкаць,þvo upp
1198,fegen::V,падмятаць,sópa
1199,fegen::V,падмятаць,hreinsa
1200,kehren::V,месці,sópa
1201,baden::V,купацца,baða sig
1202,sich waschen::V,мыцца,þvo sér
1203,ausziehen::V,зняць,fara úr
1204,anziehen::V,надзець,fara í
1205,sich anziehen::V,адзецца,klæðast
1206,kämmen::V,прычасаць,greiða
1207,schmücken::V,аздобіць,prýða
1208,schmücken::V,аздобіць,skreyta
1209,sagen::V,сказаць,segja
1210,sprechen::V,гаварыць,tala
1211,reden::V,размаўляць,ræða
1212,sich unterhalten::V,гутарыць,spjalla
1213,sich unterhalten::V,гутарыць,ræðast við
1214,fragen::V,спытаць,spyrja
1215,bitten::V,прасіць,biðja
1216,erzählen::V,расказаць,segja frá
1217,mitteilen::V,паведаміць,tilkynna
1218,nennen::V,назваць,nefna
1219,rufen::V,зваць,kalla
1220,prahlen::V,хваліцца,gorta
1221,übersetzen::V,перакласці,þýða
1222,denken::V,думаць,hugsa
1223,glauben::V,верыць,trúa
1224,bemerken::V,заўважыць,taka eftir
1225,erkennen::V,пазнаць,þekkja
1226,begreifen::V,спасцігнуць,skilja
1227,verstehen::V,пачуць,skilja
1228,lernen::V,вучыцца,læra
1229,wissen::V,знаць,vita
1230,sich erinnern an::V,памятаць,minnast
1231,vergessen::V,забыць,gleyma
1232,messen::V,мераць,mæla
1233,zählen::V,лічыць,telja
1234,rechnen::V,лічыць,reikna
1235,lesen::V,чытаць,lesa
1236,malen::V,маляваць,mála
1237,zeichnen::V,рысаваць,teikna
1238,schreiben::V,пісаць,skrifa
1239,besitzen::V,мець,hafa
1240,kaufen::V,купіць,kaupa
1241,verkaufen::V,прадаць,selja
1242,bezahlen::V,заплаціць,borga
1243,zahlen::V,плаціць,borga
1244,beherrschen::V,уладаць,hafa á valdi sínu
1245,beherrschen::V,валодаць,hafa á valdi sínu
1246,ertragen::V,выцерпець,þola
