,Concept_ID,tt,ga
812,anderer::A,бүтән,eile
813,erster::A,беренче,céad
814,zweiter::A,икенче,dóú
815,zweiter::A,икенче,dara
816,dritter::A,өченче,tríú
817,dritter::A,өченче,treas
818,letzter::A,ахыргы,déanach
819,letzter::A,ахыргы,deireanach
820,allein::ADV,ялгыз,i d'aonar
821,auf einmal::ADV,бердән,ag an am céanna
822,zusammen::ADV,бергә,le chéile
823,zusammen::ADV,бергә,in eineacht
824,lange::ADV,озак,fada
825,plötzlich::ADV,искәрмәстән,go tobann
826,plötzlich::ADV,искәрмәстән,i dtobainne
827,sofort::ADV,хәзер,ar an toirt
828,sofort::ADV,хәзер,ar an bpointe
829,später::ADV,соңрак,níos déanaí
830,jetzt::ADV,хәзер,anois
831,heute::ADV,бүген,inniu
832,morgen::ADV,иртәгә,amárach
833,bald::ADV,тиздән,go luath
834,bald::ADV,тиздән,gan mhoill
835,dann::ADV,аннары,ansin
836,gestern::ADV,кичә,inné
837,einst::ADV,берчак,tráth
838,einst::ADV,берчак,uair amháin
839,damals::ADV,ул вакытта,ag an am
840,damals::ADV,ул вакытта,an t-am sin
841,damals::ADV,ул чакта,ag an am
842,damals::ADV,ул чакта,an t-am sin
843,danach::ADV,да,ina dhiaidh sin
844,vorher::ADV,элек,cheana
845,vorher::ADV,элек,roimhe sin
846,zuerst::ADV,башта,ar dtús
847,einmal::ADV,бер,uair amháin
848,einmal::ADV,бер мәртәбә,uair amháin
849,manchmal::ADV,кайчакта,uaireanta
850,oft::ADV,еш,minic
851,immer::ADV,һәркайчан,i gcónaí
852,niemals::ADV,hичбер вакыт,riamh
853,hier::ADV,монда,anseo
854,hier::ADV,биредә,anseo
855,hierhin::ADV,монда,anseo
856,von hier::ADV,моннан,an áit seo
857,dort::ADV,анда,ann
858,dort::ADV,анда,ansin
859,dorthin::ADV,тегеләй,ann
860,dorthin::ADV,тегеләй,ansin
861,geradeaus::ADV,турыдан-туры,ar aghaidh
862,vorwärts::ADV,алга,
863,rückwärts::ADV,кире,siar
864,zurück::ADV,кире,ar ais
865,unten::ADV,түбәндә,thíos
866,hinab::ADV,аска,síos
867,oben::ADV,өстә,thuas
868,oben::ADV,югарыда,thuas
869,hinauf::ADV,өскә,suas
870,überall::ADV,hәркайда,i ngach áit
871,überall::ADV,hәркайда,ar fud na háite
872,nicht::ADV,түгел,ní
873,nicht::ADV,түгел,cha
874,ein wenig::ADV,бераз,beagán
875,kaum::ADV,көчкә,ar éigean
876,sehr::ADV,бик,an-
877,so::ADV,алай,chomh
878,so::ADV,алай,mar sin
879,noch::ADV,янә,fós
880,noch::ADV,янә,go fóill
881,noch::ADV,тагын,fós
882,noch::ADV,тагын,go fóill
883,nur::ADV,фәкать,amháin
884,nur::ADV,фәкать,níl ach
885,schon::ADV,инде,cheana
886,schon::ADV,инде,cheana féin
887,wieder::ADV,янә,arís
888,wieder::ADV,янә,athuair
889,wieder::ADV,тагын,arís
890,wieder::ADV,тагын,athuair
891,vergebens::ADV,юкка,amú
892,vergebens::ADV,юкка,in aisce
893,vor::PRP,алдыннан,ar thosach
894,hinter::PRP,арттан,laistiar de
895,hinter::PRP,арттан,taobh thiar de
896,unter::PRP,астында,faoi
897,durch::PRP,аша,trí
898,neben::PRP,тирәсендә,taobh le
899,neben::PRP,тирәсендә,in aice le
900,zwischen::PRP,арасында,idir
901,wegen::PRP,сәбәпле,de bharr
902,wegen::PRP,сәбәпле,mar gheall ar
903,dies::PRN,бу,seo
904,das::PRN,ул,sin
905,alles::PRN,һәммә,gach rud
906,ich::PRN,мин,mé
907,ich::PRN,мин,mise
908,du::PRN,син,tú
909,du::PRN,син,tusa
910,er::PRN,ул,sé
911,er::PRN,ул,seisean
912,wir::PRN,без,sinn
913,ihr::PRN,сез,sibh
914,ihr::PRN,сез,sibhse
915,sie::PRN,ул,siad
916,sie::PRN,ул,siadsan
917,was::FPRN,ни,cad
918,was::FPRN,ни,céard
919,was::FPRN,нәрсә,cad
920,was::FPRN,нәрсә,céard
921,wer::FPRN,кем,cé
922,wo::FADV,кайда,cá
923,wo::FADV,кайда,cén áit
924,wohin::FADV,кая,cá
925,wohin::FADV,кая,cén áit
926,wie::FADV,ничек,conas
927,wie::FADV,ничек,cén chaoi
928,warum::FADV,нигә,cén fáth
929,warum::FADV,нигә,cad chuige
930,wieviel::FNUM,ничә,cá mhéad
931,eins::NUM,бер,aon
932,zwei::NUM,ике,dhá
933,drei::NUM,өч,trí
934,vier::NUM,дүрт,ceathair
935,fünf::NUM,биш,cúig
936,sechs::NUM,алты,sé
937,sieben::NUM,җиде,seacht
938,acht::NUM,сигез,ocht
939,neun::NUM,тугыз,naoi
940,zehn::NUM,ун,deich
941,elf::NUM,унбер,aon déag
942,zwölf::NUM,унике,dó dhéag
943,zwanzig::NUM,егерме,fiche
944,dreißig::NUM,утыз,tríocha
945,vierzig::NUM,кырык,daichead
946,vierzig::NUM,кырык,ceathracha
947,fünfzig::NUM,илле,caoga
948,sechzig::NUM,алтмыш,seasca
949,siebzig::NUM,җитмеш,seachtó
950,achtzig::NUM,сиксән,ochtó
951,neunzig::NUM,туксан,nócha
952,hundert::NUM,йөз,céad
953,tausend::NUM,мең,míle
954,und::CNJ,вә,agus
955,oder::CNJ,яки,nó
956,oder::CNJ,яисә,nó
957,stehen::V,тору,seas
958,sitzen::V,утыру,suigh
959,liegen::V,яту,luigh
960,hängen::V,эленү,tá crochta
961,werden::V,булу,éirigh
962,passieren::V,булу,tarlaigh
963,beginnen::V,башлану,tosaigh
964,enden::V,бетү,críochnaigh
965,wechseln::V,үзгәртү,athraigh
966,aufgehen[Sonne]::V,чыгу,éirigh
967,untergehen[Sonne]::V,бату,fuin
968,untergehen[Sonne]::V,бату,téigh faoi
969,scheinen[Sonne]::V,яктырту,taitin
970,scheinen[Sonne]::V,яктырту,soilsigh
971,donnern::V,күкрәү,tá toirneach ann
972,wehen::V,исү,séid
973,strömen::V,агу,sil
974,fließen::V,агу,rith
975,fließen::V,агу,snigh
976,sich drehen::V,бөтерелү,cas
977,sich drehen::V,бөтерелү,imrothlaigh
978,schwanken::V,икеләнү,luasc
979,schwingen::V,тирбәлү,luasc
980,fallen::V,егылу,tit
981,brennen::V,яну,dóigh
982,rauchen::V,төтәү,plúch toite
983,rauchen::V,төтенләү,plúch toite
984,regnen::V,яву,báistigh
985,regnen::V,яву,tá ag cur báistí
986,gefrieren::V,кату,sioc
987,gefrieren::V,кату,reoigh
988,tauen::V,эрү,leáigh
989,tauen::V,эрү,coscair
990,tauen::V,эретү,leáigh
991,tauen::V,эретү,coscair
992,schmelzen::V,эрү,leáigh
993,schmelzen::V,эретү,leáigh
994,trocknen::V,кибү,triomaigh
995,sieden::V,ургылу,fiuch
996,sieden::V,ургылу,beirigh
997,faulen::V,черү,lobh
998,faulen::V,черү,dreoigh
999,verfaulen::V,черү,lobh
1000,verfaulen::V,черү,feoigh
1001,reißen::V,өзелү,bris
1002,versinken::V,бату,téigh síos
1003,vergehen::V,авышу,téigh thart
1004,erscheinen::V,пәйда булу,tar
1005,verschwinden::V,югалу,imigh
1006,verschwinden::V,юк булу,imigh
1007,sinken::V,кимү,tit
1008,sinken::V,кимү,ísligh
1009,sinken::V,кайту,tit
1010,sinken::V,кайту,ísligh
1011,abnehmen::V,азаю,maolaigh
1012,abnehmen::V,азаю,laghdaigh
1013,zunehmen::V,арту,méadaigh
1014,zunehmen::V,күбәю,méadaigh
1015,zunehmen::V,ишәю,méadaigh
1016,steigen::V,үсү,éirigh
1017,wachsen::V,үсү,fás
1018,glänzen::V,ялкылдау,lonraigh
1019,funkeln::V,ялтырау,drithligh
1020,lärmen::V,шаулау,tóg callán
1021,läuten::V,шалтырату,buail
1022,klingeln::V,шалтырату,buail
1023,klirren::V,чылтырау,cling
1024,brausen::V,давыллау,búir
1025,brausen::V,дулау,búir
1026,rauschen::V,кыштырдау,tá ag siosarnach
1027,klingen::V,ишетелү,tá glór ag
1028,bellen::V,өрү,amhastraigh
1029,heulen::V,улау,glam
1030,blasen::V,өрү,séid
1031,pfeifen::V,сызгырту,lig fead
1032,schreien::V,кычкыру,béic
1033,schreien::V,кычкыру,glaoigh
1034,stöhnen::V,ыңгырашу,lig cnead
1035,zittern::V,калтырау,crith
1036,zittern::V,калтырау,creathnaigh
1037,zittern::V,калтырану,crith
1038,zittern::V,калтырану,creathnaigh
1039,leben::V,яшәү,mair
1040,leben::V,гомер итү,mair
1041,geboren werden::V,туу,rugadh
1042,atmen::V,сулау,análaigh
1043,trinken::V,эчү,ól
1044,essen::V,ашау,ith
1045,schlucken::V,йоту,slog
1046,müde werden::V,ялыгу,tuirsigh
1047,müde werden::V,йөгенү,tuirsigh
1048,einschlafen::V,йокыга китү,tit ina chodladh
1049,schlafen::V,йоклау,codail
1050,aufwachen::V,уяну,múscail
1051,aufstehen::V,тору,éirigh
1052,sich erholen::V,ял алу,lig scíth
1053,sich erholen::V,истирахәт итү,lig scíth
1054,krank werden::V,чирләү,éirigh tinn
1055,krank sein::V,чирләү,tá tinn
1056,schmerzen::V,авырту,tá pian i
1057,husten::V,ютәлләү,déan casacht
1058,genesen::V,савыгу,téarnaigh
1059,genesen::V,сәламәтләнү,téarnaigh
1060,sterben::V,үлү,éag
1061,sterben::V,үлү,faigh bás
1062,sterben::V,дөнья кую,éag
1063,sterben::V,дөнья кую,faigh bás
1064,sterben::V,вафат булу,éag
1065,sterben::V,вафат булу,faigh bás
1066,umkommen::V,үлү,caill
1067,sich bewegen::V,йөрү,bog
1068,sich bewegen::V,йөрү,gluais
1069,sich rühren::V,кыймылдау,corraigh
1070,sich erheben::V,басу,seas suas
1071,sich setzen::V,утыру,suigh
1072,hinfallen::V,егылу,tit
1073,laufen::V,җәяүләү,siúil
1074,schreiten::V,атлау,siúil
1075,spazierengehen::V,йөрү,téigh ag spaisteoireacht
1076,spazierengehen::V,йөргенү,téigh ag spaisteoireacht
1077,eilen::V,ашыгу,deifrigh
1078,eilen::V,ашыгу,brostaigh
1079,sich beeilen::V,ашыгу,deifrigh
1080,sich beeilen::V,ашыгу,déan deifir
1081,sich beeilen::V,кызулау,deifrigh
1082,sich beeilen::V,кызулау,déan deifir
1083,sausen::V,җилдерү,luathaigh
1084,rennen::V,йөгерү,rith
1085,springen::V,сикерү,léim
1086,klettern::V,үрмәләү,dreap
1087,schaukeln::V,атыну,téigh ar an maide corrach
1088,kriechen::V,шуышу,snámh
1089,kriechen::V,үрмәләү,snámh
1090,schwimmen::V,йөзү,snámh
1091,tauchen::V,чуму,tum
1092,rudern::V,ишү,iomair
1093,rudern::V,ишү,rámhaigh
1094,fahren::V,бару,tiomáin
1095,fliegen::V,очу,eitil
1096,gehen::V,йөрү,téigh
1097,weggehen::V,китү,imigh
1098,abfahren::V,кузгалу,imigh
1099,anhalten::V,тукталу,stad
1100,hineingehen::V,инү,téigh isteach
1101,eintreten::V,инү,téigh isteach
1102,kommen::V,килү,tar
1103,ankommen::V,бару,tar
1104,zurückkommen::V,кире кайту,fill
1105,bleiben::V,калу,fan
1106,warten::V,көтү,fan
1107,erwarten::V,көтү,tá ag súil le
1108,erwarten::V,көтү,tá ag dréim le
1109,suchen::V,эзләү,lorg
1110,finden::V,табу,faigh
1111,finden::V,табу,aimsigh
1112,versuchen::V,маташу,triail
1113,vorbereiten::V,хәзерләү,réitigh
1114,lieben::V,сөю,gráigh
1115,lieben::V,ярату,gráigh
1116,mögen::V,өнәү,taitin le
1117,mögen::V,өнәү,is maith le
1118,lachen::V,көлү,gáir
1119,rühren::V,дулкынландыру,téigh i bhfeidhm ar
1120,weinen::V,елау,goil
1121,weinen::V,елау,caoin
1122,schimpfen::V,сүгү,tá ag clamhsán
1123,schimpfen::V,сүгенү,tá ag clamhsán
1124,sich ärgern::V,ачулану,tá corraithe
1125,sich fürchten::V,курку,tá eagla ar
1126,fürchten::V,калтырау,tá eagla ar
1127,fürchten::V,калтырану,tá eagla ar
1128,fliehen::V,арка бирү,teith
1129,flüchten::V,качу,éalaigh
1130,sehen::V,күрү,feic
1131,anschauen::V,карау,dearc
1132,anschauen::V,карау,féach ar
1133,ansehen::V,карау,breathnaigh
1134,ansehen::V,күзәтү,breathnaigh
1135,hören::V,ишетү,cluin
1136,zuhören::V,тыңлау,éist
1137,probieren::V,тату,bliais
1138,riechen::V,иснәү,bolaigh
1139,fühlen::V,тою,braith
1140,fühlen::V,тою,mothaigh
1141,fühlen::V,сизү,braith
1142,fühlen::V,сизү,mothaigh
1143,scheinen::V,күренү,tá an chuma ar
1144,zu sehen sein::V,күренү,tá le feiceáil
1145,vernehmen::V,ишетү,clois
1146,frieren::V,өшү,tá fuar
1147,frieren::V,күшегү,tá fuar
1148,tun::V,итү,déan
1149,können::V,алу,féad
1150,können::V,алу,is féidir le
1151,wollen::V,теләү,tá ag iarraidh
1152,anfangen::V,керешү,tosaigh
1153,anfangen::V,керешү,cuir tús le
1154,beenden::V,бетерү,críochnaigh
1155,beenden::V,бетерү,cuir deireadh le
1156,beenden::V,тәмамлау,críochnaigh
1157,beenden::V,тәмамлау,cuir deireadh le
1158,aufhören::V,бетү,stad
1159,gelingen::V,уңу,éirigh le
1160,geraten::V,сабышу,tá deireadh ar
1161,öffnen::V,ачу,oscail
1162,schließen::V,ябу,dún
1163,schließen::V,ябу,iaigh
1164,stellen::V,кую,cuir
1165,setzen::V,утырту,cuir
1166,setzen::V,утырту,socraigh
1167,legen::V,яткыру,cuir
1168,berühren::V,тию,teagmhaigh le
1169,verbinden::V,ялгау,ceangail
1170,bedecken::V,өрту,clúdaigh
1171,bedecken::V,өрту,cumhdaigh
1172,bedecken::V,каплау,clúdaigh
1173,bedecken::V,каплау,cumhdaigh
1174,bedecken::V,томалау,clúdaigh
1175,bedecken::V,томалау,cumhdaigh
1176,aufhängen::V,асу,croch
1177,anzünden::V,кабызу,las
1178,anzünden::V,кабызу,adhain
1179,aufheben::V,күтәрү,tóg
1180,aufheben::V,күтәрү,ardaigh
1181,zurücklassen::V,калдыру,fág
1182,verlieren::V,югалту,caill
1183,fallen lassen::V,төшерү,lig uait
1184,fallen lassen::V,төшерү,caith uait
1185,machen::V,ясау,déan
1186,machen::V,ясау,réitigh
1187,machen::V,эшләү,déan
1188,machen::V,эшләү,réitigh
1189,herstellen::V,ясау,táirg
1190,bauen::V,кору,tóg
1191,reparieren::V,төзәтү,deisigh
1192,verbessern::V,яхшырту,feabhsaigh
1193,ändern::V,үзгәртү,athraigh
1194,graben::V,казу,tochail
1195,beugen::V,ию,crom
1196,biegen::V,бөгү,lúb
1197,drehen::V,бору,cas
1198,drehen::V,бөтерү,cas
1199,wenden::V,бору,tiontaigh
1200,umdrehen::V,түнтәрү,iompaigh
1201,umdrehen::V,түнтәрү,tiontaigh
1202,heben::V,күтәрү,ardaigh
1203,hochheben::V,күтәрү,tóg
1204,ergreifen::V,эләктерү,beir ar
1205,halten::V,тоту,coimeád
1206,halten::V,тоту,coinnigh
1207,drücken::V,кысу,brúigh
1208,schieben::V,кузгату,brúigh
1209,kratzen::V,тырнау,scríob
1210,lecken::V,ялау,ligh
1211,lecken::V,ялау,leadhb
1212,beißen::V,тешләү,bain greim as
1213,abreißen::V,өзү,stróic
1214,abreißen::V,өзү,tarraing
1215,abschneiden::V,кыю,scoith
1216,abschneiden::V,кисү,scoith
1217,binden::V,бәйләү,ceangail
1218,stecken::V,төртү,sáigh
1219,stecken::V,тыгу,sáigh
1220,brechen::V,сындыру,bris
1221,klopfen::V,шаку,cnag
1222,klopfen::V,шакылдау,cnag
1223,hauen::V,кыйнау,buail
1224,kleben::V,ябыштыру,gliúáil
1225,reiben::V,ышку,cuimil
1226,streichen::V,ягу,leath
1227,schleifen::V,кайрау,líomh
1228,schneiden::V,кисү,gearr
1229,rütteln::V,селкетү,croith
1230,schütteln::V,селкетү,croith
1231,schwenken::V,болгау,luasc
1232,schütten::V,кою,doirt
1233,füllen::V,тутыру,líon
1234,einwickeln::V,төрү,cuach
1235,einwickeln::V,төрү,clúdaigh
1236,tragen::V,ташу,iompair
1237,schleppen::V,сөйрәү,tarraing
1238,schleppen::V,өстерәү,tarraing
1239,ziehen::V,тарту,tarraing
1240,aufbewahren::V,саклау,coinnigh
1241,werfen::V,ыргыту,caith
1242,fangen::V,тоту,ceap
1243,packen::V,эләктерү,beir ar
1244,verstecken::V,яшерү,folaigh
1245,verstecken::V,яшерү,cuir i bhfolach
1246,teilen::V,бүлү,roinn
1247,schicken::V,җибәрү,seol
1248,bringen::V,китерү,beir
1249,bringen::V,китерү,tabhair
1250,hinzufügen::V,өстәү,cuir le
1251,bekommen::V,алу,faigh
1252,erhalten::V,алу,faigh
1253,nehmen::V,алу,tóg
1254,nehmen::V,алу,glac
1255,wählen::V,сайлау,pioc
1256,wählen::V,сайлау,roghnaigh
1257,auswählen::V,сайлау,roghnaigh
1258,bewahren::V,саклау,caomhnaigh
1259,behindern::V,комачаулау,cuir bac ar
1260,verderben::V,бозу,mill
1261,beschädigen::V,бозу,loit
1262,beschädigen::V,бозу,déan damáiste do
1263,zerbrechen::V,вату,bris
1264,zerreißen::V,өзү,stiall
1265,zerreißen::V,ерту,stiall
1266,zerstören::V,җимерү,mill
1267,zerstören::V,җимерү,scrios
1268,verbrennen::V,яндыру,las
1269,verbrennen::V,яндыру,dóigh
1270,verbrennen::V,көйдерү,las
1271,verbrennen::V,көйдерү,dóigh
1272,geben::V,бирү,tabhair
1273,reichen::V,тапшыру,sín
1274,reichen::V,тапшыру,cuir
1275,schenken::V,бүләкләү,bronn
1276,schenken::V,бүләкләү,tabhair
1277,versprechen::V,вәгъдә бирү,geall
1278,wünschen::V,котлау,guigh
1279,loben::V,мактау,mol
1280,küssen::V,үбү,póg
1281,wiegen::V,тирбәтү,bog
1282,wiegen::V,тирбәтү,luasc
1283,zudecken::V,ябу,clúdaigh
1284,zudecken::V,бөркәү,clúdaigh
1285,wecken::V,уяту,dúisigh
1286,zeigen::V,күрсәтү,taispeáin
1287,führen::V,йөртү,treoraigh
1288,lehren::V,өйрәтү,múin
1289,lehren::V,өйрәтү,teagasc
1290,unterrichten::V,укыту,múin
1291,unterrichten::V,укыту,teagasc
1292,aufziehen::V,асрау,tóg
1293,leiten::V,җитәкләү,tá i gceannas ar
1294,antreiben::V,куалау,gríosaigh
1295,antreiben::V,әйдәләү,gríosaigh
1296,antreiben::V,ашыктыру,gríosaigh
1297,lassen::V,мәҗбүр итү,cuir ag
1298,einladen::V,чакыру,cuir cuireadh ar
1299,vereinigen::V,берләштерү,aontaigh
1300,besuchen::V,керешү,tabhair cuairt ar
1301,treffen::V,очрату,cas ar
1302,treffen::V,очрату,buail le
1303,sich versammeln::V,җыелышу,bailigh
1304,sich versammeln::V,җыелышу,cruinnigh
1305,spielen::V,уйнау,imir
1306,spielen::V,уйнау,tá ag spraoi
1307,singen::V,җырлау,can
1308,tanzen::V,бию,rinc
1309,tanzen::V,бию,damhsaigh
1310,sich trennen::V,аерылу,scar
1311,sich trennen::V,ташлашу,scar
1312,verlassen::V,ташлау,fág
1313,verlassen::V,калдыру,fág
1314,retten::V,коткару,tarrtháil
1315,bewachen::V,каравыллау,cosain
1316,bewachen::V,каравыллау,gardáil
1317,schützen::V,ышыклау,cosain
1318,verteidigen::V,яклау,cosain
1319,verteidigen::V,саклау,cosain
1320,sich schlagen::V,сугышу,tá ag bruíon
1321,schießen::V,ату,caith
1322,schießen::V,ату,scaoil
1323,siegen::V,җиңү,bain
1324,siegen::V,җиңү,buaigh
1325,ärgern::V,ачуландыру,cuir isteach ar
1326,schlagen::V,ору,buail
1327,schlagen::V,бәрү,buail
1328,schlagen::V,тукмау,buail
1329,treten::V,тибү,ciceáil
1330,stechen::V,кадау,sáigh
1331,stoßen::V,этү,brúigh
1332,stoßen::V,этү,soncáil
1333,stehlen::V,урлау,goid
1334,stören::V,комачаулау,cuir isteach ar
1335,belästigen::V,борчу,cuir as do
1336,belästigen::V,билмазалау,cuir as do
1337,verbergen::V,яшерү,ceil
1338,täuschen::V,алдату,cuir dallamullóg ar
1339,betrügen::V,хәрәмләшү,déan calaois ar
1340,töten::V,үтерү,maraigh
1341,wohnen::V,яшәү,cuir faoi
1342,wohnen::V,яшәү,tá ina chónaí
1343,arbeiten::V,эшләү,oibrigh
1344,sammeln::V,туплау,bailigh
1345,sammeln::V,туплау,cruinnigh
1346,pflücken::V,өзү,pioc
1347,jagen::V,аулау,seilg
1348,fischen::V,балык тоту,iasc
1349,fassen::V,тоту,beir ar
1350,hüten::V,көтү,aoirigh
1351,treiben::V,куалау,seol
1352,treiben::V,куалау,tiomáin
1353,anbinden::V,бәйләү,ceangail
1354,füttern::V,туйдыру,cothaigh
1355,füttern::V,туйдыру,beathaigh
1356,melken::V,саву,bligh
1357,melken::V,саву,crúigh
1358,hacken::V,чабу,gearr
1359,gießen::V,сугару,uiscigh
1360,reifen::V,җитешү,aibigh
1361,zubereiten::V,пешеренү,cócaráil
1362,kochen::V,пешерү,bruith
1363,kochen::V,пешерү,beirigh
1364,kochen::V,кайнату,bruith
1365,kochen::V,кайнату,beirigh
1366,backen::V,пешерү,bácáil
1367,braten::V,куыру,róst
1368,braten::V,куыру,frioch
1369,braten::V,кыздыру,róst
1370,braten::V,кыздыру,frioch
1371,umrühren::V,бутау,measc
1372,umrühren::V,болгату,measc
1373,stricken::V,бәйләү,cniotáil
1374,nähen::V,тегү,fuaigh
1375,färben::V,ману,dathaigh
1376,reinigen::V,чистарту,glan
1377,waschen::V,юу,nigh
1378,abwischen::V,сөртү,glan
1379,spülen::V,чайкау,sruthlaigh
1380,fegen::V,себерү,scuab
1381,kehren::V,себерү,scuab
1382,baden::V,коену,folc
1383,sich waschen::V,юыну,nigh é féin
1384,ausziehen::V,чишенү,bain de
1385,anziehen::V,кию,cuir ar
1386,sich anziehen::V,киенү,gléas é féin
1387,kämmen::V,тарау,cíor
1388,schmücken::V,бизәү,maisigh
1389,schmücken::V,бизәкләү,maisigh
1390,sagen::V,дию,abair
1391,sagen::V,әйтү,abair
1392,sprechen::V,сөйләү,labhair
1393,sprechen::V,сөйләшү,labhair
1394,reden::V,сөйләү,caintigh
1395,sich unterhalten::V,сөйләшү,caintigh
1396,sich unterhalten::V,сөйләшү,tá ag comhrá
1397,fragen::V,сорау,fiafraigh
1398,fragen::V,сорау,cuir ceist
1399,fragen::V,сорашу,fiafraigh
1400,fragen::V,сорашу,cuir ceist
1401,bitten::V,үтенү,iarr
1402,erzählen::V,сөйләү,inis
1403,erzählen::V,сөйләү,eachtraigh
1404,mitteilen::V,белдерү,aithris
1405,mitteilen::V,белдерү,cuir in iúl
1406,nennen::V,дию,ainmnigh
1407,rufen::V,дәшү,glaoigh
1408,prahlen::V,мактану,maígh
1409,prahlen::V,шапырыну,maígh
1410,übersetzen::V,күчерү,aistrigh
1411,denken::V,уйлау,síl
1412,denken::V,уйлау,ceap
1413,glauben::V,инану,creid
1414,bemerken::V,искәрү,tabhair faoi deara
1415,erkennen::V,тану,aithin
1416,begreifen::V,аңлау,tuig
1417,begreifen::V,төшенү,tuig
1418,verstehen::V,аңлау,tuig
1419,verstehen::V,төшенү,tuig
1420,lernen::V,уку,foghlaim
1421,lernen::V,өйрәнү,foghlaim
1422,wissen::V,белү,tá a fhios ag
1423,sich erinnern an::V,хәтерләү,cuimhnigh ar
1424,sich erinnern an::V,хәтерләү,is cuimhne ar
1425,vergessen::V,оныту,dearmad
1426,messen::V,үлчәү,tomhais
1427,zählen::V,санау,cuntais
1428,rechnen::V,исәпләү,ríomh
1429,rechnen::V,исәпләү,áirigh
1430,lesen::V,уку,léigh
1431,malen::V,рәсем ясау,péinteáil
1432,malen::V,сурәт ясау,péinteáil
1433,malen::V,сурәтләү,péinteáil
1434,zeichnen::V,язу-сызу,línigh
1435,zeichnen::V,язу-сызу,tarraing
1436,zeichnen::V,сурәт ясау,línigh
1437,zeichnen::V,сурәт ясау,tarraing
1438,schreiben::V,язу,scríobh
1439,besitzen::V,биләү,is le
1440,kaufen::V,алу,ceannaigh
1441,verkaufen::V,сату,díol
1442,bezahlen::V,түләү,íoc as
1443,zahlen::V,түләү,íoc
1444,beherrschen::V,ия булу,rialaigh
1445,ertragen::V,чыдау,seas
1446,ertragen::V,чыдау,fulaing
1447,ertragen::V,чыдау,foighnigh
