,Concept_ID,mdf,cs
804,kaum::ADV,а́ньцек,sotva
805,sehr::ADV,пяк,velmi
806,sehr::ADV,пяк,velice
807,so::ADV,ста́не,tak
808,so::ADV,ста́не,takto
809,noch::ADV,нинге,ještě
810,nur::ADV,аньцек,jen
811,nur::ADV,аньцек,jenom
812,schon::ADV,ни,už
813,schon::ADV,ни,již
814,wieder::ADV,та́га,zase
815,vergebens::ADV,стак,marně
816,vor::PRP,инголе,před
817,hinter::PRP,фтала,za
818,hinter::PRP,мельге,za
819,unter::PRP,ала,pod
820,durch::PRP,пачк,skrz
821,neben::PRP,ваксса,vedle
822,zwischen::PRP,ёткса,mezi
823,wegen::PRP,сюнеда,pro
824,dies::PRN,тя,toto
825,dies::PRN,тя,tohle
826,das::PRN,ся,to
827,das::PRN,тона,to
828,alles::PRN,сембе,všechno
829,ich::PRN,мон,já
830,du::PRN,тон,ty
831,er::PRN,сон,on
832,wir::PRN,минь,my
833,ihr::PRN,тинь,vy
834,sie::PRN,синь,oni
835,was::FPRN,мезе,co
836,wer::FPRN,кие,kdo
837,wo::FADV,коса,kde
838,wohin::FADV,ков,kam
839,wohin::FADV,коза,kam
840,wie::FADV,ко́да,jak
841,warum::FADV,мес,proč
842,wieviel::FNUM,мзя́ра,kolik
843,eins::NUM,фкя,jeden
844,zwei::NUM,кафта,dva
845,drei::NUM,колма,tři
846,vier::NUM,ниле,čtyři
847,fünf::NUM,вете,pět
848,sechs::NUM,кота,šest
849,sieben::NUM,сисем,sedm
850,acht::NUM,кафкса,osm
851,neun::NUM,ве́йхкса,devět
852,zehn::NUM,кемонь,deset
853,elf::NUM,кефкие,jedenáct
854,zwölf::NUM,кемгафтува,dvanáct
855,zwanzig::NUM,комсь,dvacet
856,dreißig::NUM,колмогемонь,třicet
857,vierzig::NUM,нильге́монь,čtyřicet
858,fünfzig::NUM,ве́дьгемонь,padesát
859,sechzig::NUM,ко́дгемонь,šedesát
860,siebzig::NUM,сизьге́монь,sedmdesát
861,achtzig::NUM,ка́фксогемонь,osmdesát
862,neunzig::NUM,ве́йхксогемонь,devadesát
863,hundert::NUM,сяда,sto
864,tausend::NUM,тёжянь,tisíc
865,und::CNJ,и,a
866,und::CNJ,дъ,a
867,oder::CNJ,или,nebo
868,oder::CNJ,али,nebo
869,stehen::V,а́щемс стя́да,stát
870,sitzen::V,ащемс озада,sedět
871,liegen::V,ма́дозь а́щемс,ležet
872,hängen::V,нюрьгомс,viset
873,werden::V,арамс,stát se
874,werden::V,тиевомс,stát se
875,passieren::V,лисэмс,stát se
876,passieren::V,эвондамс,stát se
877,beginnen::V,ушедомс,počít
878,enden::V,лоткамс,končit
879,enden::V,лоткамс,skončit
880,wechseln::V,по́лафнемс,měnit se
881,aufgehen[Sonne]::V,стямс,vyjít
882,aufgehen[Sonne]::V,лисемс,vyjít
883,untergehen[Sonne]::V,валгомс,zapadnout
884,scheinen[Sonne]::V,ва́лдоптомс,svítit
885,donnern::V,торамс,hřmět
886,wehen::V,уфа́мс,vát
887,wehen::V,уфа́мс,vanout
888,strömen::V,шудемс,proudit
889,fließen::V,шудемс,téct
890,sich drehen::V,шаромс,točit se
891,schwanken::V,якамс,kolísat
892,schwanken::V,якамс,houpat se
893,schwingen::V,люксемс,kývat se
894,schwingen::V,нюрьсемс,kývat se
895,fallen::V,прамс,padat
896,fallen::V,прашендомс,padat
897,brennen::V,паломс,hořet
898,rauchen::V,качадомс,kouřit
899,regnen::V,пиземс,pršet
900,gefrieren::V,эйндамс,zamrznout
901,gefrieren::V,кельмомс,zamrznout
902,tauen::V,соламс,tát
903,schmelzen::V,соламс,tavit
904,trocknen::V,коськомс,schnout
905,sieden::V,лакамс,vřít
906,faulen::V,наксадомс,hnít
907,verfaulen::V,наксадомс,shnít
908,reißen::V,сязевомс,roztrhat se
909,versinken::V,ваямс,topit se
910,versinken::V,ваямс,ponořit se
911,vergehen::V,ётамс,plynout
912,erscheinen::V,эвондамс,objevit se
913,verschwinden::V,юма́мс,zmizet
914,sinken::V,валгомс,klesat
915,abnehmen::V,киремс,ubýt
916,zunehmen::V,ламокстомс,přibýt
917,zunehmen::V,рашнемс,přibýt
918,steigen::V,кеподемс,stoupat
919,wachsen::V,касомс,růst
920,glänzen::V,цинзелдомс,lesknout se
921,glänzen::V,цифордомс,lesknout se
922,funkeln::V,ци́фтордомс,jiskřit se
923,lärmen::V,жалнамс,dělat hluk
924,läuten::V,гайфтемс,zvonit
925,klingeln::V,гайфтемс,zvonit
926,klirren::V,ка́нзеркшнемс,řinčet
927,brausen::V,жоледемс,hučet
928,rauschen::V,вжнамс,šumět
929,rauschen::V,гамнамс,šumět
930,klingen::V,кайгомс,znít
931,bellen::V,ува́мс,štěkat
932,heulen::V,сувомс,výt
933,heulen::V,урнамс,výt
934,blasen::V,уфа́мс,foukat
935,pfeifen::V,вяшкомс,pískat
936,schreien::V,пешкодомс,křičet
937,stöhnen::V,куфцемс,sténat
938,zittern::V,таромс,třást se
939,leben::V,эрямс,žít
940,geboren werden::V,шачемс,rodit se
941,atmen::V,ажнамс,dýchat
942,trinken::V,симомс,pít
943,essen::V,ярхцамс,jíst
944,schlucken::V,нилемс,polykat
945,müde werden::V,сиземс,unavit se
946,einschlafen::V,матодовомс,usnout
947,schlafen::V,удомс,spát
948,aufwachen::V,съргоземс,probudit se
949,aufstehen::V,стямс,vstát
950,sich erholen::V,ваймосемс,zotavovat se
951,krank werden::V,сярядькстомс,onemocnět
952,krank sein::V,сярядемс,být nemocný
953,schmerzen::V,сярядемс,bolet
954,husten::V,козомс,kašlat
955,genesen::V,пъ́чкамс,uzdravit se
956,sterben::V,куломс,umřít
957,umkommen::V,юма́мс,zahynout
958,sich bewegen::V,шаштомс,pohnout se
959,sich rühren::V,сърхка́мс,hnout se
960,sich erheben::V,стямс,zdvihnout se
961,sich setzen::V,озамс,posadit se
962,hinfallen::V,прамс,upadnout
963,hinfallen::V,сяворемс,upadnout
964,laufen::V,якамс,běžet
965,schreiten::V,молемс,kráčet
966,schreiten::V,аськолямс,kráčet
967,spazierengehen::V,якамс,procházet se
968,eilen::V,эряскодомс,spěchat
969,sich beeilen::V,эряскодомс,pospíšit si
970,sausen::V,лиемс,fičet
971,rennen::V,арнемс,pádit
972,springen::V,комотнемс,skákat
973,klettern::V,ку́цемс,lézt
974,klettern::V,ку́цемс,šplhat
975,schaukeln::V,нюрямс,houpat
976,kriechen::V,шаштомс комада,lézt
977,kriechen::V,шаштомс комада,plazit se
978,schwimmen::V,уемс,plavat
979,tauchen::V,юпиемс,nořit se
980,tauchen::V,чёпафнемс,nořit se
981,rudern::V,па́немс ве́неж,veslovat
982,fahren::V,ардомс,jet
983,fahren::V,ардомс,jezdit
984,fliegen::V,лиемс,létat
985,gehen::V,молемс,jít
986,weggehen::V,тумс,odejít
987,abfahren::V,тумс,odjet
988,anhalten::V,лоткамс,zastavit se
989,hineingehen::V,сува́мс,vcházet se
990,eintreten::V,сува́мс,vstoupit
991,kommen::V,самс,přijít
992,ankommen::V,самс,dojít
993,ankommen::V,пачкодемс,dojít
994,zurückkommen::V,мърдамс,vrátit se
995,bleiben::V,иля́домс,zůstat
996,warten::V,учемс,čekat
997,erwarten::V,учемс,čekat na
998,suchen::V,вешемс,hledat
999,finden::V,мумс,najít
1000,versuchen::V,варчсемс,zkoušet
1001,vorbereiten::V,анокламс,připravit
1002,lieben::V,кельгомс,milovat
1003,mögen::V,кельгомс,mít rád
1004,lachen::V,рахамс,smát se
1005,lachen::V,рахсемс,smát se
1006,rühren::V,токамс седи,dojmout
1007,weinen::V,авардемс,plakat
1008,schimpfen::V,сюцемс,nadávat
1009,sich ärgern::V,кяжиямс,pohoršit se
1010,sich fürchten::V,пелемс,bát se
1011,fürchten::V,пелемс,bát se
1012,fliehen::V,ворьгодемс,utéct
1013,flüchten::V,ша́домс,prchnout
1014,flüchten::V,во́рьгодемс,prchnout
1015,sehen::V,няемс,vidět
1016,anschauen::V,ваномс,podívat se na
1017,ansehen::V,ваномс,sledovat
1018,hören::V,марямс,slyšet
1019,zuhören::V,ку́лхдоньомс,poslouchat
1020,probieren::V,варжамс,ochutnávat
1021,riechen::V,никса́мс,cítit
1022,fühlen::V,марямс,cítit
1023,scheinen::V,ня́евомс,zdát se
1024,zu sehen sein::V,ня́евомс,moci být viděn
1025,vernehmen::V,марямс,uslyšet
1026,frieren::V,паломс,mrznout
1027,frieren::V,кельмомс,mrznout
1028,tun::V,тиемс,dělat
1029,können::V,маштомс,moct
1030,wollen::V,-не-,chtít
1031,anfangen::V,ушедомс,začít
1032,beenden::V,аде́ламс,ukončit
1033,aufhören::V,лоткамс,přestat
1034,gelingen::V,удалакшнемс,podařit se
1035,geraten::V,лисемс,dařit se
1036,öffnen::V,панжемс,otevřít
1037,schließen::V,сёлгомс,zavřít
1038,stellen::V,путомс,postavit
1039,setzen::V,озафнемс,posadit
1040,setzen::V,озавтнемс,posadit
1041,legen::V,путомс,klást
1042,legen::V,путомс,položit
1043,berühren::V,токамс,dotýkat se
1044,verbinden::V,сотомс,spojit
1045,bedecken::V,комачамс,pokrýt
1046,bedecken::V,вельхтямс,pokrýt
1047,aufhängen::V,повфтамс,oběsit
1048,aufhängen::V,повфтамс,pověsit
1049,anzünden::V,крьвя́стемс,zapálit
1050,anzünden::V,крьвя́стемс,podpálit
1051,aufheben::V,кеподемс,zvednout
1052,aufheben::V,кеподемс,zdvihnout
1053,aufheben::V,касфтомс,zvednout
1054,aufheben::V,касфтомс,zdvihnout
1055,zurücklassen::V,ка́домс,zanechat
1056,verlieren::V,юма́фтомс,ztratit
1057,fallen lassen::V,прафтомс,upustit
1058,machen::V,тиемс,udělat
1059,herstellen::V,анокламс,vyrobit
1060,bauen::V,путомс,stavět
1061,bauen::V,путомс,budovat
1062,reparieren::V,петемс,opravit
1063,verbessern::V,цебярьгофтомс,zlepšit
1064,ändern::V,полафтомс,změnit
1065,graben::V,шу́вомс,rýt
1066,graben::V,шу́вомс,kopat
1067,graben::V,та́ргамс,rýt
1068,graben::V,та́ргамс,kopat
1069,beugen::V,мяндемс,ohnout
1070,biegen::V,комафтомс,ohnout
1071,drehen::V,шо́вамс,točit
1072,drehen::V,ша́рфнемс,točit
1073,wenden::V,ша́рфтомс,obrátit
1074,umdrehen::V,шарфтомс,obrátit
1075,heben::V,ке́подемс,zdvihnout
1076,hochheben::V,ке́подемс,zvednout
1077,hochheben::V,ка́сфтомс,zvednout
1078,ergreifen::V,фатямс,chopit se
1079,halten::V,кирдемс,držet
1080,drücken::V,люпшта́мс,stisknout
1081,schieben::V,шашфтомс,posouvat
1082,kratzen::V,а́нгорямс,škrábat
1083,kratzen::V,киськоря́мс,škrábat
1084,lecken::V,нолсемс,lízat
1085,beißen::V,сускомс,kousat
1086,abreißen::V,сяземс,utrhat
1087,abreißen::V,сяземс,odtrhat
1088,abschneiden::V,керомс,uřezat
1089,abschneiden::V,керомс,ukrojit
1090,binden::V,сотомс,přivázat
1091,stecken::V,сялгомс,strčit
1092,brechen::V,си́ннемс,lomit
1093,brechen::V,ка́лафтомс,lomit
1094,klopfen::V,чакамс,ťukat
1095,klopfen::V,чакамс,klepat
1096,klopfen::V,чакиемс,ťukat
1097,klopfen::V,чакиемс,klepat
1098,hauen::V,шавомс,bít
1099,hauen::V,пиксомс,bít
1100,kleben::V,пе́тфнемс,lepit
1101,reiben::V,шо́вамс,třít
1102,streichen::V,вадемс,mazat
1103,schleifen::V,шо́вамс,brousit
1104,schneiden::V,керомс,řezat
1105,schneiden::V,керомс,střihat
1106,rütteln::V,та́рфтомс,třást
1107,rütteln::V,та́рфтомс,otřást
1108,schütteln::V,шука́демс,třást
1109,schütteln::V,шука́демс,zatřást
1110,schwenken::V,яфодемс,mávat
1111,schütten::V,каямс,nasypat
1112,schütten::V,нюрьхтя́мс,nasypat
1113,füllen::V,пяшкодемс,naplnit
1114,einwickeln::V,тапардамс,zavinout
1115,tragen::V,кандомс,nést
1116,schleppen::V,ускомс,vléct
1117,ziehen::V,ускомс,tahat
1118,ziehen::V,ускомс,táhnout
1119,aufbewahren::V,ванфтомс,schovat
1120,werfen::V,ёрямс,házet
1121,fangen::V,кунда́мс,chytat
1122,packen::V,фатямс,uchvátit
1123,verstecken::V,кяшемс,schovat
1124,teilen::V,явомс,rozdělit
1125,schicken::V,кучемс,posílat
1126,bringen::V,кандомс,přinést
1127,bringen::V,пачфтемс,přinést
1128,hinzufügen::V,пу́томс та́га,připojit
1129,hinzufügen::V,ма́ксомс та́га,připojit
1130,bekommen::V,сявомс,dostat
1131,erhalten::V,сявомс,uchovat
1132,nehmen::V,сявомс,vzít
1133,wählen::V,ко́чкамс,zvolit
1134,auswählen::V,кочкамс,vybrat
1135,bewahren::V,ванфтомс,uchránit
1136,behindern::V,шорямс,překážet
1137,verderben::V,коламс,zkazit
1138,verderben::V,гастямс,zkazit
1139,beschädigen::V,тиендемс зиян,porušit
1140,beschädigen::V,тиендемс зиян,poškodit
1141,zerbrechen::V,тапамс,rozlámat
1142,zerreißen::V,сяземс,roztrhnout
1143,zerstören::V,ка́лафтомс,zničit
1144,verbrennen::V,пълхта́мс,spálit
1145,geben::V,ма́ксомс,dát
1146,reichen::V,максомс,podat
1147,schenken::V,каземс,darovat
1148,versprechen::V,ма́ксомс вал,slíbit
1149,wünschen::V,арьсемс,přát
1150,loben::V,шна́мс,chválit
1151,küssen::V,палсемс,líbat
1152,wiegen::V,нюря́фтомс,chovat
1153,wiegen::V,нюря́фтомс,kolébat
1154,zudecken::V,вельхтямс,přikrýt
1155,zudecken::V,вельхтямс,přiklopit
1156,wecken::V,стя́фтомс,vzbudit
1157,wecken::V,съ́ргозьфтемс,vzbudit
1158,zeigen::V,няфтемс,ukázat
1159,führen::V,вятемс,vést
1160,lehren::V,тонафтомс,učit
1161,unterrichten::V,тонафтомс,vyučovat
1162,aufziehen::V,касфтомс,vychovat
1163,leiten::V,вятемс,vodit
1164,antreiben::V,вятемс,nutit
1165,lassen::V,кошардомс,dát
1166,einladen::V,тердемс,pozvat
1167,einladen::V,серьгядемс,pozvat
1168,vereinigen::V,пуроптомс,spojit
1169,vereinigen::V,кочкамс марса,spojit
1170,besuchen::V,варжамс,návštívit
1171,treffen::V,васьфтомс,potkat
1172,sich versammeln::V,кочкавомс,shromáždit se
1173,spielen::V,налхксемс,hrát
1174,singen::V,морамс,zpívat
1175,tanzen::V,кштимс,tančit
1176,sich trennen::V,явомс,rozejít se
1177,verlassen::V,кадондомс,opustit
1178,retten::V,идемс,zachránit
1179,retten::V,араламс,zachránit
1180,bewachen::V,ваномс,hlídat
1181,schützen::V,а́раламс,chránit
1182,verteidigen::V,а́раламс,obhájit
1183,sich schlagen::V,тюремс,bít se
1184,schießen::V,ляцемс,střílet
1185,siegen::V,сяськомс,zvítězit
1186,ärgern::V,кяжияфтомс,zlobit
1187,ärgern::V,кяжияфтомс,pohoršit
1188,schlagen::V,токамс,udeřit
1189,schlagen::V,токамс,praštit
1190,treten::V,тапамс,kopnout
1191,stechen::V,пупамс,bodnout
1192,stechen::V,пупамс,píchnout
1193,stechen::V,сялгомс,bodnout
1194,stechen::V,сялгомс,píchnout
1195,stoßen::V,тостядемс,strčit
1196,stehlen::V,саламс,ukrást
1197,stören::V,шорсемс,vyrušit
1198,belästigen::V,токсамс,obtěžovat
1199,belästigen::V,аф кадомс ваймама,obtěžovat
1200,verbergen::V,кяшемс,skrýt
1201,täuschen::V,васькафтомс,klamat
1202,täuschen::V,кяльготнемс,klamat
1203,betrügen::V,васькафнемс,podvést
1204,töten::V,шавомс,zabít
1205,töten::V,аде́ламс,zabít
1206,wohnen::V,эрямс,bydlit
1207,arbeiten::V,покодемс,pracovat
1208,sammeln::V,кочкамс,sebrat
1209,sammeln::V,пу́роптомс,sebrat
1210,pflücken::V,фатнемс,česat
1211,pflücken::V,нотфнемс,česat
1212,jagen::V,кунда́мс,uhonit
1213,fischen::V,калонь кунда́мс,chytat ryby
1214,fassen::V,кунда́мс,ulovit
1215,hüten::V,ваномс,pást
1216,treiben::V,панемс,hnát
1217,anbinden::V,сотомс,přivázat
1218,füttern::V,трямс,krmit
1219,füttern::V,а́ндомс,krmit
1220,melken::V,потямс,dojit
1221,hacken::V,лазондомс,seknout
1222,gießen::V,валомс,zalít
1223,reifen::V,кенеремс,uzrát
1224,zubereiten::V,анокламс,připravit
1225,kochen::V,пидемс,vařit
1226,backen::V,пидемс,péct
1227,braten::V,пуштомс,smažit
1228,umrühren::V,шорямс,zamíchat
1229,stricken::V,кодамс,plést
1230,nähen::V,стамс,šít
1231,färben::V,а́рхтомс,nabarvit
1232,reinigen::V,ва́ткамс,očistit
1233,reinigen::V,а́роптомс,očistit
1234,waschen::V,муськомс,mýt
1235,abwischen::V,нардамс,utřít
1236,spülen::V,оргалдомс,spláchnout
1237,fegen::V,тяемс,zamést
1238,kehren::V,тяемс,mést
1239,baden::V,э́шелямс,koupat se
1240,sich waschen::V,штамс,mýt se
1241,ausziehen::V,кайсефтемс,svléct
1242,anziehen::V,ща́фтомс,obléct
1243,sich anziehen::V,щамс,oblékat se
1244,kämmen::V,се́ендемс,učesat
1245,schmücken::V,на́ряжамс,ozdobit
1246,schmücken::V,ма́зоптомс,ozdobit
1247,sagen::V,азомс,říct
1248,sagen::V,мярьгомс,říct
1249,sprechen::V,корхтамс,mluvit
1250,reden::V,корхнемс,hovořit
1251,sich unterhalten::V,корхнемс,povídat se
1252,fragen::V,ки́зефтемс,zeptat se
1253,bitten::V,а́намс,prosit
1254,bitten::V,ве́шемс,prosit
1255,erzählen::V,а́зондомс,povídat
1256,mitteilen::V,азомс,sdělit
1257,mitteilen::V,азомс,oznámit
1258,nennen::V,лемдемс,nazvat
1259,nennen::V,путомс лем,nazvat
1260,rufen::V,серьгядемс,volat
1261,rufen::V,серьгядемс,zavolat
1262,prahlen::V,шна́фтомс пря́,chlubit se
1263,übersetzen::V,ётафтомс,přeložit
1264,denken::V,арьсемс,myslit
1265,glauben::V,кемамс,věřit
1266,bemerken::V,ня́емс,zpozorovat
1267,erkennen::V,содамс,poznat
1268,begreifen::V,сатомс,pochopit
1269,verstehen::V,шарьхкодемс,porozumět
1270,lernen::V,тонафнемс,učit se
1271,wissen::V,со́дамс,vědět
1272,sich erinnern an::V,лятфтамс,vzpomínat si na
1273,vergessen::V,юкстамс,zapomínat
1274,messen::V,ункснемс,měřit
1275,zählen::V,лу́вомс,spočítat
1276,zählen::V,а́рьсемс,spočítat
1277,rechnen::V,лувомс,počítat
1278,lesen::V,лувомс,číst
1279,lesen::V,морафтомс,číst
1280,malen::V,рисова́ндамс,malovat
1281,zeichnen::V,рисова́ндамс,rýsovat
1282,schreiben::V,сёрмадомс,psát
1283,besitzen::V,улемс азоркс,mít
1284,besitzen::V,улемс азоркс,vlastnit
1285,kaufen::V,рамамс,koupit
1286,verkaufen::V,мимс,prodat
1287,bezahlen::V,пандомс,zaplatit
1288,zahlen::V,па́ндомс,platit
1289,beherrschen::V,азорондамс,ovládat
1290,ertragen::V,кирдемс,snést
1291,Netz::N,,síť
