,Concept_ID,hi,ady
650,Handtuch::N,अँगोछा,ӏаплъэкӏ
651,Kraft::N,ज़ोर,къары́у
652,Kraft::N,ज़ोर,кӏуачӏэ́
653,Kraft::N,शक्ति,къары́у
654,Kraft::N,शक्ति,кӏуачӏэ́
655,Stärke::N,बल,кӏуачӏэ́
656,Stärke::N,ताक़त,кӏуачӏэ́
657,Gesundheit::N,स्वास्थ्य,псауныгъ
658,Gesundheit::N,तंदुरुस्ती,псауныгъ
659,Krankheit::N,रोग,узы
660,Krankheit::N,बीमारी,узы
661,Schmerz::N,दर्द,узы
662,Schmerz::N,पीड़ा,узы
663,Wunde::N,घाव,уӏагъэ́
664,Wunde::N,ज़ख़्म,уӏагъэ́
665,Fieber::N,ज्वर,техьа́гъу
666,Fieber::N,ज्वर,жъоку
667,Fieber::N,बुख़ार,техьа́гъу
668,Fieber::N,बुख़ार,жъоку
669,Arznei::N,दवा,ӏэзэ́гъу
670,Arznei::N,औषाधि,ӏэзэ́гъу
671,Brücke::N,पुल,лъэмы́д ж
672,Brücke::N,सेतु,лъэмы́д ж
673,Brunnen::N,कुआँ,псынэ́
674,Weide::N,चरागाह,хъупӏэ́
675,Pfad::N,पथ,лъагъу
676,Pfad::N,पगडंडी,лъагъу
677,Weg::N,मार्ग,гъо́гу
678,Straße::N,राह,гъо́гу
679,Straße::N,रास्ता,гъо́гу
680,Dorf::N,गाँव,къуа́дж
681,Dorf::N,ग्राम,къуа́дж
682,Stadt::N,शहर,къалэ́
683,Brief::N,ख़त,тхэн
684,Brief::N,ख़त,письмэ
685,Brief::N,पत्र,тхэн
686,Brief::N,पत्र,письмэ
687,Brief::N,चिट्ठी,тхэн
688,Brief::N,चिट्ठी,письмэ
689,Buch::N,किताब,тхы́лъ
690,Buch::N,पुस्तक,тхы́лъ
691,Buchstabe::N,अक्षर,хьары́ф
692,Zeitung::N,अख़बार,газет
693,Zeitung::N,समाचार-पत्र,газет
694,Leben::N,जीवन,гъашӏэ́
695,Leben::N,ज़िंदगी,гъашӏэ́
696,Tod::N,मौत,аджал
697,Tod::N,मृत्यु,аджал
698,Grab::N,क़ब्र,бэны́
699,Kirche::N,चर्च,чылы́с
700,Kirche::N,गिरजा,чылы́с
701,Sünde::N,पाप,гунахь
702,Sünde::N,गुनाह,гунахь
703,Gott::N,देव,тхьэ
704,Gott::N,ईश्वर,тхьэ
705,Arbeiter::N,मज़दूर,рабоч
706,Chef::N,अध्यक्ष,гъэр
707,Meister::N,शिल्पज्ञ,ӏэпыӏа́с
708,Arzt::N,वैद्य,
709,Arzt::N,डॉक्टर,
710,Arzt::N,चिकित्सक,
711,Lehrer::N,शिक्षक,кӏэлэегъа́дж
712,Lehrer::N,अध्यापक,кӏэлэегъа́дж
713,Geld::N,धन,ахъщ
714,Geld::N,पैसा,ахъщ
715,Geschäft::N,सौदा,ӏофшӏэн
716,Geschäft::N,व्यापार,ӏофшӏэн
717,Laden::N,दुकान,туча́н
718,Preis::N,दाम,уасэ́
719,Preis::N,मूल्य,уасэ́
720,Ware::N,माल,хьап-щып
721,Ware::N,पण्य,хьап-щып
722,Nutzen::N,लाभ,чар
723,Nutzen::N,लाभ,федэ́
724,Nutzen::N,फ़ायदा,чар
725,Nutzen::N,फ़ायदा,федэ́
726,Reichtum::N,धन,байныгъ
727,Reichtum::N,दौलत,байныгъ
728,Welt::N,विश्व,дуна́й
729,Welt::N,दुनिया,дуна́й
730,Land::N,देश,хэгъэ́́гу
731,Land::N,मुल्क,хэгъэ́́гу
732,Staat::N,राज्य,къэралыгъу
733,Staat::N,राष्ट्र,къэралыгъу
734,König::N,राजा,пачъы́хь
735,König::N,बादशाह,пачъы́хь
736,Macht::N,शासन,шынэгъакзэ́
737,Macht::N,सत्ता,шынэгъакзэ́
738,Grenze::N,सरहद,гъуна́пкъ
739,Krieg::N,जंग,зао́
740,Krieg::N,युद्ध,зао́
741,Feind::N,शत्रु,пы́и
742,Feind::N,दुश्मन,пы́и
743,Gewalt::N,हिंसा,егъэзыгъэныгъ
744,Kampf::N,लड़ाई,бэнэныгъ
745,Kampf::N,संघर्ष,бэнэныгъ
746,Bogen[Waffe]::N,कमान,щабз
747,Pfeil::N,बान,щэбза́щ
748,Gewehr::N,बंदूक़,шхонч
749,Fehler::N,भूल,хэукъоныгъ
750,Fehler::N,ग़लती,хэукъоныгъ
751,Lüge::N,झूठ,пцӏы
752,Lüge::N,असत्य,пцӏы
753,Schaden::N,हानि,зэра́р
754,Schaden::N,नुक़सान,зэра́р
755,Unglück::N,मुसीबत,тхьамыкӏагъу
756,Unglück::N,विपात्ति,тхьамыкӏагъу
757,Schuld::N,दोष,мысагъэ́
758,Schuld::N,क़सूर,мысагъэ́
759,Alter::N,आयु,ныбжь
760,Alter::N,उम्र,ныбжь
761,Schluss::N,अंत,кӏэ
762,Schluss::N,समाप्ति,кӏэ
763,Zeit::N,काल,уахътэ́
764,Zeit::N,वक़्त,уахътэ́
765,Tag::N,दिन,мафэ́
766,Tag::N,रोज़,мафэ́
767,Morgen::N,सुबह,пчэды́жь
768,Mittag::N,दोपहर,щэджагьу́
769,Mittag::N,मध्याह्न,щэджагьу́
770,Abend::N,शाम,пчыхьэ́
771,Abend::N,संध्या,пчыхьэ́
772,Nacht::N,रात,чэщы́
773,Nacht::N,रात्रि,чэщы́
774,Woche::N,हफ़्ता,тхьамафэ́
775,Monat::N,मास,мазэ́
776,Monat::N,महीना,мазэ́
777,Jahr::N,बरस,илъэ́с
778,Jahr::N,वर्ष,илъэ́с
779,Frühling::N,वसंत,гъатхэ́
780,Sommer::N,गरमी,гъэмафэ́
781,Sommer::N,ग्रीष्म,гъэмафэ́
782,Herbst::N,शरत्,бжыхьэ́
783,Herbst::N,पतझड़,бжыхьэ́
784,Winter::N,जाड़ा,кӏыма́ф
785,Winter::N,सर्दियाँ,кӏыма́ф
786,Januar::N,जनवरी,январь
787,Februar::N,फ़रवरी,февраль
788,März::N,मार्च,март
789,April::N,अप्रैल,апрель
790,Mai::N,मई,май
791,Juni::N,जून,июнь
792,Juli::N,जुलाई,июль
793,August::N,अगस्त,август
794,September::N,सितंबर,сентябрь
795,Oktober::N,अक्तूबर,октябрь
796,November::N,नवंबर,ноябрь
797,Dezember::N,दिसंबर,декабрь
798,Montag::N,पीर,блыпэ́
799,Montag::N,सोमवार,блыпэ́
800,Dienstag::N,मंगलवार,гъубдж
801,Mittwoch::N,बुधवार,бэрэскэжъый
802,Donnerstag::N,गुरुवार,мэфэ́ку
803,Donnerstag::N,बृहस्पतिवार,мэфэ́ку
804,Freitag::N,शुक्रवार,бэрэскэшху
805,Samstag::N,सनीचर,шэмбэ́т
806,Samstag::N,शनिवार,шэмбэ́т
807,Sonntag::N,इतवार,тхьаума́ф
808,Sonntag::N,रविवार,тхьаума́ф
809,groß::A,बड़ा,ины́
810,klein::A,कम,цӏы́кӏу
811,klein::A,छोटा,цӏы́кӏу
812,lang::A,लंबा,кӏыхьэ́
813,lang::A,दीर्घ,кӏыхьэ́
814,kurz::A,लधु,кӏэкӏы́
815,kurz::A,छोटा,кӏэкӏы́
816,breit::A,चौड़ा,шъуамбгъо́
817,schmal::A,तंग,бгъузэ́
818,schmal::A,सँकरा,бгъузэ́
819,dicht::A,सघन,ӏужъу́
820,dick[Gegenstand]::A,मोटा,ӏужъу́
821,dünn::A,महीन,пӏуакӏэ́
822,dünn::A,बारीक,пӏуакӏэ́
823,fein::A,कोमल,пӏуакӏэ́
824,fein::A,सूक्ष्म,пӏуакӏэ́
825,fest::A,दृढ़,пытэ́
826,fest::A,मज़बूत,пытэ́
827,flach::A,चपटा,тешъо́
828,glatt::A,चौरस,зэны́бжь
829,glatt::A,चिकना,зэны́бжь
830,hart::A,कठोर,пытэ́
831,hart::A,सख़्त,пытэ́
832,weich::A,नरम,шъабэ́
833,weich::A,मुलायम,шъабэ́
834,rund::A,गोल,хъура́й
835,rund::A,वर्तुल,хъура́й
836,spitz::A,नुकीला,папцӏэ́
837,scharf::A,पैना,чан
838,stumpf::A,भोथरा,цако́
839,schwer::A,भारी,онтэ́гъу
840,schwer::A,वज़नी,онтэ́гъу
841,schön::A,सुंदर,дахэ́
842,heiß::A,उष्ण,жъо́ркъ
843,warm::A,गरम,фабэ́у
844,kalt::A,सर्द,чъыӏэ́
845,kühl::A,ठंडा,чъыӏэтагъ
846,frisch::A,तर,чъыӏэтагъ
847,frisch::A,ताज़ा,чъыӏэтагъ
848,feucht::A,नम,шынагъэ зиӏэ
849,feucht::A,नम,шынэгъакӏэ зиӏэ
850,feucht::A,भीगा,шынагъэ зиӏэ
851,feucht::A,भीगा,шынэгъакӏэ зиӏэ
852,nass::A,गीला,цӏынэ́
853,trocken::A,सूखा,гъушъ
854,trocken::A,सूखा,чъэпхъыгъ
855,trocken::A,ख़ुश्क,гъушъ
856,trocken::A,ख़ुश्क,чъэпхъыгъ
857,voll::A,भरा,из
858,voll::A,भरा,изыбз
859,voll::A,पूरा,из
860,voll::A,पूरा,изыбз
861,leer::A,ख़ाली,нэкӏы́
862,offen::A,खुला,зэдэхыгъэ
863,geschlossen::A,बंद,зэфэшӏыгъ
864,sauber::A,साफ़,къабзэ́
865,sauber::A,सुथरा,къабзэ́
866,schmutzig::A,गंदा,шӏо́и
867,roh::A,कच्चा,мыжъо́
868,reif::A,पक्व,чъэпхъыгъ
869,reif::A,पक्का,чъэпхъыгъ
870,lecker::A,मज़ेदार,го́хьы
871,lecker::A,स्वादिष्ट,го́хьы
872,süß::A,मीठा,ӏэшӏу
873,bitter::A,कटु,дыджы́
874,bitter::A,कड़वा,дыджы́
875,sauer::A,खट्टा,хафэ́
876,hell::A,रोशन,нэфын
877,dunkel::A,अँधेरा,мэзэхэ
878,schwarz::A,काला,шӏуцӏэ
879,schwarz::A,स्याह,шӏуцӏэ
880,weiß::A,सफ़ेद,фыжьы́
881,rot::A,लाल,плъыжьы́
882,rot::A,सुर्ख़,плъыжьы́
883,gelb::A,पीला,гъожьы́
884,gelb::A,ज़र्द,гъожьы́
885,blau::A,नीला,шхъуантӏэ
886,blau::A,आसमानी,шхъуантӏэ
887,grün::A,हरा,шхъуантӏэ
888,grau::A,धूसर,шхъо
889,bunt::A,रंगीन,къолэны
890,bunt::A,बहुरंगा,къолэны
891,billig::A,सस्ता,пыут
892,teuer::A,महँगा,сикӏа́с
893,teuer::A,महँगा,силъа́пӏ
894,wertvoll::A,क़ीमती,пкӏэ зиӏ
895,wertvoll::A,क़ीमती,уасэ́ зыфа́шӏ
896,wertvoll::A,मूल्यवान्,пкӏэ зиӏ
897,wertvoll::A,मूल्यवान्,уасэ́ зыфа́шӏ
898,blind::A,अंधा,нэшъу́
899,taub::A,बहरा,дэгу
900,kräftig::A,ताक़तवर,лъэ́ш
901,kräftig::A,शक्तिशाली,лъэ́ш
902,stark::A,प्रबल,лъэ́ш
903,stark::A,बलवान्,лъэ́ш
904,schwach::A,कमज़ोर,хъыбэй
905,fett::A,मोटा,пщэры́
906,fett::A,मांसल,пщэры́
907,schlank::A,पतला,ищыгъэ
908,schlank::A,छरहरा,ищыгъэ
909,hübsch::A,सुंदर,дахэ́
910,hübsch::A,ख़ूबसूरत,дахэ́
911,böse::A,पापी,ябгэ
912,böse::A,दुष्ट,ябгэ
913,dumm::A,मूर्ख,делэ
914,dumm::A,बुद्धू,делэ
915,faul::A,आलसी,шъхьахы́нэ
916,faul::A,सुस्त,шъхьахы́нэ
917,fleißig::A,मेहनती,егугъурэ
918,fleißig::A,परिश्रमी,егугъурэ
919,geizig::A,कृपण,тхьацэ
920,geizig::A,कंजूस,тхьацэ
921,klug::A,समझदार,акъылышӏу́
922,klug::A,होशियार,акъылышӏу́
923,klug::A,अक़्लमंद,акъылышӏу́
924,geschickt::A,किशल,ӏэпэӏэсэ́
925,geschickt::A,किशल,шо́у шӏыгъэ́
926,lieb::A,प्रिय,псэм фэд
927,lieb::A,प्यारा,псэм фэд
928,lustig::A,हँसमुख,чэф
929,lustig::A,ख़ुशदिल,чэф
930,sanft::A,नम्र,ӏушъа́б
931,hungrig::A,भूखा,гъаблэ́
932,krank::A,बीमार,сыма́дж
933,krank::A,अस्वस्थ,сыма́дж
934,nackt::A,नग्न,пцӏанэ́
935,traurig::A,उदास,нэшхъэй
936,traurig::A,रंजीदा,нэшхъэй
937,lebendig::A,जीता,
938,lebendig::A,ज़िंदा,
939,gut::A,अच्छा,дэгъу́
940,schlecht::A,बुरा,дэи
941,schlecht::A,ख़राब,дэи
942,richtig::A,ठीक,тэрэз
943,schlimm::A,बुरा,щынэгъо
944,schlimm::A,अप्रिय,щынэгъо
945,wahr::A,सच,шъыпкъэ́
946,alt::A,पुराना,жъы
947,neu::A,नया,кӏэ
948,ehemalig::A,भूतपूर्व,-щтыгъэ
949,ehemalig::A,भूतपूर्व,-гъэ
950,alt[Lebewesen]::A,बूढ़ा,жъы
951,alt[Lebewesen]::A,वृद्ध,жъы
952,jung::A,जवान,ныбжьыкӏэ́
953,arm::A,ग़रीब,тхьамы́кӏ
954,reich::A,धनी,бай
955,reich::A,अमीर,бай
956,bekannt::A,मालूम,нэӏуа́с
957,berühmt::A,मशहूर,цӏэры́ӏу
958,berühmt::A,प्रसिद्ध,цӏэры́ӏу
959,fremd::A,विदेशी,хымэ
960,fremd::A,अपरिचित,хымэ
961,verschieden::A,अलग,зэфэшъхьафы
962,verschieden::A,भिन्न,зэфэшъхьафы
963,nah::A,नज़दीकी,благъэ́
964,fern::A,दूर,чыжьэ
965,fern::A,दूरस्थ,чыжьэ
966,linker::A,बायाँ,сэмэ́гу
967,rechter::A,दायाँ,джабгъу
968,rechter::A,दाहिना,джабгъу
969,anderer::A,अन्य,нэмы́кӏ
970,anderer::A,दूसरा,нэмы́кӏ
971,erster::A,पहला,апэр
972,erster::A,प्रथम,апэр
973,zweiter::A,दूसरा,я́тӏонэр
974,zweiter::A,द्वितीय,я́тӏонэр
975,dritter::A,तीसरा,ящэнэр
976,letzter::A,अंतिम,аужыр
977,letzter::A,आख़िरी,аужыр
978,allein::ADV,तनहा,зы
979,allein::ADV,अकेले,зы
980,auf einmal::ADV,वक़्त में,ардэдэм
981,auf einmal::ADV,वक़्त में,асыхьатым
982,zusammen::ADV,एक साथ,зэгъусэхэ́у
983,zusammen::ADV,साथ साथ,зэгъусэхэ́у
984,lange::ADV,देर तक,бэрэ́
985,plötzlich::ADV,सहसा,зэкӏэм
986,plötzlich::ADV,अचानक,зэкӏэм
987,sofort::ADV,तुरंत,ардэдэм
988,sofort::ADV,तुरंत,асыхьатым
989,später::ADV,बाद को,нэужым
990,später::ADV,बाद में,нэужым
991,jetzt::ADV,अब,джы
992,jetzt::ADV,अभी,джы
993,heute::ADV,आज,непэ́
994,morgen::ADV,कल,неу́щы
995,bald::ADV,जल्दी,псынкӏэу
996,dann::ADV,तब,нэужым
997,gestern::ADV,कल,тыгъуа́с
998,einst::ADV,एक दिन,зэгорэ́м
999,einst::ADV,पहले कभी,зэгорэ́м
1000,damals::ADV,उस समय,армэ
1001,damals::ADV,उस समय,ащыгъум
1002,damals::ADV,उन दिनों,армэ
1003,damals::ADV,उन दिनों,ащыгъум
1004,danach::ADV,इसके बाद,нэужым
1005,danach::ADV,इसके पश्चात्,нэужым
1006,vorher::ADV,पहले,нахьыпэм
1007,vorher::ADV,पेशतर,нахьыпэм
1008,zuerst::ADV,पहले,
1009,einmal::ADV,एक बार,зэ
1010,einmal::ADV,एक दफ़ा,зэ
1011,manchmal::ADV,कभी कभी,
1012,oft::ADV,अक्सर,бэрэ
1013,immer::ADV,सदा,ренэ́у
1014,immer::ADV,हमेशा,ренэ́у
1015,niemals::ADV,कभी नहीं,
1016,niemals::ADV,कदापि नहीं,
1017,hier::ADV,इधर,
1018,hier::ADV,यहाँ,
1019,hierhin::ADV,इधर को,
1020,hierhin::ADV,यहाँ को,
1021,von hier::ADV,यहाँ से,
1022,dort::ADV,उधर,модэ
1023,dort::ADV,वहाँ,модэ
1024,dorthin::ADV,उधर को,модэ́
1025,dorthin::ADV,वहाँ को,модэ́
1026,geradeaus::ADV,सीधे,занкӏэу
1027,vorwärts::ADV,आगे,ыпэкӏэ
1028,vorwärts::ADV,आगे को,ыпэкӏэ
1029,rückwärts::ADV,पीछे को,ыужыкӏэ́
1030,zurück::ADV,वापस,ыужыкӏэ́
1031,unten::ADV,नीचे,ычӏэкӏэ́
1032,hinab::ADV,नीचे को,ычӏэгъы́
1033,hinab::ADV,नीचे को,ычӏэкӏэ́
1034,oben::ADV,ऊपर,ышъхьагъы
1035,hinauf::ADV,ऊपर को,ышъхьагъыкӏэ
1036,überall::ADV,हर जगह,тыди́
1037,überall::ADV,हर जगह,тыдэкӏи́
1038,überall::ADV,हर स्थान,тыди́
1039,überall::ADV,हर स्थान,тыдэкӏи́
1040,nicht::ADV,न,-п
1041,nicht::ADV,न,мы-
1042,nicht::ADV,नहीं,-п
1043,nicht::ADV,नहीं,мы-
1044,ein wenig::ADV,कुछ,тӏэкӏу
1045,ein wenig::ADV,ज़रा,тӏэкӏу
1046,ein wenig::ADV,थोड़ा,тӏэкӏу
1047,kaum::ADV,लगभग नहीं,къоды́й
1048,kaum::ADV,बराबर नहीं,къоды́й
1049,sehr::ADV,बहुत,дэд
1050,so::ADV,ऐसा,ащ фэд
1051,so::ADV,ऐसा,мыщ фэд
1052,so::ADV,ऐसा,джащ фэд
1053,noch::ADV,अभी तक,джыри
1054,nur::ADV,केवल,ныӏэ́п
1055,nur::ADV,सिर्फ़,ныӏэ́п
1056,schon::ADV,चुकना,
1057,wieder::ADV,फिर,джыри
1058,wieder::ADV,दुबारा,джыри
1059,vergebens::ADV,व्यर्थ,пкӏэнчъэ́у
1060,vor::PRP,के आगे,пашъхьэ́
1061,vor::PRP,के सामने,пашъхьэ́
1062,hinter::PRP,के पीछे,кӏы́б
1063,unter::PRP,के तले,чӏэ-
1064,unter::PRP,के नीचे,чӏэ-
1065,durch::PRP,के पार,пхыры-
1066,neben::PRP,के पास,дэжь
1067,neben::PRP,की बग़ल में,дэжь
1068,zwischen::PRP,के बीच,азыфа́гу
1069,wegen::PRP,के कारण,къы-
1070,wegen::PRP,की वजह से,къы-
1071,dies::PRN,यह,ар
1072,das::PRN,वह,а
1073,das::PRN,वह,мо
1074,alles::PRN,सब,зэкӏэ́
1075,alles::PRN,सब कुछ,зэкӏэ́
1076,ich::PRN,मैं,сэ
1077,du::PRN,तू,о
1078,er::PRN,यह,ар
1079,wir::PRN,हम,тэ
1080,ihr::PRN,तुम,шъо
1081,sie::PRN,ये,ахэр
1082,was::FPRN,क्या,сыд
1083,wer::FPRN,कौन,хэт
1084,wo::FADV,किधर,тыдэ́
1085,wohin::FADV,किधर,тыдэ́
1086,wie::FADV,कैसे,сыдэущтэ́у
1087,warum::FADV,क्यों,сыд пае́
1088,wieviel::FNUM,कितना,тхьапш
1089,wieviel::FNUM,कितना,сыд фэди́з
1090,eins::NUM,एक,зы
1091,zwei::NUM,दो,тӏу
1092,drei::NUM,तीन,щы
1093,vier::NUM,चार,плӏы
1094,fünf::NUM,पाँच,тфы
1095,sechs::NUM,छह,хы
1096,sieben::NUM,सात,блы
1097,acht::NUM,आठ,и
1098,neun::NUM,नौ,бгъу
1099,zehn::NUM,दस,пшӏы
1100,elf::NUM,ग्यारह,пшӏыкӏузы́
1101,zwölf::NUM,बारह,пшӏыкӏутӏу
1102,zwanzig::NUM,बीस,тӏокӏы́
1103,dreißig::NUM,तीस,щэкӏы
1104,vierzig::NUM,चालीस,тӏокӏи́тӏу
1105,fünfzig::NUM,पचास,шъэны́ыкъу
1106,sechzig::NUM,साठ,тӏокӏи́щ
1107,siebzig::NUM,सत्तर,тӏокӏищырэ́ пшӏырэ́
1108,achtzig::NUM,अस्सी,тӏокӏи́пӏ
1109,neunzig::NUM,नव्वे,тӏокӏиилӏырэ́ пшӏырэ́
1110,hundert::NUM,सौ,шъэ
1111,tausend::NUM,हज़ार,мин
1112,und::CNJ,और,ыкӏи
1113,oder::CNJ,या,е
1114,stehen::V,खड़ा होना,ущытын
1115,stehen::V,खड़ा होना,умыхъыен
1116,sitzen::V,बैठना,уисын
1117,sitzen::V,बैठना,утесын
1118,liegen::V,लेटना,телъы́н
1119,hängen::V,लटकना,къыщылэлын
1120,hängen::V,लटकना,къыщылэлын щыгъын быхъур
1121,werden::V,बनना,хъун
1122,passieren::V,होना,къэхъун
1123,beginnen::V,आरंभ होना,къежьэн
1124,beginnen::V,आरंभ होना,къыублэн
1125,beginnen::V,प्रारंभ होना,къежьэн
1126,beginnen::V,प्रारंभ होना,къыублэн
1127,enden::V,अंत होना,ухы́н
1128,enden::V,ख़तम होना,ухы́н
1129,wechseln::V,बदलना,зэхъожьы́н
1130,aufgehen[Sonne]::V,चढ़ना,къыкъокӏы́н
1131,aufgehen[Sonne]::V,उदित होना,къыкъокӏы́н
1132,untergehen[Sonne]::V,अस्त हो जाना,къохьан
1133,scheinen[Sonne]::V,रोशनी देना,къепсыи
1134,donnern::V,गरजना,гъогъон
1135,wehen::V,चलना,епщэ́н
1136,strömen::V,बहना,чъэн
1137,strömen::V,प्रवाहित होना,чъэн
1138,fließen::V,बहना,чъэн
1139,fließen::V,प्रवाहित होना,чъэн
1140,sich drehen::V,घूमना,зыгъэчэрэгъу́н
1141,schwanken::V,हिलना,хъые́н
1142,schwingen::V,हिलना,зыгъэхъые́н
1143,fallen::V,गिरना,къефэхы́н
1144,brennen::V,जलना,стын
1145,rauchen::V,धुआँ उड़ाना,ӏугъо къикӏын
1146,regnen::V,बरसना,къещхы́н
1147,gefrieren::V,जमना,дыкъын
1148,tauen::V,गलना,жъун
1149,tauen::V,पिघलना,жъун
1150,schmelzen::V,गलना,ткӏун
1151,schmelzen::V,पिघलना,ткӏун
1152,trocknen::V,सूखना,гъушъы́н
1153,trocknen::V,सूखना,чъэпхъу́н
1154,sieden::V,उबलना,жъон
1155,faulen::V,गलना,шъун
1156,faulen::V,सड़ना,шъун
1157,verfaulen::V,गलना,шъун
1158,verfaulen::V,सड़ना,шъун
1159,reißen::V,फटना,зэӏэтхъы́н
1160,versinken::V,डूबना,чӏихьан
1161,vergehen::V,बीतना,блэкӏы́н
1162,vergehen::V,गुज़रना,блэкӏы́н
1163,erscheinen::V,दिखाई देना,къэлъэгъон
1164,verschwinden::V,ग़ायब होना,кӏодыжьы́н
1165,sinken::V,घटना,
1166,sinken::V,उतरना,
1167,abnehmen::V,घटना,къыкӏичын
1168,zunehmen::V,बढ़ना,хэхъо́н
1169,steigen::V,बढ़ना,къежьэн
1170,wachsen::V,उगना,хэхъо́н
1171,wachsen::V,उगना,къэкӏы́н
1172,glänzen::V,चमकना,цӏыу́н
1173,funkeln::V,जगमगाना,жъыу́н
1174,funkeln::V,टिमटिमाना,жъыу́н
1175,lärmen::V,शोर मचाना,бырсыры́н
1176,läuten::V,बजना,теон
1177,klingeln::V,बजना,теон
1178,klirren::V,झनझनाना,
1179,brausen::V,साँय-साँय करना,шъуин
1180,rauschen::V,सरसराना,макъэ гъэӏун
1181,klingen::V,बजना,къыхэӏукӏын
1182,bellen::V,भौंकना,хьакъу́н
1183,heulen::V,गुर्राना,быун
1184,blasen::V,फूँकना,епщэ́н
1185,pfeifen::V,सीटी देना,шъуин
1186,schreien::V,चिल्लाना,куо́н
1187,schreien::V,चिल्लाना,кӏыи́н
1188,stöhnen::V,कराहना,щэӏун
1189,stöhnen::V,आहें भरना,щэӏун
1190,zittern::V,काँपना,кӏэзэзын
1191,leben::V,जीना,псэу́н
1192,geboren werden::V,पैदा होना,къэхъун
1193,atmen::V,साँस लेना,жьы къэщэ́н
1194,trinken::V,पीना,ешъо́н
1195,essen::V,खाना,шхын
1196,schlucken::V,निगलना,бдырыин
1197,müde werden::V,थकना,пшъын
1198,müde werden::V,उकताना,пшъын
1199,einschlafen::V,सो जाना,хэчъыен
1200,schlafen::V,सोना,чъые́н
1201,aufwachen::V,जागना,къэущы́н
1202,aufstehen::V,उठना,уцу́н
1203,sich erholen::V,सुस्ताना,зыгъэпсэфын
1204,sich erholen::V,आराम करना,зыгъэпсэфын
1205,krank werden::V,बीमार पड़ना,сымаджэ́ хъун
1206,krank sein::V,बीमार होना,сымэджэ́н
1207,schmerzen::V,दुखना,сымэджэ́н
1208,schmerzen::V,दर्द करना,сымэджэ́н
1209,husten::V,खाँसना,пскэ́н
1210,genesen::V,ठीक हो जाना,хъужьын
1211,genesen::V,स्वस्थ हो जाना,хъужьын
1212,sterben::V,मरना,лӏэн
1213,umkommen::V,मरना,хэкӏодэн
1214,sich bewegen::V,चलना,хъые́н
1215,sich bewegen::V,हिलना,хъые́н
1216,sich rühren::V,हिलना,хъые́н
1217,sich erheben::V,उठना,къэтэджын
1218,sich setzen::V,बैठना,тӏысы́н
1219,hinfallen::V,गिरना,ебэджы́н
1220,laufen::V,चलना,кӏон
1221,schreiten::V,क़दम जाना,кӏон
1222,spazierengehen::V,सैर करना,къэкӏухьэн
1223,eilen::V,तेज़ी से जाना,гузэжъон
1224,eilen::V,शीघ्रता से चलना,гузэжъон
1225,sich beeilen::V,जल्दी करना,гуӏэ́н
1226,sich beeilen::V,शीघ्रता करना,гуӏэ́н
1227,sausen::V,बड़ी तेज़ी से चलना,псынкӏэ́у чъэн
1228,rennen::V,भागना,чъэн
1229,rennen::V,दौड़ना,чъэн
1230,springen::V,उछलना,пкӏэн
1231,klettern::V,चढ़ना,дэцохъоен
1232,schaukeln::V,झूलना,уешӏэн
1233,kriechen::V,रेंगना,цохъо́н
1234,schwimmen::V,तैरना,есы́н
1235,tauchen::V,डूबना,зычӏэгъэо́н
1236,rudern::V,खेना,къошъо бэщкӏэ фын
1237,rudern::V,चप्पू चलाना,къошъо бэщкӏэ фын
1238,fahren::V,चलना,кӏон
1239,fahren::V,यात्रा करना,кӏон
1240,fliegen::V,उड़ना,быбы́н
1241,gehen::V,जाना,кӏон
1242,weggehen::V,चला जाना,ӏукӏын
1243,weggehen::V,बाहर जाना,ӏукӏын
1244,abfahren::V,छूटना,ежьэн
1245,abfahren::V,रवाना होना,ежьэн
1246,anhalten::V,रुकना,къэуцу́н
1247,anhalten::V,खड़ा होना,къэуцу́н
1248,hineingehen::V,घुसना,ихьан
1249,hineingehen::V,अंदर जाना,ихьан
1250,eintreten::V,प्रवेश करना,чӏэхьан
1251,kommen::V,आना,къэкӏо́н
1252,ankommen::V,पहुँचना,къэсы́н
1253,zurückkommen::V,लौटना,гъэзэжьын
1254,zurückkommen::V,वापस आना,гъэзэжьын
1255,bleiben::V,रहना,къэнэ́н
1256,bleiben::V,रुकना,къэнэ́н
1257,warten::V,इंतज़ार करना,пэплъэ́н
1258,erwarten::V,प्रतीक्षा करना,ежэн
1259,suchen::V,ढूँढ़ना,лъыхъу́н
1260,finden::V,पाना,къэгъоты́н
1261,finden::V,पाना,къыхэгъэщы́н
1262,finden::V,ढूँढ़ निकालना,къэгъоты́н
1263,finden::V,ढूँढ़ निकालना,къыхэгъэщы́н
1264,versuchen::V,कोशिश करना,пылъы́н
1265,vorbereiten::V,तैयार करना,гъэхьазыры́н
1266,lieben::V,प्यार करना,шӏу плъэгъу́н
1267,mögen::V,पसंद होना,шӏу плъэгъу́н
1268,lachen::V,हँसना,щхын
1269,rühren::V,छूना,гур гъэузын
1270,weinen::V,रोना,гъын
1271,schimpfen::V,गाली देना,хъонэн
1272,sich ärgern::V,चिढ़ना,губжы́н
1273,sich ärgern::V,नाराज़ होना,губжы́н
1274,sich fürchten::V,डरना,щынэ́н
1275,sich fürchten::V,भय खाना,щынэ́н
1276,fürchten::V,डरना से,щынэ́н
1277,fürchten::V,भय खाना से,щынэ́н
1278,fliehen::V,भागना,
1279,flüchten::V,निकल भागना,
