,Concept_ID,mdf,os
734,hübsch::A,мазы,рӕсугъд
735,böse::A,кяжи,фыдзӕрдӕ
736,dumm::A,аф ёню,ӕдылы
737,dumm::A,шава пря,ӕдылы
738,faul::A,нола,зивӕг
739,faul::A,нола,зивӕггӕнаг
740,fleißig::A,ку́лхцонды,æнæзивæг
741,fleißig::A,ку́лхцонды,æнувыд
742,geizig::A,кирьжя,чъынды
743,geizig::A,кирьжя,æлгъин
744,geizig::A,кирьжя,мæрддзæст
745,geizig::A,жаднай,чъынды
746,geizig::A,жаднай,æлгъин
747,geizig::A,жаднай,мæрддзæст
748,klug::A,ёню,зондджын
749,klug::A,пря́ви,зондджын
750,geschickt::A,маштозь тиф,хӕрзарӕхст
751,lieb::A,цебярь,уарзон
752,lustig::A,ра́хси,хъӕлдзӕг
753,sanft::A,сетьме,мынчын
754,hungrig::A,вача,ӕххормаг
755,hungrig::A,вачеда,ӕххормаг
756,krank::A,сяряди,нӕфӕразгӕ
757,nackt::A,штада,бӕгънӕг
758,nackt::A,кърхтапа,бӕгънӕг
759,traurig::A,ла́жнай,ӕрхӕндӕг
760,lebendig::A,эряй,цардӕгас
761,gut::A,пара,хорз
762,gut::A,цебярь,хорз
763,schlecht::A,кальдяв,цауд
764,richtig::A,виде,раст
765,schlimm::A,кальдяв,ӕвзӕр
766,wahr::A,афкуксонь,ӕцӕг
767,alt::A,ташта,зӕронд
768,neu::A,од,ног
769,ehemalig::A,и́нгольдень,раздӕры
770,alt[Lebewesen]::A,сире,ацӕргӕ
771,jung::A,од,ӕрыгон
772,arm::A,а́шу,мӕгуыр
773,reich::A,козя,хъӕздыг
774,bekannt::A,содаф,зонгӕ
775,berühmt::A,содавикс,номдзыд
776,fremd::A,лия,æцæгæлон
777,fremd::A,аф содаф,æцæгæлон
778,verschieden::A,аф фкя ла́цонь,æндæр æмæ æндæр
779,verschieden::A,аф фкя ла́цонь,алы
780,verschieden::A,аф фкя ла́цонь,алыхуызон
781,nah::A,мала,хӕстӕг
782,nah::A,аф ичкоздень,хӕстӕг
783,fern::A,и́чкоздень,дард
784,fern::A,и́чкоздень,дӕрддаг
785,fern::A,куна́рдонь,дард
786,fern::A,куна́рдонь,дӕрддаг
787,linker::A,кержи,галиу
788,rechter::A,види,рахиз
789,anderer::A,лия,иннӕ
790,anderer::A,лия,ӕндӕр
791,erster::A,васенце,фыццаг
792,erster::A,васенце,фыццӕгӕм
793,zweiter::A,омбоце,дыккаг
794,zweiter::A,омбоце,дыккæгæм
795,dritter::A,колмоце,æртыккаг
796,dritter::A,колмоце,æртыккæгæм
797,letzter::A,ме́кольце,фӕстаг
798,allein::ADV,ськамонза,иунæг
799,auf einmal::ADV,вихцок,уайтагъд
800,auf einmal::ADV,вихцок,æвиппайды
801,auf einmal::ADV,вихцок,æваст
802,zusammen::ADV,марс,иумӕ
803,zusammen::ADV,ма́рса,иумӕ
804,lange::ADV,кува́тьс,бирæ рæстæг
805,plötzlich::ADV,а́пак учт,æвиппайды
806,plötzlich::ADV,а́пак учт,æваст
807,sofort::ADV,тяникиге,уыцы сахат
808,sofort::ADV,тяникиге,уайтагъд
809,später::ADV,ме́ле,фæстæдæр
810,jetzt::ADV,тяни,ныр
811,heute::ADV,тячи,абон
812,morgen::ADV,ва́нды,райсом
813,bald::ADV,курок,тагъд
814,bald::ADV,курок,рæхджы
815,dann::ADV,меле,стæй
816,dann::ADV,сяда меле,стæй
817,gestern::ADV,ися́к,знон
818,einst::ADV,весть,кӕддӕр
819,einst::ADV,мзя́рда-бди,кӕддӕр
820,damals::ADV,эста,уæд
821,danach::ADV,меле,стæй
822,danach::ADV,меле,уый фæстæ
823,vorher::ADV,инголи,раздæр
824,zuerst::ADV,ва́сенда,фыццаг
825,einmal::ADV,весть,иу хатт
826,manchmal::ADV,лия́ста,хатт
827,manchmal::ADV,ко́ста-ко́ста,хатт
828,oft::ADV,си́деста,арæх
829,immer::ADV,фалу,ӕдзух
830,immer::ADV,най,ӕдзух
831,niemals::ADV,аф мзя́рдонга,никуы
832,niemals::ADV,аф мзя́рдонга,никæд
833,hier::ADV,тяса,ам
834,hierhin::ADV,сей,ардӕм
835,hierhin::ADV,тяза,ардӕм
836,von hier::ADV,тя́ста,ардыгæй
837,dort::ADV,тоса,уым
838,dorthin::ADV,тов,уырдӕм
839,dorthin::ADV,тоза,уырдӕм
840,geradeaus::ADV,ви́деста,æргом
841,vorwärts::ADV,и́нголи,размӕ
842,rückwärts::ADV,ме́ки,фӕстӕмӕ
843,zurück::ADV,ме́ки,фӕстӕмӕ
844,unten::ADV,ала,дæлæ
845,unten::ADV,ала,дæлейы
846,unten::ADV,ала,бынæй
847,hinab::ADV,алу,дӕлӕмӕ
848,hinab::ADV,алу,уырдыгмӕ
849,oben::ADV,вяре,уӕле
850,hinauf::ADV,вяри,уӕлӕмӕ
851,überall::ADV,се́мбе ва́стова,алыран
852,überall::ADV,се́мбе ва́стова,алкæм
853,überall::ADV,се́мбе ва́стова,кæмдæриддæр
854,nicht::ADV,аф,нӕ
855,ein wenig::ADV,аф лама,чысыл
856,kaum::ADV,а́ньцек,цъус
857,sehr::ADV,пяк,тынг
858,sehr::ADV,пяк,иттӕг
859,so::ADV,ста́не,афтӕ
860,noch::ADV,нинге,ма
861,nur::ADV,аньцек,канд
862,nur::ADV,аньцек,ӕрмӕст
863,schon::ADV,ни,нырид
864,wieder::ADV,та́га,ногӕй
865,vergebens::ADV,стак,дзæгъæлы
866,vergebens::ADV,стак,уæгъды
867,vergebens::ADV,стак,æнæхъуаджы
868,vor::PRP,инголе,разы
869,hinter::PRP,фтала,фӕстӕ
870,hinter::PRP,мельге,фӕстӕ
871,unter::PRP,ала,бын
872,durch::PRP,пачк,æхсæнты
873,neben::PRP,ваксса,цур
874,zwischen::PRP,ёткса,астӕу
875,wegen::PRP,сюнеда,тыххай
876,dies::PRN,тя,ай
877,das::PRN,ся,уый
878,das::PRN,тона,уый
879,alles::PRN,сембе,алцы
880,alles::PRN,сембе,æппæтдæр
881,alles::PRN,сембе,иууылдӕр
882,ich::PRN,мон,æз
883,du::PRN,тон,ды
884,er::PRN,сон,уый
885,wir::PRN,минь,мах
886,ihr::PRN,тинь,сымах
887,sie::PRN,синь,уыдон
888,was::FPRN,мезе,цы
889,wer::FPRN,кие,чи
890,wo::FADV,коса,кӕм
891,wohin::FADV,ков,кӕдӕм
892,wohin::FADV,коза,кӕдӕм
893,wie::FADV,ко́да,куыд
894,warum::FADV,мес,цӕмӕн
895,wieviel::FNUM,мзя́ра,цал
896,eins::NUM,фкя,иу
897,zwei::NUM,кафта,дыууӕ
898,drei::NUM,колма,ӕртӕ
899,vier::NUM,ниле,цыппар
900,fünf::NUM,вете,фондз
901,sechs::NUM,кота,ӕхсӕз
902,sieben::NUM,сисем,авд
903,acht::NUM,кафкса,аст
904,neun::NUM,ве́йхкса,фараст
905,zehn::NUM,кемонь,дӕс
906,elf::NUM,кефкие,иуæндæс
907,zwölf::NUM,кемгафтува,дыууадæс
908,zwanzig::NUM,комсь,дыууын
909,dreißig::NUM,колмогемонь,æртын
910,dreißig::NUM,колмогемонь,дæсæмæссæдз
911,vierzig::NUM,нильге́монь,цыппор
912,vierzig::NUM,нильге́монь,цыппур
913,vierzig::NUM,нильге́монь,дыууиссæдзы
914,fünfzig::NUM,ве́дьгемонь,фӕндзай
915,sechzig::NUM,ко́дгемонь,æхсай
916,sechzig::NUM,ко́дгемонь,æртиссæдзы
917,siebzig::NUM,сизьге́монь,æвдай
918,siebzig::NUM,сизьге́монь,дæс æмæ æртиссæдзы
919,achtzig::NUM,ка́фксогемонь,цыппарыссæдзы
920,achtzig::NUM,ка́фксогемонь,æстай
921,neunzig::NUM,ве́йхксогемонь,нæуæдз
922,neunzig::NUM,ве́йхксогемонь,дæс æмæ цыппарыссæдзы
923,hundert::NUM,сяда,сӕдӕ
924,tausend::NUM,тёжянь,мин
925,und::CNJ,и,ӕмӕ
926,und::CNJ,дъ,ӕмӕ
927,oder::CNJ,или,кӕнӕ
928,oder::CNJ,али,кӕнӕ
929,stehen::V,а́щемс стя́да,лӕууын
930,sitzen::V,ащемс озада,бадын
931,liegen::V,ма́дозь а́щемс,хуыссын
932,hängen::V,нюрьгомс,ауыгъд уын
933,werden::V,арамс,суӕвын
934,werden::V,тиевомс,суӕвын
935,passieren::V,лисэмс,æрцæуын
936,passieren::V,эвондамс,æрцæуын
937,beginnen::V,ушедомс,райдайын
938,enden::V,лоткамс,фæуын
939,wechseln::V,по́лафнемс,ивын
940,aufgehen[Sonne]::V,стямс,скæсын
941,aufgehen[Sonne]::V,лисемс,скæсын
942,untergehen[Sonne]::V,валгомс, аныгуылын
943,scheinen[Sonne]::V,ва́лдоптомс,рухс кӕнын
944,donnern::V,торамс,нæрын
945,wehen::V,уфа́мс,дымын
946,strömen::V,шудемс,кӕлын
947,fließen::V,шудемс,цæуын
948,fließen::V,шудемс,уайын
949,fließen::V,шудемс,кæлын
950,sich drehen::V,шаромс,зилын
951,schwanken::V,якамс,æнкъуысын
952,schwingen::V,люксемс,æнкъуысын
953,schwingen::V,люксемс,змæлын
954,schwingen::V,нюрьсемс,æнкъуысын
955,schwingen::V,нюрьсемс,змæлын
956,fallen::V,прамс,хауын
957,fallen::V,прашендомс,хауын
958,brennen::V,паломс,судзын
959,rauchen::V,качадомс,фæздæг кæнын
960,regnen::V,пиземс,уарын
961,gefrieren::V,эйндамс,сӕлын
962,gefrieren::V,кельмомс,сӕлын
963,tauen::V,соламс,стайын
964,schmelzen::V,соламс,тайын
965,trocknen::V,коськомс,хус кæнын
966,sieden::V,лакамс,фыцын
967,faulen::V,наксадомс,ӕмбийын
968,verfaulen::V,наксадомс,бамбийын
969,reißen::V,сязевомс,скъуийын
970,versinken::V,ваямс,дӕлдон_кӕнын
971,vergehen::V,ётамс,аивгъуийын
972,erscheinen::V,эвондамс,разынын
973,verschwinden::V,юма́мс,фæтары уын
974,verschwinden::V,юма́мс,фæдæлдзæх уын
975,verschwinden::V,юма́мс,фесæфын
976,verschwinden::V,юма́мс,æрбайсæфын
977,sinken::V,валгомс,дæлæмæ æрхауын
978,abnehmen::V,киремс,фæкъаддæр уын
979,abnehmen::V,киремс,фæцух уын
980,zunehmen::V,ламокстомс,фæфылдæр уын
981,zunehmen::V,ламокстомс,сбирæ уын
982,zunehmen::V,ламокстомс,сахадын
983,zunehmen::V,рашнемс,фæфылдæр уын
984,zunehmen::V,рашнемс,сбирæ уын
985,zunehmen::V,рашнемс,сахадын
986,steigen::V,кеподемс,сыстын
987,wachsen::V,касомс,рӕзын
988,glänzen::V,цинзелдомс,ӕрттивын
989,glänzen::V,цифордомс,ӕрттивын
990,funkeln::V,ци́фтордомс,тыбар-тыбур_кӕнын
991,lärmen::V,жалнамс,хъæлæба кæнын
992,läuten::V,гайфтемс,цæгъдын
993,klingeln::V,гайфтемс,цæгъдын
994,klirren::V,ка́нзеркшнемс,дзыгъал-мыгъул кæнын
995,klirren::V,ка́нзеркшнемс,дзæгъ-дзæгъ кæнын
996,brausen::V,жоледемс,абухын
997,rauschen::V,вжнамс,
998,rauschen::V,гамнамс,
999,klingen::V,кайгомс,зæлын
1000,klingen::V,кайгомс,азæлын
1001,klingen::V,кайгомс,хъуысын
1002,bellen::V,ува́мс,рæйын
1003,heulen::V,сувомс,ниуын
1004,heulen::V,урнамс,ниуын
1005,blasen::V,уфа́мс,фу кӕнын
1006,pfeifen::V,вяшкомс,æхситт кæнын
1007,pfeifen::V,вяшкомс,къуыззитт кæнын
1008,schreien::V,пешкодомс,хъӕр кӕнын
1009,stöhnen::V,куфцемс,хъæрзын
1010,stöhnen::V,куфцемс,дзыназын
1011,zittern::V,таромс,ризын
1012,leben::V,эрямс,цӕрын
1013,geboren werden::V,шачемс,райгуырын
1014,atmen::V,ажнамс,улӕфын
1015,trinken::V,симомс,нуазын
1016,essen::V,ярхцамс,хӕрын
1017,schlucken::V,нилемс,ныхъуырын
1018,müde werden::V,сиземс,бафæллайын
1019,müde werden::V,сиземс,бафæлмæцын
1020,müde werden::V,сиземс,сфæлмæцын
1021,einschlafen::V,матодовомс,бафынæй уын
1022,schlafen::V,удомс,хуыссын
1023,schlafen::V,удомс,фынӕй кӕнын
1024,aufwachen::V,съргоземс,райхъал уын
1025,aufstehen::V,стямс,стын
1026,sich erholen::V,ваймосемс,фæллад уадзын
1027,sich erholen::V,ваймосемс,улæфын
1028,krank werden::V,сярядькстомс,фӕрынчын уын
1029,krank sein::V,сярядемс,сӕйын
1030,schmerzen::V,сярядемс,риссын
1031,husten::V,козомс,хуыфын
1032,genesen::V,пъ́чкамс,сдзæбæх уын
1033,genesen::V,пъ́чкамс,рандидзын
1034,genesen::V,пъ́чкамс,сæндидзын
1035,sterben::V,куломс,мӕлын
1036,umkommen::V,юма́мс,фесæфын
1037,umkommen::V,юма́мс,байсæфын
1038,umkommen::V,юма́мс,бабын уын
1039,umkommen::V,юма́мс,мард фæуын
1040,sich bewegen::V,шаштомс,тæлфын
1041,sich bewegen::V,шаштомс,цæуын
1042,sich rühren::V,сърхка́мс,змӕлын
1043,sich erheben::V,стямс,стын
1044,sich setzen::V,озамс,сбадын
1045,hinfallen::V,прамс,ӕрхауын
1046,hinfallen::V,сяворемс,ӕрхауын
1047,laufen::V,якамс,цӕуын
1048,laufen::V,якамс,рацу-бацу_кӕнын
1049,schreiten::V,молемс,къахдзæф кæнын
1050,schreiten::V,молемс,санчъех кæнын
1051,schreiten::V,молемс,цæуын
1052,schreiten::V,аськолямс,къахдзæф кæнын
1053,schreiten::V,аськолямс,санчъех кæнын
1054,schreiten::V,аськолямс,цæуын
1055,spazierengehen::V,якамс,озер кæнын
1056,spazierengehen::V,якамс,тезгъо кæнын
1057,eilen::V,эряскодомс,тагъд кæнын
1058,eilen::V,эряскодомс,тындзын
1059,sich beeilen::V,эряскодомс,тагъд кæнын
1060,sich beeilen::V,эряскодомс,тындзын
1061,sausen::V,лиемс,уайын
1062,sausen::V,лиемс,тæхын
1063,rennen::V,арнемс,згъорын
1064,springen::V,комотнемс,гæпп кæнын
1065,springen::V,комотнемс,сæррæтт кæнын
1066,springen::V,комотнемс,лиуырын
1067,klettern::V,ку́цемс,хилын
1068,schaukeln::V,нюрямс,хецъро кæнын
1069,schaukeln::V,нюрямс,херыйыл бадын
1070,kriechen::V,шаштомс комада,бырын
1071,schwimmen::V,уемс,ленк кӕнын
1072,tauchen::V,юпиемс,ныгъуылын
1073,tauchen::V,чёпафнемс,ныгъуылын
1074,rudern::V,па́немс ве́неж,бæлæгъ тæрын
1075,rudern::V,па́немс ве́неж,чема тæрын
1076,fahren::V,ардомс,цӕуын
1077,fliegen::V,лиемс,тӕхын
1078,gehen::V,молемс,цӕуын
1079,weggehen::V,тумс,ацӕуын
1080,abfahren::V,тумс,араст уын
1081,anhalten::V,лоткамс,æрлæууын
1082,hineingehen::V,сува́мс,мидæмæ цæуын
1083,eintreten::V,сува́мс,бацӕуын
1084,kommen::V,самс,æрцæуын
1085,ankommen::V,самс,æрцæуын
1086,ankommen::V,пачкодемс,æрцæуын
1087,zurückkommen::V,мърдамс,раздæхын
1088,zurückkommen::V,мърдамс,фæстæмæ_раздæхын
1089,zurückkommen::V,мърдамс,æрбаздæхын
1090,zurückkommen::V,мърдамс,аздæхын
1091,bleiben::V,иля́домс,лӕууын
1092,warten::V,учемс,ӕнхъӕлмӕ кӕсын
1093,erwarten::V,учемс,ӕнхъӕлмӕ кӕсын
1094,suchen::V,вешемс,агурын
1095,finden::V,мумс,ссарын
1096,versuchen::V,варчсемс,фӕлварын
1097,vorbereiten::V,анокламс,бацаттæ кæнын
1098,vorbereiten::V,анокламс,æрæввонг кæнын
1099,lieben::V,кельгомс,уарзын
1100,mögen::V,кельгомс,зæрдæмæ цæуын
1101,lachen::V,рахамс,худын
1102,lachen::V,рахсемс,худын
1103,rühren::V,токамс седи,зæрдæ суынгæг кæнын
1104,weinen::V,авардемс,кӕуын
1105,schimpfen::V,сюцемс,æлгъитын
1106,sich ärgern::V,кяжиямс,мæсты кæнын
1107,sich fürchten::V,пелемс,тæрсын
1108,fürchten::V,пелемс,тæрсын
1109,fliehen::V,ворьгодемс,лидзын
1110,flüchten::V,ша́домс,алидзын
1111,flüchten::V,во́рьгодемс,алидзын
1112,sehen::V,няемс,уынын
1113,anschauen::V,ваномс,акӕсын
1114,ansehen::V,ваномс,кӕсын
1115,hören::V,марямс,хъусын
1116,zuhören::V,ку́лхдоньомс,хъусын
1117,probieren::V,варжамс,уынын
1118,probieren::V,варжамс,аходын
1119,riechen::V,никса́мс,смудын
1120,fühlen::V,марямс,ӕнкъарын
1121,scheinen::V,ня́евомс,зынын
1122,zu sehen sein::V,ня́евомс,зынын
1123,vernehmen::V,марямс,фехъусын
1124,frieren::V,паломс,сийын
1125,frieren::V,кельмомс,сийын
1126,tun::V,тиемс,кӕнын
1127,können::V,маштомс,фӕразын
1128,wollen::V,-не-,фӕндын
1129,anfangen::V,ушедомс,райдайын
1130,beenden::V,аде́ламс,фӕуын
1131,aufhören::V,лоткамс,банцайын
1132,aufhören::V,лоткамс,фенцайын
1133,gelingen::V,удалакшнемс,бантысын
1134,geraten::V,лисемс,разынын
1135,öffnen::V,панжемс,гом кӕнын
1136,schließen::V,сёлгомс,ӕхгӕнын
1137,stellen::V,путомс,ӕвӕрын
1138,setzen::V,озафнемс,сбадын кӕнын
1139,setzen::V,озавтнемс,сбадын кӕнын
1140,legen::V,путомс,ӕрӕвӕрын
1141,berühren::V,токамс,агайын
1142,verbinden::V,сотомс,бӕттын
1143,bedecken::V,комачамс,ӕмбӕрзын
1144,bedecken::V,вельхтямс,ӕмбӕрзын
1145,aufhängen::V,повфтамс,ауындзын
1146,anzünden::V,крьвя́стемс,ссудзын
1147,aufheben::V,кеподемс,сисын
1148,aufheben::V,касфтомс,сисын
1149,zurücklassen::V,ка́домс,ныууадзын
1150,verlieren::V,юма́фтомс,фесафын
1151,fallen lassen::V,прафтомс,ӕрӕппарын
1152,fallen lassen::V,прафтомс,къухтӕй феуӕгъд кӕнын
1153,machen::V,тиемс,саразын
1154,herstellen::V,анокламс,сцæттæ кæнын
1155,herstellen::V,анокламс,саразын
1156,bauen::V,путомс,амайын
1157,reparieren::V,петемс,æмпъузын
1158,reparieren::V,петемс,цалцæг кæнын
1159,verbessern::V,цебярьгофтомс,фæхуыздæр кæнын
1160,ändern::V,полафтомс,аивын
1161,graben::V,шу́вомс,къахын
1162,graben::V,та́ргамс,къахын
1163,beugen::V,мяндемс,æркъæдз кæнын
1164,beugen::V,мяндемс,æртасын кæнын
1165,biegen::V,комафтомс,тасын кӕнын
1166,drehen::V,шо́вамс,здухын
1167,drehen::V,ша́рфнемс,здухын
1168,wenden::V,ша́рфтомс,афæлдахын
1169,wenden::V,ша́рфтомс,рафæлдахын
1170,umdrehen::V,шарфтомс,афæлдахын
1171,heben::V,ке́подемс,сдарын
1172,heben::V,ке́подемс,схæцын
1173,hochheben::V,ке́подемс,уæлæмæ хæцын
1174,hochheben::V,ка́сфтомс,уæлæмæ хæцын
1175,ergreifen::V,фатямс,фӕлӕбурын
1176,halten::V,кирдемс,дарын
1177,drücken::V,люпшта́мс,æлхъивын
1178,drücken::V,люпшта́мс,хæцын
1179,schieben::V,шашфтомс,схойын
1180,kratzen::V,а́нгорямс,хафын
1181,kratzen::V,киськоря́мс,хафын
1182,lecken::V,нолсемс,сдæрын
1183,beißen::V,сускомс,хæцын
1184,abreißen::V,сяземс,ратонын
1185,abschneiden::V,керомс,ралыг кӕнын
1186,binden::V,сотомс,бабӕттын
1187,stecken::V,сялгомс,ныссадзын
1188,brechen::V,си́ннемс,асæттын
1189,brechen::V,си́ннемс,басæттын
1190,brechen::V,си́ннемс,ныссæттын
1191,brechen::V,ка́лафтомс,асæттын
1192,brechen::V,ка́лафтомс,басæттын
1193,brechen::V,ка́лафтомс,ныссæттын
1194,klopfen::V,чакамс,хойын
1195,klopfen::V,чакамс,гуыпп-гуыпп кæнын
1196,klopfen::V,чакамс,къуырцц-къуырцц кæнын
1197,klopfen::V,чакиемс,хойын
1198,klopfen::V,чакиемс,гуыпп-гуыпп кæнын
1199,klopfen::V,чакиемс,къуырцц-къуырцц кæнын
1200,hauen::V,шавомс,цӕвын
1201,hauen::V,шавомс,нӕмын
1202,hauen::V,пиксомс,цӕвын
1203,hauen::V,пиксомс,нӕмын
1204,kleben::V,пе́тфнемс,ныхасын
1205,kleben::V,пе́тфнемс,æндадзын
1206,reiben::V,шо́вамс,сӕрфын
1207,reiben::V,шо́вамс,хафын
1208,streichen::V,вадемс,байсæрдын
1209,streichen::V,вадемс,сахорын
1210,schleifen::V,шо́вамс,ссын
1211,schleifen::V,шо́вамс,цыргъ кӕнын
1212,schneiden::V,керомс,кӕрдын
1213,rütteln::V,та́рфтомс,æнкъусын
1214,schütteln::V,шука́демс,уигъын
1215,schwenken::V,яфодемс,тилын
1216,schwenken::V,яфодемс,уигъын
1217,schütten::V,каямс,ныккӕнын
1218,schütten::V,нюрьхтя́мс,ныккӕнын
1219,füllen::V,пяшкодемс,байдзаг кæнын
1220,einwickeln::V,тапардамс,батухын
1221,tragen::V,кандомс,хӕссын
1222,schleppen::V,ускомс,ласын
1223,ziehen::V,ускомс,ласын
1224,aufbewahren::V,ванфтомс,æвæрын
1225,werfen::V,ёрямс,зыввытт кӕнын
1226,fangen::V,кунда́мс,ӕрцахсын
1227,packen::V,фатямс,рацахсын
1228,verstecken::V,кяшемс,æмбæхсын
1229,verstecken::V,кяшемс,нымæхсын
1230,teilen::V,явомс,уарын
1231,schicken::V,кучемс,ӕрвитын
1232,bringen::V,кандомс,æрхæссын
1233,bringen::V,кандомс,æрбахæссын
1234,bringen::V,пачфтемс,æрхæссын
1235,bringen::V,пачфтемс,æрбахæссын
1236,hinzufügen::V,пу́томс та́га,ӕфтауын
1237,hinzufügen::V,ма́ксомс та́га,ӕфтауын
1238,bekommen::V,сявомс,ссарын
1239,bekommen::V,сявомс,сфæрæз кæнын
1240,bekommen::V,сявомс,самал кæнын
1241,erhalten::V,сявомс,райсын
1242,nehmen::V,сявомс,райсын
1243,wählen::V,ко́чкамс,равзарын
1244,auswählen::V,кочкамс,авзарын
1245,bewahren::V,ванфтомс,бавæрын
1246,bewahren::V,ванфтомс,нывæрын
1247,behindern::V,шорямс,цæлхдур æвæрын
1248,behindern::V,шорямс,ныхдур æвæрын
1249,behindern::V,шорямс,къуылымпы кæнын
1250,behindern::V,шорямс,хъыг дарын
1251,verderben::V,коламс,фесафын
1252,verderben::V,гастямс,фесафын
1253,beschädigen::V,тиендемс зиян,халын
1254,zerbrechen::V,тапамс,асӕттын
1255,zerreißen::V,сяземс,аскъуынын
1256,zerstören::V,ка́лафтомс,фехалын
1257,verbrennen::V,пълхта́мс,басудзын
1258,geben::V,ма́ксомс,дӕттын
1259,reichen::V,максомс,адæттын
1260,schenken::V,каземс,лæвар кæнын
1261,versprechen::V,ма́ксомс вал,дзырд раттын
1262,versprechen::V,ма́ксомс вал,зӕрдӕ бавӕрын
1263,wünschen::V,арьсемс,зæрдæ зæгъы
1264,loben::V,шна́мс,раппӕлын
1265,küssen::V,палсемс,пъа кæнын
1266,küssen::V,палсемс,ба кæнын
1267,wiegen::V,нюря́фтомс,узын
1268,zudecken::V,вельхтямс,бамбӕрзын
1269,wecken::V,стя́фтомс,райхъал кӕнын
1270,wecken::V,съ́ргозьфтемс,райхъал кӕнын
1271,zeigen::V,няфтемс,амонын
1272,führen::V,вятемс,кӕнын
1273,führen::V,вятемс,фæкæнын
1274,lehren::V,тонафтомс,ахуыр кæнын
1275,unterrichten::V,тонафтомс,ахуыр кæнын
1276,aufziehen::V,касфтомс,хъомыл кӕнын
1277,leiten::V,вятемс,разамынд дӕттын
1278,antreiben::V,вятемс,тагъд кæнын
1279,antreiben::V,вятемс,рог кæнын
1280,lassen::V,кошардомс,кæнын
1281,einladen::V,тердемс,ӕрхонын
1282,einladen::V,тердемс,ӕрбахонын
1283,einladen::V,серьгядемс,ӕрхонын
1284,einladen::V,серьгядемс,ӕрбахонын
1285,vereinigen::V,пуроптомс,баиу кӕнын
1286,vereinigen::V,кочкамс марса,баиу кӕнын
1287,besuchen::V,варжамс,абæрæг кæнын
1288,besuchen::V,варжамс,бабæрæг кæнын
1289,besuchen::V,варжамс,бауайын
1290,treffen::V,васьфтомс,фембæлын
1291,sich versammeln::V,кочкавомс,æрæмбырд уын
1292,spielen::V,налхксемс,хъазын
1293,singen::V,морамс,зарын
1294,tanzen::V,кштимс,кафын
1295,sich trennen::V,явомс,фæйнæрдæм фæцæуын айхæлын
1296,verlassen::V,кадондомс,ныууадзын
1297,retten::V,идемс,фервӕзын кӕнын
1298,retten::V,араламс,фервӕзын кӕнын
1299,bewachen::V,ваномс,хъахъхъӕнын
1300,schützen::V,а́раламс,хъахъхъӕнын
1301,verteidigen::V,а́раламс,бахизын
1302,sich schlagen::V,тюремс,хыл кæнын
1303,schießen::V,ляцемс,ӕхсын
1304,siegen::V,сяськомс,басӕттын
1305,siegen::V,сяськомс,фӕуӕлахиз уӕвын
1306,ärgern::V,кяжияфтомс,мӕсты кӕнын
1307,schlagen::V,токамс,ныццæвын
1308,treten::V,тапамс,
1309,stechen::V,пупамс,фæрæхойын
1310,stechen::V,сялгомс,фæрæхойын
1311,stoßen::V,тостядемс,риуыгъын
1312,stehlen::V,саламс,давын
1313,stören::V,шорсемс,хъыгдарын
1314,belästigen::V,токсамс,хъыгдарын
1315,belästigen::V,аф кадомс ваймама,хъыгдарын
1316,verbergen::V,кяшемс,бамбӕхсын
1317,verbergen::V,кяшемс,басусӕг кӕнын
1318,täuschen::V,васькафтомс,фӕливын
1319,täuschen::V,васькафтомс,асайын
1320,täuschen::V,кяльготнемс,фӕливын
1321,täuschen::V,кяльготнемс,асайын
1322,betrügen::V,васькафнемс,асайын
1323,töten::V,шавомс,амарын
1324,töten::V,аде́ламс,амарын
1325,wohnen::V,эрямс,цӕрын
1326,arbeiten::V,покодемс,кусын
1327,sammeln::V,кочкамс,æртонын
1328,sammeln::V,пу́роптомс,æртонын
1329,pflücken::V,фатнемс,тонын
1330,pflücken::V,нотфнемс,тонын
1331,jagen::V,кунда́мс,цуан кæнын
1332,fischen::V,калонь кунда́мс,кæсаг ахсын æнгуырæй
1333,fischen::V,калонь кунда́мс,æнгуыр дарын
1334,fassen::V,кунда́мс,ӕрцахсын
1335,hüten::V,ваномс,хизын
1336,treiben::V,панемс,скъӕрын
1337,anbinden::V,сотомс,бабæттын
1338,anbinden::V,сотомс,æрбæттын
1339,füttern::V,трямс,холлаг дæттын
1340,füttern::V,трямс,холлаг æвæрын
1341,füttern::V,трямс,дарын
1342,füttern::V,а́ндомс,холлаг дæттын
1343,füttern::V,а́ндомс,холлаг æвæрын
1344,füttern::V,а́ндомс,дарын
1345,melken::V,потямс,дуцын
1346,hacken::V,лазондомс,кæрдын
1347,hacken::V,лазондомс,лыгтæ кæнын
1348,gießen::V,валомс,бакалын
1349,reifen::V,кенеремс,срæгъæд уын
1350,reifen::V,кенеремс,сцæттæ уын
1351,zubereiten::V,анокламс,сцӕттӕ кӕнын
1352,kochen::V,пидемс,фыцын
1353,backen::V,пидемс,фыцын
1354,braten::V,пуштомс,цурын
1355,umrühren::V,шорямс,ахæццæ кæнын
1356,umrühren::V,шорямс,азмæнтын
1357,umrühren::V,шорямс,астауын
1358,stricken::V,кодамс,кæнын
1359,stricken::V,кодамс,бийын
1360,nähen::V,стамс,хуыйын
1361,färben::V,а́рхтомс,ахорын
1362,reinigen::V,ва́ткамс,ссыгъдæг кæнын
1363,reinigen::V,ва́ткамс,ныссыгъдæг кæнын
