,Concept_ID,ga,hu
834,bekannt::A,atá eolas air,ismert
835,bekannt::A,atá eolas air,ismeretes
836,berühmt::A,cailiúil,híres
837,berühmt::A,clúiteach,híres
838,fremd::A,coimhthíoch,idegen
839,verschieden::A,éagsúil,különböző
840,verschieden::A,difriúil,különböző
841,nah::A,gar,közeli
842,nah::A,deas,közeli
843,fern::A,i bhfad uainn,távoli
844,fern::A,i bhfad i gcéin,távoli
845,linker::A,clé,bal
846,rechter::A,deas,jobb
847,anderer::A,eile,más
848,anderer::A,eile,másik
849,erster::A,céad,első
850,zweiter::A,dóú,második
851,zweiter::A,dara,második
852,dritter::A,tríú,harmadik
853,dritter::A,treas,harmadik
854,letzter::A,déanach,utolsó
855,letzter::A,deireanach,utolsó
856,allein::ADV,i d'aonar,egyedül
857,auf einmal::ADV,ag an am céanna,egyszerre
858,zusammen::ADV,le chéile,együtt
859,zusammen::ADV,le chéile,összesen
860,zusammen::ADV,in eineacht,együtt
861,zusammen::ADV,in eineacht,összesen
862,lange::ADV,fada,sokáig
863,lange::ADV,fada,hosszan
864,plötzlich::ADV,go tobann,hirtelen
865,plötzlich::ADV,go tobann,egyszerre
866,plötzlich::ADV,i dtobainne,hirtelen
867,plötzlich::ADV,i dtobainne,egyszerre
868,sofort::ADV,ar an toirt,rögtön
869,sofort::ADV,ar an toirt,tüstént
870,sofort::ADV,ar an bpointe,rögtön
871,sofort::ADV,ar an bpointe,tüstént
872,später::ADV,níos déanaí,későn
873,jetzt::ADV,anois,most
874,heute::ADV,inniu,ma
875,morgen::ADV,amárach,holnap
876,bald::ADV,go luath,majd
877,bald::ADV,go luath,nemsokára
878,bald::ADV,gan mhoill,majd
879,bald::ADV,gan mhoill,nemsokára
880,dann::ADV,ansin,akkor
881,gestern::ADV,inné,tegnap
882,einst::ADV,tráth,hajdan
883,einst::ADV,uair amháin,hajdan
884,damals::ADV,ag an am,akkor
885,damals::ADV,ag an am,akkoriban
886,damals::ADV,an t-am sin,akkor
887,damals::ADV,an t-am sin,akkoriban
888,danach::ADV,ina dhiaidh sin,azután
889,vorher::ADV,cheana,előbb
890,vorher::ADV,roimhe sin,előbb
891,zuerst::ADV,ar dtús,először
892,einmal::ADV,uair amháin,egyszer
893,manchmal::ADV,uaireanta,néha
894,manchmal::ADV,uaireanta,olykor
895,oft::ADV,minic,sokszor
896,immer::ADV,i gcónaí,mindig
897,niemals::ADV,riamh,sohasem
898,hier::ADV,anseo,itt
899,hierhin::ADV,anseo,erre
900,von hier::ADV,an áit seo,innen
901,dort::ADV,ann,ott
902,dort::ADV,ansin,ott
903,dorthin::ADV,ann,oda
904,dorthin::ADV,ansin,oda
905,geradeaus::ADV,ar aghaidh,egyenesen
906,rückwärts::ADV,siar,hátrafelé
907,zurück::ADV,ar ais,hátra
908,zurück::ADV,ar ais,vissza
909,unten::ADV,thíos,alul
910,hinab::ADV,síos,le
911,hinab::ADV,síos,lefelé
912,oben::ADV,thuas,fenn
913,oben::ADV,thuas,felül
914,hinauf::ADV,suas,fel
915,hinauf::ADV,suas,felfelé
916,überall::ADV,i ngach áit,mindenütt
917,überall::ADV,ar fud na háite,mindenütt
918,nicht::ADV,ní,nem
919,nicht::ADV,cha,nem
920,ein wenig::ADV,beagán,egy kicsit
921,kaum::ADV,ar éigean,alig
922,sehr::ADV,an-,nagyon
923,so::ADV,chomh,úgy
924,so::ADV,mar sin,úgy
925,noch::ADV,fós,még
926,noch::ADV,go fóill,még
927,nur::ADV,amháin,csak
928,nur::ADV,amháin,csupán
929,nur::ADV,níl ach,csak
930,nur::ADV,níl ach,csupán
931,schon::ADV,cheana,már
932,schon::ADV,cheana féin,már
933,wieder::ADV,arís,ismét
934,wieder::ADV,arís,megint
935,wieder::ADV,athuair,ismét
936,wieder::ADV,athuair,megint
937,vergebens::ADV,amú,hiába
938,vergebens::ADV,in aisce,hiába
939,vor::PRP,ar thosach,előtt
940,hinter::PRP,laistiar de,mögött
941,hinter::PRP,taobh thiar de,mögött
942,unter::PRP,faoi,alatt
943,durch::PRP,trí,át
944,durch::PRP,trí,keresztül
945,neben::PRP,taobh le,mellett
946,neben::PRP,in aice le,mellett
947,zwischen::PRP,idir,között
948,wegen::PRP,de bharr,miatt
949,wegen::PRP,de bharr,végett
950,wegen::PRP,mar gheall ar,miatt
951,wegen::PRP,mar gheall ar,végett
952,dies::PRN,seo,ez
953,das::PRN,sin,az
954,alles::PRN,gach rud,minden
955,ich::PRN,mé,én
956,ich::PRN,mise,én
957,du::PRN,tú,te
958,du::PRN,tusa,te
959,er::PRN,sé,ő
960,er::PRN,seisean,ő
961,wir::PRN,sinn,mi
962,ihr::PRN,sibh,ti
963,ihr::PRN,sibhse,ti
964,sie::PRN,siad,ők
965,sie::PRN,siadsan,ők
966,was::FPRN,cad,mi
967,was::FPRN,céard,mi
968,wer::FPRN,cé,ki
969,wo::FADV,cá,hol
970,wo::FADV,cén áit,hol
971,wohin::FADV,cá,hova
972,wohin::FADV,cén áit,hova
973,wie::FADV,conas,hogy
974,wie::FADV,conas,hogyan
975,wie::FADV,cén chaoi,hogy
976,wie::FADV,cén chaoi,hogyan
977,warum::FADV,cén fáth,miért
978,warum::FADV,cad chuige,miért
979,wieviel::FNUM,cá mhéad,hány
980,wieviel::FNUM,cá mhéad,mennyi
981,eins::NUM,aon,egy
982,zwei::NUM,dhá,kettő
983,drei::NUM,trí,három
984,vier::NUM,ceathair,négy
985,fünf::NUM,cúig,öt
986,sechs::NUM,sé,hat
987,sieben::NUM,seacht,hét
988,acht::NUM,ocht,nyolc
989,neun::NUM,naoi,kilenc
990,zehn::NUM,deich,tíz
991,elf::NUM,aon déag,tizenegy
992,zwölf::NUM,dó dhéag,tizenkettő
993,zwanzig::NUM,fiche,húsz
994,dreißig::NUM,tríocha,harminc
995,vierzig::NUM,daichead,negyven
996,vierzig::NUM,ceathracha,negyven
997,fünfzig::NUM,caoga,ötven
998,sechzig::NUM,seasca,hatvan
999,siebzig::NUM,seachtó,hetven
1000,achtzig::NUM,ochtó,nyolcvan
1001,neunzig::NUM,nócha,kilencven
1002,hundert::NUM,céad,száz
1003,tausend::NUM,míle,ezer
1004,und::CNJ,agus,és
1005,und::CNJ,agus,meg
1006,oder::CNJ,nó,vagy
1007,stehen::V,seas,áll
1008,sitzen::V,suigh,ül
1009,liegen::V,luigh,fekszik
1010,hängen::V,tá crochta,függ
1011,werden::V,éirigh,lesz
1012,passieren::V,tarlaigh,történik
1013,beginnen::V,tosaigh,kezdődik
1014,enden::V,críochnaigh,végződik
1015,enden::V,críochnaigh,befejeződik
1016,wechseln::V,athraigh,változik
1017,aufgehen[Sonne]::V,éirigh,kel
1018,untergehen[Sonne]::V,fuin,lemegy
1019,untergehen[Sonne]::V,téigh faoi,lemegy
1020,scheinen[Sonne]::V,taitin,süt
1021,scheinen[Sonne]::V,soilsigh,süt
1022,donnern::V,tá toirneach ann,dörög
1023,wehen::V,séid,fúj
1024,strömen::V,sil,áramlik
1025,fließen::V,rith,folyik
1026,fließen::V,snigh,folyik
1027,sich drehen::V,cas,forog
1028,sich drehen::V,imrothlaigh,forog
1029,schwanken::V,luasc,inog
1030,schwanken::V,luasc,ingadozik
1031,schwingen::V,luasc,leng
1032,fallen::V,tit,esik
1033,brennen::V,dóigh,ég
1034,rauchen::V,plúch toite,füstöl
1035,regnen::V,báistigh,esik
1036,regnen::V,tá ag cur báistí,esik
1037,gefrieren::V,sioc,megfagy
1038,gefrieren::V,reoigh,megfagy
1039,tauen::V,leáigh,olvad
1040,tauen::V,coscair,olvad
1041,schmelzen::V,leáigh,olvad
1042,schmelzen::V,leáigh,elolvad
1043,trocknen::V,triomaigh,szárad
1044,sieden::V,fiuch,forr
1045,sieden::V,beirigh,forr
1046,faulen::V,lobh,rothad
1047,faulen::V,dreoigh,rothad
1048,verfaulen::V,lobh,elrothad
1049,verfaulen::V,lobh,megrothad
1050,verfaulen::V,feoigh,elrothad
1051,verfaulen::V,feoigh,megrothad
1052,reißen::V,bris,szakad
1053,versinken::V,téigh síos,süllyed
1054,versinken::V,téigh síos,elsüllyed
1055,vergehen::V,téigh thart,múlik
1056,vergehen::V,téigh thart,elmúlik
1057,erscheinen::V,tar,feltűnik
1058,erscheinen::V,tar,megjelenik
1059,verschwinden::V,imigh,letűnik
1060,sinken::V,tit,süllyed
1061,sinken::V,ísligh,süllyed
1062,abnehmen::V,maolaigh,apad
1063,abnehmen::V,maolaigh,csökken
1064,abnehmen::V,laghdaigh,apad
1065,abnehmen::V,laghdaigh,csökken
1066,zunehmen::V,méadaigh,növekszik
1067,zunehmen::V,méadaigh,gyarapszik
1068,steigen::V,éirigh,emelkedik
1069,wachsen::V,fás,nő
1070,wachsen::V,fás,terem
1071,wachsen::V,fás,növekszik
1072,glänzen::V,lonraigh,ragyog
1073,glänzen::V,lonraigh,fénylik
1074,funkeln::V,drithligh,csillog
1075,funkeln::V,drithligh,tündöklik
1076,lärmen::V,tóg callán,lármázik
1077,läuten::V,buail,cseng
1078,klingeln::V,buail,csenget
1079,klirren::V,cling,csörömpöl
1080,brausen::V,búir,zúg
1081,brausen::V,búir,morajlik
1082,rauschen::V,tá ag siosarnach,zúg
1083,klingen::V,tá glór ag,hangzik
1084,bellen::V,amhastraigh,ugat
1085,heulen::V,glam,bőg
1086,heulen::V,glam,üvölt
1087,blasen::V,séid,fúj
1088,pfeifen::V,lig fead,fütyül
1089,schreien::V,béic,kiált
1090,schreien::V,béic,kiabál
1091,schreien::V,glaoigh,kiált
1092,schreien::V,glaoigh,kiabál
1093,stöhnen::V,lig cnead,nyög
1094,zittern::V,crith,remeg
1095,zittern::V,crith,reszket
1096,zittern::V,creathnaigh,remeg
1097,zittern::V,creathnaigh,reszket
1098,leben::V,mair,él
1099,geboren werden::V,rugadh,születik
1100,atmen::V,análaigh,lélegzik
1101,trinken::V,ól,iszik
1102,essen::V,ith,eszik
1103,schlucken::V,slog,nyel
1104,müde werden::V,tuirsigh,elfárad
1105,müde werden::V,tuirsigh,kifárad
1106,einschlafen::V,tit ina chodladh,elalszik
1107,schlafen::V,codail,alszik
1108,aufwachen::V,múscail,felébred
1109,aufstehen::V,éirigh,felkel
1110,sich erholen::V,lig scíth,pihen
1111,krank werden::V,éirigh tinn,megbetegedik
1112,krank werden::V,éirigh tinn,belebetegszik
1113,krank sein::V,tá tinn,betegeskedik
1114,schmerzen::V,tá pian i,fáj
1115,husten::V,déan casacht,köhög
1116,genesen::V,téarnaigh,meggyógyul
1117,sterben::V,éag,hal
1118,sterben::V,faigh bás,hal
1119,umkommen::V,caill,elpusztul
1120,sich bewegen::V,bog,mozog
1121,sich bewegen::V,gluais,mozog
1122,sich rühren::V,corraigh,mozdul
1123,sich erheben::V,seas suas,feláll
1124,sich erheben::V,seas suas,felemelkedik
1125,sich setzen::V,suigh,ül
1126,sich setzen::V,suigh,leül
1127,hinfallen::V,tit,bukik
1128,hinfallen::V,tit,elesik
1129,laufen::V,siúil,jár
1130,schreiten::V,siúil,lép
1131,spazierengehen::V,téigh ag spaisteoireacht,sétál
1132,eilen::V,deifrigh,siet
1133,eilen::V,brostaigh,siet
1134,sich beeilen::V,deifrigh,siet
1135,sich beeilen::V,déan deifir,siet
1136,sausen::V,luathaigh,robog
1137,rennen::V,rith,fut
1138,rennen::V,rith,szalad
1139,springen::V,léim,ugrik
1140,klettern::V,dreap,kúszik
1141,schaukeln::V,téigh ar an maide corrach,hintázik
1142,kriechen::V,snámh,kúszik
1143,schwimmen::V,snámh,úszik
1144,tauchen::V,tum,merül
1145,rudern::V,iomair,evez
1146,rudern::V,rámhaigh,evez
1147,fahren::V,tiomáin,jár
1148,fahren::V,tiomáin,megy
1149,fahren::V,tiomáin,utazik
1150,fliegen::V,eitil,száll
1151,gehen::V,téigh,megy
1152,weggehen::V,imigh,elmegy
1153,abfahren::V,imigh,indul
1154,anhalten::V,stad,megáll
1155,hineingehen::V,téigh isteach,bemegy
1156,eintreten::V,téigh isteach,belép
1157,kommen::V,tar,jön
1158,ankommen::V,tar,érkezik
1159,ankommen::V,tar,megérkezik
1160,zurückkommen::V,fill,visszajön
1161,bleiben::V,fan,marad
1162,bleiben::V,fan,megmarad
1163,warten::V,fan,vár
1164,warten::V,fan,várakozik
1165,erwarten::V,tá ag súil le,vár
1166,erwarten::V,tá ag súil le,megvár
1167,erwarten::V,tá ag dréim le,vár
1168,erwarten::V,tá ag dréim le,megvár
1169,suchen::V,lorg,kutat
1170,finden::V,faigh,talál
1171,finden::V,aimsigh,talál
1172,versuchen::V,triail,megpróbál
1173,versuchen::V,triail,megkísérel
1174,vorbereiten::V,réitigh,előkészít
1175,lieben::V,gráigh,szeret
1176,mögen::V,taitin le,szeret
1177,mögen::V,is maith le,szeret
1178,lachen::V,gáir,nevet
1179,rühren::V,téigh i bhfeidhm ar,mozdít
1180,weinen::V,goil,sír
1181,weinen::V,caoin,sír
1182,schimpfen::V,tá ag clamhsán,szid
1183,schimpfen::V,tá ag clamhsán,szitkozódik
1184,sich ärgern::V,tá corraithe,mérgelődik
1185,sich ärgern::V,tá corraithe,bosszankodik
1186,sich fürchten::V,tá eagla ar,fél
1187,sich fürchten::V,tá eagla ar,retteg
1188,fürchten::V,tá eagla ar,fél
1189,fliehen::V,teith,menekül
1190,flüchten::V,éalaigh,elmenekül
1191,sehen::V,feic,néz
1192,anschauen::V,dearc,megnéz
1193,anschauen::V,féach ar,megnéz
1194,ansehen::V,breathnaigh,néz
1195,ansehen::V,breathnaigh,ránéz
1196,ansehen::V,breathnaigh,megnéz
1197,hören::V,cluin,hall
1198,zuhören::V,éist,hallgat
1199,zuhören::V,éist,meghallgat
1200,probieren::V,bliais,kóstol
1201,probieren::V,bliais,megkóstol
1202,riechen::V,bolaigh,szagol
1203,fühlen::V,braith,érez
1204,fühlen::V,mothaigh,érez
1205,scheinen::V,tá an chuma ar,tűnik
1206,scheinen::V,tá an chuma ar,látszik
1207,zu sehen sein::V,tá le feiceáil,mutatkozik
1208,vernehmen::V,clois,hall
1209,frieren::V,tá fuar,fázik
1210,tun::V,déan,csinál
1211,tun::V,déan,cselekszik
1212,können::V,féad,tud
1213,können::V,is féidir le,tud
1214,wollen::V,tá ag iarraidh,akar
1215,anfangen::V,tosaigh,kezd
1216,anfangen::V,cuir tús le,kezd
1217,beenden::V,críochnaigh,befejez
1218,beenden::V,cuir deireadh le,befejez
1219,aufhören::V,stad,megszűnik
1220,gelingen::V,éirigh le,sikerül
1221,geraten::V,tá deireadh ar,kerül
1222,geraten::V,tá deireadh ar,jut
1223,öffnen::V,oscail,nyit
1224,öffnen::V,oscail,kinyit
1225,schließen::V,dún,csuk
1226,schließen::V,dún,becsuk
1227,schließen::V,iaigh,csuk
1228,schließen::V,iaigh,becsuk
1229,stellen::V,cuir,állít
1230,stellen::V,cuir,helyez
1231,setzen::V,cuir,ültet
1232,setzen::V,cuir,helyez
1233,setzen::V,socraigh,ültet
1234,setzen::V,socraigh,helyez
1235,legen::V,cuir,tesz
1236,legen::V,cuir,fektet
1237,berühren::V,teagmhaigh le,érint
1238,verbinden::V,ceangail,beköt
1239,verbinden::V,ceangail,összeköt
1240,bedecken::V,clúdaigh,betakar
1241,bedecken::V,clúdaigh,beborít
1242,bedecken::V,cumhdaigh,betakar
1243,bedecken::V,cumhdaigh,beborít
1244,aufhängen::V,croch,felakaszt
1245,anzünden::V,las,gyújt
1246,anzünden::V,las,meggyújt
1247,anzünden::V,adhain,gyújt
1248,anzünden::V,adhain,meggyújt
1249,aufheben::V,tóg,felemel
1250,aufheben::V,ardaigh,felemel
1251,zurücklassen::V,fág,hátrahagy
1252,verlieren::V,caill,veszít
1253,verlieren::V,caill,elveszít
1254,fallen lassen::V,lig uait,elejt
1255,fallen lassen::V,caith uait,elejt
1256,machen::V,déan,tesz
1257,machen::V,déan,csinál
1258,machen::V,réitigh,tesz
1259,machen::V,réitigh,csinál
1260,herstellen::V,táirg,gyárt
1261,herstellen::V,táirg,előállít
1262,bauen::V,tóg,épít
1263,reparieren::V,deisigh,javít
1264,reparieren::V,deisigh,kijavít
1265,reparieren::V,deisigh,megjavít
1266,verbessern::V,feabhsaigh,megjavít
1267,ändern::V,athraigh,változtat
1268,ändern::V,athraigh,megváltoztat
1269,graben::V,tochail,ás
1270,beugen::V,crom,meghajt
1271,biegen::V,lúb,hajlít
1272,drehen::V,cas,forgat
1273,wenden::V,tiontaigh,fordít
1274,wenden::V,tiontaigh,megfordít
1275,umdrehen::V,iompaigh,megfordít
1276,umdrehen::V,iompaigh,megforgat
1277,umdrehen::V,tiontaigh,megfordít
1278,umdrehen::V,tiontaigh,megforgat
1279,heben::V,ardaigh,emel
1280,hochheben::V,tóg,felemel
1281,ergreifen::V,beir ar,megfog
1282,halten::V,coimeád,tart
1283,halten::V,coinnigh,tart
1284,drücken::V,brúigh,nyom
1285,drücken::V,brúigh,megnyom
1286,schieben::V,brúigh,tol
1287,kratzen::V,scríob,vakar
1288,lecken::V,ligh,nyal
1289,lecken::V,leadhb,nyal
1290,beißen::V,bain greim as,harap
1291,abreißen::V,stróic,letép
1292,abreißen::V,tarraing,letép
1293,abschneiden::V,scoith,levág
1294,binden::V,ceangail,köt
1295,binden::V,ceangail,kötöz
1296,stecken::V,sáigh,dug
1297,brechen::V,bris,tör
1298,brechen::V,bris,eltör
1299,klopfen::V,cnag,kopogtat
1300,hauen::V,buail,vág
1301,hauen::V,buail,levág
1302,kleben::V,gliúáil,tapaszt
1303,reiben::V,cuimil,dörzsöl
1304,reiben::V,cuimil,súrol
1305,streichen::V,leath,simít
1306,schleifen::V,líomh,fen
1307,schleifen::V,líomh,csiszol
1308,schleifen::V,líomh,köszörül
1309,schneiden::V,gearr,vág
1310,schneiden::V,gearr,szel
1311,schneiden::V,gearr,metsz
1312,rütteln::V,croith,ráz
1313,schütteln::V,croith,ráz
1314,schütteln::V,croith,megráz
1315,schwenken::V,luasc,lóbál
1316,schwenken::V,luasc,lobogtat
1317,schütten::V,doirt,önt
1318,füllen::V,líon,tölt
1319,füllen::V,líon,megtölt
1320,einwickeln::V,cuach,becsavar
1321,einwickeln::V,clúdaigh,becsavar
1322,tragen::V,iompair,hord
1323,schleppen::V,tarraing,vonszol
1324,ziehen::V,tarraing,húz
1325,aufbewahren::V,coinnigh,megőriz
1326,werfen::V,caith,dob
1327,werfen::V,caith,hajít
1328,fangen::V,ceap,fog
1329,packen::V,beir ar,megragad
1330,verstecken::V,folaigh,eldug
1331,verstecken::V,folaigh,elrejt
1332,verstecken::V,cuir i bhfolach,eldug
1333,verstecken::V,cuir i bhfolach,elrejt
1334,teilen::V,roinn,oszt
1335,teilen::V,roinn,megoszt
1336,schicken::V,seol,küld
1337,bringen::V,beir,hoz
1338,bringen::V,beir,visz
1339,bringen::V,tabhair,hoz
1340,bringen::V,tabhair,visz
1341,hinzufügen::V,cuir le,hozzáad
1342,bekommen::V,faigh,kap
1343,bekommen::V,faigh,megkap
1344,erhalten::V,faigh,kap
1345,erhalten::V,faigh,megkap
1346,nehmen::V,tóg,vesz
1347,nehmen::V,glac,vesz
1348,wählen::V,pioc,választ
1349,wählen::V,roghnaigh,választ
1350,auswählen::V,roghnaigh,kiválaszt
1351,bewahren::V,caomhnaigh,megtart
1352,behindern::V,cuir bac ar,akadályoz
1353,behindern::V,cuir bac ar,gátol
1354,verderben::V,mill,elront
1355,beschädigen::V,loit,rongál
1356,beschädigen::V,déan damáiste do,rongál
1357,zerbrechen::V,bris,eltör
1358,zerbrechen::V,bris,széttör
1359,zerbrechen::V,bris,kettétör
1360,zerreißen::V,stiall,eltép
1361,zerreißen::V,stiall,széttép
1362,zerstören::V,mill,elpusztít
1363,zerstören::V,scrios,elpusztít
1364,verbrennen::V,las,éget
1365,verbrennen::V,las,eléget
1366,verbrennen::V,dóigh,éget
1367,verbrennen::V,dóigh,eléget
1368,geben::V,tabhair,ad
1369,reichen::V,sín,nyújt
1370,reichen::V,cuir,nyújt
1371,schenken::V,bronn,ajándékoz
1372,schenken::V,tabhair,ajándékoz
1373,versprechen::V,geall,ígér
1374,wünschen::V,guigh,kíván
1375,loben::V,mol,dicsér
1376,küssen::V,póg,csókol
1377,wiegen::V,bog,ringat
1378,wiegen::V,luasc,ringat
1379,zudecken::V,clúdaigh,betakar
1380,wecken::V,dúisigh,kelt
1381,wecken::V,dúisigh,ébreszt
1382,zeigen::V,taispeáin,mutat
1383,führen::V,treoraigh,visz
1384,führen::V,treoraigh,vezet
1385,lehren::V,múin,tanít
1386,lehren::V,teagasc,tanít
1387,unterrichten::V,múin,tanít
1388,unterrichten::V,teagasc,tanít
1389,aufziehen::V,tóg,felnevel
1390,leiten::V,tá i gceannas ar,vezet
1391,leiten::V,tá i gceannas ar,vezérel
1392,antreiben::V,gríosaigh,hajt
1393,lassen::V,cuir ag,-tat
1394,lassen::V,cuir ag,-at
1395,einladen::V,cuir cuireadh ar,meghív
1396,vereinigen::V,aontaigh,egyesít
1397,besuchen::V,tabhair cuairt ar,látogat
1398,treffen::V,cas ar,talál
1399,treffen::V,buail le,talál
1400,sich versammeln::V,bailigh,gyülekezik
1401,sich versammeln::V,bailigh,összegyűlik
1402,sich versammeln::V,cruinnigh,gyülekezik
1403,sich versammeln::V,cruinnigh,összegyűlik
1404,spielen::V,imir,játszik
1405,spielen::V,tá ag spraoi,játszik
1406,singen::V,can,énekel
1407,tanzen::V,rinc,táncol
1408,tanzen::V,damhsaigh,táncol
1409,sich trennen::V,scar,elválik
1410,verlassen::V,fág,elhagy
1411,retten::V,tarrtháil,ment
1412,bewachen::V,cosain,őriz
1413,bewachen::V,gardáil,őriz
1414,schützen::V,cosain,óv
1415,schützen::V,cosain,véd
1416,verteidigen::V,cosain,véd
1417,sich schlagen::V,tá ag bruíon,verekszik
1418,schießen::V,caith,lő
1419,schießen::V,scaoil,lő
1420,siegen::V,bain,győz
1421,siegen::V,buaigh,győz
1422,ärgern::V,cuir isteach ar,bosszant
1423,schlagen::V,buail,üt
1424,schlagen::V,buail,ver
1425,treten::V,ciceáil,rúg
1426,stechen::V,sáigh,döf
1427,stechen::V,sáigh,szúr
1428,stoßen::V,brúigh,lök
1429,stoßen::V,soncáil,lök
1430,stehlen::V,goid,lop
1431,stören::V,cuir isteach ar,zavar
1432,belästigen::V,cuir as do,zaklat
1433,verbergen::V,ceil,rejt
1434,verbergen::V,ceil,elrejt
1435,täuschen::V,cuir dallamullóg ar,megtéveszt
1436,betrügen::V,déan calaois ar,csal
1437,töten::V,maraigh,öl
1438,wohnen::V,cuir faoi,lakik
1439,wohnen::V,tá ina chónaí,lakik
1440,arbeiten::V,oibrigh,dolgozik
1441,sammeln::V,bailigh,szed
1442,sammeln::V,bailigh,gyűjt
1443,sammeln::V,cruinnigh,szed
1444,sammeln::V,cruinnigh,gyűjt
1445,pflücken::V,pioc,szed
1446,jagen::V,seilg,vadászik
1447,fischen::V,iasc,halászik
1448,fassen::V,beir ar,fog
1449,hüten::V,aoirigh,őriz
1450,hüten::V,aoirigh,legeltet
1451,treiben::V,seol,hajt
1452,treiben::V,tiomáin,hajt
1453,anbinden::V,ceangail,köt
1454,füttern::V,cothaigh,etet
1455,füttern::V,beathaigh,etet
1456,melken::V,bligh,fej
1457,melken::V,crúigh,fej
1458,hacken::V,gearr,vág
1459,gießen::V,uiscigh,öntöz
1460,reifen::V,aibigh,érik
1461,zubereiten::V,cócaráil,elkészít
1462,kochen::V,bruith,főz
1463,kochen::V,beirigh,főz
1464,backen::V,bácáil,süt
1465,braten::V,róst,süt
1466,braten::V,frioch,süt
1467,umrühren::V,measc,megkever
1468,stricken::V,cniotáil,köt
1469,nähen::V,fuaigh,varr
1470,färben::V,dathaigh,fest
1471,reinigen::V,glan,tisztít
1472,waschen::V,nigh,mos
1473,abwischen::V,glan,letöröl
1474,spülen::V,sruthlaigh,mosogat
1475,fegen::V,scuab,söpör
1476,kehren::V,scuab,söpör
1477,baden::V,folc,fürdik
1478,sich waschen::V,nigh é féin,mosdik
1479,sich waschen::V,nigh é féin,mosakszik
1480,ausziehen::V,bain de,levesz
1481,anziehen::V,cuir ar,felölt
1482,anziehen::V,cuir ar,felvesz
1483,sich anziehen::V,gléas é féin,öltözik
1484,sich anziehen::V,gléas é féin,felöltözik
1485,kämmen::V,cíor,fésül
1486,schmücken::V,maisigh,díszít
1487,sagen::V,abair,mond
1488,sprechen::V,labhair,beszél
1489,reden::V,caintigh,beszél
1490,sich unterhalten::V,caintigh,beszélget
1491,sich unterhalten::V,tá ag comhrá,beszélget
1492,fragen::V,fiafraigh,kérdez
1493,fragen::V,cuir ceist,kérdez
1494,bitten::V,iarr,kér
1495,erzählen::V,inis,mesél
1496,erzählen::V,inis,elbeszél
1497,erzählen::V,eachtraigh,mesél
1498,erzählen::V,eachtraigh,elbeszél
1499,mitteilen::V,aithris,közöl
1500,mitteilen::V,cuir in iúl,közöl
1501,nennen::V,ainmnigh,hív
1502,nennen::V,ainmnigh,nevez
1503,rufen::V,glaoigh,hív
1504,prahlen::V,maígh,dicsekszik
1505,übersetzen::V,aistrigh,fordít
1506,denken::V,síl,gondol
1507,denken::V,ceap,gondol
1508,glauben::V,creid,hisz
1509,bemerken::V,tabhair faoi deara,észrevesz
1510,erkennen::V,aithin,ráismer
1511,erkennen::V,aithin,felismer
1512,begreifen::V,tuig,felfog
1513,verstehen::V,tuig,ért
1514,verstehen::V,tuig,megért
1515,lernen::V,foghlaim,tanul
1516,lernen::V,foghlaim,megtanul
1517,wissen::V,tá a fhios ag,tud
1518,sich erinnern an::V,cuimhnigh ar,emlékszik
1519,sich erinnern an::V,is cuimhne ar,emlékszik
1520,vergessen::V,dearmad,felejt
1521,vergessen::V,dearmad,elfelejt
1522,messen::V,tomhais,mér
1523,messen::V,tomhais,megmér
1524,zählen::V,cuntais,számol
1525,zählen::V,cuntais,megszámol
1526,rechnen::V,ríomh,számít
1527,rechnen::V,áirigh,számít
1528,lesen::V,léigh,olvas
1529,malen::V,péinteáil,fest
1530,zeichnen::V,línigh,rajzol
1531,zeichnen::V,tarraing,rajzol
1532,schreiben::V,scríobh,ír
1533,besitzen::V,is le,birtokol
1534,kaufen::V,ceannaigh,vesz
1535,kaufen::V,ceannaigh,megvesz
1536,verkaufen::V,díol,elad
1537,bezahlen::V,íoc as,fizet
1538,bezahlen::V,íoc as,kifizet
1539,zahlen::V,íoc,fizet
1540,zahlen::V,íoc,megfizet
1541,beherrschen::V,rialaigh,ural
1542,ertragen::V,seas,elbír
1543,ertragen::V,seas,elvisel
1544,ertragen::V,fulaing,elbír
1545,ertragen::V,fulaing,elvisel
1546,ertragen::V,foighnigh,elbír
1547,ertragen::V,foighnigh,elvisel
1548,Ader::N,,ér
1549,vorwärts::ADV,,előre
