,Concept_ID,de,av
743,dreißig::NUM,dreißig,лъеберго
744,vierzig::NUM,vierzig,кӏикъого
745,fünfzig::NUM,fünfzig,кӏикъо́ялда анцӏго
746,sechzig::NUM,sechzig,лъабкъого
747,siebzig::NUM,siebzig,лъабкъо́ялда анцӏго
748,achtzig::NUM,achtzig,ункъого
749,neunzig::NUM,neunzig,ункъоялда а́нцӏила
750,hundert::NUM,hundert,нусго
751,tausend::NUM,tausend,азарго
752,und::CNJ,und,ва
753,und::CNJ,und,-ги
754,oder::CNJ,oder,ялъуни
755,stehen::V,stehen,бахъунчӏезе
756,sitzen::V,sitzen,гӏодов чӏезе
757,liegen::V,liegen,бегизе
758,hängen::V,hängen,базе
759,werden::V,werden,бахъине
760,passieren::V,passieren,лъугьине
761,passieren::V,passieren,лъугьа-бахъине
762,beginnen::V,beginnen,байбихьизе
763,enden::V,enden,лъугӏизе
764,wechseln::V,wechseln,хиса-басизе
765,wechseln::V,wechseln,хисизе
766,aufgehen[Sonne]::V,aufgehen,баккизе
767,untergehen[Sonne]::V,untergehen,щинкӏизе
768,scheinen[Sonne]::V,scheinen,къалъ-къалъизе
769,donnern::V,donnern,гъугъазе
770,wehen::V,wehen,пуйзе
771,strömen::V,strömen,чвахизе
772,fließen::V,fließen,чвахизе
773,sich drehen::V,sich drehen,сверизе
774,schwanken::V,schwanken,хьвагӏезе
775,schwanken::V,schwanken,багъа-бачаризе
776,schwingen::V,schwingen,щвартӏезе
777,fallen::V,fallen,бортизе
778,brennen::V,brennen,рекӏине
779,rauchen::V,rauchen,кӏкӏуй буризе
780,regnen::V,regnen,базе
781,gefrieren::V,gefrieren,гӏу́низе
782,tauen::V,tauen,биаризе
783,schmelzen::V,schmelzen,биине
784,trocknen::V,trocknen,бакъвазе
785,sieden::V,sieden,гьалдезе
786,faulen::V,faulen,махӏцине
787,verfaulen::V,verfaulen,туризе
788,reißen::V,reißen,бихъизе
789,versinken::V,versinken,гъанкъизе
790,vergehen::V,vergehen,базе
791,vergehen::V,vergehen,бахъизе
792,vergehen::V,vergehen,ине
793,erscheinen::V,erscheinen,баккизе
794,verschwinden::V,verschwinden,къине
795,verschwinden::V,verschwinden,билизе
796,sinken::V,sinken,гӏодо́бе ккезе
797,abnehmen::V,abnehmen,тӏаса камизе
798,zunehmen::V,zunehmen,гӏемерлъизе
799,steigen::V,steigen,бахине
800,wachsen::V,wachsen,кӏодолъизе
801,glänzen::V,glänzen,цӏвакизе
802,funkeln::V,funkeln,паркъезе
803,lärmen::V,lärmen,хъудизе
804,lärmen::V,lärmen,чӏиргъдизе
805,läuten::V,läuten,кьабизе
806,klingeln::V,klingeln,кьабизе
807,klirren::V,klirren,зваргъизе
808,brausen::V,brausen,гьалаглъизе
809,rauschen::V,rauschen,шуршудизе
810,klingen::V,klingen,бахъине
811,bellen::V,bellen,гъанчдезе
812,heulen::V,heulen,рурудизе
813,blasen::V,blasen,гьохьизе
814,pfeifen::V,pfeifen,гьещтӏезе
815,schreien::V,schreien,ахӏизе
816,schreien::V,schreien,ахӏдезе
817,stöhnen::V,stöhnen,зигардизе
818,zittern::V,zittern,дарран
819,zittern::V,zittern,гьаргьадизе
820,leben::V,leben,бетӏербахъизе
821,geboren werden::V,geboren werden,лъугьине
822,atmen::V,atmen,хӏухьел биччазе
823,trinken::V,trinken,гьекъезе
824,essen::V,essen,квине
825,essen::V,essen,кваназе
826,schlucken::V,schlucken,кӏкӏвине
827,schlucken::V,schlucken,къулчӏизе
828,müde werden::V,müde werden,сваказе
829,einschlafen::V,einschlafen,кьижизе
830,einschlafen::V,einschlafen,гъапуллъизе
831,schlafen::V,schlafen,кьижизе
832,aufwachen::V,aufwachen,бигьине
833,aufstehen::V,aufstehen,бахъине
834,aufstehen::V,aufstehen,тӏадебахъине
835,sich erholen::V,sich erholen,хьи бахъизе
836,sich erholen::V,sich erholen,хӏалхьи гьабизе
837,krank werden::V,krank werden,унтизе
838,krank sein::V,krank sein,унтизе
839,schmerzen::V,schmerzen,унтизе
840,husten::V,husten,хъегӏизе
841,genesen::V,genesen,лъилъизе
842,sterben::V,sterben,хвезе
843,umkommen::V,umkommen,гьалаглъизе
844,sich bewegen::V,sich bewegen,багъаризе
845,sich bewegen::V,sich bewegen,багъаргъизе
846,sich rühren::V,sich rühren,багъаризе
847,sich erheben::V,sich erheben,тӏадебахъине
848,sich erheben::V,sich erheben,бахъине
849,sich setzen::V,sich setzen,гӏодов чӏезе
850,hinfallen::V,hinfallen,щапизе
851,laufen::V,laufen,хьвадизе
852,schreiten::V,schreiten,чӏезе
853,spazierengehen::V,spazierengehen,тира-сверизе
854,eilen::V,eilen,ракӏхӏалакине
855,eilen::V,eilen,дуризе
856,sich beeilen::V,sich beeilen,дуризе
857,sich beeilen::V,sich beeilen,гӏедегӏизе
858,sausen::V,sausen,тӏуризе
859,rennen::V,rennen,бекеризе
860,springen::V,springen,кӏанцӏизе
861,klettern::V,klettern,хархадизе
862,schaukeln::V,schaukeln,гьерщезе
863,kriechen::V,kriechen,хъурщизе
864,schwimmen::V,schwimmen,лъедезе
865,tauchen::V,tauchen,букъардизе
866,rudern::V,rudern,хазе
867,fahren::V,fahren,ине
868,fliegen::V,fliegen,боржине
869,gehen::V,gehen,ине
870,weggehen::V,weggehen,ине
871,abfahren::V,abfahren,къокъине
872,anhalten::V,anhalten,чӏезе
873,anhalten::V,anhalten,тархъизе
874,anhalten::V,anhalten,лъалхъизе
875,hineingehen::V,hineingehen,тӏаделъугьине
876,eintreten::V,eintreten,лъугьине
877,kommen::V,kommen,бачӏине
878,ankommen::V,ankommen,щвезе
879,ankommen::V,ankommen,тӏадебачӏине
880,zurückkommen::V,zurückkommen,тадбуссине
881,zurückkommen::V,zurückkommen,тӏадбуссине
882,bleiben::V,bleiben,чӏезе
883,bleiben::V,bleiben,хутӏизе
884,warten::V,warten,чӏезе
885,erwarten::V,erwarten,балагьизе
886,suchen::V,suchen,балагьизе
887,finden::V,finden,батизе
888,versuchen::V,versuchen,хӏалбихьизе
889,vorbereiten::V,vorbereiten,хӏадурлъизабизе
890,lieben::V,lieben,балай бегьизе
891,mögen::V,mögen,бокьизе
892,lachen::V,lachen,белъизе
893,rühren::V,rühren,
894,weinen::V,weinen,гӏодизе
895,schimpfen::V,schimpfen,гъанчдезе
896,sich ärgern::V,sich ärgern,вагъизе
897,sich ärgern::V,sich ärgern,ццида́хине
898,sich fürchten::V,sich fürchten,хӏинкъизе
899,fürchten::V,fürchten,беркъазе
900,fürchten::V,fürchten,хӏинкъа-къазе
901,fliehen::V,fliehen,лъутизе
902,flüchten::V,flüchten,лъутизе
903,sehen::V,sehen,бихьизе
904,anschauen::V,anschauen,бертӏамизе
905,anschauen::V,anschauen,балагьизе
906,ansehen::V,ansehen,бала-гъалагьизе
907,hören::V,hören,рагӏизе
908,zuhören::V,zuhören,гӏенеккизе
909,probieren::V,probieren,кӏалдиб хъва́зе
910,probieren::V,probieren,чӏамизе
911,riechen::V,riechen,су́нтӏизе
912,fühlen::V,fühlen,чӏвазе
913,scheinen::V,scheinen,
914,zu sehen sein::V,zu sehen sein,бихьизе
915,vernehmen::V,vernehmen,рагӏизе
916,frieren::V,frieren,цӏорозе
917,tun::V,tun,гьабизе
918,können::V,können,кӏвезе
919,können::V,können,лъазе
920,wollen::V,wollen,бокьизе
921,anfangen::V,anfangen,байбихьизе
922,beenden::V,beenden,тӏубазабизе
923,beenden::V,beenden,лъугӏизабизе
924,aufhören::V,aufhören,бахъизе
925,gelingen::V,gelingen,бахъизе
926,geraten::V,geraten,бахъизе
927,öffnen::V,öffnen,рагьизе
928,schließen::V,schließen,къазе
929,stellen::V,stellen,чӏвазе
930,setzen::V,setzen,рекӏинабизе
931,setzen::V,setzen,гӏодор чӏезаризе
932,legen::V,legen,лъезе
933,berühren::V,berühren,хъвазе
934,verbinden::V,verbinden,хьухьине
935,verbinden::V,verbinden,бухьине
936,bedecken::V,bedecken,кквезе
937,aufhängen::V,aufhängen,базе
938,anzünden::V,anzünden,бакизе
939,anzünden::V,anzünden,рекӏинабизе
940,aufheben::V,aufheben,
941,zurücklassen::V,zurücklassen,тезе
942,verlieren::V,verlieren,билизабизе
943,fallen lassen::V,fallen lassen,бортизабизе
944,machen::V,machen,гьабизе
945,herstellen::V,herstellen,гьабизе
946,herstellen::V,herstellen,хӏадурлъизабизе
947,bauen::V,bauen,базе
948,bauen::V,bauen,гьабизе
949,reparieren::V,reparieren,къачӏазе
950,verbessern::V,verbessern,лъикӏлъизабизе
951,ändern::V,ändern,хисизабизе
952,graben::V,graben,бухъизе
953,beugen::V,beugen,хьетӏизабизе
954,biegen::V,biegen,гьетӏизабизе
955,drehen::V,drehen,тиризабизе
956,drehen::V,drehen,свердизабизе
957,wenden::V,wenden,бегизе
958,umdrehen::V,umdrehen,бегизе
959,umdrehen::V,umdrehen,бега-битӏизе
960,heben::V,heben,борхизе
961,hochheben::V,hochheben,борхалъизабизе
962,hochheben::V,hochheben,борхизе
963,ergreifen::V,ergreifen,кквезе
964,halten::V,halten,кквезе
965,drücken::V,drücken,къазе
966,drücken::V,drücken,къанцӏу́зе
967,drücken::V,drücken,къвал ба́зе
968,schieben::V,schieben,хъилдизе
969,kratzen::V,kratzen,хачазе
970,lecken::V,lecken,чӏикӏизе
971,beißen::V,beißen,хӏанчӏизе
972,beißen::V,beißen,хӏанчӏизабизе
973,abreißen::V,abreißen,тӏезе
974,abreißen::V,abreißen,тӏезабизе
975,abschneiden::V,abschneiden,къотӏизе
976,binden::V,binden,бухьине
977,stecken::V,stecken,къазабизе
978,brechen::V,brechen,бекизе
979,klopfen::V,klopfen,дванкезе
980,hauen::V,hauen,базе
981,kleben::V,kleben,бацӏцӏине
982,reiben::V,reiben,хачазе
983,streichen::V,streichen,бахине
984,streichen::V,streichen,жужазе
985,schleifen::V,schleifen,лъухьизе
986,schneiden::V,schneiden,къотӏизе
987,rütteln::V,rütteln,багъа-бачаризабизе
988,schütteln::V,schütteln,кӏобокӏизе
989,schwenken::V,schwenken,гьесадизе
990,schwenken::V,schwenken,хьвагӏезабизе
991,schütten::V,schütten,тӏезе
992,füllen::V,füllen,цӏезабизе
993,einwickeln::V,einwickeln,жемизе
994,tragen::V,tragen,баччизе
995,schleppen::V,schleppen,бехъерхъизе
996,ziehen::V,ziehen,цӏазе
997,aufbewahren::V,aufbewahren,цӏунизе
998,werfen::V,werfen,рехизе
999,fangen::V,fangen,кквезе
1000,packen::V,packen,кквезе
1001,verstecken::V,verstecken,бахчизе
1002,teilen::V,teilen,бикьизе
1003,schicken::V,schicken,битӏизе
1004,bringen::V,bringen,баччизе
1005,hinzufügen::V,hinzufügen,жубазе
1006,bekommen::V,bekommen,щвезе
1007,erhalten::V,erhalten,щвезе
1008,erhalten::V,erhalten,босизе
1009,nehmen::V,nehmen,босизе
1010,wählen::V,wählen,бищизе
1011,auswählen::V,auswählen,тӏасабищизе
1012,bewahren::V,bewahren,цӏунизе
1013,behindern::V,behindern,квекӏен гьабизе
1014,verderben::V,verderben,хвезабизе
1015,beschädigen::V,beschädigen,галгъазабизе
1016,zerbrechen::V,zerbrechen,щущазабизе
1017,zerreißen::V,zerreißen,бихъизе
1018,zerstören::V,zerstören,биххизабизе
1019,verbrennen::V,verbrennen,бухӏизе
1020,geben::V,geben,кьезе
1021,reichen::V,reichen,кьезе
1022,schenken::V,schenken,кьезе
1023,versprechen::V,versprechen,назру гьабизе
1024,wünschen::V,wünschen,бокьизе
1025,loben::V,loben,беццизе
1026,loben::V,loben,бецца-бекъизе
1027,küssen::V,küssen,баизе
1028,wiegen::V,wiegen,чӏучӏадизабизе
1029,zudecken::V,zudecken,тӏадбигъине
1030,wecken::V,wecken,бигьинабизе
1031,zeigen::V,zeigen,бихьизабизе
1032,führen::V,führen,бачине
1033,lehren::V,lehren,малъизе
1034,lehren::V,lehren,цӏализабизе
1035,unterrichten::V,unterrichten,цӏализабизе
1036,aufziehen::V,aufziehen,гӏезабизе
1037,leiten::V,leiten,нухмалъи гьабизе
1038,antreiben::V,antreiben,гӏедегӏизабизе
1039,lassen::V,lassen,
1040,einladen::V,einladen,ахӏизе
1041,einladen::V,einladen,тӏадеахӏизе
1042,vereinigen::V,vereinigen,цолъизабизе
1043,besuchen::V,besuchen,баккизе
1044,besuchen::V,besuchen,хьвадизе
1045,treffen::V,treffen,дандчӏвазе
1046,sich versammeln::V,sich versammeln,данделъизе
1047,sich versammeln::V,sich versammeln,бакӏаризе
1048,spielen::V,spielen,басандизе
1049,singen::V,singen,ахӏизе
1050,tanzen::V,tanzen,кьурдизе
1051,sich trennen::V,sich trennen,батӏалъизе
1052,verlassen::V,verlassen,тезе
1053,verlassen::V,verlassen,рехунтезе
1054,retten::V,retten,хвасар гьабизе
1055,retten::V,retten,хвасарлъизабизе
1056,bewachen::V,bewachen,цӏунизе
1057,schützen::V,schützen,цӏунизе
1058,verteidigen::V,verteidigen,цӏунизе
1059,sich schlagen::V,sich schlagen,багъизе
1060,schießen::V,schießen,речӏчӏизе
1061,siegen::V,siegen,бергьине
1062,ärgern::V,ärgern,вагъизавизе
1063,schlagen::V,schlagen,кьабизе
1064,treten::V,treten,мал тункизе
1065,stechen::V,stechen,къазабизе
1066,stoßen::V,stoßen,тункизе
1067,stoßen::V,stoßen,хъилдизе
1068,stehlen::V,stehlen,щинкӏизабизе
1069,stören::V,stören,квекӏен гьабизе
1070,stören::V,stören,татубахъи гьабизе
1071,belästigen::V,belästigen,рахӏатхвезабизе
1072,verbergen::V,verbergen,бахчизе
1073,verbergen::V,verbergen,балъго тезе
1074,täuschen::V,täuschen,божуда рекӏкӏ гьабизе
1075,täuschen::V,täuschen,гуккизе
1076,betrügen::V,betrügen,хӏилла гьабизе
1077,betrügen::V,betrügen,сандирахълъи гьабизе
1078,töten::V,töten,чӏвазе
1079,wohnen::V,wohnen,яшав гьабизе
1080,arbeiten::V,arbeiten,хӏалтӏизе
1081,sammeln::V,sammeln,бакӏаризе
1082,pflücken::V,pflücken,бетӏизе
1083,jagen::V,jagen,чан гьабизе
1084,fischen::V,fischen,ччугӏа кквезе
1085,fassen::V,fassen,кквезе
1086,hüten::V,hüten,кваназабизе
1087,treiben::V,treiben,гъезе
1088,anbinden::V,anbinden,бухьине
1089,füttern::V,füttern,кваназабизе
1090,melken::V,melken,бечӏчӏизе
1091,hacken::V,hacken,чӏвазе
1092,gießen::V,gießen,лъалъазе
1093,reifen::V,reifen,барщизе
1094,zubereiten::V,zubereiten,бежа-белъине
1095,kochen::V,kochen,белъине
1096,backen::V,backen,базе
1097,braten::V,braten,бежизе
1098,umrühren::V,umrühren,багъаризе
1099,stricken::V,stricken,хьухьине
1100,nähen::V,nähen,букъизе
1101,färben::V,färben,кьер гьабизе
1102,reinigen::V,reinigen,бацӏцӏине
1103,waschen::V,waschen,чуризе
1104,abwischen::V,abwischen,бацӏцӏине
1105,spülen::V,spülen,хулизе
1106,fegen::V,fegen,лъухьизе
1107,kehren::V,kehren,лъухьизе
1108,baden::V,baden,чордезе
1109,sich waschen::V,sich waschen,
1110,ausziehen::V,ausziehen,бахъизе
1111,anziehen::V,anziehen,ретӏине
1112,sich anziehen::V,sich anziehen,ретӏине
1113,kämmen::V,kämmen,хазе
1114,schmücken::V,schmücken,чӏухӏизабизе
1115,sagen::V,sagen,бицине
1116,sprechen::V,sprechen,бицине
1117,reden::V,reden,гаргадизе
1118,sich unterhalten::V,sich unterhalten,гаргадизе
1119,fragen::V,fragen,цӏехезе
1120,fragen::V,fragen,гьикъизе
1121,bitten::V,bitten,гьаризе
1122,erzählen::V,erzählen,бицине
1123,mitteilen::V,mitteilen,лъазабизе
1124,nennen::V,nennen,цӏар лъезе
1125,rufen::V,rufen,ахӏизе
1126,prahlen::V,prahlen,беццаризе
1127,übersetzen::V,übersetzen,буссинабизе
1128,denken::V,denken,ургъизе
1129,glauben::V,glauben,божизе
1130,bemerken::V,bemerken,берречӏчӏизе
1131,erkennen::V,erkennen,лъазе
1132,erkennen::V,erkennen,батӏаго бахъизе
1133,begreifen::V,begreifen,бичӏчӏизе
1134,verstehen::V,verstehen,
1135,lernen::V,lernen,цӏализе
1136,wissen::V,wissen,лъазе
1137,sich erinnern an::V,sich erinnern an,ракӏалде щвезе
1138,vergessen::V,vergessen,кӏочене
1139,messen::V,messen,борцине
1140,zählen::V,zählen,рикӏкӏине
1141,rechnen::V,rechnen,рикӏкӏине
1142,lesen::V,lesen,цӏализе
1143,malen::V,malen,бахъизе
1144,zeichnen::V,zeichnen,бахъизе
1145,schreiben::V,schreiben,хъвазе
1146,besitzen::V,besitzen,щвезе
1147,besitzen::V,besitzen,бу́кӏине
1148,kaufen::V,kaufen,босизе
1149,verkaufen::V,verkaufen,бичизе
1150,bezahlen::V,bezahlen,кьезе
1151,zahlen::V,zahlen,кьезе
1152,beherrschen::V,beherrschen,
1153,ertragen::V,ertragen,баччизе
