,Concept_ID,tr,ta
696,alt::A,eski,பழைய
697,neu::A,yeni,புதிய
698,ehemalig::A,önceki,முன்நாள்
699,alt[Lebewesen]::A,yaşlı,வயதான
700,jung::A,genç,இளமையான
701,arm::A,fakir,ஏழ்மையான
702,reich::A,zengin,செல்வம் படைத்த
703,bekannt::A,bilinen,பழக்கப்பட்ட
704,berühmt::A,ünlü,புகழ்பெற்ற
705,berühmt::A,meşhur,புகழ்பெற்ற
706,fremd::A,yabancı,அயல் நாட்டு
707,verschieden::A,ayrı,வித்தியாசமான
708,verschieden::A,farklı,வித்தியாசமான
709,nah::A,yakın,பக்கத்தில் உள்ள
710,nah::A,bitişik,பக்கத்தில் உள்ள
711,fern::A,uzak,தொலை தூரத்தில்
712,linker::A,sol,மீந்திருக்கும்
713,rechter::A,sağ,வலதுபக்கம்
714,anderer::A,diğer,மற்ற
715,erster::A,ilk,முதனமையான
716,erster::A,birinci,முதனமையான
717,zweiter::A,ikinci,இரண்டாவது
718,dritter::A,üçüncü,மூன்றாவது
719,letzter::A,son,கடைசி
720,letzter::A,sonuncu,கடைசி
721,allein::ADV,yalnız,தனியாக
722,allein::ADV,tek başına,தனியாக
723,auf einmal::ADV,birden,தடீரென்று
724,zusammen::ADV,beraber,சேர்ந்து
725,zusammen::ADV,birlikte,சேர்ந்து
726,lange::ADV,çok,அதிக நோம்
727,lange::ADV,uzun,அதிக நோம்
728,plötzlich::ADV,ansızın,தடீரென்று
729,plötzlich::ADV,birdenbire,தடீரென்று
730,sofort::ADV,hemen,உடனடியாக
731,sofort::ADV,derhal,உடனடியாக
732,später::ADV,daha sonra,பிறகு
733,jetzt::ADV,şimdi,இப்பொழது
734,heute::ADV,bugün,இன்று
735,morgen::ADV,yarın,நாளைக்கு
736,bald::ADV,yakında,சீக்கிரம்
737,dann::ADV,sonra,அப்பொழுது
738,gestern::ADV,dün,நேற்று
739,einst::ADV,eskiden,ஒரே முறை
740,damals::ADV,o zamanlar,அப்பொழுது
741,danach::ADV,sonradan,பிற்பாடு
742,danach::ADV,ondan sonra,பிற்பாடு
743,vorher::ADV,önce,முன்பாக
744,vorher::ADV,önceden,முன்பாக
745,zuerst::ADV,ilk önce,முதலில்
746,einmal::ADV,bir defa,ஒரே முறை
747,manchmal::ADV,bazan,சில நேரங்களில்
748,oft::ADV,sık sık,அடிக்கடி
749,oft::ADV,çok defa,அடிக்கடி
750,immer::ADV,daima,எப்பொழுதும்
751,immer::ADV,her zaman,எப்பொழுதும்
752,niemals::ADV,asla değil,ஒருபோதும் இல்லை
753,niemals::ADV,hiçbir zaman,ஒருபோதும் இல்லை
754,hier::ADV,burada,இங்கே
755,hierhin::ADV,buraya,இவ்விடத்திற்கு
756,von hier::ADV,buradan,இனி
757,dort::ADV,orada,அங்கே
758,dort::ADV,şurada,அங்கே
759,dorthin::ADV,oraya,அவ்விடத்திற்கு
760,dorthin::ADV,şuraya,அவ்விடத்திற்கு
761,geradeaus::ADV,doğru,முன்னாலிருக்கும்
762,vorwärts::ADV,ileri,முன்புறமாக
763,rückwärts::ADV,geri,பின்னோக்கி
764,zurück::ADV,geriye,பின்பக்கம்
765,unten::ADV,aşağıda,கீழாக
766,hinab::ADV,aşağıya,கீழ் நோக்கி
767,oben::ADV,yukarıda,மேலே
768,hinauf::ADV,yukarı,மேலே
769,hinauf::ADV,yukarıya,மேலே
770,überall::ADV,her yerde,எல்லா இடத்திலும்
771,nicht::ADV,-mi-,இல்லை
772,nicht::ADV,değil,இல்லை
773,ein wenig::ADV,biraz,கொஞ்சம்
774,kaum::ADV,dar,அரிதாக
775,kaum::ADV,hemen hemen değil,அரிதாக
776,sehr::ADV,pek,மிக்க
777,sehr::ADV,gayet,மிக்க
778,so::ADV,öyle,மிகவும்
779,so::ADV,böyle,மிகவும்
780,noch::ADV,hâlâ,இப்பொழுதும்
781,noch::ADV,henüz,இப்பொழுதும்
782,nur::ADV,ancak,மட்டும்
783,nur::ADV,yalnız,மட்டும்
784,schon::ADV,çoktan,ஏற்கனவே
785,wieder::ADV,tekrar,மறுபடியும்
786,wieder::ADV,yeniden,மறுபடியும்
787,vergebens::ADV,boşuna,வீண்
788,vor::PRP,önünde,முன்
789,hinter::PRP,arkasında,பின்பக்கம்
790,unter::PRP,altında,கீழே
791,durch::PRP,sayesinde,ஊடே
792,durch::PRP,ortasından,ஊடே
793,neben::PRP,yanında,அடுத்து
794,zwischen::PRP,arasında,இடையில்
795,wegen::PRP,dolayı,ஏனெனில்
796,dies::PRN,bu,இது
797,das::PRN,o,அது
798,das::PRN,şu,அது
799,alles::PRN,hepsi,ஒவ்வொன்றும்
800,alles::PRN,her şey,ஒவ்வொன்றும்
801,ich::PRN,ben,நான்
802,du::PRN,sen,நீ
803,er::PRN,o,அவன்
804,wir::PRN,biz,நாம்
805,wir::PRN,biz,நாங்கள்
806,ihr::PRN,siz,நீங்கள்
807,sie::PRN,onlar,அவர்கள்
808,was::FPRN,ne,என்ன
809,wer::FPRN,kim,யார்
810,wo::FADV,nerede,எங்கே
811,wohin::FADV,nereye,எதற்கு
812,wie::FADV,nasıl,எப்படி
813,warum::FADV,neden,ஏன்
814,wieviel::FNUM,kaç,எவ்வளவு
815,wieviel::FNUM,ne kadar,எவ்வளவு
816,eins::NUM,bir,ஒன்று
817,zwei::NUM,iki,இரண்டு
818,drei::NUM,üç,மூன்று
819,vier::NUM,dört,நான்கு
820,fünf::NUM,beş,ஐந்து
821,sechs::NUM,altı,ஆறு
822,sieben::NUM,yedi,ஏழு
823,acht::NUM,sekiz,எட்டு
824,neun::NUM,dokuz,ஒன்பது
825,zehn::NUM,on,பத்து
826,elf::NUM,on bir,பதினொன்று
827,zwölf::NUM,on iki,பன்னிரண்டு
828,zwanzig::NUM,yirmi,இருபது
829,dreißig::NUM,otuz,முப்பது
830,vierzig::NUM,kırk,நாற்பது
831,fünfzig::NUM,elli,ஐமபது
832,sechzig::NUM,altmış,அறுபது
833,siebzig::NUM,yetmiş,எழுபது
834,achtzig::NUM,seksen,எண்பது
835,neunzig::NUM,doksan,தொன்னூறு
836,hundert::NUM,yüz,நூறு
837,tausend::NUM,bin,ஆயிரம்
838,und::CNJ,ve,மற்றும்
839,und::CNJ,ile,மற்றும்
840,oder::CNJ,ya,அல்லது
841,oder::CNJ,yahut,அல்லது
842,stehen::V,durmak,நில்
843,sitzen::V,oturmak,உட்கார்
844,liegen::V,yatmak,படு
845,hängen::V,asılı olmak,தொங்கச் செய்
846,werden::V,olmak,ஆகு
847,werden::V,olunmak,ஆகு
848,passieren::V,olmak,நிகழ்
849,beginnen::V,başlamak,ஆரம்பி
850,enden::V,bitmek,முடி
851,enden::V,sona ermek,முடி
852,wechseln::V,değişmek,மாற்று
853,aufgehen[Sonne]::V,doğmak,உயர எழு
854,untergehen[Sonne]::V,batmak,பொறுத்து
855,scheinen[Sonne]::V,parlamak,பிரகாசி
856,donnern::V,gök gürlemek,இடி
857,wehen::V,esmek,வீசு
858,strömen::V,akmak,பாயதல்
859,fließen::V,akmak,நீரோட்டம் போக்கில் போ
860,sich drehen::V,dönmek,சுழல்
861,schwanken::V,sallanmak,தள்ளாடு
862,schwingen::V,titremek,ஆடு
863,fallen::V,düşmek,விழு
864,brennen::V,yanmak,எரி
865,rauchen::V,tütmek,பகை பிடி
866,regnen::V,yağmak,மழை பெய்
867,gefrieren::V,donmak,உறைந்துவிடு
868,tauen::V,erimek,உருகு
869,schmelzen::V,erimek,உருகு
870,trocknen::V,kurumak,உலர்த்து
871,sieden::V,kaynamak,கொதிக்க வை
872,faulen::V,çürümek,அழுகச் செய்
873,verfaulen::V,çürümek,அழுகச் செய்
874,reißen::V,yırtılmak,திடீரென அறு
875,versinken::V,batmak,மூழ்கு
876,vergehen::V,geçmek,கடந்துசெல்
877,erscheinen::V,görünmek,தோன்றச்
878,verschwinden::V,kaybolmak,மறைந்து போ
879,sinken::V,inmek,பதைவுறு
880,abnehmen::V,azalmak,குறை
881,zunehmen::V,artmak,உயர்த்து
882,zunehmen::V,çoğalmak,உயர்த்து
883,steigen::V,artmak,உயர எழு
884,steigen::V,yükselmek,உயர எழு
885,wachsen::V,büyümek,வளர்
886,wachsen::V,gelişmek,வளர்
887,glänzen::V,parlamak,மிளிர்
888,funkeln::V,parıldamak,பிரகாசி
889,lärmen::V,gürültü yapmak,கொம்பு
890,läuten::V,çalmak,மணியொலியிசை
891,klingeln::V,zil çalmak,மணி அடி
892,klirren::V,şakırdamak,கிலுங்கு
893,klirren::V,zangırdamak,கிலுங்கு
894,brausen::V,köpürmek,இரைதல்
895,brausen::V,kükremek,இரைதல்
896,rauschen::V,fışırdamak,சலசலப்பு
897,klingen::V,tınlamak,சிலம்புதல்
898,bellen::V,havlamak,குரை
899,heulen::V,ulumak,ஊளையிடு
900,blasen::V,üflemek,ஊது
901,pfeifen::V,düdük çalmak,சீழ்க்கை எழப்பு
902,schreien::V,bağırmak,கூச்சலிடு
903,schreien::V,haykırmak,கூச்சலிடு
904,stöhnen::V,inlemek,வேதனை
905,zittern::V,titremek,நடுங்கு
906,leben::V,yaşamak,உயிருடனிரு
907,leben::V,hayatta olmak,உயிருடனிரு
908,geboren werden::V,doğmak,பிற
909,atmen::V,solunmak,சுவாசி
910,atmen::V,nefes almak,சுவாசி
911,trinken::V,içmek,குடி
912,essen::V,yemek,சாப்பிடு
913,schlucken::V,yutmak,முழுங்கு
914,müde werden::V,yorulmak,கையயர்தல்
915,einschlafen::V,uykuya dalmak,தூங்க
916,schlafen::V,uyumak,தூங்கு
917,aufwachen::V,uyanmak,எழுப்பு
918,aufstehen::V,kalkmak,எழுந்திரு
919,aufstehen::V,yataktan kalkmak,எழுந்திரு
920,sich erholen::V,dinlenmek,இளைப்பாறு
921,krank werden::V,hastalanmak,விழுதல்
922,krank sein::V,hasta olmak,நருக்கலாயிருக்க
923,schmerzen::V,ağrımak,நோவுறு
924,husten::V,öksürmek,இருமு
925,genesen::V,şifa bulmak,குணம் அடை
926,sterben::V,ölmek,மரணமடை
927,sterben::V,vefat etmek,மரணமடை
928,umkommen::V,ölmek,நசி
929,sich bewegen::V,hareket etmek,நகர்த்து
930,sich rühren::V,kımıldanmak,அசை
931,sich erheben::V,kalkmak,எழுந்து நில்
932,sich erheben::V,ayağa kalkmak,எழுந்து நில்
933,sich setzen::V,oturmak,உட்கார்
934,hinfallen::V,yere düşmek,விழு
935,laufen::V,yürümek,நட
936,schreiten::V,yürümek,கவடுவைத்தல்
937,schreiten::V,adım atmak,கவடுவைத்தல்
938,spazierengehen::V,gezmek,உலவு
939,spazierengehen::V,dolaşmak,உலவு
940,eilen::V,seğirtmek,விரைந்து
941,sich beeilen::V,acele etmek,அவசரப்படுத்து
942,sausen::V,hızla gitmek,விரைந்து செல்
943,rennen::V,koşmak,ஓடு
944,springen::V,atlamak,குதி
945,springen::V,sıçramak,குதி
946,klettern::V,tırmanmak,ஏறு
947,schaukeln::V,sallanmak,தள்ளாடு
948,kriechen::V,sürünmek,மெதுவாக நடந்து செல்
949,schwimmen::V,yüzmek,நீந்து
950,tauchen::V,dalmak,மூழ்கி நீச்சலடி
951,rudern::V,kürek çekmek,துடுப்புப் போடு
952,fahren::V,gitmek,ஓட்டு
953,fliegen::V,uçmak,பற
954,gehen::V,gitmek,போ
955,weggehen::V,gitmek,விலகிச் செல்
956,abfahren::V,kalkmak,புறப்பட்டுச் செல்
957,anhalten::V,durmak,நின்றுவிடு
958,hineingehen::V,içeri girmek,மறையச் செய்
959,eintreten::V,girmek,நுழை
960,kommen::V,gelmek,வா
961,ankommen::V,varmak,வநது சேர்
962,zurückkommen::V,dönmek,திரும்பி வா
963,bleiben::V,kalmak,இரு
964,warten::V,beklemek,தாமதி
965,erwarten::V,beklemek,எதிர்நோக்கு
966,suchen::V,aramak,தேடு
967,finden::V,bulmak,கண்டுபிடி
968,versuchen::V,denemek,முயற்சி செய்
969,vorbereiten::V,hazırlamak,ஆயத்தம் செய்
970,lieben::V,sevmek,அன்பு செலுத்து
971,mögen::V,beğenmek,விரும்பு
972,lachen::V,gülmek,சிரி
973,rühren::V,dokunmak,இதயத்தைத் தொடு
974,rühren::V,duygulandırmak,இதயத்தைத் தொடு
975,weinen::V,ağlamak,அழு
976,schimpfen::V,küfretmek,சாபமிடு
977,sich ärgern::V,kızmak,கோப்பபடு
978,sich fürchten::V,korkmak,பயப்படு
979,fürchten::V,korkmak,பயப்படுத்து
980,fliehen::V,kaçmak,ஓடு
981,flüchten::V,kaçmak,தப்பிவிடு
982,sehen::V,görmek,பார்
983,anschauen::V,seyretmek,கூர்ந்து கவனி
984,ansehen::V,bakmak,கவனி
985,hören::V,duymak,கேள்
986,hören::V,işitmek,கேள்
987,zuhören::V,dinlemek,சுவைத்துப் பார்
988,probieren::V,denemek,ருசி
989,probieren::V,tadına bakmak,ருசி
990,riechen::V,kokusunu almak,முகர்ந்து பார்
991,fühlen::V,duymak,தொட்டுணர்
992,fühlen::V,hissetmek,தொட்டுணர்
993,scheinen::V,görünmek,காணப்படு
994,zu sehen sein::V,görünmek,தோன்றுதல்
995,vernehmen::V,haber almak,கேள்
996,frieren::V,üşümek,குதுகுதுகு
997,tun::V,etmek,செய்
998,tun::V,yapmak,செய்
999,können::V,bilmek,இயல்வது
1000,wollen::V,istemek,விரும்பு
1001,anfangen::V,başlamak,தொடங்கு
1002,beenden::V,bitirmek,முடி
1003,aufhören::V,bitmek,நிறுத்து
1004,gelingen::V,başarmak,வெற்றி
1005,geraten::V,düşmek,ஏற்படுத்து
1006,öffnen::V,açmak,திற
1007,schließen::V,kapamak,மூடு
1008,stellen::V,koymak,வை
1009,setzen::V,koymak,வை
1010,setzen::V,oturtmak,வை
1011,legen::V,koymak,பரப்பி வை
1012,legen::V,yatırmak,பரப்பி வை
1013,berühren::V,dokunmak,பதி
1014,verbinden::V,bağlamak,சேர்
1015,verbinden::V,birleştirmek,சேர்
1016,bedecken::V,örtmek,உறைபோடு
1017,bedecken::V,kaplamak,உறைபோடு
1018,aufhängen::V,asmak,தொங்கவிடு
1019,anzünden::V,yakmak,எரியூட்டு
1020,anzünden::V,ateşlemek,எரியூட்டு
1021,aufheben::V,kaldırmak,பொறுக்கி எடு
1022,zurücklassen::V,geride bırakmak,விட்டுச் செல்
1023,verlieren::V,yitirmek,இழ
1024,verlieren::V,kaybetmek,இழ
1025,fallen lassen::V,düşürmek,அளவில் குறைவு
1026,machen::V,yapmak,தயார்செய்
1027,herstellen::V,yapmak,உற்பத்தி செய்
1028,herstellen::V,imal etmek,உற்பத்தி செய்
1029,bauen::V,kurmak,கட்டு
1030,bauen::V,inşa etmek,கட்டு
1031,reparieren::V,onarmak,பழுது பார்
1032,reparieren::V,tamir etmek,பழுது பார்
1033,verbessern::V,düzeltmek,மேம்படுத்து
1034,ändern::V,değiştirmek,மாற்றி அமை
1035,graben::V,kazmak,குழி வெட்டு
1036,beugen::V,eğmek,வனை
1037,biegen::V,bükmek,வனை
1038,drehen::V,çevirmek,சுழல்
1039,drehen::V,döndürmek,சுழல்
1040,wenden::V,çevirmek,குடைகவிழு
1041,umdrehen::V,çevirmek,சுற்றும் முற்றும் பார்
1042,heben::V,kaldırmak,தூக்கு
1043,hochheben::V,yukarı kaldırmak,தூக்கு
1044,ergreifen::V,tutmak,பறி
1045,ergreifen::V,yakalamak,பறி
1046,halten::V,tutmak,பிடித்துக் கொள்
1047,drücken::V,sıkmak,அழுத்து
1048,schieben::V,itmek,தள்ளு
1049,schieben::V,sürmek,தள்ளு
1050,kratzen::V,kaşımak,கீறு
1051,lecken::V,yalamak,நக்கு
1052,beißen::V,ısırmak,கடி
1053,abreißen::V,koparmak,கிழி
1054,abschneiden::V,keserek ayırmak,வெட்டி எடு
1055,binden::V,bağlamak,கட்டு
1056,stecken::V,sokmak,பதிய வை
1057,brechen::V,kırmak,உடை
1058,klopfen::V,çalmak,தட்டு
1059,hauen::V,vurmak,அடி
1060,kleben::V,yapıştırmak,ஒட்டு
1061,reiben::V,ovmak,தேய்
1062,reiben::V,sürtmek,தேய்
1063,streichen::V,sürmek,பரவச்செய்
1064,schleifen::V,bilemek,அரை
1065,schneiden::V,kesmek,துண்டாக்கு
1066,rütteln::V,sallamak,மெல்ல தள்ளு
1067,schütteln::V,sarsmak,குலுக்கு
1068,schütteln::V,çalkamak,குலுக்கு
1069,schwenken::V,sallamak,ஊஞ்சலாடு
1070,schütten::V,dökmek,ஊற்று
1071,schütten::V,akıtmak,ஊற்று
1072,füllen::V,doldurmak,நிரப்பு
1073,einwickeln::V,sarmak,சுற்று
1074,tragen::V,taşımak,எடுத்துச் செல்
1075,schleppen::V,sürüklemek,இழுத்துச் செல்
1076,ziehen::V,çekmek,இழு
1077,aufbewahren::V,saklamak,வைத்துக் கொள்
1078,werfen::V,atmak,வீசி எறி
1079,fangen::V,tutmak,பிடி
1080,fangen::V,yakalamak,பிடி
1081,packen::V,tutmak,பிடித்துக்கொள்
1082,packen::V,yakalamak,பிடித்துக்கொள்
1083,verstecken::V,saklamak,மறை
1084,teilen::V,bölmek,பாகங்களாகப் பிரி
1085,teilen::V,ayırmak,பாகங்களாகப் பிரி
1086,schicken::V,yollamak,அனுப்பு
1087,schicken::V,göndermek,அனுப்பு
1088,bringen::V,getirmek,கொண்டு வா
1089,hinzufügen::V,katmak,சேர்
1090,hinzufügen::V,eklemek,சேர்
1091,bekommen::V,almak,பெறு
1092,bekommen::V,eline geçmek,பெறு
1093,erhalten::V,almak,பெறு
1094,nehmen::V,almak,எடு
1095,wählen::V,seçmek,தேர்ந்தெடு
1096,auswählen::V,seçmek,தேர்ல்தெடு
1097,auswählen::V,ayırmak,தேர்ல்தெடு
1098,bewahren::V,korumak,கெடாது பேணு
1099,behindern::V,engellemek,தடங்கல் செய்
1100,verderben::V,bozmak,நாசமாக்கு
1101,beschädigen::V,zedelemek,சேதப்படுத்து
1102,beschädigen::V,ziyan vermek,சேதப்படுத்து
1103,zerbrechen::V,kırmak,உடை
1104,zerreißen::V,yırtmak,கிழி
1105,zerstören::V,yıkmak,அழி
1106,zerstören::V,tahrip etmek,அழி
1107,verbrennen::V,yakmak,எரியூட்டு
1108,geben::V,vermek,கொடு
1109,reichen::V,uzatmak,வழங்கு
1110,schenken::V,hediye etmek,மொயத்தல்
1111,versprechen::V,vaat etmek,உறுதியளி
1112,wünschen::V,kutlamak,ஆசைப்படு
1113,loben::V,övmek,புகழ்ச்சி கூறு
1114,küssen::V,öpmek,முத்தமிடு
1115,wiegen::V,sallamak,ஆட்டுத்தல்
1116,zudecken::V,örtmek,உறைபோடு
1117,wecken::V,uyandırmak,எழுப்பு
1118,zeigen::V,göstermek,காட்டு
1119,führen::V,gezdirmek,வழிகாட்டி
1120,führen::V,yol göstermek,வழிகாட்டி
1121,lehren::V,okutmak,சொல்லிக் கொடு
1122,lehren::V,öğretmek,சொல்லிக் கொடு
1123,unterrichten::V,öğretmek,அறிவுரை கூறு
1124,aufziehen::V,yetiştirmek,வளர்
1125,leiten::V,yönetmek,அழைத்துச் செல்
1126,leiten::V,idare etmek,அழைத்துச் செல்
1127,antreiben::V,teşvik etmek,தூண்டு
1128,lassen::V,-tırmak,விடு
1129,einladen::V,davet etmek,அழை
1130,vereinigen::V,birleştirmek,ஒன்றாகச் சேர்
1131,besuchen::V,uğramak,வருகை புரி
1132,besuchen::V,ziyaret etmek,வருகை புரி
1133,besuchen::V,görmeye gitmek,வருகை புரி
1134,treffen::V,rastlamak,சந்தி
1135,treffen::V,isabet etmek,சந்தி
1136,sich versammeln::V,toplanmak,தொகுப்பு
1137,spielen::V,oynamak,விளையாடு
1138,singen::V,söylemek,பாடு
1139,singen::V,şarkı söylemek,பாடு
1140,tanzen::V,oynamak,நடனமாடு
1141,tanzen::V,dans etmek,நடனமாடு
1142,sich trennen::V,ayrılmak,தனிப்படடுத்து
1143,verlassen::V,bırakmak,கைவிடு
1144,verlassen::V,terk etmek,கைவிடு
1145,retten::V,kurtarmak,காப்பாற்று
1146,bewachen::V,gözetmek,காவல் செய்
1147,schützen::V,korumak,பாதுகாப்பு செய்
1148,verteidigen::V,savunmak,எதிர்த்து நில்
1149,sich schlagen::V,dövüşmek,பூசலிடு
1150,schießen::V,ateş etmek,சுட்டுக் கொல்
1151,siegen::V,yenmek,வெற்றி பெறு
1152,ärgern::V,kızdırmak,எரிச்சலூட்டு
1153,schlagen::V,dövmek,அடி
1154,treten::V,tepmek,உதை
1155,stechen::V,sokmak,கொட்டு
1156,stechen::V,batırmak,கொட்டு
1157,stoßen::V,itmek,நெருக்கு
1158,stehlen::V,çalmak,திருடு
1159,stören::V,bozmak,தொல்லைகொடு
1160,stören::V,etkilemek,தொல்லைகொடு
1161,belästigen::V,rahatsız etmek,தொல்லை கொடு
1162,verbergen::V,saklamak,மறை
1163,täuschen::V,aldatmak,ஏமாற்று
1164,betrügen::V,aldatmak,ஏமாற்று
1165,betrügen::V,dolandırmak,ஏமாற்று
1166,töten::V,öldürmek,கொல்
1167,wohnen::V,oturmak,தங்கியிரு
1168,arbeiten::V,çalışmak,வேலை செய்
1169,sammeln::V,toplamak,ஒன்றுசேர்
1170,pflücken::V,koparmak,கொய்து எடு
1171,jagen::V,avlanmak,வேட்டையாடு
1172,fischen::V,balık tutmak,மீன் பிடி
1173,fassen::V,tutmak,பிடி
1174,fassen::V,yakalamak,பிடி
1175,hüten::V,otlatmak,காவல் செய்
1176,treiben::V,gütmek,ஓட்டு
1177,anbinden::V,bağlamak,கட்டு
1178,füttern::V,beslemek,உணவளி
1179,melken::V,sağmak,பால் கற
1180,hacken::V,yarmak,வெட்டி எடு
1181,gießen::V,sulamak,நீர்ப் பாய்ச்சு
1182,reifen::V,olgunlaşmak,பழு
1183,zubereiten::V,hazırlamak,சமையல் செய்
1184,kochen::V,pişirmek,வேகவை
1185,kochen::V,kaynatmak,வேகவை
1186,backen::V,pişirmek,வெப்பத்தில் வாட்டு
1187,backen::V,fırında pişirmek,வெப்பத்தில் வாட்டு
1188,braten::V,kızartmak,பொரியச் செய்
1189,umrühren::V,karıştırmak,கலக்கு
1190,stricken::V,örmek,பின்னியிழை
1191,nähen::V,dikmek,தையல் வேலை செய்
1192,färben::V,boyamak,வண்ணம் பெறச் செய்
1193,reinigen::V,temizlemek,சுத்தம் செய்
1194,waschen::V,yıkamak,கழுவு
1195,abwischen::V,silmek,துடை
1196,spülen::V,çalkamak,அலசு
1197,fegen::V,süpürmek,பெறுக்கு
1198,kehren::V,süpürmek,பெறுக்கு
1199,baden::V,yıkanmak,குளி
1200,baden::V,banyo yapmak,குளி
1201,sich waschen::V,yıkanmak,கழுவு
1202,ausziehen::V,çıkarmak,கழற்று
1203,anziehen::V,giymek,புனைதல்
1204,sich anziehen::V,giyinmek,உடுத்துதல்
1205,kämmen::V,taramak,தலை வாரிக் கொள்
1206,schmücken::V,süslemek,அழகுபடுத்து
1207,sagen::V,demek,சொல்
1208,sagen::V,söylemek,சொல்
1209,sprechen::V,konuşmak,பேசு
1210,reden::V,konuşmak,பெசு
1211,sich unterhalten::V,sohbet etmek,இயல்பாக பேசிக்கொண்டிரு
1212,fragen::V,sormak,கேள்
1213,bitten::V,dilemek,வேண்டு
1214,bitten::V,rica etmek,வேண்டு
1215,erzählen::V,bahsetmek,சொல்
1216,erzählen::V,hikâye etmek,சொல்
1217,mitteilen::V,bildirmek,சொல்
1218,nennen::V,adlandırmak,பெயரிடுதல்
1219,rufen::V,çağırmak,கூச்சலிடு
1220,prahlen::V,övünmek,தற்பெருமை பேசு
1221,übersetzen::V,çevirmek,மொழிபெயர்ப்பு செய்
1222,übersetzen::V,tercüme etmek,மொழிபெயர்ப்பு செய்
1223,denken::V,düşünmek,யோசி
1224,glauben::V,inanmak,நம்பு
1225,glauben::V,zannetmek,நம்பு
1226,bemerken::V,farkına varmak,கவனி
1227,erkennen::V,tanımak,அடையாளம் கண்டுகொள்
1228,begreifen::V,anlamak,பற்றிக்கொள்
1229,begreifen::V,kavramak,பற்றிக்கொள்
1230,verstehen::V,duymak,புரிந்து கொள்
1231,verstehen::V,anlamak,புரிந்து கொள்
1232,lernen::V,öğrenmek,கற்றுக்கொள்
1233,wissen::V,bilmek,தெரிந்திரு
1234,sich erinnern an::V,hatırlamak,நினைவு கூர்
1235,vergessen::V,unutmak,மற
1236,messen::V,ölçmek,அளவிடு
1237,zählen::V,saymak,எண்ணு
1238,rechnen::V,hesap etmek,கணக்கிடு
1239,lesen::V,okumak,படி
1240,malen::V,resmini yapmak,வண்ணச்சித்திரம்
1241,zeichnen::V,çizmek,வரை
1242,schreiben::V,yazmak,எழுது
1243,besitzen::V,haiz olmak,உடைமையாகக் கொண்டிரு
1244,besitzen::V,sahip olmak,உடைமையாகக் கொண்டிரு
1245,kaufen::V,almak,வாங்கு
1246,verkaufen::V,satmak,விற்பனை செய்
1247,bezahlen::V,ödemek,இறுத்தல்
1248,zahlen::V,ödemek,பணம் செலுத்து
1249,beherrschen::V,hâkim olmak,ஆட்சிசெய்
1250,ertragen::V,dayanmak,தாங்கு
1251,ertragen::V,katlanmak,தாங்கு
