,Concept_ID,myv,de
791,faulen::V,наксадомс,faulen
792,verfaulen::V,наксадомс,verfaulen
793,reißen::V,сезневемс,reißen
794,versinken::V,ваямс,versinken
795,vergehen::V,ютамс,vergehen
796,erscheinen::V,лисемс,erscheinen
797,verschwinden::V,ёмамс,verschwinden
798,sinken::V,явамс,sinken
799,abnehmen::V,киремемс,abnehmen
800,zunehmen::V,ламолгадомс,zunehmen
801,zunehmen::V,раштамс,zunehmen
802,steigen::V,куземс,steigen
803,steigen::V,кепсевемс,steigen
804,wachsen::V,касомс,wachsen
805,glänzen::V,цитнемс,glänzen
806,funkeln::V,пиндолдомс,funkeln
807,funkeln::V,цивтёрдомс,funkeln
808,lärmen::V,шалномс,lärmen
809,läuten::V,гайгезевемс,läuten
810,klingeln::V,чавомс баягас,klingeln
811,klirren::V,калдордомс,klirren
812,klirren::V,кальцяемс,klirren
813,brausen::V,лакамс,brausen
814,rauschen::V,лажномс,rauschen
815,klingen::V,гайгемс,klingen
816,bellen::V,онгомс,bellen
817,heulen::V,урномс,heulen
818,blasen::V,пувамс,blasen
819,pfeifen::V,вешкемс,pfeifen
820,schreien::V,пижнемс,schreien
821,stöhnen::V,кувсемс,stöhnen
822,zittern::V,тарномс,zittern
823,leben::V,эрямс,leben
824,geboren werden::V,чачомс,geboren werden
825,atmen::V,лексемс,atmen
826,trinken::V,симемс,trinken
827,essen::V,ярсамс,essen
828,schlucken::V,нилемс,schlucken
829,schlucken::V,порнемс,schlucken
830,müde werden::V,сиземс,müde werden
831,einschlafen::V,матедевемс,einschlafen
832,schlafen::V,удомс,schlafen
833,aufwachen::V,сыргоземс,aufwachen
834,aufstehen::V,стямс,aufstehen
835,sich erholen::V,оймсемс,sich erholen
836,krank werden::V,сэредезевемс,krank werden
837,krank sein::V,сэредемс,krank sein
838,schmerzen::V,сэредемс,schmerzen
839,husten::V,козомс,husten
840,genesen::V,пичкамс,genesen
841,sterben::V,куломс,sterben
842,umkommen::V,чавовомс,umkommen
843,umkommen::V,ёмамс,umkommen
844,sich bewegen::V,шаштомс,sich bewegen
845,sich rühren::V,сыргамс,sich rühren
846,sich erheben::V,куземс,sich erheben
847,sich setzen::V,озамс,sich setzen
848,hinfallen::V,прамс,hinfallen
849,hinfallen::V,сяворемс,hinfallen
850,laufen::V,якамс,laufen
851,schreiten::V,эскелямс,schreiten
852,schreiten::V,молемс,schreiten
853,spazierengehen::V,якамс,spazierengehen
854,eilen::V,эрзкалемс,eilen
855,eilen::V,капшамс,eilen
856,sich beeilen::V,капшамс,sich beeilen
857,sausen::V,ливтямс,sausen
858,rennen::V,чийнемс,rennen
859,rennen::V,ардтнемс,rennen
860,springen::V,кирнявтнемс,springen
861,klettern::V,куземс,klettern
862,schaukeln::V,нурямс,schaukeln
863,kriechen::V,ёзмолдомс,kriechen
864,schwimmen::V,уемс,schwimmen
865,tauchen::V,чопавтомс,tauchen
866,tauchen::V,чопавтнемс,tauchen
867,rudern::V,миледемс,rudern
868,fahren::V,ардомс,fahren
869,fliegen::V,ливтямс,fliegen
870,gehen::V,туемс,gehen
871,gehen::V,молемс,gehen
872,weggehen::V,туемс,weggehen
873,abfahren::V,туемс,abfahren
874,anhalten::V,лоткамс,anhalten
875,hineingehen::V,совамс,hineingehen
876,eintreten::V,совамс,eintreten
877,eintreten::V,эскельдямс,eintreten
878,kommen::V,самс,kommen
879,ankommen::V,самс,ankommen
880,ankommen::V,пачкодемс,ankommen
881,zurückkommen::V,велявтомс,zurückkommen
882,bleiben::V,кадовомс,bleiben
883,warten::V,учомс,warten
884,erwarten::V,учомс,erwarten
885,suchen::V,вешнемс,suchen
886,finden::V,муемс,finden
887,versuchen::V,варштамс,versuchen
888,vorbereiten::V,анокстамс,vorbereiten
889,lieben::V,вечкемс,lieben
890,mögen::V,вечкемс,mögen
891,lachen::V,пейдемс,lachen
892,rühren::V,токамс седейс,rühren
893,weinen::V,авардемс,weinen
894,schimpfen::V,сёвномс,schimpfen
895,sich ärgern::V,кежиявтнемс,sich ärgern
896,sich fürchten::V,пелемс,sich fürchten
897,fürchten::V,пелемс,fürchten
898,fliehen::V,оргодемс,fliehen
899,flüchten::V,ворьгодемс,flüchten
900,flüchten::V,чадомс,flüchten
901,sehen::V,неемс,sehen
902,anschauen::V,ваномс,anschauen
903,ansehen::V,ваномс,ansehen
904,hören::V,марямс,hören
905,zuhören::V,кунсоломс,zuhören
906,probieren::V,варшамс,probieren
907,riechen::V,никсемс,riechen
908,fühlen::V,марямс,fühlen
909,scheinen::V,марявомс,scheinen
910,zu sehen sein::V,неявомс,zu sehen sein
911,vernehmen::V,марямс,vernehmen
912,frieren::V,кельмемс,frieren
913,tun::V,теемс,tun
914,können::V,маштомс,können
915,wollen::V,бажамс,wollen
916,anfangen::V,кармамс,anfangen
917,beenden::V,прядомс,beenden
918,aufhören::V,лоткамс,aufhören
919,gelingen::V,удаламс,gelingen
920,geraten::V,лисемс,geraten
921,öffnen::V,панжомс,öffnen
922,schließen::V,пекстамс,schließen
923,schließen::V,сёлгомс,schließen
924,schließen::V,конямс,schließen
925,stellen::V,аравтомс,stellen
926,setzen::V,ойсевтемс,setzen
927,setzen::V,озавтнемс,setzen
928,legen::V,путомс,legen
929,berühren::V,токамс,berühren
930,verbinden::V,содомс,verbinden
931,bedecken::V,вельтямс,bedecken
932,aufhängen::V,понгавтомс,aufhängen
933,anzünden::V,кирвастемс,anzünden
934,aufheben::V,кепедемс,aufheben
935,zurücklassen::V,кадомс,zurücklassen
936,verlieren::V,ёмавтомс,verlieren
937,fallen lassen::V,правтомс,fallen lassen
938,machen::V,теемс,machen
939,herstellen::V,анокстамс,herstellen
940,bauen::V,путомс,bauen
941,reparieren::V,витемс,reparieren
942,verbessern::V,паролгавтомс,verbessern
943,verbessern::V,вадрялгавтомс,verbessern
944,ändern::V,полавтомс,ändern
945,graben::V,чувомс,graben
946,graben::V,таргамс,graben
947,beugen::V,мендемс,beugen
948,biegen::V,комавтомс,biegen
949,drehen::V,чаравтомс,drehen
950,drehen::V,велявтнемс,drehen
951,wenden::V,велявтомс,wenden
952,umdrehen::V,велявтомс,umdrehen
953,heben::V,кепедемс,heben
954,hochheben::V,кепедемс,hochheben
955,ergreifen::V,кундамс,ergreifen
956,halten::V,кирдемс,halten
957,drücken::V,нуемс,drücken
958,schieben::V,шаштомс,schieben
959,kratzen::V,ангордамс,kratzen
960,lecken::V,нолсемс,lecken
961,beißen::V,сускомс,beißen
962,abreißen::V,сеземс,abreißen
963,abschneiden::V,печкемс,abschneiden
964,binden::V,кодамс,binden
965,binden::V,сюлмамс,binden
966,stecken::V,сялгомс,stecken
967,brechen::V,синдемс,brechen
968,brechen::V,калавтомс,brechen
969,klopfen::V,калтаямс,klopfen
970,hauen::V,чавомс,hauen
971,kleben::V,педявтнемс,kleben
972,reiben::V,ёзамс,reiben
973,streichen::V,вадемс,streichen
974,schleifen::V,човамс,schleifen
975,schneiden::V,керямс,schneiden
976,rütteln::V,чукамс,rütteln
977,rütteln::V,лыкавтомс,rütteln
978,schütteln::V,чукамс,schütteln
979,schwenken::V,яхолемс,schwenken
980,schütten::V,каямс,schütten
981,füllen::V,пештямс,füllen
982,einwickeln::V,тапарямс,einwickeln
983,tragen::V,кандомс,tragen
984,schleppen::V,ускомс,schleppen
985,ziehen::V,ускомс,ziehen
986,aufbewahren::V,ванстомс,aufbewahren
987,werfen::V,ёртомс,werfen
988,fangen::V,кундамс,fangen
989,packen::V,кундамс,packen
990,verstecken::V,кекшемс,verstecken
991,teilen::V,явомс,teilen
992,schicken::V,кучомс,schicken
993,bringen::V,кандомс,bringen
994,hinzufügen::V,путомс,hinzufügen
995,hinzufügen::V,максомс,hinzufügen
996,bekommen::V,саемс,bekommen
997,erhalten::V,саемс,erhalten
998,nehmen::V,саемс,nehmen
999,wählen::V,кочкамс,wählen
1000,auswählen::V,кочкамс,auswählen
1001,bewahren::V,ванстомс,bewahren
1002,behindern::V,кирдемс,behindern
1003,verderben::V,коламс,verderben
1004,beschädigen::V,теемс зыян,beschädigen
1005,zerbrechen::V,коламс,zerbrechen
1006,zerreißen::V,сеземс,zerreißen
1007,zerstören::V,калавтомс,zerstören
1008,verbrennen::V,пултамс,verbrennen
1009,geben::V,максомс,geben
1010,reichen::V,максомс,reichen
1011,schenken::V,каземс,schenken
1012,versprechen::V,алтамс,versprechen
1013,wünschen::V,арсемс,wünschen
1014,loben::V,шнамс,loben
1015,küssen::V,палсемс,küssen
1016,wiegen::V,нурсемс,wiegen
1017,zudecken::V,тавадомс,zudecken
1018,zudecken::V,вельтямс,zudecken
1019,wecken::V,стявтомс,wecken
1020,zeigen::V,невтемс,zeigen
1021,führen::V,ветямс,führen
1022,lehren::V,тонавтомс,lehren
1023,unterrichten::V,тонавтомс,unterrichten
1024,aufziehen::V,трямс,aufziehen
1025,aufziehen::V,кастомс,aufziehen
1026,leiten::V,ветямс,leiten
1027,leiten::V,азоркстамс,leiten
1028,antreiben::V,ветямс,antreiben
1029,lassen::V,кармавтомс,lassen
1030,einladen::V,тердемс,einladen
1031,vereinigen::V,вейсэндямс,vereinigen
1032,vereinigen::V,вейс путомс,vereinigen
1033,vereinigen::V,вейс пурнамс,vereinigen
1034,besuchen::V,варштамс,besuchen
1035,treffen::V,вастомс,treffen
1036,sich versammeln::V,промокшномс,sich versammeln
1037,spielen::V,налксемс,spielen
1038,singen::V,морамс,singen
1039,tanzen::V,киштемс,tanzen
1040,sich trennen::V,явомс,sich trennen
1041,verlassen::V,кадомс,verlassen
1042,retten::V,идемс,retten
1043,bewachen::V,ванстомс,bewachen
1044,schützen::V,аштемс,schützen
1045,verteidigen::V,ваномс,verteidigen
1046,sich schlagen::V,тюремс,sich schlagen
1047,schießen::V,ледемс,schießen
1048,siegen::V,изнямс,siegen
1049,ärgern::V,кежейгавтомс,ärgern
1050,schlagen::V,токамс,schlagen
1051,treten::V,тапамс,treten
1052,stechen::V,пупамс,stechen
1053,stoßen::V,тулкадемс,stoßen
1054,stehlen::V,саламс,stehlen
1055,stören::V,пирямс ки,stören
1056,belästigen::V,а максомс,belästigen
1057,belästigen::V,а кадомс оймамо,belästigen
1058,verbergen::V,сёпомс,verbergen
1059,verbergen::V,кекшемс,verbergen
1060,täuschen::V,манямс,täuschen
1061,betrügen::V,манчемс,betrügen
1062,töten::V,чавномс,töten
1063,töten::V,маштнемс,töten
1064,wohnen::V,эрямс,wohnen
1065,arbeiten::V,важодемс,arbeiten
1066,sammeln::V,пурнамс,sammeln
1067,pflücken::V,ноцковтнемс,pflücken
1068,jagen::V,кундамс,jagen
1069,fischen::V,калонь кундамс,fischen
1070,fassen::V,кундамс,fassen
1071,hüten::V,ваномс,hüten
1072,treiben::V,панемс,treiben
1073,anbinden::V,сюлмамс,anbinden
1074,füttern::V,андомс,füttern
1075,melken::V,потявтомс,melken
1076,hacken::V,лазномс,hacken
1077,gießen::V,валомс,gießen
1078,reifen::V,кенеремс,reifen
1079,zubereiten::V,анокстамс,zubereiten
1080,kochen::V,пидемс,kochen
1081,backen::V,пидемс,backen
1082,braten::V,пуштамс,braten
1083,umrühren::V,човорямс,umrühren
1084,stricken::V,кодамс,stricken
1085,nähen::V,стамс,nähen
1086,färben::V,артомс,färben
1087,reinigen::V,урядамс,reinigen
1088,waschen::V,муськемс,waschen
1089,abwischen::V,нардамс,abwischen
1090,spülen::V,ёрвалдомс,spülen
1091,fegen::V,тенсемс,fegen
1092,kehren::V,тенсемс,kehren
1093,baden::V,экшелямс,baden
1094,sich waschen::V,шлямс,sich waschen
1095,ausziehen::V,кайсевтемс,ausziehen
1096,anziehen::V,оршамс,anziehen
1097,sich anziehen::V,оршамс,sich anziehen
1098,kämmen::V,судрямс,kämmen
1099,schmücken::V,мазылгавтомс,schmücken
1100,schmücken::V,наряжамс,schmücken
1101,sagen::V,меремс,sagen
1102,sprechen::V,кортамс,sprechen
1103,reden::V,кортамс,reden
1104,sich unterhalten::V,кортнемс,sich unterhalten
1105,fragen::V,кевкстемс,fragen
1106,bitten::V,вешемс,bitten
1107,erzählen::V,ёвтнемс,erzählen
1108,mitteilen::V,ёвтамс,mitteilen
1109,nennen::V,лемдемс,nennen
1110,nennen::V,путомс лем,nennen
1111,rufen::V,тердемс,rufen
1112,rufen::V,серьгедемс,rufen
1113,prahlen::V,шнамс пря,prahlen
1114,übersetzen::V,ютавтомс,übersetzen
1115,denken::V,арсемс,denken
1116,glauben::V,кемемс,glauben
1117,bemerken::V,неемс,bemerken
1118,erkennen::V,содамс,erkennen
1119,begreifen::V,пачкодемс,begreifen
1120,verstehen::V,чарькодемс,verstehen
1121,lernen::V,тонавтнемс,lernen
1122,wissen::V,содамс,wissen
1123,sich erinnern an::V,ледстямс,sich erinnern an
1124,vergessen::V,стувтомс,vergessen
1125,messen::V,онкстнемс,messen
1126,zählen::V,ловомс,zählen
1127,rechnen::V,ловомс,rechnen
1128,lesen::V,ловномс,lesen
1129,malen::V,рисовамс,malen
1130,zeichnen::V,рисовамс,zeichnen
1131,schreiben::V,сёрмадомс,schreiben
1132,besitzen::V,улемс,besitzen
1133,besitzen::V,улемс азорокс,besitzen
1134,kaufen::V,рамамс,kaufen
1135,verkaufen::V,миемс,verkaufen
1136,bezahlen::V,пандомс,bezahlen
1137,zahlen::V,пандомс,zahlen
1138,beherrschen::V,азоркстамс,beherrschen
1139,ertragen::V,кирдемс,ertragen
