,Concept_ID,av,ka
1287,schreiben::V,хъвазе,დაწერს
1288,besitzen::V,щвезе,ექნება
1289,besitzen::V,бу́кӏине,ექნება
1290,kaufen::V,босизе,ყიდულობს
1291,verkaufen::V,бичизе,გაყიდის
1292,bezahlen::V,кьезе,გადაიხდის
1293,zahlen::V,кьезе,გადაიხდის
1294,ertragen::V,баччизе,მოითმენს
1295,Auge::N,,თვალი
1296,Sehne::N,,მყესი
1297,Funke::N,,ნაკვესი
1298,Moor::N,,ტორფნარი
1299,Elch::N,,ცხენ-ირემი
1300,Beere::N,,კენკრა
1301,Gedächtnis::N,,მეხსიერება
1302,Ton::N,,ტონი
1303,Winkel::N,,კუთხე
1304,Menge::N,,რაოდენობა
1305,Stütze::N,,საყრდენი
1306,Figur::N,,ფიგურა
1307,Schuh::N,,ფეხსაცმელი
1308,Schnur::N,,ლარი
1309,Leine::N,,ჯაჭვი
1310,Geschäft::N,,საქმე
1311,Geschäft::N,,ბიზნესი
1312,voll::A,,სავსე
1313,lange::ADV,,დიდხანს
1314,später::ADV,,მოგვიანებით
1315,nicht::ADV,,არ
1316,schon::ADV,,უკვე
1317,durch::PRP,,გავლით
1318,alles::PRN,,ყველაფერი
1319,rühren::V,,გულს აუჩუყებს
1320,scheinen::V,,ეჩვენება
1321,aufheben::V,,აიღებს
1322,aufheben::V,,აიყვანს
1323,lassen::V,,ა--ინებს
1324,sich waschen::V,,იბანება
1325,verstehen::V,,გაიგონებს
1326,beherrschen::V,,ფლობს
