,Concept_ID,mrj,mn
1382,belästigen::V,кӓньӹсӹрлӓндӓрӓш,амраахгүй байх
1383,belästigen::V,шытырланыкташ,зовоох
1384,belästigen::V,шытырланыкташ,амраахгүй байх
1385,verbergen::V,шӹлтӓш,нуух
1386,verbergen::V,шӹлтӓш,далдлах
1387,täuschen::V,алталаш,мэхлэх
1388,täuschen::V,аталаш,мэхлэх
1389,betrügen::V,мошеньӹчӓйӓш,хуурах
1390,töten::V,пуштын шуаш,алах
1391,wohnen::V,ӹлӓш,суух
1392,wohnen::V,ӹлӓш,амьдрах
1393,arbeiten::V,пӓшӓлӓш,ажиллах
1394,arbeiten::V,пӓшӓлӓш,хөдөлмөрлөх
1395,arbeiten::V,ровотаяш,ажиллах
1396,arbeiten::V,ровотаяш,хөдөлмөрлөх
1397,sammeln::V,погаш,түүх
1398,sammeln::V,погаш,хураах
1399,pflücken::V,кӹрӓш,түүх
1400,jagen::V,охотничӓйӓш,агнах
1401,jagen::V,охотничӓйӓш,гөрөөлөх
1402,fischen::V,кол кычаш,загасчлах
1403,fischen::V,кол кычаш,загас барих
1404,fassen::V,кычаш,барих
1405,hüten::V,кӹтӓш,маллах
1406,hüten::V,кӹтӓш,хариулах
1407,treiben::V,шуруяш,туух
1408,anbinden::V,ялшташ,уях
1409,anbinden::V,ялышташ,уях
1410,füttern::V,пукшаш,тэжээх
1411,melken::V,шыпшылаш,саах
1412,hacken::V,роаш,цавчих
1413,gießen::V,шӓвӓш,услах
1414,reifen::V,кӱӓш,боловсрох
1415,reifen::V,поспейӓш,боловсрох
1416,zubereiten::V,йӓмдӹлӓш,бэлдэх
1417,kochen::V,шолташ,чанах
1418,backen::V,кӱктӓш,жигнэх
1419,braten::V,жӓрӓш,шарах
1420,braten::V,жӓрӓш,хайрах
1421,umrühren::V,намалаш,хутгах
1422,stricken::V,пидӓш,нэхэх
1423,stricken::V,пидӓш,сүлжих
1424,nähen::V,ыргаш,оёх
1425,färben::V,пидӓш,будах
1426,reinigen::V,чиӓлтӓш,арилгах
1427,reinigen::V,чиӓлтӓш,цэвэрлэх
1428,waschen::V,мышкаш,угаах
1429,abwischen::V,ӹштӓш,арчих
1430,spülen::V,шӱӓлтӓш,зайлах
1431,fegen::V,ӹштӓш,хамах
1432,fegen::V,ӹштӓш,шүүрдэх
1433,kehren::V,ӹштӓш,шүүрдэх
1434,kehren::V,ӹштӓш,туужуудах
1435,baden::V,нӱштӹлӓш,усанд орох
1436,sich waschen::V,мышкылташ,биеэ угаах
1437,ausziehen::V,кыдашаш,тайлах
1438,anziehen::V,чиӓш,өмсөх
1439,sich anziehen::V,чиӓш,хувцаслах
1440,kämmen::V,шерӓш,самнах
1441,schmücken::V,цеверемдӓш,гоёх
1442,schmücken::V,цеверемдӓш,чимэх
1443,sagen::V,манаш,гэх
1444,sagen::V,манаш,хэлэх
1445,sagen::V,келесӓш,гэх
1446,sagen::V,келесӓш,хэлэх
1447,sprechen::V,манаш,ярих
1448,sprechen::V,манаш,өгүүлэх
1449,reden::V,шайышташ,хэлэх
1450,reden::V,шайышташ,хөөрөлдөх
1451,sich unterhalten::V,хытыраш,ярилцах
1452,sich unterhalten::V,хытыргаш,ярилцах
1453,fragen::V,ядаш,асуух
1454,bitten::V,ядаш,гуйх
1455,erzählen::V,келесӓш,өгүүлэх
1456,mitteilen::V,попаш,дуулгах
1457,mitteilen::V,попаш,мэдээлэх
1458,mitteilen::V,увертӓш,дуулгах
1459,mitteilen::V,увертӓш,мэдээлэх
1460,mitteilen::V,увертӓрӓш,дуулгах
1461,mitteilen::V,увертӓрӓш,мэдээлэх
1462,nennen::V,лӹмдӓш,нэрлэх
1463,rufen::V,ӱжӓш,дуудах
1464,prahlen::V,хайзаш,бардах
1465,prahlen::V,хайзаш,сайрхах
1466,prahlen::V,шаргаланаш,бардах
1467,prahlen::V,шаргаланаш,сайрхах
1468,übersetzen::V,вашташ,орчуулах
1469,denken::V,машанаш,санах
1470,glauben::V,ӹнянӓш,итгэх
1471,bemerken::V,цаклаш,ажих
1472,bemerken::V,цаклаш,ажиглах
1473,erkennen::V,пӓлӓш,таних
1474,begreifen::V,ынгылаш,ойлгох
1475,verstehen::V,ынгылаш,мэдэж авах
1476,lernen::V,тыменяш,сурах
1477,wissen::V,пӓлӓш,мэдэх
1478,sich erinnern an::V,ышештӓрӓш,дурсах
1479,vergessen::V,монден кодаш,мартах
1480,messen::V,висӓш,хэмжих
1481,zählen::V,шотаяш,тоолох
1482,rechnen::V,шотаяш,тооцоох
1483,lesen::V,лыдаш,унших
1484,malen::V,рисуяш,зурах
1485,zeichnen::V,ыдырка́лаш,дүрслэн бичих
1486,schreiben::V,вазаш,бичих
1487,besitzen::V,кы́чаш,эзэмших
1488,kaufen::V,нӓлӓш,худалдан авах
1489,verkaufen::V,выжалаш,худалдах
1490,bezahlen::V,тӱлӓш,төлөх
1491,zahlen::V,тӱлӓш,төлөх
1492,beherrschen::V,кы́чаш,эзэмших
1493,ertragen::V,цӹтӓш,тэсэх
1494,Linie::N,,шугам
1495,Strich::N,,зураас
1496,jetzt::ADV,,өнөө
1497,hinzufügen::V,,нэмэх
