,Concept_ID,myv,ka
730,ehemalig::A,икелень,ყოფილი
731,alt[Lebewesen]::A,сыре,ბებერი
732,jung::A,од,ნორჩი
733,jung::A,од,ახალგაზრდა
734,arm::A,кажов,ღარიბი
735,reich::A,сюпав,მდიდარი
736,bekannt::A,содавикс,ცნობილი
737,berühmt::A,содавикс,გამოჩენილი
738,fremd::A,лия,უცხო
739,fremd::A,лия,გარეშე
740,fremd::A,асодавикс,უცხო
741,fremd::A,асодавикс,გარეშე
742,verschieden::A,эрьва,სხვაგვარი
743,nah::A,а васолонь,ახლო
744,fern::A,умонь,შორი
745,fern::A,умонь,შორეული
746,fern::A,кезэрень,შორი
747,fern::A,кезэрень,შორეული
748,linker::A,керш,მარცხენა
749,rechter::A,вить,მარჯვენა
750,anderer::A,лия,სხვა
751,erster::A,васень,პირველი
752,erster::A,васенце,პირველი
753,zweiter::A,омбоце,მეორე
754,dritter::A,колмоце,მესამე
755,letzter::A,меельце,ბოლო
756,letzter::A,меельце,უკანასკნელი
757,allein::ADV,башка,მარტო
758,allein::ADV,ськамонзо,მარტო
759,auf einmal::ADV,вейсэ,ერთდროულად
760,zusammen::ADV,вейс,ერთად
761,zusammen::ADV,вейсэ,ერთად
762,lange::ADV,кувать,დიდხანს
763,plötzlich::ADV,апак учо,მოულოდნელად
764,sofort::ADV,курок,ახლავე
765,sofort::ADV,нейке,ახლავე
766,später::ADV,мейле,მოგვიანებით
767,jetzt::ADV,ней,ახლა
768,heute::ADV,течи,დღეს
769,morgen::ADV,ванды,ხვალ
770,bald::ADV,курок,მალე
771,dann::ADV,мейле,მერე
772,dann::ADV,седе мейле,მერე
773,gestern::ADV,исяк,გუშინ
774,einst::ADV,весть,ოდესღაც
775,einst::ADV,зярдо-бути,ოდესღაც
776,damals::ADV,сестэ,მაშინ
777,danach::ADV,мейле,მერმე
778,danach::ADV,мейле,შემდეგ
779,danach::ADV,седе мейле,მერმე
780,danach::ADV,седе мейле,შემდეგ
781,vorher::ADV,васняяк,ადრე
782,vorher::ADV,васняяк,წინათ
783,zuerst::ADV,васня,ჯერ
784,einmal::ADV,весть,ერთხელ
785,manchmal::ADV,лиясто,ხან
786,manchmal::ADV,лиясто,ზოგჯერ
787,oft::ADV,сеетьстэ,ხშირად
788,immer::ADV,свал,მუდამ
789,immer::ADV,свал,ყოველთვის
790,niemals::ADV,а зярдояк,არასდროს
791,hier::ADV,тесэ,აქ
792,hierhin::ADV,тей,აქეთ
793,von hier::ADV,тестэ,აქედან
794,dort::ADV,тосо,იქ
795,dorthin::ADV,тов,იქით
796,geradeaus::ADV,витьстэ,პირდაპირ
797,vorwärts::ADV,икелев,წინ
798,rückwärts::ADV,мекев,უკან
799,zurück::ADV,мекев,უკანვე
800,unten::ADV,ало,დაბლა
801,unten::ADV,ало,ქვევით
802,hinab::ADV,алов,ძირს
803,oben::ADV,вере,ზემოთ
804,hinauf::ADV,верев,ზევით
805,überall::ADV,эрьва косо,ყველგან
806,nicht::ADV,а,არ
807,ein wenig::ADV,аламошка,ცოტა
808,kaum::ADV,ансяк,ძლივს
809,sehr::ADV,пек,მეტად
810,sehr::ADV,пек,ძალიან
811,sehr::ADV,вельть,მეტად
812,sehr::ADV,вельть,ძალიან
813,so::ADV,истя,ისე
814,noch::ADV,таго,ჯერ
815,nur::ADV,ансяк,მხოლოდ
816,schon::ADV,уш,უკვე
817,wieder::ADV,таго,ისევ
818,wieder::ADV,таго,კიდევ
819,vergebens::ADV,стяко,ამაოდ
820,vergebens::ADV,стяко,ტყუილად
821,vor::PRP,икеле,წინ
822,hinter::PRP,вельде,უკან
823,hinter::PRP,вельде,მიღმა
824,unter::PRP,ало,ქვეშ
825,unter::PRP,ало,ქვევით
826,durch::PRP,пачк,გავლით
827,neben::PRP,вакссо,გვერდით
828,zwischen::PRP,ютксо,შუა
829,zwischen::PRP,ютксо,შორის
830,wegen::PRP,кис,გამო
831,wegen::PRP,кис,შედეგად
832,wegen::PRP,коряс,გამო
833,wegen::PRP,коряс,შედეგად
834,wegen::PRP,кувалт,გამო
835,wegen::PRP,кувалт,შედეგად
836,dies::PRN,те,ეს
837,das::PRN,те,ეგ
838,das::PRN,тона,ეგ
839,alles::PRN,весе,ყველაფერი
840,alles::PRN,весемесь,ყველაფერი
841,ich::PRN,мон,მე
842,du::PRN,тон,შენ
843,er::PRN,сон,ის
844,er::PRN,сон,იგი
845,wir::PRN,минь,ჩვენ
846,ihr::PRN,тынь,თქვენ
847,sie::PRN,сынь,ისინი
848,was::FPRN,мезе,რა
849,wer::FPRN,ки,ვინ
850,wo::FADV,косо,სად
851,wohin::FADV,ков,საით
852,wohin::FADV,козо,საით
853,wie::FADV,кода,როგორ
854,warum::FADV,мекс,რაზე
855,warum::FADV,мекс,რატომ
856,wieviel::FNUM,зяро,რამდენი
857,eins::NUM,вейке,ერთი
858,zwei::NUM,кавто,ორი
859,drei::NUM,колмо,სამი
860,vier::NUM,ниле,ოთხი
861,fünf::NUM,вете,ხუთი
862,sechs::NUM,кото,ექვსი
863,sieben::NUM,сисем,შვიდი
864,acht::NUM,кавксо,რვა
865,neun::NUM,вейксэ,ცხრა
866,zehn::NUM,кемень,ათი
867,elf::NUM,кевейкее,თერთმეტი
868,zwölf::NUM,кемгавтово,თორმეტი
869,zwanzig::NUM,комсь,ოცი
870,dreißig::NUM,колоньгемень,ოცდაათი
871,vierzig::NUM,ниленьгемень,ორმოცი
872,fünfzig::NUM,ведьгемень,ორმოცდაათი
873,sechzig::NUM,кодгемень,სამოცი
874,siebzig::NUM,сизьгемень,სამოცდაათი
875,achtzig::NUM,кавксоньгемень,ოთხმოცი
876,neunzig::NUM,вейксэньгемень,ოთხმოცდაათი
877,hundert::NUM,сядо,ასი
878,tausend::NUM,тыща,ათასი
879,und::CNJ,ды,და
880,oder::CNJ,или,ან
881,stehen::V,аштемс стядо,დგას
882,sitzen::V,аштемс озадо,ზის
883,liegen::V,мадезь аштемс,აწევს
884,hängen::V,нурьгемс,კიდია
885,werden::V,арамс,გახდება
886,passieren::V,лисэмс,მოხდება
887,beginnen::V,ушодомс,იწყება
888,enden::V,лоткамс,გათავდება
889,wechseln::V,полавтнемс,იცვლება
890,aufgehen[Sonne]::V,лисемс,ამოდის
891,aufgehen[Sonne]::V,стямс,ამოდის
892,untergehen[Sonne]::V,валгомс,ჩადის
893,scheinen[Sonne]::V,валдомтомс,ანათებს
894,donnern::V,цярномс,ქუხს
895,donnern::V,галдордомс,ქუხს
896,wehen::V,пувамс,ქრის
897,wehen::V,пувамс,დაუბერავს
898,strömen::V,чудемс,იღვრება
899,fließen::V,чудемс,დის
900,fließen::V,чудемс,მიედინება
901,sich drehen::V,велямс,ტრიალებს
902,schwanken::V,лыкамс,ირხევა
903,schwanken::V,якамс,ირხევა
904,schwingen::V,нурсемс,ირხევა
905,schwingen::V,лыкамс,ირხევა
906,fallen::V,прамс,დავარდება
907,fallen::V,сяворемс,დავარდება
908,brennen::V,паломс,იწვის
909,rauchen::V,качадомс,ბოლავს
910,rauchen::V,качадомс,აბოლებს
911,regnen::V,пиземс,წვიმს
912,gefrieren::V,кельмемс,იყინება
913,tauen::V,соламс,დნება
914,schmelzen::V,соламс,დნება
915,trocknen::V,коськемс,გაშრება
916,sieden::V,лакамс,დუღს
917,sieden::V,пиксемс,დუღს
918,faulen::V,наксадомс,ლპება
919,verfaulen::V,наксадомс,ლპება
920,reißen::V,сезневемс,დაიხევა
921,versinken::V,ваямс,ეფლობა
922,versinken::V,ваямс,ჩაიძირება
923,vergehen::V,ютамс,გადის
924,erscheinen::V,лисемс,გამოჩნდება
925,verschwinden::V,ёмамс,გააქრება
926,verschwinden::V,ёмамс,დაიკარგება
927,sinken::V,явамс,დაიწევს
928,abnehmen::V,киремемс,შემცირდება
929,zunehmen::V,ламолгадомс,გასუქდება
930,zunehmen::V,раштамс,გასუქდება
931,steigen::V,куземс,მოიმატებს
932,steigen::V,кепсевемс,მოიმატებს
933,wachsen::V,касомс,იზრდება
934,wachsen::V,касомс,მრავლდება
935,glänzen::V,цитнемс,ბრწყინავს
936,funkeln::V,пиндолдомс,კაშკაშებს
937,funkeln::V,цивтёрдомс,კაშკაშებს
938,lärmen::V,шалномс,ხმაურობს
939,läuten::V,гайгезевемс,დარეკავს
940,klingeln::V,чавомс баягас,დარეკავს
941,klirren::V,калдордомс,დააწკარუნებს
942,klirren::V,кальцяемс,დააწკარუნებს
943,brausen::V,лакамс,ბობოქრობს
944,rauschen::V,лажномс,შრიალებს
945,klingen::V,гайгемс,ხმას გამოსცემს
946,bellen::V,онгомс,უყეფს
947,heulen::V,урномс,ღმუის
948,blasen::V,пувамс,დაუბერავს
949,pfeifen::V,вешкемс,უსტვენს
950,schreien::V,пижнемс,ყვირის
951,stöhnen::V,кувсемс,კვნესის
952,zittern::V,тарномс,აძაგძაგებს
953,leben::V,эрямс,ცოცხლობს
954,geboren werden::V,чачомс,იშვება
955,geboren werden::V,чачомс,იბადება
956,atmen::V,лексемс,სუნთქავს
957,trinken::V,симемс,სვამს
958,trinken::V,симемс,დალევს
959,essen::V,ярсамс,შეჭამს
960,schlucken::V,нилемс,ყლაპავს
961,schlucken::V,порнемс,ყლაპავს
962,müde werden::V,сиземс,დაიქანცება
963,einschlafen::V,матедевемс,დაიძინებს
964,schlafen::V,удомс,სძინავს
965,aufwachen::V,сыргоземс,გაიღვიძებს
966,aufstehen::V,стямс,ადგება
967,sich erholen::V,оймсемс,დაისვენებს
968,krank werden::V,сэредезевемс,ავად გახდება
969,krank sein::V,сэредемс,ავადმყოფობს
970,schmerzen::V,сэредемс,სტკივა
971,husten::V,козомс,ახველებს
972,genesen::V,пичкамс,მორჩება
973,sterben::V,куломс,კვდება
974,umkommen::V,чавовомс,დაიღუპება
975,umkommen::V,ёмамс,დაიღუპება
976,sich bewegen::V,шаштомс,იძვრის
977,sich bewegen::V,шаштомс,მოძრაობს
978,sich rühren::V,сыргамс,გაინძრევა
979,sich erheben::V,куземс,ადგება
980,sich setzen::V,озамс,დაჯდება
981,hinfallen::V,прамс,დაეცემა
982,hinfallen::V,сяворемс,დაეცემა
983,laufen::V,якамс,დადის
984,schreiten::V,эскелямс,აბიჯებს
985,schreiten::V,молемс,აბიჯებს
986,spazierengehen::V,якамс,დასეირნობს
987,eilen::V,эрзкалемс,მიიჩქარის
988,eilen::V,капшамс,მიიჩქარის
989,sich beeilen::V,капшамс,აჩქარდება
990,sausen::V,ливтямс,მიქრის
991,rennen::V,чийнемс,დარბის
992,rennen::V,ардтнемс,დარბის
993,springen::V,кирнявтнемс,ხტის
994,klettern::V,куземс,ძვრება
995,schaukeln::V,нурямс,ქანაობს
996,kriechen::V,ёзмолдомс,დაბობღავს
997,schwimmen::V,уемс,ცურავს
998,tauchen::V,чопавтомс,ჩაიძირება
999,tauchen::V,чопавтнемс,ჩაიძირება
1000,rudern::V,миледемс,ნიჩაბს უსვამს
1001,fahren::V,ардомс,დადის
1002,fahren::V,ардомс,მგზავრობს
1003,fliegen::V,ливтямс,იფრენს
1004,fliegen::V,ливтямс,გაფრინდება
1005,gehen::V,туемс,მიდის
1006,gehen::V,молемс,მიდის
1007,weggehen::V,туемс,წამოდის
1008,abfahren::V,туемс,მიემგზავრება
1009,anhalten::V,лоткамс,ჩერდება
1010,hineingehen::V,совамс,შედის
1011,eintreten::V,совамс,შედის
1012,eintreten::V,эскельдямс,შედის
1013,kommen::V,самс,მოდის
1014,ankommen::V,самс,ჩადის
1015,ankommen::V,пачкодемс,ჩადის
1016,zurückkommen::V,велявтомс,დაბრუნდება
1017,bleiben::V,кадовомс,დარჩება
1018,warten::V,учомс,ელოდება
1019,erwarten::V,учомс,ელის
1020,erwarten::V,учомс,დაიცდის
1021,suchen::V,вешнемс,ეძებს
1022,suchen::V,вешнемс,მოძებნის
1023,finden::V,муемс,მიაგნებს
1024,finden::V,муемс,გამოძებნის
1025,versuchen::V,варштамс,ცდის
1026,versuchen::V,варштамс,ცდილობს
1027,vorbereiten::V,анокстамс,მოამზადებს
1028,lieben::V,вечкемс,უყვარს
1029,mögen::V,вечкемс,ეტრფის
1030,lachen::V,пейдемс,იცინის
1031,rühren::V,токамс седейс,გულს აუჩუყებს
1032,weinen::V,авардемс,ტირის
1033,schimpfen::V,сёвномс,შეიგინება
1034,sich ärgern::V,кежиявтнемс,გაბრაზობს
1035,sich fürchten::V,пелемс,შიშობს
1036,fürchten::V,пелемс,ფრთხილობს
1037,fliehen::V,оргодемс,გაიქცევა
1038,flüchten::V,ворьгодемс,გაიქცევა
1039,flüchten::V,чадомс,გაიქცევა
1040,sehen::V,неемс,ხედავს
1041,anschauen::V,ваномс,ნახავს
1042,ansehen::V,ваномс,უყურებს
1043,hören::V,марямс,ისმენს
1044,zuhören::V,кунсоломс,მოისმენს
1045,probieren::V,варшамс,გასინჯავს
1046,riechen::V,никсемс,ყნოსავს
1047,fühlen::V,марямс,გრძნობს
1048,scheinen::V,марявомс,ეჩვენება
1049,zu sehen sein::V,неявомс,მოჩანს
1050,vernehmen::V,марямс,გაიგებს
1051,frieren::V,кельмемс,იყინება
1052,tun::V,теемс,აკეთებს
1053,können::V,маштомс,შეიძლება
1054,wollen::V,бажамс,უნდა
1055,anfangen::V,кармамс,დაიწყებს
1056,beenden::V,прядомс,ამთავრებს
1057,aufhören::V,лоткамс,შეწყვეტს
1058,gelingen::V,удаламс,მოახერხებს
1059,geraten::V,лисемс,გამოდის
1060,öffnen::V,панжомс,გახსნის
1061,schließen::V,пекстамс,ხურავს
1062,schließen::V,пекстамс,დაკეტავს
1063,schließen::V,сёлгомс,ხურავს
1064,schließen::V,сёлгомс,დაკეტავს
1065,schließen::V,конямс,ხურავს
1066,schließen::V,конямс,დაკეტავს
1067,stellen::V,аравтомс,დადგამს
1068,setzen::V,ойсевтемс,დასვამს
1069,setzen::V,озавтнемс,დასვამს
1070,legen::V,путомс,დადებს
1071,berühren::V,токамс,შეახებს
1072,berühren::V,токамс,მიაკარებს
1073,verbinden::V,содомс,შეაერთებს
1074,bedecken::V,вельтямс,გადააფარებს
1075,aufhängen::V,понгавтомс,დაკიდებს
1076,anzünden::V,кирвастемс,დაანთებს
1077,anzünden::V,кирвастемс,მოუკიდებს
1078,aufheben::V,кепедемс,აიღებს
1079,aufheben::V,кепедемс,აიყვანს
1080,zurücklassen::V,кадомс,დატოვებს
1081,verlieren::V,ёмавтомс,დაკარგავს
1082,fallen lassen::V,правтомс,გაუვარდება
1083,machen::V,теемс,გააკეთებს
1084,machen::V,теемс,გამოიწვევს
1085,herstellen::V,анокстамс,დაამზადებს
1086,bauen::V,путомс,ააშენებს
1087,reparieren::V,витемс,შეაკეთებს
1088,reparieren::V,витемс,გაარემონტებს
1089,verbessern::V,паролгавтомс,გამოაკეთებს
1090,verbessern::V,паролгавтомс,გააუმჯობესებს
1091,verbessern::V,вадрялгавтомс,გამოაკეთებს
1092,verbessern::V,вадрялгавтомс,გააუმჯობესებს
1093,ändern::V,полавтомс,შეცვლის
1094,graben::V,чувомс,თხრის
1095,graben::V,таргамс,თხრის
1096,beugen::V,мендемс,ხრის
1097,biegen::V,комавтомс,გაღუნავს
1098,drehen::V,чаравтомс,ატრიალებს
1099,drehen::V,велявтнемс,ატრიალებს
1100,wenden::V,велявтомс,მოაბრუნებს
1101,umdrehen::V,велявтомс,შეატრიალებს
1102,heben::V,кепедемс,ასწევს
1103,hochheben::V,кепедемс,აიყვანს
1104,ergreifen::V,кундамс,სტაცებს
1105,halten::V,кирдемс,უჭირავს
1106,drücken::V,нуемс,დააწვება
1107,schieben::V,шаштомс,მისწევს
1108,kratzen::V,ангордамс,მოფხანს
1109,lecken::V,нолсемс,ლოკავს
1110,beißen::V,сускомс,უკბენს
1111,abreißen::V,сеземс,გლეჯს
1112,abreißen::V,сеземс,მოწყვეტს
1113,abschneiden::V,печкемс,გაჭრის
1114,binden::V,кодамс,შეკრავს
1115,binden::V,кодамс,გადააბამს
1116,binden::V,сюлмамс,შეკრავს
1117,binden::V,сюлмамс,გადააბამს
1118,stecken::V,сялгомс,ჩაასობს
1119,brechen::V,синдемс,მოიტეხს
1120,brechen::V,калавтомс,მოიტეხს
1121,klopfen::V,калтаямс,აკაკუნებს
1122,hauen::V,чавомс,ლეწავს
1123,kleben::V,педявтнемс,წებავს
1124,kleben::V,педявтнемс,დააწებებს
1125,reiben::V,ёзамс,დაზელს
1126,streichen::V,вадемс,უსვამს
1127,schleifen::V,човамс,ლესავს
1128,schneiden::V,керямс,გაჭრის
1129,rütteln::V,чукамс,არხევს
1130,rütteln::V,лыкавтомс,არხევს
1131,schütteln::V,чукамс,არყევს
1132,schütteln::V,чукамс,ანძრევს
1133,schwenken::V,яхолемс,აქნევს
1134,schütten::V,каямс,ღვრის
1135,schütten::V,каямс,დააქცევს
1136,füllen::V,пештямс,გაავსებს
1137,einwickeln::V,тапарямс,შეახვევს
1138,tragen::V,кандомс,მიიტანს
1139,schleppen::V,ускомс,მიათრევს
1140,ziehen::V,ускомс,წევს
1141,ziehen::V,ускомс,ათრევს
1142,aufbewahren::V,ванстомс,შეინახავს
1143,werfen::V,ёртомс,ისვრის
1144,fangen::V,кундамс,დაიჭერს
1145,packen::V,кундамс,სტაცებს
1146,verstecken::V,кекшемс,მალავს
1147,teilen::V,явомс,დაყოფს
1148,schicken::V,кучомс,გაგზავნის
1149,bringen::V,кандомс,მოიტანს
1150,hinzufügen::V,путомс,დაამატებს
1151,hinzufügen::V,максомс,დაამატებს
1152,bekommen::V,саемс,ამოიღებს
1153,erhalten::V,саемс,იღებს
1154,nehmen::V,саемс,აიღებს
1155,wählen::V,кочкамс,გადაარჩევს
1156,auswählen::V,кочкамс,ამოარჩევს
1157,bewahren::V,ванстомс,ინარჩუნებს
1158,behindern::V,кирдемс,აბრკოლებს
1159,behindern::V,кирдемс,გააძნელებს
1160,verderben::V,коламс,გააფუჭებს
1161,beschädigen::V,теемс зыян,დააზიანებს
1162,zerbrechen::V,коламс,დაამტვრევს
1163,zerreißen::V,сеземс,გახევს
1164,zerstören::V,калавтомс,მოსპობს
1165,zerstören::V,калавтомс,დაანგრევს
1166,verbrennen::V,пултамс,დაწვავს
1167,geben::V,максомс,აძლევს
1168,reichen::V,максомс,მიაწოდებს
1169,schenken::V,каземс,აჩუქებს
1170,versprechen::V,алтамс,აღუთქვამს
1171,wünschen::V,арсемс,უსურვებს
1172,loben::V,шнамс,აქებს
1173,loben::V,шнамс,ამკობს
1174,küssen::V,палсемс,აკოცებს
1175,wiegen::V,нурсемс,არხევს
1176,zudecken::V,тавадомс,გადახურავს
1177,zudecken::V,вельтямс,გადახურავს
1178,wecken::V,стявтомс,გააღვიძებს
1179,zeigen::V,невтемс,დაანახვებს
1180,führen::V,ветямс,მიჰყავს
1181,lehren::V,тонавтомс,ასწავლის
1182,unterrichten::V,тонавтомс,ასწავლის
1183,aufziehen::V,трямс,აღზრდის
1184,aufziehen::V,кастомс,აღზრდის
1185,leiten::V,ветямс,აწარმოებს
1186,leiten::V,ветямс,ხელმძღვანელობს
1187,leiten::V,азоркстамс,აწარმოებს
1188,leiten::V,азоркстамс,ხელმძღვანელობს
1189,antreiben::V,ветямс,დააჩქარებს
1190,lassen::V,кармавтомс,ა--ინებს
1191,einladen::V,тердемс,მოიპატიჟებს
1192,vereinigen::V,вейсэндямс,შეაერთებს
1193,vereinigen::V,вейс путомс,შეაერთებს
1194,vereinigen::V,вейс пурнамс,შეაერთებს
1195,besuchen::V,варштамс,სანახავად მიდის
1196,treffen::V,вастомс,შეხვდება
1197,sich versammeln::V,промокшномс,შეიკრიბება
1198,spielen::V,налксемс,ეთამაშება
1199,singen::V,морамс,მღერის
1200,tanzen::V,киштемс,ცეკვავს
1201,sich trennen::V,явомс,მოშორდება
1202,verlassen::V,кадомс,მიატოვებს
1203,retten::V,идемс,იხსნის
1204,retten::V,идемс,გადაარჩენს
1205,bewachen::V,ванстомс,დარაჯობს
1206,bewachen::V,ванстомс,უთვალთვალებს
1207,schützen::V,аштемс,დაიფარავს
1208,verteidigen::V,ваномс,დაიცავს
1209,sich schlagen::V,тюремс,იჩხუბებს
1210,schießen::V,ледемс,ისვრის
1211,siegen::V,изнямс,გაიმარჯვებს
1212,ärgern::V,кежейгавтомс,აჯავრებს
1213,schlagen::V,токамс,ცემს
1214,treten::V,тапамс,პანღურს ამოჰკრავს
1215,stechen::V,пупамс,სჩხვლეტს
1216,stoßen::V,тулкадемс,დაეჯახება
1217,stehlen::V,саламс,ქურდობს
1218,stehlen::V,саламс,მოიპარავს
1219,stören::V,пирямс ки,შეაწუხებს
1220,belästigen::V,а максомс,მობეზრდება
1221,belästigen::V,а кадомс оймамо,მობეზრდება
1222,verbergen::V,сёпомс,დამალავს
1223,verbergen::V,кекшемс,დამალავს
1224,täuschen::V,манямс,შეცდებს
1225,betrügen::V,манчемс,მოატყუებს
1226,töten::V,чавномс,მოკლავს
1227,töten::V,маштнемс,მოკლავს
1228,wohnen::V,эрямс,ცხოვრობს
1229,wohnen::V,эрямс,ბინადრობს
1230,arbeiten::V,важодемс,მუშაობს
1231,sammeln::V,пурнамс,შეკრებს
1232,pflücken::V,ноцковтнемс,კრეფს
1233,jagen::V,кундамс,ნადირობს
1234,fischen::V,калонь кундамс,თევზაობს
1235,fassen::V,кундамс,დააჭერს
1236,hüten::V,ваномс,მწყემსავს
1237,treiben::V,панемс,მიერეკება
1238,anbinden::V,сюлмамс,მიაბამს
1239,füttern::V,андомс,აჭმევს
1240,melken::V,потявтомс,წველის
1241,hacken::V,лазномс,კეპავს
1242,gießen::V,валомс,რწყავს
1243,reifen::V,кенеремс,მწიფდება
1244,zubereiten::V,анокстамс,მოამზადებს
1245,kochen::V,пидемс,მოხარშავს
1246,backen::V,пидемс,გამოაცხობს
1247,braten::V,пуштамс,შეწვავს
1248,umrühren::V,човорямс,შეურევს
1249,umrühren::V,човорямс,გათქვეფს
1250,stricken::V,кодамс,ქსოვს
1251,nähen::V,стамс,გაკერავს
1252,färben::V,артомс,შეღებავს
1253,reinigen::V,урядамс,გაწმენდს
1254,reinigen::V,урядамс,გასუფთავებს
1255,waschen::V,муськемс,გარეცხავს
1256,abwischen::V,нардамс,წაშლის
1257,spülen::V,ёрвалдомс,გაავლებს
1258,fegen::V,тенсемс,დაბლანდავს
1259,kehren::V,тенсемс,დაგვის
1260,baden::V,экшелямс,ბანაობს
1261,sich waschen::V,шлямс,იბანება
1262,ausziehen::V,кайсевтемс,გაიხდის
1263,anziehen::V,оршамс,ჩაიცვამს
1264,sich anziehen::V,оршамс,ჩაიცვამს
1265,kämmen::V,судрямс,დავარცხნის
1266,schmücken::V,мазылгавтомс,მორთავს
1267,schmücken::V,наряжамс,მორთავს
1268,sagen::V,меремс,იტყვის
1269,sprechen::V,кортамс,ლაპარაკობს
1270,reden::V,кортамс,საუბრობს
1271,sich unterhalten::V,кортнемс,ბაასობს
1272,sich unterhalten::V,кортнемс,მუსაიფობს
1273,fragen::V,кевкстемс,ჰკითხავს
1274,bitten::V,вешемс,სთხოვს
1275,erzählen::V,ёвтнемс,მოუთხრობს
1276,mitteilen::V,ёвтамс,აუწყებს
1277,mitteilen::V,ёвтамс,აცნობებს
1278,nennen::V,лемдемс,უწოდებს
1279,nennen::V,путомс лем,უწოდებს
1280,rufen::V,тердемс,დაუძახებს
1281,rufen::V,серьгедемс,დაუძახებს
1282,prahlen::V,шнамс пря,ტრაბახობს
1283,übersetzen::V,ютавтомс,გადათარგმნის
1284,denken::V,арсемс,ფიქრობს
1285,denken::V,арсемс,აზროვნებს
1286,glauben::V,кемемс,სჯერა
1287,bemerken::V,неемс,შენიშვნავს
1288,erkennen::V,содамс,გამოიცნობს
1289,begreifen::V,пачкодемс,გაიგებს
1290,verstehen::V,чарькодемс,გაიგონებს
1291,lernen::V,тонавтнемс,ისწავლის
1292,wissen::V,содамс,ეცოდინება
1293,sich erinnern an::V,ледстямс,მოიგონებს
1294,sich erinnern an::V,ледстямс,გაიხსენებს
1295,vergessen::V,стувтомс,ივიწყებს
1296,messen::V,онкстнемс,ზომავს
1297,zählen::V,ловомс,ითვლის
1298,rechnen::V,ловомс,გაიანგარიშებს
1299,lesen::V,ловномс,კითხულობს
1300,malen::V,рисовамс,ხატავს
1301,zeichnen::V,рисовамс,ხაზავს
1302,schreiben::V,сёрмадомс,დაწერს
1303,besitzen::V,улемс,ექნება
1304,besitzen::V,улемс азорокс,ექნება
1305,kaufen::V,рамамс,ყიდულობს
1306,verkaufen::V,миемс,გაყიდის
1307,bezahlen::V,пандомс,გადაიხდის
1308,zahlen::V,пандомс,გადაიხდის
1309,beherrschen::V,азоркстамс,ფლობს
1310,ertragen::V,кирдемс,მოითმენს
