,Concept_ID,hr,ta
699,krank::A,bolestan,நோயுற்று
700,nackt::A,nag,ஆடையற்ற
701,traurig::A,tužan,சோகமான
702,traurig::A,žalostan,சோகமான
703,lebendig::A,živ,பிழைப்பு
704,gut::A,dobar,நல்ல
705,schlecht::A,loš,கெட்ட
706,schlecht::A,rđav,கெட்ட
707,richtig::A,tačan,சரியான
708,richtig::A,ispravan,சரியான
709,schlimm::A,zao,அருவருப்பான
710,schlimm::A,zločest,அருவருப்பான
711,wahr::A,istinit,உண்மையான
712,alt::A,star,பழைய
713,neu::A,nov,புதிய
714,ehemalig::A,bivši,முன்நாள்
715,alt[Lebewesen]::A,star,வயதான
716,jung::A,mlad,இளமையான
717,arm::A,ubog,ஏழ்மையான
718,arm::A,siromašan,ஏழ்மையான
719,reich::A,bogat,செல்வம் படைத்த
720,bekannt::A,poznat,பழக்கப்பட்ட
721,berühmt::A,čuven,புகழ்பெற்ற
722,berühmt::A,slavan,புகழ்பெற்ற
723,fremd::A,tuđ,அயல் நாட்டு
724,fremd::A,stran,அயல் நாட்டு
725,verschieden::A,razan,வித்தியாசமான
726,verschieden::A,različan,வித்தியாசமான
727,nah::A,blizak,பக்கத்தில் உள்ள
728,fern::A,dalek,தொலை தூரத்தில்
729,fern::A,daljnji,தொலை தூரத்தில்
730,linker::A,lijevi,மீந்திருக்கும்
731,rechter::A,desni,வலதுபக்கம்
732,anderer::A,drugi,மற்ற
733,anderer::A,drugačiji,மற்ற
734,erster::A,prvi,முதனமையான
735,zweiter::A,drugi,இரண்டாவது
736,dritter::A,treći,மூன்றாவது
737,letzter::A,zadnji,கடைசி
738,allein::ADV,sam,தனியாக
739,auf einmal::ADV,istodobno,தடீரென்று
740,zusammen::ADV,skupa,சேர்ந்து
741,zusammen::ADV,zajedno,சேர்ந்து
742,lange::ADV,dugo,அதிக நோம்
743,plötzlich::ADV,naglo,தடீரென்று
744,plötzlich::ADV,iznenada,தடீரென்று
745,sofort::ADV,odmah,உடனடியாக
746,später::ADV,kasnije,பிறகு
747,jetzt::ADV,sad,இப்பொழது
748,jetzt::ADV,sada,இப்பொழது
749,heute::ADV,danas,இன்று
750,morgen::ADV,sutra,நாளைக்கு
751,bald::ADV,skoro,சீக்கிரம்
752,bald::ADV,doskora,சீக்கிரம்
753,dann::ADV,zatim,அப்பொழுது
754,gestern::ADV,juče,நேற்று
755,gestern::ADV,jučer,நேற்று
756,einst::ADV,negda,ஒரே முறை
757,einst::ADV,nekada,ஒரே முறை
758,damals::ADV,tada,அப்பொழுது
759,damals::ADV,onda,அப்பொழுது
760,danach::ADV,poslije,பிற்பாடு
761,danach::ADV,nakon toga,பிற்பாடு
762,vorher::ADV,prije,முன்பாக
763,vorher::ADV,prije toga,முன்பாக
764,zuerst::ADV,prvo,முதலில்
765,zuerst::ADV,najprije,முதலில்
766,einmal::ADV,jednom,ஒரே முறை
767,einmal::ADV,jedanput,ஒரே முறை
768,manchmal::ADV,katkad,சில நேரங்களில்
769,manchmal::ADV,katkada,சில நேரங்களில்
770,oft::ADV,često,அடிக்கடி
771,immer::ADV,vazda,எப்பொழுதும்
772,immer::ADV,uvijek,எப்பொழுதும்
773,niemals::ADV,nikad,ஒருபோதும் இல்லை
774,niemals::ADV,nikada,ஒருபோதும் இல்லை
775,hier::ADV,tu,இங்கே
776,hier::ADV,ovdje,இங்கே
777,hierhin::ADV,amo,இவ்விடத்திற்கு
778,hierhin::ADV,ovamo,இவ்விடத்திற்கு
779,von hier::ADV,odavde,இனி
780,dort::ADV,ondje,அங்கே
781,dorthin::ADV,onamo,அவ்விடத்திற்கு
782,geradeaus::ADV,ravno,முன்னாலிருக்கும்
783,vorwärts::ADV,naprijed,முன்புறமாக
784,rückwärts::ADV,natrag,பின்னோக்கி
785,zurück::ADV,nazad,பின்பக்கம்
786,zurück::ADV,natrag,பின்பக்கம்
787,unten::ADV,dolje,கீழாக
788,hinab::ADV,nizbrdo,கீழ் நோக்கி
789,oben::ADV,gore,மேலே
790,hinauf::ADV,uzbrdo,மேலே
791,überall::ADV,svuda,எல்லா இடத்திலும்
792,überall::ADV,svagdje,எல்லா இடத்திலும்
793,nicht::ADV,ne,இல்லை
794,ein wenig::ADV,malo,கொஞ்சம்
795,kaum::ADV,tek,அரிதாக
796,kaum::ADV,jedva,அரிதாக
797,sehr::ADV,jako,மிக்க
798,sehr::ADV,veoma,மிக்க
799,so::ADV,tako,மிகவும்
800,so::ADV,ovako,மிகவும்
801,noch::ADV,još,இப்பொழுதும்
802,nur::ADV,samo,மட்டும்
803,schon::ADV,već,ஏற்கனவே
804,wieder::ADV,opet,மறுபடியும்
805,wieder::ADV,ponovo,மறுபடியும்
806,vergebens::ADV,uzalud,வீண்
807,vergebens::ADV,zabadava,வீண்
808,vor::PRP,pred,முன்
809,vor::PRP,ispred,முன்
810,hinter::PRP,za,பின்பக்கம்
811,hinter::PRP,iza,பின்பக்கம்
812,unter::PRP,pod,கீழே
813,unter::PRP,ispod,கீழே
814,durch::PRP,po,ஊடே
815,durch::PRP,kroz,ஊடே
816,neben::PRP,kraj,அடுத்து
817,neben::PRP,pored,அடுத்து
818,neben::PRP,pokraj,அடுத்து
819,zwischen::PRP,među,இடையில்
820,zwischen::PRP,između,இடையில்
821,wegen::PRP,radi,ஏனெனில்
822,wegen::PRP,zbog,ஏனெனில்
823,dies::PRN,ovo,இது
824,das::PRN,to,அது
825,das::PRN,ono,அது
826,alles::PRN,sve,ஒவ்வொன்றும்
827,ich::PRN,ja,நான்
828,du::PRN,ti,நீ
829,er::PRN,on,அவன்
830,wir::PRN,mi,நாம்
831,wir::PRN,mi,நாங்கள்
832,ihr::PRN,vi,நீங்கள்
833,sie::PRN,oni,அவர்கள்
834,was::FPRN,što,என்ன
835,wer::FPRN,tko,யார்
836,wo::FADV,gdje,எங்கே
837,wohin::FADV,kuda,எதற்கு
838,wohin::FADV,kamo,எதற்கு
839,wie::FADV,kako,எப்படி
840,warum::FADV,zašto,ஏன்
841,wieviel::FNUM,koliko,எவ்வளவு
842,eins::NUM,jedan,ஒன்று
843,zwei::NUM,dva,இரண்டு
844,drei::NUM,tri,மூன்று
845,vier::NUM,četiri,நான்கு
846,fünf::NUM,pet,ஐந்து
847,sechs::NUM,šest,ஆறு
848,sieben::NUM,sedam,ஏழு
849,acht::NUM,osam,எட்டு
850,neun::NUM,devet,ஒன்பது
851,zehn::NUM,deset,பத்து
852,elf::NUM,jedanaest,பதினொன்று
853,zwölf::NUM,dvanaest,பன்னிரண்டு
854,zwanzig::NUM,dvadeset,இருபது
855,dreißig::NUM,trideset,முப்பது
856,vierzig::NUM,četrdeset,நாற்பது
857,fünfzig::NUM,pedeset,ஐமபது
858,sechzig::NUM,šezdeset,அறுபது
859,siebzig::NUM,sedamdeset,எழுபது
860,achtzig::NUM,osamdeset,எண்பது
861,neunzig::NUM,devetdeset,தொன்னூறு
862,hundert::NUM,sto,நூறு
863,tausend::NUM,tisuća,ஆயிரம்
864,und::CNJ,i,மற்றும்
865,und::CNJ,te,மற்றும்
866,oder::CNJ,ili,அல்லது
867,stehen::V,stajati,நில்
868,sitzen::V,sjediti,உட்கார்
869,liegen::V,ležati,படு
870,hängen::V,visiti,தொங்கச் செய்
871,werden::V,postati,ஆகு
872,werden::V,činiti se,ஆகு
873,passieren::V,desiti se,நிகழ்
874,passieren::V,dogoditi se,நிகழ்
875,beginnen::V,početi,ஆரம்பி
876,enden::V,prestati,முடி
877,enden::V,svršiti se,முடி
878,wechseln::V,mijenjati se,மாற்று
879,aufgehen[Sonne]::V,izići,உயர எழு
880,untergehen[Sonne]::V,zaći,பொறுத்து
881,scheinen[Sonne]::V,sijati,பிரகாசி
882,donnern::V,grmjeti,இடி
883,wehen::V,duhati,வீசு
884,strömen::V,strujati,பாயதல்
885,fließen::V,teći,நீரோட்டம் போக்கில் போ
886,sich drehen::V,obrtati se,சுழல்
887,sich drehen::V,vrtjeti se,சுழல்
888,schwanken::V,teturati,தள்ளாடு
889,schwanken::V,kolebati se,தள்ளாடு
890,schwingen::V,njihati,ஆடு
891,schwingen::V,titrati,ஆடு
892,fallen::V,padati,விழு
893,brennen::V,gorjeti,எரி
894,rauchen::V,dimiti se,பகை பிடி
895,regnen::V,kišiti,மழை பெய்
896,regnen::V,daždjeti,மழை பெய்
897,gefrieren::V,smrznuti se,உறைந்துவிடு
898,tauen::V,kopnjeti,உருகு
899,tauen::V,kraviti se,உருகு
900,schmelzen::V,topiti se,உருகு
901,trocknen::V,sušiti se,உலர்த்து
902,sieden::V,kipjeti,கொதிக்க வை
903,sieden::V,ključati,கொதிக்க வை
904,faulen::V,gnjiti,அழுகச் செய்
905,verfaulen::V,sagnjiti,அழுகச் செய்
906,reißen::V,otrgnuti se,திடீரென அறு
907,versinken::V,tonuti,மூழ்கு
908,versinken::V,propasti,மூழ்கு
909,vergehen::V,prolaziti,கடந்துசெல்
910,erscheinen::V,pojaviti se,தோன்றச்
911,verschwinden::V,nestati,மறைந்து போ
912,verschwinden::V,izgubiti se,மறைந்து போ
913,sinken::V,trgnuti,பதைவுறு
914,sinken::V,spustiti se,பதைவுறு
915,abnehmen::V,opasti,குறை
916,zunehmen::V,povećati se,உயர்த்து
917,steigen::V,uzići,உயர எழு
918,steigen::V,nadoći,உயர எழு
919,wachsen::V,rasti,வளர்
920,glänzen::V,blistati,மிளிர்
921,glänzen::V,sjati se,மிளிர்
922,funkeln::V,svjetlucati,பிரகாசி
923,lärmen::V,bučati,கொம்பு
924,lärmen::V,galamiti,கொம்பு
925,läuten::V,zvoniti,மணியொலியிசை
926,klingeln::V,zvoniti,மணி அடி
927,klirren::V,zvečati,கிலுங்கு
928,brausen::V,hujati,இரைதல்
929,rauschen::V,šumiti,சலசலப்பு
930,rauschen::V,šuškati,சலசலப்பு
931,klingen::V,zvučati,சிலம்புதல்
932,bellen::V,lajati,குரை
933,heulen::V,zavijati,ஊளையிடு
934,blasen::V,puhati,ஊது
935,pfeifen::V,fućkati,சீழ்க்கை எழப்பு
936,schreien::V,vikati,கூச்சலிடு
937,schreien::V,kričati,கூச்சலிடு
938,stöhnen::V,stenjati,வேதனை
939,zittern::V,drhtati,நடுங்கு
940,zittern::V,trepetati,நடுங்கு
941,leben::V,živjeti,உயிருடனிரு
942,geboren werden::V,roditi se,பிற
943,atmen::V,disati,சுவாசி
944,trinken::V,piti,குடி
945,essen::V,jesti,சாப்பிடு
946,schlucken::V,gutati,முழுங்கு
947,müde werden::V,umoriti se,கையயர்தல்
948,einschlafen::V,usnuti,தூங்க
949,einschlafen::V,zaspati,தூங்க
950,schlafen::V,spati,தூங்கு
951,aufwachen::V,probuditi se,எழுப்பு
952,aufstehen::V,ustati,எழுந்திரு
953,sich erholen::V,odmoriti se,இளைப்பாறு
954,krank werden::V,oboljeti se,விழுதல்
955,krank werden::V,razboljeti se,விழுதல்
956,krank sein::V,bolovati,நருக்கலாயிருக்க
957,schmerzen::V,boljeti,நோவுறு
958,husten::V,kašljati,இருமு
959,genesen::V,ozdraviti,குணம் அடை
960,genesen::V,oporaviti se,குணம் அடை
961,sterben::V,umrijeti,மரணமடை
962,umkommen::V,skapati,நசி
963,sich bewegen::V,gibati se,நகர்த்து
964,sich bewegen::V,kretati se,நகர்த்து
965,sich rühren::V,maknuti se,அசை
966,sich erheben::V,dići se,எழுந்து நில்
967,sich setzen::V,sjesti,உட்கார்
968,hinfallen::V,pasti,விழு
969,laufen::V,hodati,நட
970,schreiten::V,stupati,கவடுவைத்தல்
971,spazierengehen::V,šetati se,உலவு
972,eilen::V,hitati,விரைந்து
973,sich beeilen::V,požuriti se,அவசரப்படுத்து
974,sausen::V,juriti,விரைந்து செல்
975,rennen::V,trčati,ஓடு
976,springen::V,skakati,குதி
977,klettern::V,popeti se,ஏறு
978,klettern::V,penjati se,ஏறு
979,schaukeln::V,ljuljati se,தள்ளாடு
980,kriechen::V,puzati,மெதுவாக நடந்து செல்
981,kriechen::V,gmizati,மெதுவாக நடந்து செல்
982,schwimmen::V,plivati,நீந்து
983,tauchen::V,roniti,மூழ்கி நீச்சலடி
984,tauchen::V,gnjuriti,மூழ்கி நீச்சலடி
985,rudern::V,veslati,துடுப்புப் போடு
986,fahren::V,voziti se,ஓட்டு
987,fliegen::V,letjeti,பற
988,fliegen::V,lijetati,பற
989,gehen::V,ići,போ
990,weggehen::V,otići,விலகிச் செல்
991,abfahren::V,krenuti,புறப்பட்டுச் செல்
992,abfahren::V,otputovati,புறப்பட்டுச் செல்
993,anhalten::V,stati,நின்றுவிடு
994,anhalten::V,zaustaviti,நின்றுவிடு
995,hineingehen::V,ulaziti,மறையச் செய்
996,eintreten::V,ući,நுழை
997,kommen::V,doći,வா
998,ankommen::V,stići,வநது சேர்
999,zurückkommen::V,vratiti se,திரும்பி வா
1000,zurückkommen::V,povratiti se,திரும்பி வா
1001,bleiben::V,ostati,இரு
1002,warten::V,čekati,தாமதி
1003,erwarten::V,očekivati,எதிர்நோக்கு
1004,suchen::V,tražiti,தேடு
1005,finden::V,naći,கண்டுபிடி
1006,versuchen::V,pokušati,முயற்சி செய்
1007,vorbereiten::V,spremiti,ஆயத்தம் செய்
1008,vorbereiten::V,pripremiti,ஆயத்தம் செய்
1009,lieben::V,voljeti,அன்பு செலுத்து
1010,mögen::V,voljeti,விரும்பு
1011,lachen::V,smijati se,சிரி
1012,rühren::V,taknuti,இதயத்தைத் தொடு
1013,weinen::V,plakati,அழு
1014,schimpfen::V,psovati,சாபமிடு
1015,sich ärgern::V,ljutiti se,கோப்பபடு
1016,sich fürchten::V,bojati se,பயப்படு
1017,fürchten::V,bojati se,பயப்படுத்து
1018,fliehen::V,pobjeći,ஓடு
1019,flüchten::V,utjeći,தப்பிவிடு
1020,sehen::V,vidjeti,பார்
1021,anschauen::V,ogledati,கூர்ந்து கவனி
1022,ansehen::V,gledati,கவனி
1023,hören::V,čuti,கேள்
1024,zuhören::V,slušati,சுவைத்துப் பார்
1025,probieren::V,probati,ருசி
1026,riechen::V,osjećati miris,முகர்ந்து பார்
1027,fühlen::V,osjećati,தொட்டுணர்
1028,scheinen::V,činiti se,காணப்படு
1029,zu sehen sein::V,biti vidljiv,தோன்றுதல்
1030,vernehmen::V,saznati,கேள்
1031,frieren::V,zima je,குதுகுதுகு
1032,tun::V,raditi,செய்
1033,können::V,moći,இயல்வது
1034,wollen::V,htjeti,விரும்பு
1035,anfangen::V,početi,தொடங்கு
1036,beenden::V,svršiti,முடி
1037,beenden::V,dovršiti,முடி
1038,aufhören::V,prestati,நிறுத்து
1039,gelingen::V,uspjeti,வெற்றி
1040,geraten::V,desiti se,ஏற்படுத்து
1041,öffnen::V,otvoriti,திற
1042,schließen::V,zatvoriti,மூடு
1043,stellen::V,metnuti,வை
1044,stellen::V,postaviti,வை
1045,setzen::V,posaditi,வை
1046,legen::V,polagati,பரப்பி வை
1047,berühren::V,doticati,பதி
1048,berühren::V,dodirivati,பதி
1049,verbinden::V,spojiti,சேர்
1050,verbinden::V,zavezati,சேர்
1051,bedecken::V,pokriti,உறைபோடு
1052,aufhängen::V,objesiti,தொங்கவிடு
1053,anzünden::V,upaliti,எரியூட்டு
1054,anzünden::V,zapaliti,எரியூட்டு
1055,aufheben::V,podići,பொறுக்கி எடு
1056,aufheben::V,podignuti,பொறுக்கி எடு
1057,zurücklassen::V,ostaviti,விட்டுச் செல்
1058,zurücklassen::V,pustiti natrag,விட்டுச் செல்
1059,verlieren::V,izgubiti,இழ
1060,fallen lassen::V,ispustiti,அளவில் குறைவு
1061,machen::V,uraditi,தயார்செய்
1062,machen::V,načiniti,தயார்செய்
1063,machen::V,napraviti,தயார்செய்
1064,herstellen::V,proizvesti,உற்பத்தி செய்
1065,bauen::V,graditi,கட்டு
1066,reparieren::V,popraviti,பழுது பார்
1067,verbessern::V,poboljšati,மேம்படுத்து
1068,ändern::V,promijeniti,மாற்றி அமை
1069,graben::V,kopati,குழி வெட்டு
1070,graben::V,kopkati,குழி வெட்டு
1071,beugen::V,saviti,வனை
1072,biegen::V,saviti,வனை
1073,biegen::V,sagnuti,வனை
1074,drehen::V,vrtjeti,சுழல்
1075,wenden::V,obrnuti,குடைகவிழு
1076,umdrehen::V,okrenuti,சுற்றும் முற்றும் பார்
1077,umdrehen::V,prevŕnuti,சுற்றும் முற்றும் பார்
1078,heben::V,dizati,தூக்கு
1079,hochheben::V,dignuti,தூக்கு
1080,ergreifen::V,uhvatiti,பறி
1081,ergreifen::V,prihvatiti,பறி
1082,halten::V,držati,பிடித்துக் கொள்
1083,drücken::V,pritiskivati,அழுத்து
1084,schieben::V,gurati,தள்ளு
1085,kratzen::V,česati,கீறு
1086,kratzen::V,grepsti,கீறு
1087,lecken::V,lizati,நக்கு
1088,beißen::V,ujesti,கடி
1089,beißen::V,gristi,கடி
1090,abreißen::V,otkinuti,கிழி
1091,abschneiden::V,odrezati,வெட்டி எடு
1092,binden::V,vezati,கட்டு
1093,stecken::V,turiti,பதிய வை
1094,brechen::V,slomiti,உடை
1095,klopfen::V,lupati,தட்டு
1096,klopfen::V,kucati,தட்டு
1097,hauen::V,tući,அடி
1098,hauen::V,udarati,அடி
1099,kleben::V,lijepiti,ஒட்டு
1100,reiben::V,trti,தேய்
1101,streichen::V,namazati,பரவச்செய்
1102,schleifen::V,brusiti,அரை
1103,schneiden::V,rezati,துண்டாக்கு
1104,rütteln::V,drmati,மெல்ல தள்ளு
1105,schütteln::V,tresti,குலுக்கு
1106,schwenken::V,mahati,ஊஞ்சலாடு
1107,schütten::V,sipati,ஊற்று
1108,schütten::V,lijevati,ஊற்று
1109,füllen::V,napuniti,நிரப்பு
1110,einwickeln::V,umotati,சுற்று
1111,einwickeln::V,zamotati,சுற்று
1112,tragen::V,nositi,எடுத்துச் செல்
1113,schleppen::V,tegliti,இழுத்துச் செல்
1114,ziehen::V,vući,இழு
1115,aufbewahren::V,čuvati,வைத்துக் கொள்
1116,werfen::V,bacati,வீசி எறி
1117,fangen::V,loviti,பிடி
1118,fangen::V,hvatati,பிடி
1119,packen::V,ščepati,பிடித்துக்கொள்
1120,packen::V,zgrabiti,பிடித்துக்கொள்
1121,verstecken::V,sakriti,மறை
1122,teilen::V,podijeliti,பாகங்களாகப் பிரி
1123,schicken::V,slati,அனுப்பு
1124,bringen::V,donijeti,கொண்டு வா
1125,hinzufügen::V,dodati,சேர்
1126,hinzufügen::V,pridati,சேர்
1127,bekommen::V,dobiti,பெறு
1128,erhalten::V,primiti,பெறு
1129,nehmen::V,uzeti,எடு
1130,wählen::V,izabrati,தேர்ந்தெடு
1131,auswählen::V,odabrati,தேர்ல்தெடு
1132,bewahren::V,sačuvati,கெடாது பேணு
1133,behindern::V,smetati,தடங்கல் செய்
1134,verderben::V,pokvariti,நாசமாக்கு
1135,beschädigen::V,oštetiti,சேதப்படுத்து
1136,zerbrechen::V,razbiti,உடை
1137,zerbrechen::V,prelomiti,உடை
1138,zerreißen::V,poderati,கிழி
1139,zerreißen::V,rastrgnuti,கிழி
1140,zerstören::V,razoriti,அழி
1141,zerstören::V,razrušiti,அழி
1142,verbrennen::V,spaliti,எரியூட்டு
1143,verbrennen::V,sagorjeti,எரியூட்டு
1144,geben::V,dati,கொடு
1145,reichen::V,pružiti,வழங்கு
1146,schenken::V,darivati,மொயத்தல்
1147,versprechen::V,obećati,உறுதியளி
1148,wünschen::V,željeti,ஆசைப்படு
1149,loben::V,hvaliti,புகழ்ச்சி கூறு
1150,küssen::V,ljubiti,முத்தமிடு
1151,wiegen::V,njihati,ஆட்டுத்தல்
1152,wiegen::V,ljuljati,ஆட்டுத்தல்
1153,zudecken::V,pokriti,உறைபோடு
1154,wecken::V,probuditi,எழுப்பு
1155,zeigen::V,pokazati,காட்டு
1156,führen::V,voditi,வழிகாட்டி
1157,lehren::V,učiti,சொல்லிக் கொடு
1158,unterrichten::V,poučiti,அறிவுரை கூறு
1159,aufziehen::V,uzgajati,வளர்
1160,leiten::V,upravljati,அழைத்துச் செல்
1161,antreiben::V,natjeravati,தூண்டு
1162,lassen::V,dati,விடு
1163,einladen::V,pozvati,அழை
1164,vereinigen::V,ujediniti,ஒன்றாகச் சேர்
1165,besuchen::V,posjetiti,வருகை புரி
1166,treffen::V,sresti,சந்தி
1167,sich versammeln::V,okupiti se,தொகுப்பு
1168,spielen::V,igrati se,விளையாடு
1169,singen::V,pjevati,பாடு
1170,tanzen::V,plesati,நடனமாடு
1171,sich trennen::V,razići se,தனிப்படடுத்து
1172,verlassen::V,ostaviti,கைவிடு
1173,verlassen::V,napustiti,கைவிடு
1174,retten::V,spasiti,காப்பாற்று
1175,bewachen::V,čuvati,காவல் செய்
1176,bewachen::V,stražariti,காவல் செய்
1177,schützen::V,čuvati,பாதுகாப்பு செய்
1178,verteidigen::V,obraniti,எதிர்த்து நில்
1179,sich schlagen::V,biti se,பூசலிடு
1180,sich schlagen::V,udariti se,பூசலிடு
1181,schießen::V,pucati,சுட்டுக் கொல்
1182,schießen::V,strijeljati,சுட்டுக் கொல்
1183,siegen::V,pobijediti,வெற்றி பெறு
1184,ärgern::V,ljutiti,எரிச்சலூட்டு
1185,schlagen::V,biti,அடி
1186,schlagen::V,udariti,அடி
1187,treten::V,šutnuti,உதை
1188,stechen::V,ubosti,கொட்டு
1189,stoßen::V,gurnuti,நெருக்கு
1190,stehlen::V,ukrasti,திருடு
1191,stören::V,smetati,தொல்லைகொடு
1192,belästigen::V,smetati,தொல்லை கொடு
1193,belästigen::V,dosaditi,தொல்லை கொடு
1194,verbergen::V,skriti,மறை
1195,täuschen::V,obmanuti,ஏமாற்று
1196,betrügen::V,prevarati,ஏமாற்று
1197,töten::V,ubiti,கொல்
1198,wohnen::V,stanovati,தங்கியிரு
1199,arbeiten::V,raditi,வேலை செய்
1200,sammeln::V,sabrati,ஒன்றுசேர்
1201,pflücken::V,ubrati,கொய்து எடு
1202,jagen::V,loviti,வேட்டையாடு
1203,fischen::V,ribati,மீன் பிடி
1204,fischen::V,loviti ribu,மீன் பிடி
1205,fassen::V,uloviti,பிடி
1206,hüten::V,pasti,காவல் செய்
1207,treiben::V,goniti,ஓட்டு
1208,anbinden::V,privezati,கட்டு
1209,füttern::V,hraniti,உணவளி
1210,melken::V,musti,பால் கற
1211,hacken::V,sjeckati,வெட்டி எடு
1212,gießen::V,politi,நீர்ப் பாய்ச்சு
1213,reifen::V,sazreti,பழு
1214,zubereiten::V,prigotoviti,சமையல் செய்
1215,kochen::V,kuhati,வேகவை
1216,backen::V,peći,வெப்பத்தில் வாட்டு
1217,braten::V,peći,பொரியச் செய்
1218,braten::V,pržiti,பொரியச் செய்
1219,umrühren::V,promiješati,கலக்கு
1220,stricken::V,plesti,பின்னியிழை
1221,nähen::V,šiti,தையல் வேலை செய்
1222,färben::V,obojiti,வண்ணம் பெறச் செய்
1223,reinigen::V,očistiti,சுத்தம் செய்
1224,reinigen::V,počistiti,சுத்தம் செய்
1225,waschen::V,prati,கழுவு
1226,abwischen::V,otrti,துடை
1227,spülen::V,isprati,அலசு
1228,spülen::V,oplakati,அலசு
1229,fegen::V,mesti,பெறுக்கு
1230,fegen::V,pomesti,பெறுக்கு
1231,kehren::V,mesti,பெறுக்கு
1232,baden::V,kupati se,குளி
1233,sich waschen::V,umiti se,கழுவு
1234,sich waschen::V,prati se,கழுவு
1235,ausziehen::V,svući,கழற்று
1236,anziehen::V,obući,புனைதல்
1237,sich anziehen::V,obući se,உடுத்துதல்
1238,kämmen::V,češljati,தலை வாரிக் கொள்
1239,schmücken::V,uresiti,அழகுபடுத்து
1240,schmücken::V,nakititi,அழகுபடுத்து
1241,sagen::V,reći,சொல்
1242,sagen::V,kazati,சொல்
1243,sprechen::V,govoriti,பேசு
1244,reden::V,govoriti,பெசு
1245,reden::V,besjediti,பெசு
1246,sich unterhalten::V,razgovarati se,இயல்பாக பேசிக்கொண்டிரு
1247,fragen::V,pitati,கேள்
1248,bitten::V,moliti,வேண்டு
1249,erzählen::V,ispričati,சொல்
1250,erzählen::V,pripovjediti,சொல்
1251,mitteilen::V,saopćiti,சொல்
1252,nennen::V,nazvati,பெயரிடுதல்
1253,rufen::V,zvati,கூச்சலிடு
1254,rufen::V,dozvati,கூச்சலிடு
1255,prahlen::V,hvalisati se,தற்பெருமை பேசு
1256,übersetzen::V,prevesti,மொழிபெயர்ப்பு செய்
1257,denken::V,misliti,யோசி
1258,glauben::V,vjerovati,நம்பு
1259,bemerken::V,zapaziti,கவனி
1260,bemerken::V,primijetiti,கவனி
1261,erkennen::V,prepoznati,அடையாளம் கண்டுகொள்
1262,begreifen::V,pojmiti,பற்றிக்கொள்
1263,begreifen::V,shvatiti,பற்றிக்கொள்
1264,verstehen::V,razabrati,புரிந்து கொள்
1265,lernen::V,učiti se,கற்றுக்கொள்
1266,wissen::V,znati,தெரிந்திரு
1267,sich erinnern an::V,sjetiti se,நினைவு கூர்
1268,vergessen::V,zaboraviti,மற
1269,messen::V,mjeriti,அளவிடு
1270,zählen::V,brojiti,எண்ணு
1271,rechnen::V,računati,கணக்கிடு
1272,lesen::V,čitati,படி
1273,malen::V,slikati,வண்ணச்சித்திரம்
1274,zeichnen::V,crtati,வரை
1275,schreiben::V,pisati,எழுது
1276,besitzen::V,imati,உடைமையாகக் கொண்டிரு
1277,besitzen::V,posjedovati,உடைமையாகக் கொண்டிரு
1278,kaufen::V,kupiti,வாங்கு
1279,verkaufen::V,prodati,விற்பனை செய்
1280,verkaufen::V,raspačati,விற்பனை செய்
1281,bezahlen::V,platiti,இறுத்தல்
1282,zahlen::V,plaćati,பணம் செலுத்து
1283,beherrschen::V,vladati,ஆட்சிசெய்
1284,beherrschen::V,gospodariti,ஆட்சிசெய்
1285,ertragen::V,trpjeti,தாங்கு
1286,ertragen::V,podnijeti,தாங்கு
1287,Gehirn::N,,மூனை
