,Concept_ID,av,cy
739,bald::ADV,гьабсагӏаталъ,gyda hyn
740,dann::ADV,цинги,yna
741,dann::ADV,цинги,y pryd hwnnw
742,gestern::ADV,сон,ddoe
743,einst::ADV,цин,gynt
744,damals::ADV,гьебмехалъ,ar y pryd
745,damals::ADV,гьебмехалъ,bryd hynny
746,damals::ADV,гьебмехалда,ar y pryd
747,damals::ADV,гьебмехалда,bryd hynny
748,danach::ADV,цинги,wedyn
749,danach::ADV,хадуса,wedyn
750,vorher::ADV,цебе,o'r blaen
751,zuerst::ADV,тӏоцебе,yn gyntaf
752,einmal::ADV,цинцӏул,unwaith
753,einmal::ADV,цихӏин,unwaith
754,einmal::ADV,цоцӏул,unwaith
755,manchmal::ADV,олоцӏул,weithiau
756,manchmal::ADV,олоцӏул,ar brydiau
757,oft::ADV,гӏемерго,yn aml
758,oft::ADV,гӏемерго,yn fynych
759,immer::ADV,кидаго,bob amser
760,niemals::ADV,киданиги,ni ... byth
761,niemals::ADV,киданиги,ni ... erioed
762,hier::ADV,аниб,yma
763,hierhin::ADV,анибехун,hyd yma
764,von hier::ADV,гьаниса,oddi yma
765,dort::ADV,гьениб,acw
766,dorthin::ADV,гьадаба,tuag yno
767,geradeaus::ADV,битӏутӏа,syth ymlaen
768,vorwärts::ADV,цебехун,ymlaen
769,rückwärts::ADV,нахъ-нахъ,yn ôl
770,zurück::ADV,нахъе,yn ôl
771,unten::ADV,ахакь,isod
772,unten::ADV,ахакь,oddi tanodd
773,unten::ADV,гъоркь,isod
774,unten::ADV,гъоркь,oddi tanodd
775,hinab::ADV,эхебе,i lawr
776,hinab::ADV,эхебе,i waered
777,oben::ADV,тӏад,fry
778,oben::ADV,тӏадехун,fry
779,hinauf::ADV,эхеде,i fyny
780,hinauf::ADV,эхеде,i'r lan
781,überall::ADV,кибго,ym mhobman
782,ein wenig::ADV,дагьабго,tipyn
783,ein wenig::ADV,дагьабго,ychydig
784,kaum::ADV,хӏалалъ,prin
785,sehr::ADV,кутакалда,iawn
786,so::ADV,гьедин,fel
787,so::ADV,гьедин,felly
788,noch::ADV,жеги,eto
789,nur::ADV,гӏӣцӏго,yn unig
790,wieder::ADV,на́хъеги,drachefn
791,vergebens::ADV,чӏалгӏаде,yn ofer
792,vor::PRP,цебе,o flaen
793,hinter::PRP,хадуса,ar ôl
794,unter::PRP,ахакь,islaw
795,unter::PRP,гъоркь,islaw
796,neben::PRP,аскӏо,ar bwys
797,zwischen::PRP,гьоркьоб,rhwng
798,zwischen::PRP,гьоркьоб,cydrhwng
799,wegen::PRP,гьелда,o achos
800,wegen::PRP,гьелда,oherwydd
801,dies::PRN,гьаб,hyn
802,dies::PRN,гьеб,hyn
803,das::PRN,доб,hynny
804,ich::PRN,дун,fi
805,du::PRN,дуца,ti
806,er::PRN,доб,fe
807,wir::PRN,ниж,ni
808,ihr::PRN,нуж,chi
809,sie::PRN,дол,hwy
810,sie::PRN,эл,hwy
811,was::FPRN,щиб,pa beth
812,wer::FPRN,щиб,pwy
813,wo::FADV,киб,ble
814,wo::FADV,киб,ym mha le
815,wo::FADV,кибехун,ble
816,wo::FADV,кибехун,ym mha le
817,wohin::FADV,кибехун,i ble
818,wohin::FADV,кибехун,i ba le
819,wie::FADV,кин,sut
820,warum::FADV,щай,pam
821,wieviel::FNUM,кигӏан,faint
822,eins::NUM,цо,un
823,zwei::NUM,кӏиго,dau
824,drei::NUM,лъабго,tri
825,vier::NUM,ункъо,pedwar
826,fünf::NUM,щуго,pump
827,sechs::NUM,анлъго,chwech
828,sieben::NUM,анкьго,saith
829,acht::NUM,микьго,wyth
830,neun::NUM,ичӏго,naw
831,zehn::NUM,анцӏго,deg
832,elf::NUM,анцӏила цо,un ar ddeg
833,zwölf::NUM,кӏиго-анцӏила,deuddeg
834,zwölf::NUM,кӏиго-анцӏила,un deg dau
835,zwanzig::NUM,къого,ugain
836,dreißig::NUM,лъеберго,tri deg
837,dreißig::NUM,лъеберго,deg ar hugain
838,vierzig::NUM,кӏикъого,deugain
839,fünfzig::NUM,кӏикъо́ялда анцӏго,hanner cant
840,sechzig::NUM,лъабкъого,chwe deg
841,siebzig::NUM,лъабкъо́ялда анцӏго,saith deg
842,siebzig::NUM,лъабкъо́ялда анцӏго,deg a thrigain
843,achtzig::NUM,ункъого,wyth deg
844,achtzig::NUM,ункъого,pedar ugain
845,neunzig::NUM,ункъоялда а́нцӏила,naw deg
846,neunzig::NUM,ункъоялда а́нцӏила,deg a phedwar ugain
847,hundert::NUM,нусго,cant
848,tausend::NUM,азарго,mil
849,und::CNJ,ва,a
850,und::CNJ,-ги,a
851,oder::CNJ,ялъуни,neu
852,stehen::V,бахъунчӏезе,sefyll
853,sitzen::V,гӏодов чӏезе,eistedd
854,liegen::V,бегизе,gorwedd
855,hängen::V,базе,hongian
856,werden::V,бахъине,dod yn
857,werden::V,бахъине,mynd yn
858,passieren::V,лъугьине,digwydd
859,passieren::V,лъугьа-бахъине,digwydd
860,beginnen::V,байбихьизе,cychwyn
861,enden::V,лъугӏизе,gorffen
862,wechseln::V,хиса-басизе,newid
863,wechseln::V,хисизе,newid
864,aufgehen[Sonne]::V,баккизе,codi
865,untergehen[Sonne]::V,щинкӏизе,machlud
866,scheinen[Sonne]::V,къалъ-къалъизе,tywynnu
867,donnern::V,гъугъазе,taranu
868,wehen::V,пуйзе,chwythu
869,strömen::V,чвахизе,ffrydio
870,fließen::V,чвахизе,llifo
871,sich drehen::V,сверизе,troi
872,sich drehen::V,сверизе,cylchdroi
873,schwanken::V,хьвагӏезе,siglo
874,schwanken::V,багъа-бачаризе,siglo
875,schwingen::V,щвартӏезе,siglo
876,fallen::V,бортизе,cwympo
877,brennen::V,рекӏине,llosgi
878,rauchen::V,кӏкӏуй буризе,mygu
879,regnen::V,базе,glawio
880,gefrieren::V,гӏу́низе,rhewi
881,tauen::V,биаризе,toddi
882,tauen::V,биаризе,meirioli
883,schmelzen::V,биине,toddi
884,trocknen::V,бакъвазе,sychu
885,sieden::V,гьалдезе,berwi
886,faulen::V,махӏцине,pydru
887,faulen::V,махӏцине,braenu
888,verfaulen::V,туризе,pydru
889,verfaulen::V,туризе,dadfeilio
890,reißen::V,бихъизе,clecian
891,reißen::V,бихъизе,torri'n glats
892,versinken::V,гъанкъизе,suddo
893,vergehen::V,базе,myned heibio
894,vergehen::V,базе,pasio
895,vergehen::V,бахъизе,myned heibio
896,vergehen::V,бахъизе,pasio
897,vergehen::V,ине,myned heibio
898,vergehen::V,ине,pasio
899,erscheinen::V,баккизе,ymddangos
900,verschwinden::V,къине,diflannu
901,verschwinden::V,билизе,diflannu
902,sinken::V,гӏодо́бе ккезе,syrthio
903,abnehmen::V,тӏаса камизе,lleihau
904,zunehmen::V,гӏемерлъизе,cynyddu
905,steigen::V,бахине,codi
906,wachsen::V,кӏодолъизе,tyfu
907,glänzen::V,цӏвакизе,disgleirio
908,funkeln::V,паркъезе,pefrio
909,lärmen::V,хъудизе,cadw sŵn
910,lärmen::V,хъудизе,gwneud twrw
911,lärmen::V,чӏиргъдизе,cadw sŵn
912,lärmen::V,чӏиргъдизе,gwneud twrw
913,läuten::V,кьабизе,canu
914,klingeln::V,кьабизе,canu
915,klingeln::V,кьабизе,seinio
916,klirren::V,зваргъизе,tincian
917,brausen::V,гьалаглъизе,rhuo
918,rauschen::V,шуршудизе,siffrwd
919,rauschen::V,шуршудизе,chwithrwd
920,klingen::V,бахъине,seinio
921,bellen::V,гъанчдезе,cyfarth
922,heulen::V,рурудизе,udo
923,heulen::V,рурудизе,oernadu
924,blasen::V,гьохьизе,chwythu
925,pfeifen::V,гьещтӏезе,chwibanu
926,schreien::V,ахӏизе,gweiddi
927,schreien::V,ахӏизе,bloeddio
928,schreien::V,ахӏдезе,gweiddi
929,schreien::V,ахӏдезе,bloeddio
930,stöhnen::V,зигардизе,griddfan
931,zittern::V,дарран,crynu
932,zittern::V,гьаргьадизе,crynu
933,leben::V,бетӏербахъизе,byw
934,geboren werden::V,лъугьине,cael eich geni
935,atmen::V,хӏухьел биччазе,anadlu
936,trinken::V,гьекъезе,yfed
937,essen::V,квине,bwyta
938,essen::V,кваназе,bwyta
939,schlucken::V,кӏкӏвине,llyncu
940,schlucken::V,къулчӏизе,llyncu
941,müde werden::V,сваказе,blino
942,einschlafen::V,кьижизе,mynd i gysgu
943,einschlafen::V,кьижизе,syrthio i gysgu
944,einschlafen::V,гъапуллъизе,mynd i gysgu
945,einschlafen::V,гъапуллъизе,syrthio i gysgu
946,schlafen::V,кьижизе,huno
947,schlafen::V,кьижизе,cysgu
948,aufwachen::V,бигьине,dihuno
949,aufstehen::V,бахъине,codi
950,aufstehen::V,тӏадебахъине,codi
951,sich erholen::V,хьи бахъизе,ymlacio
952,sich erholen::V,хьи бахъизе,dadflino
953,sich erholen::V,хӏалхьи гьабизе,ymlacio
954,sich erholen::V,хӏалхьи гьабизе,dadflino
955,krank werden::V,унтизе,mynd yn sâl
956,krank werden::V,унтизе,mynd yn wael
957,krank sein::V,унтизе,gwaelu
958,schmerzen::V,унтизе,brifo
959,husten::V,хъегӏизе,pesychu
960,genesen::V,лъилъизе,gwella
961,genesen::V,лъилъизе,cael yn ôl
962,sterben::V,хвезе,marw
963,umkommen::V,гьалаглъизе,trengi
964,sich bewegen::V,багъаризе,symud
965,sich bewegen::V,багъаргъизе,symud
966,sich rühren::V,багъаризе,syflyd
967,sich erheben::V,тӏадебахъине,codi
968,sich erheben::V,бахъине,codi
969,sich setzen::V,гӏодов чӏезе,eistedd
970,hinfallen::V,щапизе,cwympo
971,laufen::V,хьвадизе,cerdded
972,schreiten::V,чӏезе,camu
973,spazierengehen::V,тира-сверизе,mynd am dro
974,eilen::V,ракӏхӏалакине,rhuthro
975,eilen::V,дуризе,rhuthro
976,sich beeilen::V,дуризе,brysio
977,sich beeilen::V,гӏедегӏизе,brysio
978,sausen::V,тӏуризе,rhuthro
979,rennen::V,бекеризе,rhedeg
980,springen::V,кӏанцӏизе,llamu
981,springen::V,кӏанцӏизе,neidio
982,klettern::V,хархадизе,dringo
983,schaukeln::V,гьерщезе,siglo
984,kriechen::V,хъурщизе,cropian
985,schwimmen::V,лъедезе,nofio
986,tauchen::V,букъардизе,plymio
987,tauchen::V,букъардизе,ymsuddo
988,rudern::V,хазе,rhwyfo
989,fahren::V,ине,gyrru
990,fahren::V,ине,dreifio
991,fliegen::V,боржине,hedfan
992,gehen::V,ине,mynd
993,weggehen::V,ине,mynd
994,weggehen::V,ине,ymadael
995,abfahren::V,къокъине,ymadael
996,anhalten::V,чӏезе,stopio
997,anhalten::V,тархъизе,stopio
998,anhalten::V,лъалхъизе,stopio
999,hineingehen::V,тӏаделъугьине,mynd i mewn
1000,eintreten::V,лъугьине,mynd i
1001,kommen::V,бачӏине,dod
1002,ankommen::V,щвезе,cyrraedd
1003,ankommen::V,тӏадебачӏине,cyrraedd
1004,zurückkommen::V,тадбуссине,dychwelyd
1005,zurückkommen::V,тӏадбуссине,dychwelyd
1006,bleiben::V,чӏезе,aros
1007,bleiben::V,чӏезе,sefyll
1008,bleiben::V,хутӏизе,aros
1009,bleiben::V,хутӏизе,sefyll
1010,warten::V,чӏезе,aros
1011,warten::V,чӏезе,disgwyl
1012,erwarten::V,балагьизе,disgwyl
1013,suchen::V,балагьизе,chwilio am
1014,finden::V,батизе,darganfod
1015,versuchen::V,хӏалбихьизе,profi
1016,versuchen::V,хӏалбихьизе,ceisio
1017,vorbereiten::V,хӏадурлъизабизе,paratoi
1018,lieben::V,балай бегьизе,caru
1019,mögen::V,бокьизе,hoffi
1020,lachen::V,белъизе,chwerthin
1021,weinen::V,гӏодизе,wylo
1022,weinen::V,гӏодизе,llefain
1023,schimpfen::V,гъанчдезе,grwgnach
1024,sich ärgern::V,вагъизе,gofidio
1025,sich ärgern::V,ццида́хине,gofidio
1026,sich fürchten::V,хӏинкъизе,ofni
1027,fürchten::V,беркъазе,arswydo
1028,fürchten::V,хӏинкъа-къазе,arswydo
1029,fliehen::V,лъутизе,ffoi
1030,flüchten::V,лъутизе,dianc
1031,sehen::V,бихьизе,gweld
1032,anschauen::V,бертӏамизе,syllu
1033,anschauen::V,бертӏамизе,edrych
1034,anschauen::V,балагьизе,syllu
1035,anschauen::V,балагьизе,edrych
1036,ansehen::V,бала-гъалагьизе,gwylio
1037,hören::V,рагӏизе,clywed
1038,zuhören::V,гӏенеккизе,gwrando
1039,probieren::V,кӏалдиб хъва́зе,profi
1040,probieren::V,чӏамизе,profi
1041,riechen::V,су́нтӏизе,arogli
1042,fühlen::V,чӏвазе,teimlo
1043,fühlen::V,чӏвазе,clywed
1044,zu sehen sein::V,бихьизе,dod i'r golwg
1045,vernehmen::V,рагӏизе,clywed sôn am
1046,frieren::V,цӏорозе,bod yn oer
1047,tun::V,гьабизе,gwneud
1048,können::V,кӏвезе,gallu
1049,können::V,лъазе,gallu
1050,wollen::V,бокьизе,bod mewn angen
1051,anfangen::V,байбихьизе,dechrau
1052,beenden::V,тӏубазабизе,darfod
1053,beenden::V,тӏубазабизе,gorffen
1054,beenden::V,лъугӏизабизе,darfod
1055,beenden::V,лъугӏизабизе,gorffen
1056,aufhören::V,бахъизе,peidio
1057,gelingen::V,бахъизе,llwyddo
1058,geraten::V,бахъизе,diweddu
1059,öffnen::V,рагьизе,agor
1060,schließen::V,къазе,cau
1061,stellen::V,чӏвазе,gosod
1062,setzen::V,рекӏинабизе,gosod
1063,setzen::V,гӏодор чӏезаризе,gosod
1064,legen::V,лъезе,gosod
1065,berühren::V,хъвазе,cyffwrdd
1066,verbinden::V,хьухьине,cysylltu
1067,verbinden::V,бухьине,cysylltu
1068,bedecken::V,кквезе,gorchuddio
1069,aufhängen::V,базе,crogi
1070,aufhängen::V,базе,hongian
1071,anzünden::V,бакизе,cynnau
1072,anzünden::V,рекӏинабизе,cynnau
1073,zurücklassen::V,тезе,gadael
1074,verlieren::V,билизабизе,colli
1075,fallen lassen::V,бортизабизе,gollwng
1076,machen::V,гьабизе,gwneud
1077,herstellen::V,гьабизе,cynhyrchu
1078,herstellen::V,хӏадурлъизабизе,cynhyrchu
1079,bauen::V,базе,adeiladu
1080,bauen::V,гьабизе,adeiladu
1081,reparieren::V,къачӏазе,trwsio
1082,reparieren::V,къачӏазе,atgyweirio
1083,verbessern::V,лъикӏлъизабизе,diwygio
1084,ändern::V,хисизабизе,altro
1085,graben::V,бухъизе,palu
1086,graben::V,бухъизе,cloddio
1087,beugen::V,хьетӏизабизе,plygu
1088,biegen::V,гьетӏизабизе,plygu
1089,drehen::V,тиризабизе,troelli
1090,drehen::V,свердизабизе,troelli
1091,wenden::V,бегизе,troi
1092,umdrehen::V,бегизе,troi
1093,umdrehen::V,бега-битӏизе,troi
1094,heben::V,борхизе,codi
1095,hochheben::V,борхалъизабизе,dyrchafu
1096,hochheben::V,борхизе,dyrchafu
1097,ergreifen::V,кквезе,gafael
1098,halten::V,кквезе,dal
1099,drücken::V,къазе,pwyso
1100,drücken::V,къазе,gwasgu
1101,drücken::V,къанцӏу́зе,pwyso
1102,drücken::V,къанцӏу́зе,gwasgu
1103,drücken::V,къвал ба́зе,pwyso
1104,drücken::V,къвал ба́зе,gwasgu
1105,schieben::V,хъилдизе,gwthio
1106,kratzen::V,хачазе,crafu
1107,lecken::V,чӏикӏизе,llyfu
1108,beißen::V,хӏанчӏизе,cnoi
1109,beißen::V,хӏанчӏизе,brathu
1110,beißen::V,хӏанчӏизабизе,cnoi
1111,beißen::V,хӏанчӏизабизе,brathu
1112,abreißen::V,тӏезе,tynnu ymaith
1113,abreißen::V,тӏезабизе,tynnu ymaith
1114,abschneiden::V,къотӏизе,torri
1115,binden::V,бухьине,clymu
1116,stecken::V,къазабизе,plannu
1117,brechen::V,бекизе,torri
1118,klopfen::V,дванкезе,taro
1119,hauen::V,базе,taro
1120,kleben::V,бацӏцӏине,gludio
1121,reiben::V,хачазе,rhwbio
1122,streichen::V,бахине,taenu
1123,streichen::V,жужазе,taenu
1124,schleifen::V,лъухьизе,hogi
1125,schneiden::V,къотӏизе,torri
1126,rütteln::V,багъа-бачаризабизе,ysgytio
1127,schütteln::V,кӏобокӏизе,siglo
1128,schütteln::V,кӏобокӏизе,ysgwyd
1129,schwenken::V,гьесадизе,siglo
1130,schwenken::V,хьвагӏезабизе,siglo
1131,schütten::V,тӏезе,tywallt
1132,füllen::V,цӏезабизе,llenwi
1133,einwickeln::V,жемизе,lapio
1134,tragen::V,баччизе,cludo
1135,schleppen::V,бехъерхъизе,llusgo
1136,ziehen::V,цӏазе,tynnu
1137,aufbewahren::V,цӏунизе,cadw
1138,werfen::V,рехизе,taflu
1139,fangen::V,кквезе,dal
1140,packen::V,кквезе,cipio
1141,packen::V,кквезе,crafangu
1142,verstecken::V,бахчизе,celu
1143,verstecken::V,бахчизе,cuddio
1144,teilen::V,бикьизе,rhannu
1145,schicken::V,битӏизе,anfon
1146,bringen::V,баччизе,dod â
1147,hinzufügen::V,жубазе,chwanegu
1148,bekommen::V,щвезе,cael
1149,erhalten::V,щвезе,derbyn
1150,erhalten::V,босизе,derbyn
1151,nehmen::V,босизе,cymryd
1152,wählen::V,бищизе,dewis
1153,auswählen::V,тӏасабищизе,dethol
1154,bewahren::V,цӏунизе,cadw
1155,behindern::V,квекӏен гьабизе,atal
1156,behindern::V,квекӏен гьабизе,rhwystro
1157,verderben::V,хвезабизе,difetha
1158,beschädigen::V,галгъазабизе,niweidio
1159,zerbrechen::V,щущазабизе,torri
1160,zerreißen::V,бихъизе,rhwygo
1161,zerstören::V,биххизабизе,dinistrio
1162,verbrennen::V,бухӏизе,llosgi
1163,geben::V,кьезе,rhoi
1164,reichen::V,кьезе,estyn
1165,schenken::V,кьезе,rhoddi
1166,versprechen::V,назру гьабизе,addo
1167,wünschen::V,бокьизе,dymuno
1168,loben::V,беццизе,canmol
1169,loben::V,бецца-бекъизе,canmol
1170,küssen::V,баизе,cusanu
1171,wiegen::V,чӏучӏадизабизе,siglo
1172,zudecken::V,тӏадбигъине,gorchuddio
1173,wecken::V,бигьинабизе,deffro
1174,zeigen::V,бихьизабизе,dangos
1175,führen::V,бачине,arwain
1176,lehren::V,малъизе,dysgu
1177,lehren::V,цӏализабизе,dysgu
1178,unterrichten::V,цӏализабизе,hyfforddi
1179,aufziehen::V,гӏезабизе,dod i fyny
1180,leiten::V,нухмалъи гьабизе,arwain
1181,antreiben::V,гӏедегӏизабизе,annog
1182,einladen::V,ахӏизе,gwahodd
1183,einladen::V,тӏадеахӏизе,gwahodd
1184,vereinigen::V,цолъизабизе,uno
1185,vereinigen::V,цолъизабизе,cyfuno
1186,besuchen::V,баккизе,ymweld â
1187,besuchen::V,хьвадизе,ymweld â
1188,treffen::V,дандчӏвазе,cwrdd
1189,treffen::V,дандчӏвазе,cyfarfod
1190,sich versammeln::V,данделъизе,casglu
1191,sich versammeln::V,данделъизе,cynnull
1192,sich versammeln::V,бакӏаризе,casglu
1193,sich versammeln::V,бакӏаризе,cynnull
1194,spielen::V,басандизе,chwarae
1195,singen::V,ахӏизе,canu
1196,tanzen::V,кьурдизе,dawnsio
1197,sich trennen::V,батӏалъизе,ymwahanu
1198,verlassen::V,тезе,gadael
1199,verlassen::V,рехунтезе,gadael
1200,retten::V,хвасар гьабизе,achub
1201,retten::V,хвасарлъизабизе,achub
1202,bewachen::V,цӏунизе,gwarchod
1203,schützen::V,цӏунизе,noddi
1204,verteidigen::V,цӏунизе,amddiffyn
1205,sich schlagen::V,багъизе,ffraeo
1206,sich schlagen::V,багъизе,terfysgu
1207,schießen::V,речӏчӏизе,saethu
1208,siegen::V,бергьине,ennill
1209,ärgern::V,вагъизавизе,cythruddo
1210,schlagen::V,кьабизе,curo
1211,treten::V,мал тункизе,cicio
1212,stechen::V,къазабизе,pigo
1213,stoßen::V,тункизе,gwthio
1214,stoßen::V,хъилдизе,gwthio
1215,stehlen::V,щинкӏизабизе,dwyn
1216,stehlen::V,щинкӏизабизе,lladrata
1217,stören::V,квекӏен гьабизе,aflonyddu
1218,stören::V,татубахъи гьабизе,aflonyddu
1219,belästigen::V,рахӏатхвезабизе,trafferthu
1220,verbergen::V,бахчизе,cuddio
1221,verbergen::V,балъго тезе,cuddio
1222,täuschen::V,божуда рекӏкӏ гьабизе,twyllo
1223,täuschen::V,гуккизе,twyllo
1224,betrügen::V,хӏилла гьабизе,hocedu
1225,betrügen::V,сандирахълъи гьабизе,hocedu
1226,töten::V,чӏвазе,lladd
1227,wohnen::V,яшав гьабизе,byw
1228,arbeiten::V,хӏалтӏизе,gweithio
1229,sammeln::V,бакӏаризе,casglu
1230,pflücken::V,бетӏизе,casglu
1231,jagen::V,чан гьабизе,hela
1232,fischen::V,ччугӏа кквезе,pysgota
1233,fassen::V,кквезе,dal
1234,hüten::V,кваназабизе,bugeilio
1235,treiben::V,гъезе,gyrru
1236,anbinden::V,бухьине,clymu
1237,füttern::V,кваназабизе,porthi
1238,melken::V,бечӏчӏизе,godro
1239,hacken::V,чӏвазе,torri
1240,gießen::V,лъалъазе,dyfrhau
1241,reifen::V,барщизе,aeddfedu
1242,zubereiten::V,бежа-белъине,coginio
1243,kochen::V,белъине,berwi
1244,backen::V,базе,pobi
1245,backen::V,базе,crasu
1246,braten::V,бежизе,ffrio
1247,umrühren::V,багъаризе,cyffroi
1248,stricken::V,хьухьине,gwau
1249,nähen::V,букъизе,gwnïo
1250,färben::V,кьер гьабизе,lliwio
1251,reinigen::V,бацӏцӏине,glanhau
1252,waschen::V,чуризе,golchi
1253,abwischen::V,бацӏцӏине,sychu
1254,spülen::V,хулизе,streulio
1255,fegen::V,лъухьизе,ysgubo
1256,kehren::V,лъухьизе,ysgubo
1257,baden::V,чордезе,cael bath
1258,ausziehen::V,бахъизе,tynnu
1259,anziehen::V,ретӏине,gwisgo
1260,sich anziehen::V,ретӏине,ymwisgo
1261,kämmen::V,хазе,cribo
1262,schmücken::V,чӏухӏизабизе,harddu
1263,schmücken::V,чӏухӏизабизе,addurno
1264,sagen::V,бицине,dweud
1265,sprechen::V,бицине,llefaru
1266,reden::V,гаргадизе,siarad
1267,sich unterhalten::V,гаргадизе,sgwrsio
1268,fragen::V,цӏехезе,gofyn
1269,fragen::V,гьикъизе,gofyn
1270,bitten::V,гьаризе,gofyn am
1271,erzählen::V,бицине,dweud
1272,mitteilen::V,лъазабизе,cyfleu
1273,nennen::V,цӏар лъезе,enwi
1274,rufen::V,ахӏизе,galw
1275,prahlen::V,беццаризе,brolio
1276,prahlen::V,беццаризе,ymffrostio
1277,übersetzen::V,буссинабизе,cyfieithu
1278,denken::V,ургъизе,meddwl
1279,glauben::V,божизе,credu
1280,glauben::V,божизе,coelio
1281,bemerken::V,берречӏчӏизе,sylwi
1282,erkennen::V,лъазе,adnabod
1283,erkennen::V,батӏаго бахъизе,adnabod
1284,begreifen::V,бичӏчӏизе,amgyffred
1285,lernen::V,цӏализе,dysgu
1286,wissen::V,лъазе,gwybod
1287,sich erinnern an::V,ракӏалде щвезе,cofio
1288,vergessen::V,кӏочене,anghofio
1289,messen::V,борцине,mesur
1290,zählen::V,рикӏкӏине,cyfrif
1291,rechnen::V,рикӏкӏине,cyfrifo
1292,lesen::V,цӏализе,darllen
1293,malen::V,бахъизе,peintio
1294,zeichnen::V,бахъизе,tynnu
1295,schreiben::V,хъвазе,ysgrifennu
1296,besitzen::V,щвезе,meddu
1297,besitzen::V,бу́кӏине,meddu
1298,kaufen::V,босизе,prynu
1299,verkaufen::V,бичизе,gwerthu
1300,bezahlen::V,кьезе,talu am
1301,zahlen::V,кьезе,talu
1302,ertragen::V,баччизе,dioddef
1303,Auge::N,,llygad
1304,Sehne::N,,gewyn
1305,Funke::N,,gwreichioni
1306,Moor::N,,rhos
1307,Elch::N,,elc
1308,Beere::N,,aeronen
1309,Gedächtnis::N,,cof
1310,Ton::N,,tôn
1311,Winkel::N,,congl
1312,Menge::N,,swm
1313,Menge::N,,maint
1314,Stütze::N,,ateg
1315,Stütze::N,,cynhalydd
1316,Figur::N,,ffigur
1317,Schuh::N,,esgid
1318,Schnur::N,,llinyn
1319,Leine::N,,tennyn
1320,Geschäft::N,,busnes
1321,voll::A,,llawn
1322,lange::ADV,,amser hir
1323,später::ADV,,yn ddiweddarach
1324,nicht::ADV,,ni
1325,nicht::ADV,,nid
1326,schon::ADV,,eisoes
1327,schon::ADV,,yn barod
1328,durch::PRP,,trwy
1329,alles::PRN,,popeth
1330,rühren::V,,cynhyrfu
1331,scheinen::V,,ymddangos
1332,aufheben::V,,codi
1333,lassen::V,,gadael
1334,sich waschen::V,,ymolchi
1335,verstehen::V,,deall
1336,beherrschen::V,,rheoli
1337,beherrschen::V,,llywodraethu
