,Concept_ID,lez,mn
772,alt::A,куьгьне,хуучин
773,neu::A,цӏийи,шинэ
774,ehemalig::A,виликан,агсан
775,ehemalig::A,виликан,байсан
776,alt[Lebewesen]::A,кьуьзуь,өвгөн
777,alt[Lebewesen]::A,кьуьзуь,хижээл
778,jung::A,жегьил,залуу
779,arm::A,кесиб,ядуу
780,reich::A,девлетлу,баян
781,reich::A,девлетлу,баялаг
782,bekannt::A,чидай,танил
783,berühmt::A,машгьур,цуутай
784,berühmt::A,машгьур,алдартай
785,fremd::A,ччара,харь
786,fremd::A,ччара,гадаад
787,verschieden::A,жуьреба-жуьре,ондоо
788,verschieden::A,жуьреба-жуьре,янз янзын
789,nah::A,мукьвал,ойрын
790,nah::A,мукьвал,дөтийн
791,fern::A,яргъал,холын
792,linker::A,чапла,буруу
793,rechter::A,эрчӏи,баруун
794,anderer::A,маса,өөр
795,anderer::A,маса,нөгөө
796,anderer::A,муькуь,өөр
797,anderer::A,муькуь,нөгөө
798,erster::A,сад лагьай,нэгдэх
799,erster::A,сад лагьай,нэгдүгээр
800,zweiter::A,кьвед лагьай,хоёрдугаар
801,dritter::A,пуд лагьай,гуравдугаар
802,letzter::A,эхиримжи,сүүлийн
803,allein::ADV,кьилди,ганцаараа
804,zusammen::ADV,санал,цуг
805,zusammen::ADV,санал,хамт
806,lange::ADV,яргъалди,удаан
807,plötzlich::ADV,садлагьана,гэнэт
808,sofort::ADV,гьасятда,дороо
809,später::ADV,гуьгъуьнлай,дараа
810,jetzt::ADV,гила,өнөө
811,heute::ADV,къе,өнөө
812,heute::ADV,къе,өнөөдөр
813,morgen::ADV,пака,маргааш
814,morgen::ADV,пака,маргаадар
815,bald::ADV,мукьва,түргэн
816,bald::ADV,мукьва,удахгүй
817,bald::ADV,мукьвара,түргэн
818,bald::ADV,мукьвара,удахгүй
819,dann::ADV,ахпа,хожим
820,dann::ADV,ахпа,тэгээд
821,gestern::ADV,накь,өчигдөр
822,einst::ADV,садра,нэг
823,damals::ADV,а чӏавуз,тэгэхэд
824,danach::ADV,ахпа,тэгээд
825,danach::ADV,ахпа,дараа нь
826,vorher::ADV,вилик,урьд
827,zuerst::ADV,сифте,анх
828,zuerst::ADV,сифте,эхлээд
829,einmal::ADV,садра,нэг удаа
830,manchmal::ADV,гагь-гагь,хааяа
831,manchmal::ADV,гагь-гагь,заримдаа
832,oft::ADV,гзаф вахтара,олонтоо
833,immer::ADV,гьамиша,байнга
834,niemals::ADV,са чӏавузни,хэзээ ч
835,niemals::ADV,са чӏавузни,хэдийд ч
836,niemals::ADV,са вахтундани,хэзээ ч
837,niemals::ADV,са вахтундани,хэдийд ч
838,hier::ADV,ина,энд
839,hierhin::ADV,иниз,нааш
840,von hier::ADV,инай,эндээс
841,dort::ADV,ана,тэнд
842,dorthin::ADV,аниз,тийш
843,geradeaus::ADV,дуьз,шулуун
844,vorwärts::ADV,вилик,урагшаа
845,vorwärts::ADV,виликди,урагшаа
846,rückwärts::ADV,кьулухъ,буцаан
847,rückwärts::ADV,кьулухъ,сөөргөө
848,unten::ADV,агъада,дор
849,hinab::ADV,агъуз,уруу
850,oben::ADV,винел,дээр
851,hinauf::ADV,виниз,өөд
852,hinauf::ADV,виниз,дээш
853,überall::ADV,вирина,хааяагүй
854,überall::ADV,вирина,энд тэндгүй
855,nicht::ADV,ваъ,эс
856,nicht::ADV,ваъ,-гүй
857,ein wenig::ADV,са тӏимил,жаахан
858,kaum::ADV,жизви,арай
859,kaum::ADV,жизви,арай гэж
860,sehr::ADV,лап,тун
861,so::ADV,икӏ,тэгж
862,so::ADV,икӏ,ингээд
863,noch::ADV,гьеле,дахин
864,noch::ADV,гьеле,дахиад
865,nur::ADV,анжах,зөвхөн
866,nur::ADV,анжах,гагцхүү
867,schon::ADV,хъувуна,нэгэнт
868,schon::ADV,мадни дардиз,нэгэнт
869,schon::ADV,мадни гуьтӏуьз,нэгэнт
870,schon::ADV,мадни гуьтӏуь я,нэгэнт
871,vergebens::ADV,нагьакь,хий
872,vergebens::ADV,нагьакьа,хий
873,vor::PRP,вилик,өмнө
874,hinter::PRP,кьулухъ,ард
875,unter::PRP,кӏаник,доор
876,durch::PRP,арадай,дундуур
877,durch::PRP,-кай хкатна,дундуур
878,neben::PRP,патав,хажууд
879,neben::PRP,мукьув,хажууд
880,zwischen::PRP,ара,завсар
881,zwischen::PRP,ара,хооронд
882,zwischen::PRP,арада,завсар
883,zwischen::PRP,арада,хооронд
884,wegen::PRP,гъиляй,төлөө
885,wegen::PRP,гъиляй,дээрээс
886,dies::PRN,и,энэ
887,dies::PRN,им,энэ
888,das::PRN,а,тэр
889,das::PRN,ам,тэр
890,alles::PRN,вири,цөм
891,alles::PRN,вири,бүгд
892,alles::PRN,михьиз,цөм
893,alles::PRN,михьиз,бүгд
894,ich::PRN,за,би
895,ich::PRN,зун,би
896,du::PRN,вун,чи
897,er::PRN,ам,тэр
898,er::PRN,ам,тэр хүн
899,er::PRN,гьа,тэр
900,er::PRN,гьа,тэр хүн
901,wir::PRN,чун,бид
902,ihr::PRN,куьн,та нар
903,sie::PRN,абур,тэд
904,was::FPRN,вуч,юу
905,wer::FPRN,вуж,хэн
906,wo::FADV,гьина,хаа
907,wo::FADV,гьина,хаана
908,wohin::FADV,гьиниз,хааш
909,wohin::FADV,гьиниз,хаана
910,wie::FADV,гьикӏ,яаж
911,wie::FADV,гьикӏ,хэрхэн
912,warum::FADV,вучиз,юунд
913,warum::FADV,вучиз,яагаад
914,wieviel::FNUM,шумуд,хэдий
915,wieviel::FNUM,шумуд,хэд
916,eins::NUM,са,нэг
917,zwei::NUM,кьвед,хоёр
918,drei::NUM,пуд,гурав
919,vier::NUM,кьуд,дөрөв
920,fünf::NUM,вад,тав
921,sechs::NUM,ругуд,зургаа
922,sieben::NUM,ирид,долоо
923,acht::NUM,муьжуьд,найм
924,neun::NUM,кӏуьд,ес
925,zehn::NUM,цӏуд,арав
926,elf::NUM,цӏусад,арван нэг
927,zwölf::NUM,цӏикьвед,арван хоёр
928,zwanzig::NUM,къад,хорь
929,dreißig::NUM,къанницӏуд,гуч
930,vierzig::NUM,яхцӏур,дөч
931,fünfzig::NUM,яхцӏурни цӏуд,тавь
932,sechzig::NUM,пудкъад,жар
933,siebzig::NUM,пудкъанни цӏуд,дал
934,achtzig::NUM,кьудкъад,ная
935,neunzig::NUM,кьудкъанни цӏуд,ер
936,hundert::NUM,виш,зуу
937,tausend::NUM,агъзур,мянга
938,und::CNJ,ва,ч
939,und::CNJ,ва,болон
940,oder::CNJ,я,буюу
941,stehen::V,акъвазун,зогсох
942,sitzen::V,ацукьун,суух
943,liegen::V,къаткун,хэвтэх
944,hängen::V,куьрс хьун,өлгөөтэй байх
945,hängen::V,куьрс хьун,дүүжлээтэй байх
946,werden::V,хьун,болох
947,passieren::V,хьун,тохиох
948,beginnen::V,башламиш хьун,эхлэх
949,enden::V,куьтягь хьун,дүүрэх
950,wechseln::V,дегиш хьун,хувирах
951,aufgehen[Sonne]::V,экъечӏун,мандах
952,untergehen[Sonne]::V,акӏун,жаргах
953,scheinen[Sonne]::V,ишигь гун,гэрэлтэх
954,donnern::V,къукърумар авун,дуугарах
955,strömen::V,авахьун,гүйх
956,strömen::V,авахьун,урсах
957,fließen::V,авахьун,урсах
958,sich drehen::V,элкъуьн,эргэлдэх
959,schwanken::V,юзун,хэлбэлзэх
960,schwingen::V,галтад хьун,ганхах
961,schwingen::V,галтад хьун,хэлбэлзэх
962,fallen::V,аватун,унах
963,brennen::V,кун,шатах
964,brennen::V,ккун,шатах
965,regnen::V,къун,бороо орно
966,gefrieren::V,муркӏади кьун,хөлдөх
967,tauen::V,цӏурун,хайлах
968,schmelzen::V,цӏурун,уярах
969,trocknen::V,кьурун,хатах
970,sieden::V,ругун,буцлах
971,sieden::V,ругун,даргилах
972,faulen::V,кутӏун,үжрэх
973,faulen::V,кутӏун,өмхийрөх
974,verfaulen::V,чуьруьтмиш хьун,бээх
975,verfaulen::V,чуьруьтмиш хьун,өгрөх
976,verfaulen::V,кутӏун,бээх
977,verfaulen::V,кутӏун,өгрөх
978,reißen::V,атӏун,цуурах
979,reißen::V,къазунун,цуурах
980,versinken::V,батмиш хьун,живэх
981,vergehen::V,алатун,нөгчих
982,vergehen::V,алатун,өнгөрөх
983,erscheinen::V,майдандиз акъатун,гарах
984,erscheinen::V,майдандиз акъатун,бултайх
985,verschwinden::V,квахьун,далд орох
986,verschwinden::V,квахьун,алга болох
987,sinken::V,элекьун,татрах
988,sinken::V,элекьун,доошлох
989,abnehmen::V,тӏимил хьун,багасах
990,abnehmen::V,тӏимил хьун,хорогдох
991,abnehmen::V,гъвечӏи хьун,багасах
992,abnehmen::V,гъвечӏи хьун,хорогдох
993,zunehmen::V,артух хьун,ихсэх
994,steigen::V,хкаж хьун,нэмэгдэх
995,wachsen::V,экъечӏун,өсөх
996,wachsen::V,экъечӏун,ургах
997,glänzen::V,цӏарцӏар гун,гилгэнэх
998,glänzen::V,цӏарцӏар гун,гилбэгнэх
999,funkeln::V,нур гун,гялжах
1000,funkeln::V,нур гун,гялалзах
1001,lärmen::V,ван авун,шуугих
1002,läuten::V,зенг ягъун,цохих
1003,klingeln::V,зенг ягъун,хонхдох
1004,klingeln::V,зенг ягъун,дуугарах
1005,klirren::V,зигринг авун,хангир жингэр хийх
1006,brausen::V,къати хьун,бургилах
1007,rauschen::V,вишриш авун,сэржигнэх
1008,klingen::V,ван авун,хангинах
1009,bellen::V,элуькьун,хуцах
1010,heulen::V,къув ягъун,улих
1011,blasen::V,уф гун,үлзэх
1012,pfeifen::V,уьфт ягъун,исгэрэх
1013,schreien::V,гьараюн,хашгирах
1014,stöhnen::V,суза авун,ёолох
1015,stöhnen::V,суза авун,гэнгэнэх
1016,zittern::V,зурзун,дагжих
1017,leben::V,яшамиш хьун,амьдрах
1018,geboren werden::V,хьун,төрөх
1019,atmen::V,нефес чӏугун,амьсгалах
1020,trinken::V,хъун,уух
1021,essen::V,тӏуьн,идэх
1022,schlucken::V,туькьуьнун,залгих
1023,müde werden::V,галатун,ядрах
1024,müde werden::V,юргъун хьун,ядрах
1025,einschlafen::V,ксун,унтчих
1026,schlafen::V,ксун,унтах
1027,aufwachen::V,ахварай аватун,сэрэх
1028,aufstehen::V,къарагъун,босох
1029,sich erholen::V,ял ягъун,амрах
1030,krank werden::V,кефсуз хьун,өвдөж эхлэх
1031,krank sein::V,тӏа хьун,өвдөх
1032,schmerzen::V,тӏа хьун,өвдөх
1033,schmerzen::V,тӏа хьун,шархирах
1034,husten::V,уьгьуь ягъун,ханиах
1035,genesen::V,сагъ хъхьун,засрах
1036,sterben::V,кьин,үхэх
1037,sterben::V,кьин,нас барах
1038,umkommen::V,терг хьун,үхэх
1039,sich bewegen::V,юзун,хөдлөх
1040,sich rühren::V,юзун,хөдлөх
1041,sich erheben::V,къарагъун,босох
1042,sich setzen::V,ацукьун,суух
1043,hinfallen::V,алукьун,ойчих
1044,laufen::V,къекъуьн,явган явах
1045,schreiten::V,ккамар къачун,алхах
1046,spazierengehen::V,сейр авун,зугаалах
1047,eilen::V,тади авун,хурдлах
1048,sich beeilen::V,гьерекатун,яарах
1049,sich beeilen::V,гьерекатун,шамдах
1050,sausen::V,чкурун,давхих
1051,rennen::V,катун,гүйх
1052,rennen::V,зверун,гүйх
1053,springen::V,хкадарун,харайх
1054,springen::V,хкадарун,дэвхрэх
1055,klettern::V,акьахун,авирах
1056,kriechen::V,капаралди фин,мөлхөх
1057,schwimmen::V,сирнав авун,сэлэх
1058,tauchen::V,кьилихъди циз вегьин,шунгах
1059,rudern::V,кьусуйралди лодка гьалун,сэлүүрдэх
1060,rudern::V,цуьруьгъуьлдалди кӏватӏун,сэлүүрдэх
1061,fahren::V,фин,явах
1062,fliegen::V,лув гун,нисэх
1063,fliegen::V,цавай фин,нисэх
1064,gehen::V,фин,явах
1065,weggehen::V,хъфин,явах
1066,abfahren::V,фин,одох
1067,abfahren::V,фин,хөдлөх
1068,abfahren::V,рекье гьатун,одох
1069,abfahren::V,рекье гьатун,хөдлөх
1070,anhalten::V,акъвазун,зогсох
1071,hineingehen::V,гьахьун,орох
1072,eintreten::V,гьахьун,орох
1073,kommen::V,атун,ирэх
1074,ankommen::V,атун,хүрэх
1075,zurückkommen::V,хтун,харих
1076,zurückkommen::V,хтун,буцаж ирэх
1077,bleiben::V,амукьун,үлдэх
1078,warten::V,гуьзлемишун,хүлээх
1079,erwarten::V,вил алаз акъвазун,хүлээх
1080,suchen::V,къекъуьн,эрэх
1081,suchen::V,къекъуьн,бэдрэх
1082,finden::V,жугъун,олох
1083,versuchen::V,алахъун,оролдох
1084,vorbereiten::V,гьазурун,бэлтгэх
1085,lieben::V,кӏан хьун,янаглах
1086,mögen::V,рикӏ ацукьун,таалах
1087,lachen::V,хъуьруьн,инээх
1088,weinen::V,шехьун,уйлах
1089,schimpfen::V,сеперар гун,хараах
1090,schimpfen::V,экъуьгъунар авун,хараах
1091,sich ärgern::V,хъел акатун,уурлах
1092,sich fürchten::V,кичӏе хьун,айх
1093,fürchten::V,къурхутмиш хьун,айх
1094,fliehen::V,катун,зугтах
1095,fliehen::V,катун,гүйж очих
1096,flüchten::V,катун,оргох
1097,sehen::V,акун,үзэх
1098,anschauen::V,вил вегьин,харах
1099,ansehen::V,килигун,харах
1100,hören::V,ван хьун,дуулах
1101,zuhören::V,яб гун,чагнах
1102,probieren::V,дад акун,амсаж үзэх
1103,riechen::V,ни чӏугун,үнэрлэх
1104,fühlen::V,гьисс авун,мэдрэх
1105,frieren::V,кьун,даарах
1106,frieren::V,мекьи хьун,даарах
1107,tun::V,авун,хийх
1108,tun::V,авун,үйлдэх
1109,können::V,хьун,болох
1110,können::V,акъакьун,болох
1111,wollen::V,кӏан хьун,хүсэх
1112,anfangen::V,башламишун,эхлэх
1113,beenden::V,куьтягьун,дуусгах
1114,aufhören::V,акъвазун,болих
1115,aufhören::V,акъвазун,зогсох
1116,gelingen::V,арадал атун,бүтэх
1117,geraten::V,акъатун,илрэх
1118,öffnen::V,ахъаюн,нээх
1119,öffnen::V,ахъаюн,тайлах
1120,schließen::V,акьалун,хаах
1121,stellen::V,эцигун,тавих
1122,stellen::V,эцигун,босгох
1123,setzen::V,ацукьарун,суулгах
1124,legen::V,эцигун,хийх
1125,legen::V,эцигун,тавих
1126,berühren::V,хкӏурун,шүргэх
1127,verbinden::V,гилигун,залгах
1128,bedecken::V,кӏевун,бүрэх
1129,aufhängen::V,куьрсарун,өлгөх
1130,aufhängen::V,куьрсарун,дүүжлэх
1131,anzünden::V,куькӏуьрун,асаах
1132,anzünden::V,куькӏуьрун,ноцоох
1133,aufheben::V,хкажун,өргөх
1134,zurücklassen::V,тун,орхих
1135,zurücklassen::V,тун,үлдээх
1136,verlieren::V,квадарун,гээх
1137,fallen lassen::V,авадрун,унагах
1138,machen::V,авун,хийх
1139,machen::V,авун,гаргах
1140,machen::V,кар авун,хийх
1141,machen::V,кар авун,гаргах
1142,herstellen::V,расун,бүтээх
1143,bauen::V,туькӏуьрун,барих
1144,reparieren::V,расун,засах
1145,reparieren::V,расун,сэлбэх
1146,verbessern::V,хъсанрун,засах
1147,verbessern::V,хъсанрун,сайжруулах
1148,ändern::V,табдил авун,өөрчлөх
1149,graben::V,эгъуьнун,малтах
1150,beugen::V,акӏажарун,бөгтийлгөх
1151,beugen::V,кангур авун,бөгтийлгөх
1152,biegen::V,патахъарун,матах
1153,biegen::V,патахъарун,муруйлгах
1154,drehen::V,алчударун,эргүүлэх
1155,umdrehen::V,элкъуьрун,хөрвүүлэх
1156,heben::V,хкажун,өргөх
1157,hochheben::V,хкажун,өргөх
1158,ergreifen::V,агалчна кьун,атгах
1159,halten::V,кьун,барих
1160,drücken::V,чуькьуьн,дарах
1161,schieben::V,хуртӏ гун,түлхэх
1162,kratzen::V,къадгъунун,хусах
1163,kratzen::V,къадгъунун,маажих
1164,lecken::V,мез гун,долоох
1165,beißen::V,кӏасун,зуух
1166,beißen::V,кӏасун,хазах
1167,abreißen::V,галудун,таслах
1168,abschneiden::V,атӏун,тайрах
1169,stecken::V,сухун,шаах
1170,stecken::V,сухун,шигтгэх
1171,brechen::V,хун,хугалах
1172,brechen::V,кукӏварун,хугалах
1173,klopfen::V,тахъ-тахъ авун,цохих
1174,klopfen::V,тахъ-тахъ авун,тогших
1175,hauen::V,ягъун,дэлдэх
1176,kleben::V,алкӏурун,наах
1177,kleben::V,кукӏурун,наах
1178,reiben::V,тӏушунун,нухах
1179,reiben::V,тӏушунун,нидчих
1180,streichen::V,алтадун,нялах
1181,streichen::V,алтадун,түрхэх
1182,schleifen::V,кӏвенкӏв авун,билүүдэх
1183,schleifen::V,кӏвенкӏв авун,гуранздах
1184,schneiden::V,атӏун,огтлох
1185,rütteln::V,къарсурун,холхнулах
1186,schütteln::V,къарсурун,сэгсрэх
1187,schwenken::V,элягъун,дэвэх
1188,schwenken::V,элягъун,даллах
1189,schwenken::V,галтадун,дэвэх
1190,schwenken::V,галтадун,даллах
1191,schütten::V,цун,цутгах
1192,schütten::V,цун,аягалах
1193,füllen::V,ацӏурун,дүүргэх
1194,einwickeln::V,кутун,боох
1195,einwickeln::V,кутун,ороох
1196,einwickeln::V,элкъуьрун,боох
1197,einwickeln::V,элкъуьрун,ороох
1198,tragen::V,тухун,авчрах
1199,schleppen::V,галчӏурун,чирэх
1200,ziehen::V,ялун,татах
1201,ziehen::V,чӏугун,татах
1202,aufbewahren::V,хуьн,хадгалах
1203,werfen::V,гадрун,хаях
1204,werfen::V,гадрун,шидэх
1205,fangen::V,кьун,барих
1206,packen::V,кьун,шүүрэх
1207,verstecken::V,кӏевун,нуух
1208,teilen::V,паюн,хуваах
1209,schicken::V,ракъурун,илгээх
1210,schicken::V,ракъурун,явуулах
1211,bringen::V,гъун,авчрах
1212,bringen::V,гъун,аваачих
1213,hinzufügen::V,алава авун,нэмэх
1214,bekommen::V,къачун,хүлээн авах
1215,bekommen::V,жугъурун,хүлээн авах
1216,erhalten::V,къачун,хүлээн авах
1217,nehmen::V,къачун,авах
1218,wählen::V,хкягъун,сонгох
1219,auswählen::V,хкягъун,шилэх
1220,bewahren::V,хуьн,гамнах
1221,behindern::V,манийвал авун,саад хийх
1222,behindern::V,манийвал авун,тотгор болох
1223,verderben::V,чӏурун,эвдэх
1224,beschädigen::V,нукьсанвал гун,гэмтээх
1225,zerbrechen::V,хун,хагалах
1226,zerbrechen::V,хун,хага цохих
1227,zerreißen::V,къазунун,урах
1228,zerstören::V,чӏурун,эвдэх
1229,zerstören::V,чӏурун,сүйтгэх
1230,zerstören::V,барбатӏун,эвдэх
1231,zerstören::V,барбатӏун,сүйтгэх
1232,verbrennen::V,ккун,шатаах
1233,geben::V,гун,өгөх
1234,reichen::V,вугун,өгөх
1235,reichen::V,вугун,дамжуулах
1236,reichen::V,гун,өгөх
1237,reichen::V,гун,дамжуулах
1238,schenken::V,пишкеш авун,бэлэглэх
1239,versprechen::V,гаф гун,амлах
1240,wünschen::V,дуьа авун,ерөөх
1241,loben::V,тариф авун,магтах
1242,loben::V,тариф авун,сайшаах
1243,küssen::V,темен гун,озох
1244,küssen::V,темен гун,үнсэх
1245,wiegen::V,эчӏягъун,бүүвэйлэх
1246,zudecken::V,гьалдун,хучих
1247,zudecken::V,гьалдун,бүтээх
1248,wecken::V,ахварай авудун,сэрээх
1249,zeigen::V,къалурун,үзүүлэх
1250,führen::V,тухун,хөтлөх
1251,lehren::V,кӏелиз тун,заах
1252,unterrichten::V,тарс гун,сургах
1253,aufziehen::V,тербия гун,өсгөх
1254,aufziehen::V,тербия гун,хүмүүжүүлэх
1255,aufziehen::V,тербияламишун,өсгөх
1256,aufziehen::V,тербияламишун,хүмүүжүүлэх
1257,leiten::V,идара авун,удирдах
1258,antreiben::V,тади кутун,шамдуулах
1259,einladen::V,теклиф авун,залах
1260,vereinigen::V,сад авун,нэгтгэх
1261,vereinigen::V,сад авун,хамтруулах
1262,besuchen::V,кьилив атун,зочлох
1263,treffen::V,гьалтун,учрах
1264,treffen::V,гьалтун,дайралдах
1265,sich versammeln::V,алтӏушун,хуралдах
1266,spielen::V,къугъун,наадах
1267,singen::V,лугьун,дуулах
1268,singen::V,мани лугьун,дуулах
1269,tanzen::V,кьуьл авун,бүжиглэх
1270,sich trennen::V,къакъатун,салах
1271,verlassen::V,гъил къачун,хаях
1272,retten::V,къутармишун,гэтэлгэх
1273,bewachen::V,хуьн,сахих
1274,schützen::V,хуьн,хамгаалах
1275,verteidigen::V,хуьн,хамгаалах
1276,sich schlagen::V,кукӏун,зодолдох
1277,schießen::V,акъатун,харвах
1278,schießen::V,акъатун,буу буудах
1279,siegen::V,гъалиб хьун,ялах
1280,ärgern::V,хъел гъун,уурлуулах
1281,ärgern::V,хъел гъун,уур хүргэх
1282,ärgern::V,хъел кутун,уурлуулах
1283,ärgern::V,хъел кутун,уур хүргэх
1284,schlagen::V,ягъун,цохих
1285,schlagen::V,галукьарун,цохих
1286,treten::V,кьуьл къекъягъун,өшиглөх
1287,treten::V,кьуьл эцягъун,өшиглөх
1288,stechen::V,акьадарун,хатгах
1289,stoßen::V,эцягъун,ёврох
1290,stoßen::V,эцягъун,нудрах
1291,stehlen::V,чуьнуьхун,хулгайлах
1292,stören::V,хкуьрун,саад болох
1293,belästigen::V,хкуьрун,зовоох
1294,belästigen::V,хкуьрун,амраахгүй байх
1295,belästigen::V,азият гун,зовоох
1296,belästigen::V,азият гун,амраахгүй байх
1297,verbergen::V,далдаламишун,нуух
1298,verbergen::V,далдаламишун,далдлах
1299,täuschen::V,алцурарун,мэхлэх
1300,täuschen::V,алцуррун,мэхлэх
1301,betrügen::V,алцурарун,хуурах
1302,betrügen::V,гьарамзадавал авун,хуурах
1303,töten::V,яна кьин,алах
1304,wohnen::V,дуланмиш хьун,суух
1305,wohnen::V,дуланмиш хьун,амьдрах
1306,arbeiten::V,кӏвалахун,ажиллах
1307,arbeiten::V,кӏвалахун,хөдөлмөрлөх
1308,arbeiten::V,кӏвалах авун,ажиллах
1309,arbeiten::V,кӏвалах авун,хөдөлмөрлөх
1310,sammeln::V,кӏватӏун,түүх
1311,sammeln::V,кӏватӏун,хураах
1312,pflücken::V,атӏун,түүх
1313,jagen::V,гъуьрч авун,агнах
1314,jagen::V,гъуьрч авун,гөрөөлөх
1315,fischen::V,гъетер кьун,загасчлах
1316,fischen::V,гъетер кьун,загас барих
1317,fassen::V,кьун,барих
1318,hüten::V,чӏура хуьн,маллах
1319,hüten::V,чӏура хуьн,хариулах
1320,treiben::V,гьалун,туух
1321,anbinden::V,акалун,уях
1322,füttern::V,ем гун,тэжээх
1323,melken::V,ацун,саах
1324,hacken::V,куьткуьнун,цавчих
1325,gießen::V,яд гун,услах
1326,reifen::V,чурун,боловсрох
1327,reifen::V,агакьун,боловсрох
1328,zubereiten::V,гьазурун,бэлдэх
1329,kochen::V,ругун,чанах
1330,backen::V,чурун,жигнэх
1331,braten::V,чурун,шарах
1332,braten::V,чурун,хайрах
1333,umrühren::V,какадарун,хутгах
1334,stricken::V,хурун,нэхэх
1335,stricken::V,хурун,сүлжих
1336,nähen::V,цун,оёх
1337,färben::V,шир ягъун,будах
1338,reinigen::V,михьун,арилгах
1339,reinigen::V,михьун,цэвэрлэх
1340,waschen::V,чуьхуьн,угаах
1341,abwischen::V,гуьцӏун,арчих
1342,spülen::V,экъуьрун,зайлах
1343,fegen::V,шуткун,хамах
1344,fegen::V,шуткун,шүүрдэх
1345,kehren::V,кул алтадун,шүүрдэх
1346,kehren::V,кул алтадун,туужуудах
1347,baden::V,эхъуьн,усанд орох
1348,sich waschen::V,жендек чуьхуьн,биеэ угаах
1349,ausziehen::V,хутӏунун,тайлах
1350,ausziehen::V,галудун,тайлах
1351,anziehen::V,алукӏун,өмсөх
1352,sich anziehen::V,алукӏун,хувцаслах
1353,sich anziehen::V,парталар алукӏун,хувцаслах
1354,kämmen::V,эвягъун,самнах
1355,schmücken::V,безетмишун,гоёх
1356,schmücken::V,безетмишун,чимэх
1357,schmücken::V,гуьрчегарун,гоёх
1358,schmücken::V,гуьрчегарун,чимэх
1359,sagen::V,лугьун,гэх
1360,sagen::V,лугьун,хэлэх
1361,sprechen::V,рахун,ярих
1362,sprechen::V,рахун,өгүүлэх
1363,reden::V,рахун,хэлэх
1364,reden::V,рахун,хөөрөлдөх
1365,sich unterhalten::V,ихтилат авун,ярилцах
1366,fragen::V,жузун,асуух
1367,bitten::V,тӏалабун,гуйх
1368,erzählen::V,ахъаюн,өгүүлэх
1369,mitteilen::V,хабар гун,дуулгах
1370,mitteilen::V,хабар гун,мэдээлэх
1371,nennen::V,тӏвар гун,нэрлэх
1372,rufen::V,эверун,дуудах
1373,prahlen::V,яцӏу гафар авун,бардах
1374,prahlen::V,яцӏу гафар авун,сайрхах
1375,übersetzen::V,таржума авун,орчуулах
1376,übersetzen::V,гафладун,орчуулах
1377,denken::V,фикир авун,санах
1378,glauben::V,агъун,итгэх
1379,bemerken::V,фикир гун,ажих
1380,bemerken::V,фикир гун,ажиглах
1381,begreifen::V,гъавурда акьун,ойлгох
1382,lernen::V,кӏелун,сурах
1383,wissen::V,чир хьун,мэдэх
1384,wissen::V,чирхьун,мэдэх
1385,sich erinnern an::V,рикӏел хуьн,дурсах
1386,vergessen::V,рикӏелай фин,мартах
1387,vergessen::V,рикӏелай алатун,мартах
1388,messen::V,алцумун,хэмжих
1389,zählen::V,гьисабун,тоолох
1390,rechnen::V,гьисабун,тооцоох
1391,lesen::V,кӏелун,унших
1392,malen::V,кхьин,зурах
1393,malen::V,шикилар чӏугун,зурах
1394,zeichnen::V,чӏугун,дүрслэн бичих
1395,schreiben::V,кхьин,бичих
1396,besitzen::V,иеси хьун,эзэмших
1397,kaufen::V,къачун,худалдан авах
1398,kaufen::V,маса къачун,худалдан авах
1399,verkaufen::V,гун,худалдах
1400,verkaufen::V,маса гун,худалдах
1401,bezahlen::V,къимет гун,төлөх
1402,bezahlen::V,эвезда авун,төлөх
1403,bezahlen::V,гьакъи агакьрун,төлөх
1404,zahlen::V,къимет гун,төлөх
1405,zahlen::V,эвезда авун,төлөх
1406,zahlen::V,гьакъи агакьрун,төлөх
1407,beherrschen::V,иеси хьун,эзэмших
1408,ertragen::V,таб гун,тэсэх
1409,Oberschenkel::N,,гуя
1410,Strömung::N,,урсгал
1411,Moor::N,,хүлрийн намаг
1412,Gedächtnis::N,,ой
1413,Gedächtnis::N,,цээж
1414,Ski::N,,цана
1415,Platte::N,,хавтан
1416,Leine::N,,оосор
1417,Geschäft::N,,наймаа
1418,dick[Gegenstand]::A,,зузаан
1419,auf einmal::ADV,,нэгмөсөн
1420,zurück::ADV,,буцаж
1421,zurück::ADV,,гэдрэг
1422,wieder::ADV,,дахин
1423,wieder::ADV,,дахиад
1424,wehen::V,,салхилах
1425,wehen::V,,хөөрөгдөх
1426,rauchen::V,,баагих
1427,schaukeln::V,,ганхалзах
1428,rühren::V,,сэтгэл уяруулах
1429,scheinen::V,,шиг үзэгдэх
1430,zu sehen sein::V,,үзэгдэх
1431,zu sehen sein::V,,харагдах
1432,vernehmen::V,,дуулах
1433,wenden::V,,эргүүлэх
1434,binden::V,,боох
1435,binden::V,,хүлэх
1436,lassen::V,,-уулах
1437,erkennen::V,,таних
1438,verstehen::V,,мэдэж авах
