,Concept_ID,ko,mhr
757,wie::FADV,어떻게,кузе́
758,warum::FADV,왜,мо
759,warum::FADV,왜,мола́н
760,wieviel::FNUM,얼마만큰,куна́р
761,eins::NUM,하나,ик
762,zwei::NUM,둘,ко́кыт
763,drei::NUM,셋,кум
764,vier::NUM,넷,ныл
765,fünf::NUM,다섯,вич
766,sechs::NUM,여섯,куд
767,sieben::NUM,일곱,шым
768,acht::NUM,여덟,канда́ш
769,neun::NUM,아홉,инде́ш
770,zehn::NUM,열,лу
771,elf::NUM,열하나,лати́к
772,zwölf::NUM,열둘,латко́к
773,zwanzig::NUM,스물,ко́ло
774,dreißig::NUM,서름,ку́мло
775,vierzig::NUM,마흔,ны́лле
776,fünfzig::NUM,숸,ви́тле
777,sechzig::NUM,에순,ку́дло
778,siebzig::NUM,일흔,шы́мле
779,achtzig::NUM,여든,канда́шле
780,neunzig::NUM,아흔,инде́шле
781,hundert::NUM,백,шӱ́дӧ
782,tausend::NUM,천,тӱже́м
783,und::CNJ,와,да
784,und::CNJ,와,ден
785,oder::CNJ,아니면,я
786,oder::CNJ,아니면,а́ле
787,stehen::V,서다,шога́ш
788,sitzen::V,앉다,шинча́ш
789,liegen::V,눕다,кия́ш
790,hängen::V,달다,кеча́ш
791,werden::V,되다,лия́ш
792,passieren::V,지장옶다,лия́ш
793,beginnen::V,시작되다,тӱҥгала́ш
794,enden::V,큳내다,пыта́ш
795,wechseln::V,병경하다,вашталта́ш
796,aufgehen[Sonne]::V,뜨다,лекта́ш
797,untergehen[Sonne]::V,지다,шинча́ш
798,scheinen[Sonne]::V,빛나다,волгалта́ш
799,donnern::V,천둥치다,кӱдырта́ш
800,donnern::V,천둥치다,сургалта́ш
801,wehen::V,풀다,пуа́ш
802,strömen::V,흐르다,шийалтара́ш
803,fließen::V,흐르다,йога́ш
804,sich drehen::V,돌다,пӧрда́ш
805,schwanken::V,동요하다,лӱҥга́ш
806,schwanken::V,동요하다,тайныла́ш
807,schwingen::V,흔들다,рӱпшалта́ш
808,fallen::V,떨어지다,воза́ш
809,fallen::V,떨어지다,йӧрла́ш
810,brennen::V,타다,йӱла́ш
811,rauchen::V,김이나다,шикша́ш
812,regnen::V,비가오다,йӱра́ш
813,gefrieren::V,얼다,кылма́ш
814,gefrieren::V,얼다,ияҥа́ш
815,tauen::V,녹다,шула́ш
816,schmelzen::V,녹다,лева́ш
817,trocknen::V,홈치다,кошка́ш
818,sieden::V,끓다,шола́ш
819,faulen::V,부패하다,шӱя́ш
820,verfaulen::V,썩다,шӱйы́н шуа́ш
821,reißen::V,지바찢다,кӱрла́ш
822,versinken::V,가라앉다,пуре́н кая́ш
823,vergehen::V,지나가다,эрте́н кая́ш
824,erscheinen::V,나타나다,толы́н лекта́ш
825,verschwinden::V,사라지다,йома́ш
826,sinken::V,가라앉다,пуча́ш
827,abnehmen::V,떼어내다,пуча́ш
828,zunehmen::V,증가하다,шукема́ш
829,steigen::V,상승하다,нӧлталта́ш
830,wachsen::V,생기하다,кушка́ш
831,glänzen::V,뛰오나다,йылгыжа́ш
832,funkeln::V,불티가잍어나다,чолга́ш
833,lärmen::V,떠들다,рӱшка́ш
834,läuten::V,울시다,мура́ш
835,klingeln::V,초닌총을울리다,йыҥгырта́ш
836,klirren::V,탁탁울리다,чылдыртата́ш
837,brausen::V,쏴쏴소리내다,лӱшка́ш
838,rauschen::V,솨솨,лыжга́ш
839,klingen::V,반향하다,йоҥга́ш
840,bellen::V,짖다,опта́ш
841,heulen::V,포효하다,урмыжа́ш
842,blasen::V,불다,пуала́ш
843,pfeifen::V,피리를불다,шӱ́шкаш
844,schreien::V,절규하다,кычкыра́ш
845,stöhnen::V,신음하다,йыҥыса́ш
846,zittern::V,저뉼하다,чытыра́ш
847,leben::V,살다,ила́ш
848,geboren werden::V,태어난,шоча́ш
849,atmen::V,숨쉬다,шӱла́ш
850,trinken::V,마시다,йӱа́ш
851,essen::V,먹다,кочка́ш
852,schlucken::V,들이켜다,нела́ш
853,einschlafen::V,잠들다,мале́н колта́ш
854,schlafen::V,자다,мала́ш
855,aufwachen::V,눈트다,помыжалта́ш
856,aufstehen::V,서다,кынела́ш
857,sich erholen::V,회복하다,кана́ш
858,schmerzen::V,아프다,коршта́ш
859,husten::V,잔기침하다,кокыра́ш
860,genesen::V,낫다,тӱрла́ш
861,genesen::V,낫다,тазаҥа́ш
862,sterben::V,죽다,кола́ш
863,umkommen::V,못쓰게되다,вуй йома́ш
864,sich bewegen::V,움직이다,кошта́ш
865,sich rühren::V,움직이다,тарвана́ш
866,sich erheben::V,이러서다,кынела́ш
867,sich setzen::V,앉히다,шинча́ш
868,hinfallen::V,넘어지다,йӧрла́ш
869,laufen::V,걷다,кошта́ш
870,schreiten::V,보행하다,ошкыла́ш
871,spazierengehen::V,산보하다,гуля́яш
872,eilen::V,서둘다,вашка́ш
873,sich beeilen::V,서둘게하다,вашкешта́ш
874,sausen::V,서들러 떠나다,юлтка́ш
875,rennen::V,달리다,куржтала́ш
876,springen::V,도약하다,тӧршта́ш
877,klettern::V,갑겨오르다,кӱза́ш
878,schaukeln::V,흔들리게하다,лӱҥгалта́ш
879,kriechen::V,기다,нушка́ш
880,schwimmen::V,헤엄치다,ия́ш
881,tauchen::V,잠기다,шуҥгалта́ш
882,rudern::V,물을헤치다,удыра́ш
883,fahren::V,가다,кудала́ш
884,fahren::V,나르다,кудала́ш
885,fliegen::V,날다,чоҥешта́ш
886,gehen::V,가다,кая́ш
887,weggehen::V,팔리다,кораҥа́ш
888,abfahren::V,출발하다,лекта́ш
889,anhalten::V,멈추다,чарна́ш
890,hineingehen::V,(그리로)가다,пура́ш
891,eintreten::V,들러가다,пура́ш
892,kommen::V,오다,тола́ш
893,ankommen::V,고챀하다,шуа́ш
894,zurückkommen::V,보기,пӧртыла́ш
895,bleiben::V,체류,кода́ш
896,warten::V,기다리다,вуча́ш
897,erwarten::V,기대하다,вуча́ш
898,suchen::V,찾다,кычала́ш
899,suchen::V,구하다,кычала́ш
900,finden::V,찾아내다,муа́ш
901,versuchen::V,시험하다,толаша́ш
902,vorbereiten::V,재비하다,ямдыла́ш
903,lieben::V,사랑하다,йӧрата́ш
904,mögen::V,줗아하다,йӧрата́ш
905,lachen::V,웃다,воштыла́ш
906,rühren::V,건드리다,ку́мыл тарвата́ш
907,weinen::V,울다,шорта́ш
908,schimpfen::V,꾸짖다,каргаша́ш
909,sich ärgern::V,화를내게 하다,сыра́ш
910,sich fürchten::V,두려원하다,лӱда́ш
911,fürchten::V,두려원하다,лӱда́ш
912,fliehen::V,도망치다,куржа́ш
913,flüchten::V,도주하다,куржа́ш
914,sehen::V,보다,ужа́ш
915,anschauen::V,바라보다,онча́ш
916,ansehen::V,바라보다,эскера́ш
917,hören::V,듣다,кола́ш
918,zuhören::V,듣다,колышта́ш
919,probieren::V,시식하다,тамла́ш
920,riechen::V,내새를맡다,ӱпшынча́ш
921,fühlen::V,느끼다,шижа́ш
922,scheinen::V,...것같다,чуча́ш
923,zu sehen sein::V,보이는,коя́ш
924,vernehmen::V,듣다,кола́ш
925,vernehmen::V,들어서일다,кола́ш
926,frieren::V,춥다,кылма́ш
927,tun::V,하다,ышта́ш
928,können::V,할주릴다,мошта́ш
929,wollen::V,바라다,тӱна́ш
930,anfangen::V,시작하다,тӱҥала́ш
931,beenden::V,다하다,пытара́ш
932,aufhören::V,그만두다,чарна́ш
933,gelingen::V,성국하다,сай лекта́ш
934,geraten::V,잘되어가다,лекта́ш
935,öffnen::V,열다,поча́ш
936,schließen::V,추측하다,петыра́ш
937,stellen::V,세우다,шында́ш
938,setzen::V,놓다,шында́ш
939,legen::V,눕히다,опта́ш
940,legen::V,눕히다,пышта́ш
941,berühren::V,대다,тӱка́ш
942,verbinden::V,옝열하다,пида́ш
943,bedecken::V,덮다,леведа́ш
944,aufhängen::V,매달다,сака́ш
945,anzünden::V,점화하다,чӱкта́ш
946,aufheben::V,위로올리다,нӧлтала́ш
947,zurücklassen::V,튀에남기다,кода́ш
948,verlieren::V,잃다,йомдара́ш
949,fallen lassen::V,떨어뜨리다,воза́ш
950,machen::V,하다,ышта́ш
951,herstellen::V,제조하다,ямдыла́ш
952,bauen::V,짓다,чоҥа́ш
953,reparieren::V,수셩자다,ачала́ш
954,verbessern::V,정정하다,саемда́ш
955,ändern::V,바꾸다,весемда́ш
956,graben::V,파다,кӱнча́ш
957,beugen::V,구부리다,пӱгырта́ш
958,biegen::V,굽히다,лывырта́ш
959,drehen::V,회전,пӱтыра́ш
960,wenden::V,회전시키다,ирала́ш
961,umdrehen::V,회전시키다,савырала́ш
962,heben::V,일으아키다,нӧлта́ш
963,hochheben::V,틀어올리다,нӧлта́ш
964,ergreifen::V,잡다,руалта́ш
965,halten::V,잡다,куча́ш
966,drücken::V,누르다,иша́ш
967,drücken::V,누르다,темда́ш
968,schieben::V,밀다,шӱкала́ш
969,kratzen::V,긁다,удыра́ш
970,lecken::V,핥다,нула́ш
971,beißen::V,물다,пура́ш
972,abschneiden::V,귾어내다,пӱчка́ш
973,binden::V,매다,кылда́ш
974,stecken::V,찌르다,шуралта́ш
975,brechen::V,금,тодышта́ш
976,klopfen::V,치다,кыра́ш
977,hauen::V,때리다,тӱя́ш
978,kleben::V,들러붙다,клеитла́ш
979,reiben::V,문지르다,йыга́ш
980,reiben::V,문지르다,туржала́ш
981,streichen::V,쓰다듬다,шӱра́ш
982,schleifen::V,갈다,шума́ш
983,schleifen::V,갈다,яна́ш
984,schneiden::V,베다,пӱчка́ш
985,rütteln::V,흔들다,рӱза́ш
986,schütteln::V,흔들다,почка́ш
987,schwenken::V,흔들다,рӱза́ш
988,schütten::V,따르다,опта́ш
989,füllen::V,담다,тема́ш
990,einwickeln::V,싸다,вӱдыла́ш
991,tragen::V,지우다,нумала́ш
992,schleppen::V,끌다,шӱдыра́ш
993,ziehen::V,당기다,шупша́ш
994,aufbewahren::V,간직하다,арала́ш
995,werfen::V,던지다,шуа́ш
996,werfen::V,던지다,кышка́ш
997,fangen::V,밥다,куча́ш
998,packen::V,쥐다,руалта́ш
999,verstecken::V,숨기다,тоя́ш
1000,teilen::V,나누다,пӧла́ш
1001,schicken::V,보내다,колта́ш
1002,bringen::V,가겨,конда́ш
1003,hinzufügen::V,부가하다,ешара́ш
1004,bekommen::V,얻다,нала́ш
1005,erhalten::V,지니다,нала́ш
1006,nehmen::V,잡다,нала́ш
1007,wählen::V,선거하다,сайла́ш
1008,auswählen::V,선출하다,таҥгла́ш
1009,bewahren::V,저장보종,сакла́ш
1010,behindern::V,훼방하다,чаракла́ш
1011,verderben::V,못쓰게 되다,пужа́ш
1012,beschädigen::V,상하게하다,пужа́ш
1013,zerbrechen::V,깨뜨리다,пудырта́ш
1014,zerreißen::V,잡아쫓다,кӱрла́ш
1015,zerstören::V,파괴하다,шалата́ш
1016,verbrennen::V,소실하다,йӱлата́ш
1017,geben::V,주다,пуа́ш
1018,reichen::V,내일다,пуа́ш
1019,schenken::V,주다,пӧлекла́ш
1020,versprechen::V,약속하다,сӧра́ш
1021,wünschen::V,바라다,тылана́ш
1022,loben::V,칭찬하다,мокта́ш
1023,küssen::V,키스하다,шупшала́ш
1024,wiegen::V,어르다,рӱпша́ш
1025,zudecken::V,뚜꺼을하다,леведа́ш
1026,wecken::V,깨우다,помыжалтара́ш
1027,zeigen::V,보이다,ончыкта́ш
1028,führen::V,가게하다,вӱда́ш
1029,lehren::V,가르치다,туныкта́ш
1030,unterrichten::V,가르지다,туныкта́ш
1031,aufziehen::V,사육하다,орышта́ш
1032,leiten::V,이끌다,вӱда́ш
1033,leiten::V,이끌다,вуйлата́ш
1034,antreiben::V,몰다,поктыла́ш
1035,lassen::V,내버려두다,-та́ш
1036,einladen::V,초청하다,ӱжа́ш
1037,vereinigen::V,하나로하다,иктешла́ш
1038,besuchen::V,방문하다,то́лын кая́ш
1039,treffen::V,만나다,вашлия́ш
1040,sich versammeln::V,조립하다,погына́ш
1041,sich versammeln::V,조립하다,чумырга́ш
1042,spielen::V,눌다,мода́ш
1043,singen::V,노래하다,мура́ш
1044,tanzen::V,춤추하다,кушта́ш
1045,sich trennen::V,가르다,ойырла́ш
1046,verlassen::V,버림받은,кудалта́ш
1047,retten::V,구조하다,утара́ш
1048,bewachen::V,치키다,орола́ш
1049,schützen::V,보호하다,арала́ш
1050,verteidigen::V,막다,арала́ш
1051,sich schlagen::V,치다,кредала́ш
1052,schießen::V,쏘다,лӱя́ш
1053,siegen::V,이기다,сеҥа́ш
1054,ärgern::V,성을내게하다,сырыкта́ш
1055,schlagen::V,치다,пера́ш
1056,treten::V,디디다,тошка́ш
1057,stechen::V,찌르다,кера́ш
1058,stoßen::V,찌르다,шӱкала́ш
1059,stehlen::V,훔치다,шолышта́ш
1060,stören::V,움직이다,мешая́ш
1061,belästigen::V,괴롭히다,толаштара́ш
1062,verbergen::V,숨기다,шылта́ш
1063,täuschen::V,속이다,ондала́ш
1064,betrügen::V,속이다,ондала́ш
1065,töten::V,죽이다,пушта́ш
1066,wohnen::V,실다,ила́ш
1067,arbeiten::V,일하다,пашалана́ш
1068,arbeiten::V,일하다,паша́м ышта́ш
1069,sammeln::V,모으다,пога́ш
1070,pflücken::V,꿔다,кӱра́ш
1071,jagen::V,사냥하다,сонарла́ш
1072,fischen::V,고기를잡다,кол куча́ш
1073,fassen::V,움켜쥐다,куча́ш
1074,hüten::V,망보다,кӱта́ш
1075,treiben::V,몰아세우다,покта́ш
1076,anbinden::V,묶다,йолышта́ш
1077,füttern::V,사료를주다,пукша́ш
1078,melken::V,젖을짜다,лӱшта́ш
1079,hacken::V,자르다,руа́ш
1080,gießen::V,물을대다,шава́ш
1081,reifen::V,성숙하다,кӱа́ш
1082,zubereiten::V,조제하다,ямдыла́ш
1083,kochen::V,요리하다,шолта́ш
1084,backen::V,쿱다,кӱкташ
1085,braten::V,굽다,пуштыла́ш
1086,braten::V,굽다,жаритла́ш
1087,umrühren::V,교반하다,луга́ш
1088,stricken::V,뜨개질하다,пида́ш
1089,nähen::V,꿰매다,урга́ш
1090,färben::V,채색하다,чиялта́ш
1091,reinigen::V,청소하다,эрыкта́ш
1092,waschen::V,씻다,мушка́ш
1093,abwischen::V,닦다,ӱшта́ш
1094,spülen::V,씻다,шӱалта́ш
1095,fegen::V,소체하다,ӱшта́ш
1096,kehren::V,청소하다,ӱшта́ш
1097,baden::V,감다,йӱштыла́ш
1098,sich waschen::V,모믈 씻다,мушкылта́ш
1099,ausziehen::V,벗다,кудаша́ш
1100,anziehen::V,끌어움직이다,чия́ш
1101,kämmen::V,빗다,шера́ш
1102,schmücken::V,치레하다,тӱзата́ш
1103,schmücken::V,치레하다,чеверта́ш
1104,sagen::V,말하다,ойла́ш
1105,sagen::V,말하다,каласа́ш
1106,sprechen::V,말하다,кутыра́ш
1107,reden::V,이야기하다,мутлана́ш
1108,fragen::V,질문하다,йода́ш
1109,bitten::V,원하다,йода́ш
1110,erzählen::V,이야기하다,ойла́ш
1111,mitteilen::V,이야기하다,увертара́ш
1112,nennen::V,부르다,лӱмда́ш
1113,rufen::V,불러내다,ӱжа́ш
1114,prahlen::V,자랑하다,моктана́ш
1115,übersetzen::V,번역하다,кусара́ш
1116,denken::V,생각하다,шона́ш
1117,glauben::V,믿다,ӱшана́ш
1118,bemerken::V,인자하다,шижа́ш
1119,erkennen::V,인식하다,пала́ш
1120,begreifen::V,파악하다,ыҥла́ш
1121,verstehen::V,이해하다,умыла́ш
1122,lernen::V,배우다,тунема́ш
1123,wissen::V,알다,шинча́ш
1124,sich erinnern an::V,상기하다,шарна́ш
1125,vergessen::V,잊다,монда́ш
1126,messen::V,측정하다,виса́ш
1127,zählen::V,세다,шотла́ш
1128,rechnen::V,게산하다,шотла́ш
1129,lesen::V,읽다,луда́ш
1130,malen::V,그리다,сӱретла́ш
1131,zeichnen::V,소묘하다,сӱретла́ш
1132,schreiben::V,쓰다,воза́ш
1133,besitzen::V,소유하다,лия́ш
1134,kaufen::V,사다,нала́ш
1135,verkaufen::V,팔다,ужала́ш
1136,bezahlen::V,지불하다,тӱла́ш
1137,zahlen::V,치르다,тӱла́ш
1138,beherrschen::V,지배하다,куча́ш
1139,ertragen::V,참다,турка́ш
1140,Raureif::N,,пӧрш
1141,Raureif::N,,по́кшым
1142,Grube::N,,выне́м
1143,Lust::N,,ку́мыл
1144,Nachricht::N,,увертарыма́ш
1145,klug::A,,уша́н
1146,von hier::ADV,,тыше́ч
1147,von hier::ADV,,тыве́ч
1148,müde werden::V,,ноя́ш
1149,krank werden::V,,черлане́н воза́ш
1150,krank sein::V,,черлане́н кия́ш
1151,abreißen::V,,кӱрла́ш
1152,sich anziehen::V,,чия́ш
1153,sich unterhalten::V,,кутыра́ш
