,Concept_ID,myv,fr
836,dorthin::ADV,тов,par là
837,geradeaus::ADV,витьстэ,tout droit
838,vorwärts::ADV,икелев,en avant
839,rückwärts::ADV,мекев,en arrière
840,zurück::ADV,мекев,de retour
841,unten::ADV,ало,en bas
842,unten::ADV,ало,au-dessous
843,hinab::ADV,алов,en bas
844,hinab::ADV,алов,vers le bas
845,oben::ADV,вере,dessus
846,oben::ADV,вере,en haut
847,hinauf::ADV,верев,en haut
848,hinauf::ADV,верев,vers le haut
849,überall::ADV,эрьва косо,partout
850,nicht::ADV,а,ne ... pas
851,ein wenig::ADV,аламошка,un peu
852,kaum::ADV,ансяк,à peine
853,sehr::ADV,пек,très
854,sehr::ADV,вельть,très
855,so::ADV,истя,si
856,so::ADV,истя,ainsi
857,noch::ADV,таго,encore
858,nur::ADV,ансяк,seulement
859,nur::ADV,ансяк,ne ... que
860,schon::ADV,уш,déjà
861,wieder::ADV,таго,de nouveau
862,vergebens::ADV,стяко,en vain
863,vor::PRP,икеле,devant
864,hinter::PRP,вельде,derrière
865,unter::PRP,ало,sous
866,unter::PRP,ало,au-dessous de
867,durch::PRP,пачк,par
868,durch::PRP,пачк,à travers
869,neben::PRP,вакссо,à côté de
870,zwischen::PRP,ютксо,entre
871,wegen::PRP,кис,à cause de
872,wegen::PRP,коряс,à cause de
873,wegen::PRP,кувалт,à cause de
874,dies::PRN,те,ceci
875,das::PRN,те,ce
876,das::PRN,те,cela
877,das::PRN,тона,ce
878,das::PRN,тона,cela
879,alles::PRN,весе,tout
880,alles::PRN,весемесь,tout
881,ich::PRN,мон,je
882,ich::PRN,мон,moi
883,du::PRN,тон,tu
884,du::PRN,тон,toi
885,er::PRN,сон,il
886,er::PRN,сон,lui
887,wir::PRN,минь,nous
888,ihr::PRN,тынь,vous
889,sie::PRN,сынь,ils
890,sie::PRN,сынь,elles
891,was::FPRN,мезе,que
892,was::FPRN,мезе,quoi
893,wer::FPRN,ки,qui
894,wo::FADV,косо,où
895,wohin::FADV,ков,où
896,wohin::FADV,козо,où
897,wie::FADV,кода,comment
898,warum::FADV,мекс,pourquoi
899,wieviel::FNUM,зяро,combien
900,eins::NUM,вейке,un
901,zwei::NUM,кавто,deux
902,drei::NUM,колмо,trois
903,vier::NUM,ниле,quatre
904,fünf::NUM,вете,cinq
905,sechs::NUM,кото,six
906,sieben::NUM,сисем,sept
907,acht::NUM,кавксо,huit
908,neun::NUM,вейксэ,neuf
909,zehn::NUM,кемень,dix
910,elf::NUM,кевейкее,onze
911,zwölf::NUM,кемгавтово,douze
912,zwanzig::NUM,комсь,vingt
913,dreißig::NUM,колоньгемень,trente
914,vierzig::NUM,ниленьгемень,quarante
915,fünfzig::NUM,ведьгемень,cinquante
916,sechzig::NUM,кодгемень,soixante
917,siebzig::NUM,сизьгемень,soixante-dix
918,achtzig::NUM,кавксоньгемень,quatre-vingt
919,neunzig::NUM,вейксэньгемень,quatre-vingt-dix
920,hundert::NUM,сядо,cent
921,tausend::NUM,тыща,mille
922,und::CNJ,ды,et
923,oder::CNJ,или,ou
924,stehen::V,аштемс стядо,être debout
925,sitzen::V,аштемс озадо,être assis
926,liegen::V,мадезь аштемс,être couché
927,hängen::V,нурьгемс,pendre
928,werden::V,арамс,devenir
929,passieren::V,лисэмс,se passer
930,beginnen::V,ушодомс,commencer
931,enden::V,лоткамс,finir
932,enden::V,лоткамс,se terminer
933,wechseln::V,полавтнемс,changer
934,wechseln::V,полавтнемс,alterner
935,aufgehen[Sonne]::V,лисемс,se lever
936,aufgehen[Sonne]::V,стямс,se lever
937,untergehen[Sonne]::V,валгомс,se coucher
938,scheinen[Sonne]::V,валдомтомс,briller
939,donnern::V,цярномс,tonner
940,donnern::V,галдордомс,tonner
941,wehen::V,пувамс,souffler
942,strömen::V,чудемс,affluer
943,fließen::V,чудемс,couler
944,sich drehen::V,велямс,tourner
945,schwanken::V,лыкамс,osciller
946,schwanken::V,лыкамс,chanceler
947,schwanken::V,якамс,osciller
948,schwanken::V,якамс,chanceler
949,schwingen::V,нурсемс,vibrer
950,schwingen::V,нурсемс,osciller
951,schwingen::V,лыкамс,vibrer
952,schwingen::V,лыкамс,osciller
953,fallen::V,прамс,tomber
954,fallen::V,сяворемс,tomber
955,brennen::V,паломс,brûler
956,brennen::V,паломс,flamber
957,rauchen::V,качадомс,fumer
958,regnen::V,пиземс,pleuvoir
959,gefrieren::V,кельмемс,geler
960,tauen::V,соламс,dégeler
961,schmelzen::V,соламс,fondre
962,trocknen::V,коськемс,sécher
963,sieden::V,лакамс,bouillir
964,sieden::V,пиксемс,bouillir
965,faulen::V,наксадомс,pourrir
966,faulen::V,наксадомс,se putréfier
967,verfaulen::V,наксадомс,pourrir
968,reißen::V,сезневемс,rompre
969,reißen::V,сезневемс,se déchirer
970,versinken::V,ваямс,s'enfoncer
971,vergehen::V,ютамс,passer
972,erscheinen::V,лисемс,apparaître
973,verschwinden::V,ёмамс,disparaître
974,sinken::V,явамс,descendre
975,sinken::V,явамс,s'abaisser
976,abnehmen::V,киремемс,diminuer
977,zunehmen::V,ламолгадомс,augmenter
978,zunehmen::V,раштамс,augmenter
979,steigen::V,куземс,monter
980,steigen::V,кепсевемс,monter
981,wachsen::V,касомс,croître
982,glänzen::V,цитнемс,briller
983,funkeln::V,пиндолдомс,étinceler
984,funkeln::V,цивтёрдомс,étinceler
985,lärmen::V,шалномс,faire du bruit
986,läuten::V,гайгезевемс,sonner
987,klingeln::V,чавомс баягас,sonner
988,klirren::V,калдордомс,cliqueter
989,klirren::V,кальцяемс,cliqueter
990,brausen::V,лакамс,mugir
991,rauschen::V,лажномс,bruire
992,klingen::V,гайгемс,sonner
993,bellen::V,онгомс,aboyer
994,heulen::V,урномс,hurler
995,blasen::V,пувамс,souffler
996,pfeifen::V,вешкемс,siffler
997,schreien::V,пижнемс,crier
998,stöhnen::V,кувсемс,gémir
999,zittern::V,тарномс,trembler
1000,leben::V,эрямс,vivre
1001,geboren werden::V,чачомс,naître
1002,atmen::V,лексемс,respirer
1003,trinken::V,симемс,boire
1004,essen::V,ярсамс,manger
1005,schlucken::V,нилемс,avaler
1006,schlucken::V,порнемс,avaler
1007,müde werden::V,сиземс,se lasser
1008,müde werden::V,сиземс,se fatiguer
1009,einschlafen::V,матедевемс,s'endormir
1010,schlafen::V,удомс,dormir
1011,aufwachen::V,сыргоземс,se réveiller
1012,aufstehen::V,стямс,se lever
1013,sich erholen::V,оймсемс,se reposer
1014,sich erholen::V,оймсемс,se détendre
1015,krank werden::V,сэредезевемс,tomber malade
1016,krank sein::V,сэредемс,être malade
1017,schmerzen::V,сэредемс,faire mal
1018,husten::V,козомс,tousser
1019,genesen::V,пичкамс,guérir
1020,genesen::V,пичкамс,se remettre
1021,sterben::V,куломс,mourir
1022,umkommen::V,чавовомс,périr
1023,umkommen::V,ёмамс,périr
1024,sich bewegen::V,шаштомс,bouger
1025,sich rühren::V,сыргамс,broncher
1026,sich erheben::V,куземс,se lever
1027,sich setzen::V,озамс,s'asseoir
1028,hinfallen::V,прамс,tomber
1029,hinfallen::V,сяворемс,tomber
1030,laufen::V,якамс,marcher
1031,laufen::V,якамс,aller à pied
1032,schreiten::V,эскелямс,marcher
1033,schreiten::V,молемс,marcher
1034,spazierengehen::V,якамс,se promener
1035,eilen::V,эрзкалемс,courir
1036,eilen::V,капшамс,courir
1037,sich beeilen::V,капшамс,se hâter
1038,sich beeilen::V,капшамс,se dépêcher
1039,sausen::V,ливтямс,filer
1040,rennen::V,чийнемс,courir
1041,rennen::V,ардтнемс,courir
1042,springen::V,кирнявтнемс,sauter
1043,klettern::V,куземс,grimper
1044,schaukeln::V,нурямс,se balancer
1045,kriechen::V,ёзмолдомс,ramper
1046,schwimmen::V,уемс,nager
1047,tauchen::V,чопавтомс,plonger
1048,tauchen::V,чопавтнемс,plonger
1049,rudern::V,миледемс,ramer
1050,fahren::V,ардомс,aller
1051,fahren::V,ардомс,rouler
1052,fliegen::V,ливтямс,voler
1053,gehen::V,туемс,aller
1054,gehen::V,молемс,aller
1055,weggehen::V,туемс,s'en aller
1056,abfahren::V,туемс,partir
1057,anhalten::V,лоткамс,s'arrêter
1058,hineingehen::V,совамс,entrer
1059,eintreten::V,совамс,entrer
1060,eintreten::V,эскельдямс,entrer
1061,kommen::V,самс,venir
1062,ankommen::V,самс,arriver
1063,ankommen::V,пачкодемс,arriver
1064,zurückkommen::V,велявтомс,revenir
1065,bleiben::V,кадовомс,rester
1066,bleiben::V,кадовомс,demeurer
1067,warten::V,учомс,attendre
1068,erwarten::V,учомс,attendre
1069,suchen::V,вешнемс,chercher
1070,finden::V,муемс,trouver
1071,versuchen::V,варштамс,essayer
1072,vorbereiten::V,анокстамс,préparer
1073,lieben::V,вечкемс,aimer
1074,mögen::V,вечкемс,aimer
1075,mögen::V,вечкемс,vouloir
1076,lachen::V,пейдемс,rire
1077,rühren::V,токамс седейс,toucher
1078,rühren::V,токамс седейс,attendrir
1079,weinen::V,авардемс,pleurer
1080,schimpfen::V,сёвномс,gronder
1081,sich ärgern::V,кежиявтнемс,se fâcher
1082,sich fürchten::V,пелемс,avoir peur
1083,fürchten::V,пелемс,craindre
1084,fürchten::V,пелемс,avoir peur de
1085,fliehen::V,оргодемс,fuir
1086,flüchten::V,ворьгодемс,s'enfuir
1087,flüchten::V,чадомс,s'enfuir
1088,sehen::V,неемс,voir
1089,anschauen::V,ваномс,regarder
1090,ansehen::V,ваномс,regarder
1091,hören::V,марямс,entendre
1092,zuhören::V,кунсоломс,écouter
1093,probieren::V,варшамс,goûter
1094,riechen::V,никсемс,sentir
1095,fühlen::V,марямс,sentir
1096,scheinen::V,марявомс,sembler
1097,scheinen::V,марявомс,paraître
1098,zu sehen sein::V,неявомс,se voir
1099,zu sehen sein::V,неявомс,être visible
1100,vernehmen::V,марямс,entendre
1101,vernehmen::V,марямс,percevoir
1102,frieren::V,кельмемс,avoir froid
1103,tun::V,теемс,faire
1104,können::V,маштомс,savoir
1105,können::V,маштомс,pouvoir
1106,wollen::V,бажамс,vouloir
1107,anfangen::V,кармамс,commencer
1108,beenden::V,прядомс,finir
1109,beenden::V,прядомс,terminer
1110,aufhören::V,лоткамс,cesser
1111,aufhören::V,лоткамс,arrêter
1112,gelingen::V,удаламс,réussir
1113,geraten::V,лисемс,réussir
1114,öffnen::V,панжомс,ouvrir
1115,schließen::V,пекстамс,fermer
1116,schließen::V,сёлгомс,fermer
1117,schließen::V,конямс,fermer
1118,stellen::V,аравтомс,poser
1119,stellen::V,аравтомс,mettre
1120,setzen::V,ойсевтемс,placer
1121,setzen::V,озавтнемс,placer
1122,legen::V,путомс,placer
1123,berühren::V,токамс,toucher
1124,verbinden::V,содомс,lier
1125,bedecken::V,вельтямс,couvrir
1126,aufhängen::V,понгавтомс,accrocher
1127,anzünden::V,кирвастемс,allumer
1128,aufheben::V,кепедемс,ramasser
1129,zurücklassen::V,кадомс,laisser
1130,verlieren::V,ёмавтомс,perdre
1131,fallen lassen::V,правтомс,lâcher
1132,fallen lassen::V,правтомс,laisser tomber
1133,machen::V,теемс,faire
1134,herstellen::V,анокстамс,produire
1135,herstellen::V,анокстамс,fabriquer
1136,bauen::V,путомс,bâtir
1137,bauen::V,путомс,construire
1138,reparieren::V,витемс,réparer
1139,verbessern::V,паролгавтомс,améliorer
1140,verbessern::V,вадрялгавтомс,améliorer
1141,ändern::V,полавтомс,changer
1142,ändern::V,полавтомс,modifier
1143,graben::V,чувомс,creuser
1144,graben::V,таргамс,creuser
1145,beugen::V,мендемс,plier
1146,beugen::V,мендемс,ployer
1147,biegen::V,комавтомс,courber
1148,drehen::V,чаравтомс,tordre
1149,drehen::V,чаравтомс,tourner
1150,drehen::V,велявтнемс,tordre
1151,drehen::V,велявтнемс,tourner
1152,wenden::V,велявтомс,retourner
1153,umdrehen::V,велявтомс,tourner
1154,heben::V,кепедемс,soulever
1155,hochheben::V,кепедемс,lever
1156,ergreifen::V,кундамс,saisir
1157,ergreifen::V,кундамс,prendre
1158,halten::V,кирдемс,tenir
1159,drücken::V,нуемс,presser
1160,schieben::V,шаштомс,pousser
1161,kratzen::V,ангордамс,gratter
1162,kratzen::V,ангордамс,égratigner
1163,lecken::V,нолсемс,lécher
1164,beißen::V,сускомс,mordre
1165,abreißen::V,сеземс,arracher
1166,abschneiden::V,печкемс,couper
1167,binden::V,кодамс,lier
1168,binden::V,кодамс,attacher
1169,binden::V,сюлмамс,lier
1170,binden::V,сюлмамс,attacher
1171,stecken::V,сялгомс,enfoncer
1172,brechen::V,синдемс,rompre
1173,brechen::V,калавтомс,rompre
1174,klopfen::V,калтаямс,frapper
1175,hauen::V,чавомс,frapper
1176,kleben::V,педявтнемс,coller
1177,reiben::V,ёзамс,frotter
1178,streichen::V,вадемс,empâter
1179,schleifen::V,човамс,affiler
1180,schleifen::V,човамс,aiguiser
1181,schneiden::V,керямс,couper
1182,schneiden::V,керямс,trancher
1183,rütteln::V,чукамс,cahoter
1184,rütteln::V,лыкавтомс,cahoter
1185,schütteln::V,чукамс,secouer
1186,schwenken::V,яхолемс,agiter
1187,schütten::V,каямс,verser
1188,füllen::V,пештямс,remplir
1189,einwickeln::V,тапарямс,envelopper
1190,tragen::V,кандомс,porter
1191,schleppen::V,ускомс,traîner
1192,ziehen::V,ускомс,tirer
1193,aufbewahren::V,ванстомс,garder
1194,aufbewahren::V,ванстомс,conserver
1195,werfen::V,ёртомс,jeter
1196,werfen::V,ёртомс,lancer
1197,fangen::V,кундамс,attraper
1198,packen::V,кундамс,agripper
1199,verstecken::V,кекшемс,cacher
1200,teilen::V,явомс,diviser
1201,schicken::V,кучомс,envoyer
1202,bringen::V,кандомс,apporter
1203,hinzufügen::V,путомс,ajouter
1204,hinzufügen::V,максомс,ajouter
1205,bekommen::V,саемс,obtenir
1206,erhalten::V,саемс,recevoir
1207,nehmen::V,саемс,prendre
1208,wählen::V,кочкамс,choisir
1209,auswählen::V,кочкамс,choisir
1210,auswählen::V,кочкамс,sélectionner
1211,bewahren::V,ванстомс,préserver
1212,behindern::V,кирдемс,gêner
1213,verderben::V,коламс,gâter
1214,verderben::V,коламс,corrompre
1215,beschädigen::V,теемс зыян,endommager
1216,zerbrechen::V,коламс,casser
1217,zerreißen::V,сеземс,déchirer
1218,zerstören::V,калавтомс,détruire
1219,verbrennen::V,пултамс,brûler
1220,geben::V,максомс,donner
1221,reichen::V,максомс,tendre
1222,schenken::V,каземс,offrir
1223,versprechen::V,алтамс,promettre
1224,wünschen::V,арсемс,souhaiter
1225,loben::V,шнамс,louer
1226,küssen::V,палсемс,embrasser
1227,wiegen::V,нурсемс,bercer
1228,zudecken::V,тавадомс,couvrir
1229,zudecken::V,вельтямс,couvrir
1230,wecken::V,стявтомс,éveiller
1231,wecken::V,стявтомс,réveiller
1232,zeigen::V,невтемс,montrer
1233,zeigen::V,невтемс,faire voir
1234,führen::V,ветямс,guider
1235,lehren::V,тонавтомс,apprendre
1236,unterrichten::V,тонавтомс,instruire
1237,aufziehen::V,трямс,élever
1238,aufziehen::V,кастомс,élever
1239,leiten::V,ветямс,diriger
1240,leiten::V,ветямс,conduire
1241,leiten::V,азоркстамс,diriger
1242,leiten::V,азоркстамс,conduire
1243,antreiben::V,ветямс,pousser
1244,lassen::V,кармавтомс,faire
1245,einladen::V,тердемс,inviter
1246,vereinigen::V,вейсэндямс,unir
1247,vereinigen::V,вейсэндямс,réunir
1248,vereinigen::V,вейс путомс,unir
1249,vereinigen::V,вейс путомс,réunir
1250,vereinigen::V,вейс пурнамс,unir
1251,vereinigen::V,вейс пурнамс,réunir
1252,besuchen::V,варштамс,visiter
1253,besuchen::V,варштамс,aller voir
1254,treffen::V,вастомс,rencontrer
1255,sich versammeln::V,промокшномс,s'assembler
1256,spielen::V,налксемс,jouer
1257,singen::V,морамс,chanter
1258,tanzen::V,киштемс,danser
1259,sich trennen::V,явомс,se séparer
1260,verlassen::V,кадомс,quitter
1261,retten::V,идемс,sauver
1262,bewachen::V,ванстомс,garder
1263,schützen::V,аштемс,protéger
1264,verteidigen::V,ваномс,défendre
1265,sich schlagen::V,тюремс,se taper
1266,schießen::V,ледемс,tirer
1267,siegen::V,изнямс,vaincre
1268,ärgern::V,кежейгавтомс,agacer
1269,schlagen::V,токамс,battre
1270,schlagen::V,токамс,frapper
1271,treten::V,тапамс,botter
1272,treten::V,тапамс,donner un coup de pied à
1273,stechen::V,пупамс,piquer
1274,stoßen::V,тулкадемс,heurter
1275,stehlen::V,саламс,voler
1276,stören::V,пирямс ки,gêner
1277,stören::V,пирямс ки,déranger
1278,belästigen::V,а максомс,molester
1279,belästigen::V,а максомс,importuner
1280,belästigen::V,а кадомс оймамо,molester
1281,belästigen::V,а кадомс оймамо,importuner
1282,verbergen::V,сёпомс,cacher
1283,verbergen::V,сёпомс,dissimuler
1284,verbergen::V,кекшемс,cacher
1285,verbergen::V,кекшемс,dissimuler
1286,täuschen::V,манямс,abuser
1287,täuschen::V,манямс,tromper
1288,betrügen::V,манчемс,duper
1289,betrügen::V,манчемс,frauder
1290,töten::V,чавномс,tuer
1291,töten::V,маштнемс,tuer
1292,wohnen::V,эрямс,habiter
1293,wohnen::V,эрямс,demeurer
1294,arbeiten::V,важодемс,travailler
1295,sammeln::V,пурнамс,collectionner
1296,pflücken::V,ноцковтнемс,cueillir
1297,jagen::V,кундамс,chasser
1298,fischen::V,калонь кундамс,pêcher
1299,fassen::V,кундамс,capturer
1300,hüten::V,ваномс,garder
1301,treiben::V,панемс,mener
1302,anbinden::V,сюлмамс,attacher
1303,füttern::V,андомс,faire manger
1304,melken::V,потявтомс,traire
1305,hacken::V,лазномс,fendre
1306,gießen::V,валомс,arroser
1307,reifen::V,кенеремс,mûrir
1308,zubereiten::V,анокстамс,préparer
1309,kochen::V,пидемс,cuire
1310,backen::V,пидемс,cuire
1311,braten::V,пуштамс,rôtir
1312,umrühren::V,човорямс,remuer
1313,stricken::V,кодамс,tricoter
1314,nähen::V,стамс,coudre
1315,färben::V,артомс,teindre
1316,reinigen::V,урядамс,nettoyer
1317,waschen::V,муськемс,laver
1318,abwischen::V,нардамс,essuyer
1319,spülen::V,ёрвалдомс,rincer
1320,fegen::V,тенсемс,balayer
1321,kehren::V,тенсемс,balayer
1322,baden::V,экшелямс,se baigner
1323,sich waschen::V,шлямс,se laver
1324,ausziehen::V,кайсевтемс,ôter
1325,ausziehen::V,кайсевтемс,enlever
1326,anziehen::V,оршамс,mettre
1327,sich anziehen::V,оршамс,s'habiller
1328,kämmen::V,судрямс,peigner
1329,schmücken::V,мазылгавтомс,orner
1330,schmücken::V,мазылгавтомс,décorer
1331,schmücken::V,наряжамс,orner
1332,schmücken::V,наряжамс,décorer
1333,sagen::V,меремс,dire
1334,sprechen::V,кортамс,parler
1335,reden::V,кортамс,parler
1336,sich unterhalten::V,кортнемс,bavarder
1337,sich unterhalten::V,кортнемс,s'entretenir
1338,fragen::V,кевкстемс,demander
1339,bitten::V,вешемс,prier
1340,erzählen::V,ёвтнемс,raconter
1341,mitteilen::V,ёвтамс,communiquer
1342,nennen::V,лемдемс,nommer
1343,nennen::V,лемдемс,appeler
1344,nennen::V,путомс лем,nommer
1345,nennen::V,путомс лем,appeler
1346,rufen::V,тердемс,appeler
1347,rufen::V,серьгедемс,appeler
1348,prahlen::V,шнамс пря,se vanter
1349,übersetzen::V,ютавтомс,traduire
1350,denken::V,арсемс,penser
1351,glauben::V,кемемс,croire
1352,bemerken::V,неемс,remarquer
1353,bemerken::V,неемс,apercevoir
1354,erkennen::V,содамс,reconnaître
1355,begreifen::V,пачкодемс,concevoir
1356,verstehen::V,чарькодемс,entendre
1357,verstehen::V,чарькодемс,comprendre
1358,lernen::V,тонавтнемс,apprendre
1359,wissen::V,содамс,savoir
1360,sich erinnern an::V,ледстямс,se souvenir de
1361,vergessen::V,стувтомс,oublier
1362,messen::V,онкстнемс,mesurer
1363,zählen::V,ловомс,compter
1364,rechnen::V,ловомс,calculer
1365,lesen::V,ловномс,lire
1366,malen::V,рисовамс,peindre
1367,zeichnen::V,рисовамс,dessiner
1368,schreiben::V,сёрмадомс,écrire
1369,besitzen::V,улемс,posséder
1370,besitzen::V,улемс азорокс,posséder
1371,kaufen::V,рамамс,acheter
1372,verkaufen::V,миемс,vendre
1373,bezahlen::V,пандомс,payer
1374,zahlen::V,пандомс,payer
1375,beherrschen::V,азоркстамс,dominer
1376,beherrschen::V,азоркстамс,maîtriser
1377,ertragen::V,кирдемс,tolérer
1378,ertragen::V,кирдемс,supporter
