,Concept_ID,kl,ja
762,wohin::FADV,sumut,どこへ
763,wie::FADV,qanoq,どう
764,warum::FADV,sooq,何故
765,warum::FADV,sooq,どうして
766,wieviel::FNUM,qassit,どのくらい
767,wieviel::FNUM,qanoq atsigisumik?,どのくらい
768,eins::NUM,ataaseq,一
769,zwei::NUM,marluk,二
770,zwei::NUM,marluk,二つ
771,drei::NUM,pingasut,三
772,drei::NUM,pingasut,三つ
773,vier::NUM,sisamat,四
774,vier::NUM,sisamat,四つ
775,vier::NUM,qajuusat,四
776,vier::NUM,qajuusat,四つ
777,fünf::NUM,tallimat,五
778,fünf::NUM,tallimat,五つ
779,sechs::NUM,arfineq,六
780,sechs::NUM,arfineq,六つ
781,sechs::NUM,arfinillit,六
782,sechs::NUM,arfinillit,六つ
783,sieben::NUM,arfineq-marluk,七
784,sieben::NUM,arfineq-marluk,七つ
785,acht::NUM,arfineq pingasut,八
786,acht::NUM,arfineq pingasut,八つ
787,neun::NUM,qulingiluat,九
788,neun::NUM,qulingiluat,九つ
789,neun::NUM,arfineq sisamat,九
790,neun::NUM,arfineq sisamat,九つ
791,zehn::NUM,qulit,十
792,elf::NUM,aqqaneq,十一
793,zwölf::NUM,aqqaneq-marluk,十二
794,zwanzig::NUM,tyve,二十
795,dreißig::NUM,tredive,三十
796,dreißig::NUM,pingasunik qulillit,三十
797,vierzig::NUM,fyrre,四十
798,fünfzig::NUM,halvtreds,五十
799,fünfzig::NUM,tallimanik qulillit,五十
800,sechzig::NUM,tres,六十
801,siebzig::NUM,halvfjerds,七十
802,achtzig::NUM,firs,八十
803,neunzig::NUM,halvfems,九十
804,hundert::NUM,et hundrede,百
805,tausend::NUM,et tusinde,千
806,und::CNJ,aamma,-と
807,und::CNJ,aamma,そして
808,oder::CNJ,imalluunnit,或いは
809,stehen::V,sikingavoq,立っている
810,sitzen::V,ingippoq,座っている
811,liegen::V,nalavoq,横になっている
812,liegen::V,aqupivoq,横になっている
813,hängen::V,nivinngarpaa,掛かっている
814,werden::V,pinngorpoq,なる
815,passieren::V,pivoq,起こる
816,beginnen::V,aallarnerpaa,始まる
817,enden::V,naggaserpaa,終わる
818,wechseln::V,immikkut ilivoq,変わる
819,untergehen[Sonne]::V,ilioqqaasoq,沈む
820,scheinen[Sonne]::V,qinnorpoq,輝く
821,scheinen[Sonne]::V,qinngorpoq,輝く
822,donnern::V,kalleq,雷が鳴る
823,wehen::V,timmivoq,吹く
824,sich drehen::V,ipippaa,回転する
825,schwanken::V,aalavoq,揺れる
826,schwingen::V,issakajaat or issakatsiaarut,振動する
827,fallen::V,quasivaa,落ちる
828,brennen::V,seerpoq,燃える
829,brennen::V,uuppaa,燃える
830,rauchen::V,pujoorpoq,煙を出す
831,regnen::V,siallerpoq,雨が降る
832,gefrieren::V,qiulerpoq,凍る
833,tauen::V,aappoq,溶ける
834,schmelzen::V,aappoq,溶ける
835,schmelzen::V,aatsippaa,溶ける
836,trocknen::V,panerserpaa,乾く
837,sieden::V,qalappoq,沸く
838,reißen::V,qulli,切れる
839,reißen::V,alittorpaa,切れる
840,reißen::V,kimillanneq,切れる
841,versinken::V,kivivaa,沈む
842,versinken::V,apparpoq,沈む
843,vergehen::V,qaangerpaa,経つ
844,vergehen::V,sarsuppoq,経つ
845,erscheinen::V,takutippoq,現れる
846,sinken::V,kivivaa,下がる
847,sinken::V,apparpoq,下がる
848,abnehmen::V,ikillipput,減る
849,zunehmen::V,allisippaa,増える
850,steigen::V,allisippaa,上がる
851,wachsen::V,allivoq,伸びる
852,glänzen::V,qinngorpoq,輝く
853,glänzen::V,qinnorpoq,輝く
854,funkeln::V,uisorilavoq,ぴかぴか光る
855,läuten::V,avilualaarpoq,鳴る
856,klingeln::V,aviluarpoq,鳴る
857,klingeln::V,aviluarpaluppoq,鳴る
858,brausen::V,ittuk,逆巻く
859,brausen::V,ittuppoq,逆巻く
860,brausen::V,ittuppaluppoq,逆巻く
861,bellen::V,qiluppoq,吠える
862,heulen::V,maarpoq,きゃんきゃん鳴く
863,heulen::V,maalavoq,きゃんきゃん鳴く
864,heulen::V,miaggoorpoq,きゃんきゃん鳴く
865,blasen::V,aporneq,吹く
866,pfeifen::V,siggartartitsivoq,口笛を吹く
867,pfeifen::V,siorsulavoq,口笛を吹く
868,schreien::V,suaarpoq,叫ぶ
869,stöhnen::V,nipiliorpoq,うめく
870,stöhnen::V,nipilliorpoq,うめく
871,zittern::V,qarsulivik,震える
872,leben::V,inuuvoq,生きている
873,geboren werden::V,inuuvoq,生まれる
874,geboren werden::V,inunngorpoq,生まれる
875,atmen::V,anersaarpoq,呼吸する
876,trinken::V,imerpoq,飲む
877,essen::V,tamorpoq,食べる
878,schlucken::V,tuluarnaq,飲み込む
879,einschlafen::V,sinippoq,寝付く
880,schlafen::V,sinik,眠る
881,aufwachen::V,iterpoq,目が覚める
882,aufwachen::V,eqqumavoq,目が覚める
883,aufstehen::V,makippoq,起きる
884,sich erholen::V,qasuerserpoq,休養する
885,schmerzen::V,anneraa,痛む
886,schmerzen::V,annernarpoq,痛む
887,husten::V,quersorpoq,咳をする
888,genesen::V,ajunngissivoq,元気になる
889,genesen::V,ilisimmarpoq,元気になる
890,genesen::V,ilorrippoq,元気になる
891,sterben::V,toquvoq,死ぬ
892,sterben::V,toquvoq,亡くなる
893,sich bewegen::V,ingerlavoq,移動する
894,sich setzen::V,ingippoq,座る
895,laufen::V,arpappoq,歩く
896,schreiten::V,ingerlavoq,跨ぐ
897,spazierengehen::V,utertakajaarpoq,散歩する
898,spazierengehen::V,utertakattajaarpoq,散歩する
899,eilen::V,qaa qaa,急ぐ
900,eilen::V,qiilasaarpoq,急ぐ
901,eilen::V,ingerlasaarpaa,急ぐ
902,sich beeilen::V,tuaviorpoq,焦る
903,sausen::V,uiguut,疾駆する
904,rennen::V,igivoq,走る
905,springen::V,upernassaq,跳ぶ
906,klettern::V,pilaakkeerpoq,よじ登る
907,schaukeln::V,aalavoq,ぶらんこに乗る
908,schwimmen::V,naluppoq,泳ぐ
909,tauchen::V,allorpoq,潜る
910,rudern::V,ipuppaa,漕ぐ
911,fahren::V,qimusserpoq,行く
912,fahren::V,qimusserpoq,乗車する
913,fliegen::V,timmivoq,飛ぶ
914,weggehen::V,piiarpoq,立ち去る
915,anhalten::V,unitsippaa,止まる
916,hineingehen::V,timaappaa,入る
917,eintreten::V,allattorpaa,中に入る
918,kommen::V,qaa-,来る
919,kommen::V,pivaa,来る
920,ankommen::V,tikippoq,着く
921,ankommen::V,tikippoq,到着する
922,zurückkommen::V,angerlarpoq,帰る
923,bleiben::V,uninngavoq,留まる
924,warten::V,paavoq,待つ
925,warten::V,utaqqivoq,待つ
926,suchen::V,nivivaa,探る
927,finden::V,nanivaa,見つける
928,versuchen::V,uuppaa,試す
929,versuchen::V,ussersarpaa,試す
930,vorbereiten::V,piareersarpaa,準備する
931,lieben::V,asavaa,愛する
932,mögen::V,akaaraa,好きである
933,rühren::V,qeerlerpaa,感情を動かす
934,weinen::V,qiavoq,泣く
935,schimpfen::V,qatimaarpoq,叱る
936,sich ärgern::V,ugguutigaa,怒る
937,sich ärgern::V,ugguutigaa,腹を立てる
938,sich fürchten::V,eqqanaarpoq,怖がる
939,fürchten::V,ersigaa,恐れる
940,fliehen::V,qimaavoq,逃げる
941,flüchten::V,allikarfigaa,逃亡する
942,sehen::V,isigaa,見る
943,ansehen::V,alaatsinaappaa,見る
944,hören::V,tusarpaa,聞く
945,zuhören::V,naalappoq,聴く
946,riechen::V,tipippoq,気取る
947,fühlen::V,misigaa,感じる
948,scheinen::V,takutippoq,ように見える
949,frieren::V,qiiavoq,寒気がする
950,tun::V,iliorpoq,する
951,wollen::V,piumavaa,-たい
952,anfangen::V,pilerpoq,始める
953,beenden::V,naggaserpaa,終える
954,aufhören::V,naammatsippaa,止める
955,öffnen::V,ammarpaa,開く
956,öffnen::V,ammarpaa,開ける
957,schließen::V,matuaa,閉める
958,stellen::V,ilivaa,置く
959,stellen::V,ilivaa,据える
960,stellen::V,iliorarpai,置く
961,stellen::V,iliorarpai,据える
962,stellen::V,ilioqqarpai,置く
963,stellen::V,ilioqqarpai,据える
964,setzen::V,iliorarpai,座らせる
965,setzen::V,ilioqqarpai,座らせる
966,legen::V,ilivaa,置く
967,berühren::V,attorpaa,触る
968,berühren::V,attorpaa,触れる
969,verbinden::V,taperserpaa,結びつける
970,bedecken::V,iikkerpaa,覆う
971,bedecken::V,iikkersorpaa,覆う
972,aufhängen::V,inivaa,掛ける
973,aufhängen::V,iniorarpai,掛ける
974,anzünden::V,saggaavoq,燃やす
975,anzünden::V,saggaavoq,火をつける
976,aufheben::V,allisippaa,拾う
977,zurücklassen::V,aallarpoq,残す
978,verlieren::V,annaavaa,無くす
979,fallen lassen::V,nakkaavaa,落とす
980,machen::V,iliorpoq,作る
981,herstellen::V,anillatsippaa,製造する
982,bauen::V,marrarterpaa,建設する
983,reparieren::V,iluarsaappaa,直す
984,reparieren::V,iluarsaappaa,修理する
985,verbessern::V,naqqippaa,改良する
986,graben::V,assappaa,掘る
987,beugen::V,qappappoq,折る
988,biegen::V,qappappoq,曲げる
989,wenden::V,assappaa,裏返す
990,wenden::V,assakarpoq,裏返す
991,umdrehen::V,assakartippaa,裏返す
992,heben::V,kivippaa,挙げる
993,hochheben::V,kissumiarpaa,持ち上げる
994,ergreifen::V,isaappaa,取り上げる
995,ergreifen::V,isaguppaa,取り上げる
996,halten::V,minarpaa,持つ
997,drücken::V,naqittaat,押す
998,kratzen::V,qitsuppaa,引っ掻く
999,lecken::V,aluppaa,なめる
1000,beißen::V,kiivaa,噛む
1001,abreißen::V,aqqarpaa,剝ぎ取る
1002,abreißen::V,isaterpaa,剝ぎ取る
1003,abschneiden::V,kipivaa,切り取る
1004,binden::V,kakkersarpaa,縛る
1005,stecken::V,kussunneq,差し込む
1006,brechen::V,nallorpaa,破る
1007,klopfen::V,pattappaa,とんとん叩く
1008,hauen::V,aqivaa,叩く
1009,kleben::V,qaappoq,貼る
1010,kleben::V,qaappoq,くっ付ける
1011,reiben::V,tagiarpaa,擦る
1012,reiben::V,tangiarpaa,擦る
1013,streichen::V,erlerpoq,塗る
1014,schleifen::V,sequppaa,研ぐ
1015,schneiden::V,uullivoq,切る
1016,schütteln::V,aalavoq,振る
1017,schütteln::V,aalavoq,揺さぶる
1018,schwenken::V,issarpoq,振る
1019,füllen::V,immerpaa,いっぱいにする
1020,einwickeln::V,immoqquserpaa,包む
1021,tragen::V,maqippaa,運ぶ
1022,tragen::V,assartorpoq,運ぶ
1023,schleppen::V,assartorpoq,引きずる
1024,ziehen::V,kalippaa,引く
1025,ziehen::V,kalissarpoq,引く
1026,aufbewahren::V,toqqorpaa,預かる
1027,werfen::V,kuivaa,投げる
1028,fangen::V,anguaa,受ける
1029,verstecken::V,anngigaa,隠す
1030,teilen::V,agguut,分ける
1031,teilen::V,agguusersorpaa,分ける
1032,schicken::V,nassiuppaa,送る
1033,bringen::V,aggiuppaa,持って行く
1034,bringen::V,nassataraa,持って行く
1035,bekommen::V,tiguaa,得る
1036,erhalten::V,tiguaa,受ける
1037,nehmen::V,pivoq,取る
1038,nehmen::V,tiguaa,取る
1039,bewahren::V,sukkunik simerserpaa,保存する
1040,verderben::V,asiutippaa,台無しにする
1041,verderben::V,piuneerunnerit,台無しにする
1042,zerbrechen::V,ukuvoq,割る
1043,zerreißen::V,tisavaa,引き裂く
1044,zerreißen::V,alittorpaa,引き裂く
1045,zerstören::V,aserorpaa,破壊する
1046,verbrennen::V,seerpoq,焼く
1047,geben::V,pivoq,上げる
1048,versprechen::V,neriorsorpaa,約束する
1049,wünschen::V,kissaat,望む
1050,loben::V,nersorpaa,褒める
1051,loben::V,nersornaat,褒める
1052,küssen::V,kunippaa,キスする
1053,küssen::V,kunissorpaa,キスする
1054,zudecken::V,majorpaa,覆う
1055,wecken::V,itersarpaa,起こす
1056,zeigen::V,tikkuuppaa,見せる
1057,führen::V,tasissiuppaa,案内する
1058,führen::V,ilitsersorpaa,案内する
1059,führen::V,tasissersuuppaa,案内する
1060,lehren::V,ilinniartippaa,教える
1061,unterrichten::V,ajoqerpaa,通知する
1062,unterrichten::V,ajoqersorpaa,通知する
1063,unterrichten::V,ilinniartitsivoq,通知する
1064,aufziehen::V,inororsarpaa,育てる
1065,leiten::V,iluatsippaa,導く
1066,antreiben::V,ikusimmippaa,励ます
1067,einladen::V,qaaqquaa,誘う
1068,einladen::V,qaaqquaa,招待する
1069,einladen::V,qaasarpaa,誘う
1070,einladen::V,qaasarpaa,招待する
1071,vereinigen::V,taperserpaa,一つにする
1072,besuchen::V,tikeraarpaa,訪ねる
1073,treffen::V,aporappaa,出会う
1074,sich versammeln::V,majorpoq,集まる
1075,spielen::V,pinnguarpoq,遊ぶ
1076,singen::V,erinarsorpoq,歌う
1077,tanzen::V,qitippoq,踊る
1078,sich trennen::V,immikkoortippaa,別れる
1079,retten::V,annaappaa,救う
1080,retten::V,annaappaa,助ける
1081,schützen::V,eriagaa,保護する
1082,schützen::V,pineqartaalivaa,保護する
1083,schießen::V,aallaavaa,撃つ
1084,schießen::V,piseriuppaa,撃つ
1085,ärgern::V,ninngassarpaa,怒らせる
1086,ärgern::V,ninngassaarpaa,怒らせる
1087,schlagen::V,unatarpaa,殴る
1088,treten::V,tukerpoq,蹴る
1089,stechen::V,iguppaa,突く
1090,stechen::V,qasilippoq,突く
1091,stoßen::V,ikuserpaa,突く
1092,stoßen::V,ikusimmippaa,突く
1093,stehlen::V,tillippaa,盗る
1094,stören::V,akornuserpaa,構う
1095,verbergen::V,anngigaa,隠す
1096,betrügen::V,peqquserluttuliorfigaa,だます
1097,töten::V,maappaa,殺す
1098,töten::V,toquppaa,殺す
1099,wohnen::V,najugaqarpoq,住む
1100,arbeiten::V,sulivoq,働く
1101,sammeln::V,katersorpai,集める
1102,sammeln::V,katersorpai,収集する
1103,jagen::V,piniarpoq,狩りをする
1104,fischen::V,aalisarpoq,釣る
1105,anbinden::V,qilerut,繋ぐ
1106,anbinden::V,qilersorpaa,繋ぐ
1107,anbinden::V,ungerlatserpaa,繋ぐ
1108,füttern::V,nerlerpaa,餌をやる
1109,gießen::V,imerterpaa,水をやる
1110,kochen::V,igavoq,煮る
1111,braten::V,siappaa,焼く
1112,braten::V,siappaa,炒める
1113,umrühren::V,qeerlerpaa,混ぜる
1114,färben::V,misuppaa,染める
1115,reinigen::V,sanniarpaa,掃除する
1116,waschen::V,asappaa,洗う
1117,waschen::V,asappaa,洗濯する
1118,abwischen::V,saligarpaa,拭く
1119,abwischen::V,saligartorpaa,拭く
1120,fegen::V,sanngiarpaa,掃除する
1121,baden::V,uffarpoq,入浴する
1122,sich waschen::V,uffarpoq,洗う
1123,ausziehen::V,annoraajarpaa,脱ぐ
1124,anziehen::V,ativaa,着る
1125,anziehen::V,atitippaa,着る
1126,sich anziehen::V,atisalersorpoq,着る
1127,sagen::V,oqarpoq,言う
1128,sprechen::V,oqaluttarpoq,話す
1129,reden::V,oqaluppoq,話す
1130,fragen::V,aperaa,聞く
1131,bitten::V,aperaa,頼む
1132,bitten::V,aperaa,お願いする
1133,bitten::V,qinnuigaa,頼む
1134,bitten::V,qinnuigaa,お願いする
1135,erzählen::V,oqaluttuaraa,物語る
1136,mitteilen::V,oqalualaarpoq,伝える
1137,rufen::V,qaaqquaa,呼ぶ
1138,prahlen::V,oqqartuvoq,自慢する
1139,prahlen::V,oqallortuvoq,自慢する
1140,übersetzen::V,ikaarpoq,訳す
1141,übersetzen::V,nutserpaa,訳す
1142,denken::V,isumaqarpoq,考える
1143,glauben::V,upperaa,信じる
1144,glauben::V,isumaqarpoq,信じる
1145,erkennen::V,ilisaraa,認識する
1146,verstehen::V,paasivaa,聞き取る
1147,lernen::V,ilinniarpoq,学ぶ
1148,lernen::V,ilinniarpoq,勉強する
1149,wissen::V,nalunngilaa,知っている
1150,sich erinnern an::V,eqqaavaa,思い出す
1151,vergessen::V,puiorpaa,忘れる
1152,messen::V,ussersarpaa,計る
1153,messen::V,ussersarpaa,測定する
1154,zählen::V,kisitsivoq,数える
1155,rechnen::V,kisitsivoq,計算する
1156,lesen::V,atuarpoq,読む
1157,malen::V,qalipappaa,描く
1158,schreiben::V,allappoq,書く
1159,kaufen::V,pisiaraa,買う
1160,verkaufen::V,akigaa,売る
1161,bezahlen::V,akilerpaa,払う
1162,beherrschen::V,inappaa,支配する
1163,ertragen::V,ernertaaraa,耐える
1164,Nase::N,,鼻
1165,Schnurrbart::N,,口髭
1166,Fuß::N,,足
1167,Schlaf::N,,睡眠
1168,Strömung::N,,流れ
1169,Moor::N,,湿原
1170,Wald::N,,森
1171,Anhöhe::N,,高み
1172,Gipfel::N,,頂上
1173,Quelle::N,,泉
1174,Festland::N,,陸
1175,Kiefer[Baum]::N,,松
1176,Pferd::N,,馬
1177,Elch::N,,ヘラジカ
1178,Schwarm::N,,群れ
1179,Ente::N,,鴨
1180,Barsch::N,,鱸
1181,Hecht::N,,川魳
1182,Wurm::N,,虫
1183,Heu::N,,干し草
1184,Kummer::N,,悩み
1185,Gespräch::N,,会話
1186,Spiel::N,,遊び
1187,Gesellschaft::N,,社会
1188,Angelegenheit::N,,件
1189,Anzahl::N,,数
1190,Strich::N,,線
1191,Gegenstand::N,,物件
1192,Höhe::N,,高さ
1193,Lagerfeuer::N,,篝火
1194,Gang::N,,歩み
1195,Heim::N,,家
1196,Beutel::N,,袋
1197,Eimer::N,,バケツ
1198,Sack::N,,袋
1199,Brei::N,,粥
1200,Leder::N,,革
1201,Gott::N,,神
1202,Reichtum::N,,豊かさ
1203,Staat::N,,国家
1204,Gewalt::N,,暴力
1205,Bogen[Waffe]::N,,弓
1206,Lüge::N,,嘘
1207,Schaden::N,,損害
1208,April::N,,四月
1209,frisch::A,,ひんやりした
1210,lecker::A,,美味しい
1211,sauer::A,,酸っぱい
1212,bunt::A,,色取り取りの
1213,teuer::A,,高い
1214,geschickt::A,,器用な
1215,nackt::A,,裸の
1216,ehemalig::A,,以前の
1217,bekannt::A,,有名な
1218,anderer::A,,別の
1219,zuerst::ADV,,まず
1220,zuerst::ADV,,最初に
1221,niemals::ADV,,一度も...ない
1222,von hier::ADV,,ここから
1223,dort::ADV,,そちら
1224,oben::ADV,,上に
1225,hinauf::ADV,,上へ
1226,nicht::ADV,,ない
1227,ein wenig::ADV,,少し
1228,ein wenig::ADV,,ちょっと
1229,so::ADV,,こう
1230,nur::ADV,,～だけ
1231,vor::PRP,,前に
1232,hinter::PRP,,後ろに
1233,unter::PRP,,下に
1234,durch::PRP,,通して
1235,neben::PRP,,横に
1236,zwischen::PRP,,間に
1237,wegen::PRP,,為に
1238,wegen::PRP,,せいで
1239,alles::PRN,,全部
1240,aufgehen[Sonne]::V,,出る
1241,strömen::V,,流れる
1242,fließen::V,,流れる
1243,faulen::V,,腐る
1244,verfaulen::V,,朽ちる
1245,verschwinden::V,,消える
1246,lärmen::V,,騒ぐ
1247,klirren::V,,がらんがらんと鳴る
1248,rauschen::V,,戦ぐ
1249,klingen::V,,鳴る
1250,müde werden::V,,眠くなる
1251,krank werden::V,,病気になる
1252,krank sein::V,,病気である
1253,umkommen::V,,死亡する
1254,sich rühren::V,,動く
1255,sich erheben::V,,立ち上がる
1256,hinfallen::V,,転ぶ
1257,kriechen::V,,這う
1258,gehen::V,,行く
1259,abfahren::V,,出発する
1260,erwarten::V,,期待する
1261,lachen::V,,笑う
1262,anschauen::V,,眺める
1263,probieren::V,,食べてみる
1264,zu sehen sein::V,,見える
1265,vernehmen::V,,承る
1266,können::V,,出来る
1267,gelingen::V,,成功する
1268,geraten::V,,当たる
1269,ändern::V,,変える
1270,drehen::V,,回す
1271,schieben::V,,ずらす
1272,rütteln::V,,揺さぶる
1273,schütten::V,,注ぐ
1274,packen::V,,掴む
1275,hinzufügen::V,,加える
1276,wählen::V,,選ぶ
1277,auswählen::V,,選ぶ
1278,behindern::V,,妨害する
1279,beschädigen::V,,損傷する
1280,reichen::V,,渡す
1281,schenken::V,,贈る
1282,wiegen::V,,揺する
1283,lassen::V,,～させる
1284,verlassen::V,,別れる
1285,bewachen::V,,見張る
1286,bewachen::V,,軽微する
1287,verteidigen::V,,守る
1288,sich schlagen::V,,殴る
1289,siegen::V,,勝つ
1290,belästigen::V,,邪魔する
1291,täuschen::V,,だます
1292,pflücken::V,,摘む
1293,fassen::V,,捕る
1294,hüten::V,,放牧する
1295,treiben::V,,追う
1296,melken::V,,搾乳する
1297,hacken::V,,刻む
1298,reifen::V,,熟す
1299,zubereiten::V,,調理する
1300,backen::V,,焼く
1301,stricken::V,,編む
1302,nähen::V,,縫う
1303,spülen::V,,洗う
1304,spülen::V,,すすぐ
1305,kehren::V,,掃く
1306,kämmen::V,,梳く
1307,schmücken::V,,飾る
1308,sich unterhalten::V,,話をする
1309,nennen::V,,名づける
1310,bemerken::V,,気が付く
1311,begreifen::V,,分かる
1312,zeichnen::V,,写生する
1313,besitzen::V,,所持する
1314,zahlen::V,,支払う
