,Concept_ID,ady,mrj
642,krank::A,сыма́дж,хворой
643,nackt::A,пцӏанэ́,цӓрӓ
644,traurig::A,нэшхъэй,сы́лыкан
645,traurig::A,нэшхъэй,кымы́лдымы
646,gut::A,дэгъу́,яжо
647,schlecht::A,дэи,уда
648,schlecht::A,дэи,худа
649,richtig::A,тэрэз,вургамла
650,schlimm::A,щынэгъо,йӹрнык
651,wahr::A,шъыпкъэ́,настоящий
652,wahr::A,шъыпкъэ́,настояшый
653,alt::A,жъы,шонгы
654,neu::A,кӏэ,у
655,ehemalig::A,-щтыгъэ,тошты
656,ehemalig::A,-гъэ,тошты
657,alt[Lebewesen]::A,жъы,ӹлалшӹ
658,jung::A,ныбжьыкӏэ́,нöргӹ
659,jung::A,ныбжьыкӏэ́,молода
660,arm::A,тхьамы́кӏ,укеӓн
661,reich::A,бай,паян
662,reich::A,бай,пурлыкан
663,bekannt::A,нэӏуа́с,палӹмӹ
664,berühmt::A,цӏэры́ӏу,лӹмлы
665,fremd::A,хымэ,эдемӹн
666,verschieden::A,зэфэшъхьафы,тӹрлӹ
667,nah::A,благъэ́,лишӹл
668,fern::A,чыжьэ,мӹндӹр
669,linker::A,сэмэ́гу,шалахай
670,rechter::A,джабгъу,вургамла
671,anderer::A,нэмы́кӏ,вес
672,anderer::A,нэмы́кӏ,весӹ
673,erster::A,апэр,икшӹ
674,erster::A,апэр,икӹмшӹ
675,zweiter::A,я́тӏонэр,кокшы
676,dritter::A,ящэнэр,кымшы
677,letzter::A,аужыр,остатка
678,allein::ADV,зы,иктӹ
679,allein::ADV,зы,иктӹт
680,auf einmal::ADV,ардэдэм,тöрöк
681,auf einmal::ADV,асыхьатым,тöрöк
682,zusammen::ADV,зэгъусэхэ́у,икараш
683,zusammen::ADV,зэгъусэхэ́у,цымырын
684,lange::ADV,бэрэ́,кужын
685,plötzlich::ADV,зэкӏэм,трӱк
686,sofort::ADV,ардэдэм,полт
687,sofort::ADV,ардэдэм,тöрöк
688,sofort::ADV,ардэдэм,тӹшӓкок
689,sofort::ADV,асыхьатым,полт
690,sofort::ADV,асыхьатым,тöрöк
691,sofort::ADV,асыхьатым,тӹшӓкок
692,später::ADV,нэужым,вара
693,jetzt::ADV,джы,
694,heute::ADV,непэ́,тагачы
695,morgen::ADV,неу́щы,иргод
696,morgen::ADV,неу́щы,иргодым
697,bald::ADV,псынкӏэу,чӹнь
698,bald::ADV,псынкӏэу,вӓшке
699,bald::ADV,псынкӏэу,выртышты
700,dann::ADV,нэужым,пакыла
701,gestern::ADV,тыгъуа́с,тенгечӹ
702,einst::ADV,зэгорэ́м,икӓнӓ
703,damals::ADV,армэ,тӹнӓм
704,damals::ADV,ащыгъум,тӹнӓм
705,danach::ADV,нэужым,пакыла
706,vorher::ADV,нахьыпэм,перви
707,einmal::ADV,зэ,гӓнӓк
708,einmal::ADV,зэ,гӓнӓ
709,oft::ADV,бэрэ,чӹчкӹдӹн
710,immer::ADV,ренэ́у,со
711,immer::ADV,ренэ́у,соок
712,dort::ADV,модэ,тӹштӹ
713,dorthin::ADV,модэ́,тӹшкӹ
714,dorthin::ADV,модэ́,тӹшкӹлӓ
715,geradeaus::ADV,занкӏэу,вик
716,geradeaus::ADV,занкӏэу,тура
717,vorwärts::ADV,ыпэкӏэ,анзыкы
718,rückwärts::ADV,ыужыкӏэ́,мӹнгеш
719,zurück::ADV,ыужыкӏэ́,мӹнгеш
720,unten::ADV,ычӏэкӏэ́,ӱлнӹ
721,unten::ADV,ычӏэкӏэ́,лӹвӓлнӹ
722,hinab::ADV,ычӏэгъы́,ӱлӹкӹ
723,hinab::ADV,ычӏэгъы́,лӹвӓкӹ
724,hinab::ADV,ычӏэкӏэ́,ӱлӹкӹ
725,hinab::ADV,ычӏэкӏэ́,лӹвӓкӹ
726,oben::ADV,ышъхьагъы,вӹлнӹ
727,hinauf::ADV,ышъхьагъыкӏэ,кӱшкӹлӓ
728,hinauf::ADV,ышъхьагъыкӏэ,кӱш
729,überall::ADV,тыди́,йӹлт
730,überall::ADV,тыди́,цилӓ вӓре
731,überall::ADV,тыдэкӏи́,йӹлт
732,überall::ADV,тыдэкӏи́,цилӓ вӓре
733,nicht::ADV,-п,уке
734,nicht::ADV,мы-,уке
735,ein wenig::ADV,тӏэкӏу,изиш
736,ein wenig::ADV,тӏэкӏу,иклаштык
737,kaum::ADV,къоды́й,цылик
738,kaum::ADV,къоды́й,чучок-чучок
739,sehr::ADV,дэд,чоте
740,so::ADV,ащ фэд,тенге
741,so::ADV,ащ фэд,тенгелӓ
742,so::ADV,мыщ фэд,тенге
743,so::ADV,мыщ фэд,тенгелӓ
744,so::ADV,джащ фэд,тенге
745,so::ADV,джащ фэд,тенгелӓ
746,noch::ADV,джыри,мол
747,noch::ADV,джыри,моло
748,nur::ADV,ныӏэ́п,веле
749,wieder::ADV,джыри,уэш
750,vergebens::ADV,пкӏэнчъэ́у,зря
751,vergebens::ADV,пкӏэнчъэ́у,ӹзрӓ
752,vergebens::ADV,пкӏэнчъэ́у,ӹзӹрӓ
753,vor::PRP,пашъхьэ́,анзыц
754,vor::PRP,пашъхьэ́,анзыцын
755,hinter::PRP,кӏы́б,шайылан
756,hinter::PRP,кӏы́б,шайылный
757,unter::PRP,чӏэ-,лӹвӓкӹ
758,durch::PRP,пхыры-,вашт
759,neben::PRP,дэжь,сага
760,zwischen::PRP,азыфа́гу,лош
761,zwischen::PRP,азыфа́гу,лошкы
762,wegen::PRP,къы-,мычыц
763,dies::PRN,ар,тидӹ
764,dies::PRN,ар,ти
765,das::PRN,а,тидӹ
766,das::PRN,а,ти
767,das::PRN,мо,тидӹ
768,das::PRN,мо,ти
769,alles::PRN,зэкӏэ́,цилӓ
770,ich::PRN,сэ,мый
771,du::PRN,о,тӹнь
772,er::PRN,ар,тӹдӹ
773,wir::PRN,тэ,мӓ
774,ihr::PRN,шъо,вӓ
775,sie::PRN,ахэр,нӹнӹ
776,was::FPRN,сыд,ма
777,wer::FPRN,хэт,кӱ
778,wo::FADV,тыдэ́,кышан
779,wo::FADV,тыдэ́,кыштакен
780,wohin::FADV,тыдэ́,кышкы
781,wie::FADV,сыдэущтэ́у,кыце
782,warum::FADV,сыд пае́,малын
783,wieviel::FNUM,тхьапш,кынар
784,wieviel::FNUM,тхьапш,кынары
785,wieviel::FNUM,тхьапш,кынаркы
786,wieviel::FNUM,сыд фэди́з,кынар
787,wieviel::FNUM,сыд фэди́з,кынары
788,wieviel::FNUM,сыд фэди́з,кынаркы
789,eins::NUM,зы,иктӹ
790,eins::NUM,зы,иктӹт
791,zwei::NUM,тӏу,кок
792,zwei::NUM,тӏу,кокты
793,drei::NUM,щы,кым
794,drei::NUM,щы,кымыт
795,vier::NUM,плӏы,нӹл
796,fünf::NUM,тфы,вӹц
797,sechs::NUM,хы,куд
798,sechs::NUM,хы,кудытмозн
799,sieben::NUM,блы,шӹм
800,sieben::NUM,блы,шӹмӹт
801,acht::NUM,и,кӓндӓкш
802,acht::NUM,и,кӓндӓкшӹ
803,neun::NUM,бгъу,ӹндекшшӱдӹ
804,zehn::NUM,пшӏы,лу
805,elf::NUM,пшӏыкӏузы́,луатик
806,elf::NUM,пшӏыкӏузы́,луатиктӹ
807,zwölf::NUM,пшӏыкӏутӏу,луаткок
808,zwölf::NUM,пшӏыкӏутӏу,луаткокты
809,zwanzig::NUM,тӏокӏы́,коклы
810,dreißig::NUM,щэкӏы,кымлы
811,vierzig::NUM,тӏокӏи́тӏу,нӹллӹ
812,fünfzig::NUM,шъэны́ыкъу,вӹцлӹ
813,sechzig::NUM,тӏокӏи́щ,кудлу
814,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,шӹмлу
815,achtzig::NUM,тӏокӏи́пӏ,кӓндӓкшлу
816,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ӹндекшлу
817,hundert::NUM,шъэ,шӱдӹ
818,tausend::NUM,мин,тӹжем
819,und::CNJ,ыкӏи,дöн
820,oder::CNJ,е,льывы
821,stehen::V,ущытын,шалшаг
822,stehen::V,умыхъыен,шалшаг
823,sitzen::V,уисын,шӹнзӓш
824,sitzen::V,утесын,шӹнзӓш
825,liegen::V,телъы́н,киӓш
826,hängen::V,къыщылэлын,кечӓш
827,hängen::V,къыщылэлын щыгъын быхъур,кечӓш
828,werden::V,хъун,шагалаш
829,passieren::V,къэхъун,ӹштӓ́лтӓш
830,beginnen::V,къежьэн,тӹнгӓлӓлтӓш
831,beginnen::V,къыублэн,тӹнгӓлӓлтӓш
832,enden::V,ухы́н,пӹтӓш
833,wechseln::V,зэхъожьы́н,весемӓш
834,wechseln::V,зэхъожьы́н,весемӓлтӓш
835,aufgehen[Sonne]::V,къыкъокӏы́н,авараш
836,untergehen[Sonne]::V,къохьан,шӹ́нзӓш
837,scheinen[Sonne]::V,къепсыи,сотемдӓрӓш
838,donnern::V,гъогъон,хӹдӹртӓш
839,wehen::V,епщэ́н,ӹфӹлӓш
840,strömen::V,чъэн,йогащ
841,fließen::V,чъэн,йогащ
842,sich drehen::V,зыгъэчэрэгъу́н,пöрдӓш
843,schwanken::V,хъые́н,лыпшалташ
844,schwingen::V,зыгъэхъые́н,кӓчӓйӓш
845,fallen::V,къефэхы́н,кенвазаш
846,fallen::V,къефэхы́н,шынгалташ
847,brennen::V,стын,йылаш
848,rauchen::V,ӏугъо къикӏын,шыпшаш
849,regnen::V,къещхы́н,юраш
850,gefrieren::V,дыкъын,гӓш
851,gefrieren::V,дыкъын,кӹлмаш
852,tauen::V,жъун,шылаш
853,schmelzen::V,ткӏун,шӹрӓнӓш
854,trocknen::V,гъушъы́н,кошкаш
855,trocknen::V,чъэпхъу́н,кошкаш
856,sieden::V,жъон,шолаш
857,faulen::V,шъун,шӱӓш
858,verfaulen::V,шъун,йӓнгӓрӓлтӓш
859,reißen::V,зэӏэтхъы́н,кышкедӓлтӓш
860,versinken::V,чӏихьан,ва́лаш
861,vergehen::V,блэкӏы́н,эртӓш
862,erscheinen::V,къэлъэгъон,каяш
863,verschwinden::V,кӏодыжьы́н,ямаш
864,abnehmen::V,къыкӏичын,чӹдемӓш
865,abnehmen::V,къыкӏичын,кöтӹргӓш
866,zunehmen::V,хэхъо́н,когоэмӓш
867,steigen::V,къежьэн,лӱлта́лташ
868,wachsen::V,хэхъо́н,кушкаш
869,wachsen::V,къэкӏы́н,кушкаш
870,glänzen::V,цӏыу́н,йӹлгӹжӓш
871,funkeln::V,жъыу́н,валгалташ
872,lärmen::V,бырсыры́н,юкланаш
873,läuten::V,теон,цоргаш
874,klingeln::V,теон,цоргаш
875,brausen::V,шъуин,ышдымыла́наш
876,rauschen::V,макъэ гъэӏун,шу́жгаш
877,klingen::V,къыхэӏукӏын,йо́нгаш
878,bellen::V,хьакъу́н,опташ
879,heulen::V,быун,урмыжаш
880,blasen::V,епщэ́н,ӹфӹлӓш
881,pfeifen::V,шъуин,ши́шкаш
882,schreien::V,куо́н,уташ
883,schreien::V,куо́н,саслаш
884,schreien::V,куо́н,варгынзаш
885,schreien::V,кӏыи́н,уташ
886,schreien::V,кӏыи́н,саслаш
887,schreien::V,кӏыи́н,варгынзаш
888,stöhnen::V,щэӏун,ӹнгӹрӓш
889,zittern::V,кӏэзэзын,цӹтӹрӓш
890,leben::V,псэу́н,ӹлӓш
891,geboren werden::V,къэхъун,шачаш
892,atmen::V,жьы къэщэ́н,шӱлӓш
893,trinken::V,ешъо́н,йӱӓш
894,essen::V,шхын,качкаш
895,schlucken::V,бдырыин,нелӓш
896,müde werden::V,пшъын,янгылаш
897,einschlafen::V,хэчъыен,амален кеӓш
898,schlafen::V,чъые́н,амалаш
899,aufwachen::V,къэущы́н,понгыжалташ
900,aufstehen::V,уцу́н,кӹньӹл шагалаш
901,sich erholen::V,зыгъэпсэфын,кӓнаш
902,krank werden::V,сымаджэ́ хъун,церлӓнен вазаш
903,krank sein::V,сымэджэ́н,церлӓнӓш
904,krank sein::V,сымэджэ́н,ясланаш
905,krank sein::V,сымэджэ́н,ясыланаш
906,schmerzen::V,сымэджэ́н,каршташ
907,husten::V,пскэ́н,кахыраш
908,genesen::V,хъужьын,паремӓш
909,genesen::V,хъужьын,тöрлӓнӓш
910,sterben::V,лӏэн,вазын колаш
911,umkommen::V,хэкӏодэн,пӹтӓш
912,sich bewegen::V,хъые́н,кашташ
913,sich rühren::V,хъые́н,тӓрвӓнӓш
914,sich erheben::V,къэтэджын,кӹньӹлӓш
915,sich setzen::V,тӏысы́н,шӹнзӓш
916,hinfallen::V,ебэджы́н,кенвазаш
917,hinfallen::V,ебэджы́н,шынгалташ
918,laufen::V,кӏон,кашташ
919,schreiten::V,кӏон,ашкедӓш
920,spazierengehen::V,къэкӏухьэн,мадын кашташ
921,eilen::V,гузэжъон,вӓшкӓш
922,sich beeilen::V,гуӏэ́н,вӓшкӓш
923,sich beeilen::V,гуӏэ́н,талашаш
924,sausen::V,псынкӏэ́у чъэн,хойхаланаш
925,sausen::V,псынкӏэ́у чъэн,хояш
926,rennen::V,чъэн,кыргыжаш
927,springen::V,пкӏэн,тӹршештӓш
928,klettern::V,дэцохъоен,ку́заш
929,schaukeln::V,уешӏэн,лыпшалташ
930,kriechen::V,цохъо́н,авалянаш
931,kriechen::V,цохъо́н,ньыжиклӓш
932,schwimmen::V,есы́н,илӓш
933,tauchen::V,зычӏэгъэо́н,цымаш
934,rudern::V,къошъо бэщкӏэ фын,шуалташ
935,fahren::V,кӏон,кеӓш
936,fliegen::V,быбы́н,чонгештӓш
937,gehen::V,кӏон,кеӓш
938,weggehen::V,ӏукӏын,кеӓш
939,abfahren::V,ежьэн,кеӓш
940,anhalten::V,къэуцу́н,цӓрнӓш
941,hineingehen::V,ихьан,пыраш
942,eintreten::V,чӏэхьан,пыраш
943,kommen::V,къэкӏо́н,толаш
944,ankommen::V,къэсы́н,шоаш
945,zurückkommen::V,гъэзэжьын,пöртӹлӓш
946,bleiben::V,къэнэ́н,кодаш
947,warten::V,пэплъэ́н,вычаш
948,erwarten::V,ежэн,вычаш
949,suchen::V,лъыхъу́н,кӹчӓлӓш
950,finden::V,къэгъоты́н,моаш
951,finden::V,къыхэгъэщы́н,моаш
952,versuchen::V,пылъы́н,путаяш
953,versuchen::V,пылъы́н,цацаш
954,vorbereiten::V,гъэхьазыры́н,поспейӹктӓш
955,lieben::V,шӏу плъэгъу́н,яраташ
956,mögen::V,шӏу плъэгъу́н,яраташ
957,lachen::V,щхын,ваштылаш
958,rühren::V,гур гъэузын,тӓрвӓтӓш
959,weinen::V,гъын,мӓгӹрӓш
960,schimpfen::V,хъонэн,свырседӓлӓш
961,sich ärgern::V,губжы́н,шӹдешкӓш
962,sich fürchten::V,щынэ́н,лӱдӓш
963,fürchten::V,щынэ́н,лӱдӓш
964,sehen::V,льэгъу́н,ужаш
965,anschauen::V,плъэн,анжалаш
966,anschauen::V,еплъы́н,анжалаш
967,ansehen::V,плъэн,анжаш
968,hören::V,зэхэхын,колаш
969,zuhören::V,дэӏо́н,колышташ
970,probieren::V,хэӏэн,тотештӓш
971,probieren::V,хэӏэн,подыл анжаш
972,riechen::V,пэмэ́н,ӱпшӹнзӓш
973,fühlen::V,зэхэпшӏэн,шижӓш
974,scheinen::V,уащыхъу́н,каяш
975,scheinen::V,уашӏошӏы́н,каяш
976,zu sehen sein::V,зэрэлъэгъу́н,каяш
977,vernehmen::V,зэхэхын,колын колташ
978,frieren::V,дыкъын,кӹлмаш
979,frieren::V,дыкъын,тӹнгӹргӓш
980,frieren::V,пӏыкӏэн,кӹлмаш
981,frieren::V,пӏыкӏэн,тӹнгӹргӓш
982,frieren::V,чъыӏэ́ лӏэн,кӹлмаш
983,frieren::V,чъыӏэ́ лӏэн,тӹнгӹргӓш
984,tun::V,шӏын,ӹштӓш
985,können::V,лъэкӏы́н,кердӓш
986,wollen::V,фэе́н,жалаяш
987,anfangen::V,ублэн,тӹнгӓлӓш
988,beenden::V,ухы́н,пӹтӓрӓш
989,aufhören::V,щыгъэтын,цӓрнӓш
990,gelingen::V,хъун,цӓш лиӓш
991,öffnen::V,ӏухы́н,пачаш
992,schließen::V,игъэсэн,чӱчӓш
993,stellen::V,бгъэуцун,шӹндӓш
994,setzen::V,гъэтӏысы́н,шӹндӓш
995,legen::V,хэлъхьа́н,опташ
996,legen::V,хэлъхьа́н,пиштӓш
997,berühren::V,эӏэн,тӹкӓлӓш
998,berühren::V,нэсын,тӹкӓлӓш
999,verbinden::V,зэхэпхэ́н,пидӓш
1000,verbinden::V,пхын,пидӓш
1001,bedecken::V,техъо́н,леведӓш
1002,aufhängen::V,пылъэ́н,сӓкӓш
1003,anzünden::V,хэгъэнэ́н,чӱктӓш
1004,zurücklassen::V,къэгъэнэ́н,кодаш
1005,verlieren::V,чӏэ́нэн,ямдаш
1006,verlieren::V,шӏокӏоды́н,ямдаш
1007,fallen lassen::V,чӏэунэн,кенвацтараш
1008,fallen lassen::V,пӏэпызын,кенвацтараш
1009,machen::V,шӏын,ӹштӓш
1010,herstellen::V,шӏы́н,йӓмдӹлӓш
1011,bauen::V,шӏы́н,ӹштӓш
1012,reparieren::V,дыжьы́н,чиняш
1013,reparieren::V,дыжьы́н,алалаш
1014,verbessern::V,нахьышӏу пшӏын,яжоэмден шӹндӓш
1015,verbessern::V,нахь дэгъу пшӏын,яжоэмден шӹндӓш
1016,ändern::V,зэблэхъу́н,вашталташ
1017,graben::V,тӏын,капаяш
1018,biegen::V,уфэн,лывырташ
1019,drehen::V,гъэчэрегъу́,сӓрӓш
1020,drehen::V,гъэчэрегъу́,сӓрӹкӓлӓш
1021,wenden::V,пӏонтӏэн,сӓрӓлӓш
1022,wenden::V,бгъэзэн,сӓрӓлӓш
1023,wenden::V,уӏубын,сӓрӓлӓш
1024,heben::V,ӏэты́н,лӱктӓш
1025,hochheben::V,ӏэты́н,кузыкташ
1026,ergreifen::V,къэубыты́н,хватяш
1027,halten::V,ӏыгъы́н,кычаш
1028,drücken::V,тэӏункӏэн,темдӓш
1029,schieben::V,уеӏункӏын,шӹкӓш
1030,schieben::V,уетӏыргун,шӹкӓш
1031,kratzen::V,цӏэнтхъун,нӹжӓш
1032,lecken::V,бзэи́н,нылаш
1033,beißen::V,ецэкъэ́н,пыралаш
1034,abreißen::V,къичын,кӹрӓш
1035,abreißen::V,къичын,кышкед нӓлӓш
1036,abreißen::V,пытхъын,кӹрӓш
1037,abreißen::V,пытхъын,кышкед нӓлӓш
1038,abschneiden::V,пыупкӏын,шулаш
1039,abschneiden::V,пыупкӏын,лаштыклаш
1040,abschneiden::V,гобзыкӏын,шулаш
1041,abschneiden::V,гобзыкӏын,лаштыклаш
1042,binden::V,епхын,пидӓш
1043,stecken::V,хэсэн,шыралаш
1044,brechen::V,зэпыпкӏын,тодылаш
1045,brechen::V,зэпыпкӏын,пыдырташ
1046,klopfen::V,теон,рушткаш
1047,hauen::V,теон,шелӹштӓш
1048,kleben::V,щхэн,клейӓш
1049,reiben::V,пӏотын,нӹжӓш
1050,streichen::V,щыфэн,шӹрӓш
1051,schleifen::V,гъэчаны́н,шымаш
1052,schleifen::V,кӏэлыкӏы́н,шымаш
1053,schneiden::V,бзын,пӹчкӓш
1054,rütteln::V,гъэсысын,мыльгыкташ
1055,schütteln::V,гъэсысын,цӹтӹртӓш
1056,schütteln::V,гъэсысын,мыльгыкташ
1057,schwenken::V,ӏэ шӏын,машыяш
1058,schütten::V,икӏэ́н,опталаш
1059,füllen::V,из шӏын,темӓш
1060,einwickeln::V,кӏоцӏыщыхьа́н,пӹтӹрӓ́лӓш
1061,tragen::V,хьын,намалаш
1062,schleppen::V,пхьын,шӹдӹрӓш
1063,schleppen::V,плъэшъун,шӹдӹрӓш
1064,ziehen::V,пкъудыин,шыпшаш
1065,ziehen::V,пщэн,шыпшаш
1066,ziehen::V,плъэшъун,шыпшаш
1067,aufbewahren::V,пӏыгъын,перегӓш
1068,aufbewahren::V,уухъумэн,перегӓш
1069,werfen::V,дзын,кӹшкӓш
1070,fangen::V,къэубыты́н,кычаш
1071,packen::V,къэубыты́н,хватяш
1072,verstecken::V,бгъэбылъын,шӹлтӓш
1073,teilen::V,гощы́н,пайылаш
1074,schicken::V,гъахьы́н,колташ
1075,bringen::V,къэхьы́н,кандаш
1076,hinzufügen::V,хэгъэхъо́н,
1077,nehmen::V,къытехы́н,налаш
1078,wählen::V,къыхэхы́н,айыраш
1079,auswählen::V,къыхэхы́н,айыраш
1080,bewahren::V,къэухъумэн,перегӓш
1081,behindern::V,пэрыохъу хъун,мешӓйӓш
1082,verderben::V,къутэн,портяш
1083,beschädigen::V,къутэн,шушырташ
1084,zerbrechen::V,къутэн,пыдырташ
1085,zerreißen::V,зэӏэтхъы́н,кӹрӓш
1086,zerstören::V,къутэ́н,шӓлӓтӓш
1087,verbrennen::V,гъэсты́н,йылаташ
1088,verbrennen::V,гъэсты́н,йылалташ
1089,geben::V,еты́н,пуаш
1090,reichen::V,еты́н,пуаш
1091,schenken::V,еты́н,подараш
1092,versprechen::V,гъэгугъэ́н,сöрӓш
1093,wünschen::V,шӏоигъо́н,жалаяш
1094,loben::V,щытхъун,хваляш
1095,küssen::V,ебэу́н,шышшалаш
1096,wiegen::V,гъэхъыен,лӱнгӓлтӓш
1097,zudecken::V,техъо́н,пиштӓш
1098,wecken::V,къэгъэущы́н,понгыжалтараш
1099,zeigen::V,гъэлъэгъо́н,анжыкташ
1100,führen::V,щэн,видӓш
1101,lehren::V,егъэджэ́н,тымдаш
1102,lehren::V,егъэшӏэн,тымдаш
1103,unterrichten::V,егъэджэ́н,тымдаш
1104,aufziehen::V,пӏун,кушташ
1105,leiten::V,гъэзекӏон,видӓш
1106,leiten::V,гъэзекӏон,вуйлаташ
1107,leiten::V,гъэзекӏон,вуйлалташ
1108,antreiben::V,къепфылӏэн,талаштараш
1109,lassen::V,еты́н,-ыкт
1110,einladen::V,къегъэблэгъэн,ӱжӓш
1111,vereinigen::V,зэгогъэхьан,иктештӓш
1112,besuchen::V,щыӏэ́н,толаш
1113,treffen::V,ӏукӏэ́н,вӓшлиӓш
1114,treffen::V,ӏукӏэ́н,вӓшлиӓлтӓш
1115,treffen::V,пэгъокӏы́н,вӓшлиӓш
1116,treffen::V,пэгъокӏы́н,вӓшлиӓлтӓш
1117,sich versammeln::V,зэхэхьан,цымыргаш
1118,spielen::V,джэгу́н,мадаш
1119,singen::V,орэ́д къэӏо́н,мыраш
1120,tanzen::V,къэшъо́н,кушташ
1121,sich trennen::V,зэгокӏыжьы́ных,айырлаш
1122,verlassen::V,бгынэн,шуаш
1123,verlassen::V,хэкӏыжьын,шуаш
1124,retten::V,къыхэпхыжьын,ытараш
1125,retten::V,къэбгъэнэжьын,ытараш
1126,bewachen::V,къэгъэгъунэн,оролаш
1127,schützen::V,ухъумэ́н,перегӓш
1128,verteidigen::V,къэухъумэн,перегӓш
1129,sich schlagen::V,эзэон,шидӓлӓш
1130,sich schlagen::V,эзэон,шиэдӓлӓш
1131,schießen::V,он,лӱӓш
1132,siegen::V,текӏо́н,сӹнгӓш
1133,ärgern::V,бгъэгубжын,шӹдештӓрӓш
1134,schlagen::V,ео́н,пӓрен колташ
1135,schlagen::V,ео́н,хӹрӹктен колташ
1136,stechen::V,хэӏун,пышкылаш
1137,stoßen::V,тӏыро́н,шыркедӓш
1138,stoßen::V,уеӏункӏын,шыркедӓш
1139,stehlen::V,тыгъу́н,шолышт толаш
1140,stören::V,бгъэгумэкӏын,ӓрештӹлӓш
1141,belästigen::V,бгъэгумэкӏын,кӓньӹсӹрлӓндӓрӓш
1142,belästigen::V,бгъэгумэкӏын,шытырланыкташ
1143,verbergen::V,ушъэфын,шӹлтӓш
1144,täuschen::V,гъэпцӏэ́н,алталаш
1145,täuschen::V,гъэпцӏэ́н,аталаш
1146,betrügen::V,гъэпцӏэ́н,мошеньӹчӓйӓш
1147,töten::V,уикӏын,пуштын шуаш
1148,wohnen::V,дэсын,ӹлӓш
1149,arbeiten::V,лэжьэ́н,пӓшӓлӓш
1150,arbeiten::V,лэжьэ́н,ровотаяш
1151,sammeln::V,угъои́н,погаш
1152,pflücken::V,къыпычы́н,кӹрӓш
1153,jagen::V,шэкӏон,охотничӓйӓш
1154,jagen::V,ешэкӏон,охотничӓйӓш
1155,fischen::V,пцэжъые уешэн,кол кычаш
1156,fassen::V,къэубыты́н,кычаш
1157,hüten::V,хэхъо́н,кӹтӓш
1158,treiben::V,пфын,шуруяш
1159,anbinden::V,епхын,ялшташ
1160,anbinden::V,епхын,ялышташ
1161,füttern::V,гъэшхэ́н,пукшаш
1162,melken::V,щын,шыпшылаш
1163,hacken::V,упкӏэтэн,роаш
1164,gießen::V,тепкӏэн,шӓвӓш
1165,reifen::V,игъо хъун,кӱӓш
1166,reifen::V,игъо хъун,поспейӓш
1167,zubereiten::V,бгъэхьазырын,йӓмдӹлӓш
1168,kochen::V,шӏы́н,шолташ
1169,backen::V,гъэжъэ́н,кӱктӓш
1170,braten::V,гъэжъэ́н,жӓрӓш
1171,umrühren::V,зэхэгъэкӏухьан,намалаш
1172,stricken::V,хъын,пидӓш
1173,nähen::V,дэн,ыргаш
1174,färben::V,бгъэлэн,пидӓш
1175,reinigen::V,укъэбзы́н,чиӓлтӓш
1176,waschen::V,бгыкӏын,мышкаш
1177,abwischen::V,лъэкӏы́н,ӹштӓш
1178,spülen::V,дэгъэчъыхьан,шӱӓлтӓш
1179,fegen::V,пхъэнкӏы́н,ӹштӓш
1180,kehren::V,пхъэнкӏы́н,ӹштӓш
1181,baden::V,зыгъэпскӏын,нӱштӹлӓш
1182,sich waschen::V,зытхьакӏы́н,мышкылташ
1183,ausziehen::V,къытехы́н,кыдашаш
1184,anziehen::V,щылъэ́н,чиӓш
1185,sich anziehen::V,зыфэпэн,чиӓш
1186,kämmen::V,жьын,шерӓш
1187,schmücken::V,гъэдэхэ́н,цеверемдӓш
1188,sagen::V,къэӏон,манаш
1189,sagen::V,къэӏон,келесӓш
1190,sprechen::V,псэлъэ́н,манаш
1191,reden::V,гущыӏэ́н,шайышташ
1192,sich unterhalten::V,зэдэгущыӏэн,хытыраш
1193,sich unterhalten::V,зэдэгущыӏэн,хытыргаш
1194,fragen::V,упчӏэ́н,ядаш
1195,bitten::V,лъэӏо́н,ядаш
1196,erzählen::V,къэпӏотэ́н,келесӓш
1197,mitteilen::V,макъэ егъэӏун,попаш
1198,mitteilen::V,макъэ егъэӏун,увертӓш
1199,mitteilen::V,макъэ егъэӏун,увертӓрӓш
1200,nennen::V,цӏэ фэусы́н,лӹмдӓш
1201,rufen::V,джэн,ӱжӓш
1202,prahlen::V,узыщытхъужьы́н,хайзаш
1203,prahlen::V,узыщытхъужьы́н,шаргаланаш
1204,übersetzen::V,бгъэкӏотэн,вашташ
1205,denken::V,егупшысэ́н,машанаш
1206,glauben::V,уивыхъэ́ телъы́н,ӹнянӓш
1207,bemerken::V,гу лъыптэ́н,цаклаш
1208,erkennen::V,зэхэпхын,пӓлӓш
1209,erkennen::V,зэбгъэшӏэн,пӓлӓш
1210,begreifen::V,гурыӏо́н,ынгылаш
1211,verstehen::V,зэхэхын,ынгылаш
1212,lernen::V,еджэ́н,тыменяш
1213,wissen::V,шӏэн,пӓлӓш
1214,sich erinnern an::V,къэшӏэжьын,ышештӓрӓш
1215,vergessen::V,пщыгъупшэжьы́н,монден кодаш
1216,messen::V,шын,висӓш
1217,zählen::V,плъытэ́н,шотаяш
1218,rechnen::V,плъытэ́н,шотаяш
1219,rechnen::V,угугъэ́н,шотаяш
1220,lesen::V,еджэ́н,лыдаш
1221,malen::V,шӏын,рисуяш
1222,zeichnen::V,шӏын,ыдырка́лаш
1223,schreiben::V,тхын,вазаш
