,Concept_ID,kk,kn
1094,abschneiden::V,қырқу,ಕತ್ತರಿಸು
1095,binden::V,байланыстыру,ಕಟ್ಟು
1096,binden::V,байлап_алу,ಕಟ್ಟು
1097,binden::V,байластыру,ಕಟ್ಟು
1098,binden::V,байлау,ಕಟ್ಟು
1099,binden::V,буу,ಕಟ್ಟು
1100,binden::V,матау,ಕಟ್ಟು
1101,binden::V,сабақтастыру,ಕಟ್ಟು
1102,binden::V,ұштастыру,ಕಟ್ಟು
1103,stecken::V,сұғу,ಸಿಕ್ಕಿಸು
1104,brechen::V,сындыру,ಮುರಿ
1105,klopfen::V,қағу,ತಟ್ಟು
1106,hauen::V,соғу,ಹೊಡೆ
1107,kleben::V,желімдеу,ಅಂಟಿಸು
1108,reiben::V,үйкеу,ಉಜ್ಜು
1109,streichen::V,сүйкеу,ಹರಡು
1110,schleifen::V,егеу,ಮಸೆ
1111,schleifen::V,қайрау,ಮಸೆ
1112,schleifen::V,егеулеу,ಮಸೆ
1113,schneiden::V,кесу,ಕತ್ತರಿಸು
1114,rütteln::V,қозғау,ಕುಲುಕಿಸು
1115,rütteln::V,жұлмалау,ಕುಲುಕಿಸು
1116,schütteln::V,дірілдету,ಅಲುಗಿಸು
1117,schütteln::V,селкілдету,ಅಲುಗಿಸು
1118,schwenken::V,бұлғау,ತೂಗಾಡು
1119,schwenken::V,сермеу,ತೂಗಾಡು
1120,schütten::V,құю,ಎರೆ
1121,füllen::V,толтыру,ತುಂಬಿಸು
1122,einwickeln::V,орау,ಹೊದಿಸು
1123,tragen::V,алып жүру,ಹೊರು
1124,schleppen::V,тарту,ಜಗ್ಗು
1125,ziehen::V,тарту,ಎಳೆ
1126,aufbewahren::V,сақтау,ಇಟ್ಟುಕೊ
1127,werfen::V,лақтыру,ಎಸೆ
1128,fangen::V,қармау,ಹಿಡಿ
1129,fangen::V,қағып алу,ಹಿಡಿ
1130,packen::V,шап беру,ಸೆಳೆ
1131,packen::V,шап ете түсу,ಸೆಳೆ
1132,packen::V,шап беріп ұстап алу,ಸೆಳೆ
1133,verstecken::V,тығу,ಮುಚ್ಚಿಡು
1134,verstecken::V,жасыру,ಮುಚ್ಚಿಡು
1135,teilen::V,бөлу,ವಿಭಜಿಸು
1136,schicken::V,жіберу,ಕಳುಹಿಸು
1137,bringen::V,әкелу,ತರು
1138,bringen::V,алып келу,ತರು
1139,hinzufügen::V,қосу,ಕೂಡಿಸು
1140,hinzufügen::V,үстеу,ಕೂಡಿಸು
1141,bekommen::V,алу,ಸಂಪಾದಿಸು
1142,erhalten::V,алмақ,ಪಡೆ
1143,nehmen::V,алу,ಹಿಡಿ
1144,nehmen::V,алмақ,ಹಿಡಿ
1145,wählen::V,таңдау,ಆರಿಸು
1146,auswählen::V,екшеу,ಆಯಿ
1147,auswählen::V,саралау,ಆಯಿ
1148,auswählen::V,сұрыптау,ಆಯಿ
1149,auswählen::V,сайлап алу,ಆಯಿ
1150,bewahren::V,сақтау,ರಕ್ಷಿಸಿಡು
1151,behindern::V,оралғы болу,ಅಡ್ಡಿಮಾಡು
1152,verderben::V,бүлдіру,ಕೆಡಿಸು
1153,beschädigen::V,бұзу,ಹಾಳುಮಾಡು
1154,zerbrechen::V,уату,ಮುರಿ
1155,zerreißen::V,жырту,ಸೀಳು
1156,zerstören::V,қирату,ಅಳಿಸು
1157,zerstören::V,талқандау,ಅಳಿಸು
1158,verbrennen::V,өртеу,ಸುಡು
1159,verbrennen::V,жандыру,ಸುಡು
1160,verbrennen::V,өртеп жіберу,ಸುಡು
1161,verbrennen::V,жандырып жіберу,ಸುಡು
1162,geben::V,беру,ಕೊಡು
1163,reichen::V,беру,ಕೊಡು
1164,schenken::V,тарту,ಅರ್ಪಿಸು
1165,versprechen::V,уәде беру,ವಾಗ್ದಾನಮಾಡು
1166,wünschen::V,тілеу,ಬಯಸು
1167,loben::V,мақтау,ಹೊಗಳು
1168,loben::V,дәріптеу,ಹೊಗಳು
1169,küssen::V,сүю,ಚುಂಬಿಸು
1170,wiegen::V,тербеу,ತೂಗು
1171,zudecken::V,бүркеу,ಹಾಸು
1172,wecken::V,ояту,ಎಬ್ಬಿಸು
1173,zeigen::V,көрсету,ತೋರಿಸು
1174,führen::V,ерту,ದಾರಿತೋರಿಸು
1175,führen::V,жетектеу,ದಾರಿತೋರಿಸು
1176,lehren::V,оқыту,ಕಲಿಸು
1177,unterrichten::V,оқыту,ಬೋಧಿಸು
1178,aufziehen::V,бағу,ಸಲಹು
1179,leiten::V,басқару,ಮುಂದಾಳಾಗಿರು 
1180,leiten::V,жетекшілік ету,ಮುಂದಾಳಾಗಿರು 
1181,antreiben::V,асықтыру,ಓಡಿಸು
1182,lassen::V,-ткізу,ಮಾಡಲುಬಿಡು
1183,lassen::V,мәжбүр ету,ಮಾಡಲುಬಿಡು
1184,einladen::V,шақыру,ಆಹ್ವಾನಿಸು
1185,vereinigen::V,біріктіру,ಒಂದಾಗು
1186,vereinigen::V,біріктіріп қою,ಒಂದಾಗು
1187,besuchen::V,кіріп шығу,ಭೇಟಿಯಾಗು
1188,besuchen::V,барып шығу,ಭೇಟಿಯಾಗು
1189,treffen::V,кездесу,ಸಂಧಿಸು
1190,sich versammeln::V,топталу,ನೆರೆ
1191,spielen::V,ойнау,ಆಡು
1192,singen::V,сайрау,ಹಾಡು
1193,tanzen::V,билеу,ಕುಣಿ
1194,sich trennen::V,айрылысу,ಪ್ರತ್ಯೇಮಾಡು
1195,verlassen::V,тастау,ಕಳೆ
1196,retten::V,құтқару,ರಕ್ಷಿಸು
1197,bewachen::V,күзету,ಕಾಪಾಡು
1198,schützen::V,жақтау,ಸಂರಕ್ಷಿಸು
1199,schützen::V,жақтасу,ಸಂರಕ್ಷಿಸು
1200,verteidigen::V,қорғау,ಕಾಪಿಡು
1201,sich schlagen::V,алысу,ಕಿತ್ತಾಟ
1202,schießen::V,ату,ಎಸೆ
1203,siegen::V,жеңу,ಗೆಲ್ಲು
1204,ärgern::V,ашуландыру,ರೇಗಿಸು
1205,schlagen::V,ұру,ಹೊಡೆ
1206,treten::V,тебу,ಒದೆ
1207,stechen::V,шаншу,ಚುಚ್ಚು
1208,stoßen::V,түрту,ತಳ್ಳು
1209,stehlen::V,ұрлау,ಕದಿ
1210,stören::V,кесірлен,ಕತಕು
1211,belästigen::V,мазасын алу,ತೊಂದರೆ
1212,verbergen::V,сездірмеу,ಮರೆಮಾಜು
1213,täuschen::V,жалған айту,ಠಕ್ಕಿಸು
1214,betrügen::V,алдау,ವಂಚಿಸು
1215,betrügen::V,алдап кету,ವಂಚಿಸು
1216,betrügen::V,ақымақ қылу,ವಂಚಿಸು
1217,töten::V,құрту,ಕೊಲ್ಲು
1218,töten::V,өлтіру,ಕೊಲ್ಲು
1219,wohnen::V,мекендеу,ವಾಸಿಸು
1220,wohnen::V,өмір сүру,ವಾಸಿಸು
1221,arbeiten::V,істеу,ಕೆಲಸ ಮಾಡು
1222,arbeiten::V,еңбектену,ಕೆಲಸ ಮಾಡು
1223,sammeln::V,жыю,ಸಂಚಯಿಸು
1224,pflücken::V,жұлу,ಬಿಡಿಸು
1225,jagen::V,аулау,ಬೇಟೆಯಾಡು
1226,fischen::V,балык_аулау,ಮೀನು ಹಿಡಿ
1227,fassen::V,ұстау,ಹಿಡಿ
1228,hüten::V,жаю,ಗುಂಪುಸೇರಿಸು
1229,hüten::V,бағу,ಗುಂಪುಸೇರಿಸು
1230,treiben::V,айдау,ದಬ್ಬು
1231,anbinden::V,байлау,ಬಿಗಿ
1232,füttern::V,ас ішкізу,ಮೇಯಿಸು
1233,füttern::V,азықтандыру,ಮೇಯಿಸು
1234,füttern::V,қоректендіру,ಮೇಯಿಸು
1235,melken::V,сауу,ಹಾಲು ಕರೆ
1236,hacken::V,турау,ತುಂಡರಿಸು
1237,gießen::V,суару,ನೀರುಹಾಕು
1238,reifen::V,жетілу,ಕಳಿ
1239,zubereiten::V,даяр ету,ಅಡಿಗೆಮಾಡು
1240,kochen::V,асу,ಅಡು
1241,backen::V,пісіру,ಬೇಯಿಸು
1242,braten::V,қуыру,ಕರಿ
1243,umrühren::V,былғалау,ಕಲಕು
1244,umrühren::V,сапырылыстыру,ಕಲಕು
1245,stricken::V,торлау,ಹೆಣೆ
1246,stricken::V,тоқу,ಹೆಣೆ
1247,nähen::V,тігу,ಹೊಲಿ
1248,färben::V,бояу,ಬಣ್ಣ ಹತ್ತು
1249,färben::V,сырлау,ಬಣ್ಣ ಹತ್ತು
1250,reinigen::V,аршу,ಸ್ವಚ್ಛಮಾಡು
1251,reinigen::V,тазалау,ಸ್ವಚ್ಛಮಾಡು
1252,waschen::V,жуу,ತೊಳೆ
1253,abwischen::V,сүрту,ಒರಸು
1254,spülen::V,шаю,ಗಲಬರಿಸು
1255,fegen::V,сыпыру,ಗುಡಿಸು
1256,kehren::V,сыпыру,ಗುಡಿಸು
1257,baden::V,шомылу,ಸ್ನಾನಮಾಡು
1258,sich waschen::V,жуыну,ತೊಳೆ
1259,ausziehen::V,шешу,ಬಿಚ್ಚು
1260,anziehen::V,кигізу,ಹಾಕು
1261,sich anziehen::V,киіну,ಹಾಕು
1262,kämmen::V,тарау,ಬಾಚು
1263,schmücken::V,әсемдеу,ಅಲಂಕರಿಸು
1264,schmücken::V,мәнерлеу,ಅಲಂಕರಿಸು
1265,schmücken::V,көріктендіру,ಅಲಂಕರಿಸು
1266,sagen::V,деу,ಹೇಳು
1267,sagen::V,айту,ಹೇಳು
1268,sprechen::V,деу,ನುಡಿ
1269,sprechen::V,айту,ನುಡಿ
1270,reden::V,сөйлеу,ನುಡಿ
1271,reden::V,сөйлесу,ನುಡಿ
1272,reden::V,тіл қатысу,ನುಡಿ
1273,sich unterhalten::V,сұхбаттасу,ಹರಟೆ ಹೊಡಿ
1274,fragen::V,сұрау,ವಿಚಾರಿಸು
1275,bitten::V,өтіну,ಬೇಡು
1276,bitten::V,жалыну,ಬೇಡು
1277,erzählen::V,айту,ಹೇಳು
1278,mitteilen::V,білдіру,ತಿಳಿಸು
1279,nennen::V,атау,ಹೆಸರಿಡು
1280,rufen::V,шақыру,ಕರೆ
1281,prahlen::V,бөсу,ಜಂಬ ಕೊಚ್ಚು
1282,übersetzen::V,аудару,ಭಾಷಾಂತರಿಸು
1283,denken::V,ойлау,ಯೋಚಿಸು
1284,glauben::V,нану,ನಂಬು
1285,glauben::V,илану,ನಂಬು
1286,bemerken::V,аңғару,ಗಮನಿಸು
1287,erkennen::V,тану,ಗುರುತುಹಿಡಿ
1288,begreifen::V,ұғу,ಗ್ರಹಿಸು
1289,begreifen::V,аңғарып алу,ಗ್ರಹಿಸು
1290,verstehen::V,пайым,ಅರ್ಥಮಾಡಿಕೊ
1291,verstehen::V,түсіну,ಅರ್ಥಮಾಡಿಕೊ
1292,lernen::V,оқу,ಕಲಿ
1293,wissen::V,хабардар болу,ಅರಿ
1294,sich erinnern an::V,еске түсіру,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1295,vergessen::V,ұмыту,ಮರೆತುವಿಡು
1296,messen::V,өлшеу,ಅಳೆ
1297,zählen::V,санау,ಗಣಿಸು
1298,rechnen::V,санап шығару,ಲೆಕ್ಕ ಹಾಕು
1299,rechnen::V,санап шығу,ಲೆಕ್ಕ ಹಾಕು
1300,rechnen::V,санау,ಲೆಕ್ಕ ಹಾಕು
1301,lesen::V,оқу,ಓದು
1302,malen::V,сурет салу,ಬಿಡಿಸು
1303,zeichnen::V,сурет салу,ಬಿಡಿಸು
1304,schreiben::V,жазу,ಬರೆ
1305,besitzen::V,болу,ಒಡೆಯನಾಗಿರು
1306,kaufen::V,алу,ಕೊಳ್ಳು
1307,kaufen::V,әперу,ಕೊಳ್ಳು
1308,verkaufen::V,сату,ಕೊಡು
1309,bezahlen::V,төлеу,ಬೆಲೆತೆರು
1310,bezahlen::V,ақы беру,ಬೆಲೆತೆರು
1311,bezahlen::V,ақы төлеу,ಬೆಲೆತೆರು
1312,zahlen::V,төлеу,ಹಣವನ್ನುಕೊಡು
1313,beherrschen::V,билеу,ಅಧಿಕಾರ ನಡೆಸು
1314,ertragen::V,төзу,ಸಹಿಸು
1315,ertragen::V,шыдау,ಸಹಿಸು
