,Concept_ID,ga,hi
765,Kissen::N,adhartán,तकिया
766,Kissen::N,adhartán,गाद्दा
767,Tuch::N,scaif,रूमाल
768,Tuch::N,scaif,वस्त्र
769,Handtuch::N,tuáille,अँगोछा
770,Kraft::N,fórsa,ज़ोर
771,Kraft::N,fórsa,शक्ति
772,Stärke::N,neart,बल
773,Stärke::N,neart,ताक़त
774,Gesundheit::N,sláinte,स्वास्थ्य
775,Gesundheit::N,sláinte,तंदुरुस्ती
776,Krankheit::N,tinneas,रोग
777,Krankheit::N,tinneas,बीमारी
778,Krankheit::N,breoiteacht,रोग
779,Krankheit::N,breoiteacht,बीमारी
780,Schmerz::N,pian,दर्द
781,Schmerz::N,pian,पीड़ा
782,Wunde::N,goin,घाव
783,Wunde::N,goin,ज़ख़्म
784,Fieber::N,fiabhras,ज्वर
785,Fieber::N,fiabhras,बुख़ार
786,Arznei::N,cógas,दवा
787,Arznei::N,cógas,औषाधि
788,Brücke::N,droichead,पुल
789,Brücke::N,droichead,सेतु
790,Brunnen::N,tobar,कुआँ
791,Weide::N,féarach,चरागाह
792,Pfad::N,cosán,पथ
793,Pfad::N,cosán,पगडंडी
794,Pfad::N,conair,पथ
795,Pfad::N,conair,पगडंडी
796,Weg::N,slí,मार्ग
797,Weg::N,bealach,मार्ग
798,Straße::N,bóthar,राह
799,Straße::N,bóthar,रास्ता
800,Dorf::N,sráidbhaile,गाँव
801,Dorf::N,sráidbhaile,ग्राम
802,Stadt::N,baile,शहर
803,Stadt::N,cathair,शहर
804,Brief::N,litir,ख़त
805,Brief::N,litir,पत्र
806,Brief::N,litir,चिट्ठी
807,Buch::N,cín,किताब
808,Buch::N,cín,पुस्तक
809,Buch::N,leabhar,किताब
810,Buch::N,leabhar,पुस्तक
811,Buchstabe::N,litir,अक्षर
812,Zeitung::N,nuachtán,अख़बार
813,Zeitung::N,nuachtán,समाचार-पत्र
814,Leben::N,saol,जीवन
815,Leben::N,saol,ज़िंदगी
816,Leben::N,beatha,जीवन
817,Leben::N,beatha,ज़िंदगी
818,Tod::N,bás,मौत
819,Tod::N,bás,मृत्यु
820,Grab::N,uaigh,क़ब्र
821,Kirche::N,eaglais,चर्च
822,Kirche::N,eaglais,गिरजा
823,Sünde::N,peaca,पाप
824,Sünde::N,peaca,गुनाह
825,Gott::N,dia,देव
826,Gott::N,dia,ईश्वर
827,Arbeiter::N,oibrí,मज़दूर
828,Chef::N,saoiste,अध्यक्ष
829,Chef::N,ceannasaí,अध्यक्ष
830,Meister::N,máistir,शिल्पज्ञ
831,Arzt::N,lia,वैद्य
832,Arzt::N,lia,डॉक्टर
833,Arzt::N,lia,चिकित्सक
834,Arzt::N,dochtúir,वैद्य
835,Arzt::N,dochtúir,डॉक्टर
836,Arzt::N,dochtúir,चिकित्सक
837,Lehrer::N,oide,शिक्षक
838,Lehrer::N,oide,अध्यापक
839,Lehrer::N,múinteoir,शिक्षक
840,Lehrer::N,múinteoir,अध्यापक
841,Geld::N,airgead,धन
842,Geld::N,airgead,पैसा
843,Geschäft::N,gnó,सौदा
844,Geschäft::N,gnó,व्यापार
845,Laden::N,siopa,दुकान
846,Preis::N,praghas,दाम
847,Preis::N,praghas,मूल्य
848,Ware::N,earra,माल
849,Ware::N,earra,पण्य
850,Nutzen::N,tairbhe,लाभ
851,Nutzen::N,tairbhe,फ़ायदा
852,Reichtum::N,rachmas,धन
853,Reichtum::N,rachmas,दौलत
854,Reichtum::N,saibhreas,धन
855,Reichtum::N,saibhreas,दौलत
856,Welt::N,domhan,विश्व
857,Welt::N,domhan,दुनिया
858,Land::N,tír,देश
859,Land::N,tír,मुल्क
860,Staat::N,stát,राज्य
861,Staat::N,stát,राष्ट्र
862,König::N,rí,राजा
863,König::N,rí,बादशाह
864,Macht::N,cumhacht,शासन
865,Macht::N,cumhacht,सत्ता
866,Grenze::N,críoch,सरहद
867,Grenze::N,teorainn,सरहद
868,Krieg::N,cogadh,जंग
869,Krieg::N,cogadh,युद्ध
870,Feind::N,namhaid,शत्रु
871,Feind::N,namhaid,दुश्मन
872,Gewalt::N,foréigean,हिंसा
873,Kampf::N,troid,लड़ाई
874,Kampf::N,troid,संघर्ष
875,Bogen[Waffe]::N,bogha,कमान
876,Pfeil::N,saighead,बान
877,Gewehr::N,gunna,बंदूक़
878,Fehler::N,botún,भूल
879,Fehler::N,botún,ग़लती
880,Fehler::N,meancóg,भूल
881,Fehler::N,meancóg,ग़लती
882,Lüge::N,bréag,झूठ
883,Lüge::N,bréag,असत्य
884,Lüge::N,éitheach,झूठ
885,Lüge::N,éitheach,असत्य
886,Schaden::N,dochar,हानि
887,Schaden::N,dochar,नुक़सान
888,Schaden::N,damáiste,हानि
889,Schaden::N,damáiste,नुक़सान
890,Unglück::N,drochrath,मुसीबत
891,Unglück::N,drochrath,विपात्ति
892,Schuld::N,locht,दोष
893,Schuld::N,locht,क़सूर
894,Schuld::N,milleán,दोष
895,Schuld::N,milleán,क़सूर
896,Alter::N,aois,आयु
897,Alter::N,aois,उम्र
898,Schluss::N,deireadh,अंत
899,Schluss::N,deireadh,समाप्ति
900,Zeit::N,am,काल
901,Zeit::N,am,वक़्त
902,Zeit::N,aimsir,काल
903,Zeit::N,aimsir,वक़्त
904,Tag::N,lá,दिन
905,Tag::N,lá,रोज़
906,Morgen::N,maidin,सुबह
907,Mittag::N,nóin,दोपहर
908,Mittag::N,nóin,मध्याह्न
909,Abend::N,tráthnóna,शाम
910,Abend::N,tráthnóna,संध्या
911,Nacht::N,oíche,रात
912,Nacht::N,oíche,रात्रि
913,Woche::N,seachtain,हफ़्ता
914,Monat::N,mí,मास
915,Monat::N,mí,महीना
916,Jahr::N,bliain,बरस
917,Jahr::N,bliain,वर्ष
918,Frühling::N,earrach,वसंत
919,Sommer::N,samhradh,गरमी
920,Sommer::N,samhradh,ग्रीष्म
921,Herbst::N,fómhar,शरत्
922,Herbst::N,fómhar,पतझड़
923,Winter::N,geimhreadh,जाड़ा
924,Winter::N,geimhreadh,सर्दियाँ
925,Januar::N,Eanáir,जनवरी
926,Februar::N,Feabhra,फ़रवरी
927,März::N,Márta,मार्च
928,April::N,Aibreán,अप्रैल
929,Mai::N,Bealtaine,मई
930,Juni::N,Meitheamh,जून
931,Juli::N,Iúil,जुलाई
932,August::N,Lúnasa,अगस्त
933,September::N,Meán Fómhair,सितंबर
934,Oktober::N,Deireadh Fómhair,अक्तूबर
935,November::N,Samhain,नवंबर
936,November::N,Mí na Samhna,नवंबर
937,Dezember::N,Mí na Nollag,दिसंबर
938,Montag::N,Luan,पीर
939,Montag::N,Luan,सोमवार
940,Montag::N,Dé Luain,पीर
941,Montag::N,Dé Luain,सोमवार
942,Dienstag::N,Máirt,मंगलवार
943,Dienstag::N,Dé Máirt,मंगलवार
944,Mittwoch::N,Céadaoin,बुधवार
945,Mittwoch::N,Dé Céadaoin,बुधवार
946,Donnerstag::N,Déardaoin,गुरुवार
947,Donnerstag::N,Déardaoin,बृहस्पतिवार
948,Freitag::N,Aoine,शुक्रवार
949,Freitag::N,Dé hAoine,शुक्रवार
950,Samstag::N,Satharn,सनीचर
951,Samstag::N,Satharn,शनिवार
952,Samstag::N,Dé Sathairn,सनीचर
953,Samstag::N,Dé Sathairn,शनिवार
954,Sonntag::N,Domhnach,इतवार
955,Sonntag::N,Domhnach,रविवार
956,Sonntag::N,Dé Domhnaigh,इतवार
957,Sonntag::N,Dé Domhnaigh,रविवार
958,groß::A,mór,बड़ा
959,klein::A,beag,कम
960,klein::A,beag,छोटा
961,lang::A,fada,लंबा
962,lang::A,fada,दीर्घ
963,kurz::A,gearr,लधु
964,kurz::A,gearr,छोटा
965,kurz::A,gairid,लधु
966,kurz::A,gairid,छोटा
967,breit::A,leathan,चौड़ा
968,breit::A,fairsing,चौड़ा
969,schmal::A,cúng,तंग
970,schmal::A,cúng,सँकरा
971,dicht::A,dlúth,सघन
972,dick[Gegenstand]::A,tiubh,मोटा
973,dünn::A,caol,महीन
974,dünn::A,caol,बारीक
975,dünn::A,tanaí,महीन
976,dünn::A,tanaí,बारीक
977,fein::A,scáinte,कोमल
978,fein::A,scáinte,सूक्ष्म
979,fein::A,fíneálta,कोमल
980,fein::A,fíneálta,सूक्ष्म
981,fest::A,daingean,दृढ़
982,fest::A,daingean,मज़बूत
983,flach::A,cothrom,चपटा
984,glatt::A,mín,चौरस
985,glatt::A,mín,चिकना
986,glatt::A,sleamhain,चौरस
987,glatt::A,sleamhain,चिकना
988,hart::A,crua,कठोर
989,hart::A,crua,सख़्त
990,weich::A,bog,नरम
991,weich::A,bog,मुलायम
992,rund::A,cruinn,गोल
993,rund::A,cruinn,वर्तुल
994,spitz::A,gobach,नुकीला
995,spitz::A,biorach,नुकीला
996,scharf::A,géar,पैना
997,scharf::A,faobhrach,पैना
998,stumpf::A,maol,भोथरा
999,schwer::A,trom,भारी
1000,schwer::A,trom,वज़नी
1001,schön::A,álainn,सुंदर
1002,heiß::A,te,उष्ण
1003,warm::A,te,गरम
1004,kalt::A,fuar,सर्द
1005,kühl::A,fionnuar,ठंडा
1006,frisch::A,úr,तर
1007,frisch::A,úr,ताज़ा
1008,frisch::A,friseáilte,तर
1009,frisch::A,friseáilte,ताज़ा
1010,feucht::A,tais,नम
1011,feucht::A,tais,भीगा
1012,nass::A,fliuch,गीला
1013,trocken::A,tirim,सूखा
1014,trocken::A,tirim,ख़ुश्क
1015,voll::A,lán,भरा
1016,voll::A,lán,पूरा
1017,leer::A,folamh,ख़ाली
1018,offen::A,oscailte,खुला
1019,geschlossen::A,dúnta,बंद
1020,geschlossen::A,druidte,बंद
1021,sauber::A,glan,साफ़
1022,sauber::A,glan,सुथरा
1023,schmutzig::A,salach,गंदा
1024,roh::A,amh,कच्चा
1025,reif::A,aibí,पक्व
1026,reif::A,aibí,पक्का
1027,lecker::A,blasta,मज़ेदार
1028,lecker::A,blasta,स्वादिष्ट
1029,süß::A,milis,मीठा
1030,bitter::A,searbh,कटु
1031,bitter::A,searbh,कड़वा
1032,sauer::A,géar,खट्टा
1033,sauer::A,searbh,खट्टा
1034,hell::A,geal,रोशन
1035,hell::A,soilseach,रोशन
1036,dunkel::A,dorcha,अँधेरा
1037,schwarz::A,dubh,काला
1038,schwarz::A,dubh,स्याह
1039,weiß::A,bán,सफ़ेद
1040,rot::A,dearg,लाल
1041,rot::A,dearg,सुर्ख़
1042,gelb::A,buí,पीला
1043,gelb::A,buí,ज़र्द
1044,blau::A,gorm,नीला
1045,blau::A,gorm,आसमानी
1046,grün::A,glas,हरा
1047,grün::A,uaine,हरा
1048,grau::A,liath,धूसर
1049,bunt::A,ildathach,रंगीन
1050,bunt::A,ildathach,बहुरंगा
1051,bunt::A,dathannach,रंगीन
1052,bunt::A,dathannach,बहुरंगा
1053,billig::A,saor,सस्ता
1054,teuer::A,daor,महँगा
1055,teuer::A,costasach,महँगा
1056,wertvoll::A,luachmhar,क़ीमती
1057,wertvoll::A,luachmhar,मूल्यवान्
1058,blind::A,dall,अंधा
1059,blind::A,caoch,अंधा
1060,taub::A,bodhar,बहरा
1061,kräftig::A,cumhachtach,ताक़तवर
1062,kräftig::A,cumhachtach,शक्तिशाली
1063,stark::A,tréan,प्रबल
1064,stark::A,tréan,बलवान्
1065,stark::A,láidir,प्रबल
1066,stark::A,láidir,बलवान्
1067,schwach::A,lag,कमज़ोर
1068,schwach::A,fann,कमज़ोर
1069,fett::A,ramhar,मोटा
1070,fett::A,ramhar,मांसल
1071,schlank::A,caol,पतला
1072,schlank::A,caol,छरहरा
1073,schlank::A,seang,पतला
1074,schlank::A,seang,छरहरा
1075,hübsch::A,álainn,सुंदर
1076,hübsch::A,álainn,ख़ूबसूरत
1077,hübsch::A,dathúil,सुंदर
1078,hübsch::A,dathúil,ख़ूबसूरत
1079,böse::A,olc,पापी
1080,böse::A,olc,दुष्ट
1081,dumm::A,dúr,मूर्ख
1082,dumm::A,dúr,बुद्धू
1083,dumm::A,amaideach,मूर्ख
1084,dumm::A,amaideach,बुद्धू
1085,faul::A,falsa,आलसी
1086,faul::A,falsa,सुस्त
1087,faul::A,leisciúil,आलसी
1088,faul::A,leisciúil,सुस्त
1089,fleißig::A,dícheallach,मेहनती
1090,fleißig::A,dícheallach,परिश्रमी
1091,geizig::A,barainneach,कृपण
1092,geizig::A,barainneach,कंजूस
1093,geizig::A,sprionlaithe,कृपण
1094,geizig::A,sprionlaithe,कंजूस
1095,klug::A,cliste,समझदार
1096,klug::A,cliste,होशियार
1097,klug::A,cliste,अक़्लमंद
1098,geschickt::A,oilte,किशल
1099,geschickt::A,ealaíonta,किशल
1100,lieb::A,dil,प्रिय
1101,lieb::A,dil,प्यारा
1102,lieb::A,dílis,प्रिय
1103,lieb::A,dílis,प्यारा
1104,lustig::A,aerach,हँसमुख
1105,lustig::A,aerach,ख़ुशदिल
1106,lustig::A,meidhreach,हँसमुख
1107,lustig::A,meidhreach,ख़ुशदिल
1108,sanft::A,bog,नम्र
1109,sanft::A,séimh,नम्र
1110,hungrig::A,ocrach,भूखा
1111,krank::A,tinn,बीमार
1112,krank::A,tinn,अस्वस्थ
1113,krank::A,breoite,बीमार
1114,krank::A,breoite,अस्वस्थ
1115,nackt::A,nocht,नग्न
1116,traurig::A,brónach,उदास
1117,traurig::A,brónach,रंजीदा
1118,lebendig::A,beo,जीता
1119,lebendig::A,beo,ज़िंदा
1120,gut::A,maith,अच्छा
1121,schlecht::A,dona,बुरा
1122,schlecht::A,dona,ख़राब
1123,schlecht::A,droch-,बुरा
1124,schlecht::A,droch-,ख़राब
1125,richtig::A,ceart,ठीक
1126,schlimm::A,gránna,बुरा
1127,schlimm::A,gránna,अप्रिय
1128,schlimm::A,tubaisteach,बुरा
1129,schlimm::A,tubaisteach,अप्रिय
1130,wahr::A,fíor,सच
1131,alt::A,sean,पुराना
1132,neu::A,úr,नया
1133,neu::A,nua,नया
1134,ehemalig::A,iar-,भूतपूर्व
1135,ehemalig::A,sean-,भूतपूर्व
1136,alt[Lebewesen]::A,sean,बूढ़ा
1137,alt[Lebewesen]::A,sean,वृद्ध
1138,alt[Lebewesen]::A,aosta,बूढ़ा
1139,alt[Lebewesen]::A,aosta,वृद्ध
1140,jung::A,óg,जवान
1141,arm::A,bocht,ग़रीब
1142,reich::A,saibhir,धनी
1143,reich::A,saibhir,अमीर
1144,reich::A,rachmasach,धनी
1145,reich::A,rachmasach,अमीर
1146,bekannt::A,atá eolas air,मालूम
1147,berühmt::A,cailiúil,मशहूर
1148,berühmt::A,cailiúil,प्रसिद्ध
1149,berühmt::A,clúiteach,मशहूर
1150,berühmt::A,clúiteach,प्रसिद्ध
1151,fremd::A,coimhthíoch,विदेशी
1152,fremd::A,coimhthíoch,अपरिचित
1153,verschieden::A,éagsúil,अलग
1154,verschieden::A,éagsúil,भिन्न
1155,verschieden::A,difriúil,अलग
1156,verschieden::A,difriúil,भिन्न
1157,nah::A,gar,नज़दीकी
1158,nah::A,deas,नज़दीकी
1159,fern::A,i bhfad uainn,दूर
1160,fern::A,i bhfad uainn,दूरस्थ
1161,fern::A,i bhfad i gcéin,दूर
1162,fern::A,i bhfad i gcéin,दूरस्थ
1163,linker::A,clé,बायाँ
1164,rechter::A,deas,दायाँ
1165,rechter::A,deas,दाहिना
1166,anderer::A,eile,अन्य
1167,anderer::A,eile,दूसरा
1168,erster::A,céad,पहला
1169,erster::A,céad,प्रथम
1170,zweiter::A,dóú,दूसरा
1171,zweiter::A,dóú,द्वितीय
1172,zweiter::A,dara,दूसरा
1173,zweiter::A,dara,द्वितीय
1174,dritter::A,tríú,तीसरा
1175,dritter::A,treas,तीसरा
1176,letzter::A,déanach,अंतिम
1177,letzter::A,déanach,आख़िरी
1178,letzter::A,deireanach,अंतिम
1179,letzter::A,deireanach,आख़िरी
1180,allein::ADV,i d'aonar,तनहा
1181,allein::ADV,i d'aonar,अकेले
1182,auf einmal::ADV,ag an am céanna,वक़्त में
1183,zusammen::ADV,le chéile,एक साथ
1184,zusammen::ADV,le chéile,साथ साथ
1185,zusammen::ADV,in eineacht,एक साथ
1186,zusammen::ADV,in eineacht,साथ साथ
1187,lange::ADV,fada,देर तक
1188,plötzlich::ADV,go tobann,सहसा
1189,plötzlich::ADV,go tobann,अचानक
1190,plötzlich::ADV,i dtobainne,सहसा
1191,plötzlich::ADV,i dtobainne,अचानक
1192,sofort::ADV,ar an toirt,तुरंत
1193,sofort::ADV,ar an bpointe,तुरंत
1194,später::ADV,níos déanaí,बाद को
1195,später::ADV,níos déanaí,बाद में
1196,jetzt::ADV,anois,अब
1197,jetzt::ADV,anois,अभी
1198,heute::ADV,inniu,आज
1199,morgen::ADV,amárach,कल
1200,bald::ADV,go luath,जल्दी
1201,bald::ADV,gan mhoill,जल्दी
1202,dann::ADV,ansin,तब
1203,gestern::ADV,inné,कल
1204,einst::ADV,tráth,एक दिन
1205,einst::ADV,tráth,पहले कभी
1206,einst::ADV,uair amháin,एक दिन
1207,einst::ADV,uair amháin,पहले कभी
1208,damals::ADV,ag an am,उस समय
1209,damals::ADV,ag an am,उन दिनों
1210,damals::ADV,an t-am sin,उस समय
1211,damals::ADV,an t-am sin,उन दिनों
1212,danach::ADV,ina dhiaidh sin,इसके बाद
1213,danach::ADV,ina dhiaidh sin,इसके पश्चात्
1214,vorher::ADV,cheana,पहले
1215,vorher::ADV,cheana,पेशतर
1216,vorher::ADV,roimhe sin,पहले
1217,vorher::ADV,roimhe sin,पेशतर
1218,zuerst::ADV,ar dtús,पहले
1219,einmal::ADV,uair amháin,एक बार
1220,einmal::ADV,uair amháin,एक दफ़ा
1221,manchmal::ADV,uaireanta,कभी कभी
1222,oft::ADV,minic,अक्सर
1223,immer::ADV,i gcónaí,सदा
1224,immer::ADV,i gcónaí,हमेशा
1225,niemals::ADV,riamh,कभी नहीं
1226,niemals::ADV,riamh,कदापि नहीं
1227,hier::ADV,anseo,इधर
1228,hier::ADV,anseo,यहाँ
1229,hierhin::ADV,anseo,इधर को
1230,hierhin::ADV,anseo,यहाँ को
1231,von hier::ADV,an áit seo,यहाँ से
1232,dort::ADV,ann,उधर
1233,dort::ADV,ann,वहाँ
1234,dort::ADV,ansin,उधर
1235,dort::ADV,ansin,वहाँ
1236,dorthin::ADV,ann,उधर को
1237,dorthin::ADV,ann,वहाँ को
1238,dorthin::ADV,ansin,उधर को
1239,dorthin::ADV,ansin,वहाँ को
1240,geradeaus::ADV,ar aghaidh,सीधे
1241,rückwärts::ADV,siar,पीछे को
1242,zurück::ADV,ar ais,वापस
1243,unten::ADV,thíos,नीचे
1244,hinab::ADV,síos,नीचे को
1245,oben::ADV,thuas,ऊपर
1246,hinauf::ADV,suas,ऊपर को
1247,überall::ADV,i ngach áit,हर जगह
1248,überall::ADV,i ngach áit,हर स्थान
1249,überall::ADV,ar fud na háite,हर जगह
1250,überall::ADV,ar fud na háite,हर स्थान
1251,nicht::ADV,ní,न
1252,nicht::ADV,ní,नहीं
1253,nicht::ADV,cha,न
1254,nicht::ADV,cha,नहीं
1255,ein wenig::ADV,beagán,कुछ
1256,ein wenig::ADV,beagán,ज़रा
1257,ein wenig::ADV,beagán,थोड़ा
1258,kaum::ADV,ar éigean,लगभग नहीं
1259,kaum::ADV,ar éigean,बराबर नहीं
1260,sehr::ADV,an-,बहुत
1261,so::ADV,chomh,ऐसा
1262,so::ADV,mar sin,ऐसा
1263,noch::ADV,fós,अभी तक
1264,noch::ADV,go fóill,अभी तक
1265,nur::ADV,amháin,केवल
1266,nur::ADV,amháin,सिर्फ़
1267,nur::ADV,níl ach,केवल
1268,nur::ADV,níl ach,सिर्फ़
1269,schon::ADV,cheana,चुकना
1270,schon::ADV,cheana féin,चुकना
1271,wieder::ADV,arís,फिर
1272,wieder::ADV,arís,दुबारा
1273,wieder::ADV,athuair,फिर
1274,wieder::ADV,athuair,दुबारा
1275,vergebens::ADV,amú,व्यर्थ
1276,vergebens::ADV,in aisce,व्यर्थ
1277,vor::PRP,ar thosach,के आगे
1278,vor::PRP,ar thosach,के सामने
1279,hinter::PRP,laistiar de,के पीछे
1280,hinter::PRP,taobh thiar de,के पीछे
1281,unter::PRP,faoi,के तले
1282,unter::PRP,faoi,के नीचे
1283,durch::PRP,trí,के पार
1284,neben::PRP,taobh le,के पास
1285,neben::PRP,taobh le,की बग़ल में
1286,neben::PRP,in aice le,के पास
1287,neben::PRP,in aice le,की बग़ल में
1288,zwischen::PRP,idir,के बीच
1289,wegen::PRP,de bharr,के कारण
1290,wegen::PRP,de bharr,की वजह से
1291,wegen::PRP,mar gheall ar,के कारण
1292,wegen::PRP,mar gheall ar,की वजह से
1293,dies::PRN,seo,यह
1294,das::PRN,sin,वह
1295,alles::PRN,gach rud,सब
1296,alles::PRN,gach rud,सब कुछ
1297,ich::PRN,mé,मैं
1298,ich::PRN,mise,मैं
1299,du::PRN,tú,तू
1300,du::PRN,tusa,तू
1301,er::PRN,sé,यह
1302,er::PRN,seisean,यह
1303,wir::PRN,sinn,हम
1304,ihr::PRN,sibh,तुम
1305,ihr::PRN,sibhse,तुम
1306,sie::PRN,siad,ये
1307,sie::PRN,siadsan,ये
1308,was::FPRN,cad,क्या
1309,was::FPRN,céard,क्या
1310,wer::FPRN,cé,कौन
1311,wo::FADV,cá,किधर
1312,wo::FADV,cén áit,किधर
1313,wohin::FADV,cá,किधर
1314,wohin::FADV,cén áit,किधर
1315,wie::FADV,conas,कैसे
1316,wie::FADV,cén chaoi,कैसे
1317,warum::FADV,cén fáth,क्यों
1318,warum::FADV,cad chuige,क्यों
1319,wieviel::FNUM,cá mhéad,कितना
1320,eins::NUM,aon,एक
1321,zwei::NUM,dhá,दो
1322,drei::NUM,trí,तीन
1323,vier::NUM,ceathair,चार
1324,fünf::NUM,cúig,पाँच
1325,sechs::NUM,sé,छह
1326,sieben::NUM,seacht,सात
1327,acht::NUM,ocht,आठ
1328,neun::NUM,naoi,नौ
1329,zehn::NUM,deich,दस
1330,elf::NUM,aon déag,ग्यारह
1331,zwölf::NUM,dó dhéag,बारह
1332,zwanzig::NUM,fiche,बीस
1333,dreißig::NUM,tríocha,तीस
1334,vierzig::NUM,daichead,चालीस
1335,vierzig::NUM,ceathracha,चालीस
1336,fünfzig::NUM,caoga,पचास
1337,sechzig::NUM,seasca,साठ
1338,siebzig::NUM,seachtó,सत्तर
1339,achtzig::NUM,ochtó,अस्सी
1340,neunzig::NUM,nócha,नव्वे
1341,hundert::NUM,céad,सौ
1342,tausend::NUM,míle,हज़ार
1343,und::CNJ,agus,और
1344,oder::CNJ,nó,या
1345,stehen::V,seas,खड़ा होना
1346,sitzen::V,suigh,बैठना
1347,liegen::V,luigh,लेटना
1348,hängen::V,tá crochta,लटकना
1349,werden::V,éirigh,बनना
1350,passieren::V,tarlaigh,होना
1351,beginnen::V,tosaigh,आरंभ होना
1352,beginnen::V,tosaigh,प्रारंभ होना
1353,enden::V,críochnaigh,अंत होना
1354,enden::V,críochnaigh,ख़तम होना
1355,wechseln::V,athraigh,बदलना
1356,aufgehen[Sonne]::V,éirigh,चढ़ना
1357,aufgehen[Sonne]::V,éirigh,उदित होना
1358,untergehen[Sonne]::V,fuin,अस्त हो जाना
1359,untergehen[Sonne]::V,téigh faoi,अस्त हो जाना
1360,scheinen[Sonne]::V,taitin,रोशनी देना
1361,scheinen[Sonne]::V,soilsigh,रोशनी देना
1362,donnern::V,tá toirneach ann,गरजना
1363,wehen::V,séid,चलना
1364,strömen::V,sil,बहना
1365,strömen::V,sil,प्रवाहित होना
1366,fließen::V,rith,बहना
1367,fließen::V,rith,प्रवाहित होना
1368,fließen::V,snigh,बहना
1369,fließen::V,snigh,प्रवाहित होना
1370,sich drehen::V,cas,घूमना
1371,sich drehen::V,imrothlaigh,घूमना
1372,schwanken::V,luasc,हिलना
1373,schwingen::V,luasc,हिलना
1374,fallen::V,tit,गिरना
1375,brennen::V,dóigh,जलना
1376,rauchen::V,plúch toite,धुआँ उड़ाना
1377,regnen::V,báistigh,बरसना
1378,regnen::V,tá ag cur báistí,बरसना
1379,gefrieren::V,sioc,जमना
1380,gefrieren::V,reoigh,जमना
1381,tauen::V,leáigh,गलना
1382,tauen::V,leáigh,पिघलना
1383,tauen::V,coscair,गलना
1384,tauen::V,coscair,पिघलना
1385,schmelzen::V,leáigh,गलना
1386,schmelzen::V,leáigh,पिघलना
1387,trocknen::V,triomaigh,सूखना
1388,sieden::V,fiuch,उबलना
1389,sieden::V,beirigh,उबलना
1390,faulen::V,lobh,गलना
1391,faulen::V,lobh,सड़ना
1392,faulen::V,dreoigh,गलना
1393,faulen::V,dreoigh,सड़ना
1394,verfaulen::V,lobh,गलना
1395,verfaulen::V,lobh,सड़ना
1396,verfaulen::V,feoigh,गलना
1397,verfaulen::V,feoigh,सड़ना
1398,reißen::V,bris,फटना
1399,versinken::V,téigh síos,डूबना
1400,vergehen::V,téigh thart,बीतना
1401,vergehen::V,téigh thart,गुज़रना
1402,erscheinen::V,tar,दिखाई देना
1403,verschwinden::V,imigh,ग़ायब होना
1404,sinken::V,tit,घटना
1405,sinken::V,tit,उतरना
1406,sinken::V,ísligh,घटना
1407,sinken::V,ísligh,उतरना
1408,abnehmen::V,maolaigh,घटना
1409,abnehmen::V,laghdaigh,घटना
1410,zunehmen::V,méadaigh,बढ़ना
1411,steigen::V,éirigh,बढ़ना
1412,wachsen::V,fás,उगना
1413,glänzen::V,lonraigh,चमकना
1414,funkeln::V,drithligh,जगमगाना
1415,funkeln::V,drithligh,टिमटिमाना
1416,lärmen::V,tóg callán,शोर मचाना
1417,läuten::V,buail,बजना
1418,klingeln::V,buail,बजना
1419,klirren::V,cling,झनझनाना
1420,brausen::V,búir,साँय-साँय करना
1421,rauschen::V,tá ag siosarnach,सरसराना
1422,klingen::V,tá glór ag,बजना
1423,bellen::V,amhastraigh,भौंकना
1424,heulen::V,glam,गुर्राना
1425,blasen::V,séid,फूँकना
1426,pfeifen::V,lig fead,सीटी देना
1427,schreien::V,béic,चिल्लाना
1428,schreien::V,glaoigh,चिल्लाना
1429,stöhnen::V,lig cnead,कराहना
1430,stöhnen::V,lig cnead,आहें भरना
1431,zittern::V,crith,काँपना
1432,zittern::V,creathnaigh,काँपना
1433,leben::V,mair,जीना
1434,geboren werden::V,rugadh,पैदा होना
1435,atmen::V,análaigh,साँस लेना
1436,trinken::V,ól,पीना
1437,essen::V,ith,खाना
1438,schlucken::V,slog,निगलना
1439,müde werden::V,tuirsigh,थकना
1440,müde werden::V,tuirsigh,उकताना
1441,einschlafen::V,tit ina chodladh,सो जाना
1442,schlafen::V,codail,सोना
1443,aufwachen::V,múscail,जागना
1444,aufstehen::V,éirigh,उठना
1445,sich erholen::V,lig scíth,सुस्ताना
1446,sich erholen::V,lig scíth,आराम करना
1447,krank werden::V,éirigh tinn,बीमार पड़ना
1448,krank sein::V,tá tinn,बीमार होना
1449,schmerzen::V,tá pian i,दुखना
1450,schmerzen::V,tá pian i,दर्द करना
1451,husten::V,déan casacht,खाँसना
1452,genesen::V,téarnaigh,ठीक हो जाना
1453,genesen::V,téarnaigh,स्वस्थ हो जाना
1454,sterben::V,éag,मरना
1455,sterben::V,faigh bás,मरना
1456,umkommen::V,caill,मरना
1457,sich bewegen::V,bog,चलना
1458,sich bewegen::V,bog,हिलना
1459,sich bewegen::V,gluais,चलना
1460,sich bewegen::V,gluais,हिलना
1461,sich rühren::V,corraigh,हिलना
1462,sich erheben::V,seas suas,उठना
1463,sich setzen::V,suigh,बैठना
1464,hinfallen::V,tit,गिरना
1465,laufen::V,siúil,चलना
1466,schreiten::V,siúil,क़दम जाना
1467,spazierengehen::V,téigh ag spaisteoireacht,सैर करना
1468,eilen::V,deifrigh,तेज़ी से जाना
