,Concept_ID,cs,fi
822,hinab::ADV,dolů,alas
823,oben::ADV,nahoře,ylhäällä
824,oben::ADV,navrchu,ylhäällä
825,hinauf::ADV,nahoru,ylös
826,überall::ADV,všude,kaikkialla
827,nicht::ADV,ne,ei
828,ein wenig::ADV,trochu,vähän
829,kaum::ADV,sotva,tuskin
830,sehr::ADV,velmi,kovin
831,sehr::ADV,velmi,oikein
832,sehr::ADV,velice,kovin
833,sehr::ADV,velice,oikein
834,so::ADV,tak,näin
835,so::ADV,takto,näin
836,noch::ADV,ještě,vielä
837,nur::ADV,jen,vain
838,nur::ADV,jen,ainoastaan
839,nur::ADV,jenom,vain
840,nur::ADV,jenom,ainoastaan
841,schon::ADV,už,jo
842,schon::ADV,již,jo
843,wieder::ADV,zase,taas
844,wieder::ADV,zase,jälleen
845,vergebens::ADV,marně,turhaan
846,vor::PRP,před,edessä
847,hinter::PRP,za,takana
848,unter::PRP,pod,alla
849,durch::PRP,skrz,läpi
850,durch::PRP,skrz,kautta
851,neben::PRP,vedle,vieressä
852,zwischen::PRP,mezi,välillä
853,wegen::PRP,pro,takia
854,wegen::PRP,pro,vuoksi
855,dies::PRN,toto,tämä
856,dies::PRN,tohle,tämä
857,das::PRN,to,se
858,alles::PRN,všechno,kaikki
859,ich::PRN,já,minä
860,du::PRN,ty,sinä
861,er::PRN,on,hän
862,wir::PRN,my,me
863,ihr::PRN,vy,te
864,sie::PRN,oni,he
865,was::FPRN,co,mikä
866,wer::FPRN,kdo,ken
867,wer::FPRN,kdo,kuka
868,wo::FADV,kde,missä
869,wohin::FADV,kam,mihin
870,wie::FADV,jak,miten
871,wie::FADV,jak,kuinka
872,warum::FADV,proč,miksi
873,wieviel::FNUM,kolik,paljonko
874,wieviel::FNUM,kolik,kuinka paljon
875,eins::NUM,jeden,yksi
876,zwei::NUM,dva,kaksi
877,drei::NUM,tři,kolme
878,vier::NUM,čtyři,neljä
879,fünf::NUM,pět,viisi
880,sechs::NUM,šest,kuusi
881,sieben::NUM,sedm,seitsemän
882,acht::NUM,osm,kahdeksan
883,neun::NUM,devět,yhdeksän
884,zehn::NUM,deset,kymmenen
885,elf::NUM,jedenáct,yksitoista
886,zwölf::NUM,dvanáct,kaksitoista
887,zwanzig::NUM,dvacet,kaksikymmentä
888,dreißig::NUM,třicet,kolmekymmentä
889,vierzig::NUM,čtyřicet,neljäkymmentä
890,fünfzig::NUM,padesát,viisikymmentä
891,sechzig::NUM,šedesát,kuusikymmentä
892,siebzig::NUM,sedmdesát,seitsemänkymmentä
893,achtzig::NUM,osmdesát,kahdeksankymmentä
894,neunzig::NUM,devadesát,yhdeksänkymmentä
895,hundert::NUM,sto,sata
896,tausend::NUM,tisíc,tuhat
897,und::CNJ,a,ja
898,oder::CNJ,nebo,tai
899,stehen::V,stát,seisoa
900,sitzen::V,sedět,istua
901,liegen::V,ležet,maata
902,hängen::V,viset,riippua
903,werden::V,stát se,tulla
904,werden::V,stát se,joutua
905,passieren::V,stát se,sattua
906,passieren::V,stát se,tapahtua
907,beginnen::V,počít,alkaa
908,enden::V,končit,loppua
909,enden::V,končit,päättyä
910,enden::V,skončit,loppua
911,enden::V,skončit,päättyä
912,wechseln::V,měnit se,vaihtua
913,wechseln::V,měnit se,vaihdella
914,aufgehen[Sonne]::V,vyjít,nousta
915,untergehen[Sonne]::V,zapadnout,laskea
916,scheinen[Sonne]::V,svítit,paistaa
917,donnern::V,hřmět,jyristä
918,wehen::V,vát,tuulla
919,wehen::V,vát,puhaltaa
920,wehen::V,vanout,tuulla
921,wehen::V,vanout,puhaltaa
922,strömen::V,proudit,virrata
923,fließen::V,téct,valua
924,fließen::V,téct,juosta
925,sich drehen::V,točit se,pyöriä
926,schwanken::V,kolísat,horjua
927,schwanken::V,houpat se,horjua
928,schwingen::V,kývat se,heilua
929,schwingen::V,kývat se,värähdellä
930,fallen::V,padat,pudota
931,fallen::V,padat,langeta
932,brennen::V,hořet,palaa
933,rauchen::V,kouřit,savuta
934,regnen::V,pršet,sataa
935,gefrieren::V,zamrznout,jäätyä
936,tauen::V,tát,sulaa
937,schmelzen::V,tavit,sulaa
938,trocknen::V,schnout,kuivua
939,sieden::V,vřít,kiehua
940,faulen::V,hnít,mädätä
941,verfaulen::V,shnít,mädätä
942,verfaulen::V,shnít,mädäntyä
943,reißen::V,roztrhat se,revetä
944,versinken::V,topit se,upota
945,versinken::V,topit se,vajota
946,versinken::V,ponořit se,upota
947,versinken::V,ponořit se,vajota
948,vergehen::V,plynout,kulua
949,erscheinen::V,objevit se,ilmestyä
950,verschwinden::V,zmizet,kadota
951,sinken::V,klesat,vajota
952,abnehmen::V,ubýt,vähetä
953,zunehmen::V,přibýt,kasvaa
954,zunehmen::V,přibýt,lisääntyä
955,steigen::V,stoupat,nousta
956,wachsen::V,růst,kasvaa
957,glänzen::V,lesknout se,kiiltää
958,funkeln::V,jiskřit se,kipinöidä
959,lärmen::V,dělat hluk,meluta
960,läuten::V,zvonit,soida
961,klingeln::V,zvonit,soida
962,klirren::V,řinčet,kalista
963,brausen::V,hučet,kohista
964,rauschen::V,šumět,kohista
965,klingen::V,znít,soida
966,bellen::V,štěkat,haukkua
967,heulen::V,výt,ulvoa
968,blasen::V,foukat,puhaltaa
969,pfeifen::V,pískat,viheltää
970,schreien::V,křičet,kirkua
971,stöhnen::V,sténat,voihkia
972,zittern::V,třást se,vapista
973,leben::V,žít,elää
974,geboren werden::V,rodit se,syntyä
975,atmen::V,dýchat,hengittää
976,trinken::V,pít,juoda
977,essen::V,jíst,syödä
978,schlucken::V,polykat,niellä
979,müde werden::V,unavit se,uupua
980,einschlafen::V,usnout,uinahtaa
981,schlafen::V,spát,maata
982,schlafen::V,spát,nukkua
983,aufwachen::V,probudit se,herätä
984,aufstehen::V,vstát,nousta
985,aufstehen::V,vstát,nousta ylös
986,sich erholen::V,zotavovat se,levätä
987,krank werden::V,onemocnět,sairastua
988,krank sein::V,být nemocný,potea
989,krank sein::V,být nemocný,sairastaa
990,schmerzen::V,bolet,särkeä
991,schmerzen::V,bolet,kivistää
992,husten::V,kašlat,yskiä
993,genesen::V,uzdravit se,toipua
994,sterben::V,umřít,kuolla
995,umkommen::V,zahynout,saada surmansa
996,umkommen::V,zahynout,kuolla
997,sich bewegen::V,pohnout se,liikkua
998,sich rühren::V,hnout se,liikahtaa
999,sich erheben::V,zdvihnout se,nousta
1000,sich setzen::V,posadit se,istuutua
1001,hinfallen::V,upadnout,kaatua
1002,laufen::V,běžet,kävellä
1003,schreiten::V,kráčet,astua
1004,schreiten::V,kráčet,astella
1005,spazierengehen::V,procházet se,kävellä
1006,eilen::V,spěchat,kiirehtiä
1007,sich beeilen::V,pospíšit si,kiirehtiä
1008,sich beeilen::V,pospíšit si,olla kiireissään
1009,sausen::V,fičet,rynnätä
1010,sausen::V,fičet,viilettää
1011,rennen::V,pádit,juosta
1012,springen::V,skákat,hypätä
1013,klettern::V,lézt,kiivetä
1014,klettern::V,šplhat,kiivetä
1015,schaukeln::V,houpat,kiikkua
1016,kriechen::V,lézt,ryömiä
1017,kriechen::V,plazit se,ryömiä
1018,schwimmen::V,plavat,uida
1019,tauchen::V,nořit se,sukeltaa
1020,rudern::V,veslovat,soutaa
1021,fahren::V,jet,ajaa
1022,fahren::V,jet,kulkea
1023,fahren::V,jezdit,ajaa
1024,fahren::V,jezdit,kulkea
1025,fliegen::V,létat,lentää
1026,gehen::V,jít,käydä
1027,weggehen::V,odejít,lähteä
1028,weggehen::V,odejít,poistua
1029,abfahren::V,odjet,lähteä
1030,anhalten::V,zastavit se,pysähtyä
1031,anhalten::V,zastavit se,seisahtua
1032,hineingehen::V,vcházet se,mennä sisään
1033,eintreten::V,vstoupit,astua sisään
1034,kommen::V,přijít,tulla
1035,ankommen::V,dojít,saapua
1036,zurückkommen::V,vrátit se,palata
1037,bleiben::V,zůstat,jäädä
1038,bleiben::V,zůstat,viipyä
1039,warten::V,čekat,odottaa
1040,erwarten::V,čekat na,odottaa
1041,suchen::V,hledat,etsiä
1042,finden::V,najít,löytää
1043,versuchen::V,zkoušet,yrittää
1044,vorbereiten::V,připravit,valmistaa
1045,lieben::V,milovat,pitää
1046,lieben::V,milovat,rakastaa
1047,mögen::V,mít rád,pitää
1048,mögen::V,mít rád,tykätä
1049,lachen::V,smát se,nauraa
1050,rühren::V,dojmout,liikuttaa
1051,weinen::V,plakat,itkeä
1052,schimpfen::V,nadávat,haukkua
1053,sich ärgern::V,pohoršit se,suuttua
1054,sich fürchten::V,bát se,pelätä
1055,fürchten::V,bát se,pelätä
1056,fliehen::V,utéct,paeta
1057,flüchten::V,prchnout,paeta
1058,sehen::V,vidět,nähdä
1059,anschauen::V,podívat se na,katsoa
1060,ansehen::V,sledovat,katsoa
1061,hören::V,slyšet,kuulla
1062,zuhören::V,poslouchat,kuunnella
1063,probieren::V,ochutnávat,maistaa
1064,riechen::V,cítit,haistaa
1065,fühlen::V,cítit,tuntea
1066,scheinen::V,zdát se,tuntua
1067,zu sehen sein::V,moci být viděn,näkyä
1068,vernehmen::V,uslyšet,kuulla
1069,frieren::V,mrznout,palella
1070,tun::V,dělat,tehdä
1071,können::V,moct,osata
1072,wollen::V,chtít,tahtoa
1073,anfangen::V,začít,ruveta
1074,anfangen::V,začít,aloittaa
1075,beenden::V,ukončit,lopettaa
1076,aufhören::V,přestat,loppua
1077,gelingen::V,podařit se,onnistua
1078,geraten::V,dařit se,sujua
1079,geraten::V,dařit se,joutua
1080,öffnen::V,otevřít,avata
1081,öffnen::V,otevřít,aukaista
1082,schließen::V,zavřít,sulkea
1083,stellen::V,postavit,panna
1084,stellen::V,postavit,asettaa
1085,setzen::V,posadit,panna
1086,setzen::V,posadit,istuttaa
1087,legen::V,klást,panna
1088,legen::V,klást,asettaa
1089,legen::V,položit,panna
1090,legen::V,položit,asettaa
1091,berühren::V,dotýkat se,koskea
1092,berühren::V,dotýkat se,koskettaa
1093,verbinden::V,spojit,liittää
1094,verbinden::V,spojit,yhdistää
1095,bedecken::V,pokrýt,kattaa
1096,bedecken::V,pokrýt,peittää
1097,aufhängen::V,oběsit,ripustaa
1098,aufhängen::V,pověsit,ripustaa
1099,anzünden::V,zapálit,sytyttää
1100,anzünden::V,podpálit,sytyttää
1101,aufheben::V,zvednout,ylös nostaa
1102,aufheben::V,zvednout,nostaa
1103,aufheben::V,zdvihnout,ylös nostaa
1104,aufheben::V,zdvihnout,nostaa
1105,zurücklassen::V,zanechat,jättää
1106,verlieren::V,ztratit,kadottaa
1107,fallen lassen::V,upustit,pudottaa
1108,machen::V,udělat,tehdä
1109,herstellen::V,vyrobit,tuottaa
1110,herstellen::V,vyrobit,valmistaa
1111,bauen::V,stavět,rakentaa
1112,bauen::V,budovat,rakentaa
1113,reparieren::V,opravit,korjata
1114,verbessern::V,zlepšit,parantaa
1115,ändern::V,změnit,muuttaa
1116,graben::V,rýt,kaivaa
1117,graben::V,kopat,kaivaa
1118,beugen::V,ohnout,taivuttaa
1119,biegen::V,ohnout,taivuttaa
1120,drehen::V,točit,kääntää
1121,wenden::V,obrátit,kääntää
1122,umdrehen::V,obrátit,kääntää
1123,heben::V,zdvihnout,nostaa
1124,heben::V,zdvihnout,kohottaa
1125,hochheben::V,zvednout,nostaa
1126,ergreifen::V,chopit se,tarttua
1127,halten::V,držet,pitää
1128,drücken::V,stisknout,painaa
1129,drücken::V,stisknout,puristaa
1130,schieben::V,posouvat,työntää
1131,kratzen::V,škrábat,raapia
1132,lecken::V,lízat,nuolla
1133,beißen::V,kousat,purra
1134,abreißen::V,utrhat,repiä
1135,abreißen::V,odtrhat,repiä
1136,abschneiden::V,uřezat,leikata poikki
1137,abschneiden::V,uřezat,leikata
1138,abschneiden::V,ukrojit,leikata poikki
1139,abschneiden::V,ukrojit,leikata
1140,binden::V,přivázat,sitoa
1141,stecken::V,strčit,pistää
1142,brechen::V,lomit,murtaa
1143,klopfen::V,ťukat,koputtaa
1144,klopfen::V,ťukat,kolkuttaa
1145,klopfen::V,klepat,koputtaa
1146,klopfen::V,klepat,kolkuttaa
1147,hauen::V,bít,lyödä
1148,kleben::V,lepit,liimata
1149,reiben::V,třít,hieroa
1150,reiben::V,třít,hangata
1151,streichen::V,mazat,sivellä
1152,schleifen::V,brousit,hioa
1153,schneiden::V,řezat,leikata
1154,schneiden::V,střihat,leikata
1155,rütteln::V,třást,ravistaa
1156,rütteln::V,otřást,ravistaa
1157,schütteln::V,třást,pudistaa
1158,schütteln::V,zatřást,pudistaa
1159,schwenken::V,mávat,heiluttaa
1160,schütten::V,nasypat,kaataa
1161,füllen::V,naplnit,täyttää
1162,einwickeln::V,zavinout,kääriä
1163,tragen::V,nést,kantaa
1164,schleppen::V,vléct,raahata
1165,ziehen::V,tahat,vetää
1166,ziehen::V,táhnout,vetää
1167,aufbewahren::V,schovat,säilyttää
1168,werfen::V,házet,viskata
1169,fangen::V,chytat,napata
1170,fangen::V,chytat,ottaa kiinni
1171,packen::V,uchvátit,tarttua
1172,verstecken::V,schovat,kätkeä
1173,verstecken::V,schovat,piilottaa
1174,teilen::V,rozdělit,jakaa
1175,schicken::V,posílat,lähettää
1176,bringen::V,přinést,viedä
1177,hinzufügen::V,připojit,lisätä
1178,bekommen::V,dostat,saada
1179,erhalten::V,uchovat,saada
1180,nehmen::V,vzít,ottaa
1181,wählen::V,zvolit,valita
1182,auswählen::V,vybrat,valikoida
1183,bewahren::V,uchránit,säilyttää
1184,behindern::V,překážet,estää
1185,verderben::V,zkazit,pilata
1186,verderben::V,zkazit,turmella
1187,beschädigen::V,porušit,vioittaa
1188,beschädigen::V,porušit,vahingoittaa
1189,beschädigen::V,poškodit,vioittaa
1190,beschädigen::V,poškodit,vahingoittaa
1191,zerbrechen::V,rozlámat,rikkoa
1192,zerreißen::V,roztrhnout,repiä rikki
1193,zerreißen::V,roztrhnout,repiä palasiksi
1194,zerstören::V,zničit,hävittää
1195,verbrennen::V,spálit,polttaa
1196,geben::V,dát,antaa
1197,reichen::V,podat,ojentaa
1198,schenken::V,darovat,lahjoittaa
1199,versprechen::V,slíbit,luvata
1200,wünschen::V,přát,toivottaa
1201,loben::V,chválit,ylistää
1202,küssen::V,líbat,suudella
1203,wiegen::V,chovat,tuudittaa
1204,wiegen::V,chovat,keinuttaa
1205,wiegen::V,kolébat,tuudittaa
1206,wiegen::V,kolébat,keinuttaa
1207,zudecken::V,přikrýt,peittää
1208,zudecken::V,přiklopit,peittää
1209,wecken::V,vzbudit,herättää
1210,zeigen::V,ukázat,näyttää
1211,zeigen::V,ukázat,osoittaa
1212,führen::V,vést,johdattaa
1213,lehren::V,učit,opettaa
1214,unterrichten::V,vyučovat,opettaa
1215,aufziehen::V,vychovat,kasvattaa
1216,leiten::V,vodit,johtaa
1217,antreiben::V,nutit,hoputtaa
1218,lassen::V,dát,antaa
1219,einladen::V,pozvat,kutsua
1220,vereinigen::V,spojit,yhdistää
1221,besuchen::V,návštívit,vierailla
1222,treffen::V,potkat,tavata
1223,sich versammeln::V,shromáždit se,kokoontua
1224,spielen::V,hrát,pelata
1225,spielen::V,hrát,leikkiä
1226,singen::V,zpívat,laulaa
1227,tanzen::V,tančit,tanssia
1228,sich trennen::V,rozejít se,erota
1229,verlassen::V,opustit,jättää
1230,retten::V,zachránit,pelastaa
1231,bewachen::V,hlídat,vartioida
1232,schützen::V,chránit,suojella
1233,verteidigen::V,obhájit,puolustaa
1234,sich schlagen::V,bít se,tapella
1235,schießen::V,střílet,ampua
1236,siegen::V,zvítězit,voittaa
1237,ärgern::V,zlobit,ärsyttää
1238,ärgern::V,pohoršit,ärsyttää
1239,schlagen::V,udeřit,lyödä
1240,schlagen::V,praštit,lyödä
1241,treten::V,kopnout,potkaista
1242,stechen::V,bodnout,pistää
1243,stechen::V,píchnout,pistää
1244,stoßen::V,strčit,sysätä
1245,stoßen::V,strčit,työntää
1246,stehlen::V,ukrást,varastaa
1247,stören::V,vyrušit,häiritä
1248,belästigen::V,obtěžovat,häiritä
1249,verbergen::V,skrýt,kätkeä
1250,täuschen::V,klamat,harhauttaa
1251,betrügen::V,podvést,pettää
1252,betrügen::V,podvést,petkuttaa
1253,töten::V,zabít,tappaa
1254,wohnen::V,bydlit,asua
1255,arbeiten::V,pracovat,tehdä työtä
1256,arbeiten::V,pracovat,työskennellä
1257,sammeln::V,sebrat,koota
1258,sammeln::V,sebrat,kerätä
1259,pflücken::V,česat,poimia
1260,jagen::V,uhonit,metsästää
1261,fischen::V,chytat ryby,kalastaa
1262,fassen::V,ulovit,pyydystää
1263,fassen::V,ulovit,saalistaa
1264,hüten::V,pást,paimentaa
1265,treiben::V,hnát,ajaa
1266,anbinden::V,přivázat,kytkeä
1267,füttern::V,krmit,ruokkia
1268,melken::V,dojit,lypsää
1269,hacken::V,seknout,hakata
1270,gießen::V,zalít,kastella
1271,reifen::V,uzrát,kypsyä
1272,zubereiten::V,připravit,valmistaa
1273,kochen::V,vařit,keittää
1274,backen::V,péct,leipoa
1275,braten::V,smažit,paistaa
1276,umrühren::V,zamíchat,hämmentää
1277,stricken::V,plést,kutoa
1278,stricken::V,plést,neuloa
1279,nähen::V,šít,ommella
1280,färben::V,nabarvit,värjätä
1281,färben::V,nabarvit,värittää
1282,reinigen::V,očistit,puhdistaa
1283,waschen::V,mýt,pestä
1284,abwischen::V,utřít,pyyhkiä
1285,spülen::V,spláchnout,huuhtoa
1286,fegen::V,zamést,pyyhkäistä
1287,kehren::V,mést,lakaista
1288,baden::V,koupat se,kylpeä
1289,sich waschen::V,mýt se,peseytyä
1290,ausziehen::V,svléct,riisua
1291,anziehen::V,obléct,pukea ylleen
1292,sich anziehen::V,oblékat se,pukeutua
1293,kämmen::V,učesat,kammata
1294,schmücken::V,ozdobit,koristaa
1295,schmücken::V,ozdobit,kaunistaa
1296,sagen::V,říct,sanoa
1297,sprechen::V,mluvit,puhua
1298,reden::V,hovořit,keskustella
1299,sich unterhalten::V,povídat se,jutella
1300,fragen::V,zeptat se,kysyä
1301,bitten::V,prosit,pyytää
1302,erzählen::V,povídat,kertoa
1303,mitteilen::V,sdělit,ilmoittaa
1304,mitteilen::V,oznámit,ilmoittaa
1305,nennen::V,nazvat,kutsua
1306,nennen::V,nazvat,nimittää
1307,rufen::V,volat,kutsua
1308,rufen::V,zavolat,kutsua
1309,prahlen::V,chlubit se,kerskailla
1310,übersetzen::V,přeložit,kääntää
1311,denken::V,myslit,miettiä
1312,denken::V,myslit,ajatella
1313,glauben::V,věřit,uskoa
1314,bemerken::V,zpozorovat,huomata
1315,erkennen::V,poznat,tunnistaa
1316,begreifen::V,pochopit,ymmärtää
1317,verstehen::V,porozumět,ymmärtää
1318,lernen::V,učit se,oppia
1319,wissen::V,vědět,tietää
1320,sich erinnern an::V,vzpomínat si na,muistaa
1321,vergessen::V,zapomínat,unohtaa
1322,messen::V,měřit,mitata
1323,zählen::V,spočítat,laskea
1324,rechnen::V,počítat,laskea
1325,lesen::V,číst,lukea
1326,malen::V,malovat,maalata
1327,zeichnen::V,rýsovat,piirtää
1328,zeichnen::V,rýsovat,piirustaa
1329,schreiben::V,psát,kirjoittaa
1330,besitzen::V,mít,omistaa
1331,besitzen::V,vlastnit,omistaa
1332,kaufen::V,koupit,ostaa
1333,verkaufen::V,prodat,myydä
1334,bezahlen::V,zaplatit,maksaa
1335,zahlen::V,platit,maksaa
1336,beherrschen::V,ovládat,hallita
1337,ertragen::V,snést,kestää
