,Concept_ID,eu,ps
789,gelb::A,hori,زېړ
790,blau::A,urdin,شین
791,blau::A,urdin,اسماني رنګه
792,grün::A,berde,زرغون
793,grün::A,musker,زرغون
794,grau::A,urdin,خړ
795,grau::A,urdinabar,خړ
796,bunt::A,koloretsu,رنګارنګ
797,billig::A,merke,ارزان
798,teuer::A,garesti,ګران
799,wertvoll::A,baliotsu,قیمتي
800,blind::A,itsu,ړوند
801,taub::A,gor,کوڼ
802,kräftig::A,kementsu,قوی
803,stark::A,bizkor,قوی
804,stark::A,bizkor,تکړه
805,stark::A,indartsu,قوی
806,stark::A,indartsu,تکړه
807,schwach::A,ahul,ضعیف
808,schwach::A,ahul,کمزوری
809,schwach::A,indargabe,ضعیف
810,schwach::A,indargabe,کمزوری
811,fett::A,gizen,چاغ
812,schlank::A,lerden,خوش اندام
813,hübsch::A,polit,ښکلی
814,hübsch::A,polit,ښایسته
815,böse::A,tzar,شریر
816,böse::A,tzar,قهرناک
817,böse::A,gaizto,شریر
818,böse::A,gaizto,قهرناک
819,dumm::A,lelo,احمق
820,dumm::A,pello,احمق
821,faul::A,nagi,لټ
822,faul::A,nagi,تنبل
823,faul::A,alfer,لټ
824,faul::A,alfer,تنبل
825,fleißig::A,maratz,زحمت کښ
826,fleißig::A,lanzale,زحمت کښ
827,geizig::A,zeken,بخیل
828,geizig::A,zikoitz,بخیل
829,klug::A,zuhur,عاقل
830,klug::A,zuhur,هوښیار
831,geschickt::A,trebe,ماهر
832,geschickt::A,antzetsu,ماهر
833,lieb::A,maite,عزیز
834,lieb::A,maite,محبوب
835,lieb::A,laztan,عزیز
836,lieb::A,laztan,محبوب
837,lustig::A,alaitsu,خوشحال
838,sanft::A,eme,پوست
839,sanft::A,eme,ملایم
840,sanft::A,ezti,پوست
841,sanft::A,ezti,ملایم
842,hungrig::A,gose,وږی
843,krank::A,eri,مريض
844,krank::A,eri,ناروغ
845,krank::A,gaixo,مريض
846,krank::A,gaixo,ناروغ
847,nackt::A,biluzi,لوڅ
848,traurig::A,itun,غمجن
849,traurig::A,betilun,غمجن
850,lebendig::A,bizirik,ژوندی
851,gut::A,on,ښه
852,schlecht::A,txar,بد
853,schlecht::A,txar,خراب
854,richtig::A,zuzen,سم
855,richtig::A,zuzen,صحیح
856,schlimm::A,larri,بد
857,schlimm::A,larri,مخوف
858,wahr::A,egiazko,واقعي
859,alt::A,zahar,زوړ
860,neu::A,berri,نوی
861,ehemalig::A,lehengo,پخوانی
862,alt[Lebewesen]::A,adindun,زوړ
863,jung::A,gazte,ځوان
864,arm::A,txiro,غریب
865,arm::A,txiro,بې وزله
866,arm::A,behartsu,غریب
867,arm::A,behartsu,بې وزله
868,reich::A,dirudun,شتمن
869,reich::A,dirudun,دولتمند
870,bekannt::A,ezagun,اشنا
871,berühmt::A,entzun,مشهور
872,berühmt::A,ospetsu,مشهور
873,fremd::A,arrotz,پردی
874,fremd::A,arrotz,بېګانه
875,verschieden::A,ezberdin,مختلف
876,verschieden::A,desberdin,مختلف
877,nah::A,hurre,نژدې
878,nah::A,hurbil,نژدې
879,fern::A,urrun,لیری
880,linker::A,ezker,چپ
881,linker::A,ezker,کیڼ
882,rechter::A,eskuin,ښی
883,anderer::A,beste,بل
884,erster::A,lehen,لومړی
885,erster::A,aurren,لومړی
886,zweiter::A,bigarren,دوهم
887,dritter::A,hirugarren,درېم
888,letzter::A,azken,آخرنی
889,letzter::A,azken,وروستی
890,letzter::A,hondar,آخرنی
891,letzter::A,hondar,وروستی
892,allein::ADV,bakarrik,یوازې
893,auf einmal::ADV,batera,په یوه وخت کی
894,zusammen::ADV,elkarrekin,یو ځای
895,lange::ADV,luzaro,ډېر وخت
896,lange::ADV,luzaro,ډېره موده
897,plötzlich::ADV,bat-batean,ناببره
898,plötzlich::ADV,bat-batean,یوناڅاپه
899,sofort::ADV,berehala,فوراً
900,sofort::ADV,berehala,سمدلاسه
901,später::ADV,gero,وروسته
902,jetzt::ADV,orain,اوس
903,heute::ADV,gaur,نن
904,morgen::ADV,bihar,سبا
905,bald::ADV,aurki,ژر
906,bald::ADV,laster,ژر
907,dann::ADV,ondoren,پس
908,dann::ADV,ondoren,وروسته
909,gestern::ADV,atzo,پرون
910,einst::ADV,antzina,پخوا
911,damals::ADV,orduan,هغه وخت
912,danach::ADV,gerora,بیا
913,danach::ADV,ondoren,بیا
914,vorher::ADV,lehenago,دمخه
915,zuerst::ADV,aurrena,لومړی
916,zuerst::ADV,lehenbizi,لومړی
917,einmal::ADV,behin,یو ځل
918,einmal::ADV,aldi bat,یو ځل
919,manchmal::ADV,batzuetan,ګاهی ګاهی
920,manchmal::ADV,zenbaitetan,ګاهی ګاهی
921,oft::ADV,maiz,ډېر ځله
922,oft::ADV,askotan,ډېر ځله
923,immer::ADV,beti,تل
924,immer::ADV,beti,همېشه
925,niemals::ADV,inoiz ez,هیڅکله نه
926,niemals::ADV,sekula ez,هیڅکله نه
927,hier::ADV,hemen,دلته
928,hierhin::ADV,hona,دلته
929,hierhin::ADV,hona,دې ځای ته
930,von hier::ADV,hemendik,د دې ځای نه
931,von hier::ADV,honetatik,د دې ځای نه
932,dort::ADV,han,هلته
933,dorthin::ADV,hara,هلته
934,dorthin::ADV,hara,هغه ځای ته
935,geradeaus::ADV,artez,مخامخ
936,vorwärts::ADV,aurrera,مخ پهٔ وړاندې
937,rückwärts::ADV,atzera,بېرته
938,rückwärts::ADV,atzerantz,بېرته
939,zurück::ADV,atzera,بېرته
940,unten::ADV,behean,لاندي
941,hinab::ADV,behera,ښکته
942,hinab::ADV,beherantz,ښکته
943,oben::ADV,goian,پورته
944,hinauf::ADV,gora,پاس
945,hinauf::ADV,gorantz,پاس
946,überall::ADV,edonon,هره خوا
947,nicht::ADV,ez,نه
948,ein wenig::ADV,apur bat,یو څه
949,ein wenig::ADV,pixka bat,یو څه
950,kaum::ADV,ozta,ایله
951,kaum::ADV,nekez,ایله
952,sehr::ADV,oso,ډېر
953,sehr::ADV,oso,زيات
954,so::ADV,hala,داسې
955,so::ADV,hala,دومره
956,so::ADV,honela,داسې
957,so::ADV,honela,دومره
958,noch::ADV,oraindik,نور
959,nur::ADV,bakarrik,تش
960,nur::ADV,bakarrik,صرف
961,schon::ADV,ja,دمخه
962,schon::ADV,jada,دمخه
963,wieder::ADV,berriro,بیا
964,vergebens::ADV,alferrik,عبث
965,vor::PRP,aurrean,دمخه
966,hinter::PRP,ostean,شاته
967,hinter::PRP,gibelean,شاته
968,unter::PRP,pean,لاندي
969,unter::PRP,azpian,لاندي
970,durch::PRP,zehar,د مینځ نه
971,neben::PRP,ondoan,نژدې
972,neben::PRP,aldamenean,نژدې
973,zwischen::PRP,artean,ترمینځ
974,wegen::PRP,-gatik,د ... له لاسه
975,dies::PRN,hau,دا
976,das::PRN,hura,دا
977,alles::PRN,dena,هرڅهٔ
978,ich::PRN,ni,زه
979,du::PRN,zu,ته
980,er::PRN,bera,دی
981,wir::PRN,gu,مونږ
982,ihr::PRN,zuek,تاسې
983,sie::PRN,berak,هغوی
984,was::FPRN,zer,څهٔ
985,wer::FPRN,nor,چا
986,wer::FPRN,nor,څوک
987,wo::FADV,non,چيری
988,wo::FADV,non,چېرته
989,wohin::FADV,nora,چېرته
990,wie::FADV,nola,څنګه
991,wie::FADV,zelan,څنګه
992,warum::FADV,zeren,ولې
993,warum::FADV,zergatik,ولې
994,wieviel::FNUM,zenbat,څو
995,wieviel::FNUM,zenbat,څومره
996,eins::NUM,bat,یو
997,zwei::NUM,bi,دوه
998,zwei::NUM,biga,دوه
999,drei::NUM,hiru,درې
1000,vier::NUM,lau,څلور
1001,fünf::NUM,bost,پنځه
1002,sechs::NUM,sei,شپږ
1003,sieben::NUM,zazpi,اوه
1004,acht::NUM,zortzi,اته
1005,neun::NUM,bederatzi,نهه
1006,zehn::NUM,hamar,لس
1007,elf::NUM,hamaika,یوولس
1008,zwölf::NUM,hamabi,دولس
1009,zwanzig::NUM,hogei,شل
1010,dreißig::NUM,hogeita hamar,دېرش
1011,vierzig::NUM,berrogei,څلوېښت
1012,fünfzig::NUM,berrogeita hamar,پنځوس
1013,sechzig::NUM,hirurogei,شپېته
1014,siebzig::NUM,hirurogeita hamar,اویا
1015,achtzig::NUM,laurogei,اتیا
1016,neunzig::NUM,laurogeita hamar,نوي
1017,hundert::NUM,ehun,سل
1018,tausend::NUM,mila,زر
1019,und::CNJ,eta,او
1020,oder::CNJ,edo,ېا
1021,stehen::V,zutik egon,درېدل
1022,sitzen::V,eserita egon,کښېنستل
1023,liegen::V,etzan,ملاستل
1024,hängen::V,eskegita egon,ځړېدل
1025,hängen::V,zintzilik egon,ځړېدل
1026,werden::V,bihurtu,کېدل
1027,werden::V,bilakatu,کېدل
1028,passieren::V,pasatu,پېښېدل
1029,passieren::V,gertatu,پېښېدل
1030,beginnen::V,hasi,شروع کېدل
1031,enden::V,bukatu,خلاصدل
1032,enden::V,bukatu,تمامېدل
1033,wechseln::V,aldatu,تغییر موندل
1034,aufgehen[Sonne]::V,ilki,ختل
1035,aufgehen[Sonne]::V,sortu,ختل
1036,untergehen[Sonne]::V,sartu,لوېدل
1037,untergehen[Sonne]::V,sartu,پرېوتل
1038,scheinen[Sonne]::V,eguzkia egon,رڼا کول
1039,donnern::V,trumoia jo,تنېدل
1040,donnern::V,trumoia jo,غړمبېدل
1041,wehen::V,haizea ibili,چلېدل
1042,strömen::V,zorrotadaka isuri,بهېدل
1043,fließen::V,isuri,بهېدل
1044,fließen::V,isuri,تویېدل
1045,sich drehen::V,biratu,ګرځېدل
1046,sich drehen::V,biratu,چورلېدل
1047,schwanken::V,zabuka ibili,زنګېدل
1048,schwingen::V,kulunkatu,زنګېدل
1049,fallen::V,erori,ولېدل
1050,brennen::V,sutan egon,سوځېدل
1051,rauchen::V,kea bota,لوګی کول
1052,regnen::V,euria ari izan,باران اورېدل
1053,gefrieren::V,izoztu,کنګل نيول
1054,gefrieren::V,hormatu,کنګل نيول
1055,tauen::V,gesaldu,وېلې کېدل
1056,schmelzen::V,urtu,وېلې کېدل
1057,trocknen::V,idortu,وچېدل
1058,trocknen::V,lehortu,وچېدل
1059,sieden::V,irakin,اېشېدل
1060,faulen::V,hirotu,خرابېدل
1061,faulen::V,usteldu,خرابېدل
1062,verfaulen::V,hirotu,ورستېدل
1063,verfaulen::V,usteldu,ورستېدل
1064,reißen::V,eten,شلېدل
1065,reißen::V,tarrat egin,شلېدل
1066,versinken::V,urperatu,ډوېېدل
1067,vergehen::V,iragan,تېرېدل
1068,erscheinen::V,agertu,ښکارېدل
1069,verschwinden::V,desagertu,ورکېدل
1070,sinken::V,beheititu,ښکته کېدل
1071,abnehmen::V,gutxitu,کمېدل
1072,abnehmen::V,beheratu,کمېدل
1073,zunehmen::V,gora egin,زیاتېدل
1074,steigen::V,igo,جګېدل
1075,steigen::V,igo,پورته کېدل
1076,wachsen::V,hazi,وده کول
1077,glänzen::V,distiratu,ځلېدل
1078,funkeln::V,izarniatu,پړکېدل
1079,lärmen::V,zarata atera,غال و غول کول
1080,läuten::V,jo,زنګ وهل
1081,läuten::V,hots egin,زنګ وهل
1082,klingeln::V,txirrina jo,زنګ وهل
1083,klirren::V,tintin egin,کړنګېدل
1084,brausen::V,marru egin,تلاطم کول
1085,rauschen::V,fir-fir egin,شڼهار کول
1086,klingen::V,soinu egin,آواز کول
1087,bellen::V,zaunkatu,غپېدل
1088,heulen::V,ulu egin,انګلل
1089,heulen::V,uhuri egin,انګلل
1090,blasen::V,ufa egin,پو کول
1091,blasen::V,putz egin,پو کول
1092,pfeifen::V,txistu egin,شپېلک وهل
1093,schreien::V,oihu egin,ناره کول
1094,schreien::V,garrasi egin,ناره کول
1095,stöhnen::V,intziri egin,زګېروی کول
1096,zittern::V,ikara egin,لړزېدل
1097,zittern::V,dar-dar egin,لړزېدل
1098,leben::V,bizi izan,ژوند کول
1099,geboren werden::V,jaio,زېږېدل
1100,atmen::V,hats egin,ساه کښل
1101,atmen::V,hats egin,تنفس کول
1102,atmen::V,arnasa egin,ساه کښل
1103,atmen::V,arnasa egin,تنفس کول
1104,trinken::V,edan,څښل
1105,essen::V,jan,خوړل
1106,schlucken::V,irentsi,غړپول
1107,müde werden::V,unatu,ستړی کېدل
1108,müde werden::V,nekatu,ستړی کېدل
1109,einschlafen::V,lokartu,ویده کېدل
1110,schlafen::V,lo egin,خوب کول
1111,aufwachen::V,esnatu,ویښېدل
1112,aufwachen::V,atzarri,ویښېدل
1113,aufstehen::V,jaiki,پاڅېدل
1114,sich erholen::V,atseden egin,استراحت کول
1115,krank werden::V,gaixotu,رنځورېدل
1116,krank sein::V,eri izan,ناجوړېدل
1117,krank sein::V,gaixo izan,ناجوړېدل
1118,schmerzen::V,min egin,خوږېدل
1119,schmerzen::V,min egin,درد کول
1120,husten::V,eztul egin,ټوخېدل
1121,genesen::V,osatu,رغېدل
1122,sterben::V,hil,مړل
1123,sterben::V,zendu,مړل
1124,umkommen::V,istripuz hil,تلفېدل
1125,sich bewegen::V,higitu,چلېدل
1126,sich bewegen::V,higitu,حرکت کول
1127,sich rühren::V,zirkin egin,ښورېدل
1128,sich erheben::V,zutitu,درېدل
1129,sich erheben::V,altxatu,درېدل
1130,sich setzen::V,eseri,کښېنستل
1131,sich setzen::V,jesarri,کښېنستل
1132,hinfallen::V,erori,لوېدل
1133,laufen::V,ibili,منډې وهل
1134,schreiten::V,oinkatu,قدم ایښودل
1135,spazierengehen::V,paseatu,چکر وهل
1136,spazierengehen::V,ostera bat egin,چکر وهل
1137,eilen::V,lasterkatu,بېړه کول
1138,sich beeilen::V,lehiatu,عجله کول
1139,sausen::V,ziztu bizian joan,ځغستل
1140,rennen::V,lasterka egin,زغلېدل
1141,springen::V,jauzi egin,ټوپ وهل
1142,klettern::V,igo,ختل
1143,schaukeln::V,zabu egin,زنګېدل
1144,schaukeln::V,zanbulu egin,زنګېدل
1145,kriechen::V,narras egin,خاپوړی وهل
1146,schwimmen::V,igerikatu,لامبو وهل
1147,schwimmen::V,igeri egin,لامبو وهل
1148,tauchen::V,murgildu,غوټه وهل
1149,tauchen::V,pulunpatu,غوټه وهل
1150,rudern::V,bogatu,پارو وهل
1151,rudern::V,arraun egin,پارو وهل
1152,fahren::V,joan,تلل
1153,fliegen::V,hegaldatu,الوتل
1154,fliegen::V,hegan egin,الوتل
1155,gehen::V,joan,تلل
1156,weggehen::V,alde egin,بهر وتل
1157,abfahren::V,abiatu,تلل
1158,anhalten::V,geratu,ودرېدل
1159,anhalten::V,gelditu,ودرېدل
1160,hineingehen::V,sartu,داخلېدل
1161,eintreten::V,sartu,ننوتل
1162,kommen::V,etorri,راتلل
1163,ankommen::V,heldu,رسېدل
1164,ankommen::V,iritsi,رسېدل
1165,zurückkommen::V,itzuli,بېرته راتلل
1166,bleiben::V,gelditu,پاتې کېدل
1167,warten::V,itxaron,انتظار وېستل
1168,warten::V,zain egon,انتظار وېستل
1169,erwarten::V,iguriki,انتظار کول
1170,suchen::V,bilatu,لټول
1171,finden::V,idoro,میندل
1172,finden::V,idoro,پیدا کول
1173,finden::V,aurkitu,میندل
1174,finden::V,aurkitu,پیدا کول
1175,versuchen::V,saiatu,هڅه کول
1176,versuchen::V,ahalegindu,هڅه کول
1177,vorbereiten::V,gertatu,چمتوکول
1178,lieben::V,maitatu,مینه لرل
1179,lieben::V,maite izan,مینه لرل
1180,mögen::V,laket izan,خوښول
1181,mögen::V,laket izan,علاقه لرل
1182,mögen::V,atsegin izan,خوښول
1183,mögen::V,atsegin izan,علاقه لرل
1184,lachen::V,irri egin,خندېدل
1185,lachen::V,barre egin,خندېدل
1186,rühren::V,hunkitu,اغېزه کول
1187,weinen::V,negar egin,ژړل
1188,schimpfen::V,erneguka ari izan,ښکنځا کول
1189,sich ärgern::V,ernegatu,قهر راتلل
1190,sich ärgern::V,haserretu,قهر راتلل
1191,sich fürchten::V,beldur izan,ډارېدل
1192,fürchten::V,beldur izan,ډارېدل
1193,fliehen::V,ihes egin,تښتېدل
1194,flüchten::V,ihes egin,تښتېدل
1195,sehen::V,ikusi,لیدل
1196,anschauen::V,begietsi,کتل
1197,ansehen::V,begiratu,ننداره کول
1198,hören::V,aditu,اورېدل
1199,zuhören::V,entzun,غوږ نیول
1200,probieren::V,dastatu,څکه کول
1201,probieren::V,dastatu,چاشنی کول
1202,riechen::V,usnatu,بويول
1203,riechen::V,usaindu,بويول
1204,fühlen::V,sentitu,حسول
1205,scheinen::V,iruditu,ښکارېدل
1206,scheinen::V,begitandu,ښکارېدل
1207,zu sehen sein::V,azaldu,ښکارېدل
1208,vernehmen::V,aditu,خبرېدل
1209,frieren::V,hotz izan,ساړه کېتل
1210,tun::V,egin,کول
1211,können::V,ahal izan,کولای شول
1212,können::V,ahal izan,د لاسه کېدل
1213,wollen::V,nahi izan,غوښتل
1214,anfangen::V,hasi,شروع کول
1215,beenden::V,bukatu,ختمول
1216,beenden::V,bukatu,پای ته رسول
1217,aufhören::V,utzi,بس کول
1218,gelingen::V,lortu,موفق کېدل
1219,gelingen::V,lortu,بریالی کېدل
1220,geraten::V,heldu,کېدل
1221,öffnen::V,ireki,خلاصول
1222,öffnen::V,ireki,پرانیستل
1223,öffnen::V,zabaldu,خلاصول
1224,öffnen::V,zabaldu,پرانیستل
1225,schließen::V,itxi,تړل
1226,stellen::V,ipini,ایښودل
1227,setzen::V,jesarri,کښېنول
1228,legen::V,jarri,ایښودل
1229,berühren::V,ukitu,لاس وهل
1230,verbinden::V,uztartu,تړل
1231,bedecken::V,estali,پوښول
1232,aufhängen::V,eseki,ځوړندول
1233,aufhängen::V,eskegi,ځوړندول
1234,anzünden::V,piztu,بلول
1235,aufheben::V,jaso,پورته کول
1236,zurücklassen::V,atzean utzi,پرېښودل
1237,verlieren::V,galdu,ورکول
1238,fallen lassen::V,erortzen utzi,له لاسه لوېدل
1239,machen::V,egin,کول
1240,herstellen::V,ekoiztu,جوړول
1241,herstellen::V,ekoiztu,توليدول
1242,bauen::V,eraiki,جوړول
1243,reparieren::V,konpondu,ترمیمول
1244,verbessern::V,hobetu,اصلاح کول
1245,ändern::V,mudatu,تغیر ورکول
1246,graben::V,aitzurtu,کيندل
1247,beugen::V,makurtu,ټیټول
1248,biegen::V,malgutu,کږول
1249,biegen::V,makolatu,کږول
1250,drehen::V,jiratu,ګرځول
1251,wenden::V,bihurtu,اړول
1252,umdrehen::V,biratu,اړول
1253,umdrehen::V,alderantzikatu,اړول
1254,heben::V,jaso,جګول
1255,heben::V,jaso,پورته کول
1256,heben::V,goratu,جګول
1257,heben::V,goratu,پورته کول
1258,hochheben::V,goratu,جګول
1259,hochheben::V,altxatu,جګول
1260,ergreifen::V,oratu,نیول
1261,halten::V,eutsi,نیول
1262,drücken::V,sakatu,کښېکښل
1263,schieben::V,bultzatu,پوری وهل
1264,kratzen::V,hatz egin,ګرول
1265,kratzen::V,hazka egin,ګرول
1266,lecken::V,miaztu,څټل
1267,lecken::V,lamikatu,څټل
1268,beißen::V,hozka egin,چیچل
1269,beißen::V,ausiki egin,چیچل
1270,abreißen::V,kendu,شکول
1271,abschneiden::V,moztu,پرېکول
1272,abschneiden::V,pikatu,پرېکول
1273,binden::V,lotu,تړل
1274,binden::V,estekatu,تړل
1275,stecken::V,sartu,ټومبل
1276,brechen::V,apurtu,ماتول
1277,klopfen::V,jo,ټکول
1278,hauen::V,jo,ټکول
1279,kleben::V,itsatsi,نښلول
1280,kleben::V,itsatsi,سرېښول
1281,reiben::V,igurtzi,مږل
1282,streichen::V,igurtzi,مښل
1283,schleifen::V,zorroztu,تېره کول
1284,schneiden::V,moztu,غوڅول
1285,schneiden::V,moztu,پرېکول
1286,rütteln::V,astindu,خوڅول
1287,rütteln::V,inarrosi,خوڅول
1288,schütteln::V,astindu,ښورول
1289,schütteln::V,inarrosi,ښورول
1290,schwenken::V,zabukatu,خوڅول
1291,schütten::V,isuri,اچول
1292,schütten::V,isuri,تویول
1293,füllen::V,bete,ډکول
1294,einwickeln::V,bildu,پېچل
1295,einwickeln::V,bildu,نغښتل
1296,tragen::V,eroan,وړل
1297,tragen::V,eraman,وړل
1298,schleppen::V,narrastu,وړل
1299,schleppen::V,herrestatu,وړل
1300,ziehen::V,tira egin,کښل
1301,aufbewahren::V,gorde,ساتل
1302,werfen::V,jaurti,اچول
1303,werfen::V,jaurti,غورځول
1304,werfen::V,aurtiki,اچول
1305,werfen::V,aurtiki,غورځول
1306,fangen::V,atzeman,نیول
1307,fangen::V,atzeman,ګیرول
1308,packen::V,heldu,نیول
1309,verstecken::V,ostendu,پټول
1310,verstecken::V,ezkutatu,پټول
1311,teilen::V,zatitu,وېشل
1312,teilen::V,zatitu,تقسیمول
1313,schicken::V,bidali,لېږل
1314,schicken::V,bidali,استول
1315,bringen::V,ekarri,راوړل
1316,hinzufügen::V,eratxiki,زیاتول
1317,hinzufügen::V,gaineratu,زیاتول
1318,bekommen::V,jaso,حاصلول
1319,erhalten::V,jaso,اخیستل
1320,nehmen::V,hartu,نیول
1321,nehmen::V,hartu,اخيستل
1322,wählen::V,hautatu,خوښول
1323,wählen::V,aukeratu,خوښول
1324,auswählen::V,hautatu,چنده کول
1325,auswählen::V,aukeratu,چنده کول
1326,bewahren::V,begiratu,ساتل
1327,behindern::V,oztopatu,مانع کېدل
1328,behindern::V,oztopatu,ممانعت کول
1329,verderben::V,hondatu,خرابېدل
1330,beschädigen::V,akastu,ورانول
1331,zerbrechen::V,apurtu,ماتول
1332,zerreißen::V,zarratatu,څیرې کول
1333,zerstören::V,suntsitu,ړنګول
1334,zerstören::V,suntsitu,ورانول
1335,verbrennen::V,erre,سوځول
1336,verbrennen::V,kiskali,سوځول
1337,geben::V,eman,ورکول
1338,reichen::V,luzatu,ورکول
1339,reichen::V,helarazi,ورکول
1340,schenken::V,oparitu,بښل
1341,versprechen::V,agindu,لوز کول
1342,wünschen::V,opatu,غوښتل
1343,wünschen::V,opetsi,غوښتل
1344,loben::V,laudatu,ستایل
1345,loben::V,laudatu,تمجید کول
1346,loben::V,goraipatu,ستایل
1347,loben::V,goraipatu,تمجید کول
1348,küssen::V,musu eman,ښکلول
1349,wiegen::V,kulunkatu,زنګول
1350,zudecken::V,estali,پوښول
1351,wecken::V,esnatu,ويښول
1352,wecken::V,iratzartu,ويښول
1353,zeigen::V,erakutsi,ښودل
1354,führen::V,gidatu,بیول
1355,lehren::V,irakatsi,درس ورکول
1356,lehren::V,irakatsi,تعلیم ورکول
1357,unterrichten::V,eskolak eman,درس ورکول
1358,aufziehen::V,hazi,روزل
1359,leiten::V,arteztu,رهبری کول
1360,leiten::V,arteztu,لارښوونه کول
1361,antreiben::V,bulkatu,چټک کول
1362,lassen::V,-arazi,اړکول
1363,einladen::V,gonbidatu,بلل
1364,vereinigen::V,batu,متحد کول
1365,vereinigen::V,batu,یوځای کول
1366,vereinigen::V,bateratu,متحد کول
1367,vereinigen::V,bateratu,یوځای کول
1368,besuchen::V,ikustatu,کتنه کول
1369,treffen::V,topatu,ليدل
1370,treffen::V,topatu,تلقی کول
1371,sich versammeln::V,bildu,راغونډېدل
1372,spielen::V,jolastu,لوبه کول
1373,singen::V,abestu,سندرې وېل
1374,singen::V,kantatu,سندرې وېل
1375,tanzen::V,dantzatu,ګډېدل
1376,tanzen::V,dantzan egin,ګډېدل
1377,sich trennen::V,banandu,بېلېدل
1378,verlassen::V,utzietsi,ترک کول
1379,retten::V,salbatu,نجات ورکول
1380,retten::V,gaizkatu,نجات ورکول
1381,bewachen::V,jagon,ساتل
1382,bewachen::V,jagon,حفاظت کول
1383,bewachen::V,zaindu,ساتل
1384,bewachen::V,zaindu,حفاظت کول
1385,schützen::V,babestu,ژغورل
1386,schützen::V,gerizatu,ژغورل
1387,verteidigen::V,aldeztu,دفاع کول
1388,sich schlagen::V,elkar jo,جنګېدل
1389,sich schlagen::V,elkar borrokatu,جنګېدل
1390,schießen::V,tiro egin,ویشتل
1391,siegen::V,irabazi,غالبېدل
1392,ärgern::V,ernegatu,خپه کول
1393,ärgern::V,haserretu,خپه کول
1394,schlagen::V,jo,وهل
1395,schlagen::V,erauntsi,وهل
1396,treten::V,zapaldu,په لغته وهل
1397,treten::V,ostiaktu,په لغته وهل
1398,stechen::V,sastatu,ټومبل
1399,stoßen::V,bultzatu,ټېل وهل
1400,stoßen::V,bultzatu,پوری وهل
1401,stehlen::V,ostu,تښتول
1402,stehlen::V,ostu,غلا کول
1403,stehlen::V,lapurtu,تښتول
1404,stehlen::V,lapurtu,غلا کول
1405,stören::V,galarazi,ماتول
1406,belästigen::V,gohaindu,ځورول
1407,belästigen::V,gohaindu,تکلیف ورکول
1408,belästigen::V,alamena eman,ځورول
1409,belästigen::V,alamena eman,تکلیف ورکول
1410,verbergen::V,ezkutatu,پټول
1411,täuschen::V,tronpatu,تېرایستل
1412,täuschen::V,tronpatu,خطا ایستل
1413,täuschen::V,engainatu,تېرایستل
1414,täuschen::V,engainatu,خطا ایستل
1415,betrügen::V,iruzurtu,غولول
1416,töten::V,hil,وژل
1417,töten::V,hil,مړ کول
1418,töten::V,heriotza eman,وژل
1419,töten::V,heriotza eman,مړ کول
1420,wohnen::V,bizi izan,اوسېدل
1421,arbeiten::V,lan egin,کار کول
1422,arbeiten::V,behar egin,کار کول
1423,sammeln::V,bildu,راټولول
1424,sammeln::V,bildu,راغونډول
1425,sammeln::V,bildumatu,راټولول
1426,sammeln::V,bildumatu,راغونډول
1427,pflücken::V,batu,شکول
1428,pflücken::V,bildu,شکول
1429,jagen::V,ehizatu,ښکار کول
1430,fischen::V,arrantzatu,کب نيول
1431,fischen::V,arrantza egin,کب نيول
1432,fassen::V,harrapatu,نیول
1433,fassen::V,harrapatu,ګیرول
1434,hüten::V,begiratu,پوول
1435,treiben::V,bultza egin,بیول
1436,anbinden::V,estekatu,تړل
1437,füttern::V,bazkatu,خوراک ورکول
1438,melken::V,jetzi,لوشل
1439,hacken::V,xehatu,پی کول
1440,gießen::V,isuri,اوبه کول
1441,reifen::V,heldu,رسېدل
1442,reifen::V,zoritu,رسېدل
1443,zubereiten::V,prestatu,تیارول
1444,kochen::V,egosi,پخول
1445,backen::V,labean egin,پخول
1446,braten::V,erregosi,وريتول
1447,umrühren::V,eragin,لړل
1448,stricken::V,trikotatu,اوبدل
1449,stricken::V,puntu egin,اوبدل
1450,nähen::V,josi,ګنډل
1451,färben::V,tindatu,رنګول
1452,reinigen::V,ikuzi,صافول
1453,reinigen::V,garbitu,صافول
1454,waschen::V,xahutu,مینځل
1455,waschen::V,garbitu,مینځل
1456,abwischen::V,xukatu,وچول
1457,spülen::V,irakutzi,کنګالول
1458,fegen::V,erraztatu,جارو کول
1459,kehren::V,isastu,جارو کول
1460,baden::V,bainatu,لمبېدل
1461,baden::V,bainua hartu,لمبېدل
1462,sich waschen::V,burua garbitu,ځان مينځل
1463,ausziehen::V,erantzi,کښل
1464,ausziehen::V,erantzi,ایستل
1465,anziehen::V,jantzi,اغوستل
1466,sich anziehen::V,jantzi,کالی اغوستل
1467,kämmen::V,orraztu,ګمنځول
1468,schmücken::V,apaindu,ښکلی کول
1469,sagen::V,esan,وېل
1470,sprechen::V,mintzatu,وېل
1471,sprechen::V,mintzatu,غږېدل
1472,sprechen::V,hitz egin,وېل
1473,sprechen::V,hitz egin,غږېدل
1474,reden::V,hitz egin,ګړېدل
1475,reden::V,hitz egin,خبرې کول
1476,sich unterhalten::V,solastu,خبری کول
1477,sich unterhalten::V,solas egin,خبری کول
1478,fragen::V,galdetu,پوښتنه کول
1479,bitten::V,eskatu,غوښتل
1480,bitten::V,galdegin,غوښتل
1481,erzählen::V,edestu,کيسه کول
1482,erzählen::V,edestu,حکايت کول
