,Concept_ID,fa,is
806,auf einmal::ADV,همزمان,allt í einu
807,zusammen::ADV,باهم,saman
808,lange::ADV,مدت‌ها,lengi
809,lange::ADV,مدت زیادی,lengi
810,plötzlich::ADV,ناگهان,skyndilega
811,sofort::ADV,فوراً,strax
812,sofort::ADV,فوراً,þegar í stað
813,später::ADV,بعدها,seinna
814,jetzt::ADV,حالا,nú
815,jetzt::ADV,حالا,núna
816,jetzt::ADV,اکنون,nú
817,jetzt::ADV,اکنون,núna
818,heute::ADV,امروز,í dag
819,morgen::ADV,فردا,á morgun
820,bald::ADV,زود,brátt
821,bald::ADV,زود,bráðum
822,bald::ADV,بزودی,brátt
823,bald::ADV,بزودی,bráðum
824,dann::ADV,سپس,svo
825,dann::ADV,سپس,síðan
826,dann::ADV,آنوقت,svo
827,dann::ADV,آنوقت,síðan
828,gestern::ADV,دیروز,í gær
829,einst::ADV,وقتی,forðum
830,einst::ADV,زمانی,forðum
831,damals::ADV,آنوقت,þá
832,damals::ADV,آنوقت,á þeim tímum
833,damals::ADV,آنزمان,þá
834,damals::ADV,آنزمان,á þeim tímum
835,danach::ADV,بعد,á eftir því
836,vorher::ADV,قبلاً,áður
837,zuerst::ADV,اول,fyrst
838,zuerst::ADV,ابتداء,fyrst
839,einmal::ADV,یکدفعه,einu sinni
840,manchmal::ADV,گاهی,stundum
841,manchmal::ADV,بعضی اوقات,stundum
842,oft::ADV,اغلب,oft
843,immer::ADV,همیشه,alltaf
844,immer::ADV,همیشه,sífellt
845,niemals::ADV,هرگز,aldrei
846,hier::ADV,اینجا,hér
847,hierhin::ADV,به اینجا,hingað
848,von hier::ADV,از اینجا,héðan
849,dort::ADV,آنجا,þar
850,dort::ADV,آنجا,þarna
851,dorthin::ADV,به آنجا,þangað
852,geradeaus::ADV,راست,beint áfram
853,vorwärts::ADV,جلو,áfram
854,vorwärts::ADV,به پیش,áfram
855,rückwärts::ADV,عقب,aftur á bak
856,zurück::ADV,پس,aftur
857,zurück::ADV,پس,til baka
858,zurück::ADV,عقب,aftur
859,zurück::ADV,عقب,til baka
860,zurück::ADV,بالعکس,aftur
861,zurück::ADV,بالعکس,til baka
862,unten::ADV,زیر,niðri
863,unten::ADV,زیر,fyrir neðan
864,unten::ADV,پایین,niðri
865,unten::ADV,پایین,fyrir neðan
866,hinab::ADV,به پایین,niður
867,hinab::ADV,به پایین,niður eftir
868,oben::ADV,بالا,uppi
869,hinauf::ADV,به بالا,upp
870,hinauf::ADV,به بالا,upp eftir
871,überall::ADV,همه‌جا,alls staðar
872,nicht::ADV,نه,ekki
873,ein wenig::ADV,کمی,dálítið
874,kaum::ADV,به سختی,varla
875,kaum::ADV,به سختی,tæplega
876,sehr::ADV,خیلی,mjög
877,sehr::ADV,بسیار,mjög
878,so::ADV,چنین,svo
879,so::ADV,چنین,þannig
880,so::ADV,اینطور,svo
881,so::ADV,اینطور,þannig
882,noch::ADV,هنوز,enn
883,noch::ADV,هنوز,ennþá
884,nur::ADV,فقط,bara
885,nur::ADV,فقط,aðeins
886,nur::ADV,تنها,bara
887,nur::ADV,تنها,aðeins
888,schon::ADV,قبلاً,nú þegar
889,schon::ADV,به این زودی,nú þegar
890,wieder::ADV,باز,aftur
891,wieder::ADV,باز,að nýju
892,wieder::ADV,دوباره,aftur
893,wieder::ADV,دوباره,að nýju
894,vergebens::ADV,بیهوده,árangurslaust
895,vor::PRP,در جلوی,fyrir
896,hinter::PRP,پشت,bak við
897,hinter::PRP,پشت,aftur fyrir
898,unter::PRP,تحت,undir
899,durch::PRP,از وسط,gegnum
900,durch::PRP,از ميان,gegnum
901,neben::PRP,کنار,hjá
902,neben::PRP,کنار,við hliðina á
903,neben::PRP,پهلوی,hjá
904,neben::PRP,پهلوی,við hliðina á
905,zwischen::PRP,بین,milli
906,zwischen::PRP,بین,á milli
907,zwischen::PRP,میان,milli
908,zwischen::PRP,میان,á milli
909,wegen::PRP,برای,vegna
910,wegen::PRP,بخاطر,vegna
911,dies::PRN,این,þetta
912,das::PRN,آن,það
913,alles::PRN,تمام,allt
914,alles::PRN,همه‌چیر,allt
915,ich::PRN,من,ég
916,du::PRN,تو,þú
917,er::PRN,او,hann
918,wir::PRN,ما,við
919,ihr::PRN,شما,þið
920,sie::PRN,آنها,þær
921,sie::PRN,آنها,þeir
922,was::FPRN,چه,hvað
923,wer::FPRN,کی,hver
924,wo::FADV,کجا,hvar
925,wohin::FADV,بکجا,hvert
926,wie::FADV,چطور,hvernig
927,wie::FADV,چگونه,hvernig
928,warum::FADV,چرا,hvers vegna
929,warum::FADV,برای چه,hvers vegna
930,wieviel::FNUM,چند,hve mikill
931,wieviel::FNUM,چقدر,hve mikill
932,eins::NUM,یک,einn
933,zwei::NUM,دو,tveir
934,drei::NUM,سه,þrír
935,vier::NUM,چهار,fjórir
936,fünf::NUM,پنج,fimm
937,sechs::NUM,شش,sex
938,sieben::NUM,هفت,sjö
939,acht::NUM,هشت,átta
940,neun::NUM,نه,níu
941,zehn::NUM,ده,tíu
942,elf::NUM,یازده,ellefu
943,zwölf::NUM,دوازده,tólf
944,zwanzig::NUM,بیست,tuttugu
945,dreißig::NUM,سی,þrjátíu
946,vierzig::NUM,چهل,fjörutíu
947,fünfzig::NUM,پنجاه,fimmtíu
948,sechzig::NUM,شصت,sextíu
949,siebzig::NUM,هفتاد,sjötíu
950,achtzig::NUM,هشتاد,áttatíu
951,neunzig::NUM,نود,níutíu
952,hundert::NUM,صد,hundrað
953,tausend::NUM,هزار,þúsund
954,und::CNJ,و,og
955,oder::CNJ,یا,eða
956,stehen::V,ایستادن,standa
957,sitzen::V,نشستن,sitja
958,liegen::V,خوابیدن,liggja
959,liegen::V,دراز کشیدن,liggja
960,hängen::V,آویزان بودن,hanga
961,werden::V,شدن,verða
962,passieren::V,گذشتن,gerast
963,passieren::V,اتفاق افتادن,gerast
964,beginnen::V,شروع شدن,byrja
965,enden::V,تمام شدن,enda
966,enden::V,تمام شدن,lykta
967,wechseln::V,عوض شدن,skipta
968,aufgehen[Sonne]::V,برآمدن,koma upp
969,aufgehen[Sonne]::V,طلوع کردن,koma upp
970,untergehen[Sonne]::V,غروب کردن,ganga til viðar
971,scheinen[Sonne]::V,تابیدن,skína
972,donnern::V,رعد زدن,þruma
973,wehen::V,دمیدن,blása
974,strömen::V,روان شدن,streyma
975,fließen::V,روان شدن,fljóta
976,sich drehen::V,چرخیدن,snúast
977,schwanken::V,خم و راست شدن,riða
978,schwanken::V,خم و راست شدن,rugga
979,schwingen::V,تاب خوردن,sveiflast
980,schwingen::V,نوسان کردن,sveiflast
981,fallen::V,افتادن,falla
982,fallen::V,سقوط کردن,falla
983,brennen::V,سوزاندن,brenna
984,rauchen::V,دود کردن,reykja
985,regnen::V,باران آمدن,rigna
986,gefrieren::V,یخ بستن,frjósa
987,tauen::V,آب شدن,þiðna
988,schmelzen::V,آب شدن,bráðna
989,trocknen::V,خشک شدن,þorna
990,sieden::V,جوشیدن,sjóða
991,faulen::V,فاسد شدن,rotna
992,verfaulen::V,پوسیدن,rotna
993,reißen::V,پاره شدن,rifna
994,versinken::V,غرق شدن,sökkva
995,vergehen::V,گذشتن,líða
996,erscheinen::V,ظاهر شدن,birtast
997,verschwinden::V,گم شدن,hverfa
998,verschwinden::V,از بین رفتن,hverfa
999,sinken::V,پایین آمدن,síga
1000,abnehmen::V,کم شدن,lækka
1001,abnehmen::V,کم شدن,minnka
1002,zunehmen::V,زیاد شدن,aukast
1003,steigen::V,بالا رفتن,stíga
1004,wachsen::V,قد کشیدن,vaxa
1005,glänzen::V,برق زدن,glóa
1006,glänzen::V,برق زدن,glampa
1007,funkeln::V,جرقه زدن,leiftra
1008,lärmen::V,شلوغ کردن,hafa hátt
1009,läuten::V,زنگ زدن,hringja
1010,klingeln::V,زنگ زدن,hringja
1011,klirren::V,جرنگ جرنگ صدا کردن,glamra
1012,klirren::V,جرنگ جرنگ صدا کردن,skrölta
1013,brausen::V,طوفانی بودن,ólga
1014,rauschen::V,خش‌خش کردن,suða
1015,klingen::V,صدا دادن,hljóma
1016,bellen::V,عوعو کردن,gelta
1017,heulen::V,زوزه کشیدن,væla
1018,heulen::V,زوزه کشیدن,ýlfra
1019,blasen::V,فوت کردن,blása
1020,pfeifen::V,سوت زدن,blístra
1021,schreien::V,فریاد زدن,æpa
1022,stöhnen::V,نالیدن,stynja
1023,zittern::V,لرزیدن,titra
1024,zittern::V,لرزیدن,skjálfa
1025,leben::V,زیستن,lifa
1026,leben::V,زندگی کردن,lifa
1027,geboren werden::V,متولد شدن,fæðast
1028,atmen::V,تنفس کردن,anda
1029,atmen::V,تنفس کردن,draga andann
1030,trinken::V,نوشیدن,drekka
1031,essen::V,خوردن,borða
1032,schlucken::V,بلعیدن,kingja
1033,schlucken::V,قورت دادن,kingja
1034,müde werden::V,خسته شدن,þreytast
1035,einschlafen::V,خواب رفتن,sofna
1036,schlafen::V,خوابیدن,sofa
1037,aufwachen::V,از خواب بیدار شدن,vakna
1038,aufstehen::V,بیدار شدن,fara á fætur
1039,sich erholen::V,استراحت کردن,hvíla sig
1040,krank werden::V,مریض شدن,veikjast
1041,krank werden::V,مریض شدن,verða veikur
1042,krank sein::V,بیمار بودن,vera veikur
1043,schmerzen::V,درد کردن,kenna til
1044,husten::V,سرفه کردن,hósta
1045,genesen::V,بهبود یافتن,batna
1046,genesen::V,بهبود یافتن,frískast
1047,sterben::V,مردن,deyja
1048,umkommen::V,کشته شدن,farast
1049,sich bewegen::V,حرکت کردن,bifast
1050,sich rühren::V,تکان خوردن,hreyfast
1051,sich erheben::V,برخواستن,standa upp
1052,sich setzen::V,نشستن,setjast
1053,hinfallen::V,زمین خوردن,detta
1054,laufen::V,پیاده رفتن,labba
1055,schreiten::V,قدم زدن,ganga
1056,spazierengehen::V,گردش رفتن,ganga sér til skemmtunar
1057,eilen::V,شتاب کردن,fara hratt
1058,sich beeilen::V,عجله کردن,flýta sér
1059,sausen::V,صفیر کشیدن,þjóta
1060,rennen::V,دویدن,hlaupa
1061,springen::V,پریدن,stökkva
1062,klettern::V,بالا رفتن,klifra
1063,schaukeln::V,تاب خوردن,róla
1064,schaukeln::V,تاب خوردن,rugga
1065,kriechen::V,خزیدن,skríða
1066,schwimmen::V,شنا کردن,synda
1067,tauchen::V,غواصی کردن,kafa
1068,rudern::V,پارو زدن,róa
1069,fahren::V,سواره رفتن,aka
1070,fahren::V,سواره رفتن,fara
1071,fliegen::V,پریدن,fljúga
1072,gehen::V,رفتن,fara
1073,gehen::V,رفتن,ganga
1074,weggehen::V,رفتن,fara burt
1075,weggehen::V,رفتن,ganga burt
1076,abfahren::V,حرکت کردن,aka burt
1077,anhalten::V,ایست کردن,stöðva
1078,hineingehen::V,داخل شدن,ganga inn
1079,eintreten::V,وارد شدن,koma inn
1080,eintreten::V,وارد شدن,ganga inn
1081,kommen::V,آمدن,koma
1082,ankommen::V,رسیدن,koma til
1083,zurückkommen::V,برگشتن,koma til baka
1084,bleiben::V,ماندن,haldast
1085,bleiben::V,ماندن,vera kyrr
1086,warten::V,منتظر بودن,bíða
1087,erwarten::V,انتظار داشتن,búast við
1088,erwarten::V,انتظار داشتن,eiga von á
1089,suchen::V,جستجو کردن,leita
1090,finden::V,یافتن,finna
1091,finden::V,پیدا کردن,finna
1092,versuchen::V,سعی کردن,reyna
1093,versuchen::V,کوشش کردن,reyna
1094,vorbereiten::V,آماده کردن,undirbúa
1095,lieben::V,عاشق بودن,elska
1096,mögen::V,میل داشتن,þykja gott
1097,mögen::V,میل داشتن,falla í geð
1098,mögen::V,دوست داشتن,þykja gott
1099,mögen::V,دوست داشتن,falla í geð
1100,lachen::V,خندیدن,hlæja
1101,rühren::V,به رقت آوردن,snerta
1102,weinen::V,گریه کردن,gráta
1103,schimpfen::V,فحاشی کردن,skammast
1104,sich ärgern::V,ناراحت شدن,sárna
1105,sich ärgern::V,ناراحت شدن,gremjast
1106,sich fürchten::V,واهمه کردن,óttast
1107,fürchten::V,ترسیدن,óttast
1108,fliehen::V,گریختن,flýja
1109,flüchten::V,فرار کردن,strjúka
1110,sehen::V,دیدن,sjá
1111,anschauen::V,نگاه کردن,horfa á
1112,ansehen::V,تماشا کردن,líta á
1113,hören::V,شنیدن,heyra
1114,zuhören::V,گوش دادن,hlusta
1115,probieren::V,چشیدن,smakka
1116,riechen::V,بوییدن,þefa
1117,riechen::V,بو کردن,þefa
1118,fühlen::V,احساس کردن,finna til
1119,scheinen::V,بنظر آمدن,virðast
1120,zu sehen sein::V,دیده شدن,vera að sjá
1121,vernehmen::V,شنیدن,heyra
1122,vernehmen::V,شنیدن,greina
1123,frieren::V,سرد بودن,frjósa
1124,tun::V,کردن,gera
1125,können::V,توانستن,geta
1126,wollen::V,خواستن,ætla
1127,wollen::V,خواستن,vilja
1128,anfangen::V,شروع کردن,hefja
1129,beenden::V,تمام کردن,enda
1130,beenden::V,تمام کردن,ljúka
1131,beenden::V,پایان دادن,enda
1132,beenden::V,پایان دادن,ljúka
1133,aufhören::V,دست کشیدن,lykta
1134,gelingen::V,موفق شدن,heppnast
1135,geraten::V,نتیجه دادن,lukkast
1136,öffnen::V,گشودن,opna
1137,öffnen::V,باز کردن,opna
1138,schließen::V,بستن,loka
1139,schließen::V,قفل کردن,loka
1140,stellen::V,گذاردن,láta
1141,stellen::V,گذاردن,setja
1142,setzen::V,نشاندن,láta
1143,setzen::V,نشاندن,setja
1144,legen::V,گذاشتن,láta
1145,legen::V,گذاشتن,leggja
1146,berühren::V,دست زدن,koma við
1147,berühren::V,لمس کردن,koma við
1148,verbinden::V,وصل کردن,sameina
1149,bedecken::V,پوشاندن,hylja
1150,aufhängen::V,آویختن,hengja
1151,aufhängen::V,آویختن,hengja upp
1152,anzünden::V,سوزاندن,kveikja í
1153,aufheben::V,برداشتن,taka upp
1154,aufheben::V,برداشتن,lyfta upp
1155,aufheben::V,بلند کردن,taka upp
1156,aufheben::V,بلند کردن,lyfta upp
1157,zurücklassen::V,گذاشتن,skilja eftir
1158,verlieren::V,گم کردن,týna
1159,verlieren::V,گم کردن,glata
1160,fallen lassen::V,انداختن,missa
1161,machen::V,کردن,búa til
1162,machen::V,ساختن,búa til
1163,herstellen::V,ساختن,framleiða
1164,herstellen::V,تولید کردن,framleiða
1165,bauen::V,ساختن,smíða
1166,bauen::V,ساختن,byggja
1167,bauen::V,بنا کردن,smíða
1168,bauen::V,بنا کردن,byggja
1169,reparieren::V,درست کردن,gera við
1170,reparieren::V,تعمیر کردن,gera við
1171,verbessern::V,بهتر کردن,bæta
1172,ändern::V,تغییر دادن,breyta
1173,graben::V,کندن,grafa
1174,graben::V,گود کردن,grafa
1175,beugen::V,کج کردن,beygja
1176,biegen::V,خم کردن,sveigja
1177,drehen::V,چرخاندن,snúa
1178,wenden::V,برگرداندن,snúa
1179,wenden::V,برگرداندن,venda
1180,umdrehen::V,برگرداندن,venda
1181,umdrehen::V,برگرداندن,snúa við
1182,heben::V,برداشتن,hefja
1183,hochheben::V,برآوردن,lyfta upp
1184,hochheben::V,بلند کردن,lyfta upp
1185,ergreifen::V,گرفتن,grípa
1186,halten::V,نگاه داشتن,rúma
1187,halten::V,نگاه داشتن,halda
1188,drücken::V,فشار دادن,þjá
1189,drücken::V,فشار دادن,þrýsta
1190,drücken::V,فشار آوردن,þjá
1191,drücken::V,فشار آوردن,þrýsta
1192,schieben::V,هل دادن,ýta
1193,kratzen::V,خاریدن,klóra
1194,lecken::V,لیسیدن,sleikja
1195,beißen::V,گاز زدن,bíta
1196,abreißen::V,پاره کردن,rífa af
1197,abreißen::V,پاره کردن,rífa frá
1198,abschneiden::V,بریدن,skera af
1199,abschneiden::V,بریدن,klippa af
1200,abschneiden::V,قطع کردن,skera af
1201,abschneiden::V,قطع کردن,klippa af
1202,binden::V,بستن,binda
1203,stecken::V,فرو کردن,stinga
1204,brechen::V,شکستن,brjóta
1205,klopfen::V,کوبیدن,berja
1206,klopfen::V,کوبیدن,klappa
1207,hauen::V,زدن,berja
1208,hauen::V,زدن,höggva
1209,kleben::V,چسباندن,líma
1210,reiben::V,مالش دادن,núa
1211,streichen::V,مالیدن,smyrja
1212,schleifen::V,تیز کردن,slípa
1213,schneiden::V,چیدن,skera
1214,schneiden::V,چیدن,klippa
1215,schneiden::V,بریدن,skera
1216,schneiden::V,بریدن,klippa
1217,rütteln::V,لرزاندن,skaka
1218,rütteln::V,تکان دادن,skaka
1219,schütteln::V,تکان دادن,hrista
1220,schwenken::V,تاب دادن,sveifla
1221,schütten::V,ریختن,hella
1222,füllen::V,پر کردن,fylla
1223,einwickeln::V,پیچیدن,vefja inn í
1224,tragen::V,بردن,bera
1225,tragen::V,حمل کردن,bera
1226,schleppen::V,کشیدن,draga
1227,ziehen::V,کشیدن,toga
1228,ziehen::V,کشیدن,draga
1229,aufbewahren::V,نگهداری کردن,geyma
1230,werfen::V,انداختن,kasta
1231,werfen::V,پرتاب کردن,kasta
1232,fangen::V,گرفتن,grípa
1233,packen::V,گرفتن,þrífa í
1234,verstecken::V,قایم کردن,fela
1235,verstecken::V,پنهان کردن,fela
1236,teilen::V,قسمت کردن,deila
1237,teilen::V,تقسیم کردن,deila
1238,schicken::V,فرستادن,senda
1239,schicken::V,ارسال کردن,senda
1240,bringen::V,آوردن,færa
1241,bringen::V,آوردن,flytja
1242,hinzufügen::V,افزودن,bæta við
1243,hinzufügen::V,اضافه کردن,bæta við
1244,bekommen::V,گرفتن,hljóta
1245,bekommen::V,گرفتن,ná
1246,erhalten::V,دریافت کردن,fá
1247,nehmen::V,گرفتن,taka
1248,nehmen::V,برداشتن,taka
1249,wählen::V,انتخاب کردن,velja
1250,auswählen::V,برگزیدن,velja úr
1251,bewahren::V,حفظ کردن,gæta
1252,bewahren::V,حفظ کردن,vernda
1253,bewahren::V,حفاظت کردن,gæta
1254,bewahren::V,حفاظت کردن,vernda
1255,behindern::V,مانع بودن,varna
1256,verderben::V,از بین بردن,spilla
1257,beschädigen::V,صدمه زدن,skemma
1258,zerbrechen::V,شکستن,brjóta
1259,zerreißen::V,دریدن,rífa
1260,zerreißen::V,دریدن,rífa sundur
1261,zerreißen::V,پاره کردن,rífa
1262,zerreißen::V,پاره کردن,rífa sundur
1263,zerstören::V,خراب کردن,rífa niður
1264,zerstören::V,ویران کردن,rífa niður
1265,verbrennen::V,سوزاندن,brenna
1266,geben::V,دادن,gefa
1267,reichen::V,دادن,rétta
1268,schenken::V,هدیه دادن,gefa
1269,versprechen::V,قول دادن,lofa
1270,versprechen::V,قول دادن,heita
1271,versprechen::V,وعده دادن,lofa
1272,versprechen::V,وعده دادن,heita
1273,wünschen::V,آرزو کردن,óska
1274,loben::V,ستایش کردن,lofa
1275,loben::V,ستایش کردن,hrósa
1276,küssen::V,بوسیدن,kyssa
1277,wiegen::V,نوسان کردن,rugga
1278,zudecken::V,پوشاندن,þekja
1279,zudecken::V,پوشاندن,breiða yfir
1280,wecken::V,بیدار کردن,vekja
1281,zeigen::V,نشان دادن,sýna
1282,führen::V,رهنمائی کردن,leiða
1283,lehren::V,آموختن,kenna
1284,lehren::V,یاد دادن,kenna
1285,unterrichten::V,درس دادن,fræða
1286,unterrichten::V,تدریس کردن,fræða
1287,aufziehen::V,تربیت کردن,ala upp
1288,leiten::V,اداره کردن,stjórna
1289,antreiben::V,عجله دادن,hvetja
1290,lassen::V,وادار کردن,láta
1291,einladen::V,دعوت کردن,bjóða heim
1292,einladen::V,مهمان کردن,bjóða heim
1293,vereinigen::V,یکی کردن,sameina
1294,vereinigen::V,متحد کردن,sameina
1295,besuchen::V,دیدار کردن,heimsækja
1296,treffen::V,ملاقات کردن,hitta
1297,sich versammeln::V,جمع شدن,safnast saman
1298,spielen::V,بازی کردن,leika sér
1299,singen::V,آواز خواندن,syngja
1300,tanzen::V,رقصیدن,dansa
1301,sich trennen::V,جدا شدن,skiljast
1302,verlassen::V,ترک کردن,yfirgefa
1303,retten::V,نجات دادن,bjarga
1304,bewachen::V,حراست کردن,gæta
1305,bewachen::V,حراست کردن,hafa vörð á
1306,schützen::V,حفظ کردن,vernda
1307,verteidigen::V,دفاع کردن,verja
1308,sich schlagen::V,کتک‌کاری کردن,slást
1309,sich schlagen::V,کتک‌کاری کردن,berjast
1310,schießen::V,تیر زدن,skjóta
1311,siegen::V,پیروز شدن,sigra
1312,ärgern::V,ناراحت کردن,ergja
1313,ärgern::V,ناراحت کردن,skaprauna
1314,schlagen::V,زدن,slá
1315,schlagen::V,زدن,lemja
1316,schlagen::V,کوبیدن,slá
1317,schlagen::V,کوبیدن,lemja
1318,treten::V,لگد زدن,sparka
1319,stechen::V,چاقو زدن,stinga
1320,stoßen::V,هل دادن,hrinda
1321,stehlen::V,دزدیدن,stela
1322,stören::V,مزاحم شدن,trufla
1323,belästigen::V,زحمت دادن,ónáða
1324,verbergen::V,پنهان کردن,leyna
1325,täuschen::V,گول زدن,gabba
1326,täuschen::V,گول زدن,blekkja
1327,täuschen::V,فریب دادن,gabba
1328,täuschen::V,فریب دادن,blekkja
1329,betrügen::V,گول زدن,svíkja
1330,betrügen::V,گول زدن,blekkja
1331,betrügen::V,فریب دادن,svíkja
1332,betrügen::V,فریب دادن,blekkja
1333,töten::V,کشتن,drepa
1334,wohnen::V,منزل داشتن,búa
1335,wohnen::V,سکونت داشتن,búa
1336,arbeiten::V,کار کردن,vinna
1337,sammeln::V,جمع کردن,safna
1338,pflücken::V,چیدن,tína
1339,pflücken::V,چیدن,reyta
1340,jagen::V,شکار کردن,veiða
1341,fischen::V,صید کردن,fiska
1342,fischen::V,ماهی‌گیری کردن,fiska
1343,fassen::V,گرفتن,veiða
1344,hüten::V,چراندن,gæta
1345,hüten::V,چراندن,vakta
1346,hüten::V,مراقبت کردن,gæta
1347,hüten::V,مراقبت کردن,vakta
1348,treiben::V,راندن,reka
1349,anbinden::V,متصل کردن,binda við
1350,anbinden::V,متصل کردن,binda fast
1351,füttern::V,غذا دادن,fóðra
1352,melken::V,دوشیدن,mjólka
1353,hacken::V,خرد کردن,höggva
1354,gießen::V,ریختن,hella
1355,reifen::V,رسیدن,þroskast
1356,zubereiten::V,طبخ کردن,elda
1357,zubereiten::V,طبخ کردن,tilbúa
1358,zubereiten::V,آماده کردن,elda
1359,zubereiten::V,آماده کردن,tilbúa
1360,kochen::V,پختن,sjóða
1361,kochen::V,آشپزی کردن,sjóða
1362,backen::V,پختن,baka
1363,braten::V,سرخ کردن,steikja
1364,umrühren::V,هم زدن,hræra í
1365,stricken::V,بافتن,prjóna
1366,nähen::V,دوختن,sauma
1367,färben::V,رنگ زدن,lita
1368,reinigen::V,پاک کردن,hreinsa
1369,reinigen::V,تمیز کردن,hreinsa
1370,waschen::V,شستن,þvo
1371,abwischen::V,زدودن,þerra
1372,spülen::V,شستن,skola
1373,spülen::V,شستن,þvo upp
1374,fegen::V,جارو کردن,sópa
1375,fegen::V,جارو کردن,hreinsa
1376,kehren::V,جارو کردن,sópa
1377,baden::V,شنا کردن,baða sig
1378,baden::V,حمام کردن,baða sig
1379,sich waschen::V,شستشو کردن,þvo sér
1380,ausziehen::V,درآوردن,fara úr
1381,anziehen::V,پوشیدن,fara í
1382,sich anziehen::V,لباس پوشیدن,klæðast
1383,kämmen::V,شانه زدن,greiða
1384,schmücken::V,زینت دادن,prýða
1385,schmücken::V,زینت دادن,skreyta
1386,sagen::V,گفتن,segja
1387,sprechen::V,حرف زدن,tala
1388,sprechen::V,صحبت کردن,tala
1389,reden::V,حرف زدن,ræða
1390,reden::V,صحبت کردن,ræða
1391,sich unterhalten::V,گپ زدن,spjalla
1392,sich unterhalten::V,گپ زدن,ræðast við
1393,fragen::V,پرسیدن,spyrja
1394,fragen::V,سؤال کردن,spyrja
1395,bitten::V,خواهش کردن,biðja
1396,bitten::V,درخواست کردن,biðja
1397,erzählen::V,نقل کردن,segja frá
1398,erzählen::V,حکایت کردن,segja frá
1399,mitteilen::V,خبر دادن,tilkynna
1400,nennen::V,نامیدن,nefna
1401,rufen::V,صدا کردن,kalla
1402,prahlen::V,پز آمدن,gorta
1403,übersetzen::V,ترجمه کردن,þýða
1404,denken::V,فکر کردن,hugsa
1405,glauben::V,باور کردن,trúa
1406,glauben::V,عقیده داشتن,trúa
1407,bemerken::V,متوجه شدن,taka eftir
1408,erkennen::V,شناختن,þekkja
1409,erkennen::V,تشخیص دادن,þekkja
1410,begreifen::V,فهمیدن,skilja
1411,begreifen::V,درک کردن,skilja
1412,verstehen::V,فهمیدن,skilja
1413,lernen::V,آموختن,læra
1414,lernen::V,یاد گرفتن,læra
1415,wissen::V,دانستن,vita
1416,sich erinnern an::V,به یاد آوردن,minnast
1417,vergessen::V,فراموش کردن,gleyma
1418,messen::V,اندازه گرفتن,mæla
1419,zählen::V,شمردن,telja
1420,rechnen::V,حساب کردن,reikna
1421,lesen::V,خواندن,lesa
1422,malen::V,نقاشی کردن,mála
1423,zeichnen::V,کشیدن,teikna
1424,zeichnen::V,رسم کردن,teikna
1425,schreiben::V,نوشتن,skrifa
1426,besitzen::V,داشتن,hafa
1427,kaufen::V,خریدن,kaupa
1428,kaufen::V,خرید کردن,kaupa
1429,verkaufen::V,فروختن,selja
1430,bezahlen::V,پرداختن,borga
1431,zahlen::V,پرداخت کردن,borga
1432,beherrschen::V,مسلط بودن,hafa á valdi sínu
1433,ertragen::V,تحمل کردن,þola
