,Concept_ID,it,kk
1537,fassen::V,acchiappare,ұстау
1538,hüten::V,pascolare,жаю
1539,hüten::V,pascolare,бағу
1540,treiben::V,spìngere,айдау
1541,anbinden::V,legare,байлау
1542,anbinden::V,attaccare,байлау
1543,füttern::V,dar da mangiare a,ас ішкізу
1544,füttern::V,dar da mangiare a,азықтандыру
1545,füttern::V,dar da mangiare a,қоректендіру
1546,melken::V,mùngere,сауу
1547,hacken::V,tritare,турау
1548,hacken::V,spaccare,турау
1549,gießen::V,annaffiare,суару
1550,reifen::V,maturare,жетілу
1551,zubereiten::V,preparare,даяр ету
1552,kochen::V,cuòcere,асу
1553,backen::V,cuòcere,пісіру
1554,backen::V,cuòcere al forno,пісіру
1555,braten::V,frìggere,қуыру
1556,braten::V,arrostire,қуыру
1557,umrühren::V,mescolare,былғалау
1558,umrühren::V,mescolare,сапырылыстыру
1559,stricken::V,llavorare a maglia,торлау
1560,stricken::V,llavorare a maglia,тоқу
1561,nähen::V,cucire,тігу
1562,färben::V,tìngere,бояу
1563,färben::V,tìngere,сырлау
1564,reinigen::V,pulire,аршу
1565,reinigen::V,pulire,тазалау
1566,reinigen::V,nettare,аршу
1567,reinigen::V,nettare,тазалау
1568,waschen::V,lavare,жуу
1569,abwischen::V,asciugare,сүрту
1570,spülen::V,lavare,шаю
1571,spülen::V,sciacquare,шаю
1572,fegen::V,spazzare,сыпыру
1573,kehren::V,spazzare,сыпыру
1574,baden::V,bagnarsi,шомылу
1575,baden::V,fare il bagno,шомылу
1576,sich waschen::V,lavarsi,жуыну
1577,ausziehen::V,tògliersi,шешу
1578,anziehen::V,mettersi,кигізу
1579,anziehen::V,indossare,кигізу
1580,sich anziehen::V,vestirsi,киіну
1581,kämmen::V,pettinare,тарау
1582,schmücken::V,ornare,әсемдеу
1583,schmücken::V,ornare,мәнерлеу
1584,schmücken::V,ornare,көріктендіру
1585,schmücken::V,decorare,әсемдеу
1586,schmücken::V,decorare,мәнерлеу
1587,schmücken::V,decorare,көріктендіру
1588,sagen::V,dire,деу
1589,sagen::V,dire,айту
1590,sprechen::V,parlare,деу
1591,sprechen::V,parlare,айту
1592,reden::V,parlare,сөйлеу
1593,reden::V,parlare,сөйлесу
1594,reden::V,parlare,тіл қатысу
1595,sich unterhalten::V,conversare,сұхбаттасу
1596,fragen::V,chièdere,сұрау
1597,fragen::V,domandare,сұрау
1598,bitten::V,pregare,өтіну
1599,bitten::V,pregare,жалыну
1600,erzählen::V,narrare,айту
1601,erzählen::V,raccontare,айту
1602,mitteilen::V,comunicare,білдіру
1603,nennen::V,nominare,атау
1604,rufen::V,chiamare,шақыру
1605,prahlen::V,vantarsi,бөсу
1606,übersetzen::V,tradurre,аудару
1607,denken::V,pensare,ойлау
1608,glauben::V,credere,нану
1609,glauben::V,credere,илану
1610,bemerken::V,notare,аңғару
1611,bemerken::V,osservare,аңғару
1612,erkennen::V,riconoscere,тану
1613,begreifen::V,capire,ұғу
1614,begreifen::V,capire,аңғарып алу
1615,begreifen::V,comprèndere,ұғу
1616,begreifen::V,comprèndere,аңғарып алу
1617,verstehen::V,intèndere,пайым
1618,verstehen::V,intèndere,түсіну
1619,verstehen::V,comprèndere,пайым
1620,verstehen::V,comprèndere,түсіну
1621,lernen::V,imparare,оқу
1622,lernen::V,apprèndere,оқу
1623,wissen::V,sapere,хабардар болу
1624,sich erinnern an::V,ricordare,еске түсіру
1625,sich erinnern an::V,ricordarsi di,еске түсіру
1626,vergessen::V,dimenticare,ұмыту
1627,messen::V,misurare,өлшеу
1628,zählen::V,contare,санау
1629,rechnen::V,contare,санап шығару
1630,rechnen::V,contare,санап шығу
1631,rechnen::V,contare,санау
1632,rechnen::V,calcolare,санап шығару
1633,rechnen::V,calcolare,санап шығу
1634,rechnen::V,calcolare,санау
1635,lesen::V,lèggere,оқу
1636,malen::V,dipìngere,сурет салу
1637,zeichnen::V,disegnare,сурет салу
1638,schreiben::V,scrìvere,жазу
1639,besitzen::V,possedere,болу
1640,kaufen::V,comprare,алу
1641,kaufen::V,comprare,әперу
1642,kaufen::V,acquistare,алу
1643,kaufen::V,acquistare,әперу
1644,verkaufen::V,vendere,сату
1645,bezahlen::V,pagare,төлеу
1646,bezahlen::V,pagare,ақы беру
1647,bezahlen::V,pagare,ақы төлеу
1648,zahlen::V,pagare,төлеу
1649,beherrschen::V,dominare,билеу
1650,ertragen::V,sopportare,төзу
1651,ertragen::V,sopportare,шыдау
