,Concept_ID,lbe,it
752,gut::A,ххуйсса,buono
753,schlecht::A,оьккисса,cattivo
754,richtig::A,саргъунсса,giusto
755,schlimm::A,оьккисса,grave
756,wahr::A,хӏакьсса,vero
757,alt::A,кугьнасса,vecchio
758,neu::A,цӏусса,nuovo
759,ehemalig::A,хъхъичӏвасса,vecchio
760,ehemalig::A,хъхъичӏвасса,d'una_volta
761,alt[Lebewesen]::A,агьилсса,anziano
762,jung::A,чӏавасса,giovane
763,jung::A,жагьилсса,giovane
764,arm::A,мискинсса,pòvero
765,reich::A,авадансса,ricco
766,bekannt::A,дусъсса,noto
767,bekannt::A,дусъсса,conosciuto
768,berühmt::A,машгьурсса,famoso
769,berühmt::A,машгьурсса,cèlebre
770,fremd::A,чил,estràneo
771,fremd::A,чил,straniero
772,verschieden::A,личӏи-личӏисса,diverso
773,verschieden::A,личӏи-личӏисса,differente
774,nah::A,гъансса,vicino
775,nah::A,гъансса,propinquo
776,fern::A,архсса,lontano
777,linker::A,кияхсса,sinistro
778,linker::A,кюччахсса,sinistro
779,rechter::A,урчӏахсса,destro
780,anderer::A,цамур,altro
781,erster::A,цалчинмур,primo
782,erster::A,цалчиннсса,primo
783,zweiter::A,кӏилчиимур,secondo
784,dritter::A,шамулчинмур,terzo
785,letzter::A,махъва-махъмур,ùltimo
786,allein::ADV,ялгъузну,solo
787,allein::ADV,ялгъузну,da solo
788,zusammen::ADV,цачӏу,insieme
789,zusammen::ADV,архӏал,insieme
790,lange::ADV,батӏи къабуклай,a lungo
791,lange::ADV,хъунмасса хӏаллай,a lungo
792,plötzlich::ADV,цакуну,all'improvviso
793,sofort::ADV,мугьлат бакъа,sùbito
794,sofort::ADV,мугьлат бакъа,all'istante
795,später::ADV,махъ,più tardi
796,jetzt::ADV,утти,ora
797,jetzt::ADV,утти,adesso
798,jetzt::ADV,цӏана,ora
799,jetzt::ADV,цӏана,adesso
800,heute::ADV,хӏакьину,oggi
801,morgen::ADV,гьуит,domani
802,morgen::ADV,гьунттий,domani
803,dann::ADV,яла,allora
804,gestern::ADV,лахьхьу,ieri
805,damals::ADV,та чӏумал,allora
806,danach::ADV,яла,poi
807,danach::ADV,яла,dopo
808,vorher::ADV,хьхьнчӏ,prima
809,vorher::ADV,хьхьичӏва,prima
810,zuerst::ADV,бакӏрай,prima
811,zuerst::ADV,бакӏрай,dapprima
812,zuerst::ADV,цӏу бутӏуй,prima
813,zuerst::ADV,цӏу бутӏуй,dapprima
814,einmal::ADV,цал,una volta
815,manchmal::ADV,ваксса-таксса,talvolta
816,manchmal::ADV,ваксса-таксса,qualche volta
817,oft::ADV,чӏявуну,spesso
818,immer::ADV,мудан,sempre
819,immer::ADV,даиман,sempre
820,niemals::ADV,тачӏав,non mai
821,hier::ADV,шикку,qua
822,hierhin::ADV,шиккун,qua
823,von hier::ADV,шичча,ne
824,von hier::ADV,шичча,da qui
825,dort::ADV,гикку,lì
826,dorthin::ADV,тиккун,là
827,geradeaus::ADV,тӏайланм,diritto
828,vorwärts::ADV,хьхьичӏунмай,avanti
829,rückwärts::ADV,махъа-хьхьичӏунмай,all'indietro
830,zurück::ADV,махъунмай,di indietro
831,unten::ADV,лув,giù
832,unten::ADV,лув,sotto
833,hinab::ADV,бакӏ-ялавай,giù
834,hinab::ADV,бакӏ-ялавай,in giù
835,hinab::ADV,бакӏъялавай,giù
836,hinab::ADV,бакӏъялавай,in giù
837,oben::ADV,ялув,su
838,oben::ADV,ялув,sopra
839,hinauf::ADV,лавай,in sù
840,hinauf::ADV,лавай,in alto
841,überall::ADV,гьариий,dappertutto
842,überall::ADV,хьу-хьуний,dappertutto
843,überall::ADV,гьарца кӏанай,dappertutto
844,nicht::ADV,къа-,non
845,ein wenig::ADV,чанни,un po'
846,ein wenig::ADV,чанни,un poco
847,ein wenig::ADV,ца чансса,un po'
848,ein wenig::ADV,ца чансса,un poco
849,kaum::ADV,дахьа,a appena
850,sehr::ADV,оьну,molto
851,sehr::ADV,гужну,molto
852,sehr::ADV,хъинну,molto
853,so::ADV,укукн,così
854,so::ADV,укукн,tanto
855,noch::ADV,гьала,ancora
856,noch::ADV,уттигу,ancora
857,noch::ADV,цакьинва,ancora
858,noch::ADV,ттигу-шилагу,ancora
859,nur::ADV,анжагь,solo
860,nur::ADV,анжагь,soltanto
861,wieder::ADV,цӏуницӏа,di nuovo
862,vergebens::ADV,аьдада,invano
863,vergebens::ADV,нахӏакь,invano
864,vor::PRP,хьхьичӏ,davanti a
865,hinter::PRP,махъ,dietro
866,unter::PRP,лув,sotto
867,durch::PRP,-х,per
868,durch::PRP,-х,attraverso
869,neben::PRP,чӏарав,a accanto a
870,zwischen::PRP,дянив,fra
871,wegen::PRP,цӏаний,a causa di
872,dies::PRN,ва,ciò
873,dies::PRN,ва,questo
874,das::PRN,та,ciò
875,das::PRN,та,quello
876,das::PRN,кӏа,ciò
877,das::PRN,кӏа,quello
878,das::PRN,га,ciò
879,das::PRN,га,quello
880,alles::PRN,щала,tutto
881,ich::PRN,на,ìo
882,du::PRN,ина,tu
883,er::PRN,му,lui
884,er::PRN,му,egli
885,wir::PRN,жу,noi
886,ihr::PRN,зу,voi
887,was::FPRN,ци,che
888,was::FPRN,ци,che cosa
889,wer::FPRN,цу,chi
890,wo::FADV,чув,dove
891,wohin::FADV,чун,dove
892,wie::FADV,цукун,come
893,warum::FADV,цан,perche
894,wieviel::FNUM,циксса,quanto
895,eins::NUM,ца,uno
896,zwei::NUM,кӏива,due
897,drei::NUM,шамма,tre
898,vier::NUM,мукьа,quattro
899,vier::NUM,мукьва,quattro
900,fünf::NUM,ххюва,cinque
901,sechs::NUM,ряхва,sei
902,sieben::NUM,арула,sette
903,acht::NUM,мяйва,otto
904,neun::NUM,урчӏва,nove
905,zehn::NUM,ацӏва,dieci
906,elf::NUM,ацӏния цава,ùndici
907,zwölf::NUM,ацӏиия кӏива,dodici
908,zwanzig::NUM,кьува,venti
909,dreißig::NUM,зувира,trenta
910,vierzig::NUM,мукьцӏала,quaranta
911,fünfzig::NUM,ххюцӏала,cinquanta
912,sechzig::NUM,ряхцӏала,sessanta
913,achtzig::NUM,мяйцӏала,ottanta
914,neunzig::NUM,урчӏцӏала,novanta
915,hundert::NUM,ттурш,cento
916,hundert::NUM,ттуршва,cento
917,tausend::NUM,азарва,mille
918,und::CNJ,-гу,e
919,oder::CNJ,я,o
920,oder::CNJ,ягу,o
921,stehen::V,ацӏан,stare in piedi
922,sitzen::V,щяивкӏун икӏан,sedere
923,sitzen::V,щяивкӏун икӏан,stare seduto
924,liegen::V,утту нвхьуну икӏан,giacere
925,hängen::V,зурчӏай тӏун,pèndere
926,hängen::V,зурчӏай тӏун,èssere appeso
927,werden::V,хьун,farsi
928,werden::V,хьун,diventare
929,passieren::V,хьун,succèdere
930,beginnen::V,дайдишин,cominciare
931,beginnen::V,дайдирхьуну дикӏан,cominciare
932,enden::V,къуртал дан,finire
933,enden::V,къуртал дан,terminare
934,wechseln::V,даххана хьун,variare
935,wechseln::V,даххана хьун,cambiare
936,wechseln::V,даххана дуллан,variare
937,wechseln::V,даххана дуллан,cambiare
938,aufgehen[Sonne]::V,буклай бур,sòrgere
939,aufgehen[Sonne]::V,буклай бур,spuntare
940,untergehen[Sonne]::V,лаглай бур,tramontare
941,scheinen[Sonne]::V,битан,splèndere
942,scheinen[Sonne]::V,чани буллан,splèndere
943,donnern::V,тӏий бур,tonare
944,wehen::V,бишлай бур,soffiare
945,strömen::V,экьинан,fluire
946,fließen::V,экьинан,fluire
947,fließen::V,экьинан,scorrere
948,sich drehen::V,гьанан,girarsi
949,schwanken::V,хъюлчу тӏун,oscillare
950,schwanken::V,хъюлчу тӏун,barcollare
951,schwanken::V,хӏуркку тӏун,oscillare
952,schwanken::V,хӏуркку тӏун,barcollare
953,schwingen::V,хъюлчай тӏун,vibrare
954,schwingen::V,хъюлчай тӏун,oscillare
955,schwingen::V,хъюлчу тӏун,vibrare
956,schwingen::V,хъюлчу тӏун,oscillare
957,fallen::V,багьлан,cadere
958,brennen::V,ччучлан,àrdere
959,brennen::V,ччучлан,bruciare
960,rauchen::V,пуркӏу тӏун,fumare
961,regnen::V,лачӏун,piòvere
962,regnen::V,лачIлай дур,piòvere
963,gefrieren::V,микӏ лачӏун,gelarsi
964,gefrieren::V,микӏ лачӏун,congelarsi
965,tauen::V,баслан,sciògliersi
966,schmelzen::V,баслан,fòndere
967,schmelzen::V,баслан,sciògliersi
968,trocknen::V,кьакьан,asciugarsi
969,sieden::V,щаран,bollire
970,faulen::V,аьллан,marcire
971,verfaulen::V,аьллан,imputridire
972,verfaulen::V,аьян,imputridire
973,reißen::V,ххя дукан,strapparsi
974,versinken::V,оькьлан,affondare
975,versinken::V,оькьан,affondare
976,vergehen::V,лялиян,passare
977,erscheinen::V,буккан,apparire
978,erscheinen::V,буккан,comparire
979,erscheinen::V,загьир хьун,apparire
980,erscheinen::V,загьир хьун,comparire
981,verschwinden::V,бат хьун,sparire
982,verschwinden::V,бат хьун,scomparire
983,verschwinden::V,акъа хьун,sparire
984,verschwinden::V,акъа хьун,scomparire
985,sinken::V,чахь учин,calare
986,sinken::V,чахь учин,scendere
987,abnehmen::V,чан хьун,diminuire
988,abnehmen::V,ссуссукьу хьун,diminuire
989,zunehmen::V,гьарза хьун,aumentare
990,steigen::V,гьаз хьун,salire
991,steigen::V,гьаз хьун,montare
992,wachsen::V,ххяххан,crescere
993,glänzen::V,цӏай буккан,splèndere
994,funkeln::V,цӏай-цӏай тӏун,brillare
995,funkeln::V,цӏай-цӏай тӏун,scintillare
996,lärmen::V,чӏу буллан,strepitare
997,lärmen::V,чӏу буллан,fare chiasso
998,lärmen::V,аьлагъужа буллан,strepitare
999,lärmen::V,аьлагъужа буллан,fare chiasso
1000,läuten::V,занг ришлан,suonare
1001,läuten::V,занг дуллан,suonare
1002,klingeln::V,занг ришлан,suonare
1003,klingeln::V,занг дуллан,suonare
1004,brausen::V,никъащилан,rombare
1005,brausen::V,никъащилан,rumoreggiare
1006,rauschen::V,щурщур тӏун,frusciare
1007,klingen::V,чӏу буклан,suonare
1008,bellen::V,хӏап тӏун,latrare
1009,bellen::V,хӏап тӏун,abbaiare
1010,blasen::V,уф тӏун,soffiare
1011,pfeifen::V,щютӏа тӏун,fischiare
1012,schreien::V,чӏу бан,gridare
1013,stöhnen::V,угь-къак тӏун,gèmere
1014,zittern::V,зурзу чин,tremare
1015,zittern::V,зурзу тӏун,tremare
1016,leben::V,ялапар хъанан,vìvere
1017,geboren werden::V,ан,nàscere
1018,atmen::V,ссихӏ ласлан,respirare
1019,atmen::V,ссихӏ бигьлан,respirare
1020,trinken::V,хӏачӏан,bere
1021,trinken::V,хӏачӏлан,bere
1022,essen::V,канан,mangiare
1023,schlucken::V,кьюлтӏа тӏун,inghiottire
1024,müde werden::V,аьхчӏин,stancarsi
1025,einschlafen::V,шанан икӏан,addormentarsi
1026,schlafen::V,шанан,dormire
1027,aufwachen::V,чантӏ учин,svegliarsi
1028,aufstehen::V,бизан,levarsi
1029,sich erholen::V,бигьалаган,riposarsi
1030,krank werden::V,къашай хьун,ammalarsi
1031,krank sein::V,къашай хъанан,èssere malato
1032,krank sein::V,къашавай икӏан,èssere malato
1033,schmerzen::V,цӏун,dolere
1034,husten::V,хъугьу чин,tossire
1035,husten::V,хъугьу тӏун,tossire
1036,genesen::V,хъин хьун,guarire
1037,genesen::V,сагъ лаган,guarire
1038,sterben::V,ивчӏан,morire
1039,umkommen::V,лиллан,perire
1040,umkommen::V,литӏлан,perire
1041,umkommen::V,ажал биян,perire
1042,umkommen::V,личӏи хьун,perire
1043,umkommen::V,иакьлу хьун,perire
1044,umkommen::V,ахир жан хъанан,perire
1045,umkommen::V,рухӏирачӏа икӏан,perire
1046,sich bewegen::V,сукку хьун,agitarsi
1047,sich rühren::V,сукку хьун,muòversi
1048,sich erheben::V,бизан,alzarsi
1049,sich setzen::V,щяикӏан,sedersi
1050,sich setzen::V,щябикӏан,sedersi
1051,hinfallen::V,багьан,cadere
1052,laufen::V,занан,camminare
1053,laufen::V,занан,andare a piedi
1054,schreiten::V,ша ласлан,andare
1055,schreiten::V,ша ласлан,procedere
1056,spazierengehen::V,сайр буллан,passeggiare
1057,spazierengehen::V,сайр буллан,andare a passeggio
1058,eilen::V,анавар буккан,andare in fretta
1059,sich beeilen::V,анавар буккан,affrettarsi
1060,sausen::V,никъа щилан,volare
1061,sausen::V,никъа щилан,correre
1062,sausen::V,никъа щун,volare
1063,sausen::V,никъа щун,correre
1064,rennen::V,лечлан,correre
1065,springen::V,тӏанкӏ дан,saltare
1066,klettern::V,лахълан,arrampicarsi
1067,schaukeln::V,гьайжак бигьлан,fare l'altalena
1068,kriechen::V,ххярк тӏун,strisciare
1069,schwimmen::V,гьузун,nuotare
1070,tauchen::V,лултту уккан,tuffarsi
1071,tauchen::V,лултту уккан,immèrgersi
1072,rudern::V,бяхлан,remare
1073,rudern::V,батӏлан,remare
1074,rudern::V,ххялаххи дуклан,remare
1075,fahren::V,гьан,andare
1076,fahren::V,гьан,viaggiare
1077,fliegen::V,лехлан,volare
1078,gehen::V,нан,andare
1079,weggehen::V,ялагьан,andàrsene
1080,weggehen::V,ялагьан,andare via
1081,abfahren::V,гьан,partire
1082,anhalten::V,бацӏан,fermarsi
1083,hineingehen::V,буххан,entrare
1084,eintreten::V,буххан,entrare
1085,kommen::V,учӏан,venire
1086,ankommen::V,биян,arrivare
1087,ankommen::V,бучӏан,arrivare
1088,zurückkommen::V,зана хъун,ritornare
1089,zurückkommen::V,зана бикӏан,ritornare
1090,bleiben::V,личӏан,restare
1091,bleiben::V,личӏан,rimanere
1092,warten::V,ялугьлан,aspettare
1093,erwarten::V,ялугьлан,attèndere
1094,suchen::V,луглан,cercare
1095,finden::V,лякъин,trovare
1096,versuchen::V,ххал буллан,tentare
1097,vorbereiten::V,хӏадур бан,preparare
1098,lieben::V,эшкьи хьуиу бикӏан,amare
1099,mögen::V,ххиран бикӏан,piacere a
1100,mögen::V,ххиран бикӏан,volere bene a
1101,lachen::V,хъян,rìdere
1102,weinen::V,аьтӏун,piàngere
1103,schimpfen::V,дяъван,imprecare
1104,schimpfen::V,ссугайи агьан,imprecare
1105,sich ärgern::V,ссибизлан,stizzirsi
1106,sich ärgern::V,ссибизлан,arrabbiarsi
1107,sich fürchten::V,ингъауслан,avere paura
1108,fürchten::V,хӏучӏ тӏун,temere
1109,fliehen::V,ака бан,fuggire
1110,flüchten::V,лихъан,sfuggire
1111,sehen::V,чӏалан,vedere
1112,anschauen::V,урган,guardare
1113,ansehen::V,буруглан,guardare
1114,hören::V,баллан,udire
1115,hören::V,баллан,sentire
1116,zuhören::V,вичӏи дихьлан,ascoltare
1117,probieren::V,тӏин ххал буллан,degustare
1118,probieren::V,тӏин ххал буллан,assaggiare
1119,riechen::V,ссунтӏа тӏун,sentire
1120,fühlen::V,дакӏнил буслан,sentire
1121,scheinen::V,ххан,parere
1122,scheinen::V,ххан,sembrare
1123,scheinen::V,бизан,parere
1124,scheinen::V,бизан,sembrare
1125,scheinen::V,ххан бикӏлай бикӏан,parere
1126,scheinen::V,ххан бикӏлай бикӏан,sembrare
1127,vernehmen::V,баян,sentire
1128,vernehmen::V,баян,percepire
1129,frieren::V,лигьулул хъанан,aver freddo
1130,tun::V,бан,fare
1131,können::V,хьун,sapere
1132,anfangen::V,дайдишин,iniziare
1133,anfangen::V,дайдишин,cominciare
1134,beenden::V,къуртал бан,finire
1135,beenden::V,къуртал бан,terminare
1136,aufhören::V,кьабагьан,finire
1137,aufhören::V,кьабагьан,cessare
1138,gelingen::V,бюхъан,riuscire
1139,öffnen::V,тӏитӏин,aprire
1140,schließen::V,лакьин,chiùdere
1141,stellen::V,дацӏан дан,porre
1142,stellen::V,дацӏан дан,mettere
1143,stellen::V,бишин,porre
1144,stellen::V,бишин,mettere
1145,setzen::V,щяитан,porre
1146,setzen::V,щяитан,mettere
1147,legen::V,бишин,posare
1148,legen::V,бишин,mettere
1149,berühren::V,ка щун,toccare
1150,verbinden::V,бахӏин,unire
1151,verbinden::V,бахӏин,congiùngere
1152,verbinden::V,дахӏин,unire
1153,verbinden::V,дахӏин,congiùngere
1154,bedecken::V,ялтту бущин,coprire
1155,bedecken::V,ялтту бущин,ricoprire
1156,bedecken::V,ялтту бакьин,coprire
1157,bedecken::V,ялтту бакьин,ricoprire
1158,aufhängen::V,лахъан,attaccare
1159,anzünden::V,лахъан,accèndere
1160,anzünden::V,лахъан,incendiare
1161,aufheben::V,гьаз бан,raccògliere
1162,zurücklassen::V,кьаитан,lasciare
1163,zurücklassen::V,кьаитан,lasciare indietro
1164,zurücklassen::V,битан,lasciare
1165,zurücklassen::V,битан,lasciare indietro
1166,verlieren::V,дакъа дан,pèrdere
1167,fallen lassen::V,рутан,lasciare cadere
1168,machen::V,дан,fare
1169,herstellen::V,яраг ишла бувиу бан,produrre
1170,herstellen::V,яраг ишла бувиу бан,fabbricare
1171,bauen::V,дан,costruire
1172,reparieren::V,дакьин дан,riparare
1173,verbessern::V,ххуй дан,migliorare
1174,ändern::V,баххана бан,mutare
1175,ändern::V,баххана бан,cambiare
1176,graben::V,дуклан,scavare
1177,beugen::V,лахӏан бан,chinare
1178,beugen::V,лахӏан бан,flettere
1179,beugen::V,кьус бикӏан,chinare
1180,beugen::V,кьус бикӏан,flettere
1181,biegen::V,баччин,tòrcere
1182,biegen::V,лахӏан бан,tòrcere
1183,drehen::V,гьанан,girare
1184,wenden::V,кӏура баен бан,girare
1185,wenden::V,кӏура баен бан,voltare
1186,umdrehen::V,кӏура баен бан,rivoltare
1187,heben::V,гьаз бан,levare
1188,hochheben::V,гьаз бан,levare
1189,hochheben::V,гьаз бан,sollevare
1190,ergreifen::V,хъап дан,afferrare
1191,ergreifen::V,хъап увиу угьан,afferrare
1192,halten::V,бугьлан,tenere
1193,drücken::V,кьюч бигьлан,premere
1194,schieben::V,щун,spìngere
1195,lecken::V,ланцӏа тӏун,leccare
1196,beißen::V,хъапа тӏун,mòrdere
1197,beißen::V,кьацӏа тӏун,mòrdere
1198,abreißen::V,буцан,staccarsi
1199,abreißen::V,буцан,strapparsi
1200,abschneiden::V,бухъан,tagliare
1201,abschneiden::V,кьукьин,tagliare
1202,binden::V,бахӏин,legare
1203,binden::V,бахӏин,bendare
1204,binden::V,дахӏин,legare
1205,binden::V,дахӏин,bendare
1206,brechen::V,гъагъан,rompere
1207,klopfen::V,кьутӏа тӏун,bàttere
1208,hauen::V,рищун,picchiare
1209,kleben::V,лачӏун буллан,incollare
1210,reiben::V,ссуку буллан,fregare
1211,streichen::V,дугъан,spalmare
1212,streichen::V,аьгъу дан,spalmare
1213,schneiden::V,духълан,tagliare
1214,schneiden::V,кьукьлан,tagliare
1215,schütteln::V,хъюлчу буллан,agitare
1216,schütteln::V,хъюлчу буллан,scuòtere
1217,schwenken::V,палцӏ дуллан,agitare
1218,schwenken::V,палцӏ дуллан,sventolare
1219,schütten::V,рутӏин,versare
1220,füllen::V,буцӏин бан,riempire
1221,einwickeln::V,кай-кай бан,involtare
1222,tragen::V,ларсун занан,portare
1223,tragen::V,ларсун ачин,portare
1224,schleppen::V,ххилан,trainare
1225,schleppen::V,ххилан,trascinare
1226,aufbewahren::V,ядан,custodire
1227,aufbewahren::V,ядан,conservare
1228,aufbewahren::V,ядуллан,custodire
1229,aufbewahren::V,ядуллан,conservare
1230,werfen::V,личин,gettare
1231,werfen::V,личин,lanciare
1232,fangen::V,бугьан,prèndere
1233,fangen::V,бугьан,acchiappare
1234,fangen::V,бугьлан,prèndere
1235,fangen::V,бугьлан,acchiappare
1236,verstecken::V,ладитан,nascondere
1237,verstecken::V,кьюлтӏ дан,nascondere
1238,verstecken::V,дахьлаган дан,nascondere
1239,teilen::V,бачӏин,divìdere
1240,teilen::V,бутӏа бан,divìdere
1241,schicken::V,тӏайла буккан,inviare
1242,bringen::V,диян дан,portare
1243,bringen::V,диян дан,apportare
1244,hinzufügen::V,ххи бан,aggiùngere
1245,bekommen::V,ласун,ricevere
1246,erhalten::V,ласун,ricevere
1247,nehmen::V,ласун,prèndere
1248,wählen::V,бувчӏин,elèggere
1249,wählen::V,бувчӏин,scegliere
1250,auswählen::V,бувчӏин,scegliere
1251,auswählen::V,язи бугьан,scegliere
1252,bewahren::V,ядан,conservare
1253,behindern::V,дайщишруду дуллан,impedire
1254,verderben::V,зия дан,guastare
1255,beschädigen::V,зарал буллан,danneggiare
1256,zerbrechen::V,гьагъан,rompere
1257,zerbrechen::V,гьагъан,spezzare
1258,zerbrechen::V,гьагъан бан,rompere
1259,zerbrechen::V,гьагъан бан,spezzare
1260,zerreißen::V,ххяхха дуккан,stracciare
1261,zerstören::V,лекьан дан,distrùggere
1262,verbrennen::V,ччуччин,bruciare
1263,geben::V,дулун,dare
1264,reichen::V,дулун,pòrgere
1265,schenken::V,пишкаш дан,regalare
1266,schenken::V,багъишла дан,regalare
1267,schenken::V,ихӏсандалун дуллун,regalare
1268,versprechen::V,банна чин,promettere
1269,loben::V,цӏа дан,lodare
1270,küssen::V,ппай тӏун,baciare
1271,wiegen::V,гьуркку тӏун,cullare
1272,wiegen::V,гьуркку тӏун,dondolare
1273,wiegen::V,гьуркку буллан,cullare
1274,wiegen::V,гьуркку буллан,dondolare
1275,wiegen::V,гьуркку бан,cullare
1276,wiegen::V,гьуркку бан,dondolare
1277,wecken::V,чантӏ учин ан,svegliare
1278,zeigen::V,ккаккан бан,indicare
1279,führen::V,буцин,guidare
1280,führen::V,буцин,condurre
1281,lehren::V,лахьхьин бан,insegnare
1282,lehren::V,лахьхьин буллан,insegnare
1283,unterrichten::V,дарс дишаван,istruire
1284,unterrichten::V,дарс дишаван,insegnare
1285,aufziehen::V,хъуна ан,allevare
1286,aufziehen::V,тарбия ан,allevare
1287,leiten::V,каялувшиву дан,avviare
1288,leiten::V,каялувшиву дан,dirìgere
1289,einladen::V,хъамалу оьвчин,invitare
1290,vereinigen::V,ца бан,unire
1291,besuchen::V,ялун уххан,visitare
1292,besuchen::V,ялун уххан,far vìsita a
1293,treffen::V,хьуна бакьин,incontrare
1294,sich versammeln::V,батӏин,rinunirsi
1295,spielen::V,тӏуркӏу тӏун,giocare
1296,singen::V,балай тӏун,cantare
1297,tanzen::V,къавтӏун,danzare
1298,sich trennen::V,ппив хьун,separarsi
1299,verlassen::V,увккун гьан,lasciare
1300,verlassen::V,увккун гьан,abbandonare
1301,retten::V,ххассал бан,salvare
1302,bewachen::V,къарал бан,custodire
1303,schützen::V,ябан,protèggere
1304,verteidigen::V,буруччин,difèndere
1305,sich schlagen::V,биян,bàttersi
1306,schießen::V,битлан,sparare
1307,siegen::V,ххув хьун,vìncere
1308,siegen::V,ххувшаву ласун,vìncere
1309,ärgern::V,ссибизан уллан,stizzire
1310,schlagen::V,рищун,bàttere
1311,stechen::V,кьутӏин,pùngere
1312,stoßen::V,щун,urtare
1313,stoßen::V,щун,spìngere
1314,stehlen::V,дацин,rubare
1315,stören::V,кьючин,disturbare
1316,belästigen::V,бизар уллан,molestare
1317,belästigen::V,бизар уллан,importunare
1318,verbergen::V,лабитан,celare
1319,verbergen::V,лабитан,nascondere
1320,verbergen::V,кӏучӏ бан,celare
1321,verbergen::V,кӏучӏ бан,nascondere
1322,täuschen::V,хъяврин ан,ingannare
1323,betrügen::V,аьикьин ан,frodare
1324,betrügen::V,аьикьин ан,truffare
1325,töten::V,ивчӏан,uccìdere
1326,wohnen::V,оьрму бутлан,abitare
1327,arbeiten::V,зун,lavorare
1328,sammeln::V,ттихӏин,raccògliere
1329,sammeln::V,ттихӏин,collezionare
1330,sammeln::V,вив дишин,raccògliere
1331,sammeln::V,вив дишин,collezionare
1332,pflücken::V,риттун,cògliere
1333,jagen::V,авли занан,cacciare
1334,fischen::V,чавахъру бугьлан,pescare
1335,fassen::V,бугьан,catturare
1336,fassen::V,бугьан,acchiappare
1337,hüten::V,урттуйн бакьлан,pascolare
1338,treiben::V,дачин дуллан,spìngere
1339,treiben::V,лихъан буллан,spìngere
1340,anbinden::V,бахӏин,legare
1341,anbinden::V,бахӏин,attaccare
1342,füttern::V,канаки буллан,dar da mangiare a
1343,melken::V,ттизин,mùngere
1344,hacken::V,мюрш буллан,tritare
1345,hacken::V,мюрш буллан,spaccare
1346,hacken::V,мюрш бан,tritare
1347,hacken::V,мюрш бан,spaccare
1348,gießen::V,щин дишин,annaffiare
1349,reifen::V,диян,maturare
1350,zubereiten::V,хӏадур дан,preparare
1351,zubereiten::V,хӏадур бан,preparare
1352,kochen::V,шашан,cuòcere
1353,kochen::V,шашан дуллан,cuòcere
1354,backen::V,бишлан,cuòcere
1355,backen::V,бишлан,cuòcere al forno
1356,backen::V,шахьлан,cuòcere
1357,backen::V,шахьлан,cuòcere al forno
1358,braten::V,цӏарайх дуллан,frìggere
1359,braten::V,цӏарайх дуллан,arrostire
1360,umrühren::V,хӏала бан,mescolare
1361,stricken::V,щащлан,llavorare a maglia
1362,stricken::V,щащан,llavorare a maglia
1363,nähen::V,дуруххан,cucire
1364,färben::V,ранг щун,tìngere
1365,reinigen::V,марцӏ бан,pulire
1366,reinigen::V,марцӏ бан,nettare
1367,waschen::V,шюшин,lavare
1368,abwischen::V,лишин,asciugare
1369,spülen::V,вилаган,lavare
1370,spülen::V,вилаган,sciacquare
1371,fegen::V,башин,spazzare
1372,kehren::V,бахьлан,spazzare
1373,baden::V,щинавун учӏлан,bagnarsi
1374,baden::V,щинавун учӏлан,fare il bagno
1375,sich waschen::V,диссун,lavarsi
1376,sich waschen::V,лажин диссун,lavarsi
1377,sich waschen::V,лажин дислан,lavarsi
1378,sich waschen::V,биссун,lavarsi
1379,sich waschen::V,чурх бислан,lavarsi
1380,ausziehen::V,ликкан,tògliersi
1381,anziehen::V,лаххан,mettersi
1382,anziehen::V,лаххан,indossare
1383,sich anziehen::V,янна лаххан,vestirsi
1384,kämmen::V,ттарал дуккан,pettinare
1385,schmücken::V,чӏюлу бан,ornare
1386,schmücken::V,чӏюлу бан,decorare
1387,sagen::V,учин,dire
1388,sprechen::V,гъалгъа тӏун,parlare
1389,reden::V,гъалгъа тӏун,parlare
1390,sich unterhalten::V,гъалгъа тӏун,conversare
1391,fragen::V,цӏуххин,chièdere
1392,fragen::V,цӏуххин,domandare
1393,bitten::V,тавакъю буллан,pregare
1394,erzählen::V,хавар бусан,narrare
1395,erzählen::V,хавар бусан,raccontare
1396,mitteilen::V,баян бан,comunicare
1397,mitteilen::V,хавар бан,comunicare
1398,nennen::V,цӏа дизан,nominare
1399,rufen::V,оьвтӏун,chiamare
1400,prahlen::V,цӏа дуллан,vantarsi
1401,übersetzen::V,таржума бан,tradurre
1402,denken::V,пикри буллан,pensare
1403,glauben::V,вих хьун,credere
1404,bemerken::V,хӏисав хъун,notare
1405,bemerken::V,хӏисав хъун,osservare
1406,erkennen::V,увчӏин,riconoscere
1407,begreifen::V,бувчӏин,capire
1408,begreifen::V,бувчӏин,comprèndere
1409,lernen::V,лахьлан,imparare
1410,lernen::V,лахьлан,apprèndere
1411,lernen::V,лахьхьин,imparare
1412,lernen::V,лахьхьин,apprèndere
1413,wissen::V,кӏулну бикӏан,sapere
1414,wissen::V,хавар бикӏан,sapere
1415,sich erinnern an::V,дакӏнин бутан,ricordare
1416,sich erinnern an::V,дакӏнин бутан,ricordarsi di
1417,vergessen::V,хъама битан,dimenticare
1418,messen::V,дуцин дуллан,misurare
1419,messen::V,дуцин дан,misurare
1420,zählen::V,дуккин,contare
1421,rechnen::V,хӏисав дан,contare
1422,rechnen::V,хӏисав дан,calcolare
1423,lesen::V,ккалан,lèggere
1424,malen::V,сурат дуллан,dipìngere
